Orthogroup	SLEB.longest_only	DANA.longest_only
OG0000063	LOC115623704|XP_030374042.1|SLEB	LOC6501263|XP_001954874.3|DANA, LOC6501262|XP_001954873.1|DANA, LOC6501264|XP_001954875.1|DANA
OG0000063	LOC115622384|XP_030372168.1|SLEB	LOC6506480|XP_001957794.2|DANA
OG0000063	LOC115622972|XP_030372983.1|SLEB	LOC6506483|XP_001957791.1|DANA
OG0000063	LOC115622382|XP_030372165.1|SLEB, LOC115622982|XP_030372994.1|SLEB, LOC115622183|XP_030371934.1|SLEB, LOC115622843|XP_030372783.1|SLEB	LOC6506482|XP_001957792.1|DANA, LOC6506481|XP_001957793.1|DANA
OG0000064	LOC115623014|XP_030373044.1|SLEB, LOC115622802|XP_030372727.1|SLEB	LOC6505404|XP_001964880.1|DANA
OG0000065	LOC115621993|XP_030371707.1|SLEB, LOC115621994|XP_030371708.1|SLEB, LOC115621991|XP_030371705.1|SLEB, LOC115621992|XP_030371706.1|SLEB, LOC115621858|XP_030371536.1|SLEB, LOC115621859|XP_030371537.1|SLEB	LOC6499838|XP_001953807.1|DANA, LOC6499850|XP_001953772.1|DANA, LOC6499849|XP_001953773.1|DANA, LOC6499852|XP_001953771.2|DANA, LOC6499848|XP_001953774.1|DANA, LOC6499853|XP_001953770.1|DANA
OG0000066	LOC115628871|XP_030380987.1|SLEB, LOC115628890|XP_030381008.1|SLEB, LOC115621543|XP_030371068.1|SLEB	LOC6501144|XP_001954630.1|DANA, LOC6498927|XP_001955666.2|DANA
OG0000066	LOC115625501|XP_030376421.1|SLEB	LOC6504182|XP_001965172.1|DANA
OG0000066	LOC115624182|XP_030374638.1|SLEB	LOC6499276|XP_001954968.1|DANA
OG0000066	LOC115622362|XP_030372137.1|SLEB	LOC6504117|XP_001964219.1|DANA, LOC6502602|XP_001965886.1|DANA
OG0000067	LOC115621860|XP_030371539.1|SLEB	LOC6499795|XP_032305657.1|DANA, LOC6499794|XP_001953901.1|DANA
OG0000067	LOC115622383|XP_030372167.1|SLEB	LOC6506620|XP_001957527.1|DANA
OG0000067	LOC115628126|XP_030379967.1|SLEB	LOC6495325|XP_001958630.1|DANA
OG0000067	LOC115622466|XP_030372269.1|SLEB	LOC6493325|XP_001957528.1|DANA
OG0000067	LOC115622364|XP_030372139.1|SLEB	LOC6506201|XP_001958352.1|DANA
OG0000068	LOC115623202|XP_030373286.1|SLEB, LOC115631954|XP_030384717.1|SLEB, LOC115622769|XP_030372686.1|SLEB, LOC115622252|XP_030372011.1|SLEB, LOC115623907|XP_030374323.1|SLEB	LOC6506532|XP_001957704.2|DANA
OG0000068	LOC115629354|XP_030381665.1|SLEB, LOC115632765|XP_030385874.1|SLEB	LOC6500414|XP_001953168.2|DANA, LOC6507230|XP_001956426.2|DANA, LOC6495108|XP_001959037.2|DANA
OG0000068	LOC115628062|XP_030379882.1|SLEB	LOC6504517|XP_032308101.1|DANA
OG0000070	LOC115625714|XP_030376720.1|SLEB	LOC6503961|XP_001965215.1|DANA
OG0000070	LOC115629807|XP_030382234.1|SLEB	LOC6503769|XP_001963776.1|DANA
OG0000070	LOC115625715|XP_030376721.1|SLEB	LOC6498205|XP_001962291.1|DANA
OG0000070	LOC115625716|XP_030376722.1|SLEB	LOC6498204|XP_001962290.1|DANA
OG0000071	LOC115624679|XP_030375338.1|SLEB	LOC6506125|XP_001958498.2|DANA
OG0000071	LOC115624678|XP_030375337.1|SLEB	LOC6493818|XP_001958499.2|DANA, LOC6493817|XP_001958497.2|DANA
OG0000072	LOC115625138|XP_030375920.1|SLEB	LOC6496435|XP_001960911.2|DANA
OG0000072	LOC115633654|XP_030386963.1|SLEB	LOC6494126|XP_001960916.1|DANA
OG0000072	LOC115625130|XP_030375908.1|SLEB	LOC6496437|XP_001960913.2|DANA
OG0000073	LOC115626625|XP_030377891.1|SLEB	LOC6495130|XP_032306843.1|DANA
OG0000073	LOC115626672|XP_030377958.1|SLEB	LOC6504831|XP_032309092.1|DANA
OG0000073	LOC115624374|XP_030374908.1|SLEB	LOC6501709|XP_014767186.1|DANA
OG0000074	LOC115632425|XP_030385425.1|SLEB	LOC6506390|XP_001957961.1|DANA
OG0000075	LOC115622150|XP_030371879.1|SLEB	LOC6506377|XP_001957995.1|DANA
OG0000075	LOC115623283|XP_030373426.1|SLEB	LOC6493560|XP_001957997.1|DANA
OG0000075	LOC115623262|XP_030373391.1|SLEB	LOC6493559|XP_001957996.1|DANA
OG0000075	LOC115622151|XP_030371880.1|SLEB	LOC6506378|XP_001957994.1|DANA
OG0000076	LOC115623022|XP_030373056.1|SLEB	LOC6507708|XP_032310567.1|DANA
OG0000076	LOC115624080|XP_030374530.1|SLEB, LOC115624184|XP_030374640.1|SLEB	LOC6500532|XP_001953403.2|DANA, LOC6500015|XP_001953401.2|DANA
OG0000076	LOC115627672|XP_030379274.1|SLEB	LOC6498742|XP_001967290.3|DANA
OG0000076	LOC115627823|XP_030379517.1|SLEB	LOC6498743|XP_001967289.1|DANA
OG0000077	LOC115629260|XP_030381546.1|SLEB	LOC6495454|XP_001958879.1|DANA
OG0000077	LOC115625518|XP_030376442.1|SLEB	LOC6500548|XP_001953433.1|DANA
OG0000077	LOC115624410|XP_030375008.1|SLEB	LOC6494255|XP_001960658.2|DANA
OG0000077	LOC115621758|XP_030371352.1|SLEB	LOC6498930|XP_001955657.2|DANA
OG0000078	LOC115624829|XP_030375536.1|SLEB	LOC6496013|XP_001960040.1|DANA
OG0000078	LOC115624752|XP_030375442.1|SLEB	LOC6506366|XP_001958015.1|DANA
OG0000078	LOC115620798|XP_030370081.1|SLEB	LOC6500459|XP_001953252.2|DANA
OG0000078	LOC115627604|XP_030379186.1|SLEB	LOC6504531|XP_014759488.1|DANA
OG0000079	LOC115631581|XP_030384238.1|SLEB	LOC116654890|XP_032307325.1|DANA, LOC26515455|XP_014762435.1|DANA, LOC6497477|XP_001961997.1|DANA, LOC26514625|XP_014762351.1|DANA
OG0000080	LOC115634241|XP_030387695.1|SLEB, LOC115634222|XP_030387673.1|SLEB	LOC6492911|XP_032306632.1|DANA, LOC6492910|XP_001955590.1|DANA, LOC6501610|XP_001955588.1|DANA, LOC116656055|XP_032311275.1|DANA, LOC26515084|XP_014764086.1|DANA, LOC116656191|XP_032311532.1|DANA, LOC116656193|XP_032311533.1|DANA, LOC6505843|XP_032311161.1|DANA
OG0000080	LOC115620018|XP_030368982.1|SLEB	LOC6492912|XP_001960641.1|DANA
OG0000081	LOC115624517|XP_030375092.1|SLEB	LOC6507078|XP_001956706.2|DANA
OG0000082	LOC115631916|XP_030384627.1|SLEB	LOC6496417|XP_001960874.1|DANA
OG0000082	LOC115620211|XP_030369208.1|SLEB	LOC6501080|XP_032305850.1|DANA, LOC6501083|XP_001954522.1|DANA
OG0000082	LOC115621651|XP_030371213.1|SLEB	LOC6499028|XP_001955484.1|DANA, LOC6499027|XP_032311475.1|DANA
OG0000083	LOC115634036|XP_030387438.1|SLEB, LOC115634513|XP_030388139.1|SLEB	LOC6498600|XP_014762200.1|DANA
OG0000084	LOC115623536|XP_030373782.1|SLEB	LOC6493976|XP_001961222.1|DANA
OG0000084	LOC115631336|XP_030383918.1|SLEB	LOC6496169|XP_001960366.1|DANA
OG0000085	LOC115634632|XP_030388350.1|SLEB	LOC6496031|XP_001960084.1|DANA
OG0000086	LOC115628291|XP_030380201.1|SLEB	LOC6495180|XP_001958901.1|DANA
OG0000087	LOC115626132|XP_030377247.1|SLEB	LOC6496978|XP_001963012.1|DANA
OG0000087	LOC115626584|XP_030377826.1|SLEB	LOC6497827|XP_032307448.1|DANA
OG0000087	LOC115626069|XP_030377182.1|SLEB	LOC6498545|XP_001963033.1|DANA
OG0000088	LOC115624994|XP_030375725.1|SLEB	LOC6496644|XP_001961321.1|DANA
OG0000088	LOC115626364|XP_030377575.1|SLEB	LOC6502421|XP_001962636.2|DANA
OG0000088	LOC115623096|XP_030373163.1|SLEB	LOC6507889|XP_032310261.1|DANA
OG0000088	LOC115623093|XP_030373160.1|SLEB	LOC26514739|XP_014764045.1|DANA
OG0000088	LOC115622241|XP_030371997.1|SLEB	LOC6507890|XP_032309932.1|DANA
OG0000089	LOC115624415|XP_030375011.1|SLEB	LOC6500432|XP_001953205.1|DANA
OG0000089	LOC115634279|XP_030387772.1|SLEB	LOC6494393|XP_001965927.1|DANA
OG0000089	LOC115632948|XP_030386105.1|SLEB, LOC115632950|XP_030386106.1|SLEB	LOC6507779|XP_001956330.2|DANA
OG0000090	LOC115633715|XP_030387039.1|SLEB	LOC6495340|XP_001958614.1|DANA
OG0000090	LOC115633696|XP_030387013.1|SLEB	LOC6495339|XP_032306761.1|DANA
OG0000090	LOC115628271|XP_030380155.1|SLEB	LOC6507692|XP_014765406.1|DANA
OG0000090	LOC115624821|XP_030375529.1|SLEB	LOC6507073|XP_032309532.1|DANA
OG0000091	LOC115620184|XP_030369168.1|SLEB	LOC6505932|XP_001964640.2|DANA
OG0000091	LOC115630433|XP_030382848.1|SLEB	LOC6497391|XP_001962180.1|DANA
OG0000091	LOC115620680|XP_030369906.1|SLEB	LOC6500890|XP_001954116.1|DANA
OG0000091	LOC115621346|XP_030370826.1|SLEB	LOC6500891|XP_001954117.1|DANA
OG0000092	LOC115623334|XP_030373465.1|SLEB	LOC6500214|XP_001953014.1|DANA
OG0000092	LOC115624326|XP_030374813.1|SLEB	LOC6500347|XP_001953016.1|DANA
OG0000092	LOC115624330|XP_030374818.1|SLEB	LOC6501008|XP_001954370.1|DANA, LOC6500213|XP_001953015.1|DANA
OG0000093	LOC115628531|XP_030380552.1|SLEB	LOC6498089|XP_001962057.1|DANA
OG0000093	LOC115629472|XP_030381803.1|SLEB	LOC6502575|XP_001960179.1|DANA, LOC6508048|XP_032306131.1|DANA
OG0000093	LOC115627221|XP_030378703.1|SLEB	LOC6501951|XP_001966753.1|DANA
OG0000094	LOC115622394|XP_030372178.1|SLEB	LOC6493460|XP_001957805.1|DANA
OG0000094	LOC115622397|XP_030372182.1|SLEB, LOC115622395|XP_030372179.1|SLEB	LOC6493461|XP_001957806.1|DANA
OG0000094	LOC115621962|XP_030371670.1|SLEB	LOC6501401|XP_001955180.1|DANA
OG0000096	LOC115621238|XP_030370689.1|SLEB	LOC26515135|XP_032306053.1|DANA
OG0000096	LOC115620727|XP_030369967.1|SLEB	LOC6500320|XP_001952965.1|DANA
OG0000096	LOC115626185|XP_030377323.1|SLEB, LOC115625901|XP_030376991.1|SLEB	LOC6497252|XP_001962468.1|DANA
OG0000098	LOC115621995|XP_030371710.1|SLEB	LOC6499837|XP_001953808.1|DANA
OG0000099	LOC115627007|XP_030378385.1|SLEB	LOC6504649|XP_001966471.1|DANA
OG0000099	LOC115626907|XP_030378277.1|SLEB	LOC6504861|XP_001966472.1|DANA
OG0000099	LOC115629181|XP_030381422.1|SLEB	LOC6503889|XP_001963789.1|DANA
OG0000100	LOC115629849|XP_030382290.1|SLEB	LOC26515131|XP_014764095.1|DANA
OG0000100	LOC115620196|XP_030369189.1|SLEB	LOC6505697|XP_001964437.1|DANA
OG0000100	LOC115620430|XP_030369518.1|SLEB	LOC6499464|XP_001954581.2|DANA
OG0000101	LOC115634421|XP_030387988.1|SLEB	LOC6493631|XP_032309640.1|DANA
OG0000101	LOC115634430|XP_030387997.1|SLEB	LOC6493637|XP_032310766.1|DANA
OG0000101	LOC115623200|XP_030373296.1|SLEB	LOC6493632|XP_001958135.2|DANA
OG0000101	LOC115634418|XP_030387984.1|SLEB	LOC116655752|XP_032309646.1|DANA
OG0000102	LOC115632673|XP_030385805.1|SLEB	LOC6496059|XP_001960131.2|DANA
OG0000102	LOC115619960|XP_030368851.1|SLEB	LOC6495563|XP_001959110.1|DANA
OG0000103	LOC115632516|XP_030385569.1|SLEB	LOC6493013|XP_001956853.1|DANA, LOC6506530|XP_001957705.2|DANA, LOC26514817|XP_014765666.1|DANA
OG0000103	LOC115633245|XP_030386506.1|SLEB	LOC6495378|XP_001958702.1|DANA
OG0000104	LOC115632330|XP_030385293.1|SLEB	LOC6507022|XP_001956806.1|DANA
OG0000104	LOC115632724|XP_030385830.1|SLEB	LOC6492993|XP_001956811.1|DANA
OG0000105	LOC115625386|XP_030376284.1|SLEB, LOC115625389|XP_030376287.1|SLEB	LOC6506095|XP_001965114.2|DANA
OG0000105	LOC115625391|XP_030376288.1|SLEB	LOC6500031|XP_001953356.1|DANA
OG0000105	LOC115625387|XP_030376285.1|SLEB	LOC6500504|XP_032307642.1|DANA, LOC6500505|XP_001953361.1|DANA
OG0000107	LOC115634454|XP_030388036.1|SLEB	LOC6496163|XP_001960354.1|DANA, LOC6497607|XP_001961724.3|DANA, LOC6500335|XP_032305359.1|DANA, LOC6497608|XP_032307443.1|DANA, LOC116654916|XP_032307444.1|DANA, LOC6497610|XP_001961722.1|DANA, LOC6496162|XP_032306051.1|DANA, LOC6496160|XP_032306054.1|DANA, LOC6496161|XP_032306052.1|DANA
OG0000108	LOC115628092|XP_030379929.1|SLEB, LOC115627244|XP_030378729.1|SLEB, LOC115631527|XP_030384161.1|SLEB	LOC116656433|XP_032311921.1|DANA, LOC116655426|XP_032309210.1|DANA
OG0000109	LOC115631036|XP_030383521.1|SLEB	LOC6498617|XP_032311444.1|DANA, LOC6498616|XP_032311446.1|DANA, LOC6498615|XP_001963161.2|DANA
OG0000109	LOC115630792|XP_030383307.1|SLEB	LOC6498607|XP_001963150.1|DANA, LOC6498606|XP_001963149.2|DANA
OG0000110	LOC115628356|XP_030380291.1|SLEB	LOC6493509|XP_001957895.2|DANA
OG0000110	LOC115628263|XP_030380142.1|SLEB	LOC6493510|XP_001957896.1|DANA
OG0000110	LOC115628416|XP_030380363.1|SLEB	LOC6493511|XP_001957897.1|DANA
OG0000110	LOC115628221|XP_030380076.1|SLEB	LOC6506428|XP_001957898.1|DANA
OG0000111	LOC115634293|XP_030387808.1|SLEB	LOC6494597|XP_001960038.1|DANA, LOC6494598|XP_001960034.3|DANA, LOC6496010|XP_001960035.1|DANA
OG0000112	LOC115629158|XP_030381390.1|SLEB	LOC6504959|XP_001965732.1|DANA
OG0000112	LOC115629161|XP_030381394.1|SLEB, LOC115627698|XP_030379301.1|SLEB	LOC6504534|XP_001967086.1|DANA
OG0000113	LOC115628760|XP_030380835.1|SLEB, LOC115634230|XP_030387682.1|SLEB, LOC115625365|XP_030376262.1|SLEB	LOC6499153|XP_001955201.2|DANA, LOC6497498|XP_014761715.2|DANA
OG0000114	LOC115630954|XP_030383388.1|SLEB	LOC6506027|XP_001965082.1|DANA
OG0000114	LOC115630955|XP_030383389.1|SLEB	LOC6504280|XP_001965081.1|DANA
OG0000116	LOC115624328|XP_030374816.1|SLEB	LOC6500211|XP_001953022.2|DANA
OG0000116	LOC115623813|XP_030374217.1|SLEB, LOC115623954|XP_030374378.1|SLEB, LOC115623973|XP_030374402.1|SLEB	LOC6500206|XP_014766419.2|DANA, LOC6500205|XP_001953029.1|DANA
OG0000116	LOC115623999|XP_030374431.1|SLEB, LOC115623995|XP_030374424.1|SLEB	LOC6500210|XP_001953023.1|DANA, LOC6500207|XP_001953026.1|DANA, LOC6500209|XP_001953024.1|DANA, LOC6500208|XP_001953025.1|DANA
OG0000117	LOC115626178|XP_030377315.1|SLEB	LOC6497093|XP_001962768.1|DANA
OG0000117	LOC115626179|XP_030377316.1|SLEB	LOC6497092|XP_001962769.1|DANA
OG0000117	LOC115626180|XP_030377317.1|SLEB	LOC116654468|XP_032311254.1|DANA
OG0000117	LOC115626181|XP_030377318.1|SLEB	LOC6498420|XP_032311255.1|DANA
OG0000118	LOC115634140|XP_030387575.1|SLEB	LOC6497208|XP_001962556.2|DANA, LOC6505594|XP_001964630.1|DANA
OG0000118	LOC115626301|XP_030377489.1|SLEB	LOC6503719|XP_001965264.1|DANA, LOC6503708|XP_032311143.1|DANA
OG0000119	LOC115625335|XP_030376220.1|SLEB	LOC6500638|XP_001953621.1|DANA, LOC6500637|XP_001953620.1|DANA
OG0000119	LOC115625475|XP_030376385.1|SLEB	LOC6500639|XP_001953623.1|DANA
OG0000119	LOC115625305|XP_030376184.1|SLEB	LOC6499924|XP_032307469.1|DANA
OG0000120	LOC115627012|XP_030378393.1|SLEB	LOC6504852|XP_014759830.1|DANA
OG0000120	LOC115620371|XP_030369440.1|SLEB	LOC6502526|XP_001959929.1|DANA
OG0000120	LOC115630403|XP_030382790.1|SLEB	LOC6503198|XP_001963626.1|DANA
OG0000120	LOC115631087|XP_030383595.1|SLEB, LOC115632022|XP_030384826.1|SLEB	LOC6504177|XP_001964330.1|DANA, LOC6503464|XP_001964328.2|DANA, LOC6503463|XP_001964329.1|DANA
OG0000121	LOC115625542|XP_030376479.1|SLEB	LOC6498269|XP_001962431.1|DANA
OG0000121	LOC115625267|XP_030376127.1|SLEB	LOC6500259|XP_001952922.1|DANA
OG0000122	LOC115630753|XP_030383267.1|SLEB	LOC6497421|XP_001962120.1|DANA
OG0000122	LOC115628730|XP_030380794.1|SLEB	LOC6505057|XP_032307888.1|DANA
OG0000122	LOC115631897|XP_030384606.1|SLEB	LOC6507209|XP_032311380.1|DANA
OG0000123	LOC115634239|XP_030387693.1|SLEB	LOC6494655|XP_001959924.1|DANA
OG0000123	LOC115624226|XP_030374700.1|SLEB, LOC115621552|XP_030371081.1|SLEB	LOC6499709|XP_001954084.1|DANA
OG0000123	LOC115624223|XP_030374697.1|SLEB	LOC6499440|XP_032312082.1|DANA, LOC6499441|XP_001954634.1|DANA
OG0000123	LOC115624192|XP_030374649.1|SLEB	LOC6501146|XP_001954636.1|DANA
OG0000124	LOC115634486|XP_030388102.1|SLEB, LOC115634480|XP_030388071.1|SLEB, LOC115634175|XP_030387621.1|SLEB	LOC6495418|XP_001958805.1|DANA, LOC6504313|XP_001967793.2|DANA
OG0000125	LOC115620679|XP_030369903.1|SLEB	LOC6505922|XP_014760838.1|DANA
OG0000125	LOC115622011|XP_030371726.1|SLEB	LOC6500877|XP_014766772.1|DANA
OG0000125	LOC115630466|XP_030382900.1|SLEB	LOC6494128|XP_001960910.1|DANA
OG0000125	LOC115630458|XP_030382887.1|SLEB	LOC6494129|XP_001960909.2|DANA
OG0000126	LOC115626373|XP_030377588.1|SLEB, LOC115633547|XP_030386863.1|SLEB	LOC26514746|XP_032307471.1|DANA
OG0000127	LOC115624275|XP_030374761.1|SLEB, LOC115624098|XP_030374548.1|SLEB	LOC6500069|XP_001953278.1|DANA, LOC6500068|XP_001953279.1|DANA, LOC6500070|XP_001953277.1|DANA
OG0000127	LOC115624150|XP_030374607.1|SLEB	LOC6500071|XP_001953276.2|DANA
OG0000128	LOC115627037|XP_030378429.1|SLEB	LOC6494973|XP_001959303.1|DANA, LOC6494972|XP_032306981.1|DANA
OG0000128	LOC115634167|XP_030387611.1|SLEB	LOC6494975|XP_001959301.2|DANA, LOC6494974|XP_001959302.2|DANA, LOC6494976|XP_001959299.2|DANA, LOC6494977|XP_014763093.1|DANA, LOC6498353|XP_032311292.1|DANA
OG0000129	LOC115633252|XP_030386513.1|SLEB	LOC6504105|XP_014761187.1|DANA
OG0000129	LOC115632792|XP_030385903.1|SLEB, LOC115632636|XP_030385726.1|SLEB	LOC6507784|XP_001956338.1|DANA
OG0000129	LOC115632635|XP_030385724.1|SLEB	LOC26514837|XP_014762380.1|DANA
OG0000129	LOC115633251|XP_030386512.1|SLEB	LOC6504106|XP_001964190.1|DANA
OG0000130	LOC115632117|XP_030384979.1|SLEB	LOC6506173|XP_001958415.1|DANA
OG0000130	LOC115632142|XP_030385018.1|SLEB	LOC6493780|XP_001958418.1|DANA
OG0000130	LOC115632815|XP_030385927.1|SLEB	LOC6493779|XP_001958417.1|DANA, LOC6493778|XP_001958416.1|DANA
OG0000131	LOC115620740|XP_030369987.1|SLEB	LOC6500194|XP_001953040.2|DANA
OG0000132	LOC115631441|XP_030384043.1|SLEB	LOC6504245|XP_001965101.1|DANA, LOC6504243|XP_001965102.1|DANA
OG0000132	LOC115624363|XP_030374882.1|SLEB	LOC6505793|XP_001964386.1|DANA
OG0000134	LOC115621108|XP_030370509.1|SLEB	LOC6500909|XP_032305809.1|DANA
OG0000134	LOC115629363|XP_030381677.1|SLEB	LOC6502152|XP_001966115.1|DANA
OG0000134	LOC115631566|XP_030384216.1|SLEB	LOC6496896|XP_014761428.1|DANA
OG0000137	LOC115632206|XP_030385118.1|SLEB	LOC6507381|XP_014765193.1|DANA
OG0000137	LOC115621775|XP_030371387.1|SLEB	LOC6501405|XP_001955183.1|DANA
OG0000137	LOC115623263|XP_030373392.1|SLEB	LOC6493751|XP_014764526.1|DANA
OG0000137	LOC115633318|XP_030386608.1|SLEB	LOC26514920|XP_032309317.1|DANA
OG0000138	LOC115623943|XP_030374365.1|SLEB	LOC6500963|XP_001954253.1|DANA
OG0000138	LOC115623756|XP_030374151.1|SLEB	LOC6499635|XP_001954255.1|DANA
OG0000139	LOC115621555|XP_030371086.1|SLEB, LOC115624943|XP_030375653.1|SLEB, LOC115624849|XP_030375553.1|SLEB	LOC6503841|XP_001965236.1|DANA
OG0000140	LOC115621072|XP_030370459.1|SLEB	LOC6505923|XP_001964627.1|DANA
OG0000141	LOC115632509|XP_030385558.1|SLEB	LOC6493033|XP_001956909.1|DANA
OG0000141	LOC115632354|XP_030385324.1|SLEB	LOC6493035|XP_001956911.2|DANA
OG0000141	LOC115632744|XP_030385851.1|SLEB	LOC6506964|XP_001956912.3|DANA
OG0000141	LOC115632365|XP_030385343.1|SLEB	LOC6506963|XP_001956913.2|DANA
OG0000142	LOC115625086|XP_030375842.1|SLEB	LOC6503405|XP_032312316.1|DANA
OG0000142	LOC115628082|XP_030379919.1|SLEB	LOC6505749|XP_032305662.1|DANA
OG0000142	LOC115627258|XP_030378745.1|SLEB	LOC6505104|XP_032307877.1|DANA
OG0000143	LOC115625380|XP_030376280.1|SLEB	LOC6506275|XP_001958215.1|DANA
OG0000143	LOC115625390|XP_030376292.1|SLEB	LOC6493678|XP_001958216.1|DANA
OG0000144	LOC115623941|XP_030374363.1|SLEB	LOC6499955|XP_014766291.1|DANA
OG0000144	LOC115629778|XP_030382193.1|SLEB	LOC6505218|XP_032307837.1|DANA
OG0000144	LOC115631998|XP_030384787.1|SLEB	LOC26514477|XP_014760209.1|DANA
OG0000145	LOC115627757|XP_030379402.1|SLEB	LOC6501923|XP_001966699.3|DANA
OG0000145	LOC115632005|XP_030384793.1|SLEB	LOC6496821|XP_001963330.1|DANA
OG0000145	LOC115632004|XP_030384792.1|SLEB	LOC6496822|XP_001963329.2|DANA
OG0000147	LOC115630980|XP_030383422.1|SLEB, LOC115630666|XP_030383169.1|SLEB	LOC6497036|XP_001962875.1|DANA
OG0000147	LOC115621832|XP_030371499.1|SLEB	LOC6499192|XP_001955143.1|DANA
OG0000147	LOC115621833|XP_030371501.1|SLEB	LOC6499191|XP_001955144.1|DANA
OG0000148	LOC115630932|XP_030383359.1|SLEB	LOC6497490|XP_001961975.1|DANA
OG0000148	LOC115626589|XP_030377831.1|SLEB	LOC6505350|XP_032311033.1|DANA
OG0000149	LOC115626190|XP_030377330.1|SLEB	LOC6505398|XP_001966896.1|DANA
OG0000149	LOC115629267|XP_030381551.1|SLEB	LOC6502176|XP_032309346.1|DANA
OG0000150	LOC115631362|XP_030383941.1|SLEB, LOC115631359|XP_030383937.1|SLEB	LOC6502400|XP_001963304.2|DANA, LOC6502401|XP_001963303.2|DANA, LOC6498676|XP_001963302.1|DANA
OG0000151	LOC115622266|XP_030372028.1|SLEB	LOC6507935|XP_001956644.1|DANA
OG0000151	LOC115622260|XP_030372021.1|SLEB	LOC6507937|XP_001956648.1|DANA
OG0000151	LOC115622264|XP_030372025.1|SLEB	LOC6507936|XP_001956647.3|DANA
OG0000151	LOC115622278|XP_030372040.1|SLEB	LOC6507130|XP_001956617.2|DANA
OG0000152	LOC115620943|XP_030370319.1|SLEB	LOC6499069|XP_001955369.1|DANA
OG0000152	LOC115620755|XP_030370011.1|SLEB, LOC115621748|XP_030371342.1|SLEB	LOC6499071|XP_001955367.1|DANA
OG0000153	LOC115621745|XP_030371339.1|SLEB	LOC6501547|XP_001955456.1|DANA
OG0000153	LOC115620210|XP_030369207.1|SLEB	LOC26513740|XP_014767205.1|DANA, LOC6501548|XP_001955457.2|DANA
OG0000154	LOC115621867|XP_030371547.1|SLEB, LOC115621871|XP_030371556.1|SLEB	LOC6499512|XP_032309745.1|DANA, LOC6499513|XP_001954469.1|DANA
OG0000154	LOC115632597|XP_030385682.1|SLEB	LOC26514622|XP_014765646.1|DANA
OG0000155	LOC115628421|XP_030380369.1|SLEB	LOC6506421|XP_001957910.1|DANA
OG0000155	LOC115628363|XP_030380300.1|SLEB	LOC6506426|XP_001957904.1|DANA
OG0000155	LOC115628359|XP_030380294.1|SLEB	LOC6493516|XP_032310219.1|DANA
OG0000157	LOC115629819|XP_030382253.1|SLEB	LOC6504315|XP_001967792.1|DANA, LOC6504316|XP_001967794.1|DANA
OG0000157	LOC115626330|XP_030377538.1|SLEB, LOC115633650|XP_030386952.1|SLEB	LOC6502539|XP_001958803.3|DANA
OG0000158	LOC115633012|XP_030386197.1|SLEB, LOC115632738|XP_030385845.1|SLEB	LOC6507641|XP_001956059.1|DANA
OG0000158	LOC115632736|XP_030385842.1|SLEB	LOC6507415|XP_001956060.1|DANA
OG0000159	LOC115622292|XP_030372055.1|SLEB	LOC6507855|XP_001956475.1|DANA
OG0000160	LOC115621357|XP_030370839.1|SLEB	LOC6500815|XP_001953973.1|DANA, LOC6500816|XP_001953974.1|DANA
OG0000160	LOC115621163|XP_030370583.1|SLEB	LOC6500817|XP_001953975.1|DANA
OG0000161	LOC115622971|XP_030372982.1|SLEB	LOC6506713|XP_032309771.1|DANA
OG0000161	LOC115623092|XP_030373159.1|SLEB	LOC6507883|XP_032310593.1|DANA
OG0000161	LOC115629943|XP_030382412.1|SLEB	LOC6504070|XP_001964116.2|DANA
OG0000162	LOC115628734|XP_030380797.1|SLEB	LOC6506389|XP_001957964.1|DANA, LOC6504193|XP_001965167.1|DANA
OG0000162	LOC115630435|XP_030382852.1|SLEB	LOC6504224|XP_001965130.2|DANA
OG0000163	LOC115628458|XP_030380436.1|SLEB	LOC6497190|XP_001962589.1|DANA
OG0000163	LOC115623156|XP_030373231.1|SLEB	LOC6501685|XP_001955757.1|DANA, LOC6498878|XP_001955758.2|DANA
OG0000164	LOC115633795|XP_030387133.1|SLEB	LOC6496558|XP_001961143.2|DANA
OG0000164	LOC115622228|XP_030371985.1|SLEB, LOC115622226|XP_030371983.1|SLEB, LOC115622343|XP_030372115.1|SLEB, LOC115622225|XP_030371981.1|SLEB, LOC115622227|XP_030371984.1|SLEB	LOC6500384|XP_001953103.1|DANA, LOC6500143|XP_001953141.2|DANA
OG0000165	LOC115626650|XP_030377915.1|SLEB	LOC6503622|XP_032308428.1|DANA
OG0000165	LOC115633702|XP_030387021.1|SLEB	LOC6493627|XP_001958126.2|DANA
OG0000166	LOC115634666|XP_030388385.1|SLEB	LOC6494788|XP_001959669.1|DANA
OG0000166	LOC115619972|XP_030368868.1|SLEB	LOC6495828|XP_032306926.1|DANA
OG0000167	LOC115622494|XP_030372300.1|SLEB	LOC6493019|XP_001956868.1|DANA
OG0000168	LOC115634697|XP_030388435.1|SLEB	LOC6495627|XP_014763383.1|DANA
OG0000168	LOC115630749|XP_030383264.1|SLEB	LOC6499230|XP_032305367.1|DANA
OG0000168	LOC115621951|XP_030371657.1|SLEB	LOC26514488|XP_014767294.1|DANA, LOC6499229|XP_001955061.2|DANA
OG0000169	LOC115621259|XP_030370717.1|SLEB	LOC6499826|XP_001953835.2|DANA
