Orthogroup	SLEB.longest_only	DPER.longest_only
OG0000053	LOC115624400|XP_030374993.1|SLEB, LOC115621737|XP_030371331.1|SLEB	LOC6589988|XP_002015740.1|DPER, LOC6589987|XP_002015739.1|DPER
OG0000053	LOC115634038|XP_030387442.1|SLEB	LOC6589986|XP_002015738.1|DPER
OG0000053	LOC115634037|XP_030387441.1|SLEB	LOC6589985|XP_002015737.2|DPER
OG0000053	LOC115634626|XP_030388341.1|SLEB	LOC6590437|XP_002015733.2|DPER
OG0000054	LOC115623474|XP_030373700.1|SLEB, LOC115624032|XP_030374469.1|SLEB	LOC6594489|XP_002019960.1|DPER, LOC6594490|XP_002019961.1|DPER
OG0000054	LOC115623633|XP_030373934.1|SLEB	LOC6594491|XP_026850312.1|DPER
OG0000054	LOC115624033|XP_030374471.1|SLEB	LOC6594493|XP_002019964.1|DPER, LOC6590894|XP_002016261.1|DPER, LOC6594492|XP_002019963.1|DPER
OG0000056	LOC115626734|XP_030378039.1|SLEB	LOC6595083|XP_002020145.1|DPER
OG0000056	LOC115626727|XP_030378033.1|SLEB	LOC6595082|XP_002020144.1|DPER, LOC6595081|XP_002020143.1|DPER
OG0000056	LOC115628187|XP_030380038.1|SLEB, LOC115626789|XP_030378115.1|SLEB	LOC6588033|XP_002012860.1|DPER, LOC6588046|XP_002012859.1|DPER
OG0000058	LOC115626443|XP_030377676.1|SLEB, LOC115626320|XP_030377520.1|SLEB, LOC115626319|XP_030377518.1|SLEB, LOC115626321|XP_030377521.1|SLEB	LOC6593806|XP_002019273.1|DPER, LOC6593936|XP_002019265.2|DPER, LOC6590269|XP_002015472.1|DPER, LOC6593807|XP_002019274.1|DPER
OG0000058	LOC115629610|XP_030381967.1|SLEB	LOC6600389|XP_002025477.1|DPER
OG0000059	LOC115621406|XP_030370909.1|SLEB, LOC115620363|XP_030369427.1|SLEB, LOC115620758|XP_030370015.1|SLEB	LOC6588560|XP_026851114.1|DPER
OG0000059	LOC115621386|XP_030370879.1|SLEB	LOC6588641|XP_002013982.1|DPER
OG0000059	LOC115620757|XP_030370013.1|SLEB	LOC6587355|XP_002013989.1|DPER
OG0000060	LOC115629929|XP_030382393.1|SLEB	LOC6603233|XP_026845368.1|DPER
OG0000060	LOC115630565|XP_030383041.1|SLEB	LOC6595658|XP_002020780.1|DPER
OG0000060	LOC115623364|XP_030373510.1|SLEB	LOC6591405|XP_002017180.1|DPER
OG0000060	LOC115620624|XP_030369812.1|SLEB	LOC6595218|XP_026848071.1|DPER
OG0000060	LOC115629360|XP_030381672.1|SLEB	LOC6596974|XP_002022138.1|DPER
OG0000061	LOC115631729|XP_030384426.1|SLEB	LOC6596401|XP_002021586.2|DPER
OG0000061	LOC115631701|XP_030384388.1|SLEB	LOC6596398|XP_002021583.1|DPER
OG0000062	LOC115632573|XP_030385654.1|SLEB, LOC115621328|XP_030370808.1|SLEB	LOC113565328|XP_026842921.1|DPER
OG0000062	LOC115627142|XP_030378579.1|SLEB	LOC6597499|XP_002022647.1|DPER
OG0000062	LOC115626214|XP_030377370.1|SLEB, LOC115626016|XP_030377124.1|SLEB	LOC6597957|XP_002023160.1|DPER
OG0000063	LOC115623704|XP_030374042.1|SLEB	LOC6591531|XP_002017317.1|DPER, LOC6591530|XP_002017316.1|DPER
OG0000063	LOC115622384|XP_030372168.1|SLEB	LOC6600252|XP_002025417.1|DPER
OG0000063	LOC115622972|XP_030372983.1|SLEB	LOC6600250|XP_002025415.1|DPER
OG0000063	LOC115622382|XP_030372165.1|SLEB, LOC115622982|XP_030372994.1|SLEB, LOC115622183|XP_030371934.1|SLEB, LOC115622843|XP_030372783.1|SLEB	LOC6600251|XP_026849074.1|DPER
OG0000064	LOC115623014|XP_030373044.1|SLEB, LOC115622802|XP_030372727.1|SLEB	LOC6594000|XP_002019052.1|DPER
OG0000065	LOC115621993|XP_030371707.1|SLEB, LOC115621994|XP_030371708.1|SLEB, LOC115621991|XP_030371705.1|SLEB, LOC115621992|XP_030371706.1|SLEB, LOC115621858|XP_030371536.1|SLEB, LOC115621859|XP_030371537.1|SLEB	LOC6598720|XP_002023867.2|DPER, LOC6598721|XP_002023868.1|DPER, LOC6592724|XP_026840805.1|DPER, LOC6598627|XP_002023839.1|DPER, LOC6598629|XP_002023841.1|DPER, LOC6598628|XP_002023840.1|DPER, LOC6598626|XP_002023838.1|DPER
OG0000066	LOC115628871|XP_030380987.1|SLEB, LOC115628890|XP_030381008.1|SLEB, LOC115621543|XP_030371068.1|SLEB	LOC6591665|XP_002016994.1|DPER, LOC6588399|XP_002012948.2|DPER
OG0000066	LOC115625501|XP_030376421.1|SLEB	LOC6593739|XP_002018997.1|DPER
OG0000066	LOC115624182|XP_030374638.1|SLEB	LOC6594244|XP_002019977.1|DPER
OG0000066	LOC115622362|XP_030372137.1|SLEB	LOC6599208|XP_002024332.1|DPER, LOC6597988|XP_002023084.2|DPER
OG0000067	LOC115621860|XP_030371539.1|SLEB	LOC6587985|XP_002013720.1|DPER
OG0000067	LOC115622383|XP_030372167.1|SLEB	LOC6600313|XP_026849051.1|DPER
OG0000067	LOC115628126|XP_030379967.1|SLEB	LOC6592947|XP_002017691.1|DPER
OG0000067	LOC115622466|XP_030372269.1|SLEB	LOC6600311|XP_002025365.2|DPER
OG0000067	LOC115622364|XP_030372139.1|SLEB	LOC6599619|XP_026849500.1|DPER
OG0000068	LOC115623202|XP_030373286.1|SLEB, LOC115631954|XP_030384717.1|SLEB, LOC115622769|XP_030372686.1|SLEB, LOC115622252|XP_030372011.1|SLEB, LOC115623907|XP_030374323.1|SLEB	LOC6600249|XP_026849073.1|DPER
OG0000068	LOC115629354|XP_030381665.1|SLEB, LOC115632765|XP_030385874.1|SLEB	LOC6595219|XP_026850489.1|DPER, LOC113564897|XP_026839974.1|DPER, LOC6595222|XP_026849095.1|DPER, LOC6593500|XP_002019163.2|DPER
OG0000068	LOC115628062|XP_030379882.1|SLEB	LOC6597733|XP_026846914.1|DPER
OG0000070	LOC115625714|XP_030376720.1|SLEB	LOC6593928|XP_002019257.1|DPER
OG0000070	LOC115629807|XP_030382234.1|SLEB	LOC6600003|XP_026849240.1|DPER
OG0000070	LOC115625715|XP_030376721.1|SLEB	LOC6593930|XP_002019259.1|DPER
OG0000070	LOC115625716|XP_030376722.1|SLEB	LOC6593929|XP_002019258.1|DPER
OG0000071	LOC115624679|XP_030375338.1|SLEB	LOC6602203|XP_002027211.2|DPER
OG0000071	LOC115624678|XP_030375337.1|SLEB	LOC6602202|XP_002027210.1|DPER, LOC6602204|XP_002027212.1|DPER
OG0000072	LOC115625138|XP_030375920.1|SLEB	LOC6589942|XP_002015970.1|DPER
OG0000072	LOC115633654|XP_030386963.1|SLEB	LOC6589935|XP_002015963.1|DPER
OG0000072	LOC115625130|XP_030375908.1|SLEB	LOC6589940|XP_026842218.1|DPER
OG0000073	LOC115626625|XP_030377891.1|SLEB	LOC6590059|XP_002016391.2|DPER
OG0000073	LOC115626672|XP_030377958.1|SLEB	LOC6596773|XP_026845891.1|DPER
OG0000073	LOC115624374|XP_030374908.1|SLEB	LOC6598784|XP_026845038.1|DPER
OG0000074	LOC115632425|XP_030385425.1|SLEB	LOC6601461|XP_002026428.1|DPER
OG0000075	LOC115622150|XP_030371879.1|SLEB	LOC6599641|XP_026849541.1|DPER
OG0000075	LOC115623283|XP_030373426.1|SLEB	LOC6599637|XP_002024747.1|DPER, LOC6599639|XP_002024749.1|DPER
OG0000075	LOC115623262|XP_030373391.1|SLEB	LOC6599638|XP_002024748.1|DPER, LOC6599640|XP_002024750.1|DPER
OG0000075	LOC115622151|XP_030371880.1|SLEB	LOC6599642|XP_002024752.1|DPER
OG0000076	LOC115623022|XP_030373056.1|SLEB	LOC6599674|XP_026847351.1|DPER
OG0000076	LOC115624080|XP_030374530.1|SLEB, LOC115624184|XP_030374640.1|SLEB	LOC6592161|XP_002017347.1|DPER, LOC6592159|XP_026850722.1|DPER
OG0000076	LOC115627672|XP_030379274.1|SLEB	LOC6597369|XP_002022410.2|DPER
OG0000076	LOC115627823|XP_030379517.1|SLEB	LOC6597368|XP_002022409.1|DPER
OG0000077	LOC115629260|XP_030381546.1|SLEB	LOC6592709|XP_002018511.1|DPER
OG0000077	LOC115625518|XP_030376442.1|SLEB	LOC6594922|XP_002020130.2|DPER
OG0000077	LOC115624410|XP_030375008.1|SLEB	LOC6601317|XP_026842235.1|DPER
OG0000077	LOC115621758|XP_030371352.1|SLEB	LOC6588313|XP_026850466.1|DPER
OG0000078	LOC115624829|XP_030375536.1|SLEB	LOC6590621|XP_002016708.1|DPER
OG0000078	LOC115624752|XP_030375442.1|SLEB	LOC6595620|XP_026844510.1|DPER, LOC6592106|XP_002017289.1|DPER, LOC6596196|XP_002021125.1|DPER
OG0000078	LOC115620798|XP_030370081.1|SLEB	LOC6594273|XP_026849445.1|DPER
OG0000078	LOC115627604|XP_030379186.1|SLEB	LOC6599452|XP_002024516.1|DPER
OG0000078	LOC115627905|XP_030379660.1|SLEB	LOC6598424|XP_002023602.1|DPER
OG0000079	LOC115631581|XP_030384238.1|SLEB	LOC6589089|XP_002014971.1|DPER
OG0000080	LOC115634241|XP_030387695.1|SLEB, LOC115634222|XP_030387673.1|SLEB	LOC6602128|XP_002027100.1|DPER, LOC6602151|XP_026842704.1|DPER, LOC6602152|XP_026842703.1|DPER
OG0000080	LOC115620018|XP_030368982.1|SLEB	LOC6601604|XP_026841767.1|DPER
OG0000081	LOC115624517|XP_030375092.1|SLEB	LOC6601043|XP_026849686.1|DPER
OG0000082	LOC115631916|XP_030384627.1|SLEB	LOC6590930|XP_002016009.1|DPER
OG0000082	LOC115620211|XP_030369208.1|SLEB	LOC6587757|XP_002012761.1|DPER
OG0000082	LOC115621651|XP_030371213.1|SLEB	LOC6588213|XP_002013604.1|DPER
OG0000083	LOC115634036|XP_030387438.1|SLEB, LOC115634513|XP_030388139.1|SLEB	LOC6589606|XP_002014313.2|DPER, LOC113565891|XP_026845056.1|DPER
OG0000084	LOC115623536|XP_030373782.1|SLEB	LOC6591191|XP_002015915.1|DPER
OG0000084	LOC115631336|XP_030383918.1|SLEB	LOC6600795|XP_002025966.1|DPER
OG0000085	LOC115634632|XP_030388350.1|SLEB	LOC6602085|XP_002027163.1|DPER
OG0000086	LOC115628291|XP_030380201.1|SLEB	LOC6589907|XP_002016516.1|DPER
OG0000087	LOC115626132|XP_030377247.1|SLEB	LOC6589273|XP_026844109.1|DPER
OG0000087	LOC115626584|XP_030377826.1|SLEB	LOC6593903|XP_002018780.1|DPER
OG0000087	LOC115626069|XP_030377182.1|SLEB	LOC6589141|XP_002014431.1|DPER
OG0000088	LOC115624994|XP_030375725.1|SLEB	LOC6601258|XP_002026327.1|DPER
OG0000088	LOC115626364|XP_030377575.1|SLEB	LOC6593404|XP_002018858.2|DPER
OG0000088	LOC115623096|XP_030373163.1|SLEB	LOC6591475|XP_002017466.2|DPER
OG0000088	LOC115623093|XP_030373160.1|SLEB	LOC6590413|XP_002016426.1|DPER, LOC6590414|XP_002016427.1|DPER
OG0000088	LOC115622241|XP_030371997.1|SLEB	LOC6591474|XP_002017465.1|DPER
OG0000089	LOC115624415|XP_030375011.1|SLEB	LOC113565706|XP_026844403.1|DPER
OG0000089	LOC115632948|XP_030386105.1|SLEB, LOC115632950|XP_030386106.1|SLEB	LOC6601937|XP_002026979.1|DPER
OG0000090	LOC115633715|XP_030387039.1|SLEB	LOC6592691|XP_002017728.1|DPER
OG0000090	LOC115633696|XP_030387013.1|SLEB	LOC6593093|XP_026842252.1|DPER
OG0000090	LOC115628271|XP_030380155.1|SLEB	LOC113566321|XP_026847263.1|DPER
OG0000090	LOC115624821|XP_030375529.1|SLEB	LOC6601034|XP_002026122.2|DPER
OG0000091	LOC115620184|XP_030369168.1|SLEB	LOC6587436|XP_026850695.1|DPER
OG0000091	LOC115630773|XP_030383287.1|SLEB, LOC115630433|XP_030382848.1|SLEB	LOC6589208|XP_002014698.1|DPER
OG0000091	LOC115620680|XP_030369906.1|SLEB	LOC6588440|XP_002013817.1|DPER
OG0000091	LOC115621346|XP_030370826.1|SLEB	LOC6588470|XP_002013826.1|DPER
OG0000092	LOC115623334|XP_030373465.1|SLEB	LOC6591879|XP_002017077.1|DPER
OG0000092	LOC115624326|XP_030374813.1|SLEB	LOC6591877|XP_002017075.1|DPER
OG0000092	LOC115624330|XP_030374818.1|SLEB	LOC6591761|XP_002017422.1|DPER, LOC6591878|XP_002017076.1|DPER
OG0000093	LOC115628531|XP_030380552.1|SLEB	LOC6588885|XP_026844631.1|DPER
OG0000093	LOC115629472|XP_030381803.1|SLEB	LOC6592489|XP_002018395.2|DPER
OG0000093	LOC115627221|XP_030378703.1|SLEB	LOC6597406|XP_002022414.1|DPER
OG0000094	LOC115622394|XP_030372178.1|SLEB	LOC6600289|XP_026849039.1|DPER
OG0000094	LOC115621962|XP_030371670.1|SLEB	LOC6587848|XP_002013277.1|DPER
OG0000096	LOC115621238|XP_030370689.1|SLEB	LOC6588640|XP_002013209.1|DPER
OG0000096	LOC115620727|XP_030369967.1|SLEB	LOC6587692|XP_002012897.1|DPER
OG0000096	LOC115626185|XP_030377323.1|SLEB, LOC115625901|XP_030376991.1|SLEB	LOC6593471|XP_026843094.1|DPER
OG0000098	LOC115621995|XP_030371710.1|SLEB	LOC6598722|XP_002023869.1|DPER
OG0000099	LOC115627007|XP_030378385.1|SLEB	LOC6600180|XP_002025279.1|DPER
OG0000099	LOC115626907|XP_030378277.1|SLEB	LOC6600179|XP_002025278.2|DPER
OG0000099	LOC115622299|XP_030372063.1|SLEB, LOC115629181|XP_030381422.1|SLEB	LOC6598378|XP_026846207.1|DPER
OG0000100	LOC115629849|XP_030382290.1|SLEB	LOC113565196|XP_026842416.1|DPER
OG0000100	LOC115620196|XP_030369189.1|SLEB	LOC6587372|XP_026851254.1|DPER
OG0000101	LOC115634421|XP_030387988.1|SLEB	LOC6602367|XP_026848565.1|DPER
OG0000101	LOC115634424|XP_030387991.1|SLEB	LOC6602366|XP_026848564.1|DPER
OG0000101	LOC115623200|XP_030373296.1|SLEB	LOC6602370|XP_026848567.1|DPER
OG0000101	LOC115634012|XP_030387400.1|SLEB	LOC6602371|XP_026848545.1|DPER
OG0000102	LOC115632673|XP_030385805.1|SLEB	LOC6589981|XP_002016329.1|DPER
OG0000102	LOC115619960|XP_030368851.1|SLEB	LOC6593018|XP_002018259.1|DPER
OG0000103	LOC115632516|XP_030385569.1|SLEB	LOC6600283|XP_002025396.1|DPER, LOC6596091|XP_026845530.1|DPER, LOC113566017|XP_026845529.1|DPER
OG0000103	LOC115633245|XP_030386506.1|SLEB	LOC6601265|XP_002026394.1|DPER
OG0000104	LOC115632330|XP_030385293.1|SLEB	LOC6599818|XP_026847290.1|DPER
OG0000104	LOC115632802|XP_030385913.1|SLEB	LOC6593376|XP_002019042.1|DPER
OG0000104	LOC115632724|XP_030385830.1|SLEB	LOC6599813|XP_002024913.1|DPER
OG0000105	LOC115625386|XP_030376284.1|SLEB, LOC115625389|XP_030376287.1|SLEB	LOC113567433|XP_026851048.1|DPER
OG0000105	LOC115625391|XP_030376288.1|SLEB	LOC6591576|XP_002017405.2|DPER
OG0000105	LOC115625387|XP_030376285.1|SLEB	LOC6591573|XP_026849170.1|DPER
OG0000107	LOC115634454|XP_030388036.1|SLEB	LOC6590254|XP_002015884.1|DPER, LOC6603539|XP_002028510.1|DPER, LOC6590253|XP_002015883.1|DPER
OG0000109	LOC115631036|XP_030383521.1|SLEB	LOC6589777|XP_002014720.1|DPER, LOC6589778|XP_026844019.1|DPER
OG0000109	LOC115630792|XP_030383307.1|SLEB	LOC6596622|XP_002021630.1|DPER
OG0000110	LOC115628356|XP_030380291.1|SLEB	LOC6597183|XP_002022328.2|DPER
OG0000110	LOC115628263|XP_030380142.1|SLEB	LOC6597184|XP_002022329.2|DPER
OG0000110	LOC115628416|XP_030380363.1|SLEB	LOC6597186|XP_002022331.1|DPER
OG0000110	LOC115628221|XP_030380076.1|SLEB	LOC6597187|XP_002022332.2|DPER
OG0000111	LOC115634293|XP_030387808.1|SLEB	LOC6590619|XP_002016706.1|DPER, LOC6590615|XP_002016702.1|DPER, LOC6590616|XP_002016703.1|DPER
OG0000112	LOC115629158|XP_030381390.1|SLEB	LOC6600036|XP_002025083.2|DPER
OG0000112	LOC115629161|XP_030381394.1|SLEB, LOC115627698|XP_030379301.1|SLEB	LOC113566310|XP_026847204.1|DPER
OG0000113	LOC115628760|XP_030380835.1|SLEB, LOC115634230|XP_030387682.1|SLEB, LOC115625365|XP_030376262.1|SLEB	LOC6588309|XP_002013782.2|DPER, LOC6588086|XP_002013767.2|DPER
OG0000114	LOC115630954|XP_030383388.1|SLEB	LOC6604575|XP_002029459.1|DPER
OG0000114	LOC115630955|XP_030383389.1|SLEB	LOC6595495|XP_002020600.1|DPER
OG0000116	LOC115624328|XP_030374816.1|SLEB	LOC6591523|XP_026847060.1|DPER
OG0000116	LOC115623813|XP_030374217.1|SLEB, LOC115623954|XP_030374378.1|SLEB, LOC115623973|XP_030374402.1|SLEB	LOC6591517|XP_002017065.1|DPER, LOC6591555|XP_002017064.1|DPER
OG0000116	LOC115623999|XP_030374431.1|SLEB, LOC115623995|XP_030374424.1|SLEB	LOC6591522|XP_002017070.1|DPER, LOC6591520|XP_002017068.1|DPER, LOC6591521|XP_002017069.1|DPER
OG0000117	LOC115626178|XP_030377315.1|SLEB	LOC6597997|XP_002023222.1|DPER
OG0000117	LOC115626179|XP_030377316.1|SLEB	LOC6598029|XP_002023221.1|DPER
OG0000117	LOC115626180|XP_030377317.1|SLEB	LOC6598028|XP_002023220.1|DPER
OG0000117	LOC115626181|XP_030377318.1|SLEB	LOC6598027|XP_002023219.1|DPER
OG0000118	LOC115634140|XP_030387575.1|SLEB	LOC6589861|XP_002015166.1|DPER
OG0000118	LOC115626301|XP_030377489.1|SLEB	LOC6599402|XP_026847098.1|DPER
OG0000119	LOC115625335|XP_030376220.1|SLEB	LOC6598639|XP_002023820.1|DPER
OG0000119	LOC115625475|XP_030376385.1|SLEB	LOC6598637|XP_002023818.1|DPER
OG0000119	LOC115625305|XP_030376184.1|SLEB	LOC6598638|XP_002023819.1|DPER
OG0000120	LOC115627012|XP_030378393.1|SLEB	LOC6600097|XP_002025205.2|DPER
OG0000120	LOC115620371|XP_030369440.1|SLEB	LOC6590173|XP_002016107.1|DPER
OG0000120	LOC115630403|XP_030382790.1|SLEB	LOC6597670|XP_026848895.1|DPER
OG0000120	LOC115628235|XP_030380109.1|SLEB	LOC6599516|XP_002024644.1|DPER
OG0000121	LOC115625542|XP_030376479.1|SLEB	LOC6599963|XP_002025040.1|DPER
OG0000121	LOC115625267|XP_030376127.1|SLEB	LOC6587257|XP_002013500.1|DPER
OG0000122	LOC115630753|XP_030383267.1|SLEB	LOC6595720|XP_002020578.1|DPER
OG0000122	LOC115628730|XP_030380794.1|SLEB	LOC6599189|XP_002024346.1|DPER
OG0000122	LOC115631897|XP_030384606.1|SLEB	LOC6589395|XP_002014644.1|DPER
OG0000123	LOC115634239|XP_030387693.1|SLEB	LOC6600859|XP_002025996.1|DPER
OG0000123	LOC115624223|XP_030374697.1|SLEB	LOC6591749|XP_002016987.1|DPER
OG0000123	LOC115624192|XP_030374649.1|SLEB	LOC6591748|XP_002016986.1|DPER
OG0000124	LOC115633905|XP_030387269.1|SLEB	LOC6592458|XP_002017793.1|DPER
OG0000124	LOC115634486|XP_030388102.1|SLEB, LOC115634480|XP_030388071.1|SLEB, LOC115634175|XP_030387621.1|SLEB	LOC6592447|XP_002017792.2|DPER, LOC6592445|XP_026841433.1|DPER, LOC6592444|XP_026841435.1|DPER
OG0000125	LOC115620679|XP_030369903.1|SLEB	LOC6587197|XP_026840187.1|DPER
OG0000125	LOC115622011|XP_030371726.1|SLEB	LOC6587322|XP_026840529.1|DPER
OG0000125	LOC115630466|XP_030382900.1|SLEB	LOC6589945|XP_002015973.1|DPER
OG0000125	LOC115630458|XP_030382887.1|SLEB	LOC6589946|XP_002015974.1|DPER
OG0000126	LOC115626373|XP_030377588.1|SLEB, LOC115633547|XP_030386863.1|SLEB, LOC115621502|XP_030371030.1|SLEB	LOC6593662|XP_026843526.1|DPER
OG0000127	LOC115624275|XP_030374761.1|SLEB, LOC115624098|XP_030374548.1|SLEB	LOC6594438|XP_002019550.1|DPER, LOC6594439|XP_002019551.2|DPER, LOC6594437|XP_002019549.1|DPER
OG0000127	LOC115624150|XP_030374607.1|SLEB	LOC6594436|XP_002019548.2|DPER
OG0000128	LOC115627037|XP_030378429.1|SLEB	LOC6591138|XP_026841346.1|DPER
OG0000128	LOC115634167|XP_030387611.1|SLEB	LOC6591137|XP_002015931.1|DPER
OG0000129	LOC115633252|XP_030386513.1|SLEB	LOC6600225|XP_026846733.1|DPER
OG0000129	LOC115632792|XP_030385903.1|SLEB, LOC115632636|XP_030385726.1|SLEB	LOC6595739|XP_002021356.1|DPER
OG0000129	LOC115632635|XP_030385724.1|SLEB	LOC113565640|XP_026844003.1|DPER
OG0000129	LOC115633251|XP_030386512.1|SLEB	LOC6604479|XP_026846732.1|DPER
OG0000130	LOC115632117|XP_030384979.1|SLEB	LOC113566721|XP_026849408.1|DPER
OG0000130	LOC115632142|XP_030385018.1|SLEB	LOC6601427|XP_026847802.1|DPER
OG0000130	LOC115632815|XP_030385927.1|SLEB	LOC6601429|XP_002026465.2|DPER, LOC6599462|XP_002024611.2|DPER
OG0000131	LOC115620740|XP_030369987.1|SLEB	LOC6587235|XP_002013890.1|DPER
OG0000132	LOC115631441|XP_030384043.1|SLEB	LOC6589424|XP_002014544.2|DPER
OG0000132	LOC115624363|XP_030374882.1|SLEB	LOC6591607|XP_002017102.1|DPER
OG0000134	LOC115621108|XP_030370509.1|SLEB	LOC6588294|XP_002012910.1|DPER
OG0000134	LOC115629363|XP_030381677.1|SLEB	LOC6597038|XP_026845611.1|DPER
OG0000134	LOC115631566|XP_030384216.1|SLEB	LOC6596579|XP_026843085.1|DPER
OG0000137	LOC115632206|XP_030385118.1|SLEB	LOC6601084|XP_026847344.1|DPER
OG0000137	LOC115621775|XP_030371387.1|SLEB	LOC6587713|XP_026840068.1|DPER
OG0000137	LOC115623263|XP_030373392.1|SLEB	LOC6604534|XP_026847613.1|DPER
OG0000138	LOC115623943|XP_030374365.1|SLEB	LOC6594569|XP_002019588.1|DPER
OG0000138	LOC115623756|XP_030374151.1|SLEB	LOC6594332|XP_002019590.1|DPER
OG0000139	LOC115621555|XP_030371086.1|SLEB, LOC115624943|XP_030375653.1|SLEB, LOC115624849|XP_030375553.1|SLEB	LOC6595551|XP_002020638.1|DPER, LOC6595550|XP_002020637.1|DPER
OG0000140	LOC115621072|XP_030370459.1|SLEB	LOC6587347|XP_002013026.1|DPER
OG0000140	LOC115631745|XP_030384446.1|SLEB	LOC6600838|XP_026842581.1|DPER
OG0000141	LOC115632509|XP_030385558.1|SLEB	LOC6601432|XP_026847826.1|DPER
OG0000141	LOC115632354|XP_030385324.1|SLEB	LOC6601434|XP_002026469.1|DPER
OG0000141	LOC115632744|XP_030385851.1|SLEB	LOC6601435|XP_002026471.1|DPER
OG0000141	LOC115632365|XP_030385343.1|SLEB	LOC6601436|XP_002026472.1|DPER
OG0000142	LOC115625086|XP_030375842.1|SLEB	LOC6592001|XP_002016826.1|DPER
OG0000142	LOC115628082|XP_030379919.1|SLEB	LOC6591470|XP_026840208.1|DPER
OG0000142	LOC115627258|XP_030378745.1|SLEB	LOC6598595|XP_026846352.1|DPER
OG0000143	LOC115625380|XP_030376280.1|SLEB	LOC6599054|XP_002024170.1|DPER
OG0000143	LOC115625390|XP_030376292.1|SLEB	LOC6599053|XP_002024169.2|DPER
OG0000144	LOC115623941|XP_030374363.1|SLEB	LOC6591617|XP_002017119.2|DPER
OG0000144	LOC115629778|XP_030382193.1|SLEB	LOC6598384|XP_026850061.1|DPER
OG0000144	LOC115631998|XP_030384787.1|SLEB	LOC6589307|XP_026844454.1|DPER
OG0000145	LOC115627757|XP_030379402.1|SLEB	LOC6597884|XP_026846962.1|DPER
OG0000145	LOC115631049|XP_030383542.1|SLEB	LOC6589346|XP_002015321.1|DPER
OG0000145	LOC115632005|XP_030384793.1|SLEB	LOC6589344|XP_002015319.1|DPER
OG0000145	LOC115632004|XP_030384792.1|SLEB	LOC6589345|XP_002015320.1|DPER
OG0000147	LOC115630980|XP_030383422.1|SLEB, LOC115630666|XP_030383169.1|SLEB	LOC6603062|XP_002028055.1|DPER
OG0000147	LOC115621832|XP_030371499.1|SLEB	LOC6588072|XP_002013315.1|DPER
OG0000148	LOC115630932|XP_030383359.1|SLEB	LOC6588718|XP_002014991.1|DPER
OG0000148	LOC115626589|XP_030377831.1|SLEB	LOC6593518|XP_002019209.2|DPER
OG0000149	LOC115626190|XP_030377330.1|SLEB	LOC6593815|XP_002019062.1|DPER
OG0000149	LOC115629267|XP_030381551.1|SLEB	LOC6599925|XP_002025053.1|DPER
OG0000150	LOC115631362|XP_030383941.1|SLEB, LOC115631359|XP_030383937.1|SLEB	LOC6589040|XP_002015352.1|DPER, LOC6589039|XP_002015351.1|DPER, LOC6589038|XP_002015350.1|DPER, LOC6589037|XP_026844000.1|DPER
OG0000151	LOC115622266|XP_030372028.1|SLEB	LOC6596026|XP_026845415.1|DPER
OG0000151	LOC115622260|XP_030372021.1|SLEB	LOC6596030|XP_002021029.1|DPER
OG0000151	LOC115622264|XP_030372025.1|SLEB	LOC6596029|XP_026845638.1|DPER
OG0000151	LOC115622278|XP_030372040.1|SLEB	LOC6596008|XP_002020997.1|DPER
OG0000152	LOC115620943|XP_030370319.1|SLEB	LOC6587401|XP_002013652.1|DPER
OG0000153	LOC115621745|XP_030371339.1|SLEB	LOC6588597|XP_002013631.1|DPER
OG0000153	LOC115620210|XP_030369207.1|SLEB	LOC6588624|XP_002013628.1|DPER, LOC6588591|XP_002013629.2|DPER
OG0000154	LOC115621867|XP_030371547.1|SLEB, LOC115621871|XP_030371556.1|SLEB	LOC6598833|XP_026849429.1|DPER, LOC6598832|XP_026849435.1|DPER
OG0000154	LOC115632597|XP_030385682.1|SLEB	LOC113566039|XP_026845649.1|DPER
OG0000155	LOC115628421|XP_030380369.1|SLEB	LOC6597170|XP_002022348.1|DPER
OG0000155	LOC115628363|XP_030380300.1|SLEB	LOC6597196|XP_002022341.1|DPER
OG0000155	LOC115628359|XP_030380294.1|SLEB	LOC6597197|XP_002022342.1|DPER
OG0000157	LOC115629819|XP_030382253.1|SLEB	LOC6592443|XP_002017788.1|DPER, LOC6592446|XP_002017791.1|DPER
OG0000157	LOC115626330|XP_030377538.1|SLEB, LOC115633650|XP_030386952.1|SLEB	LOC113565052|XP_026841013.1|DPER
OG0000158	LOC115633012|XP_030386197.1|SLEB, LOC115632738|XP_030385845.1|SLEB	LOC113565999|XP_026845403.1|DPER
OG0000158	LOC115632736|XP_030385842.1|SLEB	LOC6596108|XP_002021261.2|DPER
OG0000159	LOC115622292|XP_030372055.1|SLEB	LOC6598893|XP_026847869.1|DPER
OG0000160	LOC115621357|XP_030370839.1|SLEB	LOC6587958|XP_002012778.1|DPER
OG0000160	LOC115621163|XP_030370583.1|SLEB	LOC6587907|XP_002012779.1|DPER
OG0000161	LOC115622971|XP_030372982.1|SLEB	LOC6600571|XP_026847610.1|DPER
OG0000161	LOC115623092|XP_030373159.1|SLEB	LOC6598868|XP_026847958.1|DPER
OG0000161	LOC115629943|XP_030382412.1|SLEB	LOC6603227|XP_026845349.1|DPER
OG0000162	LOC115628734|XP_030380797.1|SLEB	LOC6603387|XP_002028373.1|DPER
OG0000162	LOC115630435|XP_030382852.1|SLEB	LOC6589167|XP_002015024.2|DPER
