Orthogroup	AAEG.longest_only	CCAP.longest_only
OG0000094	LOC5564844|XP_001649199.1|AAEG, LOC5564847|XP_001649198.1|AAEG, LOC5564843|XP_001649200.2|AAEG, LOC110675627|XP_021696812.1|AAEG, LOC23687714|XP_011493336.1|AAEG, LOC5568023|XP_001657845.3|AAEG, LOC23687647|XP_011493754.2|AAEG, LOC110681164|XP_021712629.1|AAEG, LOC5576885|XP_001662985.3|AAEG, LOC5564832|XP_021703017.1|AAEG	CCAP1982_LOCUS12193|CAD7003757.1|CCAP, CCAP1982_LOCUS12194|CAD7003758.1|CCAP, CCAP1982_LOCUS3416|CAD6994681.1|CCAP, CCAP1982_LOCUS3417|CAD6994682.1|CCAP
OG0000101	LOC5567622|XP_021696506.1|AAEG	CCAP1982_LOCUS12876|CAD7004470.1|CCAP, CCAP1982_LOCUS12874|CAD7004468.1|CCAP, CCAP1982_LOCUS12873|CAD7004467.1|CCAP, CCAP1982_LOCUS12877|CAD7004471.1|CCAP, CCAP1982_LOCUS12875|CAD7004469.1|CCAP
OG0000102	LOC5564622|XP_001648968.1|AAEG	CCAP1982_LOCUS7221|CAD6998654.1|CCAP, CCAP1982_LOCUS5355|CAD6996671.1|CCAP, CCAP1982_LOCUS13057|CAD7004662.1|CCAP
OG0000103	LOC5571412|XP_001653663.2|AAEG, LOC5571411|XP_001653661.2|AAEG, LOC5571410|XP_001653662.2|AAEG, LOC5571934|XP_021704949.1|AAEG	CCAP1982_LOCUS12819|CAD7004408.1|CCAP, CCAP1982_LOCUS12815|CAD7004405.1|CCAP, CCAP1982_LOCUS13027|CAD7004632.1|CCAP, CCAP1982_LOCUS21308|CAD7013237.1|CCAP, CCAP1982_LOCUS21309|CAD7013238.1|CCAP
OG0000104	LOC23687757|XP_021699122.1|AAEG, LOC23687967|XP_011493637.2|AAEG, LOC23687459|XP_011493699.2|AAEG, LOC23687728|XP_021699125.1|AAEG, LOC23687690|XP_011493079.2|AAEG	CCAP1982_LOCUS5280|CAD6996610.1|CCAP, CCAP1982_LOCUS1505|CAD6992660.1|CCAP, CCAP1982_LOCUS1506|CAD6992661.1|CCAP, CCAP1982_LOCUS12239|CAD7003806.1|CCAP, CCAP1982_LOCUS12238|CAD7003805.1|CCAP, CCAP1982_LOCUS12237|CAD7003804.1|CCAP
OG0000105	LOC5576020|XP_001662355.3|AAEG	CCAP1982_LOCUS4847|CAD6996155.1|CCAP, CCAP1982_LOCUS4851|CAD6996159.1|CCAP, CCAP1982_LOCUS4850|CAD6996158.1|CCAP
OG0000109	LOC5565636|XP_001649991.2|AAEG, LOC5576144|XP_001662496.1|AAEG	CCAP1982_LOCUS7956|CAD6999432.1|CCAP
OG0000110	LOC5572629|XP_001654132.2|AAEG, LOC5572632|XP_021699089.1|AAEG, LOC5572634|XP_001654133.2|AAEG	CCAP1982_LOCUS12357|CAD7003935.1|CCAP, CCAP1982_LOCUS12358|CAD7003936.1|CCAP
OG0000111	LOC5575342|XP_001655720.2|AAEG, LOC5569397|XP_001658489.1|AAEG, LOC5575345|XP_001655723.2|AAEG, LOC5575344|XP_001655722.2|AAEG, LOC5575341|XP_001655719.1|AAEG, LOC5575343|XP_001655721.2|AAEG	CCAP1982_LOCUS20745|CAD7012644.1|CCAP, CCAP1982_LOCUS20746|CAD7012645.1|CCAP
OG0000113	LOC5565528|XP_001649912.2|AAEG, LOC5568844|XP_001652570.1|AAEG	CCAP1982_LOCUS2584|CAD6993786.1|CCAP
OG0000114	LOC110677778|XP_021704869.1|AAEG	CCAP1982_LOCUS6786|CAD6998170.1|CCAP
OG0000115	LOC110678537|XP_021707228.1|AAEG	CCAP1982_LOCUS4135|CAD6995418.1|CCAP
OG0000117	LOC5578455|XP_001656976.1|AAEG, LOC110678441|XP_021707035.1|AAEG	CCAP1982_LOCUS6010|CAD6997373.1|CCAP, CCAP1982_LOCUS6011|CAD6997374.1|CCAP, CCAP1982_LOCUS6012|CAD6997375.1|CCAP, CCAP1982_LOCUS6013|CAD6997376.1|CCAP
OG0000118	LOC110679554|XP_021710177.1|AAEG, LOC5568656|XP_001652490.2|AAEG, LOC5568654|XP_001652488.1|AAEG, LOC5568651|XP_021705929.1|AAEG, LOC5579193|XP_001664290.2|AAEG, LOC5568652|XP_001652486.1|AAEG, LOC5568653|XP_001652487.1|AAEG	CCAP1982_LOCUS12332|CAD7003903.1|CCAP
OG0000119	LOC5572143|XP_001660220.1|AAEG, LOC5572141|XP_001660218.1|AAEG, LOC5572138|XP_001660217.1|AAEG, LOC5579510|XP_001647804.2|AAEG, LOC5579505|XP_001647805.2|AAEG	CCAP1982_LOCUS3103|CAD6994347.1|CCAP, CCAP1982_LOCUS3098|CAD6994342.1|CCAP, CCAP1982_LOCUS3102|CAD6994346.1|CCAP
OG0000120	LOC5564301|XP_021698367.1|AAEG	CCAP1982_LOCUS23192|CAD7015242.1|CCAP
OG0000121	LOC110674237|XP_021694140.1|AAEG, LOC5577582|XP_021694027.1|AAEG	CCAP1982_LOCUS2051|CAD6993234.1|CCAP, CCAP1982_LOCUS1663|CAD6992825.1|CCAP, CCAP1982_LOCUS1662|CAD6992824.1|CCAP
OG0000122	LOC5567873|XP_001650953.1|AAEG	CCAP1982_LOCUS8593|CAD7000095.1|CCAP, CCAP1982_LOCUS8592|CAD7000094.1|CCAP, CCAP1982_LOCUS21055|CAD7012964.1|CCAP, CCAP1982_LOCUS9176|CAD7000703.1|CCAP
OG0000123	LOC5574082|XP_001661152.1|AAEG, LOC5579398|XP_001647702.2|AAEG	CCAP1982_LOCUS1926|CAD6993101.1|CCAP
OG0000125	LOC5568365|XP_021693932.1|AAEG	CCAP1982_LOCUS3814|CAD6995090.1|CCAP
OG0000125	LOC5567037|XP_001651437.2|AAEG	CCAP1982_LOCUS3392|CAD6994657.1|CCAP
OG0000126	LOC5577393|XP_001656475.2|AAEG	CCAP1982_LOCUS11731|CAD7003269.1|CCAP
OG0000127	LOC5570224|XP_021711742.1|AAEG, LOC110677785|XP_021704959.1|AAEG, LOC5570223|XP_001659002.1|AAEG, LOC5570221|XP_001659000.1|AAEG	CCAP1982_LOCUS4704|CAD6995998.1|CCAP, CCAP1982_LOCUS4705|CAD6995999.1|CCAP
OG0000128	LOC5563937|XP_021696237.1|AAEG, LOC5563935|XP_021696236.1|AAEG	CCAP1982_LOCUS22172|CAD7014166.1|CCAP, CCAP1982_LOCUS22173|CAD7014167.1|CCAP, CCAP1982_LOCUS8671|CAD7000180.1|CCAP
OG0000129	LOC5570205|XP_001658987.1|AAEG	CCAP1982_LOCUS7073|CAD6998479.1|CCAP
OG0000130	LOC110678700|XP_021707606.1|AAEG	CCAP1982_LOCUS13229|CAD7004843.1|CCAP
OG0000132	LOC5576966|XP_001663061.2|AAEG, LOC5569401|XP_001658492.2|AAEG, LOC5572507|XP_001660449.1|AAEG	CCAP1982_LOCUS8509|CAD7000003.1|CCAP, CCAP1982_LOCUS738|CAD6991839.1|CCAP
OG0000134	LOC5577061|XP_021701840.1|AAEG	CCAP1982_LOCUS1778|CAD6992945.1|CCAP
OG0000134	LOC5565848|XP_021703610.1|AAEG	CCAP1982_LOCUS7922|CAD6999396.1|CCAP
OG0000136	LOC110678395|XP_021706922.1|AAEG, LOC110675888|XP_021697550.1|AAEG, LOC110676016|XP_021698064.1|AAEG, LOC110681546|XP_021713287.1|AAEG, LOC110676210|XP_021698875.1|AAEG, LOC110681549|XP_021713290.1|AAEG, LOC110677818|XP_021705066.1|AAEG	CCAP1982_LOCUS19560|CAD7011460.1|CCAP
OG0000137	LOC5573872|XP_001654897.1|AAEG	CCAP1982_LOCUS11326|CAD7002858.1|CCAP, CCAP1982_LOCUS3379|CAD6994644.1|CCAP
OG0000137	LOC5572265|XP_001653950.2|AAEG, LOC5573418|XP_001654592.2|AAEG	CCAP1982_LOCUS11874|CAD7003418.1|CCAP
OG0000141	LOC23687505|XP_011493093.2|AAEG	CCAP1982_LOCUS11187|CAD7002710.1|CCAP
OG0000142	LOC5563980|XP_021706951.1|AAEG	CCAP1982_LOCUS416|CAD6991492.1|CCAP
OG0000142	LOC5575838|XP_021694433.1|AAEG	CCAP1982_LOCUS3469|CAD6994736.1|CCAP
OG0000143	LOC5568698|XP_001652521.1|AAEG, LOC5579191|XP_001664288.1|AAEG, LOC5579192|XP_001664289.1|AAEG, LOC5571589|XP_001659796.1|AAEG, LOC110680238|XP_021711746.1|AAEG, LOC5571588|XP_001659797.2|AAEG	CCAP1982_LOCUS14321|CAD7005985.1|CCAP, CCAP1982_LOCUS7309|CAD6998755.1|CCAP
OG0000144	LOC110679012|XP_021708568.1|AAEG	CCAP1982_LOCUS782|CAD6991891.1|CCAP
OG0000144	LOC5574025|XP_021702584.1|AAEG	CCAP1982_LOCUS6460|CAD6997836.1|CCAP
OG0000145	LOC5573204|XP_001660745.2|AAEG, LOC5573132|XP_001660748.2|AAEG	CCAP1982_LOCUS9143|CAD7000669.1|CCAP, CCAP1982_LOCUS9140|CAD7000666.1|CCAP, CCAP1982_LOCUS9142|CAD7000668.1|CCAP
OG0000147	LOC5569310|XP_001658443.1|AAEG	CCAP1982_LOCUS8274|CAD6999751.1|CCAP
OG0000147	LOC5574623|XP_021713238.1|AAEG, LOC5574625|XP_001661541.1|AAEG, LOC5574626|XP_021713234.1|AAEG	CCAP1982_LOCUS2081|CAD6993264.1|CCAP, CCAP1982_LOCUS2080|CAD6993263.1|CCAP
OG0000147	LOC5574624|XP_001661539.1|AAEG	CCAP1982_LOCUS2079|CAD6993262.1|CCAP
OG0000148	LOC5570032|XP_021712427.1|AAEG, LOC5570033|XP_021707394.1|AAEG	CCAP1982_LOCUS9151|CAD7000677.1|CCAP
OG0000152	LOC5575678|XP_021701219.1|AAEG	CCAP1982_LOCUS4908|CAD6996220.1|CCAP
OG0000153	LOC5567541|XP_001657536.2|AAEG, LOC5567544|XP_001657539.2|AAEG	CCAP1982_LOCUS2010|CAD6993188.1|CCAP, CCAP1982_LOCUS2009|CAD6993187.1|CCAP, CCAP1982_LOCUS2011|CAD6993189.1|CCAP
OG0000154	LOC5577993|XP_021709039.1|AAEG, LOC5577992|XP_021709040.1|AAEG	CCAP1982_LOCUS3144|CAD6994392.1|CCAP, CCAP1982_LOCUS3145|CAD6994393.1|CCAP, CCAP1982_LOCUS8911|CAD7000435.1|CCAP, CCAP1982_LOCUS8831|CAD7000349.1|CCAP, CCAP1982_LOCUS22873|CAD7014909.1|CCAP, CCAP1982_LOCUS22876|CAD7014912.1|CCAP
OG0000155	LOC5567235|XP_001651665.2|AAEG, LOC5567234|XP_001651664.1|AAEG	CCAP1982_LOCUS12374|CAD7003952.1|CCAP, CCAP1982_LOCUS12366|CAD7003944.1|CCAP, CCAP1982_LOCUS12365|CAD7003943.1|CCAP
OG0000157	LOC23687476|XP_011492940.1|AAEG, LOC5568677|XP_001658086.2|AAEG	CCAP1982_LOCUS19950|CAD7011840.1|CCAP, CCAP1982_LOCUS19951|CAD7011841.1|CCAP
OG0000158	LOC5567032|XP_001651430.1|AAEG, LOC110675195|XP_021695298.1|AAEG, LOC5571957|XP_001660058.1|AAEG, LOC5571954|XP_021697266.1|AAEG, LOC110679210|XP_021709030.1|AAEG	CCAP1982_LOCUS12092|CAD7003654.1|CCAP
OG0000159	LOC5575859|XP_021707900.1|AAEG, LOC5575863|XP_021710525.1|AAEG	CCAP1982_LOCUS14640|CAD7006318.1|CCAP
OG0000159	LOC5571884|XP_021709766.1|AAEG	CCAP1982_LOCUS13501|CAD7005140.1|CCAP, CCAP1982_LOCUS13500|CAD7005139.1|CCAP
OG0000160	LOC5570211|XP_021704584.1|AAEG, LOC5570209|XP_001658981.2|AAEG, LOC110677717|XP_021704583.1|AAEG, LOC5570213|XP_021704585.1|AAEG, LOC5570210|XP_001658979.2|AAEG, LOC5576801|XP_001662886.2|AAEG, LOC5571520|XP_001659766.2|AAEG, LOC5576800|XP_001662888.1|AAEG, LOC5576802|XP_021693815.1|AAEG	CCAP1982_LOCUS3900|CAD6995179.1|CCAP, CCAP1982_LOCUS3899|CAD6995178.1|CCAP
OG0000161	LOC5576860|XP_001662957.2|AAEG	CCAP1982_LOCUS12569|CAD7004149.1|CCAP
OG0000162	LOC5569868|XP_021703426.1|AAEG, LOC5569869|XP_021703428.1|AAEG	CCAP1982_LOCUS7836|CAD6999308.1|CCAP
OG0000163	LOC5579047|XP_021708224.1|AAEG, LOC5569937|XP_001658835.2|AAEG, LOC5566631|XP_021705010.1|AAEG, LOC5579048|XP_021709081.1|AAEG, LOC5579049|XP_001657247.2|AAEG	CCAP1982_LOCUS14291|CAD7005953.1|CCAP, CCAP1982_LOCUS14290|CAD7005952.1|CCAP, CCAP1982_LOCUS14295|CAD7005957.1|CCAP, CCAP1982_LOCUS14292|CAD7005954.1|CCAP, CCAP1982_LOCUS9112|CAD7000638.1|CCAP
OG0000164	LOC5576221|XP_001655999.2|AAEG, LOC5574446|XP_001661463.1|AAEG	CCAP1982_LOCUS19783|CAD7011699.1|CCAP
OG0000166	LOC5576995|XP_001663097.2|AAEG	CCAP1982_LOCUS6365|CAD6997733.1|CCAP, CCAP1982_LOCUS6366|CAD6997734.1|CCAP, CCAP1982_LOCUS6367|CAD6997735.1|CCAP
OG0000169	LOC5569037|XP_001652677.1|AAEG, LOC5567023|XP_001651406.2|AAEG, LOC5567139|XP_001651544.1|AAEG, LOC5567129|XP_021696791.1|AAEG	CCAP1982_LOCUS2677|CAD6993883.1|CCAP
OG0000170	LOC5568231|XP_001657924.1|AAEG, LOC5572621|XP_001660483.1|AAEG, LOC5572618|XP_001660484.1|AAEG, LOC5572619|XP_001660482.1|AAEG	CCAP1982_LOCUS6773|CAD6998157.1|CCAP, CCAP1982_LOCUS6774|CAD6998158.1|CCAP, CCAP1982_LOCUS6772|CAD6998156.1|CCAP
OG0000171	LOC5567018|XP_001651408.2|AAEG	CCAP1982_LOCUS6079|CAD6997433.1|CCAP
OG0000171	LOC5569979|XP_001658863.2|AAEG	CCAP1982_LOCUS5549|CAD6996876.1|CCAP
OG0000172	LOC5579310|XP_021695514.1|AAEG	CCAP1982_LOCUS12610|CAD7004191.1|CCAP
OG0000173	LOC5569048|XP_001652693.2|AAEG, LOC5569049|XP_001652694.2|AAEG	CCAP1982_LOCUS21538|CAD7013476.1|CCAP, CCAP1982_LOCUS21537|CAD7013475.1|CCAP, CCAP1982_LOCUS21539|CAD7013477.1|CCAP
OG0000174	LOC5567346|XP_001651756.3|AAEG, LOC5567345|XP_001651754.2|AAEG, LOC5567334|XP_001651755.1|AAEG	CCAP1982_LOCUS1980|CAD6993154.1|CCAP, CCAP1982_LOCUS12725|CAD7004305.1|CCAP, CCAP1982_LOCUS21517|CAD7013452.1|CCAP, CCAP1982_LOCUS7088|CAD6998497.1|CCAP
OG0000175	LOC5576664|XP_001656201.1|AAEG	CCAP1982_LOCUS4970|CAD6996286.1|CCAP
OG0000175	LOC5568638|XP_021706832.1|AAEG, LOC5568650|XP_001652484.1|AAEG	CCAP1982_LOCUS785|CAD6991894.1|CCAP
OG0000177	LOC5567075|XP_021712916.1|AAEG	CCAP1982_LOCUS3972|CAD6995251.1|CCAP
OG0000178	LOC5575140|XP_021697914.1|AAEG, LOC110675312|XP_021695536.1|AAEG, LOC5575126|XP_001655495.1|AAEG, LOC110680377|XP_021711882.1|AAEG, LOC5575198|XP_001655506.1|AAEG	CCAP1982_LOCUS22556|CAD7014557.1|CCAP
OG0000179	LOC5578663|XP_021710856.1|AAEG, LOC5578667|XP_021705242.1|AAEG, LOC5578665|XP_021705991.1|AAEG	CCAP1982_LOCUS19655|CAD7011567.1|CCAP, CCAP1982_LOCUS20038|CAD7011926.1|CCAP
OG0000181	LOC5566933|XP_001651347.1|AAEG, LOC5573618|XP_001660940.2|AAEG, LOC5569414|XP_001658506.1|AAEG	CCAP1982_LOCUS2664|CAD6993867.1|CCAP, CCAP1982_LOCUS2967|CAD6994205.1|CCAP
OG0000182	LOC23687553|XP_011493157.1|AAEG	CCAP1982_LOCUS672|CAD6991764.1|CCAP, CCAP1982_LOCUS673|CAD6991765.1|CCAP
OG0000182	LOC5569767|XP_001652982.2|AAEG	CCAP1982_LOCUS669|CAD6991761.1|CCAP, CCAP1982_LOCUS670|CAD6991762.1|CCAP
OG0000183	LOC5573015|XP_001654343.1|AAEG	CCAP1982_LOCUS11927|CAD7003476.1|CCAP
OG0000184	LOC5570825|XP_001653329.2|AAEG, LOC5570824|XP_001653330.2|AAEG, LOC5570826|XP_001653328.2|AAEG, LOC5570823|XP_001653331.1|AAEG, LOC5578096|XP_001656792.2|AAEG	CCAP1982_LOCUS8317|CAD6999801.1|CCAP, CCAP1982_LOCUS8313|CAD6999794.1|CCAP, CCAP1982_LOCUS8316|CAD6999800.1|CCAP
OG0000185	LOC5566170|XP_001650529.1|AAEG, LOC5567130|XP_001651555.1|AAEG, LOC110679323|XP_021709385.1|AAEG	CCAP1982_LOCUS20041|CAD7011929.1|CCAP
OG0000187	LOC5565007|XP_021713160.1|AAEG, LOC5566402|XP_001650794.2|AAEG, LOC5577929|XP_001656714.2|AAEG, LOC5577926|XP_001656711.2|AAEG, LOC5577928|XP_021694336.1|AAEG, LOC5577927|XP_001656712.2|AAEG, LOC5566403|XP_001650795.1|AAEG, LOC5565008|XP_021713220.1|AAEG, LOC5577924|XP_001656709.2|AAEG	CCAP1982_LOCUS11430|CAD7002966.1|CCAP
OG0000188	LOC5564915|XP_021694344.1|AAEG, LOC5571992|XP_021699059.1|AAEG	CCAP1982_LOCUS3513|CAD6994782.1|CCAP, CCAP1982_LOCUS3512|CAD6994781.1|CCAP
OG0000189	LOC5568245|XP_021701569.1|AAEG, LOC5573531|XP_021702949.1|AAEG	CCAP1982_LOCUS5974|CAD6997342.1|CCAP
OG0000191	LOC5569575|XP_021699738.1|AAEG	CCAP1982_LOCUS22306|CAD7014304.1|CCAP
OG0000192	LOC110679464|XP_021709804.1|AAEG, LOC110678612|XP_021707415.1|AAEG	CCAP1982_LOCUS14387|CAD7006052.1|CCAP
OG0000193	LOC5565459|XP_001649763.2|AAEG, LOC5565432|XP_021710569.1|AAEG, LOC5565455|XP_021710563.1|AAEG	CCAP1982_LOCUS13187|CAD7004797.1|CCAP, CCAP1982_LOCUS13188|CAD7004798.1|CCAP
OG0000196	LOC5575664|XP_021703961.1|AAEG	CCAP1982_LOCUS7525|CAD6998978.1|CCAP, CCAP1982_LOCUS7518|CAD6998971.1|CCAP, CCAP1982_LOCUS7519|CAD6998972.1|CCAP, CCAP1982_LOCUS7526|CAD6998979.1|CCAP
OG0000196	LOC5575663|XP_021703962.1|AAEG	CCAP1982_LOCUS7517|CAD6998970.1|CCAP
OG0000200	LOC5575967|XP_001662326.1|AAEG	CCAP1982_LOCUS40|CAD6991092.1|CCAP
OG0000201	LOC5566918|XP_021711709.1|AAEG, LOC5572218|XP_001660285.1|AAEG, LOC5564804|XP_021698248.1|AAEG, LOC5578282|XP_001663811.2|AAEG, LOC5565401|XP_001649748.1|AAEG, LOC5567865|XP_001651887.1|AAEG, LOC5564500|XP_001648843.2|AAEG, LOC5564501|XP_001648844.1|AAEG	CCAP1982_LOCUS3128|CAD6994375.1|CCAP, CCAP1982_LOCUS3126|CAD6994373.1|CCAP
OG0000203	LOC5574223|XP_021704325.1|AAEG	CCAP1982_LOCUS21030|CAD7012933.1|CCAP
OG0000205	LOC5569125|XP_001652725.2|AAEG, LOC5568060|XP_001651997.1|AAEG, LOC110680887|XP_021712370.1|AAEG, LOC5567680|XP_001657619.2|AAEG, LOC5566755|XP_001651166.1|AAEG, LOC5566757|XP_001651167.1|AAEG, LOC110680889|XP_021712372.1|AAEG, LOC5568061|XP_001651998.1|AAEG	CCAP1982_LOCUS4928|CAD6996245.1|CCAP, CCAP1982_LOCUS1221|CAD6992357.1|CCAP
OG0000206	LOC110678735|XP_021707698.1|AAEG	CCAP1982_LOCUS20607|CAD7012524.1|CCAP
OG0000206	LOC110678958|XP_021708376.1|AAEG	CCAP1982_LOCUS20605|CAD7012522.1|CCAP
OG0000211	LOC5568897|XP_021693434.1|AAEG	CCAP1982_LOCUS3217|CAD6994472.1|CCAP
OG0000212	LOC5570819|XP_021702192.1|AAEG	CCAP1982_LOCUS8308|CAD6999787.1|CCAP, CCAP1982_LOCUS8315|CAD6999799.1|CCAP, CCAP1982_LOCUS8311|CAD6999792.1|CCAP, CCAP1982_LOCUS8314|CAD6999796.1|CCAP
OG0000213	LOC5563599|XP_001647919.1|AAEG, LOC5563561|XP_001647920.1|AAEG, LOC5563596|XP_021707133.1|AAEG, LOC5563598|XP_001647917.2|AAEG, LOC5563605|XP_021708906.1|AAEG	CCAP1982_LOCUS13852|CAD7005492.1|CCAP, CCAP1982_LOCUS22186|CAD7014180.1|CCAP, CCAP1982_LOCUS22187|CAD7014181.1|CCAP
OG0000214	LOC5571932|XP_021706883.1|AAEG	CCAP1982_LOCUS21439|CAD7013372.1|CCAP
OG0000215	LOC5571612|XP_001659801.1|AAEG	CCAP1982_LOCUS13801|CAD7005441.1|CCAP, CCAP1982_LOCUS14294|CAD7005956.1|CCAP, CCAP1982_LOCUS14293|CAD7005955.1|CCAP
OG0000216	LOC5572435|XP_001660380.1|AAEG	CCAP1982_LOCUS11821|CAD7003362.1|CCAP
OG0000217	LOC5566309|XP_001650696.2|AAEG	CCAP1982_LOCUS15029|CAD7006730.1|CCAP
OG0000219	LOC5578831|XP_001657181.2|AAEG	CCAP1982_LOCUS23378|CAD7015436.1|CCAP, CCAP1982_LOCUS23381|CAD7015439.1|CCAP, CCAP1982_LOCUS23375|CAD7015433.1|CCAP
OG0000220	LOC5564263|XP_001648597.1|AAEG, LOC5578071|XP_001663692.2|AAEG	CCAP1982_LOCUS13251|CAD7004866.1|CCAP, CCAP1982_LOCUS13260|CAD7004875.1|CCAP, CCAP1982_LOCUS13254|CAD7004869.1|CCAP
OG0000221	LOC5574634|XP_021699881.1|AAEG, LOC5563585|XP_001647853.1|AAEG	CCAP1982_LOCUS23201|CAD7015252.1|CCAP
OG0000222	LOC5565435|XP_021710162.1|AAEG	CCAP1982_LOCUS6047|CAD6997406.1|CCAP
OG0000222	LOC5569881|XP_021703461.1|AAEG	CCAP1982_LOCUS6053|CAD6997412.1|CCAP, CCAP1982_LOCUS6055|CAD6997414.1|CCAP
OG0000222	LOC110674010|XP_021703463.1|AAEG	CCAP1982_LOCUS6042|CAD6997401.1|CCAP
OG0000224	LOC5569847|XP_001658750.1|AAEG, LOC110676855|XP_021701978.1|AAEG, LOC110676856|XP_021701979.1|AAEG, LOC110676854|XP_021701977.1|AAEG, LOC110676858|XP_021701981.1|AAEG, LOC5569856|XP_001658752.1|AAEG, LOC110676857|XP_021701980.1|AAEG	CCAP1982_LOCUS22834|CAD7014870.1|CCAP
OG0000225	LOC110679653|XP_021710739.1|AAEG, LOC5563961|XP_021707799.1|AAEG	CCAP1982_LOCUS407|CAD6991482.1|CCAP, CCAP1982_LOCUS406|CAD6991481.1|CCAP
OG0000226	LOC5567483|XP_001657485.1|AAEG	CCAP1982_LOCUS12122|CAD7003685.1|CCAP, CCAP1982_LOCUS12123|CAD7003686.1|CCAP, CCAP1982_LOCUS12124|CAD7003687.1|CCAP, CCAP1982_LOCUS12125|CAD7003688.1|CCAP, CCAP1982_LOCUS12126|CAD7003689.1|CCAP, CCAP1982_LOCUS12127|CAD7003690.1|CCAP
OG0000228	LOC5579326|XP_021711938.1|AAEG	CCAP1982_LOCUS4131|CAD6995414.1|CCAP
OG0000229	LOC5577392|XP_021693554.1|AAEG	CCAP1982_LOCUS2662|CAD6993866.1|CCAP, CCAP1982_LOCUS2657|CAD6993861.1|CCAP, CCAP1982_LOCUS2660|CAD6993864.1|CCAP
OG0000229	LOC5571171|XP_021711539.1|AAEG	CCAP1982_LOCUS662|CAD6991751.1|CCAP
OG0000230	LOC5566114|XP_021695433.1|AAEG, LOC5566144|XP_021695434.1|AAEG, LOC5566107|XP_001650475.2|AAEG, LOC5566115|XP_001650480.3|AAEG, LOC5564561|XP_021702655.1|AAEG	CCAP1982_LOCUS22778|CAD7014810.1|CCAP, CCAP1982_LOCUS22773|CAD7014805.1|CCAP, CCAP1982_LOCUS22776|CAD7014808.1|CCAP, CCAP1982_LOCUS22774|CAD7014806.1|CCAP, CCAP1982_LOCUS22775|CAD7014807.1|CCAP
OG0000232	LOC5571498|XP_001659748.2|AAEG	CCAP1982_LOCUS10073|CAD7001579.1|CCAP, CCAP1982_LOCUS10072|CAD7001578.1|CCAP
OG0000233	LOC5569388|XP_021709263.1|AAEG	CCAP1982_LOCUS1537|CAD6992692.1|CCAP, CCAP1982_LOCUS1509|CAD6992664.1|CCAP, CCAP1982_LOCUS1504|CAD6992659.1|CCAP
OG0000235	LOC110673981|XP_021704594.1|AAEG	CCAP1982_LOCUS159|CAD6991221.1|CCAP, CCAP1982_LOCUS158|CAD6991220.1|CCAP
OG0000237	LOC5564231|XP_021698343.1|AAEG, LOC5570942|XP_001653411.2|AAEG	CCAP1982_LOCUS22769|CAD7014801.1|CCAP
OG0000238	LOC5565000|XP_001649337.1|AAEG, LOC5564976|XP_021701381.1|AAEG	CCAP1982_LOCUS8003|CAD6999479.1|CCAP, CCAP1982_LOCUS8002|CAD6999478.1|CCAP, CCAP1982_LOCUS8001|CAD6999477.1|CCAP
OG0000239	LOC110673997|XP_021712085.1|AAEG, LOC5574400|XP_021706635.1|AAEG	CCAP1982_LOCUS4796|CAD6996096.1|CCAP
OG0000240	LOC5569646|XP_001658670.2|AAEG	CCAP1982_LOCUS792|CAD6991902.1|CCAP, CCAP1982_LOCUS799|CAD6991910.1|CCAP, CCAP1982_LOCUS8|CAD6991059.1|CCAP
OG0000241	LOC23687671|XP_011493002.2|AAEG	CCAP1982_LOCUS13490|CAD7005128.1|CCAP
OG0000246	LOC5571918|XP_021708617.1|AAEG, LOC5577128|XP_001663217.2|AAEG, LOC5571917|XP_021708611.1|AAEG, LOC5571916|XP_021708608.1|AAEG, LOC5571915|XP_021708580.1|AAEG, LOC5571920|XP_021708618.1|AAEG	CCAP1982_LOCUS20131|CAD7012025.1|CCAP, CCAP1982_LOCUS20129|CAD7012023.1|CCAP, CCAP1982_LOCUS20130|CAD7012024.1|CCAP
OG0000247	LOC5576416|XP_001656119.2|AAEG	CCAP1982_LOCUS10826|CAD7002340.1|CCAP
OG0000248	LOC5566827|XP_001651236.2|AAEG, LOC5566826|XP_021698103.1|AAEG	CCAP1982_LOCUS12822|CAD7004411.1|CCAP, CCAP1982_LOCUS12823|CAD7004413.1|CCAP
OG0000249	LOC110680422|XP_021711912.1|AAEG, LOC5568079|XP_001652016.1|AAEG	CCAP1982_LOCUS6727|CAD6998115.1|CCAP, CCAP1982_LOCUS6728|CAD6998116.1|CCAP
OG0000250	LOC5571080|XP_021709029.1|AAEG	CCAP1982_LOCUS6732|CAD6998121.1|CCAP, CCAP1982_LOCUS6739|CAD6998128.1|CCAP, CCAP1982_LOCUS6737|CAD6998126.1|CCAP
OG0000255	LOC5565728|XP_021704701.1|AAEG	CCAP1982_LOCUS20060|CAD7011949.1|CCAP, CCAP1982_LOCUS20047|CAD7011935.1|CCAP, CCAP1982_LOCUS20055|CAD7011944.1|CCAP, CCAP1982_LOCUS20051|CAD7011940.1|CCAP
OG0000256	LOC5569083|XP_021703049.1|AAEG	CCAP1982_LOCUS23043|CAD7015089.1|CCAP, CCAP1982_LOCUS23051|CAD7015097.1|CCAP, CCAP1982_LOCUS23049|CAD7015095.1|CCAP, CCAP1982_LOCUS23050|CAD7015096.1|CCAP
OG0000257	LOC5575078|XP_001661808.2|AAEG	CCAP1982_LOCUS20168|CAD7012068.1|CCAP
