Orthogroup	AAEG.longest_only	AEAL.longest_only
OG0000031	LOC5574170|XP_001661225.1|AAEG	LOC109622286|XP_029732911.1|AEAL, LOC109403147|XP_029732221.1|AEAL, LOC115268871|XP_029732907.1|AEAL, LOC109622133|XP_029731542.1|AEAL, LOC109403188|XP_029732912.1|AEAL, LOC109622182|XP_029731541.1|AEAL
OG0000031	LOC5575324|XP_021704385.1|AAEG	LOC115253560|XP_029713715.1|AEAL, LOC115257879|XP_029713709.1|AEAL
OG0000031	LOC5575328|XP_021706472.1|AAEG	LOC115257854|XP_029713671.1|AEAL, LOC109403394|XP_019531763.2|AEAL
OG0000031	LOC5575329|XP_021705368.1|AAEG	LOC115257634|XP_029713321.1|AEAL, LOC115257385|XP_029712776.1|AEAL, LOC109403393|XP_029712807.1|AEAL, LOC115257883|XP_029713713.1|AEAL
OG0000031	LOC5575350|XP_001655728.2|AAEG	LOC115257390|XP_029712796.1|AEAL, LOC115257425|XP_029712868.1|AEAL, LOC109403416|XP_019531788.2|AEAL, LOC115257407|XP_029712833.1|AEAL
OG0000031	LOC5575349|XP_001655727.2|AAEG	LOC115257859|XP_029713678.1|AEAL, LOC109403414|XP_029713283.1|AEAL, LOC109416716|XP_029713308.1|AEAL, LOC115257689|XP_029713417.1|AEAL
OG0000031	LOC5575351|XP_001655729.2|AAEG	LOC115257849|XP_029713666.1|AEAL, LOC109416732|XP_029713153.1|AEAL, LOC109416725|XP_029713140.1|AEAL, LOC109403407|XP_019531780.1|AEAL, LOC115257575|XP_029713212.1|AEAL
OG0000032	LOC5573538|XP_001654674.2|AAEG	LOC109404182|XP_019532551.2|AEAL
OG0000032	LOC5568353|XP_001658007.2|AAEG	LOC109414646|XP_019544030.2|AEAL, LOC109424803|XP_029724729.1|AEAL
OG0000032	LOC5568354|XP_021693938.1|AAEG	LOC109414675|XP_019544050.2|AEAL, LOC109424791|XP_019555521.2|AEAL
OG0000032	LOC5568355|XP_001658009.2|AAEG	LOC109414639|XP_029723585.1|AEAL, LOC109424779|XP_029724728.1|AEAL
OG0000034	LOC5571297|XP_021695840.1|AAEG	LOC109622498|XP_029726333.1|AEAL
OG0000034	LOC5571109|XP_001659549.2|AAEG	LOC109422421|XP_019552762.2|AEAL
OG0000036	LOC5578693|XP_021711058.1|AAEG	LOC115267651|XP_029730653.1|AEAL
OG0000036	LOC5578694|XP_021711004.1|AAEG, LOC110679707|XP_021711014.1|AAEG	LOC109430321|XP_029722919.1|AEAL, LOC115253701|XP_029730650.1|AEAL
OG0000036	LOC5565959|XP_001650301.1|AAEG	LOC109424827|XP_019555564.2|AEAL
OG0000036	LOC5563616|XP_001647865.1|AAEG	LOC109414897|XP_019544289.2|AEAL
OG0000036	LOC5563663|XP_001647870.2|AAEG, LOC5563550|XP_001647864.2|AAEG	LOC109416024|XP_029731286.1|AEAL, LOC109414876|XP_029714408.1|AEAL, LOC109416023|XP_029731289.1|AEAL
OG0000036	LOC5566508|XP_001650899.2|AAEG	LOC109427449|XP_029711324.1|AEAL
OG0000036	LOC5563662|XP_001647873.3|AAEG	LOC109416028|XP_019545539.2|AEAL
OG0000036	LOC5568137|XP_001652078.2|AAEG	LOC115269483|XP_029734122.1|AEAL, LOC115269488|XP_029734128.1|AEAL, LOC109425619|XP_029734679.1|AEAL
OG0000036	LOC5568136|XP_001652079.1|AAEG	LOC115254234|XP_029734129.1|AEAL, LOC109425636|XP_019556421.2|AEAL, LOC109423473|XP_029734681.1|AEAL
OG0000036	LOC5568133|XP_001652075.2|AAEG	LOC115269482|XP_029734121.1|AEAL, LOC109422852|XP_019553295.2|AEAL
OG0000037	LOC5573113|XP_021703204.1|AAEG	LOC109421512|XP_029727599.1|AEAL
OG0000037	LOC5573117|XP_001660726.1|AAEG	LOC109421510|XP_019551560.2|AEAL
OG0000037	LOC5568413|XP_001658065.2|AAEG	LOC109402061|XP_029711245.1|AEAL
OG0000037	LOC5573116|XP_021703205.1|AAEG	LOC109622959|XP_019932969.2|AEAL, LOC109421511|XP_029717238.1|AEAL
OG0000038	LOC5571376|XP_001659658.1|AAEG	LOC109404373|XP_019532766.1|AEAL, LOC115270368|XP_029735750.1|AEAL
OG0000038	LOC5571365|XP_001659647.1|AAEG	LOC109404300|XP_019532679.1|AEAL, LOC115265054|XP_029725109.1|AEAL, LOC109403140|XP_019531426.2|AEAL
OG0000038	LOC5571328|XP_001659610.1|AAEG	LOC109399492|XP_019527483.1|AEAL, LOC115270445|XP_029736034.1|AEAL
OG0000038	LOC5565248|XP_001649587.2|AAEG	LOC115270362|XP_029735743.1|AEAL, LOC109404363|XP_019532757.2|AEAL, LOC109399504|XP_019527495.1|AEAL, LOC115270447|XP_029736037.1|AEAL, LOC109399503|XP_019527494.2|AEAL, LOC109399506|XP_029735745.1|AEAL
OG0000038	LOC5566839|XP_001651249.2|AAEG, LOC5566838|XP_021698960.1|AAEG, LOC5571336|XP_001659618.1|AAEG, LOC5571343|XP_001659625.1|AAEG	LOC109404357|XP_029735742.1|AEAL
OG0000038	LOC5565794|XP_001659634.1|AAEG, LOC5571356|XP_001659638.1|AAEG, LOC5571353|XP_021695227.1|AAEG, LOC5571357|XP_021695228.1|AAEG, LOC5571355|XP_001659637.1|AAEG, LOC5571358|XP_001659640.2|AAEG	LOC109404310|XP_019532688.1|AEAL, LOC109403106|XP_019531388.2|AEAL, LOC115265052|XP_029725107.1|AEAL
OG0000038	LOC5565793|XP_001650156.1|AAEG	LOC109403102|XP_019531384.1|AEAL, LOC109404311|XP_019532690.1|AEAL
OG0000038	LOC5571329|XP_001659612.2|AAEG, LOC110675440|XP_021696178.1|AAEG, LOC5571333|XP_001659614.2|AAEG, LOC5571330|XP_001659613.2|AAEG	LOC109404353|XP_019532747.2|AEAL, LOC109399493|XP_019527484.1|AEAL, LOC109399495|XP_029736036.1|AEAL
OG0000038	LOC5571360|XP_001659642.1|AAEG	LOC109403117|XP_019531397.2|AEAL, LOC115269903|XP_029734564.1|AEAL
OG0000038	LOC5571359|XP_001659641.1|AAEG	LOC109404330|XP_019532705.2|AEAL
OG0000038	LOC5571362|XP_001659644.2|AAEG	LOC109404321|XP_019532699.2|AEAL
OG0000038	LOC5565431|XP_001649812.1|AAEG	LOC115268370|XP_029732241.1|AEAL, LOC109425906|XP_019556824.1|AEAL
OG0000038	LOC5565791|XP_021698965.1|AAEG	LOC115265051|XP_029725106.1|AEAL, LOC109403100|XP_019531382.1|AEAL, LOC109404307|XP_019532685.1|AEAL
OG0000038	LOC5579385|XP_001647688.2|AAEG	LOC109433067|XP_019564999.2|AEAL
OG0000038	LOC5571364|XP_001659646.1|AAEG	LOC109403138|XP_019531425.1|AEAL, LOC115270366|XP_029735747.1|AEAL, LOC109404304|XP_019532681.1|AEAL
OG0000038	LOC5571371|XP_001659653.2|AAEG	LOC109404277|XP_019532658.2|AEAL, LOC115270370|XP_029735754.1|AEAL, LOC115265074|XP_029725132.1|AEAL, LOC109403105|XP_019531387.2|AEAL
OG0000038	LOC5579448|XP_001647747.1|AAEG	LOC115265072|XP_029725130.1|AEAL, LOC109403093|XP_019531376.2|AEAL, LOC115265055|XP_029725112.1|AEAL, LOC109403110|XP_019531392.2|AEAL, LOC115265071|XP_029725129.1|AEAL, LOC109404306|XP_019532683.1|AEAL
OG0000038	LOC5571369|XP_001659651.2|AAEG	LOC109404315|XP_019532693.1|AEAL
OG0000038	LOC5571372|XP_001659654.2|AAEG	LOC109403112|XP_019531394.2|AEAL, LOC115265075|XP_029725133.1|AEAL, LOC115265056|XP_029725113.1|AEAL, LOC115265058|XP_029725115.1|AEAL
OG0000038	LOC5565814|XP_001650182.1|AAEG	LOC109403101|XP_029725127.1|AEAL, LOC115270371|XP_029735755.1|AEAL
OG0000039	LOC5575658|XP_001662117.1|AAEG	LOC115262125|XP_029720056.1|AEAL, LOC115267561|XP_029730501.1|AEAL, LOC115262034|XP_029719825.1|AEAL, LOC109416579|XP_019546202.2|AEAL, LOC109404256|XP_029720555.1|AEAL
OG0000039	LOC5568094|XP_021703967.1|AAEG	LOC109416577|XP_019546200.2|AEAL
OG0000039	LOC5575657|XP_001662120.1|AAEG	LOC109429852|XP_019561385.2|AEAL
OG0000039	LOC5574822|XP_021705274.1|AAEG	LOC109433331|XP_029732953.1|AEAL
OG0000039	LOC5566624|XP_001651000.1|AAEG	LOC109401619|XP_019529736.1|AEAL, LOC109418802|XP_019548573.1|AEAL
OG0000039	LOC5571707|XP_001659852.1|AAEG	LOC109397975|XP_019525849.2|AEAL, LOC109431626|XP_019563398.2|AEAL
OG0000039	LOC5575399|XP_001661919.1|AAEG	LOC115262156|XP_029720202.1|AEAL, LOC109419154|XP_029722994.1|AEAL
OG0000039	LOC5575393|XP_001661917.1|AAEG	LOC115264233|XP_029723884.1|AEAL, LOC109419155|XP_019548922.2|AEAL
OG0000039	LOC5575400|XP_001661920.1|AAEG, LOC5575401|XP_001661921.1|AAEG	LOC109419189|XP_029720551.1|AEAL, LOC115263721|XP_029722835.1|AEAL, LOC109419188|XP_029722824.1|AEAL, LOC109407083|XP_029722987.1|AEAL
OG0000041	LOC5572970|XP_001654300.2|AAEG	LOC109422559|XP_029727967.1|AEAL
OG0000041	LOC5572971|XP_021705648.1|AAEG	LOC109422710|XP_029727894.1|AEAL
OG0000043	LOC5573284|XP_021699050.1|AAEG	LOC109408672|XP_019537578.2|AEAL
OG0000043	LOC5577070|XP_001663167.2|AAEG	LOC109414818|XP_019544201.2|AEAL, LOC109418033|XP_029726645.1|AEAL
OG0000044	LOC5567605|XP_021704850.1|AAEG	LOC115264850|XP_029724740.1|AEAL, LOC109422698|XP_029727931.1|AEAL
OG0000045	LOC5565204|XP_001649560.1|AAEG	LOC109420320|XP_019550189.2|AEAL, LOC109401625|XP_019529740.2|AEAL
OG0000045	LOC5570385|XP_001659105.1|AAEG	LOC109420202|XP_019550070.2|AEAL, LOC109409992|XP_019539065.1|AEAL
OG0000045	LOC5570388|XP_021696806.1|AAEG	LOC115265341|XP_029725836.1|AEAL, LOC109420201|XP_019550068.1|AEAL
OG0000045	LOC5570392|XP_001659103.1|AAEG, LOC5570386|XP_001659102.2|AAEG, LOC5570384|XP_001659101.2|AAEG	LOC109420161|XP_019550034.2|AEAL, LOC109420162|XP_019550036.2|AEAL, LOC109410052|XP_029718040.1|AEAL, LOC109410051|XP_029718041.1|AEAL, LOC109420181|XP_029725251.1|AEAL, LOC109410030|XP_029718039.1|AEAL
OG0000045	LOC5570390|XP_001659100.2|AAEG	LOC109420163|XP_019550037.2|AEAL, LOC109410049|XP_019539131.2|AEAL
OG0000045	LOC5570387|XP_021696808.1|AAEG	LOC109410053|XP_019539134.2|AEAL, LOC115260842|XP_029718022.1|AEAL
OG0000047	LOC5568625|XP_021702746.1|AAEG	LOC109430117|XP_029718231.1|AEAL
OG0000048	LOC5571813|XP_001659945.1|AAEG	LOC109426621|XP_019557695.1|AEAL, LOC115265708|XP_029727528.1|AEAL
OG0000048	LOC5571812|XP_001659944.1|AAEG	LOC109426620|XP_019557694.2|AEAL, LOC115265702|XP_029727525.1|AEAL
OG0000049	LOC5574352|XP_021698905.1|AAEG	LOC109399452|XP_019527436.2|AEAL
OG0000049	LOC5574353|XP_001661388.1|AAEG, LOC23687877|XP_021698904.1|AAEG	LOC109399533|XP_019527529.1|AEAL, LOC109398113|XP_019526019.1|AEAL
OG0000049	LOC5570784|XP_021698609.1|AAEG	LOC115263197|XP_029722019.1|AEAL, LOC115263209|XP_029722054.1|AEAL, LOC109430845|XP_019562486.2|AEAL
OG0000051	LOC5575191|XP_021704581.1|AAEG	LOC109430500|XP_029732671.1|AEAL
OG0000051	LOC5575361|XP_021709352.1|AAEG	LOC109409607|XP_029718954.1|AEAL, LOC109430439|XP_019562042.2|AEAL
OG0000051	LOC5576776|XP_021707901.1|AAEG	LOC115255265|XP_029709099.1|AEAL, LOC109413830|XP_029709535.1|AEAL
OG0000051	LOC5576781|XP_001662868.2|AAEG	LOC109405777|XP_029730639.1|AEAL, LOC109430435|XP_019562039.2|AEAL, LOC109430411|XP_019562018.2|AEAL, LOC109413821|XP_019543093.2|AEAL, LOC115268580|XP_029732559.1|AEAL, LOC109405721|XP_019534339.2|AEAL, LOC115267635|XP_029730641.1|AEAL
OG0000051	LOC5576789|XP_001662865.3|AAEG	LOC115268656|XP_029732628.1|AEAL, LOC109430430|XP_019562033.2|AEAL, LOC109413827|XP_019543098.2|AEAL, LOC109430429|XP_019562032.2|AEAL
OG0000051	LOC5576783|XP_001662870.1|AAEG	LOC109430431|XP_019562034.2|AEAL
OG0000053	LOC5578089|XP_001656785.2|AAEG	LOC109399585|XP_019527609.2|AEAL
OG0000053	LOC5565420|XP_001649783.1|AAEG, LOC5565454|XP_001649786.1|AAEG	LOC109426036|XP_019557019.2|AEAL
OG0000053	LOC5565449|XP_001649787.1|AAEG	LOC109426037|XP_029731825.1|AEAL
OG0000053	LOC5565453|XP_001649784.1|AAEG	LOC109426035|XP_019557018.2|AEAL
OG0000053	LOC5572111|XP_001660189.2|AAEG	LOC109410996|XP_019540003.2|AEAL, LOC109410901|XP_019539963.2|AEAL
OG0000054	LOC5573294|XP_001654510.2|AAEG	LOC109408663|XP_019537561.2|AEAL
OG0000054	LOC5573296|XP_021699063.1|AAEG	LOC109403074|XP_019531357.2|AEAL
OG0000054	LOC5573295|XP_001654511.2|AAEG	LOC109408662|XP_019537559.2|AEAL
OG0000054	LOC5573297|XP_021699065.1|AAEG	LOC109408659|XP_029735838.1|AEAL
OG0000054	LOC23687731|XP_011493547.2|AAEG	LOC109408675|XP_029734574.1|AEAL
OG0000054	LOC5573282|XP_021695235.1|AAEG	LOC109403053|XP_029735706.1|AEAL, LOC109408692|XP_029734575.1|AEAL
OG0000054	LOC5573280|XP_021699040.1|AAEG	LOC109403004|XP_019531261.2|AEAL, LOC109408694|XP_019537603.2|AEAL
OG0000056	LOC5574529|XP_001655182.1|AAEG	LOC115255644|XP_029709605.1|AEAL, LOC109405345|XP_029709588.1|AEAL
OG0000057	LOC110679387|XP_021709560.1|AAEG	LOC115258036|XP_029713891.1|AEAL
OG0000057	LOC110674257|XP_021694215.1|AAEG	LOC115255407|XP_029709358.1|AEAL, LOC115254625|XP_029708120.1|AEAL, LOC115255318|XP_029709184.1|AEAL, LOC115261653|XP_029719414.1|AEAL
OG0000058	LOC5565079|XP_001649422.1|AAEG	LOC109413458|XP_019542679.2|AEAL
OG0000058	LOC5574102|XP_001661173.1|AAEG	LOC115265775|XP_029727582.1|AEAL, LOC109623107|XP_019933135.2|AEAL
OG0000058	LOC5565546|XP_001649915.2|AAEG	LOC109405129|XP_019533674.2|AEAL
OG0000060	LOC5569466|XP_021694640.1|AAEG	LOC115253826|XP_029711789.1|AEAL, LOC109415565|XP_019544994.1|AEAL, LOC109431105|XP_029711394.1|AEAL, LOC115256864|XP_029711798.1|AEAL
OG0000060	LOC5573939|XP_021703386.1|AAEG	LOC109421315|XP_029726943.1|AEAL, LOC109621270|XP_029727055.1|AEAL
OG0000061	LOC5574951|XP_001655422.1|AAEG	LOC109412069|XP_029714346.1|AEAL, LOC109424634|XP_019555343.1|AEAL
OG0000061	LOC5574942|XP_001655413.1|AAEG, LOC5574945|XP_001655414.1|AAEG	LOC109424660|XP_029720897.1|AEAL, LOC109412073|XP_029720896.1|AEAL
OG0000061	LOC5574949|XP_001655416.2|AAEG	LOC109424630|XP_019555340.2|AEAL
OG0000061	LOC5577972|XP_001663642.2|AAEG	LOC109412047|XP_019541235.2|AEAL, LOC115259629|XP_029716255.1|AEAL, LOC109398453|XP_029716337.1|AEAL
OG0000061	LOC5564567|XP_001648915.2|AAEG	LOC109424658|XP_019555373.2|AEAL
OG0000064	LOC110679138|XP_021708882.1|AAEG	LOC109414562|XP_029721878.1|AEAL
OG0000064	LOC110676692|XP_021701239.1|AAEG	LOC115262436|XP_029720700.1|AEAL
OG0000064	LOC110677362|XP_021704105.1|AAEG	LOC115260339|XP_029717129.1|AEAL
OG0000064	LOC110676570|XP_021700679.1|AAEG, LOC110675869|XP_021697510.1|AAEG, LOC110674763|XP_021694728.1|AAEG, LOC110678146|XP_021706451.1|AAEG	LOC109409945|XP_029722726.1|AEAL, LOC115255481|XP_029709469.1|AEAL, LOC115257567|XP_029713201.1|AEAL, LOC115256635|XP_029711328.1|AEAL, LOC115256772|XP_029711584.1|AEAL
OG0000064	LOC110680488|XP_021711983.1|AAEG, LOC110679109|XP_021708773.1|AAEG, LOC110681431|XP_021712875.1|AAEG	LOC109432101|XP_019563941.2|AEAL, LOC115259833|XP_029716525.1|AEAL
OG0000064	LOC110675744|XP_021697170.1|AAEG, LOC110679435|XP_021709698.1|AAEG	LOC115261637|XP_029719399.1|AEAL, LOC115268307|XP_029732199.1|AEAL, LOC115255035|XP_029708607.1|AEAL, LOC109417501|XP_029732482.1|AEAL
OG0000067	LOC5571448|XP_021695477.1|AAEG	LOC109411462|XP_019540532.2|AEAL
OG0000068	LOC5576672|XP_001662813.2|AAEG	LOC109417573|XP_029725470.1|AEAL
OG0000068	LOC5576674|XP_021697249.1|AAEG	LOC109417572|XP_029725464.1|AEAL, LOC115265252|XP_029725472.1|AEAL
OG0000068	LOC5576676|XP_021697250.1|AAEG	LOC109417818|XP_029725465.1|AEAL
OG0000068	LOC5570567|XP_021709756.1|AAEG	LOC109420142|XP_029724370.1|AEAL
OG0000068	LOC5570566|XP_021709760.1|AAEG	LOC109420119|XP_019549974.2|AEAL
OG0000068	LOC5572988|XP_001654315.1|AAEG	LOC109412631|XP_029724411.1|AEAL
OG0000068	LOC5576678|XP_001662815.2|AAEG	LOC109426780|XP_019557858.2|AEAL
OG0000069	LOC5580256|XP_021711909.1|AAEG, LOC110675807|XP_021697308.1|AAEG	LOC109621551|XP_029712742.1|AEAL
OG0000069	LOC5574104|XP_001661174.2|AAEG, LOC110675427|XP_021696095.1|AAEG	LOC115269191|XP_029733468.1|AEAL, LOC115257391|XP_029712797.1|AEAL, LOC115266641|XP_029729031.1|AEAL, LOC115268534|XP_029732479.1|AEAL, LOC109422909|XP_029713289.1|AEAL, LOC115268786|XP_029732810.1|AEAL, LOC115270367|XP_029735748.1|AEAL
OG0000069	LOC110679358|XP_021709465.1|AAEG, LOC110678171|XP_021706487.1|AAEG	LOC109398789|XP_019526728.1|AEAL
OG0000069	LOC110681559|XP_021713329.1|AAEG	LOC115265242|XP_029725388.1|AEAL
OG0000071	LOC5575312|XP_021706036.1|AAEG	LOC109403424|XP_029713039.1|AEAL
OG0000071	LOC5567569|XP_001657561.2|AAEG	LOC109421863|XP_019551968.2|AEAL
OG0000071	LOC5575314|XP_001655688.2|AAEG	LOC115257416|XP_029712856.1|AEAL
OG0000071	LOC5571116|XP_001659558.1|AAEG	LOC109431530|XP_019563303.2|AEAL, LOC115263888|XP_029723093.1|AEAL, LOC109422248|XP_019552407.2|AEAL
OG0000071	LOC5575313|XP_001655687.1|AAEG	LOC115257508|XP_029713040.1|AEAL
OG0000071	LOC5575306|XP_001655680.1|AAEG	LOC109403425|XP_029713225.1|AEAL
OG0000071	LOC23687487|XP_021708065.1|AAEG	LOC115257855|XP_029713672.1|AEAL, LOC115257461|XP_029712919.1|AEAL
OG0000071	LOC5575311|XP_001655685.1|AAEG	LOC109403459|XP_019531835.2|AEAL
OG0000072	LOC5578246|XP_001663772.2|AAEG	LOC115268666|XP_029732638.1|AEAL, LOC109421042|XP_019551076.2|AEAL, LOC109429450|XP_019560947.2|AEAL
OG0000072	LOC5574120|XP_001661186.2|AAEG	LOC115266224|XP_029728065.1|AEAL
OG0000072	LOC5574117|XP_021698234.1|AAEG	LOC115260126|XP_029716892.1|AEAL, LOC109430558|XP_019562176.2|AEAL
OG0000072	LOC110676814|XP_021701762.1|AAEG, LOC110674006|XP_021712126.1|AAEG, LOC5573347|XP_021701761.1|AAEG, LOC5578244|XP_001663776.1|AAEG, LOC5573346|XP_001660827.1|AAEG	LOC109429235|XP_019560698.1|AEAL, LOC109429333|XP_029732636.1|AEAL, LOC109421068|XP_019551107.2|AEAL, LOC115258733|XP_029714957.1|AEAL, LOC109429262|XP_019560718.2|AEAL, LOC115255952|XP_029710047.1|AEAL, LOC109421067|XP_019551106.2|AEAL, LOC109429251|XP_019560712.2|AEAL, LOC115258734|XP_029714958.1|AEAL
OG0000072	LOC5573345|XP_021701760.1|AAEG	LOC109429469|XP_029732637.1|AEAL, LOC115258785|XP_029715048.1|AEAL, LOC115258806|XP_029715095.1|AEAL
OG0000072	LOC5571577|XP_001659784.2|AAEG, LOC5577277|XP_001656378.1|AAEG, LOC5577275|XP_001656375.1|AAEG, LOC5577276|XP_021701763.1|AAEG	LOC115268662|XP_029732634.1|AEAL, LOC109421073|XP_019551111.2|AEAL, LOC109428607|XP_019559946.2|AEAL, LOC109421072|XP_019551110.2|AEAL
OG0000073	LOC5573060|XP_021711274.1|AAEG	LOC109413132|XP_019542399.2|AEAL, LOC115257787|XP_029713603.1|AEAL
OG0000073	LOC5580128|XP_021699254.1|AAEG	LOC109413013|XP_029734257.1|AEAL, LOC109432985|XP_019564895.2|AEAL
OG0000073	LOC5570618|XP_021706389.1|AAEG	LOC109416850|XP_029728654.1|AEAL
OG0000073	LOC5563780|XP_021706656.1|AAEG	LOC109418326|XP_029721076.1|AEAL, LOC115253474|XP_029721111.1|AEAL, LOC109428106|XP_029720834.1|AEAL
OG0000073	LOC5571687|XP_021699973.1|AAEG	LOC109425229|XP_029736164.1|AEAL
OG0000073	LOC5578376|XP_021695142.1|AAEG	LOC115257328|XP_029712644.1|AEAL, LOC109428579|XP_029712660.1|AEAL
OG0000073	LOC5567734|XP_021702094.1|AAEG	LOC109400905|XP_029717490.1|AEAL, LOC109422828|XP_029717552.1|AEAL
OG0000074	LOC5570263|XP_001659044.1|AAEG	LOC109432023|XP_019563874.2|AEAL, LOC115265383|XP_029726109.1|AEAL
OG0000074	LOC5570265|XP_021695509.1|AAEG	LOC109409751|XP_019538800.1|AEAL, LOC115265384|XP_029726110.1|AEAL
OG0000074	LOC5570267|XP_001659048.1|AAEG	LOC115265385|XP_029726111.1|AEAL, LOC109409748|XP_019538795.2|AEAL
OG0000074	LOC5570260|XP_001659041.2|AAEG, LOC5570259|XP_001659040.1|AAEG	LOC109409740|XP_019538788.1|AEAL, LOC109431992|XP_019563841.2|AEAL, LOC109432002|XP_019563852.2|AEAL, LOC109409741|XP_019538789.2|AEAL
OG0000074	LOC5570261|XP_021695511.1|AAEG, LOC5570262|XP_001659043.2|AAEG	LOC115265379|XP_029726076.1|AEAL, LOC109409742|XP_019538790.2|AEAL
OG0000074	LOC5570266|XP_001659047.1|AAEG	LOC109432055|XP_019563904.2|AEAL, LOC109409755|XP_019538804.2|AEAL
OG0000074	LOC5570270|XP_001659051.1|AAEG	LOC109432112|XP_019563945.2|AEAL, LOC115265380|XP_029726078.1|AEAL, LOC109409753|XP_019538802.2|AEAL, LOC109432077|XP_019563923.2|AEAL
OG0000075	LOC5573683|XP_001661005.2|AAEG	LOC109425649|XP_019556434.2|AEAL, LOC109423364|XP_019553894.2|AEAL
OG0000076	LOC5569019|XP_021698411.1|AAEG	LOC115263299|XP_029722354.1|AEAL, LOC115263274|XP_029722275.1|AEAL, LOC115263264|XP_029722253.1|AEAL
OG0000076	LOC5575395|XP_021710181.1|AAEG	LOC109419190|XP_019548944.2|AEAL, LOC109407082|XP_029722843.1|AEAL
OG0000077	LOC5576244|XP_001656025.1|AAEG	LOC109621769|XP_019931447.1|AEAL, LOC109422254|XP_019552411.1|AEAL
OG0000077	LOC110676765|XP_021701591.1|AAEG	LOC109414298|XP_019543658.1|AEAL
OG0000077	LOC5576245|XP_001656026.2|AAEG	LOC109621770|XP_019931448.1|AEAL, LOC109422250|XP_029724569.1|AEAL, LOC115264706|XP_029724573.1|AEAL
OG0000077	LOC5565954|XP_001650331.1|AAEG	LOC115264211|XP_029723570.1|AEAL, LOC109414592|XP_029723562.1|AEAL
OG0000077	LOC5565955|XP_001650332.1|AAEG	LOC115264212|XP_029723572.1|AEAL, LOC109424852|XP_019555595.1|AEAL
OG0000078	LOC5575539|XP_021703479.1|AAEG	LOC109410835|XP_019539914.2|AEAL, LOC115256245|XP_029710368.1|AEAL
OG0000080	LOC5569491|XP_001658576.2|AAEG	LOC115270972|XP_029736209.1|AEAL, LOC115262214|XP_029720424.1|AEAL
OG0000080	LOC5569492|XP_021711678.1|AAEG	LOC115262216|XP_029720426.1|AEAL, LOC109425750|XP_019556618.2|AEAL
OG0000080	LOC5568295|XP_001652172.1|AAEG	LOC109426588|XP_019557665.2|AEAL
OG0000080	LOC5570646|XP_001653282.2|AAEG	LOC109423228|XP_019553713.1|AEAL, LOC109397255|XP_019525124.2|AEAL, LOC115263682|XP_029722763.1|AEAL
OG0000080	LOC5577944|XP_001663616.1|AAEG	LOC109412270|XP_019541465.1|AEAL
OG0000080	LOC5570640|XP_001653284.2|AAEG	LOC115260060|XP_029716778.1|AEAL, LOC109423230|XP_019553715.2|AEAL, LOC109397257|XP_019525125.2|AEAL
OG0000080	LOC5570644|XP_001653283.2|AAEG	LOC115253465|XP_029716776.1|AEAL, LOC109397254|XP_019525123.2|AEAL, LOC109423229|XP_019553714.2|AEAL
OG0000081	LOC5566785|XP_001651192.2|AAEG	LOC109422845|XP_019553281.2|AEAL
OG0000081	LOC110676716|XP_021701379.1|AAEG	LOC109399223|XP_019527202.2|AEAL
OG0000081	LOC110674405|XP_021694348.1|AAEG	LOC109402623|XP_019530865.1|AEAL
OG0000081	LOC5571639|XP_001659819.2|AAEG	LOC115259587|XP_029716166.1|AEAL, LOC109400424|XP_019528477.2|AEAL, LOC115259767|XP_029716419.1|AEAL, LOC115259586|XP_029716165.1|AEAL
OG0000081	LOC5574313|XP_021700862.1|AAEG	LOC109420761|XP_019550780.2|AEAL, LOC115264948|XP_029724994.1|AEAL
OG0000081	LOC5563675|XP_001647974.1|AAEG	LOC109410676|XP_019539759.2|AEAL, LOC115258437|XP_029714393.1|AEAL, LOC115267978|XP_029731695.1|AEAL
OG0000081	LOC5563674|XP_001647973.1|AAEG	LOC115267974|XP_029731685.1|AEAL, LOC115258436|XP_029714392.1|AEAL, LOC115267977|XP_029731694.1|AEAL, LOC115258438|XP_029714394.1|AEAL, LOC115267979|XP_029731696.1|AEAL
OG0000081	LOC5574764|XP_001661648.2|AAEG	LOC109426308|XP_019557309.2|AEAL, LOC109411420|XP_029732213.1|AEAL
OG0000081	LOC5574759|XP_001661643.1|AAEG, LOC5574760|XP_001661644.2|AAEG, LOC5576160|XP_001662503.1|AAEG, LOC110679363|XP_021709470.1|AAEG	LOC109402129|XP_019530296.2|AEAL
OG0000081	LOC110679200|XP_021709001.1|AAEG	LOC109426305|XP_019557306.2|AEAL
OG0000081	LOC5573761|XP_021703494.1|AAEG	LOC109402127|XP_019530294.2|AEAL, LOC109420276|XP_019550151.2|AEAL, LOC109397320|XP_029727549.1|AEAL
OG0000081	LOC5563672|XP_001647954.2|AAEG	LOC115268351|XP_029732230.1|AEAL, LOC109621489|XP_019931077.2|AEAL
OG0000081	LOC5563670|XP_001647955.1|AAEG	LOC115268352|XP_029732231.1|AEAL, LOC109621490|XP_019931078.2|AEAL, LOC109621427|XP_019931003.2|AEAL, LOC115268191|XP_029732103.1|AEAL, LOC109621428|XP_029734478.1|AEAL
OG0000081	LOC110674642|XP_021694410.1|AAEG	LOC115257250|XP_029712551.1|AEAL, LOC115259718|XP_029716355.1|AEAL, LOC109622702|XP_019932676.2|AEAL, LOC109622701|XP_019932675.2|AEAL
OG0000081	LOC5574859|XP_001661683.2|AAEG	LOC109412555|XP_019541733.2|AEAL
