Orthogroup	AAEG.longest_only	CPIP.longest_only
OG0000039	LOC5575400|XP_001661920.1|AAEG, LOC5575401|XP_001661921.1|AAEG	LOC120419279|XP_039437882.1|CPIP
OG0000041	LOC5572970|XP_001654300.2|AAEG, LOC5572971|XP_021705648.1|AAEG	LOC120412956|XP_039429533.1|CPIP, LOC120412955|XP_039429528.1|CPIP, LOC120412998|XP_039429583.1|CPIP, LOC120412985|XP_039429569.1|CPIP, LOC120412939|XP_039429511.1|CPIP
OG0000043	LOC5573284|XP_021699050.1|AAEG	LOC120430105|XP_039451125.1|CPIP, LOC120430134|XP_039451155.1|CPIP
OG0000043	LOC5577070|XP_001663167.2|AAEG	LOC120423650|XP_039443467.1|CPIP, LOC120423651|XP_039443468.1|CPIP
OG0000044	LOC5567605|XP_021704850.1|AAEG	LOC120431841|XP_039452903.1|CPIP
OG0000045	LOC5570385|XP_001659105.1|AAEG	LOC120422329|XP_039441658.1|CPIP
OG0000045	LOC5570388|XP_021696806.1|AAEG	LOC120422328|XP_039441657.1|CPIP
OG0000045	LOC5570392|XP_001659103.1|AAEG, LOC5570386|XP_001659102.2|AAEG, LOC5570384|XP_001659101.2|AAEG, LOC5570390|XP_001659100.2|AAEG	LOC120420581|XP_039439595.1|CPIP
OG0000045	LOC5570387|XP_021696808.1|AAEG	LOC120420579|XP_039439593.1|CPIP
OG0000047	LOC5568625|XP_021702746.1|AAEG	LOC120423119|XP_039442732.1|CPIP
OG0000048	LOC5571813|XP_001659945.1|AAEG	LOC120428345|XP_039449278.1|CPIP
OG0000048	LOC5571812|XP_001659944.1|AAEG	LOC120428347|XP_039449282.1|CPIP
OG0000049	LOC5574352|XP_021698905.1|AAEG	LOC120423767|XP_039443615.1|CPIP, LOC120423768|XP_039443616.1|CPIP
OG0000049	LOC5574353|XP_001661388.1|AAEG, LOC23687877|XP_021698904.1|AAEG	LOC120422276|XP_039441594.1|CPIP
OG0000049	LOC5570784|XP_021698609.1|AAEG	LOC120414464|XP_039431589.1|CPIP
OG0000051	LOC5575191|XP_021704581.1|AAEG	LOC120417514|XP_039435529.1|CPIP, LOC120417515|XP_039435532.1|CPIP, LOC120417516|XP_039435533.1|CPIP
OG0000053	LOC5578089|XP_001656785.2|AAEG	LOC120416815|XP_039434629.1|CPIP
OG0000053	LOC5565420|XP_001649783.1|AAEG, LOC5565454|XP_001649786.1|AAEG	LOC120422201|XP_039441517.1|CPIP, LOC120422212|XP_039441531.1|CPIP
OG0000053	LOC5565449|XP_001649787.1|AAEG	LOC120422199|XP_039441515.1|CPIP
OG0000053	LOC5565453|XP_001649784.1|AAEG	LOC120422211|XP_039441529.1|CPIP
OG0000053	LOC5572111|XP_001660189.2|AAEG	LOC120417054|XP_039434940.1|CPIP
OG0000054	LOC5573294|XP_001654510.2|AAEG	LOC120424642|XP_039444745.1|CPIP
OG0000054	LOC5573296|XP_021699063.1|AAEG	LOC120424640|XP_039444743.1|CPIP
OG0000054	LOC5573295|XP_001654511.2|AAEG	LOC120424639|XP_039444742.1|CPIP, LOC120424641|XP_039444744.1|CPIP
OG0000054	LOC5573297|XP_021699065.1|AAEG	LOC120423364|XP_039443073.1|CPIP, LOC120426098|XP_039446735.1|CPIP, LOC120426101|XP_039446739.1|CPIP, LOC120423365|XP_039443074.1|CPIP, LOC120424648|XP_039444752.1|CPIP
OG0000054	LOC23687731|XP_011493547.2|AAEG	LOC120430136|XP_039451157.1|CPIP, LOC120430099|XP_039451120.1|CPIP
OG0000054	LOC5573282|XP_021695235.1|AAEG, LOC5573280|XP_021699040.1|AAEG	LOC120432483|XP_039453634.1|CPIP, LOC120430127|XP_039451146.1|CPIP, LOC120430097|XP_039451119.1|CPIP
OG0000056	LOC5574529|XP_001655182.1|AAEG	LOC120421076|XP_039440155.1|CPIP
OG0000057	LOC110679387|XP_021709560.1|AAEG	LOC120416643|XP_039434388.1|CPIP
OG0000057	LOC110674257|XP_021694215.1|AAEG	LOC120431422|XP_039452477.1|CPIP, LOC120421556|XP_039440720.1|CPIP, LOC120428776|XP_039449794.1|CPIP, LOC120428475|XP_039449423.1|CPIP, LOC120431484|XP_039452532.1|CPIP, LOC120413508|XP_039430301.1|CPIP, LOC120430733|XP_039451777.1|CPIP, LOC120430810|XP_039451866.1|CPIP, LOC120417862|XP_039436019.1|CPIP, LOC120421112|XP_039440205.1|CPIP, LOC120429688|XP_039450654.1|CPIP, LOC120412431|XP_039428824.1|CPIP, LOC120431763|XP_039452817.1|CPIP, LOC120427889|XP_039448757.1|CPIP, LOC120416631|XP_039434372.1|CPIP, LOC120416632|XP_039434373.1|CPIP, LOC120432090|XP_039453162.1|CPIP, LOC120430801|XP_039451854.1|CPIP, LOC120427199|XP_039447993.1|CPIP, LOC120417632|XP_039435678.1|CPIP, LOC120425704|XP_039446229.1|CPIP, LOC120415116|XP_039432467.1|CPIP, LOC120416630|XP_039434371.1|CPIP, LOC120425554|XP_039446050.1|CPIP, LOC120431653|XP_039452693.1|CPIP, LOC120430326|XP_039451361.1|CPIP, LOC120432005|XP_039453069.1|CPIP, LOC120427806|XP_039448660.1|CPIP, LOC120429948|XP_039450977.1|CPIP, LOC120427823|XP_039448679.1|CPIP, LOC120429656|XP_039450620.1|CPIP, LOC120426060|XP_039446680.1|CPIP, LOC120413469|XP_039430244.1|CPIP, LOC120413100|XP_039429739.1|CPIP, LOC120413815|XP_039430702.1|CPIP, LOC120430443|XP_039451489.1|CPIP
OG0000058	LOC5565079|XP_001649422.1|AAEG	LOC120416511|XP_039434162.1|CPIP
OG0000058	LOC5574102|XP_001661173.1|AAEG	LOC120416581|XP_039434249.1|CPIP, LOC120416580|XP_039434248.1|CPIP, LOC120416567|XP_039434234.1|CPIP
OG0000058	LOC5565546|XP_001649915.2|AAEG	LOC120416513|XP_039434165.1|CPIP
OG0000060	LOC5569466|XP_021694640.1|AAEG	LOC120420228|XP_039439150.1|CPIP
OG0000060	LOC5573939|XP_021703386.1|AAEG	LOC120426886|XP_039447624.1|CPIP
OG0000061	LOC5574951|XP_001655422.1|AAEG	LOC120415141|XP_039432502.1|CPIP, LOC120415138|XP_039432499.1|CPIP
OG0000061	LOC5574942|XP_001655413.1|AAEG, LOC5574945|XP_001655414.1|AAEG, LOC5574949|XP_001655416.2|AAEG	LOC120415137|XP_039432497.1|CPIP
OG0000061	LOC5564570|XP_001648916.2|AAEG	LOC120415149|XP_039432517.1|CPIP
OG0000061	LOC5577972|XP_001663642.2|AAEG, LOC5564567|XP_001648915.2|AAEG	LOC120415159|XP_039432529.1|CPIP
OG0000064	LOC110677362|XP_021704105.1|AAEG	LOC120420822|XP_039439877.1|CPIP, LOC120426967|XP_039447720.1|CPIP
OG0000067	LOC5577761|XP_001663535.2|AAEG	LOC120432652|XP_039453830.1|CPIP
OG0000067	LOC5577760|XP_001663534.2|AAEG, LOC5577763|XP_021704689.1|AAEG	LOC120432654|XP_039453831.1|CPIP
OG0000067	LOC5577759|XP_021704690.1|AAEG	LOC120432651|XP_039453829.1|CPIP
OG0000067	LOC5571448|XP_021695477.1|AAEG	LOC120427625|XP_039448443.1|CPIP
OG0000068	LOC5576672|XP_001662813.2|AAEG, LOC5576674|XP_021697249.1|AAEG	LOC120412403|XP_039428799.1|CPIP, LOC120412410|XP_039428807.1|CPIP, LOC120412405|XP_039428802.1|CPIP
OG0000068	LOC5576676|XP_021697250.1|AAEG	LOC120412404|XP_039428800.1|CPIP
OG0000068	LOC5570567|XP_021709756.1|AAEG	LOC120417584|XP_039435629.1|CPIP
OG0000068	LOC5570566|XP_021709760.1|AAEG	LOC120417585|XP_039435630.1|CPIP
OG0000068	LOC5572988|XP_001654315.1|AAEG	LOC120412539|XP_039428969.1|CPIP
OG0000070	LOC5576476|XP_001662669.2|AAEG	LOC120414155|XP_039431129.1|CPIP
OG0000071	LOC5571116|XP_001659558.1|AAEG, LOC5575313|XP_001655687.1|AAEG	LOC120417372|XP_039435321.1|CPIP
OG0000071	LOC5575306|XP_001655680.1|AAEG, LOC23687487|XP_021708065.1|AAEG	LOC120425799|XP_039446344.1|CPIP
OG0000072	LOC5578246|XP_001663772.2|AAEG	LOC120420739|XP_039439769.1|CPIP
OG0000072	LOC5574117|XP_021698234.1|AAEG	LOC120412897|XP_039429462.1|CPIP
OG0000072	LOC110676814|XP_021701762.1|AAEG, LOC110674006|XP_021712126.1|AAEG, LOC5573347|XP_021701761.1|AAEG, LOC5578244|XP_001663776.1|AAEG, LOC5573346|XP_001660827.1|AAEG, LOC5573345|XP_021701760.1|AAEG, LOC5571577|XP_001659784.2|AAEG, LOC5577277|XP_001656378.1|AAEG, LOC5577275|XP_001656375.1|AAEG, LOC5577276|XP_021701763.1|AAEG	LOC120419603|XP_039438279.1|CPIP, LOC120420422|XP_039439378.1|CPIP, LOC120420470|XP_039439437.1|CPIP, LOC120419611|XP_039438287.1|CPIP
OG0000073	LOC5573060|XP_021711274.1|AAEG	LOC120414900|XP_039432160.1|CPIP
OG0000073	LOC5580128|XP_021699254.1|AAEG	LOC120426588|XP_039447309.1|CPIP
OG0000073	LOC5570618|XP_021706389.1|AAEG	LOC120424938|XP_039445177.1|CPIP
OG0000073	LOC5563780|XP_021706656.1|AAEG	LOC120413783|XP_039430665.1|CPIP
OG0000073	LOC5573536|XP_021693962.1|AAEG	LOC120418372|XP_039436675.1|CPIP
OG0000073	LOC5578376|XP_021695142.1|AAEG	LOC120419640|XP_039438328.1|CPIP
OG0000073	LOC5567734|XP_021702094.1|AAEG	LOC120416924|XP_039434768.1|CPIP
OG0000074	LOC5570263|XP_001659044.1|AAEG	LOC120428393|XP_039449334.1|CPIP
OG0000074	LOC5570265|XP_021695509.1|AAEG	LOC120428412|XP_039449359.1|CPIP
OG0000074	LOC5570267|XP_001659048.1|AAEG	LOC120428418|XP_039449364.1|CPIP
OG0000074	LOC5570260|XP_001659041.2|AAEG, LOC5570259|XP_001659040.1|AAEG, LOC5570261|XP_021695511.1|AAEG, LOC5570262|XP_001659043.2|AAEG, LOC5570266|XP_001659047.1|AAEG	LOC120423023|XP_039442600.1|CPIP, LOC120423018|XP_039442593.1|CPIP, LOC120423020|XP_039442594.1|CPIP, LOC120423021|XP_039442595.1|CPIP, LOC120423005|XP_039442562.1|CPIP, LOC120423030|XP_039442605.1|CPIP, LOC120428411|XP_039449358.1|CPIP, LOC120420019|XP_039438857.1|CPIP
OG0000074	LOC5570270|XP_001659051.1|AAEG	LOC120428388|XP_039449320.1|CPIP, LOC120428410|XP_039449357.1|CPIP, LOC120428409|XP_039449356.1|CPIP, LOC120427610|XP_039448425.1|CPIP
OG0000075	LOC5573683|XP_001661005.2|AAEG	LOC120429129|XP_039450258.1|CPIP, LOC120429128|XP_039450256.1|CPIP, LOC120429138|XP_039450269.1|CPIP, LOC120424855|XP_039445041.1|CPIP, LOC120429139|XP_039450271.1|CPIP
OG0000076	LOC5569019|XP_021698411.1|AAEG	LOC120414119|XP_039431083.1|CPIP
OG0000076	LOC5575395|XP_021710181.1|AAEG	LOC120419152|XP_039437732.1|CPIP
OG0000077	LOC5576244|XP_001656025.1|AAEG	LOC120428195|XP_039449110.1|CPIP
OG0000077	LOC5576245|XP_001656026.2|AAEG	LOC120425394|XP_039445844.1|CPIP
OG0000077	LOC5565955|XP_001650332.1|AAEG	LOC120420744|XP_039439774.1|CPIP
OG0000077	LOC5565681|XP_001650054.1|AAEG	LOC120418321|XP_039436585.1|CPIP
OG0000078	LOC5575539|XP_021703479.1|AAEG	LOC120426652|XP_039447380.1|CPIP, LOC120417056|XP_039434945.1|CPIP
OG0000080	LOC5569491|XP_001658576.2|AAEG, LOC5569492|XP_021711678.1|AAEG	LOC120423909|XP_039443823.1|CPIP, LOC120417736|XP_039435828.1|CPIP, LOC120419918|XP_039438719.1|CPIP, LOC120428681|XP_039449670.1|CPIP
OG0000080	LOC5568575|XP_001652404.1|AAEG, LOC110679863|XP_021711527.1|AAEG	LOC120423702|XP_039443538.1|CPIP
OG0000080	LOC5568295|XP_001652172.1|AAEG	LOC120429653|XP_039450613.1|CPIP
OG0000080	LOC5570646|XP_001653282.2|AAEG, LOC5577944|XP_001663616.1|AAEG	LOC120419665|XP_039438362.1|CPIP, LOC120432076|XP_039453147.1|CPIP
OG0000080	LOC5570640|XP_001653284.2|AAEG	LOC120432086|XP_039453158.1|CPIP
OG0000080	LOC5570644|XP_001653283.2|AAEG	LOC120431996|XP_039453065.1|CPIP
OG0000081	LOC5566785|XP_001651192.2|AAEG	LOC120413921|XP_039430834.1|CPIP
OG0000081	LOC110676716|XP_021701379.1|AAEG	LOC120419484|XP_039438103.1|CPIP, LOC120419509|XP_039438142.1|CPIP
OG0000081	LOC5574764|XP_001661648.2|AAEG, LOC5574759|XP_001661643.1|AAEG, LOC5574760|XP_001661644.2|AAEG, LOC5576160|XP_001662503.1|AAEG, LOC110679363|XP_021709470.1|AAEG, LOC110679200|XP_021709001.1|AAEG, LOC5573761|XP_021703494.1|AAEG	LOC120417402|XP_039435375.1|CPIP
OG0000081	LOC5563672|XP_001647954.2|AAEG	LOC120425827|XP_039446379.1|CPIP, LOC120416714|XP_039434471.1|CPIP
OG0000081	LOC5563670|XP_001647955.1|AAEG	LOC120425835|XP_039446389.1|CPIP, LOC120416684|XP_039434436.1|CPIP
OG0000081	LOC110674642|XP_021694410.1|AAEG	LOC120426653|XP_039447381.1|CPIP
OG0000081	LOC5574859|XP_001661683.2|AAEG, LOC5575000|XP_001655474.2|AAEG, LOC5574858|XP_001661682.2|AAEG	LOC120412647|XP_039429135.1|CPIP
OG0000081	LOC5575057|XP_021698854.1|AAEG	LOC120430206|XP_039451218.1|CPIP, LOC120427780|XP_039448635.1|CPIP
OG0000082	LOC5571544|XP_021703132.1|AAEG, LOC5571542|XP_001653689.3|AAEG, LOC5571541|XP_001653688.1|AAEG, LOC5571543|XP_001653690.1|AAEG	LOC120417717|XP_039435802.1|CPIP
OG0000082	LOC5564964|XP_001649312.1|AAEG, LOC110679581|XP_021710387.1|AAEG, LOC5564963|XP_001649311.2|AAEG, LOC5571193|XP_001653509.1|AAEG	LOC120413477|XP_039430262.1|CPIP, LOC120430123|XP_039451143.1|CPIP, LOC120414610|XP_039431767.1|CPIP
OG0000083	LOC5567014|XP_021703510.1|AAEG	LOC120420972|XP_039440038.1|CPIP
OG0000083	LOC5567015|XP_001651410.1|AAEG	LOC120420970|XP_039440036.1|CPIP
OG0000084	LOC5574209|XP_021708028.1|AAEG, LOC110680256|XP_021711765.1|AAEG	LOC120431045|XP_039452131.1|CPIP
OG0000084	LOC5578641|XP_001663979.1|AAEG	LOC120417385|XP_039435338.1|CPIP, LOC120417417|XP_039435394.1|CPIP
OG0000084	LOC5575485|XP_001662002.2|AAEG	LOC120417391|XP_039435346.1|CPIP
OG0000084	LOC5574084|XP_001661156.1|AAEG, LOC5574114|XP_021696129.1|AAEG	LOC120421339|XP_039440455.1|CPIP
OG0000084	LOC5570769|XP_001659359.1|AAEG, LOC5570751|XP_001659340.2|AAEG	LOC120424545|XP_039444643.1|CPIP, LOC120424544|XP_039444642.1|CPIP
OG0000084	LOC5570753|XP_021693814.1|AAEG	LOC120424528|XP_039444621.1|CPIP
OG0000084	LOC5570770|XP_021693924.1|AAEG	LOC120424522|XP_039444615.1|CPIP
OG0000084	LOC5580060|XP_021699290.1|AAEG, LOC5580059|XP_021699285.1|AAEG, LOC5580124|XP_021699296.1|AAEG, LOC110676296|XP_021699310.1|AAEG	LOC120426597|XP_039447322.1|CPIP
OG0000084	LOC5574979|XP_021697768.1|AAEG	LOC120424525|XP_039444619.1|CPIP, LOC120424523|XP_039444617.1|CPIP, LOC120424526|XP_039444620.1|CPIP
OG0000084	LOC5574981|XP_021697749.1|AAEG	LOC120424524|XP_039444618.1|CPIP
OG0000085	LOC5578054|XP_021695960.1|AAEG	LOC120419755|XP_039438513.1|CPIP
OG0000085	LOC5574792|XP_001655347.2|AAEG	LOC120418894|XP_039437359.1|CPIP
OG0000086	LOC5575040|XP_001661772.2|AAEG	LOC120419495|XP_039438120.1|CPIP
OG0000087	LOC5565379|XP_001649705.1|AAEG	LOC120431959|XP_039453027.1|CPIP, LOC120424926|XP_039445151.1|CPIP, LOC120424893|XP_039445115.1|CPIP, LOC120431961|XP_039453029.1|CPIP
OG0000087	LOC5565357|XP_001649701.1|AAEG, LOC5565382|XP_001649702.1|AAEG, LOC5565390|XP_001649703.1|AAEG, LOC5565391|XP_001649704.1|AAEG	LOC120431960|XP_039453028.1|CPIP, LOC120424925|XP_039445150.1|CPIP, LOC120424892|XP_039445113.1|CPIP
OG0000087	LOC5565356|XP_001649700.1|AAEG, LOC5565381|XP_001649699.1|AAEG, LOC5565397|XP_001649698.1|AAEG, LOC5565363|XP_001649697.1|AAEG	LOC120424924|XP_039445149.1|CPIP
OG0000087	LOC5565393|XP_001649714.1|AAEG	LOC120424910|XP_039445137.1|CPIP
OG0000087	LOC5565362|XP_001649713.1|AAEG	LOC120424913|XP_039445140.1|CPIP
OG0000088	LOC5573732|XP_001654757.1|AAEG	LOC120424171|XP_039444162.1|CPIP
OG0000089	LOC5577489|XP_001663407.1|AAEG	LOC120414898|XP_039432159.1|CPIP
OG0000089	LOC5575826|XP_021694449.1|AAEG	LOC120415074|XP_039432408.1|CPIP
OG0000089	LOC110676106|XP_021698339.1|AAEG	LOC120419960|XP_039438755.1|CPIP
OG0000089	LOC5564238|XP_021698338.1|AAEG	LOC120419983|XP_039438795.1|CPIP
OG0000089	LOC5567576|XP_021704212.1|AAEG	LOC120427020|XP_039447813.1|CPIP
OG0000089	LOC5576272|XP_021707542.1|AAEG	LOC120422490|XP_039441881.1|CPIP
OG0000090	LOC5570363|XP_001659077.2|AAEG	LOC120421682|XP_039440847.1|CPIP
OG0000090	LOC5570364|XP_001659080.1|AAEG	LOC120421690|XP_039440861.1|CPIP
OG0000090	LOC5570370|XP_021706827.1|AAEG	LOC120421699|XP_039440871.1|CPIP
OG0000091	LOC5578943|XP_021693136.1|AAEG	LOC120425404|XP_039445863.1|CPIP
OG0000091	LOC5567950|XP_001657753.1|AAEG	LOC120420850|XP_039439900.1|CPIP
OG0000091	LOC5579216|XP_021706364.1|AAEG	LOC120424933|XP_039445164.1|CPIP
OG0000092	LOC5564428|XP_001648774.2|AAEG	LOC120413009|XP_039429594.1|CPIP
OG0000092	LOC110677773|XP_021704849.1|AAEG, LOC5564431|XP_021705252.1|AAEG	LOC120412967|XP_039429549.1|CPIP
OG0000093	LOC5564858|XP_021706118.1|AAEG	LOC120419578|XP_039438236.1|CPIP
OG0000094	LOC5564844|XP_001649199.1|AAEG, LOC5564847|XP_001649198.1|AAEG	LOC120421037|XP_039440109.1|CPIP
OG0000094	LOC5564843|XP_001649200.2|AAEG	LOC120413857|XP_039430748.1|CPIP, LOC120421039|XP_039440116.1|CPIP
OG0000094	LOC23687714|XP_011493336.1|AAEG, LOC5568023|XP_001657845.3|AAEG	LOC120412371|XP_039428726.1|CPIP, LOC120412378|XP_039428738.1|CPIP, LOC120430436|XP_039451481.1|CPIP, LOC120423072|XP_039442676.1|CPIP, LOC120430435|XP_039451480.1|CPIP, LOC120430433|XP_039451478.1|CPIP
OG0000094	LOC23687647|XP_011493754.2|AAEG, LOC110681164|XP_021712629.1|AAEG	LOC120430651|XP_039451691.1|CPIP
OG0000094	LOC5576885|XP_001662985.3|AAEG, LOC5564832|XP_021703017.1|AAEG	LOC120421704|XP_039441223.1|CPIP, LOC120420801|XP_039440192.1|CPIP, LOC120424242|XP_039444239.1|CPIP
OG0000098	LOC5564750|XP_001649107.2|AAEG, LOC5564756|XP_001649108.2|AAEG	LOC120426501|XP_039447206.1|CPIP, LOC120426505|XP_039447210.1|CPIP
OG0000098	LOC5579927|XP_001652216.1|AAEG, LOC5579928|XP_001652217.1|AAEG	LOC120426500|XP_039447205.1|CPIP
OG0000098	LOC5564759|XP_001649106.2|AAEG	LOC120426502|XP_039447207.1|CPIP, LOC120426504|XP_039447208.1|CPIP
OG0000098	LOC5564753|XP_021705962.1|AAEG, LOC5564757|XP_001649103.2|AAEG	LOC120426506|XP_039447211.1|CPIP
OG0000098	LOC5579926|XP_021705958.1|AAEG	LOC120426499|XP_039447204.1|CPIP
OG0000098	LOC5571141|XP_021700263.1|AAEG, LOC5564748|XP_001649101.2|AAEG	LOC120426507|XP_039447212.1|CPIP
OG0000098	LOC5564758|XP_001649094.1|AAEG, LOC5564760|XP_001649093.1|AAEG, LOC23687786|XP_021705963.1|AAEG, LOC5564749|XP_001649097.2|AAEG	LOC120414944|XP_039432210.1|CPIP, LOC120426495|XP_039447198.1|CPIP, LOC120414945|XP_039432211.1|CPIP
OG0000098	LOC5564764|XP_001649100.3|AAEG	LOC120426494|XP_039447197.1|CPIP
OG0000098	LOC5564763|XP_001649098.2|AAEG, LOC5564751|XP_001649095.1|AAEG	LOC120426508|XP_039447213.1|CPIP
OG0000099	LOC5569666|XP_001652930.1|AAEG	LOC120414384|XP_039431493.1|CPIP, LOC120414385|XP_039431494.1|CPIP
OG0000099	LOC5572942|XP_001660657.2|AAEG	LOC120418641|XP_039437021.1|CPIP
OG0000099	LOC5569661|XP_001652925.2|AAEG	LOC120414418|XP_039431532.1|CPIP
OG0000099	LOC5569664|XP_001652928.1|AAEG, LOC5569665|XP_021705200.1|AAEG	LOC120414383|XP_039431492.1|CPIP
OG0000099	LOC5569662|XP_001652926.3|AAEG, LOC5569663|XP_001652927.1|AAEG	LOC120414382|XP_039431487.1|CPIP
OG0000101	LOC5567622|XP_021696506.1|AAEG	LOC120427216|XP_039448015.1|CPIP
OG0000102	LOC5575366|XP_001661890.1|AAEG	LOC120413414|XP_039430153.1|CPIP
OG0000102	LOC5575359|XP_001661891.2|AAEG	LOC120413405|XP_039430144.1|CPIP
OG0000102	LOC5574118|XP_001661190.2|AAEG	LOC120412910|XP_039429479.1|CPIP
OG0000102	LOC5566259|XP_001650639.2|AAEG, LOC5566258|XP_001650638.2|AAEG	LOC120413423|XP_039430169.1|CPIP, LOC120417857|XP_039436011.1|CPIP
OG0000102	LOC5578062|XP_021699381.1|AAEG	LOC120413400|XP_039430134.1|CPIP
OG0000102	LOC5578064|XP_001663685.2|AAEG, LOC5578063|XP_001663686.2|AAEG	LOC120413398|XP_039430131.1|CPIP
OG0000102	LOC5564622|XP_001648968.1|AAEG	LOC120432492|XP_039453640.1|CPIP
OG0000103	LOC5571412|XP_001653663.2|AAEG	LOC120416536|XP_039434185.1|CPIP
OG0000103	LOC5571411|XP_001653661.2|AAEG	LOC120417606|XP_039435649.1|CPIP, LOC120417607|XP_039435650.1|CPIP
OG0000103	LOC5571410|XP_001653662.2|AAEG	LOC120417608|XP_039435652.1|CPIP
OG0000103	LOC5571934|XP_021704949.1|AAEG	LOC120423255|XP_039442909.1|CPIP
OG0000104	LOC23687838|XP_011493201.1|AAEG	LOC120426949|XP_039447708.1|CPIP
OG0000104	LOC23687459|XP_011493699.2|AAEG, LOC23687728|XP_021699125.1|AAEG	LOC120412621|XP_039429106.1|CPIP, LOC120412646|XP_039429134.1|CPIP
OG0000104	LOC23687690|XP_011493079.2|AAEG	LOC120412612|XP_039429095.1|CPIP
OG0000105	LOC5576020|XP_001662355.3|AAEG	LOC120425216|XP_039445581.1|CPIP
OG0000109	LOC5576150|XP_001662494.2|AAEG	LOC120423583|XP_039443376.1|CPIP
OG0000109	LOC5575961|XP_001662317.1|AAEG	LOC120420353|XP_039439283.1|CPIP
OG0000109	LOC5565685|XP_001650036.2|AAEG	LOC120420541|XP_039439548.1|CPIP
OG0000109	LOC5576147|XP_001662495.2|AAEG	LOC120423553|XP_039443331.1|CPIP
OG0000109	LOC5565636|XP_001649991.2|AAEG	LOC120423573|XP_039443364.1|CPIP
OG0000109	LOC5576144|XP_001662496.1|AAEG	LOC120423521|XP_039443303.1|CPIP
OG0000110	LOC5572629|XP_001654132.2|AAEG	LOC120432096|XP_039453165.1|CPIP
OG0000111	LOC5575342|XP_001655720.2|AAEG, LOC5569397|XP_001658489.1|AAEG	LOC120423942|XP_039443860.1|CPIP
OG0000111	LOC5575345|XP_001655723.2|AAEG, LOC5575344|XP_001655722.2|AAEG	LOC120415261|XP_039432663.1|CPIP
OG0000111	LOC5575341|XP_001655719.1|AAEG	LOC120415259|XP_039432661.1|CPIP
OG0000111	LOC5575343|XP_001655721.2|AAEG	LOC120415241|XP_039432639.1|CPIP
OG0000112	LOC5571712|XP_001659851.2|AAEG	LOC120420031|XP_039438866.1|CPIP
OG0000112	LOC5571053|XP_001659492.2|AAEG	LOC120420702|XP_039439734.1|CPIP
OG0000112	LOC5571838|XP_001659970.2|AAEG	LOC120420699|XP_039439730.1|CPIP
OG0000113	LOC5565528|XP_001649912.2|AAEG, LOC5568844|XP_001652570.1|AAEG	LOC120426589|XP_039447314.1|CPIP, LOC120417349|XP_039435285.1|CPIP
OG0000114	LOC110677778|XP_021704869.1|AAEG	LOC120420276|XP_039439211.1|CPIP
OG0000114	LOC5567341|XP_001651771.2|AAEG	LOC120419074|XP_039437592.1|CPIP, LOC120419075|XP_039437593.1|CPIP
OG0000117	LOC5578455|XP_001656976.1|AAEG	LOC120413999|XP_039430942.1|CPIP
OG0000117	LOC110678441|XP_021707035.1|AAEG	LOC120414022|XP_039430973.1|CPIP
OG0000118	LOC110679554|XP_021710177.1|AAEG, LOC5568656|XP_001652490.2|AAEG, LOC5568654|XP_001652488.1|AAEG	LOC120423433|XP_039443178.1|CPIP
OG0000118	LOC5579193|XP_001664290.2|AAEG, LOC5568652|XP_001652486.1|AAEG, LOC5568653|XP_001652487.1|AAEG	LOC120423454|XP_039443210.1|CPIP, LOC120423455|XP_039443211.1|CPIP, LOC120432382|XP_039453509.1|CPIP
OG0000119	LOC5572143|XP_001660220.1|AAEG, LOC5572141|XP_001660218.1|AAEG, LOC5572138|XP_001660217.1|AAEG	LOC120420559|XP_039439559.1|CPIP, LOC120426420|XP_039447112.1|CPIP, LOC120428772|XP_039449790.1|CPIP
OG0000119	LOC5579510|XP_001647804.2|AAEG	LOC120420257|XP_039439187.1|CPIP, LOC120431980|XP_039453050.1|CPIP
OG0000119	LOC5579505|XP_001647805.2|AAEG	LOC120423540|XP_039443321.1|CPIP
OG0000120	LOC5565270|XP_021701744.1|AAEG	LOC120417029|XP_039434907.1|CPIP
OG0000120	LOC5564301|XP_021698367.1|AAEG	LOC120419990|XP_039438806.1|CPIP
OG0000121	LOC110674237|XP_021694140.1|AAEG, LOC5577582|XP_021694027.1|AAEG	LOC120425384|XP_039445833.1|CPIP
OG0000122	LOC5567873|XP_001650953.1|AAEG	LOC120432386|XP_039453515.1|CPIP, LOC120432365|XP_039453491.1|CPIP
OG0000123	LOC5574082|XP_001661152.1|AAEG	LOC120414202|XP_039431221.1|CPIP
OG0000123	LOC5579398|XP_001647702.2|AAEG	LOC120425309|XP_039445711.1|CPIP
OG0000124	LOC5566280|XP_001650658.1|AAEG	LOC120432594|XP_039453766.1|CPIP
OG0000125	LOC5568365|XP_021693932.1|AAEG	LOC120423344|XP_039443047.1|CPIP
OG0000125	LOC5567037|XP_001651437.2|AAEG	LOC120424516|XP_039444604.1|CPIP
OG0000125	LOC5568366|XP_001658020.2|AAEG	LOC120423353|XP_039443062.1|CPIP
OG0000126	LOC5577393|XP_001656475.2|AAEG	LOC120412720|XP_039429241.1|CPIP
OG0000127	LOC5570224|XP_021711742.1|AAEG, LOC110677785|XP_021704959.1|AAEG, LOC5570223|XP_001659002.1|AAEG	LOC120415380|XP_039432838.1|CPIP
OG0000128	LOC5563937|XP_021696237.1|AAEG, LOC5563935|XP_021696236.1|AAEG	LOC120422626|XP_039442054.1|CPIP
OG0000129	LOC5570205|XP_001658987.1|AAEG	LOC120414363|XP_039431459.1|CPIP
