Orthogroup	AAEG.longest_only	DPER.longest_only
OG0000102	LOC5575366|XP_001661890.1|AAEG, LOC5575359|XP_001661891.2|AAEG, LOC5574118|XP_001661190.2|AAEG, LOC5566259|XP_001650639.2|AAEG, LOC5566258|XP_001650638.2|AAEG, LOC5578062|XP_021699381.1|AAEG, LOC5578064|XP_001663685.2|AAEG, LOC5578063|XP_001663686.2|AAEG	LOC6589981|XP_002016329.1|DPER
OG0000102	LOC5564622|XP_001648968.1|AAEG	LOC6593018|XP_002018259.1|DPER
OG0000103	LOC5571412|XP_001653663.2|AAEG, LOC5571411|XP_001653661.2|AAEG, LOC5571410|XP_001653662.2|AAEG, LOC5571934|XP_021704949.1|AAEG	LOC6600283|XP_002025396.1|DPER, LOC6596091|XP_026845530.1|DPER, LOC113566017|XP_026845529.1|DPER, LOC6601265|XP_002026394.1|DPER
OG0000104	LOC23687757|XP_021699122.1|AAEG, LOC23687967|XP_011493637.2|AAEG, LOC23687459|XP_011493699.2|AAEG, LOC23687728|XP_021699125.1|AAEG, LOC23687690|XP_011493079.2|AAEG	LOC6593376|XP_002019042.1|DPER, LOC6599813|XP_002024913.1|DPER
OG0000105	LOC5576020|XP_001662355.3|AAEG	LOC113567433|XP_026851048.1|DPER, LOC6591576|XP_002017405.2|DPER, LOC6591573|XP_026849170.1|DPER
OG0000109	LOC5576150|XP_001662494.2|AAEG, LOC5575961|XP_001662317.1|AAEG, LOC5565685|XP_001650036.2|AAEG, LOC5576147|XP_001662495.2|AAEG	LOC6589777|XP_002014720.1|DPER, LOC6589778|XP_026844019.1|DPER, LOC6594954|XP_002020322.2|DPER
OG0000109	LOC5565636|XP_001649991.2|AAEG, LOC5576144|XP_001662496.1|AAEG	LOC6596622|XP_002021630.1|DPER
OG0000110	LOC5572629|XP_001654132.2|AAEG, LOC5572632|XP_021699089.1|AAEG, LOC5572634|XP_001654133.2|AAEG	LOC6597183|XP_002022328.2|DPER, LOC6597184|XP_002022329.2|DPER, LOC6597186|XP_002022331.1|DPER, LOC6597187|XP_002022332.2|DPER
OG0000111	LOC5575342|XP_001655720.2|AAEG, LOC5569397|XP_001658489.1|AAEG, LOC5575345|XP_001655723.2|AAEG, LOC5575344|XP_001655722.2|AAEG, LOC5575341|XP_001655719.1|AAEG, LOC5575343|XP_001655721.2|AAEG	LOC6590619|XP_002016706.1|DPER, LOC6590615|XP_002016702.1|DPER, LOC6590616|XP_002016703.1|DPER
OG0000112	LOC5571712|XP_001659851.2|AAEG, LOC5571830|XP_001659962.1|AAEG, LOC5571053|XP_001659492.2|AAEG, LOC5571838|XP_001659970.2|AAEG	LOC6600036|XP_002025083.2|DPER, LOC113566310|XP_026847204.1|DPER
OG0000113	LOC5565528|XP_001649912.2|AAEG, LOC5568844|XP_001652570.1|AAEG	LOC6593354|XP_002018820.2|DPER, LOC6588309|XP_002013782.2|DPER, LOC6588086|XP_002013767.2|DPER
OG0000114	LOC110677778|XP_021704869.1|AAEG	LOC6595495|XP_002020600.1|DPER
OG0000117	LOC5578455|XP_001656976.1|AAEG, LOC110678441|XP_021707035.1|AAEG	LOC6597997|XP_002023222.1|DPER, LOC6598029|XP_002023221.1|DPER, LOC6598028|XP_002023220.1|DPER, LOC6598027|XP_002023219.1|DPER
OG0000118	LOC110679554|XP_021710177.1|AAEG, LOC5568656|XP_001652490.2|AAEG, LOC5568654|XP_001652488.1|AAEG, LOC5568651|XP_021705929.1|AAEG, LOC5579193|XP_001664290.2|AAEG, LOC5568652|XP_001652486.1|AAEG, LOC5568653|XP_001652487.1|AAEG	LOC6589861|XP_002015166.1|DPER, LOC6599402|XP_026847098.1|DPER
OG0000119	LOC5572143|XP_001660220.1|AAEG, LOC5572141|XP_001660218.1|AAEG, LOC5572138|XP_001660217.1|AAEG, LOC5579510|XP_001647804.2|AAEG, LOC5579505|XP_001647805.2|AAEG	LOC6598639|XP_002023820.1|DPER, LOC6598637|XP_002023818.1|DPER, LOC6598638|XP_002023819.1|DPER
OG0000120	LOC5565270|XP_021701744.1|AAEG	LOC6600097|XP_002025205.2|DPER
OG0000120	LOC5564301|XP_021698367.1|AAEG	LOC6590173|XP_002016107.1|DPER
OG0000121	LOC110674237|XP_021694140.1|AAEG, LOC5577582|XP_021694027.1|AAEG	LOC6599963|XP_002025040.1|DPER, LOC6587257|XP_002013500.1|DPER, LOC6587434|XP_002013499.1|DPER
OG0000122	LOC5567873|XP_001650953.1|AAEG	LOC6595720|XP_002020578.1|DPER, LOC6599189|XP_002024346.1|DPER, LOC6592948|XP_002017692.1|DPER, LOC6589395|XP_002014644.1|DPER
OG0000123	LOC5574082|XP_001661152.1|AAEG, LOC5579398|XP_001647702.2|AAEG	LOC6600859|XP_002025996.1|DPER, LOC6591749|XP_002016987.1|DPER, LOC6591748|XP_002016986.1|DPER
OG0000124	LOC5566280|XP_001650658.1|AAEG	LOC6592458|XP_002017793.1|DPER, LOC6592447|XP_002017792.2|DPER, LOC6592445|XP_026841433.1|DPER, LOC6592444|XP_026841435.1|DPER
OG0000125	LOC5568365|XP_021693932.1|AAEG	LOC6587197|XP_026840187.1|DPER
OG0000125	LOC5567037|XP_001651437.2|AAEG	LOC6587322|XP_026840529.1|DPER
OG0000125	LOC5568366|XP_001658020.2|AAEG	LOC6589945|XP_002015973.1|DPER, LOC6589946|XP_002015974.1|DPER
OG0000126	LOC5577393|XP_001656475.2|AAEG	LOC6595651|XP_002020775.1|DPER, LOC6593662|XP_026843526.1|DPER
OG0000127	LOC5570224|XP_021711742.1|AAEG, LOC110677785|XP_021704959.1|AAEG, LOC5570223|XP_001659002.1|AAEG, LOC5570221|XP_001659000.1|AAEG	LOC6594438|XP_002019550.1|DPER, LOC6594439|XP_002019551.2|DPER, LOC6594437|XP_002019549.1|DPER, LOC6594436|XP_002019548.2|DPER
OG0000128	LOC5563937|XP_021696237.1|AAEG, LOC5563935|XP_021696236.1|AAEG	LOC6591138|XP_026841346.1|DPER, LOC6591137|XP_002015931.1|DPER
OG0000129	LOC5570205|XP_001658987.1|AAEG	LOC6600225|XP_026846733.1|DPER, LOC6595739|XP_002021356.1|DPER, LOC113565640|XP_026844003.1|DPER, LOC6604479|XP_026846732.1|DPER
OG0000130	LOC110678700|XP_021707606.1|AAEG	LOC113566721|XP_026849408.1|DPER, LOC6601427|XP_026847802.1|DPER, LOC6601429|XP_002026465.2|DPER, LOC6599462|XP_002024611.2|DPER
OG0000132	LOC5576966|XP_001663061.2|AAEG, LOC5569401|XP_001658492.2|AAEG, LOC5572507|XP_001660449.1|AAEG	LOC6589424|XP_002014544.2|DPER, LOC6591607|XP_002017102.1|DPER
OG0000134	LOC5577061|XP_021701840.1|AAEG	LOC6588294|XP_002012910.1|DPER
OG0000134	LOC5565848|XP_021703610.1|AAEG	LOC6596579|XP_026843085.1|DPER
OG0000137	LOC5573872|XP_001654897.1|AAEG	LOC6601084|XP_026847344.1|DPER, LOC6587713|XP_026840068.1|DPER
OG0000137	LOC5572265|XP_001653950.2|AAEG, LOC5573418|XP_001654592.2|AAEG	LOC6604534|XP_026847613.1|DPER
OG0000140	LOC110676705|XP_021701292.1|AAEG, LOC5563805|XP_021701295.1|AAEG, LOC5563809|XP_011493204.2|AAEG, LOC5563806|XP_001648090.1|AAEG, LOC5577659|XP_001656657.2|AAEG, LOC5577657|XP_021694328.1|AAEG, LOC23687423|XP_021693822.1|AAEG, LOC5577660|XP_001656658.2|AAEG	LOC6587347|XP_002013026.1|DPER, LOC6600838|XP_026842581.1|DPER
OG0000141	LOC23687505|XP_011493093.2|AAEG	LOC6601432|XP_026847826.1|DPER, LOC6601434|XP_002026469.1|DPER, LOC6601435|XP_002026471.1|DPER, LOC6601436|XP_002026472.1|DPER
OG0000142	LOC5563980|XP_021706951.1|AAEG	LOC6592001|XP_002016826.1|DPER
OG0000142	LOC5575838|XP_021694433.1|AAEG	LOC6591470|XP_026840208.1|DPER
OG0000142	LOC5564067|XP_021704010.1|AAEG	LOC6598595|XP_026846352.1|DPER
OG0000143	LOC5569420|XP_001658512.3|AAEG	LOC6599054|XP_002024170.1|DPER
OG0000143	LOC5568698|XP_001652521.1|AAEG, LOC5579191|XP_001664288.1|AAEG, LOC5579192|XP_001664289.1|AAEG, LOC5571589|XP_001659796.1|AAEG, LOC110680238|XP_021711746.1|AAEG, LOC5571588|XP_001659797.2|AAEG	LOC6599053|XP_002024169.2|DPER
OG0000144	LOC110679012|XP_021708568.1|AAEG	LOC6591617|XP_002017119.2|DPER
OG0000144	LOC5567664|XP_021706076.1|AAEG	LOC6598384|XP_026850061.1|DPER
OG0000144	LOC5574025|XP_021702584.1|AAEG	LOC6589307|XP_026844454.1|DPER
OG0000145	LOC5573204|XP_001660745.2|AAEG, LOC5573132|XP_001660748.2|AAEG	LOC6597884|XP_026846962.1|DPER, LOC6589346|XP_002015321.1|DPER, LOC6589344|XP_002015319.1|DPER, LOC6589345|XP_002015320.1|DPER
OG0000147	LOC5569310|XP_001658443.1|AAEG	LOC6603062|XP_002028055.1|DPER
OG0000147	LOC5574623|XP_021713238.1|AAEG, LOC5574625|XP_001661541.1|AAEG, LOC5574626|XP_021713234.1|AAEG	LOC6588072|XP_002013315.1|DPER
OG0000148	LOC5570032|XP_021712427.1|AAEG, LOC5570033|XP_021707394.1|AAEG	LOC6588718|XP_002014991.1|DPER
OG0000148	LOC5566922|XP_021709641.1|AAEG, LOC5565775|XP_001650145.1|AAEG	LOC6593518|XP_002019209.2|DPER
OG0000149	LOC5563606|XP_021705225.1|AAEG	LOC6593815|XP_002019062.1|DPER, LOC6599925|XP_002025053.1|DPER
OG0000152	LOC5575678|XP_021701219.1|AAEG	LOC6587401|XP_002013652.1|DPER, LOC6587313|XP_002013654.2|DPER
OG0000153	LOC5567541|XP_001657536.2|AAEG, LOC5567544|XP_001657539.2|AAEG	LOC6588597|XP_002013631.1|DPER, LOC6588624|XP_002013628.1|DPER, LOC6588591|XP_002013629.2|DPER
OG0000154	LOC5577993|XP_021709039.1|AAEG, LOC5577992|XP_021709040.1|AAEG	LOC6598833|XP_026849429.1|DPER, LOC6598832|XP_026849435.1|DPER, LOC113566039|XP_026845649.1|DPER
OG0000155	LOC5567235|XP_001651665.2|AAEG, LOC5567234|XP_001651664.1|AAEG	LOC6597170|XP_002022348.1|DPER, LOC6597196|XP_002022341.1|DPER, LOC6597197|XP_002022342.1|DPER
OG0000157	LOC23687476|XP_011492940.1|AAEG, LOC5568677|XP_001658086.2|AAEG	LOC6592443|XP_002017788.1|DPER, LOC6592446|XP_002017791.1|DPER, LOC113565052|XP_026841013.1|DPER
OG0000158	LOC5567032|XP_001651430.1|AAEG, LOC110675195|XP_021695298.1|AAEG, LOC5571957|XP_001660058.1|AAEG, LOC5571954|XP_021697266.1|AAEG, LOC110679210|XP_021709030.1|AAEG	LOC6600977|XP_026841188.1|DPER, LOC113565999|XP_026845403.1|DPER, LOC6596108|XP_002021261.2|DPER
OG0000159	LOC5575859|XP_021707900.1|AAEG, LOC5575863|XP_021710525.1|AAEG	LOC6596168|XP_002021145.2|DPER
OG0000159	LOC5571884|XP_021709766.1|AAEG	LOC6598893|XP_026847869.1|DPER, LOC6597048|XP_026845483.1|DPER
OG0000160	LOC5570211|XP_021704584.1|AAEG, LOC5570209|XP_001658981.2|AAEG, LOC110677717|XP_021704583.1|AAEG, LOC5570213|XP_021704585.1|AAEG, LOC5570210|XP_001658979.2|AAEG, LOC5576801|XP_001662886.2|AAEG, LOC5571520|XP_001659766.2|AAEG, LOC5576800|XP_001662888.1|AAEG, LOC5576802|XP_021693815.1|AAEG	LOC6587958|XP_002012778.1|DPER, LOC6587907|XP_002012779.1|DPER
OG0000162	LOC5569868|XP_021703426.1|AAEG, LOC5569869|XP_021703428.1|AAEG	LOC6603387|XP_002028373.1|DPER, LOC6589167|XP_002015024.2|DPER
OG0000163	LOC5579047|XP_021708224.1|AAEG, LOC5569937|XP_001658835.2|AAEG, LOC5566631|XP_021705010.1|AAEG, LOC5579048|XP_021709081.1|AAEG, LOC5579049|XP_001657247.2|AAEG	LOC6593292|XP_002019185.1|DPER, LOC6587704|XP_026840272.1|DPER
OG0000165	LOC5577042|XP_001663138.2|AAEG	LOC6598661|XP_002023779.2|DPER, LOC6600107|XP_026846681.1|DPER
OG0000166	LOC5576995|XP_001663097.2|AAEG	LOC6600875|XP_002025910.1|DPER
OG0000166	LOC110679657|XP_021710758.1|AAEG, LOC5576996|XP_001663099.2|AAEG, LOC5574162|XP_021698426.1|AAEG	LOC6600870|XP_002025905.1|DPER, LOC6600871|XP_026841757.1|DPER
OG0000169	LOC5569037|XP_001652677.1|AAEG, LOC5567023|XP_001651406.2|AAEG, LOC5567139|XP_001651544.1|AAEG, LOC5567129|XP_021696791.1|AAEG	LOC6588463|XP_002013457.1|DPER
OG0000170	LOC5568231|XP_001657924.1|AAEG, LOC5572621|XP_001660483.1|AAEG, LOC5572618|XP_001660484.1|AAEG, LOC5572619|XP_001660482.1|AAEG	LOC6589767|XP_026844617.1|DPER, LOC6589766|XP_002014925.1|DPER
OG0000171	LOC5567018|XP_001651408.2|AAEG	LOC6598082|XP_026843556.1|DPER
OG0000171	LOC5569979|XP_001658863.2|AAEG	LOC6588676|XP_026844905.1|DPER
OG0000171	LOC5569480|XP_021702656.1|AAEG	LOC6603374|XP_026845885.1|DPER
OG0000172	LOC5579310|XP_021695514.1|AAEG	LOC113566576|XP_026848585.1|DPER, LOC6591490|XP_026849952.1|DPER, LOC6587788|XP_026839976.1|DPER, LOC6588077|XP_026842102.1|DPER, LOC6600615|XP_026847635.1|DPER, LOC6590989|XP_026841961.1|DPER, LOC6590990|XP_026840586.1|DPER, LOC6600602|XP_026847640.1|DPER, LOC6600817|XP_026841451.1|DPER, LOC6590004|XP_002016054.1|DPER, LOC113565146|XP_026842020.1|DPER, LOC6600600|XP_002025590.2|DPER
OG0000173	LOC5569048|XP_001652693.2|AAEG, LOC5569049|XP_001652694.2|AAEG	LOC6590945|XP_002016015.1|DPER, LOC6590933|XP_002016012.1|DPER
OG0000174	LOC5567346|XP_001651756.3|AAEG, LOC5567345|XP_001651754.2|AAEG, LOC5567334|XP_001651755.1|AAEG	LOC6590910|XP_026842071.1|DPER, LOC6593850|XP_002019218.1|DPER, LOC6592364|XP_002017969.1|DPER
OG0000175	LOC5576664|XP_001656201.1|AAEG	LOC6594575|XP_002019826.1|DPER
OG0000175	LOC5568638|XP_021706832.1|AAEG, LOC5568650|XP_001652484.1|AAEG	LOC6592066|XP_026848234.1|DPER
OG0000177	LOC110680755|XP_021712235.1|AAEG, LOC5575296|XP_001655662.1|AAEG	LOC113566297|XP_026847132.1|DPER
OG0000179	LOC5578663|XP_021710856.1|AAEG, LOC5578667|XP_021705242.1|AAEG, LOC5578665|XP_021705991.1|AAEG	LOC6593033|XP_002017710.1|DPER, LOC6591109|XP_026841469.1|DPER
OG0000179	LOC5578675|XP_021711080.1|AAEG	LOC6593359|XP_026843516.1|DPER
OG0000181	LOC5566933|XP_001651347.1|AAEG, LOC5573618|XP_001660940.2|AAEG, LOC5569414|XP_001658506.1|AAEG	LOC6587450|XP_002013053.1|DPER, LOC6598755|XP_026845471.1|DPER
OG0000182	LOC23687553|XP_011493157.1|AAEG	LOC6588239|XP_002014129.1|DPER
OG0000182	LOC5569767|XP_001652982.2|AAEG	LOC6587677|XP_002014128.1|DPER, LOC6588170|XP_002014127.1|DPER
OG0000183	LOC5573015|XP_001654343.1|AAEG	LOC6601664|XP_002026729.1|DPER, LOC6601932|XP_026848776.1|DPER
OG0000184	LOC5570825|XP_001653329.2|AAEG, LOC5570824|XP_001653330.2|AAEG, LOC5570826|XP_001653328.2|AAEG, LOC5570823|XP_001653331.1|AAEG, LOC5578096|XP_001656792.2|AAEG	LOC6588908|XP_026844068.1|DPER, LOC6588910|XP_002014616.1|DPER
OG0000185	LOC5566170|XP_001650529.1|AAEG, LOC5567130|XP_001651555.1|AAEG, LOC110679323|XP_021709385.1|AAEG	LOC6590477|XP_002016663.1|DPER, LOC6591758|XP_002017419.1|DPER, LOC6591757|XP_002017418.1|DPER
OG0000186	LOC5571177|XP_001653481.2|AAEG	LOC6596899|XP_026849895.1|DPER, LOC113566201|XP_026846570.1|DPER, LOC6597208|XP_002022616.1|DPER, LOC6591781|XP_002017142.1|DPER, LOC6591782|XP_002017143.1|DPER, LOC113567328|XP_026850536.1|DPER
OG0000188	LOC5564915|XP_021694344.1|AAEG, LOC5571992|XP_021699059.1|AAEG	LOC6591847|XP_026844373.1|DPER, LOC6599347|XP_026847209.1|DPER, LOC6599448|XP_026847207.1|DPER
OG0000189	LOC5568245|XP_021701569.1|AAEG, LOC5573531|XP_021702949.1|AAEG	LOC6596288|XP_026843746.1|DPER
OG0000189	LOC5570204|XP_001658986.1|AAEG	LOC6598151|XP_026846353.1|DPER
OG0000190	LOC5571981|XP_021711697.1|AAEG	LOC6597034|XP_026845712.1|DPER
OG0000191	LOC5569575|XP_021699738.1|AAEG	LOC6590792|XP_002015536.2|DPER
OG0000192	LOC110679464|XP_021709804.1|AAEG, LOC110678612|XP_021707415.1|AAEG	LOC113567323|XP_026850501.1|DPER, LOC113565988|XP_026845379.1|DPER, LOC6595906|XP_026845380.1|DPER
OG0000193	LOC5565459|XP_001649763.2|AAEG, LOC5565432|XP_021710569.1|AAEG, LOC5565455|XP_021710563.1|AAEG	LOC6589745|XP_002014996.2|DPER, LOC6599609|XP_002024765.1|DPER
OG0000196	LOC5575664|XP_021703961.1|AAEG	LOC6603541|XP_002028512.2|DPER, LOC6595424|XP_026844783.1|DPER
OG0000196	LOC5575663|XP_021703962.1|AAEG	LOC6603537|XP_026843437.1|DPER
OG0000197	LOC5563985|XP_021710647.1|AAEG	LOC6602888|XP_026845135.1|DPER
OG0000197	LOC5563957|XP_021710648.1|AAEG	LOC6602885|XP_026849666.1|DPER
OG0000197	LOC5563981|XP_001648302.1|AAEG	LOC6602886|XP_026849657.1|DPER
OG0000200	LOC5575967|XP_001662326.1|AAEG	LOC6595233|XP_002020255.1|DPER, LOC6597989|XP_026843297.1|DPER, LOC6595234|XP_002020256.2|DPER
OG0000201	LOC5566918|XP_021711709.1|AAEG, LOC5572218|XP_001660285.1|AAEG, LOC5564804|XP_021698248.1|AAEG, LOC5578282|XP_001663811.2|AAEG, LOC5565401|XP_001649748.1|AAEG, LOC5567865|XP_001651887.1|AAEG, LOC5564500|XP_001648843.2|AAEG, LOC5564501|XP_001648844.1|AAEG	LOC6598809|XP_026844368.1|DPER, LOC6598806|XP_002023978.1|DPER
OG0000202	LOC5570233|XP_001659012.2|AAEG	LOC6594185|XP_002019816.1|DPER
OG0000203	LOC5574223|XP_021704325.1|AAEG	LOC6591309|XP_002016132.2|DPER, LOC113565072|XP_026841210.1|DPER, LOC6591307|XP_026842078.1|DPER
OG0000205	LOC5569125|XP_001652725.2|AAEG, LOC5568060|XP_001651997.1|AAEG, LOC110680887|XP_021712370.1|AAEG, LOC5567680|XP_001657619.2|AAEG, LOC5566755|XP_001651166.1|AAEG, LOC5566757|XP_001651167.1|AAEG, LOC110680889|XP_021712372.1|AAEG, LOC5568061|XP_001651998.1|AAEG	LOC6587789|XP_002012764.1|DPER, LOC6588211|XP_002013381.1|DPER
OG0000206	LOC110678735|XP_021707698.1|AAEG	LOC6592540|XP_002018315.1|DPER
OG0000206	LOC110678958|XP_021708376.1|AAEG	LOC6592539|XP_002018314.1|DPER
OG0000207	LOC5564116|XP_001648456.1|AAEG, LOC5564124|XP_001648454.1|AAEG, LOC5564118|XP_001648457.1|AAEG	LOC6596224|XP_026845243.1|DPER
OG0000209	LOC5565795|XP_021706105.1|AAEG, LOC5578738|XP_001657103.3|AAEG	LOC6590794|XP_026842909.1|DPER
OG0000210	LOC5564091|XP_021694803.1|AAEG	LOC6590462|XP_002015853.1|DPER, LOC6600424|XP_026848404.1|DPER
OG0000211	LOC5568897|XP_021693434.1|AAEG	LOC6599359|XP_026847203.1|DPER, LOC6598704|XP_002023883.1|DPER, LOC6588600|XP_002013948.1|DPER, LOC6591472|XP_002017463.1|DPER, LOC6602310|XP_002027369.1|DPER
OG0000211	LOC5577524|XP_021711176.1|AAEG	LOC6598706|XP_002023885.1|DPER
OG0000212	LOC5570819|XP_021702192.1|AAEG	LOC6589194|XP_002014618.1|DPER, LOC6589193|XP_026844063.1|DPER
OG0000213	LOC5563599|XP_001647919.1|AAEG, LOC5563561|XP_001647920.1|AAEG, LOC5563596|XP_021707133.1|AAEG, LOC5563598|XP_001647917.2|AAEG, LOC5563605|XP_021708906.1|AAEG	LOC6602286|XP_026848556.1|DPER, LOC6590765|XP_002015397.2|DPER
OG0000214	LOC5571932|XP_021706883.1|AAEG	LOC6599389|XP_026847075.1|DPER, LOC6591196|XP_002015445.1|DPER, LOC113567353|XP_026850684.1|DPER, LOC6591646|XP_002016859.1|DPER
OG0000215	LOC5571612|XP_001659801.1|AAEG	LOC6602193|XP_026848038.1|DPER, LOC6602192|XP_026848037.1|DPER, LOC6595839|XP_026845456.1|DPER
OG0000216	LOC5572435|XP_001660380.1|AAEG	LOC6598189|XP_002023363.1|DPER, LOC6599178|XP_002024369.1|DPER, LOC6599143|XP_002024377.1|DPER, LOC6599156|XP_002024383.1|DPER, LOC6599145|XP_002024379.2|DPER, LOC6601936|XP_002026978.1|DPER, LOC6603240|XP_002028216.1|DPER
OG0000217	LOC5578303|XP_021705977.1|AAEG	LOC6597347|XP_002022549.1|DPER
OG0000217	LOC5566309|XP_001650696.2|AAEG	LOC6588853|XP_002014908.2|DPER, LOC6597348|XP_002022550.1|DPER
OG0000219	LOC5578831|XP_001657181.2|AAEG	LOC6590590|XP_026841508.1|DPER, LOC6590884|XP_026841510.1|DPER, LOC6590592|XP_026841509.1|DPER
OG0000220	LOC5564263|XP_001648597.1|AAEG, LOC5578071|XP_001663692.2|AAEG	LOC6603022|XP_002028043.1|DPER, LOC6603020|XP_002028041.1|DPER, LOC6603021|XP_002028042.1|DPER
OG0000221	LOC5574634|XP_021699881.1|AAEG, LOC5563585|XP_001647853.1|AAEG	LOC6592960|XP_002017962.1|DPER, LOC6588577|XP_002013622.2|DPER, LOC6592959|XP_026841017.1|DPER
OG0000222	LOC110674010|XP_021703463.1|AAEG	LOC6598101|XP_002023243.2|DPER
OG0000224	LOC5569847|XP_001658750.1|AAEG, LOC110676855|XP_021701978.1|AAEG, LOC110676856|XP_021701979.1|AAEG, LOC110676854|XP_021701977.1|AAEG, LOC110676858|XP_021701981.1|AAEG, LOC5569856|XP_001658752.1|AAEG, LOC110676857|XP_021701980.1|AAEG	LOC6592353|XP_002018425.1|DPER
OG0000225	LOC110679653|XP_021710739.1|AAEG, LOC5563961|XP_021707799.1|AAEG	LOC113566005|XP_026845454.1|DPER, LOC6592129|XP_026839946.1|DPER, LOC6592112|XP_002016838.2|DPER
OG0000226	LOC5567483|XP_001657485.1|AAEG	LOC6602823|XP_002027825.2|DPER, LOC6602822|XP_002027824.1|DPER, LOC6602817|XP_002027819.2|DPER
OG0000228	LOC5579326|XP_021711938.1|AAEG	LOC6594401|XP_002019347.1|DPER, LOC113564959|XP_026840570.1|DPER, LOC6596405|XP_026843531.1|DPER
OG0000229	LOC5577392|XP_021693554.1|AAEG	LOC6587187|XP_026840041.1|DPER, LOC6587181|XP_002013055.2|DPER
OG0000229	LOC5571171|XP_021711539.1|AAEG	LOC6594363|XP_026850362.1|DPER
OG0000230	LOC5566114|XP_021695433.1|AAEG, LOC5566144|XP_021695434.1|AAEG, LOC5566107|XP_001650475.2|AAEG, LOC5566115|XP_001650480.3|AAEG, LOC5564561|XP_021702655.1|AAEG	LOC6601345|XP_002026389.1|DPER, LOC6601344|XP_002026388.1|DPER, LOC6601343|XP_026841760.1|DPER
OG0000232	LOC5571498|XP_001659748.2|AAEG	LOC6591535|XP_002017319.2|DPER, LOC6590307|XP_002015511.1|DPER, LOC6590306|XP_002015510.2|DPER
OG0000233	LOC5569388|XP_021709263.1|AAEG	LOC6595052|XP_026846751.1|DPER, LOC6598675|XP_002023762.2|DPER, LOC6598677|XP_002023764.1|DPER
OG0000235	LOC110673981|XP_021704594.1|AAEG	LOC6588111|XP_002013388.1|DPER, LOC6587804|XP_002013387.1|DPER, LOC6587986|XP_002013386.1|DPER
OG0000236	LOC5575032|XP_001661764.1|AAEG	LOC6602587|XP_002027611.1|DPER, LOC6589563|XP_026844814.1|DPER, LOC6596549|XP_026843606.1|DPER, LOC113566778|XP_026849659.1|DPER
OG0000237	LOC5564231|XP_021698343.1|AAEG	LOC6590277|XP_026841369.1|DPER
OG0000237	LOC5570942|XP_001653411.2|AAEG	LOC113565387|XP_026842995.1|DPER, LOC6588533|XP_002013838.1|DPER
OG0000238	LOC5565000|XP_001649337.1|AAEG, LOC5564976|XP_021701381.1|AAEG	LOC6589112|XP_026844118.1|DPER, LOC6589111|XP_002015230.2|DPER
OG0000239	LOC110673997|XP_021712085.1|AAEG, LOC5574400|XP_021706635.1|AAEG	LOC6591504|XP_002016954.1|DPER, LOC6594023|XP_026850292.1|DPER, LOC6594138|XP_002019764.1|DPER
OG0000240	LOC5569646|XP_001658670.2|AAEG	LOC6591862|XP_026850168.1|DPER, LOC6591864|XP_002017354.1|DPER, LOC6591667|XP_026850989.1|DPER
OG0000241	LOC23687671|XP_011493002.2|AAEG	LOC6591381|XP_002017245.2|DPER, LOC6597061|XP_002022186.2|DPER, LOC6591451|XP_002017473.1|DPER, LOC6591476|XP_002017467.2|DPER, LOC6591478|XP_002017469.2|DPER, LOC6603977|XP_026845679.1|DPER, LOC113565993|XP_026845389.1|DPER, LOC113565995|XP_026845392.1|DPER, LOC6596896|XP_026845386.1|DPER, LOC113565996|XP_026845393.1|DPER, LOC6604434|XP_026845401.1|DPER, LOC6604635|XP_026850003.1|DPER, LOC6589803|XP_026844797.1|DPER
OG0000246	LOC5571918|XP_021708617.1|AAEG, LOC5577128|XP_001663217.2|AAEG, LOC5571917|XP_021708611.1|AAEG, LOC5571916|XP_021708608.1|AAEG, LOC5571915|XP_021708580.1|AAEG, LOC5571920|XP_021708618.1|AAEG	LOC6589975|XP_002016323.2|DPER
OG0000247	LOC5576416|XP_001656119.2|AAEG	LOC6596135|XP_026845395.1|DPER, LOC6596069|XP_002021100.1|DPER, LOC6596070|XP_002021101.1|DPER
OG0000248	LOC5566827|XP_001651236.2|AAEG, LOC5566826|XP_021698103.1|AAEG	LOC6604155|XP_026845361.1|DPER, LOC6596088|XP_002021241.2|DPER, LOC6590727|XP_002016178.1|DPER
OG0000249	LOC110680422|XP_021711912.1|AAEG, LOC5568079|XP_001652016.1|AAEG	LOC6588766|XP_002014851.1|DPER, LOC6588765|XP_002014850.1|DPER, LOC6588764|XP_002014849.1|DPER
OG0000250	LOC5571080|XP_021709029.1|AAEG	LOC113565518|XP_026843585.1|DPER, LOC6602262|XP_002027292.1|DPER, LOC6602217|XP_026843584.1|DPER
OG0000251	LOC5577369|XP_001656451.2|AAEG	LOC6597681|XP_026848890.1|DPER, LOC6601282|XP_002026354.1|DPER, LOC6604362|XP_002029266.2|DPER
OG0000255	LOC5565728|XP_021704701.1|AAEG	LOC6590197|XP_002015828.1|DPER
OG0000256	LOC5569083|XP_021703049.1|AAEG	LOC6591225|XP_026842138.1|DPER, LOC6590485|XP_026842610.1|DPER
OG0000257	LOC5575078|XP_001661808.2|AAEG	LOC6590918|XP_002015409.1|DPER
OG0000260	LOC110680875|XP_021712357.1|AAEG, LOC110680876|XP_021712358.1|AAEG, LOC110674297|XP_021694270.1|AAEG	LOC6589920|XP_002015722.1|DPER, LOC6592114|XP_002016840.2|DPER, LOC6589921|XP_002015723.1|DPER
