Orthogroup	AAEG.longest_only	CQUI.longest_only
OG0000044	LOC5567605|XP_021704850.1|AAEG	LOC6043407|XP_038120989.1|CQUI
OG0000045	LOC5570385|XP_001659105.1|AAEG	LOC6041463|XP_001850720.2|CQUI
OG0000045	LOC5570388|XP_021696806.1|AAEG	LOC6041462|XP_038118004.1|CQUI
OG0000045	LOC5570392|XP_001659103.1|AAEG, LOC5570386|XP_001659102.2|AAEG, LOC5570384|XP_001659101.2|AAEG, LOC5570390|XP_001659100.2|AAEG	LOC6041468|XP_001850724.1|CQUI
OG0000045	LOC5570387|XP_021696808.1|AAEG	LOC6041465|XP_001850721.2|CQUI
OG0000047	LOC5568625|XP_021702746.1|AAEG	LOC6034913|XP_001845179.1|CQUI
OG0000048	LOC5571813|XP_001659945.1|AAEG	LOC6042064|XP_001851216.1|CQUI
OG0000048	LOC5571812|XP_001659944.1|AAEG	LOC6042091|XP_038120615.1|CQUI
OG0000049	LOC5574352|XP_021698905.1|AAEG	LOC119770327|XP_038120923.1|CQUI
OG0000049	LOC5574353|XP_001661388.1|AAEG, LOC23687877|XP_021698904.1|AAEG	LOC6040028|XP_001849502.2|CQUI
OG0000049	LOC5570784|XP_021698609.1|AAEG	LOC6038239|XP_001848065.2|CQUI
OG0000051	LOC5575191|XP_021704581.1|AAEG	LOC6049623|XP_001866350.2|CQUI, LOC6049624|XP_001866351.2|CQUI, LOC6049622|XP_001866349.2|CQUI
OG0000051	LOC5575361|XP_021709352.1|AAEG, LOC5576776|XP_021707901.1|AAEG, LOC5576781|XP_001662868.2|AAEG	LOC6043147|XP_038117609.1|CQUI
OG0000053	LOC5578089|XP_001656785.2|AAEG	LOC6042358|XP_001851486.2|CQUI
OG0000053	LOC5565420|XP_001649783.1|AAEG, LOC5565454|XP_001649786.1|AAEG	LOC6053872|XP_001869889.2|CQUI
OG0000053	LOC5565449|XP_001649787.1|AAEG	LOC6037642|XP_001847529.2|CQUI
OG0000053	LOC5565453|XP_001649784.1|AAEG	LOC6053871|XP_001869888.2|CQUI
OG0000053	LOC5572111|XP_001660189.2|AAEG	LOC6049882|XP_001866573.2|CQUI
OG0000054	LOC5573294|XP_001654510.2|AAEG	LOC6047251|XP_038118267.1|CQUI
OG0000054	LOC5573296|XP_021699063.1|AAEG	LOC6047253|XP_001864335.2|CQUI
OG0000054	LOC5573295|XP_001654511.2|AAEG	LOC6047252|XP_001864334.2|CQUI, LOC6047266|XP_038120120.1|CQUI
OG0000054	LOC5573297|XP_021699065.1|AAEG	LOC6051751|XP_001868138.2|CQUI, LOC6051753|XP_038112406.1|CQUI, LOC6047254|XP_038118865.1|CQUI
OG0000054	LOC23687731|XP_011493547.2|AAEG	LOC6050365|XP_038117140.1|CQUI
OG0000054	LOC5573282|XP_021695235.1|AAEG, LOC5573280|XP_021699040.1|AAEG	LOC6035650|XP_038104780.1|CQUI, LOC6050366|XP_038119770.1|CQUI
OG0000057	LOC110679387|XP_021709560.1|AAEG	LOC119767785|XP_038113195.1|CQUI, LOC119767326|XP_038111599.1|CQUI, LOC119768897|XP_038116609.1|CQUI
OG0000057	LOC110674257|XP_021694215.1|AAEG	LOC119769936|XP_038119740.1|CQUI, LOC119769105|XP_038116933.1|CQUI, LOC119769867|XP_038119528.1|CQUI, LOC119766269|XP_038106642.1|CQUI, LOC119769777|XP_038119303.1|CQUI, LOC119768896|XP_038116608.1|CQUI, LOC119768945|XP_038116710.1|CQUI, LOC119770386|XP_038121076.1|CQUI, LOC119769146|XP_038116976.1|CQUI, LOC119766318|XP_038106722.1|CQUI, LOC119766444|XP_038106927.1|CQUI, LOC119769334|XP_038117279.1|CQUI, LOC119767753|XP_038113071.1|CQUI, LOC119769047|XP_038116866.1|CQUI, LOC119766245|XP_038106610.1|CQUI, LOC119770822|XP_038122297.1|CQUI, LOC119771118|XP_038122445.1|CQUI, LOC119769599|XP_038118604.1|CQUI, LOC119765267|XP_038104717.1|CQUI, LOC119769799|XP_038119374.1|CQUI, LOC119769239|XP_038117100.1|CQUI, LOC119767582|XP_038112415.1|CQUI, LOC119769214|XP_038117060.1|CQUI, LOC119769212|XP_038117059.1|CQUI, LOC119770002|XP_038119952.1|CQUI, LOC119769491|XP_038118073.1|CQUI, LOC119766265|XP_038106635.1|CQUI, LOC119766417|XP_038106880.1|CQUI, LOC119769067|XP_038116891.1|CQUI, LOC119766165|XP_038106504.1|CQUI, LOC6053317|XP_038115008.1|CQUI, LOC119770530|XP_038121510.1|CQUI, LOC119771104|XP_038122425.1|CQUI, LOC119771126|XP_038122459.1|CQUI
OG0000058	LOC5565079|XP_001649422.1|AAEG	LOC6045941|XP_001863218.2|CQUI
OG0000058	LOC5574102|XP_001661173.1|AAEG	LOC6049584|XP_001866314.2|CQUI, LOC119770688|XP_038121949.1|CQUI, LOC6049585|XP_001866315.2|CQUI
OG0000058	LOC5565546|XP_001649915.2|AAEG	LOC6045940|XP_001863217.1|CQUI
OG0000060	LOC5569466|XP_021694640.1|AAEG	LOC6052719|XP_038111213.1|CQUI
OG0000060	LOC5573939|XP_021703386.1|AAEG	LOC6034874|XP_038108204.1|CQUI
OG0000061	LOC5574951|XP_001655422.1|AAEG	LOC6034211|XP_001844564.2|CQUI, LOC6034202|XP_038108803.1|CQUI
OG0000061	LOC5574942|XP_001655413.1|AAEG, LOC5574945|XP_001655414.1|AAEG, LOC5574949|XP_001655416.2|AAEG	LOC6034206|XP_001844559.1|CQUI
OG0000061	LOC5564570|XP_001648916.2|AAEG	LOC6034210|XP_001844563.2|CQUI
OG0000061	LOC5577972|XP_001663642.2|AAEG, LOC5564567|XP_001648915.2|AAEG	LOC6034209|XP_001844562.2|CQUI
OG0000064	LOC110676570|XP_021700679.1|AAEG, LOC110675869|XP_021697510.1|AAEG, LOC110674763|XP_021694728.1|AAEG, LOC110678146|XP_021706451.1|AAEG, LOC110680488|XP_021711983.1|AAEG, LOC110679109|XP_021708773.1|AAEG, LOC110681431|XP_021712875.1|AAEG, LOC110675744|XP_021697170.1|AAEG, LOC110679435|XP_021709698.1|AAEG	LOC119765271|XP_038104730.1|CQUI
OG0000067	LOC5577761|XP_001663535.2|AAEG	LOC6032295|XP_038111782.1|CQUI
OG0000067	LOC5577760|XP_001663534.2|AAEG, LOC5577763|XP_021704689.1|AAEG	LOC6032296|XP_001842932.2|CQUI
OG0000067	LOC5571448|XP_021695477.1|AAEG	LOC6032826|XP_038121454.1|CQUI
OG0000068	LOC5576672|XP_001662813.2|AAEG, LOC5576674|XP_021697249.1|AAEG	LOC6036588|XP_038118645.1|CQUI, LOC6036586|XP_001846619.2|CQUI
OG0000068	LOC5570567|XP_021709756.1|AAEG	LOC6042515|XP_038108176.1|CQUI
OG0000068	LOC5570566|XP_021709760.1|AAEG	LOC6042514|XP_001851807.2|CQUI
OG0000068	LOC5572988|XP_001654315.1|AAEG	LOC6036917|XP_001846892.2|CQUI
OG0000070	LOC5576475|XP_001662668.2|AAEG	LOC6037947|XP_001847798.2|CQUI
OG0000070	LOC5576476|XP_001662669.2|AAEG	LOC6037948|XP_001847799.2|CQUI
OG0000071	LOC5575314|XP_001655688.2|AAEG	LOC119766520|XP_038107045.1|CQUI
OG0000071	LOC5571116|XP_001659558.1|AAEG, LOC5575313|XP_001655687.1|AAEG	LOC6035460|XP_038107044.1|CQUI, LOC6035462|XP_001845648.2|CQUI, LOC6044126|XP_001861681.2|CQUI
OG0000071	LOC5575306|XP_001655680.1|AAEG, LOC23687487|XP_021708065.1|AAEG	LOC6035447|XP_001845634.1|CQUI
OG0000072	LOC5578246|XP_001663772.2|AAEG	LOC6046366|XP_038106922.1|CQUI
OG0000072	LOC5574120|XP_001661186.2|AAEG, LOC5574117|XP_021698234.1|AAEG	LOC6037132|XP_001847069.2|CQUI
OG0000072	LOC110676814|XP_021701762.1|AAEG, LOC110674006|XP_021712126.1|AAEG, LOC5573347|XP_021701761.1|AAEG, LOC5578244|XP_001663776.1|AAEG, LOC5573346|XP_001660827.1|AAEG, LOC5573345|XP_021701760.1|AAEG, LOC5571577|XP_001659784.2|AAEG, LOC5577277|XP_001656378.1|AAEG, LOC5577275|XP_001656375.1|AAEG, LOC5577276|XP_021701763.1|AAEG	LOC6046369|XP_001863585.1|CQUI, LOC6046367|XP_001863584.2|CQUI, LOC6046372|XP_001863588.1|CQUI, LOC6046370|XP_001863586.2|CQUI
OG0000073	LOC5573060|XP_021711274.1|AAEG	LOC6036627|XP_001846655.1|CQUI
OG0000073	LOC5580128|XP_021699254.1|AAEG	LOC6046963|XP_038105849.1|CQUI
OG0000073	LOC5570618|XP_021706389.1|AAEG	LOC6034716|XP_038105946.1|CQUI
OG0000073	LOC5563780|XP_021706656.1|AAEG	LOC6042203|XP_038114550.1|CQUI
OG0000073	LOC5571687|XP_021699973.1|AAEG	LOC6048663|XP_038117915.1|CQUI
OG0000073	LOC5578376|XP_021695142.1|AAEG	LOC6042684|XP_038116667.1|CQUI
OG0000074	LOC5570263|XP_001659044.1|AAEG	LOC6032868|XP_001843393.1|CQUI
OG0000074	LOC5570265|XP_021695509.1|AAEG	LOC6032869|XP_001843394.2|CQUI
OG0000074	LOC5570267|XP_001659048.1|AAEG	LOC6032872|XP_038117359.1|CQUI, LOC119768790|XP_038115896.1|CQUI
OG0000074	LOC5570260|XP_001659041.2|AAEG, LOC5570259|XP_001659040.1|AAEG, LOC5570261|XP_021695511.1|AAEG, LOC5570262|XP_001659043.2|AAEG, LOC5570266|XP_001659047.1|AAEG	LOC6049339|XP_001866118.2|CQUI, LOC119769377|XP_038117358.1|CQUI, LOC6049343|XP_038117357.1|CQUI, LOC6049341|XP_001866122.2|CQUI, LOC6032899|XP_001843424.2|CQUI, LOC6032870|XP_001843395.2|CQUI, LOC6043916|XP_001861478.2|CQUI
OG0000074	LOC5570270|XP_001659051.1|AAEG	LOC6032877|XP_001843402.2|CQUI, LOC6032878|XP_038115901.1|CQUI, LOC119768791|XP_038115897.1|CQUI, LOC6032830|XP_001843365.2|CQUI
OG0000075	LOC5573683|XP_001661005.2|AAEG	LOC6037261|XP_038121511.1|CQUI, LOC6037263|XP_001847191.2|CQUI, LOC6037266|XP_001847194.2|CQUI, LOC119770532|XP_038121512.1|CQUI, LOC6037267|XP_001847195.2|CQUI, LOC6037265|XP_001847193.1|CQUI
OG0000076	LOC5569019|XP_021698411.1|AAEG	LOC6052885|XP_038117932.1|CQUI
OG0000076	LOC5575395|XP_021710181.1|AAEG	LOC119770103|XP_038120268.1|CQUI
OG0000077	LOC5576244|XP_001656025.1|AAEG	LOC6034293|XP_038107616.1|CQUI
OG0000077	LOC110676765|XP_021701591.1|AAEG	LOC119766730|XP_038108150.1|CQUI
OG0000077	LOC5576245|XP_001656026.2|AAEG	LOC6034296|XP_038108770.1|CQUI
OG0000077	LOC5565955|XP_001650332.1|AAEG	LOC6035184|XP_038117374.1|CQUI
OG0000077	LOC5565681|XP_001650054.1|AAEG	LOC6045157|XP_001862558.2|CQUI
OG0000078	LOC5575539|XP_021703479.1|AAEG	LOC6049605|XP_038114648.1|CQUI
OG0000080	LOC5569491|XP_001658576.2|AAEG, LOC5569492|XP_021711678.1|AAEG	LOC6033299|XP_001843765.2|CQUI, LOC6052278|XP_038114013.1|CQUI
OG0000080	LOC5568575|XP_001652404.1|AAEG, LOC110679863|XP_021711527.1|AAEG	LOC6037192|XP_001847123.2|CQUI
OG0000080	LOC5568295|XP_001652172.1|AAEG	LOC6051411|XP_001867853.2|CQUI
OG0000080	LOC5570646|XP_001653282.2|AAEG, LOC5577944|XP_001663616.1|AAEG	LOC6039848|XP_001849353.1|CQUI, LOC6036493|XP_001846542.2|CQUI
OG0000080	LOC5570640|XP_001653284.2|AAEG	LOC6036497|XP_038105714.1|CQUI
OG0000080	LOC5570644|XP_001653283.2|AAEG	LOC6036496|XP_001846545.2|CQUI
OG0000081	LOC5566785|XP_001651192.2|AAEG	LOC6032516|XP_038114916.1|CQUI
OG0000081	LOC110676716|XP_021701379.1|AAEG	LOC6046846|XP_001863975.2|CQUI, LOC119768672|XP_038115040.1|CQUI, LOC119769351|XP_038117314.1|CQUI
OG0000081	LOC5574764|XP_001661648.2|AAEG, LOC5574759|XP_001661643.1|AAEG, LOC5574760|XP_001661644.2|AAEG, LOC5576160|XP_001662503.1|AAEG, LOC110679363|XP_021709470.1|AAEG, LOC110679200|XP_021709001.1|AAEG, LOC5573761|XP_021703494.1|AAEG	LOC6040653|XP_001850016.2|CQUI, LOC119768833|XP_038116151.1|CQUI
OG0000081	LOC5563672|XP_001647954.2|AAEG	LOC119767488|XP_038112134.1|CQUI
OG0000081	LOC5563670|XP_001647955.1|AAEG	LOC119766215|XP_038106582.1|CQUI, LOC119767474|XP_038112079.1|CQUI
OG0000081	LOC110674642|XP_021694410.1|AAEG	LOC6048831|XP_038114225.1|CQUI
OG0000081	LOC5574859|XP_001661683.2|AAEG, LOC5575000|XP_001655474.2|AAEG, LOC5574858|XP_001661682.2|AAEG	LOC119770322|XP_038120914.1|CQUI
OG0000081	LOC5575057|XP_021698854.1|AAEG	LOC6031300|XP_038114779.1|CQUI
OG0000082	LOC5571544|XP_021703132.1|AAEG, LOC5571542|XP_001653689.3|AAEG, LOC5571541|XP_001653688.1|AAEG, LOC5571543|XP_001653690.1|AAEG	LOC6053936|XP_001869938.2|CQUI
OG0000082	LOC5564964|XP_001649312.1|AAEG, LOC110679581|XP_021710387.1|AAEG, LOC5564963|XP_001649311.2|AAEG, LOC5571193|XP_001653509.1|AAEG	LOC6041263|XP_038117473.1|CQUI, LOC6044163|XP_001861715.1|CQUI
OG0000083	LOC5567014|XP_021703510.1|AAEG	LOC6049436|XP_038110738.1|CQUI
OG0000083	LOC5567015|XP_001651410.1|AAEG	LOC6049432|XP_001866193.2|CQUI
OG0000084	LOC5574209|XP_021708028.1|AAEG, LOC110680256|XP_021711765.1|AAEG	LOC6037438|XP_001847352.2|CQUI
OG0000084	LOC5578641|XP_001663979.1|AAEG	LOC6040637|XP_038118743.1|CQUI, LOC6040638|XP_038118742.1|CQUI, LOC6040643|XP_038117287.1|CQUI
OG0000084	LOC5575485|XP_001662002.2|AAEG	LOC6040635|XP_001850003.2|CQUI
OG0000084	LOC5574084|XP_001661156.1|AAEG, LOC5574114|XP_021696129.1|AAEG	LOC6037611|XP_038121017.1|CQUI
OG0000084	LOC5570769|XP_001659359.1|AAEG, LOC5570751|XP_001659340.2|AAEG	LOC6044981|XP_001862405.1|CQUI
OG0000084	LOC5570753|XP_021693814.1|AAEG	LOC6044985|XP_001862409.2|CQUI
OG0000084	LOC5570770|XP_021693924.1|AAEG	LOC6044987|XP_038112285.1|CQUI
OG0000084	LOC5580060|XP_021699290.1|AAEG, LOC5580059|XP_021699285.1|AAEG, LOC5580124|XP_021699296.1|AAEG, LOC110676296|XP_021699310.1|AAEG	LOC6046173|XP_001863404.2|CQUI
OG0000084	LOC5574979|XP_021697768.1|AAEG	LOC6044988|XP_001862412.2|CQUI, LOC6044990|XP_038121275.1|CQUI, LOC6044989|XP_001862413.2|CQUI
OG0000084	LOC5574981|XP_021697749.1|AAEG	LOC6044991|XP_038112291.1|CQUI
OG0000085	LOC5578054|XP_021695960.1|AAEG	LOC6043932|XP_001861515.1|CQUI
OG0000085	LOC5574792|XP_001655347.2|AAEG	LOC6043704|XP_001861330.2|CQUI
OG0000086	LOC5575040|XP_001661772.2|AAEG	LOC6046855|XP_001863974.2|CQUI
OG0000087	LOC5565379|XP_001649705.1|AAEG	LOC6046704|XP_001863865.2|CQUI, LOC6046705|XP_001863866.1|CQUI
OG0000087	LOC5565357|XP_001649701.1|AAEG, LOC5565382|XP_001649702.1|AAEG, LOC5565390|XP_001649703.1|AAEG, LOC5565391|XP_001649704.1|AAEG	LOC6046699|XP_038111910.1|CQUI, LOC6046707|XP_001863868.2|CQUI, LOC6046702|XP_001863863.2|CQUI
OG0000087	LOC5565356|XP_001649700.1|AAEG, LOC5565381|XP_001649699.1|AAEG, LOC5565397|XP_001649698.1|AAEG, LOC5565363|XP_001649697.1|AAEG	LOC6046700|XP_001863862.1|CQUI
OG0000087	LOC5565393|XP_001649714.1|AAEG	LOC6046726|XP_001863885.1|CQUI
OG0000087	LOC5565362|XP_001649713.1|AAEG	LOC6046725|XP_001863884.1|CQUI
OG0000088	LOC5573732|XP_001654757.1|AAEG	LOC6043654|XP_038106206.1|CQUI
OG0000089	LOC5577489|XP_001663407.1|AAEG	LOC6051513|XP_001867948.1|CQUI
OG0000089	LOC5575826|XP_021694449.1|AAEG	LOC6044343|XP_001861873.1|CQUI
OG0000089	LOC110676106|XP_021698339.1|AAEG	LOC6036223|XP_001846298.2|CQUI
OG0000089	LOC5564238|XP_021698338.1|AAEG	LOC6036139|XP_038118377.1|CQUI
OG0000089	LOC5567576|XP_021704212.1|AAEG	LOC6032552|XP_001843131.2|CQUI, LOC6052838|XP_038121869.1|CQUI
OG0000089	LOC5576272|XP_021707542.1|AAEG	LOC6042540|XP_038119675.1|CQUI
OG0000090	LOC5570363|XP_001659077.2|AAEG	LOC6048426|XP_038107457.1|CQUI
OG0000091	LOC5578943|XP_021693136.1|AAEG	LOC6037334|XP_038105758.1|CQUI
OG0000091	LOC5567950|XP_001657753.1|AAEG	LOC6050543|XP_001867131.2|CQUI
OG0000091	LOC5579216|XP_021706364.1|AAEG	LOC6034718|XP_038115256.1|CQUI
OG0000092	LOC5564428|XP_001648774.2|AAEG	LOC6043421|XP_001858976.2|CQUI
OG0000092	LOC110677773|XP_021704849.1|AAEG, LOC5564431|XP_021705252.1|AAEG	LOC6043413|XP_038116759.1|CQUI
OG0000093	LOC5564858|XP_021706118.1|AAEG	LOC6031518|XP_038110050.1|CQUI
OG0000094	LOC23687714|XP_011493336.1|AAEG, LOC5568023|XP_001657845.3|AAEG	LOC6036596|XP_038120440.1|CQUI, LOC6036597|XP_001846629.2|CQUI
OG0000094	LOC23687647|XP_011493754.2|AAEG, LOC110681164|XP_021712629.1|AAEG	LOC6046778|XP_001863915.2|CQUI
OG0000094	LOC5576885|XP_001662985.3|AAEG, LOC5564832|XP_021703017.1|AAEG	LOC6053269|XP_038104508.1|CQUI, LOC6053270|XP_001869386.2|CQUI, LOC6038134|XP_001847967.2|CQUI, LOC6039930|XP_001849428.2|CQUI
OG0000095	LOC110679843|XP_021711358.1|AAEG, LOC110674818|XP_021694938.1|AAEG, LOC110675796|XP_021697292.1|AAEG	LOC119769915|XP_038119681.1|CQUI
OG0000098	LOC5564750|XP_001649107.2|AAEG, LOC5564756|XP_001649108.2|AAEG	LOC6043060|XP_001855216.2|CQUI, LOC6043061|XP_001855221.2|CQUI
OG0000098	LOC5579927|XP_001652216.1|AAEG, LOC5579928|XP_001652217.1|AAEG	LOC6043062|XP_001855226.2|CQUI
OG0000098	LOC5564759|XP_001649106.2|AAEG	LOC6043058|XP_001855209.2|CQUI, LOC6043064|XP_038110526.1|CQUI
OG0000098	LOC5564753|XP_021705962.1|AAEG, LOC5564757|XP_001649103.2|AAEG	LOC6043063|XP_038110529.1|CQUI
OG0000098	LOC5579926|XP_021705958.1|AAEG	LOC6043057|XP_001855204.2|CQUI
OG0000098	LOC5571141|XP_021700263.1|AAEG, LOC5564748|XP_001649101.2|AAEG	LOC6042688|XP_001870709.2|CQUI
OG0000098	LOC5564758|XP_001649094.1|AAEG, LOC5564760|XP_001649093.1|AAEG, LOC23687786|XP_021705963.1|AAEG, LOC5564749|XP_001649097.2|AAEG	LOC6043069|XP_001855260.2|CQUI, LOC6043068|XP_001855257.2|CQUI
OG0000098	LOC5575451|XP_021700373.1|AAEG, LOC5575453|XP_001661969.1|AAEG	LOC6036778|XP_001846774.2|CQUI, LOC6034167|XP_001844468.2|CQUI
OG0000098	LOC5564764|XP_001649100.3|AAEG	LOC6043065|XP_001855237.2|CQUI
OG0000098	LOC5564763|XP_001649098.2|AAEG, LOC5564751|XP_001649095.1|AAEG	LOC6043067|XP_038110530.1|CQUI
OG0000099	LOC5569666|XP_001652930.1|AAEG	LOC6042279|XP_038116741.1|CQUI
OG0000099	LOC5572942|XP_001660657.2|AAEG	LOC6048005|XP_001864973.2|CQUI
OG0000099	LOC5569661|XP_001652925.2|AAEG	LOC6054549|XP_038116742.1|CQUI
OG0000099	LOC5569662|XP_001652926.3|AAEG, LOC5569663|XP_001652927.1|AAEG	LOC6042289|XP_038114746.1|CQUI
OG0000101	LOC5567622|XP_021696506.1|AAEG	LOC6031031|XP_038120612.1|CQUI
OG0000102	LOC5575366|XP_001661890.1|AAEG, LOC5575359|XP_001661891.2|AAEG	LOC6042849|XP_038117049.1|CQUI
OG0000102	LOC5574118|XP_001661190.2|AAEG	LOC6037140|XP_001847080.2|CQUI
OG0000102	LOC5566259|XP_001650639.2|AAEG, LOC5566258|XP_001650638.2|AAEG	LOC6036514|XP_038106639.1|CQUI
OG0000102	LOC5564622|XP_001648968.1|AAEG	LOC6039374|XP_038104844.1|CQUI
OG0000103	LOC5571412|XP_001653663.2|AAEG	LOC6045942|XP_001863219.2|CQUI
OG0000103	LOC5571411|XP_001653661.2|AAEG	LOC6040622|XP_001849990.2|CQUI, LOC6040623|XP_001849991.2|CQUI
OG0000103	LOC5571410|XP_001653662.2|AAEG	LOC6040621|XP_001849989.2|CQUI
OG0000103	LOC5571934|XP_021704949.1|AAEG	LOC6051635|XP_038111149.1|CQUI
OG0000104	LOC23687459|XP_011493699.2|AAEG, LOC23687728|XP_021699125.1|AAEG	LOC6050831|XP_038120913.1|CQUI
OG0000104	LOC23687690|XP_011493079.2|AAEG	LOC6053183|XP_038120915.1|CQUI
OG0000105	LOC5576020|XP_001662355.3|AAEG	LOC6047452|XP_038116619.1|CQUI
OG0000109	LOC5576150|XP_001662494.2|AAEG	LOC6033915|XP_038109440.1|CQUI, LOC6033917|XP_001844306.2|CQUI, LOC6033910|XP_001844299.2|CQUI, LOC6033911|XP_001844300.2|CQUI
OG0000109	LOC5565685|XP_001650036.2|AAEG	LOC6031197|XP_001842037.2|CQUI
OG0000109	LOC5576147|XP_001662495.2|AAEG	LOC6033913|XP_001844302.2|CQUI
OG0000109	LOC5565636|XP_001649991.2|AAEG	LOC6033920|XP_038105634.1|CQUI
OG0000109	LOC5576144|XP_001662496.1|AAEG	LOC6033912|XP_001844301.1|CQUI
OG0000110	LOC5572629|XP_001654132.2|AAEG	LOC6043136|XP_001856160.2|CQUI
OG0000110	LOC5572632|XP_021699089.1|AAEG	LOC6043134|XP_001856143.2|CQUI
OG0000110	LOC5572634|XP_001654133.2|AAEG	LOC6043130|XP_001856154.2|CQUI
OG0000111	LOC5575342|XP_001655720.2|AAEG, LOC5569397|XP_001658489.1|AAEG	LOC6047827|XP_001864828.1|CQUI
OG0000111	LOC5575345|XP_001655723.2|AAEG, LOC5575344|XP_001655722.2|AAEG	LOC6045843|XP_001863132.1|CQUI
OG0000111	LOC5575341|XP_001655719.1|AAEG	LOC6045847|XP_001863135.1|CQUI
OG0000111	LOC5575343|XP_001655721.2|AAEG	LOC119768008|XP_038114190.1|CQUI, LOC6053278|XP_038106379.1|CQUI
OG0000112	LOC5571053|XP_001659492.2|AAEG	LOC6049010|XP_001865843.2|CQUI
OG0000112	LOC5571838|XP_001659970.2|AAEG	LOC6049009|XP_001865842.2|CQUI
OG0000113	LOC5565528|XP_001649912.2|AAEG, LOC5568844|XP_001652570.1|AAEG	LOC6046965|XP_001864079.2|CQUI, LOC6044592|XP_001862083.2|CQUI
OG0000114	LOC5567341|XP_001651771.2|AAEG	LOC6051857|XP_001868221.2|CQUI, LOC6051856|XP_001868220.2|CQUI
OG0000115	LOC110678537|XP_021707228.1|AAEG	LOC119766527|XP_038107088.1|CQUI
OG0000117	LOC5578455|XP_001656976.1|AAEG	LOC6044863|XP_001862308.2|CQUI
OG0000117	LOC110678441|XP_021707035.1|AAEG	LOC6044862|XP_001862307.2|CQUI
OG0000118	LOC110679554|XP_021710177.1|AAEG, LOC5568656|XP_001652490.2|AAEG, LOC5568654|XP_001652488.1|AAEG	LOC6033809|XP_001844207.2|CQUI
OG0000118	LOC5568651|XP_021705929.1|AAEG	LOC6033806|XP_001844204.2|CQUI
OG0000118	LOC5579193|XP_001664290.2|AAEG, LOC5568652|XP_001652486.1|AAEG, LOC5568653|XP_001652487.1|AAEG	LOC6033808|XP_001844206.2|CQUI, LOC6033807|XP_001844205.2|CQUI, LOC6041750|XP_038121892.1|CQUI, LOC6053902|XP_001869908.1|CQUI, LOC6053959|XP_001869955.1|CQUI
OG0000119	LOC5572143|XP_001660220.1|AAEG, LOC5572141|XP_001660218.1|AAEG, LOC5572138|XP_001660217.1|AAEG	LOC6044949|XP_001862378.2|CQUI, LOC6046977|XP_001864093.2|CQUI, LOC119769962|XP_038119808.1|CQUI
OG0000119	LOC5579510|XP_001647804.2|AAEG	LOC6046996|XP_038106290.1|CQUI
OG0000119	LOC5579505|XP_001647805.2|AAEG	LOC6033931|XP_001844320.2|CQUI
OG0000120	LOC5565270|XP_021701744.1|AAEG	LOC6045947|XP_001863227.1|CQUI
OG0000120	LOC5564301|XP_021698367.1|AAEG	LOC6036207|XP_038120021.1|CQUI
OG0000121	LOC110674237|XP_021694140.1|AAEG, LOC5577582|XP_021694027.1|AAEG	LOC6033966|XP_001844354.1|CQUI
OG0000122	LOC5567873|XP_001650953.1|AAEG	LOC6053007|XP_038121709.1|CQUI, LOC6045479|XP_038121706.1|CQUI
OG0000123	LOC5574082|XP_001661152.1|AAEG	LOC6053923|XP_001869927.2|CQUI
OG0000123	LOC5579398|XP_001647702.2|AAEG	LOC6038440|XP_038105029.1|CQUI
OG0000124	LOC5566280|XP_001650658.1|AAEG	LOC6034071|XP_001844446.1|CQUI
OG0000125	LOC5567037|XP_001651437.2|AAEG	LOC6045001|XP_038105443.1|CQUI
OG0000126	LOC5577393|XP_001656475.2|AAEG	LOC6035903|XP_001846016.1|CQUI
OG0000127	LOC5570224|XP_021711742.1|AAEG, LOC110677785|XP_021704959.1|AAEG, LOC5570223|XP_001659002.1|AAEG	LOC6037843|XP_038111453.1|CQUI
OG0000128	LOC5563937|XP_021696237.1|AAEG, LOC5563935|XP_021696236.1|AAEG	LOC6043355|XP_038120797.1|CQUI
OG0000129	LOC5570205|XP_001658987.1|AAEG	LOC6040494|XP_038119684.1|CQUI
OG0000130	LOC110678700|XP_021707606.1|AAEG	LOC6037744|XP_001847624.2|CQUI
OG0000131	LOC5569886|XP_001658786.2|AAEG	LOC6035055|XP_038118246.1|CQUI, LOC119765545|XP_038105568.1|CQUI
OG0000131	LOC5567003|XP_001651417.1|AAEG	LOC6053503|XP_038107385.1|CQUI, LOC6053501|XP_038107384.1|CQUI, LOC6053502|XP_001869575.2|CQUI
OG0000131	LOC110675426|XP_021696093.1|AAEG, LOC5574105|XP_021696094.1|AAEG	LOC6050728|XP_038115049.1|CQUI
OG0000131	LOC5574024|XP_001661116.2|AAEG	LOC6045048|XP_038110978.1|CQUI, LOC6052145|XP_038110752.1|CQUI, LOC6052144|XP_038110429.1|CQUI
OG0000131	LOC5575071|XP_021703323.1|AAEG	LOC6052150|XP_038113155.1|CQUI
OG0000131	LOC5574026|XP_001661117.2|AAEG	LOC6052147|XP_038113874.1|CQUI, LOC119767869|XP_038113545.1|CQUI, LOC6052143|XP_038112795.1|CQUI, LOC6052148|XP_038112796.1|CQUI
OG0000131	LOC5579956|XP_001658476.2|AAEG	LOC6033945|XP_038110866.1|CQUI
OG0000131	LOC5579962|XP_001658478.3|AAEG	LOC6033947|XP_038110875.1|CQUI
OG0000131	LOC5575036|XP_001661765.2|AAEG	LOC6033948|XP_001844337.2|CQUI
OG0000132	LOC23687395|XP_021702729.1|AAEG	LOC6031879|XP_001842577.1|CQUI
