Orthogroup	HILL.longest_only	DERE.longest_only
OG0000048	LOC119648777|XP_037906539.1|HILL, LOC119648574|XP_037906272.1|HILL, LOC119648995|XP_037906854.1|HILL	LOC6545047|XP_001973229.1|DERE, LOC6545045|XP_001973227.2|DERE, LOC6544963|XP_001973230.1|DERE
OG0000049	LOC119649048|XP_037906954.1|HILL	LOC6552334|XP_001979793.1|DERE, LOC6552331|XP_001979790.1|DERE, LOC6552229|XP_001979794.1|DERE, LOC6552231|XP_001979796.1|DERE, LOC6552230|XP_001979795.1|DERE, LOC6552330|XP_001979789.1|DERE
OG0000050	LOC119658266|XP_037921486.1|HILL	LOC6544231|XP_001973747.1|DERE, LOC6544204|XP_026833494.1|DERE, LOC26526578|XP_026833595.1|DERE, LOC6544232|XP_026833594.1|DERE, LOC6544203|XP_001973745.2|DERE
OG0000053	LOC119653560|XP_037914200.1|HILL, LOC119653563|XP_037914204.1|HILL, LOC119653562|XP_037914203.1|HILL, LOC119654734|XP_037916193.1|HILL, LOC119654136|XP_037915227.1|HILL	LOC6541123|XP_001970454.1|DERE, LOC6542707|XP_001970455.1|DERE, LOC6542876|XP_001970456.1|DERE
OG0000053	LOC119653556|XP_037914198.1|HILL, LOC119653555|XP_037914196.1|HILL, LOC119653557|XP_037914199.1|HILL, LOC119653554|XP_037914193.1|HILL, LOC119653561|XP_037914201.1|HILL, LOC119661089|XP_037926206.1|HILL	LOC6542254|XP_001970457.1|DERE, LOC6542856|XP_001970461.3|DERE
OG0000054	LOC119651539|XP_037911103.1|HILL, LOC119647240|XP_037904031.1|HILL, LOC119646436|XP_037902814.1|HILL	LOC6553130|XP_001980075.1|DERE, LOC6553131|XP_001980076.1|DERE, LOC6553059|XP_001980078.1|DERE, LOC6553132|XP_026836543.1|DERE
OG0000055	LOC119657823|XP_037920865.1|HILL	LOC113564309|XP_026836595.1|DERE
OG0000056	LOC119658059|XP_037921239.1|HILL, LOC119658058|XP_037921238.1|HILL	LOC6551980|XP_001980665.2|DERE
OG0000058	LOC119649104|XP_037907031.1|HILL, LOC119649106|XP_037907033.1|HILL, LOC119649107|XP_037907034.1|HILL, LOC119647753|XP_037904798.1|HILL, LOC119649108|XP_037907035.1|HILL, LOC119647754|XP_037904799.1|HILL, LOC119659125|XP_037922977.1|HILL, LOC119655147|XP_037916814.1|HILL	LOC6548959|XP_001974191.1|DERE, LOC6548960|XP_001974192.1|DERE, LOC6543269|XP_001969993.1|DERE
OG0000060	LOC119658011|XP_037921164.1|HILL	LOC6551123|XP_026838344.1|DERE
OG0000060	LOC119652834|XP_037913096.1|HILL	LOC6554918|XP_026832695.1|DERE
OG0000061	LOC119654566|XP_037915944.1|HILL, LOC119654846|XP_037916354.1|HILL	LOC6541628|XP_001968975.1|DERE, LOC6542667|XP_001968981.1|DERE, LOC6541823|XP_001968977.1|DERE, LOC6542105|XP_001968978.2|DERE
OG0000063	LOC119652802|XP_037913054.1|HILL, LOC119652906|XP_037913210.1|HILL	LOC6553303|XP_001980169.2|DERE, LOC6553302|XP_001980168.1|DERE, LOC6553304|XP_001980170.1|DERE, LOC6546128|XP_001972262.1|DERE, LOC6546125|XP_001972259.1|DERE, LOC6546126|XP_026832754.1|DERE, LOC6546127|XP_001972261.2|DERE
OG0000067	LOC119657584|XP_037920491.1|HILL	LOC6553482|XP_001979359.1|DERE, LOC6544666|XP_001972003.3|DERE
OG0000067	LOC119657702|XP_037920672.1|HILL	LOC6543302|XP_001969186.1|DERE, LOC6544665|XP_001972002.1|DERE
OG0000067	LOC119648750|XP_037906501.1|HILL	LOC6543541|XP_001973625.1|DERE
OG0000068	LOC119647039|XP_037903711.1|HILL, LOC119658016|XP_037921173.1|HILL, LOC119657412|XP_037920234.1|HILL	LOC6546215|XP_001972910.3|DERE, LOC6553949|XP_001979475.2|DERE, LOC6546278|XP_001972902.2|DERE, LOC6547621|XP_001974885.1|DERE, LOC6549927|XP_026837643.1|DERE
OG0000070	LOC119657857|XP_037920910.1|HILL, LOC119657686|XP_037920645.1|HILL, LOC119657343|XP_037920143.1|HILL, LOC119658414|XP_037921738.1|HILL, LOC119658255|XP_037921468.1|HILL, LOC119657882|XP_037920941.1|HILL, LOC119658249|XP_037921451.1|HILL, LOC119658416|XP_037921739.1|HILL, LOC119658175|XP_037921370.1|HILL, LOC119658176|XP_037921371.1|HILL, LOC119658225|XP_037921421.1|HILL, LOC119658224|XP_037921418.1|HILL, LOC119657744|XP_037920716.1|HILL, LOC119657745|XP_037920718.1|HILL, LOC119658406|XP_037921723.1|HILL, LOC119658177|XP_037921372.1|HILL, LOC119657908|XP_037921003.1|HILL, LOC119656762|XP_037919266.1|HILL, LOC119656761|XP_037919260.1|HILL, LOC119657576|XP_037920469.1|HILL, LOC119658427|XP_037921753.1|HILL, LOC119658321|XP_037921584.1|HILL, LOC119658376|XP_037921665.1|HILL, LOC119657434|XP_037920265.1|HILL, LOC119657435|XP_037920268.1|HILL, LOC119657224|XP_037919963.1|HILL, LOC119657344|XP_037920146.1|HILL, LOC119657190|XP_037919921.1|HILL, LOC119657261|XP_037920018.1|HILL, LOC119657489|XP_037920337.1|HILL, LOC119656824|XP_037919393.1|HILL, LOC119656823|XP_037919389.1|HILL, LOC119656825|XP_037919396.1|HILL, LOC119657949|XP_037921069.1|HILL, LOC119657948|XP_037921068.1|HILL, LOC119657636|XP_037920569.1|HILL, LOC119658456|XP_037921790.1|HILL, LOC119658293|XP_037921516.1|HILL, LOC119657724|XP_037920696.1|HILL, LOC119657863|XP_037920916.1|HILL	LOC6541526|XP_001970002.1|DERE, LOC6555523|XP_001982429.1|DERE, LOC6542508|XP_001970001.1|DERE, LOC6550273|XP_001977632.1|DERE
OG0000071	LOC119647586|XP_037904523.1|HILL	LOC6544447|XP_001972434.2|DERE
OG0000071	LOC119648120|XP_037905570.1|HILL	LOC6544819|XP_026832512.1|DERE, LOC6544818|XP_026832511.1|DERE, LOC6544820|XP_001972656.1|DERE
OG0000072	LOC119661216|XP_037926368.1|HILL	LOC6548840|XP_001975354.1|DERE, LOC6548921|XP_001975349.1|DERE
OG0000072	LOC119660319|XP_037924728.1|HILL	LOC6548838|XP_001975352.2|DERE
OG0000073	LOC119654269|XP_037915465.1|HILL	LOC6547037|XP_026835680.1|DERE
OG0000073	LOC119658257|XP_037921470.1|HILL	LOC6555769|XP_026837941.1|DERE
OG0000073	LOC119650904|XP_037910019.1|HILL, LOC119658142|XP_037921338.1|HILL	LOC6553627|XP_015009630.1|DERE
OG0000074	LOC119650320|XP_037908903.1|HILL, LOC119649748|XP_037907965.1|HILL, LOC119650143|XP_037908606.1|HILL, LOC119649692|XP_037907888.1|HILL	LOC6545304|XP_001972062.2|DERE, LOC6546439|XP_001972925.1|DERE
OG0000075	LOC119650070|XP_037908494.1|HILL, LOC119649191|XP_037907149.1|HILL	LOC6545620|XP_001972154.1|DERE
OG0000075	LOC119649897|XP_037908218.1|HILL	LOC6545622|XP_001972156.1|DERE
OG0000075	LOC119648394|XP_037906061.1|HILL, LOC119649964|XP_037908328.1|HILL	LOC6545621|XP_001972155.1|DERE, LOC6545619|XP_026832620.1|DERE
OG0000076	LOC119647549|XP_037904468.1|HILL	LOC6544188|XP_015013837.1|DERE
OG0000076	LOC119655368|XP_037917158.1|HILL	LOC6550413|XP_001977744.3|DERE
OG0000077	LOC119655171|XP_037916849.1|HILL	LOC6547656|XP_001974813.2|DERE
OG0000077	LOC119651525|XP_037911085.1|HILL	LOC6552303|XP_001980828.1|DERE
OG0000077	LOC119656266|XP_037918616.1|HILL	LOC6548296|XP_001976581.1|DERE
OG0000077	LOC119653260|XP_037913796.1|HILL	LOC6554318|XP_001981477.2|DERE
OG0000078	LOC119656802|XP_037919339.1|HILL	LOC6547567|XP_001974844.1|DERE, LOC6543899|XP_001973650.1|DERE, LOC6553294|XP_001979187.1|DERE, LOC6549869|XP_001978650.1|DERE, LOC6550069|XP_001977566.1|DERE
OG0000079	LOC119659132|XP_037922989.1|HILL, LOC119658761|XP_037922386.1|HILL	LOC6543392|XP_001968596.1|DERE, LOC6541779|XP_001968603.1|DERE, LOC26526742|XP_015015558.1|DERE, LOC6542476|XP_001968597.1|DERE, LOC6541720|XP_001968600.3|DERE, LOC6542307|XP_001968601.1|DERE, LOC6543029|XP_001968602.1|DERE, LOC6542583|XP_026835136.1|DERE, LOC6541290|XP_001968599.1|DERE, LOC6542036|XP_001968598.1|DERE, LOC113564118|XP_026835025.1|DERE
OG0000080	LOC119653617|XP_037914314.1|HILL, LOC119653889|XP_037914939.1|HILL, LOC119653888|XP_037914937.1|HILL, LOC119654469|XP_037915814.1|HILL, LOC119653919|XP_037915006.1|HILL, LOC119654279|XP_037915490.1|HILL, LOC119654503|XP_037915864.1|HILL	LOC6548270|XP_001975252.1|DERE, LOC6548272|XP_001975254.1|DERE, LOC6548314|XP_001975327.1|DERE
OG0000081	LOC119648100|XP_037905529.1|HILL	LOC6545544|XP_001971109.1|DERE
OG0000082	LOC119657528|XP_037920402.1|HILL, LOC119646834|XP_037903378.1|HILL, LOC119646314|XP_037902660.1|HILL, LOC119657513|XP_037920385.1|HILL	LOC6549322|XP_026837009.1|DERE, LOC6554914|XP_001982236.1|DERE, LOC6552838|XP_001979871.1|DERE
OG0000083	LOC119651416|XP_037910939.1|HILL	LOC6541689|XP_026834543.1|DERE, LOC6543321|XP_001969237.1|DERE, LOC6543013|XP_001969236.1|DERE, LOC6543404|XP_001969234.1|DERE, LOC6543089|XP_001969235.1|DERE
OG0000083	LOC119651041|XP_037910287.1|HILL	LOC6542300|XP_001969971.2|DERE
OG0000084	LOC119660245|XP_037924630.1|HILL, LOC119646712|XP_037903218.1|HILL, LOC119646880|XP_037903435.1|HILL, LOC119646164|XP_037902465.1|HILL, LOC119654421|XP_037915775.1|HILL	LOC6547297|XP_001974723.1|DERE
OG0000085	LOC119654483|XP_037915835.1|HILL	LOC6541232|XP_001970598.1|DERE
OG0000086	LOC119647291|XP_037904124.1|HILL	LOC6547336|XP_001974796.1|DERE
OG0000087	LOC119651588|XP_037911163.1|HILL, LOC119652326|XP_037912264.1|HILL, LOC119652325|XP_037912263.1|HILL, LOC119652323|XP_037912262.1|HILL	LOC6541207|XP_001969370.1|DERE
OG0000087	LOC119652204|XP_037912073.1|HILL	LOC6540621|XP_001968888.1|DERE
OG0000087	LOC119651395|XP_037910904.1|HILL	LOC6541897|XP_001969393.1|DERE
OG0000088	LOC119655282|XP_037917026.1|HILL	LOC6543073|XP_015014662.1|DERE
OG0000089	LOC119653821|XP_037914783.1|HILL	LOC6553054|XP_001979141.1|DERE, LOC6553281|XP_001979199.1|DERE
OG0000089	LOC119651268|XP_037910700.1|HILL	LOC6552316|XP_001980769.1|DERE
OG0000089	LOC119648411|XP_037906089.1|HILL	LOC6543975|XP_026832426.1|DERE
OG0000090	LOC119654576|XP_037915962.1|HILL, LOC119654005|XP_037915095.1|HILL, LOC119654197|XP_037915326.1|HILL, LOC119655554|XP_037917405.1|HILL	LOC6543160|XP_026835138.1|DERE, LOC6542384|XP_026835110.1|DERE, LOC6543999|XP_001971891.1|DERE, LOC6545497|XP_001971099.2|DERE
OG0000091	LOC119652340|XP_037912284.1|HILL	LOC6555007|XP_015009056.1|DERE
OG0000091	LOC119650762|XP_037909786.1|HILL, LOC119650763|XP_037909791.1|HILL, LOC119653157|XP_037913625.1|HILL	LOC6541159|XP_001969819.1|DERE, LOC113563760|XP_026831978.1|DERE, LOC6551848|XP_026831615.1|DERE
OG0000092	LOC119658955|XP_037922756.1|HILL, LOC119660411|XP_037924878.1|HILL, LOC119659392|XP_037923381.1|HILL, LOC119660355|XP_037924782.1|HILL, LOC119659372|XP_037923356.1|HILL, LOC119659549|XP_037923627.1|HILL, LOC119657189|XP_037919920.1|HILL, LOC119660363|XP_037924799.1|HILL, LOC119658737|XP_037922337.1|HILL, LOC119658711|XP_037922254.1|HILL, LOC119659426|XP_037923434.1|HILL, LOC119658956|XP_037922757.1|HILL	LOC6554984|XP_001981827.3|DERE, LOC6554982|XP_001981825.1|DERE, LOC6554283|XP_001981751.1|DERE, LOC6554983|XP_001981826.1|DERE
OG0000093	LOC119661588|XP_037926918.1|HILL	LOC6541764|XP_026834401.1|DERE
OG0000094	LOC119647879|XP_037905095.1|HILL, LOC119647277|XP_037904099.1|HILL, LOC119657826|XP_037920869.1|HILL, LOC119647276|XP_037904096.1|HILL, LOC119646234|XP_037902552.1|HILL, LOC119647278|XP_037904100.1|HILL, LOC119661732|XP_037927127.1|HILL	LOC6546506|XP_026832953.1|DERE, LOC6552799|XP_001979027.1|DERE
OG0000096	LOC119651449|XP_037910983.1|HILL, LOC119653127|XP_037913582.1|HILL	LOC6549153|XP_001974282.1|DERE, LOC6541172|XP_026834907.1|DERE, LOC6552105|XP_001980699.1|DERE, LOC6549084|XP_001974223.1|DERE
OG0000098	LOC119651359|XP_037910851.1|HILL, LOC119650881|XP_037909975.1|HILL, LOC119652883|XP_037913176.1|HILL, LOC119652881|XP_037913173.1|HILL, LOC119651360|XP_037910857.1|HILL, LOC119652804|XP_037913056.1|HILL, LOC119652880|XP_037913172.1|HILL, LOC119650875|XP_037909969.1|HILL, LOC119651704|XP_037911345.1|HILL, LOC119652525|XP_037912652.1|HILL	LOC6553676|XP_001980418.1|DERE
OG0000099	LOC119653688|XP_037914481.1|HILL, LOC119655910|XP_037918000.1|HILL, LOC119653687|XP_037914477.1|HILL, LOC119654949|XP_037916534.1|HILL, LOC119654432|XP_037915757.1|HILL, LOC119654430|XP_037915752.1|HILL, LOC119656084|XP_037918304.1|HILL, LOC119656082|XP_037918299.1|HILL, LOC119656081|XP_037918295.1|HILL, LOC119656085|XP_037918314.1|HILL, LOC119653420|XP_037913925.1|HILL, LOC119655791|XP_037917813.1|HILL	LOC6555585|XP_001982610.1|DERE, LOC6555586|XP_001982611.2|DERE
OG0000099	LOC119655128|XP_037916790.1|HILL	LOC6555581|XP_015008726.1|DERE
OG0000100	LOC119660105|XP_037924412.1|HILL	LOC26526541|XP_026836248.1|DERE, LOC6554315|XP_001981746.1|DERE, LOC6552648|XP_001979908.1|DERE, LOC6552647|XP_001979907.2|DERE, LOC6552646|XP_001979906.1|DERE, LOC6552900|XP_001980983.1|DERE
OG0000101	LOC119648867|XP_037906682.1|HILL	LOC113563952|XP_026833685.1|DERE, LOC113563950|XP_026833684.1|DERE, LOC6545510|XP_015012990.1|DERE
OG0000102	LOC119646185|XP_037902495.1|HILL	LOC6546722|XP_001974594.1|DERE
OG0000102	LOC119658962|XP_037922764.1|HILL, LOC119658961|XP_037922762.1|HILL	LOC6540855|XP_001970375.1|DERE
OG0000102	LOC119658699|XP_037922217.1|HILL, LOC119659444|XP_037923457.1|HILL	LOC6547312|XP_001976339.1|DERE
OG0000103	LOC119654035|XP_037915126.1|HILL, LOC119655600|XP_037917484.1|HILL, LOC119655896|XP_037917975.1|HILL	LOC6545153|XP_001971583.1|DERE, LOC6546214|XP_001972909.1|DERE, LOC26526609|XP_015014313.1|DERE, LOC6547246|XP_026836375.1|DERE
OG0000104	LOC119648626|XP_037906324.1|HILL	LOC6545260|XP_001973250.2|DERE
OG0000104	LOC119649020|XP_037906903.1|HILL, LOC119650011|XP_037908409.1|HILL, LOC119661171|XP_037926315.1|HILL, LOC119654241|XP_037915408.1|HILL, LOC119654242|XP_037915412.1|HILL, LOC119654239|XP_037915405.1|HILL	LOC6541678|XP_001969298.1|DERE, LOC6545266|XP_001973256.1|DERE
OG0000105	LOC119661270|XP_037926458.1|HILL, LOC119646239|XP_037902559.1|HILL, LOC119661175|XP_037926320.1|HILL, LOC119650969|XP_037910186.1|HILL, LOC119646607|XP_037903036.1|HILL	LOC6545983|XP_001972191.2|DERE, LOC6552845|XP_001980953.1|DERE, LOC6552850|XP_001980958.2|DERE
OG0000109	LOC119646330|XP_037902682.1|HILL, LOC119647075|XP_037903760.1|HILL, LOC119646860|XP_037903411.1|HILL, LOC119657221|XP_037919964.1|HILL	LOC6542019|XP_001969959.1|DERE
OG0000110	LOC119649014|XP_037906893.1|HILL	LOC6544572|XP_001971451.2|DERE
OG0000110	LOC119649992|XP_037908376.1|HILL, LOC119649823|XP_037908086.1|HILL, LOC119649543|XP_037907662.1|HILL	LOC6544308|XP_001971450.1|DERE, LOC6544307|XP_001971449.3|DERE, LOC6544306|XP_001971448.1|DERE
OG0000112	LOC119653834|XP_037914807.1|HILL, LOC119653836|XP_037914809.1|HILL, LOC119653835|XP_037914808.1|HILL, LOC119653833|XP_037914806.1|HILL, LOC119653840|XP_037914814.1|HILL, LOC119653837|XP_037914810.1|HILL, LOC119653838|XP_037914812.1|HILL, LOC119656166|XP_037918440.1|HILL, LOC119653839|XP_037914813.1|HILL, LOC119653832|XP_037914805.1|HILL	LOC6549919|XP_001978671.1|DERE, LOC6550010|XP_001977476.1|DERE, LOC113564579|XP_026838421.1|DERE, LOC6549742|XP_001978647.2|DERE
OG0000113	LOC119652886|XP_037913180.1|HILL, LOC119651666|XP_037911283.1|HILL, LOC119653037|XP_037913416.1|HILL	LOC113564127|XP_026835137.1|DERE, LOC6549603|XP_001975736.1|DERE, LOC6552710|XP_026831517.1|DERE, LOC6549195|XP_026836393.1|DERE
OG0000117	LOC119656766|XP_037919275.1|HILL, LOC119652725|XP_037912951.1|HILL, LOC119650099|XP_037908546.1|HILL, LOC119660360|XP_037924796.1|HILL	LOC6540738|XP_001969562.1|DERE, LOC6540920|XP_001969563.1|DERE, LOC6540785|XP_001969564.1|DERE, LOC6540760|XP_001969565.1|DERE
OG0000118	LOC119659068|XP_037922905.1|HILL, LOC119659065|XP_037922904.1|HILL, LOC119660536|XP_037925092.1|HILL, LOC119660535|XP_037925091.1|HILL, LOC119659341|XP_037923313.1|HILL, LOC119659340|XP_037923311.1|HILL, LOC119659290|XP_037923230.1|HILL	LOC6540609|XP_001968779.3|DERE, LOC6540594|XP_001968778.1|DERE, LOC6543468|XP_001969543.1|DERE
OG0000119	LOC119651672|XP_037911292.1|HILL, LOC119653152|XP_037913619.1|HILL, LOC119651717|XP_037911367.1|HILL	LOC6552165|XP_001980717.1|DERE, LOC6552163|XP_001980715.1|DERE, LOC6552164|XP_001980716.1|DERE
OG0000120	LOC119656903|XP_037919515.1|HILL	LOC6555510|XP_015008783.1|DERE
OG0000120	LOC119661207|XP_037926359.1|HILL	LOC6546603|XP_001976042.1|DERE
OG0000122	LOC119656122|XP_037918377.1|HILL, LOC119655621|XP_037917519.1|HILL, LOC119656121|XP_037918376.1|HILL	LOC6541936|XP_001968351.2|DERE, LOC6551621|XP_001977124.1|DERE, LOC6543179|XP_001969187.2|DERE, LOC6541798|XP_001968644.1|DERE
OG0000123	LOC119659797|XP_037923996.1|HILL, LOC119653826|XP_037914795.1|HILL, LOC119659562|XP_037923639.1|HILL, LOC119660063|XP_037924370.1|HILL, LOC119659754|XP_037923944.1|HILL, LOC119653746|XP_037914600.1|HILL	LOC6548565|XP_001976637.1|DERE, LOC6553667|XP_026839511.1|DERE, LOC6553075|XP_001979096.1|DERE, LOC6553074|XP_001979095.1|DERE, LOC6553076|XP_001979097.1|DERE
OG0000125	LOC119651219|XP_037910602.1|HILL	LOC6554806|XP_015009019.2|DERE
OG0000125	LOC119651406|XP_037910923.1|HILL	LOC6553712|XP_001980356.1|DERE
OG0000126	LOC119651890|XP_037911640.1|HILL	LOC6554336|XP_001981300.2|DERE, LOC6543059|XP_001968919.2|DERE
OG0000127	LOC119660405|XP_037924867.1|HILL, LOC119660518|XP_037925065.1|HILL, LOC119660337|XP_037924750.1|HILL, LOC119660365|XP_037924801.1|HILL	LOC6553214|XP_001979216.1|DERE, LOC6553215|XP_001979217.1|DERE, LOC6553213|XP_001979215.1|DERE, LOC6553212|XP_001979214.2|DERE
OG0000128	LOC119661099|XP_037926212.1|HILL, LOC119661097|XP_037926211.1|HILL	LOC6547674|XP_026836856.1|DERE, LOC6547673|XP_026837174.1|DERE, LOC6553622|XP_001979280.3|DERE
OG0000129	LOC119653601|XP_037914281.1|HILL	LOC6551485|XP_001978469.1|DERE, LOC6544586|XP_001972385.1|DERE, LOC26527022|XP_015015590.1|DERE, LOC6551486|XP_001978470.2|DERE
OG0000131	LOC119651854|XP_037911584.1|HILL	LOC6553736|XP_026832080.1|DERE
OG0000132	LOC119646571|XP_037902988.1|HILL	LOC6541175|XP_001969759.3|DERE, LOC6541657|XP_001969760.1|DERE, LOC6551904|XP_001979665.1|DERE
OG0000134	LOC119661723|XP_037927117.1|HILL	LOC6552776|XP_001979961.1|DERE
OG0000134	LOC119653265|XP_037913814.1|HILL	LOC6551363|XP_001978376.3|DERE, LOC6543339|XP_001968275.1|DERE, LOC6542600|XP_001969921.1|DERE
OG0000137	LOC119660958|XP_037925928.1|HILL, LOC119656956|XP_037919602.1|HILL	LOC6552702|XP_001979021.1|DERE
OG0000137	LOC119649622|XP_037907783.1|HILL	LOC6544719|XP_001971526.1|DERE
OG0000140	LOC119652283|XP_037912204.1|HILL	LOC6554805|XP_001981583.1|DERE
OG0000141	LOC119648365|XP_037906018.1|HILL	LOC6545774|XP_001971641.3|DERE, LOC6545776|XP_001971643.2|DERE, LOC6545777|XP_026833843.1|DERE, LOC6545778|XP_001971645.1|DERE
OG0000142	LOC119659676|XP_037923831.1|HILL	LOC6554784|XP_001981981.3|DERE
OG0000142	LOC119653858|XP_037914844.1|HILL	LOC6544493|XP_001973798.3|DERE
OG0000142	LOC119656899|XP_037919509.1|HILL	LOC6550529|XP_026837492.1|DERE
OG0000143	LOC119648301|XP_037905888.1|HILL	LOC6546315|XP_001972823.1|DERE
OG0000143	LOC119655509|XP_037917342.1|HILL, LOC119655667|XP_037917583.1|HILL, LOC119654562|XP_037915938.1|HILL, LOC119654560|XP_037915937.1|HILL, LOC119654841|XP_037916347.1|HILL, LOC119654648|XP_037916058.1|HILL, LOC119654775|XP_037916245.1|HILL, LOC119655170|XP_037916848.1|HILL	LOC6546316|XP_001972824.2|DERE
OG0000144	LOC119659532|XP_037923599.1|HILL	LOC6552889|XP_001979989.2|DERE
OG0000144	LOC119655655|XP_037917566.1|HILL	LOC6550597|XP_001978174.1|DERE
OG0000144	LOC119654514|XP_037915885.1|HILL	LOC26525957|XP_026838622.1|DERE
OG0000145	LOC119660803|XP_037925563.1|HILL	LOC6551708|XP_001977287.1|DERE, LOC6547581|XP_001976219.1|DERE, LOC6547583|XP_001976221.2|DERE
OG0000147	LOC119651641|XP_037911244.1|HILL	LOC6542355|XP_001969708.2|DERE
OG0000147	LOC119650938|XP_037910096.1|HILL	LOC6553244|XP_001979064.2|DERE, LOC6553243|XP_001979063.1|DERE
OG0000148	LOC119647178|XP_037903918.1|HILL	LOC6541587|XP_001968573.1|DERE
OG0000148	LOC119651719|XP_037911369.1|HILL, LOC119651665|XP_037911282.1|HILL, LOC119651792|XP_037911487.1|HILL, LOC119651269|XP_037910697.1|HILL	LOC6541249|XP_001969268.1|DERE
OG0000149	LOC119655236|XP_037916950.1|HILL, LOC119655211|XP_037916913.1|HILL, LOC119655763|XP_037917746.1|HILL, LOC119656198|XP_037918515.1|HILL, LOC119646159|XP_037902459.1|HILL, LOC119646393|XP_037902765.1|HILL, LOC119661562|XP_037926884.1|HILL, LOC119661665|XP_037927029.1|HILL, LOC119655545|XP_037917388.1|HILL	LOC6543066|XP_001970166.1|DERE, LOC6550329|XP_001977887.1|DERE
OG0000151	LOC119649273|XP_037907290.1|HILL	LOC6545794|XP_001973444.1|DERE, LOC6545750|XP_001973448.2|DERE, LOC6545749|XP_001973447.1|DERE, LOC6544375|XP_015013186.1|DERE
OG0000152	LOC119659951|XP_037924228.1|HILL, LOC119659690|XP_037923871.1|HILL, LOC119659823|XP_037924035.1|HILL, LOC119659824|XP_037924037.1|HILL, LOC119659526|XP_037923590.1|HILL, LOC119659825|XP_037924039.1|HILL	LOC6555092|XP_001981403.1|DERE, LOC6555310|XP_001982083.2|DERE, LOC6555091|XP_026835783.1|DERE, LOC6555090|XP_001981401.1|DERE, LOC6555089|XP_001981400.1|DERE
OG0000154	LOC119656815|XP_037919376.1|HILL, LOC119656814|XP_037919374.1|HILL, LOC119658097|XP_037921290.1|HILL	LOC6554893|XP_001982204.1|DERE, LOC6554767|XP_001982203.1|DERE, LOC26526154|XP_015014231.1|DERE
OG0000155	LOC119654677|XP_037916108.1|HILL, LOC119655263|XP_037916987.1|HILL, LOC119654803|XP_037916285.1|HILL	LOC6544072|XP_026832725.1|DERE, LOC6544096|XP_026833302.1|DERE, LOC6544095|XP_001971436.1|DERE
OG0000157	LOC119660570|XP_037925150.1|HILL, LOC119660574|XP_037925155.1|HILL, LOC119660573|XP_037925153.1|HILL, LOC119660572|XP_037925152.1|HILL, LOC119660575|XP_037925156.1|HILL, LOC119659319|XP_037923272.1|HILL, LOC119659558|XP_037923635.1|HILL, LOC119659566|XP_037923643.1|HILL, LOC119659450|XP_037923463.1|HILL, LOC119659722|XP_037923906.1|HILL	LOC6541492|XP_001970424.1|DERE, LOC6541003|XP_001970426.1|DERE, LOC6541745|XP_001970423.1|DERE
OG0000158	LOC119656581|XP_037918900.1|HILL, LOC119658334|XP_037921603.1|HILL, LOC119657717|XP_037920688.1|HILL, LOC119657840|XP_037920890.1|HILL	LOC6547270|XP_001974875.2|DERE
OG0000158	LOC119657740|XP_037920712.1|HILL	LOC6544710|XP_001971486.1|DERE, LOC6544709|XP_001971485.1|DERE
OG0000159	LOC119650090|XP_037908526.1|HILL	LOC6544265|XP_026832803.1|DERE
OG0000159	LOC119650188|XP_037908675.1|HILL	LOC6546356|XP_001972888.2|DERE
OG0000159	LOC119650187|XP_037908670.1|HILL	LOC6544310|XP_026833410.1|DERE
OG0000160	LOC119657253|XP_037920001.1|HILL, LOC119657379|XP_037920191.1|HILL, LOC119658465|XP_037921805.1|HILL, LOC119657015|XP_037919689.1|HILL, LOC119657450|XP_037920290.1|HILL, LOC119658360|XP_037921648.1|HILL	LOC6552942|XP_001981019.1|DERE, LOC6552943|XP_001981020.1|DERE
OG0000162	LOC119646292|XP_037902632.1|HILL	LOC6545016|XP_001972606.2|DERE, LOC6546535|XP_001971269.1|DERE, LOC6548593|XP_001973957.3|DERE
OG0000162	LOC119661244|XP_037926403.1|HILL	LOC6540758|XP_015015116.1|DERE, LOC113563685|XP_015015117.1|DERE
OG0000165	LOC119656600|XP_037918955.1|HILL	LOC6549661|XP_001978710.1|DERE, LOC6544503|XP_001971991.1|DERE
OG0000166	LOC119661717|XP_037927100.1|HILL	LOC6547742|XP_001974996.1|DERE
OG0000167	LOC119649054|XP_037906960.1|HILL	LOC6545520|XP_001971597.2|DERE, LOC6544779|XP_001971599.1|DERE, LOC6545519|XP_026833077.1|DERE, LOC6545521|XP_001971598.1|DERE
OG0000169	LOC119649310|XP_037907335.1|HILL	LOC6554354|XP_001982052.1|DERE
