Orthogroup	HILL.longest_only	CQUI.longest_only
OG0000043	LOC119661410|XP_037926672.1|HILL, LOC119646955|XP_037903579.1|HILL, LOC119647761|XP_037904808.1|HILL	LOC119770262|XP_038120732.1|CQUI
OG0000044	LOC119658958|XP_037922759.1|HILL, LOC119658735|XP_037922328.1|HILL, LOC119658738|XP_037922338.1|HILL, LOC119658739|XP_037922341.1|HILL, LOC119658736|XP_037922334.1|HILL, LOC119658744|XP_037922349.1|HILL, LOC119658743|XP_037922348.1|HILL, LOC119658742|XP_037922343.1|HILL, LOC119658745|XP_037922350.1|HILL, LOC119658746|XP_037922352.1|HILL, LOC119658747|XP_037922353.1|HILL, LOC119658749|XP_037922359.1|HILL, LOC119658740|XP_037922342.1|HILL	LOC6043407|XP_038120989.1|CQUI
OG0000045	LOC119657274|XP_037920041.1|HILL, LOC119657222|XP_037919961.1|HILL, LOC119657230|XP_037919970.1|HILL, LOC119649967|XP_037908331.1|HILL, LOC119648359|XP_037906001.1|HILL, LOC119657252|XP_037920000.1|HILL, LOC119657225|XP_037919965.1|HILL, LOC119657271|XP_037920035.1|HILL, LOC119658071|XP_037921258.1|HILL, LOC119658072|XP_037921259.1|HILL, LOC119657244|XP_037919986.1|HILL, LOC119657231|XP_037919971.1|HILL, LOC119658339|XP_037921615.1|HILL, LOC119657400|XP_037920219.1|HILL, LOC119658100|XP_037921293.1|HILL, LOC119657316|XP_037920103.1|HILL, LOC119657162|XP_037919873.1|HILL, LOC119657298|XP_037920072.1|HILL, LOC119657182|XP_037919900.1|HILL, LOC119657112|XP_037919800.1|HILL, LOC119657283|XP_037920054.1|HILL, LOC119657454|XP_037920296.1|HILL, LOC119648833|XP_037906623.1|HILL, LOC119660868|XP_037925709.1|HILL, LOC119657527|XP_037920398.1|HILL	LOC6041463|XP_001850720.2|CQUI, LOC6041462|XP_038118004.1|CQUI, LOC6041468|XP_001850724.1|CQUI, LOC6041467|XP_038117274.1|CQUI, LOC6041466|XP_001850722.1|CQUI
OG0000047	LOC119654474|XP_037915820.1|HILL	LOC6034913|XP_001845179.1|CQUI
OG0000048	LOC119649215|XP_037907201.1|HILL, LOC119648777|XP_037906539.1|HILL, LOC119648574|XP_037906272.1|HILL, LOC119648995|XP_037906854.1|HILL	LOC6042064|XP_001851216.1|CQUI, LOC6042091|XP_038120615.1|CQUI
OG0000049	LOC119649048|XP_037906954.1|HILL	LOC119770327|XP_038120923.1|CQUI, LOC6040028|XP_001849502.2|CQUI, LOC6038239|XP_001848065.2|CQUI
OG0000053	LOC119653560|XP_037914200.1|HILL, LOC119653563|XP_037914204.1|HILL, LOC119653562|XP_037914203.1|HILL, LOC119654734|XP_037916193.1|HILL, LOC119654136|XP_037915227.1|HILL	LOC6042358|XP_001851486.2|CQUI, LOC6053872|XP_001869889.2|CQUI, LOC6037642|XP_001847529.2|CQUI
OG0000053	LOC119653556|XP_037914198.1|HILL, LOC119653555|XP_037914196.1|HILL, LOC119653557|XP_037914199.1|HILL, LOC119653554|XP_037914193.1|HILL, LOC119653561|XP_037914201.1|HILL, LOC119661089|XP_037926206.1|HILL	LOC6053871|XP_001869888.2|CQUI, LOC6049882|XP_001866573.2|CQUI
OG0000054	LOC119651539|XP_037911103.1|HILL, LOC119647240|XP_037904031.1|HILL, LOC119646436|XP_037902814.1|HILL	LOC6047251|XP_038118267.1|CQUI, LOC6047253|XP_001864335.2|CQUI, LOC6047252|XP_001864334.2|CQUI, LOC6047266|XP_038120120.1|CQUI, LOC6051751|XP_001868138.2|CQUI, LOC6051753|XP_038112406.1|CQUI, LOC6047254|XP_038118865.1|CQUI, LOC6050365|XP_038117140.1|CQUI, LOC6035650|XP_038104780.1|CQUI, LOC6050366|XP_038119770.1|CQUI
OG0000055	LOC119656617|XP_037918985.1|HILL, LOC119656621|XP_037918989.1|HILL, LOC119656625|XP_037918992.1|HILL, LOC119656624|XP_037918991.1|HILL, LOC119657650|XP_037920591.1|HILL, LOC119658397|XP_037921714.1|HILL, LOC119657830|XP_037920876.1|HILL, LOC119657341|XP_037920141.1|HILL, LOC119658396|XP_037921713.1|HILL, LOC119658395|XP_037921712.1|HILL, LOC119658402|XP_037921719.1|HILL, LOC119658401|XP_037921717.1|HILL, LOC119658400|XP_037921716.1|HILL, LOC119657997|XP_037921144.1|HILL, LOC119658399|XP_037921715.1|HILL, LOC119657589|XP_037920496.1|HILL, LOC119656633|XP_037919001.1|HILL, LOC119656634|XP_037919002.1|HILL, LOC119656626|XP_037918994.1|HILL, LOC119656628|XP_037918996.1|HILL, LOC119656629|XP_037918997.1|HILL, LOC119656620|XP_037918988.1|HILL, LOC119656631|XP_037918999.1|HILL, LOC119656627|XP_037918995.1|HILL, LOC119656635|XP_037919003.1|HILL, LOC119656623|XP_037918990.1|HILL, LOC119656630|XP_037918998.1|HILL, LOC119656618|XP_037918986.1|HILL, LOC119656616|XP_037918984.1|HILL, LOC119656619|XP_037918987.1|HILL, LOC119657342|XP_037920142.1|HILL, LOC119653270|XP_037913820.1|HILL, LOC119657823|XP_037920865.1|HILL, LOC119661210|XP_037926361.1|HILL, LOC119657773|XP_037920771.1|HILL	LOC6036945|XP_001846918.2|CQUI, LOC6044197|XP_001861742.2|CQUI, LOC6044200|XP_001861740.1|CQUI
OG0000056	LOC119658059|XP_037921239.1|HILL, LOC119658058|XP_037921238.1|HILL	LOC6046589|XP_038114917.1|CQUI, LOC6046586|XP_001863762.1|CQUI, LOC6046588|XP_001863763.1|CQUI
OG0000057	LOC119646294|XP_037902637.1|HILL, LOC119647296|XP_037904131.1|HILL, LOC119659127|XP_037922980.1|HILL, LOC119659111|XP_037922961.1|HILL, LOC119654157|XP_037915248.1|HILL, LOC119659103|XP_037922953.1|HILL, LOC119656964|XP_037919611.1|HILL, LOC119656229|XP_037918561.1|HILL, LOC119646391|XP_037902763.1|HILL, LOC119654107|XP_037915198.1|HILL, LOC119656970|XP_037919626.1|HILL, LOC119647729|XP_037904758.1|HILL, LOC119652187|XP_037912059.1|HILL, LOC119660088|XP_037924393.1|HILL, LOC119648547|XP_037906244.1|HILL, LOC119646502|XP_037902886.1|HILL, LOC119652096|XP_037911961.1|HILL, LOC119650813|XP_037909879.1|HILL, LOC119653931|XP_037915018.1|HILL, LOC119654105|XP_037915197.1|HILL, LOC119656230|XP_037918562.1|HILL, LOC119656965|XP_037919612.1|HILL, LOC119659129|XP_037922982.1|HILL, LOC119653937|XP_037915024.1|HILL, LOC119660065|XP_037924372.1|HILL, LOC119658158|XP_037921354.1|HILL, LOC119660015|XP_037924321.1|HILL, LOC119648460|XP_037906145.1|HILL, LOC119654155|XP_037915246.1|HILL	LOC119767785|XP_038113195.1|CQUI, LOC119767326|XP_038111599.1|CQUI, LOC119768897|XP_038116609.1|CQUI, LOC119766228|XP_038106596.1|CQUI, LOC119765930|XP_038106131.1|CQUI, LOC119766168|XP_038106507.1|CQUI, LOC119766112|XP_038106436.1|CQUI, LOC119768584|XP_038114566.1|CQUI, LOC119769773|XP_038119282.1|CQUI, LOC119769936|XP_038119740.1|CQUI, LOC119769105|XP_038116933.1|CQUI, LOC119769867|XP_038119528.1|CQUI, LOC119766269|XP_038106642.1|CQUI, LOC119769777|XP_038119303.1|CQUI, LOC119768896|XP_038116608.1|CQUI, LOC119768945|XP_038116710.1|CQUI, LOC119770386|XP_038121076.1|CQUI, LOC119769146|XP_038116976.1|CQUI, LOC119766318|XP_038106722.1|CQUI, LOC119766444|XP_038106927.1|CQUI, LOC119769334|XP_038117279.1|CQUI, LOC119767753|XP_038113071.1|CQUI, LOC119769047|XP_038116866.1|CQUI, LOC119766245|XP_038106610.1|CQUI, LOC119770822|XP_038122297.1|CQUI, LOC119771118|XP_038122445.1|CQUI, LOC119769599|XP_038118604.1|CQUI, LOC119765267|XP_038104717.1|CQUI, LOC119769799|XP_038119374.1|CQUI, LOC119769239|XP_038117100.1|CQUI, LOC119767582|XP_038112415.1|CQUI, LOC119769214|XP_038117060.1|CQUI, LOC119769212|XP_038117059.1|CQUI, LOC119770002|XP_038119952.1|CQUI, LOC119769491|XP_038118073.1|CQUI, LOC119766265|XP_038106635.1|CQUI, LOC119766417|XP_038106880.1|CQUI, LOC119769067|XP_038116891.1|CQUI, LOC119766165|XP_038106504.1|CQUI, LOC6053317|XP_038115008.1|CQUI, LOC119770530|XP_038121510.1|CQUI, LOC119771104|XP_038122425.1|CQUI, LOC119771126|XP_038122459.1|CQUI
OG0000058	LOC119649104|XP_037907031.1|HILL, LOC119649106|XP_037907033.1|HILL, LOC119649107|XP_037907034.1|HILL, LOC119647753|XP_037904798.1|HILL, LOC119649108|XP_037907035.1|HILL, LOC119647754|XP_037904799.1|HILL, LOC119659125|XP_037922977.1|HILL, LOC119655147|XP_037916814.1|HILL	LOC6045941|XP_001863218.2|CQUI, LOC6049584|XP_001866314.2|CQUI, LOC119770688|XP_038121949.1|CQUI, LOC6049585|XP_001866315.2|CQUI, LOC6045940|XP_001863217.1|CQUI, LOC6045939|XP_001863216.2|CQUI
OG0000060	LOC119658011|XP_037921164.1|HILL	LOC6052719|XP_038111213.1|CQUI
OG0000060	LOC119652834|XP_037913096.1|HILL	LOC6034874|XP_038108204.1|CQUI
OG0000061	LOC119655537|XP_037917378.1|HILL, LOC119656089|XP_037918320.1|HILL, LOC119656088|XP_037918319.1|HILL, LOC119655538|XP_037917379.1|HILL, LOC119655960|XP_037918110.1|HILL, LOC119654621|XP_037916021.1|HILL, LOC119655959|XP_037918109.1|HILL, LOC119655527|XP_037917368.1|HILL, LOC119654709|XP_037916156.1|HILL, LOC119654948|XP_037916533.1|HILL, LOC119654685|XP_037916121.1|HILL	LOC6034211|XP_001844564.2|CQUI, LOC6034202|XP_038108803.1|CQUI
OG0000061	LOC119654566|XP_037915944.1|HILL, LOC119654846|XP_037916354.1|HILL	LOC6034209|XP_001844562.2|CQUI
OG0000067	LOC119657584|XP_037920491.1|HILL	LOC6051936|XP_038110342.1|CQUI, LOC6032295|XP_038111782.1|CQUI, LOC6032296|XP_001842932.2|CQUI
OG0000067	LOC119648750|XP_037906501.1|HILL	LOC6032826|XP_038121454.1|CQUI
OG0000068	LOC119647039|XP_037903711.1|HILL, LOC119658016|XP_037921173.1|HILL, LOC119657412|XP_037920234.1|HILL	LOC6036588|XP_038118645.1|CQUI, LOC6036586|XP_001846619.2|CQUI, LOC6042516|XP_001851810.2|CQUI, LOC6042515|XP_038108176.1|CQUI, LOC6042514|XP_001851807.2|CQUI, LOC6036917|XP_001846892.2|CQUI
OG0000070	LOC119657857|XP_037920910.1|HILL, LOC119657686|XP_037920645.1|HILL, LOC119657343|XP_037920143.1|HILL, LOC119658414|XP_037921738.1|HILL, LOC119658255|XP_037921468.1|HILL, LOC119657882|XP_037920941.1|HILL, LOC119658249|XP_037921451.1|HILL, LOC119658416|XP_037921739.1|HILL, LOC119658175|XP_037921370.1|HILL, LOC119658176|XP_037921371.1|HILL, LOC119658225|XP_037921421.1|HILL, LOC119658224|XP_037921418.1|HILL, LOC119657744|XP_037920716.1|HILL, LOC119657745|XP_037920718.1|HILL, LOC119658406|XP_037921723.1|HILL, LOC119658177|XP_037921372.1|HILL, LOC119657908|XP_037921003.1|HILL, LOC119656762|XP_037919266.1|HILL, LOC119656761|XP_037919260.1|HILL, LOC119657576|XP_037920469.1|HILL, LOC119658427|XP_037921753.1|HILL, LOC119658321|XP_037921584.1|HILL, LOC119658376|XP_037921665.1|HILL, LOC119657434|XP_037920265.1|HILL, LOC119657435|XP_037920268.1|HILL, LOC119657224|XP_037919963.1|HILL, LOC119657344|XP_037920146.1|HILL, LOC119657190|XP_037919921.1|HILL, LOC119657261|XP_037920018.1|HILL, LOC119657489|XP_037920337.1|HILL, LOC119656824|XP_037919393.1|HILL, LOC119656823|XP_037919389.1|HILL, LOC119656825|XP_037919396.1|HILL, LOC119657949|XP_037921069.1|HILL, LOC119657948|XP_037921068.1|HILL, LOC119657636|XP_037920569.1|HILL, LOC119658456|XP_037921790.1|HILL, LOC119658293|XP_037921516.1|HILL, LOC119657724|XP_037920696.1|HILL, LOC119657863|XP_037920916.1|HILL	LOC6037947|XP_001847798.2|CQUI, LOC6037948|XP_001847799.2|CQUI
OG0000071	LOC119647586|XP_037904523.1|HILL	LOC119766520|XP_038107045.1|CQUI
OG0000071	LOC119648120|XP_037905570.1|HILL	LOC6035447|XP_001845634.1|CQUI
OG0000072	LOC119661216|XP_037926368.1|HILL, LOC119660319|XP_037924728.1|HILL, LOC119651198|XP_037910568.1|HILL, LOC119651194|XP_037910563.1|HILL, LOC119651195|XP_037910564.1|HILL, LOC119652180|XP_037912052.1|HILL, LOC119651690|XP_037911326.1|HILL, LOC119651192|XP_037910561.1|HILL, LOC119651196|XP_037910566.1|HILL, LOC119651197|XP_037910567.1|HILL, LOC119651200|XP_037910570.1|HILL, LOC119651199|XP_037910569.1|HILL, LOC119651475|XP_037911013.1|HILL, LOC119652127|XP_037911995.1|HILL, LOC119651121|XP_037910424.1|HILL, LOC119651120|XP_037910423.1|HILL, LOC119651117|XP_037910418.1|HILL, LOC119651118|XP_037910419.1|HILL, LOC119652129|XP_037911997.1|HILL, LOC119652133|XP_037912000.1|HILL, LOC119652130|XP_037911998.1|HILL, LOC119652131|XP_037911999.1|HILL, LOC119651119|XP_037910420.1|HILL, LOC119652138|XP_037912006.1|HILL, LOC119652134|XP_037912001.1|HILL, LOC119652140|XP_037912008.1|HILL, LOC119652139|XP_037912007.1|HILL, LOC119652137|XP_037912005.1|HILL, LOC119652136|XP_037912004.1|HILL, LOC119652135|XP_037912003.1|HILL, LOC119652128|XP_037911996.1|HILL, LOC119652126|XP_037911994.1|HILL	LOC6046366|XP_038106922.1|CQUI, LOC6037132|XP_001847069.2|CQUI, LOC6046369|XP_001863585.1|CQUI, LOC6046367|XP_001863584.2|CQUI, LOC6046372|XP_001863588.1|CQUI, LOC6046370|XP_001863586.2|CQUI
OG0000073	LOC119654269|XP_037915465.1|HILL	LOC6036627|XP_001846655.1|CQUI
OG0000073	LOC119658724|XP_037922346.1|HILL	LOC6046963|XP_038105849.1|CQUI
OG0000073	LOC119658257|XP_037921470.1|HILL	LOC6034716|XP_038105946.1|CQUI, LOC6034713|XP_038105974.1|CQUI
OG0000074	LOC119650320|XP_037908903.1|HILL, LOC119649748|XP_037907965.1|HILL, LOC119650143|XP_037908606.1|HILL, LOC119649692|XP_037907888.1|HILL	LOC6032868|XP_001843393.1|CQUI, LOC6032869|XP_001843394.2|CQUI, LOC6032872|XP_038117359.1|CQUI, LOC119768790|XP_038115896.1|CQUI, LOC119768789|XP_038115895.1|CQUI, LOC6049339|XP_001866118.2|CQUI, LOC119769377|XP_038117358.1|CQUI, LOC6049343|XP_038117357.1|CQUI, LOC6049341|XP_001866122.2|CQUI, LOC6032899|XP_001843424.2|CQUI, LOC6032870|XP_001843395.2|CQUI, LOC6043916|XP_001861478.2|CQUI, LOC6032877|XP_001843402.2|CQUI, LOC6032878|XP_038115901.1|CQUI, LOC119768791|XP_038115897.1|CQUI, LOC6032830|XP_001843365.2|CQUI
OG0000075	LOC119650379|XP_037909045.1|HILL, LOC119650380|XP_037909046.1|HILL	LOC6037261|XP_038121511.1|CQUI, LOC6037263|XP_001847191.2|CQUI, LOC6037266|XP_001847194.2|CQUI, LOC119770532|XP_038121512.1|CQUI, LOC6037267|XP_001847195.2|CQUI, LOC6037265|XP_001847193.1|CQUI
OG0000076	LOC119647549|XP_037904468.1|HILL	LOC6052885|XP_038117932.1|CQUI
OG0000076	LOC119655368|XP_037917158.1|HILL	LOC119770103|XP_038120268.1|CQUI
OG0000077	LOC119655171|XP_037916849.1|HILL	LOC6034293|XP_038107616.1|CQUI
OG0000077	LOC119651525|XP_037911085.1|HILL	LOC119766730|XP_038108150.1|CQUI
OG0000077	LOC119656266|XP_037918616.1|HILL	LOC6034296|XP_038108770.1|CQUI
OG0000077	LOC119653260|XP_037913796.1|HILL	LOC6035184|XP_038117374.1|CQUI
OG0000077	LOC119651420|XP_037910942.1|HILL, LOC119651581|XP_037911148.1|HILL	LOC6045157|XP_001862558.2|CQUI
OG0000078	LOC119656802|XP_037919339.1|HILL	LOC6049605|XP_038114648.1|CQUI
OG0000080	LOC119655522|XP_037917359.1|HILL	LOC6037192|XP_001847123.2|CQUI
OG0000080	LOC119653617|XP_037914314.1|HILL, LOC119653889|XP_037914939.1|HILL, LOC119653888|XP_037914937.1|HILL, LOC119654469|XP_037915814.1|HILL, LOC119653919|XP_037915006.1|HILL, LOC119654279|XP_037915490.1|HILL, LOC119654503|XP_037915864.1|HILL	LOC6039848|XP_001849353.1|CQUI, LOC6036493|XP_001846542.2|CQUI, LOC6036492|XP_001846541.1|CQUI, LOC6036497|XP_038105714.1|CQUI, LOC6036496|XP_001846545.2|CQUI
OG0000082	LOC119657528|XP_037920402.1|HILL, LOC119646834|XP_037903378.1|HILL, LOC119646314|XP_037902660.1|HILL, LOC119657513|XP_037920385.1|HILL	LOC6041263|XP_038117473.1|CQUI, LOC6044163|XP_001861715.1|CQUI
OG0000083	LOC119651416|XP_037910939.1|HILL, LOC119651041|XP_037910287.1|HILL	LOC6049436|XP_038110738.1|CQUI, LOC6049432|XP_001866193.2|CQUI
OG0000084	LOC119658776|XP_037922402.1|HILL	LOC6037438|XP_001847352.2|CQUI
OG0000084	LOC119660245|XP_037924630.1|HILL, LOC119646712|XP_037903218.1|HILL, LOC119646880|XP_037903435.1|HILL, LOC119646164|XP_037902465.1|HILL, LOC119654421|XP_037915775.1|HILL	LOC6040637|XP_038118743.1|CQUI, LOC6040638|XP_038118742.1|CQUI, LOC6040643|XP_038117287.1|CQUI, LOC6040635|XP_001850003.2|CQUI, LOC6040641|XP_001850001.2|CQUI, LOC6037611|XP_038121017.1|CQUI, LOC6039554|XP_038121068.1|CQUI
OG0000085	LOC119654483|XP_037915835.1|HILL	LOC6043704|XP_001861330.2|CQUI
OG0000086	LOC119647291|XP_037904124.1|HILL	LOC6046855|XP_001863974.2|CQUI
OG0000087	LOC119651588|XP_037911163.1|HILL, LOC119652326|XP_037912264.1|HILL, LOC119652325|XP_037912263.1|HILL, LOC119652323|XP_037912262.1|HILL	LOC6046704|XP_001863865.2|CQUI, LOC6046705|XP_001863866.1|CQUI, LOC6046699|XP_038111910.1|CQUI, LOC6046707|XP_001863868.2|CQUI, LOC6046702|XP_001863863.2|CQUI, LOC6046700|XP_001863862.1|CQUI, LOC6046706|XP_001863867.2|CQUI
OG0000087	LOC119654924|XP_037916502.1|HILL, LOC119655052|XP_037916666.1|HILL, LOC119652204|XP_037912073.1|HILL, LOC119651395|XP_037910904.1|HILL	LOC6046726|XP_001863885.1|CQUI, LOC6046725|XP_001863884.1|CQUI
OG0000088	LOC119655282|XP_037917026.1|HILL	LOC6043654|XP_038106206.1|CQUI
OG0000089	LOC119653821|XP_037914783.1|HILL	LOC6051513|XP_001867948.1|CQUI
OG0000089	LOC119651268|XP_037910700.1|HILL	LOC6044343|XP_001861873.1|CQUI
OG0000089	LOC119648411|XP_037906089.1|HILL	LOC6036223|XP_001846298.2|CQUI, LOC6036139|XP_038118377.1|CQUI
OG0000089	LOC119660494|XP_037925012.1|HILL	LOC6032552|XP_001843131.2|CQUI, LOC6052838|XP_038121869.1|CQUI, LOC6042540|XP_038119675.1|CQUI
OG0000090	LOC119654576|XP_037915962.1|HILL	LOC6048426|XP_038107457.1|CQUI
OG0000090	LOC119654005|XP_037915095.1|HILL, LOC119654197|XP_037915326.1|HILL, LOC119655554|XP_037917405.1|HILL	LOC6048423|XP_038106295.1|CQUI
OG0000091	LOC119652340|XP_037912284.1|HILL	LOC6037334|XP_038105758.1|CQUI
OG0000091	LOC119650762|XP_037909786.1|HILL, LOC119650763|XP_037909791.1|HILL, LOC119653157|XP_037913625.1|HILL	LOC6034718|XP_038115256.1|CQUI
OG0000092	LOC119658713|XP_037922257.1|HILL	LOC6043413|XP_038116759.1|CQUI
OG0000093	LOC119661588|XP_037926918.1|HILL	LOC6032151|XP_001842804.1|CQUI, LOC6039544|XP_001849142.2|CQUI
OG0000093	LOC119654278|XP_037915486.1|HILL	LOC6031518|XP_038110050.1|CQUI
OG0000094	LOC119647879|XP_037905095.1|HILL, LOC119647277|XP_037904099.1|HILL, LOC119657826|XP_037920869.1|HILL, LOC119647276|XP_037904096.1|HILL, LOC119646234|XP_037902552.1|HILL, LOC119647278|XP_037904100.1|HILL, LOC119661732|XP_037927127.1|HILL	LOC6036946|XP_038120531.1|CQUI, LOC6036948|XP_038120528.1|CQUI, LOC6052036|XP_038120533.1|CQUI, LOC119768838|XP_038116183.1|CQUI, LOC6054728|XP_001870597.2|CQUI, LOC6052393|XP_001868672.1|CQUI, LOC6052389|XP_001868673.2|CQUI, LOC6036596|XP_038120440.1|CQUI, LOC6036597|XP_001846629.2|CQUI, LOC6046778|XP_001863915.2|CQUI
OG0000098	LOC119651359|XP_037910851.1|HILL, LOC119650881|XP_037909975.1|HILL, LOC119652883|XP_037913176.1|HILL, LOC119652881|XP_037913173.1|HILL, LOC119651360|XP_037910857.1|HILL, LOC119652804|XP_037913056.1|HILL, LOC119652880|XP_037913172.1|HILL, LOC119650875|XP_037909969.1|HILL, LOC119651704|XP_037911345.1|HILL, LOC119652525|XP_037912652.1|HILL	LOC6045359|XP_001862746.1|CQUI, LOC6045356|XP_038104997.1|CQUI
OG0000099	LOC119658820|XP_037922474.1|HILL	LOC6042279|XP_038116741.1|CQUI, LOC6048005|XP_001864973.2|CQUI
OG0000099	LOC119655128|XP_037916790.1|HILL	LOC6042285|XP_001851422.2|CQUI, LOC6054549|XP_038116742.1|CQUI, LOC6042289|XP_038114746.1|CQUI
OG0000101	LOC119648867|XP_037906682.1|HILL, LOC119648866|XP_037906678.1|HILL	LOC6031031|XP_038120612.1|CQUI
OG0000102	LOC119646185|XP_037902495.1|HILL	LOC6042849|XP_038117049.1|CQUI, LOC6037140|XP_001847080.2|CQUI, LOC6036514|XP_038106639.1|CQUI, LOC6050891|XP_001867414.2|CQUI, LOC6050894|XP_038117044.1|CQUI
OG0000102	LOC119658962|XP_037922764.1|HILL, LOC119658961|XP_037922762.1|HILL, LOC119658699|XP_037922217.1|HILL, LOC119659444|XP_037923457.1|HILL	LOC6039374|XP_038104844.1|CQUI
OG0000103	LOC119654035|XP_037915126.1|HILL, LOC119655600|XP_037917484.1|HILL, LOC119655896|XP_037917975.1|HILL	LOC6045942|XP_001863219.2|CQUI, LOC6040622|XP_001849990.2|CQUI, LOC6040623|XP_001849991.2|CQUI, LOC6040621|XP_001849989.2|CQUI, LOC6051635|XP_038111149.1|CQUI
OG0000104	LOC119649020|XP_037906903.1|HILL, LOC119650011|XP_037908409.1|HILL, LOC119661171|XP_037926315.1|HILL, LOC119654241|XP_037915408.1|HILL, LOC119654242|XP_037915412.1|HILL, LOC119654239|XP_037915405.1|HILL	LOC6050831|XP_038120913.1|CQUI, LOC6053183|XP_038120915.1|CQUI
OG0000105	LOC119661270|XP_037926458.1|HILL, LOC119646239|XP_037902559.1|HILL, LOC119661175|XP_037926320.1|HILL, LOC119650969|XP_037910186.1|HILL, LOC119646607|XP_037903036.1|HILL	LOC6047452|XP_038116619.1|CQUI
OG0000109	LOC119646330|XP_037902682.1|HILL, LOC119647075|XP_037903760.1|HILL, LOC119646860|XP_037903411.1|HILL, LOC119657221|XP_037919964.1|HILL	LOC6033920|XP_038105634.1|CQUI, LOC6033912|XP_001844301.1|CQUI
OG0000110	LOC119649014|XP_037906893.1|HILL, LOC119649992|XP_037908376.1|HILL, LOC119649823|XP_037908086.1|HILL, LOC119649543|XP_037907662.1|HILL	LOC6043136|XP_001856160.2|CQUI, LOC6043134|XP_001856143.2|CQUI, LOC6043130|XP_001856154.2|CQUI
OG0000112	LOC119653834|XP_037914807.1|HILL, LOC119653836|XP_037914809.1|HILL, LOC119653835|XP_037914808.1|HILL, LOC119653833|XP_037914806.1|HILL, LOC119653840|XP_037914814.1|HILL, LOC119653837|XP_037914810.1|HILL, LOC119653838|XP_037914812.1|HILL, LOC119656166|XP_037918440.1|HILL, LOC119653839|XP_037914813.1|HILL, LOC119653832|XP_037914805.1|HILL	LOC6049010|XP_001865843.2|CQUI, LOC6049009|XP_001865842.2|CQUI
OG0000113	LOC119652886|XP_037913180.1|HILL, LOC119651666|XP_037911283.1|HILL, LOC119653037|XP_037913416.1|HILL	LOC6046965|XP_001864079.2|CQUI, LOC6044592|XP_001862083.2|CQUI
OG0000114	LOC119646886|XP_037903447.1|HILL	LOC6051857|XP_001868221.2|CQUI, LOC6051856|XP_001868220.2|CQUI
OG0000115	LOC119646439|XP_037902821.1|HILL	LOC119769006|XP_038116806.1|CQUI, LOC119769062|XP_038116882.1|CQUI, LOC119769300|XP_038117204.1|CQUI, LOC119770503|XP_038121428.1|CQUI, LOC119767757|XP_038113112.1|CQUI, LOC119769036|XP_038116847.1|CQUI, LOC119768898|XP_038116610.1|CQUI, LOC119770514|XP_038121445.1|CQUI, LOC119768934|XP_038116682.1|CQUI, LOC119768953|XP_038116721.1|CQUI, LOC119768578|XP_038114539.1|CQUI, LOC119768960|XP_038116731.1|CQUI, LOC119766209|XP_038106571.1|CQUI, LOC119766471|XP_038106957.1|CQUI, LOC119770116|XP_038120368.1|CQUI, LOC119769253|XP_038117117.1|CQUI, LOC119767398|XP_038111831.1|CQUI, LOC119768979|XP_038116773.1|CQUI, LOC119770429|XP_038121252.1|CQUI, LOC119769087|XP_038116918.1|CQUI, LOC119766175|XP_038106534.1|CQUI, LOC119766067|XP_038106370.1|CQUI, LOC119768902|XP_038116615.1|CQUI, LOC119766513|XP_038107030.1|CQUI, LOC119769021|XP_038116830.1|CQUI, LOC119766262|XP_038106630.1|CQUI, LOC119765938|XP_038106143.1|CQUI, LOC119766332|XP_038106741.1|CQUI, LOC119769159|XP_038116990.1|CQUI, LOC119770232|XP_038120614.1|CQUI, LOC119770238|XP_038120627.1|CQUI, LOC119765981|XP_038106218.1|CQUI, LOC119766230|XP_038106597.1|CQUI, LOC119768959|XP_038116730.1|CQUI, LOC119766174|XP_038106533.1|CQUI, LOC119769088|XP_038116919.1|CQUI, LOC119766139|XP_038106467.1|CQUI, LOC119769596|XP_038118601.1|CQUI, LOC119769973|XP_038119853.1|CQUI, LOC119770115|XP_038120358.1|CQUI, LOC119769326|XP_038117263.1|CQUI, LOC119769350|XP_038117313.1|CQUI, LOC119766163|XP_038106501.1|CQUI, LOC119766492|XP_038107002.1|CQUI, LOC119766358|XP_038106779.1|CQUI, LOC119765947|XP_038106156.1|CQUI
OG0000117	LOC119656766|XP_037919275.1|HILL, LOC119652725|XP_037912951.1|HILL, LOC119650099|XP_037908546.1|HILL, LOC119660360|XP_037924796.1|HILL	LOC6044863|XP_001862308.2|CQUI, LOC6044862|XP_001862307.2|CQUI
OG0000118	LOC119659068|XP_037922905.1|HILL, LOC119659065|XP_037922904.1|HILL, LOC119660536|XP_037925092.1|HILL, LOC119660535|XP_037925091.1|HILL, LOC119659341|XP_037923313.1|HILL, LOC119659340|XP_037923311.1|HILL, LOC119659290|XP_037923230.1|HILL	LOC6033809|XP_001844207.2|CQUI, LOC6033806|XP_001844204.2|CQUI, LOC6033808|XP_001844206.2|CQUI, LOC6033807|XP_001844205.2|CQUI, LOC6041750|XP_038121892.1|CQUI, LOC6053902|XP_001869908.1|CQUI, LOC6053959|XP_001869955.1|CQUI
