Orthogroup	CCAP.longest_only	BTRY.longest_only
OG0000037	CCAP1982_LOCUS23037|CAD7015082.1|CCAP, CCAP1982_LOCUS23038|CAD7015083.1|CCAP	LOC120770870|XP_039954430.1|BTRY
OG0000037	CCAP1982_LOCUS23033|CAD7015077.1|CCAP	LOC120772537|XP_039957152.1|BTRY
OG0000037	CCAP1982_LOCUS23014|CAD7015058.1|CCAP, CCAP1982_LOCUS1676|CAD6992840.1|CCAP	LOC120777470|XP_039964732.1|BTRY
OG0000037	CCAP1982_LOCUS2611|CAD6993814.1|CCAP	LOC120782738|XP_039971105.1|BTRY
OG0000037	CCAP1982_LOCUS2612|CAD6993816.1|CCAP	LOC120781464|XP_039969625.1|BTRY
OG0000038	CCAP1982_LOCUS13459|CAD7005097.1|CCAP, CCAP1982_LOCUS13458|CAD7005096.1|CCAP, CCAP1982_LOCUS13463|CAD7005101.1|CCAP	LOC120782799|XP_039971210.1|BTRY, LOC120778801|XP_039966740.1|BTRY, LOC120778809|XP_039966751.1|BTRY
OG0000038	CCAP1982_LOCUS13461|CAD7005099.1|CCAP, CCAP1982_LOCUS13462|CAD7005100.1|CCAP	LOC120776437|XP_039963024.1|BTRY
OG0000041	CCAP1982_LOCUS5011|CAD6996333.1|CCAP	LOC120768580|XP_039951273.1|BTRY, LOC120768566|XP_039951251.1|BTRY
OG0000041	CCAP1982_LOCUS5012|CAD6996334.1|CCAP	LOC120768557|XP_039951240.1|BTRY, LOC120770588|XP_039954108.1|BTRY, LOC120768406|XP_039951020.1|BTRY, LOC120771594|XP_039955600.1|BTRY, LOC120769143|XP_039951952.1|BTRY
OG0000041	CCAP1982_LOCUS4996|CAD6996317.1|CCAP, CCAP1982_LOCUS293|CAD6991363.1|CCAP, CCAP1982_LOCUS4997|CAD6996318.1|CCAP	LOC120782690|XP_039971019.1|BTRY
OG0000041	CCAP1982_LOCUS4992|CAD6996313.1|CCAP	LOC120780438|XP_039968650.1|BTRY
OG0000041	CCAP1982_LOCUS4993|CAD6996314.1|CCAP	LOC120782600|XP_039970890.1|BTRY
OG0000041	CCAP1982_LOCUS5010|CAD6996331.1|CCAP	LOC120768545|XP_039951225.1|BTRY
OG0000043	CCAP1982_LOCUS4613|CAD6995911.1|CCAP	LOC120768156|XP_039950653.1|BTRY, LOC120768140|XP_039950635.1|BTRY
OG0000043	CCAP1982_LOCUS4625|CAD6995923.1|CCAP	LOC120766218|XP_039947526.1|BTRY, LOC120782788|XP_039971191.1|BTRY
OG0000043	CCAP1982_LOCUS4628|CAD6995926.1|CCAP, CCAP1982_LOCUS4627|CAD6995925.1|CCAP, CCAP1982_LOCUS4626|CAD6995924.1|CCAP, CCAP1982_LOCUS4629|CAD6995927.1|CCAP	LOC120782185|XP_039970262.1|BTRY, LOC120782790|XP_039971196.1|BTRY
OG0000043	CCAP1982_LOCUS4624|CAD6995922.1|CCAP	LOC120782789|XP_039971192.1|BTRY
OG0000044	CCAP1982_LOCUS840|CAD6991952.1|CCAP	LOC120772588|XP_039957233.1|BTRY
OG0000044	CCAP1982_LOCUS22505|CAD7014504.1|CCAP	LOC120772094|XP_039956434.1|BTRY
OG0000044	CCAP1982_LOCUS22483|CAD7014481.1|CCAP	LOC120772937|XP_039957775.1|BTRY
OG0000044	CCAP1982_LOCUS847|CAD6991959.1|CCAP, CCAP1982_LOCUS841|CAD6991953.1|CCAP, CCAP1982_LOCUS843|CAD6991955.1|CCAP	LOC120782367|XP_039970539.1|BTRY
OG0000045	CCAP1982_LOCUS11539|CAD7003076.1|CCAP	LOC120777594|XP_039964965.1|BTRY, LOC120778683|XP_039966553.1|BTRY, LOC120778456|XP_039966187.1|BTRY, LOC120777163|XP_039964247.1|BTRY
OG0000045	CCAP1982_LOCUS11540|CAD7003077.1|CCAP	LOC120778581|XP_039966382.1|BTRY
OG0000045	CCAP1982_LOCUS11541|CAD7003078.1|CCAP	LOC120778222|XP_039965914.1|BTRY
OG0000045	CCAP1982_LOCUS11542|CAD7003079.1|CCAP	LOC120777964|XP_039965517.1|BTRY
OG0000047	CCAP1982_LOCUS9943|CAD7001446.1|CCAP	LOC120775795|XP_039962073.1|BTRY
OG0000048	CCAP1982_LOCUS14848|CAD7006534.1|CCAP, CCAP1982_LOCUS14854|CAD7006540.1|CCAP, CCAP1982_LOCUS21937|CAD7013923.1|CCAP	LOC120778712|XP_039966608.1|BTRY
OG0000048	CCAP1982_LOCUS14846|CAD7006532.1|CCAP, CCAP1982_LOCUS14847|CAD7006533.1|CCAP	LOC120778037|XP_039965645.1|BTRY, LOC120778038|XP_039965646.1|BTRY
OG0000048	CCAP1982_LOCUS14843|CAD7006529.1|CCAP, CCAP1982_LOCUS14840|CAD7006526.1|CCAP	LOC120778039|XP_039965648.1|BTRY, LOC120777177|XP_039964270.1|BTRY, LOC120778034|XP_039965642.1|BTRY, LOC120778035|XP_039965643.1|BTRY, LOC120778036|XP_039965644.1|BTRY
OG0000048	CCAP1982_LOCUS14844|CAD7006530.1|CCAP, CCAP1982_LOCUS14839|CAD7006525.1|CCAP, CCAP1982_LOCUS14841|CAD7006527.1|CCAP	LOC120777178|XP_039964271.1|BTRY
OG0000048	CCAP1982_LOCUS21994|CAD7013985.1|CCAP	LOC120770230|XP_039953449.1|BTRY
OG0000048	CCAP1982_LOCUS14853|CAD7006539.1|CCAP	LOC120770488|XP_039953937.1|BTRY
OG0000048	CCAP1982_LOCUS14855|CAD7006541.1|CCAP	LOC120782877|XP_039971357.1|BTRY
OG0000048	CCAP1982_LOCUS14857|CAD7006543.1|CCAP, CCAP1982_LOCUS14856|CAD7006542.1|CCAP, CCAP1982_LOCUS14858|CAD7006544.1|CCAP	LOC120777798|XP_039965264.1|BTRY, LOC120778212|XP_039965903.1|BTRY, LOC120777799|XP_039965266.1|BTRY, LOC120778322|XP_039966052.1|BTRY, LOC120778227|XP_039965918.1|BTRY, LOC120778460|XP_039966194.1|BTRY
OG0000048	CCAP1982_LOCUS14852|CAD7006538.1|CCAP	LOC120770486|XP_039953934.1|BTRY
OG0000049	CCAP1982_LOCUS3089|CAD6994333.1|CCAP	LOC120782209|XP_039970301.1|BTRY
OG0000049	CCAP1982_LOCUS3087|CAD6994331.1|CCAP	LOC120781673|XP_039969832.1|BTRY
OG0000049	CCAP1982_LOCUS3086|CAD6994330.1|CCAP	LOC120782186|XP_039970263.1|BTRY, LOC120782627|XP_039970929.1|BTRY
OG0000049	CCAP1982_LOCUS3090|CAD6994334.1|CCAP	LOC120772847|XP_039957638.1|BTRY
OG0000050	CCAP1982_LOCUS13741|CAD7005381.1|CCAP	LOC120776369|XP_039962882.1|BTRY
OG0000050	CCAP1982_LOCUS13740|CAD7005380.1|CCAP	LOC120778411|XP_039966128.1|BTRY
OG0000051	CCAP1982_LOCUS274|CAD6991345.1|CCAP	LOC120776450|XP_039963045.1|BTRY
OG0000051	CCAP1982_LOCUS4232|CAD6995519.1|CCAP	LOC120782523|XP_039970766.1|BTRY
OG0000051	CCAP1982_LOCUS4234|CAD6995521.1|CCAP	LOC120766330|XP_039947687.1|BTRY
OG0000051	CCAP1982_LOCUS4223|CAD6995510.1|CCAP	LOC120774683|XP_039960350.1|BTRY
OG0000051	CCAP1982_LOCUS170|CAD6991233.1|CCAP	LOC120766819|XP_039948463.1|BTRY
OG0000051	CCAP1982_LOCUS4233|CAD6995520.1|CCAP	LOC120766441|XP_039947883.1|BTRY
OG0000052	CCAP1982_LOCUS19453|CAD7011350.1|CCAP	LOC120771792|XP_039955923.1|BTRY
OG0000052	CCAP1982_LOCUS12190|CAD7003754.1|CCAP	LOC120772636|XP_039957293.1|BTRY
OG0000052	CCAP1982_LOCUS12192|CAD7003756.1|CCAP	LOC120772635|XP_039957292.1|BTRY
OG0000052	CCAP1982_LOCUS12191|CAD7003755.1|CCAP	LOC120772637|XP_039957294.1|BTRY
OG0000053	CCAP1982_LOCUS20953|CAD7012854.1|CCAP	LOC120770153|XP_039953281.1|BTRY
OG0000053	CCAP1982_LOCUS20955|CAD7012856.1|CCAP	LOC120770564|XP_039954076.1|BTRY
OG0000053	CCAP1982_LOCUS20956|CAD7012857.1|CCAP	LOC120770562|XP_039954075.1|BTRY
OG0000053	CCAP1982_LOCUS20959|CAD7012860.1|CCAP	LOC120771115|XP_039954899.1|BTRY
OG0000053	CCAP1982_LOCUS21332|CAD7013261.1|CCAP	LOC120772335|XP_039956813.1|BTRY
OG0000053	CCAP1982_LOCUS20960|CAD7012861.1|CCAP	LOC120771116|XP_039954900.1|BTRY
OG0000054	CCAP1982_LOCUS1028|CAD6992150.1|CCAP	LOC120766688|XP_039948268.1|BTRY, LOC120773479|XP_039958337.1|BTRY
OG0000054	CCAP1982_LOCUS1030|CAD6992152.1|CCAP	LOC120766314|XP_039947666.1|BTRY, LOC120771817|XP_039955972.1|BTRY
OG0000054	CCAP1982_LOCUS626|CAD6991713.1|CCAP	LOC120766166|XP_039947447.1|BTRY
OG0000055	CCAP1982_LOCUS1093|CAD6992223.1|CCAP	LOC120767407|XP_039949383.1|BTRY, LOC120767396|XP_039949357.1|BTRY, LOC120779292|XP_039967439.1|BTRY, LOC120779293|XP_039967441.1|BTRY, LOC120767398|XP_039949371.1|BTRY, LOC120767423|XP_039949402.1|BTRY, LOC120767442|XP_039949442.1|BTRY, LOC120767412|XP_039949391.1|BTRY, LOC120767431|XP_039949416.1|BTRY, LOC120767391|XP_039949342.1|BTRY
OG0000055	CCAP1982_LOCUS1092|CAD6992222.1|CCAP	LOC120767434|XP_039949431.1|BTRY
OG0000058	CCAP1982_LOCUS13059|CAD7004664.1|CCAP	LOC120778110|XP_039965747.1|BTRY, LOC120778815|XP_039966755.1|BTRY
OG0000058	CCAP1982_LOCUS14675|CAD7006353.1|CCAP	LOC120777383|XP_039964608.1|BTRY
OG0000059	CCAP1982_LOCUS3622|CAD6994887.1|CCAP	LOC120780097|XP_039968312.1|BTRY, LOC120780106|XP_039968325.1|BTRY, LOC120775512|XP_039961658.1|BTRY
OG0000059	CCAP1982_LOCUS3620|CAD6994885.1|CCAP	LOC120781731|XP_039969904.1|BTRY, LOC120782205|XP_039970291.1|BTRY, LOC120766699|XP_039948281.1|BTRY
OG0000059	CCAP1982_LOCUS3626|CAD6994891.1|CCAP	LOC120782168|XP_039970239.1|BTRY, LOC120775546|XP_039961709.1|BTRY
OG0000060	CCAP1982_LOCUS3311|CAD6994573.1|CCAP	LOC120768177|XP_039950680.1|BTRY
OG0000061	CCAP1982_LOCUS7588|CAD6999041.1|CCAP	LOC120768964|XP_039951692.1|BTRY
OG0000061	CCAP1982_LOCUS7589|CAD6999042.1|CCAP	LOC120768474|XP_039951115.1|BTRY
OG0000061	CCAP1982_LOCUS7590|CAD6999043.1|CCAP	LOC120768583|XP_039951274.1|BTRY
OG0000062	CCAP1982_LOCUS9178|CAD7000705.1|CCAP	LOC120769500|XP_039952465.1|BTRY, LOC120766206|XP_039947509.1|BTRY, LOC120779328|XP_039967463.1|BTRY, LOC120775291|XP_039961384.1|BTRY, LOC120771826|XP_039955989.1|BTRY
OG0000062	CCAP1982_LOCUS2476|CAD6993670.1|CCAP, CCAP1982_LOCUS9173|CAD7000700.1|CCAP	LOC120769103|XP_039951898.1|BTRY
OG0000062	CCAP1982_LOCUS9182|CAD7000709.1|CCAP, CCAP1982_LOCUS9181|CAD7000708.1|CCAP, CCAP1982_LOCUS9180|CAD7000707.1|CCAP	LOC120767422|XP_039949399.1|BTRY, LOC120767417|XP_039949393.1|BTRY, LOC120767416|XP_039949392.1|BTRY, LOC120767418|XP_039949395.1|BTRY, LOC120767419|XP_039949396.1|BTRY, LOC120767415|XP_039949390.1|BTRY, LOC120767420|XP_039949397.1|BTRY, LOC120767414|XP_039949389.1|BTRY, LOC120767411|XP_039949387.1|BTRY
OG0000063	CCAP1982_LOCUS12099|CAD7003661.1|CCAP	LOC120782455|XP_039970679.1|BTRY, LOC120777941|XP_039965477.1|BTRY
OG0000065	CCAP1982_LOCUS3818|CAD6995095.1|CCAP	LOC120779665|XP_039967959.1|BTRY
OG0000065	CCAP1982_LOCUS3819|CAD6995096.1|CCAP	LOC120779680|XP_039967975.1|BTRY
OG0000065	CCAP1982_LOCUS3788|CAD6995064.1|CCAP	LOC120782495|XP_039970733.1|BTRY
OG0000067	CCAP1982_LOCUS1335|CAD6992483.1|CCAP	LOC120771541|XP_039955568.1|BTRY
OG0000067	CCAP1982_LOCUS1336|CAD6992484.1|CCAP	LOC120766666|XP_039948233.1|BTRY
OG0000067	CCAP1982_LOCUS14066|CAD7005714.1|CCAP	LOC120778614|XP_039966425.1|BTRY
OG0000067	CCAP1982_LOCUS21530|CAD7013467.1|CCAP	LOC120772621|XP_039957270.1|BTRY
OG0000067	CCAP1982_LOCUS14064|CAD7005712.1|CCAP	LOC120778613|XP_039966424.1|BTRY
OG0000069	CCAP1982_LOCUS11426|CAD7002962.1|CCAP	LOC120769584|XP_039952577.1|BTRY, LOC120778243|XP_039965938.1|BTRY
OG0000069	CCAP1982_LOCUS9788|CAD7001291.1|CCAP	LOC120781634|XP_039969799.1|BTRY, LOC120779900|XP_039968182.1|BTRY, LOC120781516|XP_039969671.1|BTRY
OG0000069	CCAP1982_LOCUS8182|CAD6999652.1|CCAP	LOC120769525|XP_039952497.1|BTRY
OG0000069	CCAP1982_LOCUS11675|CAD7003215.1|CCAP, CCAP1982_LOCUS19857|CAD7011745.1|CCAP, CCAP1982_LOCUS10171|CAD7001680.1|CCAP, CCAP1982_LOCUS5820|CAD6997179.1|CCAP	LOC120779684|XP_039967976.1|BTRY, LOC120780768|XP_039968955.1|BTRY, LOC120768676|XP_039951388.1|BTRY, LOC120782061|XP_039970152.1|BTRY, LOC120779525|XP_039967789.1|BTRY, LOC120768824|XP_039951511.1|BTRY, LOC120781112|XP_039969185.1|BTRY, LOC120768341|XP_039950928.1|BTRY, LOC120779618|XP_039967900.1|BTRY, LOC120768781|XP_039951474.1|BTRY, LOC120779500|XP_039967726.1|BTRY, LOC120779818|XP_039968124.1|BTRY, LOC120781302|XP_039969436.1|BTRY, LOC120775495|XP_039961636.1|BTRY, LOC120780820|XP_039969000.1|BTRY, LOC120781397|XP_039969540.1|BTRY, LOC120779769|XP_039968082.1|BTRY, LOC120781496|XP_039969655.1|BTRY, LOC120781281|XP_039969411.1|BTRY, LOC120781543|XP_039969709.1|BTRY, LOC120780171|XP_039968382.1|BTRY, LOC120780163|XP_039968376.1|BTRY, LOC120768649|XP_039951354.1|BTRY, LOC120780276|XP_039968475.1|BTRY
OG0000071	CCAP1982_LOCUS13882|CAD7005522.1|CCAP	LOC120778566|XP_039966364.1|BTRY
OG0000071	CCAP1982_LOCUS13883|CAD7005523.1|CCAP	LOC120778407|XP_039966125.1|BTRY
OG0000072	CCAP1982_LOCUS22450|CAD7014454.1|CCAP	LOC120771304|XP_039955172.1|BTRY
OG0000072	CCAP1982_LOCUS22440|CAD7014444.1|CCAP	LOC120772988|XP_039957836.1|BTRY
OG0000072	CCAP1982_LOCUS22446|CAD7014450.1|CCAP	LOC120771756|XP_039955872.1|BTRY
OG0000073	CCAP1982_LOCUS19678|CAD7011589.1|CCAP	LOC120770531|XP_039954016.1|BTRY
OG0000073	CCAP1982_LOCUS2823|CAD6994046.1|CCAP	LOC120766419|XP_039947816.1|BTRY
OG0000073	CCAP1982_LOCUS2819|CAD6994042.1|CCAP	LOC120781558|XP_039969725.1|BTRY
OG0000074	CCAP1982_LOCUS12639|CAD7004220.1|CCAP	LOC120778910|XP_039966891.1|BTRY
OG0000075	CCAP1982_LOCUS12981|CAD7004586.1|CCAP	LOC120776593|XP_039963300.1|BTRY
OG0000075	CCAP1982_LOCUS12989|CAD7004594.1|CCAP	LOC120776385|XP_039962930.1|BTRY
OG0000075	CCAP1982_LOCUS12988|CAD7004593.1|CCAP	LOC120776389|XP_039962933.1|BTRY
OG0000075	CCAP1982_LOCUS12982|CAD7004587.1|CCAP, CCAP1982_LOCUS12983|CAD7004588.1|CCAP	LOC120778794|XP_039966728.1|BTRY, LOC120778726|XP_039966624.1|BTRY, LOC120778602|XP_039966409.1|BTRY
OG0000075	CCAP1982_LOCUS12984|CAD7004589.1|CCAP	LOC120778440|XP_039966162.1|BTRY
OG0000075	CCAP1982_LOCUS12987|CAD7004592.1|CCAP	LOC120776388|XP_039962932.1|BTRY
OG0000076	CCAP1982_LOCUS11742|CAD7003280.1|CCAP	LOC120778972|XP_039966981.1|BTRY
OG0000077	CCAP1982_LOCUS20515|CAD7012432.1|CCAP	LOC120770520|XP_039953996.1|BTRY
OG0000077	CCAP1982_LOCUS1052|CAD6992178.1|CCAP	LOC120766987|XP_039948728.1|BTRY
OG0000077	CCAP1982_LOCUS19492|CAD7011392.1|CCAP	LOC120771294|XP_039955159.1|BTRY
OG0000077	CCAP1982_LOCUS3920|CAD6995201.1|CCAP	LOC120767550|XP_039949648.1|BTRY
OG0000079	CCAP1982_LOCUS8747|CAD7000257.1|CCAP	LOC120769799|XP_039952920.1|BTRY
OG0000080	CCAP1982_LOCUS19396|CAD7011289.1|CCAP	LOC120770830|XP_039954353.1|BTRY, LOC120772997|XP_039957842.1|BTRY, LOC120772996|XP_039957841.1|BTRY
OG0000081	CCAP1982_LOCUS10921|CAD7002430.1|CCAP	LOC120778160|XP_039965820.1|BTRY
OG0000082	CCAP1982_LOCUS774|CAD6991883.1|CCAP	LOC120782787|XP_039971189.1|BTRY
OG0000082	CCAP1982_LOCUS8015|CAD6999491.1|CCAP, CCAP1982_LOCUS52|CAD6991105.1|CCAP	LOC120766890|XP_039948574.1|BTRY, LOC120766889|XP_039948573.1|BTRY
OG0000083	CCAP1982_LOCUS6083|CAD6997437.1|CCAP	LOC120768958|XP_039951686.1|BTRY
OG0000083	CCAP1982_LOCUS6084|CAD6997438.1|CCAP	LOC120767865|XP_039950113.1|BTRY
OG0000084	CCAP1982_LOCUS21786|CAD7013760.1|CCAP	LOC120781256|XP_039969343.1|BTRY
OG0000084	CCAP1982_LOCUS21697|CAD7013654.1|CCAP, CCAP1982_LOCUS21696|CAD7013653.1|CCAP, CCAP1982_LOCUS21698|CAD7013655.1|CCAP, CCAP1982_LOCUS21699|CAD7013657.1|CCAP, CCAP1982_LOCUS21700|CAD7013658.1|CCAP, CCAP1982_LOCUS21695|CAD7013652.1|CCAP, CCAP1982_LOCUS21694|CAD7013651.1|CCAP	LOC120770047|XP_039953099.1|BTRY, LOC120768058|XP_039950510.1|BTRY, LOC120771201|XP_039955035.1|BTRY
OG0000085	CCAP1982_LOCUS20067|CAD7011957.1|CCAP, CCAP1982_LOCUS20066|CAD7011955.1|CCAP, CCAP1982_LOCUS21031|CAD7012934.1|CCAP	LOC120772591|XP_039957235.1|BTRY
OG0000086	CCAP1982_LOCUS22578|CAD7014579.1|CCAP	LOC120771042|XP_039954775.1|BTRY
OG0000087	CCAP1982_LOCUS5747|CAD6997095.1|CCAP	LOC120768924|XP_039951637.1|BTRY
OG0000087	CCAP1982_LOCUS5317|CAD6996633.1|CCAP	LOC120769645|XP_039952684.1|BTRY
OG0000087	CCAP1982_LOCUS5318|CAD6996634.1|CCAP, CCAP1982_LOCUS5294|CAD6996620.1|CCAP	LOC120769435|XP_039952350.1|BTRY
OG0000088	CCAP1982_LOCUS20832|CAD7012728.1|CCAP	LOC120773069|XP_039957940.1|BTRY
OG0000089	CCAP1982_LOCUS487|CAD6991569.1|CCAP	LOC120766628|XP_039948178.1|BTRY
OG0000089	CCAP1982_LOCUS12882|CAD7004477.1|CCAP	LOC120778537|XP_039966313.1|BTRY
OG0000090	CCAP1982_LOCUS20695|CAD7012611.1|CCAP	LOC120771351|XP_039955235.1|BTRY
OG0000090	CCAP1982_LOCUS20698|CAD7012614.1|CCAP	LOC120771989|XP_039956278.1|BTRY
OG0000090	CCAP1982_LOCUS20704|CAD7012620.1|CCAP	LOC120772488|XP_039957068.1|BTRY
OG0000090	CCAP1982_LOCUS20703|CAD7012619.1|CCAP	LOC120771988|XP_039956277.1|BTRY
OG0000090	CCAP1982_LOCUS20702|CAD7012618.1|CCAP	LOC120771986|XP_039956274.1|BTRY, LOC120771987|XP_039956276.1|BTRY
OG0000091	CCAP1982_LOCUS2528|CAD6993730.1|CCAP	LOC120780252|XP_039968448.1|BTRY
OG0000091	CCAP1982_LOCUS1153|CAD6992285.1|CCAP	LOC120769362|XP_039952257.1|BTRY
OG0000091	CCAP1982_LOCUS1156|CAD6992288.1|CCAP	LOC120773577|XP_039958502.1|BTRY
OG0000091	CCAP1982_LOCUS1155|CAD6992287.1|CCAP	LOC120777245|XP_039964375.1|BTRY
OG0000091	CCAP1982_LOCUS1154|CAD6992286.1|CCAP	LOC120766362|XP_039947726.1|BTRY
OG0000092	CCAP1982_LOCUS4954|CAD6996271.1|CCAP	LOC120766302|XP_039947649.1|BTRY
OG0000092	CCAP1982_LOCUS831|CAD6991943.1|CCAP, CCAP1982_LOCUS832|CAD6991944.1|CCAP, CCAP1982_LOCUS830|CAD6991942.1|CCAP	LOC120782357|XP_039970530.1|BTRY
OG0000092	CCAP1982_LOCUS835|CAD6991947.1|CCAP	LOC120782888|XP_039971370.1|BTRY
OG0000092	CCAP1982_LOCUS834|CAD6991946.1|CCAP	LOC120782541|XP_039970806.1|BTRY
OG0000093	CCAP1982_LOCUS8218|CAD6999691.1|CCAP	LOC120768178|XP_039950676.1|BTRY
OG0000094	CCAP1982_LOCUS12193|CAD7003757.1|CCAP	LOC120772633|XP_039957290.1|BTRY
OG0000094	CCAP1982_LOCUS12194|CAD7003758.1|CCAP	LOC120772634|XP_039957291.1|BTRY
OG0000094	CCAP1982_LOCUS3416|CAD6994681.1|CCAP	LOC120781795|XP_039969955.1|BTRY
OG0000094	CCAP1982_LOCUS3417|CAD6994682.1|CCAP	LOC120781757|XP_039969927.1|BTRY, LOC120781762|XP_039969932.1|BTRY, LOC120781776|XP_039969940.1|BTRY
OG0000095	CCAP1982_LOCUS10147|CAD7001655.1|CCAP, CCAP1982_LOCUS8397|CAD6999886.1|CCAP	LOC120774625|XP_039960283.1|BTRY
OG0000096	CCAP1982_LOCUS8438|CAD6999925.1|CCAP	LOC120768952|XP_039951675.1|BTRY
OG0000096	CCAP1982_LOCUS5468|CAD6996795.1|CCAP	LOC120768465|XP_039951102.1|BTRY
OG0000096	CCAP1982_LOCUS5460|CAD6996785.1|CCAP, CCAP1982_LOCUS5463|CAD6996789.1|CCAP, CCAP1982_LOCUS5462|CAD6996788.1|CCAP, CCAP1982_LOCUS5464|CAD6996791.1|CCAP	LOC120768467|XP_039951105.1|BTRY
OG0000096	CCAP1982_LOCUS5467|CAD6996794.1|CCAP	LOC120768466|XP_039951104.1|BTRY
OG0000096	CCAP1982_LOCUS5465|CAD6996792.1|CCAP, CCAP1982_LOCUS5466|CAD6996793.1|CCAP	LOC120768468|XP_039951106.1|BTRY
OG0000096	CCAP1982_LOCUS6165|CAD6997525.1|CCAP	LOC120767637|XP_039949738.1|BTRY, LOC120767636|XP_039949737.1|BTRY
OG0000096	CCAP1982_LOCUS7697|CAD6999159.1|CCAP	LOC120769373|XP_039952272.1|BTRY
OG0000096	CCAP1982_LOCUS8044|CAD6999519.1|CCAP, CCAP1982_LOCUS8045|CAD6999521.1|CCAP, CCAP1982_LOCUS8046|CAD6999522.1|CCAP	LOC120768601|XP_039951297.1|BTRY, LOC120769075|XP_039951869.1|BTRY, LOC120769214|XP_039952041.1|BTRY, LOC120769063|XP_039951852.1|BTRY, LOC120769257|XP_039952092.1|BTRY
OG0000096	CCAP1982_LOCUS5461|CAD6996787.1|CCAP	LOC120768464|XP_039951101.1|BTRY, LOC120768463|XP_039951100.1|BTRY
OG0000096	CCAP1982_LOCUS7698|CAD6999161.1|CCAP	LOC120769288|XP_039952142.1|BTRY
OG0000101	CCAP1982_LOCUS12874|CAD7004468.1|CCAP	LOC120776874|XP_039963866.1|BTRY
OG0000101	CCAP1982_LOCUS12873|CAD7004467.1|CCAP	LOC120776871|XP_039963862.1|BTRY
OG0000101	CCAP1982_LOCUS12877|CAD7004471.1|CCAP	LOC120776875|XP_039963867.1|BTRY
OG0000101	CCAP1982_LOCUS12875|CAD7004469.1|CCAP	LOC120776632|XP_039963382.1|BTRY
OG0000102	CCAP1982_LOCUS7221|CAD6998654.1|CCAP	LOC120768179|XP_039950679.1|BTRY, LOC120768056|XP_039950507.1|BTRY, LOC120771676|XP_039955732.1|BTRY
OG0000102	CCAP1982_LOCUS5355|CAD6996671.1|CCAP, CCAP1982_LOCUS13057|CAD7004662.1|CCAP	LOC120777852|XP_039965328.1|BTRY
OG0000103	CCAP1982_LOCUS12819|CAD7004408.1|CCAP	LOC120777733|XP_039965157.1|BTRY
OG0000103	CCAP1982_LOCUS12815|CAD7004405.1|CCAP, CCAP1982_LOCUS13027|CAD7004632.1|CCAP	LOC120776555|XP_039963241.1|BTRY
OG0000103	CCAP1982_LOCUS21308|CAD7013237.1|CCAP	LOC120771914|XP_039956135.1|BTRY
OG0000103	CCAP1982_LOCUS21309|CAD7013238.1|CCAP	LOC120772128|XP_039956478.1|BTRY
OG0000104	CCAP1982_LOCUS11737|CAD7003275.1|CCAP	LOC120778142|XP_039965799.1|BTRY, LOC120778141|XP_039965798.1|BTRY
OG0000104	CCAP1982_LOCUS5280|CAD6996610.1|CCAP	LOC120769260|XP_039952098.1|BTRY
OG0000104	CCAP1982_LOCUS1505|CAD6992660.1|CCAP	LOC120766497|XP_039947982.1|BTRY
OG0000104	CCAP1982_LOCUS1506|CAD6992661.1|CCAP	LOC120766343|XP_039947703.1|BTRY
OG0000104	CCAP1982_LOCUS12239|CAD7003806.1|CCAP	LOC120778118|XP_039965756.1|BTRY
OG0000104	CCAP1982_LOCUS12238|CAD7003805.1|CCAP	LOC120778866|XP_039966836.1|BTRY
OG0000104	CCAP1982_LOCUS12237|CAD7003804.1|CCAP	LOC120779052|XP_039967120.1|BTRY, LOC120778973|XP_039966995.1|BTRY
OG0000105	CCAP1982_LOCUS4847|CAD6996155.1|CCAP	LOC120782639|XP_039970941.1|BTRY, LOC120767012|XP_039948769.1|BTRY
OG0000105	CCAP1982_LOCUS4851|CAD6996159.1|CCAP, CCAP1982_LOCUS4850|CAD6996158.1|CCAP	LOC120782189|XP_039970265.1|BTRY
OG0000107	CCAP1982_LOCUS21062|CAD7012971.1|CCAP, CCAP1982_LOCUS21057|CAD7012966.1|CCAP	LOC120770816|XP_039954328.1|BTRY
OG0000108	CCAP1982_LOCUS12746|CAD7004327.1|CCAP	LOC120779619|XP_039967901.1|BTRY
OG0000109	CCAP1982_LOCUS7956|CAD6999432.1|CCAP	LOC120768593|XP_039951288.1|BTRY
OG0000110	CCAP1982_LOCUS12357|CAD7003935.1|CCAP	LOC120777572|XP_039964910.1|BTRY, LOC120778881|XP_039966858.1|BTRY
OG0000110	CCAP1982_LOCUS12358|CAD7003936.1|CCAP	LOC120778906|XP_039966885.1|BTRY, LOC120777638|XP_039965025.1|BTRY
OG0000111	CCAP1982_LOCUS20745|CAD7012644.1|CCAP	LOC120771785|XP_039955913.1|BTRY
OG0000111	CCAP1982_LOCUS20746|CAD7012645.1|CCAP	LOC120771525|XP_039955516.1|BTRY, LOC120771526|XP_039955517.1|BTRY, LOC120771524|XP_039955515.1|BTRY
OG0000113	CCAP1982_LOCUS2584|CAD6993786.1|CCAP	LOC120771011|XP_039954717.1|BTRY, LOC120782768|XP_039971165.1|BTRY
OG0000114	CCAP1982_LOCUS6785|CAD6998169.1|CCAP	LOC120767657|XP_039949763.1|BTRY, LOC120774073|XP_039959325.1|BTRY, LOC120767655|XP_039949762.1|BTRY
OG0000114	CCAP1982_LOCUS6786|CAD6998170.1|CCAP	LOC120767658|XP_039949764.1|BTRY
