Orthogroup	CCAP.longest_only	DSEC.longest_only
OG0000071	CCAP1982_LOCUS13882|CAD7005522.1|CCAP, CCAP1982_LOCUS13883|CAD7005523.1|CCAP	LOC6605584|XP_032575054.1|DSEC, LOC6605583|XP_002030402.2|DSEC, LOC6605585|XP_002030404.1|DSEC
OG0000072	CCAP1982_LOCUS22450|CAD7014454.1|CCAP	LOC6609446|XP_002034131.1|DSEC
OG0000072	CCAP1982_LOCUS22440|CAD7014444.1|CCAP	LOC6609453|XP_002034138.1|DSEC
OG0000072	CCAP1982_LOCUS22446|CAD7014450.1|CCAP	LOC6609448|XP_032571731.1|DSEC
OG0000073	CCAP1982_LOCUS19678|CAD7011589.1|CCAP	LOC6609744|XP_002034398.2|DSEC
OG0000073	CCAP1982_LOCUS2823|CAD6994046.1|CCAP	LOC6614351|XP_032576696.1|DSEC
OG0000074	CCAP1982_LOCUS12639|CAD7004220.1|CCAP	LOC6610960|XP_002035517.1|DSEC
OG0000075	CCAP1982_LOCUS12981|CAD7004586.1|CCAP	LOC6605018|XP_002029861.1|DSEC
OG0000075	CCAP1982_LOCUS12988|CAD7004593.1|CCAP, CCAP1982_LOCUS12982|CAD7004587.1|CCAP, CCAP1982_LOCUS12983|CAD7004588.1|CCAP, CCAP1982_LOCUS12984|CAD7004589.1|CCAP	LOC6605017|XP_002029860.1|DSEC
OG0000075	CCAP1982_LOCUS12987|CAD7004592.1|CCAP	LOC6605015|XP_002029858.1|DSEC
OG0000076	CCAP1982_LOCUS11742|CAD7003280.1|CCAP	LOC6610804|XP_032574471.1|DSEC
OG0000077	CCAP1982_LOCUS20515|CAD7012432.1|CCAP	LOC6609946|XP_002034592.1|DSEC
OG0000077	CCAP1982_LOCUS1052|CAD6992178.1|CCAP	LOC6607116|XP_002031904.1|DSEC
OG0000077	CCAP1982_LOCUS19492|CAD7011392.1|CCAP	LOC6618789|XP_002043039.2|DSEC
OG0000077	CCAP1982_LOCUS3920|CAD6995201.1|CCAP	LOC6618743|XP_032576637.1|DSEC
OG0000079	CCAP1982_LOCUS8747|CAD7000257.1|CCAP	LOC116801784|XP_032579181.1|DSEC, LOC6613269|XP_032579200.1|DSEC, LOC6613270|XP_032579159.1|DSEC
OG0000080	CCAP1982_LOCUS19396|CAD7011289.1|CCAP	LOC6609553|XP_032570859.1|DSEC
OG0000081	CCAP1982_LOCUS10921|CAD7002430.1|CCAP	LOC6610291|XP_002034886.1|DSEC
OG0000082	CCAP1982_LOCUS774|CAD6991883.1|CCAP	LOC6615566|XP_002039940.2|DSEC
OG0000082	CCAP1982_LOCUS8015|CAD6999491.1|CCAP, CCAP1982_LOCUS52|CAD6991105.1|CCAP	LOC6606452|XP_002031255.1|DSEC
OG0000083	CCAP1982_LOCUS6083|CAD6997437.1|CCAP	LOC116800215|XP_032569927.1|DSEC, LOC6611746|XP_002036269.1|DSEC, LOC6611745|XP_032583492.1|DSEC, LOC6611743|XP_032583597.1|DSEC, LOC6611744|XP_032583168.1|DSEC
OG0000083	CCAP1982_LOCUS6084|CAD6997438.1|CCAP	LOC6612009|XP_032569925.1|DSEC
OG0000084	CCAP1982_LOCUS21786|CAD7013760.1|CCAP	LOC6609841|XP_002034493.1|DSEC
OG0000084	CCAP1982_LOCUS21697|CAD7013654.1|CCAP, CCAP1982_LOCUS21696|CAD7013653.1|CCAP, CCAP1982_LOCUS21698|CAD7013655.1|CCAP, CCAP1982_LOCUS21699|CAD7013657.1|CCAP, CCAP1982_LOCUS21700|CAD7013658.1|CCAP, CCAP1982_LOCUS21695|CAD7013652.1|CCAP, CCAP1982_LOCUS21694|CAD7013651.1|CCAP	LOC6609358|XP_002034047.1|DSEC
OG0000087	CCAP1982_LOCUS5747|CAD6997095.1|CCAP	LOC6611885|XP_002036403.2|DSEC
OG0000087	CCAP1982_LOCUS5317|CAD6996633.1|CCAP, CCAP1982_LOCUS5318|CAD6996634.1|CCAP, CCAP1982_LOCUS5294|CAD6996620.1|CCAP, CCAP1982_LOCUS5258|CAD6996589.1|CCAP	LOC6611274|XP_002035829.1|DSEC
OG0000088	CCAP1982_LOCUS20832|CAD7012728.1|CCAP	LOC6607857|XP_032572237.1|DSEC
OG0000089	CCAP1982_LOCUS487|CAD6991569.1|CCAP	LOC6614195|XP_002038642.1|DSEC
OG0000089	CCAP1982_LOCUS12882|CAD7004477.1|CCAP	LOC6605081|XP_002029922.1|DSEC
OG0000090	CCAP1982_LOCUS20695|CAD7012611.1|CCAP	LOC6608382|XP_002033118.1|DSEC
OG0000090	CCAP1982_LOCUS20698|CAD7012614.1|CCAP	LOC6608386|XP_032571023.1|DSEC
OG0000090	CCAP1982_LOCUS20704|CAD7012620.1|CCAP, CCAP1982_LOCUS20703|CAD7012619.1|CCAP	LOC6610773|XP_002035339.1|DSEC
OG0000091	CCAP1982_LOCUS2528|CAD6993730.1|CCAP	LOC6612658|XP_032576233.1|DSEC
OG0000091	CCAP1982_LOCUS1156|CAD6992288.1|CCAP	LOC6613760|XP_032578418.1|DSEC
OG0000091	CCAP1982_LOCUS1155|CAD6992287.1|CCAP, CCAP1982_LOCUS1154|CAD6992286.1|CCAP	LOC116801651|XP_032578417.1|DSEC
OG0000092	CCAP1982_LOCUS831|CAD6991943.1|CCAP, CCAP1982_LOCUS832|CAD6991944.1|CCAP, CCAP1982_LOCUS830|CAD6991942.1|CCAP	LOC6619698|XP_032579430.1|DSEC
OG0000092	CCAP1982_LOCUS835|CAD6991947.1|CCAP	LOC6619700|XP_002043915.1|DSEC
OG0000092	CCAP1982_LOCUS834|CAD6991946.1|CCAP	LOC6616968|XP_002041296.1|DSEC, LOC6619699|XP_002043914.1|DSEC
OG0000093	CCAP1982_LOCUS8218|CAD6999691.1|CCAP	LOC6611634|XP_002036170.1|DSEC
OG0000094	CCAP1982_LOCUS3416|CAD6994681.1|CCAP, CCAP1982_LOCUS3417|CAD6994682.1|CCAP	LOC6614059|XP_002038513.1|DSEC
OG0000096	CCAP1982_LOCUS8438|CAD6999925.1|CCAP	LOC6614658|XP_002039085.1|DSEC, LOC6611394|XP_002035938.1|DSEC, LOC6606981|XP_032576845.1|DSEC
OG0000096	CCAP1982_LOCUS5468|CAD6996795.1|CCAP, CCAP1982_LOCUS5460|CAD6996785.1|CCAP, CCAP1982_LOCUS5463|CAD6996789.1|CCAP, CCAP1982_LOCUS5462|CAD6996788.1|CCAP, CCAP1982_LOCUS5464|CAD6996791.1|CCAP, CCAP1982_LOCUS5467|CAD6996794.1|CCAP, CCAP1982_LOCUS5465|CAD6996792.1|CCAP, CCAP1982_LOCUS5466|CAD6996793.1|CCAP, CCAP1982_LOCUS6165|CAD6997525.1|CCAP, CCAP1982_LOCUS7697|CAD6999159.1|CCAP, CCAP1982_LOCUS8044|CAD6999519.1|CCAP, CCAP1982_LOCUS8045|CAD6999521.1|CCAP, CCAP1982_LOCUS8046|CAD6999522.1|CCAP, CCAP1982_LOCUS5461|CAD6996787.1|CCAP	LOC6614724|XP_032569761.1|DSEC
OG0000098	CCAP1982_LOCUS3817|CAD6995094.1|CCAP	LOC6606676|XP_002031476.1|DSEC, LOC6621482|XP_032577186.1|DSEC
OG0000101	CCAP1982_LOCUS12877|CAD7004471.1|CCAP	LOC6619343|XP_032573862.1|DSEC
OG0000101	CCAP1982_LOCUS12875|CAD7004469.1|CCAP	LOC6618409|XP_032573873.1|DSEC, LOC6618414|XP_032573872.1|DSEC
OG0000102	CCAP1982_LOCUS7221|CAD6998654.1|CCAP, CCAP1982_LOCUS5355|CAD6996671.1|CCAP, CCAP1982_LOCUS13057|CAD7004662.1|CCAP	LOC6608277|XP_002033021.1|DSEC
OG0000103	CCAP1982_LOCUS12819|CAD7004408.1|CCAP, CCAP1982_LOCUS12815|CAD7004405.1|CCAP, CCAP1982_LOCUS13027|CAD7004632.1|CCAP	LOC6604961|XP_002029804.1|DSEC, LOC6606121|XP_002030929.1|DSEC, LOC116801298|XP_032575929.1|DSEC
OG0000103	CCAP1982_LOCUS21308|CAD7013237.1|CCAP, CCAP1982_LOCUS21309|CAD7013238.1|CCAP	LOC6608599|XP_002033333.1|DSEC
OG0000104	CCAP1982_LOCUS11737|CAD7003275.1|CCAP	LOC6605945|XP_002030757.2|DSEC
OG0000104	CCAP1982_LOCUS1505|CAD6992660.1|CCAP, CCAP1982_LOCUS1506|CAD6992661.1|CCAP, CCAP1982_LOCUS12239|CAD7003806.1|CCAP	LOC6611808|XP_002036330.1|DSEC
OG0000104	CCAP1982_LOCUS12238|CAD7003805.1|CCAP, CCAP1982_LOCUS12237|CAD7003804.1|CCAP	LOC6605951|XP_002030763.2|DSEC, LOC6605950|XP_002030762.1|DSEC
OG0000105	CCAP1982_LOCUS4847|CAD6996155.1|CCAP	LOC6607252|XP_002032031.1|DSEC
OG0000105	CCAP1982_LOCUS4851|CAD6996159.1|CCAP, CCAP1982_LOCUS4850|CAD6996158.1|CCAP	LOC6607258|XP_002032037.1|DSEC, LOC6607259|XP_002032038.1|DSEC
OG0000107	CCAP1982_LOCUS21062|CAD7012971.1|CCAP, CCAP1982_LOCUS21057|CAD7012966.1|CCAP	LOC6615659|XP_002040030.1|DSEC, LOC116800201|XP_032569810.1|DSEC, LOC6614463|XP_002038896.1|DSEC, LOC6614462|XP_032583400.1|DSEC, LOC6615660|XP_002040031.1|DSEC
OG0000109	CCAP1982_LOCUS7956|CAD6999432.1|CCAP	LOC6612023|XP_002036540.1|DSEC, LOC6612022|XP_002036539.1|DSEC
OG0000110	CCAP1982_LOCUS12357|CAD7003935.1|CCAP	LOC6620844|XP_032573645.1|DSEC, LOC6611144|XP_002035701.2|DSEC
OG0000110	CCAP1982_LOCUS12358|CAD7003936.1|CCAP	LOC6611145|XP_002035702.1|DSEC
OG0000111	CCAP1982_LOCUS20745|CAD7012644.1|CCAP, CCAP1982_LOCUS20746|CAD7012645.1|CCAP	LOC6609987|XP_002034623.1|DSEC, LOC6620815|XP_032571778.1|DSEC, LOC6620816|XP_002045014.1|DSEC
OG0000113	CCAP1982_LOCUS2584|CAD6993786.1|CCAP	LOC6611439|XP_002035982.2|DSEC, LOC6609037|XP_032571701.1|DSEC, LOC6614036|XP_002038490.1|DSEC, LOC6614519|XP_002038950.2|DSEC
OG0000114	CCAP1982_LOCUS6785|CAD6998169.1|CCAP	LOC116803551|XP_032583232.1|DSEC
OG0000114	CCAP1982_LOCUS6786|CAD6998170.1|CCAP	LOC6617668|XP_032583231.1|DSEC
OG0000116	CCAP1982_LOCUS837|CAD6991949.1|CCAP	LOC6619705|XP_032579540.1|DSEC
OG0000116	CCAP1982_LOCUS839|CAD6991951.1|CCAP	LOC6619710|XP_032579538.1|DSEC
OG0000116	CCAP1982_LOCUS838|CAD6991950.1|CCAP	LOC6619706|XP_032579539.1|DSEC, LOC6619707|XP_002043922.1|DSEC
OG0000117	CCAP1982_LOCUS6010|CAD6997373.1|CCAP	LOC6611215|XP_002035771.1|DSEC
OG0000117	CCAP1982_LOCUS6011|CAD6997374.1|CCAP	LOC6611214|XP_002035770.2|DSEC
OG0000117	CCAP1982_LOCUS6012|CAD6997375.1|CCAP	LOC6611213|XP_002035769.1|DSEC
OG0000117	CCAP1982_LOCUS6013|CAD6997376.1|CCAP	LOC6611212|XP_002035768.1|DSEC
OG0000118	CCAP1982_LOCUS12332|CAD7003903.1|CCAP	LOC6613457|XP_002037929.1|DSEC, LOC6613456|XP_002037928.1|DSEC
OG0000119	CCAP1982_LOCUS3103|CAD6994347.1|CCAP, CCAP1982_LOCUS3098|CAD6994342.1|CCAP	LOC6607002|XP_002031791.1|DSEC, LOC6621198|XP_002045377.1|DSEC
OG0000119	CCAP1982_LOCUS3102|CAD6994346.1|CCAP	LOC6607001|XP_002031790.1|DSEC
OG0000120	CCAP1982_LOCUS23192|CAD7015242.1|CCAP	LOC6608695|XP_032572430.1|DSEC
OG0000121	CCAP1982_LOCUS2051|CAD6993234.1|CCAP, CCAP1982_LOCUS1663|CAD6992825.1|CCAP, CCAP1982_LOCUS1662|CAD6992824.1|CCAP	LOC6621159|XP_002045338.1|DSEC
OG0000122	CCAP1982_LOCUS8593|CAD7000095.1|CCAP	LOC6617448|XP_032583537.1|DSEC
OG0000122	CCAP1982_LOCUS21055|CAD7012964.1|CCAP	LOC6619859|XP_002044072.2|DSEC
OG0000122	CCAP1982_LOCUS9176|CAD7000703.1|CCAP	LOC6608366|XP_032570800.1|DSEC, LOC6613313|XP_002037789.1|DSEC
OG0000123	CCAP1982_LOCUS1926|CAD6993101.1|CCAP	LOC6618845|XP_002043094.1|DSEC, LOC6606606|XP_002031407.1|DSEC, LOC6614134|XP_002038587.1|DSEC, LOC6614133|XP_002038586.1|DSEC, LOC6614135|XP_002038588.1|DSEC
OG0000125	CCAP1982_LOCUS3814|CAD6995090.1|CCAP	LOC6617143|XP_032576639.1|DSEC
OG0000125	CCAP1982_LOCUS3392|CAD6994657.1|CCAP	LOC6606616|XP_002031417.2|DSEC
OG0000126	CCAP1982_LOCUS11731|CAD7003269.1|CCAP	LOC6612756|XP_002037259.1|DSEC, LOC6611315|XP_002035862.1|DSEC
OG0000127	CCAP1982_LOCUS4704|CAD6995998.1|CCAP	LOC6614284|XP_002038724.1|DSEC, LOC6614285|XP_002038725.1|DSEC, LOC6614283|XP_002038723.1|DSEC
OG0000127	CCAP1982_LOCUS4705|CAD6995999.1|CCAP	LOC6614282|XP_032579442.1|DSEC
OG0000128	CCAP1982_LOCUS22172|CAD7014166.1|CCAP, CCAP1982_LOCUS22173|CAD7014167.1|CCAP	LOC6615333|XP_032571841.1|DSEC
OG0000128	CCAP1982_LOCUS8671|CAD7000180.1|CCAP	LOC6614348|XP_032578458.1|DSEC
OG0000129	CCAP1982_LOCUS7073|CAD6998479.1|CCAP	LOC6605270|XP_032575245.1|DSEC, LOC116800634|XP_032572551.1|DSEC, LOC116802521|XP_032582873.1|DSEC, LOC6612240|XP_032581536.1|DSEC
OG0000130	CCAP1982_LOCUS13229|CAD7004843.1|CCAP	LOC6611001|XP_002035558.2|DSEC, LOC6610996|XP_002035553.1|DSEC, LOC6610997|XP_002035554.2|DSEC, LOC6611000|XP_032574071.1|DSEC
OG0000131	CCAP1982_LOCUS3123|CAD6994370.1|CCAP	LOC6606580|XP_002031381.1|DSEC
OG0000132	CCAP1982_LOCUS8509|CAD7000003.1|CCAP	LOC6617718|XP_002042030.1|DSEC, LOC6617717|XP_032583024.1|DSEC
OG0000132	CCAP1982_LOCUS738|CAD6991839.1|CCAP	LOC6616627|XP_002040984.1|DSEC
OG0000134	CCAP1982_LOCUS1778|CAD6992945.1|CCAP	LOC6606359|XP_002031164.1|DSEC
OG0000134	CCAP1982_LOCUS7922|CAD6999396.1|CCAP	LOC6612060|XP_002036577.1|DSEC
OG0000137	CCAP1982_LOCUS3379|CAD6994644.1|CCAP	LOC6614052|XP_002038506.1|DSEC
OG0000137	CCAP1982_LOCUS11874|CAD7003418.1|CCAP	LOC6611072|XP_032575266.1|DSEC
OG0000138	CCAP1982_LOCUS121|CAD6991184.1|CCAP	LOC6607217|XP_002032001.2|DSEC, LOC6607218|XP_002032002.1|DSEC, LOC6607216|XP_002032000.1|DSEC, LOC6607214|XP_002031998.2|DSEC, LOC6607215|XP_002031999.2|DSEC
OG0000141	CCAP1982_LOCUS11187|CAD7002710.1|CCAP	LOC6604891|XP_002029736.2|DSEC
OG0000142	CCAP1982_LOCUS416|CAD6991492.1|CCAP	LOC6607750|XP_002032513.1|DSEC
OG0000143	CCAP1982_LOCUS14321|CAD7005985.1|CCAP, CCAP1982_LOCUS7309|CAD6998755.1|CCAP	LOC6618330|XP_002042602.2|DSEC
OG0000144	CCAP1982_LOCUS782|CAD6991891.1|CCAP	LOC6606328|XP_032577860.1|DSEC
OG0000144	CCAP1982_LOCUS6460|CAD6997836.1|CCAP	LOC116801758|XP_032578980.1|DSEC
OG0000145	CCAP1982_LOCUS9142|CAD7000668.1|CCAP	LOC6614379|XP_002038818.2|DSEC, LOC6614378|XP_002038817.1|DSEC
OG0000147	CCAP1982_LOCUS8274|CAD6999751.1|CCAP	LOC6617770|XP_002042082.2|DSEC
OG0000147	CCAP1982_LOCUS2081|CAD6993264.1|CCAP	LOC6614099|XP_002038553.1|DSEC
OG0000147	CCAP1982_LOCUS2080|CAD6993263.1|CCAP	LOC6614098|XP_002038552.1|DSEC
OG0000148	CCAP1982_LOCUS9151|CAD7000677.1|CCAP	LOC6613247|XP_002037724.1|DSEC
OG0000150	CCAP1982_LOCUS8395|CAD6999884.1|CCAP, CCAP1982_LOCUS8394|CAD6999883.1|CCAP, CCAP1982_LOCUS8366|CAD6999854.1|CCAP	LOC6617413|XP_032569960.1|DSEC, LOC6617406|XP_032582457.1|DSEC, LOC6617411|XP_002041736.2|DSEC, LOC6617412|XP_002041737.2|DSEC, LOC6617409|XP_002041734.2|DSEC, LOC6617408|XP_002041733.1|DSEC
OG0000151	CCAP1982_LOCUS13475|CAD7005113.1|CCAP	LOC6616252|XP_002040616.1|DSEC
OG0000151	CCAP1982_LOCUS13481|CAD7005119.1|CCAP	LOC6616256|XP_002040620.1|DSEC
OG0000151	CCAP1982_LOCUS13480|CAD7005118.1|CCAP	LOC6616255|XP_032575224.1|DSEC
OG0000151	CCAP1982_LOCUS13479|CAD7005117.1|CCAP	LOC6605370|XP_002030204.1|DSEC
OG0000152	CCAP1982_LOCUS4908|CAD6996220.1|CCAP	LOC6612643|XP_002037147.1|DSEC, LOC6607640|XP_002032405.2|DSEC, LOC6612646|XP_032578929.1|DSEC, LOC6612644|XP_002037148.1|DSEC
OG0000153	CCAP1982_LOCUS2010|CAD6993188.1|CCAP, CCAP1982_LOCUS2009|CAD6993187.1|CCAP	LOC6606423|XP_002031227.2|DSEC
OG0000153	CCAP1982_LOCUS2011|CAD6993189.1|CCAP	LOC6606426|XP_002031230.1|DSEC, LOC6606425|XP_002031229.1|DSEC
OG0000154	CCAP1982_LOCUS3144|CAD6994392.1|CCAP	LOC6607513|XP_002032282.1|DSEC, LOC6607514|XP_002032283.1|DSEC
OG0000154	CCAP1982_LOCUS3145|CAD6994393.1|CCAP, CCAP1982_LOCUS8911|CAD7000435.1|CCAP, CCAP1982_LOCUS8831|CAD7000349.1|CCAP	LOC116801047|XP_032574342.1|DSEC
OG0000155	CCAP1982_LOCUS12374|CAD7003952.1|CCAP, CCAP1982_LOCUS12366|CAD7003944.1|CCAP, CCAP1982_LOCUS12365|CAD7003943.1|CCAP	LOC6611161|XP_002035718.2|DSEC, LOC6611155|XP_002035712.1|DSEC, LOC6611156|XP_002035713.1|DSEC
OG0000157	CCAP1982_LOCUS19950|CAD7011840.1|CCAP, CCAP1982_LOCUS19951|CAD7011841.1|CCAP	LOC6608223|XP_002032967.1|DSEC, LOC6608221|XP_002032965.1|DSEC, LOC6608224|XP_002032968.1|DSEC
OG0000158	CCAP1982_LOCUS12092|CAD7003654.1|CCAP	LOC6611107|XP_002035664.1|DSEC, LOC6611108|XP_002035665.1|DSEC
OG0000159	CCAP1982_LOCUS14640|CAD7006318.1|CCAP	LOC6616610|XP_032574184.1|DSEC
OG0000159	CCAP1982_LOCUS13501|CAD7005140.1|CCAP	LOC6606142|XP_002030950.2|DSEC
OG0000159	CCAP1982_LOCUS13500|CAD7005139.1|CCAP	LOC6605765|XP_032574363.1|DSEC
OG0000160	CCAP1982_LOCUS3900|CAD6995179.1|CCAP, CCAP1982_LOCUS3899|CAD6995178.1|CCAP	LOC6607326|XP_002032099.2|DSEC, LOC116801556|XP_032577818.1|DSEC, LOC6607327|XP_002032100.1|DSEC
OG0000161	CCAP1982_LOCUS14750|CAD7006430.1|CCAP	LOC6610206|XP_002034813.1|DSEC
OG0000161	CCAP1982_LOCUS13663|CAD7005305.1|CCAP	LOC6618590|XP_032581459.1|DSEC
OG0000162	CCAP1982_LOCUS7836|CAD6999308.1|CCAP	LOC6613397|XP_032571753.1|DSEC
OG0000163	CCAP1982_LOCUS14291|CAD7005953.1|CCAP, CCAP1982_LOCUS14290|CAD7005952.1|CCAP, CCAP1982_LOCUS14295|CAD7005957.1|CCAP, CCAP1982_LOCUS14292|CAD7005954.1|CCAP	LOC6610128|XP_002034738.1|DSEC
OG0000163	CCAP1982_LOCUS9112|CAD7000638.1|CCAP	LOC6617317|XP_002041643.1|DSEC, LOC6618563|XP_032581479.1|DSEC
OG0000164	CCAP1982_LOCUS19783|CAD7011699.1|CCAP	LOC6609071|XP_032570894.1|DSEC
OG0000166	CCAP1982_LOCUS6365|CAD6997733.1|CCAP, CCAP1982_LOCUS6366|CAD6997734.1|CCAP, CCAP1982_LOCUS6367|CAD6997735.1|CCAP	LOC6615293|XP_032571732.1|DSEC
OG0000167	CCAP1982_LOCUS11080|CAD7002594.1|CCAP	LOC6604944|XP_002029787.2|DSEC, LOC6604942|XP_002029785.1|DSEC
OG0000167	CCAP1982_LOCUS14885|CAD7006571.1|CCAP	LOC6604943|XP_002029786.2|DSEC
OG0000169	CCAP1982_LOCUS2677|CAD6993883.1|CCAP	LOC6607673|XP_002032438.1|DSEC
OG0000169	CCAP1982_LOCUS1231|CAD6992367.1|CCAP	LOC6605012|XP_002029855.2|DSEC, LOC6606618|XP_002031419.1|DSEC
OG0000170	CCAP1982_LOCUS6773|CAD6998157.1|CCAP, CCAP1982_LOCUS6774|CAD6998158.1|CCAP, CCAP1982_LOCUS6772|CAD6998156.1|CCAP	LOC6614532|XP_032581872.1|DSEC, LOC6614533|XP_002038964.1|DSEC
OG0000170	CCAP1982_LOCUS6771|CAD6998155.1|CCAP	LOC6614531|XP_032571143.1|DSEC
OG0000171	CCAP1982_LOCUS6079|CAD6997433.1|CCAP	LOC6611249|XP_002035804.2|DSEC
OG0000171	CCAP1982_LOCUS5549|CAD6996876.1|CCAP	LOC6611860|XP_032571700.1|DSEC
OG0000172	CCAP1982_LOCUS12610|CAD7004191.1|CCAP	LOC6610559|XP_032573638.1|DSEC
OG0000173	CCAP1982_LOCUS21538|CAD7013476.1|CCAP	LOC6615573|XP_002039947.1|DSEC
OG0000173	CCAP1982_LOCUS21539|CAD7013477.1|CCAP	LOC6615570|XP_002039944.1|DSEC
OG0000174	CCAP1982_LOCUS1980|CAD6993154.1|CCAP, CCAP1982_LOCUS12725|CAD7004305.1|CCAP, CCAP1982_LOCUS21517|CAD7013452.1|CCAP	LOC6607969|XP_002032717.1|DSEC
OG0000174	CCAP1982_LOCUS7088|CAD6998497.1|CCAP	LOC6611784|XP_002036307.2|DSEC, LOC6608905|XP_002033619.1|DSEC
OG0000175	CCAP1982_LOCUS4970|CAD6996286.1|CCAP	LOC6606829|XP_002031626.1|DSEC
OG0000175	CCAP1982_LOCUS785|CAD6991894.1|CCAP	LOC6616988|XP_032576933.1|DSEC, LOC116801444|XP_032576940.1|DSEC
OG0000176	CCAP1982_LOCUS11594|CAD7003132.1|CCAP	LOC6610810|XP_032575457.1|DSEC, LOC6610815|XP_002035381.1|DSEC, LOC6610822|XP_002035388.1|DSEC, LOC6610819|XP_032573789.1|DSEC
OG0000177	CCAP1982_LOCUS3972|CAD6995251.1|CCAP	LOC6618757|XP_032577150.1|DSEC
OG0000179	CCAP1982_LOCUS19655|CAD7011567.1|CCAP	LOC6608403|XP_002033137.1|DSEC
OG0000179	CCAP1982_LOCUS20038|CAD7011926.1|CCAP	LOC6608799|XP_032571878.1|DSEC
OG0000180	CCAP1982_LOCUS23260|CAD7015315.1|CCAP	LOC6609787|XP_002034441.1|DSEC
OG0000181	CCAP1982_LOCUS2966|CAD6994204.1|CCAP, CCAP1982_LOCUS1186|CAD6992318.1|CCAP	LOC6613811|XP_002038280.1|DSEC
OG0000181	CCAP1982_LOCUS2664|CAD6993867.1|CCAP	LOC6617173|XP_002041500.1|DSEC
OG0000181	CCAP1982_LOCUS2967|CAD6994205.1|CCAP	LOC6617080|XP_032578695.1|DSEC
OG0000182	CCAP1982_LOCUS672|CAD6991764.1|CCAP, CCAP1982_LOCUS673|CAD6991765.1|CCAP	LOC6613999|XP_002038453.1|DSEC
OG0000182	CCAP1982_LOCUS669|CAD6991761.1|CCAP, CCAP1982_LOCUS670|CAD6991762.1|CCAP	LOC6613997|XP_002038451.1|DSEC, LOC6613996|XP_002038450.1|DSEC
OG0000183	CCAP1982_LOCUS11927|CAD7003476.1|CCAP	LOC6615946|XP_002040313.1|DSEC, LOC6612635|XP_032578536.1|DSEC, LOC6611040|XP_002035597.1|DSEC, LOC6605020|XP_032574269.1|DSEC
OG0000184	CCAP1982_LOCUS8317|CAD6999801.1|CCAP, CCAP1982_LOCUS8313|CAD6999794.1|CCAP, CCAP1982_LOCUS8316|CAD6999800.1|CCAP	LOC6611551|XP_002036090.1|DSEC, LOC6611552|XP_002036091.1|DSEC
OG0000185	CCAP1982_LOCUS20041|CAD7011929.1|CCAP	LOC6613288|XP_002037765.1|DSEC, LOC6608086|XP_002032834.1|DSEC, LOC6616972|XP_002041300.1|DSEC, LOC6608087|XP_002032835.1|DSEC
OG0000189	CCAP1982_LOCUS5974|CAD6997342.1|CCAP	LOC6613176|XP_032572813.1|DSEC
OG0000190	CCAP1982_LOCUS19905|CAD7011795.1|CCAP, CCAP1982_LOCUS19906|CAD7011796.1|CCAP	LOC6609518|XP_002034202.1|DSEC
OG0000190	CCAP1982_LOCUS19909|CAD7011799.1|CCAP	LOC6609516|XP_002034200.1|DSEC
OG0000191	CCAP1982_LOCUS22306|CAD7014304.1|CCAP	LOC6607904|XP_032572194.1|DSEC, LOC6620685|XP_032572182.1|DSEC, LOC6607905|XP_002032659.1|DSEC
OG0000191	CCAP1982_LOCUS20861|CAD7012757.1|CCAP	LOC6609733|XP_002034390.1|DSEC
OG0000192	CCAP1982_LOCUS14387|CAD7006052.1|CCAP	LOC116801164|XP_032575057.1|DSEC, LOC6605538|XP_032575108.1|DSEC
OG0000193	CCAP1982_LOCUS13187|CAD7004797.1|CCAP, CCAP1982_LOCUS13188|CAD7004798.1|CCAP	LOC6610522|XP_032574065.1|DSEC
OG0000196	CCAP1982_LOCUS7525|CAD6998978.1|CCAP, CCAP1982_LOCUS7518|CAD6998971.1|CCAP	LOC6614461|XP_002038894.2|DSEC
OG0000196	CCAP1982_LOCUS7526|CAD6998979.1|CCAP	LOC6614454|XP_032582924.1|DSEC
OG0000196	CCAP1982_LOCUS7517|CAD6998970.1|CCAP	LOC6614466|XP_032581059.1|DSEC
OG0000198	CCAP1982_LOCUS6820|CAD6998205.1|CCAP	LOC6608949|XP_032572271.1|DSEC, LOC6609181|XP_002033872.2|DSEC, LOC6609243|XP_032571995.1|DSEC, LOC6607855|XP_002032609.1|DSEC
OG0000199	CCAP1982_LOCUS23457|CAD7015518.1|CCAP, CCAP1982_LOCUS10693|CAD7002205.1|CCAP, CCAP1982_LOCUS10694|CAD7002206.1|CCAP, CCAP1982_LOCUS23455|CAD7015516.1|CCAP, CCAP1982_LOCUS10695|CAD7002207.1|CCAP, CCAP1982_LOCUS23456|CAD7015517.1|CCAP	LOC6609571|XP_002034250.1|DSEC, LOC6609572|XP_002034251.1|DSEC, LOC6609568|XP_002034247.1|DSEC, LOC6609570|XP_002034249.1|DSEC
OG0000200	CCAP1982_LOCUS40|CAD6991092.1|CCAP	LOC6612681|XP_032579275.1|DSEC, LOC6612680|XP_032579278.1|DSEC, LOC6612682|XP_002037185.1|DSEC
OG0000201	CCAP1982_LOCUS3128|CAD6994375.1|CCAP	LOC6607520|XP_002032289.1|DSEC
OG0000201	CCAP1982_LOCUS3126|CAD6994373.1|CCAP	LOC6607523|XP_002032292.1|DSEC
OG0000202	CCAP1982_LOCUS8517|CAD7000012.1|CCAP	LOC6605515|XP_002030348.1|DSEC, LOC6605514|XP_002030347.1|DSEC
