Orthogroup	AALB.longest_only	DSUP.longest_only
OG0000112	LOC118467359|XP_035793654.1|AALB	LOC119558344|XP_037727750.1|DSUP, LOC119555930|XP_037723558.1|DSUP, LOC119556800|XP_037725166.1|DSUP, LOC119556776|XP_037725132.1|DSUP
OG0000113	LOC118462848|XP_035784798.1|AALB	LOC119556622|XP_037724870.1|DSUP, LOC119557771|XP_037726597.1|DSUP, LOC119547880|XP_037710844.1|DSUP, LOC119560721|XP_037730266.1|DSUP, LOC119547804|XP_037710747.1|DSUP
OG0000117	LOC118458656|XP_035777238.1|AALB, LOC118457117|XP_035774312.1|AALB, LOC118456329|XP_035772878.1|AALB	LOC119548691|XP_037712083.1|DSUP, LOC119548692|XP_037712084.1|DSUP, LOC119548694|XP_037712085.1|DSUP, LOC119548696|XP_037712087.1|DSUP
OG0000118	LOC118457110|XP_035774302.1|AALB	LOC119546036|XP_037707984.1|DSUP, LOC119546037|XP_037707985.1|DSUP, LOC119550473|XP_037715089.1|DSUP, LOC119548372|XP_037711518.1|DSUP
OG0000119	LOC118458699|XP_035777331.1|AALB, LOC118460125|XP_035780068.1|AALB, LOC118457053|XP_035774195.1|AALB, LOC118456913|XP_035773931.1|AALB, LOC118458698|XP_035777330.1|AALB	LOC119560592|XP_037730045.1|DSUP, LOC119560299|XP_037729598.1|DSUP, LOC119560412|XP_037729775.1|DSUP
OG0000120	LOC118463432|XP_035785893.1|AALB	LOC119558090|XP_037727226.1|DSUP
OG0000120	LOC118464687|XP_035788103.1|AALB	LOC119549174|XP_037712903.1|DSUP
OG0000121	LOC118459567|XP_035778961.1|AALB	LOC119558144|XP_037727305.1|DSUP, LOC119558145|XP_037727306.1|DSUP, LOC119553744|XP_037720273.1|DSUP, LOC119548132|XP_037711160.1|DSUP, LOC119548142|XP_037711171.1|DSUP
OG0000122	LOC118456844|XP_035773833.1|AALB	LOC119546481|XP_037708701.1|DSUP, LOC119556222|XP_037724134.1|DSUP, LOC119550845|XP_037715740.1|DSUP, LOC119548272|XP_037711351.1|DSUP
OG0000123	LOC118461289|XP_035782355.1|AALB	LOC119551627|XP_037716977.1|DSUP, LOC119560279|XP_037729580.1|DSUP, LOC119560576|XP_037730025.1|DSUP, LOC119560577|XP_037730026.1|DSUP, LOC119560581|XP_037730032.1|DSUP
OG0000124	LOC118465756|XP_035790152.1|AALB	LOC119552138|XP_037717860.1|DSUP, LOC119550293|XP_037714813.1|DSUP, LOC119550930|XP_037715876.1|DSUP, LOC119549499|XP_037713538.1|DSUP
OG0000125	LOC118457525|XP_035775063.1|AALB	LOC119548800|XP_037712309.1|DSUP
OG0000125	LOC118463575|XP_035786112.1|AALB	LOC119548559|XP_037711792.1|DSUP
OG0000126	LOC118460528|XP_035780801.1|AALB	LOC119557572|XP_037726295.1|DSUP, LOC119557571|XP_037726294.1|DSUP, LOC119557762|XP_037726586.1|DSUP, LOC119557481|XP_037726178.1|DSUP, LOC119557551|XP_037726261.1|DSUP, LOC119557538|XP_037726238.1|DSUP, LOC119557497|XP_037726196.1|DSUP, LOC119557653|XP_037726435.1|DSUP, LOC119557251|XP_037725864.1|DSUP, LOC119557711|XP_037726520.1|DSUP, LOC119557723|XP_037726533.1|DSUP, LOC119557642|XP_037726420.1|DSUP, LOC119557407|XP_037726082.1|DSUP, LOC119557534|XP_037726234.1|DSUP, LOC119557736|XP_037726549.1|DSUP, LOC119557631|XP_037726389.1|DSUP, LOC119557610|XP_037726344.1|DSUP, LOC119556183|XP_037724053.1|DSUP, LOC119557384|XP_037726057.1|DSUP, LOC119557470|XP_037726165.1|DSUP, LOC119557379|XP_037726051.1|DSUP, LOC119557442|XP_037726132.1|DSUP, LOC119557526|XP_037726228.1|DSUP, LOC119557445|XP_037726134.1|DSUP, LOC119557514|XP_037726215.1|DSUP, LOC119556405|XP_037724516.1|DSUP, LOC119557474|XP_037726170.1|DSUP, LOC119557540|XP_037726239.1|DSUP, LOC119557608|XP_037726341.1|DSUP, LOC119557394|XP_037726067.1|DSUP, LOC119558139|XP_037727303.1|DSUP, LOC119547190|XP_037709853.1|DSUP
OG0000127	LOC118456552|XP_035773315.1|AALB, LOC118456551|XP_035773312.1|AALB	LOC119560125|XP_037729404.1|DSUP, LOC119560421|XP_037729786.1|DSUP, LOC119560124|XP_037729403.1|DSUP, LOC119560338|XP_037729658.1|DSUP
OG0000128	LOC118463140|XP_035785395.1|AALB	LOC119551463|XP_037716744.1|DSUP, LOC119551423|XP_037716694.1|DSUP, LOC119551462|XP_037716742.1|DSUP, LOC119560202|XP_037729493.1|DSUP
OG0000129	LOC118456548|XP_035773308.1|AALB	LOC119557955|XP_037726918.1|DSUP, LOC119553670|XP_037720111.1|DSUP, LOC119547470|XP_037710284.1|DSUP, LOC119557954|XP_037726917.1|DSUP
OG0000130	LOC118464719|XP_035788184.1|AALB	LOC119552650|XP_037718275.1|DSUP, LOC119553269|XP_037719488.1|DSUP, LOC119552649|XP_037718274.1|DSUP, LOC119552648|XP_037718273.1|DSUP
OG0000132	LOC118458943|XP_035777814.1|AALB, LOC118468465|XP_035795152.1|AALB	LOC119546979|XP_037709556.1|DSUP, LOC119546922|XP_037709481.1|DSUP, LOC119563530|XP_037732929.1|DSUP
OG0000134	LOC118464308|XP_035787537.1|AALB	LOC119559860|XP_037728894.1|DSUP
OG0000134	LOC118458491|XP_035776937.1|AALB	LOC119557160|XP_037725688.1|DSUP, LOC119547116|XP_037709753.1|DSUP, LOC119547397|XP_037710175.1|DSUP
OG0000137	LOC118459373|XP_035778562.1|AALB	LOC119559842|XP_037728864.1|DSUP
OG0000137	LOC118466961|XP_035792755.1|AALB, LOC118467197|XP_035793304.1|AALB	LOC119555060|XP_037722187.1|DSUP
OG0000137	LOC118466212|XP_035791127.1|AALB	LOC119558198|XP_037727413.1|DSUP
OG0000140	LOC118458081|XP_035776133.1|AALB, LOC118458082|XP_035776136.1|AALB, LOC118466021|XP_035790730.1|AALB, LOC118465203|XP_035789081.1|AALB, LOC118465619|XP_035789896.1|AALB, LOC118463502|XP_035785994.1|AALB, LOC118464216|XP_035787280.1|AALB, LOC118463503|XP_035785996.1|AALB	LOC119548811|XP_037712332.1|DSUP
OG0000141	LOC118467705|XP_035794382.1|AALB	LOC119555047|XP_037722164.1|DSUP, LOC119555048|XP_037722168.1|DSUP, LOC119555046|XP_037722161.1|DSUP, LOC119555049|XP_037722169.1|DSUP, LOC119555266|XP_037722499.1|DSUP
OG0000142	LOC118468696|XP_035795705.1|AALB	LOC119547720|XP_037710630.1|DSUP
OG0000142	LOC118462517|XP_035784278.1|AALB	LOC119562486|XP_037731616.1|DSUP
OG0000142	LOC118457471|XP_035774992.1|AALB	LOC119556727|XP_037725053.1|DSUP
OG0000143	LOC118467175|XP_035793250.1|AALB	LOC119552560|XP_037718109.1|DSUP
OG0000143	LOC118459735|XP_035779305.1|AALB, LOC118459734|XP_035779304.1|AALB, LOC118459680|XP_035779199.1|AALB, LOC118459679|XP_035779198.1|AALB	LOC119552561|XP_037718110.1|DSUP
OG0000144	LOC118461471|XP_035782710.1|AALB	LOC119557850|XP_037726766.1|DSUP
OG0000144	LOC118456472|XP_035773156.1|AALB	LOC119557261|XP_037725874.1|DSUP
OG0000145	LOC118468579|XP_035795404.1|AALB, LOC118468580|XP_035795405.1|AALB	LOC119556997|XP_037725455.1|DSUP, LOC119546230|XP_037708302.1|DSUP, LOC119548786|XP_037712280.1|DSUP
OG0000147	LOC118459781|XP_035779391.1|AALB	LOC119547292|XP_037710007.1|DSUP
OG0000147	LOC118458812|XP_035777575.1|AALB, LOC118461758|XP_035783386.1|AALB	LOC119560817|XP_037730390.1|DSUP, LOC119560818|XP_037730391.1|DSUP
OG0000148	LOC118467812|XP_035794580.1|AALB	LOC119546802|XP_037709309.1|DSUP
OG0000148	LOC118456165|XP_035772584.1|AALB, LOC118456386|XP_035772969.1|AALB	LOC119546189|XP_037708243.1|DSUP
OG0000149	LOC118458020|XP_035776018.1|AALB	LOC119561741|XP_037731150.1|DSUP, LOC119548892|XP_037712478.1|DSUP, LOC119556424|XP_037724568.1|DSUP
OG0000152	LOC118457944|XP_035775851.1|AALB	LOC119563445|XP_037732767.1|DSUP, LOC119547091|XP_037709723.1|DSUP, LOC119555351|XP_037722620.1|DSUP, LOC119563444|XP_037732766.1|DSUP, LOC119553148|XP_037719296.1|DSUP
OG0000153	LOC118469045|XP_035796404.1|AALB, LOC118469043|XP_035796402.1|AALB, LOC118469044|XP_035796403.1|AALB	LOC119561111|XP_037730948.1|DSUP, LOC119561112|XP_037730951.1|DSUP, LOC119561110|XP_037730947.1|DSUP
OG0000154	LOC118460594|XP_035780914.1|AALB, LOC118460586|XP_035780900.1|AALB, LOC118456679|XP_035773546.1|AALB, LOC118460599|XP_035780920.1|AALB	LOC119550964|XP_037715928.1|DSUP, LOC119550973|XP_037715939.1|DSUP, LOC119553162|XP_037719324.1|DSUP
OG0000157	LOC118464455|XP_035787735.1|AALB, LOC118464454|XP_035787734.1|AALB	LOC119550533|XP_037715181.1|DSUP, LOC119550347|XP_037714894.1|DSUP
OG0000158	LOC118460884|XP_035781520.1|AALB, LOC118460883|XP_035781519.1|AALB, LOC118460486|XP_035780727.1|AALB, LOC118460485|XP_035780726.1|AALB	LOC119549779|XP_037713969.1|DSUP, LOC119554453|XP_037721293.1|DSUP, LOC119555406|XP_037722691.1|DSUP
OG0000159	LOC118467617|XP_035794214.1|AALB, LOC118466025|XP_035790738.1|AALB, LOC118466026|XP_035790739.1|AALB	LOC119553047|XP_037719082.1|DSUP
OG0000159	LOC118467615|XP_035794210.1|AALB	LOC119553123|XP_037719240.1|DSUP, LOC119553840|XP_037720408.1|DSUP
OG0000160	LOC118468803|XP_035795905.1|AALB, LOC118463490|XP_035785973.1|AALB, LOC118459593|XP_035779014.1|AALB, LOC118458011|XP_035776002.1|AALB	LOC119560316|XP_037729622.1|DSUP, LOC119559267|XP_037728264.1|DSUP, LOC119559270|XP_037728268.1|DSUP, LOC119560765|XP_037730315.1|DSUP
OG0000162	LOC118459995|XP_035779789.1|AALB, LOC118459994|XP_035779785.1|AALB	LOC119553631|XP_037720030.1|DSUP, LOC119555557|XP_037722930.1|DSUP, LOC119547161|XP_037709815.1|DSUP, LOC119546294|XP_037708403.1|DSUP
OG0000163	LOC118465174|XP_035789029.1|AALB, LOC118466751|XP_035792341.1|AALB, LOC118464335|XP_035787546.1|AALB, LOC118464334|XP_035787545.1|AALB	LOC119552703|XP_037718372.1|DSUP, LOC119547182|XP_037709845.1|DSUP, LOC119547696|XP_037710596.1|DSUP
OG0000165	LOC118466108|XP_035790926.1|AALB	LOC119556348|XP_037724378.1|DSUP, LOC119556359|XP_037724449.1|DSUP, LOC119556387|XP_037724490.1|DSUP, LOC119553548|XP_037719914.1|DSUP
OG0000166	LOC118467357|XP_035793649.1|AALB	LOC119551348|XP_037716594.1|DSUP
OG0000166	LOC118464605|XP_035787942.1|AALB, LOC118459588|XP_035779009.1|AALB, LOC118463382|XP_035785811.1|AALB, LOC118465186|XP_035789048.1|AALB	LOC119550152|XP_037714591.1|DSUP, LOC119550289|XP_037714808.1|DSUP
OG0000169	LOC118462696|XP_035784516.1|AALB, LOC118462698|XP_035784519.1|AALB	LOC119545788|XP_037707588.1|DSUP
OG0000170	LOC118459303|XP_035778444.1|AALB, LOC118459300|XP_035778442.1|AALB	LOC119548004|XP_037710994.1|DSUP, LOC119548003|XP_037710993.1|DSUP
OG0000171	LOC118461368|XP_035782508.1|AALB	LOC119548455|XP_037711647.1|DSUP
OG0000171	LOC118460225|XP_035780245.1|AALB	LOC119546769|XP_037709248.1|DSUP
OG0000171	LOC118458772|XP_035777465.1|AALB	LOC119557754|XP_037726569.1|DSUP
OG0000172	LOC118466457|XP_035791698.1|AALB	LOC119554537|XP_037721420.1|DSUP, LOC119553055|XP_037719095.1|DSUP
OG0000173	LOC118457021|XP_035774148.1|AALB, LOC118457019|XP_035774144.1|AALB	LOC119549710|XP_037713870.1|DSUP, LOC119549707|XP_037713862.1|DSUP, LOC119551369|XP_037716619.1|DSUP, LOC119551370|XP_037716620.1|DSUP, LOC119551540|XP_037716857.1|DSUP
OG0000174	LOC118468685|XP_035795692.1|AALB, LOC118458601|XP_035777171.1|AALB	LOC119549553|XP_037713631.1|DSUP, LOC119547824|XP_037710774.1|DSUP, LOC119550609|XP_037715361.1|DSUP
OG0000175	LOC118460779|XP_035781277.1|AALB	LOC119548039|XP_037711047.1|DSUP
OG0000175	LOC118460374|XP_035780520.1|AALB, LOC118460373|XP_035780519.1|AALB, LOC118460382|XP_035780534.1|AALB	LOC119549888|XP_037714127.1|DSUP
OG0000177	LOC118460956|XP_035781628.1|AALB	LOC119556355|XP_037724390.1|DSUP
OG0000177	LOC118460236|XP_035780283.1|AALB	LOC119555767|XP_037723351.1|DSUP
OG0000179	LOC118467687|XP_035794354.1|AALB	LOC119550231|XP_037714726.1|DSUP, LOC119549122|XP_037712813.1|DSUP
OG0000179	LOC118464344|XP_035787555.1|AALB	LOC119547668|XP_037710551.1|DSUP
OG0000181	LOC118464110|XP_035787091.1|AALB, LOC118460679|XP_035781067.1|AALB	LOC119547143|XP_037709789.1|DSUP, LOC119553513|XP_037719867.1|DSUP
OG0000182	LOC118460396|XP_035780566.1|AALB	LOC119560773|XP_037730326.1|DSUP
OG0000182	LOC118460395|XP_035780565.1|AALB	LOC119560771|XP_037730323.1|DSUP, LOC119560772|XP_037730324.1|DSUP
OG0000183	LOC118466280|XP_035791250.1|AALB	LOC119557416|XP_037726091.1|DSUP, LOC119563144|XP_037732329.1|DSUP, LOC119553931|XP_037720548.1|DSUP, LOC119554484|XP_037721339.1|DSUP
OG0000184	LOC118461577|XP_035782961.1|AALB, LOC118461579|XP_035782963.1|AALB, LOC118461580|XP_035782964.1|AALB, LOC118461576|XP_035782960.1|AALB, LOC118461578|XP_035782962.1|AALB, LOC118463680|XP_035786338.1|AALB, LOC118465594|XP_035789853.1|AALB	LOC119548328|XP_037711445.1|DSUP, LOC119548327|XP_037711444.1|DSUP
OG0000185	LOC118463262|XP_035785626.1|AALB	LOC119547237|XP_037709944.1|DSUP, LOC119549593|XP_037713680.1|DSUP, LOC119551983|XP_037717633.1|DSUP, LOC119549594|XP_037713682.1|DSUP
OG0000186	LOC118464881|XP_035788517.1|AALB	LOC119557710|XP_037726519.1|DSUP, LOC119555878|XP_037723461.1|DSUP
OG0000188	LOC118467332|XP_035793620.1|AALB, LOC118456213|XP_035772682.1|AALB, LOC118466053|XP_035790785.1|AALB	LOC119563258|XP_037732500.1|DSUP, LOC119559280|XP_037728276.1|DSUP, LOC119557359|XP_037726024.1|DSUP, LOC119557862|XP_037726788.1|DSUP
OG0000189	LOC118468673|XP_035795650.1|AALB, LOC118456425|XP_035773076.1|AALB	LOC119548858|XP_037712412.1|DSUP
OG0000189	LOC118456554|XP_035773316.1|AALB	LOC119557089|XP_037725572.1|DSUP
OG0000190	LOC118468983|XP_035796273.1|AALB	LOC119558382|XP_037727832.1|DSUP
OG0000191	LOC118465744|XP_035790100.1|AALB, LOC118464519|XP_035787848.1|AALB, LOC118464516|XP_035787846.1|AALB, LOC118465387|XP_035789476.1|AALB, LOC118466709|XP_035792257.1|AALB	LOC119549557|XP_037713634.1|DSUP
OG0000191	LOC118458838|XP_035777632.1|AALB	LOC119551659|XP_037717025.1|DSUP
OG0000192	LOC118456678|XP_035773544.1|AALB, LOC118457586|XP_035775167.1|AALB, LOC118468714|XP_035795736.1|AALB	LOC119553728|XP_037720248.1|DSUP, LOC119555494|XP_037722835.1|DSUP, LOC119553298|XP_037719543.1|DSUP
OG0000193	LOC118465386|XP_035789474.1|AALB, LOC118465820|XP_035790299.1|AALB	LOC119548289|XP_037711383.1|DSUP, LOC119548291|XP_037711384.1|DSUP, LOC119554708|XP_037721647.1|DSUP
OG0000196	LOC118457422|XP_035774896.1|AALB	LOC119548017|XP_037711016.1|DSUP, LOC119547906|XP_037710872.1|DSUP
OG0000196	LOC118458110|XP_035776177.1|AALB, LOC118459601|XP_035779042.1|AALB, LOC118458109|XP_035776176.1|AALB	LOC119548091|XP_037711106.1|DSUP
OG0000197	LOC118457771|XP_035775491.1|AALB	LOC119558229|XP_037727476.1|DSUP
OG0000197	LOC118457770|XP_035775490.1|AALB	LOC119558239|XP_037727491.1|DSUP
OG0000197	LOC118457772|XP_035775494.1|AALB	LOC119558226|XP_037727472.1|DSUP
OG0000200	LOC118466489|XP_035791784.1|AALB	LOC119558459|XP_037727912.1|DSUP, LOC119563032|XP_037732160.1|DSUP, LOC119548069|XP_037711087.1|DSUP, LOC119558489|XP_037727925.1|DSUP, LOC119560543|XP_037729977.1|DSUP
OG0000201	LOC118467190|XP_035793290.1|AALB, LOC118467191|XP_035793293.1|AALB, LOC118458963|XP_035777838.1|AALB	LOC119555244|XP_037722459.1|DSUP, LOC119563438|XP_037732757.1|DSUP
OG0000202	LOC118457260|XP_035774542.1|AALB	LOC119563491|XP_037732854.1|DSUP
OG0000203	LOC118456278|XP_035772784.1|AALB	LOC119551568|XP_037716893.1|DSUP, LOC119551446|XP_037716716.1|DSUP
OG0000205	LOC118461377|XP_035782521.1|AALB, LOC118459473|XP_035778778.1|AALB, LOC118459474|XP_035778779.1|AALB, LOC118459476|XP_035778781.1|AALB, LOC118461694|XP_035783206.1|AALB, LOC118459475|XP_035778780.1|AALB	LOC119561941|XP_037731294.1|DSUP, LOC119559825|XP_037728843.1|DSUP
OG0000206	LOC118465519|XP_035789735.1|AALB	LOC119550537|XP_037715187.1|DSUP
OG0000206	LOC118465019|XP_035788769.1|AALB	LOC119550479|XP_037715095.1|DSUP
OG0000207	LOC118465577|XP_035789838.1|AALB, LOC118466975|XP_035792780.1|AALB	LOC119553798|XP_037720337.1|DSUP
OG0000209	LOC118460662|XP_035781022.1|AALB	LOC119547019|XP_037709616.1|DSUP, LOC119546255|XP_037708341.1|DSUP, LOC119546256|XP_037708343.1|DSUP, LOC119546254|XP_037708339.1|DSUP, LOC119548664|XP_037712021.1|DSUP, LOC119548663|XP_037712020.1|DSUP, LOC119546526|XP_037708791.1|DSUP, LOC119546527|XP_037708792.1|DSUP, LOC119546671|XP_037709058.1|DSUP, LOC119547114|XP_037709751.1|DSUP, LOC119552063|XP_037717756.1|DSUP
OG0000210	LOC118463100|XP_035785291.1|AALB	LOC119551500|XP_037716793.1|DSUP, LOC119546293|XP_037708402.1|DSUP, LOC119546295|XP_037708407.1|DSUP, LOC119556835|XP_037725228.1|DSUP
OG0000211	LOC118468773|XP_035795848.1|AALB	LOC119560862|XP_037730458.1|DSUP
OG0000212	LOC118460757|XP_035781247.1|AALB, LOC118460754|XP_035781234.1|AALB	LOC119546991|XP_037709580.1|DSUP, LOC119548563|XP_037711797.1|DSUP, LOC119551439|XP_037716710.1|DSUP, LOC119548999|XP_037712534.1|DSUP, LOC119547701|XP_037710603.1|DSUP
OG0000213	LOC118459369|XP_035778561.1|AALB, LOC118460488|XP_035780732.1|AALB, LOC118460489|XP_035780735.1|AALB, LOC118459207|XP_035778275.1|AALB, LOC118458019|XP_035776017.1|AALB	LOC119555282|XP_037722513.1|DSUP, LOC119562592|XP_037731743.1|DSUP
OG0000214	LOC118467672|XP_035794321.1|AALB	LOC119556269|XP_037724247.1|DSUP, LOC119549960|XP_037714278.1|DSUP, LOC119557984|XP_037727004.1|DSUP
OG0000215	LOC118468779|XP_035795863.1|AALB, LOC118462730|XP_035784568.1|AALB, LOC118462732|XP_035784573.1|AALB	LOC119552555|XP_037718103.1|DSUP, LOC119555030|XP_037722103.1|DSUP, LOC119553982|XP_037720616.1|DSUP
OG0000216	LOC118457270|XP_035774557.1|AALB	LOC119555290|XP_037722534.1|DSUP, LOC119557204|XP_037725788.1|DSUP
OG0000217	LOC118458201|XP_035776338.1|AALB	LOC119556741|XP_037725080.1|DSUP
OG0000217	LOC118467404|XP_035793771.1|AALB	LOC119546973|XP_037709549.1|DSUP, LOC119556740|XP_037725079.1|DSUP
OG0000218	LOC118461977|XP_035783797.1|AALB	LOC119548149|XP_037711177.1|DSUP, LOC119546546|XP_037708826.1|DSUP, LOC119547488|XP_037710305.1|DSUP, LOC119546545|XP_037708825.1|DSUP
OG0000219	LOC118464108|XP_035787088.1|AALB	LOC119552146|XP_037717871.1|DSUP, LOC119552147|XP_037717872.1|DSUP, LOC119550003|XP_037714357.1|DSUP, LOC119552145|XP_037717870.1|DSUP
OG0000220	LOC118465628|XP_035789923.1|AALB, LOC118465644|XP_035789946.1|AALB	LOC119553737|XP_037720259.1|DSUP, LOC119553623|XP_037720020.1|DSUP, LOC119553622|XP_037720018.1|DSUP
OG0000221	LOC118467167|XP_035793221.1|AALB, LOC118467169|XP_035793228.1|AALB	LOC119552074|XP_037717776.1|DSUP, LOC119560566|XP_037730012.1|DSUP, LOC119552072|XP_037717772.1|DSUP
OG0000224	LOC118468430|XP_035795085.1|AALB, LOC118467500|XP_035793947.1|AALB, LOC118458051|XP_035776068.1|AALB, LOC118458050|XP_035776067.1|AALB	LOC119550772|XP_037715629.1|DSUP
OG0000225	LOC118459285|XP_035778422.1|AALB, LOC118457267|XP_035774552.1|AALB	LOC119545684|XP_037707351.1|DSUP, LOC119563447|XP_037732769.1|DSUP, LOC119563467|XP_037732805.1|DSUP
OG0000226	LOC118466994|XP_035792810.1|AALB	LOC119555617|XP_037723064.1|DSUP, LOC119555620|XP_037723066.1|DSUP, LOC119555616|XP_037723063.1|DSUP, LOC119555622|XP_037723069.1|DSUP
OG0000228	LOC118460769|XP_035781258.1|AALB	LOC119559032|XP_037728089.1|DSUP, LOC119560929|XP_037730592.1|DSUP, LOC119556927|XP_037725343.1|DSUP, LOC119547364|XP_037710108.1|DSUP
OG0000229	LOC118457114|XP_035774307.1|AALB	LOC119557242|XP_037725858.1|DSUP
OG0000229	LOC118463085|XP_035785251.1|AALB	LOC119561078|XP_037730862.1|DSUP
OG0000230	LOC118467971|XP_035794850.1|AALB, LOC118467972|XP_035794851.1|AALB, LOC118464609|XP_035787947.1|AALB, LOC118467969|XP_035794844.1|AALB, LOC118467970|XP_035794845.1|AALB	LOC119550353|XP_037714903.1|DSUP, LOC119550354|XP_037714906.1|DSUP
OG0000232	LOC118467581|XP_035794123.1|AALB	LOC119563257|XP_037732499.1|DSUP, LOC119551341|XP_037716586.1|DSUP, LOC119550737|XP_037715581.1|DSUP
OG0000233	LOC118460317|XP_035780420.1|AALB	LOC119555594|XP_037723017.1|DSUP, LOC119557880|XP_037726811.1|DSUP, LOC119557871|XP_037726800.1|DSUP
OG0000235	LOC118459904|XP_035779626.1|AALB	LOC119557757|XP_037726581.1|DSUP, LOC119563346|XP_037732621.1|DSUP, LOC119554003|XP_037720642.1|DSUP
OG0000236	LOC118461174|XP_035782077.1|AALB	LOC119546689|XP_037709094.1|DSUP, LOC119546664|XP_037709051.1|DSUP, LOC119556694|XP_037725018.1|DSUP
OG0000237	LOC118467602|XP_035794187.1|AALB	LOC119550524|XP_037715161.1|DSUP
OG0000237	LOC118465408|XP_035789523.1|AALB	LOC119555371|XP_037722640.1|DSUP, LOC119547569|XP_037710397.1|DSUP
OG0000238	LOC118456455|XP_035773124.1|AALB	LOC119546420|XP_037708614.1|DSUP, LOC119546419|XP_037708612.1|DSUP, LOC119546422|XP_037708615.1|DSUP
OG0000239	LOC118461994|XP_035783823.1|AALB	LOC119545779|XP_037707577.1|DSUP, LOC119560451|XP_037729828.1|DSUP
OG0000240	LOC118463527|XP_035786029.1|AALB	LOC119563106|XP_037732276.1|DSUP, LOC119562933|XP_037732013.1|DSUP, LOC119560084|XP_037729329.1|DSUP
OG0000241	LOC118467489|XP_035793934.1|AALB	LOC119554258|XP_037721025.1|DSUP, LOC119553031|XP_037719022.1|DSUP
OG0000246	LOC118462724|XP_035784561.1|AALB	LOC119552184|XP_037717957.1|DSUP
OG0000247	LOC118466761|XP_035792368.1|AALB, LOC118464583|XP_035787919.1|AALB	LOC119552785|XP_037718538.1|DSUP, LOC119552786|XP_037718539.1|DSUP
OG0000248	LOC118465359|XP_035789424.1|AALB, LOC118465284|XP_035789221.1|AALB	LOC119553507|XP_037719858.1|DSUP, LOC119552688|XP_037718341.1|DSUP, LOC119550520|XP_037715158.1|DSUP
OG0000249	LOC118468915|XP_035796116.1|AALB	LOC119546839|XP_037709360.1|DSUP, LOC119546838|XP_037709359.1|DSUP, LOC119546837|XP_037709358.1|DSUP
OG0000250	LOC118460851|XP_035781447.1|AALB	LOC119546401|XP_037708584.1|DSUP, LOC119548035|XP_037711039.1|DSUP, LOC119547036|XP_037709638.1|DSUP, LOC119546400|XP_037708583.1|DSUP
OG0000251	LOC118459610|XP_035779060.1|AALB	LOC119556074|XP_037723824.1|DSUP, LOC119550640|XP_037715406.1|DSUP, LOC119552909|XP_037718763.1|DSUP
OG0000255	LOC118463358|XP_035785766.1|AALB	LOC119550177|XP_037714640.1|DSUP
OG0000256	LOC118461961|XP_035783759.1|AALB	LOC119549631|XP_037713745.1|DSUP, LOC119551040|XP_037716079.1|DSUP
OG0000257	LOC118467824|XP_035794606.1|AALB	LOC119550632|XP_037715395.1|DSUP, LOC119551882|XP_037717405.1|DSUP
OG0000261	LOC118462814|XP_035784725.1|AALB, LOC118462813|XP_035784723.1|AALB	LOC119546031|XP_037707977.1|DSUP, LOC119546035|XP_037707983.1|DSUP, LOC119546033|XP_037707978.1|DSUP
OG0000262	LOC118465598|XP_035789861.1|AALB	LOC119549115|XP_037712796.1|DSUP, LOC119549114|XP_037712795.1|DSUP
OG0000263	LOC118457627|XP_035775237.1|AALB	LOC119551478|XP_037716769.1|DSUP
OG0000264	LOC118456946|XP_035774010.1|AALB	LOC119558277|XP_037727580.1|DSUP, LOC119556362|XP_037724452.1|DSUP, LOC119555380|XP_037722655.1|DSUP
OG0000267	LOC118456340|XP_035772890.1|AALB, LOC118460691|XP_035781097.1|AALB	LOC119556078|XP_037723854.1|DSUP, LOC119554298|XP_037721090.1|DSUP
OG0000268	LOC118456155|XP_035772568.1|AALB	LOC119559990|XP_037729182.1|DSUP, LOC119559982|XP_037729168.1|DSUP
OG0000269	LOC118460732|XP_035781182.1|AALB	LOC119545773|XP_037707551.1|DSUP
OG0000269	LOC118463979|XP_035786884.1|AALB	LOC119553179|XP_037719351.1|DSUP, LOC119553185|XP_037719365.1|DSUP, LOC119553164|XP_037719330.1|DSUP, LOC119560426|XP_037729794.1|DSUP
OG0000270	LOC118466320|XP_035791327.1|AALB, LOC118460520|XP_035780788.1|AALB, LOC118466323|XP_035791330.1|AALB, LOC118466321|XP_035791328.1|AALB, LOC118466319|XP_035791326.1|AALB, LOC118466324|XP_035791331.1|AALB	LOC119550202|XP_037714679.1|DSUP, LOC119558806|XP_037727999.1|DSUP
OG0000271	LOC118457742|XP_035775447.1|AALB	LOC119562583|XP_037731732.1|DSUP, LOC119549441|XP_037713462.1|DSUP, LOC119551720|XP_037717149.1|DSUP
OG0000272	LOC118459704|XP_035779240.1|AALB	LOC119553078|XP_037719136.1|DSUP
OG0000272	LOC118458822|XP_035777589.1|AALB	LOC119547069|XP_037709722.1|DSUP
