Orthogroup	DBUS.longest_only	DVIR.longest_only
OG0000055	LOC108602318|XP_017845891.1|DBUS	LOC6632627|XP_002056104.1|DVIR, LOC6632628|XP_002056105.1|DVIR, LOC6632630|XP_002056107.2|DVIR, LOC6632629|XP_002056106.2|DVIR
OG0000056	LOC108601235|XP_017844623.1|DBUS	LOC6630825|XP_002054732.1|DVIR
OG0000056	LOC108603613|XP_017848051.1|DBUS, LOC108603612|XP_017848050.1|DBUS	LOC6630824|XP_002054731.1|DVIR
OG0000056	LOC108602080|XP_017845593.1|DBUS	LOC6630956|XP_002054733.1|DVIR
OG0000056	LOC108598485|XP_017840632.1|DBUS	LOC6627508|XP_002052791.1|DVIR
OG0000058	LOC108602861|XP_017846639.2|DBUS	LOC6628288|XP_002051345.2|DVIR, LOC6628289|XP_032293797.1|DVIR, LOC6637243|XP_002060538.2|DVIR
OG0000058	LOC117135039|XP_033150759.1|DBUS	LOC6628292|XP_002051349.1|DVIR, LOC6628291|XP_002051348.1|DVIR, LOC6628290|XP_002051347.1|DVIR
OG0000058	LOC108606881|XP_017852895.1|DBUS	LOC6633609|XP_002056917.1|DVIR
OG0000059	LOC108601365|XP_017844754.1|DBUS, LOC108601366|XP_017844755.1|DBUS	LOC6635047|XP_002058690.1|DVIR
OG0000059	LOC108602589|XP_017846217.1|DBUS	LOC6635046|XP_032295222.1|DVIR
OG0000059	LOC108602779|XP_017846474.2|DBUS, LOC108601372|XP_017844761.1|DBUS	LOC6635050|XP_002058693.1|DVIR
OG0000059	LOC108602778|XP_017846473.2|DBUS	LOC6634861|XP_002058696.1|DVIR
OG0000060	LOC108605486|XP_017850670.1|DBUS	LOC6634792|XP_002058128.1|DVIR
OG0000060	LOC108605501|XP_017850738.1|DBUS	LOC6634791|XP_002058127.1|DVIR
OG0000060	LOC108596314|XP_017837413.1|DBUS	LOC6625933|XP_002048901.1|DVIR
OG0000060	LOC108602170|XP_017845695.1|DBUS	LOC6633049|XP_032289802.1|DVIR
OG0000060	LOC108604124|XP_017848902.1|DBUS	LOC6632878|XP_032289764.1|DVIR
OG0000060	LOC108605927|XP_017851236.1|DBUS	LOC6633466|XP_002057057.1|DVIR
OG0000060	LOC108594930|XP_033150017.1|DBUS	LOC6628994|XP_002052097.1|DVIR
OG0000061	LOC108602145|XP_017845670.1|DBUS	LOC6628610|XP_002052171.1|DVIR
OG0000061	LOC108594753|XP_017835384.1|DBUS	LOC6628552|XP_002052178.1|DVIR, LOC6628553|XP_002052179.2|DVIR
OG0000061	LOC108603702|XP_017848228.1|DBUS	LOC6628611|XP_002052172.1|DVIR
OG0000062	LOC108606274|XP_017851741.1|DBUS	LOC6632062|XP_002055617.1|DVIR
OG0000063	LOC108598139|XP_033149614.1|DBUS	LOC6623822|XP_002047823.1|DVIR
OG0000063	LOC108598875|XP_017841124.1|DBUS	LOC26531302|XP_015031723.1|DVIR
OG0000063	LOC108598617|XP_017840805.2|DBUS	LOC6623725|XP_002047822.1|DVIR
OG0000063	LOC108598825|XP_017841064.2|DBUS	LOC6623782|XP_015030590.1|DVIR
OG0000065	LOC108602948|XP_017846787.1|DBUS	LOC6629926|XP_002054327.2|DVIR
OG0000065	LOC108604232|XP_017849089.1|DBUS	LOC26531282|XP_032295178.1|DVIR, LOC6629266|XP_002054683.1|DVIR, LOC6629265|XP_002054682.2|DVIR, LOC6630377|XP_002054352.2|DVIR
OG0000065	LOC108597099|XP_017838955.1|DBUS	LOC6625225|XP_002050105.1|DVIR, LOC6624840|XP_032293153.1|DVIR, LOC6624839|XP_002049183.2|DVIR
OG0000066	LOC108605823|XP_017851118.1|DBUS	LOC6622764|XP_032291360.1|DVIR, LOC6633501|XP_002056825.1|DVIR
OG0000066	LOC108596039|XP_017836905.1|DBUS	LOC6629133|XP_002051575.1|DVIR
OG0000066	LOC108602400|XP_017846000.1|DBUS	LOC6632483|XP_002056296.1|DVIR
OG0000066	LOC108606855|XP_017852841.1|DBUS	LOC6631952|XP_002055404.1|DVIR
OG0000066	LOC108606023|XP_017851338.1|DBUS	LOC6636077|XP_002059608.1|DVIR
OG0000067	LOC108603517|XP_017847897.1|DBUS	LOC6632379|XP_002056002.1|DVIR
OG0000067	LOC108598960|XP_017841219.2|DBUS	LOC6623824|XP_002047391.1|DVIR
OG0000067	LOC108596347|XP_017837491.1|DBUS	LOC116650975|XP_032292230.1|DVIR, LOC6636461|XP_002059820.1|DVIR
OG0000067	LOC108600356|XP_017843371.2|DBUS	LOC6623938|XP_002047390.1|DVIR
OG0000067	LOC108598075|XP_017840177.1|DBUS	LOC6623911|XP_002046867.1|DVIR
OG0000068	LOC108596576|XP_017837985.1|DBUS	LOC6626486|XP_015029513.1|DVIR
OG0000068	LOC108604996|XP_017850051.2|DBUS	LOC6631686|XP_032295536.1|DVIR
OG0000069	LOC108597146|XP_017839029.1|DBUS	LOC6627146|XP_002048958.2|DVIR
OG0000070	LOC108601128|XP_017844545.1|DBUS, LOC108603861|XP_033149223.1|DBUS	LOC6628714|XP_002051332.1|DVIR
OG0000070	LOC108606170|XP_017851511.2|DBUS	LOC6631435|XP_002054957.2|DVIR
OG0000070	LOC108600264|XP_017843206.1|DBUS	LOC6628614|XP_002051334.1|DVIR
OG0000070	LOC108601682|XP_017845084.1|DBUS	LOC6628613|XP_002051333.1|DVIR
OG0000071	LOC108600865|XP_017844159.2|DBUS	LOC6623560|XP_002048623.2|DVIR
OG0000071	LOC108599237|XP_017841523.1|DBUS	LOC6622067|XP_002047717.2|DVIR
OG0000071	LOC108599153|XP_017841429.1|DBUS	LOC6622389|XP_032290781.1|DVIR
OG0000071	LOC108599099|XP_017841377.1|DBUS	LOC116650646|XP_032290782.1|DVIR
OG0000072	LOC108595719|XP_017836490.1|DBUS	LOC6635857|XP_002059479.1|DVIR
OG0000072	LOC108594812|XP_017835440.1|DBUS	LOC6627108|XP_002050848.2|DVIR
OG0000072	LOC108595671|XP_017836439.1|DBUS	LOC6627106|XP_002050846.1|DVIR
OG0000073	LOC108596382|XP_017837542.1|DBUS	LOC6625785|XP_002049583.1|DVIR
OG0000073	LOC108606257|XP_017851695.1|DBUS	LOC6634684|XP_032289237.1|DVIR
OG0000073	LOC108602957|XP_017846798.1|DBUS	LOC6635019|XP_015024910.1|DVIR
OG0000074	LOC108600842|XP_033149439.1|DBUS, LOC108600601|XP_017843769.2|DBUS	LOC116650728|XP_032291099.1|DVIR, LOC6624120|XP_002046531.3|DVIR
OG0000075	LOC108598567|XP_017840740.2|DBUS	LOC6623483|XP_002048200.1|DVIR
OG0000075	LOC108598547|XP_017840720.1|DBUS	LOC6623521|XP_002048202.1|DVIR
OG0000075	LOC108598795|XP_017841028.2|DBUS	LOC6622654|XP_002048201.1|DVIR
OG0000075	LOC108598386|XP_017840493.1|DBUS	LOC6622714|XP_002048203.1|DVIR, LOC6622627|XP_002048199.1|DVIR
OG0000076	LOC108600032|XP_017842842.1|DBUS	LOC6636598|XP_015023834.1|DVIR
OG0000076	LOC108602295|XP_017845864.1|DBUS	LOC6633207|XP_015026204.1|DVIR, LOC6633206|XP_032289829.1|DVIR
OG0000076	LOC108607277|XP_017853461.1|DBUS	LOC6632148|XP_002055757.3|DVIR
OG0000076	LOC108606263|XP_017851709.1|DBUS	LOC6631560|XP_002055437.1|DVIR
OG0000077	LOC108596705|XP_017838216.1|DBUS	LOC6627101|XP_002049944.1|DVIR
OG0000077	LOC108603705|XP_017848234.1|DBUS	LOC6629945|XP_002053003.1|DVIR
OG0000077	LOC108597238|XP_017839176.1|DBUS	LOC6624992|XP_002049450.1|DVIR
OG0000077	LOC108603566|XP_017847972.1|DBUS	LOC6631157|XP_002054511.2|DVIR
OG0000078	LOC108595297|XP_017835998.1|DBUS, LOC108595427|XP_017836144.1|DBUS, LOC108595437|XP_017836156.1|DBUS	LOC6625190|XP_002049123.3|DVIR, LOC26531397|XP_015030323.1|DVIR, LOC6625191|XP_002049124.2|DVIR
OG0000078	LOC108598842|XP_017841085.1|DBUS	LOC6622767|XP_002048006.1|DVIR
OG0000078	LOC108602138|XP_017845655.1|DBUS	LOC6632525|XP_002056424.2|DVIR
OG0000078	LOC108607118|XP_017853240.1|DBUS	LOC6632017|XP_002055232.3|DVIR
OG0000078	LOC108607224|XP_017853386.1|DBUS	LOC6631517|XP_002055314.1|DVIR
OG0000079	LOC108605780|XP_033150835.1|DBUS	LOC26531450|XP_015028936.1|DVIR, LOC116651562|XP_032294074.1|DVIR, LOC26531196|XP_015028898.1|DVIR, LOC6628024|XP_002052524.2|DVIR, LOC6628022|XP_002052522.2|DVIR
OG0000079	LOC108604682|XP_017849730.1|DBUS	LOC6628021|XP_002052521.1|DVIR
OG0000080	LOC108597403|XP_017839438.1|DBUS	LOC6635875|XP_002059348.1|DVIR
OG0000080	LOC108596751|XP_017838316.1|DBUS	LOC6625499|XP_002049016.1|DVIR
OG0000081	LOC108598616|XP_017840803.1|DBUS	LOC6622786|XP_002047047.2|DVIR
OG0000082	LOC108594984|XP_017835606.1|DBUS	LOC6624944|XP_002050224.1|DVIR
OG0000082	LOC108601638|XP_017845027.1|DBUS	LOC6631012|XP_032295246.1|DVIR
OG0000082	LOC108602837|XP_017846578.1|DBUS	LOC6634864|XP_002058699.1|DVIR
OG0000083	LOC108598442|XP_017840564.2|DBUS	LOC6624533|XP_002047646.1|DVIR
OG0000083	LOC108608236|XP_017855013.1|DBUS	LOC6627816|XP_002051141.2|DVIR
OG0000084	LOC108596367|XP_017837520.1|DBUS	LOC6625031|XP_002050290.1|DVIR
OG0000084	LOC108596833|XP_017838444.1|DBUS	LOC6627277|XP_002050654.1|DVIR
OG0000085	LOC108597194|XP_017839111.1|DBUS	LOC6625945|XP_015029990.1|DVIR
OG0000085	LOC108595025|XP_017835649.1|DBUS	LOC6625946|XP_002050343.1|DVIR
OG0000086	LOC108595905|XP_017836685.1|DBUS, LOC108595913|XP_033149146.1|DBUS	LOC6625022|XP_002050781.1|DVIR, LOC6637034|XP_032292292.1|DVIR
OG0000087	LOC108602830|XP_017846606.2|DBUS	LOC6627342|XP_002052453.1|DVIR
OG0000087	LOC108594397|XP_017835055.2|DBUS	LOC6633896|XP_002057589.1|DVIR
OG0000087	LOC108594213|XP_017834809.1|DBUS	LOC6634233|XP_032293774.1|DVIR
OG0000088	LOC108596419|XP_017837625.1|DBUS	LOC6624854|XP_002049202.1|DVIR
OG0000088	LOC108600586|XP_017843752.1|DBUS	LOC6628498|XP_002051493.2|DVIR
OG0000088	LOC108598974|XP_017841236.1|DBUS	LOC6623155|XP_015030407.1|DVIR
OG0000088	LOC108600741|XP_017843975.1|DBUS	LOC26531309|XP_015031726.1|DVIR
OG0000088	LOC108599008|XP_017841274.1|DBUS	LOC6623099|XP_002048556.1|DVIR
OG0000089	LOC108603673|XP_017848160.1|DBUS	LOC6630704|XP_002054644.1|DVIR
OG0000089	LOC108602744|XP_033149214.1|DBUS	LOC6635266|XP_002058736.2|DVIR
OG0000089	LOC108599916|XP_017842604.1|DBUS	LOC6623346|XP_002047269.1|DVIR
OG0000090	LOC108596533|XP_017837911.1|DBUS	LOC6625113|XP_002049287.1|DVIR
OG0000090	LOC108595000|XP_017835621.1|DBUS	LOC6625413|XP_002049290.1|DVIR
OG0000090	LOC108598990|XP_017841255.1|DBUS	LOC6622878|XP_002046497.1|DVIR
OG0000090	LOC108599322|XP_017841614.1|DBUS	LOC6623278|XP_002048567.1|DVIR
OG0000090	LOC108598575|XP_017840751.1|DBUS	LOC6622829|XP_002047055.2|DVIR
OG0000091	LOC108603501|XP_017847855.1|DBUS	LOC6630750|XP_032294848.1|DVIR
OG0000091	LOC108594365|XP_017835015.1|DBUS	LOC6627714|XP_002051636.1|DVIR
OG0000091	LOC108603403|XP_017847679.1|DBUS	LOC6632846|XP_002056244.1|DVIR
OG0000091	LOC108603402|XP_017847678.1|DBUS	LOC6632847|XP_002056245.1|DVIR
OG0000092	LOC108603711|XP_017848239.1|DBUS	LOC6630632|XP_002053630.3|DVIR
OG0000092	LOC108603710|XP_017848238.1|DBUS	LOC6630635|XP_002053633.1|DVIR
OG0000092	LOC108603712|XP_017848241.1|DBUS	LOC6630634|XP_002053632.1|DVIR
OG0000093	LOC108607545|XP_017853920.1|DBUS, LOC108603101|XP_033150841.1|DBUS	LOC6627672|XP_002051948.1|DVIR
OG0000093	LOC108606302|XP_017851781.1|DBUS	LOC6631541|XP_002055065.2|DVIR
OG0000094	LOC108601416|XP_017844804.1|DBUS	LOC116651603|XP_032294227.1|DVIR, LOC6628121|XP_032296013.1|DVIR
OG0000096	LOC108604818|XP_017849916.1|DBUS	LOC6633088|XP_002056271.1|DVIR
OG0000096	LOC108604817|XP_017849915.2|DBUS	LOC6633089|XP_002056272.1|DVIR
OG0000096	LOC108598852|XP_017841102.2|DBUS	LOC6628330|XP_002051202.1|DVIR
OG0000098	LOC108602947|XP_017846786.1|DBUS	LOC6632457|XP_002056303.1|DVIR, LOC6634916|XP_002058676.1|DVIR
OG0000099	LOC108594985|XP_017835607.1|DBUS	LOC6626032|XP_002049608.1|DVIR
OG0000099	LOC108606769|XP_017852670.1|DBUS	LOC6633367|XP_032296645.1|DVIR
OG0000099	LOC108606666|XP_017852484.1|DBUS	LOC6633490|XP_015025434.1|DVIR
OG0000100	LOC108595699|XP_017836470.2|DBUS	LOC26530999|XP_015030268.1|DVIR
OG0000100	LOC108601485|XP_017844872.2|DBUS	LOC6632993|XP_015025819.1|DVIR
OG0000100	LOC108602051|XP_017845552.1|DBUS	LOC6630168|XP_002054788.2|DVIR
OG0000100	LOC108602577|XP_017846204.1|DBUS	LOC6630166|XP_015026846.1|DVIR
OG0000100	LOC108602500|XP_017846117.1|DBUS	LOC6630165|XP_002054785.1|DVIR
OG0000101	LOC117134769|XP_033149322.1|DBUS	LOC6622530|XP_015030654.1|DVIR
OG0000101	LOC108597899|XP_017840007.1|DBUS	LOC26531878|XP_032290505.1|DVIR, LOC116650581|XP_032290504.1|DVIR, LOC6622479|XP_015030655.1|DVIR
OG0000101	LOC117134798|XP_033149601.1|DBUS	LOC6622519|XP_015030651.1|DVIR
OG0000102	LOC108596624|XP_017838058.1|DBUS	LOC6626051|XP_002050456.1|DVIR
OG0000102	LOC108594981|XP_017835603.1|DBUS	LOC6627172|XP_002048695.1|DVIR
OG0000103	LOC108598786|XP_017841018.2|DBUS	LOC6623591|XP_002046807.1|DVIR
OG0000103	LOC108598520|XP_017840689.2|DBUS	LOC6623703|XP_002046809.1|DVIR
OG0000103	LOC108596814|XP_017838418.1|DBUS	LOC6636437|XP_032291286.1|DVIR, LOC116649737|XP_032291663.1|DVIR
OG0000104	LOC108600928|XP_017844252.1|DBUS	LOC6623499|XP_002046233.3|DVIR
OG0000104	LOC108600531|XP_017843673.2|DBUS	LOC6634072|XP_002057874.1|DVIR
OG0000104	LOC108599046|XP_017841315.1|DBUS	LOC6623916|XP_002046238.1|DVIR
OG0000105	LOC117134791|XP_033149540.1|DBUS	LOC6634229|XP_002057740.1|DVIR
OG0000105	LOC108601437|XP_017844824.1|DBUS	LOC6631244|XP_002053645.1|DVIR
OG0000107	LOC108594739|XP_017835366.1|DBUS	LOC6626882|XP_002049719.3|DVIR, LOC6624939|XP_002049038.3|DVIR, LOC6624938|XP_032293158.1|DVIR, LOC26530451|XP_015030202.1|DVIR
OG0000109	LOC108594532|XP_017835224.1|DBUS	LOC6628484|XP_002052031.2|DVIR
OG0000109	LOC108598653|XP_033149257.1|DBUS	LOC6628433|XP_032294226.1|DVIR
OG0000110	LOC108597992|XP_017840097.1|DBUS	LOC6622405|XP_002046654.1|DVIR
OG0000110	LOC108598723|XP_017840942.1|DBUS, LOC108597993|XP_017840098.1|DBUS	LOC6622336|XP_032291383.1|DVIR, LOC6622410|XP_002046655.1|DVIR
OG0000110	LOC108597995|XP_033149356.1|DBUS	LOC6622454|XP_002046656.2|DVIR
OG0000110	LOC108598479|XP_017840618.1|DBUS	LOC6622494|XP_002046657.1|DVIR
OG0000111	LOC108595291|XP_017835993.1|DBUS	LOC6624898|XP_002049116.1|DVIR
OG0000111	LOC108595741|XP_017836516.1|DBUS	LOC6624897|XP_002049115.1|DVIR
OG0000112	LOC108605061|XP_017850117.1|DBUS	LOC6631730|XP_002055577.1|DVIR
OG0000112	LOC108605050|XP_017850107.1|DBUS, LOC108606017|XP_017851332.1|DBUS, LOC108605875|XP_017851177.1|DBUS	LOC6631731|XP_002055578.1|DVIR
OG0000112	LOC108606748|XP_017852636.1|DBUS	LOC6632015|XP_002055230.1|DVIR, LOC6632116|XP_002055254.1|DVIR
OG0000113	LOC108604575|XP_017849595.1|DBUS	LOC26530946|XP_015024980.1|DVIR
OG0000113	LOC108600652|XP_017843838.2|DBUS	LOC6622156|XP_002048476.2|DVIR
OG0000114	LOC108607383|XP_017853614.2|DBUS	LOC6627890|XP_002052296.1|DVIR
OG0000114	LOC117134785|XP_033149477.1|DBUS	LOC6627889|XP_002052295.1|DVIR
OG0000114	LOC108607386|XP_017853628.1|DBUS	LOC6627888|XP_002052294.1|DVIR
OG0000116	LOC108602168|XP_017845690.1|DBUS	LOC6630742|XP_002053203.1|DVIR
OG0000116	LOC108602362|XP_017845952.1|DBUS	LOC6630741|XP_002053202.1|DVIR
OG0000117	LOC108603069|XP_017847020.1|DBUS	LOC6633971|XP_002057479.1|DVIR
OG0000117	LOC108603222|XP_017845754.1|DBUS	LOC6633970|XP_002057478.1|DVIR
OG0000117	LOC108603273|XP_033150795.1|DBUS	LOC6633968|XP_002057476.1|DVIR, LOC6633969|XP_002057477.1|DVIR
OG0000118	LOC108606874|XP_017852886.1|DBUS	LOC6627951|XP_002051424.1|DVIR
OG0000118	LOC108601705|XP_017845108.1|DBUS	LOC6633235|XP_002056774.2|DVIR, LOC6629584|XP_002054876.1|DVIR
OG0000119	LOC108602574|XP_017846201.1|DBUS	LOC6632723|XP_002056046.1|DVIR
OG0000119	LOC108602566|XP_017846189.1|DBUS	LOC6632724|XP_002056047.1|DVIR
OG0000120	LOC108605238|XP_017850340.1|DBUS	LOC6634529|XP_002057958.1|DVIR
OG0000120	LOC108596912|XP_017838608.1|DBUS	LOC6625102|XP_002050121.1|DVIR
OG0000120	LOC108596127|XP_017837092.2|DBUS	LOC6635721|XP_002059158.1|DVIR
OG0000120	LOC108601049|XP_017844430.1|DBUS	LOC6622041|XP_002046464.1|DVIR
OG0000121	LOC108606058|XP_017851394.1|DBUS	LOC6632053|XP_002055250.1|DVIR
OG0000121	LOC108602647|XP_017846282.1|DBUS	LOC6630940|XP_032295844.1|DVIR
OG0000122	LOC108595833|XP_017836616.1|DBUS	LOC6628202|XP_002052211.2|DVIR
OG0000122	LOC108605338|XP_033150253.1|DBUS	LOC6635441|XP_002058981.1|DVIR
OG0000122	LOC108594762|XP_017835390.1|DBUS	LOC116651034|XP_032292531.1|DVIR, LOC6636460|XP_002059819.1|DVIR
OG0000122	LOC108605067|XP_017850560.1|DBUS	LOC6629169|XP_002051908.1|DVIR
OG0000123	LOC108595656|XP_017836420.1|DBUS	LOC6626378|XP_002050355.1|DVIR
OG0000123	LOC108602509|XP_017846128.1|DBUS	LOC6633191|XP_032289496.1|DVIR
OG0000124	LOC108604295|XP_017849198.1|DBUS, LOC108608486|XP_017855371.1|DBUS, LOC108604296|XP_017849202.1|DBUS, LOC108604834|XP_017849938.1|DBUS, LOC108597695|XP_017839860.1|DBUS, LOC108595612|XP_017836365.1|DBUS	LOC116649740|XP_015028914.1|DVIR, LOC26531268|XP_015028913.1|DVIR, LOC26531789|XP_015028987.1|DVIR, LOC26531912|XP_015027957.1|DVIR, LOC6630342|XP_002054591.2|DVIR
OG0000124	LOC108595661|XP_017836427.1|DBUS, LOC108595486|XP_017836226.1|DBUS	LOC26530619|XP_015030228.1|DVIR, LOC6626200|XP_015029349.1|DVIR
OG0000125	LOC108602946|XP_017846784.1|DBUS	LOC6630876|XP_015026944.1|DVIR
OG0000125	LOC108604285|XP_017849183.1|DBUS	LOC6632605|XP_015026066.1|DVIR
OG0000125	LOC108596689|XP_017838198.1|DBUS	LOC6627104|XP_002050844.2|DVIR
OG0000126	LOC108602652|XP_017846288.1|DBUS, LOC108602032|XP_017845528.2|DBUS	LOC6628583|XP_002051517.1|DVIR, LOC6628582|XP_032293597.1|DVIR
OG0000127	LOC108602433|XP_017846041.1|DBUS	LOC6632494|XP_002056447.1|DVIR
OG0000127	LOC108602111|XP_017845625.1|DBUS	LOC6632493|XP_002056446.1|DVIR
OG0000127	LOC108602067|XP_017845575.1|DBUS	LOC6632492|XP_032289615.1|DVIR
OG0000128	LOC108594863|XP_017835491.2|DBUS, LOC108596258|XP_017837304.2|DBUS, LOC108596561|XP_017837951.1|DBUS	LOC6625639|XP_002050309.2|DVIR, LOC6634932|XP_002058443.1|DVIR, LOC6625638|XP_002050308.2|DVIR, LOC6625637|XP_015029249.1|DVIR
OG0000129	LOC108606979|XP_017853037.1|DBUS	LOC6633554|XP_002057251.1|DVIR
OG0000129	LOC108598557|XP_017840732.2|DBUS	LOC6623097|XP_002048662.1|DVIR
OG0000129	LOC108600868|XP_017844168.1|DBUS	LOC6623858|XP_002048663.1|DVIR
OG0000129	LOC108606980|XP_017853040.1|DBUS	LOC6633555|XP_002057252.1|DVIR
OG0000130	LOC108598755|XP_017840979.2|DBUS	LOC6623290|XP_002047305.2|DVIR
OG0000130	LOC108598612|XP_017840799.1|DBUS	LOC6623408|XP_002047299.1|DVIR
OG0000130	LOC108598191|XP_033149343.1|DBUS	LOC6623210|XP_002047302.3|DVIR, LOC6623486|XP_002047301.2|DVIR, LOC6623424|XP_002047300.2|DVIR
OG0000130	LOC117134652|XP_033149629.1|DBUS	LOC6622176|XP_002047304.1|DVIR
OG0000131	LOC108601558|XP_017844945.1|DBUS	LOC6632894|XP_015026057.1|DVIR
OG0000132	LOC108608030|XP_017854696.1|DBUS, LOC108608029|XP_017854695.2|DBUS	LOC6628376|XP_002052628.1|DVIR
OG0000132	LOC108602868|XP_017846646.1|DBUS	LOC6630679|XP_002054612.1|DVIR
OG0000133	LOC108599862|XP_017842492.2|DBUS, LOC117134684|XP_033149062.1|DBUS, LOC117134649|XP_033150734.1|DBUS	LOC116650093|XP_032289325.1|DVIR
OG0000134	LOC108603028|XP_017846927.1|DBUS	LOC6630471|XP_002054107.1|DVIR
OG0000134	LOC108606038|XP_017851357.1|DBUS	LOC6633468|XP_002057059.1|DVIR
OG0000134	LOC108597009|XP_017838780.1|DBUS	LOC6629234|XP_032294008.1|DVIR
OG0000137	LOC108603879|XP_017848540.1|DBUS	LOC6635174|XP_002058578.1|DVIR
OG0000137	LOC108599893|XP_017842571.1|DBUS	LOC6623869|XP_002046853.1|DVIR
OG0000138	LOC108603086|XP_017847065.1|DBUS	LOC6629259|XP_032295167.1|DVIR
OG0000138	LOC108603084|XP_017847063.1|DBUS	LOC6629610|XP_002054675.3|DVIR
OG0000138	LOC108603561|XP_017847968.1|DBUS	LOC6629608|XP_002054673.2|DVIR
OG0000138	LOC108603085|XP_017847064.1|DBUS	LOC6629609|XP_002054674.2|DVIR
OG0000139	LOC108599313|XP_017841605.1|DBUS, LOC108599329|XP_017841624.1|DBUS	LOC6623382|XP_032290418.1|DVIR
OG0000140	LOC108601804|XP_017845230.1|DBUS	LOC6630875|XP_002054323.2|DVIR
OG0000140	LOC108594824|XP_017835451.2|DBUS, LOC108594828|XP_033149205.1|DBUS, LOC108595108|XP_033148936.1|DBUS, LOC108597603|XP_033149082.1|DBUS, LOC108594825|XP_033149038.1|DBUS, LOC108595109|XP_017835759.1|DBUS, LOC108597602|XP_017839714.1|DBUS	LOC6627002|XP_002048744.2|DVIR, LOC6627001|XP_002048743.2|DVIR
OG0000141	LOC108601014|XP_017844377.1|DBUS	LOC6624242|XP_002046959.2|DVIR
OG0000141	LOC108601015|XP_017844378.1|DBUS	LOC6624546|XP_002046960.1|DVIR
OG0000141	LOC108598911|XP_017841162.1|DBUS	LOC6622272|XP_002046961.1|DVIR
OG0000142	LOC108602123|XP_017845639.1|DBUS	LOC6629343|XP_002053320.3|DVIR
OG0000142	LOC108603285|XP_017847441.1|DBUS	LOC6636755|XP_032296696.1|DVIR
OG0000142	LOC108605452|XP_017850626.2|DBUS	LOC6632196|XP_032295221.1|DVIR
OG0000143	LOC108599728|XP_017842219.1|DBUS	LOC116650413|XP_032289924.1|DVIR
OG0000143	LOC108599729|XP_017842220.1|DBUS	LOC6624208|XP_002048674.2|DVIR
OG0000144	LOC108604352|XP_017849272.1|DBUS	LOC6629583|XP_002054875.2|DVIR
OG0000144	LOC108607001|XP_017853067.1|DBUS	LOC26531280|XP_032294839.1|DVIR
OG0000144	LOC108594255|XP_033150587.1|DBUS	LOC6627421|XP_015028685.2|DVIR
OG0000145	LOC108607135|XP_017853261.1|DBUS	LOC6631571|XP_002055558.2|DVIR
OG0000145	LOC108608037|XP_017854707.2|DBUS	LOC6627696|XP_002052256.1|DVIR
OG0000147	LOC108608365|XP_017855203.2|DBUS	LOC6635761|XP_002059227.2|DVIR
OG0000147	LOC108602069|XP_017845578.1|DBUS	LOC6634949|XP_002058537.1|DVIR
OG0000147	LOC108602063|XP_017845572.1|DBUS	LOC6634950|XP_002058538.1|DVIR
OG0000148	LOC108596445|XP_017837681.1|DBUS	LOC6628264|XP_002052544.1|DVIR
OG0000148	LOC108608076|XP_017854761.1|DBUS	LOC6627419|XP_002051092.1|DVIR
OG0000149	LOC108607653|XP_017854084.1|DBUS	LOC6627743|XP_002051297.1|DVIR
OG0000149	LOC108606918|XP_017852948.1|DBUS	LOC6634481|XP_002058158.1|DVIR
OG0000150	LOC108607752|XP_017854307.2|DBUS, LOC108594206|XP_033149865.1|DBUS	LOC6627333|XP_032293973.1|DVIR
OG0000151	LOC108599278|XP_017841563.2|DBUS	LOC6624491|XP_032290429.1|DVIR
OG0000151	LOC108599144|XP_017841420.2|DBUS	LOC6624600|XP_015030529.1|DVIR
OG0000151	LOC108607641|XP_017854058.1|DBUS	LOC6627838|XP_002051728.2|DVIR
OG0000151	LOC108598778|XP_017841008.1|DBUS	LOC6623559|XP_002048335.2|DVIR
OG0000152	LOC108601725|XP_017845133.1|DBUS	LOC6632780|XP_002055862.1|DVIR
OG0000152	LOC108602388|XP_017845987.1|DBUS, LOC108601385|XP_017844774.1|DBUS, LOC108601817|XP_017845242.1|DBUS, LOC108601386|XP_017844775.1|DBUS, LOC108601816|XP_017845241.1|DBUS, LOC108604169|XP_017848991.1|DBUS	LOC6632791|XP_002055861.2|DVIR
OG0000152	LOC108604171|XP_017848992.1|DBUS	LOC6632790|XP_002055860.1|DVIR
OG0000153	LOC108602243|XP_017845781.1|DBUS	LOC6630161|XP_002054781.2|DVIR
OG0000153	LOC108601757|XP_017845170.1|DBUS	LOC6630159|XP_002054779.1|DVIR
OG0000153	LOC108602141|XP_017845661.1|DBUS	LOC6630160|XP_002054780.1|DVIR
OG0000154	LOC108601228|XP_017844616.2|DBUS	LOC6635099|XP_002058361.1|DVIR
OG0000155	LOC108600838|XP_017844123.1|DBUS	LOC6622732|XP_002046664.1|DVIR
OG0000155	LOC108597991|XP_017840096.1|DBUS	LOC6622713|XP_002046665.2|DVIR
OG0000157	LOC108595635|XP_017836395.1|DBUS	LOC6626201|XP_002049879.1|DVIR
OG0000157	LOC108595680|XP_017836448.1|DBUS, LOC108595632|XP_017836390.1|DBUS	LOC6626203|XP_002049881.1|DVIR
OG0000157	LOC108595528|XP_017836272.1|DBUS	LOC6626202|XP_002049880.1|DVIR
OG0000158	LOC108595174|XP_017835840.1|DBUS	LOC6625323|XP_002049089.1|DVIR
OG0000158	LOC108598137|XP_017840243.2|DBUS	LOC6623768|XP_002047813.2|DVIR
