Orthogroup	DBUS.longest_only	DSER.longest_only
OG0000060	LOC108596314|XP_017837413.1|DBUS	LOC110187211|XP_020812270.1|DSER
OG0000060	LOC108602170|XP_017845695.1|DBUS	LOC110177198|XP_020799453.1|DSER
OG0000060	LOC108604124|XP_017848902.1|DBUS	LOC110186504|XP_020811358.1|DSER
OG0000060	LOC108605927|XP_017851236.1|DBUS	LOC110180206|XP_020803522.1|DSER
OG0000060	LOC108594930|XP_033150017.1|DBUS	LOC110184888|XP_020809193.1|DSER
OG0000061	LOC108602145|XP_017845670.1|DBUS	LOC110182375|XP_020806074.1|DSER
OG0000061	LOC108594753|XP_017835384.1|DBUS	LOC110182380|XP_020806081.1|DSER, LOC110182395|XP_020806094.1|DSER, LOC110182350|XP_020806049.1|DSER
OG0000061	LOC108603702|XP_017848228.1|DBUS, LOC108599637|XP_017842101.2|DBUS	LOC110182385|XP_020806085.1|DSER
OG0000062	LOC108606274|XP_017851741.1|DBUS	LOC110184172|XP_020808240.1|DSER
OG0000062	LOC108607908|XP_017854511.1|DBUS	LOC110181372|XP_020804760.1|DSER, LOC110181371|XP_020804759.1|DSER
OG0000063	LOC108598139|XP_033149614.1|DBUS	LOC110184769|XP_020809063.1|DSER
OG0000063	LOC108598875|XP_017841124.1|DBUS	LOC110184767|XP_020809060.1|DSER
OG0000063	LOC108598617|XP_017840805.2|DBUS, LOC108598825|XP_017841064.2|DBUS	LOC110184763|XP_020809053.1|DSER, LOC110184765|XP_020809054.1|DSER
OG0000064	LOC117134905|XP_033150234.1|DBUS	LOC110187958|XP_020813135.1|DSER
OG0000065	LOC108602948|XP_017846787.1|DBUS	LOC110191274|XP_020817728.1|DSER
OG0000065	LOC108604232|XP_017849089.1|DBUS, LOC108597099|XP_017838955.1|DBUS	LOC110191418|XP_020817935.1|DSER, LOC110190919|XP_020817239.1|DSER, LOC110190955|XP_020817298.1|DSER, LOC110190921|XP_020817240.1|DSER, LOC110190210|XP_020816228.1|DSER, LOC110186453|XP_020811297.1|DSER
OG0000066	LOC108605823|XP_017851118.1|DBUS	LOC110191821|XP_020818445.1|DSER, LOC110176494|XP_020798526.1|DSER
OG0000066	LOC108596039|XP_017836905.1|DBUS	LOC110185088|XP_020809431.1|DSER
OG0000066	LOC108602400|XP_017846000.1|DBUS	LOC110191827|XP_020818451.1|DSER
OG0000066	LOC108606855|XP_017852841.1|DBUS	LOC110183659|XP_020807646.1|DSER
OG0000066	LOC108606023|XP_017851338.1|DBUS	LOC110182686|XP_020806438.1|DSER
OG0000067	LOC108603517|XP_017847897.1|DBUS	LOC110177234|XP_020799524.1|DSER
OG0000067	LOC108598960|XP_017841219.2|DBUS	LOC110176240|XP_020798198.1|DSER
OG0000067	LOC108596347|XP_017837491.1|DBUS	LOC110177017|XP_020799193.1|DSER, LOC110183230|XP_020807108.1|DSER
OG0000067	LOC108600356|XP_017843371.2|DBUS	LOC110176239|XP_020798196.1|DSER
OG0000067	LOC108598075|XP_017840177.1|DBUS	LOC110191355|XP_020817861.1|DSER
OG0000068	LOC108596576|XP_017837985.1|DBUS	LOC110182060|XP_020805682.1|DSER
OG0000068	LOC108604996|XP_017850051.2|DBUS	LOC110175923|XP_020797759.1|DSER
OG0000069	LOC108597146|XP_017839029.1|DBUS	LOC110180234|XP_020803548.1|DSER
OG0000070	LOC108601128|XP_017844545.1|DBUS, LOC108603861|XP_033149223.1|DBUS	LOC110185753|XP_020810411.1|DSER, LOC110183288|XP_020807181.1|DSER
OG0000070	LOC108606170|XP_017851511.2|DBUS	LOC110182504|XP_020806211.1|DSER
OG0000070	LOC108600264|XP_017843206.1|DBUS	LOC110185866|XP_020810535.1|DSER, LOC110183296|XP_020807193.1|DSER
OG0000070	LOC108601682|XP_017845084.1|DBUS	LOC110185982|XP_020810665.1|DSER, LOC110183355|XP_020807278.1|DSER, LOC110183303|XP_020807205.1|DSER
OG0000071	LOC108600865|XP_017844159.2|DBUS	LOC110179007|XP_020802002.1|DSER
OG0000071	LOC108599237|XP_017841523.1|DBUS	LOC110179838|XP_020803105.1|DSER
OG0000071	LOC108599153|XP_017841429.1|DBUS	LOC110179839|XP_020803106.1|DSER
OG0000071	LOC108599099|XP_017841377.1|DBUS	LOC110179837|XP_020803104.1|DSER
OG0000072	LOC108595719|XP_017836490.1|DBUS	LOC110181580|XP_020805035.1|DSER
OG0000072	LOC108594812|XP_017835440.1|DBUS	LOC110181287|XP_020804670.1|DSER
OG0000072	LOC108595671|XP_017836439.1|DBUS	LOC110181570|XP_020805024.1|DSER
OG0000073	LOC108596382|XP_017837542.1|DBUS	LOC110176360|XP_020798348.1|DSER
OG0000073	LOC108606257|XP_017851695.1|DBUS	LOC110182195|XP_020805867.1|DSER
OG0000073	LOC108602957|XP_017846798.1|DBUS	LOC110188202|XP_020813458.1|DSER
OG0000074	LOC108600842|XP_033149439.1|DBUS, LOC108600601|XP_017843769.2|DBUS	LOC110184734|XP_020809020.1|DSER
OG0000075	LOC108598567|XP_017840740.2|DBUS	LOC110190480|XP_020816651.1|DSER
OG0000075	LOC108598547|XP_017840720.1|DBUS	LOC110190499|XP_020816674.1|DSER
OG0000075	LOC108598795|XP_017841028.2|DBUS	LOC110190537|XP_020816745.1|DSER
OG0000075	LOC108598386|XP_017840493.1|DBUS	LOC110190595|XP_020816847.1|DSER
OG0000076	LOC108600032|XP_017842842.1|DBUS	LOC110190420|XP_020816550.1|DSER
OG0000076	LOC108602295|XP_017845864.1|DBUS	LOC110176616|XP_020798701.1|DSER, LOC110176604|XP_020798685.1|DSER
OG0000076	LOC108607277|XP_017853461.1|DBUS	LOC110181877|XP_020805462.1|DSER
OG0000076	LOC108606263|XP_017851709.1|DBUS	LOC110182088|XP_020805728.1|DSER
OG0000077	LOC108596705|XP_017838216.1|DBUS	LOC110182629|XP_020806354.1|DSER
OG0000077	LOC108603705|XP_017848234.1|DBUS	LOC110189410|XP_020815129.1|DSER
OG0000077	LOC108597238|XP_017839176.1|DBUS	LOC110177149|XP_020799390.1|DSER
OG0000077	LOC108603566|XP_017847972.1|DBUS	LOC110176398|XP_020798389.1|DSER
OG0000078	LOC108595297|XP_017835998.1|DBUS, LOC108595427|XP_017836144.1|DBUS, LOC108595437|XP_017836156.1|DBUS	LOC110180108|XP_020803404.1|DSER
OG0000078	LOC108598842|XP_017841085.1|DBUS	LOC110190038|XP_020816001.1|DSER
OG0000078	LOC108602138|XP_017845655.1|DBUS	LOC110188466|XP_020813854.1|DSER
OG0000078	LOC108607118|XP_017853240.1|DBUS	LOC110175994|XP_020797848.1|DSER
OG0000078	LOC108607224|XP_017853386.1|DBUS	LOC110184416|XP_020808610.1|DSER
OG0000079	LOC108605780|XP_033150835.1|DBUS	LOC110180505|XP_020803840.1|DSER, LOC110187540|XP_020812592.1|DSER, LOC110187541|XP_020812594.1|DSER, LOC110187582|XP_020812628.1|DSER
OG0000080	LOC108597403|XP_017839438.1|DBUS	LOC110179883|XP_020803143.1|DSER, LOC110189756|XP_020815629.1|DSER
OG0000080	LOC108596751|XP_017838316.1|DBUS	LOC110186649|XP_020811608.1|DSER
OG0000081	LOC108598616|XP_017840803.1|DBUS	LOC110187188|XP_020812250.1|DSER
OG0000082	LOC108594984|XP_017835606.1|DBUS	LOC110191132|XP_020817548.1|DSER
OG0000082	LOC108601638|XP_017845027.1|DBUS	LOC110177382|XP_020799743.1|DSER
OG0000082	LOC108602837|XP_017846578.1|DBUS	LOC110187734|XP_020812849.1|DSER, LOC110191363|XP_020817871.1|DSER
OG0000083	LOC108598442|XP_017840564.2|DBUS	LOC110183381|XP_020807303.1|DSER, LOC110183898|XP_020807898.1|DSER, LOC110183901|XP_020807903.1|DSER, LOC110183902|XP_020807904.1|DSER
OG0000083	LOC108608236|XP_017855013.1|DBUS	LOC110183364|XP_020807285.1|DSER
OG0000084	LOC108596367|XP_017837520.1|DBUS	LOC110178501|XP_020801310.1|DSER
OG0000084	LOC108596833|XP_017838444.1|DBUS	LOC110178514|XP_020801324.1|DSER
OG0000085	LOC108597194|XP_017839111.1|DBUS	LOC110182637|XP_020806367.1|DSER
OG0000086	LOC108595905|XP_017836685.1|DBUS, LOC108595913|XP_033149146.1|DBUS	LOC110182850|XP_020806645.1|DSER
OG0000087	LOC108602830|XP_017846606.2|DBUS	LOC110183207|XP_020807079.1|DSER
OG0000087	LOC108594397|XP_017835055.2|DBUS	LOC110185908|XP_020810581.1|DSER
OG0000087	LOC108594213|XP_017834809.1|DBUS	LOC110187344|XP_020812391.1|DSER
OG0000088	LOC108596419|XP_017837625.1|DBUS	LOC110189420|XP_020815137.1|DSER
OG0000088	LOC108600586|XP_017843752.1|DBUS	LOC110185864|XP_020810532.1|DSER
OG0000088	LOC108598974|XP_017841236.1|DBUS	LOC110181272|XP_020804642.1|DSER
OG0000088	LOC108600741|XP_017843975.1|DBUS	LOC110179240|XP_020802358.1|DSER
OG0000088	LOC108599008|XP_017841274.1|DBUS	LOC110181275|XP_020804649.1|DSER
OG0000089	LOC108603673|XP_017848160.1|DBUS	LOC110177136|XP_020799368.1|DSER
OG0000089	LOC108602744|XP_033149214.1|DBUS	LOC110188209|XP_020813497.1|DSER
OG0000089	LOC108599916|XP_017842604.1|DBUS	LOC110190534|XP_020816740.1|DSER
OG0000090	LOC108596533|XP_017837911.1|DBUS	LOC110191832|XP_020818460.1|DSER
OG0000090	LOC108595000|XP_017835621.1|DBUS	LOC110190013|XP_020816009.1|DSER
OG0000090	LOC108598990|XP_017841255.1|DBUS	LOC110189985|XP_020815933.1|DSER
OG0000090	LOC108598575|XP_017840751.1|DBUS	LOC110178630|XP_020801475.1|DSER
OG0000091	LOC108603501|XP_017847855.1|DBUS	LOC110186300|XP_020811077.1|DSER
OG0000091	LOC108594365|XP_017835015.1|DBUS	LOC110183974|XP_020807988.1|DSER
OG0000091	LOC108603403|XP_017847679.1|DBUS	LOC110187866|XP_020813010.1|DSER
OG0000091	LOC108603402|XP_017847678.1|DBUS	LOC110187865|XP_020813009.1|DSER
OG0000092	LOC108603711|XP_017848239.1|DBUS	LOC110186678|XP_020811604.1|DSER
OG0000092	LOC108603710|XP_017848238.1|DBUS	LOC110186502|XP_020811356.1|DSER
OG0000092	LOC108603712|XP_017848241.1|DBUS	LOC110186298|XP_020811072.1|DSER, LOC110186577|XP_020811450.1|DSER
OG0000093	LOC108607545|XP_017853920.1|DBUS, LOC108603101|XP_033150841.1|DBUS	LOC110177009|XP_020799178.1|DSER
OG0000093	LOC108606302|XP_017851781.1|DBUS	LOC110184366|XP_020808519.1|DSER
OG0000094	LOC108601416|XP_017844804.1|DBUS	LOC110191394|XP_020817911.1|DSER, LOC110191395|XP_020817912.1|DSER
OG0000096	LOC108604818|XP_017849916.1|DBUS	LOC110181381|XP_020804769.1|DSER
OG0000096	LOC108604817|XP_017849915.2|DBUS	LOC110186183|XP_020810901.1|DSER
OG0000096	LOC108598852|XP_017841102.2|DBUS	LOC110181328|XP_020804706.1|DSER
OG0000098	LOC108602947|XP_017846786.1|DBUS	LOC110191273|XP_020817727.1|DSER
OG0000099	LOC108594985|XP_017835607.1|DBUS	LOC110180153|XP_020803462.1|DSER
OG0000099	LOC108606769|XP_017852670.1|DBUS	LOC110180154|XP_020803466.1|DSER
OG0000099	LOC108606666|XP_017852484.1|DBUS	LOC110180130|XP_020803432.1|DSER
OG0000100	LOC108595699|XP_017836470.2|DBUS	LOC110181340|XP_020804722.1|DSER
OG0000100	LOC108601485|XP_017844872.2|DBUS	LOC110186797|XP_020811736.1|DSER
OG0000100	LOC108602051|XP_017845552.1|DBUS	LOC110180531|XP_020803864.1|DSER
OG0000100	LOC108602577|XP_017846204.1|DBUS	LOC110179609|XP_020802865.1|DSER, LOC110180532|XP_020803865.1|DSER
OG0000101	LOC108600820|XP_017844099.2|DBUS	LOC110190014|XP_020815971.1|DSER, LOC110190012|XP_020815970.1|DSER
OG0000101	LOC108597898|XP_017840006.1|DBUS, LOC108597897|XP_017840005.1|DBUS	LOC110190011|XP_020815969.1|DSER
OG0000101	LOC117134769|XP_033149322.1|DBUS	LOC110190008|XP_020815965.1|DSER
OG0000101	LOC117134798|XP_033149601.1|DBUS	LOC110190179|XP_020816186.1|DSER
OG0000102	LOC108596624|XP_017838058.1|DBUS	LOC110177925|XP_020800564.1|DSER
OG0000102	LOC108594981|XP_017835603.1|DBUS	LOC110188958|XP_020814556.1|DSER
OG0000103	LOC108598786|XP_017841018.2|DBUS	LOC110190577|XP_020816824.1|DSER, LOC110185270|XP_020809675.1|DSER
OG0000103	LOC108598520|XP_017840689.2|DBUS	LOC110185268|XP_020809674.1|DSER
OG0000103	LOC108596814|XP_017838418.1|DBUS	LOC110191485|XP_020818009.1|DSER
OG0000104	LOC108600928|XP_017844252.1|DBUS	LOC110188717|XP_020814187.1|DSER
OG0000104	LOC108600531|XP_017843673.2|DBUS	LOC110183736|XP_020807742.1|DSER
OG0000104	LOC108599046|XP_017841315.1|DBUS	LOC110187637|XP_020812707.1|DSER, LOC110188277|XP_020813630.1|DSER
OG0000105	LOC117134791|XP_033149540.1|DBUS	LOC110185918|XP_020810590.1|DSER
OG0000105	LOC108601437|XP_017844824.1|DBUS	LOC110177255|XP_020799565.1|DSER
OG0000107	LOC108594739|XP_017835366.1|DBUS	LOC110185500|XP_020810053.1|DSER, LOC110184878|XP_020809183.1|DSER, LOC110179784|XP_020803056.1|DSER, LOC110184875|XP_020809180.1|DSER, LOC110184933|XP_020809237.1|DSER, LOC110185499|XP_020810052.1|DSER, LOC110185492|XP_020810046.1|DSER
OG0000108	LOC108595519|XP_017836262.1|DBUS	LOC110177410|XP_020799826.1|DSER, LOC110180483|XP_020803827.1|DSER
OG0000109	LOC108594532|XP_017835224.1|DBUS	LOC110183425|XP_020807363.1|DSER, LOC110183475|XP_020807414.1|DSER
OG0000109	LOC108598653|XP_033149257.1|DBUS	LOC110183319|XP_020807224.1|DSER
OG0000110	LOC108597992|XP_017840097.1|DBUS	LOC110176728|XP_020798829.1|DSER
OG0000110	LOC108598723|XP_017840942.1|DBUS, LOC108597993|XP_017840098.1|DBUS	LOC110176727|XP_020798828.1|DSER
OG0000110	LOC108597995|XP_033149356.1|DBUS	LOC110176715|XP_020798814.1|DSER
OG0000110	LOC108598479|XP_017840618.1|DBUS	LOC110176729|XP_020798830.1|DSER
OG0000111	LOC108595291|XP_017835993.1|DBUS, LOC108595741|XP_017836516.1|DBUS	LOC110176534|XP_020798578.1|DSER
OG0000112	LOC108605050|XP_017850107.1|DBUS, LOC108606017|XP_017851332.1|DBUS, LOC108605875|XP_017851177.1|DBUS, LOC108606748|XP_017852636.1|DBUS	LOC110176021|XP_020797891.1|DSER, LOC110175993|XP_020797847.1|DSER
OG0000114	LOC108607383|XP_017853614.2|DBUS	LOC110179935|XP_020803191.1|DSER, LOC110183971|XP_020807986.1|DSER
OG0000114	LOC117134785|XP_033149477.1|DBUS	LOC110183969|XP_020807983.1|DSER, LOC110179937|XP_020803194.1|DSER
OG0000114	LOC108607386|XP_017853628.1|DBUS	LOC110179936|XP_020803192.1|DSER, LOC110183970|XP_020807984.1|DSER
OG0000116	LOC108602168|XP_017845690.1|DBUS	LOC110186561|XP_020811425.1|DSER
OG0000116	LOC108602362|XP_017845952.1|DBUS	LOC110186660|XP_020811583.1|DSER, LOC110186691|XP_020811618.1|DSER
OG0000117	LOC108602137|XP_017845657.1|DBUS	LOC110186010|XP_020810704.1|DSER
OG0000117	LOC108603069|XP_017847020.1|DBUS	LOC110186011|XP_020810706.1|DSER
OG0000117	LOC108603222|XP_017845754.1|DBUS	LOC110186013|XP_020810708.1|DSER
OG0000117	LOC108603273|XP_033150795.1|DBUS	LOC110186015|XP_020810710.1|DSER
OG0000118	LOC108606418|XP_017852007.1|DBUS	LOC110187377|XP_020812426.1|DSER, LOC110187376|XP_020812425.1|DSER
OG0000118	LOC108606874|XP_017852886.1|DBUS	LOC110176919|XP_020799074.1|DSER, LOC110177243|XP_020799549.1|DSER, LOC110191782|XP_020818388.1|DSER, LOC110191765|XP_020818363.1|DSER
OG0000119	LOC108604291|XP_017849192.1|DBUS	LOC110188592|XP_020814014.1|DSER, LOC110188608|XP_020814031.1|DSER
OG0000119	LOC108602574|XP_017846201.1|DBUS	LOC110188489|XP_020813877.1|DSER
OG0000119	LOC108602566|XP_017846189.1|DBUS	LOC110188600|XP_020814022.1|DSER
OG0000120	LOC108597208|XP_017839139.1|DBUS, LOC108605238|XP_017850340.1|DBUS	LOC110178156|XP_020800849.1|DSER
OG0000120	LOC108596912|XP_017838608.1|DBUS	LOC110180259|XP_020803574.1|DSER
OG0000120	LOC108596127|XP_017837092.2|DBUS	LOC110181780|XP_020805319.1|DSER
OG0000120	LOC108601049|XP_017844430.1|DBUS	LOC110181527|XP_020804963.1|DSER
OG0000121	LOC108606058|XP_017851394.1|DBUS	LOC110184196|XP_020808286.1|DSER
OG0000121	LOC108602647|XP_017846282.1|DBUS	LOC110176466|XP_020798484.1|DSER
OG0000122	LOC108595833|XP_017836616.1|DBUS	LOC110182279|XP_020805957.1|DSER
OG0000122	LOC108605338|XP_033150253.1|DBUS	LOC110176072|XP_020797952.1|DSER
OG0000122	LOC108594762|XP_017835390.1|DBUS	LOC110180765|XP_020804107.1|DSER
OG0000122	LOC108605067|XP_017850560.1|DBUS	LOC110179899|XP_020803155.1|DSER, LOC110187522|XP_020812577.1|DSER
OG0000123	LOC108595656|XP_017836420.1|DBUS	LOC110176794|XP_020798893.1|DSER
OG0000123	LOC108602509|XP_017846128.1|DBUS	LOC110191837|XP_020818462.1|DSER
OG0000124	LOC108604295|XP_017849198.1|DBUS, LOC108608486|XP_017855371.1|DBUS, LOC108604296|XP_017849202.1|DBUS, LOC108604834|XP_017849938.1|DBUS, LOC108597695|XP_017839860.1|DBUS, LOC108595612|XP_017836365.1|DBUS	LOC110182095|XP_020805741.1|DSER
OG0000125	LOC108602946|XP_017846784.1|DBUS	LOC110178940|XP_020801897.1|DSER, LOC110186550|XP_020811413.1|DSER
OG0000125	LOC108604285|XP_017849183.1|DBUS	LOC110187741|XP_020812858.1|DSER
OG0000125	LOC108596689|XP_017838198.1|DBUS	LOC110181483|XP_020804899.1|DSER
OG0000125	LOC108596690|XP_017838199.1|DBUS	LOC110181496|XP_020804927.1|DSER
OG0000127	LOC108602433|XP_017846041.1|DBUS	LOC110188545|XP_020813961.1|DSER, LOC110188623|XP_020814048.1|DSER
OG0000127	LOC108602111|XP_017845625.1|DBUS	LOC110188540|XP_020813949.1|DSER
OG0000127	LOC108602067|XP_017845575.1|DBUS	LOC110188560|XP_020813977.1|DSER
OG0000128	LOC108594863|XP_017835491.2|DBUS, LOC108596258|XP_017837304.2|DBUS, LOC108596561|XP_017837951.1|DBUS	LOC110179318|XP_020802466.1|DSER, LOC110181136|XP_020804467.1|DSER, LOC110180382|XP_020803708.1|DSER, LOC110181119|XP_020804449.1|DSER, LOC110181123|XP_020804454.1|DSER, LOC110181138|XP_020804468.1|DSER, LOC110181122|XP_020804453.1|DSER, LOC110181100|XP_020804430.1|DSER, LOC110181113|XP_020804443.1|DSER, LOC110181121|XP_020804452.1|DSER, LOC110181120|XP_020804450.1|DSER, LOC110181135|XP_020804466.1|DSER, LOC110188473|XP_020813862.1|DSER
OG0000129	LOC108606979|XP_017853037.1|DBUS	LOC110183494|XP_020807436.1|DSER
OG0000129	LOC108598557|XP_017840732.2|DBUS	LOC110179824|XP_020803088.1|DSER
OG0000129	LOC108600868|XP_017844168.1|DBUS	LOC110177643|XP_020800117.1|DSER
OG0000129	LOC108606980|XP_017853040.1|DBUS	LOC110183493|XP_020807435.1|DSER
OG0000130	LOC108598755|XP_017840979.2|DBUS	LOC110184738|XP_020809025.1|DSER
OG0000130	LOC108598612|XP_017840799.1|DBUS	LOC110184712|XP_020808991.1|DSER
OG0000130	LOC117134652|XP_033149629.1|DBUS	LOC110184686|XP_020808958.1|DSER, LOC110184737|XP_020809024.1|DSER
OG0000131	LOC108601558|XP_017844945.1|DBUS	LOC110187779|XP_020812906.1|DSER
OG0000132	LOC108608030|XP_017854696.1|DBUS, LOC108608029|XP_017854695.2|DBUS	LOC110187316|XP_020812364.1|DSER, LOC110187301|XP_020812347.1|DSER
OG0000132	LOC108602868|XP_017846646.1|DBUS	LOC110188245|XP_020813568.1|DSER
OG0000133	LOC108599862|XP_017842492.2|DBUS, LOC117134684|XP_033149062.1|DBUS, LOC117134649|XP_033150734.1|DBUS	LOC110180278|XP_020803590.1|DSER, LOC110185373|XP_020809814.1|DSER, LOC110182848|XP_020806641.1|DSER, LOC110182847|XP_020806638.1|DSER, LOC110188793|XP_020814309.1|DSER, LOC110187608|XP_020812659.1|DSER, LOC110180224|XP_020803534.1|DSER, LOC110188915|XP_020814495.1|DSER, LOC110184601|XP_020808851.1|DSER, LOC110185368|XP_020809808.1|DSER, LOC110185379|XP_020809820.1|DSER, LOC110179879|XP_020803135.1|DSER, LOC110180479|XP_020803822.1|DSER, LOC110185375|XP_020809817.1|DSER
OG0000134	LOC108603028|XP_017846927.1|DBUS	LOC110187719|XP_020812822.1|DSER
OG0000134	LOC108606038|XP_017851357.1|DBUS	LOC110182488|XP_020806195.1|DSER
OG0000134	LOC108597009|XP_017838780.1|DBUS	LOC110183406|XP_020807340.1|DSER
OG0000137	LOC108603879|XP_017848540.1|DBUS	LOC110191367|XP_020817876.1|DSER
OG0000137	LOC108599893|XP_017842571.1|DBUS	LOC110178723|XP_020801587.1|DSER
OG0000138	LOC108603086|XP_017847065.1|DBUS	LOC110188322|XP_020813689.1|DSER
OG0000138	LOC108603084|XP_017847063.1|DBUS	LOC110188325|XP_020813692.1|DSER
OG0000138	LOC108603561|XP_017847968.1|DBUS	LOC110188407|XP_020813791.1|DSER
OG0000138	LOC108603085|XP_017847064.1|DBUS	LOC110188327|XP_020813693.1|DSER
OG0000139	LOC108599313|XP_017841605.1|DBUS, LOC108599329|XP_017841624.1|DBUS	LOC110186087|XP_020810783.1|DSER
OG0000139	LOC108605895|XP_017851200.1|DBUS	LOC110179173|XP_020802233.1|DSER, LOC110191620|XP_020818171.1|DSER, LOC110179769|XP_020803045.1|DSER
OG0000140	LOC108601804|XP_017845230.1|DBUS	LOC110186511|XP_020811367.1|DSER
OG0000141	LOC108601014|XP_017844377.1|DBUS	LOC110189883|XP_020815786.1|DSER
OG0000141	LOC108601015|XP_017844378.1|DBUS	LOC110189884|XP_020815789.1|DSER
OG0000141	LOC108598911|XP_017841162.1|DBUS	LOC110190145|XP_020816133.1|DSER
OG0000142	LOC108602123|XP_017845639.1|DBUS	LOC110186134|XP_020810839.1|DSER
OG0000142	LOC108605452|XP_017850626.2|DBUS	LOC110179073|XP_020802111.1|DSER
OG0000143	LOC108599728|XP_017842219.1|DBUS	LOC110185184|XP_020809560.1|DSER
OG0000143	LOC108599729|XP_017842220.1|DBUS	LOC110185174|XP_020809551.1|DSER
OG0000144	LOC108604352|XP_017849272.1|DBUS	LOC110188342|XP_020813709.1|DSER
OG0000144	LOC108607001|XP_017853067.1|DBUS	LOC110191988|XP_020818678.1|DSER
OG0000144	LOC108594255|XP_033150587.1|DBUS	LOC110182224|XP_020805911.1|DSER
OG0000145	LOC108607135|XP_017853261.1|DBUS	LOC110179043|XP_020802056.1|DSER
OG0000145	LOC108608037|XP_017854707.2|DBUS	LOC110181174|XP_020804510.1|DSER
OG0000147	LOC108608365|XP_017855203.2|DBUS	LOC110183933|XP_020807956.1|DSER
OG0000147	LOC108602069|XP_017845578.1|DBUS	LOC110176636|XP_020798723.1|DSER
OG0000147	LOC108602063|XP_017845572.1|DBUS	LOC110176639|XP_020798725.1|DSER
OG0000148	LOC108596445|XP_017837681.1|DBUS	LOC110176893|XP_020799037.1|DSER
OG0000148	LOC108608076|XP_017854761.1|DBUS	LOC110179865|XP_020803124.1|DSER, LOC110181419|XP_020804819.1|DSER
OG0000149	LOC108607653|XP_017854084.1|DBUS	LOC110185060|XP_020809396.1|DSER, LOC110185012|XP_020809323.1|DSER, LOC110185018|XP_020809329.1|DSER
OG0000149	LOC108606918|XP_017852948.1|DBUS	LOC110181929|XP_020805524.1|DSER
OG0000150	LOC108607752|XP_017854307.2|DBUS, LOC108594206|XP_033149865.1|DBUS	LOC110181314|XP_020804693.1|DSER, LOC110181315|XP_020804694.1|DSER, LOC110181319|XP_020804698.1|DSER, LOC110179141|XP_020802189.1|DSER, LOC110181318|XP_020804697.1|DSER, LOC110179142|XP_020802191.1|DSER
OG0000151	LOC108599278|XP_017841563.2|DBUS	LOC110178567|XP_020801399.1|DSER
OG0000151	LOC108599144|XP_017841420.2|DBUS	LOC110178570|XP_020801402.1|DSER
OG0000151	LOC108607641|XP_017854058.1|DBUS	LOC110178562|XP_020801393.1|DSER
OG0000151	LOC108598778|XP_017841008.1|DBUS	LOC110179025|XP_020802030.1|DSER, LOC110178889|XP_020801822.1|DSER
OG0000152	LOC108601725|XP_017845133.1|DBUS	LOC110177308|XP_020799632.1|DSER
OG0000152	LOC108602388|XP_017845987.1|DBUS, LOC108601385|XP_017844774.1|DBUS, LOC108601817|XP_017845242.1|DBUS, LOC108601386|XP_017844775.1|DBUS, LOC108601816|XP_017845241.1|DBUS, LOC108604169|XP_017848991.1|DBUS	LOC110188065|XP_020813274.1|DSER, LOC110177320|XP_020799653.1|DSER
OG0000152	LOC108604171|XP_017848992.1|DBUS	LOC110177321|XP_020799654.1|DSER
OG0000153	LOC108602243|XP_017845781.1|DBUS	LOC110186339|XP_020811146.1|DSER
OG0000153	LOC108601757|XP_017845170.1|DBUS	LOC110186409|XP_020811239.1|DSER, LOC110186408|XP_020811237.1|DSER
OG0000153	LOC108602141|XP_017845661.1|DBUS	LOC110186574|XP_020811444.1|DSER
OG0000154	LOC108601228|XP_017844616.2|DBUS	LOC110190348|XP_020816412.1|DSER, LOC110190356|XP_020816425.1|DSER
OG0000155	LOC108600838|XP_017844123.1|DBUS	LOC110176756|XP_020798866.1|DSER, LOC110176749|XP_020798856.1|DSER
OG0000155	LOC108597991|XP_017840096.1|DBUS	LOC110176745|XP_020798847.1|DSER, LOC110176754|XP_020798859.1|DSER
OG0000157	LOC108595635|XP_017836395.1|DBUS	LOC110189543|XP_020815334.1|DSER, LOC110189633|XP_020815436.1|DSER
OG0000157	LOC108595528|XP_017836272.1|DBUS	LOC110189502|XP_020815266.1|DSER
OG0000158	LOC108595174|XP_017835840.1|DBUS	LOC110183284|XP_020807214.1|DSER
OG0000158	LOC108598137|XP_017840243.2|DBUS	LOC110186831|XP_020811782.1|DSER
OG0000158	LOC108599375|XP_017841670.2|DBUS	LOC110187526|XP_020812584.1|DSER
OG0000159	LOC108601113|XP_017844521.2|DBUS	LOC110190352|XP_020816415.1|DSER
OG0000159	LOC108600352|XP_017843365.1|DBUS	LOC110178894|XP_020801829.1|DSER
OG0000159	LOC108600784|XP_017844045.2|DBUS	LOC110176281|XP_020798256.1|DSER
OG0000160	LOC117134623|XP_033150023.1|DBUS	LOC110191143|XP_020817557.1|DSER
OG0000160	LOC108604426|XP_017849383.1|DBUS	LOC110191151|XP_020817567.1|DSER
