Orthogroup	DBUS.longest_only	DSUP.longest_only
OG0000058	LOC117135039|XP_033150759.1|DBUS	LOC119546720|XP_037709134.1|DSUP
OG0000058	LOC108606881|XP_017852895.1|DBUS	LOC119556721|XP_037725047.1|DSUP
OG0000059	LOC108601365|XP_017844754.1|DBUS, LOC108601366|XP_017844755.1|DBUS	LOC119560931|XP_037730598.1|DSUP, LOC119560508|XP_037729914.1|DSUP
OG0000059	LOC108602589|XP_017846217.1|DBUS	LOC119556499|XP_037724690.1|DSUP
OG0000059	LOC108602779|XP_017846474.2|DBUS, LOC108601372|XP_017844761.1|DBUS, LOC108602778|XP_017846473.2|DBUS	LOC119556184|XP_037724057.1|DSUP
OG0000060	LOC108605501|XP_017850738.1|DBUS	LOC119556360|XP_037724450.1|DSUP
OG0000060	LOC108596314|XP_017837413.1|DBUS	LOC119547032|XP_037709634.1|DSUP
OG0000060	LOC108602170|XP_017845695.1|DBUS	LOC119561007|XP_037730755.1|DSUP
OG0000060	LOC108604124|XP_017848902.1|DBUS	LOC119550934|XP_037715889.1|DSUP
OG0000060	LOC108605927|XP_017851236.1|DBUS	LOC119556787|XP_037725149.1|DSUP
OG0000060	LOC108594930|XP_033150017.1|DBUS	LOC119547296|XP_037710013.1|DSUP
OG0000061	LOC108602145|XP_017845670.1|DBUS	LOC119547297|XP_037710014.1|DSUP
OG0000061	LOC108594753|XP_017835384.1|DBUS	LOC119547411|XP_037710188.1|DSUP
OG0000061	LOC108603702|XP_017848228.1|DBUS, LOC108599637|XP_017842101.2|DBUS	LOC119547482|XP_037710295.1|DSUP
OG0000062	LOC108606274|XP_017851741.1|DBUS	LOC119557553|XP_037726263.1|DSUP
OG0000062	LOC108607908|XP_017854511.1|DBUS	LOC119548633|XP_037711950.1|DSUP, LOC119548634|XP_037711951.1|DSUP, LOC119555156|XP_037722312.1|DSUP, LOC119546355|XP_037708511.1|DSUP
OG0000063	LOC108598139|XP_033149614.1|DBUS	LOC119554636|XP_037721561.1|DSUP
OG0000063	LOC108598875|XP_017841124.1|DBUS	LOC119553691|XP_037720174.1|DSUP
OG0000063	LOC108598617|XP_017840805.2|DBUS, LOC108598825|XP_017841064.2|DBUS	LOC119553169|XP_037719333.1|DSUP, LOC119553170|XP_037719334.1|DSUP
OG0000065	LOC108602948|XP_017846787.1|DBUS	LOC119561047|XP_037730805.1|DSUP
OG0000065	LOC108604232|XP_017849089.1|DBUS, LOC108597099|XP_017838955.1|DBUS	LOC119551150|XP_037716270.1|DSUP, LOC119561050|XP_037730810.1|DSUP, LOC119561049|XP_037730809.1|DSUP, LOC119561048|XP_037730807.1|DSUP, LOC119559981|XP_037729166.1|DSUP, LOC119555273|XP_037722507.1|DSUP, LOC119563411|XP_037732707.1|DSUP
OG0000066	LOC108605823|XP_017851118.1|DBUS	LOC119560085|XP_037729330.1|DSUP, LOC119560534|XP_037729953.1|DSUP
OG0000066	LOC108596039|XP_017836905.1|DBUS	LOC119547346|XP_037710087.1|DSUP
OG0000066	LOC108602400|XP_017846000.1|DBUS	LOC119560140|XP_037729424.1|DSUP
OG0000066	LOC108606855|XP_017852841.1|DBUS	LOC119558417|XP_037727894.1|DSUP
OG0000066	LOC108606023|XP_017851338.1|DBUS	LOC119550852|XP_037715749.1|DSUP
OG0000067	LOC108603517|XP_017847897.1|DBUS	LOC119560888|XP_037730510.1|DSUP
OG0000067	LOC108598960|XP_017841219.2|DBUS	LOC119553386|XP_037719671.1|DSUP
OG0000067	LOC108596347|XP_017837491.1|DBUS	LOC119550078|XP_037714475.1|DSUP
OG0000067	LOC108600356|XP_017843371.2|DBUS	LOC119553465|XP_037719795.1|DSUP
OG0000067	LOC108598075|XP_017840177.1|DBUS	LOC119553512|XP_037719863.1|DSUP
OG0000068	LOC108596576|XP_017837985.1|DBUS	LOC119550979|XP_037715942.1|DSUP
OG0000068	LOC108604996|XP_017850051.2|DBUS	LOC119555964|XP_037723613.1|DSUP
OG0000069	LOC108597146|XP_017839029.1|DBUS	LOC119550426|XP_037715021.1|DSUP
OG0000070	LOC108601128|XP_017844545.1|DBUS, LOC108603861|XP_033149223.1|DBUS	LOC119547175|XP_037709836.1|DSUP, LOC119546702|XP_037709110.1|DSUP
OG0000070	LOC108606170|XP_017851511.2|DBUS	LOC119553795|XP_037720335.1|DSUP
OG0000070	LOC108600264|XP_017843206.1|DBUS	LOC119546705|XP_037709112.1|DSUP
OG0000070	LOC108601682|XP_017845084.1|DBUS	LOC119556647|XP_037724907.1|DSUP
OG0000071	LOC108600865|XP_017844159.2|DBUS	LOC119555204|XP_037722387.1|DSUP
OG0000071	LOC108599237|XP_017841523.1|DBUS	LOC119552553|XP_037718101.1|DSUP
OG0000071	LOC108599153|XP_017841429.1|DBUS	LOC119552552|XP_037718100.1|DSUP
OG0000071	LOC108599099|XP_017841377.1|DBUS	LOC119554936|XP_037721974.1|DSUP
OG0000072	LOC108595719|XP_017836490.1|DBUS	LOC119551080|XP_037716171.1|DSUP
OG0000072	LOC108594812|XP_017835440.1|DBUS	LOC119550992|XP_037715966.1|DSUP
OG0000072	LOC108595671|XP_017836439.1|DBUS	LOC119551079|XP_037716170.1|DSUP
OG0000073	LOC108596382|XP_017837542.1|DBUS	LOC119549420|XP_037713422.1|DSUP
OG0000073	LOC108606257|XP_017851695.1|DBUS	LOC119557222|XP_037725820.1|DSUP
OG0000073	LOC108602957|XP_017846798.1|DBUS	LOC119559869|XP_037728906.1|DSUP
OG0000074	LOC108600842|XP_033149439.1|DBUS, LOC108600601|XP_017843769.2|DBUS	LOC119555627|XP_037723076.1|DSUP
OG0000075	LOC108598567|XP_017840740.2|DBUS	LOC119552995|XP_037718942.1|DSUP
OG0000075	LOC108598547|XP_017840720.1|DBUS	LOC119553014|XP_037718987.1|DSUP
OG0000075	LOC108598795|XP_017841028.2|DBUS	LOC119553016|XP_037718989.1|DSUP, LOC119553015|XP_037718988.1|DSUP
OG0000075	LOC108598386|XP_017840493.1|DBUS	LOC119552996|XP_037718943.1|DSUP
OG0000076	LOC108600032|XP_017842842.1|DBUS	LOC119555219|XP_037722410.1|DSUP
OG0000076	LOC108602295|XP_017845864.1|DBUS	LOC119558162|XP_037727356.1|DSUP, LOC119556941|XP_037725365.1|DSUP
OG0000076	LOC108607277|XP_017853461.1|DBUS	LOC119556781|XP_037725143.1|DSUP
OG0000076	LOC108606263|XP_017851709.1|DBUS	LOC119556782|XP_037725144.1|DSUP
OG0000077	LOC108596705|XP_017838216.1|DBUS	LOC119549138|XP_037712837.1|DSUP
OG0000077	LOC108603705|XP_017848234.1|DBUS	LOC119560232|XP_037729526.1|DSUP
OG0000077	LOC108597238|XP_017839176.1|DBUS	LOC119549259|XP_037713095.1|DSUP
OG0000077	LOC108603566|XP_017847972.1|DBUS	LOC119548360|XP_037711506.1|DSUP
OG0000078	LOC108595297|XP_017835998.1|DBUS, LOC108595427|XP_017836144.1|DBUS, LOC108595437|XP_017836156.1|DBUS	LOC119550532|XP_037715180.1|DSUP
OG0000078	LOC108598842|XP_017841085.1|DBUS	LOC119553881|XP_037720469.1|DSUP
OG0000078	LOC108602138|XP_017845655.1|DBUS	LOC119560420|XP_037729785.1|DSUP
OG0000078	LOC108607118|XP_017853240.1|DBUS	LOC119556490|XP_037724675.1|DSUP
OG0000078	LOC108607224|XP_017853386.1|DBUS	LOC119557021|XP_037725486.1|DSUP
OG0000079	LOC108605780|XP_033150835.1|DBUS	LOC119547250|XP_037709958.1|DSUP, LOC119547246|XP_037709953.1|DSUP, LOC119547249|XP_037709956.1|DSUP
OG0000079	LOC108604682|XP_017849730.1|DBUS	LOC119547248|XP_037709955.1|DSUP
OG0000080	LOC108597403|XP_017839438.1|DBUS	LOC119551310|XP_037716532.1|DSUP, LOC119550287|XP_037714805.1|DSUP
OG0000080	LOC108596751|XP_017838316.1|DBUS	LOC119549434|XP_037713451.1|DSUP
OG0000081	LOC108598616|XP_017840803.1|DBUS	LOC119554911|XP_037721941.1|DSUP
OG0000082	LOC108594984|XP_017835606.1|DBUS	LOC119551581|XP_037716911.1|DSUP
OG0000082	LOC108601638|XP_017845027.1|DBUS	LOC119556198|XP_037724083.1|DSUP
OG0000082	LOC108602837|XP_017846578.1|DBUS	LOC119560897|XP_037730522.1|DSUP, LOC119560898|XP_037730523.1|DSUP
OG0000083	LOC108598442|XP_017840564.2|DBUS	LOC119548097|XP_037711114.1|DSUP, LOC119546591|XP_037708932.1|DSUP, LOC119546708|XP_037709117.1|DSUP, LOC119547690|XP_037710586.1|DSUP
OG0000083	LOC108608236|XP_017855013.1|DBUS	LOC119547461|XP_037710270.1|DSUP
OG0000084	LOC108596367|XP_017837520.1|DBUS	LOC119550924|XP_037715869.1|DSUP
OG0000084	LOC108596833|XP_017838444.1|DBUS	LOC119551740|XP_037717169.1|DSUP
OG0000085	LOC108597194|XP_017839111.1|DBUS	LOC119549284|XP_037713160.1|DSUP
OG0000086	LOC108595905|XP_017836685.1|DBUS, LOC108595913|XP_033149146.1|DBUS	LOC119549877|XP_037714110.1|DSUP
OG0000087	LOC108602830|XP_017846606.2|DBUS	LOC119546360|XP_037708515.1|DSUP
OG0000087	LOC108594397|XP_017835055.2|DBUS	LOC119547736|XP_037710650.1|DSUP
OG0000087	LOC108594213|XP_017834809.1|DBUS	LOC119547060|XP_037709670.1|DSUP
OG0000088	LOC108596419|XP_017837625.1|DBUS	LOC119549208|XP_037712982.1|DSUP
OG0000088	LOC108600586|XP_017843752.1|DBUS	LOC119547300|XP_037710018.1|DSUP
OG0000088	LOC108598974|XP_017841236.1|DBUS	LOC119553792|XP_037720331.1|DSUP
OG0000088	LOC108600741|XP_017843975.1|DBUS	LOC119549647|XP_037713759.1|DSUP
OG0000088	LOC108599008|XP_017841274.1|DBUS	LOC119553816|XP_037720365.1|DSUP
OG0000089	LOC108603673|XP_017848160.1|DBUS	LOC119559948|XP_037729105.1|DSUP
OG0000089	LOC108602744|XP_033149214.1|DBUS	LOC119560639|XP_037730119.1|DSUP
OG0000089	LOC108599916|XP_017842604.1|DBUS	LOC119554444|XP_037721284.1|DSUP
OG0000090	LOC108596533|XP_017837911.1|DBUS	LOC119551577|XP_037716907.1|DSUP
OG0000090	LOC108595000|XP_017835621.1|DBUS	LOC119551295|XP_037716502.1|DSUP
OG0000090	LOC108598990|XP_017841255.1|DBUS	LOC119552801|XP_037718566.1|DSUP
OG0000090	LOC108598575|XP_017840751.1|DBUS	LOC119555352|XP_037722617.1|DSUP
OG0000091	LOC108603501|XP_017847855.1|DBUS	LOC119550132|XP_037714564.1|DSUP
OG0000091	LOC108594365|XP_017835015.1|DBUS	LOC119548319|XP_037711427.1|DSUP
OG0000091	LOC108603403|XP_017847679.1|DBUS	LOC119545780|XP_037707573.1|DSUP
OG0000091	LOC108603402|XP_017847678.1|DBUS	LOC119563325|XP_037732595.1|DSUP
OG0000092	LOC108603711|XP_017848239.1|DBUS	LOC119555984|XP_037723644.1|DSUP
OG0000092	LOC108603710|XP_017848238.1|DBUS	LOC119554434|XP_037721266.1|DSUP
OG0000092	LOC108603712|XP_017848241.1|DBUS	LOC119563440|XP_037732759.1|DSUP, LOC119563381|XP_037732661.1|DSUP
OG0000093	LOC108607545|XP_017853920.1|DBUS, LOC108603101|XP_033150841.1|DBUS	LOC119548851|XP_037712400.1|DSUP
OG0000093	LOC108606302|XP_017851781.1|DBUS	LOC119547033|XP_037709635.1|DSUP, LOC119559303|XP_037728310.1|DSUP, LOC119557146|XP_037725658.1|DSUP
OG0000094	LOC108601416|XP_017844804.1|DBUS	LOC119560272|XP_037729566.1|DSUP
OG0000096	LOC108604818|XP_017849916.1|DBUS	LOC119548522|XP_037711741.1|DSUP
OG0000096	LOC108604817|XP_017849915.2|DBUS	LOC119548857|XP_037712415.1|DSUP
OG0000096	LOC108598852|XP_017841102.2|DBUS	LOC119548361|XP_037711504.1|DSUP
OG0000098	LOC108602947|XP_017846786.1|DBUS	LOC119561054|XP_037730815.1|DSUP, LOC119561045|XP_037730804.1|DSUP
OG0000099	LOC108594985|XP_017835607.1|DBUS	LOC119558177|XP_037727371.1|DSUP
OG0000099	LOC108606666|XP_017852484.1|DBUS	LOC119558261|XP_037727536.1|DSUP
OG0000100	LOC108595699|XP_017836470.2|DBUS	LOC119550809|XP_037715676.1|DSUP
OG0000100	LOC108601485|XP_017844872.2|DBUS	LOC119561232|XP_037730976.1|DSUP
OG0000100	LOC108602051|XP_017845552.1|DBUS	LOC119560440|XP_037729811.1|DSUP
OG0000100	LOC108602577|XP_017846204.1|DBUS	LOC119560441|XP_037729812.1|DSUP
OG0000101	LOC108600820|XP_017844099.2|DBUS	LOC119552822|XP_037718602.1|DSUP
OG0000101	LOC108597898|XP_017840006.1|DBUS	LOC119554657|XP_037721586.1|DSUP
OG0000102	LOC108596624|XP_017838058.1|DBUS	LOC119549166|XP_037712887.1|DSUP
OG0000102	LOC108594981|XP_017835603.1|DBUS	LOC119552089|XP_037717794.1|DSUP
OG0000103	LOC108598786|XP_017841018.2|DBUS	LOC119553070|XP_037719123.1|DSUP, LOC119552691|XP_037718344.1|DSUP
OG0000103	LOC108598520|XP_017840689.2|DBUS	LOC119552690|XP_037718343.1|DSUP
OG0000103	LOC108596814|XP_017838418.1|DBUS	LOC119549539|XP_037713615.1|DSUP
OG0000104	LOC108600928|XP_017844252.1|DBUS	LOC119552682|XP_037718328.1|DSUP
OG0000104	LOC108600531|XP_017843673.2|DBUS	LOC119547526|XP_037710347.1|DSUP
OG0000104	LOC108599046|XP_017841315.1|DBUS	LOC119552753|XP_037718469.1|DSUP
OG0000105	LOC117134791|XP_033149540.1|DBUS	LOC119552073|XP_037717779.1|DSUP, LOC119551771|XP_037717229.1|DSUP, LOC119546005|XP_037707934.1|DSUP, LOC119559423|XP_037728445.1|DSUP
OG0000105	LOC108601437|XP_017844824.1|DBUS	LOC119561103|XP_037730925.1|DSUP
OG0000107	LOC108594739|XP_017835366.1|DBUS	LOC119551428|XP_037716699.1|DSUP, LOC119551427|XP_037716698.1|DSUP, LOC119546334|XP_037708462.1|DSUP, LOC119546335|XP_037708463.1|DSUP, LOC119548582|XP_037711828.1|DSUP, LOC119546337|XP_037708466.1|DSUP, LOC119548571|XP_037711817.1|DSUP, LOC119551957|XP_037717579.1|DSUP, LOC119547555|XP_037710383.1|DSUP, LOC119549865|XP_037714088.1|DSUP, LOC119551429|XP_037716700.1|DSUP
OG0000108	LOC117134977|XP_033150551.1|DBUS, LOC108598607|XP_017840795.2|DBUS, LOC108598038|XP_017840145.2|DBUS	LOC119559036|XP_037728091.1|DSUP, LOC119562368|XP_037731460.1|DSUP, LOC119554925|XP_037721959.1|DSUP
OG0000108	LOC108595519|XP_017836262.1|DBUS	LOC119555390|XP_037722664.1|DSUP, LOC119557724|XP_037726534.1|DSUP, LOC119546107|XP_037708121.1|DSUP, LOC119551105|XP_037716211.1|DSUP, LOC119558507|XP_037727941.1|DSUP, LOC119562366|XP_037731458.1|DSUP, LOC119560193|XP_037729485.1|DSUP, LOC119562757|XP_037731886.1|DSUP
OG0000108	LOC117134678|XP_033149022.1|DBUS	LOC119559665|XP_037728649.1|DSUP
OG0000109	LOC108594532|XP_017835224.1|DBUS	LOC119548022|XP_037711021.1|DSUP, LOC119548023|XP_037711024.1|DSUP
OG0000109	LOC108598653|XP_033149257.1|DBUS	LOC119548267|XP_037711341.1|DSUP
OG0000110	LOC108598723|XP_017840942.1|DBUS, LOC108597993|XP_017840098.1|DBUS	LOC119553324|XP_037719581.1|DSUP
OG0000110	LOC108597995|XP_033149356.1|DBUS	LOC119553439|XP_037719757.1|DSUP
OG0000110	LOC108598479|XP_017840618.1|DBUS	LOC119554910|XP_037721940.1|DSUP
OG0000111	LOC108595291|XP_017835993.1|DBUS, LOC108595741|XP_017836516.1|DBUS	LOC119549723|XP_037713889.1|DSUP, LOC119551617|XP_037716958.1|DSUP
OG0000112	LOC108605061|XP_017850117.1|DBUS	LOC119558344|XP_037727750.1|DSUP, LOC119555930|XP_037723558.1|DSUP
OG0000112	LOC108605050|XP_017850107.1|DBUS, LOC108606017|XP_017851332.1|DBUS, LOC108605875|XP_017851177.1|DBUS, LOC108606748|XP_017852636.1|DBUS	LOC119556800|XP_037725166.1|DSUP, LOC119556776|XP_037725132.1|DSUP
OG0000114	LOC108607383|XP_017853614.2|DBUS	LOC119546354|XP_037708510.1|DSUP
OG0000114	LOC117134785|XP_033149477.1|DBUS	LOC119548737|XP_037712180.1|DSUP
OG0000114	LOC108607386|XP_017853628.1|DBUS	LOC119548739|XP_037712182.1|DSUP
OG0000116	LOC108602168|XP_017845690.1|DBUS	LOC119552744|XP_037718442.1|DSUP
OG0000116	LOC108602362|XP_017845952.1|DBUS	LOC119563353|XP_037732631.1|DSUP
OG0000117	LOC108602137|XP_017845657.1|DBUS	LOC119548691|XP_037712083.1|DSUP
OG0000117	LOC108603069|XP_017847020.1|DBUS	LOC119548692|XP_037712084.1|DSUP
OG0000117	LOC108603222|XP_017845754.1|DBUS	LOC119548694|XP_037712085.1|DSUP
OG0000117	LOC108603273|XP_033150795.1|DBUS	LOC119548696|XP_037712087.1|DSUP
OG0000118	LOC108606418|XP_017852007.1|DBUS	LOC119546036|XP_037707984.1|DSUP, LOC119546037|XP_037707985.1|DSUP
OG0000118	LOC108606874|XP_017852886.1|DBUS	LOC119550473|XP_037715089.1|DSUP, LOC119548372|XP_037711518.1|DSUP
OG0000119	LOC108604291|XP_017849192.1|DBUS	LOC119560592|XP_037730045.1|DSUP
OG0000119	LOC108602574|XP_017846201.1|DBUS	LOC119560299|XP_037729598.1|DSUP
OG0000119	LOC108602566|XP_017846189.1|DBUS	LOC119560412|XP_037729775.1|DSUP
OG0000120	LOC108605238|XP_017850340.1|DBUS	LOC119558090|XP_037727226.1|DSUP
OG0000120	LOC108596912|XP_017838608.1|DBUS	LOC119549174|XP_037712903.1|DSUP
OG0000120	LOC108601049|XP_017844430.1|DBUS	LOC119552716|XP_037718394.1|DSUP
OG0000121	LOC108606058|XP_017851394.1|DBUS	LOC119558144|XP_037727305.1|DSUP, LOC119558145|XP_037727306.1|DSUP
OG0000121	LOC108602647|XP_017846282.1|DBUS	LOC119548132|XP_037711160.1|DSUP, LOC119548142|XP_037711171.1|DSUP
OG0000122	LOC108595833|XP_017836616.1|DBUS	LOC119546481|XP_037708701.1|DSUP
OG0000122	LOC108605338|XP_033150253.1|DBUS	LOC119556222|XP_037724134.1|DSUP
OG0000122	LOC108594762|XP_017835390.1|DBUS	LOC119550845|XP_037715740.1|DSUP
OG0000122	LOC108605067|XP_017850560.1|DBUS	LOC119548272|XP_037711351.1|DSUP
OG0000123	LOC108595656|XP_017836420.1|DBUS	LOC119551627|XP_037716977.1|DSUP
OG0000123	LOC108602509|XP_017846128.1|DBUS	LOC119560581|XP_037730032.1|DSUP
OG0000124	LOC108604295|XP_017849198.1|DBUS, LOC108608486|XP_017855371.1|DBUS, LOC108604296|XP_017849202.1|DBUS, LOC108604834|XP_017849938.1|DBUS, LOC108597695|XP_017839860.1|DBUS, LOC108595612|XP_017836365.1|DBUS	LOC119552138|XP_037717860.1|DSUP, LOC119550293|XP_037714813.1|DSUP
OG0000125	LOC108602946|XP_017846784.1|DBUS	LOC119548800|XP_037712309.1|DSUP
OG0000125	LOC108604285|XP_017849183.1|DBUS	LOC119548559|XP_037711792.1|DSUP
OG0000125	LOC108596689|XP_017838198.1|DBUS	LOC119550271|XP_037714778.1|DSUP
OG0000125	LOC108596690|XP_017838199.1|DBUS	LOC119550272|XP_037714779.1|DSUP
OG0000126	LOC108602652|XP_017846288.1|DBUS, LOC108602032|XP_017845528.2|DBUS	LOC119547190|XP_037709853.1|DSUP
OG0000127	LOC108602433|XP_017846041.1|DBUS	LOC119560125|XP_037729404.1|DSUP, LOC119560421|XP_037729786.1|DSUP
OG0000127	LOC108602111|XP_017845625.1|DBUS	LOC119560124|XP_037729403.1|DSUP
OG0000127	LOC108602067|XP_017845575.1|DBUS	LOC119560338|XP_037729658.1|DSUP
OG0000128	LOC108594863|XP_017835491.2|DBUS, LOC108596258|XP_017837304.2|DBUS, LOC108596561|XP_017837951.1|DBUS	LOC119551463|XP_037716744.1|DSUP, LOC119551423|XP_037716694.1|DSUP, LOC119551462|XP_037716742.1|DSUP, LOC119560202|XP_037729493.1|DSUP
OG0000129	LOC108606979|XP_017853037.1|DBUS	LOC119557955|XP_037726918.1|DSUP
OG0000129	LOC108598557|XP_017840732.2|DBUS	LOC119553670|XP_037720111.1|DSUP
OG0000129	LOC108600868|XP_017844168.1|DBUS	LOC119547470|XP_037710284.1|DSUP
OG0000129	LOC108606980|XP_017853040.1|DBUS	LOC119557954|XP_037726917.1|DSUP
OG0000130	LOC108598755|XP_017840979.2|DBUS	LOC119552650|XP_037718275.1|DSUP
OG0000130	LOC108598612|XP_017840799.1|DBUS	LOC119553269|XP_037719488.1|DSUP
OG0000130	LOC117134652|XP_033149629.1|DBUS	LOC119552649|XP_037718274.1|DSUP, LOC119552648|XP_037718273.1|DSUP
OG0000131	LOC108601558|XP_017844945.1|DBUS	LOC119556354|XP_037724393.1|DSUP
OG0000132	LOC108608030|XP_017854696.1|DBUS, LOC108608029|XP_017854695.2|DBUS	LOC119546979|XP_037709556.1|DSUP, LOC119546922|XP_037709481.1|DSUP
OG0000132	LOC108602868|XP_017846646.1|DBUS	LOC119563530|XP_037732929.1|DSUP
OG0000133	LOC117134682|XP_033149032.1|DBUS, LOC108599862|XP_017842492.2|DBUS, LOC117134684|XP_033149062.1|DBUS, LOC117134649|XP_033150734.1|DBUS	LOC119558494|XP_037727926.1|DSUP
OG0000134	LOC108603028|XP_017846927.1|DBUS	LOC119559860|XP_037728894.1|DSUP
OG0000134	LOC108606038|XP_017851357.1|DBUS	LOC119557160|XP_037725688.1|DSUP
OG0000134	LOC108597009|XP_017838780.1|DBUS	LOC119547397|XP_037710175.1|DSUP
OG0000137	LOC108603879|XP_017848540.1|DBUS	LOC119559842|XP_037728864.1|DSUP
OG0000137	LOC108599893|XP_017842571.1|DBUS	LOC119555060|XP_037722187.1|DSUP
OG0000138	LOC108603086|XP_017847065.1|DBUS	LOC119563459|XP_037732796.1|DSUP
OG0000138	LOC108603084|XP_017847063.1|DBUS	LOC119562546|XP_037731677.1|DSUP
OG0000138	LOC108603561|XP_017847968.1|DBUS	LOC119562537|XP_037731664.1|DSUP
OG0000138	LOC108603085|XP_017847064.1|DBUS	LOC119562551|XP_037731686.1|DSUP
OG0000139	LOC108599313|XP_017841605.1|DBUS, LOC108599329|XP_017841624.1|DBUS	LOC119547277|XP_037709986.1|DSUP, LOC119555925|XP_037723552.1|DSUP
OG0000139	LOC108605895|XP_017851200.1|DBUS	LOC119555253|XP_037722480.1|DSUP, LOC119546022|XP_037707963.1|DSUP, LOC119554321|XP_037721110.1|DSUP, LOC119550237|XP_037714735.1|DSUP, LOC119560183|XP_037729473.1|DSUP, LOC119547479|XP_037710292.1|DSUP
OG0000140	LOC108601804|XP_017845230.1|DBUS	LOC119548811|XP_037712332.1|DSUP
OG0000141	LOC108601014|XP_017844377.1|DBUS	LOC119555048|XP_037722168.1|DSUP
OG0000141	LOC108601015|XP_017844378.1|DBUS	LOC119555046|XP_037722161.1|DSUP
OG0000141	LOC108598911|XP_017841162.1|DBUS	LOC119555049|XP_037722169.1|DSUP, LOC119555266|XP_037722499.1|DSUP
OG0000142	LOC108602123|XP_017845639.1|DBUS	LOC119547720|XP_037710630.1|DSUP
OG0000142	LOC108603285|XP_017847441.1|DBUS	LOC119562486|XP_037731616.1|DSUP
OG0000142	LOC108605452|XP_017850626.2|DBUS	LOC119556727|XP_037725053.1|DSUP
OG0000143	LOC108599728|XP_017842219.1|DBUS	LOC119552560|XP_037718109.1|DSUP
OG0000143	LOC108599729|XP_017842220.1|DBUS	LOC119552561|XP_037718110.1|DSUP
OG0000144	LOC108604352|XP_017849272.1|DBUS	LOC119557850|XP_037726766.1|DSUP
OG0000144	LOC108607001|XP_017853067.1|DBUS	LOC119557261|XP_037725874.1|DSUP
OG0000145	LOC108607135|XP_017853261.1|DBUS	LOC119556997|XP_037725455.1|DSUP
OG0000145	LOC108608037|XP_017854707.2|DBUS	LOC119546230|XP_037708302.1|DSUP
OG0000147	LOC108608365|XP_017855203.2|DBUS	LOC119547292|XP_037710007.1|DSUP
OG0000147	LOC108602069|XP_017845578.1|DBUS	LOC119560817|XP_037730390.1|DSUP
OG0000147	LOC108602063|XP_017845572.1|DBUS	LOC119560818|XP_037730391.1|DSUP
OG0000148	LOC108596445|XP_017837681.1|DBUS	LOC119546802|XP_037709309.1|DSUP
OG0000148	LOC108608076|XP_017854761.1|DBUS	LOC119546189|XP_037708243.1|DSUP
OG0000149	LOC108607653|XP_017854084.1|DBUS	LOC119561741|XP_037731150.1|DSUP, LOC119548892|XP_037712478.1|DSUP
OG0000149	LOC108606918|XP_017852948.1|DBUS	LOC119556424|XP_037724568.1|DSUP
OG0000150	LOC108607752|XP_017854307.2|DBUS, LOC108594206|XP_033149865.1|DBUS	LOC119547893|XP_037710858.1|DSUP, LOC119547896|XP_037710860.1|DSUP, LOC119547897|XP_037710861.1|DSUP, LOC119547894|XP_037710859.1|DSUP
OG0000151	LOC108599278|XP_017841563.2|DBUS	LOC119555509|XP_037722857.1|DSUP
OG0000151	LOC108599144|XP_017841420.2|DBUS	LOC119555511|XP_037722859.1|DSUP
OG0000151	LOC108607641|XP_017854058.1|DBUS	LOC119555510|XP_037722858.1|DSUP
OG0000151	LOC108598778|XP_017841008.1|DBUS	LOC119554730|XP_037721677.1|DSUP
OG0000152	LOC108601725|XP_017845133.1|DBUS	LOC119563445|XP_037732767.1|DSUP
OG0000152	LOC108602388|XP_017845987.1|DBUS, LOC108601385|XP_017844774.1|DBUS, LOC108601817|XP_017845242.1|DBUS, LOC108601386|XP_017844775.1|DBUS, LOC108601816|XP_017845241.1|DBUS, LOC108604169|XP_017848991.1|DBUS	LOC119547091|XP_037709723.1|DSUP, LOC119555351|XP_037722620.1|DSUP, LOC119563444|XP_037732766.1|DSUP
OG0000152	LOC108604171|XP_017848992.1|DBUS	LOC119553148|XP_037719296.1|DSUP
OG0000153	LOC108602243|XP_017845781.1|DBUS	LOC119561111|XP_037730948.1|DSUP
OG0000153	LOC108601757|XP_017845170.1|DBUS	LOC119561112|XP_037730951.1|DSUP
OG0000153	LOC108602141|XP_017845661.1|DBUS	LOC119561110|XP_037730947.1|DSUP
OG0000154	LOC108601228|XP_017844616.2|DBUS	LOC119550964|XP_037715928.1|DSUP, LOC119550973|XP_037715939.1|DSUP
OG0000155	LOC108600838|XP_017844123.1|DBUS	LOC119554751|XP_037721707.1|DSUP
OG0000155	LOC108597991|XP_017840096.1|DBUS	LOC119554018|XP_037720662.1|DSUP
OG0000156	LOC108606057|XP_017851393.2|DBUS	LOC119559667|XP_037728652.1|DSUP, LOC119562444|XP_037731557.1|DSUP, LOC119548160|XP_037711192.1|DSUP
OG0000157	LOC108595635|XP_017836395.1|DBUS	LOC119550533|XP_037715181.1|DSUP
OG0000157	LOC108595528|XP_017836272.1|DBUS	LOC119550347|XP_037714894.1|DSUP
OG0000158	LOC108595174|XP_017835840.1|DBUS	LOC119549779|XP_037713969.1|DSUP
OG0000158	LOC108598137|XP_017840243.2|DBUS	LOC119554453|XP_037721293.1|DSUP
OG0000158	LOC108599375|XP_017841670.2|DBUS	LOC119555406|XP_037722691.1|DSUP
OG0000159	LOC108601113|XP_017844521.2|DBUS	LOC119553047|XP_037719082.1|DSUP
OG0000159	LOC108600352|XP_017843365.1|DBUS	LOC119553123|XP_037719240.1|DSUP
OG0000159	LOC108600784|XP_017844045.2|DBUS	LOC119553840|XP_037720408.1|DSUP
