Orthogroup	DBUS.longest_only	DEUG.longest_only
OG0000059	LOC108602589|XP_017846217.1|DBUS	LOC108113646|XP_017079806.1|DEUG
OG0000059	LOC108602779|XP_017846474.2|DBUS, LOC108601372|XP_017844761.1|DBUS, LOC108602778|XP_017846473.2|DBUS	LOC108113524|XP_017079604.1|DEUG
OG0000060	LOC108605501|XP_017850738.1|DBUS	LOC108103845|XP_017065030.1|DEUG
OG0000060	LOC108596314|XP_017837413.1|DBUS	LOC108103085|XP_017063927.1|DEUG
OG0000060	LOC108602170|XP_017845695.1|DBUS	LOC108115377|XP_017082302.1|DEUG
OG0000060	LOC108604124|XP_017848902.1|DBUS	LOC108104222|XP_017065654.1|DEUG
OG0000060	LOC108605927|XP_017851236.1|DBUS	LOC108103803|XP_017064973.1|DEUG
OG0000060	LOC108594930|XP_033150017.1|DBUS	LOC108110620|XP_017075208.1|DEUG
OG0000061	LOC108602145|XP_017845670.1|DBUS	LOC108105141|XP_017067063.1|DEUG
OG0000061	LOC108594753|XP_017835384.1|DBUS	LOC108105148|XP_017067072.1|DEUG
OG0000061	LOC108603702|XP_017848228.1|DBUS, LOC108599637|XP_017842101.2|DBUS	LOC108105140|XP_017067062.1|DEUG
OG0000062	LOC108606274|XP_017851741.1|DBUS	LOC108118092|XP_017086134.1|DEUG
OG0000062	LOC108607908|XP_017854511.1|DBUS	LOC108106953|XP_017069718.1|DEUG, LOC108106952|XP_017069717.1|DEUG, LOC108115227|XP_017082074.1|DEUG, LOC108106954|XP_017069720.1|DEUG
OG0000063	LOC108598139|XP_033149614.1|DBUS	LOC108114063|XP_017080306.1|DEUG
OG0000063	LOC108598875|XP_017841124.1|DBUS	LOC108113978|XP_017080208.1|DEUG
OG0000063	LOC108598617|XP_017840805.2|DBUS, LOC108598825|XP_017841064.2|DBUS	LOC108113990|XP_017080222.1|DEUG, LOC108113962|XP_017080165.1|DEUG
OG0000065	LOC108602948|XP_017846787.1|DBUS	LOC108111755|XP_017076801.1|DEUG
OG0000065	LOC108604232|XP_017849089.1|DBUS, LOC108597099|XP_017838955.1|DBUS	LOC108111216|XP_017076106.1|DEUG, LOC108111756|XP_017076802.1|DEUG, LOC108111472|XP_017076433.1|DEUG, LOC108111537|XP_017076550.1|DEUG, LOC108111531|XP_017076543.1|DEUG
OG0000066	LOC108605823|XP_017851118.1|DBUS	LOC108116142|XP_017083360.1|DEUG, LOC108115952|XP_017083078.1|DEUG
OG0000066	LOC108596039|XP_017836905.1|DBUS	LOC108114786|XP_017081387.1|DEUG
OG0000066	LOC108602400|XP_017846000.1|DBUS	LOC108116291|XP_017083569.1|DEUG
OG0000066	LOC108606855|XP_017852841.1|DBUS	LOC108110127|XP_017074522.1|DEUG
OG0000066	LOC108606023|XP_017851338.1|DBUS	LOC108112986|XP_017078881.1|DEUG
OG0000067	LOC108603517|XP_017847897.1|DBUS	LOC108110201|XP_017074664.1|DEUG
OG0000067	LOC108598960|XP_017841219.2|DBUS	LOC108108193|XP_017071634.1|DEUG
OG0000067	LOC108596347|XP_017837491.1|DBUS	LOC108104759|XP_017066483.1|DEUG
OG0000067	LOC108600356|XP_017843371.2|DBUS	LOC108107601|XP_017070655.1|DEUG
OG0000067	LOC108598075|XP_017840177.1|DBUS	LOC108113955|XP_017080157.1|DEUG
OG0000068	LOC108596576|XP_017837985.1|DBUS	LOC108109162|XP_017073074.1|DEUG
OG0000068	LOC108604996|XP_017850051.2|DBUS	LOC108117707|XP_017085744.1|DEUG
OG0000069	LOC108597146|XP_017839029.1|DBUS	LOC108107209|XP_017070114.1|DEUG
OG0000070	LOC108601128|XP_017844545.1|DBUS, LOC108603861|XP_033149223.1|DBUS	LOC108113477|XP_017079549.1|DEUG
OG0000070	LOC108606170|XP_017851511.2|DBUS	LOC108105517|XP_017067632.1|DEUG
OG0000070	LOC108600264|XP_017843206.1|DBUS	LOC108113476|XP_017079548.1|DEUG
OG0000070	LOC108601682|XP_017845084.1|DBUS	LOC108117153|XP_017084908.1|DEUG
OG0000071	LOC108600865|XP_017844159.2|DBUS	LOC108113923|XP_017080119.1|DEUG
OG0000071	LOC108599237|XP_017841523.1|DBUS	LOC108113853|XP_017080051.1|DEUG
OG0000071	LOC108599153|XP_017841429.1|DBUS	LOC108113829|XP_017080027.1|DEUG
OG0000071	LOC108599099|XP_017841377.1|DBUS	LOC108113830|XP_017080028.1|DEUG
OG0000072	LOC108594812|XP_017835440.1|DBUS	LOC108112416|XP_017077748.1|DEUG
OG0000072	LOC108595671|XP_017836439.1|DBUS	LOC108112101|XP_017077339.1|DEUG
OG0000073	LOC108596382|XP_017837542.1|DBUS	LOC108112923|XP_017078801.1|DEUG
OG0000073	LOC108606257|XP_017851695.1|DBUS	LOC108102436|XP_017062902.1|DEUG
OG0000073	LOC108602957|XP_017846798.1|DBUS	LOC108115124|XP_017081864.1|DEUG
OG0000074	LOC108600842|XP_033149439.1|DBUS, LOC108600601|XP_017843769.2|DBUS	LOC108107571|XP_017070620.1|DEUG
OG0000075	LOC108598567|XP_017840740.2|DBUS	LOC108117400|XP_017085296.1|DEUG
OG0000075	LOC108598547|XP_017840720.1|DBUS	LOC108117379|XP_017085261.1|DEUG
OG0000075	LOC108598795|XP_017841028.2|DBUS	LOC108117401|XP_017085297.1|DEUG
OG0000075	LOC108598386|XP_017840493.1|DBUS	LOC108117381|XP_017085265.1|DEUG
OG0000076	LOC108600032|XP_017842842.1|DBUS	LOC108107737|XP_017070877.1|DEUG
OG0000076	LOC108602295|XP_017845864.1|DBUS	LOC108111743|XP_017076786.1|DEUG, LOC108112539|XP_017077961.1|DEUG, LOC108111731|XP_017076774.1|DEUG
OG0000076	LOC108607277|XP_017853461.1|DBUS	LOC108103550|XP_017064568.1|DEUG
OG0000076	LOC108606263|XP_017851709.1|DBUS	LOC108103567|XP_017064581.1|DEUG
OG0000077	LOC108596705|XP_017838216.1|DBUS	LOC108109158|XP_017073068.1|DEUG
OG0000077	LOC108603705|XP_017848234.1|DBUS	LOC108109792|XP_017073986.1|DEUG
OG0000077	LOC108597238|XP_017839176.1|DBUS	LOC108107356|XP_017070344.1|DEUG
OG0000077	LOC108603566|XP_017847972.1|DBUS	LOC108116009|XP_017083176.1|DEUG
OG0000078	LOC108595297|XP_017835998.1|DBUS, LOC108595427|XP_017836144.1|DBUS, LOC108595437|XP_017836156.1|DBUS	LOC108108942|XP_017072686.1|DEUG
OG0000078	LOC108598842|XP_017841085.1|DBUS	LOC108108692|XP_017072286.1|DEUG
OG0000078	LOC108602138|XP_017845655.1|DBUS	LOC108115080|XP_017081817.1|DEUG
OG0000078	LOC108607118|XP_017853240.1|DBUS	LOC108115236|XP_017082120.1|DEUG
OG0000078	LOC108607224|XP_017853386.1|DBUS	LOC108105339|XP_017067321.1|DEUG
OG0000079	LOC108605780|XP_033150835.1|DBUS	LOC108110990|XP_017075788.1|DEUG, LOC108110575|XP_017075161.1|DEUG
OG0000079	LOC108604682|XP_017849730.1|DBUS	LOC108110510|XP_017075079.1|DEUG
OG0000080	LOC108597403|XP_017839438.1|DBUS	LOC108112927|XP_017078808.1|DEUG, LOC108112926|XP_017078807.1|DEUG
OG0000080	LOC108596751|XP_017838316.1|DBUS	LOC108112904|XP_017078751.1|DEUG
OG0000081	LOC108598616|XP_017840803.1|DBUS	LOC108102865|XP_017063558.1|DEUG
OG0000082	LOC108594984|XP_017835606.1|DBUS	LOC108112180|XP_017077478.1|DEUG
OG0000082	LOC108601638|XP_017845027.1|DBUS	LOC108115688|XP_017082745.1|DEUG, LOC108115689|XP_017082747.1|DEUG, LOC108115722|XP_017082784.1|DEUG
OG0000082	LOC108602837|XP_017846578.1|DBUS	LOC108116863|XP_017084418.1|DEUG, LOC108116862|XP_017084417.1|DEUG
OG0000083	LOC108598442|XP_017840564.2|DBUS	LOC108111226|XP_017076117.1|DEUG, LOC108111194|XP_017076078.1|DEUG, LOC108110427|XP_017074983.1|DEUG, LOC108111109|XP_017075947.1|DEUG, LOC108110531|XP_017075102.1|DEUG, LOC108110509|XP_017075078.1|DEUG
OG0000083	LOC108608236|XP_017855013.1|DBUS	LOC108111080|XP_017075904.1|DEUG
OG0000084	LOC108596367|XP_017837520.1|DBUS	LOC108112025|XP_017077258.1|DEUG
OG0000084	LOC108596833|XP_017838444.1|DBUS	LOC108112786|XP_017078554.1|DEUG
OG0000085	LOC108597194|XP_017839111.1|DBUS	LOC108112567|XP_017078019.1|DEUG
OG0000086	LOC108595905|XP_017836685.1|DBUS, LOC108595913|XP_033149146.1|DBUS	LOC108112934|XP_017078816.1|DEUG
OG0000087	LOC108602830|XP_017846606.2|DBUS	LOC108110461|XP_017075018.1|DEUG
OG0000087	LOC108594397|XP_017835055.2|DBUS	LOC108105764|XP_017067973.1|DEUG
OG0000087	LOC108594213|XP_017834809.1|DBUS	LOC108110497|XP_017075066.1|DEUG
OG0000088	LOC108596419|XP_017837625.1|DBUS	LOC108114909|XP_017081575.1|DEUG
OG0000088	LOC108600586|XP_017843752.1|DBUS	LOC108105118|XP_017067040.1|DEUG
OG0000088	LOC108598974|XP_017841236.1|DBUS	LOC108113980|XP_017080211.1|DEUG
OG0000088	LOC108600741|XP_017843975.1|DBUS	LOC108112340|XP_017077658.1|DEUG
OG0000088	LOC108599008|XP_017841274.1|DBUS	LOC108114015|XP_017080251.1|DEUG
OG0000089	LOC108603673|XP_017848160.1|DBUS	LOC108116217|XP_017083494.1|DEUG
OG0000089	LOC108602744|XP_033149214.1|DBUS	LOC108110281|XP_017074767.1|DEUG
OG0000089	LOC108599916|XP_017842604.1|DBUS	LOC108114313|XP_017080713.1|DEUG
OG0000090	LOC108596533|XP_017837911.1|DBUS	LOC108104816|XP_017066589.1|DEUG
OG0000090	LOC108595000|XP_017835621.1|DBUS	LOC108104868|XP_017066681.1|DEUG
OG0000090	LOC108598990|XP_017841255.1|DBUS	LOC108107791|XP_017070990.1|DEUG
OG0000090	LOC108598575|XP_017840751.1|DBUS	LOC108102781|XP_017063431.1|DEUG
OG0000091	LOC108603501|XP_017847855.1|DBUS	LOC108116035|XP_017083214.1|DEUG
OG0000091	LOC108594365|XP_017835015.1|DBUS	LOC108104140|XP_017065530.1|DEUG
OG0000091	LOC108603403|XP_017847679.1|DBUS	LOC108116874|XP_017084454.1|DEUG
OG0000091	LOC108603402|XP_017847678.1|DBUS	LOC108117005|XP_017084662.1|DEUG
OG0000092	LOC108603711|XP_017848239.1|DBUS	LOC108113681|XP_017079847.1|DEUG
OG0000092	LOC108603710|XP_017848238.1|DBUS	LOC108113814|XP_017080011.1|DEUG
OG0000092	LOC108603712|XP_017848241.1|DBUS	LOC108113547|XP_017079630.1|DEUG, LOC108113683|XP_017079849.1|DEUG
OG0000093	LOC108607545|XP_017853920.1|DBUS, LOC108603101|XP_033150841.1|DBUS	LOC108106152|XP_017068542.1|DEUG
OG0000093	LOC108606302|XP_017851781.1|DBUS	LOC108117628|XP_017085645.1|DEUG
OG0000094	LOC108601416|XP_017844804.1|DBUS	LOC108115240|XP_017082086.1|DEUG
OG0000096	LOC108604818|XP_017849916.1|DBUS	LOC108107140|XP_017070033.1|DEUG
OG0000096	LOC108604817|XP_017849915.2|DBUS	LOC108105237|XP_017067197.1|DEUG
OG0000096	LOC108598852|XP_017841102.2|DBUS	LOC108114809|XP_017081419.1|DEUG
OG0000098	LOC108602947|XP_017846786.1|DBUS	LOC108111754|XP_017076799.1|DEUG
OG0000099	LOC108594985|XP_017835607.1|DBUS	LOC108103640|XP_017064680.1|DEUG
OG0000099	LOC108606769|XP_017852670.1|DBUS	LOC108103641|XP_017064681.1|DEUG
OG0000099	LOC108606666|XP_017852484.1|DBUS	LOC108103645|XP_017064690.1|DEUG
OG0000100	LOC108595699|XP_017836470.2|DBUS	LOC108112739|XP_017078466.1|DEUG
OG0000100	LOC108601485|XP_017844872.2|DBUS	LOC108113550|XP_017079633.1|DEUG
OG0000100	LOC108602051|XP_017845552.1|DBUS	LOC108111672|XP_017076695.1|DEUG
OG0000100	LOC108602577|XP_017846204.1|DBUS	LOC108111637|XP_017076657.1|DEUG
OG0000101	LOC108600820|XP_017844099.2|DBUS	LOC108108528|XP_017072088.1|DEUG, LOC108108399|XP_017071941.1|DEUG
OG0000101	LOC108597897|XP_017840005.1|DBUS	LOC108108398|XP_017071939.1|DEUG
OG0000101	LOC117134769|XP_033149322.1|DBUS	LOC108108525|XP_017072086.1|DEUG
OG0000101	LOC108597899|XP_017840007.1|DBUS	LOC108108529|XP_017072089.1|DEUG
OG0000101	LOC117134798|XP_033149601.1|DBUS	LOC108108526|XP_017072087.1|DEUG
OG0000102	LOC108596624|XP_017838058.1|DBUS	LOC108112823|XP_017078615.1|DEUG
OG0000102	LOC108594981|XP_017835603.1|DBUS	LOC108104532|XP_017066151.1|DEUG
OG0000103	LOC108598786|XP_017841018.2|DBUS	LOC108108264|XP_017071711.1|DEUG, LOC108108575|XP_017072156.1|DEUG
OG0000103	LOC108598520|XP_017840689.2|DBUS	LOC108108573|XP_017072153.1|DEUG
OG0000103	LOC108596814|XP_017838418.1|DBUS	LOC108106655|XP_017069366.1|DEUG
OG0000104	LOC108600928|XP_017844252.1|DBUS	LOC108114702|XP_017081288.1|DEUG
OG0000104	LOC108600531|XP_017843673.2|DBUS	LOC108108275|XP_017071764.1|DEUG
OG0000104	LOC108599046|XP_017841315.1|DBUS	LOC108114429|XP_017080906.1|DEUG
OG0000105	LOC117134791|XP_033149540.1|DBUS	LOC108116860|XP_017084411.1|DEUG, LOC108116802|XP_017084339.1|DEUG, LOC108113904|XP_017080100.1|DEUG
OG0000105	LOC108601437|XP_017844824.1|DBUS	LOC108109406|XP_017073392.1|DEUG
OG0000107	LOC108594739|XP_017835366.1|DBUS	LOC108112143|XP_017077380.1|DEUG, LOC108118400|XP_017086565.1|DEUG, LOC108118402|XP_017086567.1|DEUG, LOC108118430|XP_017086601.1|DEUG, LOC108118401|XP_017086566.1|DEUG, LOC108118431|XP_017086602.1|DEUG, LOC108112145|XP_017077381.1|DEUG, LOC108112146|XP_017077382.1|DEUG
OG0000109	LOC108594532|XP_017835224.1|DBUS	LOC108110457|XP_017075013.1|DEUG, LOC108110593|XP_017075180.1|DEUG
OG0000109	LOC108598653|XP_033149257.1|DBUS	LOC108111190|XP_017076066.1|DEUG
OG0000110	LOC108597992|XP_017840097.1|DBUS	LOC108102707|XP_017063338.1|DEUG
OG0000110	LOC108598723|XP_017840942.1|DBUS, LOC108597993|XP_017840098.1|DBUS	LOC108102709|XP_017063339.1|DEUG
OG0000110	LOC108597995|XP_033149356.1|DBUS	LOC108102713|XP_017063342.1|DEUG
OG0000110	LOC108598479|XP_017840618.1|DBUS	LOC108102757|XP_017063405.1|DEUG
OG0000111	LOC108595291|XP_017835993.1|DBUS, LOC108595741|XP_017836516.1|DBUS	LOC108108945|XP_017072689.1|DEUG, LOC108108912|XP_017072651.1|DEUG, LOC108108887|XP_017072593.1|DEUG
OG0000112	LOC108605061|XP_017850117.1|DBUS	LOC108117698|XP_017085724.1|DEUG, LOC108103986|XP_017065262.1|DEUG
OG0000112	LOC108605050|XP_017850107.1|DBUS, LOC108606017|XP_017851332.1|DBUS, LOC108605875|XP_017851177.1|DBUS, LOC108606748|XP_017852636.1|DBUS	LOC108109712|XP_017073832.1|DEUG, LOC108109713|XP_017073833.1|DEUG
OG0000114	LOC108607383|XP_017853614.2|DBUS	LOC108104067|XP_017065417.1|DEUG
OG0000114	LOC117134785|XP_033149477.1|DBUS	LOC108104063|XP_017065414.1|DEUG
OG0000114	LOC108607386|XP_017853628.1|DBUS	LOC108104065|XP_017065416.1|DEUG
OG0000116	LOC108602168|XP_017845690.1|DBUS	LOC108113693|XP_017079859.1|DEUG
OG0000116	LOC108602362|XP_017845952.1|DBUS	LOC108113688|XP_017079853.1|DEUG
OG0000117	LOC108602137|XP_017845657.1|DBUS	LOC108105784|XP_017067999.1|DEUG
OG0000117	LOC108603069|XP_017847020.1|DBUS	LOC108105785|XP_017068000.1|DEUG
OG0000117	LOC108603222|XP_017845754.1|DBUS	LOC108105786|XP_017068001.1|DEUG
OG0000117	LOC108603273|XP_033150795.1|DBUS	LOC108105788|XP_017068004.1|DEUG
OG0000118	LOC108606418|XP_017852007.1|DBUS	LOC108102545|XP_017063093.1|DEUG, LOC108102520|XP_017063045.1|DEUG
OG0000118	LOC108606874|XP_017852886.1|DBUS	LOC108105815|XP_017068045.1|DEUG
OG0000119	LOC108604291|XP_017849192.1|DBUS	LOC108108384|XP_017071922.1|DEUG
OG0000119	LOC108602574|XP_017846201.1|DBUS	LOC108108359|XP_017071890.1|DEUG
OG0000119	LOC108602566|XP_017846189.1|DBUS	LOC108108370|XP_017071907.1|DEUG
OG0000120	LOC108605238|XP_017850340.1|DBUS	LOC108105484|XP_017067590.1|DEUG
OG0000120	LOC108596912|XP_017838608.1|DBUS	LOC108106341|XP_017068810.1|DEUG
OG0000120	LOC108601049|XP_017844430.1|DBUS	LOC108104718|XP_017066428.1|DEUG
OG0000121	LOC108606058|XP_017851394.1|DBUS	LOC108103118|XP_017063973.1|DEUG, LOC108103117|XP_017063972.1|DEUG
OG0000121	LOC108602647|XP_017846282.1|DBUS	LOC108105221|XP_017067172.1|DEUG, LOC108105223|XP_017067174.1|DEUG, LOC108114347|XP_017080817.1|DEUG, LOC108105242|XP_017067206.1|DEUG, LOC108111651|XP_017076671.1|DEUG
OG0000122	LOC108595833|XP_017836616.1|DBUS	LOC108111528|XP_017076541.1|DEUG
OG0000122	LOC108605338|XP_033150253.1|DBUS	LOC108117063|XP_017084727.1|DEUG
OG0000122	LOC108594762|XP_017835390.1|DBUS	LOC108104772|XP_017066497.1|DEUG
OG0000122	LOC108605067|XP_017850560.1|DBUS	LOC108110643|XP_017075233.1|DEUG
OG0000123	LOC108595656|XP_017836420.1|DBUS	LOC108107365|XP_017070356.1|DEUG
OG0000123	LOC108602509|XP_017846128.1|DBUS	LOC108116127|XP_017083340.1|DEUG
OG0000124	LOC108604295|XP_017849198.1|DBUS, LOC108608486|XP_017855371.1|DBUS, LOC108604296|XP_017849202.1|DBUS, LOC108604834|XP_017849938.1|DBUS, LOC108597695|XP_017839860.1|DBUS, LOC108595612|XP_017836365.1|DBUS	LOC108112716|XP_017078437.1|DEUG, LOC108104451|XP_017066003.1|DEUG
OG0000125	LOC108602946|XP_017846784.1|DBUS	LOC108115856|XP_017082970.1|DEUG
OG0000125	LOC108604285|XP_017849183.1|DBUS	LOC108116946|XP_017084583.1|DEUG
OG0000125	LOC108596689|XP_017838198.1|DBUS	LOC108112733|XP_017078459.1|DEUG
OG0000125	LOC108596690|XP_017838199.1|DBUS	LOC108112731|XP_017078458.1|DEUG
OG0000126	LOC108602652|XP_017846288.1|DBUS, LOC108602032|XP_017845528.2|DBUS	LOC108105748|XP_017067954.1|DEUG
OG0000127	LOC108602433|XP_017846041.1|DBUS	LOC108115091|XP_017081827.1|DEUG, LOC108115096|XP_017081833.1|DEUG
OG0000127	LOC108602111|XP_017845625.1|DBUS	LOC108115084|XP_017081821.1|DEUG
OG0000127	LOC108602067|XP_017845575.1|DBUS	LOC108115089|XP_017081825.1|DEUG
OG0000128	LOC108594863|XP_017835491.2|DBUS, LOC108596258|XP_017837304.2|DBUS, LOC108596561|XP_017837951.1|DBUS	LOC108109273|XP_017073251.1|DEUG, LOC108109071|XP_017072912.1|DEUG, LOC108115073|XP_017081810.1|DEUG
OG0000129	LOC108606979|XP_017853037.1|DBUS	LOC108109745|XP_017073897.1|DEUG
OG0000129	LOC108598557|XP_017840732.2|DBUS	LOC108114735|XP_017081334.1|DEUG
OG0000129	LOC108600868|XP_017844168.1|DBUS	LOC108111075|XP_017075896.1|DEUG
OG0000129	LOC108606980|XP_017853040.1|DBUS	LOC108109744|XP_017073896.1|DEUG
OG0000130	LOC108598755|XP_017840979.2|DBUS	LOC108107960|XP_017071288.1|DEUG
OG0000130	LOC108598612|XP_017840799.1|DBUS	LOC108107809|XP_017071029.1|DEUG
OG0000130	LOC117134652|XP_033149629.1|DBUS	LOC108108154|XP_017071576.1|DEUG, LOC108108122|XP_017071527.1|DEUG
OG0000131	LOC108601558|XP_017844945.1|DBUS	LOC108116900|XP_017084499.1|DEUG
OG0000132	LOC108608030|XP_017854696.1|DBUS, LOC108608029|XP_017854695.2|DBUS	LOC108104035|XP_017065359.1|DEUG, LOC108104026|XP_017065347.1|DEUG
OG0000132	LOC108602868|XP_017846646.1|DBUS	LOC108105278|XP_017067256.1|DEUG
OG0000134	LOC108603028|XP_017846927.1|DBUS	LOC108109201|XP_017073131.1|DEUG
OG0000134	LOC108606038|XP_017851357.1|DBUS	LOC108103949|XP_017065202.1|DEUG
OG0000134	LOC108597009|XP_017838780.1|DBUS	LOC108110874|XP_017075610.1|DEUG
OG0000137	LOC108603879|XP_017848540.1|DBUS	LOC108115329|XP_017082228.1|DEUG
OG0000137	LOC108599893|XP_017842571.1|DBUS	LOC108114102|XP_017080350.1|DEUG
OG0000138	LOC108603086|XP_017847065.1|DBUS	LOC108109574|XP_017073640.1|DEUG
OG0000138	LOC108603084|XP_017847063.1|DBUS	LOC108109499|XP_017073527.1|DEUG
OG0000138	LOC108603561|XP_017847968.1|DBUS	LOC108109498|XP_017073526.1|DEUG
OG0000138	LOC108603085|XP_017847064.1|DBUS	LOC108109500|XP_017073528.1|DEUG
OG0000139	LOC108605895|XP_017851200.1|DBUS	LOC108107704|XP_017070799.1|DEUG, LOC108105947|XP_017068232.1|DEUG, LOC108113052|XP_017078971.1|DEUG, LOC108102538|XP_017063082.1|DEUG, LOC108117685|XP_017085701.1|DEUG
OG0000140	LOC108601804|XP_017845230.1|DBUS	LOC108115857|XP_017082972.1|DEUG
OG0000141	LOC108601014|XP_017844377.1|DBUS	LOC108109891|XP_017074182.1|DEUG
OG0000141	LOC108601015|XP_017844378.1|DBUS	LOC108109892|XP_017074185.1|DEUG
OG0000141	LOC108598911|XP_017841162.1|DBUS	LOC108109767|XP_017073929.1|DEUG
OG0000142	LOC108602123|XP_017845639.1|DBUS	LOC108116624|XP_017084090.1|DEUG
OG0000142	LOC108605452|XP_017850626.2|DBUS	LOC108103419|XP_017064365.1|DEUG
OG0000143	LOC108599728|XP_017842219.1|DBUS	LOC108108638|XP_017072228.1|DEUG
OG0000143	LOC108599729|XP_017842220.1|DBUS	LOC108108427|XP_017071968.1|DEUG
OG0000144	LOC108604352|XP_017849272.1|DBUS	LOC108116153|XP_017083378.1|DEUG
OG0000144	LOC108607001|XP_017853067.1|DBUS	LOC108102991|XP_017063793.1|DEUG
OG0000145	LOC108607135|XP_017853261.1|DBUS	LOC108103172|XP_017064046.1|DEUG
OG0000145	LOC108608037|XP_017854707.2|DBUS	LOC108118396|XP_017086561.1|DEUG
OG0000147	LOC108608365|XP_017855203.2|DBUS	LOC108104138|XP_017065528.1|DEUG
OG0000147	LOC108602069|XP_017845578.1|DBUS	LOC108113204|XP_017079230.1|DEUG
OG0000147	LOC108602063|XP_017845572.1|DBUS	LOC108113214|XP_017079257.1|DEUG
OG0000148	LOC108596445|XP_017837681.1|DBUS	LOC108110466|XP_017075022.1|DEUG
OG0000148	LOC108608076|XP_017854761.1|DBUS	LOC108110421|XP_017074977.1|DEUG
OG0000149	LOC108607653|XP_017854084.1|DBUS	LOC108112239|XP_017077549.1|DEUG
OG0000149	LOC108606918|XP_017852948.1|DBUS	LOC108105100|XP_017067024.1|DEUG
OG0000150	LOC108607752|XP_017854307.2|DBUS, LOC108594206|XP_033149865.1|DBUS	LOC108115738|XP_017082797.1|DEUG, LOC108110730|XP_017075413.1|DEUG, LOC108115786|XP_017082848.1|DEUG, LOC108115789|XP_017082850.1|DEUG, LOC108115788|XP_017082849.1|DEUG
OG0000151	LOC108599278|XP_017841563.2|DBUS	LOC108114033|XP_017080269.1|DEUG
OG0000151	LOC108599144|XP_017841420.2|DBUS	LOC108113934|XP_017080130.1|DEUG
OG0000151	LOC108598778|XP_017841008.1|DBUS	LOC108108200|XP_017071641.1|DEUG
OG0000152	LOC108601725|XP_017845133.1|DBUS	LOC108115981|XP_017083130.1|DEUG
OG0000152	LOC108602388|XP_017845987.1|DBUS, LOC108601385|XP_017844774.1|DBUS, LOC108601817|XP_017845242.1|DBUS, LOC108601386|XP_017844775.1|DBUS, LOC108601816|XP_017845241.1|DBUS, LOC108604169|XP_017848991.1|DBUS	LOC108116629|XP_017084097.1|DEUG, LOC108115980|XP_017083128.1|DEUG
OG0000152	LOC108604171|XP_017848992.1|DBUS	LOC108115979|XP_017083126.1|DEUG
OG0000153	LOC108602243|XP_017845781.1|DBUS	LOC108111678|XP_017076704.1|DEUG
OG0000153	LOC108601757|XP_017845170.1|DBUS	LOC108111649|XP_017076669.1|DEUG
OG0000153	LOC108602141|XP_017845661.1|DBUS	LOC108111679|XP_017076705.1|DEUG, LOC108111639|XP_017076659.1|DEUG, LOC108111677|XP_017076703.1|DEUG
OG0000154	LOC108601228|XP_017844616.2|DBUS	LOC108115705|XP_017082765.1|DEUG, LOC108115703|XP_017082764.1|DEUG
OG0000155	LOC108600838|XP_017844123.1|DBUS	LOC108102721|XP_017063350.1|DEUG
OG0000155	LOC108597991|XP_017840096.1|DBUS	LOC108102717|XP_017063345.1|DEUG
OG0000156	LOC108606057|XP_017851393.2|DBUS	LOC108117563|XP_017085560.1|DEUG
OG0000157	LOC108595635|XP_017836395.1|DBUS	LOC108104466|XP_017066019.1|DEUG, LOC108104463|XP_017066016.1|DEUG
OG0000157	LOC108595528|XP_017836272.1|DBUS	LOC108104458|XP_017066010.1|DEUG
OG0000158	LOC108595174|XP_017835840.1|DBUS	LOC108109175|XP_017073090.1|DEUG
OG0000158	LOC108598137|XP_017840243.2|DBUS	LOC108102719|XP_017063348.1|DEUG
OG0000158	LOC108599375|XP_017841670.2|DBUS	LOC108102720|XP_017063349.1|DEUG
OG0000159	LOC108601113|XP_017844521.2|DBUS	LOC108116759|XP_017084269.1|DEUG
OG0000159	LOC108600352|XP_017843365.1|DBUS	LOC108108590|XP_017072173.1|DEUG
OG0000159	LOC108600784|XP_017844045.2|DBUS	LOC108118237|XP_017086310.1|DEUG
OG0000160	LOC117134623|XP_033150023.1|DBUS	LOC108109583|XP_017073648.1|DEUG
OG0000160	LOC108604426|XP_017849383.1|DBUS	LOC108109571|XP_017073636.1|DEUG
OG0000161	LOC108599217|XP_017841500.1|DBUS	LOC108104624|XP_017066286.1|DEUG
OG0000161	LOC108605223|XP_017850321.1|DBUS	LOC108103941|XP_017065188.1|DEUG
OG0000162	LOC108607969|XP_017854592.1|DBUS, LOC108597784|XP_017839987.1|DBUS	LOC108113963|XP_017080166.1|DEUG, LOC108107506|XP_017070537.1|DEUG, LOC108114776|XP_017081375.1|DEUG
OG0000162	LOC108607792|XP_033150876.1|DBUS	LOC108102623|XP_017063221.1|DEUG
OG0000163	LOC108599070|XP_017841346.2|DBUS	LOC108104731|XP_017066457.1|DEUG
OG0000163	LOC108603638|XP_017848088.1|DBUS	LOC108111189|XP_017076065.1|DEUG
OG0000164	LOC108596055|XP_017836938.1|DBUS	LOC108106413|XP_017068923.1|DEUG
OG0000164	LOC108601023|XP_017844387.1|DBUS	LOC108112119|XP_017077358.1|DEUG, LOC108112118|XP_017077357.1|DEUG, LOC108112270|XP_017077582.1|DEUG, LOC108112233|XP_017077543.1|DEUG, LOC108113327|XP_017079373.1|DEUG, LOC108112120|XP_017077360.1|DEUG
OG0000165	LOC108607067|XP_017853172.1|DBUS	LOC108116818|XP_017084356.1|DEUG, LOC108105911|XP_017068174.1|DEUG, LOC108114219|XP_017080545.1|DEUG, LOC108105909|XP_017068171.1|DEUG, LOC108114424|XP_017080940.1|DEUG
