Orthogroup	DBUS.longest_only	DSUZ.longest_only
OG0000053	LOC108596656|XP_017838131.1|DBUS	LOC108019582|XP_016942912.1|DSUZ
OG0000053	LOC108596363|XP_017837514.1|DBUS	LOC108019581|XP_016942910.1|DSUZ
OG0000053	LOC108596359|XP_017837509.1|DBUS	LOC108019580|XP_016942908.1|DSUZ
OG0000053	LOC108596165|XP_017837161.1|DBUS	LOC108019595|XP_016942926.1|DSUZ
OG0000054	LOC108604220|XP_017849074.1|DBUS, LOC108604256|XP_033150124.1|DBUS, LOC117134982|XP_033150557.1|DBUS	LOC108007018|XP_016926113.2|DSUZ
OG0000054	LOC108601496|XP_033150556.1|DBUS, LOC117134871|XP_033150125.1|DBUS	LOC108007014|XP_016926109.2|DSUZ, LOC108007012|XP_016926106.2|DSUZ
OG0000055	LOC108602326|XP_017845902.1|DBUS, LOC108602376|XP_017845970.1|DBUS, LOC108602375|XP_017845969.1|DBUS	LOC108016454|XP_016938596.1|DSUZ
OG0000056	LOC108603613|XP_017848051.1|DBUS, LOC108603612|XP_017848050.1|DBUS	LOC108011021|XP_036674004.1|DSUZ
OG0000056	LOC108602080|XP_017845593.1|DBUS	LOC108011024|XP_016931542.2|DSUZ, LOC108011023|XP_016931541.2|DSUZ, LOC108011022|XP_016931540.2|DSUZ
OG0000056	LOC108598485|XP_017840632.1|DBUS	LOC108018752|XP_016941818.1|DSUZ, LOC108018751|XP_016941817.2|DSUZ
OG0000058	LOC108602861|XP_017846639.2|DBUS, LOC108603814|XP_017848423.2|DBUS	LOC108008838|XP_016928233.1|DSUZ, LOC108008882|XP_016928279.1|DSUZ, LOC108004630|XP_016923063.1|DSUZ, LOC108008875|XP_016928269.1|DSUZ
OG0000058	LOC117135039|XP_033150759.1|DBUS	LOC108010497|XP_016930860.1|DSUZ
OG0000058	LOC108606881|XP_017852895.1|DBUS	LOC108011123|XP_016931684.1|DSUZ
OG0000059	LOC108601365|XP_017844754.1|DBUS, LOC108601366|XP_017844755.1|DBUS	LOC108004991|XP_016923598.2|DSUZ, LOC108004995|XP_036675477.1|DSUZ
OG0000059	LOC108602589|XP_017846217.1|DBUS	LOC108010901|XP_016931379.2|DSUZ
OG0000059	LOC108602779|XP_017846474.2|DBUS, LOC108601372|XP_017844761.1|DBUS, LOC108602778|XP_017846473.2|DBUS	LOC108010889|XP_016931367.2|DSUZ
OG0000060	LOC108605501|XP_017850738.1|DBUS	LOC108005298|XP_016923997.1|DSUZ
OG0000060	LOC108596314|XP_017837413.1|DBUS	LOC108009039|XP_016928528.1|DSUZ
OG0000060	LOC108602170|XP_017845695.1|DBUS	LOC108011241|XP_016931834.2|DSUZ
OG0000060	LOC108604124|XP_017848902.1|DBUS	LOC108012147|XP_016932927.2|DSUZ
OG0000060	LOC108605927|XP_017851236.1|DBUS	LOC108005224|XP_016923903.1|DSUZ
OG0000060	LOC108594930|XP_033150017.1|DBUS	LOC108011810|XP_016932540.1|DSUZ
OG0000061	LOC108602145|XP_017845670.1|DBUS	LOC108008066|XP_016927350.1|DSUZ
OG0000061	LOC108594753|XP_017835384.1|DBUS	LOC108011189|XP_016931772.1|DSUZ
OG0000061	LOC108603702|XP_017848228.1|DBUS, LOC108599637|XP_017842101.2|DBUS	LOC108010573|XP_036676705.1|DSUZ
OG0000062	LOC108606274|XP_017851741.1|DBUS	LOC108015083|XP_016936812.1|DSUZ
OG0000062	LOC108607908|XP_017854511.1|DBUS	LOC108016949|XP_016939375.1|DSUZ, LOC108016941|XP_016939363.1|DSUZ, LOC108014192|XP_016935747.1|DSUZ
OG0000063	LOC108598139|XP_033149614.1|DBUS	LOC108012795|XP_016933718.1|DSUZ
OG0000063	LOC108598875|XP_017841124.1|DBUS	LOC108012616|XP_016933525.2|DSUZ
OG0000063	LOC108598617|XP_017840805.2|DBUS, LOC108598825|XP_017841064.2|DBUS	LOC108012576|XP_016933479.1|DSUZ, LOC108012502|XP_016933399.1|DSUZ
OG0000064	LOC117134905|XP_033150234.1|DBUS	LOC118878837|XP_036677759.1|DSUZ, LOC118876785|XP_036678236.1|DSUZ
OG0000065	LOC108602948|XP_017846787.1|DBUS	LOC108018380|XP_036672586.1|DSUZ
OG0000065	LOC108604232|XP_017849089.1|DBUS, LOC108597099|XP_017838955.1|DBUS	LOC108019746|XP_016943174.1|DSUZ, LOC118877555|XP_036672587.1|DSUZ, LOC108018714|XP_036672583.1|DSUZ, LOC108018713|XP_016941774.2|DSUZ, LOC108015662|XP_016937647.2|DSUZ, LOC108015669|XP_036673839.1|DSUZ, LOC108015657|XP_036673844.1|DSUZ
OG0000066	LOC108605823|XP_017851118.1|DBUS	LOC108016054|XP_016938136.1|DSUZ, LOC108014819|XP_016936505.2|DSUZ
OG0000066	LOC108596039|XP_017836905.1|DBUS	LOC108009663|XP_016929682.1|DSUZ
OG0000066	LOC108602400|XP_017846000.1|DBUS	LOC108007006|XP_016926101.2|DSUZ
OG0000066	LOC108606855|XP_017852841.1|DBUS	LOC108019078|XP_016942229.1|DSUZ
OG0000066	LOC108606023|XP_017851338.1|DBUS	LOC108009981|XP_016930245.1|DSUZ
OG0000067	LOC108603517|XP_017847897.1|DBUS	LOC108018360|XP_036672819.1|DSUZ
OG0000067	LOC108598960|XP_017841219.2|DBUS	LOC108011429|XP_016932047.1|DSUZ
OG0000067	LOC108596347|XP_017837491.1|DBUS	LOC108008496|XP_016927850.1|DSUZ
OG0000067	LOC108600356|XP_017843371.2|DBUS	LOC108011430|XP_036670601.1|DSUZ
OG0000067	LOC108598075|XP_017840177.1|DBUS	LOC108012571|XP_016933475.1|DSUZ
OG0000068	LOC108596576|XP_017837985.1|DBUS	LOC108018226|XP_016941234.1|DSUZ
OG0000068	LOC108604996|XP_017850051.2|DBUS	LOC108015246|XP_016937086.1|DSUZ
OG0000069	LOC108597146|XP_017839029.1|DBUS	LOC108008583|XP_016927949.1|DSUZ
OG0000069	LOC108599348|XP_017841640.2|DBUS	LOC108005056|XP_016923688.1|DSUZ
OG0000070	LOC108601128|XP_017844545.1|DBUS, LOC108603861|XP_033149223.1|DBUS	LOC108010939|XP_016931440.1|DSUZ, LOC108008584|XP_016927954.1|DSUZ
OG0000070	LOC108606170|XP_017851511.2|DBUS	LOC108014746|XP_036671592.1|DSUZ
OG0000070	LOC108600264|XP_017843206.1|DBUS	LOC108008382|XP_016927718.1|DSUZ
OG0000070	LOC108601682|XP_017845084.1|DBUS	LOC108016673|XP_016938880.1|DSUZ
OG0000071	LOC108600865|XP_017844159.2|DBUS	LOC108010694|XP_036670542.1|DSUZ
OG0000071	LOC108599237|XP_017841523.1|DBUS	LOC118877301|XP_036671340.1|DSUZ
OG0000071	LOC108599153|XP_017841429.1|DBUS	LOC108013781|XP_016935236.2|DSUZ
OG0000072	LOC108594812|XP_017835440.1|DBUS	LOC108008238|XP_016927518.1|DSUZ
OG0000072	LOC108595671|XP_017836439.1|DBUS	LOC108010178|XP_016930510.2|DSUZ
OG0000073	LOC108596382|XP_017837542.1|DBUS	LOC108006185|XP_016925109.1|DSUZ
OG0000073	LOC108606257|XP_017851695.1|DBUS	LOC108016759|XP_036676337.1|DSUZ
OG0000073	LOC108602957|XP_017846798.1|DBUS	LOC108013859|XP_036672571.1|DSUZ, LOC108017156|XP_036675209.1|DSUZ
OG0000074	LOC108600842|XP_033149439.1|DBUS, LOC108600601|XP_017843769.2|DBUS	LOC108012499|XP_036670611.1|DSUZ, LOC108012409|XP_016933258.1|DSUZ
OG0000075	LOC108598567|XP_017840740.2|DBUS	LOC108013328|XP_016934616.1|DSUZ
OG0000075	LOC108598547|XP_017840720.1|DBUS	LOC108013578|XP_016934994.1|DSUZ
OG0000075	LOC108598795|XP_017841028.2|DBUS	LOC108012554|XP_016933456.2|DSUZ, LOC108013579|XP_016934995.1|DSUZ
OG0000075	LOC108598386|XP_017840493.1|DBUS	LOC108013329|XP_016934617.1|DSUZ
OG0000076	LOC108600032|XP_017842842.1|DBUS	LOC108005825|XP_036670890.1|DSUZ
OG0000076	LOC108602295|XP_017845864.1|DBUS	LOC108014332|XP_036673815.1|DSUZ, LOC108019254|XP_036673770.1|DSUZ
OG0000076	LOC108607277|XP_017853461.1|DBUS	LOC108015039|XP_016936760.1|DSUZ
OG0000076	LOC108606263|XP_017851709.1|DBUS	LOC108015414|XP_016937334.1|DSUZ
OG0000077	LOC108596705|XP_017838216.1|DBUS	LOC108009747|XP_016929834.1|DSUZ
OG0000077	LOC108603705|XP_017848234.1|DBUS	LOC108015852|XP_016937909.1|DSUZ
OG0000077	LOC108597238|XP_017839176.1|DBUS	LOC108010141|XP_016930463.1|DSUZ
OG0000077	LOC108603566|XP_017847972.1|DBUS	LOC108014833|XP_016936524.2|DSUZ
OG0000078	LOC108595297|XP_017835998.1|DBUS, LOC108595427|XP_017836144.1|DBUS, LOC108595437|XP_017836156.1|DBUS	LOC108008657|XP_016928031.1|DSUZ
OG0000078	LOC108598842|XP_017841085.1|DBUS	LOC108006897|XP_016925974.2|DSUZ
OG0000078	LOC108602138|XP_017845655.1|DBUS	LOC108011262|XP_036675195.1|DSUZ
OG0000078	LOC108607118|XP_017853240.1|DBUS	LOC108015391|XP_016937300.1|DSUZ
OG0000078	LOC108607224|XP_017853386.1|DBUS	LOC108016956|XP_016939380.1|DSUZ
OG0000079	LOC108605780|XP_033150835.1|DBUS	LOC108008363|XP_016927693.1|DSUZ, LOC108008373|XP_016927706.1|DSUZ
OG0000079	LOC108604682|XP_017849730.1|DBUS	LOC108010440|XP_016930790.1|DSUZ
OG0000080	LOC108597403|XP_017839438.1|DBUS	LOC108008669|XP_016928052.2|DSUZ, LOC108018488|XP_016941536.1|DSUZ
OG0000080	LOC108596751|XP_017838316.1|DBUS	LOC108009443|XP_016929282.1|DSUZ
OG0000081	LOC108598616|XP_017840803.1|DBUS	LOC108012473|XP_016933353.1|DSUZ
OG0000082	LOC108601638|XP_017845027.1|DBUS	LOC108005981|XP_016924910.2|DSUZ
OG0000082	LOC108602837|XP_017846578.1|DBUS	LOC108006237|XP_016925166.2|DSUZ, LOC108020861|XP_036674571.1|DSUZ, LOC118877946|XP_036674572.1|DSUZ, LOC108006234|XP_036672863.1|DSUZ
OG0000083	LOC108598442|XP_017840564.2|DBUS	LOC108021699|XP_016946017.1|DSUZ, LOC108019227|XP_016942512.1|DSUZ, LOC108018957|XP_016942050.1|DSUZ, LOC108019013|XP_016942116.1|DSUZ
OG0000083	LOC108608236|XP_017855013.1|DBUS	LOC108021302|XP_016945444.1|DSUZ
OG0000084	LOC108596367|XP_017837520.1|DBUS	LOC108019885|XP_016943446.1|DSUZ
OG0000084	LOC108596833|XP_017838444.1|DBUS	LOC108017776|XP_016940388.1|DSUZ
OG0000085	LOC108597194|XP_017839111.1|DBUS	LOC108017928|XP_036669794.1|DSUZ
OG0000086	LOC108595905|XP_017836685.1|DBUS, LOC108595913|XP_033149146.1|DBUS	LOC108009612|XP_016929587.1|DSUZ
OG0000087	LOC108602830|XP_017846606.2|DBUS	LOC108006715|XP_016925785.1|DSUZ
OG0000087	LOC108594397|XP_017835055.2|DBUS	LOC108013454|XP_016934823.1|DSUZ
OG0000087	LOC108594213|XP_017834809.1|DBUS	LOC108010645|XP_016931036.1|DSUZ
OG0000088	LOC108596419|XP_017837625.1|DBUS	LOC108018081|XP_016940973.1|DSUZ
OG0000088	LOC108600586|XP_017843752.1|DBUS	LOC108010533|XP_016930904.1|DSUZ
OG0000088	LOC108598974|XP_017841236.1|DBUS	LOC108017064|XP_016939511.1|DSUZ
OG0000088	LOC108600741|XP_017843975.1|DBUS	LOC108009734|XP_016929807.1|DSUZ
OG0000088	LOC108599008|XP_017841274.1|DBUS	LOC108017056|XP_016939503.2|DSUZ
OG0000089	LOC108603673|XP_017848160.1|DBUS	LOC108017134|XP_016939601.1|DSUZ
OG0000089	LOC108602744|XP_033149214.1|DBUS	LOC108010600|XP_016930978.1|DSUZ
OG0000089	LOC108599916|XP_017842604.1|DBUS	LOC108012396|XP_016933244.1|DSUZ
OG0000090	LOC108596533|XP_017837911.1|DBUS	LOC108009148|XP_016928740.1|DSUZ
OG0000090	LOC108595000|XP_017835621.1|DBUS	LOC108008436|XP_016927775.1|DSUZ
OG0000090	LOC108598990|XP_017841255.1|DBUS	LOC108020200|XP_016943797.1|DSUZ
OG0000090	LOC108598575|XP_017840751.1|DBUS	LOC108013274|XP_016934533.1|DSUZ
OG0000091	LOC108603501|XP_017847855.1|DBUS	LOC108007205|XP_036674733.1|DSUZ
OG0000091	LOC108594365|XP_017835015.1|DBUS	LOC108021626|XP_016945921.1|DSUZ
OG0000091	LOC108603403|XP_017847679.1|DBUS	LOC108017510|XP_036673504.1|DSUZ, LOC108020281|XP_036677911.1|DSUZ
OG0000091	LOC108603402|XP_017847678.1|DBUS	LOC108017517|XP_016940076.2|DSUZ, LOC118879030|XP_036677910.1|DSUZ
OG0000092	LOC108603711|XP_017848239.1|DBUS	LOC108007922|XP_016927181.2|DSUZ
OG0000092	LOC108603710|XP_017848238.1|DBUS	LOC108007901|XP_016927158.2|DSUZ
OG0000092	LOC108603712|XP_017848241.1|DBUS	LOC108007563|XP_016926745.2|DSUZ, LOC108007927|XP_016927187.2|DSUZ
OG0000093	LOC108607545|XP_017853920.1|DBUS, LOC108603101|XP_033150841.1|DBUS	LOC108017965|XP_016940733.1|DSUZ
OG0000093	LOC108606302|XP_017851781.1|DBUS	LOC108010353|XP_036675496.1|DSUZ, LOC108015362|XP_016937266.1|DSUZ
OG0000094	LOC108601416|XP_017844804.1|DBUS	LOC108014341|XP_016935913.1|DSUZ
OG0000096	LOC108604818|XP_017849916.1|DBUS	LOC108005944|XP_016924862.1|DSUZ
OG0000096	LOC108604817|XP_017849915.2|DBUS	LOC108006768|XP_036674772.1|DSUZ, LOC118878143|XP_036675694.1|DSUZ
OG0000096	LOC108598852|XP_017841102.2|DBUS	LOC108005977|XP_016924907.1|DSUZ
OG0000098	LOC108602947|XP_017846786.1|DBUS	LOC108018693|XP_036672581.1|DSUZ
OG0000099	LOC108594985|XP_017835607.1|DBUS	LOC108016827|XP_016939133.1|DSUZ
OG0000099	LOC108606666|XP_017852484.1|DBUS	LOC108016981|XP_016939415.1|DSUZ
OG0000100	LOC108595699|XP_017836470.2|DBUS	LOC108008543|XP_016927903.1|DSUZ
OG0000100	LOC108601485|XP_017844872.2|DBUS	LOC108007575|XP_016926757.2|DSUZ
OG0000100	LOC108602051|XP_017845552.1|DBUS	LOC108016414|XP_016938552.1|DSUZ
OG0000100	LOC108602577|XP_017846204.1|DBUS	LOC108016415|XP_016938553.2|DSUZ
OG0000101	LOC108600820|XP_017844099.2|DBUS	LOC118877221|XP_036670519.1|DSUZ
OG0000101	LOC108597898|XP_017840006.1|DBUS	LOC108020440|XP_036670524.1|DSUZ
OG0000101	LOC108597897|XP_017840005.1|DBUS	LOC118877222|XP_036670523.1|DSUZ
OG0000101	LOC117134769|XP_033149322.1|DBUS	LOC108017021|XP_036671509.1|DSUZ, LOC108020448|XP_036672450.1|DSUZ
OG0000101	LOC108597899|XP_017840007.1|DBUS	LOC118877521|XP_036672462.1|DSUZ, LOC118877329|XP_036671513.1|DSUZ, LOC118877522|XP_036672463.1|DSUZ
OG0000101	LOC117134798|XP_033149601.1|DBUS	LOC118877220|XP_036670518.1|DSUZ
OG0000102	LOC108596624|XP_017838058.1|DBUS	LOC108009336|XP_016929103.1|DSUZ
OG0000102	LOC108594981|XP_017835603.1|DBUS	LOC108009476|XP_016929345.1|DSUZ
OG0000103	LOC108598786|XP_017841018.2|DBUS	LOC108012611|XP_016933519.1|DSUZ, LOC108019406|XP_016942716.2|DSUZ
OG0000103	LOC108598520|XP_017840689.2|DBUS	LOC108010501|XP_016930863.2|DSUZ
OG0000103	LOC108596814|XP_017838418.1|DBUS	LOC108009753|XP_016929854.1|DSUZ
OG0000104	LOC108600928|XP_017844252.1|DBUS	LOC108018816|XP_036670778.1|DSUZ
OG0000104	LOC108600531|XP_017843673.2|DBUS	LOC108008643|XP_016928021.1|DSUZ
OG0000104	LOC108599046|XP_017841315.1|DBUS	LOC108018835|XP_036671763.1|DSUZ
OG0000105	LOC117134791|XP_033149540.1|DBUS	LOC108014115|XP_016935629.2|DSUZ, LOC108014116|XP_016935630.2|DSUZ, LOC108018286|XP_016941301.2|DSUZ, LOC108018333|XP_016941363.2|DSUZ, LOC108019558|XP_016942884.1|DSUZ
OG0000105	LOC108601437|XP_017844824.1|DBUS	LOC108019998|XP_036673113.1|DSUZ
OG0000107	LOC108594739|XP_017835366.1|DBUS	LOC108008259|XP_016927537.1|DSUZ, LOC108012670|XP_016933589.1|DSUZ, LOC108012988|XP_016934089.1|DSUZ, LOC108013596|XP_016935022.1|DSUZ, LOC108018663|XP_016941724.2|DSUZ, LOC108010416|XP_016930765.2|DSUZ, LOC108008260|XP_016927538.1|DSUZ, LOC108018456|XP_036668919.1|DSUZ
OG0000108	LOC117134977|XP_033150551.1|DBUS, LOC108598607|XP_017840795.2|DBUS, LOC108598038|XP_017840145.2|DBUS	LOC118879591|XP_036678393.1|DSUZ, LOC118879590|XP_036678391.1|DSUZ
OG0000108	LOC108600736|XP_017843970.1|DBUS	LOC108006121|XP_036678395.1|DSUZ
OG0000108	LOC108595519|XP_017836262.1|DBUS	LOC108015860|XP_016937916.2|DSUZ, LOC118878337|XP_036676689.1|DSUZ, LOC118877040|XP_036669721.1|DSUZ, LOC118878771|XP_036677662.1|DSUZ, LOC108020344|XP_016943997.1|DSUZ, LOC118878065|XP_036675154.1|DSUZ, LOC108011187|XP_036678249.1|DSUZ, LOC118879730|XP_036678524.1|DSUZ
OG0000109	LOC108594532|XP_017835224.1|DBUS	LOC108021564|XP_036669705.1|DSUZ, LOC108021565|XP_016945829.1|DSUZ
OG0000109	LOC108598653|XP_033149257.1|DBUS	LOC108005294|XP_016923988.1|DSUZ
OG0000110	LOC108597992|XP_017840097.1|DBUS	LOC118877474|XP_036672419.1|DSUZ
OG0000110	LOC108598723|XP_017840942.1|DBUS, LOC108597993|XP_017840098.1|DBUS	LOC108018764|XP_036672071.1|DSUZ
OG0000110	LOC108597995|XP_033149356.1|DBUS	LOC108005797|XP_016924616.1|DSUZ
OG0000110	LOC108598479|XP_017840618.1|DBUS	LOC108005830|XP_016924657.1|DSUZ
OG0000111	LOC108595291|XP_017835993.1|DBUS, LOC108595741|XP_017836516.1|DBUS	LOC108008501|XP_016927854.2|DSUZ, LOC108008570|XP_016927933.1|DSUZ
OG0000112	LOC108605061|XP_017850117.1|DBUS	LOC108015224|XP_016937055.1|DSUZ, LOC108005343|XP_016924071.1|DSUZ
OG0000112	LOC108605050|XP_017850107.1|DBUS, LOC108606017|XP_017851332.1|DBUS, LOC108605875|XP_017851177.1|DBUS, LOC108606748|XP_017852636.1|DBUS	LOC108015053|XP_016936781.1|DSUZ, LOC108015052|XP_016936780.2|DSUZ
OG0000114	LOC108607383|XP_017853614.2|DBUS	LOC108012462|XP_016933345.1|DSUZ, LOC108011525|XP_016932181.1|DSUZ
OG0000114	LOC117134785|XP_033149477.1|DBUS	LOC108011501|XP_016932144.1|DSUZ
OG0000114	LOC108607386|XP_017853628.1|DBUS	LOC108011519|XP_016932168.1|DSUZ
OG0000116	LOC108602168|XP_017845690.1|DBUS	LOC108007913|XP_016927170.2|DSUZ
OG0000116	LOC108602362|XP_017845952.1|DBUS	LOC108007909|XP_016927167.2|DSUZ
OG0000117	LOC108602137|XP_017845657.1|DBUS	LOC108016223|XP_016938342.1|DSUZ
OG0000117	LOC108603069|XP_017847020.1|DBUS	LOC108016234|XP_016938352.1|DSUZ
OG0000117	LOC108603222|XP_017845754.1|DBUS	LOC108016246|XP_016938362.1|DSUZ
OG0000117	LOC108603273|XP_033150795.1|DBUS	LOC108016266|XP_016938383.1|DSUZ
OG0000118	LOC108606418|XP_017852007.1|DBUS	LOC108005242|XP_036668710.1|DSUZ
OG0000118	LOC108606874|XP_017852886.1|DBUS	LOC108017871|XP_016940521.1|DSUZ, LOC108006685|XP_016925716.2|DSUZ, LOC108021821|XP_016946117.1|DSUZ
OG0000119	LOC108604291|XP_017849192.1|DBUS	LOC108013939|XP_016935439.2|DSUZ
OG0000119	LOC108602574|XP_017846201.1|DBUS	LOC108013886|XP_036674104.1|DSUZ
OG0000119	LOC108602566|XP_017846189.1|DBUS	LOC118877873|XP_036674103.1|DSUZ
OG0000120	LOC108605238|XP_017850340.1|DBUS	LOC108016657|XP_016938855.1|DSUZ
OG0000120	LOC108596912|XP_017838608.1|DBUS	LOC108009227|XP_036669490.1|DSUZ
OG0000120	LOC108601049|XP_017844430.1|DBUS	LOC108012807|XP_016933734.1|DSUZ
OG0000121	LOC108606058|XP_017851394.1|DBUS	LOC108015022|XP_016936739.1|DSUZ, LOC108015070|XP_016936798.1|DSUZ
OG0000121	LOC108602647|XP_017846282.1|DBUS	LOC118877888|XP_036674200.1|DSUZ, LOC108020171|XP_016943763.2|DSUZ, LOC108020172|XP_016943764.1|DSUZ, LOC118877890|XP_036674203.1|DSUZ
OG0000122	LOC108595833|XP_017836616.1|DBUS	LOC108013308|XP_016934591.1|DSUZ
OG0000122	LOC108605338|XP_033150253.1|DBUS	LOC108016559|XP_036676660.1|DSUZ
OG0000122	LOC108594762|XP_017835390.1|DBUS	LOC108008928|XP_016928328.1|DSUZ
OG0000122	LOC108605067|XP_017850560.1|DBUS	LOC108013335|XP_016934628.1|DSUZ
OG0000123	LOC108595656|XP_017836420.1|DBUS	LOC108008818|XP_016928213.1|DSUZ
OG0000123	LOC108602509|XP_017846128.1|DBUS	LOC108015988|XP_036675055.1|DSUZ
OG0000124	LOC108604295|XP_017849198.1|DBUS, LOC108608486|XP_017855371.1|DBUS, LOC108604296|XP_017849202.1|DBUS, LOC108604834|XP_017849938.1|DBUS, LOC108597695|XP_017839860.1|DBUS, LOC108595612|XP_017836365.1|DBUS	LOC108009296|XP_016929025.1|DSUZ, LOC108019931|XP_016943529.1|DSUZ
OG0000125	LOC108602946|XP_017846784.1|DBUS	LOC108016132|XP_036675271.1|DSUZ
OG0000125	LOC108604285|XP_017849183.1|DBUS	LOC108014689|XP_036677888.1|DSUZ
OG0000125	LOC108596689|XP_017838198.1|DBUS	LOC108009622|XP_016929599.1|DSUZ
OG0000125	LOC108596690|XP_017838199.1|DBUS	LOC108009624|XP_016929600.1|DSUZ
OG0000126	LOC108602652|XP_017846288.1|DBUS, LOC108602032|XP_017845528.2|DBUS	LOC108009171|XP_016928793.1|DSUZ
OG0000127	LOC108602433|XP_017846041.1|DBUS	LOC108007946|XP_016927204.2|DSUZ, LOC108007945|XP_036674902.1|DSUZ
OG0000127	LOC108602111|XP_017845625.1|DBUS	LOC108007944|XP_036674903.1|DSUZ
OG0000127	LOC108602067|XP_017845575.1|DBUS	LOC108013814|XP_016935278.1|DSUZ
OG0000128	LOC108594863|XP_017835491.2|DBUS, LOC108596258|XP_017837304.2|DBUS, LOC108596561|XP_017837951.1|DBUS	LOC108010195|XP_016930528.1|DSUZ, LOC108010196|XP_036669301.1|DSUZ, LOC108008131|XP_036668973.1|DSUZ, LOC108008129|XP_016927408.2|DSUZ, LOC108008357|XP_016927677.1|DSUZ, LOC108013855|XP_036672845.1|DSUZ, LOC118878072|XP_036675185.1|DSUZ, LOC108013857|XP_036675109.1|DSUZ
OG0000129	LOC108606979|XP_017853037.1|DBUS	LOC108015255|XP_016937096.1|DSUZ
OG0000129	LOC108598557|XP_017840732.2|DBUS	LOC108017063|XP_036671380.1|DSUZ
OG0000129	LOC108600868|XP_017844168.1|DBUS	LOC108021458|XP_016945678.1|DSUZ
OG0000129	LOC108606980|XP_017853040.1|DBUS	LOC108015254|XP_036676726.1|DSUZ
OG0000130	LOC108598755|XP_017840979.2|DBUS	LOC108012428|XP_016933280.1|DSUZ
OG0000130	LOC108598612|XP_017840799.1|DBUS	LOC108013549|XP_016934948.1|DSUZ
OG0000130	LOC117134652|XP_033149629.1|DBUS	LOC108012291|XP_016933082.2|DSUZ, LOC108013475|XP_016934846.1|DSUZ
OG0000131	LOC108601558|XP_017844945.1|DBUS	LOC108014126|XP_016935641.2|DSUZ
OG0000132	LOC108608030|XP_017854696.1|DBUS, LOC108608029|XP_017854695.2|DBUS	LOC108021171|XP_016945241.2|DSUZ, LOC108021172|XP_016945242.2|DSUZ
OG0000132	LOC108602868|XP_017846646.1|DBUS	LOC108018628|XP_016941683.2|DSUZ, LOC118879035|XP_036677923.1|DSUZ
OG0000133	LOC108599862|XP_017842492.2|DBUS, LOC117134684|XP_033149062.1|DBUS, LOC117134649|XP_033150734.1|DBUS	LOC108008005|XP_016927274.1|DSUZ
OG0000134	LOC108603028|XP_017846927.1|DBUS	LOC108015612|XP_036674075.1|DSUZ
OG0000134	LOC108606038|XP_017851357.1|DBUS	LOC108005243|XP_016923925.1|DSUZ
OG0000134	LOC108597009|XP_017838780.1|DBUS	LOC108021390|XP_016945580.1|DSUZ
OG0000137	LOC108603879|XP_017848540.1|DBUS	LOC108015817|XP_036674836.1|DSUZ
OG0000137	LOC108599893|XP_017842571.1|DBUS	LOC108013009|XP_016934085.1|DSUZ
OG0000138	LOC108603086|XP_017847065.1|DBUS	LOC108007948|XP_016927207.2|DSUZ
OG0000138	LOC108603084|XP_017847063.1|DBUS	LOC108007961|XP_016927220.1|DSUZ
OG0000138	LOC108603561|XP_017847968.1|DBUS	LOC108007963|XP_016927222.1|DSUZ
OG0000138	LOC108603085|XP_017847064.1|DBUS	LOC108007962|XP_016927221.1|DSUZ
OG0000139	LOC108599313|XP_017841605.1|DBUS, LOC108599329|XP_017841624.1|DBUS	LOC108019730|XP_016943147.1|DSUZ, LOC108016725|XP_016938943.1|DSUZ
OG0000139	LOC108605895|XP_017851200.1|DBUS	LOC118877470|XP_036672413.1|DSUZ, LOC108012681|XP_016933600.1|DSUZ, LOC108012740|XP_016933662.1|DSUZ, LOC108009189|XP_016928829.1|DSUZ, LOC108005023|XP_016923646.2|DSUZ, LOC118877581|XP_036672735.1|DSUZ, LOC118878255|XP_036676024.1|DSUZ, LOC118878254|XP_036676023.1|DSUZ, LOC118878224|XP_036675959.1|DSUZ, LOC108010429|XP_016930781.1|DSUZ
OG0000140	LOC108601804|XP_017845230.1|DBUS	LOC108016159|XP_016938267.2|DSUZ
OG0000141	LOC108601014|XP_017844377.1|DBUS	LOC108013537|XP_016934921.1|DSUZ
OG0000141	LOC108601015|XP_017844378.1|DBUS	LOC108013534|XP_016934920.2|DSUZ
OG0000141	LOC108598911|XP_017841162.1|DBUS	LOC108012517|XP_016933416.1|DSUZ
OG0000142	LOC108602123|XP_017845639.1|DBUS	LOC108018807|XP_036673232.1|DSUZ
OG0000142	LOC108603285|XP_017847441.1|DBUS	LOC108015869|XP_036678422.1|DSUZ
OG0000142	LOC108605452|XP_017850626.2|DBUS	LOC108018853|XP_036676512.1|DSUZ
OG0000143	LOC108599728|XP_017842219.1|DBUS	LOC108014745|XP_016936416.2|DSUZ
OG0000143	LOC108599729|XP_017842220.1|DBUS	LOC108014744|XP_016936415.2|DSUZ
OG0000144	LOC108604352|XP_017849272.1|DBUS	LOC108014158|XP_036673976.1|DSUZ
OG0000144	LOC108607001|XP_017853067.1|DBUS	LOC108006566|XP_016925590.1|DSUZ
OG0000144	LOC108594255|XP_033150587.1|DBUS	LOC118879345|XP_036678091.1|DSUZ
OG0000145	LOC108607135|XP_017853261.1|DBUS	LOC108015400|XP_016937309.1|DSUZ
OG0000145	LOC108608037|XP_017854707.2|DBUS	LOC108021509|XP_016945755.2|DSUZ
OG0000147	LOC108608365|XP_017855203.2|DBUS	LOC108014298|XP_016935854.1|DSUZ
OG0000147	LOC108602069|XP_017845578.1|DBUS	LOC108016003|XP_036674909.1|DSUZ
