Orthogroup	DBUS.longest_only	DMAU.longest_only
OG0000062	LOC108607908|XP_017854511.1|DBUS	LOC117135280|XP_033151340.1|DMAU, LOC117143802|XP_033164537.1|DMAU, LOC117135279|XP_033151338.1|DMAU
OG0000063	LOC108598139|XP_033149614.1|DBUS	LOC117141841|XP_033161392.1|DMAU
OG0000063	LOC108598875|XP_017841124.1|DBUS	LOC117141839|XP_033161390.1|DMAU
OG0000063	LOC108598617|XP_017840805.2|DBUS, LOC108598825|XP_017841064.2|DBUS	LOC117141837|XP_033161388.1|DMAU, LOC117141838|XP_033161389.1|DMAU
OG0000065	LOC108602948|XP_017846787.1|DBUS	LOC117142873|XP_033163031.1|DMAU
OG0000065	LOC108604232|XP_017849089.1|DBUS, LOC108597099|XP_017838955.1|DBUS	LOC117150964|XP_033174035.1|DMAU, LOC117142874|XP_033163032.1|DMAU, LOC117145328|XP_033166821.1|DMAU, LOC117142495|XP_033162416.1|DMAU
OG0000066	LOC108605823|XP_017851118.1|DBUS	LOC117144480|XP_033165551.1|DMAU, LOC117143752|XP_033164456.1|DMAU
OG0000066	LOC108596039|XP_017836905.1|DBUS	LOC117143335|XP_033163890.1|DMAU
OG0000066	LOC108602400|XP_017846000.1|DBUS	LOC117143919|XP_033164725.1|DMAU
OG0000066	LOC108606855|XP_017852841.1|DBUS	LOC117146587|XP_033168799.1|DMAU
OG0000066	LOC108606023|XP_017851338.1|DBUS	LOC117135864|XP_033152284.1|DMAU
OG0000067	LOC108603517|XP_017847897.1|DBUS	LOC117143290|XP_033163776.1|DMAU
OG0000067	LOC108598960|XP_017841219.2|DBUS	LOC117141618|XP_033161029.1|DMAU
OG0000067	LOC108596347|XP_017837491.1|DBUS	LOC117137893|XP_033155518.1|DMAU
OG0000067	LOC108600356|XP_017843371.2|DBUS	LOC117139071|XP_033157072.1|DMAU
OG0000067	LOC108598075|XP_017840177.1|DBUS	LOC117140079|XP_033158722.1|DMAU
OG0000068	LOC108596576|XP_017837985.1|DBUS	LOC117135414|XP_033151458.1|DMAU
OG0000068	LOC108604996|XP_017850051.2|DBUS	LOC117147929|XP_033170959.1|DMAU
OG0000069	LOC108597146|XP_017839029.1|DBUS	LOC117138693|XP_033156843.1|DMAU
OG0000070	LOC108601128|XP_017844545.1|DBUS, LOC108603861|XP_033149223.1|DBUS	LOC117140982|XP_033160124.1|DMAU
OG0000070	LOC108606170|XP_017851511.2|DBUS	LOC117148893|XP_033172490.1|DMAU
OG0000070	LOC108600264|XP_017843206.1|DBUS	LOC117137413|XP_033154736.1|DMAU
OG0000070	LOC108601682|XP_017845084.1|DBUS	LOC117146922|XP_033169442.1|DMAU
OG0000071	LOC108600865|XP_017844159.2|DBUS	LOC117139106|XP_033157130.1|DMAU
OG0000071	LOC108599237|XP_017841523.1|DBUS	LOC117139290|XP_033157411.1|DMAU
OG0000071	LOC108599153|XP_017841429.1|DBUS	LOC117139289|XP_033157410.1|DMAU
OG0000071	LOC108599099|XP_017841377.1|DBUS	LOC117139278|XP_033157396.1|DMAU
OG0000072	LOC108595719|XP_017836490.1|DBUS	LOC117136935|XP_033153969.1|DMAU
OG0000072	LOC108594812|XP_017835440.1|DBUS	LOC117136352|XP_033153109.1|DMAU
OG0000072	LOC108595671|XP_017836439.1|DBUS	LOC117136936|XP_033153970.1|DMAU
OG0000073	LOC108596382|XP_017837542.1|DBUS	LOC117138354|XP_033156291.1|DMAU
OG0000073	LOC108606257|XP_017851695.1|DBUS	LOC117147893|XP_033170883.1|DMAU
OG0000073	LOC108602957|XP_017846798.1|DBUS	LOC117142466|XP_033162348.1|DMAU
OG0000074	LOC108600842|XP_033149439.1|DBUS, LOC108600601|XP_017843769.2|DBUS	LOC117142069|XP_033161840.1|DMAU
OG0000075	LOC108598567|XP_017840740.2|DBUS	LOC117141890|XP_033161477.1|DMAU
OG0000075	LOC108598547|XP_017840720.1|DBUS	LOC117139015|XP_033157000.1|DMAU
OG0000075	LOC108598795|XP_017841028.2|DBUS	LOC117139016|XP_033157001.1|DMAU
OG0000075	LOC108598386|XP_017840493.1|DBUS	LOC117141893|XP_033161485.1|DMAU
OG0000076	LOC108600032|XP_017842842.1|DBUS	LOC117141100|XP_033160313.1|DMAU
OG0000076	LOC108602295|XP_017845864.1|DBUS	LOC117145344|XP_033166850.1|DMAU, LOC117143595|XP_033164232.1|DMAU
OG0000076	LOC108607277|XP_017853461.1|DBUS	LOC117147320|XP_033170062.1|DMAU
OG0000076	LOC108606263|XP_017851709.1|DBUS	LOC117147206|XP_033169911.1|DMAU, LOC117148842|XP_033172387.1|DMAU, LOC117148840|XP_033172385.1|DMAU
OG0000077	LOC108596705|XP_017838216.1|DBUS	LOC117138525|XP_033156554.1|DMAU
OG0000077	LOC108603705|XP_017848234.1|DBUS	LOC117142441|XP_033162295.1|DMAU
OG0000077	LOC108597238|XP_017839176.1|DBUS	LOC117138466|XP_033156483.1|DMAU
OG0000077	LOC108603566|XP_017847972.1|DBUS	LOC117144652|XP_033165842.1|DMAU
OG0000078	LOC108595297|XP_017835998.1|DBUS, LOC108595427|XP_017836144.1|DBUS, LOC108595437|XP_017836156.1|DBUS	LOC117138008|XP_033155701.1|DMAU
OG0000078	LOC108598842|XP_017841085.1|DBUS	LOC117140111|XP_033158764.1|DMAU
OG0000078	LOC108602138|XP_017845655.1|DBUS	LOC117145393|XP_033166920.1|DMAU
OG0000078	LOC108607118|XP_017853240.1|DBUS	LOC117146596|XP_033168812.1|DMAU
OG0000078	LOC108607224|XP_017853386.1|DBUS	LOC117147316|XP_033170056.1|DMAU
OG0000079	LOC108605780|XP_033150835.1|DBUS	LOC117151011|XP_033174109.1|DMAU, LOC117151012|XP_033174110.1|DMAU, LOC117151008|XP_033174106.1|DMAU
OG0000079	LOC108604682|XP_017849730.1|DBUS	LOC117151007|XP_033174105.1|DMAU
OG0000080	LOC108597403|XP_017839438.1|DBUS	LOC117137720|XP_033155183.1|DMAU, LOC117137725|XP_033155191.1|DMAU
OG0000080	LOC108596751|XP_017838316.1|DBUS	LOC117136966|XP_033154021.1|DMAU
OG0000081	LOC108598616|XP_017840803.1|DBUS	LOC117140435|XP_033159244.1|DMAU
OG0000082	LOC108594984|XP_017835606.1|DBUS	LOC117138620|XP_033156721.1|DMAU, LOC117135990|XP_033152496.1|DMAU
OG0000082	LOC108601638|XP_017845027.1|DBUS	LOC117142679|XP_033162708.1|DMAU
OG0000082	LOC108602837|XP_017846578.1|DBUS	LOC117143259|XP_033163721.1|DMAU
OG0000083	LOC108598442|XP_017840564.2|DBUS	LOC117145762|XP_033167461.1|DMAU, LOC117140536|XP_033159420.1|DMAU, LOC117146342|XP_033168371.1|DMAU, LOC117144457|XP_033165508.1|DMAU, LOC117144620|XP_033165809.1|DMAU
OG0000083	LOC108608236|XP_017855013.1|DBUS	LOC117145464|XP_033167065.1|DMAU
OG0000084	LOC108596367|XP_017837520.1|DBUS	LOC117136635|XP_033153517.1|DMAU
OG0000084	LOC108596833|XP_017838444.1|DBUS	LOC117137735|XP_033155207.1|DMAU
OG0000085	LOC108597194|XP_017839111.1|DBUS	LOC117136080|XP_033152640.1|DMAU
OG0000086	LOC108595905|XP_017836685.1|DBUS, LOC108595913|XP_033149146.1|DBUS	LOC117136149|XP_033152757.1|DMAU, LOC117136148|XP_033152756.1|DMAU
OG0000087	LOC108602830|XP_017846606.2|DBUS	LOC117147902|XP_033170903.1|DMAU
OG0000087	LOC108594397|XP_017835055.2|DBUS	LOC117147219|XP_033169927.1|DMAU
OG0000087	LOC108594213|XP_017834809.1|DBUS	LOC117140352|XP_033159099.1|DMAU
OG0000088	LOC108596419|XP_017837625.1|DBUS	LOC117137209|XP_033154454.1|DMAU
OG0000088	LOC108600586|XP_017843752.1|DBUS	LOC117144166|XP_033165097.1|DMAU
OG0000088	LOC108598974|XP_017841236.1|DBUS	LOC117140390|XP_033159148.1|DMAU
OG0000088	LOC108600741|XP_017843975.1|DBUS	LOC117135926|XP_033152385.1|DMAU
OG0000088	LOC108599008|XP_017841274.1|DBUS	LOC117140408|XP_033159171.1|DMAU
OG0000089	LOC108603673|XP_017848160.1|DBUS	LOC117142383|XP_033162216.1|DMAU
OG0000089	LOC108602744|XP_033149214.1|DBUS	LOC117143491|XP_033164095.1|DMAU
OG0000089	LOC108599916|XP_017842604.1|DBUS	LOC117141024|XP_033160189.1|DMAU
OG0000090	LOC108596533|XP_017837911.1|DBUS	LOC117137570|XP_033154966.1|DMAU
OG0000090	LOC108595000|XP_017835621.1|DBUS	LOC117137567|XP_033154963.1|DMAU
OG0000090	LOC108598990|XP_017841255.1|DBUS	LOC117140816|XP_033159812.1|DMAU
OG0000090	LOC108598575|XP_017840751.1|DBUS	LOC117140429|XP_033159236.1|DMAU
OG0000091	LOC108603501|XP_017847855.1|DBUS	LOC117145728|XP_033167368.1|DMAU
OG0000091	LOC108594365|XP_017835015.1|DBUS	LOC117150761|XP_033173689.1|DMAU
OG0000091	LOC108603403|XP_017847679.1|DBUS	LOC117146070|XP_033167902.1|DMAU
OG0000091	LOC108603402|XP_017847678.1|DBUS	LOC117145462|XP_033167023.1|DMAU
OG0000092	LOC108603711|XP_017848239.1|DBUS	LOC117143463|XP_033164065.1|DMAU
OG0000092	LOC108603710|XP_017848238.1|DBUS	LOC117145611|XP_033167217.1|DMAU
OG0000092	LOC108603712|XP_017848241.1|DBUS	LOC117143680|XP_033164356.1|DMAU, LOC117145639|XP_033167250.1|DMAU
OG0000093	LOC108607545|XP_017853920.1|DBUS, LOC108603101|XP_033150841.1|DBUS	LOC117150555|XP_033173394.1|DMAU
OG0000093	LOC108606302|XP_017851781.1|DBUS	LOC117146845|XP_033169297.1|DMAU
OG0000094	LOC108601416|XP_017844804.1|DBUS	LOC117145630|XP_033167240.1|DMAU
OG0000096	LOC108604818|XP_017849916.1|DBUS	LOC117135195|XP_033151161.1|DMAU
OG0000096	LOC108604817|XP_017849915.2|DBUS	LOC117143020|XP_033163289.1|DMAU
OG0000096	LOC108598852|XP_017841102.2|DBUS	LOC117140669|XP_033159611.1|DMAU
OG0000098	LOC108602947|XP_017846786.1|DBUS	LOC117142871|XP_033163030.1|DMAU
OG0000099	LOC108594985|XP_017835607.1|DBUS	LOC117148294|XP_033171506.1|DMAU
OG0000099	LOC108606769|XP_017852670.1|DBUS	LOC117148295|XP_033171507.1|DMAU
OG0000099	LOC108606666|XP_017852484.1|DBUS	LOC117148254|XP_033171448.1|DMAU
OG0000100	LOC108595699|XP_017836470.2|DBUS	LOC117136517|XP_033153352.1|DMAU
OG0000100	LOC108601485|XP_017844872.2|DBUS	LOC117144118|XP_033165029.1|DMAU
OG0000100	LOC108602051|XP_017845552.1|DBUS	LOC117143502|XP_033164114.1|DMAU
OG0000100	LOC108602577|XP_017846204.1|DBUS	LOC117143503|XP_033164115.1|DMAU
OG0000101	LOC108600820|XP_017844099.2|DBUS	LOC117139153|XP_033157202.1|DMAU
OG0000101	LOC108597897|XP_017840005.1|DBUS	LOC117139589|XP_033157895.1|DMAU
OG0000101	LOC117134769|XP_033149322.1|DBUS	LOC117139587|XP_033157892.1|DMAU
OG0000101	LOC108597899|XP_017840007.1|DBUS	LOC117139591|XP_033157897.1|DMAU
OG0000102	LOC108596624|XP_017838058.1|DBUS	LOC117136562|XP_033153409.1|DMAU
OG0000102	LOC108594981|XP_017835603.1|DBUS	LOC117136840|XP_033153811.1|DMAU
OG0000103	LOC108598786|XP_017841018.2|DBUS	LOC117139741|XP_033158189.1|DMAU, LOC117140271|XP_033158987.1|DMAU
OG0000103	LOC108598520|XP_017840689.2|DBUS	LOC117140269|XP_033158986.1|DMAU
OG0000103	LOC108596814|XP_017838418.1|DBUS	LOC117136710|XP_033153622.1|DMAU
OG0000104	LOC108600928|XP_017844252.1|DBUS	LOC117139673|XP_033158041.1|DMAU
OG0000104	LOC108600531|XP_017843673.2|DBUS	LOC117140901|XP_033159956.1|DMAU
OG0000104	LOC108599046|XP_017841315.1|DBUS	LOC117139491|XP_033157704.1|DMAU, LOC117139490|XP_033157702.1|DMAU
OG0000105	LOC117134791|XP_033149540.1|DBUS	LOC117145209|XP_033166665.1|DMAU, LOC117140646|XP_033159577.1|DMAU
OG0000105	LOC108601437|XP_017844824.1|DBUS	LOC117143467|XP_033164071.1|DMAU
OG0000107	LOC108594739|XP_017835366.1|DBUS	LOC117138009|XP_033155703.1|DMAU, LOC117150529|XP_033173344.1|DMAU, LOC117150916|XP_033173959.1|DMAU, LOC117151094|XP_033174233.1|DMAU, LOC117136823|XP_033153786.1|DMAU, LOC117136822|XP_033153785.1|DMAU
OG0000109	LOC108594532|XP_017835224.1|DBUS	LOC117150480|XP_033173269.1|DMAU, LOC117150327|XP_033173057.1|DMAU, LOC117150326|XP_033173056.1|DMAU
OG0000109	LOC108598653|XP_033149257.1|DBUS	LOC117150298|XP_033173011.1|DMAU
OG0000110	LOC108597992|XP_017840097.1|DBUS	LOC117141555|XP_033160952.1|DMAU
OG0000110	LOC108598723|XP_017840942.1|DBUS, LOC108597993|XP_017840098.1|DBUS	LOC117141556|XP_033160954.1|DMAU
OG0000110	LOC108597995|XP_033149356.1|DBUS	LOC117140295|XP_033159023.1|DMAU
OG0000110	LOC108598479|XP_017840618.1|DBUS	LOC117139048|XP_033157042.1|DMAU
OG0000111	LOC108595291|XP_017835993.1|DBUS, LOC108595741|XP_017836516.1|DBUS	LOC117137549|XP_033154938.1|DMAU, LOC117136205|XP_033152849.1|DMAU
OG0000112	LOC108605061|XP_017850117.1|DBUS	LOC117147934|XP_033170970.1|DMAU, LOC117147426|XP_033170197.1|DMAU
OG0000112	LOC108605050|XP_017850107.1|DBUS, LOC108606017|XP_017851332.1|DBUS, LOC108605875|XP_017851177.1|DBUS, LOC108606748|XP_017852636.1|DBUS	LOC117147670|XP_033170537.1|DMAU, LOC117147441|XP_033170213.1|DMAU
OG0000113	LOC108600652|XP_017843838.2|DBUS	LOC117137340|XP_033154626.1|DMAU
OG0000114	LOC108607383|XP_017853614.2|DBUS	LOC117150884|XP_033173909.1|DMAU, LOC117150882|XP_033173907.1|DMAU, LOC117150883|XP_033173908.1|DMAU
OG0000114	LOC117134785|XP_033149477.1|DBUS	LOC117150879|XP_033173904.1|DMAU
OG0000114	LOC108607386|XP_017853628.1|DBUS	LOC117150881|XP_033173906.1|DMAU
OG0000116	LOC108602168|XP_017845690.1|DBUS	LOC117145509|XP_033167088.1|DMAU
OG0000116	LOC108602362|XP_017845952.1|DBUS	LOC117143546|XP_033164176.1|DMAU
OG0000117	LOC108602137|XP_017845657.1|DBUS	LOC117140280|XP_033159003.1|DMAU
OG0000117	LOC108603069|XP_017847020.1|DBUS	LOC117140287|XP_033159016.1|DMAU
OG0000117	LOC108603222|XP_017845754.1|DBUS	LOC117140343|XP_033159086.1|DMAU
OG0000117	LOC108603273|XP_033150795.1|DBUS	LOC117140312|XP_033159052.1|DMAU
OG0000118	LOC108606418|XP_017852007.1|DBUS	LOC117150387|XP_033173140.1|DMAU
OG0000118	LOC108606874|XP_017852886.1|DBUS	LOC117135603|XP_033151847.1|DMAU
OG0000119	LOC108604291|XP_017849192.1|DBUS	LOC117143976|XP_033164804.1|DMAU
OG0000119	LOC108602574|XP_017846201.1|DBUS	LOC117144044|XP_033164905.1|DMAU
OG0000119	LOC108602566|XP_017846189.1|DBUS	LOC117144043|XP_033164903.1|DMAU
OG0000120	LOC108597208|XP_017839139.1|DBUS	LOC117148598|XP_033171970.1|DMAU
OG0000120	LOC108596912|XP_017838608.1|DBUS	LOC117135556|XP_033151747.1|DMAU
OG0000120	LOC108601049|XP_017844430.1|DBUS	LOC117140123|XP_033158778.1|DMAU
OG0000121	LOC108606058|XP_017851394.1|DBUS	LOC117147561|XP_033170393.1|DMAU
OG0000121	LOC108602647|XP_017846282.1|DBUS	LOC117142503|XP_033162430.1|DMAU, LOC117142506|XP_033162433.1|DMAU
OG0000122	LOC108595833|XP_017836616.1|DBUS	LOC117150526|XP_033173341.1|DMAU
OG0000122	LOC108605338|XP_033150253.1|DBUS	LOC117147492|XP_033170284.1|DMAU
OG0000122	LOC108594762|XP_017835390.1|DBUS	LOC117136699|XP_033153608.1|DMAU
OG0000122	LOC108605067|XP_017850560.1|DBUS	LOC117141442|XP_033160827.1|DMAU
OG0000123	LOC108595656|XP_017836420.1|DBUS	LOC117136062|XP_033152602.1|DMAU
OG0000123	LOC108602509|XP_017846128.1|DBUS	LOC117144217|XP_033165162.1|DMAU
OG0000124	LOC108604295|XP_017849198.1|DBUS, LOC108608486|XP_017855371.1|DBUS, LOC108604296|XP_017849202.1|DBUS, LOC108604834|XP_017849938.1|DBUS, LOC108597695|XP_017839860.1|DBUS, LOC108595612|XP_017836365.1|DBUS	LOC117135459|XP_033151542.1|DMAU, LOC117137979|XP_033155643.1|DMAU
OG0000125	LOC108602946|XP_017846784.1|DBUS	LOC117143411|XP_033163996.1|DMAU
OG0000125	LOC108604285|XP_017849183.1|DBUS	LOC117143914|XP_033164718.1|DMAU
OG0000125	LOC108596689|XP_017838198.1|DBUS	LOC117138013|XP_033155705.1|DMAU
OG0000125	LOC108596690|XP_017838199.1|DBUS	LOC117138014|XP_033155706.1|DMAU
OG0000126	LOC108602652|XP_017846288.1|DBUS, LOC108602032|XP_017845528.2|DBUS	LOC117143550|XP_033164184.1|DMAU
OG0000127	LOC108602433|XP_017846041.1|DBUS	LOC117145521|XP_033167104.1|DMAU, LOC117144375|XP_033165393.1|DMAU
OG0000127	LOC108602111|XP_017845625.1|DBUS	LOC117145520|XP_033167103.1|DMAU
OG0000127	LOC108602067|XP_017845575.1|DBUS	LOC117143556|XP_033164189.1|DMAU
OG0000128	LOC108594863|XP_017835491.2|DBUS, LOC108596258|XP_017837304.2|DBUS, LOC108596561|XP_017837951.1|DBUS	LOC117137914|XP_033155550.1|DMAU, LOC117135481|XP_033151591.1|DMAU, LOC117145151|XP_033166582.1|DMAU
OG0000129	LOC108606979|XP_017853037.1|DBUS	LOC117148507|XP_033171802.1|DMAU
OG0000129	LOC108598557|XP_017840732.2|DBUS	LOC117141699|XP_033161197.1|DMAU
OG0000129	LOC108600868|XP_017844168.1|DBUS	LOC117150016|XP_033172785.1|DMAU
OG0000129	LOC108606980|XP_017853040.1|DBUS	LOC117148506|XP_033171801.1|DMAU
OG0000130	LOC108598755|XP_017840979.2|DBUS	LOC117141215|XP_033160465.1|DMAU
OG0000130	LOC108598612|XP_017840799.1|DBUS	LOC117139553|XP_033157837.1|DMAU
OG0000130	LOC117134652|XP_033149629.1|DBUS	LOC117139598|XP_033157920.1|DMAU, LOC117139597|XP_033157919.1|DMAU
OG0000131	LOC108601558|XP_017844945.1|DBUS	LOC117144921|XP_033166261.1|DMAU
OG0000132	LOC108608030|XP_017854696.1|DBUS, LOC108608029|XP_017854695.2|DBUS	LOC117150677|XP_033173574.1|DMAU, LOC117150678|XP_033173575.1|DMAU
OG0000132	LOC108602868|XP_017846646.1|DBUS	LOC117143533|XP_033164156.1|DMAU
OG0000134	LOC108603028|XP_017846927.1|DBUS	LOC117142577|XP_033162536.1|DMAU
OG0000134	LOC108606038|XP_017851357.1|DBUS	LOC117147586|XP_033170423.1|DMAU
OG0000134	LOC108597009|XP_017838780.1|DBUS	LOC117136536|XP_033153379.1|DMAU
OG0000137	LOC108603879|XP_017848540.1|DBUS	LOC117142436|XP_033162288.1|DMAU
OG0000137	LOC108599893|XP_017842571.1|DBUS	LOC117141313|XP_033160590.1|DMAU
OG0000138	LOC108603086|XP_017847065.1|DBUS	LOC117142218|XP_033161946.1|DMAU
OG0000138	LOC108603084|XP_017847063.1|DBUS	LOC117144842|XP_033166129.1|DMAU
OG0000138	LOC108603561|XP_017847968.1|DBUS	LOC117144893|XP_033166207.1|DMAU
OG0000138	LOC108603085|XP_017847064.1|DBUS	LOC117144843|XP_033166130.1|DMAU
OG0000139	LOC108605895|XP_017851200.1|DBUS	LOC117140744|XP_033159717.1|DMAU, LOC117142565|XP_033162549.1|DMAU, LOC117140560|XP_033159448.1|DMAU
OG0000140	LOC108601804|XP_017845230.1|DBUS	LOC117143412|XP_033163998.1|DMAU
OG0000141	LOC108601014|XP_017844377.1|DBUS	LOC117142087|XP_033161860.1|DMAU
OG0000141	LOC108601015|XP_017844378.1|DBUS	LOC117142084|XP_033161856.1|DMAU
OG0000141	LOC108598911|XP_017841162.1|DBUS	LOC117142085|XP_033161857.1|DMAU
OG0000142	LOC108602123|XP_017845639.1|DBUS	LOC117144738|XP_033165981.1|DMAU
OG0000142	LOC108603285|XP_017847441.1|DBUS	LOC117141681|XP_033161169.1|DMAU
OG0000142	LOC108605452|XP_017850626.2|DBUS	LOC117147848|XP_033170815.1|DMAU
OG0000143	LOC108599728|XP_017842219.1|DBUS	LOC117139731|XP_033158159.1|DMAU
OG0000143	LOC108599729|XP_017842220.1|DBUS	LOC117139733|XP_033158162.1|DMAU
OG0000144	LOC108604352|XP_017849272.1|DBUS	LOC117144371|XP_033165386.1|DMAU
OG0000144	LOC108607001|XP_017853067.1|DBUS	LOC117147010|XP_033169584.1|DMAU
OG0000144	LOC108594255|XP_033150587.1|DBUS	LOC117135856|XP_033152266.1|DMAU
OG0000145	LOC108607135|XP_017853261.1|DBUS	LOC117147647|XP_033170509.1|DMAU
OG0000147	LOC108608365|XP_017855203.2|DBUS	LOC117151092|XP_033174231.1|DMAU
OG0000147	LOC108602069|XP_017845578.1|DBUS	LOC117143658|XP_033164330.1|DMAU
OG0000147	LOC108602063|XP_017845572.1|DBUS	LOC117143659|XP_033164331.1|DMAU
OG0000148	LOC108596445|XP_017837681.1|DBUS	LOC117139177|XP_033157236.1|DMAU
OG0000148	LOC108608076|XP_017854761.1|DBUS	LOC117150291|XP_033173002.1|DMAU
OG0000149	LOC108607653|XP_017854084.1|DBUS	LOC117135137|XP_033151085.1|DMAU
OG0000149	LOC108606918|XP_017852948.1|DBUS	LOC117146834|XP_033169279.1|DMAU
OG0000150	LOC108607752|XP_017854307.2|DBUS, LOC108594206|XP_033149865.1|DBUS	LOC117135142|XP_033151091.1|DMAU, LOC117147924|XP_033170943.1|DMAU, LOC117135135|XP_033151080.1|DMAU, LOC117135143|XP_033151092.1|DMAU, LOC117135144|XP_033151093.1|DMAU, LOC117135118|XP_033151026.1|DMAU
OG0000151	LOC108599278|XP_017841563.2|DBUS	LOC117139342|XP_033157479.1|DMAU
OG0000151	LOC108599144|XP_017841420.2|DBUS	LOC117140551|XP_033159438.1|DMAU
OG0000151	LOC108607641|XP_017854058.1|DBUS	LOC117139343|XP_033157480.1|DMAU
OG0000151	LOC108598778|XP_017841008.1|DBUS	LOC117139127|XP_033157164.1|DMAU
OG0000152	LOC108601725|XP_017845133.1|DBUS	LOC117144421|XP_033165454.1|DMAU
OG0000152	LOC108602388|XP_017845987.1|DBUS, LOC108601385|XP_017844774.1|DBUS, LOC108601817|XP_017845242.1|DBUS, LOC108601386|XP_017844775.1|DBUS, LOC108601816|XP_017845241.1|DBUS, LOC108604169|XP_017848991.1|DBUS	LOC117142213|XP_033161940.1|DMAU, LOC117144420|XP_033165453.1|DMAU
OG0000152	LOC108604171|XP_017848992.1|DBUS	LOC117143305|XP_033163805.1|DMAU
OG0000153	LOC108602243|XP_017845781.1|DBUS	LOC117145368|XP_033166882.1|DMAU
OG0000153	LOC108601757|XP_017845170.1|DBUS	LOC117143459|XP_033164062.1|DMAU
OG0000153	LOC108602141|XP_017845661.1|DBUS	LOC117145283|XP_033166764.1|DMAU
OG0000154	LOC108601228|XP_017844616.2|DBUS	LOC117144747|XP_033165993.1|DMAU, LOC117144748|XP_033165994.1|DMAU
OG0000155	LOC108600838|XP_017844123.1|DBUS	LOC117139054|XP_033157055.1|DMAU
OG0000155	LOC108597991|XP_017840096.1|DBUS	LOC117139051|XP_033157046.1|DMAU
OG0000157	LOC108595635|XP_017836395.1|DBUS	LOC117137965|XP_033155627.1|DMAU, LOC117136533|XP_033153373.1|DMAU
OG0000157	LOC108595528|XP_017836272.1|DBUS	LOC117136385|XP_033153168.1|DMAU
OG0000158	LOC108595174|XP_017835840.1|DBUS	LOC117136683|XP_033153585.1|DMAU
OG0000158	LOC108598137|XP_017840243.2|DBUS	LOC117141776|XP_033161299.1|DMAU
OG0000158	LOC108599375|XP_017841670.2|DBUS	LOC117142032|XP_033161788.1|DMAU
OG0000159	LOC108601113|XP_017844521.2|DBUS	LOC117140892|XP_033159937.1|DMAU
OG0000159	LOC108600352|XP_017843365.1|DBUS	LOC117140023|XP_033158644.1|DMAU
OG0000159	LOC108600784|XP_017844045.2|DBUS	LOC117140741|XP_033159708.1|DMAU
OG0000160	LOC117134623|XP_033150023.1|DBUS	LOC117144745|XP_033165989.1|DMAU
OG0000160	LOC108604426|XP_017849383.1|DBUS	LOC117145350|XP_033166857.1|DMAU
OG0000161	LOC108599217|XP_017841500.1|DBUS	LOC117139927|XP_033158502.1|DMAU
OG0000161	LOC108605223|XP_017850321.1|DBUS	LOC117146660|XP_033168893.1|DMAU
OG0000162	LOC108607969|XP_017854592.1|DBUS, LOC108597784|XP_017839987.1|DBUS	LOC117141661|XP_033161142.1|DMAU, LOC117140399|XP_033159160.1|DMAU, LOC117150897|XP_033173929.1|DMAU
OG0000162	LOC108607792|XP_033150876.1|DBUS	LOC117137456|XP_033154794.1|DMAU
OG0000163	LOC108599070|XP_017841346.2|DBUS	LOC117139035|XP_033157027.1|DMAU
OG0000163	LOC108603638|XP_017848088.1|DBUS	LOC117148456|XP_033171722.1|DMAU
OG0000164	LOC108596055|XP_017836938.1|DBUS	LOC117136071|XP_033152616.1|DMAU
OG0000165	LOC108607067|XP_017853172.1|DBUS	LOC117147767|XP_033170691.1|DMAU, LOC117147766|XP_033170686.1|DMAU, LOC117146706|XP_033169010.1|DMAU, LOC117147765|XP_033170682.1|DMAU, LOC117147082|XP_033169736.1|DMAU
OG0000166	LOC108596342|XP_017837485.1|DBUS	LOC117136305|XP_033153043.1|DMAU
OG0000166	LOC117134998|XP_033150624.1|DBUS	LOC117137310|XP_033154581.1|DMAU, LOC117136685|XP_033153587.1|DMAU
OG0000167	LOC108598263|XP_017840368.2|DBUS	LOC117141888|XP_033161475.1|DMAU
OG0000167	LOC117134799|XP_033149608.1|DBUS	LOC117141583|XP_033160987.1|DMAU
OG0000168	LOC108595397|XP_017836111.1|DBUS	LOC117137876|XP_033155494.1|DMAU
OG0000169	LOC108604060|XP_017848812.1|DBUS	LOC117142349|XP_033162159.1|DMAU
OG0000169	LOC108598522|XP_017840691.1|DBUS	LOC117141898|XP_033161490.1|DMAU
OG0000169	LOC108603800|XP_017848387.1|DBUS	LOC117142983|XP_033163225.1|DMAU
OG0000170	LOC108594386|XP_017835039.1|DBUS	LOC117146709|XP_033169019.1|DMAU, LOC117146702|XP_033169006.1|DMAU
OG0000170	LOC108594385|XP_017835037.1|DBUS	LOC117146715|XP_033169033.1|DMAU
OG0000171	LOC108606868|XP_017852882.2|DBUS	LOC117147038|XP_033169654.1|DMAU
OG0000171	LOC108597130|XP_033150794.1|DBUS	LOC117145456|XP_033167034.1|DMAU
OG0000171	LOC117134931|XP_033150352.1|DBUS	LOC117147242|XP_033169948.1|DMAU
OG0000172	LOC108600470|XP_017843569.2|DBUS	LOC117139230|XP_033157322.1|DMAU
OG0000173	LOC108595966|XP_017836742.1|DBUS	LOC117136023|XP_033152531.1|DMAU
OG0000173	LOC108597066|XP_017838880.1|DBUS, LOC108597068|XP_017838883.1|DBUS, LOC108597067|XP_017838882.1|DBUS	LOC117136015|XP_033152523.1|DMAU
OG0000174	LOC108594728|XP_017835356.1|DBUS	LOC117136745|XP_033153667.1|DMAU
OG0000174	LOC108605156|XP_017850227.1|DBUS	LOC117150423|XP_033173188.1|DMAU
