Orthogroup	DBUS.longest_only	DGUA.longest_only
OG0000068	LOC108596576|XP_017837985.1|DBUS	LOC117579302|XP_034121001.1|DGUA, LOC117581720|XP_034124991.1|DGUA
OG0000068	LOC108604996|XP_017850051.2|DBUS	LOC117581342|XP_034124357.1|DGUA
OG0000069	LOC108597146|XP_017839029.1|DBUS	LOC117592210|XP_034141713.1|DGUA
OG0000070	LOC108601128|XP_017844545.1|DBUS, LOC108603861|XP_033149223.1|DBUS	LOC117587796|XP_034134632.1|DGUA
OG0000070	LOC108606170|XP_017851511.2|DBUS	LOC117581211|XP_034124075.1|DGUA
OG0000070	LOC108600264|XP_017843206.1|DBUS	LOC117587545|XP_034134242.1|DGUA
OG0000070	LOC108601682|XP_017845084.1|DBUS	LOC117587797|XP_034134633.1|DGUA
OG0000071	LOC108600865|XP_017844159.2|DBUS	LOC117580534|XP_034123019.1|DGUA
OG0000071	LOC108599237|XP_017841523.1|DBUS	LOC117579680|XP_034121559.1|DGUA
OG0000071	LOC108599153|XP_017841429.1|DBUS	LOC117579679|XP_034121558.1|DGUA
OG0000071	LOC108599099|XP_017841377.1|DBUS	LOC117579678|XP_034121557.1|DGUA
OG0000072	LOC108595719|XP_017836490.1|DBUS	LOC117592297|XP_034141858.1|DGUA
OG0000072	LOC108594812|XP_017835440.1|DBUS	LOC117592384|XP_034141985.1|DGUA
OG0000072	LOC108595671|XP_017836439.1|DBUS	LOC117592296|XP_034141857.1|DGUA
OG0000073	LOC108596382|XP_017837542.1|DBUS	LOC117578569|XP_034120037.1|DGUA
OG0000073	LOC108606257|XP_017851695.1|DBUS	LOC117588625|XP_034135936.1|DGUA
OG0000073	LOC108602957|XP_017846798.1|DBUS	LOC117589637|XP_034137623.1|DGUA
OG0000074	LOC108600842|XP_033149439.1|DBUS, LOC108600601|XP_017843769.2|DBUS	LOC117587150|XP_034133548.1|DGUA, LOC117587426|XP_034133988.1|DGUA
OG0000075	LOC108598567|XP_017840740.2|DBUS	LOC117579262|XP_034120946.1|DGUA
OG0000075	LOC108598547|XP_017840720.1|DBUS	LOC117579268|XP_034120955.1|DGUA
OG0000075	LOC108598795|XP_017841028.2|DBUS	LOC117579272|XP_034120958.1|DGUA
OG0000075	LOC108598386|XP_017840493.1|DBUS	LOC117579269|XP_034120956.1|DGUA
OG0000076	LOC108600032|XP_017842842.1|DBUS	LOC117579058|XP_034120653.1|DGUA
OG0000076	LOC108602295|XP_017845864.1|DBUS	LOC117586443|XP_034132372.1|DGUA, LOC117586418|XP_034132346.1|DGUA
OG0000076	LOC108607277|XP_017853461.1|DBUS	LOC117590327|XP_034138711.1|DGUA
OG0000076	LOC108606263|XP_017851709.1|DBUS	LOC117590326|XP_034138710.1|DGUA
OG0000077	LOC108603705|XP_017848234.1|DBUS	LOC117583765|XP_034128208.1|DGUA
OG0000077	LOC108597238|XP_017839176.1|DBUS	LOC117578654|XP_034120163.1|DGUA
OG0000077	LOC108603566|XP_017847972.1|DBUS	LOC117583686|XP_034128052.1|DGUA
OG0000078	LOC108595297|XP_017835998.1|DBUS, LOC108595427|XP_017836144.1|DBUS, LOC108595437|XP_017836156.1|DBUS	LOC117581097|XP_034123881.1|DGUA
OG0000078	LOC108598842|XP_017841085.1|DBUS	LOC117588902|XP_034136350.1|DGUA
OG0000078	LOC108602138|XP_017845655.1|DBUS	LOC117586436|XP_034132364.1|DGUA
OG0000078	LOC108607118|XP_017853240.1|DBUS	LOC117588496|XP_034135697.1|DGUA
OG0000078	LOC108607224|XP_017853386.1|DBUS	LOC117581264|XP_034124165.1|DGUA
OG0000079	LOC108605780|XP_033150835.1|DBUS	LOC117582617|XP_034126382.1|DGUA, LOC117582071|XP_034125519.1|DGUA, LOC117584146|XP_034128797.1|DGUA, LOC117582616|XP_034126381.1|DGUA
OG0000079	LOC108604682|XP_017849730.1|DBUS	LOC117582615|XP_034126380.1|DGUA
OG0000080	LOC108597403|XP_017839438.1|DBUS	LOC117592694|XP_034142549.1|DGUA, LOC117584421|XP_034129184.1|DGUA, LOC117580573|XP_034123072.1|DGUA
OG0000080	LOC108596751|XP_017838316.1|DBUS	LOC117586467|XP_034132445.1|DGUA
OG0000081	LOC108598616|XP_017840803.1|DBUS	LOC117586955|XP_034133218.1|DGUA
OG0000082	LOC108594984|XP_017835606.1|DBUS	LOC117582225|XP_034125728.1|DGUA
OG0000082	LOC108601638|XP_017845027.1|DBUS	LOC117584905|XP_034129938.1|DGUA
OG0000082	LOC108602837|XP_017846578.1|DBUS	LOC117589906|XP_034138069.1|DGUA
OG0000083	LOC108598442|XP_017840564.2|DBUS	LOC117584370|XP_034129100.1|DGUA, LOC117591765|XP_034140968.1|DGUA, LOC117584781|XP_034129778.1|DGUA
OG0000083	LOC108608236|XP_017855013.1|DBUS	LOC117584140|XP_034128787.1|DGUA
OG0000084	LOC108596367|XP_017837520.1|DBUS	LOC117584511|XP_034129342.1|DGUA
OG0000084	LOC108596833|XP_017838444.1|DBUS	LOC117587100|XP_034133482.1|DGUA
OG0000085	LOC108595368|XP_017836084.1|DBUS	LOC117592682|XP_034142535.1|DGUA
OG0000085	LOC108597194|XP_017839111.1|DBUS	LOC117584775|XP_034129774.1|DGUA
OG0000086	LOC108595905|XP_017836685.1|DBUS, LOC108595913|XP_033149146.1|DBUS	LOC117591981|XP_034141311.1|DGUA
OG0000087	LOC108602830|XP_017846606.2|DBUS	LOC117587854|XP_034134711.1|DGUA
OG0000087	LOC108594397|XP_017835055.2|DBUS	LOC117590892|XP_034139815.1|DGUA
OG0000087	LOC108594213|XP_017834809.1|DBUS	LOC117587527|XP_034134219.1|DGUA
OG0000088	LOC108596419|XP_017837625.1|DBUS	LOC117591442|XP_034140602.1|DGUA
OG0000088	LOC108600586|XP_017843752.1|DBUS	LOC117591452|XP_034140612.1|DGUA
OG0000088	LOC108598974|XP_017841236.1|DBUS	LOC117579316|XP_034121020.1|DGUA
OG0000088	LOC108600741|XP_017843975.1|DBUS	LOC117578545|XP_034120007.1|DGUA
OG0000088	LOC108599008|XP_017841274.1|DBUS	LOC117579295|XP_034120991.1|DGUA
OG0000089	LOC108603673|XP_017848160.1|DBUS	LOC117586065|XP_034131804.1|DGUA
OG0000089	LOC108599916|XP_017842604.1|DBUS	LOC117580023|XP_034122138.1|DGUA
OG0000090	LOC108596533|XP_017837911.1|DBUS	LOC117592026|XP_034141376.1|DGUA
OG0000090	LOC108595000|XP_017835621.1|DBUS	LOC117592024|XP_034141370.1|DGUA
OG0000090	LOC108598990|XP_017841255.1|DBUS	LOC117579331|XP_034121048.1|DGUA
OG0000090	LOC108598575|XP_017840751.1|DBUS	LOC117587279|XP_034133756.1|DGUA
OG0000091	LOC108603501|XP_017847855.1|DBUS	LOC117582702|XP_034126503.1|DGUA
OG0000091	LOC108594365|XP_017835015.1|DBUS	LOC117584351|XP_034129075.1|DGUA
OG0000091	LOC108603403|XP_017847679.1|DBUS	LOC117589947|XP_034138129.1|DGUA
OG0000091	LOC108603402|XP_017847678.1|DBUS	LOC117589742|XP_034137813.1|DGUA
OG0000092	LOC108603711|XP_017848239.1|DBUS	LOC117585928|XP_034131585.1|DGUA
OG0000092	LOC108603710|XP_017848238.1|DBUS	LOC117585910|XP_034131563.1|DGUA
OG0000092	LOC108603712|XP_017848241.1|DBUS	LOC117585924|XP_034131582.1|DGUA
OG0000093	LOC108607545|XP_017853920.1|DBUS, LOC108603101|XP_033150841.1|DBUS	LOC117581781|XP_034125096.1|DGUA
OG0000093	LOC108606302|XP_017851781.1|DBUS	LOC117590334|XP_034138719.1|DGUA
OG0000094	LOC108601416|XP_017844804.1|DBUS	LOC117583138|XP_034127220.1|DGUA
OG0000096	LOC108604818|XP_017849916.1|DBUS	LOC117583520|XP_034127757.1|DGUA
OG0000096	LOC108604817|XP_017849915.2|DBUS	LOC117589840|XP_034137983.1|DGUA
OG0000096	LOC108598852|XP_017841102.2|DBUS	LOC117587944|XP_034134834.1|DGUA
OG0000098	LOC108602947|XP_017846786.1|DBUS	LOC117583017|XP_034127059.1|DGUA
OG0000099	LOC108594985|XP_017835607.1|DBUS	LOC117581162|XP_034123995.1|DGUA
OG0000099	LOC108606769|XP_017852670.1|DBUS	LOC117580852|XP_034123490.1|DGUA
OG0000099	LOC108606666|XP_017852484.1|DBUS	LOC117580660|XP_034123163.1|DGUA
OG0000100	LOC108595699|XP_017836470.2|DBUS	LOC117584649|XP_034129959.1|DGUA
OG0000100	LOC108602051|XP_017845552.1|DBUS	LOC117589869|XP_034138028.1|DGUA
OG0000100	LOC108602500|XP_017846117.1|DBUS	LOC117589620|XP_034137598.1|DGUA
OG0000101	LOC108600820|XP_017844099.2|DBUS	LOC117579631|XP_034121489.1|DGUA
OG0000101	LOC108597898|XP_017840006.1|DBUS	LOC117580405|XP_034122843.1|DGUA
OG0000101	LOC108597897|XP_017840005.1|DBUS	LOC117580404|XP_034122842.1|DGUA
OG0000101	LOC108597899|XP_017840007.1|DBUS	LOC117580403|XP_034122841.1|DGUA
OG0000102	LOC108596624|XP_017838058.1|DBUS	LOC117586238|XP_034132070.1|DGUA
OG0000102	LOC108594981|XP_017835603.1|DBUS	LOC117578519|XP_034119958.1|DGUA
OG0000103	LOC108598786|XP_017841018.2|DBUS	LOC117579797|XP_034121756.1|DGUA, LOC117587389|XP_034133934.1|DGUA
OG0000103	LOC108598520|XP_017840689.2|DBUS	LOC117587388|XP_034133933.1|DGUA
OG0000103	LOC108596814|XP_017838418.1|DBUS	LOC117583109|XP_034127185.1|DGUA
OG0000104	LOC108600531|XP_017843673.2|DBUS	LOC117588188|XP_034135199.1|DGUA
OG0000104	LOC108599046|XP_017841315.1|DBUS	LOC117589106|XP_034136649.1|DGUA
OG0000105	LOC117134791|XP_033149540.1|DBUS	LOC117589745|XP_034137817.1|DGUA
OG0000105	LOC108601437|XP_017844824.1|DBUS	LOC117586422|XP_034132350.1|DGUA
OG0000107	LOC108594739|XP_017835366.1|DBUS	LOC117592386|XP_034141988.1|DGUA, LOC117584664|XP_034129583.1|DGUA, LOC117592533|XP_034142284.1|DGUA
OG0000109	LOC108594532|XP_017835224.1|DBUS	LOC117585354|XP_034130689.1|DGUA
OG0000109	LOC108598653|XP_033149257.1|DBUS	LOC117584465|XP_034129274.1|DGUA
OG0000110	LOC108597992|XP_017840097.1|DBUS	LOC117579137|XP_034120769.1|DGUA
OG0000110	LOC108598723|XP_017840942.1|DBUS, LOC108597993|XP_017840098.1|DBUS	LOC117579140|XP_034120771.1|DGUA
OG0000110	LOC108597995|XP_033149356.1|DBUS	LOC117579139|XP_034120770.1|DGUA
OG0000110	LOC108598479|XP_017840618.1|DBUS	LOC117579141|XP_034120772.1|DGUA
OG0000111	LOC108595291|XP_017835993.1|DBUS, LOC108595741|XP_017836516.1|DBUS	LOC117580091|XP_034122239.1|DGUA, LOC117591842|XP_034141099.1|DGUA
OG0000112	LOC108605061|XP_017850117.1|DBUS	LOC117590951|XP_034139890.1|DGUA
OG0000112	LOC108605050|XP_017850107.1|DBUS, LOC108606017|XP_017851332.1|DBUS, LOC108605875|XP_017851177.1|DBUS, LOC108606748|XP_017852636.1|DBUS	LOC117588589|XP_034135884.1|DGUA
OG0000113	LOC108604575|XP_017849595.1|DBUS	LOC117580661|XP_034123164.1|DGUA, LOC117581224|XP_034124094.1|DGUA
OG0000114	LOC108607383|XP_017853614.2|DBUS	LOC117582499|XP_034126174.1|DGUA
OG0000114	LOC117134785|XP_033149477.1|DBUS	LOC117582498|XP_034126173.1|DGUA
OG0000114	LOC108607386|XP_017853628.1|DBUS	LOC117582497|XP_034126172.1|DGUA
OG0000116	LOC108602168|XP_017845690.1|DBUS	LOC117585921|XP_034131577.1|DGUA
OG0000116	LOC108602362|XP_017845952.1|DBUS	LOC117585911|XP_034131564.1|DGUA
OG0000117	LOC108602137|XP_017845657.1|DBUS	LOC117584691|XP_034129616.1|DGUA
OG0000117	LOC108603069|XP_017847020.1|DBUS	LOC117584692|XP_034129617.1|DGUA
OG0000117	LOC108603222|XP_017845754.1|DBUS	LOC117584694|XP_034129618.1|DGUA
OG0000117	LOC108603273|XP_033150795.1|DBUS	LOC117584696|XP_034129620.1|DGUA
OG0000118	LOC108606418|XP_017852007.1|DBUS	LOC117582588|XP_034126325.1|DGUA
OG0000118	LOC108606874|XP_017852886.1|DBUS	LOC117590401|XP_034138890.1|DGUA
OG0000119	LOC108604291|XP_017849192.1|DBUS	LOC117583187|XP_034127279.1|DGUA
OG0000119	LOC108602574|XP_017846201.1|DBUS	LOC117583191|XP_034127285.1|DGUA
OG0000119	LOC108602566|XP_017846189.1|DBUS	LOC117583192|XP_034127286.1|DGUA
OG0000120	LOC108597208|XP_017839139.1|DBUS, LOC108605238|XP_017850340.1|DBUS	LOC117588310|XP_034135390.1|DGUA
OG0000120	LOC108596912|XP_017838608.1|DBUS	LOC117591909|XP_034141191.1|DGUA
OG0000120	LOC108601049|XP_017844430.1|DBUS	LOC117586967|XP_034133233.1|DGUA
OG0000121	LOC108606058|XP_017851394.1|DBUS	LOC117590268|XP_034138644.1|DGUA
OG0000121	LOC108602647|XP_017846282.1|DBUS	LOC117584907|XP_034129942.1|DGUA
OG0000122	LOC108595833|XP_017836616.1|DBUS	LOC117582102|XP_034125557.1|DGUA
OG0000122	LOC108605338|XP_033150253.1|DBUS	LOC117588393|XP_034135538.1|DGUA
OG0000122	LOC108594762|XP_017835390.1|DBUS	LOC117585356|XP_034130696.1|DGUA
OG0000122	LOC108605067|XP_017850560.1|DBUS	LOC117581989|XP_034125375.1|DGUA
OG0000123	LOC108602509|XP_017846128.1|DBUS	LOC117586116|XP_034131868.1|DGUA
OG0000124	LOC108604295|XP_017849198.1|DBUS, LOC108608486|XP_017855371.1|DBUS, LOC108604296|XP_017849202.1|DBUS, LOC108604834|XP_017849938.1|DBUS, LOC108597695|XP_017839860.1|DBUS, LOC108595612|XP_017836365.1|DBUS	LOC117592304|XP_034141869.1|DGUA
OG0000124	LOC108595661|XP_017836427.1|DBUS, LOC108595486|XP_017836226.1|DBUS	LOC117592510|XP_034142245.1|DGUA
OG0000125	LOC108602946|XP_017846784.1|DBUS	LOC117583753|XP_034128164.1|DGUA
OG0000125	LOC108604285|XP_017849183.1|DBUS	LOC117589767|XP_034137851.1|DGUA
OG0000125	LOC108596690|XP_017838199.1|DBUS	LOC117592294|XP_034141852.1|DGUA
OG0000127	LOC108602433|XP_017846041.1|DBUS	LOC117586302|XP_034132151.1|DGUA, LOC117586442|XP_034132370.1|DGUA
OG0000127	LOC108602111|XP_017845625.1|DBUS	LOC117586301|XP_034132149.1|DGUA
OG0000127	LOC108602067|XP_017845575.1|DBUS	LOC117586433|XP_034132360.1|DGUA
OG0000128	LOC108594863|XP_017835491.2|DBUS, LOC108596258|XP_017837304.2|DBUS, LOC108596561|XP_017837951.1|DBUS	LOC117581834|XP_034125176.1|DGUA, LOC117581848|XP_034125197.1|DGUA
OG0000129	LOC108606979|XP_017853037.1|DBUS	LOC117580643|XP_034123127.1|DGUA
OG0000129	LOC108598557|XP_017840732.2|DBUS	LOC117579252|XP_034120930.1|DGUA
OG0000129	LOC108600868|XP_017844168.1|DBUS	LOC117587783|XP_034134618.1|DGUA
OG0000130	LOC108598755|XP_017840979.2|DBUS	LOC117587114|XP_034133499.1|DGUA
OG0000130	LOC108598612|XP_017840799.1|DBUS	LOC117587111|XP_034133495.1|DGUA
OG0000130	LOC117134652|XP_033149629.1|DBUS	LOC117587113|XP_034133498.1|DGUA, LOC117587112|XP_034133496.1|DGUA
OG0000131	LOC108601558|XP_017844945.1|DBUS	LOC117589815|XP_034137935.1|DGUA
OG0000132	LOC108608030|XP_017854696.1|DBUS, LOC108608029|XP_017854695.2|DBUS	LOC117582239|XP_034125741.1|DGUA, LOC117581862|XP_034125215.1|DGUA
OG0000132	LOC108602868|XP_017846646.1|DBUS	LOC117586091|XP_034131838.1|DGUA
OG0000134	LOC108603028|XP_017846927.1|DBUS	LOC117589485|XP_034137338.1|DGUA
OG0000134	LOC108606038|XP_017851357.1|DBUS	LOC117580864|XP_034123504.1|DGUA
OG0000134	LOC108597009|XP_017838780.1|DBUS	LOC117584812|XP_034129823.1|DGUA
OG0000137	LOC108603879|XP_017848540.1|DBUS	LOC117582737|XP_034126559.1|DGUA
OG0000137	LOC108599893|XP_017842571.1|DBUS	LOC117588859|XP_034136252.1|DGUA
OG0000138	LOC108603086|XP_017847065.1|DBUS	LOC117586701|XP_034132859.1|DGUA
OG0000138	LOC108603084|XP_017847063.1|DBUS	LOC117586698|XP_034132856.1|DGUA, LOC117586699|XP_034132858.1|DGUA
OG0000138	LOC108603561|XP_017847968.1|DBUS	LOC117586696|XP_034132854.1|DGUA
OG0000139	LOC108599313|XP_017841605.1|DBUS, LOC108599329|XP_017841624.1|DBUS	LOC117581998|XP_034125385.1|DGUA, LOC117582245|XP_034125747.1|DGUA, LOC117582244|XP_034125745.1|DGUA
OG0000140	LOC108601804|XP_017845230.1|DBUS	LOC117583410|XP_034127589.1|DGUA
OG0000140	LOC108594824|XP_017835451.2|DBUS, LOC108594828|XP_033149205.1|DBUS, LOC108595108|XP_033148936.1|DBUS, LOC108597603|XP_033149082.1|DBUS, LOC108594825|XP_033149038.1|DBUS, LOC108595109|XP_017835759.1|DBUS, LOC108597602|XP_017839714.1|DBUS	LOC117590230|XP_034138594.1|DGUA
OG0000141	LOC108601014|XP_017844377.1|DBUS	LOC117589333|XP_034137075.1|DGUA
OG0000141	LOC108601015|XP_017844378.1|DBUS	LOC117589334|XP_034137077.1|DGUA
OG0000141	LOC108598911|XP_017841162.1|DBUS	LOC117589335|XP_034137078.1|DGUA
OG0000142	LOC108602123|XP_017845639.1|DBUS	LOC117585694|XP_034131199.1|DGUA
OG0000142	LOC108603285|XP_017847441.1|DBUS	LOC117590199|XP_034138533.1|DGUA
OG0000142	LOC108605452|XP_017850626.2|DBUS	LOC117588458|XP_034135635.1|DGUA
OG0000143	LOC108599728|XP_017842219.1|DBUS	LOC117579028|XP_034120604.1|DGUA
OG0000143	LOC108599729|XP_017842220.1|DBUS	LOC117579031|XP_034120607.1|DGUA
OG0000144	LOC108604352|XP_017849272.1|DBUS	LOC117585409|XP_034130768.1|DGUA
OG0000144	LOC108607001|XP_017853067.1|DBUS	LOC117590246|XP_034138608.1|DGUA
OG0000144	LOC108594255|XP_033150587.1|DBUS	LOC117584066|XP_034128699.1|DGUA
OG0000145	LOC108607135|XP_017853261.1|DBUS	LOC117580967|XP_034123648.1|DGUA
OG0000145	LOC108608037|XP_017854707.2|DBUS	LOC117582226|XP_034125724.1|DGUA
OG0000147	LOC108608365|XP_017855203.2|DBUS	LOC117583999|XP_034128619.1|DGUA
OG0000147	LOC108602069|XP_017845578.1|DBUS	LOC117582746|XP_034126577.1|DGUA
OG0000147	LOC108602063|XP_017845572.1|DBUS	LOC117582747|XP_034126578.1|DGUA
OG0000148	LOC108596445|XP_017837681.1|DBUS	LOC117582434|XP_034126028.1|DGUA
OG0000148	LOC108608076|XP_017854761.1|DBUS	LOC117588221|XP_034135257.1|DGUA
OG0000149	LOC108607653|XP_017854084.1|DBUS	LOC117588085|XP_034135045.1|DGUA
OG0000149	LOC108606918|XP_017852948.1|DBUS	LOC117581583|XP_034124825.1|DGUA
OG0000150	LOC108607752|XP_017854307.2|DBUS, LOC108594206|XP_033149865.1|DBUS	LOC117582222|XP_034125721.1|DGUA, LOC117582223|XP_034125722.1|DGUA, LOC117582224|XP_034125723.1|DGUA, LOC117582365|XP_034125914.1|DGUA
OG0000151	LOC108599278|XP_017841563.2|DBUS	LOC117587222|XP_034133673.1|DGUA
OG0000151	LOC108599144|XP_017841420.2|DBUS	LOC117587226|XP_034133679.1|DGUA
OG0000151	LOC108607641|XP_017854058.1|DBUS	LOC117587225|XP_034133678.1|DGUA
OG0000151	LOC108598778|XP_017841008.1|DBUS	LOC117586870|XP_034133058.1|DGUA
OG0000152	LOC108601725|XP_017845133.1|DBUS	LOC117589721|XP_034137781.1|DGUA
OG0000152	LOC108604171|XP_017848992.1|DBUS	LOC117589723|XP_034137784.1|DGUA
OG0000153	LOC108602243|XP_017845781.1|DBUS	LOC117589779|XP_034137867.1|DGUA
OG0000153	LOC108601757|XP_017845170.1|DBUS	LOC117589704|XP_034137758.1|DGUA
OG0000153	LOC108602141|XP_017845661.1|DBUS	LOC117589705|XP_034137759.1|DGUA
OG0000154	LOC108601228|XP_017844616.2|DBUS	LOC117585351|XP_034130686.1|DGUA, LOC117584922|XP_034129963.1|DGUA
OG0000155	LOC108600838|XP_017844123.1|DBUS	LOC117579513|XP_034121310.1|DGUA
OG0000155	LOC108597991|XP_017840096.1|DBUS	LOC117579431|XP_034121204.1|DGUA
OG0000157	LOC108595635|XP_017836395.1|DBUS	LOC117578614|XP_034120104.1|DGUA, LOC117578613|XP_034120103.1|DGUA, LOC117578612|XP_034120100.1|DGUA, LOC117591727|XP_034140934.1|DGUA
OG0000157	LOC108595528|XP_017836272.1|DBUS	LOC117578615|XP_034120105.1|DGUA
OG0000158	LOC108595174|XP_017835840.1|DBUS	LOC117579769|XP_034121719.1|DGUA
OG0000158	LOC108598137|XP_017840243.2|DBUS	LOC117579414|XP_034121184.1|DGUA
OG0000159	LOC108601113|XP_017844521.2|DBUS	LOC117589013|XP_034136524.1|DGUA
OG0000159	LOC108600352|XP_017843365.1|DBUS	LOC117580574|XP_034123068.1|DGUA
OG0000159	LOC108600784|XP_017844045.2|DBUS	LOC117579521|XP_034121320.1|DGUA
OG0000160	LOC117134623|XP_033150023.1|DBUS	LOC117585809|XP_034131420.1|DGUA
OG0000160	LOC108604426|XP_017849383.1|DBUS	LOC117585807|XP_034131416.1|DGUA
OG0000161	LOC108599217|XP_017841500.1|DBUS	LOC117588975|XP_034136453.1|DGUA
OG0000161	LOC108605223|XP_017850321.1|DBUS	LOC117590986|XP_034139952.1|DGUA
OG0000162	LOC108607969|XP_017854592.1|DBUS, LOC108597784|XP_017839987.1|DBUS	LOC117584558|XP_034129407.1|DGUA
OG0000162	LOC108607792|XP_033150876.1|DBUS	LOC117582601|XP_034126355.1|DGUA
OG0000163	LOC108599070|XP_017841346.2|DBUS	LOC117584450|XP_034129258.1|DGUA
OG0000163	LOC108603638|XP_017848088.1|DBUS	LOC117584932|XP_034129982.1|DGUA
OG0000164	LOC108596055|XP_017836938.1|DBUS	LOC117582026|XP_034125446.1|DGUA
OG0000165	LOC108607067|XP_017853172.1|DBUS	LOC117581657|XP_034124927.1|DGUA
OG0000166	LOC108596342|XP_017837485.1|DBUS	LOC117586001|XP_034131724.1|DGUA
OG0000166	LOC117134998|XP_033150624.1|DBUS	LOC117586032|XP_034131768.1|DGUA, LOC117585993|XP_034131712.1|DGUA
OG0000167	LOC108598263|XP_017840368.2|DBUS	LOC117579278|XP_034120965.1|DGUA
OG0000167	LOC117134799|XP_033149608.1|DBUS	LOC117579747|XP_034121656.1|DGUA
OG0000168	LOC108595397|XP_017836111.1|DBUS	LOC117580171|XP_034122391.1|DGUA
OG0000169	LOC108604060|XP_017848812.1|DBUS	LOC117585602|XP_034131042.1|DGUA
OG0000169	LOC108598522|XP_017840691.1|DBUS	LOC117579276|XP_034120963.1|DGUA
OG0000169	LOC108603800|XP_017848387.1|DBUS	LOC117583003|XP_034127045.1|DGUA
OG0000170	LOC108594386|XP_017835039.1|DBUS	LOC117581982|XP_034125365.1|DGUA
OG0000170	LOC108594385|XP_017835037.1|DBUS	LOC117581984|XP_034125366.1|DGUA
OG0000171	LOC108606868|XP_017852882.2|DBUS	LOC117584320|XP_034129040.1|DGUA
OG0000171	LOC108597130|XP_033150794.1|DBUS	LOC117588130|XP_034135110.1|DGUA
OG0000171	LOC117134931|XP_033150352.1|DBUS	LOC117588653|XP_034135980.1|DGUA
OG0000172	LOC108599907|XP_017842591.2|DBUS, LOC108599906|XP_017842589.1|DBUS, LOC108604850|XP_017849959.1|DBUS	LOC117585193|XP_034130433.1|DGUA, LOC117581161|XP_034123994.1|DGUA, LOC117579178|XP_034120833.1|DGUA
OG0000172	LOC108600470|XP_017843569.2|DBUS	LOC117580001|XP_034122088.1|DGUA, LOC117579735|XP_034121634.1|DGUA, LOC117580526|XP_034123010.1|DGUA, LOC117592015|XP_034141360.1|DGUA, LOC117579734|XP_034121623.1|DGUA
OG0000173	LOC108595966|XP_017836742.1|DBUS	LOC117592099|XP_034141507.1|DGUA
OG0000173	LOC108597066|XP_017838880.1|DBUS, LOC108597068|XP_017838883.1|DBUS, LOC108597067|XP_017838882.1|DBUS	LOC117592093|XP_034141500.1|DGUA
OG0000174	LOC108594728|XP_017835356.1|DBUS	LOC117584209|XP_034128872.1|DGUA
OG0000174	LOC108605156|XP_017850227.1|DBUS	LOC117587757|XP_034134579.1|DGUA
OG0000174	LOC108595968|XP_017836744.1|DBUS	LOC117578636|XP_034120137.1|DGUA
OG0000175	LOC108604206|XP_017849055.1|DBUS	LOC117586083|XP_034131830.1|DGUA
OG0000175	LOC108603647|XP_017848100.1|DBUS, LOC108603650|XP_017848106.1|DBUS	LOC117591099|XP_034140091.1|DGUA
OG0000176	LOC108597890|XP_017839998.1|DBUS	LOC117579066|XP_034120663.1|DGUA
OG0000176	LOC108597942|XP_017840047.1|DBUS	LOC117579069|XP_034120666.1|DGUA
OG0000176	LOC108597946|XP_017840051.1|DBUS	LOC117579065|XP_034120662.1|DGUA
OG0000176	LOC108597944|XP_017840049.1|DBUS	LOC117579068|XP_034120665.1|DGUA
OG0000177	LOC108606425|XP_017852017.1|DBUS	LOC117588473|XP_034135656.1|DGUA
OG0000177	LOC108604406|XP_017849360.1|DBUS	LOC117582947|XP_034126947.1|DGUA
OG0000177	LOC108598794|XP_017841027.1|DBUS, LOC108598411|XP_017840525.1|DBUS	LOC117579039|XP_034120624.1|DGUA
OG0000178	LOC108606135|XP_017851477.1|DBUS	LOC117590738|XP_034139538.1|DGUA
OG0000179	LOC108597113|XP_017838978.1|DBUS	LOC117588265|XP_034135297.1|DGUA
OG0000179	LOC108595307|XP_017836013.1|DBUS	LOC117581207|XP_034124110.1|DGUA
OG0000179	LOC108608474|XP_017855351.2|DBUS	LOC117591391|XP_034140528.1|DGUA
OG0000180	LOC108595139|XP_017835794.2|DBUS, LOC108595023|XP_017835647.2|DBUS	LOC117579795|XP_034121758.1|DGUA, LOC117591924|XP_034141207.1|DGUA
OG0000181	LOC108601926|XP_017845391.1|DBUS	LOC117590078|XP_034138307.1|DGUA
OG0000181	LOC108602410|XP_017846011.1|DBUS	LOC117583697|XP_034128068.1|DGUA
OG0000182	LOC108603930|XP_017848614.1|DBUS	LOC117585578|XP_034131006.1|DGUA
OG0000182	LOC108603929|XP_017848613.1|DBUS	LOC117585580|XP_034131008.1|DGUA
OG0000182	LOC108603928|XP_033149798.1|DBUS, LOC117134833|XP_033149799.1|DBUS	LOC117585579|XP_034131007.1|DGUA
OG0000183	LOC108605805|XP_017851100.1|DBUS	LOC117590714|XP_034139505.1|DGUA
OG0000183	LOC108599037|XP_017841306.1|DBUS	LOC117589022|XP_034136541.1|DGUA
OG0000183	LOC108600857|XP_017844149.1|DBUS	LOC117579353|XP_034121073.1|DGUA
OG0000184	LOC108607593|XP_017853984.2|DBUS	LOC117582424|XP_034126019.1|DGUA
OG0000184	LOC108595343|XP_017836058.2|DBUS, LOC108603832|XP_017848462.1|DBUS, LOC108595353|XP_017836069.2|DBUS	LOC117582423|XP_034126018.1|DGUA
OG0000185	LOC108604263|XP_017849147.1|DBUS	LOC117591213|XP_034140249.1|DGUA
OG0000186	LOC108595504|XP_017836246.1|DBUS, LOC108605031|XP_017850087.1|DBUS, LOC108605659|XP_017850934.1|DBUS	LOC117590855|XP_034139743.1|DGUA, LOC117580555|XP_034123046.1|DGUA
