Orthogroup	DBUS.longest_only	BTRY.longest_only
OG0000059	LOC108601365|XP_017844754.1|DBUS, LOC108601366|XP_017844755.1|DBUS, LOC108602589|XP_017846217.1|DBUS, LOC108602779|XP_017846474.2|DBUS, LOC108601372|XP_017844761.1|DBUS, LOC108602778|XP_017846473.2|DBUS	LOC120780097|XP_039968312.1|BTRY, LOC120780106|XP_039968325.1|BTRY, LOC120775512|XP_039961658.1|BTRY, LOC120778400|XP_039966151.1|BTRY, LOC120781731|XP_039969904.1|BTRY, LOC120782205|XP_039970291.1|BTRY, LOC120766699|XP_039948281.1|BTRY, LOC120782168|XP_039970239.1|BTRY, LOC120775546|XP_039961709.1|BTRY
OG0000060	LOC108605486|XP_017850670.1|DBUS, LOC108605501|XP_017850738.1|DBUS	LOC120775432|XP_039961551.1|BTRY
OG0000060	LOC108604124|XP_017848902.1|DBUS	LOC120768177|XP_039950680.1|BTRY
OG0000061	LOC108602145|XP_017845670.1|DBUS	LOC120768964|XP_039951692.1|BTRY
OG0000061	LOC108594775|XP_017835406.1|DBUS, LOC108599629|XP_017842090.1|DBUS	LOC120768925|XP_039951639.1|BTRY, LOC120769401|XP_039952311.1|BTRY, LOC120767753|XP_039949901.1|BTRY
OG0000061	LOC108603702|XP_017848228.1|DBUS, LOC108599637|XP_017842101.2|DBUS	LOC120768474|XP_039951115.1|BTRY, LOC120768583|XP_039951274.1|BTRY
OG0000062	LOC108606274|XP_017851741.1|DBUS, LOC108607908|XP_017854511.1|DBUS	LOC120769500|XP_039952465.1|BTRY, LOC120766206|XP_039947509.1|BTRY, LOC120779328|XP_039967463.1|BTRY, LOC120775291|XP_039961384.1|BTRY, LOC120771826|XP_039955989.1|BTRY, LOC120769103|XP_039951898.1|BTRY, LOC120767422|XP_039949399.1|BTRY, LOC120767417|XP_039949393.1|BTRY, LOC120767416|XP_039949392.1|BTRY, LOC120767418|XP_039949395.1|BTRY, LOC120767419|XP_039949396.1|BTRY, LOC120767415|XP_039949390.1|BTRY, LOC120767420|XP_039949397.1|BTRY, LOC120767414|XP_039949389.1|BTRY, LOC120767411|XP_039949387.1|BTRY, LOC120776617|XP_039963346.1|BTRY
OG0000063	LOC108598139|XP_033149614.1|DBUS, LOC108598875|XP_017841124.1|DBUS, LOC108598617|XP_017840805.2|DBUS, LOC108598825|XP_017841064.2|DBUS	LOC120782455|XP_039970679.1|BTRY, LOC120777941|XP_039965477.1|BTRY
OG0000064	LOC117134905|XP_033150234.1|DBUS	LOC120773777|XP_039958799.1|BTRY, LOC120779890|XP_039968172.1|BTRY, LOC120773779|XP_039958802.1|BTRY, LOC120779972|XP_039968205.1|BTRY, LOC120768770|XP_039951469.1|BTRY, LOC120770674|XP_039954196.1|BTRY, LOC120781838|XP_039969993.1|BTRY, LOC120774619|XP_039960279.1|BTRY, LOC120773399|XP_039958228.1|BTRY, LOC120766917|XP_039948597.1|BTRY, LOC120780118|XP_039968334.1|BTRY
OG0000065	LOC108602948|XP_017846787.1|DBUS, LOC108604232|XP_017849089.1|DBUS, LOC108597099|XP_017838955.1|DBUS	LOC120779665|XP_039967959.1|BTRY, LOC120779680|XP_039967975.1|BTRY, LOC120782495|XP_039970733.1|BTRY
OG0000066	LOC108605823|XP_017851118.1|DBUS, LOC108596039|XP_017836905.1|DBUS, LOC108602400|XP_017846000.1|DBUS, LOC108606855|XP_017852841.1|DBUS, LOC108606023|XP_017851338.1|DBUS	LOC120773490|XP_039958365.1|BTRY
OG0000067	LOC108598960|XP_017841219.2|DBUS	LOC120778614|XP_039966425.1|BTRY
OG0000067	LOC108596347|XP_017837491.1|DBUS	LOC120772621|XP_039957270.1|BTRY
OG0000067	LOC108600356|XP_017843371.2|DBUS	LOC120778613|XP_039966424.1|BTRY
OG0000068	LOC108604996|XP_017850051.2|DBUS	LOC120776119|XP_039962576.1|BTRY
OG0000069	LOC108597146|XP_017839029.1|DBUS, LOC108599348|XP_017841640.2|DBUS, LOC108608344|XP_017855176.1|DBUS	LOC120769525|XP_039952497.1|BTRY
OG0000070	LOC108601128|XP_017844545.1|DBUS, LOC108603861|XP_033149223.1|DBUS	LOC120775533|XP_039961688.1|BTRY, LOC120776028|XP_039962406.1|BTRY, LOC120774314|XP_039959783.1|BTRY, LOC120774316|XP_039959788.1|BTRY, LOC120774315|XP_039959784.1|BTRY
OG0000070	LOC108606170|XP_017851511.2|DBUS	LOC120775922|XP_039962258.1|BTRY
OG0000070	LOC108600264|XP_017843206.1|DBUS, LOC108601682|XP_017845084.1|DBUS	LOC120774551|XP_039960215.1|BTRY
OG0000071	LOC108599237|XP_017841523.1|DBUS, LOC108599153|XP_017841429.1|DBUS, LOC108599099|XP_017841377.1|DBUS	LOC120778566|XP_039966364.1|BTRY, LOC120778407|XP_039966125.1|BTRY
OG0000072	LOC108595719|XP_017836490.1|DBUS	LOC120771304|XP_039955172.1|BTRY
OG0000072	LOC108594812|XP_017835440.1|DBUS	LOC120772988|XP_039957836.1|BTRY
OG0000072	LOC108595671|XP_017836439.1|DBUS	LOC120771756|XP_039955872.1|BTRY
OG0000073	LOC108596382|XP_017837542.1|DBUS	LOC120770531|XP_039954016.1|BTRY
OG0000073	LOC108606257|XP_017851695.1|DBUS	LOC120773570|XP_039958474.1|BTRY
OG0000073	LOC108602957|XP_017846798.1|DBUS	LOC120766419|XP_039947816.1|BTRY
OG0000074	LOC108600842|XP_033149439.1|DBUS, LOC108600601|XP_017843769.2|DBUS	LOC120778910|XP_039966891.1|BTRY
OG0000075	LOC108598547|XP_017840720.1|DBUS	LOC120776593|XP_039963300.1|BTRY
OG0000075	LOC108598795|XP_017841028.2|DBUS	LOC120776389|XP_039962933.1|BTRY, LOC120778794|XP_039966728.1|BTRY, LOC120778726|XP_039966624.1|BTRY, LOC120778602|XP_039966409.1|BTRY, LOC120778440|XP_039966162.1|BTRY
OG0000075	LOC108598386|XP_017840493.1|DBUS	LOC120776388|XP_039962932.1|BTRY
OG0000076	LOC108600032|XP_017842842.1|DBUS	LOC120778972|XP_039966981.1|BTRY
OG0000076	LOC108602295|XP_017845864.1|DBUS	LOC120773465|XP_039958303.1|BTRY, LOC120773464|XP_039958300.1|BTRY
OG0000076	LOC108607277|XP_017853461.1|DBUS	LOC120773985|XP_039959178.1|BTRY
OG0000077	LOC108596705|XP_017838216.1|DBUS	LOC120770520|XP_039953996.1|BTRY
OG0000077	LOC108603705|XP_017848234.1|DBUS	LOC120766987|XP_039948728.1|BTRY
OG0000077	LOC108597238|XP_017839176.1|DBUS	LOC120771294|XP_039955159.1|BTRY
OG0000077	LOC108603566|XP_017847972.1|DBUS	LOC120767550|XP_039949648.1|BTRY
OG0000078	LOC108595297|XP_017835998.1|DBUS, LOC108595427|XP_017836144.1|DBUS, LOC108595437|XP_017836156.1|DBUS, LOC108598842|XP_017841085.1|DBUS, LOC108602138|XP_017845655.1|DBUS, LOC108607118|XP_017853240.1|DBUS, LOC108607224|XP_017853386.1|DBUS	LOC120776000|XP_039962366.1|BTRY, LOC120775042|XP_039960952.1|BTRY
OG0000079	LOC108605780|XP_033150835.1|DBUS	LOC120769799|XP_039952920.1|BTRY
OG0000080	LOC108597403|XP_017839438.1|DBUS	LOC120770830|XP_039954353.1|BTRY, LOC120772997|XP_039957842.1|BTRY, LOC120772996|XP_039957841.1|BTRY
OG0000080	LOC108596751|XP_017838316.1|DBUS	LOC120772075|XP_039956403.1|BTRY, LOC120772172|XP_039956551.1|BTRY
OG0000081	LOC108598616|XP_017840803.1|DBUS	LOC120778160|XP_039965820.1|BTRY
OG0000082	LOC108594984|XP_017835606.1|DBUS, LOC108601638|XP_017845027.1|DBUS	LOC120782787|XP_039971189.1|BTRY
OG0000082	LOC108602837|XP_017846578.1|DBUS	LOC120766890|XP_039948574.1|BTRY, LOC120766889|XP_039948573.1|BTRY
OG0000083	LOC108598442|XP_017840564.2|DBUS	LOC120768958|XP_039951686.1|BTRY
OG0000083	LOC108608236|XP_017855013.1|DBUS	LOC120767865|XP_039950113.1|BTRY
OG0000084	LOC108596367|XP_017837520.1|DBUS	LOC120781256|XP_039969343.1|BTRY
OG0000084	LOC108596833|XP_017838444.1|DBUS	LOC120770047|XP_039953099.1|BTRY, LOC120768058|XP_039950510.1|BTRY, LOC120771201|XP_039955035.1|BTRY
OG0000085	LOC108597194|XP_017839111.1|DBUS	LOC120770283|XP_039953552.1|BTRY
OG0000087	LOC108602830|XP_017846606.2|DBUS	LOC120768924|XP_039951637.1|BTRY
OG0000087	LOC108594397|XP_017835055.2|DBUS	LOC120769645|XP_039952684.1|BTRY, LOC120769435|XP_039952350.1|BTRY
OG0000087	LOC108594213|XP_017834809.1|DBUS	LOC120769086|XP_039951880.1|BTRY
OG0000088	LOC108596419|XP_017837625.1|DBUS	LOC120773069|XP_039957940.1|BTRY
OG0000089	LOC108603673|XP_017848160.1|DBUS	LOC120766628|XP_039948178.1|BTRY
OG0000089	LOC108599916|XP_017842604.1|DBUS	LOC120778537|XP_039966313.1|BTRY
OG0000090	LOC108596533|XP_017837911.1|DBUS	LOC120771351|XP_039955235.1|BTRY
OG0000090	LOC108595000|XP_017835621.1|DBUS	LOC120771989|XP_039956278.1|BTRY
OG0000090	LOC108598990|XP_017841255.1|DBUS	LOC120772488|XP_039957068.1|BTRY, LOC120771988|XP_039956277.1|BTRY
OG0000090	LOC108599322|XP_017841614.1|DBUS	LOC120771986|XP_039956274.1|BTRY, LOC120771987|XP_039956276.1|BTRY
OG0000091	LOC108603501|XP_017847855.1|DBUS	LOC120780252|XP_039968448.1|BTRY
OG0000091	LOC108594365|XP_017835015.1|DBUS	LOC120769362|XP_039952257.1|BTRY
OG0000091	LOC108603403|XP_017847679.1|DBUS	LOC120773577|XP_039958502.1|BTRY
OG0000091	LOC108603402|XP_017847678.1|DBUS	LOC120777245|XP_039964375.1|BTRY, LOC120766362|XP_039947726.1|BTRY
OG0000092	LOC108603711|XP_017848239.1|DBUS	LOC120782357|XP_039970530.1|BTRY
OG0000092	LOC108603710|XP_017848238.1|DBUS	LOC120782888|XP_039971370.1|BTRY
OG0000092	LOC108603712|XP_017848241.1|DBUS	LOC120782541|XP_039970806.1|BTRY
OG0000093	LOC108607545|XP_017853920.1|DBUS, LOC108603101|XP_033150841.1|DBUS	LOC120768178|XP_039950676.1|BTRY
OG0000093	LOC108606302|XP_017851781.1|DBUS	LOC120774454|XP_039960036.1|BTRY
OG0000094	LOC108601416|XP_017844804.1|DBUS	LOC120781795|XP_039969955.1|BTRY, LOC120781757|XP_039969927.1|BTRY, LOC120781762|XP_039969932.1|BTRY, LOC120781776|XP_039969940.1|BTRY
OG0000096	LOC108604818|XP_017849916.1|DBUS, LOC108604817|XP_017849915.2|DBUS	LOC120768952|XP_039951675.1|BTRY
OG0000096	LOC108598852|XP_017841102.2|DBUS	LOC120768465|XP_039951102.1|BTRY, LOC120768467|XP_039951105.1|BTRY, LOC120768466|XP_039951104.1|BTRY, LOC120768468|XP_039951106.1|BTRY, LOC120767637|XP_039949738.1|BTRY, LOC120767636|XP_039949737.1|BTRY, LOC120769373|XP_039952272.1|BTRY, LOC120768601|XP_039951297.1|BTRY, LOC120769075|XP_039951869.1|BTRY, LOC120769214|XP_039952041.1|BTRY, LOC120769063|XP_039951852.1|BTRY, LOC120769257|XP_039952092.1|BTRY, LOC120768464|XP_039951101.1|BTRY, LOC120768463|XP_039951100.1|BTRY
OG0000099	LOC108594985|XP_017835607.1|DBUS	LOC120777511|XP_039964811.1|BTRY
OG0000099	LOC108606769|XP_017852670.1|DBUS	LOC120773643|XP_039958585.1|BTRY
OG0000099	LOC108606666|XP_017852484.1|DBUS	LOC120773645|XP_039958586.1|BTRY, LOC120773585|XP_039958507.1|BTRY
OG0000101	LOC108597898|XP_017840006.1|DBUS, LOC108597897|XP_017840005.1|DBUS	LOC120776871|XP_039963862.1|BTRY
OG0000101	LOC117134769|XP_033149322.1|DBUS	LOC120776875|XP_039963867.1|BTRY
OG0000101	LOC108597899|XP_017840007.1|DBUS	LOC120776632|XP_039963382.1|BTRY
OG0000101	LOC117134798|XP_033149601.1|DBUS	LOC120776631|XP_039963381.1|BTRY
OG0000102	LOC108596624|XP_017838058.1|DBUS	LOC120770301|XP_039953601.1|BTRY, LOC120770302|XP_039953602.1|BTRY
OG0000102	LOC108594981|XP_017835603.1|DBUS	LOC120768179|XP_039950679.1|BTRY, LOC120768056|XP_039950507.1|BTRY, LOC120771676|XP_039955732.1|BTRY, LOC120777852|XP_039965328.1|BTRY
OG0000103	LOC108598786|XP_017841018.2|DBUS, LOC108598520|XP_017840689.2|DBUS	LOC120777733|XP_039965157.1|BTRY, LOC120776555|XP_039963241.1|BTRY
OG0000103	LOC108596814|XP_017838418.1|DBUS	LOC120771914|XP_039956135.1|BTRY, LOC120772128|XP_039956478.1|BTRY
OG0000104	LOC108600928|XP_017844252.1|DBUS	LOC120778142|XP_039965799.1|BTRY, LOC120778141|XP_039965798.1|BTRY
OG0000104	LOC108600531|XP_017843673.2|DBUS	LOC120766497|XP_039947982.1|BTRY, LOC120766343|XP_039947703.1|BTRY, LOC120778118|XP_039965756.1|BTRY
OG0000104	LOC108599046|XP_017841315.1|DBUS	LOC120778612|XP_039966423.1|BTRY, LOC120778866|XP_039966836.1|BTRY, LOC120779052|XP_039967120.1|BTRY, LOC120778973|XP_039966995.1|BTRY
OG0000105	LOC108601437|XP_017844824.1|DBUS	LOC120782639|XP_039970941.1|BTRY, LOC120767012|XP_039948769.1|BTRY
OG0000107	LOC108594739|XP_017835366.1|DBUS	LOC120770816|XP_039954328.1|BTRY
OG0000108	LOC117134977|XP_033150551.1|DBUS, LOC108598607|XP_017840795.2|DBUS, LOC108598038|XP_017840145.2|DBUS	LOC120779619|XP_039967901.1|BTRY
OG0000108	LOC108600736|XP_017843970.1|DBUS	LOC120779612|XP_039967894.1|BTRY, LOC120781771|XP_039969936.1|BTRY, LOC120768462|XP_039951098.1|BTRY
OG0000108	LOC108595519|XP_017836262.1|DBUS	LOC120767830|XP_039950052.1|BTRY, LOC120781681|XP_039969836.1|BTRY, LOC120779714|XP_039968013.1|BTRY, LOC120769356|XP_039952251.1|BTRY, LOC120781559|XP_039969731.1|BTRY
OG0000109	LOC108598653|XP_033149257.1|DBUS	LOC120768593|XP_039951288.1|BTRY
OG0000110	LOC108598723|XP_017840942.1|DBUS, LOC108597993|XP_017840098.1|DBUS, LOC108597995|XP_033149356.1|DBUS	LOC120777572|XP_039964910.1|BTRY, LOC120778881|XP_039966858.1|BTRY
OG0000110	LOC108598479|XP_017840618.1|DBUS	LOC120778906|XP_039966885.1|BTRY, LOC120777638|XP_039965025.1|BTRY
OG0000111	LOC108595291|XP_017835993.1|DBUS, LOC108595741|XP_017836516.1|DBUS	LOC120771785|XP_039955913.1|BTRY, LOC120771525|XP_039955516.1|BTRY, LOC120771526|XP_039955517.1|BTRY, LOC120771524|XP_039955515.1|BTRY
OG0000112	LOC108605061|XP_017850117.1|DBUS	LOC120776060|XP_039962460.1|BTRY
OG0000112	LOC108605050|XP_017850107.1|DBUS, LOC108606017|XP_017851332.1|DBUS, LOC108605875|XP_017851177.1|DBUS, LOC108606748|XP_017852636.1|DBUS	LOC120773601|XP_039958533.1|BTRY, LOC120773600|XP_039958532.1|BTRY, LOC120773604|XP_039958538.1|BTRY, LOC120773603|XP_039958537.1|BTRY, LOC120773732|XP_039958723.1|BTRY
OG0000113	LOC108604575|XP_017849595.1|DBUS, LOC108600652|XP_017843838.2|DBUS	LOC120771011|XP_039954717.1|BTRY, LOC120782768|XP_039971165.1|BTRY
OG0000114	LOC117134785|XP_033149477.1|DBUS	LOC120767657|XP_039949763.1|BTRY, LOC120774073|XP_039959325.1|BTRY, LOC120767655|XP_039949762.1|BTRY
OG0000114	LOC108607386|XP_017853628.1|DBUS	LOC120767658|XP_039949764.1|BTRY
OG0000116	LOC108602168|XP_017845690.1|DBUS	LOC120782355|XP_039970525.1|BTRY
OG0000117	LOC108602137|XP_017845657.1|DBUS	LOC120769109|XP_039951905.1|BTRY
OG0000117	LOC108603069|XP_017847020.1|DBUS	LOC120769110|XP_039951906.1|BTRY
OG0000117	LOC108603222|XP_017845754.1|DBUS	LOC120769113|XP_039951909.1|BTRY
OG0000117	LOC108603273|XP_033150795.1|DBUS	LOC120769111|XP_039951907.1|BTRY
OG0000118	LOC108606418|XP_017852007.1|DBUS	LOC120777410|XP_039964643.1|BTRY
OG0000118	LOC108606874|XP_017852886.1|DBUS, LOC108601705|XP_017845108.1|DBUS	LOC120774742|XP_039960431.1|BTRY
OG0000119	LOC108604291|XP_017849192.1|DBUS, LOC108602574|XP_017846201.1|DBUS	LOC120781461|XP_039969618.1|BTRY, LOC120779615|XP_039967898.1|BTRY, LOC120782241|XP_039970343.1|BTRY, LOC120772767|XP_039957513.1|BTRY
OG0000119	LOC108602566|XP_017846189.1|DBUS	LOC120766714|XP_039948293.1|BTRY
OG0000120	LOC108597208|XP_017839139.1|DBUS, LOC108605238|XP_017850340.1|DBUS	LOC120775661|XP_039961863.1|BTRY
OG0000120	LOC108596912|XP_017838608.1|DBUS	LOC120772192|XP_039956592.1|BTRY
OG0000120	LOC108596127|XP_017837092.2|DBUS, LOC108601049|XP_017844430.1|DBUS	LOC120775789|XP_039962063.1|BTRY
OG0000121	LOC108601261|XP_017844649.1|DBUS, LOC108602587|XP_017846215.1|DBUS, LOC108606058|XP_017851394.1|DBUS	LOC120780196|XP_039968399.1|BTRY, LOC120780541|XP_039968740.1|BTRY, LOC120777121|XP_039964203.1|BTRY
OG0000122	LOC108595833|XP_017836616.1|DBUS	LOC120768461|XP_039951097.1|BTRY
OG0000122	LOC108605338|XP_033150253.1|DBUS	LOC120771261|XP_039955113.1|BTRY
OG0000122	LOC108594762|XP_017835390.1|DBUS, LOC108605067|XP_017850560.1|DBUS	LOC120767410|XP_039949386.1|BTRY
OG0000123	LOC108595656|XP_017836420.1|DBUS, LOC108602509|XP_017846128.1|DBUS	LOC120779679|XP_039968002.1|BTRY, LOC120779752|XP_039968092.1|BTRY
OG0000125	LOC108602946|XP_017846784.1|DBUS	LOC120779426|XP_039967569.1|BTRY
OG0000125	LOC108604285|XP_017849183.1|DBUS	LOC120770437|XP_039953842.1|BTRY
OG0000126	LOC108602652|XP_017846288.1|DBUS, LOC108602032|XP_017845528.2|DBUS	LOC120774136|XP_039959456.1|BTRY
OG0000127	LOC108602433|XP_017846041.1|DBUS, LOC108602111|XP_017845625.1|DBUS	LOC120779597|XP_039967879.1|BTRY
OG0000127	LOC108602067|XP_017845575.1|DBUS	LOC120779739|XP_039968050.1|BTRY
OG0000128	LOC108594863|XP_017835491.2|DBUS, LOC108596258|XP_017837304.2|DBUS, LOC108596561|XP_017837951.1|DBUS	LOC120772126|XP_039956474.1|BTRY, LOC120771684|XP_039955749.1|BTRY, LOC120770982|XP_039954658.1|BTRY, LOC120770983|XP_039954659.1|BTRY, LOC120770984|XP_039954660.1|BTRY
OG0000129	LOC108606979|XP_017853037.1|DBUS	LOC120775214|XP_039961211.1|BTRY
OG0000129	LOC108598557|XP_017840732.2|DBUS, LOC108600868|XP_017844168.1|DBUS, LOC108606980|XP_017853040.1|DBUS	LOC120767577|XP_039949656.1|BTRY
OG0000130	LOC108598755|XP_017840979.2|DBUS, LOC108598612|XP_017840799.1|DBUS, LOC108598191|XP_033149343.1|DBUS, LOC108598190|XP_033149405.1|DBUS, LOC108600450|XP_017843526.1|DBUS, LOC108598634|XP_017840826.2|DBUS, LOC117134616|XP_033149472.1|DBUS, LOC117134652|XP_033149629.1|DBUS	LOC120777985|XP_039965558.1|BTRY
OG0000131	LOC108601558|XP_017844945.1|DBUS	LOC120782179|XP_039970256.1|BTRY
OG0000132	LOC108608030|XP_017854696.1|DBUS, LOC108608029|XP_017854695.2|DBUS	LOC120767643|XP_039949749.1|BTRY, LOC120767644|XP_039949750.1|BTRY
OG0000132	LOC108602868|XP_017846646.1|DBUS	LOC120768834|XP_039951523.1|BTRY
OG0000133	LOC117134682|XP_033149032.1|DBUS	LOC120779572|XP_039967848.1|BTRY
OG0000133	LOC108599862|XP_017842492.2|DBUS, LOC117134684|XP_033149062.1|DBUS, LOC117134649|XP_033150734.1|DBUS	LOC120781791|XP_039969949.1|BTRY
OG0000134	LOC108603028|XP_017846927.1|DBUS	LOC120774903|XP_039960709.1|BTRY
OG0000134	LOC108606038|XP_017851357.1|DBUS, LOC108597009|XP_017838780.1|DBUS	LOC120768520|XP_039951184.1|BTRY
OG0000137	LOC108603879|XP_017848540.1|DBUS	LOC120767078|XP_039948875.1|BTRY
OG0000137	LOC108599893|XP_017842571.1|DBUS	LOC120776444|XP_039963035.1|BTRY
OG0000141	LOC108601014|XP_017844377.1|DBUS	LOC120778104|XP_039965740.1|BTRY, LOC120778105|XP_039965741.1|BTRY, LOC120778041|XP_039965650.1|BTRY
OG0000142	LOC108602123|XP_017845639.1|DBUS	LOC120777727|XP_039965152.1|BTRY
OG0000142	LOC108605452|XP_017850626.2|DBUS	LOC120774337|XP_039959830.1|BTRY
OG0000143	LOC108599728|XP_017842219.1|DBUS	LOC120776475|XP_039963084.1|BTRY
OG0000144	LOC108604352|XP_017849272.1|DBUS	LOC120769364|XP_039952263.1|BTRY
OG0000144	LOC108607001|XP_017853067.1|DBUS	LOC120773797|XP_039958834.1|BTRY
OG0000144	LOC108594255|XP_033150587.1|DBUS	LOC120768115|XP_039950597.1|BTRY
OG0000145	LOC108607135|XP_017853261.1|DBUS	LOC120774460|XP_039960049.1|BTRY
OG0000145	LOC108608037|XP_017854707.2|DBUS	LOC120767332|XP_039949209.1|BTRY
OG0000147	LOC108608365|XP_017855203.2|DBUS	LOC120769426|XP_039952342.1|BTRY
OG0000147	LOC108602069|XP_017845578.1|DBUS	LOC120771570|XP_039955573.1|BTRY
OG0000147	LOC108602063|XP_017845572.1|DBUS	LOC120771587|XP_039955596.1|BTRY
OG0000148	LOC108596445|XP_017837681.1|DBUS	LOC120767846|XP_039950077.1|BTRY
OG0000149	LOC108607653|XP_017854084.1|DBUS	LOC120774421|XP_039959984.1|BTRY
OG0000149	LOC108606918|XP_017852948.1|DBUS	LOC120774650|XP_039960308.1|BTRY
OG0000150	LOC108607752|XP_017854307.2|DBUS, LOC108594206|XP_033149865.1|DBUS	LOC120767670|XP_039949776.1|BTRY
OG0000151	LOC108599278|XP_017841563.2|DBUS	LOC120776428|XP_039963015.1|BTRY
OG0000151	LOC108599144|XP_017841420.2|DBUS	LOC120776430|XP_039963017.1|BTRY
OG0000151	LOC108598778|XP_017841008.1|DBUS	LOC120776426|XP_039963012.1|BTRY
OG0000152	LOC108601725|XP_017845133.1|DBUS, LOC108602388|XP_017845987.1|DBUS, LOC108601385|XP_017844774.1|DBUS, LOC108601817|XP_017845242.1|DBUS, LOC108601386|XP_017844775.1|DBUS, LOC108601816|XP_017845241.1|DBUS, LOC108604169|XP_017848991.1|DBUS, LOC108604171|XP_017848992.1|DBUS	LOC120780845|XP_039969021.1|BTRY
OG0000153	LOC108602243|XP_017845781.1|DBUS	LOC120778419|XP_039966138.1|BTRY, LOC120779362|XP_039967493.1|BTRY
OG0000153	LOC108601757|XP_017845170.1|DBUS, LOC108602141|XP_017845661.1|DBUS	LOC120766754|XP_039948361.1|BTRY
OG0000154	LOC108601228|XP_017844616.2|DBUS	LOC120781967|XP_039970078.1|BTRY
OG0000155	LOC108600838|XP_017844123.1|DBUS, LOC108597991|XP_017840096.1|DBUS	LOC120778597|XP_039966404.1|BTRY, LOC120778577|XP_039966374.1|BTRY, LOC120776977|XP_039964008.1|BTRY
OG0000156	LOC108606057|XP_017851393.2|DBUS	LOC120776770|XP_039963670.1|BTRY
OG0000157	LOC108595635|XP_017836395.1|DBUS, LOC108595680|XP_017836448.1|DBUS, LOC108595632|XP_017836390.1|DBUS, LOC108595528|XP_017836272.1|DBUS	LOC120771441|XP_039955380.1|BTRY, LOC120772567|XP_039957188.1|BTRY
OG0000158	LOC108598137|XP_017840243.2|DBUS, LOC108599375|XP_017841670.2|DBUS	LOC120778802|XP_039966738.1|BTRY, LOC120778186|XP_039965856.1|BTRY
OG0000159	LOC108601113|XP_017844521.2|DBUS	LOC120777699|XP_039965108.1|BTRY
OG0000159	LOC108600352|XP_017843365.1|DBUS	LOC120777576|XP_039964918.1|BTRY
OG0000159	LOC108600784|XP_017844045.2|DBUS	LOC120776720|XP_039963559.1|BTRY
OG0000160	LOC117134623|XP_033150023.1|DBUS, LOC108604426|XP_017849383.1|DBUS	LOC120766240|XP_039947556.1|BTRY, LOC120766239|XP_039947555.1|BTRY
OG0000161	LOC108599217|XP_017841500.1|DBUS	LOC120776653|XP_039963438.1|BTRY
OG0000161	LOC108605223|XP_017850321.1|DBUS	LOC120776673|XP_039963480.1|BTRY
OG0000162	LOC108607969|XP_017854592.1|DBUS, LOC108597784|XP_017839987.1|DBUS	LOC120770752|XP_039954273.1|BTRY
OG0000162	LOC108607792|XP_033150876.1|DBUS	LOC120767364|XP_039949270.1|BTRY
OG0000163	LOC108599070|XP_017841346.2|DBUS	LOC120779181|XP_039967359.1|BTRY, LOC120779180|XP_039967358.1|BTRY
OG0000163	LOC108603638|XP_017848088.1|DBUS	LOC120768111|XP_039950592.1|BTRY
OG0000164	LOC108596055|XP_017836938.1|DBUS, LOC108601023|XP_017844387.1|DBUS	LOC120770077|XP_039953153.1|BTRY, LOC120772817|XP_039957542.1|BTRY
OG0000165	LOC108607067|XP_017853172.1|DBUS	LOC120774127|XP_039959433.1|BTRY
OG0000166	LOC108596342|XP_017837485.1|DBUS	LOC120767345|XP_039949237.1|BTRY
OG0000167	LOC108598263|XP_017840368.2|DBUS	LOC120777096|XP_039964164.1|BTRY, LOC120777607|XP_039964990.1|BTRY
OG0000169	LOC108604060|XP_017848812.1|DBUS	LOC120766587|XP_039948125.1|BTRY
OG0000169	LOC108598522|XP_017840691.1|DBUS, LOC108603800|XP_017848387.1|DBUS	LOC120769318|XP_039952204.1|BTRY
OG0000170	LOC108594386|XP_017835039.1|DBUS	LOC120767715|XP_039949846.1|BTRY
OG0000170	LOC108594385|XP_017835037.1|DBUS	LOC120769504|XP_039952470.1|BTRY
OG0000171	LOC108606868|XP_017852882.2|DBUS	LOC120767977|XP_039950322.1|BTRY
OG0000171	LOC108597130|XP_033150794.1|DBUS	LOC120768796|XP_039951486.1|BTRY
OG0000171	LOC117134931|XP_033150352.1|DBUS	LOC120773413|XP_039958216.1|BTRY
OG0000172	LOC108599907|XP_017842591.2|DBUS, LOC108599906|XP_017842589.1|DBUS, LOC108604850|XP_017849959.1|DBUS, LOC108600470|XP_017843569.2|DBUS	LOC120776604|XP_039963324.1|BTRY
OG0000173	LOC108595966|XP_017836742.1|DBUS	LOC120772884|XP_039957670.1|BTRY
OG0000173	LOC108597066|XP_017838880.1|DBUS, LOC108597068|XP_017838883.1|DBUS, LOC108597067|XP_017838882.1|DBUS	LOC120771542|XP_039955532.1|BTRY, LOC120771540|XP_039955529.1|BTRY
OG0000174	LOC108594728|XP_017835356.1|DBUS	LOC120777895|XP_039965400.1|BTRY, LOC120771256|XP_039955107.1|BTRY
OG0000174	LOC108605156|XP_017850227.1|DBUS, LOC108595968|XP_017836744.1|DBUS	LOC120770120|XP_039953233.1|BTRY
OG0000175	LOC108604206|XP_017849055.1|DBUS	LOC120766532|XP_039948037.1|BTRY
OG0000176	LOC108597890|XP_017839998.1|DBUS, LOC108597942|XP_017840047.1|DBUS, LOC108597946|XP_017840051.1|DBUS, LOC108597944|XP_017840049.1|DBUS	LOC120777600|XP_039964972.1|BTRY, LOC120777156|XP_039964234.1|BTRY
OG0000177	LOC108606425|XP_017852017.1|DBUS, LOC108604536|XP_017849540.1|DBUS	LOC120776080|XP_039962483.1|BTRY
