Orthogroup	DSUZ.longest_only	DSAN.longest_only
OG0000035	LOC118879693|XP_036678485.1|DSUZ, LOC118879346|XP_036678092.1|DSUZ, LOC118878427|XP_036677296.1|DSUZ, LOC118877441|XP_036672165.1|DSUZ, LOC118878613|XP_036677553.1|DSUZ, LOC118878581|XP_036677500.1|DSUZ, LOC118878510|XP_036677407.1|DSUZ	LOC120457486|XP_039500973.1|DSAN, LOC120445830|XP_039482385.1|DSAN, LOC120455841|XP_039498244.1|DSAN, LOC120456938|XP_039500011.1|DSAN, LOC120445462|XP_039481840.1|DSAN, LOC120446640|XP_039483642.1|DSAN, LOC120457505|XP_039500991.1|DSAN
OG0000035	LOC118879420|XP_036678186.1|DSUZ	LOC120453629|XP_039494355.1|DSAN, LOC120451089|XP_039490413.1|DSAN, LOC120452368|XP_039492492.1|DSAN, LOC120456274|XP_039498941.1|DSAN, LOC120450885|XP_039490059.1|DSAN
OG0000035	LOC118879445|XP_036678213.1|DSUZ, LOC118878838|XP_036677758.1|DSUZ, LOC118878805|XP_036677715.1|DSUZ, LOC118878803|XP_036677713.1|DSUZ, LOC118878804|XP_036677714.1|DSUZ, LOC118879341|XP_036678090.1|DSUZ	LOC120457553|XP_039501025.1|DSAN, LOC120445700|XP_039482192.1|DSAN, LOC120445691|XP_039482183.1|DSAN, LOC120457524|XP_039501002.1|DSAN, LOC120450091|XP_039488817.1|DSAN, LOC120457508|XP_039500995.1|DSAN, LOC120457638|XP_039501067.1|DSAN, LOC120457639|XP_039501068.1|DSAN
OG0000036	LOC108019328|XP_036675087.1|DSUZ	LOC120453442|XP_039494083.1|DSAN
OG0000036	LOC108006404|XP_016925415.2|DSUZ	LOC120450981|XP_039490212.1|DSAN
OG0000036	LOC108011658|XP_016932343.2|DSUZ	LOC120452669|XP_039492941.1|DSAN
OG0000036	LOC108007854|XP_036674140.1|DSUZ	LOC120454541|XP_039495854.1|DSAN, LOC120454540|XP_039495853.1|DSAN
OG0000037	LOC108018132|XP_016941074.1|DSUZ	LOC120445359|XP_039481651.1|DSAN
OG0000037	LOC108017560|XP_036672906.1|DSUZ	LOC120451056|XP_039490346.1|DSAN
OG0000037	LOC108013828|XP_016935296.2|DSUZ, LOC108013829|XP_016935299.2|DSUZ	LOC120451055|XP_039490345.1|DSAN
OG0000038	LOC108020759|XP_016944626.2|DSUZ	LOC120447582|XP_039484984.1|DSAN
OG0000038	LOC108010653|XP_036670653.1|DSUZ	LOC120448623|XP_039486674.1|DSAN
OG0000039	LOC108016023|XP_016938107.2|DSUZ	LOC120453556|XP_039494243.1|DSAN
OG0000039	LOC108006280|XP_016925226.1|DSUZ	LOC120456815|XP_039499797.1|DSAN
OG0000039	LOC108006287|XP_016925235.1|DSUZ	LOC120456766|XP_039499698.1|DSAN
OG0000039	LOC108019017|XP_016942120.1|DSUZ	LOC120455951|XP_039498428.1|DSAN
OG0000040	LOC108016198|XP_036675321.1|DSUZ	LOC120453842|XP_039494671.1|DSAN
OG0000040	LOC108006036|XP_036674433.1|DSUZ	LOC120453227|XP_039493756.1|DSAN
OG0000040	LOC108006007|XP_036674432.1|DSUZ	LOC120453230|XP_039493764.1|DSAN
OG0000040	LOC108011397|XP_016932008.2|DSUZ	LOC120453844|XP_039494674.1|DSAN
OG0000040	LOC108007390|XP_036675323.1|DSUZ, LOC108007385|XP_016926531.2|DSUZ	LOC120453843|XP_039494672.1|DSAN
OG0000040	LOC108007382|XP_016926528.2|DSUZ	LOC120453846|XP_039494677.1|DSAN
OG0000040	LOC108010783|XP_016931200.1|DSUZ	LOC120454621|XP_039496023.1|DSAN
OG0000041	LOC108012086|XP_016932852.2|DSUZ	LOC120452967|XP_039493393.1|DSAN
OG0000041	LOC108007903|XP_036674596.1|DSUZ	LOC120452968|XP_039493395.1|DSAN
OG0000041	LOC108007889|XP_036674680.1|DSUZ	LOC120451583|XP_039491328.1|DSAN
OG0000041	LOC108007905|XP_016927163.2|DSUZ	LOC120453870|XP_039494709.1|DSAN
OG0000041	LOC108007918|XP_016927178.2|DSUZ	LOC120453724|XP_039494486.1|DSAN
OG0000042	LOC108011952|XP_016932694.2|DSUZ	LOC120456654|XP_039499520.1|DSAN
OG0000042	LOC108017900|XP_016940559.1|DSUZ	LOC120446237|XP_039483042.1|DSAN
OG0000042	LOC108017907|XP_016940566.1|DSUZ	LOC120446238|XP_039483043.1|DSAN
OG0000042	LOC108017901|XP_016940560.1|DSUZ	LOC120446233|XP_039483037.1|DSAN
OG0000042	LOC108017904|XP_036669901.1|DSUZ	LOC120446235|XP_039483039.1|DSAN
OG0000042	LOC108017721|XP_016940320.2|DSUZ, LOC108017910|XP_016940568.2|DSUZ, LOC108017722|XP_016940321.2|DSUZ	LOC120446236|XP_039483040.1|DSAN
OG0000042	LOC108017720|XP_016940319.1|DSUZ	LOC120446234|XP_039483038.1|DSAN
OG0000043	LOC108006018|XP_016924950.2|DSUZ	LOC120453988|XP_039494877.1|DSAN
OG0000043	LOC108006051|XP_036674427.1|DSUZ	LOC120453019|XP_039493471.1|DSAN
OG0000043	LOC108006016|XP_036674672.1|DSUZ	LOC120453349|XP_039493953.1|DSAN
OG0000043	LOC108006062|XP_016924995.2|DSUZ	LOC120453637|XP_039494364.1|DSAN
OG0000043	LOC108010802|XP_016931225.2|DSUZ	LOC120452693|XP_039492981.1|DSAN
OG0000043	LOC108006056|XP_016924989.2|DSUZ	LOC120453380|XP_039493988.1|DSAN
OG0000044	LOC108012094|XP_016932860.2|DSUZ	LOC120452826|XP_039493165.1|DSAN
OG0000044	LOC108007932|XP_036674251.1|DSUZ	LOC120453510|XP_039494189.1|DSAN
OG0000044	LOC108007930|XP_036674252.1|DSUZ	LOC120450906|XP_039490090.1|DSAN
OG0000044	LOC108007915|XP_016927173.2|DSUZ	LOC120451723|XP_039491559.1|DSAN
OG0000044	LOC108007906|XP_016927164.2|DSUZ	LOC120453660|XP_039494388.1|DSAN
OG0000044	LOC108007917|XP_036674250.1|DSUZ	LOC120453780|XP_039494561.1|DSAN
OG0000044	LOC108011721|XP_016932432.2|DSUZ	LOC120453569|XP_039494260.1|DSAN
OG0000045	LOC108004812|XP_036670921.1|DSUZ	LOC120448397|XP_039486321.1|DSAN
OG0000045	LOC108012264|XP_016933053.1|DSUZ, LOC108012265|XP_016933055.1|DSUZ	LOC120449198|XP_039487495.1|DSAN, LOC120449034|XP_039487251.1|DSAN
OG0000045	LOC108005813|XP_016924631.1|DSUZ	LOC120448761|XP_039486880.1|DSAN
OG0000045	LOC108005814|XP_016924632.1|DSUZ	LOC120448760|XP_039486879.1|DSAN
OG0000046	LOC108014425|XP_016936027.2|DSUZ	LOC120451867|XP_039491805.1|DSAN
OG0000046	LOC108014937|XP_016936647.1|DSUZ	LOC120455081|XP_039496878.1|DSAN
OG0000046	LOC108014936|XP_016936646.1|DSUZ	LOC120455080|XP_039496876.1|DSAN
OG0000046	LOC108011093|XP_036674691.1|DSUZ	LOC120453874|XP_039494712.1|DSAN
OG0000046	LOC108011090|XP_016931644.1|DSUZ	LOC120453872|XP_039494711.1|DSAN, LOC120453971|XP_039494857.1|DSAN
OG0000046	LOC108011098|XP_036674670.1|DSUZ	LOC120451794|XP_039491681.1|DSAN
OG0000047	LOC108008533|XP_016927892.1|DSUZ	LOC120446362|XP_039483228.1|DSAN
OG0000047	LOC108008555|XP_016927914.1|DSUZ	LOC120446445|XP_039483359.1|DSAN
OG0000047	LOC108019650|XP_016943022.1|DSUZ	LOC120447165|XP_039484555.1|DSAN
OG0000047	LOC108013633|XP_016935067.1|DSUZ	LOC120449448|XP_039487853.1|DSAN
OG0000047	LOC108019638|XP_016943010.1|DSUZ	LOC120446374|XP_039483239.1|DSAN
OG0000047	LOC108012941|XP_016933968.1|DSUZ	LOC120450023|XP_039488699.1|DSAN
OG0000048	LOC108011323|XP_016931922.2|DSUZ, LOC108011315|XP_016931911.1|DSUZ	LOC120448637|XP_039486695.1|DSAN, LOC120448833|XP_039486966.1|DSAN
OG0000048	LOC108007323|XP_016926460.1|DSUZ	LOC120447862|XP_039485404.1|DSAN
OG0000048	LOC108007321|XP_016926458.2|DSUZ	LOC120447858|XP_039485399.1|DSAN
OG0000048	LOC108019378|XP_016942690.1|DSUZ	LOC120447864|XP_039485406.1|DSAN
OG0000049	LOC108020793|XP_016944660.2|DSUZ	LOC120451912|XP_039491855.1|DSAN
OG0000049	LOC108020795|XP_016944662.2|DSUZ	LOC120454479|XP_039495747.1|DSAN
OG0000049	LOC108019317|XP_016942627.2|DSUZ	LOC120451908|XP_039491850.1|DSAN
OG0000049	LOC118877929|XP_036674430.1|DSUZ	LOC120451909|XP_039491851.1|DSAN
OG0000049	LOC108019319|XP_016942628.2|DSUZ	LOC120451911|XP_039491854.1|DSAN
OG0000049	LOC108020803|XP_016944672.2|DSUZ	LOC120454478|XP_039495745.1|DSAN
OG0000050	LOC108009777|XP_016929902.1|DSUZ	LOC120444560|XP_039480251.1|DSAN
OG0000050	LOC118878833|XP_036677754.1|DSUZ, LOC108007679|XP_036672301.1|DSUZ	LOC120450200|XP_039489002.1|DSAN
OG0000050	LOC108007675|XP_016926887.1|DSUZ, LOC118878829|XP_036677750.1|DSUZ	LOC120450145|XP_039488909.1|DSAN
OG0000050	LOC108007678|XP_016926890.1|DSUZ, LOC118878832|XP_036677753.1|DSUZ	LOC120450199|XP_039489001.1|DSAN
OG0000050	LOC108007676|XP_016926888.1|DSUZ, LOC118878830|XP_036677751.1|DSUZ	LOC120449121|XP_039487366.1|DSAN
OG0000050	LOC118878828|XP_036677749.1|DSUZ, LOC108007665|XP_016926876.1|DSUZ, LOC108007667|XP_016926878.2|DSUZ, LOC118878834|XP_036677756.1|DSUZ	LOC120450198|XP_039489000.1|DSAN
OG0000050	LOC108007677|XP_016926889.1|DSUZ, LOC118878831|XP_036677752.1|DSUZ	LOC120449122|XP_039487368.1|DSAN
OG0000051	LOC108007968|XP_016927228.1|DSUZ	LOC120454079|XP_039495023.1|DSAN
OG0000051	LOC108008061|XP_016927332.1|DSUZ	LOC120450805|XP_039489908.1|DSAN
OG0000051	LOC108019243|XP_016942528.2|DSUZ	LOC120453085|XP_039493545.1|DSAN
OG0000051	LOC108010880|XP_036675361.1|DSUZ, LOC118877892|XP_036674208.1|DSUZ	LOC120452423|XP_039492584.1|DSAN
OG0000051	LOC108017397|XP_036673834.1|DSUZ	LOC120454116|XP_039495080.1|DSAN
OG0000052	LOC108016209|XP_016938326.2|DSUZ	LOC120451899|XP_039491841.1|DSAN
OG0000052	LOC108017445|XP_036674526.1|DSUZ	LOC120452530|XP_039492728.1|DSAN
OG0000052	LOC108016205|XP_016938321.2|DSUZ	LOC120451901|XP_039491844.1|DSAN
OG0000052	LOC108016212|XP_016938330.1|DSUZ	LOC120451898|XP_039491840.1|DSAN
OG0000052	LOC108016207|XP_016938323.1|DSUZ	LOC120451896|XP_039491839.1|DSAN
OG0000052	LOC108018024|XP_016940878.1|DSUZ	LOC120446961|XP_039484150.1|DSAN
OG0000052	LOC108018025|XP_016940880.1|DSUZ	LOC120446960|XP_039484149.1|DSAN
OG0000053	LOC108019583|XP_016942913.1|DSUZ	LOC120458373|XP_039501926.1|DSAN
OG0000053	LOC108019582|XP_016942912.1|DSUZ	LOC120458372|XP_039501925.1|DSAN
OG0000053	LOC108019581|XP_016942910.1|DSUZ	LOC120458371|XP_039501924.1|DSAN
OG0000053	LOC108019580|XP_016942908.1|DSUZ	LOC120458368|XP_039501922.1|DSAN
OG0000053	LOC108019595|XP_016942926.1|DSUZ	LOC120458380|XP_039501934.1|DSAN
OG0000054	LOC108007018|XP_016926113.2|DSUZ	LOC120451731|XP_039491574.1|DSAN
OG0000054	LOC108007012|XP_016926106.2|DSUZ	LOC120451217|XP_039490630.1|DSAN
OG0000054	LOC108007023|XP_016926117.2|DSUZ	LOC120451218|XP_039490631.1|DSAN
OG0000054	LOC108007019|XP_016926114.2|DSUZ	LOC120451219|XP_039490632.1|DSAN
OG0000055	LOC108016454|XP_016938596.1|DSUZ	LOC120452018|XP_039491995.1|DSAN
OG0000056	LOC108011021|XP_036674004.1|DSUZ	LOC120454503|XP_039495790.1|DSAN
OG0000056	LOC108011020|XP_036674003.1|DSUZ	LOC120454502|XP_039495789.1|DSAN
OG0000056	LOC108011024|XP_016931542.2|DSUZ	LOC120454505|XP_039495792.1|DSAN
OG0000056	LOC108011023|XP_016931541.2|DSUZ	LOC120454507|XP_039495793.1|DSAN
OG0000056	LOC108011022|XP_016931540.2|DSUZ	LOC120454504|XP_039495791.1|DSAN
OG0000056	LOC108018751|XP_016941817.2|DSUZ	LOC120450990|XP_039490227.1|DSAN
OG0000058	LOC108008838|XP_016928233.1|DSUZ	LOC120446054|XP_039482765.1|DSAN
OG0000058	LOC108008875|XP_016928269.1|DSUZ	LOC120446675|XP_039483682.1|DSAN
OG0000058	LOC108010497|XP_016930860.1|DSUZ	LOC120456673|XP_039499561.1|DSAN
OG0000058	LOC108011123|XP_016931684.1|DSUZ	LOC120456892|XP_039499925.1|DSAN
OG0000059	LOC108010906|XP_016931395.2|DSUZ	LOC120452711|XP_039493009.1|DSAN
OG0000059	LOC108004991|XP_016923598.2|DSUZ	LOC120452562|XP_039492776.1|DSAN
OG0000059	LOC108004995|XP_036675477.1|DSUZ	LOC120451718|XP_039491555.1|DSAN
OG0000059	LOC108010901|XP_016931379.2|DSUZ	LOC120452007|XP_039491978.1|DSAN
OG0000059	LOC108010897|XP_016931376.2|DSUZ, LOC108010892|XP_036675426.1|DSUZ	LOC120451721|XP_039491557.1|DSAN, LOC120451717|XP_039491554.1|DSAN
OG0000059	LOC108010889|XP_016931367.2|DSUZ	LOC120451854|XP_039491780.1|DSAN
OG0000060	LOC108005298|XP_016923997.1|DSUZ	LOC120457148|XP_039500354.1|DSAN
OG0000060	LOC108009039|XP_016928528.1|DSUZ	LOC120446738|XP_039483795.1|DSAN
OG0000060	LOC108011241|XP_016931834.2|DSUZ	LOC120452766|XP_039493085.1|DSAN
OG0000060	LOC108012147|XP_016932927.2|DSUZ	LOC120453827|XP_039494650.1|DSAN
OG0000060	LOC108005224|XP_016923903.1|DSUZ	LOC120456505|XP_039499307.1|DSAN
OG0000060	LOC108011810|XP_016932540.1|DSUZ	LOC120458923|XP_039502708.1|DSAN
OG0000061	LOC108008066|XP_016927350.1|DSUZ	LOC120458680|XP_039502351.1|DSAN
OG0000061	LOC108011189|XP_016931772.1|DSUZ	LOC120449973|XP_039488618.1|DSAN
OG0000061	LOC108009548|XP_016929484.1|DSUZ	LOC120456052|XP_039498568.1|DSAN
OG0000061	LOC108010573|XP_036676705.1|DSUZ	LOC120458126|XP_039501597.1|DSAN
OG0000062	LOC108015083|XP_016936812.1|DSUZ	LOC120455285|XP_039497254.1|DSAN
OG0000062	LOC108016949|XP_016939375.1|DSUZ	LOC120446988|XP_039484222.1|DSAN
OG0000062	LOC108016941|XP_016939363.1|DSUZ	LOC120446986|XP_039484220.1|DSAN
OG0000063	LOC108007361|XP_036673723.1|DSUZ	LOC120450857|XP_039490003.1|DSAN
OG0000063	LOC108007341|XP_036673724.1|DSUZ	LOC120450858|XP_039490005.1|DSAN
OG0000063	LOC108007360|XP_016926501.1|DSUZ	LOC120450856|XP_039490002.1|DSAN
OG0000063	LOC108012795|XP_016933718.1|DSUZ	LOC120450067|XP_039488773.1|DSAN
OG0000063	LOC108012616|XP_016933525.2|DSUZ	LOC120449163|XP_039487439.1|DSAN
OG0000063	LOC108012576|XP_016933479.1|DSUZ	LOC120449162|XP_039487438.1|DSAN
OG0000063	LOC108012502|XP_016933399.1|DSUZ	LOC120449422|XP_039487815.1|DSAN
OG0000065	LOC108018380|XP_036672586.1|DSUZ	LOC120451401|XP_039491003.1|DSAN
OG0000065	LOC108019746|XP_016943174.1|DSUZ	LOC120458451|XP_039502031.1|DSAN
OG0000065	LOC118877555|XP_036672587.1|DSUZ, LOC108018714|XP_036672583.1|DSUZ, LOC108018713|XP_016941774.2|DSUZ	LOC120451402|XP_039491004.1|DSAN
OG0000065	LOC108015662|XP_016937647.2|DSUZ	LOC120452063|XP_039492060.1|DSAN
OG0000065	LOC108015669|XP_036673839.1|DSUZ	LOC120452751|XP_039493060.1|DSAN
OG0000065	LOC108015657|XP_036673844.1|DSUZ	LOC120453642|XP_039494370.1|DSAN
OG0000066	LOC108005211|XP_016923889.1|DSUZ	LOC120455809|XP_039498204.1|DSAN
OG0000066	LOC108016054|XP_016938136.1|DSUZ	LOC120451709|XP_039491544.1|DSAN
OG0000066	LOC108014819|XP_016936505.2|DSUZ	LOC120454150|XP_039495143.1|DSAN
OG0000066	LOC108009663|XP_016929682.1|DSUZ	LOC120445314|XP_039481559.1|DSAN
OG0000066	LOC108007006|XP_016926101.2|DSUZ	LOC120451920|XP_039491867.1|DSAN
OG0000066	LOC108019078|XP_016942229.1|DSUZ	LOC120455475|XP_039497642.1|DSAN
OG0000066	LOC108009981|XP_016930245.1|DSUZ	LOC120445397|XP_039481742.1|DSAN
OG0000067	LOC108018360|XP_036672819.1|DSUZ	LOC120454266|XP_039495354.1|DSAN, LOC120457853|XP_039501305.1|DSAN
OG0000067	LOC108011429|XP_016932047.1|DSUZ	LOC120450458|XP_039489412.1|DSAN
OG0000067	LOC108008496|XP_016927850.1|DSUZ	LOC120458360|XP_039501908.1|DSAN
OG0000067	LOC108011430|XP_036670601.1|DSUZ	LOC120450457|XP_039489411.1|DSAN
OG0000067	LOC108012571|XP_016933475.1|DSUZ	LOC120448549|XP_039486536.1|DSAN
OG0000068	LOC108015543|XP_036672326.1|DSUZ	LOC120447690|XP_039485154.1|DSAN
OG0000068	LOC108020078|XP_036672611.1|DSUZ, LOC108015958|XP_036673428.1|DSUZ	LOC120450869|XP_039490026.1|DSAN
OG0000068	LOC108012701|XP_036672080.1|DSUZ	LOC120448372|XP_039486275.1|DSAN
OG0000068	LOC108018226|XP_016941234.1|DSUZ	LOC120447208|XP_039484652.1|DSAN
OG0000068	LOC108015246|XP_016937086.1|DSUZ	LOC120454977|XP_039496696.1|DSAN
OG0000069	LOC108008583|XP_016927949.1|DSUZ	LOC120446588|XP_039483542.1|DSAN
OG0000070	LOC108010939|XP_016931440.1|DSUZ, LOC108008584|XP_016927954.1|DSUZ	LOC120458437|XP_039502014.1|DSAN
OG0000070	LOC108014746|XP_036671592.1|DSUZ	LOC120456297|XP_039498979.1|DSAN
OG0000070	LOC108008382|XP_016927718.1|DSUZ	LOC120449441|XP_039488053.1|DSAN
OG0000070	LOC108016673|XP_016938880.1|DSUZ	LOC120456697|XP_039499596.1|DSAN
OG0000071	LOC108010694|XP_036670542.1|DSUZ	LOC120448314|XP_039486195.1|DSAN
OG0000071	LOC118877301|XP_036671340.1|DSUZ	LOC120449503|XP_039487937.1|DSAN
OG0000071	LOC108013781|XP_016935236.2|DSUZ	LOC120449500|XP_039487934.1|DSAN
OG0000072	LOC108008238|XP_016927518.1|DSUZ	LOC120446143|XP_039482904.1|DSAN
OG0000072	LOC108010178|XP_016930510.2|DSUZ	LOC120445202|XP_039481371.1|DSAN
OG0000073	LOC108006185|XP_016925109.1|DSUZ	LOC120444353|XP_039479869.1|DSAN
OG0000073	LOC108016759|XP_036676337.1|DSUZ	LOC120456580|XP_039499414.1|DSAN
OG0000073	LOC108013859|XP_036672571.1|DSUZ	LOC120454001|XP_039494904.1|DSAN
OG0000074	LOC108012499|XP_036670611.1|DSUZ, LOC108012409|XP_016933258.1|DSUZ	LOC120449385|XP_039487757.1|DSAN
OG0000074	LOC108004794|XP_016923335.2|DSUZ	LOC120450528|XP_039489549.1|DSAN
OG0000075	LOC108013328|XP_016934616.1|DSUZ	LOC120447488|XP_039484819.1|DSAN
OG0000075	LOC108013578|XP_016934994.1|DSUZ	LOC120449479|XP_039487889.1|DSAN
OG0000075	LOC108012554|XP_016933456.2|DSUZ, LOC108013579|XP_016934995.1|DSUZ	LOC120447493|XP_039484823.1|DSAN
OG0000075	LOC108013329|XP_016934617.1|DSUZ	LOC120447489|XP_039484820.1|DSAN
OG0000076	LOC108005825|XP_036670890.1|DSUZ	LOC120447668|XP_039485120.1|DSAN
OG0000076	LOC108014332|XP_036673815.1|DSUZ	LOC120453726|XP_039494487.1|DSAN
OG0000076	LOC108019254|XP_036673770.1|DSUZ	LOC120454050|XP_039494988.1|DSAN
OG0000076	LOC108015039|XP_016936760.1|DSUZ	LOC120455415|XP_039497494.1|DSAN
OG0000076	LOC108015414|XP_016937334.1|DSUZ	LOC120455300|XP_039497274.1|DSAN
OG0000077	LOC108009747|XP_016929834.1|DSUZ	LOC120444282|XP_039479731.1|DSAN
OG0000077	LOC108015852|XP_016937909.1|DSUZ	LOC120452789|XP_039493115.1|DSAN
OG0000077	LOC108010141|XP_016930463.1|DSUZ	LOC120445437|XP_039481803.1|DSAN
OG0000077	LOC108014833|XP_016936524.2|DSUZ	LOC120451310|XP_039490813.1|DSAN
OG0000078	LOC108008657|XP_016928031.1|DSUZ	LOC120446615|XP_039483594.1|DSAN
OG0000078	LOC108006897|XP_016925974.2|DSUZ	LOC120449498|XP_039487932.1|DSAN
OG0000078	LOC108011262|XP_036675195.1|DSUZ	LOC120454154|XP_039495149.1|DSAN
OG0000078	LOC108015391|XP_016937300.1|DSUZ	LOC120455667|XP_039497996.1|DSAN
OG0000078	LOC108016956|XP_016939380.1|DSUZ	LOC120457056|XP_039500165.1|DSAN
OG0000079	LOC108008363|XP_016927693.1|DSUZ	LOC120458927|XP_039502713.1|DSAN
OG0000079	LOC108008373|XP_016927706.1|DSUZ	LOC120456240|XP_039498869.1|DSAN
OG0000079	LOC108010440|XP_016930790.1|DSUZ	LOC120453707|XP_039494467.1|DSAN
OG0000080	LOC108008669|XP_016928052.2|DSUZ, LOC108018488|XP_016941536.1|DSUZ	LOC120445807|XP_039482353.1|DSAN, LOC120446014|XP_039482702.1|DSAN
OG0000080	LOC108009443|XP_016929282.1|DSUZ	LOC120445200|XP_039481358.1|DSAN
OG0000081	LOC108012473|XP_016933353.1|DSUZ	LOC120449798|XP_039488374.1|DSAN
OG0000082	LOC108005981|XP_016924910.2|DSUZ	LOC120453176|XP_039493670.1|DSAN
OG0000082	LOC108006237|XP_016925166.2|DSUZ, LOC108020861|XP_036674571.1|DSUZ	LOC120454374|XP_039495543.1|DSAN
OG0000083	LOC108021699|XP_016946017.1|DSUZ	LOC120458313|XP_039501854.1|DSAN
OG0000083	LOC108019227|XP_016942512.1|DSUZ	LOC120455686|XP_039498031.1|DSAN
OG0000083	LOC108018957|XP_016942050.1|DSUZ	LOC120456937|XP_039500014.1|DSAN
OG0000083	LOC108019013|XP_016942116.1|DSUZ	LOC120455849|XP_039498257.1|DSAN
OG0000083	LOC108021302|XP_016945444.1|DSUZ	LOC120450759|XP_039489843.1|DSAN
OG0000084	LOC108019885|XP_016943446.1|DSUZ	LOC120446957|XP_039484147.1|DSAN
OG0000084	LOC108017776|XP_016940388.1|DSUZ	LOC120444572|XP_039480266.1|DSAN
OG0000085	LOC108017846|XP_016940490.1|DSUZ	LOC120458439|XP_039502016.1|DSAN
OG0000085	LOC108017929|XP_036669795.1|DSUZ	LOC120448638|XP_039486700.1|DSAN
OG0000085	LOC108017827|XP_016940468.1|DSUZ	LOC120458440|XP_039502018.1|DSAN
OG0000085	LOC108018199|XP_016941204.1|DSUZ	LOC120456431|XP_039499200.1|DSAN
OG0000085	LOC108017928|XP_036669794.1|DSUZ	LOC120448625|XP_039486680.1|DSAN
OG0000086	LOC108009612|XP_016929587.1|DSUZ	LOC120444981|XP_039480942.1|DSAN
OG0000087	LOC108006715|XP_016925785.1|DSUZ	LOC120458014|XP_039501448.1|DSAN
OG0000087	LOC108013454|XP_016934823.1|DSUZ	LOC120452956|XP_039493382.1|DSAN
OG0000087	LOC108010645|XP_016931036.1|DSUZ	LOC120451745|XP_039491597.1|DSAN
OG0000088	LOC108018081|XP_016940973.1|DSUZ	LOC120445629|XP_039482091.1|DSAN
OG0000088	LOC108010533|XP_016930904.1|DSUZ	LOC120451916|XP_039491866.1|DSAN
OG0000088	LOC108017064|XP_016939511.1|DSUZ	LOC120448571|XP_039486565.1|DSAN
OG0000088	LOC108009734|XP_016929807.1|DSUZ	LOC120444823|XP_039480713.1|DSAN
OG0000088	LOC108017056|XP_016939503.2|DSUZ	LOC120448663|XP_039486732.1|DSAN
OG0000089	LOC108017134|XP_016939601.1|DSUZ	LOC120454625|XP_039496027.1|DSAN
OG0000089	LOC108013957|XP_016935459.1|DSUZ	LOC120454392|XP_039495577.1|DSAN
OG0000089	LOC108010600|XP_016930978.1|DSUZ	LOC120454433|XP_039495663.1|DSAN
OG0000089	LOC108012396|XP_016933244.1|DSUZ	LOC120447506|XP_039484850.1|DSAN
OG0000090	LOC108009148|XP_016928740.1|DSUZ	LOC120448309|XP_039486192.1|DSAN
OG0000090	LOC108008436|XP_016927775.1|DSUZ	LOC120448284|XP_039486150.1|DSAN
OG0000090	LOC108020200|XP_016943797.1|DSUZ	LOC120447536|XP_039484914.1|DSAN
OG0000090	LOC108013274|XP_016934533.1|DSUZ	LOC120449735|XP_039488300.1|DSAN
OG0000091	LOC108007205|XP_036674733.1|DSUZ	LOC120454553|XP_039495874.1|DSAN
OG0000091	LOC108021626|XP_016945921.1|DSUZ	LOC120458039|XP_039501482.1|DSAN
OG0000091	LOC108017510|XP_036673504.1|DSUZ, LOC108020281|XP_036677911.1|DSUZ	LOC120454568|XP_039495897.1|DSAN
OG0000091	LOC108017517|XP_016940076.2|DSUZ, LOC118879030|XP_036677910.1|DSUZ	LOC120452896|XP_039493288.1|DSAN
OG0000092	LOC108007922|XP_016927181.2|DSUZ	LOC120452494|XP_039492677.1|DSAN
OG0000092	LOC108007901|XP_016927158.2|DSUZ	LOC120453296|XP_039493860.1|DSAN
OG0000092	LOC108007563|XP_016926745.2|DSUZ	LOC120454055|XP_039494995.1|DSAN
OG0000092	LOC108007927|XP_016927187.2|DSUZ	LOC120453475|XP_039494142.1|DSAN
OG0000093	LOC108017965|XP_016940733.1|DSUZ	LOC120445748|XP_039482264.1|DSAN
OG0000093	LOC108015401|XP_016937310.2|DSUZ	LOC120456501|XP_039499302.1|DSAN
OG0000093	LOC108008101|XP_016927380.2|DSUZ	LOC120444750|XP_039480614.1|DSAN
OG0000093	LOC108004853|XP_016923427.1|DSUZ	LOC120451538|XP_039491256.1|DSAN
OG0000093	LOC108015362|XP_016937266.1|DSUZ	LOC120455113|XP_039496936.1|DSAN
OG0000094	LOC108012257|XP_016933045.2|DSUZ	LOC120447699|XP_039485161.1|DSAN
OG0000094	LOC108014341|XP_016935913.1|DSUZ	LOC120452712|XP_039493010.1|DSAN
OG0000095	LOC118879618|XP_036678414.1|DSUZ	LOC120447009|XP_039484295.1|DSAN, LOC120457588|XP_039501029.1|DSAN
OG0000096	LOC108005944|XP_016924862.1|DSUZ	LOC120446709|XP_039483748.1|DSAN
OG0000096	LOC108021485|XP_016945715.1|DSUZ	LOC120456060|XP_039498581.1|DSAN
OG0000096	LOC108006768|XP_036674772.1|DSUZ, LOC118878143|XP_036675694.1|DSUZ	LOC120451499|XP_039491185.1|DSAN
OG0000096	LOC108005977|XP_016924907.1|DSUZ	LOC120445403|XP_039481752.1|DSAN
OG0000097	LOC108015617|XP_036671854.1|DSUZ	LOC120449412|XP_039487802.1|DSAN
OG0000098	LOC108018693|XP_036672581.1|DSUZ	LOC120451400|XP_039491001.1|DSAN
OG0000099	LOC108016827|XP_016939133.1|DSUZ	LOC120455657|XP_039497983.1|DSAN
OG0000099	LOC108016981|XP_016939415.1|DSUZ	LOC120455656|XP_039497981.1|DSAN
OG0000100	LOC108008543|XP_016927903.1|DSUZ	LOC120446457|XP_039483387.1|DSAN
