Orthogroup	DSUZ.longest_only	DVIR.longest_only
OG0000046	LOC108015074|XP_016936802.1|DSUZ, LOC108011093|XP_036674691.1|DSUZ, LOC108011091|XP_016931645.2|DSUZ, LOC108011090|XP_016931644.1|DSUZ, LOC108008133|XP_016927411.1|DSUZ, LOC108011098|XP_036674670.1|DSUZ	LOC6629466|XP_032291044.1|DVIR, LOC6629465|XP_032291038.1|DVIR, LOC6629467|XP_002053883.2|DVIR, LOC6634417|XP_032296431.1|DVIR, LOC116652297|XP_032296495.1|DVIR
OG0000047	LOC108008533|XP_016927892.1|DSUZ	LOC6624851|XP_002050852.1|DVIR
OG0000047	LOC108008555|XP_016927914.1|DSUZ	LOC6624848|XP_002050849.2|DVIR
OG0000047	LOC108019650|XP_016943022.1|DSUZ	LOC6626318|XP_002049525.1|DVIR
OG0000047	LOC108013633|XP_016935067.1|DSUZ	LOC6623898|XP_015031386.1|DVIR
OG0000047	LOC108019638|XP_016943010.1|DSUZ	LOC6626924|XP_002049538.1|DVIR
OG0000048	LOC108011323|XP_016931922.2|DSUZ, LOC108011315|XP_016931911.1|DSUZ	LOC6623128|XP_002046219.1|DVIR
OG0000048	LOC108007323|XP_016926460.1|DSUZ	LOC6623801|XP_002046214.1|DVIR
OG0000048	LOC108007321|XP_016926458.2|DSUZ	LOC6623780|XP_002046212.1|DVIR
OG0000048	LOC108019378|XP_016942690.1|DSUZ	LOC6623749|XP_002046215.1|DVIR
OG0000049	LOC108020793|XP_016944660.2|DSUZ	LOC6632699|XP_002056032.2|DVIR
OG0000049	LOC108020795|XP_016944662.2|DSUZ	LOC6632702|XP_002056035.3|DVIR
OG0000049	LOC108019317|XP_016942627.2|DSUZ	LOC6632698|XP_002056031.1|DVIR
OG0000049	LOC108019319|XP_016942628.2|DSUZ	LOC116650324|XP_032289598.1|DVIR
OG0000049	LOC108020803|XP_016944672.2|DSUZ	LOC6632703|XP_002056036.2|DVIR
OG0000050	LOC108009777|XP_016929902.1|DSUZ	LOC116651245|XP_032293110.1|DVIR
OG0000050	LOC118878833|XP_036677754.1|DSUZ, LOC108007679|XP_036672301.1|DSUZ	LOC116650744|XP_032291206.1|DVIR
OG0000050	LOC108007666|XP_016926877.2|DSUZ, LOC118878835|XP_036677757.1|DSUZ, LOC108007675|XP_016926887.1|DSUZ, LOC118878829|XP_036677750.1|DSUZ	LOC6622355|XP_002047925.1|DVIR
OG0000050	LOC108007678|XP_016926890.1|DSUZ, LOC118878832|XP_036677753.1|DSUZ	LOC6622345|XP_002047924.2|DVIR
OG0000050	LOC108007676|XP_016926888.1|DSUZ, LOC118878830|XP_036677751.1|DSUZ	LOC6622312|XP_002047926.2|DVIR
OG0000050	LOC118878828|XP_036677749.1|DSUZ, LOC108007665|XP_016926876.1|DSUZ, LOC108007667|XP_016926878.2|DSUZ, LOC118878834|XP_036677756.1|DSUZ	LOC6622403|XP_002047934.2|DVIR
OG0000051	LOC108007968|XP_016927228.1|DSUZ	LOC6633160|XP_002056609.1|DVIR
OG0000051	LOC108008061|XP_016927332.1|DSUZ	LOC6630427|XP_002053739.1|DVIR
OG0000052	LOC108016209|XP_016938326.2|DSUZ, LOC108017445|XP_036674526.1|DSUZ, LOC108016205|XP_016938321.2|DSUZ, LOC108016212|XP_016938330.1|DSUZ, LOC108016207|XP_016938323.1|DSUZ	LOC6633117|XP_002056591.1|DVIR, LOC6633119|XP_002056593.1|DVIR, LOC6633120|XP_032289606.1|DVIR, LOC6633118|XP_002056592.2|DVIR
OG0000052	LOC108018024|XP_016940878.1|DSUZ	LOC6626909|XP_002050284.2|DVIR, LOC6626910|XP_002050285.2|DVIR
OG0000052	LOC108018025|XP_016940880.1|DSUZ	LOC6626911|XP_002050286.2|DVIR
OG0000053	LOC108019583|XP_016942913.1|DSUZ	LOC6625282|XP_002049664.3|DVIR
OG0000053	LOC108019582|XP_016942912.1|DSUZ	LOC6624847|XP_002049663.1|DVIR
OG0000053	LOC108019581|XP_016942910.1|DSUZ	LOC6624846|XP_002049662.1|DVIR
OG0000053	LOC108019580|XP_016942908.1|DSUZ	LOC6624845|XP_002049661.1|DVIR
OG0000053	LOC108019595|XP_016942926.1|DSUZ	LOC6624806|XP_002049656.1|DVIR
OG0000054	LOC108007018|XP_016926113.2|DSUZ	LOC6633223|XP_002056282.1|DVIR
OG0000054	LOC108007014|XP_016926109.2|DSUZ, LOC108007012|XP_016926106.2|DSUZ	LOC6629800|XP_002053376.1|DVIR
OG0000054	LOC108007023|XP_016926117.2|DSUZ, LOC108007019|XP_016926114.2|DSUZ	LOC6633224|XP_002056283.1|DVIR, LOC116650298|XP_032289550.1|DVIR
OG0000056	LOC108011021|XP_036674004.1|DSUZ	LOC6630824|XP_002054731.1|DVIR
OG0000056	LOC108011024|XP_016931542.2|DSUZ, LOC108011023|XP_016931541.2|DSUZ, LOC108011022|XP_016931540.2|DSUZ	LOC26531774|XP_032295287.1|DVIR, LOC6630956|XP_002054733.1|DVIR
OG0000056	LOC108018752|XP_016941818.1|DSUZ, LOC108018751|XP_016941817.2|DSUZ	LOC6627508|XP_002052791.1|DVIR
OG0000058	LOC108008838|XP_016928233.1|DSUZ, LOC108008882|XP_016928279.1|DSUZ, LOC108004630|XP_016923063.1|DSUZ, LOC108008875|XP_016928269.1|DSUZ	LOC6628288|XP_002051345.2|DVIR, LOC6628289|XP_032293797.1|DVIR, LOC6637243|XP_002060538.2|DVIR
OG0000058	LOC108010497|XP_016930860.1|DSUZ	LOC6628292|XP_002051349.1|DVIR, LOC6628291|XP_002051348.1|DVIR, LOC6628290|XP_002051347.1|DVIR
OG0000058	LOC108011123|XP_016931684.1|DSUZ	LOC6633609|XP_002056917.1|DVIR
OG0000059	LOC108010906|XP_016931395.2|DSUZ	LOC6635045|XP_002058688.1|DVIR
OG0000059	LOC108004991|XP_016923598.2|DSUZ, LOC108004995|XP_036675477.1|DSUZ	LOC6635047|XP_002058690.1|DVIR
OG0000059	LOC108010901|XP_016931379.2|DSUZ	LOC6635046|XP_032295222.1|DVIR
OG0000059	LOC108010889|XP_016931367.2|DSUZ	LOC6635049|XP_002058692.2|DVIR, LOC6635050|XP_002058693.1|DVIR, LOC6634861|XP_002058696.1|DVIR
OG0000060	LOC108005298|XP_016923997.1|DSUZ	LOC6634791|XP_002058127.1|DVIR
OG0000060	LOC108009039|XP_016928528.1|DSUZ	LOC6625933|XP_002048901.1|DVIR
OG0000060	LOC108011241|XP_016931834.2|DSUZ	LOC6633049|XP_032289802.1|DVIR
OG0000060	LOC108012147|XP_016932927.2|DSUZ	LOC6632878|XP_032289764.1|DVIR
OG0000060	LOC108005224|XP_016923903.1|DSUZ	LOC6633466|XP_002057057.1|DVIR
OG0000060	LOC108011810|XP_016932540.1|DSUZ	LOC6628994|XP_002052097.1|DVIR
OG0000061	LOC108008066|XP_016927350.1|DSUZ	LOC6628610|XP_002052171.1|DVIR
OG0000061	LOC108011189|XP_016931772.1|DSUZ	LOC6628552|XP_002052178.1|DVIR, LOC6628553|XP_002052179.2|DVIR
OG0000061	LOC108009548|XP_016929484.1|DSUZ	LOC6628612|XP_002052173.2|DVIR
OG0000061	LOC108010573|XP_036676705.1|DSUZ	LOC6628611|XP_002052172.1|DVIR
OG0000062	LOC108015083|XP_016936812.1|DSUZ	LOC6632062|XP_002055617.1|DVIR
OG0000063	LOC108007361|XP_036673723.1|DSUZ, LOC108007341|XP_036673724.1|DSUZ, LOC108007360|XP_016926501.1|DSUZ	LOC6631225|XP_002053143.1|DVIR, LOC6631224|XP_002053142.2|DVIR
OG0000063	LOC108012795|XP_016933718.1|DSUZ	LOC6623822|XP_002047823.1|DVIR
OG0000063	LOC108012616|XP_016933525.2|DSUZ	LOC26531302|XP_015031723.1|DVIR
OG0000063	LOC108012576|XP_016933479.1|DSUZ, LOC108012502|XP_016933399.1|DSUZ	LOC6623725|XP_002047822.1|DVIR, LOC6623782|XP_015030590.1|DVIR
OG0000064	LOC118878837|XP_036677759.1|DSUZ, LOC118876785|XP_036678236.1|DSUZ	LOC6628665|XP_002051821.1|DVIR
OG0000065	LOC108018380|XP_036672586.1|DSUZ	LOC6629926|XP_002054327.2|DVIR
OG0000065	LOC108019746|XP_016943174.1|DSUZ, LOC118877555|XP_036672587.1|DSUZ, LOC108018714|XP_036672583.1|DSUZ, LOC108018713|XP_016941774.2|DSUZ, LOC108015662|XP_016937647.2|DSUZ, LOC108015669|XP_036673839.1|DSUZ, LOC108015657|XP_036673844.1|DSUZ	LOC26531282|XP_032295178.1|DVIR, LOC6629266|XP_002054683.1|DVIR, LOC6629265|XP_002054682.2|DVIR, LOC6630377|XP_002054352.2|DVIR, LOC6625225|XP_002050105.1|DVIR, LOC6624840|XP_032293153.1|DVIR, LOC6624839|XP_002049183.2|DVIR
OG0000066	LOC108016054|XP_016938136.1|DSUZ, LOC108014819|XP_016936505.2|DSUZ	LOC6622764|XP_032291360.1|DVIR, LOC6633501|XP_002056825.1|DVIR
OG0000066	LOC108009663|XP_016929682.1|DSUZ	LOC6629133|XP_002051575.1|DVIR
OG0000066	LOC108007006|XP_016926101.2|DSUZ	LOC6632483|XP_002056296.1|DVIR
OG0000066	LOC108019078|XP_016942229.1|DSUZ	LOC6631952|XP_002055404.1|DVIR
OG0000066	LOC108009981|XP_016930245.1|DSUZ	LOC6636077|XP_002059608.1|DVIR
OG0000067	LOC108018360|XP_036672819.1|DSUZ	LOC6632379|XP_002056002.1|DVIR
OG0000067	LOC108011429|XP_016932047.1|DSUZ	LOC6623824|XP_002047391.1|DVIR
OG0000067	LOC108008496|XP_016927850.1|DSUZ	LOC116650975|XP_032292230.1|DVIR, LOC6636461|XP_002059820.1|DVIR
OG0000067	LOC108011430|XP_036670601.1|DSUZ	LOC6623938|XP_002047390.1|DVIR
OG0000067	LOC108012571|XP_016933475.1|DSUZ	LOC6623911|XP_002046867.1|DVIR
OG0000068	LOC108018226|XP_016941234.1|DSUZ	LOC6626486|XP_015029513.1|DVIR
OG0000068	LOC108015246|XP_016937086.1|DSUZ	LOC6631686|XP_032295536.1|DVIR
OG0000069	LOC108008583|XP_016927949.1|DSUZ	LOC6627146|XP_002048958.2|DVIR
OG0000070	LOC108010939|XP_016931440.1|DSUZ, LOC108008584|XP_016927954.1|DSUZ	LOC6628714|XP_002051332.1|DVIR
OG0000070	LOC108014746|XP_036671592.1|DSUZ	LOC6631435|XP_002054957.2|DVIR
OG0000070	LOC108008382|XP_016927718.1|DSUZ	LOC6628614|XP_002051334.1|DVIR
OG0000070	LOC108016673|XP_016938880.1|DSUZ	LOC6628613|XP_002051333.1|DVIR
OG0000071	LOC108010694|XP_036670542.1|DSUZ	LOC6623560|XP_002048623.2|DVIR
OG0000071	LOC118877301|XP_036671340.1|DSUZ	LOC6622067|XP_002047717.2|DVIR
OG0000071	LOC108013781|XP_016935236.2|DSUZ	LOC6622389|XP_032290781.1|DVIR
OG0000072	LOC108008238|XP_016927518.1|DSUZ	LOC6627108|XP_002050848.2|DVIR
OG0000072	LOC108010178|XP_016930510.2|DSUZ	LOC6627106|XP_002050846.1|DVIR
OG0000073	LOC108006185|XP_016925109.1|DSUZ	LOC6625785|XP_002049583.1|DVIR
OG0000073	LOC108016759|XP_036676337.1|DSUZ	LOC6634684|XP_032289237.1|DVIR
OG0000073	LOC108013859|XP_036672571.1|DSUZ, LOC108017156|XP_036675209.1|DSUZ	LOC6635019|XP_015024910.1|DVIR
OG0000074	LOC108012499|XP_036670611.1|DSUZ, LOC108012409|XP_016933258.1|DSUZ	LOC116650728|XP_032291099.1|DVIR, LOC6624120|XP_002046531.3|DVIR
OG0000074	LOC108004794|XP_016923335.2|DSUZ	LOC6623893|XP_002046826.2|DVIR
OG0000075	LOC108013328|XP_016934616.1|DSUZ	LOC6623483|XP_002048200.1|DVIR
OG0000075	LOC108013578|XP_016934994.1|DSUZ	LOC6623521|XP_002048202.1|DVIR
OG0000075	LOC108012554|XP_016933456.2|DSUZ, LOC108013579|XP_016934995.1|DSUZ	LOC6622654|XP_002048201.1|DVIR
OG0000075	LOC108013329|XP_016934617.1|DSUZ	LOC6622714|XP_002048203.1|DVIR, LOC6622627|XP_002048199.1|DVIR
OG0000076	LOC108005825|XP_036670890.1|DSUZ	LOC6636598|XP_015023834.1|DVIR
OG0000076	LOC108014332|XP_036673815.1|DSUZ, LOC108019254|XP_036673770.1|DSUZ	LOC6633207|XP_015026204.1|DVIR, LOC6633206|XP_032289829.1|DVIR
OG0000076	LOC108015039|XP_016936760.1|DSUZ	LOC6632148|XP_002055757.3|DVIR
OG0000076	LOC108015414|XP_016937334.1|DSUZ	LOC6631560|XP_002055437.1|DVIR
OG0000077	LOC108009747|XP_016929834.1|DSUZ	LOC6627101|XP_002049944.1|DVIR
OG0000077	LOC108015852|XP_016937909.1|DSUZ	LOC6629945|XP_002053003.1|DVIR
OG0000077	LOC108010141|XP_016930463.1|DSUZ	LOC6624992|XP_002049450.1|DVIR
OG0000077	LOC108014833|XP_016936524.2|DSUZ	LOC6631157|XP_002054511.2|DVIR
OG0000078	LOC108008657|XP_016928031.1|DSUZ	LOC6625190|XP_002049123.3|DVIR, LOC26531397|XP_015030323.1|DVIR, LOC6625191|XP_002049124.2|DVIR
OG0000078	LOC108006897|XP_016925974.2|DSUZ	LOC6622767|XP_002048006.1|DVIR
OG0000078	LOC108011262|XP_036675195.1|DSUZ	LOC6632525|XP_002056424.2|DVIR
OG0000078	LOC108015391|XP_016937300.1|DSUZ	LOC6632017|XP_002055232.3|DVIR
OG0000078	LOC108016956|XP_016939380.1|DSUZ	LOC6631517|XP_002055314.1|DVIR
OG0000079	LOC108008363|XP_016927693.1|DSUZ, LOC108008373|XP_016927706.1|DSUZ	LOC6628022|XP_002052522.2|DVIR
OG0000079	LOC108010440|XP_016930790.1|DSUZ	LOC6628021|XP_002052521.1|DVIR
OG0000080	LOC108008669|XP_016928052.2|DSUZ, LOC108018488|XP_016941536.1|DSUZ	LOC6635875|XP_002059348.1|DVIR
OG0000080	LOC108009443|XP_016929282.1|DSUZ	LOC6625499|XP_002049016.1|DVIR
OG0000081	LOC108012473|XP_016933353.1|DSUZ	LOC6622786|XP_002047047.2|DVIR
OG0000082	LOC108005981|XP_016924910.2|DSUZ	LOC6631012|XP_032295246.1|DVIR
OG0000082	LOC108006237|XP_016925166.2|DSUZ, LOC108020861|XP_036674571.1|DSUZ, LOC118877946|XP_036674572.1|DSUZ, LOC108006234|XP_036672863.1|DSUZ	LOC6634864|XP_002058699.1|DVIR
OG0000083	LOC108021699|XP_016946017.1|DSUZ, LOC108019227|XP_016942512.1|DSUZ, LOC108018957|XP_016942050.1|DSUZ, LOC108019013|XP_016942116.1|DSUZ	LOC6624533|XP_002047646.1|DVIR
OG0000083	LOC108021302|XP_016945444.1|DSUZ	LOC6627816|XP_002051141.2|DVIR
OG0000084	LOC108019885|XP_016943446.1|DSUZ	LOC6625031|XP_002050290.1|DVIR
OG0000084	LOC108017776|XP_016940388.1|DSUZ	LOC6627277|XP_002050654.1|DVIR
OG0000085	LOC108017928|XP_036669794.1|DSUZ	LOC6625945|XP_015029990.1|DVIR
OG0000086	LOC108009612|XP_016929587.1|DSUZ	LOC6625022|XP_002050781.1|DVIR, LOC6637034|XP_032292292.1|DVIR
OG0000087	LOC108006715|XP_016925785.1|DSUZ	LOC6627342|XP_002052453.1|DVIR
OG0000087	LOC108013454|XP_016934823.1|DSUZ	LOC6633896|XP_002057589.1|DVIR
OG0000087	LOC108010645|XP_016931036.1|DSUZ	LOC6634233|XP_032293774.1|DVIR
OG0000088	LOC108018081|XP_016940973.1|DSUZ	LOC6624854|XP_002049202.1|DVIR
OG0000088	LOC108010533|XP_016930904.1|DSUZ	LOC6628498|XP_002051493.2|DVIR
OG0000088	LOC108017064|XP_016939511.1|DSUZ	LOC6623155|XP_015030407.1|DVIR
OG0000088	LOC108009734|XP_016929807.1|DSUZ	LOC26531309|XP_015031726.1|DVIR
OG0000088	LOC108017056|XP_016939503.2|DSUZ	LOC6623099|XP_002048556.1|DVIR
OG0000089	LOC108017134|XP_016939601.1|DSUZ	LOC6630704|XP_002054644.1|DVIR
OG0000089	LOC108010600|XP_016930978.1|DSUZ	LOC6635266|XP_002058736.2|DVIR
OG0000089	LOC108012396|XP_016933244.1|DSUZ	LOC6623346|XP_002047269.1|DVIR
OG0000090	LOC108009148|XP_016928740.1|DSUZ	LOC6625113|XP_002049287.1|DVIR
OG0000090	LOC108008436|XP_016927775.1|DSUZ	LOC6625413|XP_002049290.1|DVIR
OG0000090	LOC108020200|XP_016943797.1|DSUZ	LOC6622878|XP_002046497.1|DVIR
OG0000090	LOC108013274|XP_016934533.1|DSUZ	LOC6622829|XP_002047055.2|DVIR
OG0000091	LOC108007205|XP_036674733.1|DSUZ	LOC6630750|XP_032294848.1|DVIR
OG0000091	LOC108021626|XP_016945921.1|DSUZ	LOC6627714|XP_002051636.1|DVIR
OG0000091	LOC108017510|XP_036673504.1|DSUZ, LOC108020281|XP_036677911.1|DSUZ	LOC6632846|XP_002056244.1|DVIR
OG0000091	LOC108017517|XP_016940076.2|DSUZ, LOC118879030|XP_036677910.1|DSUZ	LOC6632847|XP_002056245.1|DVIR
OG0000092	LOC108007922|XP_016927181.2|DSUZ	LOC6630632|XP_002053630.3|DVIR
OG0000092	LOC108007901|XP_016927158.2|DSUZ	LOC6630635|XP_002053633.1|DVIR
OG0000092	LOC108007563|XP_016926745.2|DSUZ, LOC108007927|XP_016927187.2|DSUZ	LOC6630634|XP_002053632.1|DVIR
OG0000093	LOC108017965|XP_016940733.1|DSUZ	LOC6627672|XP_002051948.1|DVIR
OG0000093	LOC108015362|XP_016937266.1|DSUZ	LOC6631541|XP_002055065.2|DVIR
OG0000094	LOC108012257|XP_016933045.2|DSUZ	LOC6623745|XP_002047834.1|DVIR
OG0000094	LOC108014341|XP_016935913.1|DSUZ	LOC116651603|XP_032294227.1|DVIR, LOC6628121|XP_032296013.1|DVIR
OG0000096	LOC108005944|XP_016924862.1|DSUZ	LOC6633088|XP_002056271.1|DVIR
OG0000096	LOC108021485|XP_016945715.1|DSUZ	LOC6633047|XP_002056270.1|DVIR
OG0000096	LOC108006768|XP_036674772.1|DSUZ, LOC118878143|XP_036675694.1|DSUZ	LOC6633089|XP_002056272.1|DVIR
OG0000096	LOC108005977|XP_016924907.1|DSUZ	LOC6628330|XP_002051202.1|DVIR
OG0000098	LOC108018693|XP_036672581.1|DSUZ	LOC6632457|XP_002056303.1|DVIR, LOC6634916|XP_002058676.1|DVIR
OG0000099	LOC108016827|XP_016939133.1|DSUZ	LOC6626032|XP_002049608.1|DVIR
OG0000099	LOC108016981|XP_016939415.1|DSUZ	LOC6633490|XP_015025434.1|DVIR
OG0000100	LOC108008543|XP_016927903.1|DSUZ	LOC26530999|XP_015030268.1|DVIR
OG0000100	LOC108007575|XP_016926757.2|DSUZ	LOC6632993|XP_015025819.1|DVIR
OG0000100	LOC108016414|XP_016938552.1|DSUZ	LOC6629837|XP_002054537.2|DVIR, LOC6630168|XP_002054788.2|DVIR
OG0000100	LOC108016415|XP_016938553.2|DSUZ	LOC6630166|XP_015026846.1|DVIR
OG0000101	LOC108017021|XP_036671509.1|DSUZ, LOC108020448|XP_036672450.1|DSUZ	LOC6622530|XP_015030654.1|DVIR
OG0000101	LOC118877521|XP_036672462.1|DSUZ	LOC26531878|XP_032290505.1|DVIR
OG0000101	LOC118877329|XP_036671513.1|DSUZ	LOC116650581|XP_032290504.1|DVIR
OG0000101	LOC118877522|XP_036672463.1|DSUZ	LOC6622479|XP_015030655.1|DVIR
OG0000101	LOC118877220|XP_036670518.1|DSUZ	LOC6622519|XP_015030651.1|DVIR
OG0000102	LOC108009336|XP_016929103.1|DSUZ	LOC6626051|XP_002050456.1|DVIR
OG0000102	LOC108009476|XP_016929345.1|DSUZ	LOC6627172|XP_002048695.1|DVIR
OG0000103	LOC108012611|XP_016933519.1|DSUZ, LOC108019406|XP_016942716.2|DSUZ	LOC6623591|XP_002046807.1|DVIR, LOC6623698|XP_002046808.1|DVIR
OG0000103	LOC108010501|XP_016930863.2|DSUZ	LOC6623703|XP_002046809.1|DVIR
OG0000103	LOC108009753|XP_016929854.1|DSUZ	LOC6636437|XP_032291286.1|DVIR, LOC116649737|XP_032291663.1|DVIR
OG0000104	LOC108018816|XP_036670778.1|DSUZ	LOC6623499|XP_002046233.3|DVIR
OG0000104	LOC108008643|XP_016928021.1|DSUZ	LOC6634072|XP_002057874.1|DVIR
OG0000104	LOC108018835|XP_036671763.1|DSUZ	LOC6623916|XP_002046238.1|DVIR
OG0000105	LOC108014115|XP_016935629.2|DSUZ, LOC108014116|XP_016935630.2|DSUZ, LOC108018286|XP_016941301.2|DSUZ, LOC108018333|XP_016941363.2|DSUZ, LOC108019558|XP_016942884.1|DSUZ	LOC6634229|XP_002057740.1|DVIR
OG0000105	LOC108019998|XP_036673113.1|DSUZ	LOC6631244|XP_002053645.1|DVIR
OG0000105	LOC118877652|XP_036673146.1|DSUZ, LOC108007058|XP_036673468.1|DSUZ, LOC108007036|XP_016926132.2|DSUZ, LOC108007052|XP_016926148.1|DSUZ	LOC6631241|XP_032293557.1|DVIR
OG0000107	LOC108008259|XP_016927537.1|DSUZ, LOC108012670|XP_016933589.1|DSUZ, LOC108012988|XP_016934089.1|DSUZ, LOC108013596|XP_016935022.1|DSUZ, LOC108018663|XP_016941724.2|DSUZ, LOC108010416|XP_016930765.2|DSUZ, LOC108008260|XP_016927538.1|DSUZ, LOC108018456|XP_036668919.1|DSUZ	LOC6626882|XP_002049719.3|DVIR, LOC6624939|XP_002049038.3|DVIR, LOC6624938|XP_032293158.1|DVIR, LOC26530451|XP_015030202.1|DVIR
OG0000109	LOC108021564|XP_036669705.1|DSUZ, LOC108021565|XP_016945829.1|DSUZ	LOC6628484|XP_002052031.2|DVIR
OG0000109	LOC108005294|XP_016923988.1|DSUZ	LOC6628433|XP_032294226.1|DVIR
OG0000110	LOC118877474|XP_036672419.1|DSUZ	LOC6622405|XP_002046654.1|DVIR
OG0000110	LOC108018764|XP_036672071.1|DSUZ	LOC6622336|XP_032291383.1|DVIR, LOC6622410|XP_002046655.1|DVIR
OG0000110	LOC108005797|XP_016924616.1|DSUZ	LOC6622454|XP_002046656.2|DVIR
OG0000110	LOC108005830|XP_016924657.1|DSUZ	LOC6622494|XP_002046657.1|DVIR
OG0000111	LOC108008514|XP_016927871.1|DSUZ	LOC6625186|XP_002049119.1|DVIR
OG0000111	LOC108008501|XP_016927854.2|DSUZ, LOC108008570|XP_016927933.1|DSUZ	LOC6624898|XP_002049116.1|DVIR, LOC6624897|XP_002049115.1|DVIR
OG0000112	LOC108015224|XP_016937055.1|DSUZ, LOC108005343|XP_016924071.1|DSUZ	LOC6631730|XP_002055577.1|DVIR
OG0000112	LOC108015053|XP_016936781.1|DSUZ, LOC108015052|XP_016936780.2|DSUZ	LOC6631731|XP_002055578.1|DVIR, LOC6632015|XP_002055230.1|DVIR, LOC6632116|XP_002055254.1|DVIR
OG0000113	LOC108014373|XP_016935957.2|DSUZ	LOC6631790|XP_002055369.2|DVIR, LOC6633853|XP_002057376.2|DVIR
OG0000114	LOC108012462|XP_016933345.1|DSUZ, LOC108011525|XP_016932181.1|DSUZ	LOC6627890|XP_002052296.1|DVIR
OG0000114	LOC108011501|XP_016932144.1|DSUZ	LOC6627889|XP_002052295.1|DVIR
OG0000114	LOC108011519|XP_016932168.1|DSUZ	LOC6627888|XP_002052294.1|DVIR
OG0000116	LOC108007913|XP_016927170.2|DSUZ	LOC6630742|XP_002053203.1|DVIR
OG0000116	LOC108007909|XP_016927167.2|DSUZ	LOC6630741|XP_002053202.1|DVIR
OG0000117	LOC108016234|XP_016938352.1|DSUZ	LOC6633971|XP_002057479.1|DVIR
OG0000117	LOC108016246|XP_016938362.1|DSUZ	LOC6633970|XP_002057478.1|DVIR
OG0000117	LOC108016266|XP_016938383.1|DSUZ	LOC6633968|XP_002057476.1|DVIR, LOC6633969|XP_002057477.1|DVIR
OG0000118	LOC108017871|XP_016940521.1|DSUZ, LOC108006685|XP_016925716.2|DSUZ, LOC108021821|XP_016946117.1|DSUZ	LOC6627951|XP_002051424.1|DVIR
OG0000119	LOC108013886|XP_036674104.1|DSUZ	LOC6632723|XP_002056046.1|DVIR
OG0000119	LOC118877873|XP_036674103.1|DSUZ	LOC6632724|XP_002056047.1|DVIR
OG0000120	LOC108016657|XP_016938855.1|DSUZ	LOC6634529|XP_002057958.1|DVIR
OG0000120	LOC108009227|XP_036669490.1|DSUZ	LOC6625102|XP_002050121.1|DVIR
OG0000120	LOC108012807|XP_016933734.1|DSUZ	LOC6622041|XP_002046464.1|DVIR
OG0000121	LOC108015022|XP_016936739.1|DSUZ, LOC108015070|XP_016936798.1|DSUZ	LOC6632053|XP_002055250.1|DVIR
OG0000121	LOC118877889|XP_036674201.1|DSUZ, LOC108013784|XP_016935240.2|DSUZ	LOC6630360|XP_002054040.1|DVIR
OG0000121	LOC118877888|XP_036674200.1|DSUZ, LOC108020171|XP_016943763.2|DSUZ, LOC108020172|XP_016943764.1|DSUZ, LOC118877890|XP_036674203.1|DSUZ	LOC6630940|XP_032295844.1|DVIR
OG0000122	LOC108013308|XP_016934591.1|DSUZ	LOC6628202|XP_002052211.2|DVIR
OG0000122	LOC108016559|XP_036676660.1|DSUZ	LOC6635441|XP_002058981.1|DVIR
OG0000122	LOC108008928|XP_016928328.1|DSUZ	LOC116651034|XP_032292531.1|DVIR, LOC6636460|XP_002059819.1|DVIR
OG0000122	LOC108013335|XP_016934628.1|DSUZ	LOC6629169|XP_002051908.1|DVIR
OG0000123	LOC108008818|XP_016928213.1|DSUZ	LOC6626378|XP_002050355.1|DVIR
OG0000123	LOC108015988|XP_036675055.1|DSUZ	LOC6633191|XP_032289496.1|DVIR
OG0000124	LOC108009296|XP_016929025.1|DSUZ, LOC108019931|XP_016943529.1|DSUZ	LOC116649740|XP_015028914.1|DVIR, LOC26531268|XP_015028913.1|DVIR, LOC26531789|XP_015028987.1|DVIR, LOC26531912|XP_015027957.1|DVIR, LOC6630342|XP_002054591.2|DVIR
OG0000124	LOC108019575|XP_016942900.2|DSUZ, LOC108019576|XP_016942901.1|DSUZ	LOC6625762|XP_002049873.1|DVIR
OG0000125	LOC108016132|XP_036675271.1|DSUZ	LOC6630876|XP_015026944.1|DVIR
OG0000125	LOC108014689|XP_036677888.1|DSUZ	LOC6632605|XP_015026066.1|DVIR
OG0000125	LOC108009622|XP_016929599.1|DSUZ	LOC6627104|XP_002050844.2|DVIR
OG0000126	LOC108009171|XP_016928793.1|DSUZ	LOC6634255|XP_002057641.1|DVIR, LOC6628583|XP_002051517.1|DVIR, LOC6628582|XP_032293597.1|DVIR
OG0000127	LOC108007946|XP_016927204.2|DSUZ, LOC108007945|XP_036674902.1|DSUZ	LOC6632494|XP_002056447.1|DVIR
OG0000127	LOC108007944|XP_036674903.1|DSUZ	LOC6632493|XP_002056446.1|DVIR
OG0000127	LOC108013814|XP_016935278.1|DSUZ	LOC6632492|XP_032289615.1|DVIR
OG0000128	LOC108010195|XP_016930528.1|DSUZ, LOC108010196|XP_036669301.1|DSUZ	LOC6625639|XP_002050309.2|DVIR
OG0000128	LOC108008131|XP_036668973.1|DSUZ, LOC108008129|XP_016927408.2|DSUZ, LOC108008357|XP_016927677.1|DSUZ	LOC6634932|XP_002058443.1|DVIR
OG0000128	LOC108013855|XP_036672845.1|DSUZ, LOC118878072|XP_036675185.1|DSUZ, LOC108013857|XP_036675109.1|DSUZ	LOC6625638|XP_002050308.2|DVIR, LOC6625637|XP_015029249.1|DVIR
OG0000129	LOC108015255|XP_016937096.1|DSUZ	LOC6633554|XP_002057251.1|DVIR
