Orthogroup	DSUZ.longest_only	DSER.longest_only
OG0000042	LOC108017720|XP_016940319.1|DSUZ	LOC110191697|XP_020818272.1|DSER, LOC110191695|XP_020818269.1|DSER
OG0000043	LOC108006018|XP_016924950.2|DSUZ	LOC110187856|XP_020813000.1|DSER
OG0000043	LOC108006051|XP_036674427.1|DSUZ	LOC110188004|XP_020813185.1|DSER
OG0000043	LOC118878135|XP_036675630.1|DSUZ, LOC108006062|XP_016924995.2|DSUZ	LOC110187778|XP_020812905.1|DSER, LOC110187703|XP_020812796.1|DSER, LOC110187702|XP_020812795.1|DSER
OG0000043	LOC108010802|XP_016931225.2|DSUZ	LOC110191369|XP_020817880.1|DSER
OG0000043	LOC108006056|XP_016924989.2|DSUZ	LOC110187786|XP_020812917.1|DSER
OG0000044	LOC108012094|XP_016932860.2|DSUZ	LOC110186554|XP_020811416.1|DSER, LOC110186305|XP_020811085.1|DSER
OG0000044	LOC108007932|XP_036674251.1|DSUZ	LOC110186559|XP_020811423.1|DSER, LOC110186558|XP_020811422.1|DSER
OG0000044	LOC108007930|XP_036674252.1|DSUZ	LOC110186306|XP_020811086.1|DSER, LOC110186581|XP_020811453.1|DSER
OG0000044	LOC108007915|XP_016927173.2|DSUZ	LOC110186555|XP_020811417.1|DSER
OG0000044	LOC108007906|XP_016927164.2|DSUZ	LOC110186661|XP_020811584.1|DSER
OG0000044	LOC108011721|XP_016932432.2|DSUZ	LOC110186693|XP_020811620.1|DSER
OG0000045	LOC108004812|XP_036670921.1|DSUZ	LOC110178672|XP_020801529.1|DSER
OG0000045	LOC108012264|XP_016933053.1|DSUZ, LOC108012265|XP_016933055.1|DSUZ	LOC110178605|XP_020801449.1|DSER, LOC110178606|XP_020801450.1|DSER
OG0000045	LOC108005813|XP_016924631.1|DSUZ	LOC110186854|XP_020811804.1|DSER, LOC110176386|XP_020798377.1|DSER, LOC110186862|XP_020811816.1|DSER
OG0000045	LOC108005814|XP_016924632.1|DSUZ	LOC110187537|XP_020812593.1|DSER
OG0000046	LOC108014425|XP_016936027.2|DSUZ	LOC110188408|XP_020813792.1|DSER
OG0000046	LOC108014937|XP_016936647.1|DSUZ	LOC110180077|XP_020803358.1|DSER
OG0000046	LOC108014936|XP_016936646.1|DSUZ	LOC110180079|XP_020803360.1|DSER
OG0000046	LOC108015074|XP_016936802.1|DSUZ	LOC110180089|XP_020803371.1|DSER, LOC110180088|XP_020803370.1|DSER
OG0000046	LOC108011093|XP_036674691.1|DSUZ	LOC110185913|XP_020810588.1|DSER
OG0000046	LOC108011090|XP_016931644.1|DSUZ, LOC108008133|XP_016927411.1|DSUZ	LOC110184743|XP_020809034.1|DSER
OG0000046	LOC108011098|XP_036674670.1|DSUZ	LOC110184620|XP_020808877.1|DSER, LOC110184815|XP_020809118.1|DSER
OG0000047	LOC108008533|XP_016927892.1|DSUZ	LOC110180463|XP_020803800.1|DSER
OG0000047	LOC108008555|XP_016927914.1|DSUZ	LOC110176287|XP_020798269.1|DSER
OG0000047	LOC108019650|XP_016943022.1|DSUZ	LOC110189583|XP_020815375.1|DSER
OG0000047	LOC108013633|XP_016935067.1|DSUZ	LOC110184762|XP_020809052.1|DSER
OG0000047	LOC108019638|XP_016943010.1|DSUZ	LOC110189698|XP_020815532.1|DSER
OG0000047	LOC108012941|XP_016933968.1|DSUZ	LOC110184679|XP_020808950.1|DSER
OG0000048	LOC108011323|XP_016931922.2|DSUZ, LOC108011315|XP_016931911.1|DSUZ	LOC110190450|XP_020816610.1|DSER, LOC110190451|XP_020816611.1|DSER
OG0000048	LOC108007323|XP_016926460.1|DSUZ	LOC110190459|XP_020816619.1|DSER
OG0000048	LOC108007321|XP_016926458.2|DSUZ	LOC110190447|XP_020816607.1|DSER
OG0000048	LOC108019378|XP_016942690.1|DSUZ	LOC110190454|XP_020816613.1|DSER
OG0000049	LOC108020793|XP_016944660.2|DSUZ	LOC110188535|XP_020813941.1|DSER
OG0000049	LOC108020795|XP_016944662.2|DSUZ	LOC110188465|XP_020813853.1|DSER
OG0000049	LOC108019317|XP_016942627.2|DSUZ	LOC110188330|XP_020813697.1|DSER
OG0000049	LOC118877929|XP_036674430.1|DSUZ	LOC110188568|XP_020813987.1|DSER
OG0000049	LOC108019319|XP_016942628.2|DSUZ	LOC110188331|XP_020813698.1|DSER
OG0000049	LOC108020803|XP_016944672.2|DSUZ	LOC110188656|XP_020814093.1|DSER
OG0000050	LOC108009777|XP_016929902.1|DSUZ	LOC110180270|XP_020803585.1|DSER
OG0000050	LOC118878833|XP_036677754.1|DSUZ, LOC108007679|XP_036672301.1|DSUZ	LOC110190383|XP_020816472.1|DSER
OG0000050	LOC108007675|XP_016926887.1|DSUZ, LOC118878829|XP_036677750.1|DSUZ	LOC110190030|XP_020815992.1|DSER
OG0000050	LOC108007678|XP_016926890.1|DSUZ, LOC118878832|XP_036677753.1|DSUZ	LOC110190392|XP_020816504.1|DSER
OG0000050	LOC108007676|XP_016926888.1|DSUZ, LOC118878830|XP_036677751.1|DSUZ	LOC110190033|XP_020815994.1|DSER
OG0000050	LOC118878828|XP_036677749.1|DSUZ, LOC108007665|XP_016926876.1|DSUZ, LOC108007667|XP_016926878.2|DSUZ, LOC118878834|XP_036677756.1|DSUZ	LOC110190029|XP_020815991.1|DSER
OG0000050	LOC108007677|XP_016926889.1|DSUZ, LOC118878831|XP_036677752.1|DSUZ	LOC110190031|XP_020815993.1|DSER
OG0000051	LOC108007968|XP_016927228.1|DSUZ	LOC110187927|XP_020813097.1|DSER
OG0000051	LOC108008061|XP_016927332.1|DSUZ	LOC110186721|XP_020811651.1|DSER
OG0000051	LOC108010880|XP_036675361.1|DSUZ, LOC118877892|XP_036674208.1|DSUZ, LOC108017397|XP_036673834.1|DSUZ, LOC108019259|XP_016942548.2|DSUZ	LOC110176579|XP_020798652.1|DSER
OG0000052	LOC108016209|XP_016938326.2|DSUZ, LOC108017445|XP_036674526.1|DSUZ	LOC110191159|XP_020817576.1|DSER
OG0000052	LOC108016205|XP_016938321.2|DSUZ	LOC110188482|XP_020813871.1|DSER
OG0000052	LOC108016212|XP_016938330.1|DSUZ	LOC110188395|XP_020813776.1|DSER
OG0000052	LOC108018024|XP_016940878.1|DSUZ	LOC110178467|XP_020801266.1|DSER
OG0000052	LOC108018025|XP_016940880.1|DSUZ	LOC110178444|XP_020801237.1|DSER
OG0000053	LOC108019583|XP_016942913.1|DSUZ	LOC110176132|XP_020798030.1|DSER
OG0000053	LOC108019582|XP_016942912.1|DSUZ	LOC110176120|XP_020798020.1|DSER
OG0000053	LOC108019581|XP_016942910.1|DSUZ	LOC110176110|XP_020798009.1|DSER
OG0000053	LOC108019580|XP_016942908.1|DSUZ	LOC110176101|XP_020798000.1|DSER
OG0000053	LOC108019595|XP_016942926.1|DSUZ	LOC110176153|XP_020798053.1|DSER
OG0000054	LOC108007018|XP_016926113.2|DSUZ	LOC110191806|XP_020818417.1|DSER
OG0000054	LOC108007014|XP_016926109.2|DSUZ, LOC108007012|XP_016926106.2|DSUZ	LOC110191860|XP_020818499.1|DSER
OG0000054	LOC108007023|XP_016926117.2|DSUZ	LOC110191877|XP_020818520.1|DSER
OG0000054	LOC108007019|XP_016926114.2|DSUZ	LOC110191876|XP_020818519.1|DSER
OG0000055	LOC108016465|XP_016938609.1|DSUZ	LOC110186437|XP_020811278.1|DSER, LOC110186438|XP_020811279.1|DSER
OG0000055	LOC108016454|XP_016938596.1|DSUZ	LOC110186692|XP_020811619.1|DSER
OG0000056	LOC108011021|XP_036674004.1|DSUZ	LOC110191245|XP_020817684.1|DSER
OG0000056	LOC108011020|XP_036674003.1|DSUZ	LOC110191242|XP_020817680.1|DSER
OG0000056	LOC108011024|XP_016931542.2|DSUZ	LOC110191246|XP_020817685.1|DSER
OG0000056	LOC108011023|XP_016931541.2|DSUZ	LOC110191243|XP_020817681.1|DSER
OG0000056	LOC108011022|XP_016931540.2|DSUZ	LOC110191244|XP_020817682.1|DSER
OG0000056	LOC108018752|XP_016941818.1|DSUZ	LOC110191006|XP_020817383.1|DSER, LOC110191004|XP_020817381.1|DSER
OG0000056	LOC108018751|XP_016941817.2|DSUZ	LOC110191023|XP_020817399.1|DSER, LOC110191359|XP_020817866.1|DSER
OG0000058	LOC108008882|XP_016928279.1|DSUZ, LOC108004630|XP_016923063.1|DSUZ	LOC110185667|XP_020810288.1|DSER, LOC110183409|XP_020807348.1|DSER, LOC110185666|XP_020810287.1|DSER, LOC110183419|XP_020807360.1|DSER
OG0000058	LOC108010497|XP_016930860.1|DSUZ	LOC110185668|XP_020810289.1|DSER
OG0000058	LOC108011123|XP_016931684.1|DSUZ	LOC110182841|XP_020806632.1|DSER
OG0000059	LOC108010906|XP_016931395.2|DSUZ	LOC110186834|XP_020811783.1|DSER
OG0000059	LOC108004991|XP_016923598.2|DSUZ	LOC110186820|XP_020811767.1|DSER
OG0000059	LOC108004995|XP_036675477.1|DSUZ	LOC110186812|XP_020811757.1|DSER
OG0000059	LOC108010901|XP_016931379.2|DSUZ	LOC110186800|XP_020811738.1|DSER
OG0000059	LOC108010897|XP_016931376.2|DSUZ, LOC108010892|XP_036675426.1|DSUZ	LOC110186604|XP_020811494.1|DSER, LOC110186605|XP_020811496.1|DSER
OG0000059	LOC108010889|XP_016931367.2|DSUZ	LOC110186808|XP_020811749.1|DSER
OG0000060	LOC108005298|XP_016923997.1|DSUZ	LOC110178856|XP_020801778.1|DSER
OG0000060	LOC108009039|XP_016928528.1|DSUZ	LOC110187211|XP_020812270.1|DSER
OG0000060	LOC108011241|XP_016931834.2|DSUZ	LOC110177198|XP_020799453.1|DSER
OG0000060	LOC108012147|XP_016932927.2|DSUZ	LOC110186504|XP_020811358.1|DSER
OG0000060	LOC108005224|XP_016923903.1|DSUZ	LOC110180206|XP_020803522.1|DSER
OG0000060	LOC108011810|XP_016932540.1|DSUZ	LOC110184888|XP_020809193.1|DSER
OG0000061	LOC108008066|XP_016927350.1|DSUZ	LOC110182375|XP_020806074.1|DSER
OG0000061	LOC108011189|XP_016931772.1|DSUZ	LOC110182380|XP_020806081.1|DSER
OG0000061	LOC108009548|XP_016929484.1|DSUZ	LOC110182379|XP_020806080.1|DSER
OG0000061	LOC108010573|XP_036676705.1|DSUZ	LOC110182385|XP_020806085.1|DSER
OG0000062	LOC108015083|XP_016936812.1|DSUZ	LOC110184172|XP_020808240.1|DSER
OG0000062	LOC108016949|XP_016939375.1|DSUZ	LOC110181372|XP_020804760.1|DSER
OG0000062	LOC108008804|XP_016928198.1|DSUZ	LOC110179293|XP_020802437.1|DSER, LOC110183805|XP_020807816.1|DSER
OG0000063	LOC108007361|XP_036673723.1|DSUZ	LOC110188078|XP_020813291.1|DSER
OG0000063	LOC108007341|XP_036673724.1|DSUZ	LOC110188046|XP_020813258.1|DSER
OG0000063	LOC108007360|XP_016926501.1|DSUZ	LOC110188039|XP_020813246.1|DSER
OG0000063	LOC108012795|XP_016933718.1|DSUZ	LOC110184769|XP_020809063.1|DSER
OG0000063	LOC108012616|XP_016933525.2|DSUZ	LOC110184767|XP_020809060.1|DSER
OG0000063	LOC108012576|XP_016933479.1|DSUZ	LOC110184763|XP_020809053.1|DSER
OG0000063	LOC108012502|XP_016933399.1|DSUZ	LOC110184765|XP_020809054.1|DSER
OG0000064	LOC118878837|XP_036677759.1|DSUZ, LOC118876785|XP_036678236.1|DSUZ	LOC110187958|XP_020813135.1|DSER
OG0000064	LOC108012433|XP_016933287.1|DSUZ	LOC110187763|XP_020812885.1|DSER
OG0000065	LOC108018380|XP_036672586.1|DSUZ	LOC110191274|XP_020817728.1|DSER
OG0000065	LOC108015662|XP_016937647.2|DSUZ	LOC110191418|XP_020817935.1|DSER
OG0000065	LOC108015669|XP_036673839.1|DSUZ	LOC110190919|XP_020817239.1|DSER, LOC110190955|XP_020817298.1|DSER
OG0000065	LOC108015657|XP_036673844.1|DSUZ	LOC110190921|XP_020817240.1|DSER, LOC110190210|XP_020816228.1|DSER, LOC110186453|XP_020811297.1|DSER
OG0000066	LOC108016054|XP_016938136.1|DSUZ	LOC110191821|XP_020818445.1|DSER
OG0000066	LOC108014819|XP_016936505.2|DSUZ	LOC110176494|XP_020798526.1|DSER
OG0000066	LOC108009663|XP_016929682.1|DSUZ	LOC110185088|XP_020809431.1|DSER
OG0000066	LOC108007006|XP_016926101.2|DSUZ	LOC110191827|XP_020818451.1|DSER
OG0000066	LOC108019078|XP_016942229.1|DSUZ	LOC110183659|XP_020807646.1|DSER
OG0000066	LOC108009981|XP_016930245.1|DSUZ	LOC110182686|XP_020806438.1|DSER
OG0000067	LOC108018360|XP_036672819.1|DSUZ	LOC110177234|XP_020799524.1|DSER
OG0000067	LOC108011429|XP_016932047.1|DSUZ	LOC110176240|XP_020798198.1|DSER
OG0000067	LOC108008496|XP_016927850.1|DSUZ	LOC110177017|XP_020799193.1|DSER, LOC110183230|XP_020807108.1|DSER
OG0000067	LOC108011430|XP_036670601.1|DSUZ	LOC110176239|XP_020798196.1|DSER
OG0000067	LOC108012571|XP_016933475.1|DSUZ	LOC110191355|XP_020817861.1|DSER
OG0000068	LOC108015543|XP_036672326.1|DSUZ	LOC110185266|XP_020809672.1|DSER, LOC110185265|XP_020809670.1|DSER
OG0000068	LOC108018226|XP_016941234.1|DSUZ	LOC110182060|XP_020805682.1|DSER
OG0000068	LOC108015246|XP_016937086.1|DSUZ	LOC110175923|XP_020797759.1|DSER
OG0000069	LOC108008583|XP_016927949.1|DSUZ	LOC110180234|XP_020803548.1|DSER
OG0000070	LOC108010939|XP_016931440.1|DSUZ, LOC108008584|XP_016927954.1|DSUZ	LOC110185753|XP_020810411.1|DSER, LOC110183288|XP_020807181.1|DSER
OG0000070	LOC108014746|XP_036671592.1|DSUZ	LOC110182504|XP_020806211.1|DSER
OG0000070	LOC108008382|XP_016927718.1|DSUZ	LOC110185866|XP_020810535.1|DSER, LOC110183296|XP_020807193.1|DSER
OG0000070	LOC108016673|XP_016938880.1|DSUZ	LOC110185982|XP_020810665.1|DSER, LOC110183355|XP_020807278.1|DSER, LOC110183303|XP_020807205.1|DSER
OG0000071	LOC108010694|XP_036670542.1|DSUZ	LOC110179007|XP_020802002.1|DSER
OG0000071	LOC118877301|XP_036671340.1|DSUZ	LOC110179838|XP_020803105.1|DSER
OG0000071	LOC108013781|XP_016935236.2|DSUZ	LOC110179839|XP_020803106.1|DSER
OG0000072	LOC108008238|XP_016927518.1|DSUZ	LOC110181287|XP_020804670.1|DSER
OG0000072	LOC108010178|XP_016930510.2|DSUZ	LOC110181570|XP_020805024.1|DSER
OG0000073	LOC108006185|XP_016925109.1|DSUZ	LOC110176360|XP_020798348.1|DSER
OG0000073	LOC108016759|XP_036676337.1|DSUZ	LOC110182195|XP_020805867.1|DSER
OG0000073	LOC108017156|XP_036675209.1|DSUZ	LOC110188202|XP_020813458.1|DSER
OG0000074	LOC108012499|XP_036670611.1|DSUZ, LOC108012409|XP_016933258.1|DSUZ	LOC110184734|XP_020809020.1|DSER
OG0000074	LOC108004794|XP_016923335.2|DSUZ	LOC110185176|XP_020809553.1|DSER
OG0000075	LOC108013328|XP_016934616.1|DSUZ	LOC110190480|XP_020816651.1|DSER
OG0000075	LOC108013578|XP_016934994.1|DSUZ	LOC110190499|XP_020816674.1|DSER
OG0000075	LOC108012554|XP_016933456.2|DSUZ, LOC108013579|XP_016934995.1|DSUZ	LOC110190537|XP_020816745.1|DSER
OG0000075	LOC108013329|XP_016934617.1|DSUZ	LOC110190595|XP_020816847.1|DSER
OG0000076	LOC108005825|XP_036670890.1|DSUZ	LOC110190420|XP_020816550.1|DSER
OG0000076	LOC108014332|XP_036673815.1|DSUZ, LOC108019254|XP_036673770.1|DSUZ	LOC110176616|XP_020798701.1|DSER, LOC110176604|XP_020798685.1|DSER
OG0000076	LOC108015039|XP_016936760.1|DSUZ	LOC110181877|XP_020805462.1|DSER
OG0000076	LOC108015414|XP_016937334.1|DSUZ	LOC110182088|XP_020805728.1|DSER
OG0000077	LOC108009747|XP_016929834.1|DSUZ	LOC110182629|XP_020806354.1|DSER
OG0000077	LOC108015852|XP_016937909.1|DSUZ	LOC110189410|XP_020815129.1|DSER
OG0000077	LOC108010141|XP_016930463.1|DSUZ	LOC110177149|XP_020799390.1|DSER
OG0000077	LOC108014833|XP_016936524.2|DSUZ	LOC110176398|XP_020798389.1|DSER
OG0000078	LOC108008657|XP_016928031.1|DSUZ	LOC110180108|XP_020803404.1|DSER
OG0000078	LOC108006897|XP_016925974.2|DSUZ	LOC110190038|XP_020816001.1|DSER
OG0000078	LOC108011262|XP_036675195.1|DSUZ	LOC110188466|XP_020813854.1|DSER
OG0000078	LOC108015391|XP_016937300.1|DSUZ	LOC110175994|XP_020797848.1|DSER
OG0000078	LOC108016956|XP_016939380.1|DSUZ	LOC110184416|XP_020808610.1|DSER
OG0000079	LOC108008363|XP_016927693.1|DSUZ	LOC110180505|XP_020803840.1|DSER, LOC110187540|XP_020812592.1|DSER
OG0000079	LOC108008373|XP_016927706.1|DSUZ	LOC110187582|XP_020812628.1|DSER
OG0000080	LOC108008669|XP_016928052.2|DSUZ, LOC108018488|XP_016941536.1|DSUZ	LOC110189756|XP_020815629.1|DSER
OG0000080	LOC108009443|XP_016929282.1|DSUZ	LOC110186649|XP_020811608.1|DSER
OG0000081	LOC108012473|XP_016933353.1|DSUZ	LOC110187188|XP_020812250.1|DSER
OG0000082	LOC108005981|XP_016924910.2|DSUZ	LOC110177382|XP_020799743.1|DSER
OG0000082	LOC108006237|XP_016925166.2|DSUZ, LOC108020861|XP_036674571.1|DSUZ, LOC118877946|XP_036674572.1|DSUZ, LOC108006234|XP_036672863.1|DSUZ	LOC110187734|XP_020812849.1|DSER, LOC110191363|XP_020817871.1|DSER
OG0000083	LOC108021699|XP_016946017.1|DSUZ	LOC110183381|XP_020807303.1|DSER
OG0000083	LOC108018957|XP_016942050.1|DSUZ	LOC110183898|XP_020807898.1|DSER
OG0000083	LOC108019013|XP_016942116.1|DSUZ	LOC110183902|XP_020807904.1|DSER
OG0000083	LOC108021302|XP_016945444.1|DSUZ	LOC110183364|XP_020807285.1|DSER
OG0000084	LOC108019885|XP_016943446.1|DSUZ	LOC110178501|XP_020801310.1|DSER
OG0000084	LOC108017776|XP_016940388.1|DSUZ	LOC110178514|XP_020801324.1|DSER
OG0000085	LOC108017846|XP_016940490.1|DSUZ	LOC110178645|XP_020801499.1|DSER
OG0000085	LOC108017929|XP_036669795.1|DSUZ	LOC110178385|XP_020801184.1|DSER
OG0000085	LOC108017827|XP_016940468.1|DSUZ	LOC110189531|XP_020815353.1|DSER
OG0000085	LOC108018199|XP_016941204.1|DSUZ	LOC110189458|XP_020815234.1|DSER
OG0000085	LOC108017928|XP_036669794.1|DSUZ	LOC110182637|XP_020806367.1|DSER
OG0000086	LOC108009612|XP_016929587.1|DSUZ	LOC110182850|XP_020806645.1|DSER
OG0000087	LOC108006715|XP_016925785.1|DSUZ	LOC110183207|XP_020807079.1|DSER
OG0000087	LOC108013454|XP_016934823.1|DSUZ	LOC110185908|XP_020810581.1|DSER
OG0000087	LOC108010645|XP_016931036.1|DSUZ	LOC110187344|XP_020812391.1|DSER
OG0000088	LOC108018081|XP_016940973.1|DSUZ	LOC110189420|XP_020815137.1|DSER
OG0000088	LOC108010533|XP_016930904.1|DSUZ	LOC110185864|XP_020810532.1|DSER
OG0000088	LOC108017064|XP_016939511.1|DSUZ	LOC110181272|XP_020804642.1|DSER
OG0000088	LOC108009734|XP_016929807.1|DSUZ	LOC110179240|XP_020802358.1|DSER
OG0000088	LOC108017056|XP_016939503.2|DSUZ	LOC110181275|XP_020804649.1|DSER
OG0000089	LOC108017134|XP_016939601.1|DSUZ	LOC110177136|XP_020799368.1|DSER
OG0000089	LOC108010600|XP_016930978.1|DSUZ	LOC110188209|XP_020813497.1|DSER
OG0000089	LOC108012396|XP_016933244.1|DSUZ	LOC110190534|XP_020816740.1|DSER
OG0000090	LOC108009148|XP_016928740.1|DSUZ	LOC110191832|XP_020818460.1|DSER
OG0000090	LOC108008436|XP_016927775.1|DSUZ	LOC110190013|XP_020816009.1|DSER
OG0000090	LOC108020200|XP_016943797.1|DSUZ	LOC110189985|XP_020815933.1|DSER
OG0000090	LOC108013274|XP_016934533.1|DSUZ	LOC110178630|XP_020801475.1|DSER
OG0000091	LOC108007205|XP_036674733.1|DSUZ	LOC110186300|XP_020811077.1|DSER
OG0000091	LOC108021626|XP_016945921.1|DSUZ	LOC110183974|XP_020807988.1|DSER
OG0000091	LOC108017510|XP_036673504.1|DSUZ, LOC108020281|XP_036677911.1|DSUZ	LOC110187866|XP_020813010.1|DSER
OG0000091	LOC108017517|XP_016940076.2|DSUZ, LOC118879030|XP_036677910.1|DSUZ	LOC110187865|XP_020813009.1|DSER
OG0000092	LOC108007922|XP_016927181.2|DSUZ	LOC110186678|XP_020811604.1|DSER
OG0000092	LOC108007901|XP_016927158.2|DSUZ	LOC110186502|XP_020811356.1|DSER
OG0000092	LOC108007563|XP_016926745.2|DSUZ	LOC110186298|XP_020811072.1|DSER
OG0000092	LOC108007927|XP_016927187.2|DSUZ	LOC110186577|XP_020811450.1|DSER
OG0000093	LOC108017965|XP_016940733.1|DSUZ	LOC110177009|XP_020799178.1|DSER
OG0000093	LOC108015401|XP_016937310.2|DSUZ	LOC110190876|XP_020817192.1|DSER, LOC110185692|XP_020810319.1|DSER, LOC110184141|XP_020808211.1|DSER
OG0000093	LOC108004853|XP_016923427.1|DSUZ	LOC110178984|XP_020801957.1|DSER
OG0000093	LOC108015362|XP_016937266.1|DSUZ	LOC110184366|XP_020808519.1|DSER
OG0000094	LOC108012257|XP_016933045.2|DSUZ	LOC110184690|XP_020808961.1|DSER
OG0000094	LOC108014341|XP_016935913.1|DSUZ	LOC110191394|XP_020817911.1|DSER, LOC110191395|XP_020817912.1|DSER
OG0000096	LOC108005944|XP_016924862.1|DSUZ	LOC110181381|XP_020804769.1|DSER
OG0000096	LOC108021485|XP_016945715.1|DSUZ	LOC110185590|XP_020810184.1|DSER
OG0000096	LOC108006768|XP_036674772.1|DSUZ, LOC118878143|XP_036675694.1|DSUZ	LOC110186183|XP_020810901.1|DSER
OG0000096	LOC108005977|XP_016924907.1|DSUZ	LOC110181328|XP_020804706.1|DSER
OG0000097	LOC108017049|XP_036671976.1|DSUZ	LOC110178923|XP_020801868.1|DSER
OG0000098	LOC108018693|XP_036672581.1|DSUZ	LOC110191273|XP_020817727.1|DSER
OG0000099	LOC108016827|XP_016939133.1|DSUZ	LOC110180153|XP_020803462.1|DSER
OG0000099	LOC108016981|XP_016939415.1|DSUZ	LOC110180130|XP_020803432.1|DSER
OG0000100	LOC108008543|XP_016927903.1|DSUZ	LOC110181340|XP_020804722.1|DSER
OG0000100	LOC108007575|XP_016926757.2|DSUZ	LOC110186797|XP_020811736.1|DSER
OG0000100	LOC108016414|XP_016938552.1|DSUZ	LOC110180531|XP_020803864.1|DSER
OG0000100	LOC108016415|XP_016938553.2|DSUZ	LOC110179609|XP_020802865.1|DSER, LOC110180532|XP_020803865.1|DSER
OG0000101	LOC118877221|XP_036670519.1|DSUZ	LOC110190014|XP_020815971.1|DSER
OG0000101	LOC108020440|XP_036670524.1|DSUZ, LOC118877222|XP_036670523.1|DSUZ	LOC110190011|XP_020815969.1|DSER
OG0000101	LOC108017021|XP_036671509.1|DSUZ, LOC108020448|XP_036672450.1|DSUZ	LOC110190008|XP_020815965.1|DSER
OG0000101	LOC118877220|XP_036670518.1|DSUZ	LOC110190179|XP_020816186.1|DSER
OG0000102	LOC108009336|XP_016929103.1|DSUZ	LOC110177925|XP_020800564.1|DSER
OG0000102	LOC108009476|XP_016929345.1|DSUZ	LOC110188958|XP_020814556.1|DSER
OG0000103	LOC108012611|XP_016933519.1|DSUZ	LOC110190577|XP_020816824.1|DSER
OG0000103	LOC108019406|XP_016942716.2|DSUZ	LOC110185270|XP_020809675.1|DSER
OG0000103	LOC108010501|XP_016930863.2|DSUZ	LOC110185268|XP_020809674.1|DSER
OG0000103	LOC108009753|XP_016929854.1|DSUZ	LOC110191485|XP_020818009.1|DSER
OG0000104	LOC108018816|XP_036670778.1|DSUZ	LOC110188717|XP_020814187.1|DSER
OG0000104	LOC108008643|XP_016928021.1|DSUZ	LOC110183736|XP_020807742.1|DSER
OG0000104	LOC108018835|XP_036671763.1|DSUZ	LOC110187637|XP_020812707.1|DSER, LOC110188277|XP_020813630.1|DSER
OG0000105	LOC108018286|XP_016941301.2|DSUZ, LOC108018333|XP_016941363.2|DSUZ, LOC108019558|XP_016942884.1|DSUZ	LOC110185918|XP_020810590.1|DSER
OG0000105	LOC108019998|XP_036673113.1|DSUZ	LOC110177255|XP_020799565.1|DSER
OG0000105	LOC118877652|XP_036673146.1|DSUZ, LOC108007058|XP_036673468.1|DSUZ	LOC110177186|XP_020799440.1|DSER
OG0000105	LOC108007036|XP_016926132.2|DSUZ, LOC108007052|XP_016926148.1|DSUZ	LOC110177224|XP_020799504.1|DSER
OG0000106	LOC108009407|XP_016929216.1|DSUZ	LOC110189324|XP_020815025.1|DSER
OG0000106	LOC108007011|XP_016926105.2|DSUZ, LOC108008554|XP_016927917.1|DSUZ	LOC110178326|XP_020801095.1|DSER, LOC110178390|XP_020801186.1|DSER
OG0000106	LOC108017853|XP_016940497.2|DSUZ	LOC110178389|XP_020801185.1|DSER
OG0000106	LOC108017810|XP_016940448.1|DSUZ	LOC110178253|XP_020800963.1|DSER
OG0000107	LOC108008259|XP_016927537.1|DSUZ	LOC110185500|XP_020810053.1|DSER
OG0000107	LOC108012988|XP_016934089.1|DSUZ	LOC110184933|XP_020809237.1|DSER
OG0000107	LOC108018663|XP_016941724.2|DSUZ	LOC110185499|XP_020810052.1|DSER
OG0000107	LOC108018456|XP_036668919.1|DSUZ	LOC110185492|XP_020810046.1|DSER
OG0000108	LOC118878065|XP_036675154.1|DSUZ, LOC108011187|XP_036678249.1|DSUZ, LOC118879730|XP_036678524.1|DSUZ	LOC110180483|XP_020803827.1|DSER
OG0000109	LOC108021564|XP_036669705.1|DSUZ	LOC110183425|XP_020807363.1|DSER
OG0000109	LOC108021565|XP_016945829.1|DSUZ	LOC110183475|XP_020807414.1|DSER
OG0000109	LOC108005294|XP_016923988.1|DSUZ	LOC110183319|XP_020807224.1|DSER
OG0000110	LOC118877474|XP_036672419.1|DSUZ	LOC110176728|XP_020798829.1|DSER
OG0000110	LOC108018764|XP_036672071.1|DSUZ	LOC110176727|XP_020798828.1|DSER
OG0000110	LOC108005797|XP_016924616.1|DSUZ	LOC110176715|XP_020798814.1|DSER
OG0000110	LOC108005830|XP_016924657.1|DSUZ	LOC110176729|XP_020798830.1|DSER
OG0000111	LOC108008514|XP_016927871.1|DSUZ	LOC110180114|XP_020803416.1|DSER
OG0000111	LOC108008570|XP_016927933.1|DSUZ	LOC110176534|XP_020798578.1|DSER
OG0000112	LOC108015053|XP_016936781.1|DSUZ, LOC108015052|XP_016936780.2|DSUZ	LOC110176021|XP_020797891.1|DSER, LOC110175993|XP_020797847.1|DSER
OG0000113	LOC108014373|XP_016935957.2|DSUZ	LOC110188760|XP_020814262.1|DSER
OG0000114	LOC108012462|XP_016933345.1|DSUZ, LOC108011525|XP_016932181.1|DSUZ	LOC110179935|XP_020803191.1|DSER, LOC110183971|XP_020807986.1|DSER
OG0000114	LOC108011501|XP_016932144.1|DSUZ	LOC110183969|XP_020807983.1|DSER, LOC110179937|XP_020803194.1|DSER
OG0000114	LOC108011519|XP_016932168.1|DSUZ	LOC110179936|XP_020803192.1|DSER, LOC110183970|XP_020807984.1|DSER
OG0000116	LOC108007913|XP_016927170.2|DSUZ	LOC110186561|XP_020811425.1|DSER
