Orthogroup	DSUZ.longest_only	DHYD.longest_only
OG0000052	LOC108018024|XP_016940878.1|DSUZ	LOC111604228|XP_023177970.1|DHYD, LOC111604271|XP_023178041.2|DHYD, LOC111604241|XP_023177996.1|DHYD, LOC111604278|XP_023178055.1|DHYD
OG0000052	LOC108018025|XP_016940880.1|DSUZ	LOC111604234|XP_023177982.1|DHYD
OG0000053	LOC108019583|XP_016942913.1|DSUZ	LOC111602599|XP_023175526.2|DHYD
OG0000053	LOC108019582|XP_016942912.1|DSUZ	LOC111602600|XP_023175527.2|DHYD
OG0000053	LOC108019581|XP_016942910.1|DSUZ	LOC111596382|XP_023166356.2|DHYD
OG0000053	LOC108019580|XP_016942908.1|DSUZ	LOC111596381|XP_023166355.2|DHYD
OG0000053	LOC108019595|XP_016942926.1|DSUZ	LOC111596379|XP_023166352.2|DHYD
OG0000054	LOC108007018|XP_016926113.2|DSUZ	LOC111604826|XP_023178817.2|DHYD
OG0000054	LOC108007014|XP_016926109.2|DSUZ, LOC108007012|XP_016926106.2|DSUZ	LOC111593322|XP_023161796.2|DHYD
OG0000054	LOC108007023|XP_016926117.2|DSUZ, LOC108007019|XP_016926114.2|DSUZ	LOC111604856|XP_023178857.2|DHYD
OG0000056	LOC108011021|XP_036674004.1|DSUZ	LOC111599611|XP_023171068.2|DHYD
OG0000056	LOC108011024|XP_016931542.2|DSUZ, LOC108011023|XP_016931541.2|DSUZ, LOC108011022|XP_016931540.2|DSUZ	LOC111599619|XP_023171079.2|DHYD, LOC111599613|XP_023171070.2|DHYD
OG0000056	LOC108018752|XP_016941818.1|DSUZ, LOC108018751|XP_016941817.2|DSUZ	LOC111600558|XP_023172478.1|DHYD
OG0000058	LOC108008838|XP_016928233.1|DSUZ, LOC108008882|XP_016928279.1|DSUZ, LOC108004630|XP_016923063.1|DSUZ, LOC108008875|XP_016928269.1|DSUZ	LOC111602372|XP_023175155.1|DHYD, LOC111602373|XP_023175156.2|DHYD
OG0000058	LOC108010497|XP_016930860.1|DSUZ	LOC111602375|XP_023175159.2|DHYD, LOC111602371|XP_023175154.1|DHYD, LOC111602374|XP_023175158.2|DHYD
OG0000058	LOC108011123|XP_016931684.1|DSUZ	LOC111591894|XP_023159568.1|DHYD
OG0000059	LOC108010906|XP_016931395.2|DSUZ	LOC111595783|XP_030078737.1|DHYD
OG0000059	LOC108004991|XP_016923598.2|DSUZ, LOC108004995|XP_036675477.1|DSUZ	LOC111595875|XP_023165572.2|DHYD
OG0000059	LOC108010901|XP_016931379.2|DSUZ	LOC111595256|XP_023164673.2|DHYD
OG0000059	LOC108010889|XP_016931367.2|DSUZ	LOC111595830|XP_030078745.1|DHYD, LOC111595757|XP_023165402.2|DHYD, LOC111595792|XP_023165450.1|DHYD
OG0000060	LOC108005298|XP_016923997.1|DSUZ	LOC111605118|XP_023179239.1|DHYD
OG0000060	LOC108009039|XP_016928528.1|DSUZ	LOC111594203|XP_023163168.1|DHYD
OG0000060	LOC108011241|XP_016931834.2|DSUZ	LOC115482748|XP_030081618.1|DHYD
OG0000060	LOC108012147|XP_016932927.2|DSUZ	LOC111597837|XP_023168500.1|DHYD
OG0000060	LOC108005224|XP_016923903.1|DSUZ	LOC111598840|XP_023170044.1|DHYD
OG0000060	LOC108011810|XP_016932540.1|DSUZ	LOC111596076|XP_023165902.2|DHYD
OG0000061	LOC108008066|XP_016927350.1|DSUZ	LOC111601172|XP_023173419.2|DHYD
OG0000061	LOC108011189|XP_016931772.1|DSUZ	LOC111601168|XP_023173414.2|DHYD
OG0000061	LOC108009548|XP_016929484.1|DSUZ	LOC111601143|XP_023173378.2|DHYD
OG0000061	LOC108010573|XP_036676705.1|DSUZ	LOC111601144|XP_023173379.1|DHYD
OG0000062	LOC108015083|XP_016936812.1|DSUZ	LOC111598288|XP_023169239.1|DHYD
OG0000062	LOC108016949|XP_016939375.1|DSUZ, LOC108016941|XP_016939363.1|DSUZ, LOC108014192|XP_016935747.1|DSUZ	LOC111600181|XP_023171951.1|DHYD, LOC111596290|XP_030080523.1|DHYD
OG0000063	LOC108007361|XP_036673723.1|DSUZ, LOC108007341|XP_036673724.1|DSUZ, LOC108007360|XP_016926501.1|DSUZ	LOC111602944|XP_023176073.2|DHYD, LOC111602943|XP_023176072.2|DHYD, LOC111602946|XP_023176074.2|DHYD
OG0000063	LOC108012795|XP_016933718.1|DSUZ	LOC111597578|XP_023168144.2|DHYD
OG0000063	LOC108012616|XP_016933525.2|DSUZ	LOC111597466|XP_023167982.2|DHYD
OG0000063	LOC108012576|XP_016933479.1|DSUZ, LOC108012502|XP_016933399.1|DSUZ	LOC111597464|XP_023167980.2|DHYD
OG0000064	LOC118878837|XP_036677759.1|DSUZ, LOC118876785|XP_036678236.1|DSUZ	LOC111599354|XP_023170752.2|DHYD
OG0000065	LOC108018380|XP_036672586.1|DSUZ	LOC111598539|XP_023169599.2|DHYD
OG0000065	LOC108019746|XP_016943174.1|DSUZ, LOC118877555|XP_036672587.1|DSUZ, LOC108018714|XP_036672583.1|DSUZ, LOC108018713|XP_016941774.2|DSUZ, LOC108015662|XP_016937647.2|DSUZ, LOC108015669|XP_036673839.1|DSUZ, LOC108015657|XP_036673844.1|DSUZ	LOC111599010|XP_023170294.2|DHYD, LOC111604341|XP_023178171.2|DHYD
OG0000066	LOC108016054|XP_016938136.1|DSUZ, LOC108014819|XP_016936505.2|DSUZ	LOC111596465|XP_023166485.1|DHYD
OG0000066	LOC108009663|XP_016929682.1|DSUZ	LOC111603713|XP_023177187.1|DHYD
OG0000066	LOC108007006|XP_016926101.2|DSUZ	LOC111604865|XP_023178868.2|DHYD
OG0000066	LOC108019078|XP_016942229.1|DSUZ	LOC111595983|XP_023165737.1|DHYD
OG0000066	LOC108009981|XP_016930245.1|DSUZ	LOC111603187|XP_023176438.2|DHYD
OG0000067	LOC108018360|XP_036672819.1|DSUZ	LOC111603515|XP_023176907.2|DHYD
OG0000067	LOC108011429|XP_016932047.1|DSUZ	LOC111593087|XP_023161450.1|DHYD
OG0000067	LOC108008496|XP_016927850.1|DSUZ	LOC111604531|XP_023178401.2|DHYD
OG0000067	LOC108011430|XP_036670601.1|DSUZ	LOC111593109|XP_023161477.2|DHYD
OG0000067	LOC108012571|XP_016933475.1|DSUZ	LOC111601094|XP_023173298.2|DHYD
OG0000068	LOC108018226|XP_016941234.1|DSUZ	LOC111593542|XP_023162133.2|DHYD
OG0000068	LOC108015246|XP_016937086.1|DSUZ	LOC111598177|XP_023169045.2|DHYD
OG0000069	LOC108008583|XP_016927949.1|DSUZ	LOC111593948|XP_023162811.1|DHYD
OG0000070	LOC108010939|XP_016931440.1|DSUZ, LOC108008584|XP_016927954.1|DSUZ	LOC111602191|XP_023174921.2|DHYD
OG0000070	LOC108014746|XP_036671592.1|DSUZ	LOC111591972|XP_023159687.1|DHYD
OG0000070	LOC108008382|XP_016927718.1|DSUZ	LOC111602192|XP_023174922.2|DHYD
OG0000070	LOC108016673|XP_016938880.1|DSUZ	LOC111602194|XP_023174924.2|DHYD
OG0000072	LOC108008238|XP_016927518.1|DSUZ	LOC111594128|XP_023163054.2|DHYD
OG0000072	LOC108010178|XP_016930510.2|DSUZ	LOC111594127|XP_023163053.2|DHYD
OG0000073	LOC108006185|XP_016925109.1|DSUZ	LOC111595450|XP_023164945.1|DHYD
OG0000073	LOC108016759|XP_036676337.1|DSUZ	LOC111597481|XP_023168396.1|DHYD
OG0000073	LOC108013859|XP_036672571.1|DSUZ, LOC108017156|XP_036675209.1|DSUZ	LOC111602674|XP_023175635.2|DHYD
OG0000074	LOC108012499|XP_036670611.1|DSUZ, LOC108012409|XP_016933258.1|DSUZ	LOC111596936|XP_023167155.1|DHYD, LOC111596937|XP_023167156.2|DHYD
OG0000074	LOC108004794|XP_016923335.2|DSUZ	LOC111601089|XP_023173284.2|DHYD
OG0000075	LOC108013328|XP_016934616.1|DSUZ	LOC111595080|XP_023164404.2|DHYD
OG0000075	LOC108013578|XP_016934994.1|DSUZ	LOC111595078|XP_023164402.1|DHYD
OG0000075	LOC108012554|XP_016933456.2|DSUZ, LOC108013579|XP_016934995.1|DSUZ	LOC111595081|XP_023164405.1|DHYD
OG0000075	LOC108013329|XP_016934617.1|DSUZ	LOC111595077|XP_023164401.1|DHYD, LOC111595142|XP_023164483.1|DHYD
OG0000076	LOC108005825|XP_036670890.1|DSUZ	LOC111599682|XP_023171158.1|DHYD
OG0000076	LOC108014332|XP_036673815.1|DSUZ, LOC108019254|XP_036673770.1|DSUZ	LOC111592395|XP_023160339.2|DHYD, LOC111592398|XP_023160342.2|DHYD
OG0000076	LOC108015039|XP_016936760.1|DSUZ	LOC111600172|XP_023171933.1|DHYD
OG0000076	LOC108015414|XP_016937334.1|DSUZ	LOC111594068|XP_023162969.2|DHYD
OG0000077	LOC108009747|XP_016929834.1|DSUZ	LOC111599997|XP_023171665.1|DHYD
OG0000077	LOC108015852|XP_016937909.1|DSUZ	LOC111595708|XP_023165321.1|DHYD
OG0000077	LOC108010141|XP_016930463.1|DSUZ	LOC111599697|XP_023171187.1|DHYD
OG0000077	LOC108014833|XP_016936524.2|DSUZ	LOC111592482|XP_023160465.1|DHYD
OG0000078	LOC108008657|XP_016928031.1|DSUZ	LOC111593533|XP_023162105.1|DHYD, LOC111593319|XP_023161795.1|DHYD
OG0000078	LOC108006897|XP_016925974.2|DSUZ	LOC111604289|XP_023178073.2|DHYD
OG0000078	LOC108011262|XP_036675195.1|DSUZ	LOC111603428|XP_023176780.2|DHYD
OG0000078	LOC108015391|XP_016937300.1|DSUZ	LOC111603133|XP_023176376.1|DHYD
OG0000078	LOC108016956|XP_016939380.1|DSUZ	LOC111596540|XP_023166579.2|DHYD
OG0000079	LOC108008363|XP_016927693.1|DSUZ, LOC108008373|XP_016927706.1|DSUZ	LOC111601222|XP_023173489.2|DHYD
OG0000079	LOC108010440|XP_016930790.1|DSUZ	LOC111601212|XP_023173478.1|DHYD, LOC111601204|XP_023173467.1|DHYD
OG0000080	LOC108008669|XP_016928052.2|DSUZ, LOC108018488|XP_016941536.1|DSUZ	LOC111600911|XP_023173040.2|DHYD
OG0000080	LOC108009443|XP_016929282.1|DSUZ	LOC111592557|XP_023160621.1|DHYD
OG0000081	LOC108012473|XP_016933353.1|DSUZ	LOC111595375|XP_023164839.2|DHYD
OG0000082	LOC108005981|XP_016924910.2|DSUZ	LOC111595221|XP_023164604.2|DHYD
OG0000082	LOC108006237|XP_016925166.2|DSUZ, LOC108020861|XP_036674571.1|DSUZ, LOC118877946|XP_036674572.1|DSUZ, LOC108006234|XP_036672863.1|DSUZ	LOC111595651|XP_023165246.2|DHYD
OG0000083	LOC108021699|XP_016946017.1|DSUZ, LOC108019227|XP_016942512.1|DSUZ, LOC108018957|XP_016942050.1|DSUZ, LOC108019013|XP_016942116.1|DSUZ	LOC111605744|XP_023180216.2|DHYD
OG0000083	LOC108021302|XP_016945444.1|DSUZ	LOC111592658|XP_030079136.1|DHYD
OG0000084	LOC108019885|XP_016943446.1|DSUZ	LOC111604038|XP_023177666.2|DHYD
OG0000084	LOC108017776|XP_016940388.1|DSUZ	LOC111594007|XP_023162872.2|DHYD
OG0000085	LOC108017928|XP_036669794.1|DSUZ	LOC111604178|XP_023177892.1|DHYD
OG0000086	LOC108009612|XP_016929587.1|DSUZ	LOC115483460|XP_030081395.1|DHYD, LOC111602150|XP_030081396.1|DHYD
OG0000087	LOC108006715|XP_016925785.1|DSUZ	LOC111598477|XP_023169504.1|DHYD
OG0000087	LOC108013454|XP_016934823.1|DSUZ	LOC115482921|XP_030079086.1|DHYD, LOC115482922|XP_030079087.1|DHYD, LOC115482931|XP_030079123.1|DHYD
OG0000087	LOC108010645|XP_016931036.1|DSUZ	LOC111604004|XP_023177629.2|DHYD
OG0000088	LOC108018081|XP_016940973.1|DSUZ	LOC111592149|XP_023159964.1|DHYD
OG0000088	LOC108010533|XP_016930904.1|DSUZ	LOC111598938|XP_023170184.1|DHYD
OG0000088	LOC108017064|XP_016939511.1|DSUZ	LOC111593116|XP_023161484.1|DHYD
OG0000088	LOC108009734|XP_016929807.1|DSUZ	LOC111604481|XP_023178334.1|DHYD
OG0000088	LOC108017056|XP_016939503.2|DSUZ	LOC111593117|XP_023161486.2|DHYD
OG0000089	LOC108017134|XP_016939601.1|DSUZ	LOC111603588|XP_023177012.1|DHYD
OG0000089	LOC108010600|XP_016930978.1|DSUZ	LOC111598635|XP_023169747.1|DHYD
OG0000089	LOC108012396|XP_016933244.1|DSUZ	LOC111603721|XP_023177200.1|DHYD
OG0000090	LOC108009148|XP_016928740.1|DSUZ	LOC111592171|XP_023159993.2|DHYD
OG0000090	LOC108008436|XP_016927775.1|DSUZ	LOC111592119|XP_023159918.2|DHYD
OG0000090	LOC108020200|XP_016943797.1|DSUZ	LOC111592435|XP_023160386.1|DHYD
OG0000090	LOC108013274|XP_016934533.1|DSUZ	LOC111598762|XP_023169942.2|DHYD
OG0000091	LOC108007205|XP_036674733.1|DSUZ	LOC111601403|XP_023173720.2|DHYD
OG0000091	LOC108021626|XP_016945921.1|DSUZ	LOC111599470|XP_023170907.2|DHYD
OG0000091	LOC108017510|XP_036673504.1|DSUZ, LOC108020281|XP_036677911.1|DSUZ	LOC111592942|XP_023161174.1|DHYD
OG0000091	LOC108017517|XP_016940076.2|DSUZ, LOC118879030|XP_036677910.1|DSUZ	LOC111592941|XP_023161173.1|DHYD
OG0000092	LOC108007922|XP_016927181.2|DSUZ	LOC111599699|XP_023171192.2|DHYD
OG0000092	LOC108007901|XP_016927158.2|DSUZ	LOC111597499|XP_023168028.2|DHYD
OG0000092	LOC108007563|XP_016926745.2|DSUZ, LOC108007927|XP_016927187.2|DSUZ	LOC111597484|XP_023168003.2|DHYD
OG0000093	LOC108017965|XP_016940733.1|DSUZ	LOC111601939|XP_023174562.2|DHYD
OG0000093	LOC108015362|XP_016937266.1|DSUZ	LOC111593071|XP_023161417.1|DHYD
OG0000094	LOC108012257|XP_016933045.2|DSUZ	LOC111597580|XP_023168146.2|DHYD
OG0000094	LOC108014341|XP_016935913.1|DSUZ	LOC111599491|XP_023170925.1|DHYD
OG0000096	LOC108005944|XP_016924862.1|DSUZ	LOC111595909|XP_023165620.2|DHYD
OG0000096	LOC108021485|XP_016945715.1|DSUZ	LOC111595917|XP_023165636.1|DHYD
OG0000096	LOC108006768|XP_036674772.1|DSUZ, LOC118878143|XP_036675694.1|DSUZ	LOC111595908|XP_023165619.2|DHYD
OG0000096	LOC108005977|XP_016924907.1|DSUZ	LOC111594349|XP_023163377.2|DHYD
OG0000098	LOC108018693|XP_036672581.1|DSUZ	LOC111596482|XP_023166511.1|DHYD
OG0000099	LOC108016827|XP_016939133.1|DSUZ	LOC111595394|XP_023164864.2|DHYD
OG0000099	LOC108016981|XP_016939415.1|DSUZ	LOC115483034|XP_030079680.1|DHYD, LOC111605619|XP_030079681.1|DHYD, LOC111596155|XP_023166055.2|DHYD
OG0000100	LOC108008543|XP_016927903.1|DSUZ	LOC111601225|XP_023173488.1|DHYD
OG0000100	LOC108016414|XP_016938552.1|DSUZ	LOC111602698|XP_030078699.1|DHYD, LOC111593272|XP_023161711.2|DHYD
OG0000101	LOC108017021|XP_036671509.1|DSUZ, LOC108020448|XP_036672450.1|DSUZ	LOC115483448|XP_030081298.1|DHYD
OG0000101	LOC118877220|XP_036670518.1|DSUZ	LOC111605109|XP_030081823.1|DHYD
OG0000102	LOC108009336|XP_016929103.1|DSUZ	LOC111597672|XP_023168266.1|DHYD
OG0000102	LOC108009476|XP_016929345.1|DSUZ	LOC111597731|XP_023168344.2|DHYD
OG0000103	LOC108012611|XP_016933519.1|DSUZ, LOC108019406|XP_016942716.2|DSUZ	LOC111601118|XP_023173340.1|DHYD, LOC111601119|XP_023173341.2|DHYD
OG0000103	LOC108010501|XP_016930863.2|DSUZ	LOC111601117|XP_023173339.2|DHYD
OG0000103	LOC108009753|XP_016929854.1|DSUZ	LOC111605234|XP_023179437.1|DHYD
OG0000104	LOC108018816|XP_036670778.1|DSUZ	LOC111604659|XP_023178583.1|DHYD
OG0000104	LOC108008643|XP_016928021.1|DSUZ	LOC111600397|XP_023172245.2|DHYD, LOC115483402|XP_030081053.1|DHYD
OG0000104	LOC108018835|XP_036671763.1|DSUZ	LOC111604693|XP_023178632.2|DHYD
OG0000105	LOC108014115|XP_016935629.2|DSUZ, LOC108014116|XP_016935630.2|DSUZ, LOC108018286|XP_016941301.2|DSUZ, LOC108018333|XP_016941363.2|DSUZ, LOC108019558|XP_016942884.1|DSUZ	LOC111603935|XP_023177532.2|DHYD
OG0000105	LOC108019998|XP_036673113.1|DSUZ	LOC111597551|XP_023168115.2|DHYD, LOC111598625|XP_023169726.2|DHYD
OG0000105	LOC118877652|XP_036673146.1|DSUZ, LOC108007058|XP_036673468.1|DSUZ, LOC108007036|XP_016926132.2|DSUZ, LOC108007052|XP_016926148.1|DSUZ	LOC111597554|XP_023168119.2|DHYD
OG0000107	LOC108008259|XP_016927537.1|DSUZ, LOC108012670|XP_016933589.1|DSUZ, LOC108012988|XP_016934089.1|DSUZ, LOC108013596|XP_016935022.1|DSUZ, LOC108018663|XP_016941724.2|DSUZ, LOC108010416|XP_016930765.2|DSUZ, LOC108008260|XP_016927538.1|DSUZ, LOC108018456|XP_036668919.1|DSUZ	LOC111601231|XP_023173496.2|DHYD, LOC111594919|XP_023164178.2|DHYD, LOC111594909|XP_023164167.2|DHYD
OG0000109	LOC108021564|XP_036669705.1|DSUZ, LOC108021565|XP_016945829.1|DSUZ	LOC111600828|XP_023172903.2|DHYD
OG0000109	LOC108005294|XP_016923988.1|DSUZ	LOC111601018|XP_023173193.2|DHYD
OG0000110	LOC118877474|XP_036672419.1|DSUZ	LOC111602899|XP_030081123.1|DHYD
OG0000110	LOC108018764|XP_036672071.1|DSUZ	LOC111602896|XP_023176001.2|DHYD
OG0000110	LOC108005797|XP_016924616.1|DSUZ	LOC111602908|XP_030081181.1|DHYD
OG0000110	LOC108005830|XP_016924657.1|DSUZ	LOC111602891|XP_023175994.1|DHYD
OG0000111	LOC108008514|XP_016927871.1|DSUZ	LOC111593853|XP_023162670.1|DHYD
OG0000111	LOC108008501|XP_016927854.2|DSUZ, LOC108008570|XP_016927933.1|DSUZ	LOC111592679|XP_023160814.1|DHYD, LOC111594826|XP_023164062.1|DHYD
OG0000112	LOC108015224|XP_016937055.1|DSUZ, LOC108005343|XP_016924071.1|DSUZ	LOC111605329|XP_023179566.2|DHYD
OG0000112	LOC108015053|XP_016936781.1|DSUZ, LOC108015052|XP_016936780.2|DSUZ	LOC111605332|XP_023179568.2|DHYD, LOC111603144|XP_023176388.1|DHYD, LOC111603201|XP_023176458.2|DHYD
OG0000113	LOC108014373|XP_016935957.2|DSUZ	LOC111603366|XP_023176683.2|DHYD, LOC111604045|XP_023177669.1|DHYD
OG0000114	LOC108012462|XP_016933345.1|DSUZ, LOC108011525|XP_016932181.1|DSUZ	LOC111603785|XP_023177294.1|DHYD
OG0000114	LOC108011501|XP_016932144.1|DSUZ	LOC111603782|XP_023177292.2|DHYD
OG0000114	LOC108011519|XP_016932168.1|DSUZ	LOC111603784|XP_023177293.1|DHYD
OG0000116	LOC108007913|XP_016927170.2|DSUZ	LOC111604852|XP_023178853.1|DHYD
OG0000116	LOC108007909|XP_016927167.2|DSUZ	LOC111604866|XP_030078684.1|DHYD, LOC111604867|XP_030078683.1|DHYD, LOC111604903|XP_023178910.2|DHYD
OG0000117	LOC108016223|XP_016938342.1|DSUZ	LOC111600402|XP_023172250.2|DHYD
OG0000117	LOC108016234|XP_016938352.1|DSUZ	LOC111600404|XP_023172253.2|DHYD
OG0000117	LOC108016246|XP_016938362.1|DSUZ	LOC111600405|XP_023172254.1|DHYD
OG0000117	LOC108016266|XP_016938383.1|DSUZ	LOC111600409|XP_023172258.2|DHYD
OG0000118	LOC108017871|XP_016940521.1|DSUZ, LOC108006685|XP_016925716.2|DSUZ, LOC108021821|XP_016946117.1|DSUZ	LOC111602186|XP_023174913.2|DHYD, LOC111602185|XP_023174912.2|DHYD
OG0000119	LOC108013939|XP_016935439.2|DSUZ	LOC111594626|XP_023163785.1|DHYD
OG0000119	LOC108013886|XP_036674104.1|DSUZ	LOC111594598|XP_023163731.1|DHYD
OG0000119	LOC118877873|XP_036674103.1|DSUZ	LOC111594582|XP_023163708.1|DHYD
OG0000120	LOC108016657|XP_016938855.1|DSUZ	LOC111604779|XP_023178762.1|DHYD
OG0000120	LOC108009227|XP_036669490.1|DSUZ	LOC111600604|XP_023172567.2|DHYD
OG0000120	LOC108012807|XP_016933734.1|DSUZ	LOC111601088|XP_023173283.1|DHYD
OG0000121	LOC108015022|XP_016936739.1|DSUZ, LOC108015070|XP_016936798.1|DSUZ	LOC111603179|XP_023176430.1|DHYD
OG0000121	LOC118877889|XP_036674201.1|DSUZ, LOC108013784|XP_016935240.2|DSUZ	LOC111597218|XP_030080606.1|DHYD
OG0000121	LOC118877888|XP_036674200.1|DSUZ, LOC108020171|XP_016943763.2|DSUZ, LOC108020172|XP_016943764.1|DSUZ, LOC118877890|XP_036674203.1|DSUZ	LOC111597213|XP_023167555.2|DHYD, LOC111597090|XP_023167398.1|DHYD
OG0000122	LOC108013308|XP_016934591.1|DSUZ	LOC111594761|XP_023163978.2|DHYD
OG0000122	LOC108016559|XP_036676660.1|DSUZ	LOC111601844|XP_023174446.2|DHYD
OG0000122	LOC108008928|XP_016928328.1|DSUZ	LOC111604606|XP_023178487.1|DHYD
OG0000122	LOC108013335|XP_016934628.1|DSUZ	LOC111602177|XP_030079238.1|DHYD
OG0000123	LOC108008818|XP_016928213.1|DSUZ	LOC111604152|XP_023177844.1|DHYD, LOC111604143|XP_023177833.1|DHYD
OG0000123	LOC108015988|XP_036675055.1|DSUZ	LOC115482780|XP_030078625.1|DHYD, LOC111592387|XP_023160330.2|DHYD
OG0000124	LOC108009296|XP_016929025.1|DSUZ, LOC108019931|XP_016943529.1|DSUZ	LOC111596345|XP_023166304.2|DHYD, LOC111596341|XP_023166294.2|DHYD, LOC111596342|XP_023166295.2|DHYD
OG0000124	LOC108019575|XP_016942900.2|DSUZ, LOC108019576|XP_016942901.1|DSUZ	LOC111597130|XP_023167459.2|DHYD
OG0000125	LOC108016132|XP_036675271.1|DSUZ	LOC111598816|XP_023170014.1|DHYD
OG0000125	LOC108014689|XP_036677888.1|DSUZ	LOC111596553|XP_023166598.2|DHYD
OG0000125	LOC108009622|XP_016929599.1|DSUZ	LOC111594119|XP_023163047.2|DHYD
OG0000126	LOC108009171|XP_016928793.1|DSUZ	LOC111600358|XP_023172204.2|DHYD, LOC111598993|XP_023170265.1|DHYD
OG0000127	LOC108007946|XP_016927204.2|DSUZ, LOC108007945|XP_036674902.1|DSUZ	LOC111602713|XP_023175721.1|DHYD
OG0000127	LOC108007944|XP_036674903.1|DSUZ	LOC111602743|XP_023175763.2|DHYD
OG0000127	LOC108013814|XP_016935278.1|DSUZ	LOC111602747|XP_023175766.2|DHYD
OG0000128	LOC108010195|XP_016930528.1|DSUZ, LOC108010196|XP_036669301.1|DSUZ	LOC111604073|XP_030081308.1|DHYD
OG0000128	LOC108013855|XP_036672845.1|DSUZ, LOC118878072|XP_036675185.1|DSUZ, LOC108013857|XP_036675109.1|DSUZ	LOC111604098|XP_023177766.2|DHYD, LOC115483459|XP_030081391.1|DHYD, LOC115483450|XP_030081307.1|DHYD
OG0000129	LOC108015255|XP_016937096.1|DSUZ	LOC111597362|XP_023167785.1|DHYD
OG0000129	LOC108017063|XP_036671380.1|DSUZ	LOC111600994|XP_023173154.2|DHYD
OG0000129	LOC108021458|XP_016945678.1|DSUZ	LOC111600993|XP_023173153.1|DHYD
OG0000129	LOC108015254|XP_036676726.1|DSUZ	LOC111597361|XP_023167784.1|DHYD
OG0000130	LOC108012428|XP_016933280.1|DSUZ	LOC111595665|XP_023165255.2|DHYD
OG0000130	LOC108013549|XP_016934948.1|DSUZ	LOC111595642|XP_023165234.2|DHYD
OG0000130	LOC108012291|XP_016933082.2|DSUZ, LOC108013475|XP_016934846.1|DSUZ	LOC111595664|XP_023165254.2|DHYD
OG0000131	LOC108014126|XP_016935641.2|DSUZ	LOC111594556|XP_023163679.2|DHYD
OG0000132	LOC108021172|XP_016945242.2|DSUZ	LOC111595014|XP_023164289.2|DHYD
OG0000132	LOC108018628|XP_016941683.2|DSUZ, LOC118879035|XP_036677923.1|DSUZ	LOC111603549|XP_023176951.2|DHYD
OG0000134	LOC108015612|XP_036674075.1|DSUZ	LOC111602019|XP_023174685.1|DHYD
OG0000134	LOC108005243|XP_016923925.1|DSUZ	LOC111598831|XP_030078873.1|DHYD
OG0000134	LOC108021390|XP_016945580.1|DSUZ	LOC111601548|XP_023173960.1|DHYD
OG0000136	LOC118877770|XP_036673688.1|DSUZ	LOC111597401|XP_023167848.2|DHYD
OG0000137	LOC108015817|XP_036674836.1|DSUZ	LOC111594447|XP_023163503.2|DHYD
OG0000137	LOC108013009|XP_016934085.1|DSUZ	LOC111601021|XP_023173196.2|DHYD
OG0000138	LOC108007948|XP_016927207.2|DSUZ	LOC111603648|XP_023177095.2|DHYD
OG0000138	LOC108007961|XP_016927220.1|DSUZ	LOC111603646|XP_023177093.2|DHYD
OG0000138	LOC108007963|XP_016927222.1|DSUZ	LOC111603667|XP_023177119.1|DHYD
OG0000138	LOC108007962|XP_016927221.1|DSUZ	LOC111603600|XP_023177027.2|DHYD, LOC111603668|XP_023177120.2|DHYD
OG0000139	LOC108019730|XP_016943147.1|DSUZ, LOC108016725|XP_016938943.1|DSUZ	LOC111592313|XP_023160190.2|DHYD, LOC111592302|XP_023160177.2|DHYD
OG0000140	LOC108016159|XP_016938267.2|DSUZ	LOC111598783|XP_023169969.2|DHYD
OG0000141	LOC108013537|XP_016934921.1|DSUZ	LOC111601723|XP_023174214.2|DHYD
OG0000141	LOC108013534|XP_016934920.2|DSUZ	LOC111601724|XP_023174215.1|DHYD
OG0000141	LOC108012517|XP_016933416.1|DSUZ	LOC111601725|XP_023174216.2|DHYD
OG0000142	LOC108018807|XP_036673232.1|DSUZ	LOC111593371|XP_023161855.1|DHYD
OG0000142	LOC108015869|XP_036678422.1|DSUZ	LOC111598639|XP_030081632.1|DHYD
OG0000142	LOC108018853|XP_036676512.1|DSUZ	LOC111605339|XP_030080112.1|DHYD
OG0000143	LOC108014745|XP_016936416.2|DSUZ	LOC111593521|XP_023162080.2|DHYD
OG0000143	LOC108014744|XP_016936415.2|DSUZ	LOC111593524|XP_023162085.1|DHYD, LOC111593522|XP_023162082.1|DHYD
OG0000144	LOC108014158|XP_036673976.1|DSUZ	LOC111604227|XP_023177966.2|DHYD
OG0000144	LOC108006566|XP_016925590.1|DSUZ	LOC111596455|XP_023166450.1|DHYD
OG0000144	LOC118879345|XP_036678091.1|DSUZ	LOC111604000|XP_023177617.1|DHYD
OG0000145	LOC108015400|XP_016937309.1|DSUZ	LOC111603372|XP_023176692.1|DHYD
OG0000145	LOC108021509|XP_016945755.2|DSUZ, LOC108020907|XP_016944815.1|DSUZ	LOC115483293|XP_030080502.1|DHYD, LOC111594177|XP_023163128.2|DHYD
OG0000147	LOC108014298|XP_016935854.1|DSUZ	LOC111595831|XP_023165506.1|DHYD
OG0000147	LOC108016003|XP_036674909.1|DSUZ	LOC111594434|XP_030080605.1|DHYD
OG0000147	LOC108016028|XP_016938111.2|DSUZ	LOC111594518|XP_023163614.1|DHYD
OG0000148	LOC108006771|XP_016925814.1|DSUZ	LOC111601105|XP_023173316.2|DHYD
OG0000148	LOC108015949|XP_016938058.2|DSUZ	LOC111593768|XP_023162555.2|DHYD
OG0000149	LOC108017334|XP_016939856.1|DSUZ	LOC111592069|XP_023159843.2|DHYD
