Orthogroup	DSUZ.longest_only	DEUG.longest_only
OG0000032	LOC108007773|XP_036672793.1|DSUZ	LOC108111784|XP_017076858.1|DEUG
OG0000032	LOC108018396|XP_036672794.1|DSUZ	LOC108111805|XP_017076892.1|DEUG
OG0000032	LOC108007821|XP_016927075.2|DSUZ	LOC108111711|XP_017076750.1|DEUG
OG0000032	LOC108018408|XP_016941455.1|DSUZ	LOC108111718|XP_017076758.1|DEUG
OG0000032	LOC118877584|XP_036672749.1|DSUZ	LOC108111713|XP_017076752.1|DEUG
OG0000033	LOC108007624|XP_036673594.1|DSUZ, LOC108007609|XP_016926803.2|DSUZ	LOC108115913|XP_017083039.1|DEUG
OG0000033	LOC118877527|XP_036672470.1|DSUZ, LOC108020436|XP_036671704.1|DSUZ	LOC108115450|XP_017082374.1|DEUG
OG0000033	LOC108008155|XP_016927432.2|DSUZ	LOC108115449|XP_017082373.1|DEUG
OG0000033	LOC108010823|XP_016931314.1|DSUZ, LOC108012454|XP_016933333.1|DSUZ	LOC108115429|XP_017082354.1|DEUG
OG0000033	LOC108013705|XP_016935119.2|DSUZ	LOC108115474|XP_017082423.1|DEUG
OG0000033	LOC108010908|XP_016931435.1|DSUZ	LOC108115416|XP_017082341.1|DEUG
OG0000033	LOC108017678|XP_016940276.1|DSUZ	LOC108112609|XP_017078188.1|DEUG
OG0000033	LOC108017971|XP_016940757.1|DSUZ	LOC108112610|XP_017078190.1|DEUG
OG0000033	LOC108017970|XP_016940756.2|DSUZ	LOC108112608|XP_017078187.1|DEUG
OG0000033	LOC108010515|XP_016930878.2|DSUZ	LOC108108576|XP_017072157.1|DEUG
OG0000033	LOC108013858|XP_016935336.2|DSUZ, LOC118878058|XP_036675136.1|DSUZ	LOC108115098|XP_017081835.1|DEUG
OG0000033	LOC108008236|XP_016927516.1|DSUZ, LOC108008237|XP_016927517.1|DSUZ, LOC108008235|XP_016927515.1|DSUZ	LOC108112351|XP_017077669.1|DEUG
OG0000034	LOC108021477|XP_016945708.1|DSUZ	LOC108118404|XP_017086569.1|DEUG
OG0000034	LOC108021476|XP_016945707.1|DSUZ	LOC108118408|XP_017086572.1|DEUG
OG0000034	LOC108021724|XP_016946052.1|DSUZ	LOC108118494|XP_017086716.1|DEUG
OG0000034	LOC108009317|XP_016929074.1|DSUZ	LOC108115439|XP_017082363.1|DEUG
OG0000034	LOC108007509|XP_016926684.2|DSUZ	LOC108116805|XP_017084341.1|DEUG
OG0000034	LOC108005688|XP_016924502.2|DSUZ	LOC108116981|XP_017084632.1|DEUG
OG0000034	LOC108011927|XP_016932664.1|DSUZ	LOC108113407|XP_017079451.1|DEUG
OG0000035	LOC118877839|XP_036673931.1|DSUZ	LOC108118065|XP_017086097.1|DEUG
OG0000036	LOC108019328|XP_036675087.1|DSUZ	LOC108115061|XP_017081795.1|DEUG
OG0000036	LOC108006404|XP_016925415.2|DSUZ	LOC108105599|XP_017067763.1|DEUG
OG0000036	LOC108011658|XP_016932343.2|DSUZ	LOC108114960|XP_017081642.1|DEUG
OG0000036	LOC108007854|XP_036674140.1|DSUZ	LOC108116661|XP_017084141.1|DEUG
OG0000037	LOC108018132|XP_016941074.1|DSUZ	LOC108112000|XP_017077225.1|DEUG
OG0000037	LOC108017560|XP_036672906.1|DSUZ	LOC108117112|XP_017084823.1|DEUG
OG0000037	LOC108013828|XP_016935296.2|DSUZ, LOC108013829|XP_016935299.2|DSUZ	LOC108117111|XP_017084822.1|DEUG
OG0000038	LOC108020759|XP_016944626.2|DSUZ	LOC108108735|XP_017072362.1|DEUG
OG0000038	LOC108010653|XP_036670653.1|DSUZ	LOC108108809|XP_017072482.1|DEUG
OG0000039	LOC108016023|XP_016938107.2|DSUZ	LOC108109615|XP_017073668.1|DEUG
OG0000039	LOC108006280|XP_016925226.1|DSUZ	LOC108102893|XP_017063585.1|DEUG
OG0000039	LOC108006287|XP_016925235.1|DSUZ	LOC108103025|XP_017063841.1|DEUG
OG0000039	LOC108019017|XP_016942120.1|DSUZ	LOC108105051|XP_017066944.1|DEUG
OG0000040	LOC108006036|XP_036674433.1|DSUZ	LOC108116469|XP_017083889.1|DEUG
OG0000040	LOC108006007|XP_036674432.1|DSUZ	LOC108116470|XP_017083890.1|DEUG
OG0000040	LOC108011397|XP_016932008.2|DSUZ, LOC108011398|XP_036675473.1|DSUZ	LOC108111562|XP_017076575.1|DEUG
OG0000040	LOC108007390|XP_036675323.1|DSUZ, LOC108007385|XP_016926531.2|DSUZ	LOC108111560|XP_017076573.1|DEUG
OG0000040	LOC108007382|XP_016926528.2|DSUZ	LOC108111548|XP_017076556.1|DEUG
OG0000040	LOC108010783|XP_016931200.1|DSUZ	LOC108109350|XP_017073299.1|DEUG
OG0000041	LOC108007903|XP_036674596.1|DSUZ	LOC108113674|XP_017079839.1|DEUG
OG0000041	LOC108007889|XP_036674680.1|DSUZ	LOC108113782|XP_017079974.1|DEUG
OG0000041	LOC108007918|XP_016927178.2|DSUZ	LOC108113689|XP_017079854.1|DEUG
OG0000042	LOC108011952|XP_016932694.2|DSUZ	LOC108108093|XP_017071481.1|DEUG
OG0000042	LOC108017900|XP_016940559.1|DSUZ	LOC108112378|XP_017077703.1|DEUG
OG0000042	LOC108017907|XP_016940566.1|DSUZ	LOC108112385|XP_017077715.1|DEUG
OG0000042	LOC108017901|XP_016940560.1|DSUZ	LOC108112383|XP_017077713.1|DEUG
OG0000042	LOC108017904|XP_036669901.1|DSUZ	LOC108112381|XP_017077708.1|DEUG
OG0000042	LOC108017721|XP_016940320.2|DSUZ, LOC108017910|XP_016940568.2|DSUZ, LOC108017722|XP_016940321.2|DSUZ	LOC108112379|XP_017077705.1|DEUG, LOC108112382|XP_017077709.1|DEUG, LOC108112377|XP_017077699.1|DEUG, LOC108112386|XP_017077716.1|DEUG
OG0000042	LOC108017720|XP_016940319.1|DSUZ	LOC108112384|XP_017077714.1|DEUG
OG0000043	LOC108006051|XP_036674427.1|DSUZ	LOC108116482|XP_017083904.1|DEUG
OG0000043	LOC108006016|XP_036674672.1|DSUZ	LOC108116483|XP_017083905.1|DEUG
OG0000043	LOC118878135|XP_036675630.1|DSUZ	LOC108111569|XP_017076581.1|DEUG
OG0000043	LOC108006062|XP_016924995.2|DSUZ	LOC108116504|XP_017083929.1|DEUG
OG0000043	LOC108010802|XP_016931225.2|DSUZ	LOC108105204|XP_017067144.1|DEUG
OG0000043	LOC108006056|XP_016924989.2|DSUZ	LOC108116498|XP_017083919.1|DEUG
OG0000044	LOC108012094|XP_016932860.2|DSUZ	LOC108113702|XP_017079868.1|DEUG
OG0000044	LOC108007932|XP_036674251.1|DSUZ	LOC108113679|XP_017079844.1|DEUG
OG0000044	LOC108007930|XP_036674252.1|DSUZ	LOC108113668|XP_017079833.1|DEUG
OG0000044	LOC108007915|XP_016927173.2|DSUZ	LOC108113686|XP_017079852.1|DEUG
OG0000044	LOC108007906|XP_016927164.2|DSUZ	LOC108113695|XP_017079861.1|DEUG
OG0000044	LOC108007917|XP_036674250.1|DSUZ	LOC108113682|XP_017079848.1|DEUG
OG0000044	LOC108011721|XP_016932432.2|DSUZ	LOC108116281|XP_017083557.1|DEUG
OG0000045	LOC108004812|XP_036670921.1|DSUZ	LOC108114047|XP_017080284.1|DEUG
OG0000045	LOC108012264|XP_016933053.1|DSUZ, LOC108012265|XP_016933055.1|DSUZ	LOC108114051|XP_017080293.1|DEUG, LOC108113998|XP_017080232.1|DEUG
OG0000045	LOC108005813|XP_016924631.1|DSUZ	LOC108107675|XP_017070752.1|DEUG
OG0000045	LOC108005814|XP_016924632.1|DSUZ	LOC108107619|XP_017070678.1|DEUG
OG0000046	LOC108014425|XP_016936027.2|DSUZ	LOC108110175|XP_017074588.1|DEUG
OG0000046	LOC108014937|XP_016936647.1|DSUZ	LOC108104996|XP_017066862.1|DEUG
OG0000046	LOC108014936|XP_016936646.1|DSUZ	LOC108104997|XP_017066863.1|DEUG
OG0000046	LOC108015074|XP_016936802.1|DSUZ	LOC108105004|XP_017066870.1|DEUG
OG0000046	LOC108011093|XP_036674691.1|DSUZ	LOC108116573|XP_017084003.1|DEUG
OG0000046	LOC108011091|XP_016931645.2|DSUZ	LOC108116534|XP_017083961.1|DEUG
OG0000046	LOC108011090|XP_016931644.1|DSUZ	LOC108116563|XP_017083991.1|DEUG
OG0000046	LOC108011098|XP_036674670.1|DSUZ	LOC108116555|XP_017083982.1|DEUG
OG0000047	LOC108008533|XP_016927892.1|DSUZ	LOC108112199|XP_017077502.1|DEUG
OG0000047	LOC108008555|XP_016927914.1|DSUZ	LOC108113383|XP_017079444.1|DEUG
OG0000047	LOC108019650|XP_016943022.1|DSUZ	LOC108106728|XP_017069453.1|DEUG
OG0000047	LOC108013633|XP_016935067.1|DSUZ	LOC108114731|XP_017081330.1|DEUG
OG0000047	LOC108019638|XP_016943010.1|DSUZ	LOC108106783|XP_017069514.1|DEUG
OG0000047	LOC108012941|XP_016933968.1|DSUZ	LOC108113976|XP_017080206.1|DEUG
OG0000048	LOC108011323|XP_016931922.2|DSUZ, LOC108011315|XP_016931911.1|DSUZ	LOC108114267|XP_017080653.1|DEUG, LOC108114271|XP_017080657.1|DEUG
OG0000048	LOC108007323|XP_016926460.1|DSUZ	LOC108114269|XP_017080655.1|DEUG
OG0000048	LOC108007321|XP_016926458.2|DSUZ	LOC108113900|XP_017080095.1|DEUG
OG0000048	LOC108019378|XP_016942690.1|DSUZ	LOC108114275|XP_017080660.1|DEUG
OG0000049	LOC108020793|XP_016944660.2|DSUZ	LOC108117079|XP_017084741.1|DEUG
OG0000049	LOC108020795|XP_016944662.2|DSUZ	LOC108117054|XP_017084715.1|DEUG
OG0000049	LOC108019317|XP_016942627.2|DSUZ	LOC108117035|XP_017084693.1|DEUG
OG0000049	LOC118877929|XP_036674430.1|DSUZ	LOC108117069|XP_017084731.1|DEUG
OG0000049	LOC108019319|XP_016942628.2|DSUZ	LOC108117036|XP_017084694.1|DEUG
OG0000049	LOC108020803|XP_016944672.2|DSUZ	LOC108117318|XP_017085175.1|DEUG
OG0000050	LOC108009777|XP_016929902.1|DSUZ	LOC108106209|XP_017068623.1|DEUG
OG0000050	LOC118878833|XP_036677754.1|DSUZ, LOC108007679|XP_036672301.1|DSUZ	LOC108116755|XP_017084263.1|DEUG
OG0000050	LOC108007675|XP_016926887.1|DSUZ, LOC118878829|XP_036677750.1|DSUZ	LOC108116756|XP_017084264.1|DEUG
OG0000050	LOC108007678|XP_016926890.1|DSUZ, LOC118878832|XP_036677753.1|DSUZ	LOC108116757|XP_017084265.1|DEUG
OG0000050	LOC108007676|XP_016926888.1|DSUZ, LOC118878830|XP_036677751.1|DSUZ	LOC108116725|XP_017084231.1|DEUG
OG0000050	LOC118878828|XP_036677749.1|DSUZ, LOC108007665|XP_016926876.1|DSUZ, LOC108007667|XP_016926878.2|DSUZ, LOC118878834|XP_036677756.1|DSUZ	LOC108116727|XP_017084233.1|DEUG
OG0000050	LOC108007677|XP_016926889.1|DSUZ, LOC118878831|XP_036677752.1|DSUZ	LOC108116726|XP_017084232.1|DEUG
OG0000051	LOC108007968|XP_016927228.1|DSUZ	LOC108109429|XP_017073417.1|DEUG
OG0000051	LOC108008061|XP_016927332.1|DSUZ	LOC108117064|XP_017084724.1|DEUG
OG0000051	LOC108019243|XP_016942528.2|DSUZ	LOC108111705|XP_017076743.1|DEUG
OG0000051	LOC108010880|XP_036675361.1|DSUZ, LOC118877892|XP_036674208.1|DSUZ	LOC108111631|XP_017076651.1|DEUG, LOC108111676|XP_017076702.1|DEUG
OG0000051	LOC108017397|XP_036673834.1|DSUZ	LOC108111706|XP_017076744.1|DEUG
OG0000051	LOC108019259|XP_016942548.2|DSUZ	LOC108111732|XP_017076775.1|DEUG
OG0000052	LOC108016209|XP_016938326.2|DSUZ	LOC108109404|XP_017073394.1|DEUG
OG0000052	LOC108017445|XP_036674526.1|DSUZ	LOC108116631|XP_017084099.1|DEUG
OG0000052	LOC108016205|XP_016938321.2|DSUZ	LOC108110610|XP_017075201.1|DEUG
OG0000052	LOC108016212|XP_016938330.1|DSUZ	LOC108110028|XP_017074367.1|DEUG
OG0000052	LOC108016207|XP_016938323.1|DSUZ	LOC108110036|XP_017074380.1|DEUG
OG0000052	LOC108018024|XP_016940878.1|DSUZ	LOC108111978|XP_017077180.1|DEUG
OG0000052	LOC108018025|XP_016940880.1|DSUZ	LOC108111977|XP_017077179.1|DEUG
OG0000053	LOC108019583|XP_016942913.1|DSUZ	LOC108104547|XP_017066177.1|DEUG
OG0000053	LOC108019582|XP_016942912.1|DSUZ	LOC108104546|XP_017066176.1|DEUG
OG0000053	LOC108019581|XP_016942910.1|DSUZ	LOC108104610|XP_017066273.1|DEUG
OG0000053	LOC108019580|XP_016942908.1|DSUZ	LOC108104585|XP_017066235.1|DEUG
OG0000053	LOC108019595|XP_016942926.1|DSUZ	LOC108113522|XP_017079606.1|DEUG
OG0000054	LOC108007018|XP_016926113.2|DSUZ	LOC108116465|XP_017083884.1|DEUG
OG0000054	LOC108007012|XP_016926106.2|DSUZ	LOC108116310|XP_017083589.1|DEUG, LOC108116309|XP_017083588.1|DEUG
OG0000054	LOC108007023|XP_016926117.2|DSUZ	LOC108116517|XP_017083943.1|DEUG
OG0000054	LOC108007019|XP_016926114.2|DSUZ	LOC108116481|XP_017083903.1|DEUG
OG0000055	LOC108006756|XP_016925797.2|DSUZ	LOC108111361|XP_017076283.1|DEUG
OG0000055	LOC108016454|XP_016938596.1|DSUZ	LOC108111363|XP_017076285.1|DEUG
OG0000056	LOC108011021|XP_036674004.1|DSUZ	LOC108115632|XP_017082673.1|DEUG
OG0000056	LOC108011020|XP_036674003.1|DSUZ	LOC108115630|XP_017082671.1|DEUG
OG0000056	LOC108011024|XP_016931542.2|DSUZ	LOC108115634|XP_017082675.1|DEUG
OG0000056	LOC108011022|XP_016931540.2|DSUZ	LOC108115633|XP_017082674.1|DEUG
OG0000056	LOC108018752|XP_016941818.1|DSUZ	LOC108116242|XP_017083521.1|DEUG
OG0000056	LOC108018751|XP_016941817.2|DSUZ	LOC108116270|XP_017083548.1|DEUG
OG0000058	LOC108008838|XP_016928233.1|DSUZ	LOC108111899|XP_017077025.1|DEUG
OG0000058	LOC108008882|XP_016928279.1|DSUZ, LOC108004630|XP_016923063.1|DSUZ	LOC108114779|XP_017081378.1|DEUG, LOC108114875|XP_017081520.1|DEUG
OG0000058	LOC108008875|XP_016928269.1|DSUZ	LOC108111925|XP_017077056.1|DEUG
OG0000058	LOC108010497|XP_016930860.1|DSUZ	LOC108113468|XP_017079539.1|DEUG
OG0000058	LOC108011123|XP_016931684.1|DSUZ	LOC108103231|XP_017064121.1|DEUG
OG0000059	LOC108010906|XP_016931395.2|DSUZ	LOC108113647|XP_017079807.1|DEUG
OG0000059	LOC108004991|XP_016923598.2|DSUZ	LOC108113544|XP_017079627.1|DEUG
OG0000059	LOC108004995|XP_036675477.1|DSUZ	LOC108113548|XP_017079631.1|DEUG
OG0000059	LOC108010901|XP_016931379.2|DSUZ	LOC108113646|XP_017079806.1|DEUG
OG0000059	LOC108010897|XP_016931376.2|DSUZ, LOC108010892|XP_036675426.1|DSUZ	LOC108113519|XP_017079600.1|DEUG, LOC108117030|XP_017084687.1|DEUG, LOC108117052|XP_017084713.1|DEUG
OG0000059	LOC108010889|XP_016931367.2|DSUZ	LOC108113524|XP_017079604.1|DEUG
OG0000060	LOC108005298|XP_016923997.1|DSUZ	LOC108103845|XP_017065030.1|DEUG
OG0000060	LOC108009039|XP_016928528.1|DSUZ	LOC108103085|XP_017063927.1|DEUG
OG0000060	LOC108011241|XP_016931834.2|DSUZ	LOC108115377|XP_017082302.1|DEUG
OG0000060	LOC108012147|XP_016932927.2|DSUZ	LOC108104222|XP_017065654.1|DEUG
OG0000060	LOC108005224|XP_016923903.1|DSUZ	LOC108103803|XP_017064973.1|DEUG
OG0000060	LOC108011810|XP_016932540.1|DSUZ	LOC108110620|XP_017075208.1|DEUG
OG0000061	LOC108008066|XP_016927350.1|DSUZ	LOC108105141|XP_017067063.1|DEUG
OG0000061	LOC108011189|XP_016931772.1|DSUZ	LOC108105148|XP_017067072.1|DEUG
OG0000061	LOC108009548|XP_016929484.1|DSUZ	LOC108105132|XP_017067054.1|DEUG
OG0000061	LOC108010573|XP_036676705.1|DSUZ	LOC108105140|XP_017067062.1|DEUG
OG0000062	LOC108015083|XP_016936812.1|DSUZ	LOC108118092|XP_017086134.1|DEUG
OG0000062	LOC108016949|XP_016939375.1|DSUZ	LOC108106953|XP_017069718.1|DEUG
OG0000062	LOC108014192|XP_016935747.1|DSUZ	LOC108106954|XP_017069720.1|DEUG
OG0000062	LOC108008804|XP_016928198.1|DSUZ	LOC108109225|XP_017073184.1|DEUG
OG0000062	LOC108019103|XP_036676902.1|DSUZ	LOC108102612|XP_017063205.1|DEUG
OG0000063	LOC108007361|XP_036673723.1|DSUZ	LOC108111516|XP_017076523.1|DEUG
OG0000063	LOC108007341|XP_036673724.1|DSUZ	LOC108111518|XP_017076525.1|DEUG
OG0000063	LOC108007360|XP_016926501.1|DSUZ	LOC108111515|XP_017076522.1|DEUG, LOC108104887|XP_017066708.1|DEUG
OG0000063	LOC108012795|XP_016933718.1|DSUZ	LOC108114063|XP_017080306.1|DEUG
OG0000063	LOC108012616|XP_016933525.2|DSUZ	LOC108113978|XP_017080208.1|DEUG
OG0000063	LOC108012576|XP_016933479.1|DSUZ	LOC108113990|XP_017080222.1|DEUG
OG0000063	LOC108012502|XP_016933399.1|DSUZ	LOC108113962|XP_017080165.1|DEUG
OG0000065	LOC108018380|XP_036672586.1|DSUZ	LOC108111755|XP_017076801.1|DEUG
OG0000065	LOC108019746|XP_016943174.1|DSUZ	LOC108111216|XP_017076106.1|DEUG
OG0000065	LOC118877555|XP_036672587.1|DSUZ, LOC108018714|XP_036672583.1|DSUZ, LOC108018713|XP_016941774.2|DSUZ	LOC108111756|XP_017076802.1|DEUG
OG0000065	LOC108015662|XP_016937647.2|DSUZ	LOC108111472|XP_017076433.1|DEUG
OG0000065	LOC108015669|XP_036673839.1|DSUZ	LOC108111537|XP_017076550.1|DEUG
OG0000065	LOC108015657|XP_036673844.1|DSUZ	LOC108111531|XP_017076543.1|DEUG
OG0000066	LOC108005211|XP_016923889.1|DSUZ	LOC108103887|XP_017065107.1|DEUG
OG0000066	LOC108016054|XP_016938136.1|DSUZ	LOC108116142|XP_017083360.1|DEUG
OG0000066	LOC108014819|XP_016936505.2|DSUZ	LOC108115952|XP_017083078.1|DEUG
OG0000066	LOC108009663|XP_016929682.1|DSUZ	LOC108114786|XP_017081387.1|DEUG
OG0000066	LOC108007006|XP_016926101.2|DSUZ	LOC108116291|XP_017083569.1|DEUG
OG0000066	LOC108019078|XP_016942229.1|DSUZ	LOC108110127|XP_017074522.1|DEUG
OG0000066	LOC108009981|XP_016930245.1|DSUZ	LOC108112986|XP_017078881.1|DEUG
OG0000067	LOC108018360|XP_036672819.1|DSUZ	LOC108110201|XP_017074664.1|DEUG
OG0000067	LOC108011429|XP_016932047.1|DSUZ	LOC108108193|XP_017071634.1|DEUG
OG0000067	LOC108008496|XP_016927850.1|DSUZ	LOC108104759|XP_017066483.1|DEUG
OG0000067	LOC108011430|XP_036670601.1|DSUZ	LOC108107601|XP_017070655.1|DEUG
OG0000067	LOC108012571|XP_016933475.1|DSUZ	LOC108113955|XP_017080157.1|DEUG
OG0000068	LOC108015543|XP_036672326.1|DSUZ	LOC108108396|XP_017071938.1|DEUG
OG0000068	LOC108020078|XP_036672611.1|DSUZ, LOC108015958|XP_036673428.1|DSUZ	LOC108117125|XP_017084845.1|DEUG
OG0000068	LOC108012701|XP_036672080.1|DSUZ	LOC108108595|XP_017072182.1|DEUG
OG0000068	LOC108018226|XP_016941234.1|DSUZ	LOC108109162|XP_017073074.1|DEUG
OG0000068	LOC108008698|XP_016928082.1|DSUZ	LOC108113259|XP_017079298.1|DEUG
OG0000068	LOC108015246|XP_016937086.1|DSUZ	LOC108117707|XP_017085744.1|DEUG
OG0000069	LOC108008583|XP_016927949.1|DSUZ	LOC108107209|XP_017070114.1|DEUG
OG0000070	LOC108008584|XP_016927954.1|DSUZ	LOC108113477|XP_017079549.1|DEUG
OG0000070	LOC108014746|XP_036671592.1|DSUZ	LOC108105517|XP_017067632.1|DEUG
OG0000070	LOC108008382|XP_016927718.1|DSUZ	LOC108113476|XP_017079548.1|DEUG
OG0000070	LOC108016673|XP_016938880.1|DSUZ	LOC108117153|XP_017084908.1|DEUG
OG0000071	LOC108010694|XP_036670542.1|DSUZ	LOC108113923|XP_017080119.1|DEUG
OG0000071	LOC118877301|XP_036671340.1|DSUZ	LOC108113853|XP_017080051.1|DEUG
OG0000071	LOC108013781|XP_016935236.2|DSUZ	LOC108113829|XP_017080027.1|DEUG
OG0000072	LOC108008238|XP_016927518.1|DSUZ	LOC108112416|XP_017077748.1|DEUG
OG0000072	LOC108010178|XP_016930510.2|DSUZ	LOC108112101|XP_017077339.1|DEUG
OG0000073	LOC108006185|XP_016925109.1|DSUZ	LOC108112923|XP_017078801.1|DEUG
OG0000073	LOC108016759|XP_036676337.1|DSUZ	LOC108102436|XP_017062902.1|DEUG
OG0000073	LOC108017156|XP_036675209.1|DSUZ	LOC108115124|XP_017081864.1|DEUG
OG0000074	LOC108012499|XP_036670611.1|DSUZ, LOC108012409|XP_016933258.1|DSUZ	LOC108107571|XP_017070620.1|DEUG
OG0000074	LOC108004794|XP_016923335.2|DSUZ	LOC108108501|XP_017072057.1|DEUG
OG0000075	LOC108013328|XP_016934616.1|DSUZ	LOC108117400|XP_017085296.1|DEUG
OG0000075	LOC108013578|XP_016934994.1|DSUZ	LOC108117379|XP_017085261.1|DEUG
OG0000075	LOC108012554|XP_016933456.2|DSUZ, LOC108013579|XP_016934995.1|DSUZ	LOC108117401|XP_017085297.1|DEUG
OG0000075	LOC108013329|XP_016934617.1|DSUZ	LOC108117381|XP_017085265.1|DEUG
OG0000076	LOC108005825|XP_036670890.1|DSUZ	LOC108107737|XP_017070877.1|DEUG
OG0000076	LOC108014332|XP_036673815.1|DSUZ	LOC108111743|XP_017076786.1|DEUG, LOC108112539|XP_017077961.1|DEUG
OG0000076	LOC108019254|XP_036673770.1|DSUZ	LOC108111731|XP_017076774.1|DEUG
OG0000076	LOC108015039|XP_016936760.1|DSUZ	LOC108103550|XP_017064568.1|DEUG
OG0000076	LOC108015414|XP_016937334.1|DSUZ	LOC108103567|XP_017064581.1|DEUG
OG0000077	LOC108009747|XP_016929834.1|DSUZ	LOC108109158|XP_017073068.1|DEUG
OG0000077	LOC108015852|XP_016937909.1|DSUZ	LOC108109792|XP_017073986.1|DEUG
OG0000077	LOC108010141|XP_016930463.1|DSUZ	LOC108107356|XP_017070344.1|DEUG
OG0000077	LOC108014833|XP_016936524.2|DSUZ	LOC108116009|XP_017083176.1|DEUG
OG0000078	LOC108008657|XP_016928031.1|DSUZ	LOC108108942|XP_017072686.1|DEUG
OG0000078	LOC108006897|XP_016925974.2|DSUZ	LOC108108692|XP_017072286.1|DEUG
OG0000078	LOC108011262|XP_036675195.1|DSUZ	LOC108115080|XP_017081817.1|DEUG
OG0000078	LOC108015391|XP_016937300.1|DSUZ	LOC108115236|XP_017082120.1|DEUG
OG0000078	LOC108016956|XP_016939380.1|DSUZ	LOC108105339|XP_017067321.1|DEUG
OG0000079	LOC108008363|XP_016927693.1|DSUZ	LOC108110990|XP_017075788.1|DEUG
OG0000079	LOC108008373|XP_016927706.1|DSUZ	LOC108110575|XP_017075161.1|DEUG
OG0000079	LOC108010440|XP_016930790.1|DSUZ	LOC108110510|XP_017075079.1|DEUG
OG0000080	LOC108008669|XP_016928052.2|DSUZ, LOC108018488|XP_016941536.1|DSUZ	LOC108112927|XP_017078808.1|DEUG, LOC108112926|XP_017078807.1|DEUG
OG0000080	LOC108009443|XP_016929282.1|DSUZ	LOC108112904|XP_017078751.1|DEUG
OG0000081	LOC108012473|XP_016933353.1|DSUZ	LOC108102865|XP_017063558.1|DEUG
OG0000082	LOC108005981|XP_016924910.2|DSUZ	LOC108115688|XP_017082745.1|DEUG, LOC108115689|XP_017082747.1|DEUG, LOC108115722|XP_017082784.1|DEUG
OG0000082	LOC108006237|XP_016925166.2|DSUZ, LOC108020861|XP_036674571.1|DSUZ	LOC108116863|XP_017084418.1|DEUG
OG0000082	LOC118877946|XP_036674572.1|DSUZ, LOC108006234|XP_036672863.1|DSUZ	LOC108116862|XP_017084417.1|DEUG
OG0000083	LOC108021699|XP_016946017.1|DSUZ	LOC108111226|XP_017076117.1|DEUG
OG0000083	LOC108019227|XP_016942512.1|DSUZ	LOC108111194|XP_017076078.1|DEUG
OG0000083	LOC108018957|XP_016942050.1|DSUZ	LOC108110427|XP_017074983.1|DEUG, LOC108111109|XP_017075947.1|DEUG
OG0000083	LOC108019013|XP_016942116.1|DSUZ	LOC108110509|XP_017075078.1|DEUG
OG0000083	LOC108021302|XP_016945444.1|DSUZ	LOC108111080|XP_017075904.1|DEUG
OG0000084	LOC108019885|XP_016943446.1|DSUZ	LOC108112025|XP_017077258.1|DEUG
OG0000084	LOC108017776|XP_016940388.1|DSUZ	LOC108112786|XP_017078554.1|DEUG
OG0000085	LOC108017846|XP_016940490.1|DSUZ	LOC108112272|XP_017077584.1|DEUG
OG0000085	LOC108017929|XP_036669795.1|DSUZ	LOC108112566|XP_017078016.1|DEUG
OG0000085	LOC108017827|XP_016940468.1|DSUZ	LOC108112224|XP_017077532.1|DEUG
OG0000085	LOC108018199|XP_016941204.1|DSUZ	LOC108113263|XP_017079301.1|DEUG
OG0000085	LOC108017928|XP_036669794.1|DSUZ	LOC108112567|XP_017078019.1|DEUG
OG0000086	LOC108009612|XP_016929587.1|DSUZ	LOC108112934|XP_017078816.1|DEUG
OG0000087	LOC108006715|XP_016925785.1|DSUZ	LOC108110461|XP_017075018.1|DEUG
OG0000087	LOC108013454|XP_016934823.1|DSUZ	LOC108105764|XP_017067973.1|DEUG
OG0000087	LOC108010645|XP_016931036.1|DSUZ	LOC108110497|XP_017075066.1|DEUG
OG0000088	LOC108018081|XP_016940973.1|DSUZ	LOC108114909|XP_017081575.1|DEUG
OG0000088	LOC108010533|XP_016930904.1|DSUZ	LOC108105118|XP_017067040.1|DEUG
OG0000088	LOC108017064|XP_016939511.1|DSUZ	LOC108113980|XP_017080211.1|DEUG
OG0000088	LOC108009734|XP_016929807.1|DSUZ	LOC108112340|XP_017077658.1|DEUG
OG0000088	LOC108017056|XP_016939503.2|DSUZ	LOC108114015|XP_017080251.1|DEUG
OG0000089	LOC108017134|XP_016939601.1|DSUZ	LOC108116217|XP_017083494.1|DEUG
OG0000089	LOC108013957|XP_016935459.1|DSUZ	LOC108115116|XP_017081857.1|DEUG
OG0000089	LOC108010600|XP_016930978.1|DSUZ	LOC108110281|XP_017074767.1|DEUG
OG0000089	LOC108012396|XP_016933244.1|DSUZ	LOC108114313|XP_017080713.1|DEUG
OG0000090	LOC108009148|XP_016928740.1|DSUZ	LOC108104816|XP_017066589.1|DEUG
OG0000090	LOC108008436|XP_016927775.1|DSUZ	LOC108104868|XP_017066681.1|DEUG
OG0000090	LOC108020200|XP_016943797.1|DSUZ	LOC108107791|XP_017070990.1|DEUG
OG0000090	LOC108013274|XP_016934533.1|DSUZ	LOC108102781|XP_017063431.1|DEUG
OG0000091	LOC108007205|XP_036674733.1|DSUZ	LOC108116035|XP_017083214.1|DEUG
OG0000091	LOC108021626|XP_016945921.1|DSUZ	LOC108104140|XP_017065530.1|DEUG
OG0000091	LOC108017510|XP_036673504.1|DSUZ, LOC108020281|XP_036677911.1|DSUZ	LOC108116874|XP_017084454.1|DEUG
