Orthogroup	DSUZ.longest_only	DSIM.longest_only
OG0000034	LOC108009317|XP_016929074.1|DSUZ	LOC6732919|XP_002080023.2|DSIM
OG0000034	LOC108007509|XP_016926684.2|DSUZ	LOC6728308|XP_016034943.1|DSIM
OG0000034	LOC108005688|XP_016924502.2|DSUZ	LOC6728309|XP_016034944.1|DSIM
OG0000034	LOC108011927|XP_016932664.1|DSUZ	LOC6731186|XP_002078345.3|DSIM
OG0000035	LOC118878806|XP_036677717.1|DSUZ	LOC120285676|XP_039154249.1|DSIM, LOC120285439|XP_039154107.1|DSIM, LOC120285687|XP_039154278.1|DSIM
OG0000035	LOC118879420|XP_036678186.1|DSUZ	LOC120285681|XP_039154261.1|DSIM, LOC120285680|XP_039154260.1|DSIM, LOC120284386|XP_039147746.1|DSIM
OG0000035	LOC118879445|XP_036678213.1|DSUZ, LOC118878838|XP_036677758.1|DSUZ, LOC118878805|XP_036677715.1|DSUZ, LOC118878803|XP_036677713.1|DSUZ, LOC118878804|XP_036677714.1|DSUZ, LOC118879341|XP_036678090.1|DSUZ	LOC120284470|XP_039148696.1|DSIM, LOC120284948|XP_039150575.1|DSIM, LOC120284253|XP_039147185.1|DSIM, LOC120285443|XP_039154113.1|DSIM, LOC120284994|XP_039150936.1|DSIM
OG0000036	LOC108019328|XP_036675087.1|DSUZ	LOC6727116|XP_002102509.1|DSIM
OG0000036	LOC108006404|XP_016925415.2|DSUZ	LOC6727985|XP_002103337.2|DSIM
OG0000036	LOC108011658|XP_016932343.2|DSUZ	LOC6726665|XP_039151600.1|DSIM
OG0000036	LOC108007854|XP_036674140.1|DSUZ	LOC6729259|XP_016035909.1|DSIM, LOC6729260|XP_002104580.2|DSIM
OG0000037	LOC108018132|XP_016941074.1|DSUZ	LOC6735171|XP_016028454.1|DSIM
OG0000037	LOC108017560|XP_036672906.1|DSUZ	LOC6727491|XP_002102871.2|DSIM
OG0000037	LOC108013828|XP_016935296.2|DSUZ, LOC108013829|XP_016935299.2|DSUZ	LOC6727490|XP_002102870.2|DSIM
OG0000038	LOC108020759|XP_016944626.2|DSUZ	LOC6738693|XP_002085495.1|DSIM
OG0000038	LOC108010653|XP_036670653.1|DSUZ	LOC6738696|XP_016032514.1|DSIM
OG0000039	LOC108016023|XP_016938107.2|DSUZ	LOC6726964|XP_002102366.2|DSIM
OG0000039	LOC108006280|XP_016925226.1|DSUZ	LOC27207643|XP_016039311.1|DSIM
OG0000039	LOC108006287|XP_016925235.1|DSUZ	LOC6740324|XP_002077196.2|DSIM
OG0000039	LOC108019017|XP_016942120.1|DSUZ	LOC6725586|XP_039153235.1|DSIM
OG0000040	LOC108016198|XP_036675321.1|DSUZ	LOC6727642|XP_002103019.1|DSIM
OG0000040	LOC108006036|XP_036674433.1|DSUZ	LOC6728556|XP_002103897.1|DSIM
OG0000040	LOC108006007|XP_036674432.1|DSUZ	LOC6728557|XP_002103898.1|DSIM
OG0000040	LOC108011397|XP_016932008.2|DSUZ	LOC6727641|XP_002103018.1|DSIM
OG0000040	LOC108007390|XP_036675323.1|DSUZ, LOC108007385|XP_016926531.2|DSUZ	LOC6727640|XP_016034235.1|DSIM
OG0000040	LOC108007382|XP_016926528.2|DSUZ	LOC6727638|XP_002103015.1|DSIM
OG0000040	LOC108010783|XP_016931200.1|DSUZ	LOC6730355|XP_002105637.2|DSIM
OG0000041	LOC108012086|XP_016932852.2|DSUZ	LOC6729586|XP_002104894.1|DSIM
OG0000041	LOC108007903|XP_036674596.1|DSUZ	LOC6740781|XP_016036235.1|DSIM, LOC6729587|XP_002104895.1|DSIM
OG0000041	LOC108007889|XP_036674680.1|DSUZ	LOC6729591|XP_002104899.1|DSIM
OG0000041	LOC108007905|XP_016927163.2|DSUZ	LOC6729588|XP_016036234.1|DSIM, LOC6729589|XP_002104897.1|DSIM
OG0000041	LOC108007918|XP_016927178.2|DSUZ	LOC6729598|XP_002104906.1|DSIM
OG0000042	LOC108011952|XP_016932694.2|DSUZ	LOC27209427|XP_016038683.1|DSIM
OG0000042	LOC108017900|XP_016940559.1|DSUZ	LOC6735085|XP_039148041.1|DSIM
OG0000042	LOC108017907|XP_016940566.1|DSUZ	LOC6735089|XP_039148042.1|DSIM
OG0000042	LOC108017901|XP_016940560.1|DSUZ	LOC6735086|XP_002082063.1|DSIM, LOC120284425|XP_039148040.1|DSIM
OG0000042	LOC108017904|XP_036669901.1|DSUZ	LOC6735088|XP_039148043.1|DSIM
OG0000042	LOC108017721|XP_016940320.2|DSUZ, LOC108017910|XP_016940568.2|DSUZ, LOC108017722|XP_016940321.2|DSUZ	LOC120284426|XP_039148044.1|DSIM, LOC6735087|XP_002082064.1|DSIM
OG0000042	LOC108017720|XP_016940319.1|DSUZ	LOC6735090|XP_016028363.1|DSIM
OG0000043	LOC108006018|XP_016924950.2|DSUZ	LOC27207593|XP_016035207.2|DSIM
OG0000043	LOC108006051|XP_036674427.1|DSUZ	LOC6728570|XP_016035206.2|DSIM
OG0000043	LOC108006016|XP_036674672.1|DSUZ	LOC6728571|XP_002103912.1|DSIM
OG0000043	LOC108006062|XP_016924995.2|DSUZ	LOC6728574|XP_002103915.1|DSIM
OG0000043	LOC108010802|XP_016931225.2|DSUZ	LOC6730335|XP_016037102.1|DSIM
OG0000044	LOC108012094|XP_016932860.2|DSUZ	LOC6729601|XP_016036243.1|DSIM
OG0000044	LOC108007932|XP_036674251.1|DSUZ	LOC6729605|XP_002104913.1|DSIM
OG0000044	LOC108007930|XP_036674252.1|DSUZ	LOC6729606|XP_002104914.1|DSIM
OG0000044	LOC108007915|XP_016927173.2|DSUZ	LOC6729602|XP_016036244.1|DSIM
OG0000044	LOC108007906|XP_016927164.2|DSUZ	LOC6729604|XP_002104912.1|DSIM
OG0000044	LOC108007917|XP_036674250.1|DSUZ	LOC6729603|XP_016036245.1|DSIM
OG0000044	LOC108011721|XP_016932432.2|DSUZ	LOC6728484|XP_016035123.1|DSIM
OG0000045	LOC108004812|XP_036670921.1|DSUZ	LOC27207701|XP_016031376.1|DSIM
OG0000045	LOC108012264|XP_016933053.1|DSUZ, LOC108012265|XP_016933055.1|DSUZ	LOC6737583|XP_039149017.1|DSIM, LOC120284704|XP_039149018.1|DSIM, LOC120284202|XP_002084415.1|DSIM
OG0000045	LOC108005813|XP_016924631.1|DSUZ	LOC6737082|XP_002083929.1|DSIM
OG0000045	LOC108005814|XP_016924632.1|DSUZ	LOC6737081|XP_002083928.1|DSIM
OG0000046	LOC108014425|XP_016936027.2|DSUZ	LOC6727218|XP_002102610.2|DSIM
OG0000046	LOC108014937|XP_016936647.1|DSUZ	LOC27208258|XP_039152751.1|DSIM
OG0000046	LOC108014936|XP_016936646.1|DSUZ	LOC6726461|XP_002107418.1|DSIM
OG0000046	LOC108015074|XP_016936802.1|DSUZ	LOC6726459|XP_016040040.1|DSIM
OG0000046	LOC108011093|XP_036674691.1|DSUZ	LOC6729249|XP_002104570.1|DSIM
OG0000046	LOC108011090|XP_016931644.1|DSUZ	LOC6729248|XP_016035902.2|DSIM, LOC6729247|XP_039150891.1|DSIM
OG0000046	LOC108008133|XP_016927411.1|DSUZ	LOC6736058|XP_016029460.1|DSIM
OG0000046	LOC108011098|XP_036674670.1|DSUZ	LOC6729246|XP_002104567.2|DSIM
OG0000047	LOC108008533|XP_016927892.1|DSUZ	LOC6734785|XP_039147648.1|DSIM
OG0000047	LOC108008555|XP_016927914.1|DSUZ	LOC6734782|XP_002081785.2|DSIM
OG0000047	LOC108019650|XP_016943022.1|DSUZ	LOC6734347|XP_002081368.2|DSIM
OG0000047	LOC108013633|XP_016935067.1|DSUZ	LOC27206290|XP_016031336.1|DSIM
OG0000047	LOC108019638|XP_016943010.1|DSUZ	LOC6734356|XP_002081377.1|DSIM
OG0000047	LOC108012941|XP_016933968.1|DSUZ	LOC6737553|XP_016031338.1|DSIM
OG0000048	LOC108011323|XP_016931922.2|DSUZ, LOC108011315|XP_016931911.1|DSUZ	LOC6738296|XP_002085107.2|DSIM, LOC6738295|XP_002085106.1|DSIM
OG0000048	LOC108007323|XP_016926460.1|DSUZ	LOC6738290|XP_002085101.1|DSIM
OG0000048	LOC108007321|XP_016926458.2|DSUZ	LOC6738287|XP_039149226.1|DSIM
OG0000048	LOC108019378|XP_016942690.1|DSUZ	LOC6738291|XP_002085102.1|DSIM
OG0000049	LOC108020793|XP_016944660.2|DSUZ	LOC6727737|XP_002103099.1|DSIM
OG0000049	LOC108020795|XP_016944662.2|DSUZ	LOC6727734|XP_002103096.1|DSIM
OG0000049	LOC108019317|XP_016942627.2|DSUZ	LOC6727738|XP_002103100.1|DSIM
OG0000049	LOC118877929|XP_036674430.1|DSUZ	LOC6727740|XP_002103102.1|DSIM
OG0000049	LOC108019319|XP_016942628.2|DSUZ	LOC6727739|XP_002103101.1|DSIM
OG0000049	LOC108020803|XP_016944672.2|DSUZ	LOC6727733|XP_002103095.1|DSIM
OG0000050	LOC108009777|XP_016929902.1|DSUZ	LOC6734037|XP_002081073.1|DSIM
OG0000050	LOC118878833|XP_036677754.1|DSUZ, LOC108007679|XP_036672301.1|DSUZ	LOC6739122|XP_002085915.1|DSIM
OG0000050	LOC108007675|XP_016926887.1|DSUZ, LOC118878829|XP_036677750.1|DSUZ	LOC6739125|XP_002085918.1|DSIM
OG0000050	LOC108007678|XP_016926890.1|DSUZ, LOC118878832|XP_036677753.1|DSUZ	LOC6739124|XP_002085917.1|DSIM
OG0000050	LOC108007676|XP_016926888.1|DSUZ, LOC118878830|XP_036677751.1|DSUZ	LOC27208454|XP_016032970.1|DSIM
OG0000050	LOC118878828|XP_036677749.1|DSUZ, LOC108007665|XP_016926876.1|DSUZ, LOC108007667|XP_016926878.2|DSUZ, LOC118878834|XP_036677756.1|DSUZ	LOC6739126|XP_002085919.1|DSIM
OG0000050	LOC108007677|XP_016926889.1|DSUZ, LOC118878831|XP_036677752.1|DSUZ	LOC6739123|XP_016032971.1|DSIM
OG0000051	LOC108007968|XP_016927228.1|DSUZ	LOC6728912|XP_016035601.1|DSIM
OG0000051	LOC108008061|XP_016927332.1|DSUZ	LOC6728321|XP_002103670.1|DSIM
OG0000051	LOC108010880|XP_036675361.1|DSUZ, LOC118877892|XP_036674208.1|DSUZ	LOC6728085|XP_002103437.1|DSIM
OG0000051	LOC108017397|XP_036673834.1|DSUZ	LOC6728404|XP_039151489.1|DSIM
OG0000052	LOC108016209|XP_016938326.2|DSUZ	LOC6728714|XP_002104050.1|DSIM
OG0000052	LOC108017445|XP_036674526.1|DSUZ	LOC6729302|XP_002104619.1|DSIM
OG0000052	LOC108016205|XP_016938321.2|DSUZ	LOC6728716|XP_002104052.1|DSIM
OG0000052	LOC108016212|XP_016938330.1|DSUZ	LOC6728712|XP_002104048.2|DSIM
OG0000052	LOC108016207|XP_016938323.1|DSUZ	LOC6728713|XP_002104049.1|DSIM
OG0000052	LOC108018024|XP_016940878.1|DSUZ	LOC6735169|XP_016028453.1|DSIM
OG0000052	LOC108018025|XP_016940880.1|DSUZ	LOC6735168|XP_002082143.1|DSIM
OG0000053	LOC108019583|XP_016942913.1|DSUZ	LOC6733546|XP_002080601.2|DSIM
OG0000053	LOC108019582|XP_016942912.1|DSUZ	LOC6733544|XP_016026500.1|DSIM
OG0000053	LOC108019581|XP_016942910.1|DSUZ	LOC6733543|XP_002080598.2|DSIM
OG0000053	LOC108019580|XP_016942908.1|DSUZ	LOC6733541|XP_002080596.2|DSIM
OG0000053	LOC108019595|XP_016942926.1|DSUZ	LOC6733535|XP_002080590.2|DSIM
OG0000054	LOC108007018|XP_016926113.2|DSUZ	LOC6727939|XP_039151973.1|DSIM
OG0000054	LOC108007012|XP_016926106.2|DSUZ	LOC6727938|XP_016034544.1|DSIM
OG0000054	LOC108007023|XP_016926117.2|DSUZ	LOC6727936|XP_002103291.1|DSIM
OG0000054	LOC108007019|XP_016926114.2|DSUZ	LOC6727937|XP_016034543.1|DSIM
OG0000055	LOC108016454|XP_016938596.1|DSUZ	LOC6730203|XP_002105488.1|DSIM
OG0000056	LOC108011021|XP_036674004.1|DSUZ	LOC6729191|XP_016035843.1|DSIM
OG0000056	LOC108011020|XP_036674003.1|DSUZ	LOC6729192|XP_016035844.1|DSIM
OG0000056	LOC108011024|XP_016931542.2|DSUZ	LOC6729193|XP_002104514.1|DSIM
OG0000056	LOC108011023|XP_016931541.2|DSUZ	LOC6729195|XP_002104516.1|DSIM
OG0000056	LOC108011022|XP_016931540.2|DSUZ	LOC6729194|XP_002104515.1|DSIM
OG0000056	LOC108018752|XP_016941818.1|DSUZ	LOC6728632|XP_002103973.1|DSIM
OG0000056	LOC108018751|XP_016941817.2|DSUZ	LOC6728631|XP_016035267.1|DSIM
OG0000058	LOC108008838|XP_016928233.1|DSUZ	LOC6735235|XP_016028557.1|DSIM
OG0000058	LOC108008875|XP_016928269.1|DSUZ	LOC6735234|XP_002082207.1|DSIM, LOC6735232|XP_002082205.1|DSIM
OG0000058	LOC108010497|XP_016930860.1|DSUZ	LOC6731187|XP_002078346.1|DSIM
OG0000058	LOC108011123|XP_016931684.1|DSUZ	LOC6725215|XP_002106238.1|DSIM
OG0000059	LOC108010906|XP_016931395.2|DSUZ	LOC6729758|XP_002105064.1|DSIM
OG0000059	LOC108004991|XP_016923598.2|DSUZ	LOC6729756|XP_002105062.1|DSIM
OG0000059	LOC108004995|XP_036675477.1|DSUZ	LOC6729755|XP_002105061.1|DSIM
OG0000059	LOC108010901|XP_016931379.2|DSUZ	LOC6729757|XP_002105063.1|DSIM
OG0000059	LOC108010897|XP_016931376.2|DSUZ, LOC108010892|XP_036675426.1|DSUZ	LOC6729753|XP_002105059.1|DSIM, LOC27207094|XP_016036447.1|DSIM
OG0000059	LOC108010889|XP_016931367.2|DSUZ	LOC6729751|XP_002105057.1|DSIM
OG0000060	LOC108005298|XP_016923997.1|DSUZ	LOC6740094|XP_016039113.1|DSIM
OG0000060	LOC108009039|XP_016928528.1|DSUZ	LOC6732627|XP_002079746.2|DSIM
OG0000060	LOC108011241|XP_016931834.2|DSUZ	LOC27207681|XP_016033309.1|DSIM
OG0000060	LOC108012147|XP_016932927.2|DSUZ	LOC27206381|XP_016037061.1|DSIM
OG0000060	LOC108005224|XP_016923903.1|DSUZ	LOC6725775|XP_002106774.1|DSIM
OG0000060	LOC108011810|XP_016932540.1|DSUZ	LOC6730742|XP_002077910.1|DSIM
OG0000061	LOC108008066|XP_016927350.1|DSUZ	LOC6732437|XP_002079558.1|DSIM
OG0000061	LOC108011189|XP_016931772.1|DSUZ	LOC6732443|XP_002079564.1|DSIM
OG0000061	LOC108009548|XP_016929484.1|DSUZ	LOC6732439|XP_002079560.1|DSIM
OG0000061	LOC108010573|XP_036676705.1|DSUZ	LOC6732440|XP_002079561.1|DSIM
OG0000062	LOC108015083|XP_016936812.1|DSUZ	LOC6740030|XP_002076916.1|DSIM
OG0000062	LOC108016949|XP_016939375.1|DSUZ	LOC6732805|XP_002079918.1|DSIM
OG0000062	LOC108016941|XP_016939363.1|DSUZ	LOC6732806|XP_002079919.1|DSIM
OG0000063	LOC108007361|XP_036673723.1|DSUZ	LOC6727842|XP_002103201.1|DSIM
OG0000063	LOC108007341|XP_036673724.1|DSUZ	LOC6727843|XP_002103202.1|DSIM
OG0000063	LOC108007360|XP_016926501.1|DSUZ	LOC6727841|XP_002103200.1|DSIM
OG0000063	LOC108012795|XP_016933718.1|DSUZ	LOC27208797|XP_016031320.1|DSIM
OG0000063	LOC108012616|XP_016933525.2|DSUZ	LOC6737522|XP_002084358.1|DSIM
OG0000063	LOC108012576|XP_016933479.1|DSUZ	LOC6737523|XP_002084359.2|DSIM
OG0000063	LOC108012502|XP_016933399.1|DSUZ	LOC6737524|XP_016031319.1|DSIM
OG0000065	LOC108018380|XP_036672586.1|DSUZ	LOC6728371|XP_002103719.1|DSIM
OG0000065	LOC108019746|XP_016943174.1|DSUZ	LOC6731536|XP_002078683.1|DSIM
OG0000065	LOC118877555|XP_036672587.1|DSUZ, LOC108018714|XP_036672583.1|DSUZ, LOC108018713|XP_016941774.2|DSUZ	LOC6728370|XP_002103718.1|DSIM
OG0000065	LOC108015662|XP_016937647.2|DSUZ	LOC6727792|XP_002103153.2|DSIM
OG0000065	LOC108015669|XP_036673839.1|DSUZ	LOC6727793|XP_016034382.1|DSIM
OG0000066	LOC108005211|XP_016923889.1|DSUZ	LOC6725823|XP_002106819.2|DSIM
OG0000066	LOC108016054|XP_016938136.1|DSUZ	LOC6726978|XP_002102379.1|DSIM
OG0000066	LOC108014819|XP_016936505.2|DSUZ	LOC6729920|XP_002105222.1|DSIM
OG0000066	LOC108009663|XP_016929682.1|DSUZ	LOC6733106|XP_002080183.1|DSIM
OG0000066	LOC108007006|XP_016926101.2|DSUZ	LOC6727922|XP_002103277.1|DSIM
OG0000066	LOC108019078|XP_016942229.1|DSUZ	LOC6725614|XP_002106621.2|DSIM
OG0000066	LOC108009981|XP_016930245.1|DSUZ	LOC6735832|XP_002082742.1|DSIM
OG0000067	LOC108018360|XP_036672819.1|DSUZ	LOC6727258|XP_016033773.1|DSIM
OG0000067	LOC108011429|XP_016932047.1|DSUZ	LOC6736894|XP_016030541.1|DSIM
OG0000067	LOC108008496|XP_016927850.1|DSUZ	LOC6733725|XP_016026693.1|DSIM
OG0000067	LOC108011430|XP_036670601.1|DSUZ	LOC6736893|XP_002083746.1|DSIM
OG0000067	LOC108012571|XP_016933475.1|DSUZ	LOC6738999|XP_016032827.1|DSIM
OG0000068	LOC108015543|XP_036672326.1|DSUZ	LOC6738497|XP_016032344.1|DSIM
OG0000068	LOC108020078|XP_036672611.1|DSUZ, LOC108015958|XP_036673428.1|DSUZ	LOC6727391|XP_016033933.1|DSIM
OG0000068	LOC108012701|XP_036672080.1|DSUZ	LOC120284775|XP_039149541.1|DSIM, LOC6738508|XP_039149536.1|DSIM
OG0000068	LOC108018226|XP_016941234.1|DSUZ	LOC6735356|XP_016028689.1|DSIM
OG0000068	LOC108015246|XP_016937086.1|DSUZ	LOC6726193|XP_016040252.1|DSIM
OG0000070	LOC108010939|XP_016931440.1|DSUZ, LOC108008584|XP_016927954.1|DSUZ	LOC6731198|XP_002078357.1|DSIM
OG0000070	LOC108014746|XP_036671592.1|DSUZ	LOC6724811|XP_016037593.1|DSIM
OG0000070	LOC108008382|XP_016927718.1|DSUZ	LOC6731197|XP_016023746.1|DSIM
OG0000070	LOC108016673|XP_016938880.1|DSUZ	LOC6739846|XP_002076739.1|DSIM
OG0000071	LOC108010694|XP_036670542.1|DSUZ	LOC6737710|XP_039150099.1|DSIM
OG0000071	LOC118877301|XP_036671340.1|DSUZ	LOC6737960|XP_016031706.1|DSIM
OG0000071	LOC108013781|XP_016935236.2|DSUZ	LOC6737959|XP_039149304.1|DSIM
OG0000072	LOC108008238|XP_016927518.1|DSUZ	LOC6734779|XP_002081782.1|DSIM
OG0000072	LOC108010178|XP_016930510.2|DSUZ	LOC6734773|XP_016027978.1|DSIM
OG0000073	LOC108006185|XP_016925109.1|DSUZ	LOC6735060|XP_016028345.1|DSIM
OG0000073	LOC108016759|XP_036676337.1|DSUZ	LOC27206379|XP_039153085.1|DSIM
OG0000073	LOC108013859|XP_036672571.1|DSUZ	LOC6739755|XP_039150533.1|DSIM
OG0000074	LOC108012499|XP_036670611.1|DSUZ, LOC108012409|XP_016933258.1|DSUZ	LOC6736960|XP_002083807.1|DSIM
OG0000074	LOC108004794|XP_016923335.2|DSUZ	LOC27206301|XP_016032324.1|DSIM
OG0000075	LOC108013328|XP_016934616.1|DSUZ	LOC6737411|XP_016031172.1|DSIM
OG0000075	LOC108013578|XP_016934994.1|DSUZ	LOC6737413|XP_002084251.2|DSIM
OG0000075	LOC108012554|XP_016933456.2|DSUZ, LOC108013579|XP_016934995.1|DSUZ	LOC6737412|XP_016031174.1|DSIM
OG0000075	LOC108013329|XP_016934617.1|DSUZ	LOC6737410|XP_002084248.1|DSIM
OG0000076	LOC108005825|XP_036670890.1|DSUZ	LOC6736800|XP_016030455.1|DSIM
OG0000076	LOC108014332|XP_036673815.1|DSUZ	LOC6728433|XP_016035035.1|DSIM
OG0000076	LOC108019254|XP_036673770.1|DSUZ	LOC6728430|XP_016035033.1|DSIM
OG0000076	LOC108015039|XP_016936760.1|DSUZ	LOC6726415|XP_002107372.3|DSIM
OG0000076	LOC108015414|XP_016937334.1|DSUZ	LOC120285241|XP_039152396.1|DSIM, LOC6726417|XP_039154080.1|DSIM, LOC120285274|XP_039152667.1|DSIM
OG0000077	LOC108009747|XP_016929834.1|DSUZ	LOC6735263|XP_002082233.1|DSIM
OG0000077	LOC108015852|XP_016937909.1|DSUZ	LOC6728793|XP_002104128.1|DSIM
OG0000077	LOC108010141|XP_016930463.1|DSUZ	LOC27208378|XP_016029441.1|DSIM
OG0000077	LOC108014833|XP_016936524.2|DSUZ	LOC6739786|XP_016036667.1|DSIM
OG0000078	LOC108008657|XP_016928031.1|DSUZ	LOC6735299|XP_002082259.1|DSIM
OG0000078	LOC108006897|XP_016925974.2|DSUZ	LOC6739023|XP_002085818.1|DSIM
OG0000078	LOC108011262|XP_036675195.1|DSUZ	LOC6727087|XP_002102484.1|DSIM
OG0000078	LOC108015391|XP_016937300.1|DSUZ	LOC6727351|XP_016040222.1|DSIM
OG0000078	LOC108016956|XP_016939380.1|DSUZ	LOC6726287|XP_002107248.2|DSIM
OG0000079	LOC108008373|XP_016927706.1|DSUZ	LOC6730900|XP_002078064.2|DSIM
OG0000079	LOC108010440|XP_016930790.1|DSUZ	LOC6730901|XP_002078065.1|DSIM
OG0000080	LOC108008669|XP_016928052.2|DSUZ, LOC108018488|XP_016941536.1|DSUZ	LOC6734869|XP_002081870.3|DSIM, LOC6734871|XP_039147232.1|DSIM
OG0000080	LOC108009443|XP_016929282.1|DSUZ	LOC6734800|XP_002081803.1|DSIM
OG0000081	LOC108012473|XP_016933353.1|DSUZ	LOC6736307|XP_002083191.1|DSIM
OG0000082	LOC108005981|XP_016924910.2|DSUZ	LOC6729147|XP_002104468.1|DSIM
OG0000082	LOC108006237|XP_016925166.2|DSUZ, LOC108020861|XP_036674571.1|DSUZ	LOC6728152|XP_002103502.1|DSIM
OG0000083	LOC108021699|XP_016946017.1|DSUZ	LOC6731833|XP_002078968.2|DSIM
OG0000083	LOC108019227|XP_016942512.1|DSUZ	LOC6731564|XP_002078705.1|DSIM
OG0000083	LOC108018957|XP_016942050.1|DSUZ	LOC6731563|XP_016024230.1|DSIM
OG0000083	LOC108019013|XP_016942116.1|DSUZ	LOC6731562|XP_016024229.1|DSIM
OG0000083	LOC108021302|XP_016945444.1|DSUZ	LOC6731834|XP_002078969.1|DSIM
OG0000084	LOC108019885|XP_016943446.1|DSUZ	LOC6735164|XP_016028449.1|DSIM
OG0000084	LOC108017776|XP_016940388.1|DSUZ	LOC6734690|XP_002081697.1|DSIM
OG0000085	LOC108017846|XP_016940490.1|DSUZ	LOC6733409|XP_002080466.2|DSIM
OG0000085	LOC108017929|XP_036669795.1|DSUZ	LOC6733407|XP_039148683.1|DSIM
OG0000085	LOC108017827|XP_016940468.1|DSUZ	LOC6733410|XP_002080467.1|DSIM
OG0000085	LOC108018199|XP_016941204.1|DSUZ	LOC6733411|XP_016026348.1|DSIM
OG0000085	LOC108017928|XP_036669794.1|DSUZ	LOC6733406|XP_039148680.1|DSIM
OG0000086	LOC108009612|XP_016929587.1|DSUZ	LOC6735244|XP_002082217.1|DSIM
OG0000087	LOC108006715|XP_016925785.1|DSUZ	LOC6731703|XP_002078839.2|DSIM
OG0000087	LOC108013454|XP_016934823.1|DSUZ	LOC6732326|XP_002079454.1|DSIM
OG0000087	LOC108010645|XP_016931036.1|DSUZ	LOC6731729|XP_002078864.1|DSIM
OG0000088	LOC108018081|XP_016940973.1|DSUZ	LOC6733235|XP_016026114.1|DSIM
OG0000088	LOC108010533|XP_016930904.1|DSUZ	LOC6731877|XP_039147209.1|DSIM
OG0000088	LOC108017064|XP_016939511.1|DSUZ	LOC6737664|XP_016031426.1|DSIM
OG0000088	LOC108009734|XP_016929807.1|DSUZ	LOC6734839|XP_002081841.1|DSIM
OG0000088	LOC108017056|XP_016939503.2|DSUZ	LOC27206292|XP_016031427.1|DSIM
OG0000089	LOC108017134|XP_016939601.1|DSUZ	LOC6727037|XP_002102435.1|DSIM
OG0000089	LOC108013957|XP_016935459.1|DSUZ	LOC6727103|XP_002102496.1|DSIM
OG0000089	LOC108010600|XP_016930978.1|DSUZ	LOC6728738|XP_002104073.1|DSIM
OG0000089	LOC108012396|XP_016933244.1|DSUZ	LOC6737468|XP_002084304.1|DSIM
OG0000090	LOC108009148|XP_016928740.1|DSUZ	LOC6733740|XP_002080786.2|DSIM
OG0000090	LOC108008436|XP_016927775.1|DSUZ	LOC6733746|XP_016026706.1|DSIM
OG0000090	LOC108020200|XP_016943797.1|DSUZ	LOC6736772|XP_002083628.1|DSIM
OG0000090	LOC108013274|XP_016934533.1|DSUZ	LOC6736298|XP_016029779.1|DSIM
OG0000091	LOC108007205|XP_036674733.1|DSUZ	LOC6730014|XP_016036778.1|DSIM
OG0000091	LOC108021626|XP_016945921.1|DSUZ	LOC6732003|XP_016024679.1|DSIM
OG0000091	LOC108017510|XP_036673504.1|DSUZ, LOC108020281|XP_036677911.1|DSUZ	LOC6727564|XP_016034162.1|DSIM
OG0000091	LOC108017517|XP_016940076.2|DSUZ, LOC118879030|XP_036677910.1|DSUZ	LOC6727565|XP_016034164.1|DSIM
OG0000092	LOC108007922|XP_016927181.2|DSUZ	LOC6729582|XP_002104890.2|DSIM
OG0000092	LOC108007901|XP_016927158.2|DSUZ	LOC6729585|XP_002104893.2|DSIM
OG0000092	LOC108007563|XP_016926745.2|DSUZ	LOC6729663|XP_002104969.1|DSIM
OG0000092	LOC108007927|XP_016927187.2|DSUZ	LOC6729583|XP_002104891.1|DSIM
OG0000093	LOC108017965|XP_016940733.1|DSUZ	LOC6731455|XP_016024109.1|DSIM
OG0000093	LOC108015401|XP_016937310.2|DSUZ	LOC6725462|XP_002106478.1|DSIM
OG0000093	LOC108008101|XP_016927380.2|DSUZ	LOC27206936|XP_016028260.1|DSIM
OG0000093	LOC108004853|XP_016923427.1|DSUZ	LOC27206522|XP_039148883.1|DSIM
OG0000093	LOC108015362|XP_016937266.1|DSUZ	LOC6725499|XP_002106513.1|DSIM
OG0000094	LOC108012257|XP_016933045.2|DSUZ	LOC6737538|XP_002084373.2|DSIM
OG0000094	LOC108014341|XP_016935913.1|DSUZ	LOC6726915|XP_002102317.1|DSIM
OG0000095	LOC118879618|XP_036678414.1|DSUZ	LOC120285249|XP_039152516.1|DSIM, LOC120284975|XP_039150807.1|DSIM, LOC120285823|XP_039154448.1|DSIM
OG0000096	LOC108005944|XP_016924862.1|DSUZ	LOC6732786|XP_016025498.1|DSIM
OG0000096	LOC108021485|XP_016945715.1|DSUZ	LOC6732455|XP_002079575.1|DSIM
OG0000096	LOC108006768|XP_036674772.1|DSUZ, LOC118878143|XP_036675694.1|DSUZ	LOC6728671|XP_016035335.1|DSIM
OG0000096	LOC108005977|XP_016924907.1|DSUZ	LOC6732853|XP_002079963.2|DSIM
OG0000097	LOC108010507|XP_016930873.2|DSUZ	LOC27208359|XP_016032391.1|DSIM
OG0000097	LOC108015617|XP_036671854.1|DSUZ	LOC27207702|XP_016032389.1|DSIM
OG0000098	LOC108018693|XP_036672581.1|DSUZ	LOC6728369|XP_002103717.1|DSIM
OG0000099	LOC108016827|XP_016939133.1|DSUZ	LOC6724926|XP_002105963.2|DSIM
OG0000099	LOC108016981|XP_016939415.1|DSUZ	LOC6724923|XP_016037782.1|DSIM
OG0000100	LOC108008543|XP_016927903.1|DSUZ	LOC27209016|XP_016028054.1|DSIM
