Orthogroup	DSUZ.longest_only	DMEL.longest_only
OG0000042	LOC108017900|XP_016940559.1|DSUZ	CG14502|NP_611311.1|DMEL
OG0000042	LOC108017907|XP_016940566.1|DSUZ	CG18539|NP_611315.3|DMEL
OG0000042	LOC108017901|XP_016940560.1|DSUZ	CG18536|NP_611312.1|DMEL
OG0000042	LOC108017904|XP_036669901.1|DSUZ	CG18538|NP_611314.2|DMEL
OG0000042	LOC108017721|XP_016940320.2|DSUZ, LOC108017910|XP_016940568.2|DSUZ, LOC108017722|XP_016940321.2|DSUZ	CG18537|NP_611313.1|DMEL
OG0000042	LOC108017720|XP_016940319.1|DSUZ	CG18540|NP_611316.2|DMEL
OG0000043	LOC108006018|XP_016924950.2|DSUZ	Ugt302K1|NP_652620.1|DMEL
OG0000043	LOC108006051|XP_036674427.1|DSUZ	Ugt302C1|NP_652626.1|DMEL
OG0000043	LOC108006016|XP_036674672.1|DSUZ	Ugt302E1|NP_652625.2|DMEL
OG0000043	LOC108010802|XP_016931225.2|DSUZ	Ugt35D1|NP_651866.1|DMEL
OG0000043	LOC108006056|XP_016924989.2|DSUZ	Ugt35B1|NP_524313.2|DMEL
OG0000044	LOC108012094|XP_016932860.2|DSUZ	CG31087|NP_733100.1|DMEL
OG0000044	LOC108007932|XP_036674251.1|DSUZ	CG10562|NP_651385.3|DMEL
OG0000044	LOC108007930|XP_036674252.1|DSUZ	CHKov1|NP_001097918.1|DMEL
OG0000044	LOC108007915|XP_016927173.2|DSUZ	CG10559|NP_651382.2|DMEL
OG0000044	LOC108007906|XP_016927164.2|DSUZ	CG10560|NP_651384.2|DMEL
OG0000044	LOC108007917|XP_036674250.1|DSUZ	CG10553|NP_651383.1|DMEL
OG0000044	LOC108011721|XP_016932432.2|DSUZ	CG6908|NP_650105.1|DMEL
OG0000045	LOC108004812|XP_036670921.1|DSUZ	Cpr67Fb|NP_648420.1|DMEL
OG0000045	LOC108012264|XP_016933053.1|DSUZ, LOC108012265|XP_016933055.1|DSUZ	Cpr67Fa1|NP_648418.1|DMEL, Cpr67Fa2|NP_648419.1|DMEL
OG0000045	LOC108005813|XP_016924631.1|DSUZ	Cpr65Ec|NP_648077.1|DMEL
OG0000045	LOC108005814|XP_016924632.1|DSUZ	Cpr65Eb|NP_648076.3|DMEL
OG0000046	LOC108014425|XP_016936027.2|DSUZ	CG5892|NP_650959.2|DMEL
OG0000046	LOC108014937|XP_016936647.1|DSUZ	CG14219|NP_608322.1|DMEL
OG0000046	LOC108014936|XP_016936646.1|DSUZ	CG14205|NP_608323.1|DMEL
OG0000046	LOC108015074|XP_016936802.1|DSUZ	CG14204|NP_608321.1|DMEL
OG0000046	LOC108011093|XP_036674691.1|DSUZ	CG16723|NP_651159.3|DMEL
OG0000046	LOC108011090|XP_016931644.1|DSUZ	CG33337|NP_996269.2|DMEL
OG0000046	LOC108011098|XP_036674670.1|DSUZ	CG10182|NP_651158.1|DMEL
OG0000047	LOC108008533|XP_016927892.1|DSUZ	loopin-1|NP_001097338.1|DMEL
OG0000047	LOC108008555|XP_016927914.1|DSUZ	S-Lap8|NP_611132.1|DMEL
OG0000047	LOC108019650|XP_016943022.1|DSUZ	S-Lap5|NP_610892.1|DMEL
OG0000047	LOC108013633|XP_016935067.1|DSUZ	S-Lap3|NP_648394.1|DMEL
OG0000047	LOC108019638|XP_016943010.1|DSUZ	S-Lap7|NP_610900.1|DMEL
OG0000047	LOC108012941|XP_016933968.1|DSUZ	S-Lap4|NP_729613.1|DMEL
OG0000048	LOC108011323|XP_016931922.2|DSUZ, LOC108011315|XP_016931911.1|DSUZ	CG13060|NP_648873.1|DMEL, CG13041|NP_648872.1|DMEL
OG0000048	LOC108007323|XP_016926460.1|DSUZ	CG13063|NP_648869.1|DMEL
OG0000048	LOC108007321|XP_016926458.2|DSUZ	CG13044|NP_648867.1|DMEL
OG0000048	LOC108019378|XP_016942690.1|DSUZ	CG13042|NP_648870.1|DMEL
OG0000049	LOC108020793|XP_016944660.2|DSUZ	CG4053|NP_650601.2|DMEL
OG0000049	LOC108020795|XP_016944662.2|DSUZ	CG5246|NP_650603.1|DMEL
OG0000049	LOC108019317|XP_016942627.2|DSUZ	CG17475|NP_650600.2|DMEL
OG0000049	LOC118877929|XP_036674430.1|DSUZ	CG31269|NP_001097818.1|DMEL
OG0000049	LOC108019319|XP_016942628.2|DSUZ	CG31265|NP_650599.1|DMEL
OG0000049	LOC108020803|XP_016944672.2|DSUZ	CG5255|NP_650604.1|DMEL
OG0000050	LOC108009777|XP_016929902.1|DSUZ	CG13193|NP_610699.1|DMEL
OG0000050	LOC118878833|XP_036677754.1|DSUZ, LOC108007679|XP_036672301.1|DSUZ	CG33766|NP_001027140.1|DMEL
OG0000050	LOC108007675|XP_016926887.1|DSUZ, LOC118878829|XP_036677750.1|DSUZ	CG33770|NP_001027144.2|DMEL
OG0000050	LOC108007678|XP_016926890.1|DSUZ, LOC118878832|XP_036677753.1|DSUZ	CG33769|NP_001027143.1|DMEL
OG0000050	LOC108007676|XP_016926888.1|DSUZ, LOC118878830|XP_036677751.1|DSUZ	CG33767|NP_001027141.1|DMEL
OG0000050	LOC118878828|XP_036677749.1|DSUZ, LOC108007665|XP_016926876.1|DSUZ, LOC108007667|XP_016926878.2|DSUZ, LOC118878834|XP_036677756.1|DSUZ	CG33771|NP_001027145.3|DMEL
OG0000050	LOC108007677|XP_016926889.1|DSUZ, LOC118878831|XP_036677752.1|DSUZ	CG33768|NP_001027142.2|DMEL
OG0000051	LOC108007968|XP_016927228.1|DSUZ	Cyp313b1|NP_649807.1|DMEL
OG0000051	LOC108008061|XP_016927332.1|DSUZ	Cyp313a4|NP_650224.3|DMEL
OG0000051	LOC108019243|XP_016942528.2|DSUZ	Cyp313a5|NP_650168.1|DMEL
OG0000051	LOC108010880|XP_036675361.1|DSUZ, LOC118877892|XP_036674208.1|DSUZ	Cyp313a1|NP_650368.1|DMEL
OG0000051	LOC108017397|XP_036673834.1|DSUZ	Cyp313a2|NP_650169.3|DMEL
OG0000051	LOC108019259|XP_016942548.2|DSUZ	Cyp313a3|NP_650170.2|DMEL
OG0000052	LOC108016209|XP_016938326.2|DSUZ	CG16904|NP_649957.1|DMEL
OG0000052	LOC108017445|XP_036674526.1|DSUZ	CG31141|NP_732912.2|DMEL
OG0000052	LOC108016205|XP_016938321.2|DSUZ	CG8534|NP_649955.1|DMEL
OG0000052	LOC108016212|XP_016938330.1|DSUZ	CG9458|NP_731419.1|DMEL
OG0000052	LOC108016207|XP_016938323.1|DSUZ	CG9459|NP_649958.2|DMEL
OG0000052	LOC108018024|XP_016940878.1|DSUZ	CG17821|NP_725820.2|DMEL
OG0000052	LOC108018025|XP_016940880.1|DSUZ	CG18609|NP_611365.2|DMEL
OG0000053	LOC108019583|XP_016942913.1|DSUZ	Mal-A8|NP_610384.1|DMEL
OG0000053	LOC108019582|XP_016942912.1|DSUZ	Mal-A7|NP_610383.1|DMEL
OG0000053	LOC108019581|XP_016942910.1|DSUZ	Mal-A6|NP_995779.2|DMEL
OG0000053	LOC108019580|XP_016942908.1|DSUZ	Mal-A5|NP_610382.2|DMEL
OG0000053	LOC108019595|XP_016942926.1|DSUZ	Mal-A1|NP_476627.3|DMEL
OG0000054	LOC108007018|XP_016926113.2|DSUZ	AOX1|NP_650475.1|DMEL
OG0000054	LOC108007012|XP_016926106.2|DSUZ	AOX2|NP_732047.2|DMEL
OG0000054	LOC108007023|XP_016926117.2|DSUZ	AOX4|NP_650478.1|DMEL
OG0000054	LOC108007019|XP_016926114.2|DSUZ	AOX3|NP_650477.1|DMEL
OG0000055	LOC108016454|XP_016938596.1|DSUZ	CecB|NP_524590.1|DMEL
OG0000056	LOC108011021|XP_036674004.1|DSUZ	CG6726|NP_651120.1|DMEL
OG0000056	LOC108011020|XP_036674003.1|DSUZ	CG17110|NP_651121.1|DMEL
OG0000056	LOC108011024|XP_016931542.2|DSUZ	CG17109|NP_651122.2|DMEL
OG0000056	LOC108011023|XP_016931541.2|DSUZ	CG6738|NP_651124.1|DMEL
OG0000056	LOC108011022|XP_016931540.2|DSUZ	CG6733|NP_651123.1|DMEL
OG0000056	LOC108018751|XP_016941817.2|DSUZ	CG6465|NP_650004.1|DMEL
OG0000058	LOC108008838|XP_016928233.1|DSUZ	AANATL4|NP_611406.1|DMEL
OG0000058	LOC108008875|XP_016928269.1|DSUZ	AANATL6|NP_611405.2|DMEL, AANATL5|NP_611403.1|DMEL
OG0000058	LOC108010497|XP_016930860.1|DSUZ	AANATL2|NP_609005.1|DMEL
OG0000058	LOC108011123|XP_016931684.1|DSUZ	AgmNAT|NP_572268.1|DMEL
OG0000059	LOC108010906|XP_016931395.2|DSUZ	TwdlH|NP_651490.1|DMEL
OG0000059	LOC108004991|XP_016923598.2|DSUZ	TwdlJ|NP_651489.2|DMEL
OG0000059	LOC108004995|XP_036675477.1|DSUZ	TwdlK|NP_651488.1|DMEL
OG0000059	LOC108010901|XP_016931379.2|DSUZ	TwdlN|NP_733160.1|DMEL
OG0000059	LOC108010897|XP_016931376.2|DSUZ, LOC108010892|XP_036675426.1|DSUZ	TwdlB|NP_651486.1|DMEL, TwdlL|NP_733158.1|DMEL
OG0000059	LOC108010889|XP_016931367.2|DSUZ	TwdlM|NP_651484.1|DMEL
OG0000060	LOC108005298|XP_016923997.1|DSUZ	CkIalpha|NP_511140.1|DMEL
OG0000060	LOC108009039|XP_016928528.1|DSUZ	CG7094|NP_609851.2|DMEL
OG0000060	LOC108011241|XP_016931834.2|DSUZ	CG12147|NP_649536.1|DMEL
OG0000060	LOC108012147|XP_016932927.2|DSUZ	dco|NP_001356928.1|DMEL
OG0000060	LOC108005224|XP_016923903.1|DSUZ	CG2577|NP_572794.1|DMEL
OG0000060	LOC108011810|XP_016932540.1|DSUZ	CG9962|NP_608697.1|DMEL
OG0000061	LOC108008066|XP_016927350.1|DSUZ	CG15255|NP_609755.1|DMEL
OG0000061	LOC108011189|XP_016931772.1|DSUZ	CG7631|NP_609760.1|DMEL
OG0000061	LOC108009548|XP_016929484.1|DSUZ	CG15254|NP_609757.1|DMEL
OG0000061	LOC108010573|XP_036676705.1|DSUZ	CG15253|NP_609758.1|DMEL
OG0000062	LOC108015083|XP_016936812.1|DSUZ	CG12111|NP_572491.1|DMEL
OG0000062	LOC108016949|XP_016939375.1|DSUZ	Lectin-galC1|NP_477200.1|DMEL
OG0000062	LOC108016941|XP_016939363.1|DSUZ	lectin-37Da|NP_001188846.1|DMEL
OG0000063	LOC108007361|XP_036673723.1|DSUZ	CG17929|NP_650532.2|DMEL
OG0000063	LOC108007341|XP_036673724.1|DSUZ	CG6901|NP_650531.1|DMEL
OG0000063	LOC108007360|XP_016926501.1|DSUZ	CG17930|NP_650533.1|DMEL
OG0000063	LOC108012795|XP_016933718.1|DSUZ	CG42826|NP_001189079.1|DMEL
OG0000063	LOC108012616|XP_016933525.2|DSUZ	CG32053|NP_729587.1|DMEL
OG0000063	LOC108012576|XP_016933479.1|DSUZ	CG32054|NP_729588.1|DMEL
OG0000063	LOC108012502|XP_016933399.1|DSUZ	CG42825|NP_729590.1|DMEL
OG0000065	LOC108018380|XP_036672586.1|DSUZ	CG10096|NP_001027183.1|DMEL
OG0000065	LOC108019746|XP_016943174.1|DSUZ	Sgp|NP_609241.1|DMEL
OG0000065	LOC118877555|XP_036672587.1|DSUZ, LOC108018714|XP_036672583.1|DSUZ, LOC108018713|XP_016941774.2|DSUZ	CG10097|NP_731699.2|DMEL
OG0000065	LOC108015662|XP_016937647.2|DSUZ	CG14893|NP_650568.2|DMEL
OG0000065	LOC108015669|XP_036673839.1|DSUZ	CG17562|NP_650566.1|DMEL
OG0000065	LOC108015657|XP_036673844.1|DSUZ	CG17560|NP_650567.1|DMEL
OG0000066	LOC108005211|XP_016923889.1|DSUZ	CG15717|NP_572856.1|DMEL
OG0000066	LOC108016054|XP_016938136.1|DSUZ	CG2336|NP_731094.3|DMEL
OG0000066	LOC108014819|XP_016936505.2|DSUZ	CG12516|NP_651615.2|DMEL
OG0000066	LOC108009663|XP_016929682.1|DSUZ	CG11634|NP_610128.2|DMEL
OG0000066	LOC108007006|XP_016926101.2|DSUZ	CG5623|NP_650485.1|DMEL
OG0000066	LOC108019078|XP_016942229.1|DSUZ	CG12637|NP_572645.1|DMEL
OG0000066	LOC108009981|XP_016930245.1|DSUZ	CG13539|NP_611768.1|DMEL
OG0000067	LOC108018360|XP_036672819.1|DSUZ	Alp5|NP_650931.1|DMEL
OG0000067	LOC108011429|XP_016932047.1|DSUZ	Alp9|NP_647977.1|DMEL
OG0000067	LOC108008496|XP_016927850.1|DSUZ	Alp6|NP_610496.1|DMEL
OG0000067	LOC108011430|XP_036670601.1|DSUZ	Alp10|NP_647976.1|DMEL
OG0000067	LOC108012571|XP_016933475.1|DSUZ	Alp1|NP_001262159.1|DMEL
OG0000068	LOC108015543|XP_036672326.1|DSUZ	CG6052|NP_649002.3|DMEL
OG0000068	LOC108020078|XP_036672611.1|DSUZ, LOC108015958|XP_036673428.1|DSUZ	CG31213|NP_001262752.1|DMEL
OG0000068	LOC108012701|XP_036672080.1|DSUZ	CG42816|NP_730301.3|DMEL
OG0000068	LOC108018226|XP_016941234.1|DSUZ	CG8908|NP_611464.3|DMEL
OG0000068	LOC108015246|XP_016937086.1|DSUZ	ABCA|NP_608445.2|DMEL
OG0000069	LOC108008583|XP_016927949.1|DSUZ	CG30428|NP_726513.1|DMEL
OG0000070	LOC108010939|XP_016931440.1|DSUZ, LOC108008584|XP_016927954.1|DSUZ	CG9498|NP_609015.2|DMEL
OG0000070	LOC108014746|XP_036671592.1|DSUZ	CG13360|NP_569859.1|DMEL
OG0000070	LOC108008382|XP_016927718.1|DSUZ	CG9497|NP_609014.3|DMEL
OG0000070	LOC108016673|XP_016938880.1|DSUZ	CG7135|NP_573269.1|DMEL
OG0000071	LOC108010694|XP_036670542.1|DSUZ	Muc68D|NP_648504.2|DMEL
OG0000071	LOC118877301|XP_036671340.1|DSUZ	CG10725|NP_648647.1|DMEL
OG0000071	LOC108013781|XP_016935236.2|DSUZ	CG10154|NP_001189089.1|DMEL
OG0000072	LOC108008238|XP_016927518.1|DSUZ	CG15712|NP_611131.2|DMEL
OG0000072	LOC108010178|XP_016930510.2|DSUZ	CG4409|NP_001097337.1|DMEL
OG0000073	LOC108006185|XP_016925109.1|DSUZ	lolal|NP_524778.1|DMEL
OG0000073	LOC108016759|XP_036676337.1|DSUZ	br|NP_001162638.2|DMEL
OG0000073	LOC108017156|XP_036675209.1|DSUZ	pre-mod_mdg4_-E|NP_001287451.1|DMEL
OG0000074	LOC108012499|XP_036670611.1|DSUZ, LOC108012409|XP_016933258.1|DSUZ	CG10472|NP_648017.1|DMEL
OG0000074	LOC108004794|XP_016923335.2|DSUZ	CG7542|NP_648995.3|DMEL
OG0000075	LOC108013328|XP_016934616.1|DSUZ	Hsp67Ba|NP_523998.1|DMEL
OG0000075	LOC108013578|XP_016934994.1|DSUZ	Hsp27|NP_524000.1|DMEL
OG0000075	LOC108012554|XP_016933456.2|DSUZ, LOC108013579|XP_016934995.1|DSUZ	Hsp23|NP_523999.1|DMEL
OG0000075	LOC108013329|XP_016934617.1|DSUZ	Hsp26|NP_523997.1|DMEL
OG0000076	LOC108005825|XP_036670890.1|DSUZ	CG42540|NP_001246627.1|DMEL
OG0000076	LOC108014332|XP_036673815.1|DSUZ	CG31358|NP_650147.1|DMEL
OG0000076	LOC108019254|XP_036673770.1|DSUZ	CG14736|NP_731666.2|DMEL
OG0000076	LOC108015039|XP_016936760.1|DSUZ	CG33253|NP_001259699.1|DMEL
OG0000076	LOC108015414|XP_016937334.1|DSUZ	Mec2|NP_573357.1|DMEL
OG0000077	LOC108009747|XP_016929834.1|DSUZ	betaTub56D|NP_725896.1|DMEL
OG0000077	LOC108015852|XP_016937909.1|DSUZ	betaTub85D|NP_524290.2|DMEL
OG0000077	LOC108010141|XP_016930463.1|DSUZ	betaTub60D|NP_523842.2|DMEL
OG0000077	LOC108014833|XP_016936524.2|DSUZ	betaTub97EF|NP_651606.2|DMEL
OG0000078	LOC108008657|XP_016928031.1|DSUZ	CG15128|NP_611441.1|DMEL
OG0000078	LOC108006897|XP_016925974.2|DSUZ	CG7634|NP_649332.1|DMEL
OG0000078	LOC108011262|XP_036675195.1|DSUZ	wa-cup|NP_649721.2|DMEL
OG0000078	LOC108015391|XP_016937300.1|DSUZ	r-cup|NP_608419.1|DMEL
OG0000078	LOC108016956|XP_016939380.1|DSUZ	p-cup|NP_573216.1|DMEL
OG0000079	LOC108008373|XP_016927706.1|DSUZ	CG16713|NP_608799.1|DMEL
OG0000079	LOC108010440|XP_016930790.1|DSUZ	IM33|NP_608800.1|DMEL
OG0000080	LOC108008669|XP_016928052.2|DSUZ, LOC108018488|XP_016941536.1|DSUZ	Amy-d|NP_523768.1|DMEL, Amy-p|NP_536346.1|DMEL
OG0000080	LOC108009443|XP_016929282.1|DSUZ	Amyrel|NP_477262.1|DMEL
OG0000081	LOC108012473|XP_016933353.1|DSUZ	tfc|NP_612091.1|DMEL
OG0000082	LOC108005981|XP_016924910.2|DSUZ	Cyp6d4|NP_651082.1|DMEL
OG0000082	LOC108006237|XP_016925166.2|DSUZ, LOC108020861|XP_036674571.1|DSUZ	Cyp6d5|NP_650327.1|DMEL
OG0000083	LOC108021699|XP_016946017.1|DSUZ	LManI|NP_609407.1|DMEL
OG0000083	LOC108019227|XP_016942512.1|DSUZ	LManVI|NP_609253.1|DMEL
OG0000083	LOC108018957|XP_016942050.1|DSUZ	LManV|NP_609252.1|DMEL
OG0000083	LOC108019013|XP_016942116.1|DSUZ	LManIV|NP_609251.2|DMEL
OG0000083	LOC108021302|XP_016945444.1|DSUZ	LManII|NP_609408.1|DMEL
OG0000084	LOC108019885|XP_016943446.1|DSUZ	CG15073|NP_611362.2|DMEL
OG0000084	LOC108017776|XP_016940388.1|DSUZ	CG8388|NP_611075.1|DMEL
OG0000085	LOC108017846|XP_016940490.1|DSUZ	CG2070|NP_610308.2|DMEL
OG0000085	LOC108017929|XP_036669795.1|DSUZ	CG30495|NP_001260785.1|DMEL
OG0000085	LOC108017827|XP_016940468.1|DSUZ	CG2065|NP_610309.1|DMEL
OG0000085	LOC108018199|XP_016941204.1|DSUZ	CG2064|NP_610310.2|DMEL
OG0000085	LOC108017928|XP_036669794.1|DSUZ	CG30491|NP_610306.1|DMEL
OG0000086	LOC108009612|XP_016929587.1|DSUZ	fest|NP_611412.1|DMEL
OG0000087	LOC108006715|XP_016925785.1|DSUZ	Cpr30F|NP_723504.1|DMEL
OG0000087	LOC108013454|XP_016934823.1|DSUZ	Cpr35B|NP_609713.1|DMEL
OG0000087	LOC108010645|XP_016931036.1|DSUZ	Cpr31A|NP_995678.1|DMEL
OG0000088	LOC108018081|XP_016940973.1|DSUZ	Vha16-1|NP_476801.1|DMEL
OG0000088	LOC108010533|XP_016930904.1|DSUZ	Vha16-5|NP_609447.1|DMEL
OG0000088	LOC108017064|XP_016939511.1|DSUZ	Vha16-3|NP_729706.1|DMEL
OG0000088	LOC108009734|XP_016929807.1|DSUZ	Vha16-4|NP_611169.1|DMEL
OG0000088	LOC108017056|XP_016939503.2|DSUZ	Vha16-2|NP_729707.1|DMEL
OG0000089	LOC108017134|XP_016939601.1|DSUZ	alphaTub84B|NP_476772.1|DMEL
OG0000089	LOC108013957|XP_016935459.1|DSUZ	alphaTub84D|NP_524264.1|DMEL
OG0000089	LOC108010600|XP_016930978.1|DSUZ	alphaTub85E|NP_524297.1|DMEL
OG0000089	LOC108012396|XP_016933244.1|DSUZ	alphaTub67C|NP_524009.2|DMEL
OG0000090	LOC108009148|XP_016928740.1|DSUZ	CG30339|NP_724813.1|DMEL
OG0000090	LOC108008436|XP_016927775.1|DSUZ	CG12926|NP_610510.2|DMEL
OG0000090	LOC108020200|XP_016943797.1|DSUZ	CG33514|NP_001014558.1|DMEL
OG0000090	LOC108013274|XP_016934533.1|DSUZ	CG33966|NP_001033984.1|DMEL
OG0000091	LOC108007205|XP_036674733.1|DSUZ	Vha100-1|NP_651672.1|DMEL
OG0000091	LOC108021626|XP_016945921.1|DSUZ	Vha100-5|NP_609515.1|DMEL
OG0000091	LOC108017510|XP_036673504.1|DSUZ, LOC108020281|XP_036677911.1|DSUZ	Vha100-2|NP_650722.1|DMEL
OG0000091	LOC108017517|XP_016940076.2|DSUZ, LOC118879030|XP_036677910.1|DSUZ	Vha100-4|NP_650720.1|DMEL
OG0000092	LOC108007922|XP_016927181.2|DSUZ	CG10513|NP_651370.2|DMEL
OG0000092	LOC108007901|XP_016927158.2|DSUZ	CG11892|NP_651372.1|DMEL
OG0000092	LOC108007563|XP_016926745.2|DSUZ	CG31380|NP_733121.1|DMEL
OG0000092	LOC108007927|XP_016927187.2|DSUZ	CG10514|NP_651371.1|DMEL
OG0000093	LOC108017965|XP_016940733.1|DSUZ	Su_var_205|NP_476755.1|DMEL
OG0000093	LOC108008101|XP_016927380.2|DSUZ	rhi|NP_536794.1|DMEL
OG0000093	LOC108004853|XP_016923427.1|DSUZ	HP6|NP_608842.1|DMEL
OG0000093	LOC108015362|XP_016937266.1|DSUZ	HP1b|NP_572521.2|DMEL
OG0000094	LOC108012257|XP_016933045.2|DSUZ	Or67d|NP_648390.2|DMEL
OG0000094	LOC108014341|XP_016935913.1|DSUZ	Or83c|NP_524244.2|DMEL
OG0000096	LOC108005944|XP_016924862.1|DSUZ	CG17568|NP_609951.2|DMEL
OG0000096	LOC108021485|XP_016945715.1|DSUZ	wek|NP_524930.1|DMEL
OG0000096	LOC108006768|XP_036674772.1|DSUZ, LOC118878143|XP_036675694.1|DSUZ	CG6254|NP_649983.2|DMEL
OG0000096	LOC108005977|XP_016924907.1|DSUZ	CG10366|NP_609995.1|DMEL
OG0000097	LOC108010507|XP_016930873.2|DSUZ	CG44004|NP_001262004.2|DMEL
OG0000097	LOC108015617|XP_036671854.1|DSUZ	CG44005|NP_001262003.1|DMEL
OG0000098	LOC108018693|XP_036672581.1|DSUZ	Cyp9f3|NP_001350862.1|DMEL, Cyp9f2|NP_650189.1|DMEL
OG0000099	LOC108016827|XP_016939133.1|DSUZ	Cyp4d14|NP_001259179.1|DMEL
OG0000099	LOC108016981|XP_016939415.1|DSUZ	Cyp4d1|NP_476907.2|DMEL
OG0000100	LOC108008543|XP_016927903.1|DSUZ	CG34459|NP_001097348.1|DMEL
OG0000100	LOC108007575|XP_016926757.2|DSUZ	CG14354|NP_651433.1|DMEL
OG0000100	LOC108016414|XP_016938552.1|DSUZ	CG14839|NP_650351.2|DMEL
OG0000100	LOC108016415|XP_016938553.2|DSUZ	CG14841|NP_650350.1|DMEL
OG0000100	LOC108016400|XP_016938537.2|DSUZ	CG14840|NP_650349.1|DMEL
OG0000100	LOC108006095|XP_016925031.1|DSUZ	CG11694|NP_649786.1|DMEL
OG0000101	LOC108017021|XP_036671509.1|DSUZ, LOC108020448|XP_036672450.1|DSUZ	pip|NP_788536.1|DMEL
OG0000102	LOC108009336|XP_016929103.1|DSUZ	PPO1|NP_476812.1|DMEL
OG0000102	LOC108009476|XP_016929345.1|DSUZ	PPO2|NP_610443.1|DMEL
OG0000102	LOC108008646|XP_016928020.1|DSUZ	PPO3|NP_524760.1|DMEL
OG0000103	LOC108012611|XP_016933519.1|DSUZ	CG5653|NP_648269.1|DMEL
OG0000103	LOC108019406|XP_016942716.2|DSUZ	CG6034|NP_649005.1|DMEL
OG0000103	LOC108010501|XP_016930863.2|DSUZ	CG7460|NP_649004.1|DMEL
OG0000103	LOC108009753|XP_016929854.1|DSUZ	CG7737|NP_001286308.1|DMEL
OG0000104	LOC108018816|XP_036670778.1|DSUZ	Pdh|NP_524105.2|DMEL
OG0000104	LOC108008643|XP_016928021.1|DSUZ	Fbp2|NP_523522.1|DMEL
OG0000104	LOC108018835|XP_036671763.1|DSUZ	CG4842|NP_648885.1|DMEL
OG0000105	LOC108018333|XP_016941363.2|DSUZ, LOC108019558|XP_016942884.1|DSUZ	Or67a|NP_524005.2|DMEL
OG0000105	LOC108019998|XP_036673113.1|DSUZ	Or85d|NP_524281.1|DMEL
OG0000105	LOC118877652|XP_036673146.1|DSUZ, LOC108007058|XP_036673468.1|DSUZ	Or85c|NP_524280.2|DMEL
OG0000105	LOC108007036|XP_016926132.2|DSUZ, LOC108007052|XP_016926148.1|DSUZ	Or85b|NP_524279.2|DMEL
OG0000106	LOC108009407|XP_016929216.1|DSUZ	CG30286|NP_726082.3|DMEL
OG0000106	LOC108004827|XP_016923390.2|DSUZ	CG43335|NP_001247121.1|DMEL
OG0000106	LOC108008554|XP_016927917.1|DSUZ	CG18636|NP_995714.2|DMEL
OG0000106	LOC108017853|XP_016940497.2|DSUZ	CG33462|NP_995844.2|DMEL
OG0000106	LOC108017810|XP_016940448.1|DSUZ	CG30090|NP_725487.1|DMEL
OG0000107	LOC108008259|XP_016927537.1|DSUZ	Gr59c|NP_726292.1|DMEL
OG0000107	LOC108012670|XP_016933589.1|DSUZ	Gr36b|NP_724039.1|DMEL
OG0000107	LOC108012988|XP_016934089.1|DSUZ	Gr36c|NP_724040.1|DMEL
OG0000107	LOC108013596|XP_016935022.1|DSUZ	Gr36a|NP_724038.2|DMEL
OG0000107	LOC108018663|XP_016941724.2|DSUZ	Gr59d|NP_611758.2|DMEL
OG0000109	LOC108021564|XP_036669705.1|DSUZ	CG17097|NP_609429.1|DMEL
OG0000109	LOC108021565|XP_016945829.1|DSUZ	CG18284|NP_609428.1|DMEL, CG31872|NP_723603.1|DMEL
OG0000109	LOC108005294|XP_016923988.1|DSUZ	Lip4|NP_001260356.1|DMEL
OG0000110	LOC118877474|XP_036672419.1|DSUZ	CG32379|NP_729252.2|DMEL
OG0000110	LOC108018764|XP_036672071.1|DSUZ	CG8562|NP_648118.1|DMEL
OG0000110	LOC108005797|XP_016924616.1|DSUZ	CG18417|NP_648119.1|DMEL
OG0000110	LOC108005830|XP_016924657.1|DSUZ	CG8560|NP_648120.3|DMEL
OG0000111	LOC108008514|XP_016927871.1|DSUZ	Obp56a|NP_611442.1|DMEL
OG0000111	LOC108008501|XP_016927854.2|DSUZ	Obp56e|NP_611445.1|DMEL
OG0000111	LOC108008570|XP_016927933.1|DSUZ	Obp56d|NP_611444.2|DMEL
OG0000112	LOC108015224|XP_016937055.1|DSUZ	CG32523|NP_728401.1|DMEL
OG0000112	LOC108005343|XP_016924071.1|DSUZ	CG9676|NP_728008.1|DMEL
OG0000112	LOC108015053|XP_016936781.1|DSUZ	CG1304|NP_608418.1|DMEL
OG0000112	LOC108015052|XP_016936780.2|DSUZ	Ser6|NP_523426.1|DMEL
OG0000113	LOC108005106|XP_016923769.1|DSUZ, LOC108015833|XP_016937890.1|DSUZ, LOC108005109|XP_016923771.2|DSUZ, LOC118878380|XP_036677036.1|DSUZ, LOC108016296|XP_016938420.2|DSUZ, LOC108021605|XP_016945890.2|DSUZ	CG44271|NP_001285689.1|DMEL
OG0000113	LOC108014373|XP_016935957.2|DSUZ	dgrn|NP_649596.1|DMEL
OG0000113	LOC108012343|XP_016933176.2|DSUZ	elfless|NP_001163003.1|DMEL
OG0000114	LOC108012462|XP_016933345.1|DSUZ	CG45012|NP_001285850.1|DMEL, CG45011|NP_001285848.1|DMEL
OG0000114	LOC108011525|XP_016932181.1|DSUZ	Sfp33A3|NP_001162959.1|DMEL, CG31704|NP_723689.1|DMEL
OG0000114	LOC108011501|XP_016932144.1|DSUZ	CG44008|NP_001260398.1|DMEL
OG0000114	LOC108011519|XP_016932168.1|DSUZ	CG14933|NP_652566.1|DMEL
OG0000114	LOC108011510|XP_016932156.1|DSUZ	CG42486|NP_001162960.1|DMEL
