Orthogroup	DSUZ.longest_only	DPSE.longest_only
OG0000035	LOC118877768|XP_036673685.1|DSUZ, LOC118877323|XP_036671482.1|DSUZ	LOC117183275|XP_033232534.1|DPSE, LOC117185563|XP_033241586.1|DPSE
OG0000036	LOC108019328|XP_036675087.1|DSUZ	LOC6897873|XP_002137975.2|DPSE
OG0000036	LOC108006404|XP_016925415.2|DSUZ	LOC4801521|XP_033232300.1|DPSE
OG0000036	LOC108011658|XP_016932343.2|DSUZ	LOC4802757|XP_001359618.3|DPSE
OG0000036	LOC108007854|XP_036674140.1|DSUZ	LOC4800563|XP_033232364.1|DPSE
OG0000037	LOC108018132|XP_016941074.1|DSUZ	LOC4803745|XP_001360410.4|DPSE
OG0000037	LOC108017560|XP_036672906.1|DSUZ, LOC108013828|XP_016935296.2|DSUZ, LOC108013829|XP_016935299.2|DSUZ	LOC6896995|XP_033232723.1|DPSE, LOC6896996|XP_002137182.2|DPSE, LOC117183318|XP_033232724.1|DPSE, LOC6896994|XP_033232725.1|DPSE
OG0000038	LOC108020759|XP_016944626.2|DSUZ	LOC4812152|XP_001352947.2|DPSE
OG0000038	LOC108010653|XP_036670653.1|DSUZ	LOC6900265|XP_002135594.2|DPSE
OG0000039	LOC108016023|XP_016938107.2|DSUZ	LOC6897556|XP_033241818.1|DPSE
OG0000039	LOC108006280|XP_016925226.1|DSUZ	LOC4815394|XP_001354810.3|DPSE
OG0000039	LOC108006287|XP_016925235.1|DSUZ	LOC4814563|XP_001354811.1|DPSE
OG0000039	LOC108019017|XP_016942120.1|DSUZ	LOC6901668|XP_002134337.3|DPSE
OG0000040	LOC108006036|XP_036674433.1|DSUZ	LOC6897940|XP_033236826.1|DPSE, LOC4803145|XP_001359935.3|DPSE, LOC13036404|XP_003736919.2|DPSE, LOC6897941|XP_002138044.3|DPSE
OG0000040	LOC108006007|XP_036674432.1|DSUZ	LOC4803144|XP_001359934.2|DPSE
OG0000040	LOC108011397|XP_016932008.2|DSUZ, LOC108011398|XP_036675473.1|DSUZ	LOC117183223|XP_033241858.1|DPSE, LOC117185673|XP_033241861.1|DPSE, LOC6897578|XP_015037767.2|DPSE, LOC13036406|XP_033241860.1|DPSE
OG0000040	LOC108007390|XP_036675323.1|DSUZ, LOC108007385|XP_016926531.2|DSUZ	LOC6897971|XP_002138070.1|DPSE
OG0000040	LOC108007382|XP_016926528.2|DSUZ	LOC4803208|XP_001359988.4|DPSE
OG0000040	LOC108010783|XP_016931200.1|DSUZ	LOC4801113|XP_001358260.2|DPSE
OG0000041	LOC108012086|XP_016932852.2|DSUZ, LOC108007903|XP_036674596.1|DSUZ, LOC108007889|XP_036674680.1|DSUZ, LOC108007905|XP_016927163.2|DSUZ	LOC6897576|XP_002137721.2|DPSE, LOC6897577|XP_002137722.1|DPSE
OG0000041	LOC108007918|XP_016927178.2|DSUZ	LOC4802353|XP_001359283.3|DPSE
OG0000042	LOC108011952|XP_016932694.2|DSUZ	LOC6902242|XP_002133769.2|DPSE
OG0000042	LOC108017900|XP_016940559.1|DSUZ	LOC4804794|XP_001361299.3|DPSE
OG0000042	LOC108017907|XP_016940566.1|DSUZ	LOC5495510|XP_001361301.4|DPSE
OG0000042	LOC108017901|XP_016940560.1|DSUZ, LOC108017904|XP_036669901.1|DSUZ, LOC108017721|XP_016940320.2|DSUZ, LOC108017910|XP_016940568.2|DSUZ, LOC108017722|XP_016940321.2|DSUZ	LOC6898652|XP_002138657.1|DPSE, LOC4804796|XP_033234018.1|DPSE, LOC6898651|XP_033233475.1|DPSE, LOC6902899|XP_002132633.1|DPSE
OG0000042	LOC108017720|XP_016940319.1|DSUZ	LOC4804792|XP_001361298.2|DPSE
OG0000043	LOC108006018|XP_016924950.2|DSUZ	LOC4803128|XP_001359922.2|DPSE
OG0000043	LOC108006051|XP_036674427.1|DSUZ	LOC4803135|XP_001359927.2|DPSE, LOC6897936|XP_002138038.2|DPSE
OG0000043	LOC108006016|XP_036674672.1|DSUZ	LOC4803134|XP_001359926.3|DPSE
OG0000043	LOC118878135|XP_036675630.1|DSUZ, LOC108006062|XP_016924995.2|DSUZ	LOC4803126|XP_001359920.4|DPSE
OG0000043	LOC108010802|XP_016931225.2|DSUZ	LOC6897937|XP_002138039.2|DPSE
OG0000043	LOC108006056|XP_016924989.2|DSUZ	LOC4803132|XP_001359925.3|DPSE
OG0000044	LOC108012094|XP_016932860.2|DSUZ	LOC4802344|XP_001359278.1|DPSE
OG0000044	LOC108007932|XP_036674251.1|DSUZ, LOC108007930|XP_036674252.1|DSUZ	LOC6897570|XP_033232296.1|DPSE, LOC6899656|XP_033239795.1|DPSE
OG0000044	LOC108007915|XP_016927173.2|DSUZ, LOC108007906|XP_016927164.2|DSUZ, LOC108007917|XP_036674250.1|DSUZ	LOC6897571|XP_033232533.1|DPSE, LOC4802345|XP_001359279.2|DPSE
OG0000044	LOC108011721|XP_016932432.2|DSUZ	LOC4802849|XP_001359684.3|DPSE
OG0000045	LOC108004812|XP_036670921.1|DSUZ	LOC4812813|XP_033238456.1|DPSE
OG0000045	LOC108012264|XP_016933053.1|DSUZ, LOC108012265|XP_016933055.1|DSUZ	LOC4813084|XP_001353641.2|DPSE
OG0000045	LOC108005813|XP_016924631.1|DSUZ	LOC6900434|XP_002134825.3|DPSE
OG0000045	LOC108005814|XP_016924632.1|DSUZ	LOC4816274|XP_001355928.3|DPSE, LOC6900435|XP_002134826.1|DPSE
OG0000046	LOC108014425|XP_016936027.2|DSUZ	LOC4800854|XP_001358055.2|DPSE
OG0000046	LOC108014937|XP_016936647.1|DSUZ, LOC108014936|XP_016936646.1|DSUZ	LOC6902130|XP_002133661.3|DPSE, LOC6902128|XP_002133659.2|DPSE
OG0000046	LOC108015074|XP_016936802.1|DSUZ	LOC6898136|XP_002138215.2|DPSE
OG0000046	LOC108011093|XP_036674691.1|DSUZ, LOC108011091|XP_016931645.2|DSUZ, LOC108011090|XP_016931644.1|DSUZ, LOC108008133|XP_016927411.1|DSUZ, LOC108011098|XP_036674670.1|DSUZ	LOC6896807|XP_002137011.2|DPSE, LOC6896809|XP_002137013.2|DPSE, LOC6896808|XP_002137012.2|DPSE
OG0000047	LOC108008533|XP_016927892.1|DSUZ	LOC4803784|XP_001360446.3|DPSE
OG0000047	LOC108008555|XP_016927914.1|DSUZ	LOC4803787|XP_001360449.3|DPSE
OG0000047	LOC108019650|XP_016943022.1|DSUZ	LOC6898081|XP_002138166.2|DPSE, LOC4805168|XP_001361615.3|DPSE
OG0000047	LOC108013633|XP_016935067.1|DSUZ	LOC6903509|XP_002132386.2|DPSE, LOC6902682|XP_002133198.2|DPSE
OG0000047	LOC108019638|XP_016943010.1|DSUZ	LOC4805161|XP_001361611.2|DPSE
OG0000047	LOC108012941|XP_016933968.1|DSUZ	LOC4813116|XP_001353776.3|DPSE
OG0000048	LOC108011323|XP_016931922.2|DSUZ, LOC108011315|XP_016931911.1|DSUZ	LOC6900020|XP_002135385.1|DPSE, LOC6900019|XP_002135384.1|DPSE
OG0000048	LOC108007321|XP_016926458.2|DSUZ	LOC4812161|XP_001352552.3|DPSE
OG0000048	LOC108019378|XP_016942690.1|DSUZ	LOC4812224|XP_033238777.1|DPSE
OG0000049	LOC108020793|XP_016944660.2|DSUZ	LOC4800760|XP_001357975.3|DPSE
OG0000049	LOC108020795|XP_016944662.2|DSUZ	LOC4800765|XP_001357980.2|DPSE
OG0000049	LOC108019317|XP_016942627.2|DSUZ	LOC4800759|XP_001357974.3|DPSE
OG0000049	LOC118877929|XP_036674430.1|DSUZ	LOC4800761|XP_001357976.3|DPSE
OG0000049	LOC108019319|XP_016942628.2|DSUZ	LOC4800766|XP_001357981.4|DPSE
OG0000049	LOC108020803|XP_016944672.2|DSUZ	LOC4800764|XP_001357979.3|DPSE
OG0000050	LOC108009777|XP_016929902.1|DSUZ	LOC4805406|XP_001361811.3|DPSE
OG0000050	LOC118878833|XP_036677754.1|DSUZ, LOC108007679|XP_036672301.1|DSUZ	LOC6899906|XP_002135274.3|DPSE
OG0000050	LOC108007666|XP_016926877.2|DSUZ, LOC118878835|XP_036677757.1|DSUZ, LOC108007675|XP_016926887.1|DSUZ, LOC118878829|XP_036677750.1|DSUZ	LOC6899912|XP_033237397.1|DPSE
OG0000050	LOC108007678|XP_016926890.1|DSUZ, LOC118878832|XP_036677753.1|DSUZ	LOC6899911|XP_002135279.1|DPSE
OG0000050	LOC108007676|XP_016926888.1|DSUZ, LOC118878830|XP_036677751.1|DSUZ	LOC6899908|XP_033237399.1|DPSE, LOC6899907|XP_033237400.1|DPSE
OG0000050	LOC118878828|XP_036677749.1|DSUZ, LOC108007665|XP_016926876.1|DSUZ, LOC108007667|XP_016926878.2|DSUZ, LOC118878834|XP_036677756.1|DSUZ	LOC6899913|XP_002135281.2|DPSE
OG0000050	LOC108007677|XP_016926889.1|DSUZ, LOC118878831|XP_036677752.1|DSUZ	LOC6899909|XP_033237398.1|DPSE
OG0000051	LOC108007968|XP_016927228.1|DSUZ	LOC4802029|XP_001359029.3|DPSE
OG0000051	LOC108008061|XP_016927332.1|DSUZ	LOC6896948|XP_002137133.2|DPSE, LOC4800870|XP_001358067.3|DPSE
OG0000051	LOC108019243|XP_016942528.2|DSUZ, LOC108010880|XP_036675361.1|DSUZ, LOC118877892|XP_036674208.1|DSUZ, LOC108017397|XP_036673834.1|DSUZ, LOC108019259|XP_016942548.2|DSUZ	LOC6897665|XP_002137803.2|DPSE, LOC6897664|XP_033232373.1|DPSE
OG0000052	LOC108016209|XP_016938326.2|DSUZ, LOC108017445|XP_036674526.1|DSUZ	LOC4801488|XP_001358571.4|DPSE
OG0000052	LOC108016205|XP_016938321.2|DSUZ, LOC108016212|XP_016938330.1|DSUZ, LOC108016207|XP_016938323.1|DSUZ	LOC4801489|XP_001358572.4|DPSE
OG0000052	LOC108018024|XP_016940878.1|DSUZ	LOC4803747|XP_001360412.1|DPSE
OG0000052	LOC108018025|XP_016940880.1|DSUZ	LOC4803748|XP_001360413.3|DPSE
OG0000053	LOC108019583|XP_016942913.1|DSUZ	LOC4803611|XP_001360303.3|DPSE
OG0000053	LOC108019582|XP_016942912.1|DSUZ	LOC6898153|XP_002138231.3|DPSE
OG0000053	LOC108019581|XP_016942910.1|DSUZ	LOC4803609|XP_001360302.2|DPSE
OG0000053	LOC108019580|XP_016942908.1|DSUZ	LOC6898152|XP_002138230.3|DPSE
OG0000053	LOC108019595|XP_016942926.1|DSUZ	LOC6898150|XP_002138228.2|DPSE
OG0000054	LOC108007018|XP_016926113.2|DSUZ	LOC117183732|XP_033234597.1|DPSE, LOC6898005|XP_002138098.2|DPSE, LOC4803309|XP_001360071.1|DPSE
OG0000054	LOC108007014|XP_016926109.2|DSUZ, LOC108007012|XP_016926106.2|DSUZ	LOC4803310|XP_001360074.4|DPSE
OG0000054	LOC108007023|XP_016926117.2|DSUZ	LOC5384075|XP_033232371.1|DPSE
OG0000054	LOC108007019|XP_016926114.2|DSUZ	LOC6898345|XP_002138398.2|DPSE, LOC5384076|XP_001360072.2|DPSE
OG0000056	LOC108011021|XP_036674004.1|DSUZ	LOC4800581|XP_015038723.2|DPSE
OG0000056	LOC108011020|XP_036674003.1|DSUZ	LOC6896822|XP_002137025.2|DPSE
OG0000056	LOC108011024|XP_016931542.2|DSUZ, LOC108011023|XP_016931541.2|DSUZ, LOC108011022|XP_016931540.2|DSUZ	LOC4800580|XP_001357831.3|DPSE
OG0000056	LOC108018752|XP_016941818.1|DSUZ	LOC6897000|XP_002137186.2|DPSE
OG0000056	LOC108018751|XP_016941817.2|DSUZ	LOC6896999|XP_002137185.2|DPSE
OG0000058	LOC108008882|XP_016928279.1|DSUZ, LOC108004630|XP_016923063.1|DSUZ	LOC6902422|XP_002133356.2|DPSE, LOC6898067|XP_002138152.1|DPSE
OG0000058	LOC108010497|XP_016930860.1|DSUZ	LOC4816156|XP_001355873.3|DPSE
OG0000058	LOC108011123|XP_016931684.1|DSUZ	LOC4816089|XP_001355320.2|DPSE
OG0000059	LOC108010906|XP_016931395.2|DSUZ	LOC6897147|XP_002137327.1|DPSE
OG0000059	LOC108004995|XP_036675477.1|DSUZ	LOC6897146|XP_033232929.1|DPSE
OG0000059	LOC108010901|XP_016931379.2|DSUZ	LOC4801319|XP_001358434.2|DPSE
OG0000059	LOC108010897|XP_016931376.2|DSUZ, LOC108010892|XP_036675426.1|DSUZ	LOC6897145|XP_002137325.3|DPSE, LOC6897144|XP_002137324.2|DPSE
OG0000060	LOC108005298|XP_016923997.1|DSUZ	LOC4816062|XP_001355381.1|DPSE
OG0000060	LOC108009039|XP_016928528.1|DSUZ	LOC4817672|XP_001357060.2|DPSE
OG0000060	LOC108011241|XP_016931834.2|DSUZ	LOC6897604|XP_002137749.3|DPSE
OG0000060	LOC108012147|XP_016932927.2|DSUZ	LOC4800333|XP_033234022.1|DPSE
OG0000060	LOC108005224|XP_016923903.1|DSUZ	LOC4815703|XP_001355362.3|DPSE
OG0000061	LOC108008066|XP_016927350.1|DSUZ	LOC4816506|XP_001356011.2|DPSE
OG0000061	LOC108011189|XP_016931772.1|DSUZ	LOC4816666|XP_001356006.2|DPSE
OG0000061	LOC108009548|XP_016929484.1|DSUZ	LOC4816280|XP_001356010.3|DPSE
OG0000061	LOC108010573|XP_036676705.1|DSUZ	LOC4816542|XP_001356009.2|DPSE
OG0000062	LOC108015083|XP_016936812.1|DSUZ	LOC4814796|XP_001355129.2|DPSE
OG0000062	LOC108016949|XP_016939375.1|DSUZ	LOC4816599|XP_001356269.1|DPSE
OG0000062	LOC108011049|XP_016931601.1|DSUZ, LOC108019095|XP_016942282.1|DSUZ, LOC108019076|XP_016942230.1|DSUZ, LOC108019103|XP_036676902.1|DSUZ	LOC117183207|XP_033237045.1|DPSE
OG0000063	LOC108007361|XP_036673723.1|DSUZ, LOC108007341|XP_036673724.1|DSUZ	LOC6897651|XP_002137792.2|DPSE
OG0000063	LOC108007360|XP_016926501.1|DSUZ	LOC4802566|XP_001359461.3|DPSE
OG0000063	LOC108012795|XP_016933718.1|DSUZ	LOC6900640|XP_002135013.2|DPSE
OG0000063	LOC108012616|XP_016933525.2|DSUZ	LOC4813121|XP_001353706.2|DPSE
OG0000063	LOC108012576|XP_016933479.1|DSUZ, LOC108012502|XP_016933399.1|DSUZ	LOC6900641|XP_002135014.2|DPSE
OG0000064	LOC118878837|XP_036677759.1|DSUZ, LOC118876785|XP_036678236.1|DSUZ	LOC117183250|XP_033232398.1|DPSE, LOC6903363|XP_002132244.2|DPSE
OG0000065	LOC108018380|XP_036672586.1|DSUZ	LOC6896923|XP_002137108.2|DPSE
OG0000065	LOC108019746|XP_016943174.1|DSUZ, LOC118877555|XP_036672587.1|DSUZ, LOC108018714|XP_036672583.1|DSUZ, LOC108018713|XP_016941774.2|DSUZ	LOC26533777|XP_015038968.2|DPSE, LOC6898828|XP_033234521.1|DPSE
OG0000065	LOC108015662|XP_016937647.2|DSUZ	LOC4800791|XP_001358004.3|DPSE
OG0000065	LOC108015669|XP_036673839.1|DSUZ	LOC4800793|XP_001358005.3|DPSE
OG0000065	LOC108015657|XP_036673844.1|DSUZ	LOC6896918|XP_002137102.2|DPSE
OG0000066	LOC108005211|XP_016923889.1|DSUZ	LOC4814734|XP_001354838.2|DPSE
OG0000066	LOC108016054|XP_016938136.1|DSUZ	LOC6897545|XP_002137691.2|DPSE
OG0000066	LOC108014819|XP_016936505.2|DSUZ	LOC4801086|XP_001358244.4|DPSE
OG0000066	LOC108009663|XP_016929682.1|DSUZ	LOC6903735|XP_002136740.2|DPSE
OG0000066	LOC108007006|XP_016926101.2|DSUZ	LOC4803318|XP_001360081.2|DPSE
OG0000066	LOC108019078|XP_016942229.1|DSUZ	LOC26533930|XP_015041746.1|DPSE
OG0000066	LOC108009981|XP_016930245.1|DSUZ	LOC6902765|XP_033236203.1|DPSE
OG0000067	LOC108018360|XP_036672819.1|DSUZ	LOC4801537|XP_001358611.3|DPSE
OG0000067	LOC108011429|XP_016932047.1|DSUZ	LOC4813294|XP_001353742.3|DPSE
OG0000067	LOC108008496|XP_016927850.1|DSUZ	LOC4805303|XP_001361725.2|DPSE
OG0000067	LOC108011430|XP_036670601.1|DSUZ	LOC4813729|XP_001353743.2|DPSE
OG0000067	LOC108012571|XP_016933475.1|DSUZ	LOC6901001|XP_033238396.1|DPSE
OG0000068	LOC108015543|XP_036672326.1|DSUZ	LOC6900642|XP_002135015.3|DPSE
OG0000068	LOC108020078|XP_036672611.1|DSUZ, LOC108015958|XP_036673428.1|DSUZ, LOC108012701|XP_036672080.1|DSUZ, LOC108018226|XP_016941234.1|DSUZ	LOC6896795|XP_033241765.1|DPSE, LOC26532323|XP_033236250.1|DPSE, LOC6902365|XP_002133311.2|DPSE
OG0000068	LOC108015246|XP_016937086.1|DSUZ	LOC4815620|XP_015041394.2|DPSE
OG0000069	LOC108008583|XP_016927949.1|DSUZ	LOC4804621|XP_033234564.1|DPSE
OG0000070	LOC108010939|XP_016931440.1|DSUZ, LOC108008584|XP_016927954.1|DSUZ	LOC4816245|XP_001355864.2|DPSE
OG0000070	LOC108014746|XP_036671592.1|DSUZ	LOC4815848|XP_001355583.2|DPSE
OG0000070	LOC108008382|XP_016927718.1|DSUZ	LOC4816246|XP_001355865.2|DPSE
OG0000070	LOC108016673|XP_016938880.1|DSUZ	LOC6902417|XP_002133351.2|DPSE
OG0000071	LOC108010694|XP_036670542.1|DSUZ	LOC6900130|XP_033241129.1|DPSE
OG0000071	LOC118877301|XP_036671340.1|DSUZ	LOC4811953|XP_001352897.3|DPSE
OG0000071	LOC108013781|XP_016935236.2|DSUZ	LOC6900213|XP_033239373.1|DPSE
OG0000072	LOC108008238|XP_016927518.1|DSUZ	LOC4803788|XP_001360450.3|DPSE
OG0000072	LOC108010178|XP_016930510.2|DSUZ	LOC6898245|XP_002138311.1|DPSE
OG0000073	LOC108006185|XP_016925109.1|DSUZ	LOC4804155|XP_001360761.3|DPSE
OG0000073	LOC108016759|XP_036676337.1|DSUZ	LOC6902077|XP_033240712.1|DPSE
OG0000073	LOC108013859|XP_036672571.1|DSUZ, LOC108017156|XP_036675209.1|DSUZ	LOC13036455|XP_003736334.2|DPSE
OG0000074	LOC108012499|XP_036670611.1|DSUZ, LOC108012409|XP_016933258.1|DSUZ	LOC4813467|XP_001353839.3|DPSE
OG0000074	LOC108004794|XP_016923335.2|DSUZ	LOC4813167|XP_001353329.2|DPSE
OG0000075	LOC108013328|XP_016934616.1|DSUZ	LOC4814181|XP_001354308.4|DPSE
OG0000075	LOC108013578|XP_016934994.1|DSUZ	LOC6904089|XP_002136430.3|DPSE, LOC4814158|XP_001354304.1|DPSE, LOC117184969|XP_033240174.1|DPSE
OG0000075	LOC108012554|XP_016933456.2|DSUZ, LOC108013579|XP_016934995.1|DSUZ	LOC117184970|XP_033240175.1|DPSE, LOC4814180|XP_001354307.2|DPSE
OG0000075	LOC108013329|XP_016934617.1|DSUZ	LOC4814183|XP_001354309.1|DPSE
OG0000076	LOC108005825|XP_036670890.1|DSUZ	LOC6900056|XP_033238646.1|DPSE
OG0000076	LOC108014332|XP_036673815.1|DSUZ, LOC108019254|XP_036673770.1|DSUZ	LOC6897658|XP_002137797.2|DPSE, LOC6897657|XP_015037929.2|DPSE
OG0000076	LOC108015039|XP_016936760.1|DSUZ	LOC6901614|XP_002134284.3|DPSE
OG0000076	LOC108015414|XP_016937334.1|DSUZ	LOC4815315|XP_001355000.2|DPSE
OG0000077	LOC108009747|XP_016929834.1|DSUZ	LOC6903891|XP_002136626.1|DPSE
OG0000077	LOC108015852|XP_016937909.1|DSUZ	LOC4800596|XP_001357842.1|DPSE
OG0000077	LOC108010141|XP_016930463.1|DSUZ	LOC4805619|XP_001361993.1|DPSE
OG0000077	LOC108014833|XP_016936524.2|DSUZ	LOC6897044|XP_003736391.1|DPSE
OG0000078	LOC108008657|XP_016928031.1|DSUZ	LOC4804955|XP_001361435.3|DPSE
OG0000078	LOC108006897|XP_016925974.2|DSUZ	LOC6903186|XP_002132885.3|DPSE, LOC6897646|XP_002137789.2|DPSE, LOC117184537|XP_033238582.1|DPSE
OG0000078	LOC108011262|XP_036675195.1|DSUZ	LOC4802953|XP_001359766.2|DPSE
OG0000078	LOC108015391|XP_016937300.1|DSUZ	LOC4814621|XP_001355050.3|DPSE
OG0000078	LOC108016956|XP_016939380.1|DSUZ	LOC4815368|XP_001354621.3|DPSE
OG0000079	LOC108008363|XP_016927693.1|DSUZ, LOC108008373|XP_016927706.1|DSUZ	LOC6902965|XP_002132691.2|DPSE
OG0000079	LOC108010440|XP_016930790.1|DSUZ	LOC4817314|XP_001356685.1|DPSE
OG0000080	LOC108008669|XP_016928052.2|DSUZ, LOC108018488|XP_016941536.1|DSUZ	LOC6898668|XP_002138673.2|DPSE, LOC6898669|XP_033233645.1|DPSE
OG0000080	LOC108009443|XP_016929282.1|DSUZ	LOC4805687|XP_001362046.3|DPSE
OG0000081	LOC108012473|XP_016933353.1|DSUZ	LOC4811957|XP_001352460.4|DPSE
OG0000082	LOC108005981|XP_016924910.2|DSUZ	LOC4800945|XP_001358129.3|DPSE
OG0000082	LOC108006237|XP_016925166.2|DSUZ, LOC108020861|XP_036674571.1|DSUZ, LOC118877946|XP_036674572.1|DSUZ, LOC108006234|XP_036672863.1|DSUZ	LOC4801644|XP_001358698.2|DPSE
OG0000083	LOC108021699|XP_016946017.1|DSUZ	LOC6899312|XP_033235907.1|DPSE
OG0000083	LOC108019227|XP_016942512.1|DSUZ, LOC108018957|XP_016942050.1|DSUZ	LOC117183164|XP_015036952.2|DPSE, LOC6902369|XP_002133315.2|DPSE
OG0000083	LOC108019013|XP_016942116.1|DSUZ	LOC6902370|XP_002133316.2|DPSE
OG0000083	LOC108021302|XP_016945444.1|DSUZ	LOC26532411|XP_033235904.1|DPSE
OG0000084	LOC108019885|XP_016943446.1|DSUZ	LOC4803751|XP_001360416.2|DPSE
OG0000084	LOC108017776|XP_016940388.1|DSUZ	LOC4805472|XP_001361867.2|DPSE
OG0000085	LOC108017929|XP_036669795.1|DSUZ	LOC4804897|XP_015040262.2|DPSE
OG0000085	LOC108018199|XP_016941204.1|DSUZ	LOC4804123|XP_001360733.2|DPSE
OG0000085	LOC108017928|XP_036669794.1|DSUZ	LOC4804898|XP_001361384.3|DPSE
OG0000086	LOC108009612|XP_016929587.1|DSUZ	LOC4804253|XP_001360840.1|DPSE
OG0000087	LOC108006715|XP_016925785.1|DSUZ	LOC4816786|XP_001356332.1|DPSE
OG0000087	LOC108013454|XP_016934823.1|DSUZ	LOC4817851|XP_001357379.2|DPSE
OG0000087	LOC108010645|XP_016931036.1|DSUZ	LOC6902768|XP_002132512.2|DPSE
OG0000088	LOC108018081|XP_016940973.1|DSUZ	LOC4805581|XP_001361962.1|DPSE
OG0000088	LOC108010533|XP_016930904.1|DSUZ	LOC6903460|XP_002132339.1|DPSE
OG0000088	LOC108017064|XP_016939511.1|DSUZ	LOC6897738|XP_015038003.2|DPSE
OG0000088	LOC108009734|XP_016929807.1|DSUZ	LOC117183165|XP_033233988.1|DPSE, LOC4804185|XP_001360788.3|DPSE
OG0000088	LOC108017056|XP_016939503.2|DSUZ	LOC6897737|XP_002137843.1|DPSE
OG0000089	LOC108017134|XP_016939601.1|DSUZ, LOC108013957|XP_016935459.1|DSUZ	LOC4802911|XP_001359737.1|DPSE
OG0000089	LOC108012396|XP_016933244.1|DSUZ	LOC4812687|XP_001353070.2|DPSE
OG0000090	LOC108009148|XP_016928740.1|DSUZ	LOC4805122|XP_001361578.1|DPSE
OG0000090	LOC108008436|XP_016927775.1|DSUZ	LOC4805121|XP_015040451.2|DPSE
OG0000090	LOC108020200|XP_016943797.1|DSUZ	LOC6900041|XP_002135405.1|DPSE
OG0000090	LOC108013274|XP_016934533.1|DSUZ	LOC6899944|XP_002135312.2|DPSE
OG0000091	LOC108007205|XP_036674733.1|DSUZ	LOC4801161|XP_015037056.1|DPSE
OG0000091	LOC108021626|XP_016945921.1|DSUZ	LOC4816825|XP_001356505.3|DPSE
OG0000091	LOC108017510|XP_036673504.1|DSUZ, LOC108020281|XP_036677911.1|DSUZ	LOC4801449|XP_033232375.1|DPSE
OG0000091	LOC108017517|XP_016940076.2|DSUZ, LOC118879030|XP_036677910.1|DSUZ	LOC4801443|XP_001358537.1|DPSE
OG0000092	LOC108007922|XP_016927181.2|DSUZ	LOC4802360|XP_001359289.2|DPSE
OG0000092	LOC108007901|XP_016927158.2|DSUZ	LOC4802357|XP_001359285.1|DPSE
OG0000092	LOC108007563|XP_016926745.2|DSUZ	LOC4802658|XP_001359535.3|DPSE
OG0000092	LOC108007927|XP_016927187.2|DSUZ	LOC4802361|XP_001359290.2|DPSE
OG0000093	LOC108017965|XP_016940733.1|DSUZ	LOC4817063|XP_015036040.1|DPSE
OG0000093	LOC108015401|XP_016937310.2|DSUZ, LOC108008101|XP_016927380.2|DSUZ	LOC4804675|XP_001361198.4|DPSE
OG0000093	LOC108004853|XP_016923427.1|DSUZ	LOC6899211|XP_002136312.2|DPSE
OG0000093	LOC108015362|XP_016937266.1|DSUZ	LOC4814997|XP_001354996.4|DPSE
OG0000094	LOC108012257|XP_016933045.2|DSUZ	LOC4813472|XP_015043125.2|DPSE
OG0000094	LOC108014341|XP_016935913.1|DSUZ	LOC4801917|XP_001358935.4|DPSE
OG0000095	LOC118879701|XP_036678492.1|DSUZ	LOC117184088|XP_033236139.1|DPSE
OG0000095	LOC108006352|XP_036677367.1|DSUZ	LOC4814670|XP_033237657.1|DPSE
OG0000096	LOC108005944|XP_016924862.1|DSUZ	LOC6897403|XP_002137555.3|DPSE
OG0000096	LOC108021485|XP_016945715.1|DSUZ	LOC6897404|XP_015037507.2|DPSE
OG0000096	LOC108006768|XP_036674772.1|DSUZ, LOC118878143|XP_036675694.1|DSUZ	LOC6897015|XP_002137200.2|DPSE
OG0000096	LOC108005977|XP_016924907.1|DSUZ	LOC4816202|XP_001355846.3|DPSE
OG0000097	LOC108017049|XP_036671976.1|DSUZ	LOC6897587|XP_002137732.1|DPSE, LOC6900810|XP_002135169.2|DPSE
OG0000097	LOC108010507|XP_016930873.2|DSUZ, LOC108015617|XP_036671854.1|DSUZ	LOC26533006|XP_033237387.1|DPSE
OG0000098	LOC108018693|XP_036672581.1|DSUZ	LOC4800823|XP_001358028.1|DPSE
OG0000099	LOC108016827|XP_016939133.1|DSUZ	LOC4815949|XP_001355223.2|DPSE
OG0000099	LOC108016981|XP_016939415.1|DSUZ	LOC6901374|XP_015041636.2|DPSE
OG0000100	LOC108008543|XP_016927903.1|DSUZ	LOC26533905|XP_015035090.2|DPSE
OG0000100	LOC108016414|XP_016938552.1|DSUZ	LOC4801809|XP_001358843.4|DPSE, LOC4801613|XP_001358676.4|DPSE
OG0000101	LOC108017021|XP_036671509.1|DSUZ, LOC108020448|XP_036672450.1|DSUZ	LOC6900247|XP_015044019.2|DPSE
OG0000101	LOC118877521|XP_036672462.1|DSUZ	LOC6900249|XP_033237559.1|DPSE
OG0000101	LOC118877329|XP_036671513.1|DSUZ	LOC26533784|XP_015044023.2|DPSE
OG0000102	LOC108009336|XP_016929103.1|DSUZ	LOC4804100|XP_001360716.3|DPSE
OG0000102	LOC108009476|XP_016929345.1|DSUZ	LOC4804567|XP_001361108.2|DPSE
OG0000103	LOC108012611|XP_016933519.1|DSUZ	LOC4812871|XP_001353722.3|DPSE
OG0000103	LOC108019406|XP_016942716.2|DSUZ	LOC4813106|XP_001353445.4|DPSE
OG0000103	LOC108010501|XP_016930863.2|DSUZ	LOC4813251|XP_033237392.1|DPSE
OG0000103	LOC108009753|XP_016929854.1|DSUZ	LOC4805641|XP_001362010.2|DPSE
