Orthogroup	DSUZ.longest_only	DMIR.longest_only
OG0000032	LOC108007771|XP_016927017.1|DSUZ, LOC118877584|XP_036672749.1|DSUZ	LOC108156618|XP_017143663.1|DMIR
OG0000033	LOC108007608|XP_016926802.1|DSUZ, LOC118877727|XP_036673586.1|DSUZ, LOC108007624|XP_036673594.1|DSUZ, LOC108007609|XP_016926803.2|DSUZ	LOC108156558|XP_017143572.1|DMIR
OG0000033	LOC108017678|XP_016940276.1|DSUZ	LOC117189759|XP_033250731.1|DMIR, LOC108159420|XP_017148176.1|DMIR
OG0000033	LOC108017970|XP_016940756.2|DSUZ	LOC117187710|XP_033246345.1|DMIR, LOC108159419|XP_017148175.2|DMIR
OG0000033	LOC108010515|XP_016930878.2|DSUZ, LOC108013858|XP_016935336.2|DSUZ, LOC118878058|XP_036675136.1|DSUZ, LOC108008236|XP_016927516.1|DSUZ, LOC108008237|XP_016927517.1|DSUZ, LOC108008235|XP_016927515.1|DSUZ, LOC108008234|XP_016927514.1|DSUZ	LOC108153999|XP_033244121.1|DMIR
OG0000034	LOC108021477|XP_016945708.1|DSUZ	LOC108164271|XP_017155403.1|DMIR
OG0000034	LOC108021724|XP_016946052.1|DSUZ	LOC108164069|XP_033249364.1|DMIR
OG0000034	LOC108009317|XP_016929074.1|DSUZ, LOC108007509|XP_016926684.2|DSUZ, LOC108005694|XP_016924510.2|DSUZ, LOC108005688|XP_016924502.2|DSUZ	LOC117185901|XP_033249912.1|DMIR, LOC108162133|XP_017152203.1|DMIR, LOC108162132|XP_017152201.1|DMIR
OG0000034	LOC108011927|XP_016932664.1|DSUZ	LOC108162131|XP_017152200.1|DMIR
OG0000035	LOC118877768|XP_036673685.1|DSUZ, LOC118877323|XP_036671482.1|DSUZ	LOC117191836|XP_033252497.1|DMIR, LOC117191390|XP_033252163.1|DMIR, LOC117191070|XP_033251929.1|DMIR
OG0000035	LOC118879420|XP_036678186.1|DSUZ	LOC117186697|XP_033243671.1|DMIR, LOC117186386|XP_033243001.1|DMIR, LOC117186599|XP_033243470.1|DMIR
OG0000036	LOC108019328|XP_036675087.1|DSUZ	LOC108157733|XP_017145397.1|DMIR
OG0000036	LOC108006404|XP_016925415.2|DSUZ	LOC117187198|XP_033245230.1|DMIR
OG0000036	LOC108011658|XP_016932343.2|DSUZ	LOC108157106|XP_017144468.1|DMIR
OG0000036	LOC108007854|XP_036674140.1|DSUZ	LOC108155635|XP_017142061.1|DMIR
OG0000037	LOC108018132|XP_016941074.1|DSUZ	LOC108160263|XP_017149626.1|DMIR
OG0000037	LOC108017560|XP_036672906.1|DSUZ, LOC108013828|XP_016935296.2|DSUZ, LOC108013829|XP_016935299.2|DSUZ	LOC117195094|XP_033255640.1|DMIR, LOC117191092|XP_033251946.1|DMIR, LOC117194615|XP_033255034.1|DMIR, LOC117194588|XP_033255015.1|DMIR, LOC117194655|XP_033255061.1|DMIR, LOC117190599|XP_033251536.1|DMIR, LOC117194833|XP_033255201.1|DMIR, LOC117191511|XP_033252248.1|DMIR, LOC117191510|XP_033252247.1|DMIR, LOC117194839|XP_033255205.1|DMIR, LOC117191523|XP_033252256.1|DMIR, LOC117190815|XP_033251747.1|DMIR, LOC117194824|XP_033255196.1|DMIR, LOC117194825|XP_033255197.1|DMIR, LOC117195091|XP_033255638.1|DMIR, LOC117194549|XP_033254988.1|DMIR, LOC117194837|XP_033255204.1|DMIR, LOC117194807|XP_033255181.1|DMIR, LOC117194573|XP_033255006.1|DMIR, LOC117194587|XP_033255014.1|DMIR, LOC117194750|XP_033255142.1|DMIR, LOC117194591|XP_033255018.1|DMIR, LOC117194574|XP_033255007.1|DMIR, LOC117195092|XP_033255639.1|DMIR, LOC117194597|XP_033255024.1|DMIR, LOC117195100|XP_033255645.1|DMIR, LOC117194819|XP_033255192.1|DMIR, LOC117194975|XP_033255339.1|DMIR, LOC108153987|XP_033244827.1|DMIR, LOC117194660|XP_033255064.1|DMIR, LOC117194818|XP_033255191.1|DMIR, LOC117194604|XP_033255027.1|DMIR, LOC117194596|XP_033255023.1|DMIR, LOC117194601|XP_033255025.1|DMIR, LOC117195095|XP_033255641.1|DMIR, LOC117194843|XP_033255207.1|DMIR, LOC117191506|XP_033252242.1|DMIR, LOC117194661|XP_033255065.1|DMIR, LOC117194657|XP_033255062.1|DMIR, LOC117190601|XP_033251538.1|DMIR, LOC117194841|XP_033255206.1|DMIR, LOC117191508|XP_033252244.1|DMIR, LOC117194658|XP_033255063.1|DMIR, LOC117194702|XP_033255103.1|DMIR, LOC117194796|XP_033255174.1|DMIR, LOC117190600|XP_033251537.1|DMIR, LOC117194589|XP_033255016.1|DMIR, LOC117194409|XP_033254874.1|DMIR, LOC117194829|XP_033255199.1|DMIR, LOC117194605|XP_033255028.1|DMIR, LOC117194822|XP_033255195.1|DMIR, LOC117194333|XP_033254795.1|DMIR, LOC117194609|XP_033255031.1|DMIR, LOC117194407|XP_033254872.1|DMIR, LOC117195096|XP_033255642.1|DMIR, LOC117194649|XP_033255056.1|DMIR, LOC117190597|XP_033251535.1|DMIR, LOC117194650|XP_033255057.1|DMIR, LOC117190125|XP_033251100.1|DMIR, LOC108156646|XP_017143737.2|DMIR, LOC117190111|XP_033251090.1|DMIR, LOC117194816|XP_033255190.1|DMIR, LOC117194767|XP_033255155.1|DMIR, LOC117194745|XP_033255132.1|DMIR, LOC117194463|XP_033254917.1|DMIR, LOC117190114|XP_033251091.1|DMIR, LOC117194862|XP_033255219.1|DMIR, LOC117194858|XP_033255216.1|DMIR, LOC117194857|XP_033255215.1|DMIR, LOC117194328|XP_033254789.1|DMIR, LOC108156982|XP_017144263.2|DMIR, LOC117194327|XP_033254788.1|DMIR, LOC117194594|XP_033255020.1|DMIR, LOC117194845|XP_033255209.1|DMIR
OG0000038	LOC108020759|XP_016944626.2|DSUZ	LOC108165231|XP_017156759.1|DMIR
OG0000038	LOC108010653|XP_036670653.1|DSUZ	LOC108151159|XP_017135077.1|DMIR
OG0000039	LOC108016023|XP_016938107.2|DSUZ	LOC108153891|XP_033244233.1|DMIR
OG0000039	LOC108006280|XP_016925226.1|DSUZ	LOC108165184|XP_017156747.1|DMIR
OG0000039	LOC108006287|XP_016925235.1|DSUZ	LOC108165291|XP_017156818.1|DMIR
OG0000039	LOC108019017|XP_016942120.1|DSUZ	LOC108160708|XP_017150372.1|DMIR
OG0000040	LOC108016198|XP_036675321.1|DSUZ	LOC108154697|XP_017140535.2|DMIR
OG0000040	LOC108006036|XP_036674433.1|DSUZ	LOC108153853|XP_033245406.1|DMIR, LOC117187250|XP_033245404.1|DMIR, LOC108154215|XP_017139929.1|DMIR, LOC108154213|XP_017139927.1|DMIR
OG0000040	LOC108006007|XP_036674432.1|DSUZ	LOC108154216|XP_017139931.1|DMIR
OG0000040	LOC108011397|XP_016932008.2|DSUZ, LOC108011398|XP_036675473.1|DSUZ	LOC108154686|XP_033245491.1|DMIR, LOC108154692|XP_017140530.1|DMIR
OG0000040	LOC108007390|XP_036675323.1|DSUZ, LOC108007385|XP_016926531.2|DSUZ	LOC108154966|XP_017140969.2|DMIR, LOC117186912|XP_033244139.1|DMIR
OG0000040	LOC108007382|XP_016926528.2|DSUZ	LOC108154965|XP_017140968.1|DMIR
OG0000040	LOC108010783|XP_016931200.1|DSUZ	LOC108156483|XP_017143450.1|DMIR
OG0000041	LOC108012086|XP_016932852.2|DSUZ, LOC108007903|XP_036674596.1|DSUZ, LOC108007889|XP_036674680.1|DSUZ, LOC108007905|XP_016927163.2|DSUZ	LOC108156909|XP_017144147.1|DMIR, LOC108157457|XP_017145018.1|DMIR
OG0000041	LOC108007918|XP_016927178.2|DSUZ	LOC108154314|XP_017140061.1|DMIR
OG0000042	LOC108011952|XP_016932694.2|DSUZ	LOC108163349|XP_017154082.1|DMIR
OG0000042	LOC108017900|XP_016940559.1|DSUZ	LOC117193554|XP_033254192.1|DMIR, LOC108158637|XP_017146610.1|DMIR
OG0000042	LOC108017907|XP_016940566.1|DSUZ	LOC108158644|XP_017146617.1|DMIR, LOC117193045|XP_033253672.1|DMIR
OG0000042	LOC108017901|XP_016940560.1|DSUZ, LOC108017904|XP_036669901.1|DSUZ, LOC108017721|XP_016940320.2|DSUZ, LOC108017910|XP_016940568.2|DSUZ, LOC108017722|XP_016940321.2|DSUZ	LOC108158643|XP_017146616.1|DMIR, LOC117193044|XP_033253671.1|DMIR, LOC117193043|XP_033253670.1|DMIR, LOC108158641|XP_017146613.1|DMIR, LOC117193042|XP_033253669.1|DMIR, LOC108161650|XP_017151442.1|DMIR
OG0000042	LOC108017720|XP_016940319.1|DSUZ	LOC117193046|XP_033253673.1|DMIR, LOC108158642|XP_017146614.1|DMIR
OG0000043	LOC108006018|XP_016924950.2|DSUZ	LOC108157690|XP_017145347.1|DMIR
OG0000043	LOC108006051|XP_036674427.1|DSUZ	LOC108157417|XP_017144957.1|DMIR, LOC108155936|XP_017142583.1|DMIR
OG0000043	LOC108006016|XP_036674672.1|DSUZ	LOC108157770|XP_017145444.1|DMIR
OG0000043	LOC118878135|XP_036675630.1|DSUZ, LOC108006062|XP_016924995.2|DSUZ	LOC108157677|XP_017145331.1|DMIR
OG0000043	LOC108010802|XP_016931225.2|DSUZ	LOC108155937|XP_017142584.1|DMIR
OG0000043	LOC108006056|XP_016924989.2|DSUZ	LOC108155939|XP_017142587.1|DMIR
OG0000044	LOC108012094|XP_016932860.2|DSUZ	LOC108157774|XP_017145449.1|DMIR
OG0000044	LOC108007932|XP_036674251.1|DSUZ, LOC108007930|XP_036674252.1|DSUZ	LOC117187384|XP_033245819.1|DMIR, LOC108156935|XP_033245773.1|DMIR
OG0000044	LOC108007915|XP_016927173.2|DSUZ, LOC108007906|XP_016927164.2|DSUZ, LOC108007917|XP_036674250.1|DSUZ	LOC108154298|XP_017140040.1|DMIR, LOC108154289|XP_017140029.1|DMIR
OG0000044	LOC108011721|XP_016932432.2|DSUZ	LOC108155225|XP_017141401.1|DMIR
OG0000045	LOC108004812|XP_036670921.1|DSUZ	LOC108152824|XP_017137906.1|DMIR
OG0000045	LOC108012264|XP_016933053.1|DSUZ, LOC108012265|XP_016933055.1|DSUZ	LOC108165537|XP_017157100.1|DMIR
OG0000045	LOC108005813|XP_016924631.1|DSUZ	LOC108150882|XP_017134679.1|DMIR
OG0000045	LOC108005814|XP_016924632.1|DSUZ	LOC108163376|XP_033250045.1|DMIR, LOC108150857|XP_017134649.1|DMIR
OG0000046	LOC108014425|XP_016936027.2|DSUZ	LOC108157664|XP_017145312.1|DMIR
OG0000046	LOC108014937|XP_016936647.1|DSUZ, LOC108014936|XP_016936646.1|DSUZ	LOC108165135|XP_017156690.1|DMIR, LOC108165164|XP_017156723.1|DMIR
OG0000046	LOC108015074|XP_016936802.1|DSUZ	LOC108158204|XP_017145916.1|DMIR, LOC117191605|XP_033252314.1|DMIR
OG0000046	LOC108011093|XP_036674691.1|DSUZ, LOC108011091|XP_016931645.2|DSUZ, LOC108011090|XP_016931644.1|DSUZ, LOC108008133|XP_016927411.1|DSUZ, LOC108011098|XP_036674670.1|DSUZ	LOC108157665|XP_017145313.1|DMIR, LOC108157666|XP_017145314.1|DMIR
OG0000047	LOC108008533|XP_016927892.1|DSUZ	LOC117188425|XP_033248186.1|DMIR, LOC108160932|XP_033251734.1|DMIR
OG0000047	LOC108008555|XP_016927914.1|DSUZ	LOC108159394|XP_017148118.1|DMIR, LOC117191945|XP_033252580.1|DMIR
OG0000047	LOC108019650|XP_016943022.1|DSUZ	LOC108158150|XP_017145859.2|DMIR, LOC117194871|XP_033255227.1|DMIR, LOC117190180|XP_033251133.1|DMIR, LOC108162612|XP_033248497.1|DMIR, LOC117190189|XP_033251142.1|DMIR, LOC117189902|XP_033250867.1|DMIR, LOC117193980|XP_033254518.1|DMIR, LOC117190159|XP_033251117.1|DMIR, LOC117191223|XP_033252033.1|DMIR, LOC117190174|XP_033251127.1|DMIR, LOC117190175|XP_033251128.1|DMIR, LOC117191216|XP_033252032.1|DMIR, LOC117191209|XP_033252031.1|DMIR, LOC117190682|XP_033251635.1|DMIR, LOC117190615|XP_033251556.1|DMIR, LOC117191205|XP_033252027.1|DMIR, LOC117190428|XP_033251399.1|DMIR, LOC117190161|XP_033251118.1|DMIR, LOC117191011|XP_033251876.1|DMIR, LOC117191207|XP_033252029.1|DMIR, LOC117189898|XP_033250864.1|DMIR, LOC117189896|XP_033250863.1|DMIR, LOC117190173|XP_033251126.1|DMIR, LOC117189905|XP_033250868.1|DMIR, LOC117190166|XP_033251120.1|DMIR, LOC117190132|XP_033251105.1|DMIR, LOC117193111|XP_033253725.1|DMIR, LOC117189891|XP_033250859.1|DMIR, LOC117191201|XP_033252026.1|DMIR, LOC117189901|XP_033250866.1|DMIR, LOC117189892|XP_033250860.1|DMIR, LOC117191208|XP_033252030.1|DMIR, LOC117189895|XP_033250862.1|DMIR
OG0000047	LOC108013633|XP_016935067.1|DSUZ	LOC108162436|XP_033249083.1|DMIR, LOC108164242|XP_033249874.1|DMIR
OG0000047	LOC108019638|XP_016943010.1|DSUZ	LOC117193744|XP_033254361.1|DMIR, LOC108160869|XP_017150620.1|DMIR
OG0000047	LOC108012941|XP_016933968.1|DSUZ	LOC108151196|XP_017135155.1|DMIR
OG0000048	LOC108011323|XP_016931922.2|DSUZ, LOC108011315|XP_016931911.1|DSUZ	LOC108151303|XP_017135328.1|DMIR, LOC108151300|XP_017135324.1|DMIR
OG0000048	LOC108007321|XP_016926458.2|DSUZ	LOC108151294|XP_017135319.1|DMIR
OG0000048	LOC108019378|XP_016942690.1|DSUZ	LOC108151307|XP_017135332.1|DMIR
OG0000049	LOC108020793|XP_016944660.2|DSUZ	LOC108157283|XP_017144770.1|DMIR
OG0000049	LOC108020795|XP_016944662.2|DSUZ	LOC108157278|XP_017144765.2|DMIR
OG0000049	LOC108019317|XP_016942627.2|DSUZ	LOC117186995|XP_033244423.1|DMIR, LOC117186996|XP_033244424.1|DMIR, LOC108153841|XP_017139429.2|DMIR
OG0000049	LOC118877929|XP_036674430.1|DSUZ	LOC108154871|XP_017140799.1|DMIR
OG0000049	LOC108019319|XP_016942628.2|DSUZ	LOC108154874|XP_017140802.1|DMIR
OG0000049	LOC108020803|XP_016944672.2|DSUZ	LOC108157280|XP_017144766.2|DMIR
OG0000050	LOC108009777|XP_016929902.1|DSUZ	LOC108159828|XP_033253488.1|DMIR, LOC117185810|XP_033247179.1|DMIR
OG0000050	LOC118878833|XP_036677754.1|DSUZ, LOC108007679|XP_036672301.1|DSUZ	LOC108165363|XP_017156887.2|DMIR
OG0000050	LOC108007666|XP_016926877.2|DSUZ, LOC118878835|XP_036677757.1|DSUZ, LOC108007675|XP_016926887.1|DSUZ, LOC118878829|XP_036677750.1|DSUZ	LOC108165358|XP_017156881.1|DMIR
OG0000050	LOC108007678|XP_016926890.1|DSUZ, LOC118878832|XP_036677753.1|DSUZ	LOC108165359|XP_017156882.1|DMIR, LOC108150986|XP_017134821.1|DMIR
OG0000050	LOC108007676|XP_016926888.1|DSUZ, LOC118878830|XP_036677751.1|DSUZ	LOC108165361|XP_017156885.1|DMIR, LOC108165362|XP_033243537.1|DMIR
OG0000050	LOC118878828|XP_036677749.1|DSUZ, LOC108007665|XP_016926876.1|DSUZ, LOC108007667|XP_016926878.2|DSUZ, LOC118878834|XP_036677756.1|DSUZ	LOC108165357|XP_017156880.1|DMIR
OG0000050	LOC108007677|XP_016926889.1|DSUZ, LOC118878831|XP_036677752.1|DSUZ	LOC108165360|XP_017156884.1|DMIR
OG0000051	LOC108007968|XP_016927228.1|DSUZ	LOC108157823|XP_017145512.1|DMIR
OG0000051	LOC108008061|XP_016927332.1|DSUZ	LOC117187129|XP_033245028.1|DMIR, LOC108153998|XP_033246139.1|DMIR
OG0000051	LOC108019243|XP_016942528.2|DSUZ, LOC108010880|XP_036675361.1|DSUZ, LOC118877892|XP_036674208.1|DSUZ, LOC108017397|XP_036673834.1|DSUZ, LOC108019259|XP_016942548.2|DSUZ	LOC108154345|XP_017140100.1|DMIR, LOC108157724|XP_017145383.1|DMIR
OG0000052	LOC108016209|XP_016938326.2|DSUZ, LOC108017445|XP_036674526.1|DSUZ	LOC108154307|XP_017140052.1|DMIR
OG0000052	LOC108016205|XP_016938321.2|DSUZ, LOC108016212|XP_016938330.1|DSUZ, LOC108016207|XP_016938323.1|DSUZ	LOC108154354|XP_017140110.1|DMIR
OG0000052	LOC108018024|XP_016940878.1|DSUZ	LOC108160218|XP_017149557.1|DMIR, LOC117189876|XP_033250846.1|DMIR
OG0000052	LOC108018025|XP_016940880.1|DSUZ	LOC117189875|XP_033250845.1|DMIR, LOC108160217|XP_017149556.1|DMIR
OG0000053	LOC108019583|XP_016942913.1|DSUZ	LOC108160591|XP_017150175.2|DMIR
OG0000053	LOC108019582|XP_016942912.1|DSUZ	LOC108160590|XP_017150174.1|DMIR
OG0000053	LOC108019581|XP_016942910.1|DSUZ	LOC108160459|XP_017149964.1|DMIR
OG0000053	LOC108019580|XP_016942908.1|DSUZ	LOC108160458|XP_017149963.1|DMIR
OG0000053	LOC108019595|XP_016942926.1|DSUZ	LOC108160886|XP_017150643.2|DMIR, LOC117187988|XP_033246952.1|DMIR
OG0000054	LOC108007018|XP_016926113.2|DSUZ	LOC108156883|XP_033244898.1|DMIR, LOC108156882|XP_017144105.2|DMIR
OG0000054	LOC108007014|XP_016926109.2|DSUZ, LOC108007012|XP_016926106.2|DSUZ	LOC108156958|XP_017144225.2|DMIR
OG0000054	LOC108007023|XP_016926117.2|DSUZ	LOC108156959|XP_017144226.2|DMIR
OG0000054	LOC108007019|XP_016926114.2|DSUZ	LOC108160859|XP_017150611.1|DMIR, LOC108153844|XP_033245117.1|DMIR
OG0000056	LOC108011021|XP_036674004.1|DSUZ	LOC108156815|XP_017143999.1|DMIR
OG0000056	LOC108011020|XP_036674003.1|DSUZ	LOC108156818|XP_017144002.1|DMIR
OG0000056	LOC108011024|XP_016931542.2|DSUZ, LOC108011023|XP_016931541.2|DSUZ, LOC108011022|XP_016931540.2|DSUZ	LOC108156816|XP_017144001.1|DMIR
OG0000056	LOC108018752|XP_016941818.1|DSUZ	LOC108157011|XP_017144303.2|DMIR
OG0000056	LOC108018751|XP_016941817.2|DSUZ	LOC108157010|XP_017144301.2|DMIR
OG0000058	LOC108008882|XP_016928279.1|DSUZ, LOC108004630|XP_016923063.1|DSUZ	LOC108158257|XP_017145983.1|DMIR
OG0000058	LOC108010497|XP_016930860.1|DSUZ	LOC108162139|XP_017152210.1|DMIR
OG0000058	LOC108011123|XP_016931684.1|DSUZ	LOC108165551|XP_017157117.1|DMIR
OG0000059	LOC108010906|XP_016931395.2|DSUZ	LOC108153965|XP_017139551.1|DMIR
OG0000059	LOC108004991|XP_016923598.2|DSUZ	LOC108154574|XP_017140363.2|DMIR
OG0000059	LOC108004995|XP_036675477.1|DSUZ	LOC108153966|XP_033244050.1|DMIR
OG0000059	LOC108010901|XP_016931379.2|DSUZ	LOC108154550|XP_017140342.2|DMIR
OG0000059	LOC108010897|XP_016931376.2|DSUZ, LOC108010892|XP_036675426.1|DSUZ	LOC108154540|XP_017140331.1|DMIR, LOC108154512|XP_017140301.2|DMIR
OG0000059	LOC108010889|XP_016931367.2|DSUZ	LOC108154412|XP_017140173.2|DMIR
OG0000060	LOC108005298|XP_016923997.1|DSUZ	LOC108152548|XP_017137449.1|DMIR
OG0000060	LOC108009039|XP_016928528.1|DSUZ	LOC108164133|XP_033249747.1|DMIR
OG0000060	LOC108011241|XP_016931834.2|DSUZ	LOC108157853|XP_033245987.1|DMIR
OG0000060	LOC108012147|XP_016932927.2|DSUZ	LOC108156375|XP_017143272.1|DMIR
OG0000060	LOC108005224|XP_016923903.1|DSUZ	LOC108165566|XP_017157129.1|DMIR
OG0000061	LOC108008066|XP_016927350.1|DSUZ	LOC108161397|XP_017151135.2|DMIR
OG0000061	LOC108011189|XP_016931772.1|DSUZ	LOC108161521|XP_017151288.2|DMIR
OG0000061	LOC108009548|XP_016929484.1|DSUZ	LOC108161432|XP_017151184.1|DMIR
OG0000061	LOC108010573|XP_036676705.1|DSUZ	LOC108164261|XP_017155390.2|DMIR
OG0000062	LOC108015083|XP_016936812.1|DSUZ	LOC108158918|XP_017147210.1|DMIR
OG0000062	LOC108016949|XP_016939375.1|DSUZ	LOC108162998|XP_017153505.1|DMIR
OG0000062	LOC108011049|XP_016931601.1|DSUZ, LOC108019095|XP_016942282.1|DSUZ, LOC108019076|XP_016942230.1|DSUZ, LOC108019103|XP_036676902.1|DSUZ	LOC108164256|XP_017155384.1|DMIR
OG0000063	LOC108007361|XP_036673723.1|DSUZ, LOC108007341|XP_036673724.1|DSUZ	LOC108156463|XP_017143415.1|DMIR
OG0000063	LOC108007360|XP_016926501.1|DSUZ	LOC108156462|XP_017143414.1|DMIR
OG0000063	LOC108012795|XP_016933718.1|DSUZ	LOC108165314|XP_017156837.1|DMIR
OG0000063	LOC108012616|XP_016933525.2|DSUZ	LOC108152681|XP_017137669.1|DMIR
OG0000063	LOC108012576|XP_016933479.1|DSUZ, LOC108012502|XP_016933399.1|DSUZ	LOC108152680|XP_017137666.1|DMIR
OG0000064	LOC118878837|XP_036677759.1|DSUZ, LOC118876785|XP_036678236.1|DSUZ	LOC108154838|XP_017140743.1|DMIR, LOC108163302|XP_017154003.1|DMIR, LOC108161739|XP_017151552.1|DMIR
OG0000065	LOC108018380|XP_036672586.1|DSUZ	LOC108154825|XP_017140715.1|DMIR
OG0000065	LOC108019746|XP_016943174.1|DSUZ, LOC118877555|XP_036672587.1|DSUZ, LOC108018714|XP_036672583.1|DSUZ, LOC108018713|XP_016941774.2|DSUZ	LOC108154824|XP_017140714.1|DMIR, LOC108159764|XP_017148812.1|DMIR
OG0000065	LOC108015662|XP_016937647.2|DSUZ	LOC108156436|XP_017143382.1|DMIR
OG0000065	LOC108015669|XP_036673839.1|DSUZ	LOC108156439|XP_017143386.1|DMIR
OG0000065	LOC108015657|XP_036673844.1|DSUZ	LOC108156437|XP_017143383.1|DMIR
OG0000066	LOC108005211|XP_016923889.1|DSUZ	LOC108164297|XP_017155437.1|DMIR
OG0000066	LOC108016054|XP_016938136.1|DSUZ	LOC108157301|XP_017144791.1|DMIR
OG0000066	LOC108014819|XP_016936505.2|DSUZ	LOC108154343|XP_017140094.1|DMIR
OG0000066	LOC108009663|XP_016929682.1|DSUZ	LOC108161205|XP_017150915.1|DMIR
OG0000066	LOC108007006|XP_016926101.2|DSUZ	LOC108156584|XP_017143610.1|DMIR
OG0000066	LOC108019078|XP_016942229.1|DSUZ	LOC108164548|XP_017155850.1|DMIR
OG0000066	LOC108009981|XP_016930245.1|DSUZ	LOC117189025|XP_033249790.1|DMIR
OG0000067	LOC108018360|XP_036672819.1|DSUZ	LOC108156681|XP_017143806.1|DMIR
OG0000067	LOC108011429|XP_016932047.1|DSUZ	LOC108150910|XP_017134723.1|DMIR
OG0000067	LOC108008496|XP_016927850.1|DSUZ	LOC108160959|XP_017150741.1|DMIR
OG0000067	LOC108011430|XP_036670601.1|DSUZ	LOC108150909|XP_017134722.1|DMIR
OG0000067	LOC108012571|XP_016933475.1|DSUZ	LOC108153593|XP_017139164.1|DMIR
OG0000068	LOC108015543|XP_036672326.1|DSUZ	LOC108152679|XP_033242710.1|DMIR
OG0000068	LOC108020078|XP_036672611.1|DSUZ, LOC108015958|XP_036673428.1|DSUZ, LOC108012701|XP_036672080.1|DSUZ, LOC108018226|XP_016941234.1|DSUZ	LOC108157726|XP_033245682.1|DMIR, LOC108157807|XP_017145490.2|DMIR, LOC108161223|XP_033249489.1|DMIR
OG0000068	LOC108015246|XP_016937086.1|DSUZ	LOC108163289|XP_017153992.1|DMIR
OG0000069	LOC108008583|XP_016927949.1|DSUZ	LOC117192705|XP_033253333.1|DMIR, LOC117192748|XP_033253385.1|DMIR, LOC117193516|XP_033254152.1|DMIR, LOC108158055|XP_017145692.2|DMIR, LOC117193530|XP_033254167.1|DMIR, LOC117194066|XP_033254601.1|DMIR, LOC117194067|XP_033254602.1|DMIR, LOC117192672|XP_033253283.1|DMIR, LOC117192704|XP_033253332.1|DMIR, LOC117193499|XP_033254140.1|DMIR, LOC117192703|XP_033253330.1|DMIR, LOC117194063|XP_033254597.1|DMIR, LOC117192744|XP_033253381.1|DMIR, LOC117192747|XP_033253384.1|DMIR, LOC117192609|XP_033253218.1|DMIR, LOC117194061|XP_033254595.1|DMIR, LOC117194062|XP_033254596.1|DMIR, LOC117193062|XP_033253686.1|DMIR, LOC117193060|XP_033253684.1|DMIR, LOC117193061|XP_033253685.1|DMIR, LOC117193059|XP_033253683.1|DMIR, LOC117193053|XP_033253678.1|DMIR, LOC117192607|XP_033253216.1|DMIR, LOC117192743|XP_033253380.1|DMIR, LOC117192746|XP_033253383.1|DMIR, LOC117192745|XP_033253382.1|DMIR, LOC117194065|XP_033254600.1|DMIR, LOC117193569|XP_033254206.1|DMIR, LOC108160632|XP_033247996.1|DMIR, LOC117188370|XP_033247995.1|DMIR, LOC117187842|XP_033246606.1|DMIR, LOC117188367|XP_033247992.1|DMIR, LOC117188368|XP_033247993.1|DMIR, LOC117188369|XP_033247994.1|DMIR, LOC117188372|XP_033247998.1|DMIR, LOC117188371|XP_033247997.1|DMIR, LOC117188373|XP_033247999.1|DMIR, LOC117188374|XP_033248000.1|DMIR, LOC117185925|XP_033246605.1|DMIR, LOC117188362|XP_033247987.1|DMIR, LOC117194064|XP_033254599.1|DMIR
OG0000070	LOC108010939|XP_016931440.1|DSUZ, LOC108008584|XP_016927954.1|DSUZ	LOC108161360|XP_017151091.1|DMIR
OG0000070	LOC108014746|XP_036671592.1|DSUZ	LOC108164841|XP_017156256.1|DMIR
OG0000070	LOC108008382|XP_016927718.1|DSUZ	LOC108161362|XP_017151093.1|DMIR
OG0000070	LOC108016673|XP_016938880.1|DSUZ	LOC108161363|XP_017151095.1|DMIR
OG0000071	LOC108010694|XP_036670542.1|DSUZ	LOC117186448|XP_033243164.1|DMIR
OG0000071	LOC118877301|XP_036671340.1|DSUZ	LOC108165608|XP_017157174.1|DMIR
OG0000071	LOC108013781|XP_016935236.2|DSUZ	LOC108150751|XP_017134533.1|DMIR
OG0000072	LOC108008238|XP_016927518.1|DSUZ	LOC108159396|XP_017148120.1|DMIR
OG0000072	LOC108010178|XP_016930510.2|DSUZ	LOC108160256|XP_017149611.1|DMIR
OG0000073	LOC108006185|XP_016925109.1|DSUZ	LOC108159670|XP_017148639.1|DMIR
OG0000073	LOC108016759|XP_036676337.1|DSUZ	LOC108150973|XP_017134799.1|DMIR
OG0000073	LOC108013859|XP_036672571.1|DSUZ, LOC108017156|XP_036675209.1|DSUZ	LOC108154478|XP_017140245.1|DMIR
OG0000074	LOC108012499|XP_036670611.1|DSUZ, LOC108012409|XP_016933258.1|DSUZ	LOC108152480|XP_017137342.1|DMIR
OG0000074	LOC108004794|XP_016923335.2|DSUZ	LOC108153512|XP_017139057.1|DMIR
OG0000075	LOC108013328|XP_016934616.1|DSUZ	LOC108153054|XP_017138314.1|DMIR
OG0000075	LOC108013578|XP_016934994.1|DSUZ	LOC108152524|XP_017137414.2|DMIR, LOC117186297|XP_033242756.1|DMIR
OG0000075	LOC108012554|XP_016933456.2|DSUZ, LOC108013579|XP_016934995.1|DSUZ	LOC108153482|XP_017139010.2|DMIR, LOC117186298|XP_033242757.1|DMIR
OG0000075	LOC108013329|XP_016934617.1|DSUZ	LOC108153055|XP_017138316.1|DMIR
OG0000076	LOC108005825|XP_036670890.1|DSUZ	LOC108153442|XP_033243040.1|DMIR
