Orthogroup	DSUZ.longest_only	DERE.longest_only
OG0000042	LOC108017721|XP_016940320.2|DSUZ, LOC108017910|XP_016940568.2|DSUZ, LOC108017722|XP_016940321.2|DSUZ	LOC6547082|XP_001974654.1|DERE
OG0000042	LOC108017720|XP_016940319.1|DSUZ	LOC6547085|XP_001974657.2|DERE
OG0000043	LOC108006018|XP_016924950.2|DSUZ	LOC6551884|XP_001980608.2|DERE
OG0000043	LOC108006051|XP_036674427.1|DSUZ	LOC6551882|XP_001980606.1|DERE
OG0000043	LOC108006016|XP_036674672.1|DSUZ	LOC6551883|XP_001980607.1|DERE
OG0000043	LOC108006062|XP_016924995.2|DSUZ	LOC6551896|XP_001980611.1|DERE
OG0000043	LOC108010802|XP_016931225.2|DSUZ	LOC6554744|XP_001981087.1|DERE
OG0000043	LOC108006056|XP_016924989.2|DSUZ	LOC6549065|XP_026836066.1|DERE, LOC6551880|XP_001980604.1|DERE
OG0000044	LOC108012094|XP_016932860.2|DSUZ	LOC6554933|XP_001981812.1|DERE
OG0000044	LOC108007932|XP_036674251.1|DSUZ	LOC6554929|XP_001981808.1|DERE
OG0000044	LOC108007930|XP_036674252.1|DSUZ	LOC6554928|XP_001981807.1|DERE
OG0000044	LOC108007915|XP_016927173.2|DSUZ	LOC6554932|XP_026836683.1|DERE
OG0000044	LOC108007906|XP_016927164.2|DSUZ	LOC6554930|XP_001981809.1|DERE
OG0000044	LOC108007917|XP_036674250.1|DSUZ	LOC6554931|XP_001981810.2|DERE
OG0000044	LOC108011721|XP_016932432.2|DSUZ	LOC6553968|XP_001980526.3|DERE
OG0000045	LOC108004812|XP_036670921.1|DSUZ	LOC6543777|XP_001972312.1|DERE
OG0000045	LOC108012264|XP_016933053.1|DSUZ, LOC108012265|XP_016933055.1|DSUZ	LOC6543776|XP_001972311.2|DERE, LOC6543775|XP_001972310.1|DERE
OG0000045	LOC108005813|XP_016924631.1|DSUZ	LOC6544619|XP_001971501.1|DERE
OG0000045	LOC108005814|XP_016924632.1|DSUZ	LOC6544620|XP_001971502.1|DERE
OG0000046	LOC108014425|XP_016936027.2|DSUZ	LOC6553418|XP_001979316.1|DERE
OG0000046	LOC108014936|XP_016936646.1|DSUZ	LOC6550460|XP_001977787.1|DERE
OG0000046	LOC108011093|XP_036674691.1|DSUZ	LOC6554301|XP_001982125.2|DERE
OG0000046	LOC108011098|XP_036674670.1|DSUZ	LOC6554302|XP_001982126.1|DERE
OG0000047	LOC108008533|XP_016927892.1|DSUZ	LOC6548915|XP_026836112.1|DERE
OG0000047	LOC108008555|XP_016927914.1|DSUZ	LOC6548919|XP_001975347.1|DERE
OG0000047	LOC108019650|XP_016943022.1|DSUZ	LOC6549604|XP_001975737.1|DERE
OG0000047	LOC108013633|XP_016935067.1|DSUZ	LOC6546188|XP_001972281.1|DERE
OG0000047	LOC108019638|XP_016943010.1|DSUZ	LOC6549507|XP_001975729.1|DERE
OG0000047	LOC108012941|XP_016933968.1|DSUZ	LOC6546189|XP_001972282.1|DERE
OG0000048	LOC108011323|XP_016931922.2|DSUZ, LOC108011315|XP_016931911.1|DSUZ	LOC6544966|XP_001973233.1|DERE, LOC6544967|XP_001973234.1|DERE
OG0000048	LOC108007323|XP_016926460.1|DSUZ	LOC6545047|XP_001973229.1|DERE
OG0000048	LOC108007321|XP_016926458.2|DSUZ	LOC6545045|XP_001973227.2|DERE
OG0000048	LOC108019378|XP_016942690.1|DSUZ	LOC6544963|XP_001973230.1|DERE
OG0000049	LOC108020793|XP_016944660.2|DSUZ	LOC6552334|XP_001979793.1|DERE
OG0000049	LOC108020795|XP_016944662.2|DSUZ	LOC6552331|XP_001979790.1|DERE
OG0000049	LOC108019317|XP_016942627.2|DSUZ	LOC6552229|XP_001979794.1|DERE
OG0000049	LOC118877929|XP_036674430.1|DSUZ	LOC6552231|XP_001979796.1|DERE
OG0000049	LOC108019319|XP_016942628.2|DSUZ	LOC6552230|XP_001979795.1|DERE
OG0000049	LOC108020803|XP_016944672.2|DSUZ	LOC6552330|XP_001979789.1|DERE
OG0000050	LOC108007675|XP_016926887.1|DSUZ, LOC118878829|XP_036677750.1|DSUZ	LOC6544231|XP_001973747.1|DERE
OG0000050	LOC108007678|XP_016926890.1|DSUZ, LOC118878832|XP_036677753.1|DSUZ	LOC6544204|XP_026833494.1|DERE
OG0000050	LOC108007676|XP_016926888.1|DSUZ, LOC118878830|XP_036677751.1|DSUZ	LOC26526578|XP_026833595.1|DERE
OG0000050	LOC118878828|XP_036677749.1|DSUZ, LOC108007665|XP_016926876.1|DSUZ, LOC108007667|XP_016926878.2|DSUZ, LOC118878834|XP_036677756.1|DSUZ	LOC6544232|XP_026833594.1|DERE
OG0000050	LOC108007677|XP_016926889.1|DSUZ, LOC118878831|XP_036677752.1|DSUZ	LOC6544203|XP_001973745.2|DERE
OG0000051	LOC108007968|XP_016927228.1|DSUZ	LOC6552520|XP_001980945.1|DERE
OG0000051	LOC108008061|XP_016927332.1|DSUZ	LOC6553748|XP_001980366.1|DERE
OG0000051	LOC108019243|XP_016942528.2|DSUZ	LOC6553801|XP_001980449.1|DERE
OG0000051	LOC108010880|XP_036675361.1|DSUZ, LOC118877892|XP_036674208.1|DSUZ	LOC6552141|XP_001979934.1|DERE
OG0000051	LOC108017397|XP_036673834.1|DSUZ	LOC6553800|XP_001980448.1|DERE
OG0000051	LOC108019259|XP_016942548.2|DSUZ	LOC6553799|XP_001980447.1|DERE
OG0000052	LOC108016209|XP_016938326.2|DSUZ	LOC6552258|XP_001980739.1|DERE
OG0000052	LOC108017445|XP_036674526.1|DSUZ	LOC6555308|XP_001982081.1|DERE
OG0000052	LOC108016205|XP_016938321.2|DSUZ	LOC6552259|XP_001980740.3|DERE
OG0000052	LOC108016212|XP_016938330.1|DSUZ	LOC6552256|XP_001980737.2|DERE
OG0000052	LOC108016207|XP_016938323.1|DSUZ	LOC6552257|XP_001980738.1|DERE
OG0000052	LOC108018024|XP_016940878.1|DSUZ	LOC6547302|XP_001974728.1|DERE
OG0000052	LOC108018025|XP_016940880.1|DSUZ	LOC6547301|XP_001974727.1|DERE
OG0000053	LOC108019583|XP_016942913.1|DSUZ	LOC6541123|XP_001970454.1|DERE
OG0000053	LOC108019582|XP_016942912.1|DSUZ	LOC6542707|XP_001970455.1|DERE
OG0000053	LOC108019581|XP_016942910.1|DSUZ	LOC6542876|XP_001970456.1|DERE
OG0000053	LOC108019580|XP_016942908.1|DSUZ	LOC6542254|XP_001970457.1|DERE
OG0000053	LOC108019595|XP_016942926.1|DSUZ	LOC6542856|XP_001970461.3|DERE
OG0000054	LOC108007018|XP_016926113.2|DSUZ	LOC6553130|XP_001980075.1|DERE
OG0000054	LOC108007012|XP_016926106.2|DSUZ	LOC6553131|XP_001980076.1|DERE
OG0000054	LOC108007023|XP_016926117.2|DSUZ	LOC6553059|XP_001980078.1|DERE
OG0000054	LOC108007019|XP_016926114.2|DSUZ	LOC6553132|XP_026836543.1|DERE
OG0000055	LOC108016454|XP_016938596.1|DSUZ	LOC6555461|XP_001981219.1|DERE
OG0000056	LOC108011021|XP_036674004.1|DSUZ	LOC6554751|XP_001982187.1|DERE
OG0000056	LOC108011020|XP_036674003.1|DSUZ	LOC6554750|XP_001982186.1|DERE
OG0000056	LOC108011024|XP_016931542.2|DSUZ	LOC6554782|XP_001982185.1|DERE
OG0000056	LOC108011022|XP_016931540.2|DSUZ	LOC6554781|XP_001982184.3|DERE
OG0000056	LOC108018751|XP_016941817.2|DSUZ	LOC6551980|XP_001980665.2|DERE
OG0000058	LOC108010497|XP_016930860.1|DSUZ	LOC6543269|XP_001969993.1|DERE
OG0000059	LOC108010906|XP_016931395.2|DSUZ	LOC6555431|XP_001981657.1|DERE
OG0000059	LOC108004991|XP_016923598.2|DSUZ	LOC6555433|XP_001981659.1|DERE
OG0000059	LOC108004995|XP_036675477.1|DSUZ	LOC6555434|XP_001981660.1|DERE
OG0000059	LOC108010901|XP_016931379.2|DSUZ	LOC6555432|XP_001981658.1|DERE
OG0000059	LOC108010897|XP_016931376.2|DSUZ, LOC108010892|XP_036675426.1|DSUZ	LOC6555436|XP_001981662.1|DERE, LOC6555437|XP_001981663.1|DERE
OG0000059	LOC108010889|XP_016931367.2|DSUZ	LOC6555439|XP_001981665.1|DERE
OG0000060	LOC108005298|XP_016923997.1|DSUZ	LOC6551123|XP_026838344.1|DERE
OG0000060	LOC108009039|XP_016928528.1|DSUZ	LOC6549244|XP_001974429.1|DERE
OG0000060	LOC108011241|XP_016931834.2|DSUZ	LOC6552399|XP_001978925.3|DERE
OG0000060	LOC108012147|XP_016932927.2|DSUZ	LOC6554918|XP_026832695.1|DERE
OG0000060	LOC108005224|XP_016923903.1|DSUZ	LOC6551264|XP_001978379.1|DERE
OG0000060	LOC108011810|XP_016932540.1|DSUZ	LOC6542766|XP_001968438.1|DERE
OG0000061	LOC108008066|XP_016927350.1|DSUZ	LOC6541628|XP_001968975.1|DERE
OG0000061	LOC108011189|XP_016931772.1|DSUZ	LOC6542667|XP_001968981.1|DERE
OG0000061	LOC108009548|XP_016929484.1|DSUZ	LOC6541823|XP_001968977.1|DERE
OG0000061	LOC108010573|XP_036676705.1|DSUZ	LOC6542105|XP_001968978.2|DERE
OG0000062	LOC108015083|XP_016936812.1|DSUZ	LOC6549684|XP_001977426.1|DERE
OG0000062	LOC108016949|XP_016939375.1|DSUZ	LOC6549489|XP_001974263.1|DERE
OG0000062	LOC108016941|XP_016939363.1|DSUZ	LOC6549488|XP_001974262.1|DERE
OG0000063	LOC108007361|XP_036673723.1|DSUZ	LOC6553303|XP_001980169.2|DERE
OG0000063	LOC108007341|XP_036673724.1|DSUZ	LOC6553302|XP_001980168.1|DERE
OG0000063	LOC108007360|XP_016926501.1|DSUZ	LOC6553304|XP_001980170.1|DERE
OG0000063	LOC108012795|XP_016933718.1|DSUZ	LOC6546128|XP_001972262.1|DERE
OG0000063	LOC108012616|XP_016933525.2|DSUZ	LOC6546125|XP_001972259.1|DERE
OG0000063	LOC108012576|XP_016933479.1|DSUZ	LOC6546126|XP_026832754.1|DERE
OG0000063	LOC108012502|XP_016933399.1|DSUZ	LOC6546127|XP_001972261.2|DERE
OG0000065	LOC108018380|XP_036672586.1|DSUZ	LOC6553678|XP_001980420.1|DERE
OG0000065	LOC108019746|XP_016943174.1|DSUZ	LOC6542088|XP_001969217.1|DERE
OG0000065	LOC118877555|XP_036672587.1|DSUZ, LOC108018714|XP_036672583.1|DSUZ, LOC108018713|XP_016941774.2|DSUZ	LOC6553677|XP_026832116.1|DERE
OG0000065	LOC108015662|XP_016937647.2|DSUZ	LOC6552530|XP_001979844.1|DERE
OG0000065	LOC108015669|XP_036673839.1|DSUZ	LOC6552533|XP_001979847.1|DERE
OG0000065	LOC108015657|XP_036673844.1|DSUZ	LOC6552532|XP_001979846.1|DERE
OG0000066	LOC108005211|XP_016923889.1|DSUZ	LOC6551042|XP_001978309.1|DERE
OG0000066	LOC108016054|XP_016938136.1|DSUZ	LOC6553068|XP_026839624.1|DERE
OG0000066	LOC108014819|XP_016936505.2|DSUZ	LOC6554272|XP_001981468.2|DERE
OG0000066	LOC108009663|XP_016929682.1|DSUZ	LOC6548358|XP_001973961.1|DERE
OG0000066	LOC108007006|XP_016926101.2|DSUZ	LOC6553030|XP_001980092.1|DERE
OG0000066	LOC108019078|XP_016942229.1|DSUZ	LOC6551730|XP_001977216.1|DERE
OG0000066	LOC108009981|XP_016930245.1|DSUZ	LOC6547937|XP_026836122.1|DERE
OG0000067	LOC108018360|XP_036672819.1|DSUZ	LOC6553482|XP_001979359.1|DERE
OG0000067	LOC108011429|XP_016932047.1|DSUZ	LOC6544666|XP_001972003.3|DERE
OG0000067	LOC108008496|XP_016927850.1|DSUZ	LOC6543302|XP_001969186.1|DERE
OG0000067	LOC108011430|XP_036670601.1|DSUZ	LOC6544665|XP_001972002.1|DERE
OG0000067	LOC108012571|XP_016933475.1|DSUZ	LOC6543541|XP_001973625.1|DERE
OG0000068	LOC108015543|XP_036672326.1|DSUZ	LOC6546215|XP_001972910.3|DERE
OG0000068	LOC108020078|XP_036672611.1|DSUZ, LOC108015958|XP_036673428.1|DSUZ	LOC6553949|XP_001979475.2|DERE
OG0000068	LOC108012701|XP_036672080.1|DSUZ	LOC6546278|XP_001972902.2|DERE
OG0000068	LOC108018226|XP_016941234.1|DSUZ	LOC6547621|XP_001974885.1|DERE
OG0000068	LOC108015246|XP_016937086.1|DSUZ	LOC6549927|XP_026837643.1|DERE
OG0000069	LOC108008583|XP_016927949.1|DSUZ	LOC6548333|XP_026835742.1|DERE
OG0000070	LOC108010939|XP_016931440.1|DSUZ, LOC108008584|XP_016927954.1|DSUZ	LOC6541526|XP_001970002.1|DERE
OG0000070	LOC108014746|XP_036671592.1|DSUZ	LOC6555523|XP_001982429.1|DERE
OG0000070	LOC108008382|XP_016927718.1|DSUZ	LOC6542508|XP_001970001.1|DERE
OG0000070	LOC108016673|XP_016938880.1|DSUZ	LOC6550273|XP_001977632.1|DERE
OG0000071	LOC108010694|XP_036670542.1|DSUZ	LOC6544447|XP_001972434.2|DERE
OG0000071	LOC118877301|XP_036671340.1|DSUZ	LOC6544819|XP_026832512.1|DERE
OG0000071	LOC108013781|XP_016935236.2|DSUZ	LOC6544818|XP_026832511.1|DERE
OG0000072	LOC108008238|XP_016927518.1|DSUZ	LOC6548921|XP_001975349.1|DERE
OG0000072	LOC108010178|XP_016930510.2|DSUZ	LOC6548838|XP_001975352.2|DERE
OG0000073	LOC108006185|XP_016925109.1|DSUZ	LOC6547037|XP_026835680.1|DERE
OG0000073	LOC108016759|XP_036676337.1|DSUZ	LOC6555769|XP_026837941.1|DERE
OG0000073	LOC108017156|XP_036675209.1|DSUZ	LOC6553627|XP_015009630.1|DERE
OG0000074	LOC108012499|XP_036670611.1|DSUZ, LOC108012409|XP_016933258.1|DSUZ	LOC6545304|XP_001972062.2|DERE
OG0000074	LOC108004794|XP_016923335.2|DSUZ	LOC6546439|XP_001972925.1|DERE
OG0000075	LOC108013328|XP_016934616.1|DSUZ	LOC6545620|XP_001972154.1|DERE
OG0000075	LOC108013578|XP_016934994.1|DSUZ	LOC6545622|XP_001972156.1|DERE
OG0000075	LOC108012554|XP_016933456.2|DSUZ, LOC108013579|XP_016934995.1|DSUZ	LOC6545621|XP_001972155.1|DERE
OG0000075	LOC108013329|XP_016934617.1|DSUZ	LOC6545619|XP_026832620.1|DERE
OG0000076	LOC108005825|XP_036670890.1|DSUZ	LOC6544188|XP_015013837.1|DERE
OG0000076	LOC108014332|XP_036673815.1|DSUZ	LOC6553873|XP_001980472.1|DERE
OG0000076	LOC108019254|XP_036673770.1|DSUZ	LOC6553871|XP_001980470.2|DERE
OG0000076	LOC108015039|XP_016936760.1|DSUZ	LOC6550413|XP_001977744.3|DERE
OG0000076	LOC108015414|XP_016937334.1|DSUZ	LOC6550414|XP_001977745.1|DERE
OG0000077	LOC108009747|XP_016929834.1|DSUZ	LOC6547656|XP_001974813.2|DERE
OG0000077	LOC108015852|XP_016937909.1|DSUZ	LOC6552303|XP_001980828.1|DERE
OG0000077	LOC108010141|XP_016930463.1|DSUZ	LOC6548296|XP_001976581.1|DERE
OG0000077	LOC108014833|XP_016936524.2|DSUZ	LOC6554318|XP_001981477.2|DERE
OG0000078	LOC108008657|XP_016928031.1|DSUZ	LOC6547567|XP_001974844.1|DERE
OG0000078	LOC108006897|XP_016925974.2|DSUZ	LOC6543899|XP_001973650.1|DERE
OG0000078	LOC108011262|XP_036675195.1|DSUZ	LOC6553294|XP_001979187.1|DERE
OG0000078	LOC108015391|XP_016937300.1|DSUZ	LOC6549869|XP_001978650.1|DERE
OG0000078	LOC108016956|XP_016939380.1|DSUZ	LOC6550069|XP_001977566.1|DERE
OG0000079	LOC108008363|XP_016927693.1|DSUZ	LOC6541720|XP_001968600.3|DERE
OG0000079	LOC108008373|XP_016927706.1|DSUZ	LOC6542307|XP_001968601.1|DERE
OG0000079	LOC108010440|XP_016930790.1|DSUZ	LOC6543029|XP_001968602.1|DERE, LOC6542583|XP_026835136.1|DERE, LOC6541290|XP_001968599.1|DERE, LOC6542036|XP_001968598.1|DERE
OG0000080	LOC108008669|XP_016928052.2|DSUZ, LOC108018488|XP_016941536.1|DSUZ	LOC6548270|XP_001975252.1|DERE, LOC6548272|XP_001975254.1|DERE
OG0000080	LOC108009443|XP_016929282.1|DSUZ	LOC6548314|XP_001975327.1|DERE
OG0000081	LOC108012473|XP_016933353.1|DSUZ	LOC6545544|XP_001971109.1|DERE
OG0000082	LOC108005981|XP_016924910.2|DSUZ	LOC6554914|XP_001982236.1|DERE
OG0000082	LOC108006237|XP_016925166.2|DSUZ, LOC108020861|XP_036674571.1|DSUZ	LOC6552838|XP_001979871.1|DERE
OG0000083	LOC108021699|XP_016946017.1|DSUZ	LOC6541689|XP_026834543.1|DERE
OG0000083	LOC108019227|XP_016942512.1|DSUZ	LOC6543321|XP_001969237.1|DERE
OG0000083	LOC108018957|XP_016942050.1|DSUZ	LOC6543013|XP_001969236.1|DERE
OG0000083	LOC108019013|XP_016942116.1|DSUZ	LOC6543089|XP_001969235.1|DERE
OG0000083	LOC108021302|XP_016945444.1|DSUZ	LOC6542300|XP_001969971.2|DERE
OG0000084	LOC108019885|XP_016943446.1|DSUZ	LOC6547297|XP_001974723.1|DERE
OG0000084	LOC108017776|XP_016940388.1|DSUZ	LOC6548751|XP_001975436.1|DERE
OG0000085	LOC108017846|XP_016940490.1|DSUZ	LOC6542162|XP_001970595.2|DERE
OG0000085	LOC108017929|XP_036669795.1|DSUZ	LOC6542080|XP_026834936.1|DERE
OG0000085	LOC108018199|XP_016941204.1|DSUZ	LOC6542172|XP_001970594.1|DERE
OG0000085	LOC108017928|XP_036669794.1|DSUZ	LOC6541232|XP_001970598.1|DERE
OG0000086	LOC108009612|XP_016929587.1|DSUZ	LOC6547336|XP_001974796.1|DERE
OG0000087	LOC108006715|XP_016925785.1|DSUZ	LOC6541207|XP_001969370.1|DERE
OG0000087	LOC108013454|XP_016934823.1|DSUZ	LOC6540621|XP_001968888.1|DERE
OG0000087	LOC108010645|XP_016931036.1|DSUZ	LOC6541897|XP_001969393.1|DERE
OG0000088	LOC108018081|XP_016940973.1|DSUZ	LOC6543073|XP_015014662.1|DERE
OG0000088	LOC108010533|XP_016930904.1|DSUZ	LOC6542500|XP_001969926.1|DERE
OG0000088	LOC108017064|XP_016939511.1|DSUZ	LOC6544587|XP_026832902.1|DERE
OG0000088	LOC108009734|XP_016929807.1|DSUZ	LOC6547958|XP_001975286.1|DERE
OG0000088	LOC108017056|XP_016939503.2|DSUZ	LOC6544588|XP_001972387.1|DERE
OG0000089	LOC108017134|XP_016939601.1|DSUZ	LOC6553054|XP_001979141.1|DERE
OG0000089	LOC108013957|XP_016935459.1|DSUZ	LOC6553281|XP_001979199.1|DERE
OG0000089	LOC108010600|XP_016930978.1|DSUZ	LOC6552316|XP_001980769.1|DERE
OG0000089	LOC108012396|XP_016933244.1|DSUZ	LOC6543975|XP_026832426.1|DERE
OG0000090	LOC108009148|XP_016928740.1|DSUZ	LOC6543160|XP_026835138.1|DERE
OG0000090	LOC108008436|XP_016927775.1|DSUZ	LOC6542384|XP_026835110.1|DERE
OG0000090	LOC108020200|XP_016943797.1|DSUZ	LOC6543999|XP_001971891.1|DERE
OG0000090	LOC108013274|XP_016934533.1|DSUZ	LOC6545497|XP_001971099.2|DERE
OG0000091	LOC108007205|XP_036674733.1|DSUZ	LOC6555007|XP_015009056.1|DERE
OG0000091	LOC108021626|XP_016945921.1|DSUZ	LOC6541159|XP_001969819.1|DERE
OG0000091	LOC108017510|XP_036673504.1|DSUZ, LOC108020281|XP_036677911.1|DSUZ	LOC113563760|XP_026831978.1|DERE
OG0000091	LOC108017517|XP_016940076.2|DSUZ, LOC118879030|XP_036677910.1|DSUZ	LOC6551848|XP_026831615.1|DERE
OG0000092	LOC108007922|XP_016927181.2|DSUZ	LOC6554984|XP_001981827.3|DERE
OG0000092	LOC108007901|XP_016927158.2|DSUZ	LOC6554982|XP_001981825.1|DERE
OG0000092	LOC108007563|XP_016926745.2|DSUZ	LOC6554283|XP_001981751.1|DERE
OG0000092	LOC108007927|XP_016927187.2|DSUZ	LOC6554983|XP_001981826.1|DERE
OG0000093	LOC108017965|XP_016940733.1|DSUZ	LOC6541764|XP_026834401.1|DERE
OG0000093	LOC108008101|XP_016927380.2|DSUZ	LOC26527034|XP_015012902.1|DERE
OG0000093	LOC108004853|XP_016923427.1|DSUZ	LOC6543242|XP_001968689.1|DERE
OG0000093	LOC108015362|XP_016937266.1|DSUZ	LOC6549902|XP_001977378.1|DERE
OG0000094	LOC108012257|XP_016933045.2|DSUZ	LOC6546506|XP_026832953.1|DERE
OG0000094	LOC108014341|XP_016935913.1|DSUZ	LOC6552799|XP_001979027.1|DERE
OG0000096	LOC108005944|XP_016924862.1|DSUZ	LOC6549153|XP_001974282.1|DERE
OG0000096	LOC108021485|XP_016945715.1|DSUZ	LOC6541172|XP_026834907.1|DERE
OG0000096	LOC108006768|XP_036674772.1|DSUZ, LOC118878143|XP_036675694.1|DSUZ	LOC6552105|XP_001980699.1|DERE
OG0000096	LOC108005977|XP_016924907.1|DSUZ	LOC6549084|XP_001974223.1|DERE
OG0000097	LOC108015617|XP_036671854.1|DSUZ	LOC6546171|XP_001972868.2|DERE
OG0000098	LOC108018693|XP_036672581.1|DSUZ	LOC6553676|XP_001980418.1|DERE
OG0000099	LOC108016827|XP_016939133.1|DSUZ	LOC6555585|XP_001982610.1|DERE
OG0000099	LOC108016981|XP_016939415.1|DSUZ	LOC6555581|XP_015008726.1|DERE
OG0000100	LOC108008543|XP_016927903.1|DSUZ	LOC26526541|XP_026836248.1|DERE
OG0000100	LOC108007575|XP_016926757.2|DSUZ	LOC6554315|XP_001981746.1|DERE
OG0000100	LOC108016414|XP_016938552.1|DSUZ	LOC6552648|XP_001979908.1|DERE
OG0000100	LOC108016415|XP_016938553.2|DSUZ	LOC6552647|XP_001979907.2|DERE
OG0000100	LOC108016400|XP_016938537.2|DSUZ	LOC6552646|XP_001979906.1|DERE
OG0000100	LOC108006095|XP_016925031.1|DSUZ	LOC6552900|XP_001980983.1|DERE
OG0000101	LOC108020440|XP_036670524.1|DSUZ	LOC113563950|XP_026833684.1|DERE
OG0000101	LOC108017021|XP_036671509.1|DSUZ, LOC108020448|XP_036672450.1|DSUZ	LOC6545510|XP_015012990.1|DERE
OG0000102	LOC108009336|XP_016929103.1|DSUZ	LOC6546722|XP_001974594.1|DERE
OG0000102	LOC108009476|XP_016929345.1|DSUZ	LOC6540855|XP_001970375.1|DERE
OG0000102	LOC108008646|XP_016928020.1|DSUZ	LOC6547312|XP_001976339.1|DERE
OG0000103	LOC108012611|XP_016933519.1|DSUZ	LOC6545153|XP_001971583.1|DERE
OG0000103	LOC108019406|XP_016942716.2|DSUZ	LOC6546214|XP_001972909.1|DERE
OG0000103	LOC108010501|XP_016930863.2|DSUZ	LOC26526609|XP_015014313.1|DERE
OG0000103	LOC108009753|XP_016929854.1|DSUZ	LOC6547246|XP_026836375.1|DERE
OG0000104	LOC108018816|XP_036670778.1|DSUZ	LOC6545260|XP_001973250.2|DERE
OG0000104	LOC108008643|XP_016928021.1|DSUZ	LOC6541678|XP_001969298.1|DERE
OG0000104	LOC108018835|XP_036671763.1|DSUZ	LOC6545266|XP_001973256.1|DERE
OG0000105	LOC108018333|XP_016941363.2|DSUZ, LOC108019558|XP_016942884.1|DSUZ	LOC6545983|XP_001972191.2|DERE
OG0000105	LOC108019998|XP_036673113.1|DSUZ	LOC6552845|XP_001980953.1|DERE
OG0000105	LOC118877652|XP_036673146.1|DSUZ, LOC108007058|XP_036673468.1|DSUZ, LOC108007036|XP_016926132.2|DSUZ, LOC108007052|XP_016926148.1|DSUZ	LOC6552850|XP_001980958.2|DERE
OG0000106	LOC108009407|XP_016929216.1|DSUZ	LOC6548062|XP_001975064.1|DERE
OG0000106	LOC108004827|XP_016923390.2|DSUZ	LOC6553061|XP_001980080.2|DERE
OG0000106	LOC108017810|XP_016940448.1|DSUZ	LOC6547123|XP_001975477.1|DERE
OG0000107	LOC108008259|XP_016927537.1|DSUZ	LOC6547875|XP_001976351.1|DERE
OG0000107	LOC108012670|XP_016933589.1|DSUZ	LOC6549578|XP_001974463.3|DERE
OG0000107	LOC108012988|XP_016934089.1|DSUZ	LOC6549577|XP_001974462.2|DERE
OG0000107	LOC108018663|XP_016941724.2|DSUZ	LOC6547876|XP_001976352.1|DERE
OG0000109	LOC108021564|XP_036669705.1|DSUZ	LOC6541724|XP_026834322.1|DERE
OG0000109	LOC108021565|XP_016945829.1|DSUZ	LOC6541702|XP_026835082.1|DERE
OG0000109	LOC108005294|XP_016923988.1|DSUZ	LOC6542019|XP_001969959.1|DERE
OG0000110	LOC118877474|XP_036672419.1|DSUZ	LOC6544572|XP_001971451.2|DERE
OG0000110	LOC108018764|XP_036672071.1|DSUZ	LOC6544308|XP_001971450.1|DERE
OG0000110	LOC108005797|XP_016924616.1|DSUZ	LOC6544307|XP_001971449.3|DERE
OG0000110	LOC108005830|XP_016924657.1|DSUZ	LOC6544306|XP_001971448.1|DERE
OG0000111	LOC108008514|XP_016927871.1|DSUZ	LOC6547569|XP_001974846.1|DERE
OG0000111	LOC108008501|XP_016927854.2|DSUZ	LOC6547573|XP_001974850.1|DERE
OG0000111	LOC108008570|XP_016927933.1|DSUZ	LOC6547572|XP_026836839.1|DERE
OG0000112	LOC108015224|XP_016937055.1|DSUZ	LOC6549919|XP_001978671.1|DERE
OG0000112	LOC108005343|XP_016924071.1|DSUZ	LOC6550010|XP_001977476.1|DERE
OG0000112	LOC108015053|XP_016936781.1|DSUZ	LOC113564579|XP_026838421.1|DERE, LOC6549742|XP_001978647.2|DERE
OG0000113	LOC108005106|XP_016923769.1|DSUZ, LOC108015833|XP_016937890.1|DSUZ, LOC108005109|XP_016923771.2|DSUZ, LOC118878380|XP_036677036.1|DSUZ, LOC108016296|XP_016938420.2|DSUZ, LOC108021605|XP_016945890.2|DSUZ	LOC113564127|XP_026835137.1|DERE
OG0000113	LOC108014373|XP_016935957.2|DSUZ	LOC6552710|XP_026831517.1|DERE
OG0000113	LOC108012343|XP_016933176.2|DSUZ	LOC6549195|XP_026836393.1|DERE
OG0000114	LOC108012462|XP_016933345.1|DSUZ	LOC113564097|XP_026834771.1|DERE
OG0000114	LOC108011525|XP_016932181.1|DSUZ	LOC113564096|XP_026834770.1|DERE
OG0000114	LOC108011501|XP_016932144.1|DSUZ	LOC6542271|XP_001969808.1|DERE
OG0000114	LOC108011519|XP_016932168.1|DSUZ	LOC6542543|XP_001969807.3|DERE
OG0000114	LOC108011510|XP_016932156.1|DSUZ	LOC6541219|XP_001969806.1|DERE
OG0000116	LOC108007913|XP_016927170.2|DSUZ	LOC6554995|XP_001981820.2|DERE
OG0000116	LOC108007912|XP_016927169.2|DSUZ	LOC6554994|XP_001981819.1|DERE
OG0000116	LOC108007909|XP_016927167.2|DSUZ	LOC6554993|XP_001981818.2|DERE
OG0000117	LOC108016223|XP_016938342.1|DSUZ	LOC6540738|XP_001969562.1|DERE
OG0000117	LOC108016234|XP_016938352.1|DSUZ	LOC6540920|XP_001969563.1|DERE
OG0000117	LOC108016246|XP_016938362.1|DSUZ	LOC6540785|XP_001969564.1|DERE
OG0000117	LOC108016266|XP_016938383.1|DSUZ	LOC6540760|XP_001969565.1|DERE
OG0000118	LOC108005242|XP_036668710.1|DSUZ	LOC6540609|XP_001968779.3|DERE
OG0000118	LOC108006685|XP_016925716.2|DSUZ, LOC108021821|XP_016946117.1|DSUZ	LOC6543468|XP_001969543.1|DERE
