Orthogroup	DSUZ.longest_only	DPER.longest_only
OG0000041	LOC108012086|XP_016932852.2|DSUZ, LOC108007903|XP_036674596.1|DSUZ, LOC108007889|XP_036674680.1|DSUZ, LOC108007905|XP_016927163.2|DSUZ	LOC6591525|XP_002017073.1|DPER, LOC6591526|XP_002017074.1|DPER
OG0000041	LOC108007918|XP_016927178.2|DSUZ	LOC6591518|XP_002017066.1|DPER
OG0000042	LOC108011952|XP_016932694.2|DSUZ	LOC6597209|XP_002022617.2|DPER
OG0000042	LOC108017900|XP_016940559.1|DSUZ	LOC6592870|XP_026842041.1|DPER
OG0000042	LOC108017907|XP_016940566.1|DSUZ	LOC6592873|XP_002018540.1|DPER
OG0000042	LOC108017901|XP_016940560.1|DSUZ, LOC108017904|XP_036669901.1|DSUZ, LOC108017721|XP_016940320.2|DSUZ, LOC108017910|XP_016940568.2|DSUZ, LOC108017722|XP_016940321.2|DSUZ	LOC6592872|XP_002018539.1|DPER, LOC6592871|XP_002018538.1|DPER, LOC113565032|XP_026840750.1|DPER, LOC6589097|XP_002014784.1|DPER
OG0000042	LOC108017720|XP_016940319.1|DSUZ	LOC6592874|XP_002018541.2|DPER
OG0000043	LOC108006018|XP_016924950.2|DSUZ	LOC6594473|XP_002019739.2|DPER
OG0000043	LOC108006051|XP_036674427.1|DSUZ	LOC6594475|XP_002019741.1|DPER, LOC6594476|XP_002019742.1|DPER, LOC113567252|XP_026850237.1|DPER
OG0000043	LOC108006016|XP_036674672.1|DSUZ	LOC6594474|XP_002019740.1|DPER
OG0000043	LOC118878135|XP_036675630.1|DSUZ, LOC108006062|XP_016924995.2|DSUZ	LOC6594076|XP_002019736.1|DPER
OG0000043	LOC108010802|XP_016931225.2|DSUZ	LOC6594478|XP_002019744.1|DPER
OG0000043	LOC108006056|XP_016924989.2|DSUZ	LOC6594479|XP_002019745.1|DPER
OG0000044	LOC108012094|XP_016932860.2|DSUZ	LOC6591553|XP_026847828.1|DPER
OG0000044	LOC108007932|XP_036674251.1|DSUZ, LOC108007930|XP_036674252.1|DSUZ	LOC6591547|XP_002017056.1|DPER, LOC6591548|XP_026843232.1|DPER
OG0000044	LOC108007915|XP_016927173.2|DSUZ, LOC108007906|XP_016927164.2|DSUZ, LOC108007917|XP_036674250.1|DSUZ	LOC6591549|XP_002017058.1|DPER, LOC6591550|XP_002017059.1|DPER
OG0000044	LOC108011721|XP_016932432.2|DSUZ	LOC113564933|XP_026840246.1|DPER
OG0000045	LOC108004812|XP_036670921.1|DSUZ	LOC6603693|XP_002028666.1|DPER
OG0000045	LOC108012264|XP_016933053.1|DSUZ, LOC108012265|XP_016933055.1|DSUZ	LOC6601537|XP_002026551.1|DPER
OG0000045	LOC108005813|XP_016924631.1|DSUZ	LOC6595948|XP_002021076.1|DPER
OG0000045	LOC108005814|XP_016924632.1|DSUZ	LOC113565382|XP_026842979.1|DPER, LOC6595949|XP_026845634.1|DPER
OG0000046	LOC108014425|XP_016936027.2|DSUZ	LOC6598792|XP_002023903.1|DPER
OG0000046	LOC108014937|XP_016936647.1|DSUZ, LOC108014936|XP_016936646.1|DSUZ	LOC6602909|XP_002027932.2|DPER, LOC6602912|XP_026849662.1|DPER
OG0000046	LOC108015074|XP_016936802.1|DSUZ	LOC6591074|XP_002015712.2|DPER
OG0000046	LOC108011093|XP_036674691.1|DSUZ, LOC108011091|XP_016931645.2|DSUZ, LOC108011090|XP_016931644.1|DSUZ, LOC108008133|XP_016927411.1|DSUZ, LOC108011098|XP_036674670.1|DSUZ	LOC6595022|XP_026847277.1|DPER, LOC6595021|XP_026847265.1|DPER, LOC6595020|XP_026847261.1|DPER
OG0000047	LOC108008555|XP_016927914.1|DSUZ	LOC6589933|XP_002015961.2|DPER
OG0000047	LOC108019650|XP_016943022.1|DSUZ	LOC6592655|XP_026842447.1|DPER
OG0000047	LOC108019638|XP_016943010.1|DSUZ	LOC6592377|XP_002017999.1|DPER
OG0000048	LOC108011323|XP_016931922.2|DSUZ, LOC108011315|XP_016931911.1|DSUZ	LOC6599875|XP_002024929.1|DPER, LOC6599876|XP_002024930.2|DPER
OG0000048	LOC108007321|XP_016926458.2|DSUZ	LOC6599882|XP_002024936.1|DPER
OG0000048	LOC108019378|XP_016942690.1|DSUZ	LOC6599879|XP_002024933.1|DPER
OG0000049	LOC108020793|XP_016944660.2|DSUZ	LOC6598767|XP_002023801.1|DPER, LOC113564913|XP_026840082.1|DPER
OG0000049	LOC108020795|XP_016944662.2|DSUZ	LOC6598735|XP_002023804.1|DPER
OG0000049	LOC118877929|XP_036674430.1|DSUZ	LOC6598764|XP_002023798.1|DPER
OG0000049	LOC108019319|XP_016942628.2|DSUZ	LOC6598765|XP_002023799.1|DPER
OG0000049	LOC108020803|XP_016944672.2|DSUZ	LOC6598736|XP_026840083.1|DPER
OG0000050	LOC108009777|XP_016929902.1|DSUZ	LOC6600939|XP_002026041.2|DPER
OG0000050	LOC118878833|XP_036677754.1|DSUZ, LOC108007679|XP_036672301.1|DSUZ	LOC6603416|XP_002028421.2|DPER
OG0000050	LOC108007666|XP_016926877.2|DSUZ, LOC118878835|XP_036677757.1|DSUZ, LOC108007675|XP_016926887.1|DSUZ, LOC118878829|XP_036677750.1|DSUZ	LOC6603438|XP_026848195.1|DPER
OG0000050	LOC108007678|XP_016926890.1|DSUZ, LOC118878832|XP_036677753.1|DSUZ	LOC6603412|XP_002028417.1|DPER, LOC6603413|XP_026848216.1|DPER
OG0000050	LOC108007676|XP_016926888.1|DSUZ, LOC118878830|XP_036677751.1|DSUZ	LOC113566500|XP_026848194.1|DPER, LOC6603415|XP_026848193.1|DPER
OG0000050	LOC118878828|XP_036677749.1|DSUZ, LOC108007665|XP_016926876.1|DSUZ, LOC108007667|XP_016926878.2|DSUZ, LOC118878834|XP_036677756.1|DSUZ	LOC6603437|XP_002028415.2|DPER
OG0000050	LOC108007677|XP_016926889.1|DSUZ, LOC118878831|XP_036677752.1|DSUZ	LOC6603414|XP_002028419.2|DPER
OG0000051	LOC108007968|XP_016927228.1|DSUZ	LOC6588071|XP_002014115.1|DPER
OG0000051	LOC108008061|XP_016927332.1|DSUZ	LOC6598821|XP_026848488.1|DPER, LOC6598820|XP_002023932.1|DPER
OG0000051	LOC108019243|XP_016942528.2|DSUZ, LOC108010880|XP_036675361.1|DSUZ, LOC118877892|XP_036674208.1|DSUZ, LOC108017397|XP_036673834.1|DSUZ, LOC108019259|XP_016942548.2|DSUZ	LOC6591581|XP_026848899.1|DPER, LOC113566604|XP_026848831.1|DPER
OG0000052	LOC108016209|XP_016938326.2|DSUZ, LOC108017445|XP_036674526.1|DSUZ	LOC6588118|XP_002013763.1|DPER
OG0000052	LOC108016205|XP_016938321.2|DSUZ, LOC108016212|XP_016938330.1|DSUZ, LOC108016207|XP_016938323.1|DSUZ	LOC6588232|XP_026849799.1|DPER
OG0000052	LOC108018024|XP_016940878.1|DSUZ	LOC6590971|XP_002015907.1|DPER
OG0000052	LOC108018025|XP_016940880.1|DSUZ	LOC6591184|XP_002015908.1|DPER
OG0000053	LOC108019583|XP_016942913.1|DSUZ	LOC6589988|XP_002015740.1|DPER
OG0000053	LOC108019582|XP_016942912.1|DSUZ	LOC6589987|XP_002015739.1|DPER
OG0000053	LOC108019581|XP_016942910.1|DSUZ	LOC6589986|XP_002015738.1|DPER
OG0000053	LOC108019580|XP_016942908.1|DSUZ	LOC6589985|XP_002015737.2|DPER
OG0000053	LOC108019595|XP_016942926.1|DSUZ	LOC6590437|XP_002015733.2|DPER
OG0000054	LOC108007018|XP_016926113.2|DSUZ	LOC6594489|XP_002019960.1|DPER, LOC6594490|XP_002019961.1|DPER
OG0000054	LOC108007014|XP_016926109.2|DSUZ, LOC108007012|XP_016926106.2|DSUZ	LOC6594491|XP_026850312.1|DPER
OG0000054	LOC108007023|XP_016926117.2|DSUZ	LOC6594493|XP_002019964.1|DPER
OG0000054	LOC108007019|XP_016926114.2|DSUZ	LOC6590894|XP_002016261.1|DPER, LOC6594492|XP_002019963.1|DPER
OG0000056	LOC108011021|XP_036674004.1|DSUZ	LOC6595083|XP_002020145.1|DPER
OG0000056	LOC108011020|XP_036674003.1|DSUZ	LOC6595082|XP_002020144.1|DPER
OG0000056	LOC108011024|XP_016931542.2|DSUZ, LOC108011023|XP_016931541.2|DSUZ, LOC108011022|XP_016931540.2|DSUZ	LOC6595081|XP_002020143.1|DPER
OG0000056	LOC108018752|XP_016941818.1|DSUZ	LOC6588033|XP_002012860.1|DPER
OG0000056	LOC108018751|XP_016941817.2|DSUZ	LOC6588046|XP_002012859.1|DPER
OG0000058	LOC108008882|XP_016928279.1|DSUZ, LOC108004630|XP_016923063.1|DSUZ	LOC6593936|XP_002019265.2|DPER, LOC6590269|XP_002015472.1|DPER
OG0000058	LOC108010497|XP_016930860.1|DSUZ	LOC6593807|XP_002019274.1|DPER
OG0000058	LOC108011123|XP_016931684.1|DSUZ	LOC6600389|XP_002025477.1|DPER
OG0000059	LOC108010906|XP_016931395.2|DSUZ	LOC6588560|XP_026851114.1|DPER
OG0000059	LOC108004991|XP_016923598.2|DSUZ	LOC6588594|XP_026851089.1|DPER
OG0000059	LOC108004995|XP_036675477.1|DSUZ	LOC6588660|XP_026843599.1|DPER
OG0000059	LOC108010901|XP_016931379.2|DSUZ	LOC6588641|XP_002013982.1|DPER
OG0000059	LOC108010897|XP_016931376.2|DSUZ, LOC108010892|XP_036675426.1|DSUZ	LOC6587581|XP_002013987.1|DPER, LOC6587593|XP_002013986.1|DPER
OG0000059	LOC108010889|XP_016931367.2|DSUZ	LOC6587355|XP_002013989.1|DPER
OG0000060	LOC108005298|XP_016923997.1|DSUZ	LOC6603233|XP_026845368.1|DPER
OG0000060	LOC108009039|XP_016928528.1|DSUZ	LOC6595658|XP_002020780.1|DPER
OG0000060	LOC108011241|XP_016931834.2|DSUZ	LOC6591405|XP_002017180.1|DPER
OG0000060	LOC108012147|XP_016932927.2|DSUZ	LOC6595218|XP_026848071.1|DPER
OG0000060	LOC108005224|XP_016923903.1|DSUZ	LOC6596974|XP_002022138.1|DPER
OG0000061	LOC108008066|XP_016927350.1|DSUZ	LOC6596401|XP_002021586.2|DPER
OG0000061	LOC108011189|XP_016931772.1|DSUZ	LOC6596505|XP_002021579.1|DPER
OG0000061	LOC108009548|XP_016929484.1|DSUZ	LOC6596398|XP_002021583.1|DPER
OG0000061	LOC108010573|XP_036676705.1|DSUZ	LOC6596397|XP_002021582.1|DPER
OG0000062	LOC108015083|XP_016936812.1|DSUZ	LOC6597499|XP_002022647.1|DPER
OG0000062	LOC108016949|XP_016939375.1|DSUZ	LOC6597957|XP_002023160.1|DPER
OG0000063	LOC108007361|XP_036673723.1|DSUZ, LOC108007341|XP_036673724.1|DSUZ	LOC6591531|XP_002017317.1|DPER
OG0000063	LOC108007360|XP_016926501.1|DSUZ	LOC6591530|XP_002017316.1|DPER
OG0000063	LOC108012795|XP_016933718.1|DSUZ	LOC6600252|XP_002025417.1|DPER
OG0000063	LOC108012616|XP_016933525.2|DSUZ	LOC6600250|XP_002025415.1|DPER
OG0000063	LOC108012576|XP_016933479.1|DSUZ, LOC108012502|XP_016933399.1|DSUZ	LOC6600251|XP_026849074.1|DPER
OG0000064	LOC118878837|XP_036677759.1|DSUZ, LOC118876785|XP_036678236.1|DSUZ	LOC113566328|XP_026847313.1|DPER, LOC6594000|XP_002019052.1|DPER
OG0000065	LOC108018380|XP_036672586.1|DSUZ	LOC6598720|XP_002023867.2|DPER
OG0000065	LOC108019746|XP_016943174.1|DSUZ, LOC118877555|XP_036672587.1|DSUZ, LOC108018714|XP_036672583.1|DSUZ, LOC108018713|XP_016941774.2|DSUZ	LOC6598721|XP_002023868.1|DPER, LOC6592724|XP_026840805.1|DPER
OG0000065	LOC108015662|XP_016937647.2|DSUZ	LOC6598627|XP_002023839.1|DPER
OG0000065	LOC108015669|XP_036673839.1|DSUZ	LOC6598629|XP_002023841.1|DPER
OG0000065	LOC108015657|XP_036673844.1|DSUZ	LOC6598628|XP_002023840.1|DPER
OG0000066	LOC108005211|XP_016923889.1|DSUZ	LOC6599270|XP_002024265.1|DPER
OG0000066	LOC108016054|XP_016938136.1|DSUZ	LOC6591665|XP_002016994.1|DPER
OG0000066	LOC108014819|XP_016936505.2|DSUZ	LOC6588399|XP_002012948.2|DPER
OG0000066	LOC108009663|XP_016929682.1|DSUZ	LOC6593739|XP_002018997.1|DPER
OG0000066	LOC108007006|XP_016926101.2|DSUZ	LOC6594244|XP_002019977.1|DPER
OG0000066	LOC108019078|XP_016942229.1|DSUZ	LOC6599208|XP_002024332.1|DPER
OG0000066	LOC108009981|XP_016930245.1|DSUZ	LOC6597988|XP_002023084.2|DPER
OG0000067	LOC108018360|XP_036672819.1|DSUZ	LOC6587985|XP_002013720.1|DPER
OG0000067	LOC108011429|XP_016932047.1|DSUZ	LOC6600313|XP_026849051.1|DPER
OG0000067	LOC108008496|XP_016927850.1|DSUZ	LOC6592947|XP_002017691.1|DPER
OG0000067	LOC108011430|XP_036670601.1|DSUZ	LOC6600311|XP_002025365.2|DPER
OG0000067	LOC108012571|XP_016933475.1|DSUZ	LOC6599619|XP_026849500.1|DPER
OG0000068	LOC108015543|XP_036672326.1|DSUZ	LOC6600249|XP_026849073.1|DPER
OG0000068	LOC108020078|XP_036672611.1|DSUZ, LOC108015958|XP_036673428.1|DSUZ, LOC108012701|XP_036672080.1|DSUZ, LOC108018226|XP_016941234.1|DSUZ	LOC6595219|XP_026850489.1|DPER, LOC113564897|XP_026839974.1|DPER, LOC6595222|XP_026849095.1|DPER, LOC6593500|XP_002019163.2|DPER
OG0000068	LOC108015246|XP_016937086.1|DSUZ	LOC6597733|XP_026846914.1|DPER
OG0000069	LOC108008583|XP_016927949.1|DSUZ	LOC6593153|XP_002018327.2|DPER
OG0000070	LOC108010939|XP_016931440.1|DSUZ, LOC108008584|XP_016927954.1|DSUZ	LOC6593928|XP_002019257.1|DPER
OG0000070	LOC108014746|XP_036671592.1|DSUZ	LOC6600003|XP_026849240.1|DPER
OG0000070	LOC108008382|XP_016927718.1|DSUZ	LOC6593930|XP_002019259.1|DPER
OG0000070	LOC108016673|XP_016938880.1|DSUZ	LOC6593929|XP_002019258.1|DPER
OG0000071	LOC108010694|XP_036670542.1|DSUZ	LOC113566413|XP_026847671.1|DPER
OG0000071	LOC118877301|XP_036671340.1|DSUZ	LOC6602203|XP_002027211.2|DPER
OG0000071	LOC108013781|XP_016935236.2|DSUZ	LOC6602202|XP_002027210.1|DPER
OG0000072	LOC108008238|XP_016927518.1|DSUZ	LOC6589935|XP_002015963.1|DPER
OG0000072	LOC108010178|XP_016930510.2|DSUZ	LOC6589940|XP_026842218.1|DPER
OG0000073	LOC108006185|XP_016925109.1|DSUZ	LOC6590059|XP_002016391.2|DPER
OG0000073	LOC108016759|XP_036676337.1|DSUZ	LOC6596773|XP_026845891.1|DPER
OG0000073	LOC108013859|XP_036672571.1|DSUZ, LOC108017156|XP_036675209.1|DSUZ	LOC6598784|XP_026845038.1|DPER
OG0000074	LOC108012499|XP_036670611.1|DSUZ, LOC108012409|XP_016933258.1|DSUZ	LOC6601461|XP_002026428.1|DPER
OG0000074	LOC108004794|XP_016923335.2|DSUZ	LOC6595912|XP_002021058.1|DPER
OG0000075	LOC108013328|XP_016934616.1|DSUZ	LOC6599641|XP_026849541.1|DPER
OG0000075	LOC108013578|XP_016934994.1|DSUZ	LOC6599637|XP_002024747.1|DPER, LOC6599639|XP_002024749.1|DPER
OG0000075	LOC108012554|XP_016933456.2|DSUZ, LOC108013579|XP_016934995.1|DSUZ	LOC6599638|XP_002024748.1|DPER, LOC6599640|XP_002024750.1|DPER
OG0000075	LOC108013329|XP_016934617.1|DSUZ	LOC6599642|XP_002024752.1|DPER
OG0000076	LOC108005825|XP_036670890.1|DSUZ	LOC6599674|XP_026847351.1|DPER
OG0000076	LOC108014332|XP_036673815.1|DSUZ, LOC108019254|XP_036673770.1|DSUZ	LOC6592161|XP_002017347.1|DPER, LOC6592159|XP_026850722.1|DPER
OG0000076	LOC108015039|XP_016936760.1|DSUZ	LOC6597369|XP_002022410.2|DPER
OG0000076	LOC108015414|XP_016937334.1|DSUZ	LOC6597368|XP_002022409.1|DPER
OG0000077	LOC108009747|XP_016929834.1|DSUZ	LOC6592709|XP_002018511.1|DPER
OG0000077	LOC108015852|XP_016937909.1|DSUZ	LOC6594922|XP_002020130.2|DPER
OG0000077	LOC108010141|XP_016930463.1|DSUZ	LOC6601317|XP_026842235.1|DPER
OG0000077	LOC108014833|XP_016936524.2|DSUZ	LOC6588313|XP_026850466.1|DPER
OG0000078	LOC108008657|XP_016928031.1|DSUZ	LOC6590621|XP_002016708.1|DPER
OG0000078	LOC108006897|XP_016925974.2|DSUZ	LOC6595620|XP_026844510.1|DPER, LOC6592106|XP_002017289.1|DPER, LOC6596196|XP_002021125.1|DPER
OG0000078	LOC108011262|XP_036675195.1|DSUZ	LOC6594273|XP_026849445.1|DPER
OG0000078	LOC108015391|XP_016937300.1|DSUZ	LOC6599452|XP_002024516.1|DPER
OG0000078	LOC108016956|XP_016939380.1|DSUZ	LOC6598424|XP_002023602.1|DPER
OG0000079	LOC108008363|XP_016927693.1|DSUZ, LOC108008373|XP_016927706.1|DSUZ	LOC6589089|XP_002014971.1|DPER
OG0000079	LOC108010440|XP_016930790.1|DSUZ	LOC6589086|XP_002014968.1|DPER
OG0000080	LOC108008669|XP_016928052.2|DSUZ, LOC108018488|XP_016941536.1|DSUZ	LOC6602128|XP_002027100.1|DPER, LOC6602151|XP_026842704.1|DPER, LOC6602152|XP_026842703.1|DPER
OG0000080	LOC108009443|XP_016929282.1|DSUZ	LOC6601604|XP_026841767.1|DPER
OG0000081	LOC108012473|XP_016933353.1|DSUZ	LOC6601043|XP_026849686.1|DPER
OG0000082	LOC108005981|XP_016924910.2|DSUZ	LOC6587757|XP_002012761.1|DPER
OG0000082	LOC108006237|XP_016925166.2|DSUZ, LOC108020861|XP_036674571.1|DSUZ, LOC118877946|XP_036674572.1|DSUZ, LOC108006234|XP_036672863.1|DSUZ	LOC6588213|XP_002013604.1|DPER
OG0000083	LOC108021699|XP_016946017.1|DSUZ	LOC113565890|XP_026845054.1|DPER, LOC6589605|XP_002014312.2|DPER
OG0000083	LOC108019227|XP_016942512.1|DSUZ, LOC108018957|XP_016942050.1|DSUZ	LOC6593873|XP_002019170.1|DPER, LOC6593874|XP_026842967.1|DPER
OG0000083	LOC108019013|XP_016942116.1|DSUZ	LOC6593875|XP_002019172.1|DPER
OG0000083	LOC108021302|XP_016945444.1|DSUZ	LOC6589606|XP_002014313.2|DPER, LOC113565891|XP_026845056.1|DPER
OG0000084	LOC108019885|XP_016943446.1|DSUZ	LOC6591191|XP_002015915.1|DPER
OG0000084	LOC108017776|XP_016940388.1|DSUZ	LOC6600795|XP_002025966.1|DPER
OG0000085	LOC108017929|XP_036669795.1|DSUZ	LOC6602084|XP_026841580.1|DPER
OG0000085	LOC108018199|XP_016941204.1|DSUZ	LOC6590808|XP_002016354.1|DPER
OG0000085	LOC108017928|XP_036669794.1|DSUZ	LOC6602085|XP_002027163.1|DPER
OG0000086	LOC108009612|XP_016929587.1|DSUZ	LOC6589907|XP_002016516.1|DPER
OG0000087	LOC108006715|XP_016925785.1|DSUZ	LOC6589273|XP_026844109.1|DPER
OG0000087	LOC108013454|XP_016934823.1|DSUZ	LOC6593903|XP_002018780.1|DPER
OG0000087	LOC108010645|XP_016931036.1|DSUZ	LOC6589141|XP_002014431.1|DPER
OG0000088	LOC108018081|XP_016940973.1|DSUZ	LOC6601258|XP_002026327.1|DPER
OG0000088	LOC108010533|XP_016930904.1|DSUZ	LOC6593404|XP_002018858.2|DPER
OG0000088	LOC108017064|XP_016939511.1|DSUZ	LOC6591475|XP_002017466.2|DPER
OG0000088	LOC108009734|XP_016929807.1|DSUZ	LOC6590413|XP_002016426.1|DPER, LOC6590414|XP_002016427.1|DPER
OG0000088	LOC108017056|XP_016939503.2|DSUZ	LOC6591474|XP_002017465.1|DPER
OG0000089	LOC108017134|XP_016939601.1|DSUZ	LOC113565706|XP_026844403.1|DPER
OG0000089	LOC108012396|XP_016933244.1|DSUZ	LOC6601937|XP_002026979.1|DPER
OG0000090	LOC108009148|XP_016928740.1|DSUZ	LOC6592691|XP_002017728.1|DPER
OG0000090	LOC108008436|XP_016927775.1|DSUZ	LOC6593093|XP_026842252.1|DPER
OG0000090	LOC108020200|XP_016943797.1|DSUZ	LOC113566321|XP_026847263.1|DPER
OG0000090	LOC108013274|XP_016934533.1|DSUZ	LOC6601034|XP_002026122.2|DPER
OG0000091	LOC108007205|XP_036674733.1|DSUZ	LOC6587436|XP_026850695.1|DPER
OG0000091	LOC108021626|XP_016945921.1|DSUZ	LOC6589208|XP_002014698.1|DPER
OG0000091	LOC108017510|XP_036673504.1|DSUZ, LOC108020281|XP_036677911.1|DSUZ	LOC6588440|XP_002013817.1|DPER
OG0000091	LOC108017517|XP_016940076.2|DSUZ, LOC118879030|XP_036677910.1|DSUZ	LOC6588470|XP_002013826.1|DPER
OG0000092	LOC108007922|XP_016927181.2|DSUZ	LOC6591879|XP_002017077.1|DPER
OG0000092	LOC108007901|XP_016927158.2|DSUZ	LOC6591877|XP_002017075.1|DPER
OG0000092	LOC108007563|XP_016926745.2|DSUZ	LOC6591761|XP_002017422.1|DPER
OG0000092	LOC108007927|XP_016927187.2|DSUZ	LOC6591878|XP_002017076.1|DPER
OG0000093	LOC108017965|XP_016940733.1|DSUZ	LOC6588885|XP_026844631.1|DPER
OG0000093	LOC108015401|XP_016937310.2|DSUZ, LOC108008101|XP_016927380.2|DSUZ	LOC6592489|XP_002018395.2|DPER
OG0000093	LOC108004853|XP_016923427.1|DSUZ	LOC6595624|XP_002020698.1|DPER
OG0000093	LOC108015362|XP_016937266.1|DSUZ	LOC6597406|XP_002022414.1|DPER
OG0000094	LOC108012257|XP_016933045.2|DSUZ	LOC6600289|XP_026849039.1|DPER
OG0000094	LOC108014341|XP_016935913.1|DSUZ	LOC6587848|XP_002013277.1|DPER
OG0000096	LOC108005944|XP_016924862.1|DSUZ	LOC6588640|XP_002013209.1|DPER
OG0000096	LOC108021485|XP_016945715.1|DSUZ	LOC6588001|XP_002013207.1|DPER
OG0000096	LOC108006768|XP_036674772.1|DSUZ, LOC118878143|XP_036675694.1|DSUZ	LOC6587692|XP_002012897.1|DPER
OG0000096	LOC108005977|XP_016924907.1|DSUZ	LOC6593471|XP_026843094.1|DPER
OG0000097	LOC108017049|XP_036671976.1|DSUZ	LOC6591566|XP_026847508.1|DPER, LOC6599020|XP_026848962.1|DPER
OG0000097	LOC108010507|XP_016930873.2|DSUZ, LOC108015617|XP_036671854.1|DSUZ	LOC6598928|XP_026848961.1|DPER
OG0000098	LOC108018693|XP_036672581.1|DSUZ	LOC6598722|XP_002023869.1|DPER
OG0000099	LOC108016827|XP_016939133.1|DSUZ	LOC6600180|XP_002025279.1|DPER
OG0000099	LOC108016981|XP_016939415.1|DSUZ	LOC6598378|XP_026846207.1|DPER
OG0000100	LOC108008543|XP_016927903.1|DSUZ	LOC113565196|XP_026842416.1|DPER
OG0000100	LOC108016414|XP_016938552.1|DSUZ	LOC6588260|XP_002013399.2|DPER, LOC6587372|XP_026851254.1|DPER
OG0000101	LOC118877221|XP_036670519.1|DSUZ	LOC113566568|XP_026848547.1|DPER
OG0000101	LOC108020440|XP_036670524.1|DSUZ	LOC6602366|XP_026848564.1|DPER
OG0000101	LOC108017021|XP_036671509.1|DSUZ, LOC108020448|XP_036672450.1|DSUZ	LOC6602370|XP_026848567.1|DPER
OG0000101	LOC118877220|XP_036670518.1|DSUZ	LOC6602371|XP_026848545.1|DPER
OG0000102	LOC108009336|XP_016929103.1|DSUZ	LOC6589981|XP_002016329.1|DPER
OG0000102	LOC108009476|XP_016929345.1|DSUZ	LOC6593018|XP_002018259.1|DPER
OG0000103	LOC108012611|XP_016933519.1|DSUZ	LOC6600283|XP_002025396.1|DPER
OG0000103	LOC108019406|XP_016942716.2|DSUZ	LOC6596091|XP_026845530.1|DPER
OG0000103	LOC108010501|XP_016930863.2|DSUZ	LOC113566017|XP_026845529.1|DPER
OG0000103	LOC108009753|XP_016929854.1|DSUZ	LOC6601265|XP_002026394.1|DPER
OG0000104	LOC108018816|XP_036670778.1|DSUZ	LOC6599818|XP_026847290.1|DPER
OG0000104	LOC108008643|XP_016928021.1|DSUZ	LOC6593376|XP_002019042.1|DPER
OG0000104	LOC108018835|XP_036671763.1|DSUZ	LOC6599813|XP_002024913.1|DPER
OG0000105	LOC108014115|XP_016935629.2|DSUZ, LOC108014116|XP_016935630.2|DSUZ, LOC108018286|XP_016941301.2|DSUZ, LOC108018333|XP_016941363.2|DSUZ, LOC108019558|XP_016942884.1|DSUZ	LOC113567433|XP_026851048.1|DPER
OG0000105	LOC108019998|XP_036673113.1|DSUZ	LOC6591576|XP_002017405.2|DPER
OG0000105	LOC118877652|XP_036673146.1|DSUZ, LOC108007058|XP_036673468.1|DSUZ, LOC108007036|XP_016926132.2|DSUZ, LOC108007052|XP_016926148.1|DSUZ	LOC6591573|XP_026849170.1|DPER
OG0000106	LOC108004827|XP_016923390.2|DSUZ, LOC108007011|XP_016926105.2|DSUZ, LOC108008554|XP_016927917.1|DSUZ, LOC108017853|XP_016940497.2|DSUZ, LOC108017854|XP_016940498.2|DSUZ, LOC108017810|XP_016940448.1|DSUZ	LOC6601558|XP_002026678.2|DPER
OG0000107	LOC108008259|XP_016927537.1|DSUZ	LOC6590254|XP_002015884.1|DPER
OG0000107	LOC108012670|XP_016933589.1|DSUZ, LOC108012988|XP_016934089.1|DSUZ, LOC108013596|XP_016935022.1|DSUZ	LOC6603539|XP_002028510.1|DPER
OG0000107	LOC108018663|XP_016941724.2|DSUZ, LOC108010416|XP_016930765.2|DSUZ, LOC108008260|XP_016927538.1|DSUZ, LOC108018456|XP_036668919.1|DSUZ	LOC6590253|XP_002015883.1|DPER
OG0000109	LOC108021564|XP_036669705.1|DSUZ, LOC108021565|XP_016945829.1|DSUZ	LOC6589777|XP_002014720.1|DPER, LOC6589778|XP_026844019.1|DPER
OG0000109	LOC108005294|XP_016923988.1|DSUZ	LOC6596622|XP_002021630.1|DPER
OG0000110	LOC118877474|XP_036672419.1|DSUZ	LOC6597183|XP_002022328.2|DPER
OG0000110	LOC108018764|XP_036672071.1|DSUZ	LOC6597184|XP_002022329.2|DPER
OG0000110	LOC108005797|XP_016924616.1|DSUZ	LOC6597186|XP_002022331.1|DPER
OG0000110	LOC108005830|XP_016924657.1|DSUZ	LOC6597187|XP_002022332.2|DPER
OG0000111	LOC108008514|XP_016927871.1|DSUZ	LOC6590619|XP_002016706.1|DPER
OG0000111	LOC108008501|XP_016927854.2|DSUZ	LOC6590615|XP_002016702.1|DPER
OG0000111	LOC108008570|XP_016927933.1|DSUZ	LOC6590616|XP_002016703.1|DPER
OG0000112	LOC108015224|XP_016937055.1|DSUZ, LOC108005343|XP_016924071.1|DSUZ	LOC6600036|XP_002025083.2|DPER
OG0000112	LOC108015053|XP_016936781.1|DSUZ, LOC108015052|XP_016936780.2|DSUZ	LOC113566310|XP_026847204.1|DPER
OG0000113	LOC108014373|XP_016935957.2|DSUZ	LOC6588309|XP_002013782.2|DPER
OG0000114	LOC108012462|XP_016933345.1|DSUZ, LOC108011525|XP_016932181.1|DSUZ	LOC6595493|XP_002020598.1|DPER
OG0000114	LOC108011501|XP_016932144.1|DSUZ	LOC6604575|XP_002029459.1|DPER
OG0000114	LOC108011519|XP_016932168.1|DSUZ	LOC6595495|XP_002020600.1|DPER
OG0000116	LOC108007913|XP_016927170.2|DSUZ	LOC6591523|XP_026847060.1|DPER
