Orthogroup	DSUZ.longest_only	SLEB.longest_only
OG0000049	LOC108019317|XP_016942627.2|DSUZ	LOC115625469|XP_030376378.1|SLEB
OG0000049	LOC118877929|XP_036674430.1|DSUZ	LOC115625467|XP_030376376.1|SLEB
OG0000049	LOC108019319|XP_016942628.2|DSUZ	LOC115625232|XP_030376077.1|SLEB
OG0000049	LOC108020803|XP_016944672.2|DSUZ	LOC115621014|XP_030370394.1|SLEB
OG0000050	LOC108007678|XP_016926890.1|DSUZ, LOC118878832|XP_036677753.1|DSUZ	LOC115632844|XP_030385961.1|SLEB
OG0000050	LOC108007676|XP_016926888.1|DSUZ, LOC118878830|XP_036677751.1|DSUZ	LOC115632845|XP_030385962.1|SLEB
OG0000050	LOC118878828|XP_036677749.1|DSUZ, LOC108007665|XP_016926876.1|DSUZ, LOC108007667|XP_016926878.2|DSUZ, LOC118878834|XP_036677756.1|DSUZ	LOC115632843|XP_030385960.1|SLEB, LOC115632842|XP_030385959.1|SLEB
OG0000051	LOC108007968|XP_016927228.1|DSUZ	LOC115624036|XP_030374474.1|SLEB
OG0000051	LOC108008061|XP_016927332.1|DSUZ	LOC115620987|XP_030370367.1|SLEB
OG0000052	LOC108016209|XP_016938326.2|DSUZ, LOC108017445|XP_036674526.1|DSUZ, LOC108016205|XP_016938321.2|DSUZ, LOC108016212|XP_016938330.1|DSUZ, LOC108016207|XP_016938323.1|DSUZ	LOC115621355|XP_030370842.1|SLEB
OG0000052	LOC108018024|XP_016940878.1|DSUZ, LOC108018025|XP_016940880.1|DSUZ	LOC115621366|XP_030370854.1|SLEB
OG0000053	LOC108019583|XP_016942913.1|DSUZ, LOC108019582|XP_016942912.1|DSUZ	LOC115624400|XP_030374993.1|SLEB, LOC115621737|XP_030371331.1|SLEB
OG0000053	LOC108019581|XP_016942910.1|DSUZ	LOC115634038|XP_030387442.1|SLEB
OG0000053	LOC108019580|XP_016942908.1|DSUZ	LOC115634037|XP_030387441.1|SLEB
OG0000053	LOC108019595|XP_016942926.1|DSUZ	LOC115634626|XP_030388341.1|SLEB
OG0000054	LOC108007018|XP_016926113.2|DSUZ	LOC115623474|XP_030373700.1|SLEB, LOC115624032|XP_030374469.1|SLEB
OG0000054	LOC108007014|XP_016926109.2|DSUZ, LOC108007012|XP_016926106.2|DSUZ	LOC115623633|XP_030373934.1|SLEB
OG0000054	LOC108007023|XP_016926117.2|DSUZ, LOC108007019|XP_016926114.2|DSUZ	LOC115624033|XP_030374471.1|SLEB
OG0000055	LOC108016465|XP_016938609.1|DSUZ	LOC115621100|XP_030370499.1|SLEB, LOC115621082|XP_030370472.1|SLEB, LOC115621350|XP_030370832.1|SLEB
OG0000056	LOC108011021|XP_036674004.1|DSUZ	LOC115626734|XP_030378039.1|SLEB
OG0000056	LOC108011020|XP_036674003.1|DSUZ, LOC108011024|XP_016931542.2|DSUZ, LOC108011023|XP_016931541.2|DSUZ, LOC108011022|XP_016931540.2|DSUZ	LOC115626727|XP_030378033.1|SLEB
OG0000056	LOC108018752|XP_016941818.1|DSUZ, LOC108018751|XP_016941817.2|DSUZ	LOC115628187|XP_030380038.1|SLEB, LOC115626789|XP_030378115.1|SLEB
OG0000058	LOC108008838|XP_016928233.1|DSUZ, LOC108008882|XP_016928279.1|DSUZ, LOC108004630|XP_016923063.1|DSUZ, LOC108008875|XP_016928269.1|DSUZ, LOC108010497|XP_016930860.1|DSUZ	LOC115626443|XP_030377676.1|SLEB, LOC115626320|XP_030377520.1|SLEB, LOC115626319|XP_030377518.1|SLEB, LOC115626321|XP_030377521.1|SLEB
OG0000058	LOC108011123|XP_016931684.1|DSUZ	LOC115629610|XP_030381967.1|SLEB
OG0000059	LOC108010906|XP_016931395.2|DSUZ	LOC115621406|XP_030370909.1|SLEB, LOC115620363|XP_030369427.1|SLEB, LOC115620758|XP_030370015.1|SLEB
OG0000059	LOC108010901|XP_016931379.2|DSUZ	LOC115621386|XP_030370879.1|SLEB
OG0000059	LOC108010889|XP_016931367.2|DSUZ	LOC115620757|XP_030370013.1|SLEB
OG0000060	LOC108005298|XP_016923997.1|DSUZ	LOC115629929|XP_030382393.1|SLEB
OG0000060	LOC108009039|XP_016928528.1|DSUZ	LOC115630565|XP_030383041.1|SLEB
OG0000060	LOC108011241|XP_016931834.2|DSUZ	LOC115623364|XP_030373510.1|SLEB
OG0000060	LOC108012147|XP_016932927.2|DSUZ	LOC115620624|XP_030369812.1|SLEB
OG0000060	LOC108005224|XP_016923903.1|DSUZ	LOC115629360|XP_030381672.1|SLEB
OG0000060	LOC108011810|XP_016932540.1|DSUZ	LOC115630767|XP_030383283.1|SLEB
OG0000061	LOC108008066|XP_016927350.1|DSUZ	LOC115631729|XP_030384426.1|SLEB
OG0000061	LOC108009548|XP_016929484.1|DSUZ	LOC115631701|XP_030384388.1|SLEB
OG0000062	LOC108015083|XP_016936812.1|DSUZ	LOC115627142|XP_030378579.1|SLEB
OG0000062	LOC108016949|XP_016939375.1|DSUZ, LOC108016941|XP_016939363.1|DSUZ, LOC108014192|XP_016935747.1|DSUZ	LOC115626214|XP_030377370.1|SLEB, LOC115626016|XP_030377124.1|SLEB
OG0000063	LOC108007361|XP_036673723.1|DSUZ, LOC108007341|XP_036673724.1|DSUZ, LOC108007360|XP_016926501.1|DSUZ	LOC115623704|XP_030374042.1|SLEB
OG0000063	LOC108012795|XP_016933718.1|DSUZ	LOC115622384|XP_030372168.1|SLEB
OG0000063	LOC108012616|XP_016933525.2|DSUZ	LOC115622972|XP_030372983.1|SLEB
OG0000063	LOC108012576|XP_016933479.1|DSUZ, LOC108012502|XP_016933399.1|DSUZ	LOC115622382|XP_030372165.1|SLEB, LOC115622982|XP_030372994.1|SLEB, LOC115622183|XP_030371934.1|SLEB, LOC115622843|XP_030372783.1|SLEB
OG0000064	LOC118878837|XP_036677759.1|DSUZ, LOC118876785|XP_036678236.1|DSUZ	LOC115623014|XP_030373044.1|SLEB, LOC115622802|XP_030372727.1|SLEB, LOC115630780|XP_030383296.1|SLEB
OG0000065	LOC108018380|XP_036672586.1|DSUZ, LOC108019746|XP_016943174.1|DSUZ, LOC118877555|XP_036672587.1|DSUZ, LOC108018714|XP_036672583.1|DSUZ, LOC108018713|XP_016941774.2|DSUZ, LOC108015662|XP_016937647.2|DSUZ, LOC108015669|XP_036673839.1|DSUZ, LOC108015657|XP_036673844.1|DSUZ	LOC115621993|XP_030371707.1|SLEB, LOC115621994|XP_030371708.1|SLEB, LOC115621991|XP_030371705.1|SLEB, LOC115621992|XP_030371706.1|SLEB, LOC115621858|XP_030371536.1|SLEB, LOC115621859|XP_030371537.1|SLEB
OG0000066	LOC108016054|XP_016938136.1|DSUZ, LOC108014819|XP_016936505.2|DSUZ	LOC115628871|XP_030380987.1|SLEB, LOC115628890|XP_030381008.1|SLEB, LOC115621543|XP_030371068.1|SLEB
OG0000066	LOC108009663|XP_016929682.1|DSUZ	LOC115625501|XP_030376421.1|SLEB
OG0000066	LOC108007006|XP_016926101.2|DSUZ	LOC115624182|XP_030374638.1|SLEB
OG0000066	LOC108019078|XP_016942229.1|DSUZ, LOC108009981|XP_016930245.1|DSUZ	LOC115622362|XP_030372137.1|SLEB
OG0000067	LOC108018360|XP_036672819.1|DSUZ	LOC115621860|XP_030371539.1|SLEB
OG0000067	LOC108011429|XP_016932047.1|DSUZ	LOC115622383|XP_030372167.1|SLEB
OG0000067	LOC108008496|XP_016927850.1|DSUZ	LOC115628126|XP_030379967.1|SLEB
OG0000067	LOC108011430|XP_036670601.1|DSUZ	LOC115622466|XP_030372269.1|SLEB
OG0000067	LOC108012571|XP_016933475.1|DSUZ	LOC115622364|XP_030372139.1|SLEB
OG0000068	LOC108015543|XP_036672326.1|DSUZ	LOC115623202|XP_030373286.1|SLEB, LOC115631954|XP_030384717.1|SLEB, LOC115622769|XP_030372686.1|SLEB, LOC115622252|XP_030372011.1|SLEB, LOC115623907|XP_030374323.1|SLEB
OG0000068	LOC108020078|XP_036672611.1|DSUZ, LOC108015958|XP_036673428.1|DSUZ, LOC108012701|XP_036672080.1|DSUZ, LOC108018226|XP_016941234.1|DSUZ	LOC115629354|XP_030381665.1|SLEB, LOC115632765|XP_030385874.1|SLEB
OG0000068	LOC108015246|XP_016937086.1|DSUZ	LOC115628062|XP_030379882.1|SLEB
OG0000069	LOC108005056|XP_016923688.1|DSUZ	LOC115625486|XP_030376395.1|SLEB
OG0000070	LOC108010939|XP_016931440.1|DSUZ, LOC108008584|XP_016927954.1|DSUZ	LOC115625714|XP_030376720.1|SLEB
OG0000070	LOC108014746|XP_036671592.1|DSUZ	LOC115629807|XP_030382234.1|SLEB
OG0000070	LOC108008382|XP_016927718.1|DSUZ	LOC115625715|XP_030376721.1|SLEB
OG0000070	LOC108016673|XP_016938880.1|DSUZ	LOC115625716|XP_030376722.1|SLEB
OG0000071	LOC118877301|XP_036671340.1|DSUZ	LOC115624679|XP_030375338.1|SLEB
OG0000071	LOC108013781|XP_016935236.2|DSUZ	LOC115624678|XP_030375337.1|SLEB
OG0000072	LOC108008238|XP_016927518.1|DSUZ	LOC115633654|XP_030386963.1|SLEB
OG0000072	LOC108010178|XP_016930510.2|DSUZ	LOC115625130|XP_030375908.1|SLEB
OG0000073	LOC108006185|XP_016925109.1|DSUZ	LOC115626625|XP_030377891.1|SLEB
OG0000073	LOC108016759|XP_036676337.1|DSUZ	LOC115626672|XP_030377958.1|SLEB
OG0000073	LOC108013859|XP_036672571.1|DSUZ, LOC108017156|XP_036675209.1|DSUZ	LOC115624374|XP_030374908.1|SLEB
OG0000074	LOC108012499|XP_036670611.1|DSUZ, LOC108012409|XP_016933258.1|DSUZ	LOC115632425|XP_030385425.1|SLEB
OG0000075	LOC108013328|XP_016934616.1|DSUZ	LOC115622150|XP_030371879.1|SLEB
OG0000075	LOC108013578|XP_016934994.1|DSUZ	LOC115623283|XP_030373426.1|SLEB
OG0000075	LOC108012554|XP_016933456.2|DSUZ, LOC108013579|XP_016934995.1|DSUZ	LOC115623262|XP_030373391.1|SLEB
OG0000075	LOC108013329|XP_016934617.1|DSUZ	LOC115622151|XP_030371880.1|SLEB
OG0000076	LOC108005825|XP_036670890.1|DSUZ	LOC115623022|XP_030373056.1|SLEB
OG0000076	LOC108014332|XP_036673815.1|DSUZ, LOC108019254|XP_036673770.1|DSUZ	LOC115624080|XP_030374530.1|SLEB, LOC115624184|XP_030374640.1|SLEB
OG0000076	LOC108015039|XP_016936760.1|DSUZ	LOC115627672|XP_030379274.1|SLEB
OG0000076	LOC108015414|XP_016937334.1|DSUZ	LOC115627823|XP_030379517.1|SLEB
OG0000077	LOC108009747|XP_016929834.1|DSUZ	LOC115629260|XP_030381546.1|SLEB
OG0000077	LOC108015852|XP_016937909.1|DSUZ	LOC115625518|XP_030376442.1|SLEB
OG0000077	LOC108010141|XP_016930463.1|DSUZ	LOC115624410|XP_030375008.1|SLEB
OG0000077	LOC108014833|XP_016936524.2|DSUZ	LOC115621758|XP_030371352.1|SLEB
OG0000078	LOC108008657|XP_016928031.1|DSUZ	LOC115624829|XP_030375536.1|SLEB
OG0000078	LOC108006897|XP_016925974.2|DSUZ	LOC115624752|XP_030375442.1|SLEB
OG0000078	LOC108011262|XP_036675195.1|DSUZ	LOC115620798|XP_030370081.1|SLEB
OG0000078	LOC108015391|XP_016937300.1|DSUZ	LOC115627604|XP_030379186.1|SLEB
OG0000078	LOC108016956|XP_016939380.1|DSUZ	LOC115627905|XP_030379660.1|SLEB
OG0000079	LOC108008363|XP_016927693.1|DSUZ, LOC108008373|XP_016927706.1|DSUZ	LOC115631581|XP_030384238.1|SLEB
OG0000079	LOC108013216|XP_016934434.1|DSUZ	LOC115624318|XP_030374809.1|SLEB
OG0000080	LOC108008669|XP_016928052.2|DSUZ, LOC108018488|XP_016941536.1|DSUZ	LOC115634241|XP_030387695.1|SLEB, LOC115634222|XP_030387673.1|SLEB
OG0000080	LOC108009443|XP_016929282.1|DSUZ	LOC115620018|XP_030368982.1|SLEB
OG0000081	LOC108012473|XP_016933353.1|DSUZ	LOC115624517|XP_030375092.1|SLEB
OG0000082	LOC108005981|XP_016924910.2|DSUZ	LOC115620211|XP_030369208.1|SLEB
OG0000082	LOC108006237|XP_016925166.2|DSUZ, LOC108020861|XP_036674571.1|DSUZ, LOC118877946|XP_036674572.1|DSUZ, LOC108006234|XP_036672863.1|DSUZ	LOC115621651|XP_030371213.1|SLEB
OG0000083	LOC108021302|XP_016945444.1|DSUZ	LOC115634036|XP_030387438.1|SLEB, LOC115634513|XP_030388139.1|SLEB
OG0000084	LOC108019885|XP_016943446.1|DSUZ	LOC115623536|XP_030373782.1|SLEB
OG0000084	LOC108017776|XP_016940388.1|DSUZ	LOC115631336|XP_030383918.1|SLEB
OG0000085	LOC108017928|XP_036669794.1|DSUZ	LOC115634632|XP_030388350.1|SLEB
OG0000086	LOC108009612|XP_016929587.1|DSUZ	LOC115628291|XP_030380201.1|SLEB
OG0000087	LOC108006715|XP_016925785.1|DSUZ	LOC115626132|XP_030377247.1|SLEB
OG0000087	LOC108013454|XP_016934823.1|DSUZ	LOC115626584|XP_030377826.1|SLEB
OG0000087	LOC108010645|XP_016931036.1|DSUZ	LOC115626069|XP_030377182.1|SLEB
OG0000088	LOC108018081|XP_016940973.1|DSUZ	LOC115624994|XP_030375725.1|SLEB
OG0000088	LOC108010533|XP_016930904.1|DSUZ	LOC115626364|XP_030377575.1|SLEB
OG0000088	LOC108017064|XP_016939511.1|DSUZ	LOC115623096|XP_030373163.1|SLEB
OG0000088	LOC108009734|XP_016929807.1|DSUZ	LOC115623093|XP_030373160.1|SLEB
OG0000088	LOC108017056|XP_016939503.2|DSUZ	LOC115622241|XP_030371997.1|SLEB
OG0000089	LOC108017134|XP_016939601.1|DSUZ	LOC115624415|XP_030375011.1|SLEB
OG0000089	LOC108010600|XP_016930978.1|DSUZ	LOC115634279|XP_030387772.1|SLEB
OG0000089	LOC108012396|XP_016933244.1|DSUZ	LOC115632948|XP_030386105.1|SLEB, LOC115632950|XP_030386106.1|SLEB
OG0000090	LOC108009148|XP_016928740.1|DSUZ	LOC115633715|XP_030387039.1|SLEB
OG0000090	LOC108008436|XP_016927775.1|DSUZ	LOC115633696|XP_030387013.1|SLEB
OG0000090	LOC108020200|XP_016943797.1|DSUZ	LOC115628271|XP_030380155.1|SLEB
OG0000090	LOC108013274|XP_016934533.1|DSUZ	LOC115624821|XP_030375529.1|SLEB
OG0000091	LOC108007205|XP_036674733.1|DSUZ	LOC115620184|XP_030369168.1|SLEB
OG0000091	LOC108021626|XP_016945921.1|DSUZ	LOC115630433|XP_030382848.1|SLEB
OG0000091	LOC108017510|XP_036673504.1|DSUZ, LOC108020281|XP_036677911.1|DSUZ	LOC115620680|XP_030369906.1|SLEB
OG0000091	LOC108017517|XP_016940076.2|DSUZ, LOC118879030|XP_036677910.1|DSUZ	LOC115621346|XP_030370826.1|SLEB
OG0000092	LOC108007922|XP_016927181.2|DSUZ	LOC115623334|XP_030373465.1|SLEB
OG0000092	LOC108007901|XP_016927158.2|DSUZ	LOC115624326|XP_030374813.1|SLEB
OG0000092	LOC108007563|XP_016926745.2|DSUZ, LOC108007927|XP_016927187.2|DSUZ	LOC115624330|XP_030374818.1|SLEB
OG0000093	LOC108017965|XP_016940733.1|DSUZ	LOC115628531|XP_030380552.1|SLEB
OG0000093	LOC108015401|XP_016937310.2|DSUZ, LOC108008101|XP_016927380.2|DSUZ	LOC115629472|XP_030381803.1|SLEB
OG0000093	LOC108010353|XP_036675496.1|DSUZ, LOC108015362|XP_016937266.1|DSUZ	LOC115627221|XP_030378703.1|SLEB
OG0000094	LOC108012257|XP_016933045.2|DSUZ	LOC115622394|XP_030372178.1|SLEB
OG0000094	LOC108014341|XP_016935913.1|DSUZ	LOC115621962|XP_030371670.1|SLEB
OG0000095	LOC108006352|XP_036677367.1|DSUZ	LOC115632467|XP_030385488.1|SLEB
OG0000096	LOC108005944|XP_016924862.1|DSUZ	LOC115621238|XP_030370689.1|SLEB
OG0000096	LOC108006768|XP_036674772.1|DSUZ, LOC118878143|XP_036675694.1|DSUZ	LOC115620727|XP_030369967.1|SLEB
OG0000096	LOC108005977|XP_016924907.1|DSUZ	LOC115626185|XP_030377323.1|SLEB, LOC115625901|XP_030376991.1|SLEB
OG0000098	LOC108018693|XP_036672581.1|DSUZ	LOC115621995|XP_030371710.1|SLEB
OG0000099	LOC108016827|XP_016939133.1|DSUZ	LOC115627007|XP_030378385.1|SLEB
OG0000099	LOC108016981|XP_016939415.1|DSUZ	LOC115629181|XP_030381422.1|SLEB
OG0000100	LOC108008543|XP_016927903.1|DSUZ	LOC115629849|XP_030382290.1|SLEB
OG0000100	LOC108016414|XP_016938552.1|DSUZ	LOC115620196|XP_030369189.1|SLEB
OG0000100	LOC108016415|XP_016938553.2|DSUZ	LOC115621551|XP_030371080.1|SLEB
OG0000100	LOC108006095|XP_016925031.1|DSUZ	LOC115620430|XP_030369518.1|SLEB
OG0000101	LOC108020440|XP_036670524.1|DSUZ	LOC115634424|XP_030387991.1|SLEB
OG0000101	LOC118877222|XP_036670523.1|DSUZ	LOC115634427|XP_030387993.1|SLEB
OG0000101	LOC108017021|XP_036671509.1|DSUZ, LOC108020448|XP_036672450.1|DSUZ	LOC115623200|XP_030373296.1|SLEB
OG0000101	LOC118877521|XP_036672462.1|DSUZ, LOC118877329|XP_036671513.1|DSUZ, LOC118877522|XP_036672463.1|DSUZ	LOC115634418|XP_030387984.1|SLEB
OG0000101	LOC118877220|XP_036670518.1|DSUZ	LOC115634012|XP_030387400.1|SLEB
OG0000102	LOC108009336|XP_016929103.1|DSUZ	LOC115632673|XP_030385805.1|SLEB
OG0000102	LOC108009476|XP_016929345.1|DSUZ	LOC115619960|XP_030368851.1|SLEB
OG0000103	LOC108012611|XP_016933519.1|DSUZ, LOC108019406|XP_016942716.2|DSUZ, LOC108010501|XP_016930863.2|DSUZ	LOC115632516|XP_030385569.1|SLEB
OG0000103	LOC108009753|XP_016929854.1|DSUZ	LOC115633245|XP_030386506.1|SLEB
OG0000104	LOC108018816|XP_036670778.1|DSUZ	LOC115632330|XP_030385293.1|SLEB
OG0000104	LOC108008643|XP_016928021.1|DSUZ	LOC115632802|XP_030385913.1|SLEB
OG0000104	LOC108018835|XP_036671763.1|DSUZ	LOC115632724|XP_030385830.1|SLEB
OG0000105	LOC108014115|XP_016935629.2|DSUZ, LOC108014116|XP_016935630.2|DSUZ, LOC108018286|XP_016941301.2|DSUZ, LOC108018333|XP_016941363.2|DSUZ, LOC108019558|XP_016942884.1|DSUZ	LOC115625386|XP_030376284.1|SLEB, LOC115625389|XP_030376287.1|SLEB
OG0000105	LOC108019998|XP_036673113.1|DSUZ	LOC115625391|XP_030376288.1|SLEB
OG0000105	LOC118877652|XP_036673146.1|DSUZ, LOC108007058|XP_036673468.1|DSUZ, LOC108007036|XP_016926132.2|DSUZ, LOC108007052|XP_016926148.1|DSUZ	LOC115625387|XP_030376285.1|SLEB
OG0000107	LOC108008259|XP_016927537.1|DSUZ, LOC108012670|XP_016933589.1|DSUZ, LOC108012988|XP_016934089.1|DSUZ, LOC108013596|XP_016935022.1|DSUZ, LOC108018663|XP_016941724.2|DSUZ, LOC108010416|XP_016930765.2|DSUZ, LOC108008260|XP_016927538.1|DSUZ, LOC108018456|XP_036668919.1|DSUZ	LOC115634454|XP_030388036.1|SLEB
OG0000109	LOC108021564|XP_036669705.1|DSUZ, LOC108021565|XP_016945829.1|DSUZ	LOC115631036|XP_030383521.1|SLEB
OG0000109	LOC108005294|XP_016923988.1|DSUZ	LOC115630792|XP_030383307.1|SLEB
OG0000110	LOC118877474|XP_036672419.1|DSUZ	LOC115628356|XP_030380291.1|SLEB
OG0000110	LOC108018764|XP_036672071.1|DSUZ	LOC115628263|XP_030380142.1|SLEB
OG0000110	LOC108005797|XP_016924616.1|DSUZ	LOC115628416|XP_030380363.1|SLEB
OG0000110	LOC108005830|XP_016924657.1|DSUZ	LOC115628221|XP_030380076.1|SLEB
OG0000111	LOC108008514|XP_016927871.1|DSUZ, LOC108008501|XP_016927854.2|DSUZ, LOC108008570|XP_016927933.1|DSUZ	LOC115634293|XP_030387808.1|SLEB
OG0000112	LOC108015224|XP_016937055.1|DSUZ, LOC108005343|XP_016924071.1|DSUZ	LOC115629158|XP_030381390.1|SLEB
OG0000112	LOC108015053|XP_016936781.1|DSUZ, LOC108015052|XP_016936780.2|DSUZ	LOC115629161|XP_030381394.1|SLEB, LOC115627698|XP_030379301.1|SLEB
OG0000113	LOC108014373|XP_016935957.2|DSUZ	LOC115628760|XP_030380835.1|SLEB, LOC115634230|XP_030387682.1|SLEB, LOC115625365|XP_030376262.1|SLEB
OG0000114	LOC108011501|XP_016932144.1|DSUZ	LOC115630954|XP_030383388.1|SLEB
OG0000114	LOC108011519|XP_016932168.1|DSUZ	LOC115630955|XP_030383389.1|SLEB
OG0000116	LOC108007913|XP_016927170.2|DSUZ	LOC115624328|XP_030374816.1|SLEB
OG0000116	LOC108007912|XP_016927169.2|DSUZ, LOC108007909|XP_016927167.2|DSUZ	LOC115623999|XP_030374431.1|SLEB, LOC115623995|XP_030374424.1|SLEB
OG0000117	LOC108016223|XP_016938342.1|DSUZ	LOC115626178|XP_030377315.1|SLEB
OG0000117	LOC108016234|XP_016938352.1|DSUZ	LOC115626179|XP_030377316.1|SLEB
OG0000117	LOC108016246|XP_016938362.1|DSUZ	LOC115626180|XP_030377317.1|SLEB
OG0000117	LOC108016266|XP_016938383.1|DSUZ	LOC115626181|XP_030377318.1|SLEB
OG0000118	LOC108005242|XP_036668710.1|DSUZ	LOC115634140|XP_030387575.1|SLEB
OG0000118	LOC108017871|XP_016940521.1|DSUZ, LOC108006685|XP_016925716.2|DSUZ, LOC108021821|XP_016946117.1|DSUZ	LOC115626301|XP_030377489.1|SLEB
OG0000119	LOC108013939|XP_016935439.2|DSUZ	LOC115625335|XP_030376220.1|SLEB
OG0000119	LOC108013886|XP_036674104.1|DSUZ	LOC115625475|XP_030376385.1|SLEB
OG0000119	LOC118877873|XP_036674103.1|DSUZ	LOC115625305|XP_030376184.1|SLEB
OG0000120	LOC108016657|XP_016938855.1|DSUZ	LOC115627012|XP_030378393.1|SLEB
OG0000120	LOC108009227|XP_036669490.1|DSUZ	LOC115620371|XP_030369440.1|SLEB
OG0000120	LOC108012807|XP_016933734.1|DSUZ	LOC115628235|XP_030380109.1|SLEB
OG0000121	LOC108015022|XP_016936739.1|DSUZ, LOC108015070|XP_016936798.1|DSUZ	LOC115625542|XP_030376479.1|SLEB
OG0000121	LOC118877889|XP_036674201.1|DSUZ, LOC108013784|XP_016935240.2|DSUZ	LOC115625267|XP_030376127.1|SLEB
OG0000122	LOC108013308|XP_016934591.1|DSUZ	LOC115630753|XP_030383267.1|SLEB
OG0000122	LOC108016559|XP_036676660.1|DSUZ	LOC115628730|XP_030380794.1|SLEB
OG0000122	LOC108013335|XP_016934628.1|DSUZ	LOC115631897|XP_030384606.1|SLEB
OG0000123	LOC108008818|XP_016928213.1|DSUZ	LOC115634239|XP_030387693.1|SLEB
OG0000123	LOC108011578|XP_016932237.1|DSUZ	LOC115624226|XP_030374700.1|SLEB, LOC115621552|XP_030371081.1|SLEB
OG0000123	LOC108015987|XP_036674987.1|DSUZ, LOC108015985|XP_016938061.1|DSUZ	LOC115624223|XP_030374697.1|SLEB
OG0000123	LOC108015988|XP_036675055.1|DSUZ	LOC115624192|XP_030374649.1|SLEB
OG0000124	LOC108009296|XP_016929025.1|DSUZ, LOC108019931|XP_016943529.1|DSUZ	LOC115633905|XP_030387269.1|SLEB
OG0000124	LOC108019575|XP_016942900.2|DSUZ, LOC108019576|XP_016942901.1|DSUZ	LOC115634486|XP_030388102.1|SLEB, LOC115634480|XP_030388071.1|SLEB, LOC115634175|XP_030387621.1|SLEB
OG0000125	LOC108016132|XP_036675271.1|DSUZ	LOC115620679|XP_030369903.1|SLEB
OG0000125	LOC108014689|XP_036677888.1|DSUZ	LOC115622011|XP_030371726.1|SLEB
OG0000125	LOC108009622|XP_016929599.1|DSUZ	LOC115630466|XP_030382900.1|SLEB
OG0000125	LOC108009624|XP_016929600.1|DSUZ	LOC115630458|XP_030382887.1|SLEB
OG0000126	LOC108009171|XP_016928793.1|DSUZ	LOC115626373|XP_030377588.1|SLEB, LOC115633547|XP_030386863.1|SLEB, LOC115621502|XP_030371030.1|SLEB
OG0000127	LOC108007946|XP_016927204.2|DSUZ, LOC108007945|XP_036674902.1|DSUZ, LOC108007944|XP_036674903.1|DSUZ	LOC115624275|XP_030374761.1|SLEB, LOC115624098|XP_030374548.1|SLEB
OG0000127	LOC108013814|XP_016935278.1|DSUZ	LOC115624150|XP_030374607.1|SLEB
OG0000128	LOC108010195|XP_016930528.1|DSUZ, LOC108010196|XP_036669301.1|DSUZ	LOC115627037|XP_030378429.1|SLEB
OG0000128	LOC108008131|XP_036668973.1|DSUZ, LOC108008129|XP_016927408.2|DSUZ, LOC108008357|XP_016927677.1|DSUZ	LOC115634167|XP_030387611.1|SLEB
OG0000129	LOC108015255|XP_016937096.1|DSUZ	LOC115633252|XP_030386513.1|SLEB
OG0000129	LOC108017063|XP_036671380.1|DSUZ	LOC115632792|XP_030385903.1|SLEB, LOC115632636|XP_030385726.1|SLEB
OG0000129	LOC108021458|XP_016945678.1|DSUZ	LOC115632635|XP_030385724.1|SLEB
OG0000129	LOC108015254|XP_036676726.1|DSUZ	LOC115633251|XP_030386512.1|SLEB
OG0000130	LOC108012428|XP_016933280.1|DSUZ	LOC115632117|XP_030384979.1|SLEB
OG0000130	LOC108013549|XP_016934948.1|DSUZ	LOC115632142|XP_030385018.1|SLEB
OG0000130	LOC108012291|XP_016933082.2|DSUZ, LOC108013475|XP_016934846.1|DSUZ	LOC115632815|XP_030385927.1|SLEB
OG0000131	LOC108014126|XP_016935641.2|DSUZ	LOC115620740|XP_030369987.1|SLEB
OG0000132	LOC108021171|XP_016945241.2|DSUZ, LOC108021172|XP_016945242.2|DSUZ	LOC115631441|XP_030384043.1|SLEB
OG0000132	LOC108018628|XP_016941683.2|DSUZ, LOC118879035|XP_036677923.1|DSUZ	LOC115624363|XP_030374882.1|SLEB
OG0000134	LOC108015612|XP_036674075.1|DSUZ	LOC115621108|XP_030370509.1|SLEB
OG0000134	LOC108005243|XP_016923925.1|DSUZ	LOC115629363|XP_030381677.1|SLEB
OG0000134	LOC108021390|XP_016945580.1|DSUZ	LOC115631566|XP_030384216.1|SLEB
OG0000137	LOC108015817|XP_036674836.1|DSUZ	LOC115621775|XP_030371387.1|SLEB
OG0000137	LOC108013009|XP_016934085.1|DSUZ	LOC115623263|XP_030373392.1|SLEB
OG0000137	LOC108014921|XP_036676193.1|DSUZ	LOC115633318|XP_030386608.1|SLEB
OG0000138	LOC108007948|XP_016927207.2|DSUZ	LOC115623943|XP_030374365.1|SLEB
OG0000138	LOC108007963|XP_016927222.1|DSUZ	LOC115623756|XP_030374151.1|SLEB
OG0000139	LOC108019730|XP_016943147.1|DSUZ, LOC108016725|XP_016938943.1|DSUZ	LOC115621555|XP_030371086.1|SLEB, LOC115624943|XP_030375653.1|SLEB, LOC115624849|XP_030375553.1|SLEB
OG0000140	LOC108016159|XP_016938267.2|DSUZ	LOC115621072|XP_030370459.1|SLEB
OG0000141	LOC108012516|XP_016933414.1|DSUZ	LOC115632509|XP_030385558.1|SLEB
OG0000141	LOC108013537|XP_016934921.1|DSUZ	LOC115632354|XP_030385324.1|SLEB
OG0000141	LOC108013534|XP_016934920.2|DSUZ	LOC115632744|XP_030385851.1|SLEB
OG0000141	LOC108012517|XP_016933416.1|DSUZ	LOC115632365|XP_030385343.1|SLEB
