Orthogroup	DSUZ.longest_only	DSUP.longest_only
OG0000022	LOC108013018|XP_016934098.1|DSUZ	LOC119555580|XP_037722981.1|DSUP
OG0000023	LOC108013955|XP_036675219.1|DSUZ	LOC119559780|XP_037728787.1|DSUP
OG0000023	LOC108019331|XP_016942642.2|DSUZ	LOC119559792|XP_037728800.1|DSUP
OG0000023	LOC108013956|XP_036675220.1|DSUZ	LOC119559788|XP_037728797.1|DSUP
OG0000023	LOC108013952|XP_016935450.2|DSUZ	LOC119559786|XP_037728794.1|DSUP
OG0000023	LOC108019337|XP_016942646.2|DSUZ	LOC119559783|XP_037728790.1|DSUP
OG0000023	LOC108009166|XP_016928770.1|DSUZ	LOC119550999|XP_037715976.1|DSUP
OG0000023	LOC108018731|XP_036675082.1|DSUZ	LOC119559784|XP_037728792.1|DSUP
OG0000023	LOC108013954|XP_016935453.2|DSUZ	LOC119559779|XP_037728786.1|DSUP
OG0000023	LOC108013962|XP_016935466.1|DSUZ	LOC119559782|XP_037728789.1|DSUP
OG0000023	LOC108013947|XP_036675218.1|DSUZ	LOC119559778|XP_037728785.1|DSUP
OG0000023	LOC108013965|XP_016935470.1|DSUZ	LOC119559785|XP_037728793.1|DSUP
OG0000024	LOC108010072|XP_016930375.2|DSUZ	LOC119551120|XP_037716232.1|DSUP
OG0000024	LOC118876895|XP_036668888.1|DSUZ, LOC118876966|XP_036669508.1|DSUZ, LOC118876934|XP_036669252.1|DSUZ	LOC119549911|XP_037714159.1|DSUP, LOC119552112|XP_037717826.1|DSUP
OG0000024	LOC108010252|XP_016930594.2|DSUZ	LOC119551714|XP_037717116.1|DSUP
OG0000024	LOC108010071|XP_016930374.1|DSUZ	LOC119551121|XP_037716233.1|DSUP
OG0000024	LOC108021416|XP_016945617.2|DSUZ, LOC108021417|XP_016945618.1|DSUZ	LOC119548131|XP_037711156.1|DSUP, LOC119548130|XP_037711155.1|DSUP, LOC119546161|XP_037708208.1|DSUP
OG0000024	LOC108021415|XP_016945616.1|DSUZ	LOC119548129|XP_037711154.1|DSUP
OG0000024	LOC108019756|XP_016943207.1|DSUZ	LOC119551919|XP_037717477.1|DSUP
OG0000025	LOC108018019|XP_016940867.1|DSUZ, LOC108017891|XP_016940550.2|DSUZ	LOC119547413|XP_037710190.1|DSUP
OG0000025	LOC108021408|XP_016945604.1|DSUZ, LOC108016763|XP_016939005.1|DSUZ	LOC119556135|XP_037723954.1|DSUP
OG0000025	LOC108016331|XP_036678431.1|DSUZ	LOC119559590|XP_037728532.1|DSUP, LOC119559601|XP_037728544.1|DSUP, LOC119561449|XP_037731029.1|DSUP, LOC119561527|XP_037731107.1|DSUP, LOC119559244|XP_037728243.1|DSUP
OG0000026	LOC108004556|XP_016922979.1|DSUZ	LOC119557908|XP_037726842.1|DSUP
OG0000026	LOC108010503|XP_036668665.1|DSUZ	LOC119547110|XP_037709748.1|DSUP
OG0000026	LOC108005489|XP_016924284.1|DSUZ	LOC119557301|XP_037725939.1|DSUP
OG0000026	LOC108014363|XP_016935943.1|DSUZ	LOC119561040|XP_037730797.1|DSUP
OG0000026	LOC108013851|XP_016935328.2|DSUZ	LOC119560123|XP_037729401.1|DSUP
OG0000027	LOC118879783|XP_036678676.1|DSUZ	LOC119548404|XP_037711568.1|DSUP
OG0000027	LOC108021423|XP_016945624.1|DSUZ	LOC119548409|XP_037711576.1|DSUP
OG0000027	LOC108015770|XP_036678674.1|DSUZ	LOC119548453|XP_037711645.1|DSUP
OG0000028	LOC108017017|XP_036670659.1|DSUZ, LOC108017016|XP_036672473.1|DSUZ	LOC119555138|XP_037722293.1|DSUP
OG0000028	LOC118877232|XP_036670660.1|DSUZ, LOC118877535|XP_036672480.1|DSUZ	LOC119555144|XP_037722299.1|DSUP, LOC119555146|XP_037722302.1|DSUP
OG0000028	LOC118877531|XP_036672476.1|DSUZ, LOC118877235|XP_036670665.1|DSUZ, LOC108006595|XP_016925609.2|DSUZ, LOC118877534|XP_036672479.1|DSUZ, LOC118877234|XP_036670664.1|DSUZ, LOC108006593|XP_016925607.2|DSUZ	LOC119555150|XP_037722306.1|DSUP
OG0000028	LOC118877529|XP_036672474.1|DSUZ, LOC118877236|XP_036670666.1|DSUZ, LOC118877532|XP_036672477.1|DSUZ, LOC108017026|XP_016939472.2|DSUZ, LOC118877533|XP_036672478.1|DSUZ	LOC119555145|XP_037722300.1|DSUP
OG0000028	LOC118877366|XP_036671777.1|DSUZ	LOC119554646|XP_037721574.1|DSUP
OG0000029	LOC108018422|XP_016941467.2|DSUZ	LOC119562890|XP_037731935.1|DSUP
OG0000029	LOC108006019|XP_016924952.2|DSUZ	LOC119561586|XP_037731129.1|DSUP
OG0000029	LOC108008251|XP_016927530.2|DSUZ	LOC119550971|XP_037715934.1|DSUP
OG0000029	LOC108013363|XP_016938502.2|DSUZ	LOC119546385|XP_037708552.1|DSUP
OG0000029	LOC108016468|XP_016938614.1|DSUZ	LOC119548587|XP_037711848.1|DSUP
OG0000029	LOC108018480|XP_016941526.2|DSUZ	LOC119560689|XP_037730195.1|DSUP
OG0000029	LOC108019543|XP_016942870.2|DSUZ	LOC119554065|XP_037720734.1|DSUP
OG0000030	LOC108013240|XP_036677776.1|DSUZ	LOC119547225|XP_037709914.1|DSUP
OG0000030	LOC108019494|XP_016942847.1|DSUZ	LOC119546122|XP_037708143.1|DSUP
OG0000030	LOC108012924|XP_016933943.1|DSUZ	LOC119547226|XP_037709915.1|DSUP
OG0000030	LOC108008732|XP_016928155.2|DSUZ, LOC108008937|XP_016928378.2|DSUZ	LOC119546258|XP_037708345.1|DSUP
OG0000030	LOC108008635|XP_016928046.1|DSUZ	LOC119546257|XP_037708344.1|DSUP
OG0000030	LOC108008208|XP_016927487.1|DSUZ	LOC119558624|XP_037727958.1|DSUP, LOC119549822|XP_037714028.1|DSUP
OG0000030	LOC108008957|XP_016928357.1|DSUZ	LOC119550805|XP_037715669.1|DSUP, LOC119558621|XP_037727957.1|DSUP
OG0000030	LOC108016627|XP_016938811.1|DSUZ	LOC119557894|XP_037726826.1|DSUP
OG0000030	LOC108005272|XP_016923949.2|DSUZ, LOC108005153|XP_016923816.2|DSUZ	LOC119556830|XP_037725216.1|DSUP
OG0000031	LOC108004553|XP_016923012.1|DSUZ	LOC119546941|XP_037709506.1|DSUP
OG0000031	LOC108020876|XP_016944764.1|DSUZ	LOC119546197|XP_037708251.1|DSUP
OG0000031	LOC108016065|XP_016938150.1|DSUZ	LOC119548227|XP_037711293.1|DSUP
OG0000031	LOC108021690|XP_016946003.1|DSUZ	LOC119547774|XP_037710713.1|DSUP
OG0000031	LOC118879756|XP_036678590.1|DSUZ	LOC119546228|XP_037708296.1|DSUP
OG0000031	LOC108020065|XP_036671004.1|DSUZ	LOC119552950|XP_037718858.1|DSUP
OG0000031	LOC108008340|XP_016927698.1|DSUZ	LOC119547137|XP_037709777.1|DSUP
OG0000031	LOC108016076|XP_016938162.1|DSUZ	LOC119548228|XP_037711295.1|DSUP
OG0000031	LOC108017974|XP_016940780.1|DSUZ	LOC119548568|XP_037711813.1|DSUP
OG0000031	LOC108017973|XP_016940764.1|DSUZ	LOC119546475|XP_037708689.1|DSUP, LOC119546474|XP_037708687.1|DSUP
OG0000032	LOC108018357|XP_036672791.1|DSUZ	LOC119559763|XP_037728765.1|DSUP
OG0000032	LOC108018356|XP_036672750.1|DSUZ	LOC119559968|XP_037729132.1|DSUP
OG0000032	LOC108007773|XP_036672793.1|DSUZ	LOC119559770|XP_037728775.1|DSUP
OG0000032	LOC108018396|XP_036672794.1|DSUZ	LOC119559771|XP_037728776.1|DSUP
OG0000032	LOC108007821|XP_016927075.2|DSUZ	LOC119560219|XP_037729506.1|DSUP
OG0000032	LOC108018408|XP_016941455.1|DSUZ	LOC119560574|XP_037730023.1|DSUP
OG0000032	LOC118877584|XP_036672749.1|DSUZ	LOC119559967|XP_037729131.1|DSUP
OG0000033	LOC108007608|XP_016926802.1|DSUZ	LOC119552590|XP_037718157.1|DSUP
OG0000033	LOC118877727|XP_036673586.1|DSUZ	LOC119552614|XP_037718209.1|DSUP
OG0000033	LOC108007624|XP_036673594.1|DSUZ	LOC119563311|XP_037732572.1|DSUP
OG0000033	LOC118877527|XP_036672470.1|DSUZ, LOC108020436|XP_036671704.1|DSUZ	LOC119554734|XP_037721683.1|DSUP
OG0000033	LOC108008155|XP_016927432.2|DSUZ	LOC119551151|XP_037716271.1|DSUP
OG0000033	LOC108010823|XP_016931314.1|DSUZ	LOC119546299|XP_037708415.1|DSUP
OG0000033	LOC108012454|XP_016933333.1|DSUZ	LOC119546423|XP_037708616.1|DSUP
OG0000033	LOC108013705|XP_016935119.2|DSUZ	LOC119547670|XP_037710556.1|DSUP
OG0000033	LOC108010908|XP_016931435.1|DSUZ	LOC119546302|XP_037708421.1|DSUP
OG0000033	LOC108017678|XP_016940276.1|DSUZ	LOC119551206|XP_037716367.1|DSUP
OG0000033	LOC108017971|XP_016940757.1|DSUZ	LOC119551207|XP_037716368.1|DSUP
OG0000033	LOC108017970|XP_016940756.2|DSUZ	LOC119551205|XP_037716366.1|DSUP
OG0000033	LOC108010515|XP_016930878.2|DSUZ	LOC119552692|XP_037718345.1|DSUP
OG0000033	LOC108013858|XP_016935336.2|DSUZ, LOC118878058|XP_036675136.1|DSUZ	LOC119560194|XP_037729486.1|DSUP
OG0000033	LOC108008236|XP_016927516.1|DSUZ, LOC108008237|XP_016927517.1|DSUZ	LOC119549869|XP_037714095.1|DSUP
OG0000033	LOC108008235|XP_016927515.1|DSUZ	LOC119549868|XP_037714094.1|DSUP
OG0000033	LOC108008234|XP_016927514.1|DSUZ	LOC119549866|XP_037714089.1|DSUP
OG0000034	LOC108021477|XP_016945708.1|DSUZ	LOC119548454|XP_037711646.1|DSUP
OG0000034	LOC108021724|XP_016946052.1|DSUZ	LOC119547534|XP_037710356.1|DSUP
OG0000034	LOC108009317|XP_016929074.1|DSUZ	LOC119546306|XP_037708427.1|DSUP
OG0000034	LOC108007509|XP_016926684.2|DSUZ	LOC119563012|XP_037732131.1|DSUP
OG0000034	LOC108005694|XP_016924510.2|DSUZ	LOC119552157|XP_037717904.1|DSUP
OG0000034	LOC108005688|XP_016924502.2|DSUZ	LOC119563011|XP_037732130.1|DSUP
OG0000034	LOC108011927|XP_016932664.1|DSUZ	LOC119546951|XP_037709518.1|DSUP
OG0000035	LOC118877768|XP_036673685.1|DSUZ, LOC118877323|XP_036671482.1|DSUZ	LOC119562531|XP_037731651.1|DSUP
OG0000035	LOC118879693|XP_036678485.1|DSUZ, LOC118879346|XP_036678092.1|DSUZ, LOC118878427|XP_036677296.1|DSUZ	LOC119558615|XP_037727955.1|DSUP, LOC119559671|XP_037728655.1|DSUP
OG0000035	LOC118877441|XP_036672165.1|DSUZ, LOC118878613|XP_036677553.1|DSUZ, LOC118878581|XP_036677500.1|DSUZ, LOC118878510|XP_036677407.1|DSUZ	LOC119558644|XP_037727969.1|DSUP
OG0000035	LOC118878806|XP_036677717.1|DSUZ	LOC119554014|XP_037720659.1|DSUP
OG0000035	LOC118879420|XP_036678186.1|DSUZ	LOC119561804|XP_037731211.1|DSUP
OG0000035	LOC118879445|XP_036678213.1|DSUZ, LOC118878838|XP_036677758.1|DSUZ, LOC118878805|XP_036677715.1|DSUZ, LOC118878803|XP_036677713.1|DSUZ, LOC118878804|XP_036677714.1|DSUZ, LOC118879341|XP_036678090.1|DSUZ	LOC119551694|XP_037717091.1|DSUP, LOC119553283|XP_037719521.1|DSUP
OG0000036	LOC108019328|XP_036675087.1|DSUZ	LOC119560416|XP_037729780.1|DSUP
OG0000036	LOC108006404|XP_016925415.2|DSUZ	LOC119555899|XP_037723507.1|DSUP
OG0000036	LOC108011658|XP_016932343.2|DSUZ	LOC119560377|XP_037729713.1|DSUP
OG0000036	LOC108007854|XP_036674140.1|DSUZ	LOC119545810|XP_037707622.1|DSUP
OG0000037	LOC108018132|XP_016941074.1|DSUZ	LOC119549907|XP_037714155.1|DSUP
OG0000037	LOC108017560|XP_036672906.1|DSUZ	LOC119560063|XP_037729297.1|DSUP
OG0000037	LOC108013828|XP_016935296.2|DSUZ	LOC119560052|XP_037729285.1|DSUP
OG0000037	LOC108013829|XP_016935299.2|DSUZ	LOC119559867|XP_037728904.1|DSUP
OG0000038	LOC108020759|XP_016944626.2|DSUZ	LOC119555136|XP_037722291.1|DSUP
OG0000038	LOC108010653|XP_036670653.1|DSUZ	LOC119555124|XP_037722276.1|DSUP
OG0000039	LOC108016023|XP_016938107.2|DSUZ	LOC119560141|XP_037729421.1|DSUP
OG0000039	LOC108006280|XP_016925226.1|DSUZ	LOC119556467|XP_037724643.1|DSUP
OG0000039	LOC108006287|XP_016925235.1|DSUZ	LOC119556870|XP_037725271.1|DSUP
OG0000039	LOC108019017|XP_016942120.1|DSUZ	LOC119555839|XP_037723395.1|DSUP
OG0000040	LOC108016198|XP_036675321.1|DSUZ	LOC119556456|XP_037724634.1|DSUP
OG0000040	LOC108006036|XP_036674433.1|DSUZ	LOC119563112|XP_037732283.1|DSUP
OG0000040	LOC108006007|XP_036674432.1|DSUZ	LOC119563113|XP_037732284.1|DSUP
OG0000040	LOC108011397|XP_016932008.2|DSUZ	LOC119556472|XP_037724654.1|DSUP
OG0000040	LOC108011398|XP_036675473.1|DSUZ	LOC119556489|XP_037724679.1|DSUP
OG0000040	LOC108007390|XP_036675323.1|DSUZ	LOC119556482|XP_037724666.1|DSUP
OG0000040	LOC108007385|XP_016926531.2|DSUZ	LOC119555315|XP_037722571.1|DSUP
OG0000040	LOC108007382|XP_016926528.2|DSUZ	LOC119552243|XP_037717993.1|DSUP
OG0000040	LOC108010783|XP_016931200.1|DSUZ	LOC119546490|XP_037708720.1|DSUP
OG0000041	LOC108012086|XP_016932852.2|DSUZ	LOC119554437|XP_037721279.1|DSUP
OG0000041	LOC108007903|XP_036674596.1|DSUZ	LOC119554447|XP_037721290.1|DSUP
OG0000041	LOC108007889|XP_036674680.1|DSUZ	LOC119562401|XP_037731528.1|DSUP
OG0000041	LOC108007918|XP_016927178.2|DSUZ	LOC119550675|XP_037715466.1|DSUP
OG0000042	LOC108011952|XP_016932694.2|DSUZ	LOC119548723|XP_037712139.1|DSUP
OG0000042	LOC108017900|XP_016940559.1|DSUZ	LOC119551176|XP_037716303.1|DSUP
OG0000042	LOC108017907|XP_016940566.1|DSUZ	LOC119551178|XP_037716307.1|DSUP
OG0000042	LOC108017901|XP_016940560.1|DSUZ	LOC119551177|XP_037716304.1|DSUP
OG0000042	LOC108017904|XP_036669901.1|DSUZ	LOC119549542|XP_037713620.1|DSUP
OG0000042	LOC108017721|XP_016940320.2|DSUZ	LOC119549541|XP_037713619.1|DSUP
OG0000042	LOC108017910|XP_016940568.2|DSUZ	LOC119549540|XP_037713618.1|DSUP
OG0000042	LOC108017722|XP_016940321.2|DSUZ	LOC119549537|XP_037713608.1|DSUP
OG0000042	LOC108017720|XP_016940319.1|DSUZ	LOC119551182|XP_037716311.1|DSUP
OG0000043	LOC108006018|XP_016924950.2|DSUZ	LOC119563116|XP_037732288.1|DSUP
OG0000043	LOC108006051|XP_036674427.1|DSUZ	LOC119562926|XP_037732005.1|DSUP
OG0000043	LOC108006016|XP_036674672.1|DSUZ	LOC119563115|XP_037732286.1|DSUP
OG0000043	LOC118878135|XP_036675630.1|DSUZ	LOC119556175|XP_037724028.1|DSUP
OG0000043	LOC108006062|XP_016924995.2|DSUZ	LOC119563048|XP_037732184.1|DSUP
OG0000043	LOC108010802|XP_016931225.2|DSUZ	LOC119554418|XP_037721239.1|DSUP
OG0000043	LOC108006056|XP_016924989.2|DSUZ	LOC119556264|XP_037724244.1|DSUP
OG0000044	LOC108012094|XP_016932860.2|DSUZ	LOC119558156|XP_037727329.1|DSUP
OG0000044	LOC108007932|XP_036674251.1|DSUZ	LOC119555966|XP_037723621.1|DSUP
OG0000044	LOC108007930|XP_036674252.1|DSUZ	LOC119555955|XP_037723600.1|DSUP
OG0000044	LOC108007915|XP_016927173.2|DSUZ	LOC119563136|XP_037732321.1|DSUP
OG0000044	LOC108007906|XP_016927164.2|DSUZ	LOC119555649|XP_037723141.1|DSUP
OG0000044	LOC108007917|XP_036674250.1|DSUZ	LOC119563137|XP_037732322.1|DSUP
OG0000044	LOC108011721|XP_016932432.2|DSUZ	LOC119548482|XP_037711687.1|DSUP
OG0000045	LOC108004812|XP_036670921.1|DSUZ	LOC119553763|XP_037720298.1|DSUP
OG0000045	LOC108012264|XP_016933053.1|DSUZ, LOC108012265|XP_016933055.1|DSUZ	LOC119552534|XP_037718081.1|DSUP, LOC119554143|XP_037720848.1|DSUP
OG0000045	LOC108005813|XP_016924631.1|DSUZ	LOC119554102|XP_037720779.1|DSUP
OG0000045	LOC108005814|XP_016924632.1|DSUZ	LOC119553760|XP_037720293.1|DSUP
OG0000046	LOC108014425|XP_016936027.2|DSUZ	LOC119560295|XP_037729593.1|DSUP
OG0000046	LOC108014937|XP_016936647.1|DSUZ	LOC119555986|XP_037723641.1|DSUP
OG0000046	LOC108014936|XP_016936646.1|DSUZ	LOC119555989|XP_037723648.1|DSUP
OG0000046	LOC108015074|XP_016936802.1|DSUZ	LOC119556096|XP_037723888.1|DSUP
OG0000046	LOC108011091|XP_016931645.2|DSUZ	LOC119556859|XP_037725261.1|DSUP
OG0000046	LOC108011090|XP_016931644.1|DSUZ	LOC119553613|XP_037720003.1|DSUP
OG0000046	LOC108008133|XP_016927411.1|DSUZ	LOC119549774|XP_037713961.1|DSUP
OG0000046	LOC108011098|XP_036674670.1|DSUZ	LOC119558359|XP_037727794.1|DSUP, LOC119556004|XP_037723685.1|DSUP
OG0000047	LOC108008533|XP_016927892.1|DSUZ	LOC119550226|XP_037714721.1|DSUP
OG0000047	LOC108008555|XP_016927914.1|DSUZ	LOC119550295|XP_037714817.1|DSUP
OG0000047	LOC108019650|XP_016943022.1|DSUZ	LOC119559372|XP_037728340.1|DSUP
OG0000047	LOC108013633|XP_016935067.1|DSUZ	LOC119553262|XP_037719480.1|DSUP
OG0000047	LOC108019638|XP_016943010.1|DSUZ	LOC119559393|XP_037728384.1|DSUP
OG0000047	LOC108012941|XP_016933968.1|DSUZ	LOC119553673|XP_037720144.1|DSUP
OG0000048	LOC108011323|XP_016931922.2|DSUZ, LOC108011315|XP_016931911.1|DSUZ	LOC119553985|XP_037720620.1|DSUP, LOC119553987|XP_037720622.1|DSUP
OG0000048	LOC108007323|XP_016926460.1|DSUZ	LOC119553986|XP_037720621.1|DSUP
OG0000048	LOC108007321|XP_016926458.2|DSUZ	LOC119553984|XP_037720618.1|DSUP
OG0000048	LOC108019378|XP_016942690.1|DSUZ	LOC119555323|XP_037722579.1|DSUP
OG0000049	LOC108020793|XP_016944660.2|DSUZ	LOC119563293|XP_037732549.1|DSUP
OG0000049	LOC108020795|XP_016944662.2|DSUZ	LOC119563399|XP_037732686.1|DSUP
OG0000049	LOC108019317|XP_016942627.2|DSUZ	LOC119553498|XP_037719841.1|DSUP
OG0000049	LOC118877929|XP_036674430.1|DSUZ	LOC119555362|XP_037722631.1|DSUP
OG0000049	LOC108019319|XP_016942628.2|DSUZ	LOC119555370|XP_037722644.1|DSUP
OG0000049	LOC108020803|XP_016944672.2|DSUZ	LOC119558111|XP_037727267.1|DSUP
OG0000050	LOC108009777|XP_016929902.1|DSUZ	LOC119549468|XP_037713498.1|DSUP
OG0000050	LOC118878833|XP_036677754.1|DSUZ, LOC108007679|XP_036672301.1|DSUZ	LOC119555005|XP_037722074.1|DSUP
OG0000050	LOC108007675|XP_016926887.1|DSUZ, LOC118878829|XP_036677750.1|DSUZ	LOC119554439|XP_037721277.1|DSUP
OG0000050	LOC108007678|XP_016926890.1|DSUZ, LOC118878832|XP_036677753.1|DSUZ	LOC119554992|XP_037722058.1|DSUP
OG0000050	LOC108007676|XP_016926888.1|DSUZ, LOC118878830|XP_036677751.1|DSUZ	LOC119555302|XP_037722547.1|DSUP
OG0000050	LOC118878828|XP_036677749.1|DSUZ, LOC108007665|XP_016926876.1|DSUZ, LOC108007667|XP_016926878.2|DSUZ, LOC118878834|XP_036677756.1|DSUZ	LOC119554440|XP_037721278.1|DSUP
OG0000050	LOC108007677|XP_016926889.1|DSUZ, LOC118878831|XP_036677752.1|DSUZ	LOC119554997|XP_037722064.1|DSUP
OG0000051	LOC108007968|XP_016927228.1|DSUZ	LOC119560029|XP_037729252.1|DSUP
OG0000051	LOC108019243|XP_016942528.2|DSUZ	LOC119551943|XP_037717559.1|DSUP
OG0000051	LOC108010880|XP_036675361.1|DSUZ, LOC118877892|XP_036674208.1|DSUZ	LOC119546183|XP_037708239.1|DSUP
OG0000051	LOC108017397|XP_036673834.1|DSUZ	LOC119556804|XP_037725175.1|DSUP
OG0000051	LOC108019259|XP_016942548.2|DSUZ	LOC119556794|XP_037725162.1|DSUP
OG0000052	LOC108016209|XP_016938326.2|DSUZ	LOC119560909|XP_037730537.1|DSUP
OG0000052	LOC108017445|XP_036674526.1|DSUZ	LOC119562894|XP_037731939.1|DSUP
OG0000052	LOC108016205|XP_016938321.2|DSUZ	LOC119560209|XP_037729495.1|DSUP
OG0000052	LOC108016212|XP_016938330.1|DSUZ	LOC119560185|XP_037729475.1|DSUP
OG0000052	LOC108016207|XP_016938323.1|DSUZ	LOC119560154|XP_037729437.1|DSUP
OG0000052	LOC108018024|XP_016940878.1|DSUZ	LOC119549090|XP_037712749.1|DSUP
OG0000052	LOC108018025|XP_016940880.1|DSUZ	LOC119549091|XP_037712751.1|DSUP
OG0000053	LOC108019583|XP_016942913.1|DSUZ	LOC119549495|XP_037713527.1|DSUP
OG0000053	LOC108019582|XP_016942912.1|DSUZ	LOC119551763|XP_037717217.1|DSUP
OG0000053	LOC108019580|XP_016942908.1|DSUZ	LOC119551749|XP_037717203.1|DSUP
OG0000053	LOC108019595|XP_016942926.1|DSUZ	LOC119551753|XP_037717206.1|DSUP
OG0000054	LOC108007018|XP_016926113.2|DSUZ	LOC119556528|XP_037724737.1|DSUP
OG0000054	LOC108007014|XP_016926109.2|DSUZ	LOC119563344|XP_037732619.1|DSUP
OG0000054	LOC108007012|XP_016926106.2|DSUZ	LOC119563343|XP_037732618.1|DSUP
OG0000054	LOC108007023|XP_016926117.2|DSUZ	LOC119552964|XP_037718891.1|DSUP
OG0000054	LOC108007019|XP_016926114.2|DSUZ	LOC119555707|XP_037723302.1|DSUP
OG0000055	LOC108016465|XP_016938609.1|DSUZ	LOC119545654|XP_037707308.1|DSUP, LOC119545656|XP_037707310.1|DSUP, LOC119545655|XP_037707309.1|DSUP
OG0000055	LOC108006756|XP_016925797.2|DSUZ	LOC119545657|XP_037707311.1|DSUP
OG0000055	LOC108016454|XP_016938596.1|DSUZ	LOC119545658|XP_037707312.1|DSUP
OG0000056	LOC108011021|XP_036674004.1|DSUZ	LOC119563020|XP_037732144.1|DSUP
OG0000056	LOC108011020|XP_036674003.1|DSUZ	LOC119563019|XP_037732142.1|DSUP
OG0000056	LOC108011024|XP_016931542.2|DSUZ	LOC119563022|XP_037732148.1|DSUP
OG0000056	LOC108011022|XP_016931540.2|DSUZ	LOC119563021|XP_037732147.1|DSUP
OG0000056	LOC108018752|XP_016941818.1|DSUZ	LOC119556291|XP_037724281.1|DSUP
OG0000056	LOC108018751|XP_016941817.2|DSUZ	LOC119553956|XP_037720582.1|DSUP
OG0000058	LOC108008838|XP_016928233.1|DSUZ	LOC119551503|XP_037716797.1|DSUP
OG0000058	LOC108008882|XP_016928279.1|DSUZ	LOC119546999|XP_037709593.1|DSUP, LOC119546998|XP_037709592.1|DSUP
OG0000058	LOC108004630|XP_016923063.1|DSUZ	LOC119548424|XP_037711591.1|DSUP
OG0000058	LOC108008875|XP_016928269.1|DSUZ	LOC119551928|XP_037717493.1|DSUP
OG0000058	LOC108010497|XP_016930860.1|DSUZ	LOC119546720|XP_037709134.1|DSUP
OG0000058	LOC108011123|XP_016931684.1|DSUZ	LOC119556721|XP_037725047.1|DSUP
OG0000059	LOC108010906|XP_016931395.2|DSUZ	LOC119559409|XP_037728412.1|DSUP
OG0000059	LOC108004991|XP_016923598.2|DSUZ	LOC119560931|XP_037730598.1|DSUP
OG0000059	LOC108004995|XP_036675477.1|DSUZ	LOC119560508|XP_037729914.1|DSUP
OG0000059	LOC108010901|XP_016931379.2|DSUZ	LOC119556499|XP_037724690.1|DSUP
OG0000059	LOC108010897|XP_016931376.2|DSUZ	LOC119556077|XP_037723838.1|DSUP
OG0000059	LOC108010892|XP_036675426.1|DSUZ	LOC119556689|XP_037725016.1|DSUP
OG0000059	LOC108010889|XP_016931367.2|DSUZ	LOC119556184|XP_037724057.1|DSUP
OG0000060	LOC108005298|XP_016923997.1|DSUZ	LOC119556360|XP_037724450.1|DSUP
OG0000060	LOC108009039|XP_016928528.1|DSUZ	LOC119547032|XP_037709634.1|DSUP
OG0000060	LOC108011241|XP_016931834.2|DSUZ	LOC119561007|XP_037730755.1|DSUP
OG0000060	LOC108012147|XP_016932927.2|DSUZ	LOC119550934|XP_037715889.1|DSUP
OG0000060	LOC108005224|XP_016923903.1|DSUZ	LOC119556787|XP_037725149.1|DSUP
OG0000060	LOC108011810|XP_016932540.1|DSUZ	LOC119547296|XP_037710013.1|DSUP
OG0000061	LOC108008066|XP_016927350.1|DSUZ	LOC119547297|XP_037710014.1|DSUP
OG0000061	LOC108011189|XP_016931772.1|DSUZ	LOC119547411|XP_037710188.1|DSUP
OG0000061	LOC108009548|XP_016929484.1|DSUZ	LOC119547153|XP_037709799.1|DSUP
OG0000061	LOC108010573|XP_036676705.1|DSUZ	LOC119547482|XP_037710295.1|DSUP
OG0000062	LOC108015083|XP_016936812.1|DSUZ	LOC119557553|XP_037726263.1|DSUP
OG0000062	LOC108016949|XP_016939375.1|DSUZ	LOC119548633|XP_037711950.1|DSUP
OG0000062	LOC108016941|XP_016939363.1|DSUZ	LOC119548634|XP_037711951.1|DSUP
OG0000062	LOC108014192|XP_016935747.1|DSUZ	LOC119546355|XP_037708511.1|DSUP
OG0000062	LOC108008804|XP_016928198.1|DSUZ	LOC119551049|XP_037716093.1|DSUP
OG0000062	LOC108019095|XP_016942282.1|DSUZ, LOC108019076|XP_016942230.1|DSUZ	LOC119545959|XP_037707853.1|DSUP
OG0000062	LOC108019103|XP_036676902.1|DSUZ	LOC119547494|XP_037710312.1|DSUP, LOC119546282|XP_037708390.1|DSUP
OG0000063	LOC108007361|XP_036673723.1|DSUZ	LOC119547939|XP_037710918.1|DSUP, LOC119551968|XP_037717607.1|DSUP
OG0000063	LOC108007341|XP_036673724.1|DSUZ	LOC119547960|XP_037710940.1|DSUP
OG0000063	LOC108007360|XP_016926501.1|DSUZ	LOC119547949|XP_037710930.1|DSUP, LOC119547929|XP_037710907.1|DSUP
OG0000063	LOC108012795|XP_016933718.1|DSUZ	LOC119554636|XP_037721561.1|DSUP
OG0000063	LOC108012616|XP_016933525.2|DSUZ	LOC119553691|XP_037720174.1|DSUP
OG0000063	LOC108012576|XP_016933479.1|DSUZ	LOC119553169|XP_037719333.1|DSUP
OG0000063	LOC108012502|XP_016933399.1|DSUZ	LOC119553170|XP_037719334.1|DSUP
OG0000064	LOC108012433|XP_016933287.1|DSUZ	LOC119553545|XP_037719912.1|DSUP
OG0000065	LOC108018380|XP_036672586.1|DSUZ	LOC119561047|XP_037730805.1|DSUP
OG0000065	LOC108019746|XP_016943174.1|DSUZ	LOC119551150|XP_037716270.1|DSUP
OG0000065	LOC118877555|XP_036672587.1|DSUZ, LOC108018714|XP_036672583.1|DSUZ	LOC119561050|XP_037730810.1|DSUP, LOC119561049|XP_037730809.1|DSUP
OG0000065	LOC108018713|XP_016941774.2|DSUZ	LOC119561048|XP_037730807.1|DSUP
