Orthogroup	DSUZ.longest_only	DGUA.longest_only
OG0000045	LOC108012264|XP_016933053.1|DSUZ, LOC108012265|XP_016933055.1|DSUZ	LOC117587010|XP_034133310.1|DGUA
OG0000045	LOC108005813|XP_016924631.1|DSUZ	LOC117579473|XP_034121255.1|DGUA
OG0000045	LOC108005814|XP_016924632.1|DSUZ	LOC117579463|XP_034121242.1|DGUA
OG0000046	LOC108014425|XP_016936027.2|DSUZ	LOC117589785|XP_034137874.1|DGUA
OG0000046	LOC108014937|XP_016936647.1|DSUZ, LOC108014936|XP_016936646.1|DSUZ	LOC117591350|XP_034140469.1|DGUA
OG0000046	LOC108015074|XP_016936802.1|DSUZ	LOC117592033|XP_034141382.1|DGUA
OG0000046	LOC108011093|XP_036674691.1|DSUZ, LOC108011091|XP_016931645.2|DSUZ, LOC108011090|XP_016931644.1|DSUZ, LOC108008133|XP_016927411.1|DSUZ, LOC108011098|XP_036674670.1|DSUZ	LOC117583276|XP_034127392.1|DGUA
OG0000047	LOC108008533|XP_016927892.1|DSUZ	LOC117591384|XP_034140523.1|DGUA
OG0000047	LOC108008555|XP_016927914.1|DSUZ	LOC117592295|XP_034141855.1|DGUA
OG0000047	LOC108019650|XP_016943022.1|DSUZ	LOC117582832|XP_034126782.1|DGUA
OG0000047	LOC108013633|XP_016935067.1|DSUZ	LOC117579417|XP_034121187.1|DGUA, LOC117580177|XP_034122427.1|DGUA
OG0000047	LOC108019638|XP_016943010.1|DSUZ	LOC117591732|XP_034140939.1|DGUA
OG0000047	LOC108012941|XP_016933968.1|DSUZ	LOC117580178|XP_034122428.1|DGUA
OG0000048	LOC108011323|XP_016931922.2|DSUZ, LOC108011315|XP_016931911.1|DSUZ	LOC117588952|XP_034136425.1|DGUA, LOC117588948|XP_034136419.1|DGUA
OG0000048	LOC108007321|XP_016926458.2|DSUZ	LOC117589276|XP_034136957.1|DGUA
OG0000048	LOC108019378|XP_016942690.1|DSUZ	LOC117588957|XP_034136435.1|DGUA
OG0000049	LOC108020793|XP_016944660.2|DSUZ	LOC117583088|XP_034127157.1|DGUA
OG0000049	LOC108020795|XP_016944662.2|DSUZ	LOC117583087|XP_034127156.1|DGUA
OG0000049	LOC108019317|XP_016942627.2|DSUZ	LOC117583320|XP_034127470.1|DGUA
OG0000049	LOC118877929|XP_036674430.1|DSUZ	LOC117583322|XP_034127471.1|DGUA
OG0000049	LOC108019319|XP_016942628.2|DSUZ	LOC117583323|XP_034127472.1|DGUA
OG0000049	LOC108020803|XP_016944672.2|DSUZ	LOC117583085|XP_034127153.1|DGUA
OG0000050	LOC108009777|XP_016929902.1|DSUZ	LOC117592164|XP_034141627.1|DGUA
OG0000050	LOC118878833|XP_036677754.1|DSUZ, LOC108007679|XP_036672301.1|DSUZ	LOC117580439|XP_034122886.1|DGUA
OG0000050	LOC108007666|XP_016926877.2|DSUZ, LOC118878835|XP_036677757.1|DSUZ, LOC108007675|XP_016926887.1|DSUZ, LOC118878829|XP_036677750.1|DSUZ	LOC117580435|XP_034122881.1|DGUA
OG0000050	LOC108007678|XP_016926890.1|DSUZ, LOC118878832|XP_036677753.1|DSUZ	LOC117580059|XP_034122189.1|DGUA
OG0000050	LOC108007676|XP_016926888.1|DSUZ, LOC118878830|XP_036677751.1|DSUZ	LOC117580437|XP_034122884.1|DGUA, LOC117580438|XP_034122885.1|DGUA
OG0000050	LOC118878828|XP_036677749.1|DSUZ, LOC108007665|XP_016926876.1|DSUZ, LOC108007667|XP_016926878.2|DSUZ, LOC118878834|XP_036677756.1|DSUZ	LOC117580434|XP_034122880.1|DGUA
OG0000050	LOC108007677|XP_016926889.1|DSUZ, LOC118878831|XP_036677752.1|DSUZ	LOC117580436|XP_034122883.1|DGUA
OG0000051	LOC108007968|XP_016927228.1|DSUZ	LOC117584976|XP_034130071.1|DGUA
OG0000051	LOC108008061|XP_016927332.1|DSUZ	LOC117589573|XP_034137517.1|DGUA, LOC117589575|XP_034137522.1|DGUA
OG0000051	LOC108019243|XP_016942528.2|DSUZ, LOC108010880|XP_036675361.1|DSUZ, LOC118877892|XP_036674208.1|DSUZ, LOC108017397|XP_036673834.1|DSUZ, LOC108019259|XP_016942548.2|DSUZ	LOC117586424|XP_034132352.1|DGUA, LOC117586281|XP_034132126.1|DGUA
OG0000052	LOC108016205|XP_016938321.2|DSUZ, LOC108016212|XP_016938330.1|DSUZ, LOC108016207|XP_016938323.1|DSUZ	LOC117585521|XP_034130918.1|DGUA
OG0000052	LOC108018024|XP_016940878.1|DSUZ	LOC117579366|XP_034121106.1|DGUA
OG0000052	LOC108018025|XP_016940880.1|DSUZ	LOC117579361|XP_034121090.1|DGUA
OG0000053	LOC108019582|XP_016942912.1|DSUZ	LOC117591851|XP_034141110.1|DGUA
OG0000053	LOC108019581|XP_016942910.1|DSUZ	LOC117591850|XP_034141108.1|DGUA
OG0000053	LOC108019580|XP_016942908.1|DSUZ	LOC117591849|XP_034141106.1|DGUA
OG0000053	LOC108019595|XP_016942926.1|DSUZ	LOC117589695|XP_034137786.1|DGUA
OG0000054	LOC108007018|XP_016926113.2|DSUZ	LOC117591710|XP_034140920.1|DGUA, LOC117585614|XP_034131065.1|DGUA, LOC117585423|XP_034130788.1|DGUA
OG0000054	LOC108007014|XP_016926109.2|DSUZ, LOC108007012|XP_016926106.2|DSUZ	LOC117585613|XP_034131060.1|DGUA
OG0000054	LOC108007023|XP_016926117.2|DSUZ	LOC117585615|XP_034131067.1|DGUA
OG0000056	LOC108011021|XP_036674004.1|DSUZ	LOC117582718|XP_034126532.1|DGUA
OG0000056	LOC108011020|XP_036674003.1|DSUZ	LOC117582720|XP_034126536.1|DGUA
OG0000056	LOC108011024|XP_016931542.2|DSUZ, LOC108011023|XP_016931541.2|DSUZ, LOC108011022|XP_016931540.2|DSUZ	LOC117582719|XP_034126535.1|DGUA
OG0000056	LOC108018752|XP_016941818.1|DSUZ	LOC117589786|XP_034137875.1|DGUA
OG0000056	LOC108018751|XP_016941817.2|DSUZ	LOC117589687|XP_034137734.1|DGUA
OG0000058	LOC108008882|XP_016928279.1|DSUZ, LOC108004630|XP_016923063.1|DSUZ	LOC117581983|XP_034125368.1|DGUA
OG0000058	LOC108010497|XP_016930860.1|DSUZ	LOC117588075|XP_034135031.1|DGUA
OG0000058	LOC108011123|XP_016931684.1|DSUZ	LOC117580786|XP_034123373.1|DGUA
OG0000059	LOC108010906|XP_016931395.2|DSUZ	LOC117582883|XP_034126847.1|DGUA
OG0000059	LOC108004991|XP_016923598.2|DSUZ	LOC117583116|XP_034127192.1|DGUA
OG0000059	LOC108004995|XP_036675477.1|DSUZ	LOC117583225|XP_034127335.1|DGUA
OG0000059	LOC108010901|XP_016931379.2|DSUZ	LOC117582882|XP_034126846.1|DGUA
OG0000059	LOC108010889|XP_016931367.2|DSUZ	LOC117582940|XP_034126935.1|DGUA
OG0000060	LOC108005298|XP_016923997.1|DSUZ	LOC117591001|XP_034139974.1|DGUA
OG0000060	LOC108009039|XP_016928528.1|DSUZ	LOC117582364|XP_034125913.1|DGUA
OG0000060	LOC108011241|XP_016931834.2|DSUZ	LOC117586071|XP_034131812.1|DGUA
OG0000060	LOC108012147|XP_016932927.2|DSUZ	LOC117583542|XP_034127790.1|DGUA
OG0000060	LOC108005224|XP_016923903.1|DSUZ	LOC117580826|XP_034123438.1|DGUA
OG0000061	LOC108008066|XP_016927350.1|DSUZ	LOC117584177|XP_034128835.1|DGUA
OG0000061	LOC108011189|XP_016931772.1|DSUZ	LOC117583930|XP_034128502.1|DGUA
OG0000061	LOC108009548|XP_016929484.1|DSUZ	LOC117584180|XP_034128838.1|DGUA
OG0000062	LOC108015083|XP_016936812.1|DSUZ	LOC117590396|XP_034138880.1|DGUA
OG0000062	LOC108016949|XP_016939375.1|DSUZ	LOC117587653|XP_034134434.1|DGUA
OG0000063	LOC108007361|XP_036673723.1|DSUZ, LOC108007341|XP_036673724.1|DSUZ	LOC117586757|XP_034132957.1|DGUA
OG0000063	LOC108007360|XP_016926501.1|DSUZ	LOC117586756|XP_034132956.1|DGUA
OG0000063	LOC108012795|XP_016933718.1|DSUZ	LOC117580520|XP_034123004.1|DGUA
OG0000063	LOC108012616|XP_016933525.2|DSUZ	LOC117579292|XP_034120988.1|DGUA
OG0000063	LOC108012576|XP_016933479.1|DSUZ, LOC108012502|XP_016933399.1|DSUZ	LOC117579291|XP_034120986.1|DGUA
OG0000064	LOC118878837|XP_036677759.1|DSUZ, LOC118876785|XP_036678236.1|DSUZ	LOC117585466|XP_034130848.1|DGUA, LOC117582043|XP_034125476.1|DGUA
OG0000064	LOC108012433|XP_016933287.1|DSUZ	LOC117587642|XP_034134418.1|DGUA
OG0000065	LOC108018380|XP_036672586.1|DSUZ	LOC117583018|XP_034127060.1|DGUA
OG0000065	LOC108015662|XP_016937647.2|DSUZ	LOC117582935|XP_034126927.1|DGUA
OG0000065	LOC108015669|XP_036673839.1|DSUZ	LOC117582936|XP_034126928.1|DGUA
OG0000065	LOC108015657|XP_036673844.1|DSUZ	LOC117582933|XP_034126925.1|DGUA
OG0000066	LOC108005211|XP_016923889.1|DSUZ	LOC117581501|XP_034124644.1|DGUA
OG0000066	LOC108016054|XP_016938136.1|DSUZ	LOC117586042|XP_034131778.1|DGUA
OG0000066	LOC108014819|XP_016936505.2|DSUZ	LOC117582974|XP_034126986.1|DGUA
OG0000066	LOC108009663|XP_016929682.1|DSUZ	LOC117591066|XP_034140058.1|DGUA
OG0000066	LOC108007006|XP_016926101.2|DSUZ	LOC117585048|XP_034130198.1|DGUA
OG0000066	LOC108009981|XP_016930245.1|DSUZ	LOC117587600|XP_034134341.1|DGUA
OG0000067	LOC108018360|XP_036672819.1|DSUZ	LOC117589502|XP_034137375.1|DGUA
OG0000067	LOC108011429|XP_016932047.1|DSUZ	LOC117579493|XP_034121284.1|DGUA
OG0000067	LOC108008496|XP_016927850.1|DSUZ	LOC117591024|XP_034140007.1|DGUA
OG0000067	LOC108011430|XP_036670601.1|DSUZ	LOC117579492|XP_034121282.1|DGUA
OG0000067	LOC108012571|XP_016933475.1|DSUZ	LOC117589212|XP_034136847.1|DGUA
OG0000068	LOC108015543|XP_036672326.1|DSUZ	LOC117580519|XP_034123003.1|DGUA
OG0000068	LOC108020078|XP_036672611.1|DSUZ, LOC108015958|XP_036673428.1|DSUZ, LOC108012701|XP_036672080.1|DSUZ, LOC108018226|XP_016941234.1|DSUZ	LOC117579302|XP_034121001.1|DGUA, LOC117581720|XP_034124991.1|DGUA
OG0000068	LOC108015246|XP_016937086.1|DSUZ	LOC117581342|XP_034124357.1|DGUA
OG0000069	LOC108008583|XP_016927949.1|DSUZ	LOC117592210|XP_034141713.1|DGUA
OG0000070	LOC108010939|XP_016931440.1|DSUZ, LOC108008584|XP_016927954.1|DSUZ	LOC117587796|XP_034134632.1|DGUA
OG0000070	LOC108014746|XP_036671592.1|DSUZ	LOC117581211|XP_034124075.1|DGUA
OG0000070	LOC108008382|XP_016927718.1|DSUZ	LOC117587545|XP_034134242.1|DGUA
OG0000070	LOC108016673|XP_016938880.1|DSUZ	LOC117587797|XP_034134633.1|DGUA
OG0000071	LOC108010694|XP_036670542.1|DSUZ	LOC117580534|XP_034123019.1|DGUA
OG0000071	LOC118877301|XP_036671340.1|DSUZ	LOC117579680|XP_034121559.1|DGUA
OG0000071	LOC108013781|XP_016935236.2|DSUZ	LOC117579679|XP_034121558.1|DGUA
OG0000072	LOC108008238|XP_016927518.1|DSUZ	LOC117592384|XP_034141985.1|DGUA
OG0000072	LOC108010178|XP_016930510.2|DSUZ	LOC117592296|XP_034141857.1|DGUA
OG0000073	LOC108006185|XP_016925109.1|DSUZ	LOC117578569|XP_034120037.1|DGUA
OG0000073	LOC108016759|XP_036676337.1|DSUZ	LOC117588625|XP_034135936.1|DGUA
OG0000073	LOC108013859|XP_036672571.1|DSUZ, LOC108017156|XP_036675209.1|DSUZ	LOC117589637|XP_034137623.1|DGUA
OG0000074	LOC108012499|XP_036670611.1|DSUZ, LOC108012409|XP_016933258.1|DSUZ	LOC117587150|XP_034133548.1|DGUA, LOC117587426|XP_034133988.1|DGUA
OG0000074	LOC108004794|XP_016923335.2|DSUZ	LOC117586962|XP_034133225.1|DGUA
OG0000075	LOC108013328|XP_016934616.1|DSUZ	LOC117579262|XP_034120946.1|DGUA
OG0000075	LOC108013578|XP_016934994.1|DSUZ	LOC117579268|XP_034120955.1|DGUA
OG0000075	LOC108012554|XP_016933456.2|DSUZ, LOC108013579|XP_016934995.1|DSUZ	LOC117579272|XP_034120958.1|DGUA
OG0000075	LOC108013329|XP_016934617.1|DSUZ	LOC117579269|XP_034120956.1|DGUA
OG0000076	LOC108005825|XP_036670890.1|DSUZ	LOC117579058|XP_034120653.1|DGUA
OG0000076	LOC108014332|XP_036673815.1|DSUZ, LOC108019254|XP_036673770.1|DSUZ	LOC117586443|XP_034132372.1|DGUA, LOC117586418|XP_034132346.1|DGUA
OG0000076	LOC108015039|XP_016936760.1|DSUZ	LOC117590327|XP_034138711.1|DGUA
OG0000076	LOC108015414|XP_016937334.1|DSUZ	LOC117590326|XP_034138710.1|DGUA
OG0000077	LOC108015852|XP_016937909.1|DSUZ	LOC117583765|XP_034128208.1|DGUA
OG0000077	LOC108010141|XP_016930463.1|DSUZ	LOC117578654|XP_034120163.1|DGUA
OG0000077	LOC108014833|XP_016936524.2|DSUZ	LOC117583686|XP_034128052.1|DGUA
OG0000078	LOC108008657|XP_016928031.1|DSUZ	LOC117581097|XP_034123881.1|DGUA
OG0000078	LOC108006897|XP_016925974.2|DSUZ	LOC117588902|XP_034136350.1|DGUA
OG0000078	LOC108011262|XP_036675195.1|DSUZ	LOC117586436|XP_034132364.1|DGUA
OG0000078	LOC108015391|XP_016937300.1|DSUZ	LOC117588496|XP_034135697.1|DGUA
OG0000078	LOC108016956|XP_016939380.1|DSUZ	LOC117581264|XP_034124165.1|DGUA
OG0000079	LOC108008363|XP_016927693.1|DSUZ, LOC108008373|XP_016927706.1|DSUZ	LOC117582616|XP_034126381.1|DGUA
OG0000079	LOC108010440|XP_016930790.1|DSUZ	LOC117582615|XP_034126380.1|DGUA
OG0000080	LOC108008669|XP_016928052.2|DSUZ, LOC108018488|XP_016941536.1|DSUZ	LOC117592694|XP_034142549.1|DGUA, LOC117584421|XP_034129184.1|DGUA, LOC117580573|XP_034123072.1|DGUA
OG0000080	LOC108009443|XP_016929282.1|DSUZ	LOC117586467|XP_034132445.1|DGUA
OG0000081	LOC108012473|XP_016933353.1|DSUZ	LOC117586955|XP_034133218.1|DGUA
OG0000082	LOC108005981|XP_016924910.2|DSUZ	LOC117584905|XP_034129938.1|DGUA
OG0000082	LOC108006237|XP_016925166.2|DSUZ, LOC108020861|XP_036674571.1|DSUZ, LOC118877946|XP_036674572.1|DSUZ, LOC108006234|XP_036672863.1|DSUZ	LOC117589906|XP_034138069.1|DGUA
OG0000083	LOC108021699|XP_016946017.1|DSUZ	LOC117584370|XP_034129100.1|DGUA
OG0000083	LOC108019227|XP_016942512.1|DSUZ, LOC108018957|XP_016942050.1|DSUZ	LOC117591765|XP_034140968.1|DGUA, LOC117584781|XP_034129778.1|DGUA
OG0000083	LOC108021302|XP_016945444.1|DSUZ	LOC117584140|XP_034128787.1|DGUA
OG0000084	LOC108019885|XP_016943446.1|DSUZ	LOC117584511|XP_034129342.1|DGUA
OG0000084	LOC108017776|XP_016940388.1|DSUZ	LOC117587100|XP_034133482.1|DGUA
OG0000085	LOC108017929|XP_036669795.1|DSUZ	LOC117584787|XP_034129794.1|DGUA
OG0000085	LOC108018199|XP_016941204.1|DSUZ	LOC117592638|XP_034142472.1|DGUA
OG0000085	LOC108017928|XP_036669794.1|DSUZ	LOC117584775|XP_034129774.1|DGUA
OG0000086	LOC108009612|XP_016929587.1|DSUZ	LOC117591981|XP_034141311.1|DGUA
OG0000087	LOC108006715|XP_016925785.1|DSUZ	LOC117587854|XP_034134711.1|DGUA
OG0000087	LOC108013454|XP_016934823.1|DSUZ	LOC117590892|XP_034139815.1|DGUA
OG0000087	LOC108010645|XP_016931036.1|DSUZ	LOC117587527|XP_034134219.1|DGUA
OG0000088	LOC108018081|XP_016940973.1|DSUZ	LOC117591442|XP_034140602.1|DGUA
OG0000088	LOC108010533|XP_016930904.1|DSUZ	LOC117591452|XP_034140612.1|DGUA
OG0000088	LOC108017064|XP_016939511.1|DSUZ	LOC117579316|XP_034121020.1|DGUA
OG0000088	LOC108009734|XP_016929807.1|DSUZ	LOC117578545|XP_034120007.1|DGUA
OG0000088	LOC108017056|XP_016939503.2|DSUZ	LOC117579295|XP_034120991.1|DGUA
OG0000089	LOC108017134|XP_016939601.1|DSUZ	LOC117586065|XP_034131804.1|DGUA
OG0000089	LOC108012396|XP_016933244.1|DSUZ	LOC117580023|XP_034122138.1|DGUA
OG0000090	LOC108009148|XP_016928740.1|DSUZ	LOC117592026|XP_034141376.1|DGUA
OG0000090	LOC108008436|XP_016927775.1|DSUZ	LOC117592024|XP_034141370.1|DGUA
OG0000090	LOC108020200|XP_016943797.1|DSUZ	LOC117579331|XP_034121048.1|DGUA
OG0000090	LOC108013274|XP_016934533.1|DSUZ	LOC117587279|XP_034133756.1|DGUA
OG0000091	LOC108007205|XP_036674733.1|DSUZ	LOC117582702|XP_034126503.1|DGUA
OG0000091	LOC108021626|XP_016945921.1|DSUZ	LOC117584351|XP_034129075.1|DGUA
OG0000091	LOC108017510|XP_036673504.1|DSUZ, LOC108020281|XP_036677911.1|DSUZ	LOC117589947|XP_034138129.1|DGUA
OG0000091	LOC108017517|XP_016940076.2|DSUZ, LOC118879030|XP_036677910.1|DSUZ	LOC117589742|XP_034137813.1|DGUA
OG0000092	LOC108007922|XP_016927181.2|DSUZ	LOC117585928|XP_034131585.1|DGUA
OG0000092	LOC108007901|XP_016927158.2|DSUZ	LOC117585910|XP_034131563.1|DGUA
OG0000092	LOC108007927|XP_016927187.2|DSUZ	LOC117585924|XP_034131582.1|DGUA
OG0000093	LOC108017965|XP_016940733.1|DSUZ	LOC117581781|XP_034125096.1|DGUA
OG0000093	LOC108015401|XP_016937310.2|DSUZ, LOC108008101|XP_016927380.2|DSUZ	LOC117591822|XP_034141050.1|DGUA
OG0000093	LOC108015362|XP_016937266.1|DSUZ	LOC117590334|XP_034138719.1|DGUA
OG0000094	LOC108012257|XP_016933045.2|DSUZ	LOC117579446|XP_034121226.1|DGUA
OG0000094	LOC108014341|XP_016935913.1|DSUZ	LOC117583138|XP_034127220.1|DGUA
OG0000096	LOC108005944|XP_016924862.1|DSUZ	LOC117583520|XP_034127757.1|DGUA
OG0000096	LOC108021485|XP_016945715.1|DSUZ	LOC117583521|XP_034127758.1|DGUA
OG0000096	LOC108006768|XP_036674772.1|DSUZ, LOC118878143|XP_036675694.1|DSUZ	LOC117589840|XP_034137983.1|DGUA
OG0000096	LOC108005977|XP_016924907.1|DSUZ	LOC117587944|XP_034134834.1|DGUA
OG0000097	LOC118877444|XP_036672181.1|DSUZ, LOC108011017|XP_016931534.1|DSUZ, LOC118877448|XP_036672237.1|DSUZ	LOC117579609|XP_034121434.1|DGUA
OG0000097	LOC108017049|XP_036671976.1|DSUZ	LOC117580541|XP_034123026.1|DGUA, LOC117579468|XP_034121248.1|DGUA
OG0000097	LOC108010507|XP_016930873.2|DSUZ, LOC108015617|XP_036671854.1|DSUZ	LOC117579430|XP_034121203.1|DGUA
OG0000098	LOC108018693|XP_036672581.1|DSUZ	LOC117583017|XP_034127059.1|DGUA
OG0000099	LOC108016827|XP_016939133.1|DSUZ	LOC117581162|XP_034123995.1|DGUA
OG0000099	LOC108016981|XP_016939415.1|DSUZ	LOC117580660|XP_034123163.1|DGUA
OG0000100	LOC108008543|XP_016927903.1|DSUZ	LOC117584649|XP_034129959.1|DGUA
OG0000100	LOC108016414|XP_016938552.1|DSUZ	LOC117585068|XP_034130221.1|DGUA, LOC117589869|XP_034138028.1|DGUA
OG0000101	LOC108020440|XP_036670524.1|DSUZ	LOC117580405|XP_034122843.1|DGUA
OG0000101	LOC118877222|XP_036670523.1|DSUZ	LOC117580404|XP_034122842.1|DGUA
OG0000101	LOC118877329|XP_036671513.1|DSUZ	LOC117580403|XP_034122841.1|DGUA
OG0000102	LOC108009336|XP_016929103.1|DSUZ	LOC117586238|XP_034132070.1|DGUA
OG0000102	LOC108009476|XP_016929345.1|DSUZ	LOC117578519|XP_034119958.1|DGUA
OG0000103	LOC108012611|XP_016933519.1|DSUZ	LOC117579797|XP_034121756.1|DGUA
OG0000103	LOC108019406|XP_016942716.2|DSUZ	LOC117587389|XP_034133934.1|DGUA
OG0000103	LOC108010501|XP_016930863.2|DSUZ	LOC117587388|XP_034133933.1|DGUA
OG0000103	LOC108009753|XP_016929854.1|DSUZ	LOC117583109|XP_034127185.1|DGUA
OG0000104	LOC108008643|XP_016928021.1|DSUZ	LOC117588188|XP_034135199.1|DGUA
OG0000104	LOC108018835|XP_036671763.1|DSUZ	LOC117589106|XP_034136649.1|DGUA
OG0000105	LOC108014115|XP_016935629.2|DSUZ, LOC108014116|XP_016935630.2|DSUZ, LOC108018286|XP_016941301.2|DSUZ, LOC108018333|XP_016941363.2|DSUZ, LOC108019558|XP_016942884.1|DSUZ	LOC117589745|XP_034137817.1|DGUA
OG0000105	LOC108019998|XP_036673113.1|DSUZ	LOC117586422|XP_034132350.1|DGUA
OG0000105	LOC118877652|XP_036673146.1|DSUZ, LOC108007058|XP_036673468.1|DSUZ	LOC117586439|XP_034132368.1|DGUA
OG0000105	LOC108007036|XP_016926132.2|DSUZ, LOC108007052|XP_016926148.1|DSUZ	LOC117586438|XP_034132367.1|DGUA
OG0000107	LOC108008259|XP_016927537.1|DSUZ	LOC117592386|XP_034141988.1|DGUA
OG0000107	LOC108012670|XP_016933589.1|DSUZ, LOC108012988|XP_016934089.1|DSUZ, LOC108013596|XP_016935022.1|DSUZ	LOC117584664|XP_034129583.1|DGUA
OG0000107	LOC108018663|XP_016941724.2|DSUZ, LOC108010416|XP_016930765.2|DSUZ, LOC108008260|XP_016927538.1|DSUZ, LOC108018456|XP_036668919.1|DSUZ	LOC117592533|XP_034142284.1|DGUA
OG0000109	LOC108005294|XP_016923988.1|DSUZ	LOC117584465|XP_034129274.1|DGUA
OG0000110	LOC118877474|XP_036672419.1|DSUZ	LOC117579137|XP_034120769.1|DGUA
OG0000110	LOC108018764|XP_036672071.1|DSUZ	LOC117579140|XP_034120771.1|DGUA
OG0000110	LOC108005797|XP_016924616.1|DSUZ	LOC117579139|XP_034120770.1|DGUA
OG0000110	LOC108005830|XP_016924657.1|DSUZ	LOC117579141|XP_034120772.1|DGUA
OG0000111	LOC108008514|XP_016927871.1|DSUZ	LOC117590789|XP_034139634.1|DGUA
OG0000111	LOC108008501|XP_016927854.2|DSUZ	LOC117580091|XP_034122239.1|DGUA
OG0000111	LOC108008570|XP_016927933.1|DSUZ	LOC117591842|XP_034141099.1|DGUA
OG0000112	LOC108015224|XP_016937055.1|DSUZ, LOC108005343|XP_016924071.1|DSUZ	LOC117590951|XP_034139890.1|DGUA
OG0000112	LOC108015053|XP_016936781.1|DSUZ, LOC108015052|XP_016936780.2|DSUZ	LOC117588589|XP_034135884.1|DGUA
OG0000113	LOC108014373|XP_016935957.2|DSUZ	LOC117585197|XP_034130465.1|DGUA
OG0000114	LOC108012462|XP_016933345.1|DSUZ, LOC108011525|XP_016932181.1|DSUZ	LOC117582499|XP_034126174.1|DGUA
OG0000114	LOC108011501|XP_016932144.1|DSUZ	LOC117582498|XP_034126173.1|DGUA
OG0000114	LOC108011519|XP_016932168.1|DSUZ	LOC117582497|XP_034126172.1|DGUA
OG0000116	LOC108007913|XP_016927170.2|DSUZ	LOC117585921|XP_034131577.1|DGUA
OG0000116	LOC108007912|XP_016927169.2|DSUZ	LOC117585913|XP_034131567.1|DGUA
OG0000116	LOC108007909|XP_016927167.2|DSUZ	LOC117585911|XP_034131564.1|DGUA
OG0000117	LOC108016223|XP_016938342.1|DSUZ	LOC117584691|XP_034129616.1|DGUA
OG0000117	LOC108016234|XP_016938352.1|DSUZ	LOC117584692|XP_034129617.1|DGUA
OG0000117	LOC108016246|XP_016938362.1|DSUZ	LOC117584694|XP_034129618.1|DGUA
OG0000117	LOC108016266|XP_016938383.1|DSUZ	LOC117584696|XP_034129620.1|DGUA
OG0000118	LOC108005242|XP_036668710.1|DSUZ	LOC117582588|XP_034126325.1|DGUA
OG0000118	LOC108017871|XP_016940521.1|DSUZ, LOC108006685|XP_016925716.2|DSUZ, LOC108021821|XP_016946117.1|DSUZ	LOC117590401|XP_034138890.1|DGUA
OG0000119	LOC108013939|XP_016935439.2|DSUZ	LOC117583187|XP_034127279.1|DGUA
OG0000119	LOC108013886|XP_036674104.1|DSUZ	LOC117583191|XP_034127285.1|DGUA
OG0000119	LOC118877873|XP_036674103.1|DSUZ	LOC117583192|XP_034127286.1|DGUA
OG0000120	LOC108016657|XP_016938855.1|DSUZ	LOC117588310|XP_034135390.1|DGUA
OG0000120	LOC108009227|XP_036669490.1|DSUZ	LOC117591909|XP_034141191.1|DGUA
OG0000120	LOC108012807|XP_016933734.1|DSUZ	LOC117586967|XP_034133233.1|DGUA
OG0000121	LOC108015022|XP_016936739.1|DSUZ, LOC108015070|XP_016936798.1|DSUZ	LOC117590268|XP_034138644.1|DGUA
OG0000121	LOC118877889|XP_036674201.1|DSUZ, LOC108013784|XP_016935240.2|DSUZ	LOC117584909|XP_034129943.1|DGUA
OG0000121	LOC118877888|XP_036674200.1|DSUZ, LOC108020171|XP_016943763.2|DSUZ	LOC117584907|XP_034129942.1|DGUA
OG0000122	LOC108013308|XP_016934591.1|DSUZ	LOC117582102|XP_034125557.1|DGUA
OG0000122	LOC108016559|XP_036676660.1|DSUZ	LOC117588393|XP_034135538.1|DGUA
OG0000122	LOC108008928|XP_016928328.1|DSUZ	LOC117585356|XP_034130696.1|DGUA
OG0000122	LOC108013335|XP_016934628.1|DSUZ	LOC117581989|XP_034125375.1|DGUA
OG0000123	LOC108015987|XP_036674987.1|DSUZ, LOC108015985|XP_016938061.1|DSUZ	LOC117586147|XP_034131933.1|DGUA
OG0000123	LOC108015988|XP_036675055.1|DSUZ	LOC117586116|XP_034131868.1|DGUA
OG0000124	LOC108009296|XP_016929025.1|DSUZ, LOC108019931|XP_016943529.1|DSUZ	LOC117592304|XP_034141869.1|DGUA
OG0000124	LOC108019575|XP_016942900.2|DSUZ	LOC117578607|XP_034120092.1|DGUA
OG0000124	LOC108019576|XP_016942901.1|DSUZ	LOC117578608|XP_034120093.1|DGUA
OG0000125	LOC108016132|XP_036675271.1|DSUZ	LOC117583753|XP_034128164.1|DGUA
OG0000125	LOC108014689|XP_036677888.1|DSUZ	LOC117589767|XP_034137851.1|DGUA
OG0000125	LOC108009624|XP_016929600.1|DSUZ	LOC117592294|XP_034141852.1|DGUA
OG0000126	LOC108005267|XP_036676969.1|DSUZ, LOC108016717|XP_016938933.1|DSUZ, LOC108016711|XP_036676723.1|DSUZ, LOC118878326|XP_036676537.1|DSUZ, LOC108016712|XP_016938928.2|DSUZ, LOC108016722|XP_016938940.1|DSUZ, LOC108016714|XP_036676510.1|DSUZ, LOC108016720|XP_016938936.2|DSUZ, LOC108013699|XP_016935106.2|DSUZ, LOC108013698|XP_036676126.1|DSUZ, LOC108005265|XP_016923944.1|DSUZ, LOC118878363|XP_036676965.1|DSUZ, LOC108005371|XP_016924118.1|DSUZ, LOC108005260|XP_016923938.1|DSUZ	LOC117579486|XP_034121276.1|DGUA, LOC117582140|XP_034125615.1|DGUA
OG0000127	LOC108007946|XP_016927204.2|DSUZ	LOC117586302|XP_034132151.1|DGUA
