Orthogroup	BTRY.longest_only	DMIR.longest_only
OG0000040	LOC120782054|XP_039970140.1|BTRY, LOC120780117|XP_039968332.1|BTRY	LOC108154697|XP_017140535.2|DMIR, LOC108153853|XP_033245406.1|DMIR, LOC117187250|XP_033245404.1|DMIR, LOC108154215|XP_017139929.1|DMIR, LOC108154213|XP_017139927.1|DMIR, LOC108154216|XP_017139931.1|DMIR, LOC108154686|XP_033245491.1|DMIR, LOC108154692|XP_017140530.1|DMIR, LOC108154966|XP_017140969.2|DMIR, LOC117186912|XP_033244139.1|DMIR, LOC108154965|XP_017140968.1|DMIR, LOC108156483|XP_017143450.1|DMIR
OG0000041	LOC120768580|XP_039951273.1|BTRY, LOC120768566|XP_039951251.1|BTRY, LOC120768557|XP_039951240.1|BTRY, LOC120770588|XP_039954108.1|BTRY, LOC120768406|XP_039951020.1|BTRY, LOC120771594|XP_039955600.1|BTRY, LOC120769143|XP_039951952.1|BTRY, LOC120782690|XP_039971019.1|BTRY, LOC120766331|XP_039947690.1|BTRY, LOC120780438|XP_039968650.1|BTRY, LOC120782600|XP_039970890.1|BTRY, LOC120768545|XP_039951225.1|BTRY	LOC108156909|XP_017144147.1|DMIR, LOC108157457|XP_017145018.1|DMIR, LOC108154314|XP_017140061.1|DMIR, LOC108153890|XP_033244257.1|DMIR
OG0000043	LOC120768156|XP_039950653.1|BTRY, LOC120768140|XP_039950635.1|BTRY	LOC108157690|XP_017145347.1|DMIR, LOC108157417|XP_017144957.1|DMIR, LOC108155936|XP_017142583.1|DMIR, LOC108157770|XP_017145444.1|DMIR
OG0000043	LOC120766218|XP_039947526.1|BTRY, LOC120782788|XP_039971191.1|BTRY, LOC120782185|XP_039970262.1|BTRY, LOC120782790|XP_039971196.1|BTRY, LOC120782789|XP_039971192.1|BTRY	LOC108157677|XP_017145331.1|DMIR, LOC108155937|XP_017142584.1|DMIR, LOC108155939|XP_017142587.1|DMIR
OG0000044	LOC120772588|XP_039957233.1|BTRY	LOC108157774|XP_017145449.1|DMIR
OG0000044	LOC120777147|XP_039964227.1|BTRY, LOC120772935|XP_039957773.1|BTRY, LOC120772936|XP_039957774.1|BTRY, LOC120772094|XP_039956434.1|BTRY, LOC120772937|XP_039957775.1|BTRY	LOC117187384|XP_033245819.1|DMIR, LOC108156935|XP_033245773.1|DMIR, LOC108154298|XP_017140040.1|DMIR, LOC108154289|XP_017140029.1|DMIR
OG0000044	LOC120782367|XP_039970539.1|BTRY	LOC108155225|XP_017141401.1|DMIR
OG0000045	LOC120777594|XP_039964965.1|BTRY, LOC120778683|XP_039966553.1|BTRY, LOC120778456|XP_039966187.1|BTRY, LOC120777163|XP_039964247.1|BTRY	LOC108152824|XP_017137906.1|DMIR
OG0000045	LOC120778581|XP_039966382.1|BTRY	LOC108165537|XP_017157100.1|DMIR
OG0000045	LOC120778222|XP_039965914.1|BTRY	LOC108150882|XP_017134679.1|DMIR
OG0000045	LOC120777964|XP_039965517.1|BTRY	LOC108163376|XP_033250045.1|DMIR, LOC108150857|XP_017134649.1|DMIR
OG0000047	LOC120775795|XP_039962073.1|BTRY	LOC117188425|XP_033248186.1|DMIR, LOC108160932|XP_033251734.1|DMIR, LOC108159394|XP_017148118.1|DMIR, LOC117191945|XP_033252580.1|DMIR, LOC117194873|XP_033255228.1|DMIR, LOC117190172|XP_033251125.1|DMIR, LOC117192459|XP_033253049.1|DMIR, LOC117193977|XP_033254515.1|DMIR, LOC117193990|XP_033254522.1|DMIR, LOC117191230|XP_033252040.1|DMIR, LOC108158150|XP_017145859.2|DMIR, LOC117194871|XP_033255227.1|DMIR, LOC117190180|XP_033251133.1|DMIR, LOC108162612|XP_033248497.1|DMIR, LOC117190189|XP_033251142.1|DMIR, LOC117189902|XP_033250867.1|DMIR, LOC117193980|XP_033254518.1|DMIR, LOC117190159|XP_033251117.1|DMIR, LOC117191223|XP_033252033.1|DMIR, LOC117190174|XP_033251127.1|DMIR, LOC117190175|XP_033251128.1|DMIR, LOC117191216|XP_033252032.1|DMIR, LOC117191209|XP_033252031.1|DMIR, LOC117190682|XP_033251635.1|DMIR, LOC117190615|XP_033251556.1|DMIR, LOC117191205|XP_033252027.1|DMIR, LOC117190428|XP_033251399.1|DMIR, LOC117190161|XP_033251118.1|DMIR, LOC117191011|XP_033251876.1|DMIR, LOC117191207|XP_033252029.1|DMIR, LOC117189898|XP_033250864.1|DMIR, LOC117189896|XP_033250863.1|DMIR, LOC117190173|XP_033251126.1|DMIR, LOC117189905|XP_033250868.1|DMIR, LOC117190166|XP_033251120.1|DMIR, LOC117190132|XP_033251105.1|DMIR, LOC117193111|XP_033253725.1|DMIR, LOC117189891|XP_033250859.1|DMIR, LOC117191201|XP_033252026.1|DMIR, LOC117189901|XP_033250866.1|DMIR, LOC117189892|XP_033250860.1|DMIR, LOC117191208|XP_033252030.1|DMIR, LOC117189895|XP_033250862.1|DMIR, LOC108162436|XP_033249083.1|DMIR, LOC108164242|XP_033249874.1|DMIR, LOC117193744|XP_033254361.1|DMIR, LOC108160869|XP_017150620.1|DMIR, LOC108151196|XP_017135155.1|DMIR
OG0000048	LOC120778037|XP_039965645.1|BTRY, LOC120778038|XP_039965646.1|BTRY	LOC108151303|XP_017135328.1|DMIR, LOC108151300|XP_017135324.1|DMIR
OG0000048	LOC120770488|XP_039953937.1|BTRY, LOC120782877|XP_039971357.1|BTRY, LOC120777798|XP_039965264.1|BTRY, LOC120778212|XP_039965903.1|BTRY, LOC120777799|XP_039965266.1|BTRY, LOC120778322|XP_039966052.1|BTRY, LOC120778227|XP_039965918.1|BTRY, LOC120778460|XP_039966194.1|BTRY	LOC108151156|XP_017135074.1|DMIR, LOC108151155|XP_017135073.1|DMIR, LOC108151306|XP_017135331.1|DMIR, LOC108151297|XP_017135322.1|DMIR, LOC108151294|XP_017135319.1|DMIR
OG0000048	LOC120770486|XP_039953934.1|BTRY	LOC108151307|XP_017135332.1|DMIR
OG0000049	LOC120782870|XP_039971347.1|BTRY	LOC108157283|XP_017144770.1|DMIR
OG0000049	LOC120782209|XP_039970301.1|BTRY	LOC108157278|XP_017144765.2|DMIR
OG0000049	LOC120781673|XP_039969832.1|BTRY	LOC117186995|XP_033244423.1|DMIR, LOC117186996|XP_033244424.1|DMIR, LOC108153841|XP_017139429.2|DMIR
OG0000049	LOC120782186|XP_039970263.1|BTRY, LOC120782627|XP_039970929.1|BTRY	LOC108154871|XP_017140799.1|DMIR, LOC108154874|XP_017140802.1|DMIR
OG0000049	LOC120772847|XP_039957638.1|BTRY	LOC108157280|XP_017144766.2|DMIR
OG0000050	LOC120776369|XP_039962882.1|BTRY	LOC108159828|XP_033253488.1|DMIR, LOC117185810|XP_033247179.1|DMIR
OG0000050	LOC120778411|XP_039966128.1|BTRY	LOC108165364|XP_017156888.1|DMIR, LOC108165363|XP_017156887.2|DMIR, LOC108165358|XP_017156881.1|DMIR, LOC108165359|XP_017156882.1|DMIR, LOC108150986|XP_017134821.1|DMIR, LOC108165361|XP_017156885.1|DMIR, LOC108165362|XP_033243537.1|DMIR, LOC108165357|XP_017156880.1|DMIR, LOC108165360|XP_017156884.1|DMIR
OG0000051	LOC120776450|XP_039963045.1|BTRY	LOC108157823|XP_017145512.1|DMIR
OG0000051	LOC120782523|XP_039970766.1|BTRY, LOC120766330|XP_039947687.1|BTRY	LOC117187129|XP_033245028.1|DMIR, LOC108153998|XP_033246139.1|DMIR
OG0000051	LOC120774683|XP_039960350.1|BTRY, LOC120766819|XP_039948463.1|BTRY, LOC120766441|XP_039947883.1|BTRY	LOC108154345|XP_017140100.1|DMIR, LOC108157724|XP_017145383.1|DMIR
OG0000052	LOC120771792|XP_039955923.1|BTRY, LOC120772636|XP_039957293.1|BTRY, LOC120772635|XP_039957292.1|BTRY, LOC120772637|XP_039957294.1|BTRY	LOC108154307|XP_017140052.1|DMIR, LOC108154354|XP_017140110.1|DMIR, LOC108160218|XP_017149557.1|DMIR, LOC117189876|XP_033250846.1|DMIR, LOC117189875|XP_033250845.1|DMIR, LOC108160217|XP_017149556.1|DMIR
OG0000053	LOC120770153|XP_039953281.1|BTRY	LOC108160591|XP_017150175.2|DMIR, LOC108160590|XP_017150174.1|DMIR
OG0000053	LOC120770564|XP_039954076.1|BTRY	LOC108160459|XP_017149964.1|DMIR
OG0000053	LOC120770562|XP_039954075.1|BTRY	LOC108160458|XP_017149963.1|DMIR
OG0000053	LOC120771115|XP_039954899.1|BTRY, LOC120772335|XP_039956813.1|BTRY, LOC120771116|XP_039954900.1|BTRY	LOC108160886|XP_017150643.2|DMIR, LOC117187988|XP_033246952.1|DMIR
OG0000054	LOC120766688|XP_039948268.1|BTRY, LOC120773479|XP_039958337.1|BTRY	LOC108156883|XP_033244898.1|DMIR, LOC108156882|XP_017144105.2|DMIR
OG0000054	LOC120766314|XP_039947666.1|BTRY, LOC120771817|XP_039955972.1|BTRY, LOC120766166|XP_039947447.1|BTRY	LOC108156958|XP_017144225.2|DMIR, LOC108156959|XP_017144226.2|DMIR, LOC108160859|XP_017150611.1|DMIR, LOC108153844|XP_033245117.1|DMIR
OG0000056	LOC120773463|XP_039958298.1|BTRY, LOC120773462|XP_039958296.1|BTRY, LOC120773461|XP_039958295.1|BTRY	LOC108156815|XP_017143999.1|DMIR, LOC108156818|XP_017144002.1|DMIR, LOC108156816|XP_017144001.1|DMIR
OG0000056	LOC120775660|XP_039961862.1|BTRY	LOC108157011|XP_017144303.2|DMIR, LOC108157010|XP_017144301.2|DMIR
OG0000058	LOC120778110|XP_039965747.1|BTRY, LOC120778815|XP_039966755.1|BTRY, LOC120777383|XP_039964608.1|BTRY	LOC108162138|XP_017152209.1|DMIR, LOC108158257|XP_017145983.1|DMIR, LOC108162139|XP_017152210.1|DMIR, LOC108165551|XP_017157117.1|DMIR
OG0000059	LOC120780097|XP_039968312.1|BTRY, LOC120780106|XP_039968325.1|BTRY, LOC120775512|XP_039961658.1|BTRY, LOC120778400|XP_039966151.1|BTRY, LOC120781731|XP_039969904.1|BTRY, LOC120782205|XP_039970291.1|BTRY, LOC120766699|XP_039948281.1|BTRY, LOC120782168|XP_039970239.1|BTRY, LOC120775546|XP_039961709.1|BTRY	LOC108153965|XP_017139551.1|DMIR, LOC108154574|XP_017140363.2|DMIR, LOC108153966|XP_033244050.1|DMIR, LOC108154550|XP_017140342.2|DMIR, LOC108154540|XP_017140331.1|DMIR, LOC108154512|XP_017140301.2|DMIR, LOC108154412|XP_017140173.2|DMIR
OG0000060	LOC120775432|XP_039961551.1|BTRY	LOC108152548|XP_017137449.1|DMIR
OG0000060	LOC120768177|XP_039950680.1|BTRY	LOC108156375|XP_017143272.1|DMIR
OG0000061	LOC120768964|XP_039951692.1|BTRY	LOC108161397|XP_017151135.2|DMIR
OG0000061	LOC120768474|XP_039951115.1|BTRY, LOC120768583|XP_039951274.1|BTRY	LOC108161432|XP_017151184.1|DMIR, LOC108164261|XP_017155390.2|DMIR
OG0000062	LOC120769500|XP_039952465.1|BTRY, LOC120766206|XP_039947509.1|BTRY, LOC120779328|XP_039967463.1|BTRY, LOC120775291|XP_039961384.1|BTRY, LOC120771826|XP_039955989.1|BTRY, LOC120769103|XP_039951898.1|BTRY, LOC120767422|XP_039949399.1|BTRY, LOC120767417|XP_039949393.1|BTRY, LOC120767416|XP_039949392.1|BTRY, LOC120767418|XP_039949395.1|BTRY, LOC120767419|XP_039949396.1|BTRY, LOC120767415|XP_039949390.1|BTRY, LOC120767420|XP_039949397.1|BTRY, LOC120767414|XP_039949389.1|BTRY, LOC120767411|XP_039949387.1|BTRY, LOC120776617|XP_039963346.1|BTRY	LOC108154465|XP_017140224.1|DMIR, LOC108158918|XP_017147210.1|DMIR, LOC108162998|XP_017153505.1|DMIR, LOC108163117|XP_017153708.1|DMIR, LOC108164256|XP_017155384.1|DMIR
OG0000063	LOC120774802|XP_039960529.1|BTRY, LOC120775030|XP_039960920.1|BTRY, LOC120776056|XP_039962449.1|BTRY	LOC108156463|XP_017143415.1|DMIR, LOC108156462|XP_017143414.1|DMIR
OG0000063	LOC120782455|XP_039970679.1|BTRY, LOC120777941|XP_039965477.1|BTRY	LOC108165314|XP_017156837.1|DMIR, LOC108152681|XP_017137669.1|DMIR, LOC108152680|XP_017137666.1|DMIR
OG0000064	LOC120766943|XP_039948626.1|BTRY	LOC108154838|XP_017140743.1|DMIR
OG0000064	LOC120773777|XP_039958799.1|BTRY, LOC120779890|XP_039968172.1|BTRY, LOC120773779|XP_039958802.1|BTRY, LOC120779972|XP_039968205.1|BTRY, LOC120768770|XP_039951469.1|BTRY, LOC120770674|XP_039954196.1|BTRY, LOC120781838|XP_039969993.1|BTRY, LOC120774619|XP_039960279.1|BTRY, LOC120773399|XP_039958228.1|BTRY, LOC120766917|XP_039948597.1|BTRY, LOC120780118|XP_039968334.1|BTRY	LOC108163302|XP_017154003.1|DMIR
OG0000064	LOC120780520|XP_039968723.1|BTRY, LOC120780940|XP_039969104.1|BTRY	LOC117186615|XP_033243512.1|DMIR
OG0000065	LOC120779665|XP_039967959.1|BTRY, LOC120779680|XP_039967975.1|BTRY, LOC120782495|XP_039970733.1|BTRY	LOC108154825|XP_017140715.1|DMIR, LOC108154824|XP_017140714.1|DMIR, LOC108159764|XP_017148812.1|DMIR, LOC108156436|XP_017143382.1|DMIR, LOC108156439|XP_017143386.1|DMIR, LOC108156437|XP_017143383.1|DMIR, LOC108154318|XP_017140066.1|DMIR
OG0000066	LOC120773490|XP_039958365.1|BTRY	LOC108164297|XP_017155437.1|DMIR, LOC108157301|XP_017144791.1|DMIR, LOC108154343|XP_017140094.1|DMIR, LOC108161205|XP_017150915.1|DMIR, LOC108156584|XP_017143610.1|DMIR, LOC108164548|XP_017155850.1|DMIR, LOC117189025|XP_033249790.1|DMIR
OG0000067	LOC120778614|XP_039966425.1|BTRY	LOC108150910|XP_017134723.1|DMIR
OG0000067	LOC120772621|XP_039957270.1|BTRY	LOC108160959|XP_017150741.1|DMIR
OG0000067	LOC120778613|XP_039966424.1|BTRY	LOC108150909|XP_017134722.1|DMIR
OG0000068	LOC120776119|XP_039962576.1|BTRY	LOC108163289|XP_017153992.1|DMIR
OG0000069	LOC120769525|XP_039952497.1|BTRY	LOC117192705|XP_033253333.1|DMIR, LOC117192748|XP_033253385.1|DMIR, LOC117193516|XP_033254152.1|DMIR, LOC108158055|XP_017145692.2|DMIR, LOC117193530|XP_033254167.1|DMIR, LOC117194066|XP_033254601.1|DMIR, LOC117194067|XP_033254602.1|DMIR, LOC117192672|XP_033253283.1|DMIR, LOC117192704|XP_033253332.1|DMIR, LOC117193499|XP_033254140.1|DMIR, LOC117192703|XP_033253330.1|DMIR, LOC117194063|XP_033254597.1|DMIR, LOC117192744|XP_033253381.1|DMIR, LOC117192747|XP_033253384.1|DMIR, LOC117192609|XP_033253218.1|DMIR, LOC117194061|XP_033254595.1|DMIR, LOC117194062|XP_033254596.1|DMIR, LOC117193062|XP_033253686.1|DMIR, LOC117193060|XP_033253684.1|DMIR, LOC117193061|XP_033253685.1|DMIR, LOC117193059|XP_033253683.1|DMIR, LOC117193053|XP_033253678.1|DMIR, LOC117192607|XP_033253216.1|DMIR, LOC117192743|XP_033253380.1|DMIR, LOC117192746|XP_033253383.1|DMIR, LOC117192745|XP_033253382.1|DMIR, LOC117194065|XP_033254600.1|DMIR, LOC117193569|XP_033254206.1|DMIR, LOC108160632|XP_033247996.1|DMIR, LOC117188370|XP_033247995.1|DMIR, LOC117187842|XP_033246606.1|DMIR, LOC117188367|XP_033247992.1|DMIR, LOC117188368|XP_033247993.1|DMIR, LOC117188369|XP_033247994.1|DMIR, LOC117188372|XP_033247998.1|DMIR, LOC117188371|XP_033247997.1|DMIR, LOC117188373|XP_033247999.1|DMIR, LOC117188374|XP_033248000.1|DMIR, LOC117185925|XP_033246605.1|DMIR, LOC117188362|XP_033247987.1|DMIR, LOC117194064|XP_033254599.1|DMIR, LOC117188366|XP_033247991.1|DMIR
OG0000069	LOC120779684|XP_039967976.1|BTRY, LOC120780768|XP_039968955.1|BTRY, LOC120768676|XP_039951388.1|BTRY, LOC120782061|XP_039970152.1|BTRY, LOC120779525|XP_039967789.1|BTRY, LOC120768824|XP_039951511.1|BTRY, LOC120781112|XP_039969185.1|BTRY, LOC120768341|XP_039950928.1|BTRY, LOC120779618|XP_039967900.1|BTRY, LOC120768781|XP_039951474.1|BTRY, LOC120779500|XP_039967726.1|BTRY, LOC120779818|XP_039968124.1|BTRY, LOC120781302|XP_039969436.1|BTRY, LOC120775495|XP_039961636.1|BTRY, LOC120780820|XP_039969000.1|BTRY, LOC120781397|XP_039969540.1|BTRY, LOC120779769|XP_039968082.1|BTRY, LOC120781496|XP_039969655.1|BTRY, LOC120781281|XP_039969411.1|BTRY, LOC120781543|XP_039969709.1|BTRY, LOC120780171|XP_039968382.1|BTRY, LOC120780163|XP_039968376.1|BTRY, LOC120768649|XP_039951354.1|BTRY, LOC120780276|XP_039968475.1|BTRY	LOC108157170|XP_017144578.1|DMIR, LOC117193395|XP_033254035.1|DMIR, LOC117189478|XP_033250503.1|DMIR, LOC117186356|XP_033242965.1|DMIR, LOC117191306|XP_033252102.1|DMIR, LOC117186554|XP_033243377.1|DMIR, LOC117192305|XP_033252849.1|DMIR, LOC108159375|XP_033250527.1|DMIR, LOC117190060|XP_033251033.1|DMIR, LOC117191255|XP_033252065.1|DMIR, LOC117192893|XP_033253527.1|DMIR, LOC117193729|XP_033254346.1|DMIR, LOC117193473|XP_033254121.1|DMIR, LOC117186348|XP_033242933.1|DMIR, LOC117193394|XP_033254034.1|DMIR, LOC117190907|XP_033251801.1|DMIR, LOC117193518|XP_033254154.1|DMIR, LOC117191111|XP_033251965.1|DMIR, LOC117186285|XP_033242734.1|DMIR, LOC117186573|XP_033243421.1|DMIR, LOC117186117|XP_033242132.1|DMIR, LOC117192890|XP_033253525.1|DMIR
OG0000070	LOC120775533|XP_039961688.1|BTRY, LOC120776028|XP_039962406.1|BTRY, LOC120774314|XP_039959783.1|BTRY, LOC120774316|XP_039959788.1|BTRY, LOC120774315|XP_039959784.1|BTRY	LOC108161360|XP_017151091.1|DMIR
OG0000070	LOC120775922|XP_039962258.1|BTRY	LOC108164841|XP_017156256.1|DMIR
OG0000070	LOC120774551|XP_039960215.1|BTRY	LOC108161362|XP_017151093.1|DMIR, LOC108161363|XP_017151095.1|DMIR
OG0000071	LOC120778566|XP_039966364.1|BTRY, LOC120778407|XP_039966125.1|BTRY	LOC108165608|XP_017157174.1|DMIR, LOC108150751|XP_017134533.1|DMIR, LOC108153450|XP_017138959.1|DMIR
OG0000072	LOC120771304|XP_039955172.1|BTRY	LOC108160257|XP_017149612.1|DMIR
OG0000072	LOC120772988|XP_039957836.1|BTRY	LOC108159396|XP_017148120.1|DMIR
OG0000072	LOC120771756|XP_039955872.1|BTRY	LOC108160256|XP_017149611.1|DMIR
OG0000073	LOC120770531|XP_039954016.1|BTRY	LOC108159670|XP_017148639.1|DMIR
OG0000073	LOC120773570|XP_039958474.1|BTRY	LOC108150973|XP_017134799.1|DMIR
OG0000073	LOC120766419|XP_039947816.1|BTRY	LOC108154478|XP_017140245.1|DMIR
OG0000074	LOC120778910|XP_039966891.1|BTRY	LOC108152480|XP_017137342.1|DMIR
OG0000074	LOC120776970|XP_039963997.1|BTRY	LOC108153512|XP_017139057.1|DMIR
OG0000075	LOC120776593|XP_039963300.1|BTRY	LOC108152524|XP_017137414.2|DMIR, LOC117186297|XP_033242756.1|DMIR
OG0000075	LOC120776389|XP_039962933.1|BTRY, LOC120778794|XP_039966728.1|BTRY, LOC120778726|XP_039966624.1|BTRY, LOC120778602|XP_039966409.1|BTRY, LOC120778440|XP_039966162.1|BTRY	LOC108153482|XP_017139010.2|DMIR, LOC117186298|XP_033242757.1|DMIR
OG0000075	LOC120776388|XP_039962932.1|BTRY	LOC108153055|XP_017138316.1|DMIR
OG0000076	LOC120778972|XP_039966981.1|BTRY	LOC108153442|XP_033243040.1|DMIR
OG0000076	LOC120773465|XP_039958303.1|BTRY, LOC120773464|XP_039958300.1|BTRY	LOC108157401|XP_017144934.1|DMIR, LOC108157400|XP_033245750.1|DMIR
OG0000076	LOC120773985|XP_039959178.1|BTRY	LOC108164834|XP_017156246.1|DMIR
OG0000077	LOC120770520|XP_039953996.1|BTRY	LOC117192706|XP_033253334.1|DMIR
OG0000077	LOC120766987|XP_039948728.1|BTRY	LOC108155784|XP_017142333.1|DMIR, LOC117187257|XP_033245457.1|DMIR
OG0000077	LOC120771294|XP_039955159.1|BTRY	LOC117188092|XP_033247312.1|DMIR, LOC108160444|XP_017149943.2|DMIR
OG0000077	LOC120767550|XP_039949648.1|BTRY	LOC108154903|XP_017140844.1|DMIR
OG0000078	LOC120776000|XP_039962366.1|BTRY, LOC120775042|XP_039960952.1|BTRY	LOC117194045|XP_033254578.1|DMIR, LOC108160985|XP_017150777.1|DMIR, LOC108164311|XP_017155449.1|DMIR, LOC108154102|XP_017139713.1|DMIR, LOC108153359|XP_017138814.1|DMIR, LOC108157815|XP_017145503.1|DMIR, LOC108164827|XP_033245184.1|DMIR, LOC108165160|XP_017156716.1|DMIR
OG0000079	LOC120769799|XP_039952920.1|BTRY	LOC108163880|XP_017154882.1|DMIR, LOC108163881|XP_017154883.1|DMIR, LOC108163877|XP_017154880.1|DMIR
OG0000080	LOC120770830|XP_039954353.1|BTRY, LOC120772997|XP_039957842.1|BTRY, LOC120772996|XP_039957841.1|BTRY	LOC108158041|XP_033248348.1|DMIR, LOC108159968|XP_017149140.2|DMIR
OG0000080	LOC120772075|XP_039956403.1|BTRY, LOC120772172|XP_039956551.1|BTRY	LOC108160659|XP_017150285.1|DMIR
OG0000081	LOC120778160|XP_039965820.1|BTRY	LOC108153681|XP_017139286.1|DMIR
OG0000082	LOC120782787|XP_039971189.1|BTRY	LOC108160171|XP_017149484.1|DMIR, LOC108156489|XP_017143463.1|DMIR
OG0000082	LOC120766890|XP_039948574.1|BTRY, LOC120766889|XP_039948573.1|BTRY	LOC108154939|XP_017140918.1|DMIR
OG0000083	LOC120768958|XP_039951686.1|BTRY	LOC108164109|XP_033249545.1|DMIR, LOC108164041|XP_017155108.2|DMIR, LOC108161224|XP_017150937.2|DMIR, LOC108164025|XP_017155088.2|DMIR, LOC108164026|XP_017155091.1|DMIR
OG0000083	LOC120767865|XP_039950113.1|BTRY	LOC108162999|XP_017153506.2|DMIR
OG0000084	LOC120781256|XP_039969343.1|BTRY	LOC108159903|XP_017149014.2|DMIR, LOC117188199|XP_033247571.1|DMIR
OG0000084	LOC120770047|XP_039953099.1|BTRY, LOC120768058|XP_039950510.1|BTRY, LOC120771201|XP_039955035.1|BTRY	LOC108158575|XP_017146505.1|DMIR, LOC117194181|XP_033254729.1|DMIR
OG0000085	LOC120770283|XP_039953552.1|BTRY	LOC108158119|XP_017145785.1|DMIR, LOC117185844|XP_033253177.1|DMIR
OG0000086	LOC120771042|XP_039954775.1|BTRY	LOC117194617|XP_033255036.1|DMIR, LOC117194856|XP_033255214.1|DMIR, LOC117195097|XP_033255643.1|DMIR
OG0000087	LOC120768924|XP_039951637.1|BTRY	LOC108161399|XP_017151137.1|DMIR
OG0000087	LOC120772709|XP_039957394.1|BTRY, LOC120772832|XP_039957572.1|BTRY, LOC120772784|XP_039957501.1|BTRY, LOC120770617|XP_039954153.1|BTRY, LOC120770000|XP_039953024.1|BTRY, LOC120772666|XP_039957334.1|BTRY, LOC120770619|XP_039954154.1|BTRY, LOC120769645|XP_039952684.1|BTRY, LOC120769435|XP_039952350.1|BTRY	LOC108162440|XP_017152666.1|DMIR
OG0000087	LOC120769086|XP_039951880.1|BTRY	LOC108161407|XP_017151147.1|DMIR
OG0000088	LOC120773069|XP_039957940.1|BTRY	LOC108159653|XP_017148610.1|DMIR, LOC117187979|XP_033246931.1|DMIR
OG0000089	LOC120766628|XP_039948178.1|BTRY	LOC108155180|XP_017141339.1|DMIR
OG0000089	LOC120778537|XP_039966313.1|BTRY	LOC108152982|XP_017138197.1|DMIR
OG0000090	LOC120771351|XP_039955235.1|BTRY	LOC108158810|XP_017146987.1|DMIR
OG0000090	LOC120771989|XP_039956278.1|BTRY	LOC117193654|XP_033254284.1|DMIR, LOC108158808|XP_017146985.1|DMIR
OG0000090	LOC120772488|XP_039957068.1|BTRY, LOC120771988|XP_039956277.1|BTRY	LOC108153204|XP_017138513.1|DMIR
OG0000091	LOC120780252|XP_039968448.1|BTRY	LOC108154728|XP_033244852.1|DMIR
OG0000091	LOC120769362|XP_039952257.1|BTRY	LOC108162520|XP_017152790.1|DMIR
OG0000091	LOC120773577|XP_039958502.1|BTRY	LOC108156561|XP_017143573.1|DMIR
OG0000091	LOC120777245|XP_039964375.1|BTRY, LOC120766362|XP_039947726.1|BTRY	LOC108154383|XP_017140136.2|DMIR, LOC108155576|XP_017141967.1|DMIR
OG0000092	LOC120782357|XP_039970530.1|BTRY	LOC108154687|XP_017140524.1|DMIR
OG0000092	LOC120782888|XP_039971370.1|BTRY	LOC108157456|XP_017145017.1|DMIR
OG0000092	LOC120782541|XP_039970806.1|BTRY	LOC108157764|XP_017145435.1|DMIR, LOC108157599|XP_017145216.1|DMIR
OG0000093	LOC120768178|XP_039950676.1|BTRY	LOC108162786|XP_017153175.1|DMIR
OG0000093	LOC120774454|XP_039960036.1|BTRY	LOC108158545|XP_017146446.1|DMIR
OG0000094	LOC120781795|XP_039969955.1|BTRY, LOC120781757|XP_039969927.1|BTRY, LOC120781762|XP_039969932.1|BTRY, LOC120781776|XP_039969940.1|BTRY	LOC108153924|XP_017139508.1|DMIR
OG0000096	LOC120768952|XP_039951675.1|BTRY	LOC108156075|XP_017142850.1|DMIR, LOC108156077|XP_017142852.1|DMIR, LOC108156414|XP_017143351.1|DMIR
OG0000096	LOC120768465|XP_039951102.1|BTRY, LOC120768467|XP_039951105.1|BTRY, LOC120768466|XP_039951104.1|BTRY, LOC120768468|XP_039951106.1|BTRY, LOC120767637|XP_039949738.1|BTRY, LOC120767636|XP_039949737.1|BTRY, LOC120769373|XP_039952272.1|BTRY, LOC120768601|XP_039951297.1|BTRY, LOC120769075|XP_039951869.1|BTRY, LOC120769214|XP_039952041.1|BTRY, LOC120769063|XP_039951852.1|BTRY, LOC120769257|XP_039952092.1|BTRY, LOC120768464|XP_039951101.1|BTRY, LOC120768463|XP_039951100.1|BTRY	LOC108163796|XP_017154775.1|DMIR
OG0000099	LOC120777511|XP_039964811.1|BTRY	LOC108155152|XP_017141305.1|DMIR
OG0000099	LOC120773643|XP_039958585.1|BTRY	LOC108155138|XP_017141293.2|DMIR
OG0000099	LOC120773585|XP_039958507.1|BTRY	LOC108164818|XP_017156227.1|DMIR
OG0000101	LOC120776875|XP_039963867.1|BTRY	LOC108152627|XP_017137590.1|DMIR
OG0000101	LOC120776632|XP_039963382.1|BTRY	LOC108152630|XP_017137599.1|DMIR, LOC108152633|XP_017137601.1|DMIR
OG0000102	LOC120770301|XP_039953601.1|BTRY, LOC120770302|XP_039953602.1|BTRY	LOC108160538|XP_017150092.1|DMIR
OG0000102	LOC120768179|XP_039950679.1|BTRY, LOC120768056|XP_039950507.1|BTRY, LOC120771676|XP_039955732.1|BTRY, LOC120777852|XP_039965328.1|BTRY	LOC108160481|XP_017149990.1|DMIR
OG0000103	LOC120777733|XP_039965157.1|BTRY, LOC120776555|XP_039963241.1|BTRY	LOC108151915|XP_017136317.1|DMIR, LOC108152405|XP_017137197.1|DMIR, LOC108152404|XP_017137196.1|DMIR
OG0000103	LOC120771914|XP_039956135.1|BTRY, LOC120772128|XP_039956478.1|BTRY	LOC117193096|XP_033253709.1|DMIR, LOC108159675|XP_017148654.1|DMIR
