Orthogroup	BTRY.longest_only	DMAU.longest_only
OG0000061	LOC120768474|XP_039951115.1|BTRY, LOC120768583|XP_039951274.1|BTRY	LOC117146062|XP_033167897.1|DMAU, LOC117148009|XP_033171063.1|DMAU
OG0000062	LOC120769500|XP_039952465.1|BTRY, LOC120766206|XP_039947509.1|BTRY, LOC120779328|XP_039967463.1|BTRY, LOC120775291|XP_039961384.1|BTRY, LOC120771826|XP_039955989.1|BTRY, LOC120769103|XP_039951898.1|BTRY, LOC120767422|XP_039949399.1|BTRY, LOC120767417|XP_039949393.1|BTRY, LOC120767416|XP_039949392.1|BTRY, LOC120767418|XP_039949395.1|BTRY, LOC120767419|XP_039949396.1|BTRY, LOC120767415|XP_039949390.1|BTRY, LOC120767420|XP_039949397.1|BTRY, LOC120767414|XP_039949389.1|BTRY, LOC120767411|XP_039949387.1|BTRY, LOC120776617|XP_039963346.1|BTRY	LOC117147633|XP_033170492.1|DMAU, LOC117135280|XP_033151340.1|DMAU, LOC117143802|XP_033164537.1|DMAU, LOC117135279|XP_033151338.1|DMAU, LOC117142762|XP_033162838.1|DMAU
OG0000063	LOC120774802|XP_039960529.1|BTRY, LOC120775030|XP_039960920.1|BTRY, LOC120776056|XP_039962449.1|BTRY	LOC117142412|XP_033162254.1|DMAU, LOC117142413|XP_033162256.1|DMAU, LOC117142411|XP_033162253.1|DMAU
OG0000063	LOC120782455|XP_039970679.1|BTRY, LOC120777941|XP_039965477.1|BTRY	LOC117141841|XP_033161392.1|DMAU, LOC117141839|XP_033161390.1|DMAU, LOC117141837|XP_033161388.1|DMAU, LOC117141838|XP_033161389.1|DMAU
OG0000065	LOC120779665|XP_039967959.1|BTRY, LOC120779680|XP_039967975.1|BTRY, LOC120782495|XP_039970733.1|BTRY	LOC117142873|XP_033163031.1|DMAU, LOC117150964|XP_033174035.1|DMAU, LOC117142874|XP_033163032.1|DMAU, LOC117145328|XP_033166821.1|DMAU, LOC117142495|XP_033162416.1|DMAU
OG0000066	LOC120773490|XP_039958365.1|BTRY	LOC117146647|XP_033168872.1|DMAU, LOC117144480|XP_033165551.1|DMAU, LOC117143752|XP_033164456.1|DMAU, LOC117143335|XP_033163890.1|DMAU, LOC117143919|XP_033164725.1|DMAU, LOC117146587|XP_033168799.1|DMAU, LOC117135864|XP_033152284.1|DMAU
OG0000067	LOC120778614|XP_039966425.1|BTRY	LOC117141618|XP_033161029.1|DMAU
OG0000067	LOC120772621|XP_039957270.1|BTRY	LOC117137893|XP_033155518.1|DMAU
OG0000067	LOC120778613|XP_039966424.1|BTRY	LOC117139071|XP_033157072.1|DMAU
OG0000068	LOC120776119|XP_039962576.1|BTRY	LOC117147929|XP_033170959.1|DMAU
OG0000069	LOC120769525|XP_039952497.1|BTRY	LOC117138693|XP_033156843.1|DMAU
OG0000070	LOC120775533|XP_039961688.1|BTRY, LOC120776028|XP_039962406.1|BTRY, LOC120774314|XP_039959783.1|BTRY, LOC120774316|XP_039959788.1|BTRY, LOC120774315|XP_039959784.1|BTRY	LOC117140982|XP_033160124.1|DMAU
OG0000070	LOC120775922|XP_039962258.1|BTRY	LOC117148893|XP_033172490.1|DMAU
OG0000070	LOC120774551|XP_039960215.1|BTRY	LOC117137413|XP_033154736.1|DMAU, LOC117146922|XP_033169442.1|DMAU
OG0000071	LOC120778566|XP_039966364.1|BTRY, LOC120778407|XP_039966125.1|BTRY	LOC117139290|XP_033157411.1|DMAU, LOC117139289|XP_033157410.1|DMAU, LOC117139278|XP_033157396.1|DMAU
OG0000072	LOC120771304|XP_039955172.1|BTRY	LOC117136935|XP_033153969.1|DMAU
OG0000072	LOC120772988|XP_039957836.1|BTRY	LOC117136352|XP_033153109.1|DMAU
OG0000072	LOC120771756|XP_039955872.1|BTRY	LOC117136936|XP_033153970.1|DMAU
OG0000073	LOC120770531|XP_039954016.1|BTRY	LOC117138354|XP_033156291.1|DMAU
OG0000073	LOC120773570|XP_039958474.1|BTRY	LOC117147893|XP_033170883.1|DMAU
OG0000073	LOC120766419|XP_039947816.1|BTRY	LOC117142466|XP_033162348.1|DMAU
OG0000074	LOC120778910|XP_039966891.1|BTRY	LOC117142069|XP_033161840.1|DMAU
OG0000074	LOC120776970|XP_039963997.1|BTRY	LOC117139233|XP_033157330.1|DMAU
OG0000075	LOC120776593|XP_039963300.1|BTRY	LOC117139015|XP_033157000.1|DMAU
OG0000075	LOC120776389|XP_039962933.1|BTRY, LOC120778794|XP_039966728.1|BTRY, LOC120778726|XP_039966624.1|BTRY, LOC120778602|XP_039966409.1|BTRY, LOC120778440|XP_039966162.1|BTRY	LOC117139016|XP_033157001.1|DMAU
OG0000075	LOC120776388|XP_039962932.1|BTRY	LOC117141893|XP_033161485.1|DMAU
OG0000076	LOC120778972|XP_039966981.1|BTRY	LOC117141100|XP_033160313.1|DMAU
OG0000076	LOC120773465|XP_039958303.1|BTRY, LOC120773464|XP_039958300.1|BTRY	LOC117145344|XP_033166850.1|DMAU, LOC117143595|XP_033164232.1|DMAU
OG0000076	LOC120773985|XP_039959178.1|BTRY	LOC117147320|XP_033170062.1|DMAU
OG0000077	LOC120770520|XP_039953996.1|BTRY	LOC117138525|XP_033156554.1|DMAU
OG0000077	LOC120766987|XP_039948728.1|BTRY	LOC117142441|XP_033162295.1|DMAU
OG0000077	LOC120771294|XP_039955159.1|BTRY	LOC117138466|XP_033156483.1|DMAU
OG0000077	LOC120767550|XP_039949648.1|BTRY	LOC117144652|XP_033165842.1|DMAU
OG0000078	LOC120776000|XP_039962366.1|BTRY, LOC120775042|XP_039960952.1|BTRY	LOC117138008|XP_033155701.1|DMAU, LOC117140111|XP_033158764.1|DMAU, LOC117145393|XP_033166920.1|DMAU, LOC117146596|XP_033168812.1|DMAU, LOC117147316|XP_033170056.1|DMAU
OG0000079	LOC120769799|XP_039952920.1|BTRY	LOC117151011|XP_033174109.1|DMAU, LOC117151012|XP_033174110.1|DMAU, LOC117151008|XP_033174106.1|DMAU
OG0000080	LOC120770830|XP_039954353.1|BTRY, LOC120772997|XP_039957842.1|BTRY, LOC120772996|XP_039957841.1|BTRY	LOC117137720|XP_033155183.1|DMAU, LOC117137725|XP_033155191.1|DMAU
OG0000080	LOC120772075|XP_039956403.1|BTRY, LOC120772172|XP_039956551.1|BTRY	LOC117136966|XP_033154021.1|DMAU
OG0000081	LOC120778160|XP_039965820.1|BTRY	LOC117140435|XP_033159244.1|DMAU
OG0000082	LOC120782787|XP_039971189.1|BTRY	LOC117138620|XP_033156721.1|DMAU, LOC117135990|XP_033152496.1|DMAU, LOC117142679|XP_033162708.1|DMAU
OG0000082	LOC120766890|XP_039948574.1|BTRY, LOC120766889|XP_039948573.1|BTRY	LOC117143259|XP_033163721.1|DMAU
OG0000083	LOC120768958|XP_039951686.1|BTRY	LOC117145762|XP_033167461.1|DMAU, LOC117140536|XP_033159420.1|DMAU, LOC117146342|XP_033168371.1|DMAU, LOC117144457|XP_033165508.1|DMAU, LOC117144620|XP_033165809.1|DMAU
OG0000083	LOC120767865|XP_039950113.1|BTRY	LOC117145464|XP_033167065.1|DMAU
OG0000084	LOC120781256|XP_039969343.1|BTRY	LOC117136635|XP_033153517.1|DMAU
OG0000084	LOC120770047|XP_039953099.1|BTRY, LOC120768058|XP_039950510.1|BTRY, LOC120771201|XP_039955035.1|BTRY	LOC117137735|XP_033155207.1|DMAU
OG0000085	LOC120770283|XP_039953552.1|BTRY	LOC117136080|XP_033152640.1|DMAU
OG0000087	LOC120768924|XP_039951637.1|BTRY	LOC117147902|XP_033170903.1|DMAU
OG0000087	LOC120772709|XP_039957394.1|BTRY, LOC120772832|XP_039957572.1|BTRY, LOC120772784|XP_039957501.1|BTRY, LOC120770617|XP_039954153.1|BTRY, LOC120770000|XP_039953024.1|BTRY, LOC120772666|XP_039957334.1|BTRY, LOC120770619|XP_039954154.1|BTRY, LOC120769645|XP_039952684.1|BTRY, LOC120769435|XP_039952350.1|BTRY	LOC117147219|XP_033169927.1|DMAU
OG0000087	LOC120769086|XP_039951880.1|BTRY	LOC117140352|XP_033159099.1|DMAU
OG0000088	LOC120773069|XP_039957940.1|BTRY	LOC117137209|XP_033154454.1|DMAU
OG0000089	LOC120766628|XP_039948178.1|BTRY	LOC117142383|XP_033162216.1|DMAU, LOC117144287|XP_033165282.1|DMAU
OG0000089	LOC120778537|XP_039966313.1|BTRY	LOC117141024|XP_033160189.1|DMAU
OG0000090	LOC120771351|XP_039955235.1|BTRY	LOC117137570|XP_033154966.1|DMAU
OG0000090	LOC120771989|XP_039956278.1|BTRY	LOC117137567|XP_033154963.1|DMAU
OG0000090	LOC120772488|XP_039957068.1|BTRY, LOC120771988|XP_039956277.1|BTRY	LOC117140816|XP_033159812.1|DMAU
OG0000091	LOC120780252|XP_039968448.1|BTRY	LOC117145728|XP_033167368.1|DMAU
OG0000091	LOC120769362|XP_039952257.1|BTRY	LOC117150761|XP_033173689.1|DMAU
OG0000091	LOC120773577|XP_039958502.1|BTRY	LOC117146070|XP_033167902.1|DMAU
OG0000091	LOC120777245|XP_039964375.1|BTRY, LOC120766362|XP_039947726.1|BTRY	LOC117145462|XP_033167023.1|DMAU
OG0000092	LOC120782357|XP_039970530.1|BTRY	LOC117143463|XP_033164065.1|DMAU
OG0000092	LOC120782888|XP_039971370.1|BTRY	LOC117145611|XP_033167217.1|DMAU
OG0000092	LOC120782541|XP_039970806.1|BTRY	LOC117143680|XP_033164356.1|DMAU, LOC117145639|XP_033167250.1|DMAU
OG0000093	LOC120768178|XP_039950676.1|BTRY	LOC117150555|XP_033173394.1|DMAU
OG0000093	LOC120774454|XP_039960036.1|BTRY	LOC117146845|XP_033169297.1|DMAU
OG0000094	LOC120781795|XP_039969955.1|BTRY, LOC120781757|XP_039969927.1|BTRY, LOC120781762|XP_039969932.1|BTRY, LOC120781776|XP_039969940.1|BTRY	LOC117145630|XP_033167240.1|DMAU
OG0000096	LOC120768952|XP_039951675.1|BTRY	LOC117135195|XP_033151161.1|DMAU, LOC117138374|XP_033156337.1|DMAU, LOC117143020|XP_033163289.1|DMAU
OG0000096	LOC120768465|XP_039951102.1|BTRY, LOC120768467|XP_039951105.1|BTRY, LOC120768466|XP_039951104.1|BTRY, LOC120768468|XP_039951106.1|BTRY, LOC120767637|XP_039949738.1|BTRY, LOC120767636|XP_039949737.1|BTRY, LOC120769373|XP_039952272.1|BTRY, LOC120768601|XP_039951297.1|BTRY, LOC120769075|XP_039951869.1|BTRY, LOC120769214|XP_039952041.1|BTRY, LOC120769063|XP_039951852.1|BTRY, LOC120769257|XP_039952092.1|BTRY, LOC120768464|XP_039951101.1|BTRY, LOC120768463|XP_039951100.1|BTRY	LOC117140669|XP_033159611.1|DMAU
OG0000099	LOC120777511|XP_039964811.1|BTRY	LOC117148294|XP_033171506.1|DMAU
OG0000099	LOC120773643|XP_039958585.1|BTRY	LOC117148295|XP_033171507.1|DMAU
OG0000099	LOC120773585|XP_039958507.1|BTRY	LOC117148254|XP_033171448.1|DMAU
OG0000101	LOC120776874|XP_039963866.1|BTRY	LOC117139584|XP_033157886.1|DMAU
OG0000101	LOC120776871|XP_039963862.1|BTRY	LOC117139589|XP_033157895.1|DMAU
OG0000101	LOC120776875|XP_039963867.1|BTRY	LOC117139587|XP_033157892.1|DMAU
OG0000101	LOC120776632|XP_039963382.1|BTRY	LOC117139591|XP_033157897.1|DMAU
OG0000102	LOC120770301|XP_039953601.1|BTRY, LOC120770302|XP_039953602.1|BTRY	LOC117136562|XP_033153409.1|DMAU
OG0000102	LOC120768179|XP_039950679.1|BTRY, LOC120768056|XP_039950507.1|BTRY, LOC120771676|XP_039955732.1|BTRY, LOC120777852|XP_039965328.1|BTRY	LOC117136840|XP_033153811.1|DMAU
OG0000103	LOC120777733|XP_039965157.1|BTRY, LOC120776555|XP_039963241.1|BTRY	LOC117139741|XP_033158189.1|DMAU, LOC117140271|XP_033158987.1|DMAU, LOC117140269|XP_033158986.1|DMAU
OG0000103	LOC120771914|XP_039956135.1|BTRY, LOC120772128|XP_039956478.1|BTRY	LOC117136710|XP_033153622.1|DMAU
OG0000104	LOC120778142|XP_039965799.1|BTRY, LOC120778141|XP_039965798.1|BTRY	LOC117139673|XP_033158041.1|DMAU
OG0000104	LOC120766497|XP_039947982.1|BTRY, LOC120766343|XP_039947703.1|BTRY, LOC120778118|XP_039965756.1|BTRY	LOC117140901|XP_033159956.1|DMAU
OG0000104	LOC120778612|XP_039966423.1|BTRY, LOC120778866|XP_039966836.1|BTRY, LOC120779052|XP_039967120.1|BTRY, LOC120778973|XP_039966995.1|BTRY	LOC117139491|XP_033157704.1|DMAU, LOC117139490|XP_033157702.1|DMAU
OG0000105	LOC120782639|XP_039970941.1|BTRY, LOC120767012|XP_039948769.1|BTRY	LOC117143467|XP_033164071.1|DMAU
OG0000107	LOC120770816|XP_039954328.1|BTRY	LOC117138009|XP_033155703.1|DMAU, LOC117150529|XP_033173344.1|DMAU, LOC117150916|XP_033173959.1|DMAU, LOC117151094|XP_033174233.1|DMAU, LOC117136823|XP_033153786.1|DMAU, LOC117136822|XP_033153785.1|DMAU
OG0000108	LOC120781750|XP_039969915.1|BTRY	LOC117141919|XP_033161539.1|DMAU, LOC117137638|XP_033155062.1|DMAU, LOC117150633|XP_033173496.1|DMAU, LOC117150015|XP_033172784.1|DMAU, LOC117149957|XP_033172747.1|DMAU, LOC117135594|XP_033151820.1|DMAU
OG0000109	LOC120768593|XP_039951288.1|BTRY	LOC117150299|XP_033173013.1|DMAU, LOC117150298|XP_033173011.1|DMAU
OG0000110	LOC120777572|XP_039964910.1|BTRY, LOC120778881|XP_039966858.1|BTRY	LOC117141556|XP_033160954.1|DMAU, LOC117140295|XP_033159023.1|DMAU
OG0000110	LOC120778906|XP_039966885.1|BTRY, LOC120777638|XP_039965025.1|BTRY	LOC117139048|XP_033157042.1|DMAU
OG0000111	LOC120771785|XP_039955913.1|BTRY, LOC120771525|XP_039955516.1|BTRY, LOC120771526|XP_039955517.1|BTRY, LOC120771524|XP_039955515.1|BTRY	LOC117137612|XP_033155029.1|DMAU, LOC117137549|XP_033154938.1|DMAU, LOC117136205|XP_033152849.1|DMAU
OG0000112	LOC120776060|XP_039962460.1|BTRY	LOC117147934|XP_033170970.1|DMAU, LOC117147426|XP_033170197.1|DMAU
OG0000112	LOC120773601|XP_039958533.1|BTRY, LOC120773600|XP_039958532.1|BTRY, LOC120773604|XP_039958538.1|BTRY, LOC120773603|XP_039958537.1|BTRY, LOC120773732|XP_039958723.1|BTRY	LOC117147670|XP_033170537.1|DMAU, LOC117147441|XP_033170213.1|DMAU
OG0000113	LOC120771011|XP_039954717.1|BTRY, LOC120782768|XP_039971165.1|BTRY	LOC117150311|XP_033173029.1|DMAU, LOC117137340|XP_033154626.1|DMAU, LOC117144993|XP_033166357.1|DMAU, LOC117139674|XP_033158046.1|DMAU
OG0000114	LOC120767657|XP_039949763.1|BTRY, LOC120774073|XP_039959325.1|BTRY, LOC120767655|XP_039949762.1|BTRY	LOC117150879|XP_033173904.1|DMAU
OG0000114	LOC120767658|XP_039949764.1|BTRY	LOC117150881|XP_033173906.1|DMAU
OG0000116	LOC120782355|XP_039970525.1|BTRY	LOC117145509|XP_033167088.1|DMAU
OG0000117	LOC120769109|XP_039951905.1|BTRY	LOC117140280|XP_033159003.1|DMAU
OG0000117	LOC120769110|XP_039951906.1|BTRY	LOC117140287|XP_033159016.1|DMAU
OG0000117	LOC120769113|XP_039951909.1|BTRY	LOC117140343|XP_033159086.1|DMAU
OG0000117	LOC120769111|XP_039951907.1|BTRY	LOC117140312|XP_033159052.1|DMAU
OG0000118	LOC120777410|XP_039964643.1|BTRY	LOC117150387|XP_033173140.1|DMAU
OG0000118	LOC120774742|XP_039960431.1|BTRY	LOC117135603|XP_033151847.1|DMAU
OG0000119	LOC120781461|XP_039969618.1|BTRY, LOC120779615|XP_039967898.1|BTRY, LOC120782241|XP_039970343.1|BTRY, LOC120772767|XP_039957513.1|BTRY	LOC117143976|XP_033164804.1|DMAU, LOC117144044|XP_033164905.1|DMAU
OG0000119	LOC120766714|XP_039948293.1|BTRY	LOC117144043|XP_033164903.1|DMAU
OG0000120	LOC120775661|XP_039961863.1|BTRY	LOC117148598|XP_033171970.1|DMAU
OG0000120	LOC120772192|XP_039956592.1|BTRY	LOC117135556|XP_033151747.1|DMAU
OG0000120	LOC120775789|XP_039962063.1|BTRY	LOC117140123|XP_033158778.1|DMAU
OG0000121	LOC120780196|XP_039968399.1|BTRY, LOC120780541|XP_039968740.1|BTRY, LOC120777121|XP_039964203.1|BTRY	LOC117147561|XP_033170393.1|DMAU
OG0000122	LOC120768461|XP_039951097.1|BTRY	LOC117150526|XP_033173341.1|DMAU
OG0000122	LOC120771261|XP_039955113.1|BTRY	LOC117147492|XP_033170284.1|DMAU
OG0000122	LOC120767410|XP_039949386.1|BTRY	LOC117136699|XP_033153608.1|DMAU, LOC117141442|XP_033160827.1|DMAU
OG0000123	LOC120779679|XP_039968002.1|BTRY, LOC120779752|XP_039968092.1|BTRY	LOC117136062|XP_033152602.1|DMAU, LOC117143860|XP_033164616.1|DMAU, LOC117143990|XP_033164824.1|DMAU, LOC117144271|XP_033165263.1|DMAU, LOC117144217|XP_033165162.1|DMAU
OG0000125	LOC120779426|XP_039967569.1|BTRY	LOC117143411|XP_033163996.1|DMAU
OG0000125	LOC120770437|XP_039953842.1|BTRY	LOC117143914|XP_033164718.1|DMAU
OG0000126	LOC120774136|XP_039959456.1|BTRY	LOC117143550|XP_033164184.1|DMAU
OG0000127	LOC120779597|XP_039967879.1|BTRY	LOC117145521|XP_033167104.1|DMAU, LOC117144375|XP_033165393.1|DMAU, LOC117145520|XP_033167103.1|DMAU
OG0000127	LOC120779739|XP_039968050.1|BTRY	LOC117143556|XP_033164189.1|DMAU
OG0000128	LOC120772126|XP_039956474.1|BTRY, LOC120771684|XP_039955749.1|BTRY, LOC120770982|XP_039954658.1|BTRY, LOC120770983|XP_039954659.1|BTRY, LOC120770984|XP_039954660.1|BTRY	LOC117137914|XP_033155550.1|DMAU
OG0000129	LOC120775214|XP_039961211.1|BTRY	LOC117148507|XP_033171802.1|DMAU
OG0000129	LOC120767577|XP_039949656.1|BTRY	LOC117141699|XP_033161197.1|DMAU, LOC117150016|XP_033172785.1|DMAU, LOC117148506|XP_033171801.1|DMAU
OG0000130	LOC120777985|XP_039965558.1|BTRY	LOC117141215|XP_033160465.1|DMAU, LOC117139553|XP_033157837.1|DMAU, LOC117139598|XP_033157920.1|DMAU, LOC117139597|XP_033157919.1|DMAU
OG0000131	LOC120782179|XP_039970256.1|BTRY	LOC117144921|XP_033166261.1|DMAU
OG0000132	LOC120767643|XP_039949749.1|BTRY, LOC120767644|XP_039949750.1|BTRY	LOC117150677|XP_033173574.1|DMAU, LOC117150678|XP_033173575.1|DMAU
OG0000132	LOC120768834|XP_039951523.1|BTRY	LOC117143533|XP_033164156.1|DMAU
OG0000134	LOC120774903|XP_039960709.1|BTRY	LOC117142577|XP_033162536.1|DMAU
OG0000134	LOC120768520|XP_039951184.1|BTRY	LOC117147586|XP_033170423.1|DMAU, LOC117145084|XP_033166495.1|DMAU, LOC117136536|XP_033153379.1|DMAU
OG0000136	LOC120779767|XP_039968081.1|BTRY, LOC120782038|XP_039970128.1|BTRY, LOC120780498|XP_039968706.1|BTRY, LOC120781678|XP_039969833.1|BTRY, LOC120781414|XP_039969560.1|BTRY, LOC120768149|XP_039950644.1|BTRY, LOC120768618|XP_039951318.1|BTRY, LOC120768340|XP_039950927.1|BTRY, LOC120768800|XP_039951490.1|BTRY, LOC120768782|XP_039951475.1|BTRY, LOC120778245|XP_039965939.1|BTRY, LOC120780592|XP_039968785.1|BTRY, LOC120781818|XP_039969972.1|BTRY, LOC120781468|XP_039969628.1|BTRY, LOC120780326|XP_039968551.1|BTRY, LOC120781638|XP_039969802.1|BTRY, LOC120781457|XP_039969607.1|BTRY	LOC117146552|XP_033168740.1|DMAU
OG0000137	LOC120767078|XP_039948875.1|BTRY	LOC117142436|XP_033162288.1|DMAU
OG0000137	LOC120776444|XP_039963035.1|BTRY	LOC117141313|XP_033160590.1|DMAU
OG0000141	LOC120778104|XP_039965740.1|BTRY, LOC120778105|XP_039965741.1|BTRY, LOC120778041|XP_039965650.1|BTRY	LOC117142087|XP_033161860.1|DMAU
OG0000142	LOC120777727|XP_039965152.1|BTRY	LOC117144738|XP_033165981.1|DMAU
OG0000142	LOC120774337|XP_039959830.1|BTRY	LOC117147848|XP_033170815.1|DMAU
OG0000143	LOC120776475|XP_039963084.1|BTRY	LOC117139731|XP_033158159.1|DMAU
OG0000144	LOC120769364|XP_039952263.1|BTRY	LOC117144371|XP_033165386.1|DMAU
OG0000144	LOC120773797|XP_039958834.1|BTRY	LOC117147010|XP_033169584.1|DMAU
OG0000144	LOC120768115|XP_039950597.1|BTRY	LOC117135856|XP_033152266.1|DMAU
OG0000145	LOC120774460|XP_039960049.1|BTRY	LOC117147647|XP_033170509.1|DMAU
OG0000145	LOC120767329|XP_039949207.1|BTRY	LOC117150257|XP_033172947.1|DMAU
OG0000145	LOC120767331|XP_039949208.1|BTRY	LOC117135678|XP_033151971.1|DMAU
OG0000145	LOC120767332|XP_039949209.1|BTRY	LOC117135670|XP_033151960.1|DMAU
OG0000147	LOC120769426|XP_039952342.1|BTRY	LOC117151092|XP_033174231.1|DMAU
OG0000147	LOC120771570|XP_039955573.1|BTRY	LOC117143658|XP_033164330.1|DMAU
OG0000147	LOC120771587|XP_039955596.1|BTRY	LOC117143659|XP_033164331.1|DMAU
OG0000148	LOC120767846|XP_039950077.1|BTRY	LOC117139177|XP_033157236.1|DMAU
OG0000149	LOC120774421|XP_039959984.1|BTRY	LOC117135137|XP_033151085.1|DMAU
OG0000149	LOC120774650|XP_039960308.1|BTRY	LOC117146834|XP_033169279.1|DMAU
OG0000150	LOC120767670|XP_039949776.1|BTRY	LOC117135142|XP_033151091.1|DMAU, LOC117147924|XP_033170943.1|DMAU, LOC117135135|XP_033151080.1|DMAU, LOC117135143|XP_033151092.1|DMAU, LOC117135144|XP_033151093.1|DMAU, LOC117135118|XP_033151026.1|DMAU
OG0000151	LOC120776428|XP_039963015.1|BTRY	LOC117139342|XP_033157479.1|DMAU
OG0000151	LOC120776430|XP_039963017.1|BTRY	LOC117140551|XP_033159438.1|DMAU
OG0000151	LOC120776426|XP_039963012.1|BTRY	LOC117139127|XP_033157164.1|DMAU
OG0000152	LOC120780845|XP_039969021.1|BTRY	LOC117144421|XP_033165454.1|DMAU, LOC117142213|XP_033161940.1|DMAU, LOC117144420|XP_033165453.1|DMAU, LOC117143305|XP_033163805.1|DMAU
OG0000153	LOC120778419|XP_039966138.1|BTRY, LOC120779362|XP_039967493.1|BTRY	LOC117145368|XP_033166882.1|DMAU
OG0000153	LOC120766754|XP_039948361.1|BTRY	LOC117143459|XP_033164062.1|DMAU, LOC117145283|XP_033166764.1|DMAU
OG0000154	LOC120781967|XP_039970078.1|BTRY	LOC117144747|XP_033165993.1|DMAU, LOC117144748|XP_033165994.1|DMAU
OG0000154	LOC120769548|XP_039952531.1|BTRY, LOC120769219|XP_039952049.1|BTRY	LOC117142020|XP_033161776.1|DMAU
OG0000155	LOC120778597|XP_039966404.1|BTRY, LOC120778577|XP_039966374.1|BTRY, LOC120776977|XP_039964008.1|BTRY	LOC117140364|XP_033159110.1|DMAU, LOC117139054|XP_033157055.1|DMAU, LOC117139051|XP_033157046.1|DMAU
OG0000157	LOC120771441|XP_039955380.1|BTRY, LOC120772567|XP_039957188.1|BTRY	LOC117137965|XP_033155627.1|DMAU, LOC117136533|XP_033153373.1|DMAU, LOC117136385|XP_033153168.1|DMAU
OG0000158	LOC120778802|XP_039966738.1|BTRY, LOC120778186|XP_039965856.1|BTRY	LOC117141776|XP_033161299.1|DMAU, LOC117142032|XP_033161788.1|DMAU
OG0000159	LOC120777699|XP_039965108.1|BTRY	LOC117140892|XP_033159937.1|DMAU
OG0000159	LOC120777576|XP_039964918.1|BTRY	LOC117140023|XP_033158644.1|DMAU
OG0000159	LOC120776720|XP_039963559.1|BTRY	LOC117140741|XP_033159708.1|DMAU
OG0000160	LOC120766240|XP_039947556.1|BTRY, LOC120766239|XP_039947555.1|BTRY	LOC117144745|XP_033165989.1|DMAU, LOC117145350|XP_033166857.1|DMAU
OG0000161	LOC120776653|XP_039963438.1|BTRY	LOC117139927|XP_033158502.1|DMAU
OG0000161	LOC120776673|XP_039963480.1|BTRY	LOC117146660|XP_033168893.1|DMAU
OG0000162	LOC120770752|XP_039954273.1|BTRY	LOC117141661|XP_033161142.1|DMAU, LOC117140399|XP_033159160.1|DMAU, LOC117150897|XP_033173929.1|DMAU
OG0000162	LOC120767364|XP_039949270.1|BTRY	LOC117137456|XP_033154794.1|DMAU
OG0000163	LOC120779181|XP_039967359.1|BTRY, LOC120779180|XP_039967358.1|BTRY	LOC117139035|XP_033157027.1|DMAU
OG0000163	LOC120768111|XP_039950592.1|BTRY	LOC117148456|XP_033171722.1|DMAU, LOC117148012|XP_033171064.1|DMAU
OG0000164	LOC120770077|XP_039953153.1|BTRY, LOC120772817|XP_039957542.1|BTRY	LOC117136071|XP_033152616.1|DMAU
OG0000165	LOC120774127|XP_039959433.1|BTRY	LOC117147767|XP_033170691.1|DMAU, LOC117147766|XP_033170686.1|DMAU, LOC117146706|XP_033169010.1|DMAU, LOC117147765|XP_033170682.1|DMAU, LOC117147082|XP_033169736.1|DMAU
OG0000166	LOC120767345|XP_039949237.1|BTRY	LOC117136305|XP_033153043.1|DMAU
OG0000167	LOC120777096|XP_039964164.1|BTRY, LOC120777607|XP_039964990.1|BTRY	LOC117139236|XP_033157333.1|DMAU, LOC117141888|XP_033161475.1|DMAU
OG0000169	LOC120766587|XP_039948125.1|BTRY	LOC117142349|XP_033162159.1|DMAU
OG0000169	LOC120769318|XP_039952204.1|BTRY	LOC117141898|XP_033161490.1|DMAU, LOC117142983|XP_033163225.1|DMAU
OG0000170	LOC120767715|XP_039949846.1|BTRY	LOC117146709|XP_033169019.1|DMAU, LOC117146702|XP_033169006.1|DMAU
OG0000170	LOC120769504|XP_039952470.1|BTRY	LOC117146715|XP_033169033.1|DMAU
OG0000171	LOC120767977|XP_039950322.1|BTRY	LOC117147038|XP_033169654.1|DMAU
OG0000171	LOC120768796|XP_039951486.1|BTRY	LOC117145456|XP_033167034.1|DMAU
OG0000171	LOC120773413|XP_039958216.1|BTRY	LOC117147242|XP_033169948.1|DMAU
OG0000172	LOC120776604|XP_039963324.1|BTRY	LOC117139230|XP_033157322.1|DMAU
OG0000173	LOC120772884|XP_039957670.1|BTRY	LOC117136023|XP_033152531.1|DMAU
OG0000173	LOC120771542|XP_039955532.1|BTRY, LOC120771540|XP_039955529.1|BTRY	LOC117136015|XP_033152523.1|DMAU
OG0000174	LOC120777895|XP_039965400.1|BTRY, LOC120771256|XP_039955107.1|BTRY	LOC117136745|XP_033153667.1|DMAU
OG0000174	LOC120770120|XP_039953233.1|BTRY	LOC117150423|XP_033173188.1|DMAU, LOC117136345|XP_033153099.1|DMAU
OG0000175	LOC120766532|XP_039948037.1|BTRY	LOC117142787|XP_033162870.1|DMAU
OG0000175	LOC120776103|XP_039962530.1|BTRY	LOC117144304|XP_033165306.1|DMAU
OG0000176	LOC120777600|XP_039964972.1|BTRY, LOC120777156|XP_039964234.1|BTRY	LOC117139006|XP_033156990.1|DMAU, LOC117139007|XP_033156991.1|DMAU, LOC117138955|XP_033156887.1|DMAU, LOC117138958|XP_033156889.1|DMAU
OG0000177	LOC120776080|XP_039962483.1|BTRY	LOC117147008|XP_033169581.1|DMAU
OG0000177	LOC120775458|XP_039961580.1|BTRY	LOC117142664|XP_033162687.1|DMAU
