Orthogroup	DGUA.longest_only	DMEL.longest_only
OG0000053	LOC117591849|XP_034141106.1|DGUA	Mal-A5|NP_610382.2|DMEL
OG0000053	LOC117589695|XP_034137786.1|DGUA	Mal-A1|NP_476627.3|DMEL
OG0000054	LOC117591710|XP_034140920.1|DGUA, LOC117585614|XP_034131065.1|DGUA, LOC117585423|XP_034130788.1|DGUA	AOX1|NP_650475.1|DMEL
OG0000054	LOC117585613|XP_034131060.1|DGUA	AOX2|NP_732047.2|DMEL
OG0000054	LOC117585615|XP_034131067.1|DGUA	AOX4|NP_650478.1|DMEL
OG0000055	LOC117586370|XP_034132288.1|DGUA, LOC117586371|XP_034132289.1|DGUA, LOC117591731|XP_034140936.1|DGUA, LOC117585073|XP_034130229.1|DGUA, LOC117586372|XP_034132290.1|DGUA, LOC117591775|XP_034140976.1|DGUA, LOC117586558|XP_034132612.1|DGUA	CecC|NP_524591.1|DMEL
OG0000055	LOC117583475|XP_034127675.1|DGUA	CecA2|NP_524589.1|DMEL, CecA1|NP_524588.1|DMEL
OG0000056	LOC117582718|XP_034126532.1|DGUA	CG6726|NP_651120.1|DMEL
OG0000056	LOC117582720|XP_034126536.1|DGUA	CG17110|NP_651121.1|DMEL
OG0000056	LOC117582719|XP_034126535.1|DGUA	CG17109|NP_651122.2|DMEL, CG6738|NP_651124.1|DMEL, CG6733|NP_651123.1|DMEL
OG0000056	LOC117589687|XP_034137734.1|DGUA	CG6465|NP_650004.1|DMEL
OG0000058	LOC117581983|XP_034125368.1|DGUA	AANATL3|NP_610018.1|DMEL
OG0000058	LOC117588075|XP_034135031.1|DGUA	AANATL2|NP_609005.1|DMEL
OG0000058	LOC117580786|XP_034123373.1|DGUA	AgmNAT|NP_572268.1|DMEL
OG0000059	LOC117582883|XP_034126847.1|DGUA	TwdlH|NP_651490.1|DMEL
OG0000059	LOC117583116|XP_034127192.1|DGUA	TwdlJ|NP_651489.2|DMEL
OG0000059	LOC117583225|XP_034127335.1|DGUA	TwdlK|NP_651488.1|DMEL
OG0000059	LOC117582882|XP_034126846.1|DGUA	TwdlN|NP_733160.1|DMEL
OG0000059	LOC117582940|XP_034126935.1|DGUA	TwdlM|NP_651484.1|DMEL
OG0000060	LOC117591001|XP_034139974.1|DGUA	CkIalpha|NP_511140.1|DMEL
OG0000060	LOC117582364|XP_034125913.1|DGUA	CG7094|NP_609851.2|DMEL
OG0000060	LOC117586071|XP_034131812.1|DGUA	CG12147|NP_649536.1|DMEL
OG0000060	LOC117583542|XP_034127790.1|DGUA	dco|NP_001356928.1|DMEL
OG0000060	LOC117580826|XP_034123438.1|DGUA	CG2577|NP_572794.1|DMEL
OG0000061	LOC117584177|XP_034128835.1|DGUA	CG15255|NP_609755.1|DMEL
OG0000061	LOC117583930|XP_034128502.1|DGUA	CG7631|NP_609760.1|DMEL
OG0000061	LOC117584180|XP_034128838.1|DGUA	CG15254|NP_609757.1|DMEL
OG0000062	LOC117590396|XP_034138880.1|DGUA	CG12111|NP_572491.1|DMEL
OG0000062	LOC117587653|XP_034134434.1|DGUA	Lectin-galC1|NP_477200.1|DMEL
OG0000063	LOC117586757|XP_034132957.1|DGUA	CG17929|NP_650532.2|DMEL, CG6901|NP_650531.1|DMEL
OG0000063	LOC117586756|XP_034132956.1|DGUA	CG17930|NP_650533.1|DMEL
OG0000063	LOC117580520|XP_034123004.1|DGUA	CG42826|NP_001189079.1|DMEL
OG0000063	LOC117579292|XP_034120988.1|DGUA	CG32053|NP_729587.1|DMEL
OG0000063	LOC117579291|XP_034120986.1|DGUA	CG32054|NP_729588.1|DMEL, CG42825|NP_729590.1|DMEL
OG0000065	LOC117583018|XP_034127060.1|DGUA	CG10096|NP_001027183.1|DMEL
OG0000065	LOC117582935|XP_034126927.1|DGUA	CG14893|NP_650568.2|DMEL
OG0000065	LOC117582936|XP_034126928.1|DGUA	CG17562|NP_650566.1|DMEL
OG0000065	LOC117582933|XP_034126925.1|DGUA	CG17560|NP_650567.1|DMEL
OG0000066	LOC117581501|XP_034124644.1|DGUA	CG15717|NP_572856.1|DMEL
OG0000066	LOC117586042|XP_034131778.1|DGUA	CG2336|NP_731094.3|DMEL
OG0000066	LOC117582974|XP_034126986.1|DGUA	CG12516|NP_651615.2|DMEL
OG0000066	LOC117591066|XP_034140058.1|DGUA	CG11634|NP_610128.2|DMEL
OG0000066	LOC117585048|XP_034130198.1|DGUA	CG5623|NP_650485.1|DMEL
OG0000066	LOC117587600|XP_034134341.1|DGUA	CG13539|NP_611768.1|DMEL
OG0000067	LOC117589502|XP_034137375.1|DGUA	Alp5|NP_650931.1|DMEL
OG0000067	LOC117579493|XP_034121284.1|DGUA	Alp9|NP_647977.1|DMEL
OG0000067	LOC117591024|XP_034140007.1|DGUA	Alp6|NP_610496.1|DMEL
OG0000067	LOC117579492|XP_034121282.1|DGUA	Alp10|NP_647976.1|DMEL
OG0000067	LOC117589212|XP_034136847.1|DGUA	Alp1|NP_001262159.1|DMEL
OG0000068	LOC117580519|XP_034123003.1|DGUA	CG6052|NP_649002.3|DMEL
OG0000068	LOC117579302|XP_034121001.1|DGUA, LOC117581720|XP_034124991.1|DGUA	CG31213|NP_001262752.1|DMEL, CG42816|NP_730301.3|DMEL, CG8908|NP_611464.3|DMEL
OG0000068	LOC117581342|XP_034124357.1|DGUA	ABCA|NP_608445.2|DMEL
OG0000069	LOC117592210|XP_034141713.1|DGUA	CG30428|NP_726513.1|DMEL
OG0000070	LOC117587796|XP_034134632.1|DGUA	CG9498|NP_609015.2|DMEL
OG0000070	LOC117581211|XP_034124075.1|DGUA	CG13360|NP_569859.1|DMEL
OG0000070	LOC117587545|XP_034134242.1|DGUA	CG9497|NP_609014.3|DMEL
OG0000070	LOC117587797|XP_034134633.1|DGUA	CG7135|NP_573269.1|DMEL
OG0000071	LOC117580534|XP_034123019.1|DGUA	Muc68D|NP_648504.2|DMEL
OG0000071	LOC117579680|XP_034121559.1|DGUA	CG10725|NP_648647.1|DMEL
OG0000071	LOC117579679|XP_034121558.1|DGUA	CG10154|NP_001189089.1|DMEL
OG0000071	LOC117579678|XP_034121557.1|DGUA	CG10140|NP_648648.2|DMEL
OG0000072	LOC117592297|XP_034141858.1|DGUA	jtb|NP_611126.1|DMEL
OG0000072	LOC117592384|XP_034141985.1|DGUA	CG15712|NP_611131.2|DMEL
OG0000072	LOC117592296|XP_034141857.1|DGUA	CG4409|NP_001097337.1|DMEL
OG0000073	LOC117578569|XP_034120037.1|DGUA	lolal|NP_524778.1|DMEL
OG0000073	LOC117588625|XP_034135936.1|DGUA	br|NP_001162638.2|DMEL
OG0000073	LOC117589637|XP_034137623.1|DGUA	pre-mod_mdg4_-E|NP_001287451.1|DMEL
OG0000074	LOC117587150|XP_034133548.1|DGUA, LOC117587426|XP_034133988.1|DGUA	CG10472|NP_648017.1|DMEL
OG0000074	LOC117586962|XP_034133225.1|DGUA	CG7542|NP_648995.3|DMEL
OG0000075	LOC117579262|XP_034120946.1|DGUA	Hsp67Ba|NP_523998.1|DMEL
OG0000075	LOC117579268|XP_034120955.1|DGUA	Hsp27|NP_524000.1|DMEL
OG0000075	LOC117579272|XP_034120958.1|DGUA	Hsp23|NP_523999.1|DMEL
OG0000075	LOC117579269|XP_034120956.1|DGUA	Hsp26|NP_523997.1|DMEL
OG0000076	LOC117579058|XP_034120653.1|DGUA	CG42540|NP_001246627.1|DMEL
OG0000076	LOC117586443|XP_034132372.1|DGUA, LOC117586418|XP_034132346.1|DGUA	CG31358|NP_650147.1|DMEL, CG14736|NP_731666.2|DMEL
OG0000076	LOC117590327|XP_034138711.1|DGUA	CG33253|NP_001259699.1|DMEL
OG0000076	LOC117590326|XP_034138710.1|DGUA	Mec2|NP_573357.1|DMEL
OG0000077	LOC117583765|XP_034128208.1|DGUA	betaTub85D|NP_524290.2|DMEL
OG0000077	LOC117578654|XP_034120163.1|DGUA	betaTub60D|NP_523842.2|DMEL
OG0000077	LOC117583686|XP_034128052.1|DGUA	betaTub97EF|NP_651606.2|DMEL
OG0000078	LOC117581097|XP_034123881.1|DGUA	CG15128|NP_611441.1|DMEL
OG0000078	LOC117588902|XP_034136350.1|DGUA	CG7634|NP_649332.1|DMEL
OG0000078	LOC117586436|XP_034132364.1|DGUA	wa-cup|NP_649721.2|DMEL
OG0000078	LOC117588496|XP_034135697.1|DGUA	r-cup|NP_608419.1|DMEL
OG0000078	LOC117581264|XP_034124165.1|DGUA	p-cup|NP_573216.1|DMEL
OG0000079	LOC117584146|XP_034128797.1|DGUA	Acp24A4|NP_001036330.1|DMEL
OG0000079	LOC117582616|XP_034126381.1|DGUA	CG16713|NP_608799.1|DMEL
OG0000079	LOC117582615|XP_034126380.1|DGUA	IM33|NP_608800.1|DMEL
OG0000080	LOC117592694|XP_034142549.1|DGUA, LOC117584421|XP_034129184.1|DGUA, LOC117580573|XP_034123072.1|DGUA	Amy-d|NP_523768.1|DMEL, Amy-p|NP_536346.1|DMEL
OG0000080	LOC117586467|XP_034132445.1|DGUA	Amyrel|NP_477262.1|DMEL
OG0000081	LOC117586955|XP_034133218.1|DGUA	tfc|NP_612091.1|DMEL
OG0000082	LOC117582225|XP_034125728.1|DGUA	Cyp6d2|NP_611698.1|DMEL
OG0000082	LOC117584905|XP_034129938.1|DGUA	Cyp6d4|NP_651082.1|DMEL
OG0000082	LOC117589906|XP_034138069.1|DGUA	Cyp6d5|NP_650327.1|DMEL
OG0000083	LOC117584370|XP_034129100.1|DGUA	LManI|NP_609407.1|DMEL
OG0000083	LOC117591765|XP_034140968.1|DGUA, LOC117584781|XP_034129778.1|DGUA	LManVI|NP_609253.1|DMEL, LManV|NP_609252.1|DMEL
OG0000083	LOC117584140|XP_034128787.1|DGUA	LManII|NP_609408.1|DMEL
OG0000084	LOC117584511|XP_034129342.1|DGUA	CG15073|NP_611362.2|DMEL
OG0000084	LOC117587100|XP_034133482.1|DGUA	CG8388|NP_611075.1|DMEL
OG0000085	LOC117584787|XP_034129794.1|DGUA	CG30495|NP_001260785.1|DMEL
OG0000085	LOC117592638|XP_034142472.1|DGUA	CG2064|NP_610310.2|DMEL
OG0000085	LOC117584775|XP_034129774.1|DGUA	CG30491|NP_610306.1|DMEL
OG0000086	LOC117591981|XP_034141311.1|DGUA	fest|NP_611412.1|DMEL
OG0000087	LOC117587854|XP_034134711.1|DGUA	Cpr30F|NP_723504.1|DMEL
OG0000087	LOC117590892|XP_034139815.1|DGUA	Cpr35B|NP_609713.1|DMEL
OG0000087	LOC117587527|XP_034134219.1|DGUA	Cpr31A|NP_995678.1|DMEL
OG0000088	LOC117591442|XP_034140602.1|DGUA	Vha16-1|NP_476801.1|DMEL
OG0000088	LOC117591452|XP_034140612.1|DGUA	Vha16-5|NP_609447.1|DMEL
OG0000088	LOC117579316|XP_034121020.1|DGUA	Vha16-3|NP_729706.1|DMEL
OG0000088	LOC117578545|XP_034120007.1|DGUA	Vha16-4|NP_611169.1|DMEL
OG0000088	LOC117579295|XP_034120991.1|DGUA	Vha16-2|NP_729707.1|DMEL
OG0000089	LOC117586065|XP_034131804.1|DGUA	alphaTub84B|NP_476772.1|DMEL
OG0000089	LOC117580023|XP_034122138.1|DGUA	alphaTub67C|NP_524009.2|DMEL
OG0000090	LOC117592026|XP_034141376.1|DGUA	CG30339|NP_724813.1|DMEL
OG0000090	LOC117592024|XP_034141370.1|DGUA	CG12926|NP_610510.2|DMEL
OG0000090	LOC117579331|XP_034121048.1|DGUA	CG33514|NP_001014558.1|DMEL
OG0000090	LOC117587279|XP_034133756.1|DGUA	CG33966|NP_001033984.1|DMEL
OG0000091	LOC117582702|XP_034126503.1|DGUA	Vha100-1|NP_651672.1|DMEL
OG0000091	LOC117584351|XP_034129075.1|DGUA	Vha100-5|NP_609515.1|DMEL
OG0000091	LOC117589947|XP_034138129.1|DGUA	Vha100-2|NP_650722.1|DMEL
OG0000091	LOC117589742|XP_034137813.1|DGUA	Vha100-4|NP_650720.1|DMEL
OG0000092	LOC117585928|XP_034131585.1|DGUA	CG10513|NP_651370.2|DMEL
OG0000092	LOC117585910|XP_034131563.1|DGUA	CG11892|NP_651372.1|DMEL
OG0000092	LOC117585924|XP_034131582.1|DGUA	CG10514|NP_651371.1|DMEL
OG0000093	LOC117581781|XP_034125096.1|DGUA	Su_var_205|NP_476755.1|DMEL
OG0000093	LOC117591822|XP_034141050.1|DGUA	rhi|NP_536794.1|DMEL, Oxp|NP_611240.1|DMEL
OG0000093	LOC117590334|XP_034138719.1|DGUA	HP1b|NP_572521.2|DMEL
OG0000094	LOC117579446|XP_034121226.1|DGUA	Or67d|NP_648390.2|DMEL
OG0000094	LOC117583138|XP_034127220.1|DGUA	Or83c|NP_524244.2|DMEL
OG0000096	LOC117583520|XP_034127757.1|DGUA	CG17568|NP_609951.2|DMEL
OG0000096	LOC117583521|XP_034127758.1|DGUA	wek|NP_524930.1|DMEL
OG0000096	LOC117589840|XP_034137983.1|DGUA	CG6254|NP_649983.2|DMEL
OG0000096	LOC117587944|XP_034134834.1|DGUA	CG10366|NP_609995.1|DMEL
OG0000097	LOC117579430|XP_034121203.1|DGUA	CG44004|NP_001262004.2|DMEL, CG44006|NP_001262002.1|DMEL, CG44005|NP_001262003.1|DMEL
OG0000098	LOC117583017|XP_034127059.1|DGUA	Cyp9f3|NP_001350862.1|DMEL, Cyp9f2|NP_650189.1|DMEL
OG0000099	LOC117581162|XP_034123995.1|DGUA	Cyp4d14|NP_001259179.1|DMEL
OG0000099	LOC117580852|XP_034123490.1|DGUA	Cyp4d2|NP_525043.1|DMEL
OG0000099	LOC117580660|XP_034123163.1|DGUA	Cyp4d1|NP_476907.2|DMEL
OG0000100	LOC117584649|XP_034129959.1|DGUA	CG34459|NP_001097348.1|DMEL
OG0000100	LOC117585068|XP_034130221.1|DGUA, LOC117589869|XP_034138028.1|DGUA	CG14839|NP_650351.2|DMEL
OG0000102	LOC117586238|XP_034132070.1|DGUA	PPO1|NP_476812.1|DMEL
OG0000102	LOC117578519|XP_034119958.1|DGUA	PPO2|NP_610443.1|DMEL
OG0000103	LOC117579797|XP_034121756.1|DGUA	CG5653|NP_648269.1|DMEL
OG0000103	LOC117587389|XP_034133934.1|DGUA	CG6034|NP_649005.1|DMEL
OG0000103	LOC117587388|XP_034133933.1|DGUA	CG7460|NP_649004.1|DMEL
OG0000103	LOC117583109|XP_034127185.1|DGUA	CG7737|NP_001286308.1|DMEL
OG0000104	LOC117588188|XP_034135199.1|DGUA	Fbp2|NP_523522.1|DMEL
OG0000104	LOC117589106|XP_034136649.1|DGUA	CG18814|NP_652673.2|DMEL, CG4842|NP_648885.1|DMEL
OG0000105	LOC117589745|XP_034137817.1|DGUA	Or67a|NP_524005.2|DMEL
OG0000105	LOC117586422|XP_034132350.1|DGUA	Or85d|NP_524281.1|DMEL
OG0000105	LOC117586439|XP_034132368.1|DGUA	Or85c|NP_524280.2|DMEL
OG0000105	LOC117586438|XP_034132367.1|DGUA	Or85b|NP_524279.2|DMEL
OG0000107	LOC117592386|XP_034141988.1|DGUA	Gr59c|NP_726292.1|DMEL
OG0000107	LOC117584664|XP_034129583.1|DGUA	Gr36b|NP_724039.1|DMEL, Gr36c|NP_724040.1|DMEL, Gr36a|NP_724038.2|DMEL
OG0000107	LOC117592533|XP_034142284.1|DGUA	Gr59d|NP_611758.2|DMEL
OG0000109	LOC117584465|XP_034129274.1|DGUA	Lip4|NP_001260356.1|DMEL
OG0000110	LOC117579137|XP_034120769.1|DGUA	CG32379|NP_729252.2|DMEL
OG0000110	LOC117579140|XP_034120771.1|DGUA	CG8562|NP_648118.1|DMEL
OG0000110	LOC117579139|XP_034120770.1|DGUA	CG18417|NP_648119.1|DMEL
OG0000110	LOC117579141|XP_034120772.1|DGUA	CG8560|NP_648120.3|DMEL
OG0000111	LOC117590789|XP_034139634.1|DGUA	Obp56a|NP_611442.1|DMEL
OG0000111	LOC117580091|XP_034122239.1|DGUA	Obp56e|NP_611445.1|DMEL
OG0000111	LOC117591842|XP_034141099.1|DGUA	Obp56d|NP_611444.2|DMEL
OG0000112	LOC117590951|XP_034139890.1|DGUA	CG32523|NP_728401.1|DMEL, CG9676|NP_728008.1|DMEL
OG0000112	LOC117588589|XP_034135884.1|DGUA	CG1304|NP_608418.1|DMEL, Ser6|NP_523426.1|DMEL
OG0000113	LOC117585197|XP_034130465.1|DGUA	dgrn|NP_649596.1|DMEL
OG0000114	LOC117582499|XP_034126174.1|DGUA	CG45012|NP_001285850.1|DMEL, CG45011|NP_001285848.1|DMEL, Sfp33A3|NP_001162959.1|DMEL, CG31704|NP_723689.1|DMEL
OG0000114	LOC117582498|XP_034126173.1|DGUA	CG44008|NP_001260398.1|DMEL
OG0000114	LOC117582497|XP_034126172.1|DGUA	CG14933|NP_652566.1|DMEL
OG0000116	LOC117585921|XP_034131577.1|DGUA	CG31102|NP_001262951.1|DMEL
OG0000116	LOC117585923|XP_034131581.1|DGUA	CG10550|NP_651380.2|DMEL
OG0000116	LOC117585913|XP_034131567.1|DGUA	CG31097|NP_733093.2|DMEL
OG0000116	LOC117585911|XP_034131564.1|DGUA	CG31288|NP_733094.1|DMEL
OG0000117	LOC117584691|XP_034129616.1|DGUA	CG7953|NP_609683.1|DMEL
OG0000117	LOC117584692|XP_034129617.1|DGUA	CG7916|NP_609682.1|DMEL
OG0000117	LOC117584694|XP_034129618.1|DGUA	CG8997|NP_609681.1|DMEL
OG0000117	LOC117584696|XP_034129620.1|DGUA	CG33306|NP_995706.1|DMEL
OG0000118	LOC117582588|XP_034126325.1|DGUA	Cyp28d1|NP_608912.1|DMEL, Cyp28d2|NP_608911.1|DMEL
OG0000118	LOC117590401|XP_034138890.1|DGUA	Cyp28a5|NP_609694.1|DMEL
OG0000119	LOC117583187|XP_034127279.1|DGUA	Npc2e|NP_731439.2|DMEL
OG0000119	LOC117583191|XP_034127285.1|DGUA	Npc2c|NP_649976.1|DMEL
OG0000119	LOC117583192|XP_034127286.1|DGUA	Npc2d|NP_649975.1|DMEL
OG0000120	LOC117588310|XP_034135390.1|DGUA	Roc1a|NP_001138143.2|DMEL
OG0000120	LOC117591909|XP_034141191.1|DGUA	Roc2|NP_610691.1|DMEL
OG0000120	LOC117586967|XP_034133233.1|DGUA	Roc1b|NP_652613.1|DMEL
OG0000121	LOC117590268|XP_034138644.1|DGUA	CG15369|NP_572542.1|DMEL
OG0000121	LOC117584909|XP_034129943.1|DGUA	CG31313|NP_731919.1|DMEL
OG0000121	LOC117584907|XP_034129942.1|DGUA	Cys|NP_476856.1|DMEL
OG0000122	LOC117582102|XP_034125557.1|DGUA	Or22c|NP_523454.2|DMEL
OG0000122	LOC117588393|XP_034135538.1|DGUA	Or10a|NP_511122.1|DMEL
OG0000122	LOC117585356|XP_034130696.1|DGUA	Or45b|NP_523667.1|DMEL
OG0000122	LOC117581989|XP_034125375.1|DGUA	Or24a|NP_523470.3|DMEL
OG0000123	LOC117586147|XP_034131933.1|DGUA	CG15177|NP_649672.1|DMEL, sowi|NP_649671.2|DMEL
OG0000123	LOC117586116|XP_034131868.1|DGUA	sunz|NP_649673.1|DMEL
OG0000124	LOC117592304|XP_034141869.1|DGUA	CG5348|NP_611156.3|DMEL, CG12376|NP_610405.3|DMEL
OG0000124	LOC117578607|XP_034120092.1|DGUA	CG14744|NP_001097232.2|DMEL
OG0000124	LOC117578608|XP_034120093.1|DGUA	CG14743|NP_610408.2|DMEL
OG0000125	LOC117583753|XP_034128164.1|DGUA	Men-b|NP_001163750.1|DMEL
OG0000125	LOC117589767|XP_034137851.1|DGUA	Men|NP_524880.2|DMEL
OG0000125	LOC117592294|XP_034141852.1|DGUA	Menl-2|NP_001027424.2|DMEL
OG0000126	LOC117579486|XP_034121276.1|DGUA, LOC117582140|XP_034125615.1|DGUA	Prtl99C|NP_651735.3|DMEL
OG0000127	LOC117586302|XP_034132151.1|DGUA	CG18748|NP_001097703.1|DMEL
OG0000127	LOC117586442|XP_034132370.1|DGUA	CG18746|NP_652649.1|DMEL
OG0000127	LOC117586301|XP_034132149.1|DGUA	CG18745|NP_652648.1|DMEL
OG0000127	LOC117586433|XP_034132360.1|DGUA	CG18747|NP_652650.2|DMEL
OG0000128	LOC117581834|XP_034125176.1|DGUA	Ugt49C1|NP_001036565.1|DMEL
OG0000128	LOC117581848|XP_034125197.1|DGUA	Ugt49B1|NP_611563.1|DMEL
OG0000129	LOC117580643|XP_034123127.1|DGUA	Fum1|NP_572339.1|DMEL
OG0000129	LOC117579252|XP_034120930.1|DGUA	Fum3|NP_648467.1|DMEL
OG0000129	LOC117587783|XP_034134618.1|DGUA	Fum4|NP_723527.1|DMEL
OG0000130	LOC117587114|XP_034133499.1|DGUA	CG7386|NP_648036.1|DMEL
OG0000130	LOC117587111|XP_034133495.1|DGUA	CG10274|NP_001097525.1|DMEL
OG0000130	LOC117587113|XP_034133498.1|DGUA	D19B|NP_477297.1|DMEL
OG0000130	LOC117587112|XP_034133496.1|DGUA	D19A|NP_477304.1|DMEL
OG0000131	LOC117589815|XP_034137935.1|DGUA	snk|NP_001097766.1|DMEL
OG0000132	LOC117582239|XP_034125741.1|DGUA, LOC117581862|XP_034125215.1|DGUA	Phae1|NP_609550.1|DMEL
OG0000132	LOC117586091|XP_034131838.1|DGUA	CG7142|NP_650703.1|DMEL
OG0000134	LOC117589485|XP_034137338.1|DGUA	eff|NP_731941.1|DMEL
OG0000134	LOC117580864|XP_034123504.1|DGUA	CG2574|NP_572796.1|DMEL
OG0000134	LOC117584812|XP_034129823.1|DGUA	Ubc2|NP_477137.1|DMEL
OG0000137	LOC117582737|XP_034126559.1|DGUA	Rm62|NP_524243.2|DMEL
OG0000137	LOC117588859|XP_034136252.1|DGUA	CG10077|NP_648062.2|DMEL
OG0000138	LOC117586701|XP_034132859.1|DGUA	ouib|NP_649822.2|DMEL
OG0000138	LOC117586698|XP_034132856.1|DGUA, LOC117586699|XP_034132858.1|DGUA	CG8159|NP_649823.2|DMEL
OG0000138	LOC117586696|XP_034132854.1|DGUA	M1BP|NP_649825.1|DMEL
OG0000140	LOC117583410|XP_034127589.1|DGUA	grass|NP_651543.1|DMEL
OG0000141	LOC117589332|XP_034137073.1|DGUA	GstO1|NP_648237.1|DMEL
OG0000141	LOC117589333|XP_034137075.1|DGUA	GstO2|NP_729388.1|DMEL
OG0000141	LOC117589334|XP_034137077.1|DGUA	se|NP_648235.1|DMEL
OG0000141	LOC117589335|XP_034137078.1|DGUA	GstO3|NP_648234.1|DMEL
OG0000142	LOC117585694|XP_034131199.1|DGUA	nAChRalpha1|NP_001262916.1|DMEL
OG0000142	LOC117590199|XP_034138533.1|DGUA	nAChRalpha4|NP_001097669.2|DMEL
OG0000142	LOC117588458|XP_034135635.1|DGUA	nAChRalpha3|NP_525079.3|DMEL
OG0000143	LOC117579028|XP_034120604.1|DGUA	GNBP1|NP_524142.2|DMEL
OG0000143	LOC117579031|XP_034120607.1|DGUA	GNBP2|NP_524141.1|DMEL
OG0000144	LOC117585409|XP_034130768.1|DGUA	dpr9|NP_996215.1|DMEL
OG0000144	LOC117590246|XP_034138608.1|DGUA	dpr8|NP_727781.1|DMEL
OG0000144	LOC117584066|XP_034128699.1|DGUA	dpr21|NP_001163838.2|DMEL
OG0000145	LOC117580967|XP_034123648.1|DGUA	Idgf4|NP_511101.2|DMEL
OG0000145	LOC117582661|XP_034126465.1|DGUA	Idgf1|NP_477258.1|DMEL
OG0000147	LOC117583999|XP_034128619.1|DGUA	CG6180|NP_609588.1|DMEL
OG0000147	LOC117582746|XP_034126577.1|DGUA	CG17919|NP_649644.1|DMEL
OG0000147	LOC117582747|XP_034126578.1|DGUA	CG10298|NP_649643.1|DMEL
OG0000148	LOC117582434|XP_034126028.1|DGUA	CG31954|NP_722915.1|DMEL
OG0000148	LOC117588221|XP_034135257.1|DGUA	Try29F|NP_523518.2|DMEL
OG0000149	LOC117588085|XP_034135045.1|DGUA	Obp28a|NP_523505.1|DMEL
OG0000149	LOC117581583|XP_034124825.1|DGUA	Obp19d|NP_523421.2|DMEL
OG0000150	LOC117582222|XP_034125721.1|DGUA	Gr22a|NP_722733.1|DMEL
OG0000150	LOC117582223|XP_034125722.1|DGUA	Gr22f|NP_722729.2|DMEL, Gr22c|NP_722732.2|DMEL, Gr22b|NP_001014456.1|DMEL
OG0000150	LOC117582365|XP_034125914.1|DGUA	Gr22e|NP_722731.1|DMEL
OG0000151	LOC117587222|XP_034133673.1|DGUA	CG6996|NP_649189.2|DMEL
OG0000151	LOC117587226|XP_034133679.1|DGUA	CG17147|NP_001262099.1|DMEL
OG0000151	LOC117587225|XP_034133678.1|DGUA	CG17145|NP_649192.2|DMEL
OG0000151	LOC117586870|XP_034133058.1|DGUA	CG5883|NP_648526.2|DMEL
OG0000152	LOC117589721|XP_034137781.1|DGUA	CG11841|NP_651661.1|DMEL
OG0000152	LOC117589723|XP_034137784.1|DGUA	CG11843|NP_651663.1|DMEL
OG0000153	LOC117589779|XP_034137867.1|DGUA	Sp212|NP_996209.2|DMEL
OG0000153	LOC117589704|XP_034137758.1|DGUA	CG9649|NP_650343.1|DMEL
OG0000153	LOC117589705|XP_034137759.1|DGUA	CG31326|NP_650344.2|DMEL
OG0000154	LOC117585351|XP_034130686.1|DGUA	Or94a|NP_524455.1|DMEL
OG0000154	LOC117584922|XP_034129963.1|DGUA	Or94b|NP_524456.1|DMEL
OG0000154	LOC117580197|XP_034122464.1|DGUA	Or71a|NP_524078.2|DMEL
OG0000155	LOC117579730|XP_034121618.1|DGUA	CG7548|NP_648131.1|DMEL
OG0000155	LOC117579513|XP_034121310.1|DGUA	CG8543|NP_648126.1|DMEL
OG0000155	LOC117579431|XP_034121204.1|DGUA	CG8541|NP_648127.1|DMEL
OG0000157	LOC117578614|XP_034120104.1|DGUA, LOC117578613|XP_034120103.1|DGUA, LOC117578612|XP_034120100.1|DGUA, LOC117591727|XP_034140934.1|DGUA	PGRP-SC1b|NP_610409.1|DMEL, PGRP-SC1a|NP_610407.1|DMEL
OG0000157	LOC117578615|XP_034120105.1|DGUA	PGRP-SC2|NP_610410.1|DMEL
OG0000158	LOC117579769|XP_034121719.1|DGUA	CG13869|NP_611458.2|DMEL
OG0000158	LOC117579414|XP_034121184.1|DGUA	CG14826|NP_648088.1|DMEL
OG0000159	LOC117589013|XP_034136524.1|DGUA	slif|NP_649428.1|DMEL
OG0000159	LOC117580574|XP_034123068.1|DGUA	CG5535|NP_649019.2|DMEL
OG0000159	LOC117579521|XP_034121320.1|DGUA	CG7255|NP_001036607.1|DMEL
OG0000160	LOC117585809|XP_034131420.1|DGUA	CG31343|NP_732652.1|DMEL
OG0000160	LOC117585807|XP_034131416.1|DGUA	CG31233|NP_732653.2|DMEL
OG0000161	LOC117588975|XP_034136453.1|DGUA	CG3386|NP_612049.1|DMEL
OG0000161	LOC117590986|XP_034139952.1|DGUA	CG4004|NP_727638.2|DMEL
OG0000162	LOC117584558|XP_034129407.1|DGUA	CG11262|NP_648617.2|DMEL, CG13801|NP_647714.1|DMEL, CG31693|NP_724369.2|DMEL
OG0000162	LOC117582601|XP_034126355.1|DGUA	hoe1|NP_608876.1|DMEL
OG0000163	LOC117584450|XP_034129258.1|DGUA	Lsp1gamma|NP_523868.1|DMEL
OG0000163	LOC117584932|XP_034129982.1|DGUA	Lsp1beta|NP_476624.1|DMEL
OG0000164	LOC117582026|XP_034125446.1|DGUA	Cp1|NP_523735.2|DMEL
OG0000165	LOC117581657|XP_034124927.1|DGUA	DIP1|NP_728449.1|DMEL
OG0000166	LOC117586001|XP_034131724.1|DGUA	Cht8|NP_611542.2|DMEL
OG0000166	LOC117586032|XP_034131768.1|DGUA	Cht9|NP_611543.3|DMEL
