Orthogroup	DGUA.longest_only	DYAK.longest_only
OG0000052	LOC117585521|XP_034130918.1|DGUA	LOC6536445|XP_002097026.2|DYAK, LOC6536449|XP_002097030.1|DYAK, LOC6536448|XP_002097029.1|DYAK
OG0000052	LOC117579366|XP_034121106.1|DGUA	LOC6531034|XP_002091870.1|DYAK
OG0000052	LOC117579361|XP_034121090.1|DGUA	LOC6531035|XP_002091871.1|DYAK
OG0000053	LOC117591851|XP_034141110.1|DGUA	LOC6528600|XP_002089643.1|DYAK
OG0000053	LOC117591850|XP_034141108.1|DGUA	LOC6528599|XP_002089642.1|DYAK
OG0000053	LOC117591849|XP_034141106.1|DGUA	LOC6528598|XP_002089641.2|DYAK
OG0000053	LOC117589695|XP_034137786.1|DGUA	LOC6528594|XP_002089637.3|DYAK
OG0000054	LOC117591710|XP_034140920.1|DGUA, LOC117585614|XP_034131065.1|DGUA, LOC117585423|XP_034130788.1|DGUA	LOC6537158|XP_002097719.1|DYAK
OG0000054	LOC117585613|XP_034131060.1|DGUA	LOC6537157|XP_002097718.1|DYAK
OG0000054	LOC117585615|XP_034131067.1|DGUA	LOC6537155|XP_002097716.1|DYAK
OG0000055	LOC117583475|XP_034127675.1|DGUA	LOC6538864|XP_002099370.1|DYAK, LOC6538865|XP_002099371.1|DYAK
OG0000056	LOC117582718|XP_034126532.1|DGUA	LOC6537842|XP_002098383.1|DYAK
OG0000056	LOC117582720|XP_034126536.1|DGUA	LOC6537843|XP_002098384.1|DYAK
OG0000056	LOC117582719|XP_034126535.1|DGUA	LOC6537844|XP_002098385.1|DYAK, LOC6537846|XP_002098387.1|DYAK, LOC6537845|XP_002098386.1|DYAK
OG0000056	LOC117589786|XP_034137875.1|DGUA	LOC6536528|XP_002097104.1|DYAK
OG0000056	LOC117589687|XP_034137734.1|DGUA	LOC6536529|XP_002097105.1|DYAK
OG0000058	LOC117581983|XP_034125368.1|DGUA	LOC6529786|XP_002090770.1|DYAK
OG0000058	LOC117588075|XP_034135031.1|DGUA	LOC6527116|XP_002088209.1|DYAK
OG0000058	LOC117580786|XP_034123373.1|DGUA	LOC6524094|XP_002099958.2|DYAK
OG0000059	LOC117582883|XP_034126847.1|DGUA	LOC6538372|XP_002098896.1|DYAK
OG0000059	LOC117583116|XP_034127192.1|DGUA	LOC6538374|XP_002098898.1|DYAK
OG0000059	LOC117583225|XP_034127335.1|DGUA	LOC6538375|XP_002098899.1|DYAK
OG0000059	LOC117582882|XP_034126846.1|DGUA	LOC6538373|XP_002098897.1|DYAK
OG0000059	LOC117582940|XP_034126935.1|DGUA	LOC6538380|XP_002098904.1|DYAK
OG0000060	LOC117591001|XP_034139974.1|DGUA	LOC6524523|XP_002100380.1|DYAK
OG0000060	LOC117582364|XP_034125913.1|DGUA	LOC6529446|XP_002090448.1|DYAK
OG0000060	LOC117586071|XP_034131812.1|DGUA	LOC6535405|XP_015047137.2|DYAK
OG0000060	LOC117583542|XP_034127790.1|DGUA	LOC6538963|XP_002099466.1|DYAK
OG0000060	LOC117580826|XP_034123438.1|DGUA	LOC6524492|XP_002100349.2|DYAK
OG0000061	LOC117584177|XP_034128835.1|DGUA	LOC6528992|XP_002090024.1|DYAK
OG0000061	LOC117583930|XP_034128502.1|DGUA	LOC6528987|XP_002090019.1|DYAK
OG0000061	LOC117584180|XP_034128838.1|DGUA	LOC6528990|XP_002090022.1|DYAK
OG0000062	LOC117590396|XP_034138880.1|DGUA	LOC6525291|XP_002101127.1|DYAK
OG0000062	LOC117587653|XP_034134434.1|DGUA	LOC6529702|XP_002090695.1|DYAK
OG0000063	LOC117586757|XP_034132957.1|DGUA	LOC6537057|XP_002097622.1|DYAK, LOC6537058|XP_015048091.1|DYAK
OG0000063	LOC117586756|XP_034132956.1|DGUA	LOC6537056|XP_002097621.1|DYAK
OG0000063	LOC117580520|XP_034123004.1|DGUA	LOC26535015|XP_015050152.1|DYAK
OG0000063	LOC117579292|XP_034120988.1|DGUA	LOC6533568|XP_039229911.1|DYAK
OG0000063	LOC117579291|XP_034120986.1|DGUA	LOC6533569|XP_002094279.1|DYAK, LOC6533570|XP_002094280.2|DYAK
OG0000065	LOC117583018|XP_034127060.1|DGUA	LOC6536808|XP_002097378.1|DYAK
OG0000065	LOC117582935|XP_034126927.1|DGUA	LOC6536708|XP_002097280.1|DYAK
OG0000065	LOC117582936|XP_034126928.1|DGUA	LOC6536710|XP_015047907.1|DYAK
OG0000065	LOC117582933|XP_034126925.1|DGUA	LOC6536709|XP_002097281.1|DYAK
OG0000066	LOC117581501|XP_034124644.1|DGUA	LOC6524569|XP_002100426.1|DYAK
OG0000066	LOC117586042|XP_034131778.1|DGUA	LOC6537626|XP_002098171.1|DYAK
OG0000066	LOC117582974|XP_034126986.1|DGUA	LOC6538183|XP_002098711.2|DYAK
OG0000066	LOC117591066|XP_034140058.1|DGUA	LOC6529191|XP_002090198.1|DYAK
OG0000066	LOC117585048|XP_034130198.1|DGUA	LOC6537142|XP_002097703.1|DYAK
OG0000066	LOC117587600|XP_034134341.1|DGUA	LOC6531786|XP_002092573.1|DYAK
OG0000067	LOC117589502|XP_034137375.1|DGUA	LOC6535876|XP_002096492.1|DYAK
OG0000067	LOC117579493|XP_034121284.1|DGUA	LOC6533078|XP_002093810.1|DYAK
OG0000067	LOC117591024|XP_034140007.1|DGUA	LOC6528771|XP_039227562.1|DYAK
OG0000067	LOC117579492|XP_034121282.1|DGUA	LOC6533077|XP_002093809.1|DYAK
OG0000067	LOC117589212|XP_034136847.1|DGUA	LOC6539372|XP_002086266.2|DYAK
OG0000068	LOC117580519|XP_034123003.1|DGUA	LOC6534297|XP_039230811.1|DYAK
OG0000068	LOC117579302|XP_034121001.1|DGUA, LOC117581720|XP_034124991.1|DGUA	LOC6535752|XP_002096375.3|DYAK, LOC6534288|XP_002094969.2|DYAK, LOC6530829|XP_002091712.2|DYAK
OG0000068	LOC117581342|XP_034124357.1|DGUA	LOC6526162|XP_039231832.1|DYAK
OG0000069	LOC117592210|XP_034141713.1|DGUA	LOC6532175|XP_002092948.2|DYAK
OG0000070	LOC117587796|XP_034134632.1|DGUA	LOC6527107|XP_002088200.1|DYAK
OG0000070	LOC117581211|XP_034124075.1|DGUA	LOC6523840|XP_002099713.1|DYAK
OG0000070	LOC117587545|XP_034134242.1|DGUA	LOC6527108|XP_002088201.1|DYAK
OG0000070	LOC117587797|XP_034134633.1|DGUA	LOC6525751|XP_002101573.1|DYAK
OG0000071	LOC117580534|XP_034123019.1|DGUA	LOC6533773|XP_002094477.1|DYAK
OG0000071	LOC117579680|XP_034121559.1|DGUA	LOC6534017|XP_002094704.2|DYAK
OG0000071	LOC117579679|XP_034121558.1|DGUA	LOC6534016|XP_002094703.3|DYAK
OG0000071	LOC117579678|XP_034121557.1|DGUA	LOC6534018|XP_002094705.1|DYAK
OG0000072	LOC117592297|XP_034141858.1|DGUA	LOC6531405|XP_002092208.1|DYAK
OG0000072	LOC117592384|XP_034141985.1|DGUA	LOC6531398|XP_002092201.1|DYAK
OG0000072	LOC117592296|XP_034141857.1|DGUA	LOC6531403|XP_002092206.1|DYAK
OG0000073	LOC117578569|XP_034120037.1|DGUA	LOC6531137|XP_002091971.1|DYAK
OG0000073	LOC117588625|XP_034135936.1|DGUA	LOC6523936|XP_039227706.1|DYAK
OG0000073	LOC117589637|XP_034137623.1|DGUA	LOC6535942|XP_039231524.1|DYAK
OG0000074	LOC117587150|XP_034133548.1|DGUA, LOC117587426|XP_034133988.1|DGUA	LOC6533148|XP_002093874.3|DYAK
OG0000074	LOC117586962|XP_034133225.1|DGUA	LOC6534311|XP_002094991.1|DYAK
OG0000075	LOC117579262|XP_034120946.1|DGUA	LOC6532580|XP_002093324.1|DYAK
OG0000075	LOC117579268|XP_034120955.1|DGUA	LOC6532578|XP_002093322.1|DYAK
OG0000075	LOC117579272|XP_034120958.1|DGUA	LOC6532579|XP_002093323.1|DYAK
OG0000075	LOC117579269|XP_034120956.1|DGUA	LOC6532581|XP_002093325.1|DYAK
OG0000076	LOC117579058|XP_034120653.1|DGUA	LOC6532992|XP_002093727.1|DYAK
OG0000076	LOC117586443|XP_034132372.1|DGUA, LOC117586418|XP_034132346.1|DGUA	LOC6536752|XP_002097324.1|DYAK, LOC6536754|XP_002097326.3|DYAK
OG0000076	LOC117590327|XP_034138711.1|DGUA	LOC6525884|XP_002101704.3|DYAK
OG0000076	LOC117590326|XP_034138710.1|DGUA	LOC6525885|XP_002101705.1|DYAK
OG0000077	LOC117583765|XP_034128208.1|DGUA	LOC6536356|XP_002096938.1|DYAK
OG0000077	LOC117578654|XP_034120163.1|DGUA	LOC6532023|XP_002092801.1|DYAK
OG0000077	LOC117583686|XP_034128052.1|DGUA	LOC6538194|XP_002098722.2|DYAK
OG0000078	LOC117581097|XP_034123881.1|DGUA	LOC6530900|XP_002091752.1|DYAK
OG0000078	LOC117588902|XP_034136350.1|DGUA	LOC6539800|XP_002086683.2|DYAK
OG0000078	LOC117586436|XP_034132364.1|DGUA	LOC6536046|XP_015047532.1|DYAK
OG0000078	LOC117588496|XP_034135697.1|DGUA	LOC6526129|XP_002101946.1|DYAK
OG0000078	LOC117581264|XP_034124165.1|DGUA	LOC6525682|XP_002101504.1|DYAK
OG0000079	LOC117584146|XP_034128797.1|DGUA	LOC26535989|XP_015054680.1|DYAK, LOC26535629|XP_015054648.1|DYAK, LOC26536219|XP_015054707.1|DYAK, LOC26534965|XP_015054567.1|DYAK
OG0000079	LOC117582616|XP_034126381.1|DGUA	LOC6526756|XP_002087859.1|DYAK, LOC6526757|XP_002087860.1|DYAK
OG0000079	LOC117582615|XP_034126380.1|DGUA	LOC6526758|XP_002087861.1|DYAK
OG0000080	LOC117592694|XP_034142549.1|DGUA, LOC117584421|XP_034129184.1|DGUA, LOC117580573|XP_034123072.1|DGUA	LOC6531683|XP_039228129.1|DYAK, LOC6531681|XP_002092472.1|DYAK
OG0000080	LOC117586467|XP_034132445.1|DGUA	LOC6531377|XP_002092180.1|DYAK
OG0000081	LOC117586955|XP_034133218.1|DGUA	LOC6532337|XP_002093097.1|DYAK
OG0000082	LOC117582225|XP_034125728.1|DGUA	LOC6531302|XP_002092106.3|DYAK
OG0000082	LOC117584905|XP_034129938.1|DGUA	LOC6537790|XP_002098331.1|DYAK
OG0000082	LOC117589906|XP_034138069.1|DGUA	LOC6537368|XP_002097924.1|DYAK
OG0000083	LOC117584370|XP_034129100.1|DGUA	LOC6527136|XP_002088230.2|DYAK
OG0000083	LOC117591765|XP_034140968.1|DGUA, LOC117584781|XP_034129778.1|DGUA	LOC6527785|XP_002088858.1|DYAK, LOC6527784|XP_002088857.1|DYAK
OG0000083	LOC117584140|XP_034128787.1|DGUA	LOC26535515|XP_015054631.2|DYAK
OG0000084	LOC117584511|XP_034129342.1|DGUA	LOC6531040|XP_002091876.1|DYAK
OG0000084	LOC117587100|XP_034133482.1|DGUA	LOC6531494|XP_002092293.1|DYAK
OG0000085	LOC117584787|XP_034129794.1|DGUA	LOC6528456|XP_015053956.1|DYAK
OG0000085	LOC117592638|XP_034142472.1|DGUA	LOC6528460|XP_002089506.3|DYAK
OG0000085	LOC117584775|XP_034129774.1|DGUA	LOC6528455|XP_039227178.1|DYAK
OG0000086	LOC117591981|XP_034141311.1|DGUA	LOC6530960|XP_002091798.1|DYAK
OG0000087	LOC117587854|XP_034134711.1|DGUA	LOC6527930|XP_002088998.1|DYAK
OG0000087	LOC117590892|XP_034139815.1|DGUA	LOC6528232|XP_002089294.1|DYAK
OG0000087	LOC117587527|XP_034134219.1|DGUA	LOC6527955|XP_002089022.1|DYAK
OG0000088	LOC117591442|XP_034140602.1|DGUA	LOC6528290|XP_002089343.1|DYAK
OG0000088	LOC117591452|XP_034140612.1|DGUA	LOC6527178|XP_002088272.1|DYAK
OG0000088	LOC117579316|XP_034121020.1|DGUA	LOC6533709|XP_002094414.1|DYAK
OG0000088	LOC117578545|XP_034120007.1|DGUA	LOC6531716|XP_002092506.1|DYAK
OG0000088	LOC117579295|XP_034120991.1|DGUA	LOC6533710|XP_002094415.1|DYAK
OG0000089	LOC117586065|XP_034131804.1|DGUA	LOC6536099|XP_002096707.1|DYAK
OG0000089	LOC117580023|XP_034122138.1|DGUA	LOC6532521|XP_002093267.1|DYAK
OG0000090	LOC117592026|XP_034141376.1|DGUA	LOC6528787|XP_002089821.1|DYAK
OG0000090	LOC117592024|XP_034141370.1|DGUA	LOC6528791|XP_002089825.1|DYAK
OG0000090	LOC117579331|XP_034121048.1|DGUA	LOC6532959|XP_002093694.1|DYAK
OG0000090	LOC117587279|XP_034133756.1|DGUA	LOC6532328|XP_002093088.2|DYAK
OG0000091	LOC117582702|XP_034126503.1|DGUA	LOC6538091|XP_015048654.1|DYAK
OG0000091	LOC117584351|XP_034129075.1|DGUA	LOC6527294|XP_002088388.1|DYAK
OG0000091	LOC117589947|XP_034138129.1|DGUA	LOC6535563|XP_015047216.1|DYAK
OG0000091	LOC117589742|XP_034137813.1|DGUA	LOC6535562|XP_002096191.1|DYAK
OG0000092	LOC117585928|XP_034131585.1|DGUA	LOC6538546|XP_002099068.1|DYAK
OG0000092	LOC117585910|XP_034131563.1|DGUA	LOC26535729|XP_015048909.1|DYAK
OG0000092	LOC117585924|XP_034131582.1|DGUA	LOC6538545|XP_002099067.1|DYAK
OG0000093	LOC117581781|XP_034125096.1|DGUA	LOC6527671|XP_002088757.1|DYAK
OG0000093	LOC117591822|XP_034141050.1|DGUA	LOC6525289|XP_002101125.1|DYAK, LOC26534678|XP_015051176.1|DYAK, LOC6531242|XP_002092054.1|DYAK
OG0000093	LOC117590334|XP_034138719.1|DGUA	LOC6525246|XP_002101083.1|DYAK
OG0000094	LOC117579446|XP_034121226.1|DGUA	LOC6533581|XP_002094291.1|DYAK
OG0000094	LOC117583138|XP_034127220.1|DGUA	LOC6537561|XP_002098107.2|DYAK
OG0000096	LOC117583520|XP_034127757.1|DGUA	LOC6529683|XP_002090676.1|DYAK
OG0000096	LOC117583521|XP_034127758.1|DGUA	LOC6528976|XP_002090008.1|DYAK
OG0000096	LOC117589840|XP_034137983.1|DGUA	LOC6536489|XP_002097067.1|DYAK
OG0000096	LOC117587944|XP_034134834.1|DGUA	LOC6529746|XP_002090736.1|DYAK
OG0000097	LOC117579430|XP_034121203.1|DGUA	LOC6534250|XP_015050525.1|DYAK, LOC6534252|XP_002094934.2|DYAK, LOC6534251|XP_015050528.1|DYAK
OG0000098	LOC117583017|XP_034127059.1|DGUA	LOC6536810|XP_002097380.1|DYAK
OG0000099	LOC117581162|XP_034123995.1|DGUA	LOC6524441|XP_002100299.2|DYAK
OG0000099	LOC117580852|XP_034123490.1|DGUA	LOC6524440|XP_002100298.3|DYAK
OG0000099	LOC117580660|XP_034123163.1|DGUA	LOC6524444|XP_002100302.2|DYAK
OG0000100	LOC117584649|XP_034129959.1|DGUA	LOC26534750|XP_015051264.1|DYAK
OG0000100	LOC117585068|XP_034130221.1|DGUA, LOC117589869|XP_034138028.1|DGUA	LOC6537329|XP_002097886.1|DYAK
OG0000101	LOC117579631|XP_034121489.1|DGUA	LOC6539439|XP_002086331.3|DYAK
OG0000102	LOC117586238|XP_034132070.1|DGUA	LOC6531176|XP_002092005.1|DYAK
OG0000102	LOC117578519|XP_034119958.1|DGUA	LOC6528685|XP_002089727.1|DYAK
OG0000103	LOC117579797|XP_034121756.1|DGUA	LOC6532637|XP_002093381.1|DYAK
OG0000103	LOC117587389|XP_034133934.1|DGUA	LOC6534296|XP_002094977.1|DYAK
OG0000103	LOC117587388|XP_034133933.1|DGUA	LOC26534987|XP_015050551.1|DYAK
OG0000103	LOC117583109|XP_034127185.1|DGUA	LOC6529323|XP_015052185.1|DYAK
OG0000104	LOC117588188|XP_034135199.1|DGUA	LOC6527852|XP_002088924.1|DYAK
OG0000104	LOC117589106|XP_034136649.1|DGUA	LOC6539476|XP_002086365.3|DYAK, LOC6539477|XP_002086366.2|DYAK
OG0000105	LOC117589745|XP_034137817.1|DGUA	LOC26535474|XP_015049427.1|DYAK, LOC6532540|XP_002093286.3|DYAK
OG0000105	LOC117586422|XP_034132350.1|DGUA	LOC6536226|XP_002096817.1|DYAK
OG0000105	LOC117586439|XP_034132368.1|DGUA	LOC6536221|XP_002096812.1|DYAK
OG0000105	LOC117586438|XP_034132367.1|DGUA	LOC6536220|XP_002096811.1|DYAK
OG0000107	LOC117592386|XP_034141988.1|DGUA	LOC6531775|XP_002092562.1|DYAK
OG0000107	LOC117584664|XP_034129583.1|DGUA	LOC6529480|XP_002090482.1|DYAK, LOC6529479|XP_002090481.3|DYAK
OG0000107	LOC117592533|XP_034142284.1|DGUA	LOC6531776|XP_002092563.1|DYAK
OG0000109	LOC117584465|XP_034129274.1|DGUA	LOC6527148|XP_002088242.1|DYAK
OG0000110	LOC117579137|XP_034120769.1|DGUA	LOC6533315|XP_002094041.3|DYAK
OG0000110	LOC117579140|XP_034120771.1|DGUA	LOC6533316|XP_002094042.1|DYAK
OG0000110	LOC117579139|XP_034120770.1|DGUA	LOC6533317|XP_002094043.1|DYAK
OG0000110	LOC117579141|XP_034120772.1|DGUA	LOC6533318|XP_002094044.1|DYAK
OG0000111	LOC117590789|XP_034139634.1|DGUA	LOC6530898|XP_002091750.1|DYAK
OG0000111	LOC117580091|XP_034122239.1|DGUA	LOC6530894|XP_002091746.1|DYAK
OG0000111	LOC117591842|XP_034141099.1|DGUA	LOC6530895|XP_002091747.2|DYAK
OG0000112	LOC117590951|XP_034139890.1|DGUA	LOC6526156|XP_002101970.1|DYAK, LOC6525567|XP_002101402.1|DYAK
OG0000112	LOC117588589|XP_034135884.1|DGUA	LOC6526126|XP_002101943.1|DYAK, LOC6526125|XP_002101942.1|DYAK
OG0000113	LOC117585197|XP_034130465.1|DGUA	LOC6537541|XP_039232498.1|DYAK
OG0000114	LOC117582499|XP_034126174.1|DGUA	LOC120320673|XP_039226970.1|DYAK, LOC6527306|XP_002088399.1|DYAK
OG0000114	LOC117582498|XP_034126173.1|DGUA	LOC6527308|XP_002088401.1|DYAK
OG0000114	LOC117582497|XP_034126172.1|DGUA	LOC26535341|XP_039226967.1|DYAK
OG0000116	LOC117585921|XP_034131577.1|DGUA	LOC6538538|XP_002099060.2|DYAK
OG0000116	LOC117585923|XP_034131581.1|DGUA	LOC6538532|XP_002099054.1|DYAK
OG0000116	LOC117585913|XP_034131567.1|DGUA	LOC6538537|XP_002099059.1|DYAK
OG0000116	LOC117585911|XP_034131564.1|DGUA	LOC6538536|XP_002099058.1|DYAK
OG0000117	LOC117584691|XP_034129616.1|DGUA	LOC6527566|XP_002088656.1|DYAK
OG0000117	LOC117584692|XP_034129617.1|DGUA	LOC6527565|XP_002088655.1|DYAK
OG0000117	LOC117584694|XP_034129618.1|DGUA	LOC6527564|XP_002088654.1|DYAK
OG0000117	LOC117584696|XP_034129620.1|DGUA	LOC6527563|XP_002088653.1|DYAK
OG0000118	LOC117582588|XP_034126325.1|DGUA	LOC6528177|XP_039227738.1|DYAK, LOC6527573|XP_002088663.1|DYAK
OG0000118	LOC117590401|XP_034138890.1|DGUA	LOC6528194|XP_002089257.1|DYAK
OG0000119	LOC117583187|XP_034127279.1|DGUA	LOC6536469|XP_002097050.2|DYAK
OG0000119	LOC117583191|XP_034127285.1|DGUA	LOC6536471|XP_002097052.3|DYAK
OG0000119	LOC117583192|XP_034127286.1|DGUA	LOC6536470|XP_002097051.3|DYAK
OG0000120	LOC117588310|XP_034135390.1|DGUA	LOC6523825|XP_002099700.1|DYAK
OG0000120	LOC117591909|XP_034141191.1|DGUA	LOC6530249|XP_002091186.1|DYAK
OG0000120	LOC117586967|XP_034133233.1|DGUA	LOC6532230|XP_002093003.1|DYAK, LOC6525583|XP_002101418.1|DYAK
OG0000121	LOC117584909|XP_034129943.1|DGUA	LOC6537295|XP_002097853.1|DYAK
OG0000121	LOC117584907|XP_034129942.1|DGUA	LOC6537293|XP_002097851.3|DYAK
OG0000122	LOC117582102|XP_034125557.1|DGUA	LOC6526500|XP_039226456.1|DYAK
OG0000122	LOC117588393|XP_034135538.1|DGUA	LOC6525028|XP_039226839.1|DYAK
OG0000122	LOC117585356|XP_034130696.1|DGUA	LOC6528770|XP_002089804.1|DYAK
OG0000122	LOC117581989|XP_034125375.1|DGUA	LOC6526797|XP_002087899.1|DYAK
OG0000123	LOC117586147|XP_034131933.1|DGUA	LOC6537633|XP_002098178.1|DYAK, LOC6537632|XP_002098177.2|DYAK
OG0000123	LOC117586116|XP_034131868.1|DGUA	LOC6537634|XP_002098179.1|DYAK
OG0000124	LOC117592304|XP_034141869.1|DGUA	LOC6531362|XP_002092165.1|DYAK, LOC6528632|XP_002089674.1|DYAK
OG0000124	LOC117578607|XP_034120092.1|DGUA	LOC6528633|XP_002089675.2|DYAK
OG0000124	LOC117578608|XP_034120093.1|DGUA	LOC6528635|XP_002089677.2|DYAK
OG0000125	LOC117583753|XP_034128164.1|DGUA	LOC6538299|XP_015048763.1|DYAK
OG0000125	LOC117589767|XP_034137851.1|DGUA	LOC6536869|XP_015047972.1|DYAK
OG0000125	LOC117592294|XP_034141852.1|DGUA	LOC6531408|XP_002092211.1|DYAK
OG0000126	LOC117579486|XP_034121276.1|DGUA, LOC117582140|XP_034125615.1|DGUA	LOC6537992|XP_002098527.3|DYAK
OG0000127	LOC117586302|XP_034132151.1|DGUA	LOC6536014|XP_002096629.2|DYAK
OG0000127	LOC117586442|XP_034132370.1|DGUA	LOC6536013|XP_002096628.1|DYAK
OG0000127	LOC117586301|XP_034132149.1|DGUA	LOC6536015|XP_002096630.1|DYAK
OG0000127	LOC117586433|XP_034132360.1|DGUA	LOC6536016|XP_002096631.1|DYAK
OG0000128	LOC117581834|XP_034125176.1|DGUA	LOC6530664|XP_002091562.1|DYAK
OG0000128	LOC117581848|XP_034125197.1|DGUA	LOC6530668|XP_002091566.2|DYAK, LOC6530666|XP_002091564.3|DYAK, LOC6530665|XP_002091563.2|DYAK
OG0000129	LOC117580643|XP_034123127.1|DGUA	LOC6524054|XP_002099923.3|DYAK
OG0000129	LOC117579252|XP_034120930.1|DGUA	LOC6533708|XP_002094413.1|DYAK
OG0000129	LOC117587783|XP_034134618.1|DGUA	LOC26535465|XP_015054626.1|DYAK
OG0000130	LOC117587114|XP_034133499.1|DGUA	LOC6533183|XP_002093909.1|DYAK
OG0000130	LOC117587111|XP_034133495.1|DGUA	LOC6533179|XP_002093905.1|DYAK
OG0000130	LOC117587113|XP_034133498.1|DGUA	LOC6533180|XP_002093906.1|DYAK
OG0000130	LOC117587112|XP_034133496.1|DGUA	LOC6533182|XP_002093908.1|DYAK
OG0000131	LOC117589815|XP_034137935.1|DGUA	LOC6536904|XP_039232407.1|DYAK
OG0000132	LOC117582239|XP_034125741.1|DGUA, LOC117581862|XP_034125215.1|DGUA	LOC6527358|XP_002088450.1|DYAK
OG0000132	LOC117586091|XP_034131838.1|DGUA	LOC6535540|XP_002096169.1|DYAK
OG0000134	LOC117589485|XP_034137338.1|DGUA	LOC6537276|XP_002097834.1|DYAK
OG0000134	LOC117580864|XP_034123504.1|DGUA	LOC6524495|XP_002100352.1|DYAK
OG0000134	LOC117584812|XP_034129823.1|DGUA	LOC6527184|XP_002088278.1|DYAK
OG0000137	LOC117582737|XP_034126559.1|DGUA	LOC6537555|XP_002098101.1|DYAK
OG0000137	LOC117588859|XP_034136252.1|DGUA	LOC6533242|XP_002093968.1|DYAK
OG0000138	LOC117586701|XP_034132859.1|DGUA	LOC6536260|XP_002096846.2|DYAK
OG0000138	LOC117586698|XP_034132856.1|DGUA, LOC117586699|XP_034132858.1|DGUA	LOC6536261|XP_002096847.1|DYAK
OG0000138	LOC117586696|XP_034132854.1|DGUA	LOC6536263|XP_002096849.1|DYAK
OG0000140	LOC117583410|XP_034127589.1|DGUA	LOC6538298|XP_002098825.1|DYAK
OG0000141	LOC117589332|XP_034137073.1|DGUA	LOC6532700|XP_002093442.1|DYAK
OG0000141	LOC117589333|XP_034137075.1|DGUA	LOC6532702|XP_002093444.2|DYAK
OG0000141	LOC117589334|XP_034137077.1|DGUA	LOC6532703|XP_002093445.1|DYAK
OG0000141	LOC117589335|XP_034137078.1|DGUA	LOC6532704|XP_002093446.1|DYAK
OG0000142	LOC117585694|XP_034131199.1|DGUA	LOC6538713|XP_002099228.3|DYAK
OG0000142	LOC117590199|XP_034138533.1|DGUA	LOC6540503|XP_039229515.1|DYAK
OG0000142	LOC117588458|XP_034135635.1|DGUA	LOC6525320|XP_002101156.1|DYAK
OG0000143	LOC117579028|XP_034120604.1|DGUA	LOC6534200|XP_002094883.1|DYAK
OG0000143	LOC117579031|XP_034120607.1|DGUA	LOC6534201|XP_002094884.2|DYAK
OG0000144	LOC117585409|XP_034130768.1|DGUA	LOC6537248|XP_039232329.1|DYAK
OG0000144	LOC117590246|XP_034138608.1|DGUA	LOC6524725|XP_039231928.1|DYAK
OG0000144	LOC117584066|XP_034128699.1|DGUA	LOC26536134|XP_039226772.1|DYAK
OG0000145	LOC117580967|XP_034123648.1|DGUA	LOC6525961|XP_002101781.1|DYAK
OG0000145	LOC117582661|XP_034126465.1|DGUA	LOC6529415|XP_002090419.1|DYAK
OG0000147	LOC117583999|XP_034128619.1|DGUA	LOC6527414|XP_002088506.2|DYAK
OG0000147	LOC117582746|XP_034126577.1|DGUA	LOC6537601|XP_002098147.1|DYAK
OG0000147	LOC117582747|XP_034126578.1|DGUA	LOC6537600|XP_002098146.1|DYAK
OG0000148	LOC117582434|XP_034126028.1|DGUA	LOC6526734|XP_002087837.1|DYAK
OG0000148	LOC117588221|XP_034135257.1|DGUA	LOC6527822|XP_002088895.2|DYAK
OG0000149	LOC117588085|XP_034135045.1|DGUA	LOC6526936|XP_002088034.1|DYAK
OG0000149	LOC117581583|XP_034124825.1|DGUA	LOC6526086|XP_002101903.1|DYAK
OG0000150	LOC117582222|XP_034125721.1|DGUA	LOC6526459|XP_002087578.1|DYAK
OG0000150	LOC117582223|XP_034125722.1|DGUA	LOC6526452|XP_002087571.1|DYAK, LOC6526457|XP_002087576.1|DYAK, LOC6526458|XP_002087577.1|DYAK
OG0000150	LOC117582224|XP_034125723.1|DGUA	LOC6526456|XP_002087575.1|DYAK
OG0000150	LOC117582365|XP_034125914.1|DGUA	LOC6526455|XP_002087574.1|DYAK
OG0000151	LOC117587222|XP_034133673.1|DGUA	LOC6534838|XP_002095510.1|DYAK
OG0000151	LOC117587226|XP_034133679.1|DGUA	LOC26535091|XP_015044736.2|DYAK
OG0000151	LOC117587225|XP_034133678.1|DGUA	LOC6534835|XP_002095507.2|DYAK
OG0000151	LOC117586870|XP_034133058.1|DGUA	LOC6533814|XP_002094515.2|DYAK
OG0000152	LOC117589721|XP_034137781.1|DGUA	LOC6538105|XP_002098639.1|DYAK
OG0000152	LOC117589723|XP_034137784.1|DGUA	LOC6538102|XP_002098636.1|DYAK
OG0000153	LOC117589779|XP_034137867.1|DGUA	LOC6537338|XP_002097895.1|DYAK
OG0000153	LOC117589704|XP_034137758.1|DGUA	LOC6537341|XP_002097898.2|DYAK
OG0000153	LOC117589705|XP_034137759.1|DGUA	LOC6537340|XP_002097897.1|DYAK
OG0000154	LOC117585351|XP_034130686.1|DGUA	LOC6537823|XP_002098364.1|DYAK
OG0000154	LOC117584922|XP_034129963.1|DGUA	LOC6537824|XP_039231320.1|DYAK
OG0000154	LOC117580197|XP_034122464.1|DGUA	LOC26535678|XP_039230328.1|DYAK
OG0000155	LOC117579730|XP_034121618.1|DGUA	LOC6533334|XP_002094060.2|DYAK
OG0000155	LOC117579513|XP_034121310.1|DGUA	LOC6533328|XP_002094054.1|DYAK
