Orthogroup	DGUA.longest_only	DMAU.longest_only
OG0000055	LOC117586370|XP_034132288.1|DGUA, LOC117586371|XP_034132289.1|DGUA, LOC117591731|XP_034140936.1|DGUA, LOC117585073|XP_034130229.1|DGUA, LOC117586372|XP_034132290.1|DGUA, LOC117591775|XP_034140976.1|DGUA, LOC117586558|XP_034132612.1|DGUA	LOC117143514|XP_033164128.1|DMAU
OG0000055	LOC117583475|XP_034127675.1|DGUA	LOC117143478|XP_033164083.1|DMAU
OG0000056	LOC117582718|XP_034126532.1|DGUA	LOC117145913|XP_033167658.1|DMAU
OG0000056	LOC117582720|XP_034126536.1|DGUA	LOC117145909|XP_033167655.1|DMAU
OG0000056	LOC117582719|XP_034126535.1|DGUA	LOC117145912|XP_033167657.1|DMAU, LOC117144981|XP_033166341.1|DMAU, LOC117145911|XP_033167656.1|DMAU
OG0000056	LOC117589687|XP_034137734.1|DGUA	LOC117144813|XP_033166080.1|DMAU
OG0000058	LOC117581983|XP_034125368.1|DGUA	LOC117146035|XP_033167861.1|DMAU
OG0000058	LOC117588075|XP_034135031.1|DGUA	LOC117141672|XP_033161161.1|DMAU
OG0000058	LOC117580786|XP_034123373.1|DGUA	LOC117147163|XP_033169841.1|DMAU
OG0000059	LOC117582883|XP_034126847.1|DGUA	LOC117144061|XP_033164961.1|DMAU
OG0000059	LOC117583116|XP_034127192.1|DGUA	LOC117144560|XP_033165696.1|DMAU
OG0000059	LOC117583225|XP_034127335.1|DGUA	LOC117144394|XP_033165420.1|DMAU
OG0000059	LOC117582882|XP_034126846.1|DGUA	LOC117143436|XP_033164033.1|DMAU
OG0000059	LOC117582940|XP_034126935.1|DGUA	LOC117143722|XP_033164415.1|DMAU
OG0000060	LOC117591001|XP_034139974.1|DGUA	LOC117148535|XP_033171846.1|DMAU
OG0000060	LOC117582364|XP_034125913.1|DGUA	LOC117141177|XP_033160409.1|DMAU
OG0000060	LOC117586071|XP_034131812.1|DGUA	LOC117144989|XP_033166351.1|DMAU
OG0000060	LOC117583542|XP_034127790.1|DGUA	LOC117142997|XP_033163243.1|DMAU
OG0000060	LOC117580826|XP_034123438.1|DGUA	LOC117147337|XP_033170084.1|DMAU
OG0000061	LOC117584177|XP_034128835.1|DGUA	LOC117144713|XP_033165946.1|DMAU
OG0000061	LOC117583930|XP_034128502.1|DGUA	LOC117147510|XP_033170317.1|DMAU
OG0000061	LOC117584180|XP_034128838.1|DGUA	LOC117146062|XP_033167897.1|DMAU
OG0000062	LOC117590396|XP_034138880.1|DGUA	LOC117147633|XP_033170492.1|DMAU
OG0000062	LOC117587653|XP_034134434.1|DGUA	LOC117135280|XP_033151340.1|DMAU
OG0000063	LOC117586757|XP_034132957.1|DGUA	LOC117142412|XP_033162254.1|DMAU, LOC117142413|XP_033162256.1|DMAU
OG0000063	LOC117586756|XP_034132956.1|DGUA	LOC117142411|XP_033162253.1|DMAU
OG0000063	LOC117580520|XP_034123004.1|DGUA	LOC117141841|XP_033161392.1|DMAU
OG0000063	LOC117579292|XP_034120988.1|DGUA	LOC117141839|XP_033161390.1|DMAU
OG0000063	LOC117579291|XP_034120986.1|DGUA	LOC117141837|XP_033161388.1|DMAU, LOC117141838|XP_033161389.1|DMAU
OG0000065	LOC117583018|XP_034127060.1|DGUA	LOC117142873|XP_033163031.1|DMAU
OG0000065	LOC117582935|XP_034126927.1|DGUA	LOC117145328|XP_033166821.1|DMAU
OG0000065	LOC117582936|XP_034126928.1|DGUA	LOC117142495|XP_033162416.1|DMAU
OG0000066	LOC117581501|XP_034124644.1|DGUA	LOC117146647|XP_033168872.1|DMAU
OG0000066	LOC117586042|XP_034131778.1|DGUA	LOC117144480|XP_033165551.1|DMAU
OG0000066	LOC117582974|XP_034126986.1|DGUA	LOC117143752|XP_033164456.1|DMAU
OG0000066	LOC117591066|XP_034140058.1|DGUA	LOC117143335|XP_033163890.1|DMAU
OG0000066	LOC117585048|XP_034130198.1|DGUA	LOC117143919|XP_033164725.1|DMAU
OG0000066	LOC117587600|XP_034134341.1|DGUA	LOC117135864|XP_033152284.1|DMAU
OG0000067	LOC117589502|XP_034137375.1|DGUA	LOC117143290|XP_033163776.1|DMAU
OG0000067	LOC117579493|XP_034121284.1|DGUA	LOC117141618|XP_033161029.1|DMAU
OG0000067	LOC117591024|XP_034140007.1|DGUA	LOC117137893|XP_033155518.1|DMAU
OG0000067	LOC117579492|XP_034121282.1|DGUA	LOC117139071|XP_033157072.1|DMAU
OG0000067	LOC117589212|XP_034136847.1|DGUA	LOC117140079|XP_033158722.1|DMAU
OG0000068	LOC117580519|XP_034123003.1|DGUA	LOC117140267|XP_033158984.1|DMAU
OG0000068	LOC117579302|XP_034121001.1|DGUA, LOC117581720|XP_034124991.1|DGUA	LOC117142608|XP_033162579.1|DMAU, LOC117139306|XP_033157439.1|DMAU, LOC117135414|XP_033151458.1|DMAU
OG0000068	LOC117581342|XP_034124357.1|DGUA	LOC117147929|XP_033170959.1|DMAU
OG0000069	LOC117592210|XP_034141713.1|DGUA	LOC117138693|XP_033156843.1|DMAU
OG0000070	LOC117587796|XP_034134632.1|DGUA	LOC117140982|XP_033160124.1|DMAU
OG0000070	LOC117581211|XP_034124075.1|DGUA	LOC117148893|XP_033172490.1|DMAU
OG0000070	LOC117587545|XP_034134242.1|DGUA	LOC117137413|XP_033154736.1|DMAU
OG0000070	LOC117587797|XP_034134633.1|DGUA	LOC117146922|XP_033169442.1|DMAU
OG0000071	LOC117580534|XP_034123019.1|DGUA	LOC117139106|XP_033157130.1|DMAU
OG0000071	LOC117579680|XP_034121559.1|DGUA	LOC117139290|XP_033157411.1|DMAU
OG0000071	LOC117579679|XP_034121558.1|DGUA	LOC117139289|XP_033157410.1|DMAU
OG0000071	LOC117579678|XP_034121557.1|DGUA	LOC117139278|XP_033157396.1|DMAU
OG0000072	LOC117592297|XP_034141858.1|DGUA	LOC117136935|XP_033153969.1|DMAU
OG0000072	LOC117592384|XP_034141985.1|DGUA	LOC117136352|XP_033153109.1|DMAU
OG0000072	LOC117592296|XP_034141857.1|DGUA	LOC117136936|XP_033153970.1|DMAU
OG0000073	LOC117578569|XP_034120037.1|DGUA	LOC117138354|XP_033156291.1|DMAU
OG0000073	LOC117588625|XP_034135936.1|DGUA	LOC117147893|XP_033170883.1|DMAU
OG0000073	LOC117589637|XP_034137623.1|DGUA	LOC117142466|XP_033162348.1|DMAU
OG0000074	LOC117587150|XP_034133548.1|DGUA, LOC117587426|XP_034133988.1|DGUA	LOC117142069|XP_033161840.1|DMAU
OG0000074	LOC117586962|XP_034133225.1|DGUA	LOC117139233|XP_033157330.1|DMAU
OG0000075	LOC117579262|XP_034120946.1|DGUA	LOC117141890|XP_033161477.1|DMAU
OG0000075	LOC117579268|XP_034120955.1|DGUA	LOC117139015|XP_033157000.1|DMAU
OG0000075	LOC117579272|XP_034120958.1|DGUA	LOC117139016|XP_033157001.1|DMAU
OG0000075	LOC117579269|XP_034120956.1|DGUA	LOC117141893|XP_033161485.1|DMAU
OG0000076	LOC117579058|XP_034120653.1|DGUA	LOC117141100|XP_033160313.1|DMAU
OG0000076	LOC117586443|XP_034132372.1|DGUA, LOC117586418|XP_034132346.1|DGUA	LOC117145344|XP_033166850.1|DMAU, LOC117143595|XP_033164232.1|DMAU
OG0000076	LOC117590327|XP_034138711.1|DGUA	LOC117147320|XP_033170062.1|DMAU
OG0000076	LOC117590326|XP_034138710.1|DGUA	LOC117147206|XP_033169911.1|DMAU, LOC117148842|XP_033172387.1|DMAU, LOC117148840|XP_033172385.1|DMAU
OG0000077	LOC117583765|XP_034128208.1|DGUA	LOC117142441|XP_033162295.1|DMAU
OG0000077	LOC117578654|XP_034120163.1|DGUA	LOC117138466|XP_033156483.1|DMAU
OG0000077	LOC117583686|XP_034128052.1|DGUA	LOC117144652|XP_033165842.1|DMAU
OG0000078	LOC117581097|XP_034123881.1|DGUA	LOC117138008|XP_033155701.1|DMAU
OG0000078	LOC117588902|XP_034136350.1|DGUA	LOC117140111|XP_033158764.1|DMAU
OG0000078	LOC117586436|XP_034132364.1|DGUA	LOC117145393|XP_033166920.1|DMAU
OG0000078	LOC117588496|XP_034135697.1|DGUA	LOC117146596|XP_033168812.1|DMAU
OG0000078	LOC117581264|XP_034124165.1|DGUA	LOC117147316|XP_033170056.1|DMAU
OG0000079	LOC117584146|XP_034128797.1|DGUA	LOC117151011|XP_033174109.1|DMAU, LOC117151012|XP_033174110.1|DMAU
OG0000079	LOC117582616|XP_034126381.1|DGUA	LOC117151008|XP_033174106.1|DMAU
OG0000079	LOC117582615|XP_034126380.1|DGUA	LOC117151007|XP_033174105.1|DMAU
OG0000080	LOC117592694|XP_034142549.1|DGUA, LOC117584421|XP_034129184.1|DGUA, LOC117580573|XP_034123072.1|DGUA	LOC117137720|XP_033155183.1|DMAU, LOC117137725|XP_033155191.1|DMAU
OG0000080	LOC117586467|XP_034132445.1|DGUA	LOC117136966|XP_033154021.1|DMAU
OG0000081	LOC117586955|XP_034133218.1|DGUA	LOC117140435|XP_033159244.1|DMAU
OG0000082	LOC117582225|XP_034125728.1|DGUA	LOC117138620|XP_033156721.1|DMAU, LOC117135990|XP_033152496.1|DMAU
OG0000082	LOC117584905|XP_034129938.1|DGUA	LOC117142679|XP_033162708.1|DMAU
OG0000082	LOC117589906|XP_034138069.1|DGUA	LOC117143259|XP_033163721.1|DMAU
OG0000083	LOC117584370|XP_034129100.1|DGUA	LOC117145762|XP_033167461.1|DMAU
OG0000083	LOC117591765|XP_034140968.1|DGUA, LOC117584781|XP_034129778.1|DGUA	LOC117140536|XP_033159420.1|DMAU, LOC117146342|XP_033168371.1|DMAU
OG0000083	LOC117584140|XP_034128787.1|DGUA	LOC117145464|XP_033167065.1|DMAU
OG0000084	LOC117584511|XP_034129342.1|DGUA	LOC117136635|XP_033153517.1|DMAU
OG0000084	LOC117587100|XP_034133482.1|DGUA	LOC117137735|XP_033155207.1|DMAU
OG0000085	LOC117584787|XP_034129794.1|DGUA	LOC117136082|XP_033152643.1|DMAU
OG0000085	LOC117592638|XP_034142472.1|DGUA	LOC117137083|XP_033154202.1|DMAU
OG0000085	LOC117584775|XP_034129774.1|DGUA	LOC117136080|XP_033152640.1|DMAU
OG0000086	LOC117591981|XP_034141311.1|DGUA	LOC117136149|XP_033152757.1|DMAU, LOC117136148|XP_033152756.1|DMAU
OG0000087	LOC117587854|XP_034134711.1|DGUA	LOC117147902|XP_033170903.1|DMAU
OG0000087	LOC117590892|XP_034139815.1|DGUA	LOC117147219|XP_033169927.1|DMAU
OG0000087	LOC117587527|XP_034134219.1|DGUA	LOC117140352|XP_033159099.1|DMAU
OG0000088	LOC117591442|XP_034140602.1|DGUA	LOC117137209|XP_033154454.1|DMAU
OG0000088	LOC117591452|XP_034140612.1|DGUA	LOC117144166|XP_033165097.1|DMAU
OG0000088	LOC117579316|XP_034121020.1|DGUA	LOC117140390|XP_033159148.1|DMAU
OG0000088	LOC117578545|XP_034120007.1|DGUA	LOC117135926|XP_033152385.1|DMAU
OG0000088	LOC117579295|XP_034120991.1|DGUA	LOC117140408|XP_033159171.1|DMAU
OG0000089	LOC117586065|XP_034131804.1|DGUA	LOC117142383|XP_033162216.1|DMAU
OG0000089	LOC117580023|XP_034122138.1|DGUA	LOC117141024|XP_033160189.1|DMAU
OG0000090	LOC117592026|XP_034141376.1|DGUA	LOC117137570|XP_033154966.1|DMAU
OG0000090	LOC117592024|XP_034141370.1|DGUA	LOC117137567|XP_033154963.1|DMAU
OG0000090	LOC117579331|XP_034121048.1|DGUA	LOC117140816|XP_033159812.1|DMAU
OG0000090	LOC117587279|XP_034133756.1|DGUA	LOC117140429|XP_033159236.1|DMAU
OG0000091	LOC117582702|XP_034126503.1|DGUA	LOC117145728|XP_033167368.1|DMAU
OG0000091	LOC117584351|XP_034129075.1|DGUA	LOC117150761|XP_033173689.1|DMAU
OG0000091	LOC117589947|XP_034138129.1|DGUA	LOC117146070|XP_033167902.1|DMAU
OG0000091	LOC117589742|XP_034137813.1|DGUA	LOC117145462|XP_033167023.1|DMAU
OG0000092	LOC117585928|XP_034131585.1|DGUA	LOC117143463|XP_033164065.1|DMAU
OG0000092	LOC117585910|XP_034131563.1|DGUA	LOC117145611|XP_033167217.1|DMAU
OG0000092	LOC117585924|XP_034131582.1|DGUA	LOC117145639|XP_033167250.1|DMAU
OG0000093	LOC117581781|XP_034125096.1|DGUA	LOC117150555|XP_033173394.1|DMAU
OG0000093	LOC117591822|XP_034141050.1|DGUA	LOC117147887|XP_033170862.1|DMAU, LOC117135736|XP_033152071.1|DMAU, LOC117135738|XP_033152074.1|DMAU
OG0000093	LOC117590334|XP_034138719.1|DGUA	LOC117146845|XP_033169297.1|DMAU
OG0000094	LOC117579446|XP_034121226.1|DGUA	LOC117141136|XP_033160352.1|DMAU
OG0000094	LOC117583138|XP_034127220.1|DGUA	LOC117145630|XP_033167240.1|DMAU
OG0000096	LOC117583520|XP_034127757.1|DGUA	LOC117135195|XP_033151161.1|DMAU
OG0000096	LOC117583521|XP_034127758.1|DGUA	LOC117138374|XP_033156337.1|DMAU
OG0000096	LOC117589840|XP_034137983.1|DGUA	LOC117143020|XP_033163289.1|DMAU
OG0000096	LOC117587944|XP_034134834.1|DGUA	LOC117140669|XP_033159611.1|DMAU
OG0000097	LOC117579430|XP_034121203.1|DGUA	LOC117139946|XP_033158525.1|DMAU, LOC117141244|XP_033160499.1|DMAU, LOC117139906|XP_033158479.1|DMAU, LOC117141243|XP_033160496.1|DMAU
OG0000098	LOC117583017|XP_034127059.1|DGUA	LOC117142871|XP_033163030.1|DMAU
OG0000099	LOC117581162|XP_034123995.1|DGUA	LOC117148294|XP_033171506.1|DMAU
OG0000099	LOC117580852|XP_034123490.1|DGUA	LOC117148295|XP_033171507.1|DMAU
OG0000099	LOC117580660|XP_034123163.1|DGUA	LOC117148254|XP_033171448.1|DMAU
OG0000100	LOC117584649|XP_034129959.1|DGUA	LOC117136517|XP_033153352.1|DMAU
OG0000100	LOC117585068|XP_034130221.1|DGUA, LOC117589869|XP_034138028.1|DGUA	LOC117143502|XP_033164114.1|DMAU
OG0000101	LOC117579631|XP_034121489.1|DGUA	LOC117139153|XP_033157202.1|DMAU
OG0000101	LOC117580404|XP_034122842.1|DGUA	LOC117139589|XP_033157895.1|DMAU
OG0000102	LOC117586238|XP_034132070.1|DGUA	LOC117136562|XP_033153409.1|DMAU
OG0000102	LOC117578519|XP_034119958.1|DGUA	LOC117136840|XP_033153811.1|DMAU
OG0000103	LOC117579797|XP_034121756.1|DGUA	LOC117139741|XP_033158189.1|DMAU
OG0000103	LOC117587389|XP_034133934.1|DGUA	LOC117140271|XP_033158987.1|DMAU
OG0000103	LOC117587388|XP_034133933.1|DGUA	LOC117140269|XP_033158986.1|DMAU
OG0000103	LOC117583109|XP_034127185.1|DGUA	LOC117136710|XP_033153622.1|DMAU
OG0000104	LOC117588188|XP_034135199.1|DGUA	LOC117140901|XP_033159956.1|DMAU
OG0000104	LOC117589106|XP_034136649.1|DGUA	LOC117139491|XP_033157704.1|DMAU, LOC117139490|XP_033157702.1|DMAU
OG0000105	LOC117589745|XP_034137817.1|DGUA	LOC117145209|XP_033166665.1|DMAU, LOC117140646|XP_033159577.1|DMAU
OG0000105	LOC117586422|XP_034132350.1|DGUA	LOC117143467|XP_033164071.1|DMAU
OG0000107	LOC117592386|XP_034141988.1|DGUA	LOC117138009|XP_033155703.1|DMAU
OG0000107	LOC117584664|XP_034129583.1|DGUA	LOC117150529|XP_033173344.1|DMAU, LOC117150916|XP_033173959.1|DMAU, LOC117151094|XP_033174233.1|DMAU
OG0000107	LOC117592533|XP_034142284.1|DGUA	LOC117136823|XP_033153786.1|DMAU, LOC117136822|XP_033153785.1|DMAU
OG0000109	LOC117584465|XP_034129274.1|DGUA	LOC117150298|XP_033173011.1|DMAU
OG0000110	LOC117579137|XP_034120769.1|DGUA	LOC117141555|XP_033160952.1|DMAU
OG0000110	LOC117579140|XP_034120771.1|DGUA	LOC117141556|XP_033160954.1|DMAU
OG0000110	LOC117579139|XP_034120770.1|DGUA	LOC117140295|XP_033159023.1|DMAU
OG0000110	LOC117579141|XP_034120772.1|DGUA	LOC117139048|XP_033157042.1|DMAU
OG0000111	LOC117590789|XP_034139634.1|DGUA	LOC117137612|XP_033155029.1|DMAU
OG0000111	LOC117580091|XP_034122239.1|DGUA	LOC117137549|XP_033154938.1|DMAU
OG0000111	LOC117591842|XP_034141099.1|DGUA	LOC117136205|XP_033152849.1|DMAU
OG0000112	LOC117590951|XP_034139890.1|DGUA	LOC117147934|XP_033170970.1|DMAU, LOC117147426|XP_033170197.1|DMAU
OG0000112	LOC117588589|XP_034135884.1|DGUA	LOC117147670|XP_033170537.1|DMAU, LOC117147441|XP_033170213.1|DMAU
OG0000113	LOC117585197|XP_034130465.1|DGUA	LOC117144993|XP_033166357.1|DMAU
OG0000114	LOC117582499|XP_034126174.1|DGUA	LOC117150884|XP_033173909.1|DMAU, LOC117150882|XP_033173907.1|DMAU, LOC117150883|XP_033173908.1|DMAU
OG0000114	LOC117582498|XP_034126173.1|DGUA	LOC117150879|XP_033173904.1|DMAU
OG0000114	LOC117582497|XP_034126172.1|DGUA	LOC117150881|XP_033173906.1|DMAU
OG0000116	LOC117585921|XP_034131577.1|DGUA	LOC117145509|XP_033167088.1|DMAU
OG0000116	LOC117585923|XP_034131581.1|DGUA	LOC117145322|XP_033166809.1|DMAU
OG0000116	LOC117585913|XP_034131567.1|DGUA	LOC117143957|XP_033164783.1|DMAU
OG0000116	LOC117585911|XP_034131564.1|DGUA	LOC117143546|XP_033164176.1|DMAU
OG0000117	LOC117584691|XP_034129616.1|DGUA	LOC117140280|XP_033159003.1|DMAU
OG0000117	LOC117584692|XP_034129617.1|DGUA	LOC117140287|XP_033159016.1|DMAU
OG0000117	LOC117584694|XP_034129618.1|DGUA	LOC117140343|XP_033159086.1|DMAU
OG0000117	LOC117584696|XP_034129620.1|DGUA	LOC117140312|XP_033159052.1|DMAU
OG0000118	LOC117582588|XP_034126325.1|DGUA	LOC117150387|XP_033173140.1|DMAU
OG0000118	LOC117590401|XP_034138890.1|DGUA	LOC117135603|XP_033151847.1|DMAU
OG0000119	LOC117583187|XP_034127279.1|DGUA	LOC117143976|XP_033164804.1|DMAU
OG0000119	LOC117583191|XP_034127285.1|DGUA	LOC117144044|XP_033164905.1|DMAU
OG0000119	LOC117583192|XP_034127286.1|DGUA	LOC117144043|XP_033164903.1|DMAU
OG0000120	LOC117588310|XP_034135390.1|DGUA	LOC117148598|XP_033171970.1|DMAU
OG0000120	LOC117591909|XP_034141191.1|DGUA	LOC117135556|XP_033151747.1|DMAU
OG0000120	LOC117586967|XP_034133233.1|DGUA	LOC117140123|XP_033158778.1|DMAU
OG0000121	LOC117590268|XP_034138644.1|DGUA	LOC117147561|XP_033170393.1|DMAU
OG0000121	LOC117584909|XP_034129943.1|DGUA	LOC117142505|XP_033162432.1|DMAU
OG0000121	LOC117584907|XP_034129942.1|DGUA	LOC117142503|XP_033162430.1|DMAU
OG0000122	LOC117582102|XP_034125557.1|DGUA	LOC117150526|XP_033173341.1|DMAU
OG0000122	LOC117588393|XP_034135538.1|DGUA	LOC117147492|XP_033170284.1|DMAU
OG0000122	LOC117585356|XP_034130696.1|DGUA	LOC117136699|XP_033153608.1|DMAU
OG0000122	LOC117581989|XP_034125375.1|DGUA	LOC117141442|XP_033160827.1|DMAU
OG0000123	LOC117586147|XP_034131933.1|DGUA	LOC117143990|XP_033164824.1|DMAU, LOC117144271|XP_033165263.1|DMAU
OG0000123	LOC117586116|XP_034131868.1|DGUA	LOC117144217|XP_033165162.1|DMAU
OG0000124	LOC117592304|XP_034141869.1|DGUA	LOC117135459|XP_033151542.1|DMAU, LOC117137979|XP_033155643.1|DMAU
OG0000124	LOC117578607|XP_034120092.1|DGUA	LOC117136693|XP_033153599.1|DMAU
OG0000124	LOC117578608|XP_034120093.1|DGUA	LOC117137964|XP_033155626.1|DMAU
OG0000125	LOC117583753|XP_034128164.1|DGUA	LOC117143411|XP_033163996.1|DMAU
OG0000125	LOC117589767|XP_034137851.1|DGUA	LOC117143914|XP_033164718.1|DMAU
OG0000125	LOC117592294|XP_034141852.1|DGUA	LOC117138014|XP_033155706.1|DMAU
OG0000126	LOC117579486|XP_034121276.1|DGUA, LOC117582140|XP_034125615.1|DGUA	LOC117143345|XP_033163901.1|DMAU
OG0000127	LOC117586302|XP_034132151.1|DGUA	LOC117145521|XP_033167104.1|DMAU
OG0000127	LOC117586442|XP_034132370.1|DGUA	LOC117144375|XP_033165393.1|DMAU
OG0000127	LOC117586301|XP_034132149.1|DGUA	LOC117145520|XP_033167103.1|DMAU
OG0000127	LOC117586433|XP_034132360.1|DGUA	LOC117143556|XP_033164189.1|DMAU
OG0000128	LOC117581834|XP_034125176.1|DGUA	LOC117137914|XP_033155550.1|DMAU
OG0000128	LOC117581848|XP_034125197.1|DGUA	LOC117135481|XP_033151591.1|DMAU
OG0000129	LOC117580643|XP_034123127.1|DGUA	LOC117148507|XP_033171802.1|DMAU
OG0000129	LOC117579252|XP_034120930.1|DGUA	LOC117141699|XP_033161197.1|DMAU
OG0000129	LOC117587783|XP_034134618.1|DGUA	LOC117150016|XP_033172785.1|DMAU
OG0000130	LOC117587114|XP_034133499.1|DGUA	LOC117141215|XP_033160465.1|DMAU
OG0000130	LOC117587111|XP_034133495.1|DGUA	LOC117139553|XP_033157837.1|DMAU
OG0000130	LOC117587113|XP_034133498.1|DGUA	LOC117139598|XP_033157920.1|DMAU
OG0000130	LOC117587112|XP_034133496.1|DGUA	LOC117139597|XP_033157919.1|DMAU
OG0000131	LOC117589815|XP_034137935.1|DGUA	LOC117144921|XP_033166261.1|DMAU
OG0000132	LOC117582239|XP_034125741.1|DGUA, LOC117581862|XP_034125215.1|DGUA	LOC117150678|XP_033173575.1|DMAU
OG0000132	LOC117586091|XP_034131838.1|DGUA	LOC117143533|XP_033164156.1|DMAU
OG0000134	LOC117589485|XP_034137338.1|DGUA	LOC117142577|XP_033162536.1|DMAU
OG0000134	LOC117580864|XP_034123504.1|DGUA	LOC117147586|XP_033170423.1|DMAU
OG0000134	LOC117584812|XP_034129823.1|DGUA	LOC117136536|XP_033153379.1|DMAU
OG0000137	LOC117582737|XP_034126559.1|DGUA	LOC117142436|XP_033162288.1|DMAU
OG0000137	LOC117588859|XP_034136252.1|DGUA	LOC117141313|XP_033160590.1|DMAU
OG0000138	LOC117586701|XP_034132859.1|DGUA	LOC117142218|XP_033161946.1|DMAU
OG0000138	LOC117586698|XP_034132856.1|DGUA, LOC117586699|XP_034132858.1|DGUA	LOC117144842|XP_033166129.1|DMAU
OG0000138	LOC117586696|XP_034132854.1|DGUA	LOC117144893|XP_033166207.1|DMAU
OG0000140	LOC117583410|XP_034127589.1|DGUA	LOC117143412|XP_033163998.1|DMAU
OG0000141	LOC117589332|XP_034137073.1|DGUA	LOC117141456|XP_033160801.1|DMAU
OG0000141	LOC117589333|XP_034137075.1|DGUA	LOC117142087|XP_033161860.1|DMAU
OG0000141	LOC117589334|XP_034137077.1|DGUA	LOC117142084|XP_033161856.1|DMAU
OG0000141	LOC117589335|XP_034137078.1|DGUA	LOC117142085|XP_033161857.1|DMAU
OG0000142	LOC117585694|XP_034131199.1|DGUA	LOC117144738|XP_033165981.1|DMAU
OG0000142	LOC117590199|XP_034138533.1|DGUA	LOC117141681|XP_033161169.1|DMAU
OG0000142	LOC117588458|XP_034135635.1|DGUA	LOC117147848|XP_033170815.1|DMAU
OG0000143	LOC117579028|XP_034120604.1|DGUA	LOC117139731|XP_033158159.1|DMAU
OG0000143	LOC117579031|XP_034120607.1|DGUA	LOC117139733|XP_033158162.1|DMAU
OG0000144	LOC117585409|XP_034130768.1|DGUA	LOC117144371|XP_033165386.1|DMAU
OG0000144	LOC117590246|XP_034138608.1|DGUA	LOC117147010|XP_033169584.1|DMAU
OG0000144	LOC117584066|XP_034128699.1|DGUA	LOC117135856|XP_033152266.1|DMAU
OG0000145	LOC117580967|XP_034123648.1|DGUA	LOC117147647|XP_033170509.1|DMAU
OG0000145	LOC117582661|XP_034126465.1|DGUA	LOC117135678|XP_033151971.1|DMAU
OG0000147	LOC117583999|XP_034128619.1|DGUA	LOC117151092|XP_033174231.1|DMAU
OG0000147	LOC117582746|XP_034126577.1|DGUA	LOC117143658|XP_033164330.1|DMAU
OG0000147	LOC117582747|XP_034126578.1|DGUA	LOC117143659|XP_033164331.1|DMAU
OG0000148	LOC117582434|XP_034126028.1|DGUA	LOC117139177|XP_033157236.1|DMAU
OG0000148	LOC117588221|XP_034135257.1|DGUA	LOC117150291|XP_033173002.1|DMAU
OG0000149	LOC117588085|XP_034135045.1|DGUA	LOC117135137|XP_033151085.1|DMAU
OG0000149	LOC117581583|XP_034124825.1|DGUA	LOC117146834|XP_033169279.1|DMAU
OG0000150	LOC117582222|XP_034125721.1|DGUA	LOC117135142|XP_033151091.1|DMAU
OG0000150	LOC117582223|XP_034125722.1|DGUA	LOC117147924|XP_033170943.1|DMAU, LOC117135135|XP_033151080.1|DMAU, LOC117135143|XP_033151092.1|DMAU
OG0000150	LOC117582224|XP_034125723.1|DGUA	LOC117135144|XP_033151093.1|DMAU
OG0000150	LOC117582365|XP_034125914.1|DGUA	LOC117135118|XP_033151026.1|DMAU
OG0000151	LOC117587222|XP_034133673.1|DGUA	LOC117139342|XP_033157479.1|DMAU
OG0000151	LOC117587226|XP_034133679.1|DGUA	LOC117140551|XP_033159438.1|DMAU
OG0000151	LOC117587225|XP_034133678.1|DGUA	LOC117139343|XP_033157480.1|DMAU
OG0000151	LOC117586870|XP_034133058.1|DGUA	LOC117139127|XP_033157164.1|DMAU
OG0000152	LOC117589721|XP_034137781.1|DGUA	LOC117144421|XP_033165454.1|DMAU
OG0000152	LOC117589723|XP_034137784.1|DGUA	LOC117143305|XP_033163805.1|DMAU
OG0000153	LOC117589779|XP_034137867.1|DGUA	LOC117145368|XP_033166882.1|DMAU
OG0000153	LOC117589704|XP_034137758.1|DGUA	LOC117143459|XP_033164062.1|DMAU
OG0000153	LOC117589705|XP_034137759.1|DGUA	LOC117145283|XP_033166764.1|DMAU
OG0000154	LOC117585351|XP_034130686.1|DGUA	LOC117144747|XP_033165993.1|DMAU
OG0000154	LOC117584922|XP_034129963.1|DGUA	LOC117144748|XP_033165994.1|DMAU
OG0000154	LOC117580197|XP_034122464.1|DGUA	LOC117142020|XP_033161776.1|DMAU
OG0000155	LOC117579730|XP_034121618.1|DGUA	LOC117140364|XP_033159110.1|DMAU
OG0000155	LOC117579513|XP_034121310.1|DGUA	LOC117139054|XP_033157055.1|DMAU
OG0000155	LOC117579431|XP_034121204.1|DGUA	LOC117139051|XP_033157046.1|DMAU
OG0000157	LOC117578614|XP_034120104.1|DGUA, LOC117578613|XP_034120103.1|DGUA, LOC117578612|XP_034120100.1|DGUA, LOC117591727|XP_034140934.1|DGUA	LOC117137965|XP_033155627.1|DMAU, LOC117136533|XP_033153373.1|DMAU
OG0000157	LOC117578615|XP_034120105.1|DGUA	LOC117136385|XP_033153168.1|DMAU
OG0000158	LOC117579769|XP_034121719.1|DGUA	LOC117136683|XP_033153585.1|DMAU
OG0000158	LOC117579414|XP_034121184.1|DGUA	LOC117141776|XP_033161299.1|DMAU
OG0000159	LOC117589013|XP_034136524.1|DGUA	LOC117140892|XP_033159937.1|DMAU
OG0000159	LOC117580574|XP_034123068.1|DGUA	LOC117140023|XP_033158644.1|DMAU
OG0000159	LOC117579521|XP_034121320.1|DGUA	LOC117140741|XP_033159708.1|DMAU
OG0000160	LOC117585809|XP_034131420.1|DGUA	LOC117144745|XP_033165989.1|DMAU
