Orthogroup	DGUA.longest_only	DFIC.longest_only
OG0000051	LOC117589573|XP_034137517.1|DGUA, LOC117589575|XP_034137522.1|DGUA	LOC108087911|XP_017040982.1|DFIC
OG0000051	LOC117586424|XP_034132352.1|DGUA, LOC117586281|XP_034132126.1|DGUA	LOC108092094|XP_017047073.1|DFIC, LOC108087894|XP_017040960.1|DFIC, LOC108087917|XP_017040992.1|DFIC
OG0000052	LOC117585521|XP_034130918.1|DGUA	LOC108098807|XP_017057437.1|DFIC, LOC108098902|XP_017057587.1|DFIC, LOC108098776|XP_017057399.1|DFIC, LOC108098773|XP_017057394.1|DFIC
OG0000052	LOC117579366|XP_034121106.1|DGUA	LOC108087760|XP_017040779.1|DFIC
OG0000052	LOC117579361|XP_034121090.1|DGUA	LOC108087818|XP_017040874.1|DFIC
OG0000053	LOC117591851|XP_034141110.1|DGUA	LOC108090310|XP_017044412.1|DFIC
OG0000053	LOC117591850|XP_034141108.1|DGUA	LOC108090321|XP_017044422.1|DFIC
OG0000053	LOC117591849|XP_034141106.1|DGUA	LOC108090309|XP_017044411.1|DFIC
OG0000053	LOC117589695|XP_034137786.1|DGUA	LOC108090323|XP_017044424.1|DFIC
OG0000054	LOC117591710|XP_034140920.1|DGUA, LOC117585614|XP_034131065.1|DGUA, LOC117585423|XP_034130788.1|DGUA	LOC108097528|XP_017055365.1|DFIC
OG0000054	LOC117585613|XP_034131060.1|DGUA	LOC108096334|XP_017053362.1|DFIC
OG0000054	LOC117585615|XP_034131067.1|DGUA	LOC108096244|XP_017053162.1|DFIC
OG0000055	LOC117586370|XP_034132288.1|DGUA, LOC117586371|XP_034132289.1|DGUA, LOC117591731|XP_034140936.1|DGUA, LOC117585073|XP_034130229.1|DGUA, LOC117586372|XP_034132290.1|DGUA, LOC117591775|XP_034140976.1|DGUA, LOC117586558|XP_034132612.1|DGUA	LOC108099277|XP_017058154.1|DFIC
OG0000055	LOC117583475|XP_034127675.1|DGUA	LOC108099258|XP_017058122.1|DFIC
OG0000056	LOC117582718|XP_034126532.1|DGUA	LOC108091640|XP_017046431.1|DFIC
OG0000056	LOC117582720|XP_034126536.1|DGUA	LOC108091639|XP_017046430.1|DFIC
OG0000056	LOC117582719|XP_034126535.1|DGUA	LOC108091643|XP_017046434.1|DFIC, LOC108091642|XP_017046433.1|DFIC
OG0000056	LOC117589786|XP_034137875.1|DGUA	LOC108098775|XP_017057398.1|DFIC
OG0000056	LOC117589687|XP_034137734.1|DGUA	LOC108098940|XP_017057636.1|DFIC
OG0000058	LOC117581983|XP_034125368.1|DGUA	LOC108098312|XP_017056614.1|DFIC, LOC108098300|XP_017056599.1|DFIC
OG0000058	LOC117588075|XP_034135031.1|DGUA	LOC108093385|XP_017048892.1|DFIC
OG0000058	LOC117580786|XP_034123373.1|DGUA	LOC108092885|XP_017048216.1|DFIC
OG0000059	LOC117582883|XP_034126847.1|DGUA	LOC108095725|XP_017052388.1|DFIC
OG0000059	LOC117583116|XP_034127192.1|DGUA	LOC108095914|XP_017052731.1|DFIC
OG0000059	LOC117583225|XP_034127335.1|DGUA	LOC108095915|XP_017052732.1|DFIC
OG0000059	LOC117582882|XP_034126846.1|DGUA	LOC108095912|XP_017052729.1|DFIC
OG0000059	LOC117582940|XP_034126935.1|DGUA	LOC108096013|XP_017052851.1|DFIC
OG0000060	LOC117591001|XP_034139974.1|DGUA	LOC108091169|XP_017045705.1|DFIC
OG0000060	LOC117582364|XP_034125913.1|DGUA	LOC108090629|XP_017044896.1|DFIC
OG0000060	LOC117586071|XP_034131812.1|DGUA	LOC108090119|XP_017044139.1|DFIC
OG0000060	LOC117583542|XP_034127790.1|DGUA	LOC108086822|XP_017039354.1|DFIC
OG0000060	LOC117580826|XP_034123438.1|DGUA	LOC108101966|XP_017062037.1|DFIC
OG0000061	LOC117584177|XP_034128835.1|DGUA	LOC108094528|XP_017050618.1|DFIC
OG0000061	LOC117583930|XP_034128502.1|DGUA	LOC108094524|XP_017050615.1|DFIC
OG0000061	LOC117584180|XP_034128838.1|DGUA	LOC108094529|XP_017050620.1|DFIC, LOC108102053|XP_017062173.1|DFIC, LOC108094526|XP_017050616.1|DFIC
OG0000062	LOC117590396|XP_034138880.1|DGUA	LOC108094292|XP_017050285.1|DFIC
OG0000062	LOC117587653|XP_034134434.1|DGUA	LOC108094446|XP_017050509.1|DFIC, LOC108094420|XP_017050481.1|DFIC
OG0000063	LOC117586757|XP_034132957.1|DGUA	LOC108102253|XP_017062492.1|DFIC, LOC108102254|XP_017062493.1|DFIC
OG0000063	LOC117586756|XP_034132956.1|DGUA	LOC108102252|XP_017062491.1|DFIC
OG0000063	LOC117580520|XP_034123004.1|DGUA	LOC108089709|XP_017043545.1|DFIC
OG0000063	LOC117579292|XP_034120988.1|DGUA	LOC108089764|XP_017043644.1|DFIC
OG0000063	LOC117579291|XP_034120986.1|DGUA	LOC108089767|XP_017043647.1|DFIC, LOC108089761|XP_017043640.1|DFIC
OG0000065	LOC117583018|XP_034127060.1|DGUA	LOC108087975|XP_017041064.1|DFIC
OG0000065	LOC117582935|XP_034126927.1|DGUA	LOC108087006|XP_017039644.1|DFIC
OG0000065	LOC117582936|XP_034126928.1|DGUA	LOC108087009|XP_017039646.1|DFIC
OG0000065	LOC117582933|XP_034126925.1|DGUA	LOC108087007|XP_017039645.1|DFIC
OG0000066	LOC117581501|XP_034124644.1|DGUA	LOC108095590|XP_017052241.1|DFIC
OG0000066	LOC117586042|XP_034131778.1|DGUA	LOC108091801|XP_017046658.1|DFIC
OG0000066	LOC117582974|XP_034126986.1|DGUA	LOC108102277|XP_017062516.1|DFIC
OG0000066	LOC117591066|XP_034140058.1|DGUA	LOC108094357|XP_017050387.1|DFIC
OG0000066	LOC117585048|XP_034130198.1|DGUA	LOC108096246|XP_017053178.1|DFIC
OG0000066	LOC117587600|XP_034134341.1|DGUA	LOC108096709|XP_017054033.1|DFIC
OG0000067	LOC117589502|XP_034137375.1|DGUA	LOC108098544|XP_017057031.1|DFIC
OG0000067	LOC117579493|XP_034121284.1|DGUA	LOC108089737|XP_017043607.1|DFIC
OG0000067	LOC117591024|XP_034140007.1|DGUA	LOC108090972|XP_017045416.1|DFIC
OG0000067	LOC117579492|XP_034121282.1|DGUA	LOC108089736|XP_017043606.1|DFIC
OG0000067	LOC117589212|XP_034136847.1|DGUA	LOC108093275|XP_017048744.1|DFIC
OG0000068	LOC117580519|XP_034123003.1|DGUA	LOC108099862|XP_017058999.1|DFIC
OG0000068	LOC117579302|XP_034121001.1|DGUA, LOC117581720|XP_034124991.1|DGUA	LOC108101069|XP_017060747.1|DFIC, LOC108086952|XP_017039554.1|DFIC, LOC108094867|XP_017051178.1|DFIC
OG0000068	LOC117581342|XP_034124357.1|DGUA	LOC108098038|XP_017056186.1|DFIC
OG0000069	LOC117592210|XP_034141713.1|DGUA	LOC108095205|XP_017051701.1|DFIC
OG0000070	LOC117587796|XP_034134632.1|DGUA	LOC108093013|XP_017048405.1|DFIC
OG0000070	LOC117581211|XP_034124075.1|DGUA	LOC108097315|XP_017055021.1|DFIC
OG0000070	LOC117587545|XP_034134242.1|DGUA	LOC108093017|XP_017048410.1|DFIC
OG0000070	LOC117587797|XP_034134633.1|DGUA	LOC108093018|XP_017048411.1|DFIC
OG0000071	LOC117580534|XP_034123019.1|DGUA	LOC108100141|XP_017059383.1|DFIC
OG0000071	LOC117579680|XP_034121559.1|DGUA	LOC108095396|XP_017051968.1|DFIC
OG0000071	LOC117579679|XP_034121558.1|DGUA	LOC108095397|XP_017051969.1|DFIC
OG0000071	LOC117579678|XP_034121557.1|DGUA	LOC108095466|XP_017052069.1|DFIC
OG0000072	LOC117592297|XP_034141858.1|DGUA	LOC108090389|XP_017044527.1|DFIC
OG0000072	LOC117592384|XP_034141985.1|DGUA	LOC108090306|XP_017044405.1|DFIC
OG0000072	LOC117592296|XP_034141857.1|DGUA	LOC108090388|XP_017044526.1|DFIC
OG0000073	LOC117578569|XP_034120037.1|DGUA	LOC108093786|XP_017049554.1|DFIC
OG0000073	LOC117588625|XP_034135936.1|DGUA	LOC108097185|XP_017054817.1|DFIC
OG0000073	LOC117589637|XP_034137623.1|DGUA	LOC108098509|XP_017056925.1|DFIC
OG0000074	LOC117587150|XP_034133548.1|DGUA, LOC117587426|XP_034133988.1|DGUA	LOC108093150|XP_017048585.1|DFIC
OG0000074	LOC117586962|XP_034133225.1|DGUA	LOC108099854|XP_017058989.1|DFIC
OG0000075	LOC117579262|XP_034120946.1|DGUA	LOC108096303|XP_017053279.1|DFIC
OG0000075	LOC117579268|XP_034120955.1|DGUA	LOC108096448|XP_017053541.1|DFIC
OG0000075	LOC117579272|XP_034120958.1|DGUA	LOC108096307|XP_017053282.1|DFIC
OG0000075	LOC117579269|XP_034120956.1|DGUA	LOC108096304|XP_017053280.1|DFIC
OG0000076	LOC117579058|XP_034120653.1|DGUA	LOC108096321|XP_017053338.1|DFIC
OG0000076	LOC117586443|XP_034132372.1|DGUA, LOC117586418|XP_034132346.1|DGUA	LOC108087907|XP_017040976.1|DFIC, LOC108088087|XP_017041231.1|DFIC
OG0000076	LOC117590327|XP_034138711.1|DGUA	LOC108094504|XP_017050597.1|DFIC
OG0000076	LOC117590326|XP_034138710.1|DGUA	LOC108094514|XP_017050608.1|DFIC
OG0000077	LOC117583765|XP_034128208.1|DGUA	LOC108099491|XP_017058540.1|DFIC
OG0000077	LOC117578654|XP_034120163.1|DGUA	LOC108101896|XP_017061947.1|DFIC
OG0000077	LOC117583686|XP_034128052.1|DGUA	LOC108088470|XP_017041744.1|DFIC
OG0000078	LOC117581097|XP_034123881.1|DGUA	LOC108094965|XP_017051317.1|DFIC
OG0000078	LOC117588902|XP_034136350.1|DGUA	LOC108088926|XP_017042437.1|DFIC
OG0000078	LOC117586436|XP_034132364.1|DGUA	LOC108093529|XP_017049111.1|DFIC
OG0000078	LOC117588496|XP_034135697.1|DGUA	LOC108098116|XP_017056325.1|DFIC
OG0000078	LOC117581264|XP_034124165.1|DGUA	LOC108098159|XP_017056384.1|DFIC
OG0000079	LOC117582616|XP_034126381.1|DGUA	LOC108092477|XP_017047558.1|DFIC
OG0000079	LOC117582615|XP_034126380.1|DGUA	LOC108092475|XP_017047555.1|DFIC, LOC108092352|XP_017047375.1|DFIC, LOC108092476|XP_017047557.1|DFIC, LOC108092474|XP_017047554.1|DFIC
OG0000080	LOC117592694|XP_034142549.1|DGUA, LOC117584421|XP_034129184.1|DGUA, LOC117580573|XP_034123072.1|DGUA	LOC108094031|XP_017049951.1|DFIC, LOC108099995|XP_017059184.1|DFIC
OG0000080	LOC117586467|XP_034132445.1|DGUA	LOC108090461|XP_017044643.1|DFIC
OG0000081	LOC117586955|XP_034133218.1|DGUA	LOC108100698|XP_017060209.1|DFIC
OG0000082	LOC117582225|XP_034125728.1|DGUA	LOC108096757|XP_017054106.1|DFIC
OG0000082	LOC117584905|XP_034129938.1|DGUA	LOC108095665|XP_017052319.1|DFIC, LOC108095966|XP_017052798.1|DFIC
OG0000082	LOC117589906|XP_034138069.1|DGUA	LOC108092010|XP_017046931.1|DFIC
OG0000083	LOC117584370|XP_034129100.1|DGUA	LOC108089266|XP_017042925.1|DFIC
OG0000083	LOC117591765|XP_034140968.1|DGUA, LOC117584781|XP_034129778.1|DGUA	LOC108094480|XP_017050969.1|DFIC, LOC108098733|XP_017057353.1|DFIC, LOC108098736|XP_017057355.1|DFIC, LOC108098735|XP_017057354.1|DFIC
OG0000083	LOC117584140|XP_034128787.1|DGUA	LOC108089245|XP_017042898.1|DFIC
OG0000084	LOC117584511|XP_034129342.1|DGUA	LOC108087862|XP_017040935.1|DFIC
OG0000084	LOC117587100|XP_034133482.1|DGUA	LOC108093919|XP_017049775.1|DFIC
OG0000085	LOC117584787|XP_034129794.1|DGUA	LOC108101595|XP_017061496.1|DFIC
OG0000085	LOC117592638|XP_034142472.1|DGUA	LOC108101582|XP_017061483.1|DFIC
OG0000085	LOC117584775|XP_034129774.1|DGUA	LOC108101594|XP_017061495.1|DFIC
OG0000086	LOC117591981|XP_034141311.1|DGUA	LOC108096752|XP_017054097.1|DFIC
OG0000087	LOC117587854|XP_034134711.1|DGUA	LOC108101150|XP_017060862.1|DFIC
OG0000087	LOC117590892|XP_034139815.1|DGUA	LOC108090029|XP_017044014.1|DFIC
OG0000088	LOC117591442|XP_034140602.1|DGUA	LOC108094304|XP_017050312.1|DFIC
OG0000088	LOC117591452|XP_034140612.1|DGUA	LOC108101734|XP_017061675.1|DFIC
OG0000088	LOC117579316|XP_034121020.1|DGUA	LOC108100188|XP_017059448.1|DFIC
OG0000088	LOC117578545|XP_034120007.1|DGUA	LOC108093949|XP_017049834.1|DFIC
OG0000088	LOC117579295|XP_034120991.1|DGUA	LOC108100212|XP_017059477.1|DFIC
OG0000089	LOC117586065|XP_034131804.1|DGUA	LOC108098591|XP_017057133.1|DFIC
OG0000089	LOC117580023|XP_034122138.1|DGUA	LOC108087422|XP_017040258.1|DFIC
OG0000090	LOC117592026|XP_034141376.1|DGUA	LOC108090757|XP_017045079.1|DFIC
OG0000090	LOC117592024|XP_034141370.1|DGUA	LOC108090961|XP_017045394.1|DFIC
OG0000090	LOC117579331|XP_034121048.1|DGUA	LOC108096450|XP_017053542.1|DFIC
OG0000090	LOC117587279|XP_034133756.1|DGUA	LOC108100299|XP_017059587.1|DFIC
OG0000091	LOC117582702|XP_034126503.1|DGUA	LOC108086553|XP_017038985.1|DFIC
OG0000091	LOC117584351|XP_034129075.1|DGUA	LOC108094894|XP_017051228.1|DFIC, LOC108102111|XP_017062264.1|DFIC
OG0000091	LOC117589947|XP_034138129.1|DGUA	LOC108087170|XP_017039900.1|DFIC
OG0000091	LOC117589742|XP_034137813.1|DGUA	LOC108087365|XP_017040194.1|DFIC
OG0000092	LOC117585928|XP_034131585.1|DGUA	LOC108096020|XP_017052859.1|DFIC
OG0000092	LOC117585910|XP_034131563.1|DGUA	LOC108095984|XP_017052817.1|DFIC
OG0000092	LOC117585924|XP_034131582.1|DGUA	LOC108096015|XP_017052854.1|DFIC
OG0000093	LOC117581781|XP_034125096.1|DGUA	LOC108092694|XP_017047894.1|DFIC
OG0000093	LOC117591822|XP_034141050.1|DGUA	LOC108094674|XP_017050882.1|DFIC, LOC108093808|XP_017049610.1|DFIC
OG0000093	LOC117590334|XP_034138719.1|DGUA	LOC108088659|XP_017042076.1|DFIC
OG0000094	LOC117579446|XP_034121226.1|DGUA	LOC108089688|XP_017043524.1|DFIC
OG0000094	LOC117583138|XP_034127220.1|DGUA	LOC108091775|XP_017046611.1|DFIC
OG0000096	LOC117583520|XP_034127757.1|DGUA	LOC108089176|XP_017042801.1|DFIC, LOC108101171|XP_017060888.1|DFIC, LOC108101173|XP_017060892.1|DFIC
OG0000096	LOC117583521|XP_034127758.1|DGUA	LOC108094544|XP_017050641.1|DFIC
OG0000096	LOC117589840|XP_034137983.1|DGUA	LOC108087280|XP_017040078.1|DFIC
OG0000096	LOC117587944|XP_034134834.1|DGUA	LOC108090955|XP_017045426.1|DFIC, LOC108092752|XP_017047972.1|DFIC
OG0000097	LOC117579460|XP_034121239.1|DGUA	LOC108090546|XP_017044770.1|DFIC, LOC108090547|XP_017044774.1|DFIC
OG0000097	LOC117579430|XP_034121203.1|DGUA	LOC108099718|XP_017058829.1|DFIC, LOC108099719|XP_017058830.1|DFIC, LOC108099737|XP_017058847.1|DFIC, LOC108099759|XP_017058878.1|DFIC
OG0000098	LOC117583017|XP_034127059.1|DGUA	LOC108087974|XP_017041063.1|DFIC
OG0000099	LOC117581162|XP_034123995.1|DGUA	LOC108097067|XP_017054593.1|DFIC
OG0000099	LOC117580852|XP_034123490.1|DGUA	LOC108097066|XP_017054592.1|DFIC
OG0000099	LOC117580660|XP_034123163.1|DGUA	LOC108097065|XP_017054590.1|DFIC
OG0000100	LOC117584649|XP_034129959.1|DGUA	LOC108090525|XP_017044732.1|DFIC
OG0000100	LOC117585068|XP_034130221.1|DGUA, LOC117589869|XP_034138028.1|DGUA	LOC108092048|XP_017046984.1|DFIC
OG0000101	LOC117580405|XP_034122843.1|DGUA	LOC108088258|XP_017041465.1|DFIC
OG0000102	LOC117586238|XP_034132070.1|DGUA	LOC108093909|XP_017049764.1|DFIC
OG0000102	LOC117578519|XP_034119958.1|DGUA	LOC108090478|XP_017044665.1|DFIC
OG0000103	LOC117579797|XP_034121756.1|DGUA	LOC108094023|XP_017049946.1|DFIC
OG0000103	LOC117587389|XP_034133934.1|DGUA	LOC108099866|XP_017059003.1|DFIC, LOC108099867|XP_017059004.1|DFIC
OG0000103	LOC117587388|XP_034133933.1|DGUA	LOC108099865|XP_017059002.1|DFIC
OG0000103	LOC117583109|XP_034127185.1|DGUA	LOC108086454|XP_017038864.1|DFIC
OG0000104	LOC117588188|XP_034135199.1|DGUA	LOC108097716|XP_017055739.1|DFIC, LOC108097823|XP_017055831.1|DFIC
OG0000104	LOC117589106|XP_034136649.1|DGUA	LOC108089503|XP_017043297.1|DFIC
OG0000105	LOC117589745|XP_034137817.1|DGUA	LOC108091851|XP_017046719.1|DFIC
OG0000105	LOC117586422|XP_034132350.1|DGUA	LOC108099251|XP_017058111.1|DFIC
OG0000105	LOC117586439|XP_034132368.1|DGUA	LOC108099504|XP_017058556.1|DFIC
OG0000105	LOC117586438|XP_034132367.1|DGUA	LOC108099252|XP_017058112.1|DFIC, LOC108099253|XP_017058113.1|DFIC
OG0000107	LOC117592386|XP_034141988.1|DGUA	LOC108096602|XP_017053789.1|DFIC
OG0000107	LOC117584664|XP_034129583.1|DGUA	LOC108095598|XP_017052255.1|DFIC, LOC108095582|XP_017052230.1|DFIC, LOC108094425|XP_017050485.1|DFIC, LOC108094343|XP_017050376.1|DFIC, LOC108095574|XP_017052217.1|DFIC, LOC108098734|XP_017057357.1|DFIC, LOC108095588|XP_017052243.1|DFIC
OG0000107	LOC117592533|XP_034142284.1|DGUA	LOC108096607|XP_017053803.1|DFIC
OG0000109	LOC117585354|XP_034130689.1|DGUA	LOC108099998|XP_017059188.1|DFIC
OG0000109	LOC117584465|XP_034129274.1|DGUA	LOC108087041|XP_017039740.1|DFIC, LOC108089256|XP_017042911.1|DFIC
OG0000110	LOC117579137|XP_034120769.1|DGUA	LOC108088246|XP_017041452.1|DFIC
OG0000110	LOC117579140|XP_034120771.1|DGUA	LOC108088248|XP_017041454.1|DFIC
OG0000110	LOC117579139|XP_034120770.1|DGUA	LOC108088255|XP_017041461.1|DFIC, LOC108088254|XP_017041460.1|DFIC
OG0000110	LOC117579141|XP_034120772.1|DGUA	LOC108088256|XP_017041463.1|DFIC
OG0000111	LOC117590789|XP_034139634.1|DGUA	LOC108094777|XP_017051039.1|DFIC
OG0000111	LOC117580091|XP_034122239.1|DGUA	LOC108094927|XP_017051274.1|DFIC
OG0000111	LOC117591842|XP_034141099.1|DGUA	LOC108094929|XP_017051277.1|DFIC
OG0000112	LOC117590951|XP_034139890.1|DGUA	LOC108098021|XP_017056163.1|DFIC
OG0000112	LOC117588589|XP_034135884.1|DGUA	LOC108097867|XP_017055891.1|DFIC, LOC108098130|XP_017056341.1|DFIC
OG0000113	LOC117585197|XP_034130465.1|DGUA	LOC108090089|XP_017044080.1|DFIC
OG0000114	LOC117582499|XP_034126174.1|DGUA	LOC108102109|XP_017062262.1|DFIC, LOC108102091|XP_017062235.1|DFIC
OG0000114	LOC117582498|XP_034126173.1|DGUA	LOC108102106|XP_017062258.1|DFIC, LOC108095639|XP_017052297.1|DFIC
OG0000114	LOC117582497|XP_034126172.1|DGUA	LOC108102107|XP_017062260.1|DFIC
OG0000116	LOC117585921|XP_034131577.1|DGUA	LOC108096024|XP_017052862.1|DFIC
OG0000116	LOC117585923|XP_034131581.1|DGUA	LOC108095865|XP_017052658.1|DFIC
OG0000116	LOC117585908|XP_034131558.1|DGUA	LOC108095951|XP_017052778.1|DFIC
OG0000116	LOC117585913|XP_034131567.1|DGUA	LOC108095695|XP_017052354.1|DFIC
OG0000116	LOC117585918|XP_034131576.1|DGUA	LOC108095681|XP_017052339.1|DFIC
OG0000116	LOC117585911|XP_034131564.1|DGUA	LOC108096016|XP_017052855.1|DFIC
OG0000117	LOC117584691|XP_034129616.1|DGUA	LOC108098321|XP_017056635.1|DFIC
OG0000117	LOC117584692|XP_034129617.1|DGUA	LOC108098322|XP_017056636.1|DFIC
OG0000117	LOC117584694|XP_034129618.1|DGUA	LOC108098323|XP_017056637.1|DFIC
OG0000117	LOC117584696|XP_034129620.1|DGUA	LOC108098326|XP_017056639.1|DFIC
OG0000118	LOC117582588|XP_034126325.1|DGUA	LOC108089816|XP_017043707.1|DFIC, LOC108089784|XP_017043668.1|DFIC
OG0000118	LOC117590401|XP_034138890.1|DGUA	LOC108098379|XP_017056731.1|DFIC
OG0000119	LOC117583187|XP_034127279.1|DGUA	LOC108098930|XP_017057624.1|DFIC
OG0000119	LOC117583191|XP_034127285.1|DGUA	LOC108098763|XP_017057383.1|DFIC
OG0000119	LOC117583192|XP_034127286.1|DGUA	LOC108098929|XP_017057623.1|DFIC
OG0000120	LOC117588310|XP_034135390.1|DGUA	LOC108092896|XP_017048233.1|DFIC
OG0000120	LOC117591909|XP_034141191.1|DGUA	LOC108093778|XP_017049539.1|DFIC
OG0000120	LOC117586967|XP_034133233.1|DGUA	LOC108098999|XP_017057719.1|DFIC
OG0000121	LOC117590268|XP_034138644.1|DGUA	LOC108088578|XP_017041917.1|DFIC
OG0000121	LOC117584909|XP_034129943.1|DGUA	LOC108091875|XP_017046745.1|DFIC
OG0000121	LOC117584907|XP_034129942.1|DGUA	LOC108091877|XP_017046748.1|DFIC
OG0000122	LOC117582102|XP_034125557.1|DGUA	LOC108094131|XP_017050042.1|DFIC
OG0000122	LOC117588393|XP_034135538.1|DGUA	LOC108091045|XP_017045485.1|DFIC
OG0000122	LOC117585356|XP_034130696.1|DGUA	LOC108090686|XP_017044961.1|DFIC
OG0000122	LOC117581989|XP_034125375.1|DGUA	LOC108091442|XP_017046125.1|DFIC
OG0000123	LOC117586147|XP_034131933.1|DGUA	LOC108091750|XP_017046584.1|DFIC, LOC108091747|XP_017046578.1|DFIC
OG0000123	LOC117586116|XP_034131868.1|DGUA	LOC108091756|XP_017046588.1|DFIC
OG0000124	LOC117592304|XP_034141869.1|DGUA	LOC108090422|XP_017044578.1|DFIC, LOC108090270|XP_017044368.1|DFIC
OG0000124	LOC117578607|XP_034120092.1|DGUA	LOC108090304|XP_017044403.1|DFIC
OG0000124	LOC117578608|XP_034120093.1|DGUA	LOC108090548|XP_017044775.1|DFIC
OG0000125	LOC117583753|XP_034128164.1|DGUA	LOC108086573|XP_017039017.1|DFIC
OG0000125	LOC117589767|XP_034137851.1|DGUA	LOC108087297|XP_017040098.1|DFIC
OG0000125	LOC117592294|XP_034141852.1|DGUA	LOC108090387|XP_017044524.1|DFIC
OG0000126	LOC117579486|XP_034121276.1|DGUA, LOC117582140|XP_034125615.1|DGUA	LOC108088380|XP_017041617.1|DFIC
OG0000127	LOC117586302|XP_034132151.1|DGUA	LOC108096135|XP_017053003.1|DFIC
OG0000127	LOC117586442|XP_034132370.1|DGUA	LOC108096137|XP_017053005.1|DFIC
OG0000127	LOC117586301|XP_034132149.1|DGUA	LOC108096133|XP_017053002.1|DFIC
OG0000127	LOC117586433|XP_034132360.1|DGUA	LOC108096108|XP_017052974.1|DFIC
OG0000128	LOC117581834|XP_034125176.1|DGUA	LOC108087875|XP_017040949.1|DFIC
OG0000128	LOC117581848|XP_034125197.1|DGUA	LOC108087809|XP_017040858.1|DFIC
OG0000129	LOC117580643|XP_034123127.1|DGUA	LOC108097083|XP_017054616.1|DFIC
OG0000129	LOC117579252|XP_034120930.1|DGUA	LOC108100730|XP_017060254.1|DFIC
OG0000129	LOC117587783|XP_034134618.1|DGUA	LOC108089225|XP_017042870.1|DFIC
OG0000130	LOC117587114|XP_034133499.1|DGUA	LOC108093214|XP_017048666.1|DFIC
OG0000130	LOC117587111|XP_034133495.1|DGUA	LOC108093192|XP_017048642.1|DFIC
OG0000130	LOC117587113|XP_034133498.1|DGUA	LOC108093226|XP_017048685.1|DFIC
OG0000130	LOC117587112|XP_034133496.1|DGUA	LOC108093201|XP_017048652.1|DFIC
OG0000131	LOC117589815|XP_034137935.1|DGUA	LOC108087122|XP_017039802.1|DFIC
OG0000132	LOC117582239|XP_034125741.1|DGUA, LOC117581862|XP_034125215.1|DGUA	LOC108093470|XP_017049044.1|DFIC, LOC108094878|XP_017051202.1|DFIC
OG0000132	LOC117586091|XP_034131838.1|DGUA	LOC108087282|XP_017040080.1|DFIC
OG0000134	LOC117589485|XP_034137338.1|DGUA	LOC108098811|XP_017057450.1|DFIC
OG0000134	LOC117580864|XP_034123504.1|DGUA	LOC108091147|XP_017045671.1|DFIC
OG0000134	LOC117584812|XP_034129823.1|DGUA	LOC108100052|XP_017059274.1|DFIC
OG0000137	LOC117582737|XP_034126559.1|DGUA	LOC108091792|XP_017046641.1|DFIC
OG0000137	LOC117588859|XP_034136252.1|DGUA	LOC108093076|XP_017048480.1|DFIC
OG0000138	LOC117586701|XP_034132859.1|DGUA	LOC108099295|XP_017058178.1|DFIC
OG0000138	LOC117586698|XP_034132856.1|DGUA, LOC117586699|XP_034132858.1|DGUA	LOC108099646|XP_017058765.1|DFIC
OG0000138	LOC117586696|XP_034132854.1|DGUA	LOC108099660|XP_017058784.1|DFIC
OG0000140	LOC117583410|XP_034127589.1|DGUA	LOC108086574|XP_017039020.1|DFIC
OG0000141	LOC117589332|XP_034137073.1|DGUA	LOC108089010|XP_017042576.1|DFIC
OG0000141	LOC117589333|XP_034137075.1|DGUA	LOC108089011|XP_017042580.1|DFIC
OG0000141	LOC117589334|XP_034137077.1|DGUA	LOC108089012|XP_017042582.1|DFIC
OG0000141	LOC117589335|XP_034137078.1|DGUA	LOC108089013|XP_017042583.1|DFIC, LOC108089031|XP_017042617.1|DFIC
OG0000142	LOC117585694|XP_034131199.1|DGUA	LOC108091976|XP_017046875.1|DFIC
OG0000142	LOC117590199|XP_034138533.1|DGUA	LOC108102224|XP_017062435.1|DFIC
OG0000142	LOC117588458|XP_034135635.1|DGUA	LOC108097971|XP_017056075.1|DFIC
OG0000143	LOC117579028|XP_034120604.1|DGUA	LOC108088343|XP_017041578.1|DFIC
OG0000143	LOC117579031|XP_034120607.1|DGUA	LOC108088315|XP_017041540.1|DFIC
OG0000144	LOC117585409|XP_034130768.1|DGUA	LOC108098954|XP_017057651.1|DFIC
OG0000144	LOC117590246|XP_034138608.1|DGUA	LOC108097630|XP_017055544.1|DFIC
OG0000145	LOC117580967|XP_034123648.1|DGUA	LOC108097738|XP_017055733.1|DFIC
OG0000145	LOC117582661|XP_034126465.1|DGUA	LOC108098241|XP_017056523.1|DFIC
OG0000147	LOC117583999|XP_034128619.1|DGUA	LOC108092267|XP_017047289.1|DFIC
OG0000147	LOC117582746|XP_034126577.1|DGUA	LOC108091820|XP_017046686.1|DFIC
OG0000147	LOC117582747|XP_034126578.1|DGUA	LOC108091738|XP_017046571.1|DFIC
OG0000148	LOC117582434|XP_034126028.1|DGUA	LOC108092306|XP_017047329.1|DFIC
OG0000148	LOC117588221|XP_034135257.1|DGUA	LOC108102132|XP_017062289.1|DFIC
OG0000149	LOC117588085|XP_034135045.1|DGUA	LOC108102208|XP_017062420.1|DFIC
OG0000149	LOC117581583|XP_034124825.1|DGUA	LOC108095597|XP_017052251.1|DFIC
