Orthogroup	DGUA.longest_only	DSIM.longest_only
OG0000052	LOC117585521|XP_034130918.1|DGUA	LOC6728715|XP_016035378.1|DSIM, LOC6728716|XP_002104052.1|DSIM, LOC6728712|XP_002104048.2|DSIM, LOC6728713|XP_002104049.1|DSIM
OG0000052	LOC117579366|XP_034121106.1|DGUA	LOC6735169|XP_016028453.1|DSIM
OG0000052	LOC117579361|XP_034121090.1|DGUA	LOC6735168|XP_002082143.1|DSIM
OG0000053	LOC117591851|XP_034141110.1|DGUA	LOC6733544|XP_016026500.1|DSIM
OG0000053	LOC117591850|XP_034141108.1|DGUA	LOC6733543|XP_002080598.2|DSIM
OG0000053	LOC117591849|XP_034141106.1|DGUA	LOC6733541|XP_002080596.2|DSIM
OG0000053	LOC117589695|XP_034137786.1|DGUA	LOC6733535|XP_002080590.2|DSIM
OG0000054	LOC117591710|XP_034140920.1|DGUA, LOC117585614|XP_034131065.1|DGUA, LOC117585423|XP_034130788.1|DGUA	LOC6727939|XP_039151973.1|DSIM
OG0000054	LOC117585613|XP_034131060.1|DGUA	LOC6727938|XP_016034544.1|DSIM
OG0000054	LOC117585615|XP_034131067.1|DGUA	LOC6727936|XP_002103291.1|DSIM
OG0000055	LOC117586370|XP_034132288.1|DGUA, LOC117586371|XP_034132289.1|DGUA, LOC117591731|XP_034140936.1|DGUA, LOC117585073|XP_034130229.1|DGUA, LOC117586372|XP_034132290.1|DGUA, LOC117591775|XP_034140976.1|DGUA, LOC117586558|XP_034132612.1|DGUA	LOC6730204|XP_002105489.1|DSIM
OG0000055	LOC117583475|XP_034127675.1|DGUA	LOC6730202|XP_002105487.1|DSIM
OG0000056	LOC117582718|XP_034126532.1|DGUA	LOC6729191|XP_016035843.1|DSIM
OG0000056	LOC117582720|XP_034126536.1|DGUA	LOC6729192|XP_016035844.1|DSIM
OG0000056	LOC117582719|XP_034126535.1|DGUA	LOC6729193|XP_002104514.1|DSIM, LOC6729195|XP_002104516.1|DSIM, LOC6729194|XP_002104515.1|DSIM
OG0000056	LOC117589786|XP_034137875.1|DGUA	LOC6728632|XP_002103973.1|DSIM
OG0000056	LOC117589687|XP_034137734.1|DGUA	LOC6728631|XP_016035267.1|DSIM
OG0000058	LOC117581983|XP_034125368.1|DGUA	LOC6732889|XP_002079994.1|DSIM
OG0000058	LOC117588075|XP_034135031.1|DGUA	LOC6731187|XP_002078346.1|DSIM
OG0000058	LOC117580786|XP_034123373.1|DGUA	LOC6725215|XP_002106238.1|DSIM
OG0000059	LOC117582883|XP_034126847.1|DGUA	LOC6729758|XP_002105064.1|DSIM
OG0000059	LOC117583116|XP_034127192.1|DGUA	LOC6729756|XP_002105062.1|DSIM
OG0000059	LOC117583225|XP_034127335.1|DGUA	LOC6729755|XP_002105061.1|DSIM
OG0000059	LOC117582882|XP_034126846.1|DGUA	LOC6729757|XP_002105063.1|DSIM
OG0000059	LOC117582940|XP_034126935.1|DGUA	LOC6729751|XP_002105057.1|DSIM
OG0000060	LOC117591001|XP_034139974.1|DGUA	LOC6740094|XP_016039113.1|DSIM
OG0000060	LOC117582364|XP_034125913.1|DGUA	LOC6732627|XP_002079746.2|DSIM
OG0000060	LOC117586071|XP_034131812.1|DGUA	LOC27207681|XP_016033309.1|DSIM
OG0000060	LOC117583542|XP_034127790.1|DGUA	LOC27206381|XP_016037061.1|DSIM
OG0000060	LOC117580826|XP_034123438.1|DGUA	LOC6725775|XP_002106774.1|DSIM
OG0000061	LOC117584177|XP_034128835.1|DGUA	LOC6732437|XP_002079558.1|DSIM
OG0000061	LOC117583930|XP_034128502.1|DGUA	LOC6732443|XP_002079564.1|DSIM
OG0000061	LOC117584180|XP_034128838.1|DGUA	LOC6732439|XP_002079560.1|DSIM
OG0000062	LOC117590396|XP_034138880.1|DGUA	LOC6740030|XP_002076916.1|DSIM
OG0000062	LOC117587653|XP_034134434.1|DGUA	LOC6732805|XP_002079918.1|DSIM
OG0000063	LOC117586757|XP_034132957.1|DGUA	LOC6727842|XP_002103201.1|DSIM, LOC6727843|XP_002103202.1|DSIM
OG0000063	LOC117586756|XP_034132956.1|DGUA	LOC6727841|XP_002103200.1|DSIM
OG0000063	LOC117580520|XP_034123004.1|DGUA	LOC27208797|XP_016031320.1|DSIM
OG0000063	LOC117579292|XP_034120988.1|DGUA	LOC6737522|XP_002084358.1|DSIM
OG0000063	LOC117579291|XP_034120986.1|DGUA	LOC6737523|XP_002084359.2|DSIM, LOC6737524|XP_016031319.1|DSIM
OG0000065	LOC117583018|XP_034127060.1|DGUA	LOC6728371|XP_002103719.1|DSIM
OG0000065	LOC117582935|XP_034126927.1|DGUA	LOC6727792|XP_002103153.2|DSIM
OG0000065	LOC117582936|XP_034126928.1|DGUA	LOC6727793|XP_016034382.1|DSIM
OG0000066	LOC117581501|XP_034124644.1|DGUA	LOC6725823|XP_002106819.2|DSIM
OG0000066	LOC117586042|XP_034131778.1|DGUA	LOC6726978|XP_002102379.1|DSIM
OG0000066	LOC117582974|XP_034126986.1|DGUA	LOC6729920|XP_002105222.1|DSIM
OG0000066	LOC117591066|XP_034140058.1|DGUA	LOC6733106|XP_002080183.1|DSIM
OG0000066	LOC117585048|XP_034130198.1|DGUA	LOC6727922|XP_002103277.1|DSIM
OG0000066	LOC117587600|XP_034134341.1|DGUA	LOC6735832|XP_002082742.1|DSIM
OG0000067	LOC117589502|XP_034137375.1|DGUA	LOC6727258|XP_016033773.1|DSIM
OG0000067	LOC117579493|XP_034121284.1|DGUA	LOC6736894|XP_016030541.1|DSIM
OG0000067	LOC117591024|XP_034140007.1|DGUA	LOC6733725|XP_016026693.1|DSIM
OG0000067	LOC117579492|XP_034121282.1|DGUA	LOC6736893|XP_002083746.1|DSIM
OG0000067	LOC117589212|XP_034136847.1|DGUA	LOC6738999|XP_016032827.1|DSIM
OG0000068	LOC117580519|XP_034123003.1|DGUA	LOC6738497|XP_016032344.1|DSIM
OG0000068	LOC117579302|XP_034121001.1|DGUA, LOC117581720|XP_034124991.1|DGUA	LOC6727391|XP_016033933.1|DSIM, LOC120284775|XP_039149541.1|DSIM, LOC6738508|XP_039149536.1|DSIM, LOC6735356|XP_016028689.1|DSIM
OG0000068	LOC117581342|XP_034124357.1|DGUA	LOC6726193|XP_016040252.1|DSIM
OG0000070	LOC117587796|XP_034134632.1|DGUA	LOC6731198|XP_002078357.1|DSIM
OG0000070	LOC117581211|XP_034124075.1|DGUA	LOC6724811|XP_016037593.1|DSIM
OG0000070	LOC117587545|XP_034134242.1|DGUA	LOC6731197|XP_016023746.1|DSIM
OG0000070	LOC117587797|XP_034134633.1|DGUA	LOC6739846|XP_002076739.1|DSIM
OG0000071	LOC117580534|XP_034123019.1|DGUA	LOC6737710|XP_039150099.1|DSIM
OG0000071	LOC117579680|XP_034121559.1|DGUA	LOC6737960|XP_016031706.1|DSIM
OG0000071	LOC117579679|XP_034121558.1|DGUA	LOC6737959|XP_039149304.1|DSIM
OG0000071	LOC117579678|XP_034121557.1|DGUA	LOC6737961|XP_002084777.1|DSIM
OG0000072	LOC117592297|XP_034141858.1|DGUA	LOC6734771|XP_002081774.1|DSIM
OG0000072	LOC117592384|XP_034141985.1|DGUA	LOC6734779|XP_002081782.1|DSIM
OG0000072	LOC117592296|XP_034141857.1|DGUA	LOC6734773|XP_016027978.1|DSIM
OG0000073	LOC117578569|XP_034120037.1|DGUA	LOC6735060|XP_016028345.1|DSIM
OG0000073	LOC117588625|XP_034135936.1|DGUA	LOC27206379|XP_039153085.1|DSIM
OG0000073	LOC117589637|XP_034137623.1|DGUA	LOC6739755|XP_039150533.1|DSIM
OG0000074	LOC117587150|XP_034133548.1|DGUA, LOC117587426|XP_034133988.1|DGUA	LOC6736960|XP_002083807.1|DSIM
OG0000074	LOC117586962|XP_034133225.1|DGUA	LOC27206301|XP_016032324.1|DSIM
OG0000075	LOC117579262|XP_034120946.1|DGUA	LOC6737411|XP_016031172.1|DSIM
OG0000075	LOC117579268|XP_034120955.1|DGUA	LOC6737413|XP_002084251.2|DSIM
OG0000075	LOC117579272|XP_034120958.1|DGUA	LOC6737412|XP_016031174.1|DSIM
OG0000075	LOC117579269|XP_034120956.1|DGUA	LOC6737410|XP_002084248.1|DSIM
OG0000076	LOC117579058|XP_034120653.1|DGUA	LOC6736800|XP_016030455.1|DSIM
OG0000076	LOC117586443|XP_034132372.1|DGUA, LOC117586418|XP_034132346.1|DGUA	LOC6728433|XP_016035035.1|DSIM, LOC6728430|XP_016035033.1|DSIM
OG0000076	LOC117590327|XP_034138711.1|DGUA	LOC6726415|XP_002107372.3|DSIM
OG0000076	LOC117590326|XP_034138710.1|DGUA	LOC120285241|XP_039152396.1|DSIM, LOC6726417|XP_039154080.1|DSIM, LOC120285274|XP_039152667.1|DSIM
OG0000077	LOC117583765|XP_034128208.1|DGUA	LOC6728793|XP_002104128.1|DSIM
OG0000077	LOC117578654|XP_034120163.1|DGUA	LOC27208378|XP_016029441.1|DSIM
OG0000077	LOC117583686|XP_034128052.1|DGUA	LOC6739786|XP_016036667.1|DSIM
OG0000078	LOC117581097|XP_034123881.1|DGUA	LOC6735299|XP_002082259.1|DSIM
OG0000078	LOC117588902|XP_034136350.1|DGUA	LOC6739023|XP_002085818.1|DSIM
OG0000078	LOC117586436|XP_034132364.1|DGUA	LOC6727087|XP_002102484.1|DSIM
OG0000078	LOC117588496|XP_034135697.1|DGUA	LOC6727351|XP_016040222.1|DSIM
OG0000078	LOC117581264|XP_034124165.1|DGUA	LOC6726287|XP_002107248.2|DSIM
OG0000079	LOC117584146|XP_034128797.1|DGUA	LOC6730899|XP_016023328.1|DSIM
OG0000079	LOC117582616|XP_034126381.1|DGUA	LOC6730900|XP_002078064.2|DSIM
OG0000079	LOC117582615|XP_034126380.1|DGUA	LOC6730901|XP_002078065.1|DSIM
OG0000080	LOC117592694|XP_034142549.1|DGUA, LOC117584421|XP_034129184.1|DGUA, LOC117580573|XP_034123072.1|DGUA	LOC6734869|XP_002081870.3|DSIM, LOC6734871|XP_039147232.1|DSIM
OG0000080	LOC117586467|XP_034132445.1|DGUA	LOC6734800|XP_002081803.1|DSIM
OG0000081	LOC117586955|XP_034133218.1|DGUA	LOC6736307|XP_002083191.1|DSIM
OG0000082	LOC117582225|XP_034125728.1|DGUA	LOC6735734|XP_016029105.1|DSIM
OG0000082	LOC117584905|XP_034129938.1|DGUA	LOC6729147|XP_002104468.1|DSIM
OG0000082	LOC117589906|XP_034138069.1|DGUA	LOC6728152|XP_002103502.1|DSIM
OG0000083	LOC117584370|XP_034129100.1|DGUA	LOC6731833|XP_002078968.2|DSIM
OG0000083	LOC117591765|XP_034140968.1|DGUA, LOC117584781|XP_034129778.1|DGUA	LOC6731564|XP_002078705.1|DSIM, LOC6731563|XP_016024230.1|DSIM
OG0000083	LOC117584140|XP_034128787.1|DGUA	LOC6731834|XP_002078969.1|DSIM
OG0000084	LOC117584511|XP_034129342.1|DGUA	LOC6735164|XP_016028449.1|DSIM
OG0000084	LOC117587100|XP_034133482.1|DGUA	LOC6734690|XP_002081697.1|DSIM
OG0000085	LOC117584787|XP_034129794.1|DGUA	LOC6733407|XP_039148683.1|DSIM
OG0000085	LOC117592638|XP_034142472.1|DGUA	LOC6733411|XP_016026348.1|DSIM
OG0000085	LOC117584775|XP_034129774.1|DGUA	LOC6733406|XP_039148680.1|DSIM
OG0000086	LOC117591981|XP_034141311.1|DGUA	LOC6735244|XP_002082217.1|DSIM
OG0000087	LOC117587854|XP_034134711.1|DGUA	LOC6731703|XP_002078839.2|DSIM
OG0000087	LOC117590892|XP_034139815.1|DGUA	LOC6732326|XP_002079454.1|DSIM
OG0000087	LOC117587527|XP_034134219.1|DGUA	LOC6731729|XP_002078864.1|DSIM
OG0000088	LOC117591442|XP_034140602.1|DGUA	LOC6733235|XP_016026114.1|DSIM
OG0000088	LOC117591452|XP_034140612.1|DGUA	LOC6731877|XP_039147209.1|DSIM
OG0000088	LOC117579316|XP_034121020.1|DGUA	LOC6737664|XP_016031426.1|DSIM
OG0000088	LOC117578545|XP_034120007.1|DGUA	LOC6734839|XP_002081841.1|DSIM
OG0000088	LOC117579295|XP_034120991.1|DGUA	LOC27206292|XP_016031427.1|DSIM
OG0000089	LOC117586065|XP_034131804.1|DGUA	LOC6727037|XP_002102435.1|DSIM
OG0000089	LOC117580023|XP_034122138.1|DGUA	LOC6737468|XP_002084304.1|DSIM
OG0000090	LOC117592026|XP_034141376.1|DGUA	LOC6733740|XP_002080786.2|DSIM
OG0000090	LOC117592024|XP_034141370.1|DGUA	LOC6733746|XP_016026706.1|DSIM
OG0000090	LOC117579331|XP_034121048.1|DGUA	LOC6736772|XP_002083628.1|DSIM
OG0000090	LOC117587279|XP_034133756.1|DGUA	LOC6736298|XP_016029779.1|DSIM
OG0000091	LOC117582702|XP_034126503.1|DGUA	LOC6730014|XP_016036778.1|DSIM
OG0000091	LOC117584351|XP_034129075.1|DGUA	LOC6732003|XP_016024679.1|DSIM
OG0000091	LOC117589947|XP_034138129.1|DGUA	LOC6727564|XP_016034162.1|DSIM
OG0000091	LOC117589742|XP_034137813.1|DGUA	LOC6727565|XP_016034164.1|DSIM
OG0000092	LOC117585928|XP_034131585.1|DGUA	LOC6729582|XP_002104890.2|DSIM
OG0000092	LOC117585910|XP_034131563.1|DGUA	LOC6729585|XP_002104893.2|DSIM
OG0000092	LOC117585924|XP_034131582.1|DGUA	LOC6729583|XP_002104891.1|DSIM
OG0000093	LOC117581781|XP_034125096.1|DGUA	LOC6731455|XP_016024109.1|DSIM
OG0000093	LOC117591822|XP_034141050.1|DGUA	LOC6725462|XP_002106478.1|DSIM, LOC27206936|XP_016028260.1|DSIM, LOC6734956|XP_002081950.1|DSIM
OG0000093	LOC117590334|XP_034138719.1|DGUA	LOC6725499|XP_002106513.1|DSIM
OG0000094	LOC117579446|XP_034121226.1|DGUA	LOC6737538|XP_002084373.2|DSIM
OG0000094	LOC117583138|XP_034127220.1|DGUA	LOC6726915|XP_002102317.1|DSIM
OG0000096	LOC117583520|XP_034127757.1|DGUA	LOC6732786|XP_016025498.1|DSIM
OG0000096	LOC117583521|XP_034127758.1|DGUA	LOC6732455|XP_002079575.1|DSIM
OG0000096	LOC117589840|XP_034137983.1|DGUA	LOC6728671|XP_016035335.1|DSIM
OG0000096	LOC117587944|XP_034134834.1|DGUA	LOC6732853|XP_002079963.2|DSIM
OG0000097	LOC117579430|XP_034121203.1|DGUA	LOC27207237|XP_016032392.1|DSIM, LOC27208359|XP_016032391.1|DSIM, LOC27208790|XP_016032388.1|DSIM, LOC27207702|XP_016032389.1|DSIM
OG0000098	LOC117583017|XP_034127059.1|DGUA	LOC6728369|XP_002103717.1|DSIM
OG0000099	LOC117581162|XP_034123995.1|DGUA	LOC6724926|XP_002105963.2|DSIM
OG0000099	LOC117580852|XP_034123490.1|DGUA	LOC6724927|XP_002105964.2|DSIM
OG0000099	LOC117580660|XP_034123163.1|DGUA	LOC6724923|XP_016037782.1|DSIM
OG0000100	LOC117584649|XP_034129959.1|DGUA	LOC27209016|XP_016028054.1|DSIM
OG0000100	LOC117585068|XP_034130221.1|DGUA, LOC117589869|XP_034138028.1|DGUA	LOC6728116|XP_002103467.2|DSIM
OG0000101	LOC117579631|XP_034121489.1|DGUA	LOC27207047|XP_016032497.2|DSIM
OG0000102	LOC117586238|XP_034132070.1|DGUA	LOC6735023|XP_002082004.1|DSIM
OG0000102	LOC117578519|XP_034119958.1|DGUA	LOC6733641|XP_016026602.1|DSIM
OG0000103	LOC117579797|XP_034121756.1|DGUA	LOC6737362|XP_002084200.1|DSIM
OG0000103	LOC117587389|XP_034133934.1|DGUA	LOC6738500|XP_002085306.1|DSIM
OG0000103	LOC117587388|XP_034133933.1|DGUA	LOC27207409|XP_016032345.1|DSIM
OG0000103	LOC117583109|XP_034127185.1|DGUA	LOC6733940|XP_016026992.1|DSIM
OG0000104	LOC117588188|XP_034135199.1|DGUA	LOC6731627|XP_002078767.1|DSIM
OG0000104	LOC117589106|XP_034136649.1|DGUA	LOC6738320|XP_016032165.1|DSIM, LOC6738319|XP_002085129.2|DSIM
OG0000105	LOC117589745|XP_034137817.1|DGUA	LOC6727357|XP_002102742.2|DSIM, LOC6737448|XP_039150302.1|DSIM, LOC6737449|XP_002084285.3|DSIM
OG0000105	LOC117586422|XP_034132350.1|DGUA	LOC6728924|XP_002104252.1|DSIM
OG0000105	LOC117586439|XP_034132368.1|DGUA	LOC6728929|XP_002104257.2|DSIM
OG0000105	LOC117586438|XP_034132367.1|DGUA	LOC6728930|XP_002104258.1|DSIM
OG0000107	LOC117592386|XP_034141988.1|DGUA	LOC6735822|XP_002082732.2|DSIM
OG0000107	LOC117584664|XP_034129583.1|DGUA	LOC6732592|XP_002079711.1|DSIM, LOC6732593|XP_002079712.2|DSIM, LOC6732591|XP_002079710.1|DSIM
OG0000107	LOC117592533|XP_034142284.1|DGUA	LOC6739496|XP_002076393.1|DSIM
OG0000109	LOC117584465|XP_034129274.1|DGUA	LOC27208206|XP_016024529.1|DSIM
OG0000110	LOC117579137|XP_034120769.1|DGUA	LOC6737135|XP_002083982.1|DSIM
OG0000110	LOC117579140|XP_034120771.1|DGUA	LOC6737136|XP_002083983.2|DSIM
OG0000110	LOC117579139|XP_034120770.1|DGUA	LOC6737137|XP_002083984.1|DSIM
OG0000110	LOC117579141|XP_034120772.1|DGUA	LOC6737138|XP_002083985.1|DSIM
OG0000111	LOC117590789|XP_034139634.1|DGUA	LOC6735301|XP_002082261.1|DSIM
OG0000111	LOC117580091|XP_034122239.1|DGUA	LOC6735304|XP_002082264.1|DSIM
OG0000111	LOC117591842|XP_034141099.1|DGUA	LOC6739475|XP_002076375.1|DSIM
OG0000112	LOC117590951|XP_034139890.1|DGUA	LOC6726584|XP_002107536.1|DSIM, LOC6726167|XP_002107143.1|DSIM
OG0000112	LOC117588589|XP_034135884.1|DGUA	LOC6726553|XP_002107507.1|DSIM, LOC6726552|XP_002107506.1|DSIM
OG0000113	LOC117585197|XP_034130465.1|DGUA	LOC6726892|XP_002102294.1|DSIM
OG0000114	LOC117582499|XP_034126174.1|DGUA	LOC27208211|XP_016024714.1|DSIM, LOC27207189|XP_016024713.1|DSIM, LOC27207795|XP_016024715.1|DSIM
OG0000114	LOC117582498|XP_034126173.1|DGUA	LOC27206508|XP_016024716.1|DSIM
OG0000114	LOC117582497|XP_034126172.1|DGUA	LOC27206554|XP_016024717.1|DSIM
OG0000116	LOC117585921|XP_034131577.1|DGUA	LOC6729593|XP_002104901.1|DSIM
OG0000116	LOC117585923|XP_034131581.1|DGUA	LOC6729599|XP_016036240.1|DSIM
OG0000116	LOC117585913|XP_034131567.1|DGUA	LOC6729594|XP_002104902.3|DSIM
OG0000116	LOC117585911|XP_034131564.1|DGUA	LOC6729595|XP_002104903.1|DSIM
OG0000117	LOC117584691|XP_034129616.1|DGUA	LOC6732271|XP_016024938.1|DSIM
OG0000117	LOC117584692|XP_034129617.1|DGUA	LOC6732270|XP_002079399.2|DSIM
OG0000117	LOC117584694|XP_034129618.1|DGUA	LOC27208966|XP_016024937.1|DSIM
OG0000117	LOC117584696|XP_034129620.1|DGUA	LOC6732269|XP_002079398.1|DSIM
OG0000118	LOC117582588|XP_034126325.1|DGUA	LOC6731055|XP_039150598.1|DSIM
OG0000118	LOC117590401|XP_034138890.1|DGUA	LOC6732291|XP_002079420.1|DSIM
OG0000119	LOC117583187|XP_034127279.1|DGUA	LOC6728692|XP_002104028.2|DSIM
OG0000119	LOC117583191|XP_034127285.1|DGUA	LOC6728690|XP_016035360.2|DSIM
OG0000119	LOC117583192|XP_034127286.1|DGUA	LOC6728691|XP_002104027.1|DSIM
OG0000120	LOC117588310|XP_034135390.1|DGUA	LOC6724797|XP_002105838.1|DSIM
OG0000120	LOC117591909|XP_034141191.1|DGUA	LOC6734025|XP_016027044.1|DSIM
OG0000120	LOC117586967|XP_034133233.1|DGUA	LOC6734420|XP_002081440.1|DSIM
OG0000121	LOC117590268|XP_034138644.1|DGUA	LOC6725520|XP_002106533.1|DSIM
OG0000121	LOC117584909|XP_034129943.1|DGUA	LOC6728083|XP_002103435.1|DSIM
OG0000121	LOC117584907|XP_034129942.1|DGUA	LOC6728081|XP_002103433.1|DSIM
OG0000122	LOC117582102|XP_034125557.1|DGUA	LOC6730645|XP_016023081.1|DSIM
OG0000122	LOC117588393|XP_034135538.1|DGUA	LOC6725674|XP_016038931.1|DSIM
OG0000122	LOC117585356|XP_034130696.1|DGUA	LOC6733724|XP_039148554.1|DSIM
OG0000122	LOC117581989|XP_034125375.1|DGUA	LOC6730941|XP_039154462.1|DSIM
OG0000123	LOC117586147|XP_034131933.1|DGUA	LOC6726983|XP_002102384.1|DSIM, LOC6726982|XP_002102383.2|DSIM
OG0000123	LOC117586116|XP_034131868.1|DGUA	LOC6726984|XP_002102385.2|DSIM
OG0000124	LOC117592304|XP_034141869.1|DGUA	LOC6734813|XP_002081816.1|DSIM, LOC27208977|XP_016026539.1|DSIM
OG0000124	LOC117578607|XP_034120092.1|DGUA	LOC6733578|XP_002080632.2|DSIM
OG0000124	LOC117578608|XP_034120093.1|DGUA	LOC6733588|XP_016026546.1|DSIM
OG0000125	LOC117583753|XP_034128164.1|DGUA	LOC6729834|XP_016036531.1|DSIM
OG0000125	LOC117589767|XP_034137851.1|DGUA	LOC6728310|XP_002103659.2|DSIM
OG0000125	LOC117592294|XP_034141852.1|DGUA	LOC6734769|XP_002081772.2|DSIM
OG0000126	LOC117579486|XP_034121276.1|DGUA, LOC117582140|XP_034125615.1|DGUA	LOC6730114|XP_002105407.1|DSIM
OG0000127	LOC117586302|XP_034132151.1|DGUA	LOC6727120|XP_016033596.1|DSIM
OG0000127	LOC117586442|XP_034132370.1|DGUA	LOC6727121|XP_002102514.1|DSIM
OG0000127	LOC117586301|XP_034132149.1|DGUA	LOC6727119|XP_002102512.1|DSIM
OG0000127	LOC117586433|XP_034132360.1|DGUA	LOC6727118|XP_016033595.1|DSIM
OG0000128	LOC117581834|XP_034125176.1|DGUA	LOC6735515|XP_016028855.1|DSIM
OG0000128	LOC117581848|XP_034125197.1|DGUA	LOC6735513|XP_016028854.1|DSIM
OG0000129	LOC117580643|XP_034123127.1|DGUA	LOC27207923|XP_016038346.1|DSIM
OG0000129	LOC117579252|XP_034120930.1|DGUA	LOC6737662|XP_016031425.1|DSIM
OG0000129	LOC117587783|XP_034134618.1|DGUA	LOC27209404|XP_016024417.1|DSIM
OG0000130	LOC117587114|XP_034133499.1|DGUA	LOC6736999|XP_002083846.2|DSIM
OG0000130	LOC117587111|XP_034133495.1|DGUA	LOC6736995|XP_002083842.1|DSIM
OG0000130	LOC117587113|XP_034133498.1|DGUA	LOC6736996|XP_002083843.1|DSIM
OG0000130	LOC117587112|XP_034133496.1|DGUA	LOC6736998|XP_002083845.2|DSIM
OG0000131	LOC117589815|XP_034137935.1|DGUA	LOC6728271|XP_016034905.1|DSIM
OG0000132	LOC117582239|XP_034125741.1|DGUA, LOC117581862|XP_034125215.1|DGUA	LOC6732065|XP_002079197.1|DSIM
OG0000132	LOC117586091|XP_034131838.1|DGUA	LOC6727586|XP_002102965.1|DSIM
OG0000134	LOC117589485|XP_034137338.1|DGUA	LOC6728063|XP_016034682.1|DSIM
OG0000134	LOC117580864|XP_034123504.1|DGUA	LOC6725777|XP_002106776.1|DSIM
OG0000134	LOC117584812|XP_034129823.1|DGUA	LOC6731882|XP_016024555.1|DSIM
OG0000137	LOC117582737|XP_034126559.1|DGUA	LOC6739695|XP_039150368.1|DSIM
OG0000137	LOC117588859|XP_034136252.1|DGUA	LOC6737058|XP_016030680.1|DSIM
OG0000138	LOC117586701|XP_034132859.1|DGUA	LOC6728889|XP_002104222.2|DSIM
OG0000138	LOC117586698|XP_034132856.1|DGUA, LOC117586699|XP_034132858.1|DGUA	LOC6728888|XP_002104221.2|DSIM
OG0000138	LOC117586696|XP_034132854.1|DGUA	LOC27207568|XP_016035580.1|DSIM
OG0000140	LOC117583410|XP_034127589.1|DGUA	LOC6739774|XP_016036532.1|DSIM
OG0000141	LOC117589332|XP_034137073.1|DGUA	LOC6737298|XP_002084138.1|DSIM
OG0000141	LOC117589333|XP_034137075.1|DGUA	LOC6737296|XP_016031007.1|DSIM
OG0000141	LOC117589334|XP_034137077.1|DGUA	LOC6737295|XP_002084135.1|DSIM
OG0000141	LOC117589335|XP_034137078.1|DGUA	LOC6737294|XP_002084134.2|DSIM
OG0000142	LOC117585694|XP_034131199.1|DGUA	LOC6729412|XP_016036060.2|DSIM
OG0000142	LOC117590199|XP_034138533.1|DGUA	LOC6740747|XP_016033059.1|DSIM
OG0000142	LOC117588458|XP_034135635.1|DGUA	LOC6725439|XP_039152649.1|DSIM
OG0000143	LOC117579028|XP_034120604.1|DGUA	LOC6738586|XP_002085390.1|DSIM
OG0000143	LOC117579031|XP_034120607.1|DGUA	LOC6738585|XP_002085389.2|DSIM
OG0000144	LOC117585409|XP_034130768.1|DGUA	LOC6728034|XP_016034649.1|DSIM
OG0000144	LOC117590246|XP_034138608.1|DGUA	LOC6725945|XP_016039294.1|DSIM
OG0000144	LOC117584066|XP_034128699.1|DGUA	LOC27206935|XP_039148698.1|DSIM, LOC120284921|XP_039150355.1|DSIM
OG0000145	LOC117580967|XP_034123648.1|DGUA	LOC27207725|XP_016038719.1|DSIM
OG0000145	LOC117582661|XP_034126465.1|DGUA	LOC6732519|XP_002079638.2|DSIM
OG0000147	LOC117583999|XP_034128619.1|DGUA	LOC6732125|XP_002079257.2|DSIM
OG0000147	LOC117582746|XP_034126577.1|DGUA	LOC6726955|XP_002102357.1|DSIM
OG0000147	LOC117582747|XP_034126578.1|DGUA	LOC6726954|XP_002102356.1|DSIM
OG0000148	LOC117582434|XP_034126028.1|DGUA	LOC6730876|XP_016023300.1|DSIM
OG0000148	LOC117588221|XP_034135257.1|DGUA	LOC27208895|XP_016024272.1|DSIM
OG0000149	LOC117588085|XP_034135045.1|DGUA	LOC6731362|XP_002078516.2|DSIM
OG0000149	LOC117581583|XP_034124825.1|DGUA	LOC6726522|XP_002107478.1|DSIM
OG0000150	LOC117582222|XP_034125721.1|DGUA	LOC6740630|XP_016023047.2|DSIM
OG0000150	LOC117582223|XP_034125722.1|DGUA	LOC27206529|XP_039151345.1|DSIM, LOC6730607|XP_002077786.1|DSIM, LOC27207898|XP_016023046.1|DSIM
OG0000150	LOC117582224|XP_034125723.1|DGUA	LOC6730608|XP_002077787.2|DSIM
OG0000150	LOC117582365|XP_034125914.1|DGUA	LOC6730609|XP_002077788.1|DSIM
OG0000151	LOC117587222|XP_034133673.1|DGUA	LOC6738805|XP_002085605.1|DSIM
OG0000151	LOC117587226|XP_034133679.1|DGUA	LOC6738810|XP_002085610.1|DSIM
OG0000151	LOC117587225|XP_034133678.1|DGUA	LOC6738809|XP_002085609.1|DSIM
OG0000151	LOC117586870|XP_034133058.1|DGUA	LOC6737742|XP_002084571.1|DSIM
OG0000152	LOC117589721|XP_034137781.1|DGUA	LOC6729998|XP_002105292.1|DSIM
OG0000152	LOC117589723|XP_034137784.1|DGUA	LOC6730000|XP_016036767.1|DSIM
OG0000153	LOC117589779|XP_034137867.1|DGUA	LOC6728123|XP_016034743.1|DSIM
OG0000153	LOC117589704|XP_034137758.1|DGUA	LOC6728126|XP_002103477.1|DSIM
OG0000153	LOC117589705|XP_034137759.1|DGUA	LOC6728125|XP_002103476.2|DSIM
OG0000154	LOC117585351|XP_034130686.1|DGUA	LOC6729177|XP_002104498.2|DSIM
OG0000154	LOC117584922|XP_034129963.1|DGUA	LOC6729178|XP_002104499.2|DSIM
OG0000154	LOC117580197|XP_034122464.1|DGUA	LOC27206855|XP_016031941.1|DSIM
