Orthogroup	DGUA.longest_only	DANA.longest_only
OG0000049	LOC117583085|XP_034127153.1|DGUA	LOC6499921|XP_001953632.1|DANA
OG0000050	LOC117592164|XP_034141627.1|DGUA	LOC6494319|XP_001960538.2|DANA
OG0000050	LOC117580439|XP_034122886.1|DGUA	LOC6502855|XP_001958555.2|DANA
OG0000050	LOC117580435|XP_034122881.1|DGUA	LOC6493851|XP_001958559.1|DANA
OG0000050	LOC117580059|XP_034122189.1|DGUA	LOC6493850|XP_001958558.2|DANA
OG0000050	LOC117580437|XP_034122884.1|DGUA, LOC117580438|XP_034122885.1|DGUA	LOC6502856|XP_032309510.1|DANA
OG0000050	LOC117580434|XP_034122880.1|DGUA	LOC6493852|XP_001958560.2|DANA
OG0000050	LOC117580436|XP_034122883.1|DGUA	LOC6502857|XP_001958557.2|DANA
OG0000051	LOC117584976|XP_034130071.1|DGUA	LOC6499129|XP_001955245.1|DANA
OG0000051	LOC117589573|XP_034137517.1|DGUA, LOC117589575|XP_034137522.1|DGUA	LOC6500659|XP_001953666.2|DANA
OG0000051	LOC117586424|XP_034132352.1|DGUA, LOC117586281|XP_034132126.1|DGUA	LOC116654744|XP_032306925.1|DANA, LOC6500518|XP_032306907.1|DANA, LOC6500517|XP_032306874.1|DANA, LOC6500516|XP_014766594.2|DANA
OG0000052	LOC117585521|XP_034130918.1|DGUA	LOC6505124|XP_001964791.1|DANA, LOC6496824|XP_001963326.1|DANA, LOC6498306|XP_001962504.1|DANA, LOC6498305|XP_001962503.1|DANA, LOC6498307|XP_001962505.3|DANA, LOC6499936|XP_001953600.1|DANA
OG0000052	LOC117579366|XP_034121106.1|DGUA	LOC6496593|XP_001961216.2|DANA
OG0000052	LOC117579361|XP_034121090.1|DGUA	LOC6496594|XP_001961217.1|DANA
OG0000053	LOC117591851|XP_034141110.1|DGUA	LOC6495434|XP_001958836.2|DANA
OG0000053	LOC117591850|XP_034141108.1|DGUA	LOC6495214|XP_001958837.1|DANA
OG0000053	LOC117591849|XP_034141106.1|DGUA	LOC6495213|XP_001958838.1|DANA
OG0000053	LOC117589695|XP_034137786.1|DGUA	LOC6495436|XP_001958842.1|DANA
OG0000054	LOC117591710|XP_034140920.1|DGUA, LOC117585614|XP_034131065.1|DGUA, LOC117585423|XP_034130788.1|DGUA	LOC6499283|XP_001954953.1|DANA
OG0000054	LOC117585613|XP_034131060.1|DGUA	LOC6499280|XP_032305658.1|DANA, LOC6499281|XP_001954955.1|DANA
OG0000054	LOC117585615|XP_034131067.1|DGUA	LOC6499278|XP_001954958.1|DANA
OG0000055	LOC117583475|XP_034127675.1|DGUA	LOC6501596|XP_001955554.1|DANA
OG0000056	LOC117582718|XP_034126532.1|DGUA	LOC6499765|XP_001953966.1|DANA
OG0000056	LOC117582720|XP_034126536.1|DGUA	LOC6499766|XP_001953965.2|DANA
OG0000056	LOC117582719|XP_034126535.1|DGUA	LOC6499767|XP_001953964.1|DANA, LOC6499768|XP_001953963.1|DANA, LOC6499769|XP_001953962.1|DANA
OG0000056	LOC117589786|XP_034137875.1|DGUA	LOC6500303|XP_001952932.1|DANA
OG0000056	LOC117589687|XP_034137734.1|DGUA	LOC6500302|XP_001952931.2|DANA
OG0000058	LOC117588076|XP_034135032.1|DGUA, LOC117588074|XP_034135030.1|DGUA	LOC6493582|XP_001958038.2|DANA
OG0000058	LOC117581983|XP_034125368.1|DGUA	LOC6507265|XP_001956364.1|DANA
OG0000058	LOC117588075|XP_034135031.1|DGUA	LOC6497335|XP_001962298.1|DANA
OG0000058	LOC117580786|XP_034123373.1|DGUA	LOC6503754|XP_001963803.1|DANA
OG0000059	LOC117582883|XP_034126847.1|DGUA	LOC6499242|XP_001955037.1|DANA
OG0000059	LOC117583116|XP_034127192.1|DGUA, LOC117583225|XP_034127335.1|DGUA	LOC6499240|XP_001955039.1|DANA, LOC6501345|XP_001955040.1|DANA
OG0000059	LOC117582882|XP_034126846.1|DGUA	LOC6499241|XP_001955038.1|DANA
OG0000059	LOC117582940|XP_034126935.1|DGUA	LOC6499239|XP_001955045.1|DANA
OG0000060	LOC117591001|XP_034139974.1|DGUA	LOC6504067|XP_001964111.1|DANA
OG0000060	LOC117582364|XP_034125913.1|DGUA	LOC6497905|XP_001961691.1|DANA
OG0000060	LOC117586071|XP_034131812.1|DGUA	LOC26514467|XP_032305726.1|DANA
OG0000060	LOC117583542|XP_034127790.1|DGUA	LOC6505935|XP_001964647.1|DANA
OG0000060	LOC117580826|XP_034123438.1|DGUA	LOC6502151|XP_001966118.1|DANA
OG0000061	LOC117584177|XP_034128835.1|DGUA	LOC6496734|XP_001967353.1|DANA
OG0000061	LOC117583930|XP_034128502.1|DGUA	LOC6496703|XP_001967348.1|DANA
OG0000061	LOC117584180|XP_034128838.1|DGUA	LOC6496732|XP_001967351.1|DANA
OG0000062	LOC117590396|XP_034138880.1|DGUA	LOC6504406|XP_001967034.1|DANA
OG0000062	LOC117587653|XP_034134434.1|DGUA	LOC6497538|XP_001961881.1|DANA
OG0000062	LOC117587755|XP_034134570.1|DGUA	LOC116656013|XP_032311002.1|DANA, LOC116656063|XP_032311298.1|DANA
OG0000063	LOC117586757|XP_034132957.1|DGUA	LOC6501263|XP_001954874.3|DANA, LOC6501262|XP_001954873.1|DANA
OG0000063	LOC117586756|XP_034132956.1|DGUA	LOC6501264|XP_001954875.1|DANA
OG0000063	LOC117580520|XP_034123004.1|DGUA	LOC6506480|XP_001957794.2|DANA
OG0000063	LOC117579292|XP_034120988.1|DGUA	LOC6506483|XP_001957791.1|DANA
OG0000063	LOC117579291|XP_034120986.1|DGUA	LOC6506482|XP_001957792.1|DANA, LOC6506481|XP_001957793.1|DANA
OG0000065	LOC117583018|XP_034127060.1|DGUA	LOC6499838|XP_001953807.1|DANA
OG0000065	LOC117582935|XP_034126927.1|DGUA	LOC6499850|XP_001953772.1|DANA, LOC6499849|XP_001953773.1|DANA, LOC6499852|XP_001953771.2|DANA
OG0000065	LOC117582936|XP_034126928.1|DGUA	LOC6499848|XP_001953774.1|DANA
OG0000065	LOC117582934|XP_034126926.1|DGUA	LOC6499853|XP_001953770.1|DANA
OG0000066	LOC117581501|XP_034124644.1|DGUA	LOC6504003|XP_001963990.1|DANA
OG0000066	LOC117586042|XP_034131778.1|DGUA	LOC6501144|XP_001954630.1|DANA
OG0000066	LOC117582974|XP_034126986.1|DGUA	LOC6498927|XP_001955666.2|DANA
OG0000066	LOC117591066|XP_034140058.1|DGUA	LOC6504182|XP_001965172.1|DANA
OG0000066	LOC117585048|XP_034130198.1|DGUA	LOC6499276|XP_001954968.1|DANA
OG0000066	LOC117587600|XP_034134341.1|DGUA	LOC6502602|XP_001965886.1|DANA
OG0000067	LOC117589502|XP_034137375.1|DGUA	LOC6499795|XP_032305657.1|DANA, LOC6499794|XP_001953901.1|DANA
OG0000067	LOC117579493|XP_034121284.1|DGUA	LOC6506620|XP_001957527.1|DANA
OG0000067	LOC117591024|XP_034140007.1|DGUA	LOC6495325|XP_001958630.1|DANA
OG0000067	LOC117579492|XP_034121282.1|DGUA	LOC6493325|XP_001957528.1|DANA
OG0000067	LOC117589212|XP_034136847.1|DGUA	LOC6506201|XP_001958352.1|DANA
OG0000068	LOC117580519|XP_034123003.1|DGUA	LOC6506532|XP_001957704.2|DANA
OG0000068	LOC117579302|XP_034121001.1|DGUA, LOC117581720|XP_034124991.1|DGUA	LOC6500414|XP_001953168.2|DANA, LOC6507230|XP_001956426.2|DANA, LOC6495108|XP_001959037.2|DANA
OG0000068	LOC117581342|XP_034124357.1|DGUA	LOC6504517|XP_032308101.1|DANA
OG0000069	LOC117592210|XP_034141713.1|DGUA	LOC6496205|XP_014763669.1|DANA
OG0000070	LOC117587796|XP_034134632.1|DGUA	LOC6503961|XP_001965215.1|DANA
OG0000070	LOC117581211|XP_034124075.1|DGUA	LOC6503769|XP_001963776.1|DANA
OG0000070	LOC117587545|XP_034134242.1|DGUA	LOC6498205|XP_001962291.1|DANA
OG0000070	LOC117587797|XP_034134633.1|DGUA	LOC6498204|XP_001962290.1|DANA
OG0000071	LOC117580534|XP_034123019.1|DGUA	LOC6507148|XP_001956586.1|DANA
OG0000071	LOC117579680|XP_034121559.1|DGUA	LOC6506125|XP_001958498.2|DANA
OG0000071	LOC117579679|XP_034121558.1|DGUA	LOC6493818|XP_001958499.2|DANA
OG0000071	LOC117579678|XP_034121557.1|DGUA	LOC6493817|XP_001958497.2|DANA
OG0000072	LOC117592297|XP_034141858.1|DGUA	LOC6496435|XP_001960911.2|DANA
OG0000072	LOC117592384|XP_034141985.1|DGUA	LOC6494126|XP_001960916.1|DANA
OG0000072	LOC117592296|XP_034141857.1|DGUA	LOC6496437|XP_001960913.2|DANA
OG0000073	LOC117578569|XP_034120037.1|DGUA	LOC6495130|XP_032306843.1|DANA
OG0000073	LOC117588625|XP_034135936.1|DGUA	LOC6504831|XP_032309092.1|DANA
OG0000073	LOC117589637|XP_034137623.1|DGUA	LOC6501709|XP_014767186.1|DANA
OG0000074	LOC117587150|XP_034133548.1|DGUA, LOC117587426|XP_034133988.1|DGUA	LOC6506390|XP_001957961.1|DANA
OG0000074	LOC117586962|XP_034133225.1|DGUA	LOC6493409|XP_001957690.2|DANA
OG0000075	LOC117579262|XP_034120946.1|DGUA	LOC6506377|XP_001957995.1|DANA
OG0000075	LOC117579268|XP_034120955.1|DGUA	LOC6493560|XP_001957997.1|DANA
OG0000075	LOC117579272|XP_034120958.1|DGUA	LOC6493559|XP_001957996.1|DANA
OG0000075	LOC117579269|XP_034120956.1|DGUA	LOC6506378|XP_001957994.1|DANA
OG0000076	LOC117579058|XP_034120653.1|DGUA	LOC6507708|XP_032310567.1|DANA
OG0000076	LOC117586443|XP_034132372.1|DGUA, LOC117586418|XP_034132346.1|DGUA	LOC6500532|XP_001953403.2|DANA, LOC6500015|XP_001953401.2|DANA
OG0000076	LOC117590327|XP_034138711.1|DGUA	LOC6498742|XP_001967290.3|DANA
OG0000076	LOC117590326|XP_034138710.1|DGUA	LOC6498743|XP_001967289.1|DANA
OG0000077	LOC117583765|XP_034128208.1|DGUA	LOC6500548|XP_001953433.1|DANA
OG0000077	LOC117578654|XP_034120163.1|DGUA	LOC6494255|XP_001960658.2|DANA
OG0000077	LOC117583686|XP_034128052.1|DGUA	LOC6498930|XP_001955657.2|DANA
OG0000078	LOC117581097|XP_034123881.1|DGUA	LOC6496013|XP_001960040.1|DANA
OG0000078	LOC117588902|XP_034136350.1|DGUA	LOC6506366|XP_001958015.1|DANA
OG0000078	LOC117586436|XP_034132364.1|DGUA	LOC6500459|XP_001953252.2|DANA
OG0000078	LOC117588496|XP_034135697.1|DGUA	LOC6504531|XP_014759488.1|DANA
OG0000079	LOC117582616|XP_034126381.1|DGUA	LOC116654890|XP_032307325.1|DANA, LOC26515455|XP_014762435.1|DANA, LOC6497477|XP_001961997.1|DANA, LOC26514625|XP_014762351.1|DANA
OG0000079	LOC117582615|XP_034126380.1|DGUA	LOC6497476|XP_001961998.1|DANA
OG0000080	LOC117592694|XP_034142549.1|DGUA	LOC6492910|XP_001955590.1|DANA, LOC6501610|XP_001955588.1|DANA, LOC116656055|XP_032311275.1|DANA
OG0000080	LOC117584421|XP_034129184.1|DGUA, LOC117580573|XP_034123072.1|DGUA	LOC26515084|XP_014764086.1|DANA, LOC116656191|XP_032311532.1|DANA, LOC116656193|XP_032311533.1|DANA, LOC6505843|XP_032311161.1|DANA
OG0000080	LOC117586467|XP_034132445.1|DGUA	LOC6492912|XP_001960641.1|DANA
OG0000081	LOC117586955|XP_034133218.1|DGUA	LOC6507078|XP_001956706.2|DANA
OG0000082	LOC117582225|XP_034125728.1|DGUA	LOC6496417|XP_001960874.1|DANA
OG0000082	LOC117584905|XP_034129938.1|DGUA	LOC6501080|XP_032305850.1|DANA, LOC6501083|XP_001954522.1|DANA
OG0000082	LOC117589906|XP_034138069.1|DGUA	LOC6499028|XP_001955484.1|DANA, LOC6499027|XP_032311475.1|DANA
OG0000083	LOC117584370|XP_034129100.1|DGUA	LOC6496922|XP_001963135.1|DANA
OG0000083	LOC117591765|XP_034140968.1|DGUA, LOC117584781|XP_034129778.1|DGUA	LOC6497178|XP_001962608.1|DANA, LOC6497179|XP_001962607.1|DANA, LOC6497181|XP_001962605.1|DANA, LOC6497182|XP_001962604.2|DANA
OG0000083	LOC117584140|XP_034128787.1|DGUA	LOC6498600|XP_014762200.1|DANA
OG0000084	LOC117584511|XP_034129342.1|DGUA	LOC6493976|XP_001961222.1|DANA
OG0000084	LOC117587100|XP_034133482.1|DGUA	LOC6496169|XP_001960366.1|DANA
OG0000085	LOC117584787|XP_034129794.1|DGUA	LOC6496032|XP_014763616.1|DANA
OG0000085	LOC117592638|XP_034142472.1|DGUA	LOC6496036|XP_001960089.1|DANA
OG0000085	LOC117584775|XP_034129774.1|DGUA	LOC6496031|XP_001960084.1|DANA
OG0000086	LOC117591981|XP_034141311.1|DGUA	LOC6495180|XP_001958901.1|DANA
OG0000087	LOC117587854|XP_034134711.1|DGUA	LOC6496978|XP_001963012.1|DANA
OG0000087	LOC117590892|XP_034139815.1|DGUA	LOC6497827|XP_032307448.1|DANA
OG0000087	LOC117587527|XP_034134219.1|DGUA	LOC6498545|XP_001963033.1|DANA
OG0000088	LOC117591442|XP_034140602.1|DGUA	LOC6496644|XP_001961321.1|DANA
OG0000088	LOC117591452|XP_034140612.1|DGUA	LOC6502421|XP_001962636.2|DANA
OG0000088	LOC117579316|XP_034121020.1|DGUA	LOC6507889|XP_032310261.1|DANA
OG0000088	LOC117578545|XP_034120007.1|DGUA	LOC26514739|XP_014764045.1|DANA
OG0000088	LOC117579295|XP_034120991.1|DGUA	LOC6507890|XP_032309932.1|DANA
OG0000089	LOC117586065|XP_034131804.1|DGUA	LOC6500432|XP_001953205.1|DANA
OG0000089	LOC117580023|XP_034122138.1|DGUA	LOC6507779|XP_001956330.2|DANA
OG0000090	LOC117592026|XP_034141376.1|DGUA	LOC6495340|XP_001958614.1|DANA
OG0000090	LOC117592024|XP_034141370.1|DGUA	LOC6495339|XP_032306761.1|DANA
OG0000090	LOC117579331|XP_034121048.1|DGUA	LOC6507692|XP_014765406.1|DANA
OG0000090	LOC117587279|XP_034133756.1|DGUA	LOC6507073|XP_032309532.1|DANA
OG0000091	LOC117582702|XP_034126503.1|DGUA	LOC6505932|XP_001964640.2|DANA
OG0000091	LOC117584351|XP_034129075.1|DGUA	LOC6497391|XP_001962180.1|DANA
OG0000091	LOC117589947|XP_034138129.1|DGUA	LOC6500890|XP_001954116.1|DANA
OG0000091	LOC117589742|XP_034137813.1|DGUA	LOC6500891|XP_001954117.1|DANA
OG0000092	LOC117585928|XP_034131585.1|DGUA	LOC6500214|XP_001953014.1|DANA
OG0000092	LOC117585910|XP_034131563.1|DGUA	LOC6500347|XP_001953016.1|DANA
OG0000092	LOC117585924|XP_034131582.1|DGUA	LOC6500213|XP_001953015.1|DANA
OG0000093	LOC117581781|XP_034125096.1|DGUA	LOC6498089|XP_001962057.1|DANA
OG0000093	LOC117591822|XP_034141050.1|DGUA	LOC6502575|XP_001960179.1|DANA, LOC6508048|XP_032306131.1|DANA
OG0000093	LOC117590334|XP_034138719.1|DGUA	LOC6501951|XP_001966753.1|DANA
OG0000094	LOC117579446|XP_034121226.1|DGUA	LOC6493460|XP_001957805.1|DANA
OG0000094	LOC117583138|XP_034127220.1|DGUA	LOC6501401|XP_001955180.1|DANA
OG0000096	LOC117583520|XP_034127757.1|DGUA	LOC26515135|XP_032306053.1|DANA
OG0000096	LOC117583521|XP_034127758.1|DGUA	LOC26513823|XP_032305336.1|DANA
OG0000096	LOC117589840|XP_034137983.1|DGUA	LOC6500320|XP_001952965.1|DANA
OG0000096	LOC117587944|XP_034134834.1|DGUA	LOC6497252|XP_001962468.1|DANA
OG0000097	LOC117579609|XP_034121434.1|DGUA	LOC26515323|XP_032307637.1|DANA
OG0000097	LOC117580541|XP_034123026.1|DGUA, LOC117579468|XP_034121248.1|DGUA	LOC6506261|XP_001958246.1|DANA
OG0000097	LOC117580542|XP_034123027.1|DGUA	LOC26514754|XP_032310274.1|DANA, LOC26515540|XP_032310273.1|DANA
OG0000097	LOC117579460|XP_034121239.1|DGUA, LOC117579430|XP_034121203.1|DGUA	LOC6507844|XP_032310260.1|DANA
OG0000097	LOC117579584|XP_034121402.1|DGUA, LOC117579564|XP_034121377.1|DGUA, LOC117579537|XP_034121348.1|DGUA, LOC117579547|XP_034121356.1|DGUA, LOC117579612|XP_034121438.1|DGUA, LOC117579579|XP_034121397.1|DGUA	LOC26514425|XP_014765620.1|DANA
OG0000098	LOC117583017|XP_034127059.1|DGUA	LOC6499837|XP_001953808.1|DANA
OG0000099	LOC117581162|XP_034123995.1|DGUA	LOC6504649|XP_001966471.1|DANA
OG0000099	LOC117580852|XP_034123490.1|DGUA	LOC6504861|XP_001966472.1|DANA
OG0000099	LOC117580660|XP_034123163.1|DGUA	LOC6503889|XP_001963789.1|DANA
OG0000100	LOC117584649|XP_034129959.1|DGUA	LOC26515131|XP_014764095.1|DANA
OG0000100	LOC117585068|XP_034130221.1|DGUA, LOC117589869|XP_034138028.1|DGUA	LOC6505697|XP_001964437.1|DANA
OG0000101	LOC117579631|XP_034121489.1|DGUA	LOC6493637|XP_032310766.1|DANA
OG0000101	LOC117580403|XP_034122841.1|DGUA	LOC116655752|XP_032309646.1|DANA
OG0000102	LOC117586238|XP_034132070.1|DGUA	LOC6496059|XP_001960131.2|DANA
OG0000102	LOC117578519|XP_034119958.1|DGUA	LOC6495563|XP_001959110.1|DANA
OG0000103	LOC117579797|XP_034121756.1|DGUA	LOC6493013|XP_001956853.1|DANA
OG0000103	LOC117587389|XP_034133934.1|DGUA	LOC6506530|XP_001957705.2|DANA
OG0000103	LOC117587388|XP_034133933.1|DGUA	LOC26514817|XP_014765666.1|DANA
OG0000103	LOC117583109|XP_034127185.1|DGUA	LOC6495378|XP_001958702.1|DANA
OG0000104	LOC117589106|XP_034136649.1|DGUA	LOC6492993|XP_001956811.1|DANA
OG0000105	LOC117589745|XP_034137817.1|DGUA	LOC6506095|XP_001965114.2|DANA
OG0000105	LOC117586422|XP_034132350.1|DGUA	LOC6500031|XP_001953356.1|DANA
OG0000105	LOC117586439|XP_034132368.1|DGUA	LOC6500504|XP_032307642.1|DANA
OG0000105	LOC117586438|XP_034132367.1|DGUA	LOC6500505|XP_001953361.1|DANA
OG0000107	LOC117592386|XP_034141988.1|DGUA	LOC6496163|XP_001960354.1|DANA
OG0000107	LOC117584664|XP_034129583.1|DGUA	LOC6497607|XP_001961724.3|DANA, LOC6500335|XP_032305359.1|DANA, LOC6497608|XP_032307443.1|DANA, LOC116654916|XP_032307444.1|DANA, LOC6497610|XP_001961722.1|DANA
OG0000107	LOC117592533|XP_034142284.1|DGUA	LOC6496162|XP_032306051.1|DANA, LOC6496160|XP_032306054.1|DANA, LOC6496161|XP_032306052.1|DANA
OG0000109	LOC117584465|XP_034129274.1|DGUA	LOC6498606|XP_001963149.2|DANA
OG0000110	LOC117579137|XP_034120769.1|DGUA	LOC6493509|XP_001957895.2|DANA
OG0000110	LOC117579140|XP_034120771.1|DGUA	LOC6493510|XP_001957896.1|DANA
OG0000110	LOC117579139|XP_034120770.1|DGUA	LOC6493511|XP_001957897.1|DANA
OG0000110	LOC117579141|XP_034120772.1|DGUA	LOC6506428|XP_001957898.1|DANA
OG0000111	LOC117590789|XP_034139634.1|DGUA	LOC6494597|XP_001960038.1|DANA
OG0000111	LOC117580091|XP_034122239.1|DGUA	LOC6494598|XP_001960034.3|DANA
OG0000111	LOC117591842|XP_034141099.1|DGUA	LOC6496010|XP_001960035.1|DANA
OG0000112	LOC117590951|XP_034139890.1|DGUA	LOC6504959|XP_001965732.1|DANA
OG0000112	LOC117588589|XP_034135884.1|DGUA	LOC6504534|XP_001967086.1|DANA
OG0000113	LOC117580661|XP_034123164.1|DGUA, LOC117581224|XP_034124094.1|DGUA	LOC26514615|XP_014759306.1|DANA
OG0000113	LOC117585197|XP_034130465.1|DGUA	LOC6499153|XP_001955201.2|DANA
OG0000113	LOC117585201|XP_034130470.1|DGUA	LOC6497498|XP_014761715.2|DANA
OG0000114	LOC117582499|XP_034126174.1|DGUA	LOC6502753|XP_001965083.1|DANA
OG0000114	LOC117582498|XP_034126173.1|DGUA	LOC6506027|XP_001965082.1|DANA
OG0000114	LOC117582497|XP_034126172.1|DGUA	LOC6504280|XP_001965081.1|DANA
OG0000116	LOC117585921|XP_034131577.1|DGUA	LOC6500211|XP_001953022.2|DANA
OG0000116	LOC117585923|XP_034131581.1|DGUA	LOC6500206|XP_014766419.2|DANA
OG0000116	LOC117585908|XP_034131558.1|DGUA	LOC6500205|XP_001953029.1|DANA
OG0000116	LOC117585913|XP_034131567.1|DGUA	LOC6500210|XP_001953023.1|DANA
OG0000116	LOC117585918|XP_034131576.1|DGUA	LOC6500207|XP_001953026.1|DANA
OG0000116	LOC117585911|XP_034131564.1|DGUA	LOC6500209|XP_001953024.1|DANA, LOC6500208|XP_001953025.1|DANA
OG0000117	LOC117584691|XP_034129616.1|DGUA	LOC6497093|XP_001962768.1|DANA
OG0000117	LOC117584692|XP_034129617.1|DGUA	LOC6497092|XP_001962769.1|DANA
OG0000117	LOC117584694|XP_034129618.1|DGUA	LOC116654468|XP_032311254.1|DANA
OG0000117	LOC117584696|XP_034129620.1|DGUA	LOC6498420|XP_032311255.1|DANA
OG0000118	LOC117582588|XP_034126325.1|DGUA	LOC6497208|XP_001962556.2|DANA, LOC6505594|XP_001964630.1|DANA
OG0000118	LOC117590401|XP_034138890.1|DGUA	LOC6503719|XP_001965264.1|DANA, LOC6503708|XP_032311143.1|DANA
OG0000119	LOC117583187|XP_034127279.1|DGUA	LOC6500638|XP_001953621.1|DANA, LOC6500637|XP_001953620.1|DANA
OG0000119	LOC117583191|XP_034127285.1|DGUA	LOC6500639|XP_001953623.1|DANA
OG0000119	LOC117583192|XP_034127286.1|DGUA	LOC6499924|XP_032307469.1|DANA
OG0000120	LOC117588310|XP_034135390.1|DGUA	LOC6504852|XP_014759830.1|DANA
OG0000120	LOC117591909|XP_034141191.1|DGUA	LOC6502526|XP_001959929.1|DANA
OG0000121	LOC117590268|XP_034138644.1|DGUA	LOC6498269|XP_001962431.1|DANA
OG0000121	LOC117584909|XP_034129943.1|DGUA	LOC6500259|XP_001952922.1|DANA
OG0000121	LOC117584907|XP_034129942.1|DGUA	LOC6500258|XP_001952923.2|DANA
OG0000122	LOC117582102|XP_034125557.1|DGUA	LOC6497421|XP_001962120.1|DANA
OG0000122	LOC117588393|XP_034135538.1|DGUA	LOC6505057|XP_032307888.1|DANA
OG0000122	LOC117585356|XP_034130696.1|DGUA	LOC6495324|XP_001958631.1|DANA
OG0000122	LOC117581989|XP_034125375.1|DGUA	LOC6507209|XP_032311380.1|DANA
OG0000123	LOC117586147|XP_034131933.1|DGUA	LOC6499440|XP_032312082.1|DANA, LOC6499441|XP_001954634.1|DANA
OG0000123	LOC117586116|XP_034131868.1|DGUA	LOC6501146|XP_001954636.1|DANA
OG0000124	LOC117578607|XP_034120092.1|DGUA	LOC6495418|XP_001958805.1|DANA
OG0000124	LOC117578608|XP_034120093.1|DGUA	LOC6504313|XP_001967793.2|DANA
OG0000125	LOC117583753|XP_034128164.1|DGUA	LOC6505922|XP_014760838.1|DANA
OG0000125	LOC117589767|XP_034137851.1|DGUA	LOC6500877|XP_014766772.1|DANA
OG0000125	LOC117592294|XP_034141852.1|DGUA	LOC6494129|XP_001960909.2|DANA
OG0000126	LOC117579486|XP_034121276.1|DGUA, LOC117582140|XP_034125615.1|DGUA	LOC6501441|XP_014767048.1|DANA
OG0000127	LOC117586302|XP_034132151.1|DGUA	LOC6500069|XP_001953278.1|DANA
OG0000127	LOC117586442|XP_034132370.1|DGUA	LOC6500068|XP_001953279.1|DANA
OG0000127	LOC117586301|XP_034132149.1|DGUA	LOC6500070|XP_001953277.1|DANA
OG0000127	LOC117586433|XP_034132360.1|DGUA	LOC6500071|XP_001953276.2|DANA
OG0000128	LOC117581834|XP_034125176.1|DGUA	LOC6494973|XP_001959303.1|DANA, LOC6494972|XP_032306981.1|DANA
OG0000128	LOC117581848|XP_034125197.1|DGUA	LOC6494975|XP_001959301.2|DANA, LOC6494974|XP_001959302.2|DANA, LOC6494976|XP_001959299.2|DANA, LOC6494977|XP_014763093.1|DANA
OG0000129	LOC117580643|XP_034123127.1|DGUA	LOC6504105|XP_014761187.1|DANA
OG0000129	LOC117579252|XP_034120930.1|DGUA	LOC6507784|XP_001956338.1|DANA
OG0000129	LOC117587783|XP_034134618.1|DGUA	LOC26514837|XP_014762380.1|DANA
OG0000130	LOC117587114|XP_034133499.1|DGUA	LOC6506173|XP_001958415.1|DANA
OG0000130	LOC117587111|XP_034133495.1|DGUA	LOC6493780|XP_001958418.1|DANA
OG0000130	LOC117587113|XP_034133498.1|DGUA	LOC6493779|XP_001958417.1|DANA
OG0000130	LOC117587112|XP_034133496.1|DGUA	LOC6493778|XP_001958416.1|DANA
OG0000131	LOC117589815|XP_034137935.1|DGUA	LOC6500194|XP_001953040.2|DANA
OG0000132	LOC117582239|XP_034125741.1|DGUA, LOC117581862|XP_034125215.1|DGUA	LOC6504243|XP_001965102.1|DANA
OG0000132	LOC117586091|XP_034131838.1|DGUA	LOC6505793|XP_001964386.1|DANA
OG0000134	LOC117589485|XP_034137338.1|DGUA	LOC6500909|XP_032305809.1|DANA
OG0000134	LOC117580864|XP_034123504.1|DGUA	LOC6502152|XP_001966115.1|DANA
OG0000134	LOC117584812|XP_034129823.1|DGUA	LOC6496896|XP_014761428.1|DANA
OG0000137	LOC117582737|XP_034126559.1|DGUA	LOC6501405|XP_001955183.1|DANA
OG0000137	LOC117588859|XP_034136252.1|DGUA	LOC6493751|XP_014764526.1|DANA
OG0000138	LOC117586701|XP_034132859.1|DGUA	LOC6500963|XP_001954253.1|DANA
OG0000138	LOC117586698|XP_034132856.1|DGUA, LOC117586699|XP_034132858.1|DGUA	LOC6500964|XP_001954254.1|DANA
OG0000138	LOC117586696|XP_034132854.1|DGUA	LOC6499635|XP_001954255.1|DANA
OG0000139	LOC117581998|XP_034125385.1|DGUA, LOC117582245|XP_034125747.1|DGUA, LOC117582244|XP_034125745.1|DGUA	LOC6503841|XP_001965236.1|DANA
OG0000140	LOC117583410|XP_034127589.1|DGUA	LOC6505923|XP_001964627.1|DANA
OG0000141	LOC117589332|XP_034137073.1|DGUA	LOC6493033|XP_001956909.1|DANA
OG0000141	LOC117589333|XP_034137075.1|DGUA	LOC6493035|XP_001956911.2|DANA
OG0000141	LOC117589334|XP_034137077.1|DGUA	LOC6506964|XP_001956912.3|DANA
OG0000141	LOC117589335|XP_034137078.1|DGUA	LOC6506963|XP_001956913.2|DANA
OG0000142	LOC117585694|XP_034131199.1|DGUA	LOC6503405|XP_032312316.1|DANA
OG0000142	LOC117590199|XP_034138533.1|DGUA	LOC6505749|XP_032305662.1|DANA
OG0000142	LOC117588458|XP_034135635.1|DGUA	LOC6505104|XP_032307877.1|DANA
OG0000143	LOC117579028|XP_034120604.1|DGUA	LOC6506275|XP_001958215.1|DANA
OG0000143	LOC117579031|XP_034120607.1|DGUA	LOC6493678|XP_001958216.1|DANA
OG0000144	LOC117585409|XP_034130768.1|DGUA	LOC6499955|XP_014766291.1|DANA
OG0000144	LOC117590246|XP_034138608.1|DGUA	LOC6505218|XP_032307837.1|DANA
OG0000144	LOC117584066|XP_034128699.1|DGUA	LOC26514477|XP_014760209.1|DANA
OG0000145	LOC117580967|XP_034123648.1|DGUA	LOC6501923|XP_001966699.3|DANA
OG0000145	LOC117582661|XP_034126465.1|DGUA	LOC6496821|XP_001963330.1|DANA
