Orthogroup	DGUA.longest_only	SLEB.longest_only
OG0000060	LOC117583542|XP_034127790.1|DGUA	LOC115620624|XP_030369812.1|SLEB
OG0000060	LOC117580826|XP_034123438.1|DGUA	LOC115629360|XP_030381672.1|SLEB
OG0000061	LOC117584177|XP_034128835.1|DGUA	LOC115631729|XP_030384426.1|SLEB
OG0000061	LOC117584180|XP_034128838.1|DGUA	LOC115631701|XP_030384388.1|SLEB
OG0000062	LOC117590396|XP_034138880.1|DGUA	LOC115627142|XP_030378579.1|SLEB
OG0000062	LOC117587653|XP_034134434.1|DGUA	LOC115626214|XP_030377370.1|SLEB, LOC115626016|XP_030377124.1|SLEB
OG0000062	LOC117587755|XP_034134570.1|DGUA	LOC115626105|XP_030377218.1|SLEB
OG0000063	LOC117586757|XP_034132957.1|DGUA, LOC117586756|XP_034132956.1|DGUA	LOC115623704|XP_030374042.1|SLEB
OG0000063	LOC117580520|XP_034123004.1|DGUA	LOC115622384|XP_030372168.1|SLEB
OG0000063	LOC117579292|XP_034120988.1|DGUA	LOC115622972|XP_030372983.1|SLEB
OG0000063	LOC117579291|XP_034120986.1|DGUA	LOC115622382|XP_030372165.1|SLEB, LOC115622982|XP_030372994.1|SLEB, LOC115622183|XP_030371934.1|SLEB, LOC115622843|XP_030372783.1|SLEB
OG0000064	LOC117582043|XP_034125476.1|DGUA	LOC115630780|XP_030383296.1|SLEB
OG0000065	LOC117583018|XP_034127060.1|DGUA, LOC117582935|XP_034126927.1|DGUA, LOC117582936|XP_034126928.1|DGUA, LOC117582933|XP_034126925.1|DGUA, LOC117582934|XP_034126926.1|DGUA	LOC115621993|XP_030371707.1|SLEB, LOC115621994|XP_030371708.1|SLEB, LOC115621991|XP_030371705.1|SLEB, LOC115621992|XP_030371706.1|SLEB, LOC115621858|XP_030371536.1|SLEB, LOC115621859|XP_030371537.1|SLEB
OG0000066	LOC117586042|XP_034131778.1|DGUA, LOC117582974|XP_034126986.1|DGUA	LOC115628871|XP_030380987.1|SLEB, LOC115628890|XP_030381008.1|SLEB, LOC115621543|XP_030371068.1|SLEB
OG0000066	LOC117591066|XP_034140058.1|DGUA	LOC115625501|XP_030376421.1|SLEB
OG0000066	LOC117585048|XP_034130198.1|DGUA	LOC115624182|XP_030374638.1|SLEB
OG0000066	LOC117587600|XP_034134341.1|DGUA	LOC115622362|XP_030372137.1|SLEB
OG0000067	LOC117589502|XP_034137375.1|DGUA	LOC115621860|XP_030371539.1|SLEB
OG0000067	LOC117579493|XP_034121284.1|DGUA	LOC115622383|XP_030372167.1|SLEB
OG0000067	LOC117591024|XP_034140007.1|DGUA	LOC115628126|XP_030379967.1|SLEB
OG0000067	LOC117579492|XP_034121282.1|DGUA	LOC115622466|XP_030372269.1|SLEB
OG0000067	LOC117589212|XP_034136847.1|DGUA	LOC115622364|XP_030372139.1|SLEB
OG0000068	LOC117580519|XP_034123003.1|DGUA	LOC115623202|XP_030373286.1|SLEB, LOC115631954|XP_030384717.1|SLEB, LOC115622769|XP_030372686.1|SLEB, LOC115622252|XP_030372011.1|SLEB, LOC115623907|XP_030374323.1|SLEB
OG0000068	LOC117579302|XP_034121001.1|DGUA, LOC117581720|XP_034124991.1|DGUA	LOC115629354|XP_030381665.1|SLEB, LOC115632765|XP_030385874.1|SLEB
OG0000068	LOC117581342|XP_034124357.1|DGUA	LOC115628062|XP_030379882.1|SLEB
OG0000070	LOC117587796|XP_034134632.1|DGUA	LOC115625714|XP_030376720.1|SLEB
OG0000070	LOC117581211|XP_034124075.1|DGUA	LOC115629807|XP_030382234.1|SLEB
OG0000070	LOC117587545|XP_034134242.1|DGUA	LOC115625715|XP_030376721.1|SLEB
OG0000070	LOC117587797|XP_034134633.1|DGUA	LOC115625716|XP_030376722.1|SLEB
OG0000071	LOC117579680|XP_034121559.1|DGUA	LOC115624679|XP_030375338.1|SLEB
OG0000071	LOC117579679|XP_034121558.1|DGUA, LOC117579678|XP_034121557.1|DGUA	LOC115624678|XP_030375337.1|SLEB
OG0000072	LOC117592297|XP_034141858.1|DGUA	LOC115625138|XP_030375920.1|SLEB
OG0000072	LOC117592384|XP_034141985.1|DGUA	LOC115633654|XP_030386963.1|SLEB
OG0000072	LOC117592296|XP_034141857.1|DGUA	LOC115625130|XP_030375908.1|SLEB
OG0000073	LOC117578569|XP_034120037.1|DGUA	LOC115626625|XP_030377891.1|SLEB
OG0000073	LOC117588625|XP_034135936.1|DGUA	LOC115626672|XP_030377958.1|SLEB
OG0000073	LOC117589637|XP_034137623.1|DGUA	LOC115624374|XP_030374908.1|SLEB
OG0000074	LOC117587150|XP_034133548.1|DGUA, LOC117587426|XP_034133988.1|DGUA	LOC115632425|XP_030385425.1|SLEB
OG0000075	LOC117579262|XP_034120946.1|DGUA	LOC115622150|XP_030371879.1|SLEB
OG0000075	LOC117579268|XP_034120955.1|DGUA	LOC115623283|XP_030373426.1|SLEB
OG0000075	LOC117579272|XP_034120958.1|DGUA	LOC115623262|XP_030373391.1|SLEB
OG0000075	LOC117579269|XP_034120956.1|DGUA	LOC115622151|XP_030371880.1|SLEB
OG0000076	LOC117579058|XP_034120653.1|DGUA	LOC115623022|XP_030373056.1|SLEB
OG0000076	LOC117586443|XP_034132372.1|DGUA, LOC117586418|XP_034132346.1|DGUA	LOC115624080|XP_030374530.1|SLEB, LOC115624184|XP_030374640.1|SLEB
OG0000076	LOC117590327|XP_034138711.1|DGUA	LOC115627672|XP_030379274.1|SLEB
OG0000076	LOC117590326|XP_034138710.1|DGUA	LOC115627823|XP_030379517.1|SLEB
OG0000077	LOC117583765|XP_034128208.1|DGUA	LOC115625518|XP_030376442.1|SLEB
OG0000077	LOC117578654|XP_034120163.1|DGUA	LOC115624410|XP_030375008.1|SLEB
OG0000077	LOC117583686|XP_034128052.1|DGUA	LOC115621758|XP_030371352.1|SLEB
OG0000078	LOC117581097|XP_034123881.1|DGUA	LOC115624829|XP_030375536.1|SLEB
OG0000078	LOC117588902|XP_034136350.1|DGUA	LOC115624752|XP_030375442.1|SLEB
OG0000078	LOC117586436|XP_034132364.1|DGUA	LOC115620798|XP_030370081.1|SLEB
OG0000078	LOC117588496|XP_034135697.1|DGUA	LOC115627604|XP_030379186.1|SLEB
OG0000078	LOC117581264|XP_034124165.1|DGUA	LOC115627905|XP_030379660.1|SLEB
OG0000079	LOC117582616|XP_034126381.1|DGUA	LOC115631581|XP_030384238.1|SLEB
OG0000080	LOC117592694|XP_034142549.1|DGUA, LOC117584421|XP_034129184.1|DGUA, LOC117580573|XP_034123072.1|DGUA	LOC115634241|XP_030387695.1|SLEB, LOC115634222|XP_030387673.1|SLEB
OG0000080	LOC117586467|XP_034132445.1|DGUA	LOC115620018|XP_030368982.1|SLEB
OG0000081	LOC117586955|XP_034133218.1|DGUA	LOC115624517|XP_030375092.1|SLEB
OG0000082	LOC117582225|XP_034125728.1|DGUA	LOC115631916|XP_030384627.1|SLEB
OG0000082	LOC117584905|XP_034129938.1|DGUA	LOC115620211|XP_030369208.1|SLEB
OG0000082	LOC117589906|XP_034138069.1|DGUA	LOC115621651|XP_030371213.1|SLEB
OG0000083	LOC117584140|XP_034128787.1|DGUA	LOC115634036|XP_030387438.1|SLEB, LOC115634513|XP_030388139.1|SLEB
OG0000084	LOC117584511|XP_034129342.1|DGUA	LOC115623536|XP_030373782.1|SLEB
OG0000084	LOC117587100|XP_034133482.1|DGUA	LOC115631336|XP_030383918.1|SLEB
OG0000085	LOC117584775|XP_034129774.1|DGUA	LOC115634632|XP_030388350.1|SLEB
OG0000086	LOC117591981|XP_034141311.1|DGUA	LOC115628291|XP_030380201.1|SLEB
OG0000087	LOC117587854|XP_034134711.1|DGUA	LOC115626132|XP_030377247.1|SLEB
OG0000087	LOC117590892|XP_034139815.1|DGUA	LOC115626584|XP_030377826.1|SLEB
OG0000087	LOC117587527|XP_034134219.1|DGUA	LOC115626069|XP_030377182.1|SLEB
OG0000088	LOC117591442|XP_034140602.1|DGUA	LOC115624994|XP_030375725.1|SLEB
OG0000088	LOC117591452|XP_034140612.1|DGUA	LOC115626364|XP_030377575.1|SLEB
OG0000088	LOC117579316|XP_034121020.1|DGUA	LOC115623096|XP_030373163.1|SLEB
OG0000088	LOC117578545|XP_034120007.1|DGUA	LOC115623093|XP_030373160.1|SLEB
OG0000088	LOC117579295|XP_034120991.1|DGUA	LOC115622241|XP_030371997.1|SLEB
OG0000089	LOC117586065|XP_034131804.1|DGUA	LOC115624415|XP_030375011.1|SLEB
OG0000089	LOC117580023|XP_034122138.1|DGUA	LOC115632948|XP_030386105.1|SLEB, LOC115632950|XP_030386106.1|SLEB
OG0000090	LOC117592026|XP_034141376.1|DGUA	LOC115633715|XP_030387039.1|SLEB
OG0000090	LOC117592024|XP_034141370.1|DGUA	LOC115633696|XP_030387013.1|SLEB
OG0000090	LOC117579331|XP_034121048.1|DGUA	LOC115628271|XP_030380155.1|SLEB
OG0000090	LOC117587279|XP_034133756.1|DGUA	LOC115624821|XP_030375529.1|SLEB
OG0000091	LOC117582702|XP_034126503.1|DGUA	LOC115620184|XP_030369168.1|SLEB
OG0000091	LOC117584351|XP_034129075.1|DGUA	LOC115630773|XP_030383287.1|SLEB, LOC115630433|XP_030382848.1|SLEB
OG0000091	LOC117589947|XP_034138129.1|DGUA	LOC115620680|XP_030369906.1|SLEB
OG0000091	LOC117589742|XP_034137813.1|DGUA	LOC115621346|XP_030370826.1|SLEB
OG0000092	LOC117585928|XP_034131585.1|DGUA	LOC115623334|XP_030373465.1|SLEB
OG0000092	LOC117585910|XP_034131563.1|DGUA	LOC115624326|XP_030374813.1|SLEB
OG0000092	LOC117585924|XP_034131582.1|DGUA	LOC115624330|XP_030374818.1|SLEB
OG0000093	LOC117581781|XP_034125096.1|DGUA	LOC115628531|XP_030380552.1|SLEB
OG0000093	LOC117591822|XP_034141050.1|DGUA	LOC115629472|XP_030381803.1|SLEB
OG0000093	LOC117590334|XP_034138719.1|DGUA	LOC115627221|XP_030378703.1|SLEB
OG0000094	LOC117579446|XP_034121226.1|DGUA	LOC115622394|XP_030372178.1|SLEB
OG0000094	LOC117583138|XP_034127220.1|DGUA	LOC115621962|XP_030371670.1|SLEB
OG0000096	LOC117583520|XP_034127757.1|DGUA	LOC115621238|XP_030370689.1|SLEB
OG0000096	LOC117589840|XP_034137983.1|DGUA	LOC115620727|XP_030369967.1|SLEB
OG0000096	LOC117587944|XP_034134834.1|DGUA	LOC115626185|XP_030377323.1|SLEB, LOC115625901|XP_030376991.1|SLEB
OG0000098	LOC117583017|XP_034127059.1|DGUA	LOC115621995|XP_030371710.1|SLEB
OG0000099	LOC117581162|XP_034123995.1|DGUA	LOC115627007|XP_030378385.1|SLEB
OG0000099	LOC117580852|XP_034123490.1|DGUA	LOC115626907|XP_030378277.1|SLEB
OG0000099	LOC117580660|XP_034123163.1|DGUA	LOC115629181|XP_030381422.1|SLEB
OG0000100	LOC117584649|XP_034129959.1|DGUA	LOC115629849|XP_030382290.1|SLEB
OG0000100	LOC117589869|XP_034138028.1|DGUA	LOC115620196|XP_030369189.1|SLEB
OG0000101	LOC117579631|XP_034121489.1|DGUA	LOC115634430|XP_030387997.1|SLEB
OG0000101	LOC117580405|XP_034122843.1|DGUA	LOC115634424|XP_030387991.1|SLEB
OG0000101	LOC117580404|XP_034122842.1|DGUA	LOC115634427|XP_030387993.1|SLEB
OG0000101	LOC117580403|XP_034122841.1|DGUA	LOC115634418|XP_030387984.1|SLEB
OG0000102	LOC117586238|XP_034132070.1|DGUA	LOC115632673|XP_030385805.1|SLEB
OG0000102	LOC117578519|XP_034119958.1|DGUA	LOC115619960|XP_030368851.1|SLEB
OG0000103	LOC117579797|XP_034121756.1|DGUA, LOC117587389|XP_034133934.1|DGUA, LOC117587388|XP_034133933.1|DGUA	LOC115632516|XP_030385569.1|SLEB
OG0000103	LOC117583109|XP_034127185.1|DGUA	LOC115633245|XP_030386506.1|SLEB
OG0000104	LOC117588188|XP_034135199.1|DGUA	LOC115632802|XP_030385913.1|SLEB
OG0000104	LOC117589106|XP_034136649.1|DGUA	LOC115632724|XP_030385830.1|SLEB
OG0000105	LOC117589745|XP_034137817.1|DGUA	LOC115625386|XP_030376284.1|SLEB, LOC115625389|XP_030376287.1|SLEB
OG0000105	LOC117586422|XP_034132350.1|DGUA	LOC115625391|XP_030376288.1|SLEB
OG0000105	LOC117586439|XP_034132368.1|DGUA, LOC117586438|XP_034132367.1|DGUA	LOC115625387|XP_030376285.1|SLEB
OG0000107	LOC117592386|XP_034141988.1|DGUA, LOC117584664|XP_034129583.1|DGUA, LOC117592533|XP_034142284.1|DGUA	LOC115634454|XP_030388036.1|SLEB
OG0000109	LOC117584465|XP_034129274.1|DGUA	LOC115630792|XP_030383307.1|SLEB
OG0000110	LOC117579137|XP_034120769.1|DGUA	LOC115628356|XP_030380291.1|SLEB
OG0000110	LOC117579140|XP_034120771.1|DGUA	LOC115628263|XP_030380142.1|SLEB
OG0000110	LOC117579139|XP_034120770.1|DGUA	LOC115628416|XP_030380363.1|SLEB
OG0000110	LOC117579141|XP_034120772.1|DGUA	LOC115628221|XP_030380076.1|SLEB
OG0000111	LOC117590789|XP_034139634.1|DGUA, LOC117580091|XP_034122239.1|DGUA, LOC117591842|XP_034141099.1|DGUA	LOC115634293|XP_030387808.1|SLEB
OG0000112	LOC117590951|XP_034139890.1|DGUA	LOC115629158|XP_030381390.1|SLEB
OG0000112	LOC117588589|XP_034135884.1|DGUA	LOC115629161|XP_030381394.1|SLEB, LOC115627698|XP_030379301.1|SLEB
OG0000113	LOC117585197|XP_034130465.1|DGUA, LOC117585201|XP_034130470.1|DGUA	LOC115628760|XP_030380835.1|SLEB, LOC115634230|XP_030387682.1|SLEB, LOC115625365|XP_030376262.1|SLEB
OG0000114	LOC117582498|XP_034126173.1|DGUA	LOC115630954|XP_030383388.1|SLEB
OG0000114	LOC117582497|XP_034126172.1|DGUA	LOC115630955|XP_030383389.1|SLEB
OG0000116	LOC117585921|XP_034131577.1|DGUA	LOC115624328|XP_030374816.1|SLEB
OG0000116	LOC117585923|XP_034131581.1|DGUA, LOC117585908|XP_034131558.1|DGUA	LOC115623813|XP_030374217.1|SLEB, LOC115623954|XP_030374378.1|SLEB, LOC115623973|XP_030374402.1|SLEB
OG0000116	LOC117585913|XP_034131567.1|DGUA, LOC117585918|XP_034131576.1|DGUA, LOC117585911|XP_034131564.1|DGUA	LOC115623999|XP_030374431.1|SLEB, LOC115623995|XP_030374424.1|SLEB
OG0000117	LOC117584691|XP_034129616.1|DGUA	LOC115626178|XP_030377315.1|SLEB
OG0000117	LOC117584692|XP_034129617.1|DGUA	LOC115626179|XP_030377316.1|SLEB
OG0000117	LOC117584694|XP_034129618.1|DGUA	LOC115626180|XP_030377317.1|SLEB
OG0000117	LOC117584696|XP_034129620.1|DGUA	LOC115626181|XP_030377318.1|SLEB
OG0000118	LOC117582588|XP_034126325.1|DGUA	LOC115634140|XP_030387575.1|SLEB
OG0000118	LOC117590401|XP_034138890.1|DGUA	LOC115626301|XP_030377489.1|SLEB
OG0000119	LOC117583187|XP_034127279.1|DGUA	LOC115625335|XP_030376220.1|SLEB
OG0000119	LOC117583191|XP_034127285.1|DGUA	LOC115625475|XP_030376385.1|SLEB
OG0000119	LOC117583192|XP_034127286.1|DGUA	LOC115625305|XP_030376184.1|SLEB
OG0000120	LOC117588310|XP_034135390.1|DGUA	LOC115627012|XP_030378393.1|SLEB
OG0000120	LOC117591909|XP_034141191.1|DGUA	LOC115620371|XP_030369440.1|SLEB
OG0000120	LOC117586967|XP_034133233.1|DGUA	LOC115628235|XP_030380109.1|SLEB
OG0000121	LOC117590268|XP_034138644.1|DGUA	LOC115625542|XP_030376479.1|SLEB
OG0000121	LOC117584909|XP_034129943.1|DGUA	LOC115625267|XP_030376127.1|SLEB
OG0000122	LOC117582102|XP_034125557.1|DGUA	LOC115630753|XP_030383267.1|SLEB
OG0000122	LOC117588393|XP_034135538.1|DGUA	LOC115628730|XP_030380794.1|SLEB
OG0000122	LOC117581989|XP_034125375.1|DGUA	LOC115631897|XP_030384606.1|SLEB
OG0000123	LOC117586147|XP_034131933.1|DGUA	LOC115624223|XP_030374697.1|SLEB
OG0000123	LOC117586116|XP_034131868.1|DGUA	LOC115624192|XP_030374649.1|SLEB
OG0000124	LOC117592304|XP_034141869.1|DGUA	LOC115633905|XP_030387269.1|SLEB
OG0000124	LOC117578607|XP_034120092.1|DGUA, LOC117578608|XP_034120093.1|DGUA, LOC117592510|XP_034142245.1|DGUA	LOC115634486|XP_030388102.1|SLEB, LOC115634480|XP_030388071.1|SLEB, LOC115634175|XP_030387621.1|SLEB
OG0000125	LOC117583753|XP_034128164.1|DGUA	LOC115620679|XP_030369903.1|SLEB
OG0000125	LOC117589767|XP_034137851.1|DGUA	LOC115622011|XP_030371726.1|SLEB
OG0000125	LOC117592294|XP_034141852.1|DGUA	LOC115630458|XP_030382887.1|SLEB
OG0000127	LOC117586302|XP_034132151.1|DGUA, LOC117586442|XP_034132370.1|DGUA, LOC117586301|XP_034132149.1|DGUA	LOC115624275|XP_030374761.1|SLEB, LOC115624098|XP_030374548.1|SLEB
OG0000127	LOC117586433|XP_034132360.1|DGUA	LOC115624150|XP_030374607.1|SLEB
OG0000128	LOC117581834|XP_034125176.1|DGUA	LOC115627037|XP_030378429.1|SLEB
OG0000128	LOC117581848|XP_034125197.1|DGUA	LOC115634167|XP_030387611.1|SLEB
OG0000129	LOC117580643|XP_034123127.1|DGUA	LOC115633252|XP_030386513.1|SLEB
OG0000129	LOC117579252|XP_034120930.1|DGUA	LOC115632792|XP_030385903.1|SLEB, LOC115632636|XP_030385726.1|SLEB
OG0000129	LOC117587783|XP_034134618.1|DGUA	LOC115632635|XP_030385724.1|SLEB
OG0000130	LOC117587114|XP_034133499.1|DGUA	LOC115632117|XP_030384979.1|SLEB
OG0000130	LOC117587111|XP_034133495.1|DGUA	LOC115632142|XP_030385018.1|SLEB
OG0000130	LOC117587113|XP_034133498.1|DGUA, LOC117587112|XP_034133496.1|DGUA	LOC115632815|XP_030385927.1|SLEB
OG0000131	LOC117589815|XP_034137935.1|DGUA	LOC115620740|XP_030369987.1|SLEB
OG0000132	LOC117582239|XP_034125741.1|DGUA, LOC117581862|XP_034125215.1|DGUA	LOC115631441|XP_030384043.1|SLEB
OG0000132	LOC117586091|XP_034131838.1|DGUA	LOC115624363|XP_030374882.1|SLEB
OG0000134	LOC117589485|XP_034137338.1|DGUA	LOC115621108|XP_030370509.1|SLEB
OG0000134	LOC117580864|XP_034123504.1|DGUA	LOC115629363|XP_030381677.1|SLEB
OG0000134	LOC117584812|XP_034129823.1|DGUA	LOC115631566|XP_030384216.1|SLEB
OG0000137	LOC117582737|XP_034126559.1|DGUA	LOC115621775|XP_030371387.1|SLEB
OG0000137	LOC117588859|XP_034136252.1|DGUA	LOC115623263|XP_030373392.1|SLEB
OG0000138	LOC117586701|XP_034132859.1|DGUA	LOC115623943|XP_030374365.1|SLEB
OG0000138	LOC117586696|XP_034132854.1|DGUA	LOC115623756|XP_030374151.1|SLEB
OG0000139	LOC117581998|XP_034125385.1|DGUA, LOC117582245|XP_034125747.1|DGUA, LOC117582244|XP_034125745.1|DGUA	LOC115621555|XP_030371086.1|SLEB, LOC115624943|XP_030375653.1|SLEB, LOC115624849|XP_030375553.1|SLEB
OG0000140	LOC117583410|XP_034127589.1|DGUA	LOC115621072|XP_030370459.1|SLEB
OG0000140	LOC117590230|XP_034138594.1|DGUA	LOC115631745|XP_030384446.1|SLEB
OG0000141	LOC117589332|XP_034137073.1|DGUA	LOC115632509|XP_030385558.1|SLEB
OG0000141	LOC117589333|XP_034137075.1|DGUA	LOC115632354|XP_030385324.1|SLEB
OG0000141	LOC117589334|XP_034137077.1|DGUA	LOC115632744|XP_030385851.1|SLEB
OG0000141	LOC117589335|XP_034137078.1|DGUA	LOC115632365|XP_030385343.1|SLEB
OG0000142	LOC117585694|XP_034131199.1|DGUA	LOC115625086|XP_030375842.1|SLEB
OG0000142	LOC117590199|XP_034138533.1|DGUA	LOC115628082|XP_030379919.1|SLEB
OG0000142	LOC117588458|XP_034135635.1|DGUA	LOC115627258|XP_030378745.1|SLEB
OG0000143	LOC117579028|XP_034120604.1|DGUA	LOC115625380|XP_030376280.1|SLEB
OG0000143	LOC117579031|XP_034120607.1|DGUA	LOC115625390|XP_030376292.1|SLEB
OG0000144	LOC117585409|XP_034130768.1|DGUA	LOC115623941|XP_030374363.1|SLEB
OG0000144	LOC117590246|XP_034138608.1|DGUA	LOC115629778|XP_030382193.1|SLEB
OG0000144	LOC117584066|XP_034128699.1|DGUA	LOC115631998|XP_030384787.1|SLEB
OG0000145	LOC117580967|XP_034123648.1|DGUA	LOC115627757|XP_030379402.1|SLEB
OG0000145	LOC117582661|XP_034126465.1|DGUA	LOC115632005|XP_030384793.1|SLEB
OG0000145	LOC117582226|XP_034125724.1|DGUA	LOC115632004|XP_030384792.1|SLEB
OG0000147	LOC117583999|XP_034128619.1|DGUA	LOC115630980|XP_030383422.1|SLEB, LOC115630666|XP_030383169.1|SLEB
OG0000147	LOC117582746|XP_034126577.1|DGUA	LOC115621832|XP_030371499.1|SLEB
OG0000147	LOC117582747|XP_034126578.1|DGUA	LOC115621833|XP_030371501.1|SLEB
OG0000148	LOC117582434|XP_034126028.1|DGUA	LOC115630932|XP_030383359.1|SLEB
OG0000148	LOC117588221|XP_034135257.1|DGUA	LOC115626589|XP_030377831.1|SLEB
OG0000149	LOC117588085|XP_034135045.1|DGUA	LOC115626190|XP_030377330.1|SLEB
OG0000149	LOC117581583|XP_034124825.1|DGUA	LOC115629267|XP_030381551.1|SLEB
OG0000150	LOC117582222|XP_034125721.1|DGUA, LOC117582223|XP_034125722.1|DGUA, LOC117582224|XP_034125723.1|DGUA, LOC117582365|XP_034125914.1|DGUA	LOC115631362|XP_030383941.1|SLEB, LOC115631359|XP_030383937.1|SLEB
OG0000151	LOC117587222|XP_034133673.1|DGUA	LOC115622266|XP_030372028.1|SLEB
OG0000151	LOC117587226|XP_034133679.1|DGUA	LOC115622260|XP_030372021.1|SLEB
OG0000151	LOC117587225|XP_034133678.1|DGUA	LOC115622264|XP_030372025.1|SLEB
OG0000151	LOC117586870|XP_034133058.1|DGUA	LOC115622278|XP_030372040.1|SLEB
OG0000152	LOC117589721|XP_034137781.1|DGUA	LOC115620943|XP_030370319.1|SLEB
OG0000152	LOC117589723|XP_034137784.1|DGUA	LOC115620755|XP_030370011.1|SLEB, LOC115621748|XP_030371342.1|SLEB
OG0000153	LOC117589779|XP_034137867.1|DGUA	LOC115621745|XP_030371339.1|SLEB
OG0000153	LOC117589704|XP_034137758.1|DGUA, LOC117589705|XP_034137759.1|DGUA	LOC115620210|XP_030369207.1|SLEB
OG0000154	LOC117585351|XP_034130686.1|DGUA, LOC117584922|XP_034129963.1|DGUA	LOC115621867|XP_030371547.1|SLEB, LOC115621871|XP_030371556.1|SLEB
OG0000154	LOC117580197|XP_034122464.1|DGUA	LOC115632597|XP_030385682.1|SLEB
OG0000155	LOC117579730|XP_034121618.1|DGUA	LOC115628421|XP_030380369.1|SLEB
OG0000155	LOC117579513|XP_034121310.1|DGUA	LOC115628363|XP_030380300.1|SLEB
OG0000155	LOC117579431|XP_034121204.1|DGUA	LOC115628359|XP_030380294.1|SLEB
OG0000157	LOC117578614|XP_034120104.1|DGUA, LOC117578613|XP_034120103.1|DGUA, LOC117578612|XP_034120100.1|DGUA, LOC117591727|XP_034140934.1|DGUA	LOC115629819|XP_030382253.1|SLEB
OG0000157	LOC117578615|XP_034120105.1|DGUA	LOC115626330|XP_030377538.1|SLEB, LOC115633650|XP_030386952.1|SLEB
OG0000158	LOC117579414|XP_034121184.1|DGUA	LOC115633012|XP_030386197.1|SLEB, LOC115632738|XP_030385845.1|SLEB
OG0000159	LOC117580574|XP_034123068.1|DGUA	LOC115622292|XP_030372055.1|SLEB
OG0000160	LOC117585809|XP_034131420.1|DGUA	LOC115621357|XP_030370839.1|SLEB
OG0000160	LOC117585807|XP_034131416.1|DGUA	LOC115621163|XP_030370583.1|SLEB
OG0000161	LOC117588975|XP_034136453.1|DGUA	LOC115622971|XP_030372982.1|SLEB
OG0000161	LOC117579840|XP_034121828.1|DGUA	LOC115623092|XP_030373159.1|SLEB
OG0000161	LOC117590986|XP_034139952.1|DGUA	LOC115629943|XP_030382412.1|SLEB
OG0000162	LOC117584558|XP_034129407.1|DGUA	LOC115628734|XP_030380797.1|SLEB
OG0000162	LOC117582601|XP_034126355.1|DGUA	LOC115630435|XP_030382852.1|SLEB
OG0000163	LOC117584450|XP_034129258.1|DGUA	LOC115628458|XP_030380436.1|SLEB
OG0000163	LOC117584932|XP_034129982.1|DGUA	LOC115623156|XP_030373231.1|SLEB
OG0000164	LOC117582026|XP_034125446.1|DGUA	LOC115633795|XP_030387133.1|SLEB
OG0000165	LOC117581657|XP_034124927.1|DGUA	LOC115626650|XP_030377915.1|SLEB
OG0000166	LOC117586001|XP_034131724.1|DGUA	LOC115634666|XP_030388385.1|SLEB
OG0000166	LOC117585993|XP_034131712.1|DGUA	LOC115619972|XP_030368868.1|SLEB
OG0000167	LOC117579278|XP_034120965.1|DGUA	LOC115622494|XP_030372300.1|SLEB
OG0000168	LOC117580171|XP_034122391.1|DGUA	LOC115634697|XP_030388435.1|SLEB
OG0000168	LOC117583435|XP_034127625.1|DGUA	LOC115621457|XP_030370973.1|SLEB
OG0000168	LOC117583175|XP_034127263.1|DGUA	LOC115630749|XP_030383264.1|SLEB
OG0000168	LOC117583075|XP_034127140.1|DGUA	LOC115621951|XP_030371657.1|SLEB
OG0000169	LOC117585602|XP_034131042.1|DGUA	LOC115621259|XP_030370717.1|SLEB
OG0000169	LOC117579276|XP_034120963.1|DGUA	LOC115622943|XP_030372933.1|SLEB
OG0000169	LOC117583003|XP_034127045.1|DGUA	LOC115621288|XP_030370751.1|SLEB
OG0000170	LOC117581982|XP_034125365.1|DGUA	LOC115631209|XP_030383774.1|SLEB
OG0000170	LOC117581984|XP_034125366.1|DGUA	LOC115631312|XP_030383886.1|SLEB
OG0000171	LOC117584320|XP_034129040.1|DGUA	LOC115626100|XP_030377212.1|SLEB
OG0000171	LOC117588130|XP_034135110.1|DGUA	LOC115625657|XP_030376646.1|SLEB
OG0000171	LOC117588653|XP_034135980.1|DGUA	LOC115629314|XP_030381620.1|SLEB
OG0000172	LOC117579734|XP_034121623.1|DGUA	LOC115632350|XP_030385315.1|SLEB
OG0000173	LOC117592099|XP_034141507.1|DGUA	LOC115634438|XP_030388005.1|SLEB
OG0000173	LOC117592093|XP_034141500.1|DGUA	LOC115634356|XP_030387876.1|SLEB
OG0000174	LOC117584209|XP_034128872.1|DGUA	LOC115628982|XP_030381125.1|SLEB
OG0000174	LOC117587757|XP_034134579.1|DGUA	LOC115626586|XP_030377828.1|SLEB
OG0000174	LOC117578636|XP_034120137.1|DGUA	LOC115625742|XP_030376759.1|SLEB
OG0000175	LOC117586083|XP_034131830.1|DGUA	LOC115623739|XP_030374110.1|SLEB
OG0000175	LOC117591099|XP_034140091.1|DGUA	LOC115623421|XP_030373600.1|SLEB, LOC115623422|XP_030373604.1|SLEB
OG0000176	LOC117579066|XP_034120663.1|DGUA	LOC115623267|XP_030373398.1|SLEB
OG0000176	LOC117579069|XP_034120666.1|DGUA	LOC115622543|XP_030372370.1|SLEB
OG0000176	LOC117579065|XP_034120662.1|DGUA	LOC115622550|XP_030372377.1|SLEB
OG0000176	LOC117579068|XP_034120665.1|DGUA	LOC115622547|XP_030372373.1|SLEB
OG0000177	LOC117588473|XP_034135656.1|DGUA	LOC115628068|XP_030379894.1|SLEB
