Orthogroup	DGUA.longest_only	DSER.longest_only
OG0000048	LOC117588957|XP_034136435.1|DGUA	LOC110190454|XP_020816613.1|DSER
OG0000049	LOC117583088|XP_034127157.1|DGUA	LOC110188535|XP_020813941.1|DSER
OG0000049	LOC117583087|XP_034127156.1|DGUA	LOC110188465|XP_020813853.1|DSER
OG0000049	LOC117583320|XP_034127470.1|DGUA	LOC110188330|XP_020813697.1|DSER
OG0000049	LOC117583322|XP_034127471.1|DGUA	LOC110188568|XP_020813987.1|DSER
OG0000049	LOC117583323|XP_034127472.1|DGUA	LOC110188331|XP_020813698.1|DSER
OG0000049	LOC117583085|XP_034127153.1|DGUA	LOC110188656|XP_020814093.1|DSER
OG0000050	LOC117592164|XP_034141627.1|DGUA	LOC110180270|XP_020803585.1|DSER
OG0000050	LOC117580439|XP_034122886.1|DGUA	LOC110190383|XP_020816472.1|DSER
OG0000050	LOC117580435|XP_034122881.1|DGUA	LOC110190030|XP_020815992.1|DSER
OG0000050	LOC117580059|XP_034122189.1|DGUA	LOC110190392|XP_020816504.1|DSER
OG0000050	LOC117580437|XP_034122884.1|DGUA, LOC117580438|XP_034122885.1|DGUA	LOC110190033|XP_020815994.1|DSER
OG0000050	LOC117580434|XP_034122880.1|DGUA	LOC110190029|XP_020815991.1|DSER
OG0000050	LOC117580436|XP_034122883.1|DGUA	LOC110190031|XP_020815993.1|DSER
OG0000051	LOC117584976|XP_034130071.1|DGUA	LOC110187927|XP_020813097.1|DSER
OG0000051	LOC117589573|XP_034137517.1|DGUA, LOC117589575|XP_034137522.1|DGUA	LOC110186721|XP_020811651.1|DSER
OG0000051	LOC117586424|XP_034132352.1|DGUA, LOC117586281|XP_034132126.1|DGUA	LOC110176579|XP_020798652.1|DSER
OG0000052	LOC117585521|XP_034130918.1|DGUA	LOC110185541|XP_020810108.1|DSER, LOC110188577|XP_020814000.1|DSER, LOC110188482|XP_020813871.1|DSER, LOC110188395|XP_020813776.1|DSER
OG0000052	LOC117579366|XP_034121106.1|DGUA	LOC110178467|XP_020801266.1|DSER
OG0000052	LOC117579361|XP_034121090.1|DGUA	LOC110178444|XP_020801237.1|DSER
OG0000053	LOC117591851|XP_034141110.1|DGUA	LOC110176120|XP_020798020.1|DSER
OG0000053	LOC117591850|XP_034141108.1|DGUA	LOC110176110|XP_020798009.1|DSER
OG0000053	LOC117591849|XP_034141106.1|DGUA	LOC110176101|XP_020798000.1|DSER
OG0000053	LOC117589695|XP_034137786.1|DGUA	LOC110176153|XP_020798053.1|DSER
OG0000054	LOC117591710|XP_034140920.1|DGUA, LOC117585614|XP_034131065.1|DGUA, LOC117585423|XP_034130788.1|DGUA	LOC110191806|XP_020818417.1|DSER
OG0000054	LOC117585613|XP_034131060.1|DGUA	LOC110191860|XP_020818499.1|DSER
OG0000054	LOC117585615|XP_034131067.1|DGUA	LOC110191877|XP_020818520.1|DSER
OG0000056	LOC117582718|XP_034126532.1|DGUA	LOC110191245|XP_020817684.1|DSER
OG0000056	LOC117582720|XP_034126536.1|DGUA	LOC110191242|XP_020817680.1|DSER
OG0000056	LOC117582719|XP_034126535.1|DGUA	LOC110191246|XP_020817685.1|DSER, LOC110191243|XP_020817681.1|DSER, LOC110191244|XP_020817682.1|DSER
OG0000056	LOC117589786|XP_034137875.1|DGUA	LOC110191006|XP_020817383.1|DSER, LOC110191004|XP_020817381.1|DSER
OG0000056	LOC117589687|XP_034137734.1|DGUA	LOC110191023|XP_020817399.1|DSER, LOC110191359|XP_020817866.1|DSER
OG0000058	LOC117581983|XP_034125368.1|DGUA	LOC110185667|XP_020810288.1|DSER, LOC110183409|XP_020807348.1|DSER, LOC110185666|XP_020810287.1|DSER, LOC110183419|XP_020807360.1|DSER
OG0000058	LOC117588075|XP_034135031.1|DGUA	LOC110185668|XP_020810289.1|DSER
OG0000058	LOC117580786|XP_034123373.1|DGUA	LOC110182841|XP_020806632.1|DSER
OG0000059	LOC117582883|XP_034126847.1|DGUA	LOC110186834|XP_020811783.1|DSER
OG0000059	LOC117583116|XP_034127192.1|DGUA	LOC110186820|XP_020811767.1|DSER
OG0000059	LOC117583225|XP_034127335.1|DGUA	LOC110186812|XP_020811757.1|DSER
OG0000059	LOC117582882|XP_034126846.1|DGUA	LOC110186800|XP_020811738.1|DSER
OG0000059	LOC117582940|XP_034126935.1|DGUA	LOC110186808|XP_020811749.1|DSER
OG0000060	LOC117591001|XP_034139974.1|DGUA	LOC110178856|XP_020801778.1|DSER
OG0000060	LOC117582364|XP_034125913.1|DGUA	LOC110187211|XP_020812270.1|DSER
OG0000060	LOC117586071|XP_034131812.1|DGUA	LOC110177198|XP_020799453.1|DSER
OG0000060	LOC117583542|XP_034127790.1|DGUA	LOC110186504|XP_020811358.1|DSER
OG0000060	LOC117580826|XP_034123438.1|DGUA	LOC110180206|XP_020803522.1|DSER
OG0000061	LOC117584177|XP_034128835.1|DGUA	LOC110182375|XP_020806074.1|DSER
OG0000061	LOC117583930|XP_034128502.1|DGUA	LOC110182380|XP_020806081.1|DSER
OG0000061	LOC117584180|XP_034128838.1|DGUA	LOC110182379|XP_020806080.1|DSER
OG0000062	LOC117590396|XP_034138880.1|DGUA	LOC110184172|XP_020808240.1|DSER
OG0000062	LOC117587653|XP_034134434.1|DGUA	LOC110181372|XP_020804760.1|DSER
OG0000063	LOC117586757|XP_034132957.1|DGUA	LOC110188078|XP_020813291.1|DSER, LOC110188046|XP_020813258.1|DSER
OG0000063	LOC117586756|XP_034132956.1|DGUA	LOC110188039|XP_020813246.1|DSER
OG0000063	LOC117580520|XP_034123004.1|DGUA	LOC110184769|XP_020809063.1|DSER
OG0000063	LOC117579292|XP_034120988.1|DGUA	LOC110184767|XP_020809060.1|DSER
OG0000063	LOC117579291|XP_034120986.1|DGUA	LOC110184763|XP_020809053.1|DSER, LOC110184765|XP_020809054.1|DSER
OG0000064	LOC117585466|XP_034130848.1|DGUA, LOC117582043|XP_034125476.1|DGUA	LOC110187958|XP_020813135.1|DSER
OG0000064	LOC117587642|XP_034134418.1|DGUA	LOC110187763|XP_020812885.1|DSER
OG0000065	LOC117583018|XP_034127060.1|DGUA	LOC110191274|XP_020817728.1|DSER
OG0000065	LOC117582935|XP_034126927.1|DGUA	LOC110191418|XP_020817935.1|DSER
OG0000065	LOC117582936|XP_034126928.1|DGUA	LOC110190919|XP_020817239.1|DSER, LOC110190955|XP_020817298.1|DSER
OG0000065	LOC117582933|XP_034126925.1|DGUA	LOC110190921|XP_020817240.1|DSER, LOC110190210|XP_020816228.1|DSER, LOC110186453|XP_020811297.1|DSER
OG0000066	LOC117586042|XP_034131778.1|DGUA	LOC110191821|XP_020818445.1|DSER
OG0000066	LOC117582974|XP_034126986.1|DGUA	LOC110176494|XP_020798526.1|DSER
OG0000066	LOC117591066|XP_034140058.1|DGUA	LOC110185088|XP_020809431.1|DSER
OG0000066	LOC117585048|XP_034130198.1|DGUA	LOC110191827|XP_020818451.1|DSER
OG0000066	LOC117587600|XP_034134341.1|DGUA	LOC110182686|XP_020806438.1|DSER
OG0000067	LOC117589502|XP_034137375.1|DGUA	LOC110177234|XP_020799524.1|DSER
OG0000067	LOC117579493|XP_034121284.1|DGUA	LOC110176240|XP_020798198.1|DSER
OG0000067	LOC117591024|XP_034140007.1|DGUA	LOC110177017|XP_020799193.1|DSER, LOC110183230|XP_020807108.1|DSER
OG0000067	LOC117579492|XP_034121282.1|DGUA	LOC110176239|XP_020798196.1|DSER
OG0000067	LOC117589212|XP_034136847.1|DGUA	LOC110191355|XP_020817861.1|DSER
OG0000068	LOC117580519|XP_034123003.1|DGUA	LOC110185266|XP_020809672.1|DSER, LOC110185265|XP_020809670.1|DSER
OG0000068	LOC117579302|XP_034121001.1|DGUA, LOC117581720|XP_034124991.1|DGUA	LOC110182060|XP_020805682.1|DSER
OG0000068	LOC117581342|XP_034124357.1|DGUA	LOC110175923|XP_020797759.1|DSER
OG0000069	LOC117592210|XP_034141713.1|DGUA	LOC110180234|XP_020803548.1|DSER
OG0000070	LOC117587796|XP_034134632.1|DGUA	LOC110185753|XP_020810411.1|DSER, LOC110183288|XP_020807181.1|DSER
OG0000070	LOC117581211|XP_034124075.1|DGUA	LOC110182504|XP_020806211.1|DSER
OG0000070	LOC117587545|XP_034134242.1|DGUA	LOC110185866|XP_020810535.1|DSER, LOC110183296|XP_020807193.1|DSER
OG0000070	LOC117587797|XP_034134633.1|DGUA	LOC110185982|XP_020810665.1|DSER, LOC110183355|XP_020807278.1|DSER, LOC110183303|XP_020807205.1|DSER
OG0000071	LOC117580534|XP_034123019.1|DGUA	LOC110179007|XP_020802002.1|DSER
OG0000071	LOC117579680|XP_034121559.1|DGUA	LOC110179838|XP_020803105.1|DSER
OG0000071	LOC117579679|XP_034121558.1|DGUA	LOC110179839|XP_020803106.1|DSER
OG0000071	LOC117579678|XP_034121557.1|DGUA	LOC110179837|XP_020803104.1|DSER
OG0000072	LOC117592297|XP_034141858.1|DGUA	LOC110181580|XP_020805035.1|DSER
OG0000072	LOC117592384|XP_034141985.1|DGUA	LOC110181287|XP_020804670.1|DSER
OG0000072	LOC117592296|XP_034141857.1|DGUA	LOC110181570|XP_020805024.1|DSER
OG0000073	LOC117578569|XP_034120037.1|DGUA	LOC110176360|XP_020798348.1|DSER
OG0000073	LOC117588625|XP_034135936.1|DGUA	LOC110182195|XP_020805867.1|DSER
OG0000073	LOC117589637|XP_034137623.1|DGUA	LOC110188202|XP_020813458.1|DSER
OG0000074	LOC117587150|XP_034133548.1|DGUA, LOC117587426|XP_034133988.1|DGUA	LOC110184734|XP_020809020.1|DSER
OG0000074	LOC117586962|XP_034133225.1|DGUA	LOC110185176|XP_020809553.1|DSER
OG0000075	LOC117579262|XP_034120946.1|DGUA	LOC110190480|XP_020816651.1|DSER
OG0000075	LOC117579268|XP_034120955.1|DGUA	LOC110190499|XP_020816674.1|DSER
OG0000075	LOC117579272|XP_034120958.1|DGUA	LOC110190537|XP_020816745.1|DSER
OG0000075	LOC117579269|XP_034120956.1|DGUA	LOC110190595|XP_020816847.1|DSER
OG0000076	LOC117579058|XP_034120653.1|DGUA	LOC110190420|XP_020816550.1|DSER
OG0000076	LOC117586443|XP_034132372.1|DGUA, LOC117586418|XP_034132346.1|DGUA	LOC110176616|XP_020798701.1|DSER, LOC110176604|XP_020798685.1|DSER
OG0000076	LOC117590327|XP_034138711.1|DGUA	LOC110181877|XP_020805462.1|DSER
OG0000076	LOC117590326|XP_034138710.1|DGUA	LOC110182088|XP_020805728.1|DSER
OG0000077	LOC117583765|XP_034128208.1|DGUA	LOC110189410|XP_020815129.1|DSER
OG0000077	LOC117578654|XP_034120163.1|DGUA	LOC110177149|XP_020799390.1|DSER
OG0000077	LOC117583686|XP_034128052.1|DGUA	LOC110176398|XP_020798389.1|DSER
OG0000078	LOC117581097|XP_034123881.1|DGUA	LOC110180108|XP_020803404.1|DSER
OG0000078	LOC117588902|XP_034136350.1|DGUA	LOC110190038|XP_020816001.1|DSER
OG0000078	LOC117586436|XP_034132364.1|DGUA	LOC110188466|XP_020813854.1|DSER
OG0000078	LOC117588496|XP_034135697.1|DGUA	LOC110175994|XP_020797848.1|DSER
OG0000078	LOC117581264|XP_034124165.1|DGUA	LOC110184416|XP_020808610.1|DSER
OG0000079	LOC117582616|XP_034126381.1|DGUA	LOC110180505|XP_020803840.1|DSER, LOC110187540|XP_020812592.1|DSER, LOC110187541|XP_020812594.1|DSER, LOC110187582|XP_020812628.1|DSER
OG0000080	LOC117592694|XP_034142549.1|DGUA, LOC117584421|XP_034129184.1|DGUA, LOC117580573|XP_034123072.1|DGUA	LOC110179883|XP_020803143.1|DSER, LOC110189756|XP_020815629.1|DSER
OG0000080	LOC117586467|XP_034132445.1|DGUA	LOC110186649|XP_020811608.1|DSER
OG0000081	LOC117586955|XP_034133218.1|DGUA	LOC110187188|XP_020812250.1|DSER
OG0000082	LOC117582225|XP_034125728.1|DGUA	LOC110191132|XP_020817548.1|DSER
OG0000082	LOC117584905|XP_034129938.1|DGUA	LOC110177382|XP_020799743.1|DSER
OG0000082	LOC117589906|XP_034138069.1|DGUA	LOC110187734|XP_020812849.1|DSER, LOC110191363|XP_020817871.1|DSER
OG0000083	LOC117584370|XP_034129100.1|DGUA	LOC110183381|XP_020807303.1|DSER
OG0000083	LOC117591765|XP_034140968.1|DGUA, LOC117584781|XP_034129778.1|DGUA	LOC110183898|XP_020807898.1|DSER
OG0000083	LOC117584140|XP_034128787.1|DGUA	LOC110183364|XP_020807285.1|DSER
OG0000084	LOC117584511|XP_034129342.1|DGUA	LOC110178501|XP_020801310.1|DSER
OG0000084	LOC117587100|XP_034133482.1|DGUA	LOC110178514|XP_020801324.1|DSER
OG0000085	LOC117584787|XP_034129794.1|DGUA	LOC110178385|XP_020801184.1|DSER
OG0000085	LOC117592638|XP_034142472.1|DGUA	LOC110189458|XP_020815234.1|DSER
OG0000085	LOC117584775|XP_034129774.1|DGUA	LOC110182637|XP_020806367.1|DSER
OG0000086	LOC117591981|XP_034141311.1|DGUA	LOC110182850|XP_020806645.1|DSER
OG0000087	LOC117587854|XP_034134711.1|DGUA	LOC110183207|XP_020807079.1|DSER
OG0000087	LOC117590892|XP_034139815.1|DGUA	LOC110185908|XP_020810581.1|DSER
OG0000087	LOC117587527|XP_034134219.1|DGUA	LOC110187344|XP_020812391.1|DSER
OG0000088	LOC117591442|XP_034140602.1|DGUA	LOC110189420|XP_020815137.1|DSER
OG0000088	LOC117591452|XP_034140612.1|DGUA	LOC110185864|XP_020810532.1|DSER
OG0000088	LOC117579316|XP_034121020.1|DGUA	LOC110181272|XP_020804642.1|DSER
OG0000088	LOC117578545|XP_034120007.1|DGUA	LOC110179240|XP_020802358.1|DSER
OG0000088	LOC117579295|XP_034120991.1|DGUA	LOC110181275|XP_020804649.1|DSER
OG0000089	LOC117586065|XP_034131804.1|DGUA	LOC110177136|XP_020799368.1|DSER
OG0000089	LOC117580023|XP_034122138.1|DGUA	LOC110190534|XP_020816740.1|DSER
OG0000090	LOC117592026|XP_034141376.1|DGUA	LOC110191832|XP_020818460.1|DSER
OG0000090	LOC117592024|XP_034141370.1|DGUA	LOC110190013|XP_020816009.1|DSER
OG0000090	LOC117579331|XP_034121048.1|DGUA	LOC110189985|XP_020815933.1|DSER
OG0000090	LOC117587279|XP_034133756.1|DGUA	LOC110178630|XP_020801475.1|DSER
OG0000091	LOC117582702|XP_034126503.1|DGUA	LOC110186300|XP_020811077.1|DSER
OG0000091	LOC117584351|XP_034129075.1|DGUA	LOC110183974|XP_020807988.1|DSER
OG0000091	LOC117589947|XP_034138129.1|DGUA	LOC110187866|XP_020813010.1|DSER
OG0000091	LOC117589742|XP_034137813.1|DGUA	LOC110187865|XP_020813009.1|DSER
OG0000092	LOC117585928|XP_034131585.1|DGUA	LOC110186678|XP_020811604.1|DSER
OG0000092	LOC117585910|XP_034131563.1|DGUA	LOC110186502|XP_020811356.1|DSER
OG0000092	LOC117585924|XP_034131582.1|DGUA	LOC110186577|XP_020811450.1|DSER
OG0000093	LOC117581781|XP_034125096.1|DGUA	LOC110177009|XP_020799178.1|DSER
OG0000093	LOC117591822|XP_034141050.1|DGUA	LOC110190876|XP_020817192.1|DSER, LOC110185692|XP_020810319.1|DSER, LOC110184141|XP_020808211.1|DSER
OG0000093	LOC117590334|XP_034138719.1|DGUA	LOC110184366|XP_020808519.1|DSER
OG0000094	LOC117579446|XP_034121226.1|DGUA	LOC110184690|XP_020808961.1|DSER
OG0000094	LOC117583138|XP_034127220.1|DGUA	LOC110191394|XP_020817911.1|DSER, LOC110191395|XP_020817912.1|DSER
OG0000096	LOC117583520|XP_034127757.1|DGUA	LOC110181381|XP_020804769.1|DSER
OG0000096	LOC117583521|XP_034127758.1|DGUA	LOC110185590|XP_020810184.1|DSER
OG0000096	LOC117589840|XP_034137983.1|DGUA	LOC110186183|XP_020810901.1|DSER
OG0000096	LOC117587944|XP_034134834.1|DGUA	LOC110181328|XP_020804706.1|DSER
OG0000097	LOC117580541|XP_034123026.1|DGUA, LOC117579468|XP_034121248.1|DGUA	LOC110178923|XP_020801868.1|DSER
OG0000097	LOC117580542|XP_034123027.1|DGUA	LOC110178871|XP_020801804.1|DSER
OG0000097	LOC117579460|XP_034121239.1|DGUA	LOC110178973|XP_020801941.1|DSER, LOC110178875|XP_020801807.1|DSER
OG0000097	LOC117579584|XP_034121402.1|DGUA, LOC117579564|XP_034121377.1|DGUA, LOC117579537|XP_034121348.1|DGUA, LOC117579547|XP_034121356.1|DGUA, LOC117579612|XP_034121438.1|DGUA, LOC117579579|XP_034121397.1|DGUA	LOC110178977|XP_020801947.1|DSER
OG0000098	LOC117583017|XP_034127059.1|DGUA	LOC110191273|XP_020817727.1|DSER
OG0000099	LOC117581162|XP_034123995.1|DGUA	LOC110180153|XP_020803462.1|DSER
OG0000099	LOC117580852|XP_034123490.1|DGUA	LOC110180154|XP_020803466.1|DSER
OG0000099	LOC117580660|XP_034123163.1|DGUA	LOC110180130|XP_020803432.1|DSER
OG0000100	LOC117584649|XP_034129959.1|DGUA	LOC110181340|XP_020804722.1|DSER
OG0000100	LOC117585068|XP_034130221.1|DGUA, LOC117589869|XP_034138028.1|DGUA	LOC110180531|XP_020803864.1|DSER
OG0000101	LOC117579631|XP_034121489.1|DGUA	LOC110190012|XP_020815970.1|DSER
OG0000101	LOC117580405|XP_034122843.1|DGUA, LOC117580404|XP_034122842.1|DGUA	LOC110190011|XP_020815969.1|DSER
OG0000102	LOC117586238|XP_034132070.1|DGUA	LOC110177925|XP_020800564.1|DSER
OG0000102	LOC117578519|XP_034119958.1|DGUA	LOC110188958|XP_020814556.1|DSER
OG0000103	LOC117579797|XP_034121756.1|DGUA	LOC110190577|XP_020816824.1|DSER
OG0000103	LOC117587389|XP_034133934.1|DGUA	LOC110185270|XP_020809675.1|DSER
OG0000103	LOC117587388|XP_034133933.1|DGUA	LOC110185268|XP_020809674.1|DSER
OG0000103	LOC117583109|XP_034127185.1|DGUA	LOC110191485|XP_020818009.1|DSER
OG0000104	LOC117588188|XP_034135199.1|DGUA	LOC110183736|XP_020807742.1|DSER
OG0000104	LOC117589106|XP_034136649.1|DGUA	LOC110187637|XP_020812707.1|DSER, LOC110188277|XP_020813630.1|DSER
OG0000105	LOC117589745|XP_034137817.1|DGUA	LOC110185918|XP_020810590.1|DSER
OG0000105	LOC117586422|XP_034132350.1|DGUA	LOC110177255|XP_020799565.1|DSER
OG0000105	LOC117586439|XP_034132368.1|DGUA	LOC110177186|XP_020799440.1|DSER
OG0000105	LOC117586438|XP_034132367.1|DGUA	LOC110177224|XP_020799504.1|DSER
OG0000107	LOC117592386|XP_034141988.1|DGUA	LOC110185500|XP_020810053.1|DSER
OG0000107	LOC117584664|XP_034129583.1|DGUA	LOC110184878|XP_020809183.1|DSER, LOC110179784|XP_020803056.1|DSER, LOC110184875|XP_020809180.1|DSER, LOC110184933|XP_020809237.1|DSER
OG0000107	LOC117592533|XP_034142284.1|DGUA	LOC110185499|XP_020810052.1|DSER, LOC110185492|XP_020810046.1|DSER
OG0000109	LOC117584465|XP_034129274.1|DGUA	LOC110183319|XP_020807224.1|DSER
OG0000110	LOC117579137|XP_034120769.1|DGUA	LOC110176728|XP_020798829.1|DSER
OG0000110	LOC117579140|XP_034120771.1|DGUA	LOC110176727|XP_020798828.1|DSER
OG0000110	LOC117579139|XP_034120770.1|DGUA	LOC110176715|XP_020798814.1|DSER
OG0000110	LOC117579141|XP_034120772.1|DGUA	LOC110176729|XP_020798830.1|DSER
OG0000111	LOC117590789|XP_034139634.1|DGUA	LOC110180114|XP_020803416.1|DSER
OG0000111	LOC117591842|XP_034141099.1|DGUA	LOC110176534|XP_020798578.1|DSER
OG0000112	LOC117588589|XP_034135884.1|DGUA	LOC110176021|XP_020797891.1|DSER, LOC110175993|XP_020797847.1|DSER
OG0000113	LOC117585197|XP_034130465.1|DGUA	LOC110188760|XP_020814262.1|DSER
OG0000114	LOC117582499|XP_034126174.1|DGUA	LOC110179935|XP_020803191.1|DSER, LOC110183971|XP_020807986.1|DSER
OG0000114	LOC117582498|XP_034126173.1|DGUA	LOC110183969|XP_020807983.1|DSER, LOC110179937|XP_020803194.1|DSER
OG0000114	LOC117582497|XP_034126172.1|DGUA	LOC110179936|XP_020803192.1|DSER, LOC110183970|XP_020807984.1|DSER
OG0000116	LOC117585921|XP_034131577.1|DGUA	LOC110186561|XP_020811425.1|DSER
OG0000116	LOC117585923|XP_034131581.1|DGUA	LOC110186560|XP_020811424.1|DSER
OG0000116	LOC117585908|XP_034131558.1|DGUA	LOC110186672|XP_020811597.1|DSER
OG0000116	LOC117585913|XP_034131567.1|DGUA	LOC110186304|XP_020811084.1|DSER
OG0000116	LOC117585918|XP_034131576.1|DGUA	LOC110186689|XP_020811615.1|DSER
OG0000116	LOC117585911|XP_034131564.1|DGUA	LOC110186660|XP_020811583.1|DSER, LOC110186691|XP_020811618.1|DSER
OG0000117	LOC117584691|XP_034129616.1|DGUA	LOC110186010|XP_020810704.1|DSER
OG0000117	LOC117584692|XP_034129617.1|DGUA	LOC110186011|XP_020810706.1|DSER
OG0000117	LOC117584694|XP_034129618.1|DGUA	LOC110186013|XP_020810708.1|DSER
OG0000117	LOC117584696|XP_034129620.1|DGUA	LOC110186015|XP_020810710.1|DSER
OG0000118	LOC117582588|XP_034126325.1|DGUA	LOC110187377|XP_020812426.1|DSER, LOC110187376|XP_020812425.1|DSER
OG0000118	LOC117590401|XP_034138890.1|DGUA	LOC110176919|XP_020799074.1|DSER, LOC110177243|XP_020799549.1|DSER, LOC110191782|XP_020818388.1|DSER, LOC110191765|XP_020818363.1|DSER
OG0000119	LOC117583187|XP_034127279.1|DGUA	LOC110188592|XP_020814014.1|DSER, LOC110188608|XP_020814031.1|DSER
OG0000119	LOC117583191|XP_034127285.1|DGUA	LOC110188489|XP_020813877.1|DSER
OG0000119	LOC117583192|XP_034127286.1|DGUA	LOC110188600|XP_020814022.1|DSER
OG0000120	LOC117588310|XP_034135390.1|DGUA	LOC110178156|XP_020800849.1|DSER
OG0000120	LOC117591909|XP_034141191.1|DGUA	LOC110180259|XP_020803574.1|DSER
OG0000120	LOC117586967|XP_034133233.1|DGUA	LOC110181527|XP_020804963.1|DSER
OG0000121	LOC117590268|XP_034138644.1|DGUA	LOC110184196|XP_020808286.1|DSER
OG0000121	LOC117584909|XP_034129943.1|DGUA	LOC110176499|XP_020798532.1|DSER
OG0000121	LOC117584907|XP_034129942.1|DGUA	LOC110176466|XP_020798484.1|DSER
OG0000122	LOC117582102|XP_034125557.1|DGUA	LOC110182279|XP_020805957.1|DSER
OG0000122	LOC117588393|XP_034135538.1|DGUA	LOC110176072|XP_020797952.1|DSER
OG0000122	LOC117585356|XP_034130696.1|DGUA	LOC110180765|XP_020804107.1|DSER
OG0000122	LOC117581989|XP_034125375.1|DGUA	LOC110179899|XP_020803155.1|DSER, LOC110187522|XP_020812577.1|DSER
OG0000123	LOC117586147|XP_034131933.1|DGUA	LOC110191836|XP_020818461.1|DSER
OG0000123	LOC117586116|XP_034131868.1|DGUA	LOC110191837|XP_020818462.1|DSER
OG0000124	LOC117592304|XP_034141869.1|DGUA	LOC110182095|XP_020805741.1|DSER
OG0000124	LOC117578607|XP_034120092.1|DGUA	LOC110189631|XP_020815432.1|DSER
OG0000124	LOC117578608|XP_034120093.1|DGUA	LOC110189563|XP_020815351.1|DSER, LOC110189632|XP_020815434.1|DSER
OG0000125	LOC117583753|XP_034128164.1|DGUA	LOC110178940|XP_020801897.1|DSER, LOC110186550|XP_020811413.1|DSER
OG0000125	LOC117589767|XP_034137851.1|DGUA	LOC110187741|XP_020812858.1|DSER
OG0000125	LOC117592294|XP_034141852.1|DGUA	LOC110181496|XP_020804927.1|DSER
OG0000127	LOC117586302|XP_034132151.1|DGUA	LOC110188545|XP_020813961.1|DSER
OG0000127	LOC117586442|XP_034132370.1|DGUA	LOC110188623|XP_020814048.1|DSER
OG0000127	LOC117586301|XP_034132149.1|DGUA	LOC110188540|XP_020813949.1|DSER
OG0000127	LOC117586433|XP_034132360.1|DGUA	LOC110188560|XP_020813977.1|DSER
OG0000128	LOC117581834|XP_034125176.1|DGUA	LOC110179318|XP_020802466.1|DSER, LOC110181136|XP_020804467.1|DSER, LOC110180382|XP_020803708.1|DSER, LOC110181119|XP_020804449.1|DSER
OG0000128	LOC117581848|XP_034125197.1|DGUA	LOC110181123|XP_020804454.1|DSER, LOC110181138|XP_020804468.1|DSER, LOC110181122|XP_020804453.1|DSER, LOC110181100|XP_020804430.1|DSER, LOC110181113|XP_020804443.1|DSER, LOC110181121|XP_020804452.1|DSER, LOC110181120|XP_020804450.1|DSER, LOC110181135|XP_020804466.1|DSER
OG0000129	LOC117580643|XP_034123127.1|DGUA	LOC110183494|XP_020807436.1|DSER
OG0000129	LOC117579252|XP_034120930.1|DGUA	LOC110179824|XP_020803088.1|DSER
OG0000129	LOC117587783|XP_034134618.1|DGUA	LOC110177643|XP_020800117.1|DSER
OG0000130	LOC117587114|XP_034133499.1|DGUA	LOC110184738|XP_020809025.1|DSER
OG0000130	LOC117587111|XP_034133495.1|DGUA	LOC110184712|XP_020808991.1|DSER
OG0000130	LOC117587113|XP_034133498.1|DGUA	LOC110184686|XP_020808958.1|DSER
OG0000130	LOC117587112|XP_034133496.1|DGUA	LOC110184737|XP_020809024.1|DSER
OG0000131	LOC117589815|XP_034137935.1|DGUA	LOC110187779|XP_020812906.1|DSER
OG0000132	LOC117582239|XP_034125741.1|DGUA, LOC117581862|XP_034125215.1|DGUA	LOC110187301|XP_020812347.1|DSER
OG0000132	LOC117586091|XP_034131838.1|DGUA	LOC110188245|XP_020813568.1|DSER
OG0000134	LOC117589485|XP_034137338.1|DGUA	LOC110187719|XP_020812822.1|DSER
OG0000134	LOC117580864|XP_034123504.1|DGUA	LOC110182488|XP_020806195.1|DSER
OG0000134	LOC117584812|XP_034129823.1|DGUA	LOC110183406|XP_020807340.1|DSER
OG0000137	LOC117582737|XP_034126559.1|DGUA	LOC110191367|XP_020817876.1|DSER
OG0000137	LOC117588859|XP_034136252.1|DGUA	LOC110178723|XP_020801587.1|DSER
OG0000138	LOC117586701|XP_034132859.1|DGUA	LOC110188322|XP_020813689.1|DSER
OG0000138	LOC117586698|XP_034132856.1|DGUA, LOC117586699|XP_034132858.1|DGUA	LOC110188325|XP_020813692.1|DSER
OG0000138	LOC117586696|XP_034132854.1|DGUA	LOC110188407|XP_020813791.1|DSER
OG0000139	LOC117581998|XP_034125385.1|DGUA, LOC117582245|XP_034125747.1|DGUA, LOC117582244|XP_034125745.1|DGUA	LOC110186087|XP_020810783.1|DSER
OG0000140	LOC117583410|XP_034127589.1|DGUA	LOC110186511|XP_020811367.1|DSER
OG0000141	LOC117589332|XP_034137073.1|DGUA	LOC110189919|XP_020815852.1|DSER
OG0000141	LOC117589333|XP_034137075.1|DGUA	LOC110189883|XP_020815786.1|DSER
OG0000141	LOC117589334|XP_034137077.1|DGUA	LOC110189884|XP_020815789.1|DSER
OG0000141	LOC117589335|XP_034137078.1|DGUA	LOC110190145|XP_020816133.1|DSER
OG0000142	LOC117585694|XP_034131199.1|DGUA	LOC110186134|XP_020810839.1|DSER
