Orthogroup	DGUA.longest_only	DELE.longest_only
OG0000056	LOC117582719|XP_034126535.1|DGUA	LOC108148704|XP_017131344.1|DELE, LOC108148702|XP_017131342.1|DELE, LOC108148701|XP_017131341.1|DELE
OG0000056	LOC117589786|XP_034137875.1|DGUA	LOC108135876|XP_017112266.1|DELE
OG0000056	LOC117589687|XP_034137734.1|DGUA	LOC108135877|XP_017112269.1|DELE
OG0000058	LOC117581983|XP_034125368.1|DGUA	LOC108138709|XP_017116548.1|DELE, LOC108139014|XP_017117106.1|DELE
OG0000058	LOC117588075|XP_034135031.1|DGUA	LOC108150544|XP_017134265.1|DELE
OG0000058	LOC117580786|XP_034123373.1|DGUA	LOC108149860|XP_017133229.1|DELE
OG0000059	LOC117582883|XP_034126847.1|DGUA	LOC108148904|XP_017131709.1|DELE
OG0000059	LOC117583116|XP_034127192.1|DGUA	LOC108148902|XP_017131707.1|DELE
OG0000059	LOC117583225|XP_034127335.1|DGUA	LOC108148903|XP_017131708.1|DELE
OG0000059	LOC117582882|XP_034126846.1|DGUA	LOC108148901|XP_017131706.1|DELE
OG0000059	LOC117582940|XP_034126935.1|DGUA	LOC108148470|XP_017130991.1|DELE
OG0000060	LOC117591001|XP_034139974.1|DGUA	LOC108137714|XP_017115086.1|DELE
OG0000060	LOC117582364|XP_034125913.1|DGUA	LOC108138657|XP_017116487.1|DELE
OG0000060	LOC117586071|XP_034131812.1|DGUA	LOC108137459|XP_017114652.1|DELE
OG0000060	LOC117583542|XP_034127790.1|DGUA	LOC108143025|XP_017122707.1|DELE
OG0000060	LOC117580826|XP_034123438.1|DGUA	LOC108149967|XP_017133376.1|DELE
OG0000061	LOC117584177|XP_034128835.1|DGUA	LOC108138018|XP_017115477.1|DELE
OG0000061	LOC117583930|XP_034128502.1|DGUA	LOC108138006|XP_017115465.1|DELE
OG0000061	LOC117584180|XP_034128838.1|DGUA	LOC108138025|XP_017115485.1|DELE
OG0000062	LOC117590396|XP_034138880.1|DGUA	LOC108136516|XP_017113265.1|DELE
OG0000062	LOC117587653|XP_034134434.1|DGUA	LOC108138778|XP_017116734.1|DELE
OG0000063	LOC117586757|XP_034132957.1|DGUA	LOC108135091|XP_017111151.1|DELE, LOC108135089|XP_017111149.1|DELE
OG0000063	LOC117586756|XP_034132956.1|DGUA	LOC108135090|XP_017111150.1|DELE
OG0000063	LOC117580520|XP_034123004.1|DGUA	LOC108150132|XP_017133588.1|DELE
OG0000063	LOC117579292|XP_034120988.1|DGUA	LOC108150112|XP_017133565.1|DELE
OG0000063	LOC117579291|XP_034120986.1|DGUA	LOC108150366|XP_017133993.1|DELE, LOC108150356|XP_017133979.1|DELE
OG0000065	LOC117583018|XP_034127060.1|DGUA	LOC108134781|XP_017110718.1|DELE
OG0000065	LOC117582935|XP_034126927.1|DGUA	LOC108135129|XP_017111226.1|DELE
OG0000065	LOC117582936|XP_034126928.1|DGUA	LOC108135083|XP_017111141.1|DELE
OG0000065	LOC117582933|XP_034126925.1|DGUA	LOC108135130|XP_017111227.1|DELE
OG0000066	LOC117581501|XP_034124644.1|DGUA	LOC108138418|XP_017116103.1|DELE
OG0000066	LOC117586042|XP_034131778.1|DGUA	LOC108148300|XP_017130771.1|DELE
OG0000066	LOC117582974|XP_034126986.1|DGUA	LOC108148542|XP_017131073.1|DELE
OG0000066	LOC117591066|XP_034140058.1|DGUA	LOC108135204|XP_017111317.1|DELE
OG0000066	LOC117585048|XP_034130198.1|DGUA	LOC108140441|XP_017118660.1|DELE
OG0000066	LOC117587600|XP_034134341.1|DGUA	LOC108135378|XP_017111558.1|DELE
OG0000067	LOC117589502|XP_034137375.1|DGUA	LOC108140552|XP_017118898.1|DELE
OG0000067	LOC117579493|XP_034121284.1|DGUA	LOC108147479|XP_017129518.1|DELE
OG0000067	LOC117591024|XP_034140007.1|DGUA	LOC108141513|XP_017120431.1|DELE
OG0000067	LOC117579492|XP_034121282.1|DGUA	LOC108147383|XP_017129307.1|DELE
OG0000067	LOC117589212|XP_034136847.1|DGUA	LOC108142223|XP_017121430.1|DELE
OG0000068	LOC117580519|XP_034123003.1|DGUA	LOC108135597|XP_017111897.1|DELE
OG0000068	LOC117579302|XP_034121001.1|DGUA, LOC117581720|XP_034124991.1|DGUA	LOC108136670|XP_017113481.1|DELE, LOC108143529|XP_017123510.1|DELE
OG0000068	LOC117581342|XP_034124357.1|DGUA	LOC108144464|XP_017124859.1|DELE
OG0000069	LOC117592210|XP_034141713.1|DGUA	LOC108147571|XP_017129645.1|DELE
OG0000070	LOC117581211|XP_034124075.1|DGUA	LOC108136307|XP_017112891.1|DELE
OG0000070	LOC117587545|XP_034134242.1|DGUA	LOC108138084|XP_017115563.1|DELE
OG0000070	LOC117587797|XP_034134633.1|DGUA	LOC108141686|XP_017120657.1|DELE
OG0000071	LOC117580534|XP_034123019.1|DGUA	LOC108135493|XP_017111725.1|DELE, LOC108135492|XP_017111724.1|DELE
OG0000071	LOC117579680|XP_034121559.1|DGUA	LOC108146757|XP_017128380.1|DELE
OG0000071	LOC117579679|XP_034121558.1|DGUA	LOC108146589|XP_017128100.1|DELE
OG0000072	LOC117592297|XP_034141858.1|DGUA	LOC108137979|XP_017115440.1|DELE
OG0000072	LOC117592384|XP_034141985.1|DGUA	LOC108137893|XP_017115321.1|DELE
OG0000072	LOC117592296|XP_034141857.1|DGUA	LOC108137978|XP_017115439.1|DELE
OG0000073	LOC117578569|XP_034120037.1|DGUA	LOC108144661|XP_017125196.1|DELE
OG0000073	LOC117588625|XP_034135936.1|DGUA	LOC108150393|XP_017134024.1|DELE
OG0000073	LOC117589637|XP_034137623.1|DGUA	LOC108141036|XP_017119625.1|DELE
OG0000074	LOC117587150|XP_034133548.1|DGUA, LOC117587426|XP_034133988.1|DGUA	LOC108142390|XP_017121714.1|DELE
OG0000074	LOC117586962|XP_034133225.1|DGUA	LOC108135696|XP_017112027.1|DELE
OG0000075	LOC117579262|XP_034120946.1|DGUA	LOC108142537|XP_017121952.1|DELE
OG0000075	LOC117579268|XP_034120955.1|DGUA	LOC108142566|XP_017122005.1|DELE
OG0000075	LOC117579272|XP_034120958.1|DGUA	LOC108142541|XP_017121955.1|DELE
OG0000075	LOC117579269|XP_034120956.1|DGUA	LOC108142539|XP_017121953.1|DELE
OG0000076	LOC117579058|XP_034120653.1|DGUA	LOC108145993|XP_017127221.1|DELE
OG0000076	LOC117586443|XP_034132372.1|DGUA, LOC117586418|XP_034132346.1|DGUA	LOC108135055|XP_017111088.1|DELE, LOC108135054|XP_017111087.1|DELE
OG0000076	LOC117590327|XP_034138711.1|DGUA	LOC108134879|XP_017110865.1|DELE
OG0000076	LOC117590326|XP_034138710.1|DGUA	LOC108134878|XP_017110863.1|DELE
OG0000077	LOC117583765|XP_034128208.1|DGUA	LOC108143053|XP_017122754.1|DELE
OG0000077	LOC117578654|XP_034120163.1|DGUA	LOC108144573|XP_017125051.1|DELE
OG0000077	LOC117583686|XP_034128052.1|DGUA	LOC108148773|XP_017131468.1|DELE
OG0000078	LOC117581097|XP_034123881.1|DGUA	LOC108143331|XP_017123140.1|DELE
OG0000078	LOC117588902|XP_034136350.1|DGUA	LOC108146642|XP_017128176.1|DELE
OG0000078	LOC117586436|XP_034132364.1|DGUA	LOC108141001|XP_017119564.1|DELE
OG0000078	LOC117588496|XP_034135697.1|DGUA	LOC108144954|XP_017125592.1|DELE
OG0000078	LOC117581264|XP_034124165.1|DGUA	LOC108136186|XP_017112673.1|DELE
OG0000079	LOC117582616|XP_034126381.1|DGUA	LOC108134678|XP_017110564.1|DELE, LOC108134679|XP_017110565.1|DELE
OG0000079	LOC117582615|XP_034126380.1|DGUA	LOC108134696|XP_017110582.1|DELE
OG0000080	LOC117592694|XP_034142549.1|DGUA, LOC117584421|XP_034129184.1|DGUA, LOC117580573|XP_034123072.1|DGUA	LOC108144727|XP_017125313.1|DELE, LOC108144830|XP_017125456.1|DELE
OG0000080	LOC117586467|XP_034132445.1|DGUA	LOC108144561|XP_017125028.1|DELE
OG0000081	LOC117586955|XP_034133218.1|DGUA	LOC108146394|XP_017127879.1|DELE
OG0000082	LOC117582225|XP_034125728.1|DGUA	LOC108137556|XP_017114771.1|DELE
OG0000082	LOC117584905|XP_034129938.1|DGUA	LOC108137394|XP_017114542.1|DELE
OG0000082	LOC117589906|XP_034138069.1|DGUA	LOC108139183|XP_017117297.1|DELE, LOC108139182|XP_017117296.1|DELE
OG0000083	LOC117584370|XP_034129100.1|DGUA	LOC108141924|XP_017121037.1|DELE
OG0000083	LOC117591765|XP_034140968.1|DGUA, LOC117584781|XP_034129778.1|DGUA	LOC108142089|XP_017121272.1|DELE, LOC108141663|XP_017120626.1|DELE
OG0000083	LOC117584140|XP_034128787.1|DGUA	LOC108141923|XP_017121035.1|DELE
OG0000084	LOC117584511|XP_034129342.1|DGUA	LOC108145181|XP_017125909.1|DELE
OG0000084	LOC117587100|XP_034133482.1|DGUA	LOC108141471|XP_017120366.1|DELE
OG0000085	LOC117584787|XP_034129794.1|DGUA	LOC108149597|XP_017132778.1|DELE
OG0000085	LOC117592682|XP_034142535.1|DGUA	LOC108136184|XP_017112675.1|DELE
OG0000085	LOC117592638|XP_034142472.1|DGUA	LOC108149649|XP_017132878.1|DELE, LOC108149675|XP_017132911.1|DELE, LOC108149650|XP_017132879.1|DELE, LOC108149655|XP_017132884.1|DELE
OG0000085	LOC117584775|XP_034129774.1|DGUA	LOC108149598|XP_017132782.1|DELE
OG0000086	LOC117591981|XP_034141311.1|DGUA	LOC108145443|XP_017126361.1|DELE
OG0000087	LOC117587854|XP_034134711.1|DGUA	LOC108141653|XP_017120612.1|DELE
OG0000087	LOC117590892|XP_034139815.1|DGUA	LOC108138695|XP_017116529.1|DELE
OG0000087	LOC117587527|XP_034134219.1|DGUA	LOC108141784|XP_017120782.1|DELE
OG0000088	LOC117591442|XP_034140602.1|DGUA	LOC108145086|XP_017125761.1|DELE
OG0000088	LOC117591452|XP_034140612.1|DGUA	LOC108138348|XP_017116006.1|DELE
OG0000088	LOC117579316|XP_034121020.1|DGUA	LOC108150137|XP_017133592.1|DELE
OG0000088	LOC117578545|XP_034120007.1|DGUA	LOC108144703|XP_017125283.1|DELE
OG0000088	LOC117579295|XP_034120991.1|DGUA	LOC108150155|XP_017133613.1|DELE
OG0000089	LOC117586065|XP_034131804.1|DGUA	LOC108141125|XP_017119833.1|DELE
OG0000089	LOC117580023|XP_034122138.1|DGUA	LOC108150208|XP_017133709.1|DELE
OG0000090	LOC117592026|XP_034141376.1|DGUA	LOC108141353|XP_017120159.1|DELE
OG0000090	LOC117592024|XP_034141370.1|DGUA	LOC108141325|XP_017120093.1|DELE
OG0000090	LOC117579331|XP_034121048.1|DGUA	LOC108146219|XP_017127627.1|DELE
OG0000090	LOC117587279|XP_034133756.1|DGUA	LOC108145938|XP_017127135.1|DELE
OG0000091	LOC117582702|XP_034126503.1|DGUA	LOC108148708|XP_017131350.1|DELE
OG0000091	LOC117584351|XP_034129075.1|DGUA	LOC108138282|XP_017115927.1|DELE
OG0000091	LOC117589947|XP_034138129.1|DGUA	LOC108136749|XP_017113584.1|DELE
OG0000091	LOC117589742|XP_034137813.1|DGUA	LOC108136955|XP_017113929.1|DELE
OG0000092	LOC117585928|XP_034131585.1|DGUA	LOC108144026|XP_017124146.1|DELE
OG0000092	LOC117585910|XP_034131563.1|DGUA	LOC108144083|XP_017124223.1|DELE
OG0000092	LOC117585924|XP_034131582.1|DGUA	LOC108144092|XP_017124235.1|DELE
OG0000093	LOC117581781|XP_034125096.1|DGUA	LOC108149483|XP_017132590.1|DELE, LOC108149273|XP_017132205.1|DELE
OG0000093	LOC117591822|XP_034141050.1|DGUA	LOC108144381|XP_017124644.1|DELE, LOC108144383|XP_017124647.1|DELE
OG0000093	LOC117590334|XP_034138719.1|DGUA	LOC108136649|XP_017113461.1|DELE
OG0000094	LOC117579446|XP_034121226.1|DGUA	LOC108150099|XP_017133552.1|DELE
OG0000094	LOC117583138|XP_034127220.1|DGUA	LOC108148190|XP_017130585.1|DELE
OG0000095	LOC117591564|XP_034140767.1|DGUA	LOC108141591|XP_017120528.1|DELE
OG0000096	LOC117583520|XP_034127757.1|DGUA	LOC108138746|XP_017116635.1|DELE
OG0000096	LOC117583521|XP_034127758.1|DGUA	LOC108138284|XP_017115929.1|DELE
OG0000096	LOC117589840|XP_034137983.1|DGUA	LOC108140674|XP_017119108.1|DELE
OG0000096	LOC117587944|XP_034134834.1|DGUA	LOC108138624|XP_017116401.1|DELE
OG0000097	LOC117580541|XP_034123026.1|DGUA, LOC117579468|XP_034121248.1|DGUA	LOC108135535|XP_017111770.1|DELE
OG0000097	LOC117580542|XP_034123027.1|DGUA	LOC108135537|XP_017111773.1|DELE
OG0000097	LOC117579430|XP_034121203.1|DGUA	LOC108135517|XP_017111751.1|DELE, LOC108135518|XP_017111752.1|DELE
OG0000098	LOC117583017|XP_034127059.1|DGUA	LOC108134780|XP_017110717.1|DELE
OG0000099	LOC117581162|XP_034123995.1|DGUA	LOC108136221|XP_017112731.1|DELE
OG0000099	LOC117580852|XP_034123490.1|DGUA	LOC108136166|XP_017112652.1|DELE
OG0000099	LOC117580660|XP_034123163.1|DGUA	LOC108136339|XP_017112932.1|DELE
OG0000100	LOC117584649|XP_034129959.1|DGUA	LOC108144339|XP_017124551.1|DELE
OG0000100	LOC117585068|XP_034130221.1|DGUA, LOC117589869|XP_034138028.1|DGUA	LOC108139231|XP_017117387.1|DELE
OG0000102	LOC117586238|XP_034132070.1|DGUA	LOC108144533|XP_017124982.1|DELE
OG0000102	LOC117578519|XP_034119958.1|DGUA	LOC108145434|XP_017126345.1|DELE
OG0000103	LOC117579797|XP_034121756.1|DGUA	LOC108150149|XP_017133604.1|DELE
OG0000103	LOC117587389|XP_034133934.1|DGUA	LOC108135601|XP_017111902.1|DELE
OG0000103	LOC117587388|XP_034133933.1|DGUA	LOC108135599|XP_017111899.1|DELE
OG0000103	LOC117583109|XP_034127185.1|DGUA	LOC108144606|XP_017125116.1|DELE
OG0000104	LOC117588188|XP_034135199.1|DGUA	LOC108141735|XP_017120717.1|DELE
OG0000104	LOC117589106|XP_034136649.1|DGUA	LOC108145705|XP_017126755.1|DELE
OG0000105	LOC117589745|XP_034137817.1|DGUA	LOC108136674|XP_017113486.1|DELE, LOC108136167|XP_017112653.1|DELE, LOC108136675|XP_017113487.1|DELE, LOC108150095|XP_017133547.1|DELE
OG0000105	LOC117586422|XP_034132350.1|DGUA	LOC108143740|XP_017123762.1|DELE
OG0000105	LOC117586439|XP_034132368.1|DGUA	LOC108143955|XP_017124042.1|DELE
OG0000105	LOC117586438|XP_034132367.1|DGUA	LOC108143741|XP_017123763.1|DELE
OG0000107	LOC117592386|XP_034141988.1|DGUA	LOC108135376|XP_017111556.1|DELE
OG0000107	LOC117584664|XP_034129583.1|DGUA	LOC108150406|XP_017134052.1|DELE, LOC108150407|XP_017134054.1|DELE, LOC108150451|XP_017134100.1|DELE
OG0000107	LOC117592533|XP_034142284.1|DGUA	LOC108135377|XP_017111557.1|DELE, LOC108140848|XP_017119321.1|DELE
OG0000109	LOC117584465|XP_034129274.1|DGUA	LOC108142059|XP_017121232.1|DELE
OG0000110	LOC117579137|XP_034120769.1|DGUA	LOC108142251|XP_017121459.1|DELE
OG0000110	LOC117579140|XP_034120771.1|DGUA	LOC108142847|XP_017122405.1|DELE
OG0000110	LOC117579139|XP_034120770.1|DGUA	LOC108142851|XP_017122408.1|DELE
OG0000110	LOC117579141|XP_034120772.1|DGUA	LOC108142800|XP_017122344.1|DELE
OG0000111	LOC117590789|XP_034139634.1|DGUA	LOC108143602|XP_017123614.1|DELE
OG0000111	LOC117580091|XP_034122239.1|DGUA	LOC108143335|XP_017123143.1|DELE, LOC108145905|XP_017127098.1|DELE
OG0000111	LOC117591842|XP_034141099.1|DGUA	LOC108143305|XP_017123108.1|DELE
OG0000112	LOC117590951|XP_034139890.1|DGUA	LOC108147660|XP_017129832.1|DELE
OG0000112	LOC117588589|XP_034135884.1|DGUA	LOC108145153|XP_017125862.1|DELE, LOC108143829|XP_017123866.1|DELE
OG0000113	LOC117585197|XP_034130465.1|DGUA	LOC108148204|XP_017130600.1|DELE, LOC108148205|XP_017130601.1|DELE
OG0000113	LOC117585201|XP_034130470.1|DGUA	LOC108138199|XP_017115809.1|DELE
OG0000114	LOC117582499|XP_034126174.1|DGUA	LOC108138086|XP_017115561.1|DELE
OG0000114	LOC117582498|XP_034126173.1|DGUA	LOC108138081|XP_017115558.1|DELE
OG0000114	LOC117582497|XP_034126172.1|DGUA	LOC108138085|XP_017115560.1|DELE
OG0000116	LOC117585921|XP_034131577.1|DGUA	LOC108143885|XP_017123948.1|DELE
OG0000116	LOC117585923|XP_034131581.1|DGUA	LOC108135162|XP_017111274.1|DELE, LOC108143883|XP_017123945.1|DELE
OG0000116	LOC117585913|XP_034131567.1|DGUA	LOC108143884|XP_017123947.1|DELE
OG0000116	LOC117585918|XP_034131576.1|DGUA	LOC108143891|XP_017123953.1|DELE
OG0000116	LOC117585911|XP_034131564.1|DGUA	LOC108143882|XP_017123943.1|DELE
OG0000117	LOC117584691|XP_034129616.1|DGUA	LOC108149302|XP_017132242.1|DELE
OG0000117	LOC117584692|XP_034129617.1|DGUA	LOC108149304|XP_017132243.1|DELE
OG0000117	LOC117584694|XP_034129618.1|DGUA	LOC108149305|XP_017132244.1|DELE
OG0000117	LOC117584696|XP_034129620.1|DGUA	LOC108149307|XP_017132247.1|DELE
OG0000118	LOC117582588|XP_034126325.1|DGUA	LOC108148033|XP_017130362.1|DELE, LOC108147816|XP_017130059.1|DELE
OG0000118	LOC117590401|XP_034138890.1|DGUA	LOC108144956|XP_017125590.1|DELE, LOC108149318|XP_017132266.1|DELE
OG0000119	LOC117583187|XP_034127279.1|DGUA	LOC108135133|XP_017111230.1|DELE
OG0000119	LOC117583191|XP_034127285.1|DGUA	LOC108135026|XP_017111046.1|DELE
OG0000119	LOC117583192|XP_034127286.1|DGUA	LOC108135059|XP_017111091.1|DELE
OG0000120	LOC117588310|XP_034135390.1|DGUA	LOC108137071|XP_017114066.1|DELE
OG0000120	LOC117591909|XP_034141191.1|DGUA	LOC108144394|XP_017124663.1|DELE
OG0000120	LOC117586967|XP_034133233.1|DGUA	LOC108146325|XP_017127777.1|DELE
OG0000121	LOC117590268|XP_034138644.1|DGUA	LOC108137437|XP_017114591.1|DELE
OG0000121	LOC117584909|XP_034129943.1|DGUA	LOC108139344|XP_017117557.1|DELE
OG0000121	LOC117584907|XP_034129942.1|DGUA	LOC108139343|XP_017117556.1|DELE
OG0000122	LOC117582102|XP_034125557.1|DGUA	LOC108147769|XP_017129988.1|DELE
OG0000122	LOC117588393|XP_034135538.1|DGUA	LOC108142313|XP_017121554.1|DELE
OG0000122	LOC117585356|XP_034130696.1|DGUA	LOC108141307|XP_017120063.1|DELE
OG0000122	LOC117581989|XP_034125375.1|DGUA	LOC108149198|XP_017132117.1|DELE
OG0000123	LOC117586147|XP_034131933.1|DGUA	LOC108148237|XP_017130642.1|DELE, LOC108148236|XP_017130640.1|DELE
OG0000123	LOC117586116|XP_034131868.1|DGUA	LOC108148239|XP_017130644.1|DELE
OG0000124	LOC117592304|XP_034141869.1|DGUA	LOC108144356|XP_017124607.1|DELE
OG0000124	LOC117578607|XP_034120092.1|DGUA	LOC108145410|XP_017126299.1|DELE
OG0000124	LOC117578608|XP_034120093.1|DGUA	LOC108145353|XP_017126231.1|DELE
OG0000125	LOC117583753|XP_034128164.1|DGUA	LOC108148774|XP_017131471.1|DELE
OG0000125	LOC117589767|XP_034137851.1|DGUA	LOC108136899|XP_017113845.1|DELE
OG0000125	LOC117592294|XP_034141852.1|DGUA	LOC108137934|XP_017115375.1|DELE
OG0000126	LOC117579486|XP_034121276.1|DGUA, LOC117582140|XP_034125615.1|DGUA	LOC108148524|XP_017131051.1|DELE
OG0000127	LOC117586302|XP_034132151.1|DGUA	LOC108141207|XP_017119944.1|DELE
OG0000127	LOC117586442|XP_034132370.1|DGUA	LOC108140979|XP_017119537.1|DELE
OG0000127	LOC117586301|XP_034132149.1|DGUA	LOC108141206|XP_017119942.1|DELE
OG0000127	LOC117586433|XP_034132360.1|DGUA	LOC108141242|XP_017119988.1|DELE
OG0000128	LOC117581834|XP_034125176.1|DGUA	LOC108145252|XP_017126018.1|DELE
OG0000128	LOC117581848|XP_034125197.1|DGUA	LOC108141660|XP_017120618.1|DELE, LOC108145226|XP_017125977.1|DELE
OG0000129	LOC117580643|XP_034123127.1|DGUA	LOC108138513|XP_017116247.1|DELE
OG0000129	LOC117579252|XP_034120930.1|DGUA	LOC108150127|XP_017133582.1|DELE
OG0000129	LOC117587783|XP_034134618.1|DGUA	LOC108141963|XP_017121097.1|DELE
OG0000130	LOC117587114|XP_034133499.1|DGUA	LOC108142383|XP_017121706.1|DELE
OG0000130	LOC117587111|XP_034133495.1|DGUA	LOC108142691|XP_017122189.1|DELE
OG0000130	LOC117587113|XP_034133498.1|DGUA	LOC108142382|XP_017121705.1|DELE
OG0000130	LOC117587112|XP_034133496.1|DGUA	LOC108142380|XP_017121704.1|DELE
OG0000131	LOC117589815|XP_034137935.1|DGUA	LOC108149907|XP_017133301.1|DELE
OG0000132	LOC117582239|XP_034125741.1|DGUA, LOC117581862|XP_034125215.1|DGUA	LOC108138353|XP_017116013.1|DELE
OG0000132	LOC117586091|XP_034131838.1|DGUA	LOC108136780|XP_017113631.1|DELE
OG0000134	LOC117589485|XP_034137338.1|DGUA	LOC108135231|XP_017111382.1|DELE
OG0000134	LOC117580864|XP_034123504.1|DGUA	LOC108149954|XP_017133359.1|DELE
OG0000134	LOC117584812|XP_034129823.1|DGUA	LOC108135330|XP_017111507.1|DELE
OG0000137	LOC117582737|XP_034126559.1|DGUA	LOC108148293|XP_017130752.1|DELE
OG0000137	LOC117588859|XP_034136252.1|DGUA	LOC108142433|XP_017121783.1|DELE
OG0000138	LOC117586701|XP_034132859.1|DGUA	LOC108143794|XP_017123806.1|DELE
OG0000138	LOC117586698|XP_034132856.1|DGUA, LOC117586699|XP_034132858.1|DGUA	LOC108144076|XP_017124215.1|DELE
OG0000138	LOC117586696|XP_034132854.1|DGUA	LOC108144086|XP_017124228.1|DELE
OG0000139	LOC117581998|XP_034125385.1|DGUA, LOC117582245|XP_034125747.1|DGUA, LOC117582244|XP_034125745.1|DGUA	LOC108134962|XP_017110976.1|DELE
OG0000140	LOC117583410|XP_034127589.1|DGUA	LOC108148775|XP_017131473.1|DELE
OG0000141	LOC117589332|XP_034137073.1|DGUA	LOC108147394|XP_017129319.1|DELE
OG0000141	LOC117589333|XP_034137075.1|DGUA	LOC108147460|XP_017129480.1|DELE
OG0000141	LOC117589334|XP_034137077.1|DGUA	LOC108147461|XP_017129482.1|DELE
OG0000141	LOC117589335|XP_034137078.1|DGUA	LOC108147462|XP_017129483.1|DELE
OG0000142	LOC117585694|XP_034131199.1|DGUA	LOC108139146|XP_017117253.1|DELE
OG0000142	LOC117590199|XP_034138533.1|DGUA	LOC108134990|XP_017111012.1|DELE
OG0000142	LOC117588458|XP_034135635.1|DGUA	LOC108136437|XP_017113085.1|DELE
OG0000143	LOC117579028|XP_034120604.1|DGUA	LOC108135695|XP_017112026.1|DELE
OG0000143	LOC117579031|XP_034120607.1|DGUA	LOC108135691|XP_017112022.1|DELE
OG0000144	LOC117585409|XP_034130768.1|DGUA	LOC108135152|XP_017111265.1|DELE
OG0000144	LOC117590246|XP_034138608.1|DGUA	LOC108135421|XP_017111634.1|DELE
OG0000144	LOC117584066|XP_034128699.1|DGUA	LOC108137776|XP_017115173.1|DELE
OG0000145	LOC117580967|XP_034123648.1|DGUA	LOC108137321|XP_017114435.1|DELE
OG0000145	LOC117582226|XP_034125724.1|DGUA	LOC108150411|XP_017134058.1|DELE
OG0000147	LOC117583999|XP_034128619.1|DGUA	LOC108138203|XP_017115811.1|DELE
OG0000147	LOC117582746|XP_034126577.1|DGUA	LOC108148352|XP_017130857.1|DELE
OG0000147	LOC117582747|XP_034126578.1|DGUA	LOC108148353|XP_017130858.1|DELE
OG0000148	LOC117582434|XP_034126028.1|DGUA	LOC108134721|XP_017110611.1|DELE
OG0000148	LOC117588221|XP_034135257.1|DGUA	LOC108141972|XP_017121112.1|DELE
OG0000149	LOC117588085|XP_034135045.1|DGUA	LOC108149372|XP_017132368.1|DELE
OG0000149	LOC117581583|XP_034124825.1|DGUA	LOC108147714|XP_017129926.1|DELE
OG0000150	LOC117582222|XP_034125721.1|DGUA	LOC108147774|XP_017129992.1|DELE
OG0000150	LOC117582223|XP_034125722.1|DGUA	LOC108147902|XP_017130151.1|DELE
OG0000150	LOC117582365|XP_034125914.1|DGUA	LOC108147901|XP_017130150.1|DELE
OG0000151	LOC117587222|XP_034133673.1|DGUA	LOC108142256|XP_017121465.1|DELE
OG0000151	LOC117587226|XP_034133679.1|DGUA	LOC108142289|XP_017121527.1|DELE
OG0000151	LOC117587225|XP_034133678.1|DGUA	LOC108142270|XP_017121482.1|DELE
OG0000151	LOC117586870|XP_034133058.1|DGUA	LOC108142662|XP_017122153.1|DELE
OG0000153	LOC117589779|XP_034137867.1|DGUA	LOC108139370|XP_017117584.1|DELE
OG0000153	LOC117589704|XP_034137758.1|DGUA	LOC108139135|XP_017117237.1|DELE, LOC108139379|XP_017117594.1|DELE
OG0000153	LOC117589705|XP_034137759.1|DGUA	LOC108139372|XP_017117588.1|DELE
OG0000154	LOC117585351|XP_034130686.1|DGUA	LOC108148655|XP_017131279.1|DELE
OG0000154	LOC117584922|XP_034129963.1|DGUA	LOC108148648|XP_017131266.1|DELE
OG0000154	LOC117580197|XP_034122464.1|DGUA	LOC108136063|XP_017112496.1|DELE
OG0000155	LOC117579730|XP_034121618.1|DGUA	LOC108142306|XP_017121546.1|DELE
OG0000155	LOC117579513|XP_034121310.1|DGUA	LOC108142266|XP_017121478.1|DELE
OG0000155	LOC117579431|XP_034121204.1|DGUA	LOC108142307|XP_017121547.1|DELE
OG0000157	LOC117578614|XP_034120104.1|DGUA, LOC117578613|XP_034120103.1|DGUA, LOC117578612|XP_034120100.1|DGUA, LOC117591727|XP_034140934.1|DGUA	LOC108145388|XP_017126272.1|DELE, LOC108145390|XP_017126274.1|DELE
OG0000157	LOC117578615|XP_034120105.1|DGUA	LOC108145497|XP_017126445.1|DELE
OG0000158	LOC117579769|XP_034121719.1|DGUA	LOC108144982|XP_017125624.1|DELE
OG0000158	LOC117579414|XP_034121184.1|DGUA	LOC108146654|XP_017128188.1|DELE
OG0000159	LOC117589013|XP_034136524.1|DGUA	LOC108150562|XP_017134285.1|DELE
OG0000159	LOC117580574|XP_034123068.1|DGUA	LOC108135608|XP_017111911.1|DELE
OG0000159	LOC117579521|XP_034121320.1|DGUA	LOC108136109|XP_017112576.1|DELE
OG0000160	LOC117585809|XP_034131420.1|DGUA	LOC108144015|XP_017124129.1|DELE
OG0000160	LOC117585807|XP_034131416.1|DGUA	LOC108144001|XP_017124110.1|DELE
OG0000161	LOC117588975|XP_034136453.1|DGUA	LOC108146262|XP_017127691.1|DELE
OG0000161	LOC117590986|XP_034139952.1|DGUA	LOC108137762|XP_017115153.1|DELE
OG0000162	LOC117584558|XP_034129407.1|DGUA	LOC108146617|XP_017128152.1|DELE, LOC108145765|XP_017126822.1|DELE, LOC108135191|XP_017111301.1|DELE
