Orthogroup	CPIP.longest_only	AALB.longest_only
OG0000074	LOC120423023|XP_039442600.1|CPIP, LOC120423018|XP_039442593.1|CPIP, LOC120423020|XP_039442594.1|CPIP, LOC120423021|XP_039442595.1|CPIP, LOC120423005|XP_039442562.1|CPIP, LOC120423030|XP_039442605.1|CPIP, LOC120428411|XP_039449358.1|CPIP, LOC120420019|XP_039438857.1|CPIP	LOC118462489|XP_035784094.1|AALB, LOC118462490|XP_035784095.1|AALB, LOC118462491|XP_035784096.1|AALB, LOC118462492|XP_035784098.1|AALB, LOC118465572|XP_035789827.1|AALB, LOC118465573|XP_035789828.1|AALB, LOC118462925|XP_035784926.1|AALB
OG0000074	LOC120428388|XP_039449320.1|CPIP, LOC120428410|XP_039449357.1|CPIP, LOC120428409|XP_039449356.1|CPIP, LOC120427610|XP_039448425.1|CPIP	LOC118465722|XP_035790060.1|AALB, LOC118463415|XP_035785860.1|AALB, LOC118463299|XP_035785677.1|AALB, LOC118464633|XP_035787972.1|AALB, LOC118465280|XP_035789213.1|AALB, LOC118463180|XP_035785487.1|AALB
OG0000076	LOC120414119|XP_039431083.1|CPIP	LOC118462886|XP_035784863.1|AALB
OG0000076	LOC120419152|XP_039437732.1|CPIP	LOC118456474|XP_035773167.1|AALB
OG0000077	LOC120428195|XP_039449110.1|CPIP	LOC118467920|XP_035794755.1|AALB
OG0000077	LOC120425394|XP_039445844.1|CPIP	LOC118463835|XP_035786622.1|AALB
OG0000077	LOC120420744|XP_039439774.1|CPIP	LOC118466147|XP_035791003.1|AALB
OG0000077	LOC120418321|XP_039436585.1|CPIP	LOC118465737|XP_035790092.1|AALB
OG0000078	LOC120426652|XP_039447380.1|CPIP, LOC120417056|XP_039434945.1|CPIP	LOC118456476|XP_035773179.1|AALB
OG0000080	LOC120423909|XP_039443823.1|CPIP, LOC120417736|XP_039435828.1|CPIP, LOC120419918|XP_039438719.1|CPIP, LOC120428681|XP_039449670.1|CPIP	LOC118463760|XP_035786467.1|AALB
OG0000080	LOC120423702|XP_039443538.1|CPIP	LOC118467641|XP_035794260.1|AALB
OG0000080	LOC120429653|XP_039450613.1|CPIP	LOC118464111|XP_035787092.1|AALB
OG0000080	LOC120419665|XP_039438362.1|CPIP, LOC120432076|XP_039453147.1|CPIP	LOC118460320|XP_035780425.1|AALB
OG0000080	LOC120431515|XP_039452549.1|CPIP	LOC118460319|XP_035780424.1|AALB
OG0000081	LOC120420364|XP_039439300.1|CPIP, LOC120413921|XP_039430834.1|CPIP, LOC120419484|XP_039438103.1|CPIP, LOC120419509|XP_039438142.1|CPIP, LOC120417402|XP_039435375.1|CPIP, LOC120416569|XP_039434237.1|CPIP, LOC120432552|XP_039453714.1|CPIP, LOC120432553|XP_039453716.1|CPIP, LOC120425827|XP_039446379.1|CPIP, LOC120416714|XP_039434471.1|CPIP, LOC120425835|XP_039446389.1|CPIP, LOC120416684|XP_039434436.1|CPIP, LOC120426653|XP_039447381.1|CPIP, LOC120412647|XP_039429135.1|CPIP, LOC120432551|XP_039453713.1|CPIP	LOC118467883|XP_035794688.1|AALB, LOC118467885|XP_035794689.1|AALB
OG0000081	LOC120430206|XP_039451218.1|CPIP, LOC120427780|XP_039448635.1|CPIP	LOC118464126|XP_035787112.1|AALB
OG0000082	LOC120417717|XP_039435802.1|CPIP	LOC118461897|XP_035783644.1|AALB, LOC118461898|XP_035783645.1|AALB
OG0000083	LOC120420972|XP_039440038.1|CPIP	LOC118457381|XP_035774809.1|AALB
OG0000083	LOC120420970|XP_039440036.1|CPIP	LOC118457852|XP_035775635.1|AALB, LOC118457853|XP_035775636.1|AALB
OG0000084	LOC120431045|XP_039452131.1|CPIP	LOC118464662|XP_035788063.1|AALB
OG0000084	LOC120417385|XP_039435338.1|CPIP, LOC120417417|XP_039435394.1|CPIP	LOC118460417|XP_035780598.1|AALB
OG0000084	LOC120417391|XP_039435346.1|CPIP	LOC118464572|XP_035787906.1|AALB, LOC118464665|XP_035788069.1|AALB
OG0000084	LOC120424545|XP_039444643.1|CPIP, LOC120424544|XP_039444642.1|CPIP, LOC120422454|XP_039441832.1|CPIP, LOC120424528|XP_039444621.1|CPIP, LOC120424522|XP_039444615.1|CPIP, LOC120426597|XP_039447322.1|CPIP, LOC120424525|XP_039444619.1|CPIP, LOC120424523|XP_039444617.1|CPIP, LOC120424526|XP_039444620.1|CPIP, LOC120424524|XP_039444618.1|CPIP, LOC120423778|XP_039443631.1|CPIP	LOC118463937|XP_035786798.1|AALB
OG0000085	LOC120419755|XP_039438513.1|CPIP	LOC118463156|XP_035785432.1|AALB
OG0000085	LOC120418894|XP_039437359.1|CPIP	LOC118467757|XP_035794478.1|AALB
OG0000086	LOC120419495|XP_039438120.1|CPIP	LOC118467052|XP_035792946.1|AALB
OG0000087	LOC120431959|XP_039453027.1|CPIP, LOC120424926|XP_039445151.1|CPIP, LOC120424893|XP_039445115.1|CPIP, LOC120431961|XP_039453029.1|CPIP, LOC120431960|XP_039453028.1|CPIP, LOC120424925|XP_039445150.1|CPIP, LOC120424892|XP_039445113.1|CPIP	LOC118461776|XP_035783398.1|AALB
OG0000087	LOC120424924|XP_039445149.1|CPIP	LOC118461322|XP_035782419.1|AALB, LOC118461763|XP_035783391.1|AALB
OG0000088	LOC120424171|XP_039444162.1|CPIP	LOC118462894|XP_035784880.1|AALB
OG0000089	LOC120414898|XP_039432159.1|CPIP	LOC118464755|XP_035788267.1|AALB, LOC118458513|XP_035776977.1|AALB
OG0000089	LOC120415074|XP_039432408.1|CPIP	LOC118465461|XP_035789653.1|AALB
OG0000089	LOC120419960|XP_039438755.1|CPIP, LOC120419983|XP_039438795.1|CPIP	LOC118462651|XP_035784397.1|AALB, LOC118467873|XP_035794676.1|AALB
OG0000089	LOC120427020|XP_039447813.1|CPIP, LOC120422490|XP_039441881.1|CPIP	LOC118458730|XP_035777392.1|AALB
OG0000090	LOC120421682|XP_039440847.1|CPIP	LOC118465859|XP_035790384.1|AALB
OG0000090	LOC120421690|XP_039440861.1|CPIP, LOC120426406|XP_039447096.1|CPIP	LOC118464436|XP_035787701.1|AALB
OG0000090	LOC120421699|XP_039440871.1|CPIP	LOC118464435|XP_035787700.1|AALB
OG0000091	LOC120425404|XP_039445863.1|CPIP	LOC118468298|XP_035794920.1|AALB
OG0000091	LOC120420850|XP_039439900.1|CPIP	LOC118461078|XP_035781864.1|AALB
OG0000091	LOC120424933|XP_039445164.1|CPIP	LOC118461077|XP_035781863.1|AALB
OG0000092	LOC120413009|XP_039429594.1|CPIP	LOC118457781|XP_035775518.1|AALB
OG0000092	LOC120412967|XP_039429549.1|CPIP	LOC118457780|XP_035775515.1|AALB
OG0000093	LOC120423404|XP_039443137.1|CPIP	LOC118468732|XP_035795763.1|AALB
OG0000093	LOC120419578|XP_039438236.1|CPIP	LOC118462485|XP_035784085.1|AALB
OG0000094	LOC120425648|XP_039446167.1|CPIP, LOC120425708|XP_039446241.1|CPIP, LOC120431494|XP_039452533.1|CPIP, LOC120425701|XP_039446230.1|CPIP, LOC120421037|XP_039440109.1|CPIP, LOC120421043|XP_039440120.1|CPIP, LOC120413857|XP_039430748.1|CPIP, LOC120421039|XP_039440116.1|CPIP, LOC120412371|XP_039428726.1|CPIP, LOC120412378|XP_039428738.1|CPIP, LOC120430436|XP_039451481.1|CPIP, LOC120423072|XP_039442676.1|CPIP, LOC120430435|XP_039451480.1|CPIP, LOC120430433|XP_039451478.1|CPIP	LOC118466575|XP_035792014.1|AALB
OG0000094	LOC120430651|XP_039451691.1|CPIP	LOC118460828|XP_035781369.1|AALB
OG0000098	LOC120423046|XP_039442653.1|CPIP, LOC120423055|XP_039442660.1|CPIP	LOC118458982|XP_035777873.1|AALB
OG0000098	LOC120426499|XP_039447204.1|CPIP	LOC118464703|XP_035788120.1|AALB
OG0000098	LOC120426507|XP_039447212.1|CPIP, LOC120414944|XP_039432210.1|CPIP, LOC120426495|XP_039447198.1|CPIP, LOC120414945|XP_039432211.1|CPIP, LOC120426509|XP_039447214.1|CPIP, LOC120426494|XP_039447197.1|CPIP, LOC120426508|XP_039447213.1|CPIP	LOC118464704|XP_035788121.1|AALB, LOC118464701|XP_035788118.1|AALB, LOC118464705|XP_035788122.1|AALB
OG0000099	LOC120414384|XP_039431493.1|CPIP, LOC120414385|XP_039431494.1|CPIP	LOC118460308|XP_035780403.1|AALB
OG0000099	LOC120414418|XP_039431532.1|CPIP	LOC118460316|XP_035780419.1|AALB
OG0000101	LOC120427216|XP_039448015.1|CPIP	LOC118462817|XP_035784730.1|AALB
OG0000102	LOC120413414|XP_039430153.1|CPIP, LOC120413405|XP_039430144.1|CPIP	LOC118464146|XP_035787145.1|AALB
OG0000102	LOC120413423|XP_039430169.1|CPIP, LOC120417857|XP_039436011.1|CPIP	LOC118465171|XP_035789026.1|AALB
OG0000102	LOC120432492|XP_039453640.1|CPIP	LOC118457482|XP_035775000.1|AALB
OG0000103	LOC120423255|XP_039442909.1|CPIP	LOC118467670|XP_035794319.1|AALB
OG0000104	LOC120426949|XP_039447708.1|CPIP	LOC118459051|XP_035777970.1|AALB
OG0000104	LOC120412621|XP_039429106.1|CPIP, LOC120412646|XP_039429134.1|CPIP, LOC120412612|XP_039429095.1|CPIP	LOC118464278|XP_035787434.1|AALB
OG0000105	LOC120425216|XP_039445581.1|CPIP	LOC118457265|XP_035774549.1|AALB
OG0000109	LOC120423583|XP_039443376.1|CPIP	LOC118467353|XP_035793644.1|AALB
OG0000109	LOC120420353|XP_039439283.1|CPIP, LOC120420541|XP_039439548.1|CPIP, LOC120423553|XP_039443331.1|CPIP	LOC118460030|XP_035779864.1|AALB
OG0000109	LOC120423573|XP_039443364.1|CPIP, LOC120423521|XP_039443303.1|CPIP	LOC118459572|XP_035778973.1|AALB
OG0000110	LOC120432096|XP_039453165.1|CPIP	LOC118463974|XP_035786869.1|AALB
OG0000111	LOC120423942|XP_039443860.1|CPIP	LOC118469050|XP_035796408.1|AALB
OG0000111	LOC120415255|XP_039432655.1|CPIP	LOC118463092|XP_035785265.1|AALB
OG0000111	LOC120415261|XP_039432663.1|CPIP	LOC118463385|XP_035785816.1|AALB
OG0000111	LOC120415259|XP_039432661.1|CPIP	LOC118467776|XP_035794507.1|AALB
OG0000111	LOC120415241|XP_039432639.1|CPIP	LOC118463948|XP_035786818.1|AALB
OG0000112	LOC120420031|XP_039438866.1|CPIP	LOC118467359|XP_035793654.1|AALB
OG0000113	LOC120426589|XP_039447314.1|CPIP, LOC120417349|XP_039435285.1|CPIP	LOC118462848|XP_035784798.1|AALB
OG0000114	LOC120419074|XP_039437592.1|CPIP, LOC120419075|XP_039437593.1|CPIP	LOC118458495|XP_035776942.1|AALB
OG0000115	LOC120418432|XP_039436748.1|CPIP, LOC120413856|XP_039430747.1|CPIP, LOC120420195|XP_039439116.1|CPIP, LOC120417432|XP_039435407.1|CPIP, LOC120420918|XP_039439979.1|CPIP, LOC120425177|XP_039445545.1|CPIP, LOC120429183|XP_039450364.1|CPIP, LOC120420463|XP_039439420.1|CPIP, LOC120414256|XP_039431303.1|CPIP, LOC120414200|XP_039431218.1|CPIP, LOC120428063|XP_039448956.1|CPIP, LOC120430477|XP_039451508.1|CPIP, LOC120428760|XP_039449776.1|CPIP, LOC120428028|XP_039448933.1|CPIP, LOC120426210|XP_039446850.1|CPIP, LOC120420346|XP_039439274.1|CPIP, LOC120415113|XP_039432465.1|CPIP, LOC120423931|XP_039443847.1|CPIP, LOC120414755|XP_039432005.1|CPIP, LOC120414401|XP_039431512.1|CPIP, LOC120431575|XP_039452620.1|CPIP, LOC120428380|XP_039449313.1|CPIP, LOC120418427|XP_039436739.1|CPIP, LOC120413758|XP_039430627.1|CPIP, LOC120427286|XP_039448071.1|CPIP, LOC120417770|XP_039435862.1|CPIP, LOC120420418|XP_039439371.1|CPIP, LOC120431811|XP_039452865.1|CPIP, LOC120429605|XP_039450571.1|CPIP, LOC120428522|XP_039449485.1|CPIP, LOC120412872|XP_039429437.1|CPIP, LOC120422797|XP_039442272.1|CPIP, LOC120416572|XP_039434240.1|CPIP, LOC120431812|XP_039452866.1|CPIP, LOC120430478|XP_039451510.1|CPIP, LOC120428761|XP_039449777.1|CPIP, LOC120432361|XP_039453489.1|CPIP, LOC120431597|XP_039452638.1|CPIP, LOC120429079|XP_039450171.1|CPIP, LOC120428428|XP_039449371.1|CPIP, LOC120421400|XP_039440536.1|CPIP, LOC120419688|XP_039438408.1|CPIP, LOC120423147|XP_039442762.1|CPIP, LOC120428700|XP_039449707.1|CPIP	LOC118460434|XP_035780619.1|AALB, LOC118464508|XP_035787837.1|AALB
OG0000117	LOC120413999|XP_039430942.1|CPIP	LOC118458656|XP_035777238.1|AALB
OG0000117	LOC120414022|XP_039430973.1|CPIP	LOC118457117|XP_035774312.1|AALB, LOC118456329|XP_035772878.1|AALB
OG0000118	LOC120423433|XP_039443178.1|CPIP	LOC118457110|XP_035774302.1|AALB
OG0000119	LOC120420257|XP_039439187.1|CPIP, LOC120431980|XP_039453050.1|CPIP	LOC118457053|XP_035774195.1|AALB, LOC118456913|XP_035773931.1|AALB
OG0000119	LOC120423540|XP_039443321.1|CPIP	LOC118458698|XP_035777330.1|AALB
OG0000120	LOC120417029|XP_039434907.1|CPIP	LOC118463432|XP_035785893.1|AALB
OG0000120	LOC120419990|XP_039438806.1|CPIP	LOC118464687|XP_035788103.1|AALB
OG0000121	LOC120425384|XP_039445833.1|CPIP	LOC118459567|XP_035778961.1|AALB
OG0000122	LOC120432386|XP_039453515.1|CPIP, LOC120432365|XP_039453491.1|CPIP	LOC118456844|XP_035773833.1|AALB
OG0000123	LOC120414202|XP_039431221.1|CPIP, LOC120425309|XP_039445711.1|CPIP	LOC118461289|XP_035782355.1|AALB
OG0000124	LOC120432594|XP_039453766.1|CPIP	LOC118465756|XP_035790152.1|AALB
OG0000125	LOC120423344|XP_039443047.1|CPIP	LOC118457525|XP_035775063.1|AALB
OG0000125	LOC120424516|XP_039444604.1|CPIP	LOC118463575|XP_035786112.1|AALB
OG0000126	LOC120415876|XP_039433448.1|CPIP, LOC120415877|XP_039433449.1|CPIP, LOC120429787|XP_039450781.1|CPIP, LOC120412720|XP_039429241.1|CPIP	LOC118460528|XP_035780801.1|AALB
OG0000127	LOC120415380|XP_039432838.1|CPIP	LOC118456552|XP_035773315.1|AALB
OG0000128	LOC120422626|XP_039442054.1|CPIP	LOC118463140|XP_035785395.1|AALB
OG0000129	LOC120414363|XP_039431459.1|CPIP	LOC118456548|XP_035773308.1|AALB
OG0000131	LOC120430693|XP_039451736.1|CPIP, LOC120430355|XP_039451389.1|CPIP	LOC118457177|XP_035774401.1|AALB, LOC118459907|XP_035779632.1|AALB
OG0000131	LOC120420977|XP_039440043.1|CPIP, LOC120421283|XP_039440410.1|CPIP, LOC120420974|XP_039440041.1|CPIP, LOC120421282|XP_039440409.1|CPIP, LOC120420973|XP_039440040.1|CPIP, LOC120415516|XP_039433007.1|CPIP, LOC120427467|XP_039448271.1|CPIP, LOC120416286|XP_039433933.1|CPIP, LOC120430742|XP_039451783.1|CPIP, LOC120416278|XP_039433925.1|CPIP, LOC120417853|XP_039436006.1|CPIP, LOC120417864|XP_039436017.1|CPIP, LOC120416270|XP_039433907.1|CPIP, LOC120416269|XP_039433906.1|CPIP, LOC120430741|XP_039451782.1|CPIP, LOC120430743|XP_039451784.1|CPIP, LOC120416277|XP_039433924.1|CPIP, LOC120430746|XP_039451785.1|CPIP, LOC120430747|XP_039451786.1|CPIP, LOC120416283|XP_039433931.1|CPIP, LOC120415514|XP_039433005.1|CPIP	LOC118456281|XP_035772788.1|AALB, LOC118456282|XP_035772790.1|AALB
OG0000131	LOC120423563|XP_039443347.1|CPIP	LOC118459906|XP_035779631.1|AALB
OG0000132	LOC120427818|XP_039448676.1|CPIP, LOC120427811|XP_039448666.1|CPIP	LOC118456327|XP_035772876.1|AALB
OG0000132	LOC120429178|XP_039450325.1|CPIP, LOC120413573|XP_039430393.1|CPIP, LOC120423930|XP_039443846.1|CPIP	LOC118458943|XP_035777814.1|AALB
OG0000132	LOC120423949|XP_039443868.1|CPIP	LOC118468465|XP_035795152.1|AALB
OG0000134	LOC120419432|XP_039438078.1|CPIP	LOC118464308|XP_035787537.1|AALB
OG0000135	LOC120417523|XP_039435540.1|CPIP, LOC120417527|XP_039435543.1|CPIP	LOC118458636|XP_035777218.1|AALB
OG0000135	LOC120415480|XP_039432978.1|CPIP, LOC120431314|XP_039452381.1|CPIP, LOC120431316|XP_039452383.1|CPIP, LOC120415492|XP_039432994.1|CPIP, LOC120431725|XP_039452786.1|CPIP	LOC118458071|XP_035776117.1|AALB, LOC118458068|XP_035776111.1|AALB, LOC118458072|XP_035776118.1|AALB, LOC118460866|XP_035781490.1|AALB
OG0000135	LOC120417545|XP_039435561.1|CPIP	LOC118458070|XP_035776116.1|AALB
OG0000135	LOC120421223|XP_039440358.1|CPIP	LOC118469054|XP_035796413.1|AALB
OG0000137	LOC120418758|XP_039437164.1|CPIP	LOC118459373|XP_035778562.1|AALB
OG0000137	LOC120413389|XP_039430119.1|CPIP	LOC118466961|XP_035792755.1|AALB
OG0000137	LOC120418020|XP_039436197.1|CPIP	LOC118467197|XP_035793304.1|AALB
OG0000137	LOC120423772|XP_039443625.1|CPIP	LOC118466212|XP_035791127.1|AALB
OG0000140	LOC120428692|XP_039449698.1|CPIP, LOC120428177|XP_039449092.1|CPIP, LOC120428415|XP_039449365.1|CPIP	LOC118458081|XP_035776133.1|AALB
OG0000140	LOC120428612|XP_039449580.1|CPIP	LOC118458082|XP_035776136.1|AALB
OG0000140	LOC120419315|XP_039437920.1|CPIP, LOC120422117|XP_039441420.1|CPIP, LOC120424472|XP_039444544.1|CPIP, LOC120425058|XP_039445365.1|CPIP, LOC120425057|XP_039445364.1|CPIP, LOC120425056|XP_039445362.1|CPIP, LOC120425070|XP_039445380.1|CPIP	LOC118466021|XP_035790730.1|AALB, LOC118465203|XP_035789081.1|AALB, LOC118465619|XP_035789896.1|AALB, LOC118463502|XP_035785994.1|AALB, LOC118464216|XP_035787280.1|AALB, LOC118463503|XP_035785996.1|AALB
OG0000141	LOC120421894|XP_039441123.1|CPIP	LOC118467705|XP_035794382.1|AALB
OG0000142	LOC120425952|XP_039446526.1|CPIP	LOC118468696|XP_035795705.1|AALB
OG0000142	LOC120415036|XP_039432338.1|CPIP	LOC118462517|XP_035784278.1|AALB
OG0000142	LOC120418059|XP_039436247.1|CPIP, LOC120419876|XP_039438671.1|CPIP	LOC118457471|XP_035774992.1|AALB
OG0000143	LOC120418513|XP_039436884.1|CPIP	LOC118467175|XP_035793250.1|AALB
OG0000143	LOC120415275|XP_039432682.1|CPIP	LOC118459735|XP_035779305.1|AALB
OG0000143	LOC120415068|XP_039432401.1|CPIP	LOC118459734|XP_035779304.1|AALB
OG0000143	LOC120422209|XP_039441530.1|CPIP	LOC118459680|XP_035779199.1|AALB
OG0000143	LOC120421102|XP_039440186.1|CPIP, LOC120421998|XP_039441246.1|CPIP, LOC120421075|XP_039440158.1|CPIP	LOC118459679|XP_035779198.1|AALB
OG0000144	LOC120426607|XP_039447334.1|CPIP	LOC118461471|XP_035782710.1|AALB
OG0000144	LOC120421600|XP_039440761.1|CPIP	LOC118456472|XP_035773156.1|AALB
OG0000144	LOC120430358|XP_039451394.1|CPIP, LOC120430767|XP_039451811.1|CPIP	LOC118457512|XP_035775046.1|AALB
OG0000144	LOC120418621|XP_039436998.1|CPIP, LOC120429735|XP_039450721.1|CPIP	LOC118459655|XP_035779138.1|AALB, LOC118459654|XP_035779130.1|AALB
OG0000145	LOC120427063|XP_039447836.1|CPIP	LOC118468579|XP_035795404.1|AALB
OG0000145	LOC120427054|XP_039447818.1|CPIP	LOC118468580|XP_035795405.1|AALB
OG0000146	LOC120417267|XP_039435156.1|CPIP, LOC120417276|XP_039435162.1|CPIP, LOC120417277|XP_039435163.1|CPIP, LOC120417269|XP_039435157.1|CPIP, LOC120417270|XP_039435158.1|CPIP, LOC120414960|XP_039432226.1|CPIP, LOC120423234|XP_039442877.1|CPIP, LOC120417266|XP_039435155.1|CPIP, LOC120414933|XP_039432197.1|CPIP, LOC120414978|XP_039432246.1|CPIP	LOC118462930|XP_035784932.1|AALB
OG0000146	LOC120417249|XP_039435142.1|CPIP, LOC120417230|XP_039435126.1|CPIP, LOC120417257|XP_039435147.1|CPIP	LOC118463705|XP_035786391.1|AALB, LOC118465626|XP_035789921.1|AALB
OG0000147	LOC120428306|XP_039449243.1|CPIP	LOC118459781|XP_035779391.1|AALB
OG0000147	LOC120422585|XP_039442007.1|CPIP	LOC118458812|XP_035777575.1|AALB
OG0000147	LOC120422553|XP_039441962.1|CPIP	LOC118461758|XP_035783386.1|AALB
OG0000147	LOC120422539|XP_039441937.1|CPIP	LOC118461759|XP_035783387.1|AALB
OG0000148	LOC120416624|XP_039434363.1|CPIP, LOC120416616|XP_039434347.1|CPIP	LOC118467812|XP_035794580.1|AALB
OG0000148	LOC120415212|XP_039432602.1|CPIP	LOC118456165|XP_035772584.1|AALB
OG0000148	LOC120418135|XP_039436356.1|CPIP, LOC120415169|XP_039432548.1|CPIP, LOC120432562|XP_039453724.1|CPIP, LOC120425106|XP_039445434.1|CPIP, LOC120415171|XP_039432550.1|CPIP, LOC120415179|XP_039432571.1|CPIP, LOC120415170|XP_039432549.1|CPIP, LOC120422404|XP_039441755.1|CPIP, LOC120422405|XP_039441757.1|CPIP	LOC118459233|XP_035778324.1|AALB, LOC118468675|XP_035795668.1|AALB
OG0000149	LOC120421800|XP_039441012.1|CPIP, LOC120421801|XP_039441013.1|CPIP, LOC120429303|XP_039450464.1|CPIP, LOC120419117|XP_039437646.1|CPIP, LOC120419086|XP_039437605.1|CPIP, LOC120429297|XP_039450460.1|CPIP, LOC120429300|XP_039450462.1|CPIP, LOC120429299|XP_039450461.1|CPIP, LOC120419092|XP_039437613.1|CPIP, LOC120419091|XP_039437612.1|CPIP, LOC120417152|XP_039435070.1|CPIP, LOC120415888|XP_039433463.1|CPIP, LOC120415961|XP_039433538.1|CPIP, LOC120417162|XP_039435077.1|CPIP, LOC120415958|XP_039433534.1|CPIP, LOC120417161|XP_039435076.1|CPIP	LOC118458020|XP_035776018.1|AALB
OG0000152	LOC120418953|XP_039437425.1|CPIP	LOC118457944|XP_035775851.1|AALB
OG0000153	LOC120423729|XP_039443572.1|CPIP, LOC120423703|XP_039443543.1|CPIP, LOC120423687|XP_039443517.1|CPIP, LOC120423696|XP_039443530.1|CPIP, LOC120423677|XP_039443507.1|CPIP	LOC118469045|XP_035796404.1|AALB, LOC118469043|XP_035796402.1|AALB, LOC118469044|XP_035796403.1|AALB
OG0000154	LOC120432363|XP_039453490.1|CPIP, LOC120432399|XP_039453529.1|CPIP, LOC120432395|XP_039453526.1|CPIP	LOC118460594|XP_035780914.1|AALB, LOC118460586|XP_035780900.1|AALB, LOC118456679|XP_035773546.1|AALB, LOC118460599|XP_035780920.1|AALB
OG0000155	LOC120421477|XP_039440628.1|CPIP	LOC118467230|XP_035793381.1|AALB
OG0000157	LOC120431753|XP_039452809.1|CPIP, LOC120431754|XP_039452810.1|CPIP, LOC120427391|XP_039448174.1|CPIP, LOC120427392|XP_039448175.1|CPIP, LOC120431755|XP_039452811.1|CPIP	LOC118464455|XP_035787735.1|AALB, LOC118464454|XP_035787734.1|AALB
OG0000158	LOC120421218|XP_039440354.1|CPIP, LOC120421229|XP_039440362.1|CPIP, LOC120421222|XP_039440357.1|CPIP, LOC120421217|XP_039440353.1|CPIP, LOC120420298|XP_039439233.1|CPIP	LOC118460884|XP_035781520.1|AALB, LOC118460883|XP_035781519.1|AALB, LOC118460486|XP_035780727.1|AALB, LOC118460485|XP_035780726.1|AALB
OG0000159	LOC120426870|XP_039447608.1|CPIP	LOC118467617|XP_035794214.1|AALB
OG0000159	LOC120426857|XP_039447594.1|CPIP	LOC118466025|XP_035790738.1|AALB, LOC118466026|XP_035790739.1|AALB
OG0000159	LOC120427346|XP_039448136.1|CPIP, LOC120426856|XP_039447592.1|CPIP	LOC118467615|XP_035794210.1|AALB
OG0000160	LOC120414356|XP_039431452.1|CPIP	LOC118468803|XP_035795905.1|AALB
OG0000160	LOC120423419|XP_039443156.1|CPIP	LOC118459593|XP_035779014.1|AALB
OG0000160	LOC120425039|XP_039445343.1|CPIP	LOC118458011|XP_035776002.1|AALB
OG0000161	LOC120423394|XP_039443117.1|CPIP	LOC118463361|XP_035785771.1|AALB, LOC118465747|XP_035790111.1|AALB
OG0000162	LOC120415578|XP_039433095.1|CPIP	LOC118459995|XP_035779789.1|AALB
OG0000162	LOC120415543|XP_039433044.1|CPIP	LOC118459994|XP_035779785.1|AALB
OG0000163	LOC120420834|XP_039439890.1|CPIP	LOC118465174|XP_035789029.1|AALB
OG0000163	LOC120430635|XP_039451664.1|CPIP, LOC120426085|XP_039446729.1|CPIP	LOC118466751|XP_035792341.1|AALB
OG0000163	LOC120426198|XP_039446839.1|CPIP, LOC120426197|XP_039446838.1|CPIP, LOC120425227|XP_039445594.1|CPIP, LOC120425228|XP_039445595.1|CPIP	LOC118464335|XP_035787546.1|AALB, LOC118464334|XP_035787545.1|AALB
OG0000164	LOC120416759|XP_039434526.1|CPIP	LOC118466739|XP_035792315.1|AALB
OG0000165	LOC120432214|XP_039453308.1|CPIP	LOC118466108|XP_035790926.1|AALB
OG0000166	LOC120421911|XP_039441147.1|CPIP	LOC118467357|XP_035793649.1|AALB
OG0000166	LOC120421910|XP_039441146.1|CPIP, LOC120421920|XP_039441154.1|CPIP	LOC118464605|XP_035787942.1|AALB
OG0000166	LOC120429810|XP_039450794.1|CPIP, LOC120429811|XP_039450795.1|CPIP	LOC118459588|XP_035779009.1|AALB, LOC118463382|XP_035785811.1|AALB, LOC118465186|XP_035789048.1|AALB
OG0000169	LOC120422343|XP_039441670.1|CPIP	LOC118462696|XP_035784516.1|AALB
OG0000169	LOC120422344|XP_039441671.1|CPIP	LOC118462698|XP_035784519.1|AALB
OG0000170	LOC120419668|XP_039438366.1|CPIP, LOC120421939|XP_039441181.1|CPIP, LOC120421941|XP_039441183.1|CPIP	LOC118459303|XP_035778444.1|AALB, LOC118459300|XP_035778442.1|AALB
OG0000171	LOC120420966|XP_039440032.1|CPIP	LOC118461368|XP_035782508.1|AALB
OG0000171	LOC120431005|XP_039452098.1|CPIP	LOC118458772|XP_035777465.1|AALB
OG0000172	LOC120428396|XP_039449341.1|CPIP	LOC118466457|XP_035791698.1|AALB
OG0000173	LOC120423141|XP_039442758.1|CPIP	LOC118457022|XP_035774150.1|AALB
OG0000173	LOC120423136|XP_039442749.1|CPIP	LOC118457021|XP_035774148.1|AALB
OG0000173	LOC120423124|XP_039442737.1|CPIP	LOC118457019|XP_035774144.1|AALB
OG0000174	LOC120419058|XP_039437565.1|CPIP, LOC120419067|XP_039437579.1|CPIP	LOC118468685|XP_035795692.1|AALB
OG0000174	LOC120419032|XP_039437525.1|CPIP	LOC118458601|XP_035777171.1|AALB
OG0000175	LOC120424126|XP_039444103.1|CPIP	LOC118460779|XP_035781277.1|AALB
OG0000175	LOC120423445|XP_039443196.1|CPIP	LOC118460374|XP_035780520.1|AALB
OG0000175	LOC120423450|XP_039443204.1|CPIP	LOC118460373|XP_035780519.1|AALB
OG0000177	LOC120425631|XP_039446148.1|CPIP	LOC118460956|XP_035781628.1|AALB
