Orthogroup	CPIP.longest_only	CQUI.longest_only
OG0000024	LOC120414088|XP_039431044.1|CPIP	LOC6034201|XP_001844555.2|CQUI
OG0000025	LOC120424200|XP_039444192.1|CPIP	LOC6041036|XP_001850347.1|CQUI
OG0000025	LOC120425545|XP_039446040.1|CPIP	LOC6051248|XP_001867717.2|CQUI
OG0000025	LOC120422939|XP_039442451.1|CPIP	LOC6042920|XP_038111850.1|CQUI
OG0000025	LOC120430239|XP_039451253.1|CPIP	LOC6048204|XP_001865159.1|CQUI
OG0000025	LOC120415439|XP_039432921.1|CPIP	LOC6037822|XP_038112296.1|CQUI
OG0000025	LOC120425530|XP_039446018.1|CPIP	LOC6042910|XP_001853968.2|CQUI
OG0000026	LOC120420109|XP_039438991.1|CPIP	LOC6050471|XP_001867076.2|CQUI
OG0000026	LOC120420108|XP_039438989.1|CPIP	LOC6036301|XP_001846367.2|CQUI
OG0000026	LOC120420107|XP_039438988.1|CPIP	LOC6050473|XP_001867077.2|CQUI
OG0000026	LOC120420114|XP_039438997.1|CPIP	LOC6036297|XP_001846363.2|CQUI
OG0000026	LOC120420115|XP_039438998.1|CPIP	LOC6050476|XP_001867079.2|CQUI
OG0000026	LOC120424841|XP_039445018.1|CPIP	LOC6037278|XP_001847205.2|CQUI
OG0000026	LOC120424843|XP_039445020.1|CPIP	LOC6037276|XP_038115329.1|CQUI
OG0000026	LOC120424842|XP_039445019.1|CPIP	LOC6037277|XP_001847204.2|CQUI
OG0000026	LOC120414676|XP_039431895.1|CPIP	LOC6032449|XP_001843045.1|CQUI
OG0000026	LOC120421347|XP_039440461.1|CPIP	LOC6033789|XP_001844191.2|CQUI
OG0000027	LOC120429915|XP_039450942.1|CPIP	LOC6034849|XP_001845119.2|CQUI
OG0000027	LOC120419641|XP_039438333.1|CPIP	LOC6034819|XP_001845090.2|CQUI
OG0000027	LOC120419652|XP_039438346.1|CPIP, LOC120419643|XP_039438335.1|CPIP	LOC6034815|XP_001845086.1|CQUI, LOC6034822|XP_001845093.2|CQUI
OG0000027	LOC120419642|XP_039438334.1|CPIP	LOC6034816|XP_001845087.1|CQUI, LOC6034821|XP_001845092.1|CQUI
OG0000027	LOC120429914|XP_039450941.1|CPIP	LOC6034850|XP_038111641.1|CQUI
OG0000027	LOC120419656|XP_039438349.1|CPIP, LOC120419681|XP_039438402.1|CPIP	LOC6034818|XP_001845089.1|CQUI
OG0000027	LOC120429933|XP_039450961.1|CPIP	LOC6034851|XP_001845121.2|CQUI
OG0000027	LOC120429923|XP_039450951.1|CPIP	LOC6034852|XP_001845122.2|CQUI
OG0000027	LOC120429916|XP_039450943.1|CPIP	LOC6034848|XP_001845118.1|CQUI
OG0000027	LOC120429926|XP_039450953.1|CPIP	LOC6034861|XP_001845131.1|CQUI
OG0000027	LOC120429919|XP_039450947.1|CPIP	LOC6034862|XP_001845132.2|CQUI
OG0000027	LOC120429931|XP_039450959.1|CPIP, LOC120429934|XP_039450962.1|CPIP, LOC120429936|XP_039450963.1|CPIP	LOC6034859|XP_001845129.1|CQUI
OG0000027	LOC120429932|XP_039450960.1|CPIP	LOC6034858|XP_001845128.1|CQUI
OG0000027	LOC120429929|XP_039450957.1|CPIP	LOC6034855|XP_001845125.1|CQUI
OG0000027	LOC120429928|XP_039450956.1|CPIP	LOC6034856|XP_038111639.1|CQUI
OG0000027	LOC120429907|XP_039450935.1|CPIP, LOC120429912|XP_039450940.1|CPIP	LOC119767338|XP_038111651.1|CQUI, LOC119767334|XP_038111647.1|CQUI
OG0000027	LOC120419680|XP_039438401.1|CPIP	LOC6034839|XP_001845110.1|CQUI
OG0000027	LOC120419648|XP_039438338.1|CPIP, LOC120419663|XP_039438360.1|CPIP	LOC6034845|XP_001845116.1|CQUI
OG0000027	LOC120419649|XP_039438339.1|CPIP	LOC6034846|XP_001845117.1|CQUI
OG0000027	LOC120419660|XP_039438354.1|CPIP	LOC6034842|XP_001845113.1|CQUI
OG0000028	LOC120431646|XP_039452687.1|CPIP	LOC119769830|XP_038119448.1|CQUI
OG0000028	LOC120428342|XP_039449274.1|CPIP	LOC119770585|XP_038121681.1|CQUI
OG0000029	LOC120427995|XP_039448892.1|CPIP	LOC119770835|XP_038122320.1|CQUI, LOC6032197|XP_038121223.1|CQUI
OG0000029	LOC120429043|XP_039450116.1|CPIP, LOC120425400|XP_039445848.1|CPIP	LOC6054715|XP_001891378.1|CQUI
OG0000029	LOC120412437|XP_039428830.1|CPIP, LOC120412438|XP_039428832.1|CPIP, LOC120412377|XP_039428737.1|CPIP, LOC120426298|XP_039446982.1|CPIP	LOC6036832|XP_038117253.1|CQUI
OG0000029	LOC120431774|XP_039452829.1|CPIP, LOC120431776|XP_039452830.1|CPIP, LOC120414517|XP_039431660.1|CPIP, LOC120431779|XP_039452834.1|CPIP, LOC120431777|XP_039452831.1|CPIP, LOC120414516|XP_039431658.1|CPIP, LOC120431778|XP_039452832.1|CPIP, LOC120431781|XP_039452836.1|CPIP	LOC119767638|XP_038112572.1|CQUI
OG0000029	LOC120423531|XP_039443312.1|CPIP, LOC120423591|XP_039443386.1|CPIP, LOC120423529|XP_039443310.1|CPIP	LOC6033928|XP_001844317.2|CQUI
OG0000029	LOC120423562|XP_039443346.1|CPIP	LOC6033925|XP_001844314.1|CQUI
OG0000029	LOC120423590|XP_039443385.1|CPIP	LOC6033924|XP_001844313.2|CQUI
OG0000029	LOC120423574|XP_039443365.1|CPIP	LOC6033923|XP_001844312.1|CQUI
OG0000029	LOC120423530|XP_039443311.1|CPIP	LOC6033927|XP_001844316.1|CQUI
OG0000029	LOC120428050|XP_039448948.1|CPIP	LOC6042971|XP_001854129.2|CQUI
OG0000029	LOC120428047|XP_039448945.1|CPIP	LOC6042962|XP_001854087.2|CQUI
OG0000029	LOC120428042|XP_039448940.1|CPIP, LOC120428049|XP_039448947.1|CPIP	LOC6042967|XP_001854113.2|CQUI
OG0000029	LOC120428044|XP_039448941.1|CPIP, LOC120428048|XP_039448946.1|CPIP, LOC120428041|XP_039448939.1|CPIP	LOC6042966|XP_001854108.2|CQUI
OG0000029	LOC120416967|XP_039434819.1|CPIP	LOC119768731|XP_038115519.1|CQUI
OG0000029	LOC120416965|XP_039434818.1|CPIP	LOC6039478|XP_001849082.2|CQUI
OG0000029	LOC120416968|XP_039434820.1|CPIP	LOC6039479|XP_038116652.1|CQUI
OG0000029	LOC120416978|XP_039434836.1|CPIP	LOC119768730|XP_038115518.1|CQUI
OG0000029	LOC120425984|XP_039446573.1|CPIP	LOC6039088|XP_001848759.2|CQUI
OG0000031	LOC120431052|XP_039452140.1|CPIP	LOC6037443|XP_038110196.1|CQUI
OG0000031	LOC120431053|XP_039452142.1|CPIP	LOC6037444|XP_001847357.2|CQUI
OG0000031	LOC120431044|XP_039452130.1|CPIP	LOC6037442|XP_038112627.1|CQUI
OG0000031	LOC120415232|XP_039432624.1|CPIP	LOC6052086|XP_038110691.1|CQUI
OG0000031	LOC120415239|XP_039432636.1|CPIP	LOC6052091|XP_001868417.2|CQUI
OG0000031	LOC120415223|XP_039432612.1|CPIP	LOC6052096|XP_038111674.1|CQUI
OG0000031	LOC120415228|XP_039432619.1|CPIP	LOC6052094|XP_001868420.2|CQUI
OG0000031	LOC120415242|XP_039432640.1|CPIP	LOC6045845|XP_001863128.1|CQUI, LOC6045839|XP_001863129.2|CQUI
OG0000032	LOC120428276|XP_039449203.1|CPIP, LOC120428278|XP_039449205.1|CPIP, LOC120423181|XP_039442808.1|CPIP	LOC6043364|XP_038120746.1|CQUI
OG0000032	LOC120428273|XP_039449199.1|CPIP, LOC120428279|XP_039449206.1|CPIP	LOC6031025|XP_001841877.1|CQUI
OG0000034	LOC120424426|XP_039444477.1|CPIP	LOC6031147|XP_001841990.2|CQUI
OG0000034	LOC120424428|XP_039444478.1|CPIP	LOC6031148|XP_038117685.1|CQUI
OG0000034	LOC120425576|XP_039446083.1|CPIP	LOC6045701|XP_001863009.1|CQUI
OG0000036	LOC120423302|XP_039442999.1|CPIP	LOC6035433|XP_001845622.2|CQUI
OG0000036	LOC120429038|XP_039450110.1|CPIP	LOC119766329|XP_038106737.1|CQUI
OG0000036	LOC120429039|XP_039450111.1|CPIP	LOC6042978|XP_001854329.2|CQUI
OG0000036	LOC120428147|XP_039449065.1|CPIP	LOC6054487|XP_001870389.2|CQUI
OG0000036	LOC120428149|XP_039449068.1|CPIP, LOC120428146|XP_039449064.1|CPIP	LOC6052070|XP_001868396.2|CQUI
OG0000036	LOC120428148|XP_039449067.1|CPIP	LOC6042639|XP_001870701.2|CQUI
OG0000036	LOC120415923|XP_039433503.1|CPIP	LOC6050000|XP_001866674.1|CQUI
OG0000036	LOC120426062|XP_039446682.1|CPIP	LOC6046380|XP_001863590.1|CQUI
OG0000036	LOC120414650|XP_039431833.1|CPIP	LOC6041318|XP_001850598.2|CQUI
OG0000036	LOC120421881|XP_039441110.1|CPIP	LOC6050110|XP_038106287.1|CQUI, LOC6050109|XP_038114101.1|CQUI
OG0000036	LOC120415922|XP_039433501.1|CPIP	LOC6049998|XP_001866672.1|CQUI
OG0000036	LOC120417580|XP_039435624.1|CPIP	LOC6042513|XP_001851827.2|CQUI
OG0000036	LOC120417594|XP_039435641.1|CPIP	LOC6042512|XP_001851819.2|CQUI
OG0000036	LOC120425684|XP_039446205.1|CPIP	LOC6039251|XP_001848886.2|CQUI
OG0000036	LOC120425659|XP_039446177.1|CPIP	LOC6039250|XP_001848885.2|CQUI
OG0000036	LOC120425667|XP_039446188.1|CPIP	LOC6054371|XP_001870297.2|CQUI
OG0000037	LOC120427863|XP_039448721.1|CPIP, LOC120427866|XP_039448727.1|CPIP	LOC6043093|XP_001855590.2|CQUI, LOC6043095|XP_001855599.1|CQUI, LOC6043092|XP_038114420.1|CQUI
OG0000038	LOC120421672|XP_039440837.1|CPIP	LOC6034620|XP_001844912.2|CQUI
OG0000038	LOC120421631|XP_039440792.1|CPIP	LOC6034623|XP_001844914.2|CQUI
OG0000038	LOC120424485|XP_039444561.1|CPIP	LOC6047259|XP_001864341.2|CQUI
OG0000038	LOC120421656|XP_039440823.1|CPIP	LOC119769269|XP_038117155.1|CQUI
OG0000038	LOC120421639|XP_039440804.1|CPIP	LOC119770095|XP_038120251.1|CQUI
OG0000038	LOC120421655|XP_039440821.1|CPIP	LOC6034624|XP_038117154.1|CQUI
OG0000038	LOC120421657|XP_039440824.1|CPIP	LOC119769270|XP_038117156.1|CQUI
OG0000038	LOC120421640|XP_039440805.1|CPIP	LOC6034638|XP_001844928.1|CQUI
OG0000038	LOC120421642|XP_039440807.1|CPIP	LOC6034649|XP_001844939.2|CQUI
OG0000038	LOC120421645|XP_039440812.1|CPIP	LOC119769358|XP_038117332.1|CQUI
OG0000038	LOC120421646|XP_039440813.1|CPIP	LOC119769361|XP_038117335.1|CQUI
OG0000038	LOC120421649|XP_039440816.1|CPIP	LOC119769360|XP_038117334.1|CQUI, LOC6034639|XP_038117328.1|CQUI, LOC119769359|XP_038117333.1|CQUI, LOC119769356|XP_038117330.1|CQUI
OG0000038	LOC120421643|XP_039440808.1|CPIP	LOC119769855|XP_038119511.1|CQUI
OG0000038	LOC120421644|XP_039440809.1|CPIP	LOC119769273|XP_038117161.1|CQUI
OG0000038	LOC120421637|XP_039440801.1|CPIP, LOC120421638|XP_039440803.1|CPIP	LOC119769357|XP_038117331.1|CQUI
OG0000038	LOC120421660|XP_039440827.1|CPIP	LOC119769272|XP_038117160.1|CQUI
OG0000038	LOC120421647|XP_039440814.1|CPIP	LOC119769271|XP_038117159.1|CQUI
OG0000038	LOC120423242|XP_039442890.1|CPIP	LOC6051896|XP_001868252.2|CQUI
OG0000038	LOC120421636|XP_039440800.1|CPIP	LOC6034636|XP_038120131.1|CQUI
OG0000038	LOC120413593|XP_039430435.1|CPIP	LOC6031335|XP_038106837.1|CQUI
OG0000038	LOC120421635|XP_039440799.1|CPIP	LOC6034628|XP_001844919.2|CQUI
OG0000038	LOC120421634|XP_039440798.1|CPIP	LOC119769854|XP_038119510.1|CQUI
OG0000038	LOC120421654|XP_039440820.1|CPIP	LOC119770241|XP_038120635.1|CQUI
OG0000039	LOC120423308|XP_039443007.1|CPIP	LOC6035422|XP_001845614.2|CQUI
OG0000039	LOC120423309|XP_039443008.1|CPIP	LOC6035423|XP_001845615.2|CQUI
OG0000039	LOC120423299|XP_039442997.1|CPIP	LOC6035424|XP_038106274.1|CQUI
OG0000039	LOC120423315|XP_039443011.1|CPIP	LOC6035425|XP_038106266.1|CQUI
OG0000039	LOC120414296|XP_039431365.1|CPIP, LOC120414287|XP_039431352.1|CPIP	LOC6033015|XP_001843523.2|CQUI
OG0000039	LOC120425565|XP_039446064.1|CPIP	LOC6046336|XP_001863555.2|CQUI
OG0000039	LOC120425872|XP_039446428.1|CPIP	LOC6044717|XP_038115204.1|CQUI
OG0000039	LOC120421228|XP_039440361.1|CPIP	LOC6045138|XP_001862537.2|CQUI
OG0000039	LOC120420530|XP_039439537.1|CPIP	LOC6033345|XP_001843808.2|CQUI
OG0000039	LOC120419083|XP_039437604.1|CPIP	LOC6048226|XP_001865174.2|CQUI
OG0000039	LOC120419038|XP_039437539.1|CPIP	LOC6048225|XP_001865176.2|CQUI
OG0000039	LOC120419279|XP_039437882.1|CPIP	LOC6048220|XP_038120639.1|CQUI
OG0000041	LOC120412956|XP_039429533.1|CPIP	LOC6043424|XP_001858991.1|CQUI
OG0000041	LOC120412955|XP_039429528.1|CPIP	LOC6043426|XP_038116385.1|CQUI
OG0000041	LOC120412998|XP_039429583.1|CPIP	LOC6043423|XP_001858986.2|CQUI
OG0000041	LOC120412985|XP_039429569.1|CPIP	LOC6043427|XP_038116386.1|CQUI
OG0000041	LOC120412939|XP_039429511.1|CPIP	LOC6043428|XP_038116387.1|CQUI
OG0000043	LOC120430105|XP_039451125.1|CPIP, LOC120430134|XP_039451155.1|CPIP	LOC119770262|XP_038120732.1|CQUI
OG0000043	LOC120423650|XP_039443467.1|CPIP	LOC6035304|XP_001845522.2|CQUI
OG0000043	LOC120423651|XP_039443468.1|CPIP	LOC6035303|XP_038116308.1|CQUI
OG0000044	LOC120431841|XP_039452903.1|CPIP	LOC6043407|XP_038120989.1|CQUI
OG0000045	LOC120422329|XP_039441658.1|CPIP	LOC6041463|XP_001850720.2|CQUI
OG0000045	LOC120422328|XP_039441657.1|CPIP	LOC6041462|XP_038118004.1|CQUI
OG0000045	LOC120420581|XP_039439595.1|CPIP	LOC6041468|XP_001850724.1|CQUI
OG0000045	LOC120420564|XP_039439571.1|CPIP	LOC6041467|XP_038117274.1|CQUI
OG0000045	LOC120420582|XP_039439596.1|CPIP	LOC6041466|XP_001850722.1|CQUI
OG0000045	LOC120420579|XP_039439593.1|CPIP	LOC6041465|XP_001850721.2|CQUI
OG0000047	LOC120423119|XP_039442732.1|CPIP	LOC6034913|XP_001845179.1|CQUI
OG0000048	LOC120428345|XP_039449278.1|CPIP	LOC6042064|XP_001851216.1|CQUI
OG0000048	LOC120428347|XP_039449282.1|CPIP	LOC6042091|XP_038120615.1|CQUI
OG0000049	LOC120423767|XP_039443615.1|CPIP, LOC120423768|XP_039443616.1|CPIP	LOC119770327|XP_038120923.1|CQUI
OG0000049	LOC120422276|XP_039441594.1|CPIP	LOC6040028|XP_001849502.2|CQUI
OG0000049	LOC120414464|XP_039431589.1|CPIP	LOC6038239|XP_001848065.2|CQUI
OG0000051	LOC120417514|XP_039435529.1|CPIP	LOC6049623|XP_001866350.2|CQUI
OG0000051	LOC120417515|XP_039435532.1|CPIP	LOC6049624|XP_001866351.2|CQUI
OG0000051	LOC120417516|XP_039435533.1|CPIP	LOC6049622|XP_001866349.2|CQUI
OG0000051	LOC120417522|XP_039435539.1|CPIP, LOC120417521|XP_039435538.1|CPIP	LOC6049616|XP_001866343.2|CQUI
OG0000053	LOC120416815|XP_039434629.1|CPIP	LOC6042358|XP_001851486.2|CQUI
OG0000053	LOC120422201|XP_039441517.1|CPIP, LOC120422212|XP_039441531.1|CPIP	LOC6053872|XP_001869889.2|CQUI
OG0000053	LOC120422199|XP_039441515.1|CPIP	LOC6037642|XP_001847529.2|CQUI
OG0000053	LOC120422211|XP_039441529.1|CPIP	LOC6053871|XP_001869888.2|CQUI
OG0000053	LOC120417054|XP_039434940.1|CPIP	LOC6049882|XP_001866573.2|CQUI
OG0000054	LOC120424642|XP_039444745.1|CPIP	LOC6047251|XP_038118267.1|CQUI
OG0000054	LOC120424640|XP_039444743.1|CPIP	LOC6047253|XP_001864335.2|CQUI
OG0000054	LOC120424639|XP_039444742.1|CPIP	LOC6047252|XP_001864334.2|CQUI
OG0000054	LOC120424641|XP_039444744.1|CPIP	LOC6047266|XP_038120120.1|CQUI
OG0000054	LOC120423364|XP_039443073.1|CPIP, LOC120426098|XP_039446735.1|CPIP	LOC6051751|XP_001868138.2|CQUI
OG0000054	LOC120426101|XP_039446739.1|CPIP, LOC120423365|XP_039443074.1|CPIP	LOC6051753|XP_038112406.1|CQUI
OG0000054	LOC120424648|XP_039444752.1|CPIP	LOC6047254|XP_038118865.1|CQUI
OG0000054	LOC120430136|XP_039451157.1|CPIP, LOC120430099|XP_039451120.1|CPIP	LOC6050365|XP_038117140.1|CQUI
OG0000054	LOC120432483|XP_039453634.1|CPIP	LOC6035650|XP_038104780.1|CQUI
OG0000054	LOC120430127|XP_039451146.1|CPIP, LOC120430097|XP_039451119.1|CPIP	LOC6050366|XP_038119770.1|CQUI
OG0000055	LOC120417320|XP_039435220.1|CPIP	LOC6036945|XP_001846918.2|CQUI
OG0000055	LOC120426347|XP_039447068.1|CPIP	LOC6044197|XP_001861742.2|CQUI
OG0000055	LOC120426434|XP_039447163.1|CPIP	LOC6044200|XP_001861740.1|CQUI
OG0000056	LOC120426017|XP_039446626.1|CPIP	LOC6046589|XP_038114917.1|CQUI
OG0000056	LOC120426019|XP_039446628.1|CPIP	LOC6046586|XP_001863762.1|CQUI
OG0000056	LOC120426018|XP_039446627.1|CPIP	LOC6046588|XP_001863763.1|CQUI
OG0000057	LOC120416643|XP_039434388.1|CPIP	LOC119767785|XP_038113195.1|CQUI, LOC119767326|XP_038111599.1|CQUI
OG0000057	LOC120417873|XP_039436031.1|CPIP	LOC119766228|XP_038106596.1|CQUI
OG0000057	LOC120415000|XP_039432291.1|CPIP	LOC119766112|XP_038106436.1|CQUI
OG0000057	LOC120419827|XP_039438595.1|CPIP, LOC120423416|XP_039443151.1|CPIP, LOC120413078|XP_039429715.1|CPIP	LOC119768584|XP_038114566.1|CQUI
OG0000057	LOC120413834|XP_039430723.1|CPIP	LOC119769773|XP_038119282.1|CQUI
OG0000057	LOC120431422|XP_039452477.1|CPIP	LOC119769936|XP_038119740.1|CQUI, LOC119769105|XP_038116933.1|CQUI, LOC119769867|XP_038119528.1|CQUI, LOC119766269|XP_038106642.1|CQUI
OG0000057	LOC120421556|XP_039440720.1|CPIP	LOC119769777|XP_038119303.1|CQUI
OG0000057	LOC120428776|XP_039449794.1|CPIP	LOC119768896|XP_038116608.1|CQUI
OG0000057	LOC120428475|XP_039449423.1|CPIP	LOC119768945|XP_038116710.1|CQUI, LOC119770386|XP_038121076.1|CQUI, LOC119769146|XP_038116976.1|CQUI
OG0000057	LOC120431484|XP_039452532.1|CPIP, LOC120413508|XP_039430301.1|CPIP	LOC119766318|XP_038106722.1|CQUI
OG0000057	LOC120430733|XP_039451777.1|CPIP	LOC119766444|XP_038106927.1|CQUI, LOC119769334|XP_038117279.1|CQUI
OG0000057	LOC120430810|XP_039451866.1|CPIP, LOC120417862|XP_039436019.1|CPIP	LOC119767753|XP_038113071.1|CQUI
OG0000057	LOC120421112|XP_039440205.1|CPIP	LOC119769047|XP_038116866.1|CQUI
OG0000057	LOC120429688|XP_039450654.1|CPIP, LOC120412431|XP_039428824.1|CPIP, LOC120431763|XP_039452817.1|CPIP	LOC119766245|XP_038106610.1|CQUI, LOC119770822|XP_038122297.1|CQUI
OG0000057	LOC120427889|XP_039448757.1|CPIP, LOC120416631|XP_039434372.1|CPIP, LOC120416632|XP_039434373.1|CPIP, LOC120432090|XP_039453162.1|CPIP	LOC119771118|XP_038122445.1|CQUI, LOC119769599|XP_038118604.1|CQUI
OG0000057	LOC120430801|XP_039451854.1|CPIP, LOC120427199|XP_039447993.1|CPIP, LOC120417632|XP_039435678.1|CPIP, LOC120425704|XP_039446229.1|CPIP	LOC119765267|XP_038104717.1|CQUI
OG0000057	LOC120416630|XP_039434371.1|CPIP	LOC119769799|XP_038119374.1|CQUI
OG0000057	LOC120425554|XP_039446050.1|CPIP	LOC119769239|XP_038117100.1|CQUI
OG0000057	LOC120431653|XP_039452693.1|CPIP	LOC119767582|XP_038112415.1|CQUI, LOC119769214|XP_038117060.1|CQUI, LOC119769212|XP_038117059.1|CQUI, LOC119770002|XP_038119952.1|CQUI
OG0000057	LOC120430326|XP_039451361.1|CPIP	LOC119769491|XP_038118073.1|CQUI, LOC119766265|XP_038106635.1|CQUI, LOC119766417|XP_038106880.1|CQUI
OG0000057	LOC120427806|XP_039448660.1|CPIP	LOC119769067|XP_038116891.1|CQUI, LOC119766165|XP_038106504.1|CQUI
OG0000057	LOC120429948|XP_039450977.1|CPIP	LOC6053317|XP_038115008.1|CQUI
OG0000057	LOC120426060|XP_039446680.1|CPIP, LOC120413469|XP_039430244.1|CPIP, LOC120413100|XP_039429739.1|CPIP	LOC119770530|XP_038121510.1|CQUI
OG0000057	LOC120430443|XP_039451489.1|CPIP	LOC119771104|XP_038122425.1|CQUI
OG0000058	LOC120416511|XP_039434162.1|CPIP	LOC6045941|XP_001863218.2|CQUI
OG0000058	LOC120416581|XP_039434249.1|CPIP	LOC6049584|XP_001866314.2|CQUI
OG0000058	LOC120416580|XP_039434248.1|CPIP	LOC119770688|XP_038121949.1|CQUI
OG0000058	LOC120416567|XP_039434234.1|CPIP	LOC6049585|XP_001866315.2|CQUI
OG0000058	LOC120416513|XP_039434165.1|CPIP	LOC6045940|XP_001863217.1|CQUI
OG0000058	LOC120416512|XP_039434163.1|CPIP	LOC6045939|XP_001863216.2|CQUI
OG0000060	LOC120420228|XP_039439150.1|CPIP	LOC6052719|XP_038111213.1|CQUI
OG0000060	LOC120426886|XP_039447624.1|CPIP	LOC6034874|XP_038108204.1|CQUI
OG0000061	LOC120415141|XP_039432502.1|CPIP	LOC6034211|XP_001844564.2|CQUI
OG0000061	LOC120415138|XP_039432499.1|CPIP	LOC6034202|XP_038108803.1|CQUI
OG0000061	LOC120415136|XP_039432496.1|CPIP	LOC6034207|XP_001844560.2|CQUI
OG0000061	LOC120415158|XP_039432528.1|CPIP	LOC6034208|XP_001844561.2|CQUI
OG0000061	LOC120415137|XP_039432497.1|CPIP	LOC6034206|XP_001844559.1|CQUI
OG0000061	LOC120415149|XP_039432517.1|CPIP	LOC6034210|XP_001844563.2|CQUI
OG0000061	LOC120415159|XP_039432529.1|CPIP	LOC6034209|XP_001844562.2|CQUI
OG0000064	LOC120419805|XP_039438575.1|CPIP	LOC119766898|XP_038109227.1|CQUI
OG0000067	LOC120432580|XP_039453749.1|CPIP	LOC6051936|XP_038110342.1|CQUI
OG0000067	LOC120432652|XP_039453830.1|CPIP	LOC6032295|XP_038111782.1|CQUI
OG0000067	LOC120432654|XP_039453831.1|CPIP	LOC6032296|XP_001842932.2|CQUI
OG0000067	LOC120427625|XP_039448443.1|CPIP	LOC6032826|XP_038121454.1|CQUI
OG0000068	LOC120412403|XP_039428799.1|CPIP	LOC6036588|XP_038118645.1|CQUI
OG0000068	LOC120412410|XP_039428807.1|CPIP, LOC120412405|XP_039428802.1|CPIP	LOC6036586|XP_001846619.2|CQUI
OG0000068	LOC120417591|XP_039435637.1|CPIP	LOC6042516|XP_001851810.2|CQUI
OG0000068	LOC120417584|XP_039435629.1|CPIP	LOC6042515|XP_038108176.1|CQUI
OG0000068	LOC120417585|XP_039435630.1|CPIP	LOC6042514|XP_001851807.2|CQUI
OG0000068	LOC120412539|XP_039428969.1|CPIP	LOC6036917|XP_001846892.2|CQUI
OG0000070	LOC120414155|XP_039431129.1|CPIP	LOC6037948|XP_001847799.2|CQUI
OG0000071	LOC120415433|XP_039432915.1|CPIP	LOC6037850|XP_001847723.2|CQUI
OG0000071	LOC120417372|XP_039435321.1|CPIP	LOC6035460|XP_038107044.1|CQUI, LOC6035462|XP_001845648.2|CQUI, LOC6044126|XP_001861681.2|CQUI
OG0000071	LOC120425799|XP_039446344.1|CPIP	LOC6035447|XP_001845634.1|CQUI
OG0000072	LOC120420739|XP_039439769.1|CPIP	LOC6046366|XP_038106922.1|CQUI
OG0000072	LOC120412899|XP_039429465.1|CPIP, LOC120412897|XP_039429462.1|CPIP	LOC6037132|XP_001847069.2|CQUI
OG0000072	LOC120419603|XP_039438279.1|CPIP	LOC6046369|XP_001863585.1|CQUI
OG0000072	LOC120420422|XP_039439378.1|CPIP	LOC6046367|XP_001863584.2|CQUI
OG0000072	LOC120420470|XP_039439437.1|CPIP	LOC6046372|XP_001863588.1|CQUI
OG0000072	LOC120419611|XP_039438287.1|CPIP	LOC6046370|XP_001863586.2|CQUI
OG0000073	LOC120414900|XP_039432160.1|CPIP	LOC6036627|XP_001846655.1|CQUI
OG0000073	LOC120426588|XP_039447309.1|CPIP	LOC6046963|XP_038105849.1|CQUI
OG0000073	LOC120424938|XP_039445177.1|CPIP	LOC6034716|XP_038105946.1|CQUI
OG0000073	LOC120424929|XP_039445153.1|CPIP	LOC6034713|XP_038105974.1|CQUI
OG0000073	LOC120413783|XP_039430665.1|CPIP	LOC6042203|XP_038114550.1|CQUI
OG0000073	LOC120419640|XP_039438328.1|CPIP	LOC6042684|XP_038116667.1|CQUI
OG0000074	LOC120428393|XP_039449334.1|CPIP	LOC6032868|XP_001843393.1|CQUI
OG0000074	LOC120428412|XP_039449359.1|CPIP	LOC6032869|XP_001843394.2|CQUI
OG0000074	LOC120428418|XP_039449364.1|CPIP	LOC6032872|XP_038117359.1|CQUI, LOC119768790|XP_038115896.1|CQUI
OG0000074	LOC120428413|XP_039449360.1|CPIP	LOC119768789|XP_038115895.1|CQUI
OG0000074	LOC120423023|XP_039442600.1|CPIP	LOC6049339|XP_001866118.2|CQUI
OG0000074	LOC120423018|XP_039442593.1|CPIP	LOC119769377|XP_038117358.1|CQUI
OG0000074	LOC120423020|XP_039442594.1|CPIP	LOC6049343|XP_038117357.1|CQUI
OG0000074	LOC120423021|XP_039442595.1|CPIP, LOC120423005|XP_039442562.1|CPIP	LOC6049341|XP_001866122.2|CQUI
OG0000074	LOC120423030|XP_039442605.1|CPIP	LOC6032899|XP_001843424.2|CQUI
OG0000074	LOC120428411|XP_039449358.1|CPIP	LOC6032870|XP_001843395.2|CQUI
OG0000074	LOC120420019|XP_039438857.1|CPIP	LOC6043916|XP_001861478.2|CQUI
OG0000074	LOC120428410|XP_039449357.1|CPIP	LOC6032877|XP_001843402.2|CQUI
OG0000074	LOC120428409|XP_039449356.1|CPIP	LOC6032878|XP_038115901.1|CQUI
OG0000074	LOC120427610|XP_039448425.1|CPIP	LOC119768791|XP_038115897.1|CQUI, LOC6032830|XP_001843365.2|CQUI
OG0000075	LOC120429129|XP_039450258.1|CPIP	LOC6037261|XP_038121511.1|CQUI
OG0000075	LOC120429128|XP_039450256.1|CPIP	LOC6037263|XP_001847191.2|CQUI
OG0000075	LOC120429138|XP_039450269.1|CPIP	LOC6037266|XP_001847194.2|CQUI, LOC119770532|XP_038121512.1|CQUI
OG0000075	LOC120424855|XP_039445041.1|CPIP	LOC6037267|XP_001847195.2|CQUI
OG0000075	LOC120429139|XP_039450271.1|CPIP	LOC6037265|XP_001847193.1|CQUI
