Orthogroup	CPIP.longest_only	AEAL.longest_only
OG0000028	LOC120431646|XP_039452687.1|CPIP, LOC120428342|XP_039449274.1|CPIP	LOC109426605|XP_029727488.1|AEAL, LOC115265692|XP_029727512.1|AEAL, LOC109426631|XP_029727489.1|AEAL, LOC109426606|XP_029727487.1|AEAL, LOC109426604|XP_019557684.2|AEAL, LOC109417943|XP_019547632.2|AEAL, LOC109426743|XP_029709980.1|AEAL
OG0000029	LOC120427995|XP_039448892.1|CPIP	LOC115269113|XP_029733384.1|AEAL, LOC109432586|XP_019564475.2|AEAL, LOC109397173|XP_029733388.1|AEAL, LOC109432589|XP_019564477.2|AEAL, LOC115269043|XP_029733198.1|AEAL, LOC109432591|XP_029733199.1|AEAL, LOC115269094|XP_029733307.1|AEAL, LOC109397170|XP_019525050.2|AEAL, LOC109432585|XP_029733202.1|AEAL, LOC115269114|XP_029733386.1|AEAL, LOC115269116|XP_029733389.1|AEAL
OG0000029	LOC120429043|XP_039450116.1|CPIP, LOC120425400|XP_039445848.1|CPIP	LOC115265698|XP_029727519.1|AEAL, LOC115265712|XP_029727533.1|AEAL, LOC115265694|XP_029727515.1|AEAL
OG0000029	LOC120412437|XP_039428830.1|CPIP, LOC120412438|XP_039428832.1|CPIP, LOC120412377|XP_039428737.1|CPIP, LOC120426298|XP_039446982.1|CPIP, LOC120431774|XP_039452829.1|CPIP, LOC120431776|XP_039452830.1|CPIP, LOC120414517|XP_039431660.1|CPIP, LOC120431779|XP_039452834.1|CPIP, LOC120431777|XP_039452831.1|CPIP, LOC120414516|XP_039431658.1|CPIP, LOC120431778|XP_039452832.1|CPIP, LOC120431781|XP_039452836.1|CPIP, LOC120423531|XP_039443312.1|CPIP, LOC120423591|XP_039443386.1|CPIP, LOC120423529|XP_039443310.1|CPIP, LOC120423562|XP_039443346.1|CPIP, LOC120423590|XP_039443385.1|CPIP, LOC120423574|XP_039443365.1|CPIP, LOC120423530|XP_039443311.1|CPIP	LOC115264083|XP_029723257.1|AEAL, LOC115264363|XP_029723881.1|AEAL
OG0000029	LOC120428050|XP_039448948.1|CPIP, LOC120428047|XP_039448945.1|CPIP, LOC120428042|XP_039448940.1|CPIP, LOC120428049|XP_039448947.1|CPIP, LOC120428044|XP_039448941.1|CPIP, LOC120428048|XP_039448946.1|CPIP, LOC120428041|XP_039448939.1|CPIP, LOC120416967|XP_039434819.1|CPIP, LOC120416965|XP_039434818.1|CPIP, LOC120416968|XP_039434820.1|CPIP, LOC120424280|XP_039444284.1|CPIP, LOC120416978|XP_039434836.1|CPIP, LOC120425984|XP_039446573.1|CPIP	LOC109425457|XP_019556272.2|AEAL, LOC115261105|XP_029718339.1|AEAL
OG0000031	LOC120431052|XP_039452140.1|CPIP, LOC120431053|XP_039452142.1|CPIP, LOC120431044|XP_039452130.1|CPIP	LOC109622184|XP_029732913.1|AEAL, LOC115267932|XP_029731534.1|AEAL, LOC109403189|XP_029731533.1|AEAL, LOC109622286|XP_029732911.1|AEAL, LOC109403147|XP_029732221.1|AEAL, LOC115268871|XP_029732907.1|AEAL, LOC109622133|XP_029731542.1|AEAL, LOC109403188|XP_029732912.1|AEAL, LOC109622182|XP_029731541.1|AEAL
OG0000031	LOC120415232|XP_039432624.1|CPIP	LOC115253560|XP_029713715.1|AEAL, LOC115257879|XP_029713709.1|AEAL
OG0000031	LOC120415239|XP_039432636.1|CPIP	LOC115257634|XP_029713321.1|AEAL, LOC115257385|XP_029712776.1|AEAL, LOC109403393|XP_029712807.1|AEAL, LOC115257883|XP_029713713.1|AEAL
OG0000031	LOC120415223|XP_039432612.1|CPIP, LOC120415228|XP_039432619.1|CPIP, LOC120415242|XP_039432640.1|CPIP	LOC115257390|XP_029712796.1|AEAL, LOC115257425|XP_029712868.1|AEAL, LOC109403416|XP_019531788.2|AEAL, LOC115257407|XP_029712833.1|AEAL, LOC115257859|XP_029713678.1|AEAL, LOC109403414|XP_029713283.1|AEAL, LOC109416716|XP_029713308.1|AEAL, LOC115257689|XP_029713417.1|AEAL, LOC115257849|XP_029713666.1|AEAL, LOC109416732|XP_029713153.1|AEAL, LOC109416725|XP_029713140.1|AEAL, LOC109403407|XP_019531780.1|AEAL, LOC115257575|XP_029713212.1|AEAL
OG0000032	LOC120428276|XP_039449203.1|CPIP, LOC120428278|XP_039449205.1|CPIP, LOC120423181|XP_039442808.1|CPIP	LOC109404182|XP_019532551.2|AEAL
OG0000032	LOC120423333|XP_039443034.1|CPIP	LOC109424805|XP_029724727.1|AEAL
OG0000032	LOC120423329|XP_039443024.1|CPIP	LOC109414646|XP_019544030.2|AEAL, LOC109424803|XP_029724729.1|AEAL
OG0000034	LOC120424426|XP_039444477.1|CPIP	LOC109622501|XP_019932420.2|AEAL
OG0000034	LOC120424428|XP_039444478.1|CPIP	LOC109622498|XP_029726333.1|AEAL
OG0000034	LOC120425576|XP_039446083.1|CPIP	LOC109422421|XP_019552762.2|AEAL
OG0000035	LOC120422668|XP_039442108.1|CPIP, LOC120417424|XP_039435402.1|CPIP	LOC115268848|XP_029732879.1|AEAL
OG0000036	LOC120423312|XP_039443009.1|CPIP	LOC115267651|XP_029730653.1|AEAL
OG0000036	LOC120423302|XP_039442999.1|CPIP	LOC109430321|XP_029722919.1|AEAL, LOC115253701|XP_029730650.1|AEAL
OG0000036	LOC120428713|XP_039449719.1|CPIP	LOC109424827|XP_019555564.2|AEAL
OG0000036	LOC120428147|XP_039449065.1|CPIP, LOC120428149|XP_039449068.1|CPIP, LOC120428146|XP_039449064.1|CPIP, LOC120428148|XP_039449067.1|CPIP, LOC120415924|XP_039433504.1|CPIP, LOC120415923|XP_039433503.1|CPIP	LOC109414897|XP_019544289.2|AEAL, LOC109416024|XP_029731286.1|AEAL, LOC109414876|XP_029714408.1|AEAL, LOC109416023|XP_029731289.1|AEAL
OG0000036	LOC120426062|XP_039446682.1|CPIP	LOC109427449|XP_029711324.1|AEAL
OG0000036	LOC120417580|XP_039435624.1|CPIP, LOC120417594|XP_039435641.1|CPIP, LOC120425684|XP_039446205.1|CPIP, LOC120425659|XP_039446177.1|CPIP, LOC120425667|XP_039446188.1|CPIP	LOC109416028|XP_019545539.2|AEAL, LOC115269483|XP_029734122.1|AEAL, LOC115269488|XP_029734128.1|AEAL, LOC109425619|XP_029734679.1|AEAL, LOC115254234|XP_029734129.1|AEAL, LOC109425636|XP_019556421.2|AEAL, LOC109423473|XP_029734681.1|AEAL, LOC115269482|XP_029734121.1|AEAL, LOC109422852|XP_019553295.2|AEAL
OG0000037	LOC120427863|XP_039448721.1|CPIP, LOC120427866|XP_039448727.1|CPIP	LOC109421512|XP_029727599.1|AEAL, LOC109421510|XP_019551560.2|AEAL, LOC109402061|XP_029711245.1|AEAL, LOC109622959|XP_019932969.2|AEAL, LOC109421511|XP_029717238.1|AEAL
OG0000038	LOC120421672|XP_039440837.1|CPIP	LOC109404373|XP_019532766.1|AEAL, LOC115270368|XP_029735750.1|AEAL
OG0000038	LOC120421641|XP_039440806.1|CPIP, LOC120421656|XP_039440823.1|CPIP, LOC120421639|XP_039440804.1|CPIP	LOC109404300|XP_019532679.1|AEAL, LOC115265054|XP_029725109.1|AEAL, LOC109403140|XP_019531426.2|AEAL
OG0000038	LOC120421640|XP_039440805.1|CPIP, LOC120421648|XP_039440815.1|CPIP, LOC120421642|XP_039440807.1|CPIP, LOC120421645|XP_039440812.1|CPIP, LOC120421646|XP_039440813.1|CPIP, LOC120421650|XP_039440817.1|CPIP, LOC120421651|XP_039440818.1|CPIP, LOC120421649|XP_039440816.1|CPIP, LOC120421643|XP_039440808.1|CPIP, LOC120421644|XP_039440809.1|CPIP	LOC109404310|XP_019532688.1|AEAL, LOC109403106|XP_019531388.2|AEAL, LOC115265052|XP_029725107.1|AEAL, LOC109403102|XP_019531384.1|AEAL, LOC109404311|XP_019532690.1|AEAL
OG0000038	LOC120421637|XP_039440801.1|CPIP, LOC120421638|XP_039440803.1|CPIP	LOC109404353|XP_019532747.2|AEAL, LOC109399493|XP_019527484.1|AEAL, LOC109399495|XP_029736036.1|AEAL
OG0000038	LOC120421660|XP_039440827.1|CPIP, LOC120421647|XP_039440814.1|CPIP, LOC120421661|XP_039440828.1|CPIP	LOC109403117|XP_019531397.2|AEAL, LOC115269903|XP_029734564.1|AEAL, LOC109404330|XP_019532705.2|AEAL
OG0000038	LOC120421662|XP_039440829.1|CPIP	LOC109404321|XP_019532699.2|AEAL
OG0000038	LOC120423242|XP_039442890.1|CPIP	LOC115268370|XP_029732241.1|AEAL, LOC109425906|XP_019556824.1|AEAL
OG0000038	LOC120413593|XP_039430435.1|CPIP	LOC115265051|XP_029725106.1|AEAL, LOC109403100|XP_019531382.1|AEAL, LOC109404307|XP_019532685.1|AEAL, LOC109433067|XP_019564999.2|AEAL
OG0000038	LOC120421635|XP_039440799.1|CPIP	LOC109403138|XP_019531425.1|AEAL, LOC115270366|XP_029735747.1|AEAL, LOC109404304|XP_019532681.1|AEAL
OG0000038	LOC120421634|XP_039440798.1|CPIP	LOC109404277|XP_019532658.2|AEAL, LOC115270370|XP_029735754.1|AEAL, LOC115265074|XP_029725132.1|AEAL, LOC109403105|XP_019531387.2|AEAL, LOC115265072|XP_029725130.1|AEAL, LOC109403093|XP_019531376.2|AEAL, LOC115265055|XP_029725112.1|AEAL, LOC109403110|XP_019531392.2|AEAL, LOC115265071|XP_029725129.1|AEAL, LOC109404306|XP_019532683.1|AEAL, LOC109404315|XP_019532693.1|AEAL
OG0000038	LOC120421654|XP_039440820.1|CPIP	LOC109403112|XP_019531394.2|AEAL, LOC115265075|XP_029725133.1|AEAL, LOC115265056|XP_029725113.1|AEAL, LOC115265058|XP_029725115.1|AEAL, LOC109403101|XP_029725127.1|AEAL, LOC115270371|XP_029735755.1|AEAL
OG0000039	LOC120423308|XP_039443007.1|CPIP, LOC120423309|XP_039443008.1|CPIP, LOC120423299|XP_039442997.1|CPIP, LOC120423315|XP_039443011.1|CPIP, LOC120414296|XP_039431365.1|CPIP, LOC120414287|XP_039431352.1|CPIP, LOC120425565|XP_039446064.1|CPIP, LOC120425872|XP_039446428.1|CPIP	LOC115262125|XP_029720056.1|AEAL, LOC115267561|XP_029730501.1|AEAL, LOC115262034|XP_029719825.1|AEAL, LOC109416579|XP_019546202.2|AEAL, LOC109404256|XP_029720555.1|AEAL, LOC109416577|XP_019546200.2|AEAL, LOC109429852|XP_019561385.2|AEAL
OG0000039	LOC120421228|XP_039440361.1|CPIP	LOC109433331|XP_029732953.1|AEAL
OG0000039	LOC120420530|XP_039439537.1|CPIP, LOC120419083|XP_039437604.1|CPIP, LOC120419038|XP_039437539.1|CPIP	LOC115262156|XP_029720202.1|AEAL, LOC109419154|XP_029722994.1|AEAL, LOC115264233|XP_029723884.1|AEAL, LOC109419155|XP_019548922.2|AEAL
OG0000039	LOC120419279|XP_039437882.1|CPIP	LOC109419189|XP_029720551.1|AEAL, LOC115263721|XP_029722835.1|AEAL, LOC109419188|XP_029722824.1|AEAL, LOC109407083|XP_029722987.1|AEAL
OG0000041	LOC120412956|XP_039429533.1|CPIP, LOC120412955|XP_039429528.1|CPIP, LOC120412998|XP_039429583.1|CPIP, LOC120412985|XP_039429569.1|CPIP, LOC120412939|XP_039429511.1|CPIP	LOC109422559|XP_029727967.1|AEAL, LOC109422710|XP_029727894.1|AEAL
OG0000043	LOC120430105|XP_039451125.1|CPIP, LOC120430134|XP_039451155.1|CPIP	LOC109408672|XP_019537578.2|AEAL
OG0000043	LOC120423650|XP_039443467.1|CPIP, LOC120423651|XP_039443468.1|CPIP	LOC109414818|XP_019544201.2|AEAL, LOC109418033|XP_029726645.1|AEAL
OG0000044	LOC120431841|XP_039452903.1|CPIP	LOC115264850|XP_029724740.1|AEAL, LOC109422698|XP_029727931.1|AEAL
OG0000045	LOC120422329|XP_039441658.1|CPIP	LOC109420202|XP_019550070.2|AEAL, LOC109409992|XP_019539065.1|AEAL
OG0000045	LOC120422328|XP_039441657.1|CPIP	LOC115265341|XP_029725836.1|AEAL, LOC109420201|XP_019550068.1|AEAL
OG0000045	LOC120420581|XP_039439595.1|CPIP	LOC109420161|XP_019550034.2|AEAL, LOC109420162|XP_019550036.2|AEAL, LOC109410052|XP_029718040.1|AEAL, LOC109410051|XP_029718041.1|AEAL, LOC109420181|XP_029725251.1|AEAL, LOC109410030|XP_029718039.1|AEAL, LOC109420163|XP_019550037.2|AEAL, LOC109410049|XP_019539131.2|AEAL
OG0000045	LOC120420579|XP_039439593.1|CPIP	LOC109410053|XP_019539134.2|AEAL, LOC115260842|XP_029718022.1|AEAL
OG0000047	LOC120423119|XP_039442732.1|CPIP	LOC109430117|XP_029718231.1|AEAL
OG0000048	LOC120428345|XP_039449278.1|CPIP	LOC109426621|XP_019557695.1|AEAL, LOC115265708|XP_029727528.1|AEAL
OG0000048	LOC120428347|XP_039449282.1|CPIP	LOC109426620|XP_019557694.2|AEAL, LOC115265702|XP_029727525.1|AEAL
OG0000049	LOC120423767|XP_039443615.1|CPIP, LOC120423768|XP_039443616.1|CPIP	LOC109399452|XP_019527436.2|AEAL
OG0000049	LOC120422276|XP_039441594.1|CPIP	LOC109399533|XP_019527529.1|AEAL, LOC109398113|XP_019526019.1|AEAL
OG0000049	LOC120414464|XP_039431589.1|CPIP	LOC115263197|XP_029722019.1|AEAL, LOC115263209|XP_029722054.1|AEAL, LOC109430845|XP_019562486.2|AEAL
OG0000051	LOC120417514|XP_039435529.1|CPIP, LOC120417515|XP_039435532.1|CPIP, LOC120417516|XP_039435533.1|CPIP	LOC109430500|XP_029732671.1|AEAL
OG0000051	LOC120417522|XP_039435539.1|CPIP, LOC120417521|XP_039435538.1|CPIP	LOC109413829|XP_019543100.2|AEAL, LOC109430428|XP_029732623.1|AEAL, LOC109430433|XP_019562037.2|AEAL, LOC115268560|XP_029732528.1|AEAL, LOC109413823|XP_019543095.2|AEAL
OG0000053	LOC120416815|XP_039434629.1|CPIP	LOC109399585|XP_019527609.2|AEAL
OG0000053	LOC120422201|XP_039441517.1|CPIP, LOC120422212|XP_039441531.1|CPIP	LOC109426036|XP_019557019.2|AEAL
OG0000053	LOC120422199|XP_039441515.1|CPIP	LOC109426037|XP_029731825.1|AEAL
OG0000053	LOC120422211|XP_039441529.1|CPIP	LOC109426035|XP_019557018.2|AEAL
OG0000053	LOC120417054|XP_039434940.1|CPIP	LOC109410996|XP_019540003.2|AEAL, LOC109410901|XP_019539963.2|AEAL
OG0000054	LOC120424642|XP_039444745.1|CPIP	LOC109408663|XP_019537561.2|AEAL
OG0000054	LOC120424640|XP_039444743.1|CPIP	LOC109403074|XP_019531357.2|AEAL
OG0000054	LOC120424639|XP_039444742.1|CPIP, LOC120424641|XP_039444744.1|CPIP	LOC109408662|XP_019537559.2|AEAL
OG0000054	LOC120423364|XP_039443073.1|CPIP, LOC120426098|XP_039446735.1|CPIP, LOC120426101|XP_039446739.1|CPIP, LOC120423365|XP_039443074.1|CPIP, LOC120424648|XP_039444752.1|CPIP	LOC109408659|XP_029735838.1|AEAL
OG0000054	LOC120430136|XP_039451157.1|CPIP, LOC120430099|XP_039451120.1|CPIP	LOC109408675|XP_029734574.1|AEAL
OG0000054	LOC120432483|XP_039453634.1|CPIP, LOC120430127|XP_039451146.1|CPIP, LOC120430097|XP_039451119.1|CPIP	LOC109403053|XP_029735706.1|AEAL, LOC109408692|XP_029734575.1|AEAL, LOC109403004|XP_019531261.2|AEAL, LOC109408694|XP_019537603.2|AEAL
OG0000055	LOC120417320|XP_039435220.1|CPIP, LOC120426347|XP_039447068.1|CPIP, LOC120426434|XP_039447163.1|CPIP	LOC115256529|XP_029711077.1|AEAL
OG0000056	LOC120426017|XP_039446626.1|CPIP, LOC120426019|XP_039446628.1|CPIP, LOC120426018|XP_039446627.1|CPIP	LOC115254536|XP_029707956.1|AEAL, LOC109397278|XP_029712433.1|AEAL, LOC109423208|XP_019553687.2|AEAL
OG0000056	LOC120421076|XP_039440155.1|CPIP	LOC115255644|XP_029709605.1|AEAL, LOC109405345|XP_029709588.1|AEAL
OG0000057	LOC120416643|XP_039434388.1|CPIP	LOC115258036|XP_029713891.1|AEAL
OG0000057	LOC120417873|XP_039436031.1|CPIP	LOC115255772|XP_029709759.1|AEAL
OG0000057	LOC120423183|XP_039442816.1|CPIP	LOC115269123|XP_029733392.1|AEAL
OG0000057	LOC120415000|XP_039432291.1|CPIP	LOC115259320|XP_029715715.1|AEAL, LOC115261998|XP_029719796.1|AEAL, LOC115258011|XP_029713868.1|AEAL
OG0000057	LOC120431422|XP_039452477.1|CPIP, LOC120421556|XP_039440720.1|CPIP, LOC120428776|XP_039449794.1|CPIP, LOC120428475|XP_039449423.1|CPIP	LOC115255407|XP_029709358.1|AEAL, LOC115254625|XP_029708120.1|AEAL
OG0000057	LOC120427889|XP_039448757.1|CPIP, LOC120416631|XP_039434372.1|CPIP, LOC120416632|XP_039434373.1|CPIP, LOC120432090|XP_039453162.1|CPIP	LOC115255318|XP_029709184.1|AEAL
OG0000057	LOC120430801|XP_039451854.1|CPIP, LOC120427199|XP_039447993.1|CPIP, LOC120417632|XP_039435678.1|CPIP, LOC120425704|XP_039446229.1|CPIP	LOC115261653|XP_029719414.1|AEAL
OG0000058	LOC120416511|XP_039434162.1|CPIP	LOC109413458|XP_019542679.2|AEAL
OG0000058	LOC120416581|XP_039434249.1|CPIP, LOC120416580|XP_039434248.1|CPIP, LOC120416567|XP_039434234.1|CPIP	LOC115265775|XP_029727582.1|AEAL, LOC109623107|XP_019933135.2|AEAL
OG0000058	LOC120416513|XP_039434165.1|CPIP	LOC109405129|XP_019533674.2|AEAL
OG0000060	LOC120420228|XP_039439150.1|CPIP	LOC115253826|XP_029711789.1|AEAL, LOC109415565|XP_019544994.1|AEAL, LOC109431105|XP_029711394.1|AEAL, LOC115256864|XP_029711798.1|AEAL
OG0000060	LOC120426886|XP_039447624.1|CPIP	LOC109421315|XP_029726943.1|AEAL, LOC109621270|XP_029727055.1|AEAL
OG0000061	LOC120415141|XP_039432502.1|CPIP, LOC120415138|XP_039432499.1|CPIP	LOC109412069|XP_029714346.1|AEAL, LOC109424634|XP_019555343.1|AEAL
OG0000061	LOC120415137|XP_039432497.1|CPIP	LOC109424660|XP_029720897.1|AEAL, LOC109412073|XP_029720896.1|AEAL, LOC109424630|XP_019555340.2|AEAL
OG0000061	LOC120415159|XP_039432529.1|CPIP	LOC109412047|XP_019541235.2|AEAL, LOC115259629|XP_029716255.1|AEAL, LOC109398453|XP_029716337.1|AEAL, LOC109424658|XP_019555373.2|AEAL
OG0000064	LOC120420822|XP_039439877.1|CPIP, LOC120426967|XP_039447720.1|CPIP	LOC115260339|XP_029717129.1|AEAL
OG0000067	LOC120427625|XP_039448443.1|CPIP	LOC109411462|XP_019540532.2|AEAL
OG0000068	LOC120412403|XP_039428799.1|CPIP, LOC120412410|XP_039428807.1|CPIP, LOC120412405|XP_039428802.1|CPIP	LOC109417573|XP_029725470.1|AEAL, LOC109417572|XP_029725464.1|AEAL, LOC115265252|XP_029725472.1|AEAL
OG0000068	LOC120412404|XP_039428800.1|CPIP	LOC109417818|XP_029725465.1|AEAL
OG0000068	LOC120417591|XP_039435637.1|CPIP	LOC109431213|XP_019562968.2|AEAL
OG0000068	LOC120417584|XP_039435629.1|CPIP	LOC109420142|XP_029724370.1|AEAL
OG0000068	LOC120417585|XP_039435630.1|CPIP	LOC109420119|XP_019549974.2|AEAL
OG0000068	LOC120412539|XP_039428969.1|CPIP	LOC109412631|XP_029724411.1|AEAL
OG0000071	LOC120417372|XP_039435321.1|CPIP	LOC109431530|XP_019563303.2|AEAL, LOC115263888|XP_029723093.1|AEAL, LOC109422248|XP_019552407.2|AEAL, LOC115257508|XP_029713040.1|AEAL
OG0000071	LOC120425799|XP_039446344.1|CPIP	LOC109403425|XP_029713225.1|AEAL, LOC115257855|XP_029713672.1|AEAL, LOC115257461|XP_029712919.1|AEAL
OG0000072	LOC120420739|XP_039439769.1|CPIP	LOC115268666|XP_029732638.1|AEAL, LOC109421042|XP_019551076.2|AEAL, LOC109429450|XP_019560947.2|AEAL
OG0000072	LOC120412897|XP_039429462.1|CPIP	LOC115260126|XP_029716892.1|AEAL, LOC109430558|XP_019562176.2|AEAL
OG0000072	LOC120419603|XP_039438279.1|CPIP, LOC120420422|XP_039439378.1|CPIP, LOC120420470|XP_039439437.1|CPIP, LOC120419611|XP_039438287.1|CPIP	LOC109429235|XP_019560698.1|AEAL, LOC109429333|XP_029732636.1|AEAL, LOC109421068|XP_019551107.2|AEAL, LOC115258733|XP_029714957.1|AEAL, LOC109429262|XP_019560718.2|AEAL, LOC115255952|XP_029710047.1|AEAL, LOC109421067|XP_019551106.2|AEAL, LOC109429251|XP_019560712.2|AEAL, LOC115258734|XP_029714958.1|AEAL, LOC109429469|XP_029732637.1|AEAL, LOC115258785|XP_029715048.1|AEAL, LOC115258806|XP_029715095.1|AEAL, LOC115268662|XP_029732634.1|AEAL, LOC109421073|XP_019551111.2|AEAL, LOC109428607|XP_019559946.2|AEAL, LOC109421072|XP_019551110.2|AEAL
OG0000073	LOC120414900|XP_039432160.1|CPIP	LOC109413132|XP_019542399.2|AEAL, LOC115257787|XP_029713603.1|AEAL
OG0000073	LOC120426588|XP_039447309.1|CPIP	LOC109413013|XP_029734257.1|AEAL, LOC109432985|XP_019564895.2|AEAL
OG0000073	LOC120424938|XP_039445177.1|CPIP	LOC109416850|XP_029728654.1|AEAL
OG0000073	LOC120413783|XP_039430665.1|CPIP	LOC109418326|XP_029721076.1|AEAL, LOC115253474|XP_029721111.1|AEAL, LOC109428106|XP_029720834.1|AEAL
OG0000073	LOC120419640|XP_039438328.1|CPIP	LOC115257328|XP_029712644.1|AEAL, LOC109428579|XP_029712660.1|AEAL
OG0000073	LOC120416924|XP_039434768.1|CPIP	LOC109400905|XP_029717490.1|AEAL, LOC109422828|XP_029717552.1|AEAL
OG0000074	LOC120428393|XP_039449334.1|CPIP	LOC109432023|XP_019563874.2|AEAL, LOC115265383|XP_029726109.1|AEAL
OG0000074	LOC120428412|XP_039449359.1|CPIP	LOC109409751|XP_019538800.1|AEAL, LOC115265384|XP_029726110.1|AEAL
OG0000074	LOC120428418|XP_039449364.1|CPIP	LOC115265385|XP_029726111.1|AEAL, LOC109409748|XP_019538795.2|AEAL
OG0000074	LOC120423023|XP_039442600.1|CPIP, LOC120423018|XP_039442593.1|CPIP, LOC120423020|XP_039442594.1|CPIP, LOC120423021|XP_039442595.1|CPIP, LOC120423005|XP_039442562.1|CPIP, LOC120423030|XP_039442605.1|CPIP, LOC120428411|XP_039449358.1|CPIP, LOC120420019|XP_039438857.1|CPIP	LOC109409740|XP_019538788.1|AEAL, LOC109431992|XP_019563841.2|AEAL, LOC109432002|XP_019563852.2|AEAL, LOC109409741|XP_019538789.2|AEAL, LOC115265379|XP_029726076.1|AEAL, LOC109409742|XP_019538790.2|AEAL, LOC109432055|XP_019563904.2|AEAL, LOC109409755|XP_019538804.2|AEAL
OG0000074	LOC120428388|XP_039449320.1|CPIP, LOC120428410|XP_039449357.1|CPIP, LOC120428409|XP_039449356.1|CPIP, LOC120427610|XP_039448425.1|CPIP	LOC109432112|XP_019563945.2|AEAL, LOC115265380|XP_029726078.1|AEAL, LOC109409753|XP_019538802.2|AEAL, LOC109432077|XP_019563923.2|AEAL
OG0000075	LOC120429129|XP_039450258.1|CPIP, LOC120429128|XP_039450256.1|CPIP, LOC120429138|XP_039450269.1|CPIP, LOC120424855|XP_039445041.1|CPIP, LOC120429139|XP_039450271.1|CPIP	LOC109425649|XP_019556434.2|AEAL, LOC109423364|XP_019553894.2|AEAL
OG0000076	LOC120414119|XP_039431083.1|CPIP	LOC109407440|XP_029729634.1|AEAL, LOC109416499|XP_029729635.1|AEAL, LOC115263299|XP_029722354.1|AEAL, LOC115263274|XP_029722275.1|AEAL, LOC115263264|XP_029722253.1|AEAL
OG0000076	LOC120419152|XP_039437732.1|CPIP	LOC109419190|XP_019548944.2|AEAL, LOC109407082|XP_029722843.1|AEAL
OG0000077	LOC120428195|XP_039449110.1|CPIP	LOC109621769|XP_019931447.1|AEAL, LOC109422254|XP_019552411.1|AEAL
OG0000077	LOC120425394|XP_039445844.1|CPIP	LOC109621770|XP_019931448.1|AEAL, LOC109422250|XP_029724569.1|AEAL, LOC115264706|XP_029724573.1|AEAL
OG0000077	LOC120420744|XP_039439774.1|CPIP	LOC115264212|XP_029723572.1|AEAL, LOC109424852|XP_019555595.1|AEAL
OG0000078	LOC120426652|XP_039447380.1|CPIP, LOC120417056|XP_039434945.1|CPIP	LOC109410835|XP_019539914.2|AEAL, LOC115256245|XP_029710368.1|AEAL
OG0000080	LOC120423909|XP_039443823.1|CPIP, LOC120417736|XP_039435828.1|CPIP, LOC120419918|XP_039438719.1|CPIP, LOC120428681|XP_039449670.1|CPIP	LOC115270972|XP_029736209.1|AEAL, LOC115262214|XP_029720424.1|AEAL, LOC115262216|XP_029720426.1|AEAL, LOC109425750|XP_019556618.2|AEAL
OG0000080	LOC120429653|XP_039450613.1|CPIP	LOC109426588|XP_019557665.2|AEAL
OG0000080	LOC120419665|XP_039438362.1|CPIP, LOC120432076|XP_039453147.1|CPIP	LOC109423228|XP_019553713.1|AEAL, LOC109397255|XP_019525124.2|AEAL, LOC115263682|XP_029722763.1|AEAL, LOC109412270|XP_019541465.1|AEAL
OG0000080	LOC120432086|XP_039453158.1|CPIP	LOC115260060|XP_029716778.1|AEAL, LOC109423230|XP_019553715.2|AEAL, LOC109397257|XP_019525125.2|AEAL
OG0000080	LOC120431996|XP_039453065.1|CPIP	LOC115253465|XP_029716776.1|AEAL, LOC109397254|XP_019525123.2|AEAL, LOC109423229|XP_019553714.2|AEAL
OG0000081	LOC120413921|XP_039430834.1|CPIP	LOC109422845|XP_019553281.2|AEAL
OG0000081	LOC120419484|XP_039438103.1|CPIP, LOC120419509|XP_039438142.1|CPIP	LOC109399223|XP_019527202.2|AEAL
OG0000081	LOC120417402|XP_039435375.1|CPIP	LOC109426308|XP_019557309.2|AEAL, LOC109411420|XP_029732213.1|AEAL, LOC109402129|XP_019530296.2|AEAL, LOC109426305|XP_019557306.2|AEAL, LOC109402127|XP_019530294.2|AEAL, LOC109420276|XP_019550151.2|AEAL, LOC109397320|XP_029727549.1|AEAL
OG0000081	LOC120416569|XP_039434237.1|CPIP, LOC120432552|XP_039453714.1|CPIP, LOC120432553|XP_039453716.1|CPIP	LOC115254804|XP_029708344.1|AEAL, LOC109401604|XP_029721125.1|AEAL, LOC109410090|XP_019539168.3|AEAL, LOC109622304|XP_019932112.2|AEAL
OG0000081	LOC120425827|XP_039446379.1|CPIP, LOC120416714|XP_039434471.1|CPIP	LOC115268351|XP_029732230.1|AEAL, LOC109621489|XP_019931077.2|AEAL
OG0000081	LOC120425835|XP_039446389.1|CPIP, LOC120416684|XP_039434436.1|CPIP	LOC115268352|XP_029732231.1|AEAL, LOC109621490|XP_019931078.2|AEAL, LOC109621427|XP_019931003.2|AEAL, LOC115268191|XP_029732103.1|AEAL, LOC109621428|XP_029734478.1|AEAL
OG0000081	LOC120426653|XP_039447381.1|CPIP	LOC115257250|XP_029712551.1|AEAL, LOC115259718|XP_029716355.1|AEAL, LOC109622702|XP_019932676.2|AEAL, LOC109622701|XP_019932675.2|AEAL
OG0000081	LOC120412647|XP_039429135.1|CPIP	LOC109412555|XP_019541733.2|AEAL, LOC115258237|XP_029714168.1|AEAL, LOC115256492|XP_029711011.1|AEAL, LOC115258235|XP_029714167.1|AEAL, LOC109400393|XP_019528444.2|AEAL, LOC109420766|XP_019550779.2|AEAL, LOC115257991|XP_029713834.1|AEAL, LOC115269919|XP_029734582.1|AEAL
