Orthogroup	DSEC.longest_only	DSUB.longest_only
OG0000051	LOC6606391|XP_002031196.1|DSEC, LOC6606710|XP_002031509.1|DSEC, LOC6606709|XP_002031508.1|DSEC	LOC117898770|XP_034664295.1|DSUB, LOC117898095|XP_034663165.1|DSUB
OG0000052	LOC6607024|XP_002031813.1|DSEC, LOC6607642|XP_002032407.1|DSEC	LOC117898169|XP_034663268.1|DSUB
OG0000052	LOC6607025|XP_002031814.1|DSEC, LOC6607026|XP_002031815.1|DSEC, LOC6607022|XP_002031811.2|DSEC, LOC6607023|XP_002031812.1|DSEC	LOC117898249|XP_034663387.1|DSUB
OG0000052	LOC6609846|XP_002034498.1|DSEC	LOC117892469|XP_034654613.1|DSUB
OG0000052	LOC6609845|XP_002034497.1|DSEC	LOC117892468|XP_034654612.1|DSUB
OG0000053	LOC6608187|XP_002032932.1|DSEC	LOC117890537|XP_034651353.1|DSUB
OG0000053	LOC6608186|XP_002032931.2|DSEC	LOC117890535|XP_034651347.1|DSUB
OG0000053	LOC6608184|XP_002032929.1|DSEC	LOC117890534|XP_034651344.1|DSUB
OG0000053	LOC6608180|XP_002032925.1|DSEC	LOC117890538|XP_034651354.1|DSUB
OG0000054	LOC6606233|XP_002031041.1|DSEC	LOC117898653|XP_034664116.1|DSUB, LOC117898652|XP_034664115.1|DSUB
OG0000054	LOC6606232|XP_002031040.1|DSEC	LOC117898651|XP_034664113.1|DSUB
OG0000054	LOC6606230|XP_002031038.1|DSEC	LOC117898655|XP_034664119.1|DSUB
OG0000054	LOC6606231|XP_032576779.1|DSEC	LOC117898654|XP_034664118.1|DSUB
OG0000055	LOC6612847|XP_002037341.1|DSEC	LOC117898144|XP_034663233.1|DSUB, LOC117896448|XP_034660669.1|DSUB, LOC117898145|XP_034663235.1|DSUB, LOC117896449|XP_034660670.1|DSUB, LOC117898143|XP_034663231.1|DSUB, LOC117896869|XP_034661290.1|DSUB
OG0000055	LOC6612845|XP_002037339.1|DSEC	LOC117897281|XP_034661904.1|DSUB
OG0000056	LOC6607531|XP_002032300.1|DSEC	LOC117898462|XP_034663775.1|DSUB
OG0000056	LOC6607532|XP_002032301.1|DSEC	LOC117898463|XP_034663777.1|DSUB
OG0000056	LOC6607533|XP_002032302.1|DSEC, LOC6607534|XP_002032303.1|DSEC	LOC117898461|XP_034663774.1|DSUB
OG0000056	LOC6606941|XP_002031735.1|DSEC	LOC117897244|XP_034661856.1|DSUB
OG0000056	LOC6606940|XP_002031734.1|DSEC	LOC117897243|XP_034661853.1|DSUB
OG0000058	LOC6614763|XP_002039182.2|DSEC	LOC117890151|XP_034650732.1|DSUB
OG0000058	LOC6613603|XP_002038073.1|DSEC	LOC117902359|XP_034669562.1|DSUB
OG0000058	LOC6612350|XP_002036859.1|DSEC	LOC117894861|XP_034658013.1|DSUB
OG0000059	LOC6617066|XP_002041394.1|DSEC	LOC117897005|XP_034661462.1|DSUB
OG0000059	LOC6617064|XP_002041392.1|DSEC	LOC117896653|XP_034660990.1|DSUB
OG0000059	LOC6617063|XP_002041391.1|DSEC	LOC117899423|XP_034665309.1|DSUB
OG0000059	LOC6617065|XP_002041393.1|DSEC	LOC117896652|XP_034660989.1|DSUB
OG0000059	LOC6617058|XP_002041386.1|DSEC	LOC117896696|XP_034661039.1|DSUB
OG0000060	LOC6618583|XP_002042842.1|DSEC	LOC117903129|XP_034670852.1|DSUB
OG0000060	LOC6614500|XP_002038933.1|DSEC	LOC117901895|XP_034668749.1|DSUB
OG0000060	LOC6613944|XP_032578849.1|DSEC	LOC117896666|XP_034661004.1|DSUB
OG0000060	LOC6612941|XP_032579191.1|DSEC	LOC117896503|XP_034660743.1|DSUB
OG0000060	LOC6618552|XP_002042809.1|DSEC	LOC117891116|XP_034652214.1|DSUB
OG0000061	LOC6611375|XP_002035920.1|DSEC	LOC117901880|XP_034668728.1|DSUB
OG0000061	LOC6611382|XP_002035927.1|DSEC	LOC117901276|XP_034667861.1|DSUB
OG0000061	LOC6611377|XP_032583318.1|DSEC	LOC117901832|XP_034668656.1|DSUB
OG0000062	LOC6619830|XP_032581369.1|DSEC	LOC117903497|XP_034671468.1|DSUB
OG0000062	LOC6614677|XP_002039104.1|DSEC	LOC117901308|XP_034667909.1|DSUB
OG0000062	LOC116803533|XP_032583118.1|DSEC	LOC117901870|XP_034668718.1|DSUB
OG0000063	LOC6616903|XP_002041237.1|DSEC, LOC6616904|XP_032577925.1|DSEC	LOC117896095|XP_034660037.1|DSUB
OG0000063	LOC6616902|XP_002041236.1|DSEC	LOC117896094|XP_034660036.1|DSUB
OG0000063	LOC116800923|XP_032573468.1|DSEC	LOC117893344|XP_034655825.1|DSUB
OG0000063	LOC6605135|XP_002029976.1|DSEC	LOC117894179|XP_034656976.1|DSUB
OG0000063	LOC6605136|XP_002029977.1|DSEC, LOC6605137|XP_032573466.1|DSEC	LOC117894178|XP_034656974.1|DSUB
OG0000065	LOC6620871|XP_032577187.1|DSEC	LOC117898583|XP_034664016.1|DSUB
OG0000065	LOC6616851|XP_002041187.2|DSEC	LOC117899737|XP_034665873.1|DSUB
OG0000065	LOC6616853|XP_002041189.1|DSEC	LOC117899738|XP_034665874.1|DSUB
OG0000065	LOC6616852|XP_002041188.1|DSEC	LOC117899736|XP_034665872.1|DSUB
OG0000066	LOC6618629|XP_002042888.1|DSEC	LOC117903671|XP_034671892.1|DSUB
OG0000066	LOC6614127|XP_002038580.2|DSEC	LOC117896596|XP_034660913.1|DSUB
OG0000066	LOC6618754|XP_002043012.2|DSEC	LOC117896671|XP_034661009.1|DSUB
OG0000066	LOC6619319|XP_002043536.1|DSEC	LOC117901021|XP_034667513.1|DSUB
OG0000066	LOC6606217|XP_002031025.1|DSEC	LOC117897646|XP_034662513.1|DSUB
OG0000066	LOC6617577|XP_002041890.1|DSEC	LOC117893060|XP_034655357.1|DSUB
OG0000066	LOC6615669|XP_002040040.1|DSEC	LOC117902112|XP_034669115.1|DSUB
OG0000067	LOC6620079|XP_002044291.1|DSEC	LOC117899613|XP_034665647.1|DSUB
OG0000067	LOC6610892|XP_002035455.1|DSEC	LOC117895462|XP_034659028.1|DSUB
OG0000067	LOC6608367|XP_002033103.1|DSEC	LOC117890918|XP_034651937.1|DSUB
OG0000067	LOC6610891|XP_002035454.1|DSEC	LOC117895461|XP_034659026.1|DSUB
OG0000067	LOC6616446|XP_002040807.1|DSEC	LOC117894476|XP_034657468.1|DSUB
OG0000068	LOC6606120|XP_032575928.1|DSEC	LOC117893343|XP_034655824.1|DSUB
OG0000068	LOC6620399|XP_032576530.1|DSEC, LOC6606128|XP_032573930.1|DSEC, LOC6610046|XP_002034662.2|DSEC	LOC117893309|XP_034655788.1|DSUB, LOC117901009|XP_034667498.1|DSUB
OG0000068	LOC6615215|XP_032581888.1|DSEC	LOC117902385|XP_034669640.1|DSUB
OG0000069	LOC6618939|XP_002043184.2|DSEC	LOC117891341|XP_034652652.1|DSUB
OG0000070	LOC6613612|XP_002038082.1|DSEC	LOC117900906|XP_034667357.1|DSUB
OG0000070	LOC6615903|XP_002040271.1|DSEC	LOC117896707|XP_034661058.1|DSUB
OG0000070	LOC6613611|XP_002038081.1|DSEC	LOC117901077|XP_034667580.1|DSUB, LOC117900908|XP_034667359.1|DSUB
OG0000070	LOC6614825|XP_002039244.1|DSEC	LOC117900907|XP_034667358.1|DSUB
OG0000071	LOC6605331|XP_002030168.2|DSEC	LOC117893134|XP_034655476.1|DSUB
OG0000071	LOC6605584|XP_032575054.1|DSEC	LOC117895747|XP_034659509.1|DSUB
OG0000071	LOC6605583|XP_002030402.2|DSEC	LOC117895750|XP_034659511.1|DSUB
OG0000071	LOC6605585|XP_002030404.1|DSEC	LOC117895746|XP_034659508.1|DSUB
OG0000072	LOC6609446|XP_002034131.1|DSEC	LOC117891009|XP_034652056.1|DSUB
OG0000072	LOC6609453|XP_002034138.1|DSEC	LOC117889765|XP_034650103.1|DSUB
OG0000072	LOC6609448|XP_032571731.1|DSEC	LOC117891008|XP_034652055.1|DSUB
OG0000073	LOC6609744|XP_002034398.2|DSEC	LOC117890320|XP_034650999.1|DSUB
OG0000073	LOC6616009|XP_032581764.1|DSEC	LOC117901954|XP_034668826.1|DSUB
OG0000073	LOC6614351|XP_032576696.1|DSEC	LOC117897070|XP_034661568.1|DSUB
OG0000074	LOC6610960|XP_002035517.1|DSEC	LOC117893667|XP_034656248.1|DSUB, LOC117894584|XP_034657620.1|DSUB
OG0000074	LOC6606103|XP_002030912.1|DSEC	LOC117894701|XP_034657775.1|DSUB
OG0000075	LOC6605016|XP_002029859.2|DSEC	LOC117895498|XP_034659085.1|DSUB
OG0000075	LOC6605018|XP_002029861.1|DSEC	LOC117895520|XP_034659115.1|DSUB
OG0000075	LOC6605017|XP_002029860.1|DSEC	LOC117895524|XP_034659120.1|DSUB
OG0000075	LOC6605015|XP_002029858.1|DSEC	LOC117895522|XP_034659118.1|DSUB
OG0000076	LOC6610804|XP_032574471.1|DSEC	LOC117895853|XP_034659710.1|DSUB
OG0000076	LOC6606736|XP_032578748.1|DSEC, LOC6606734|XP_032578866.1|DSEC	LOC117896566|XP_034660858.1|DSUB, LOC117898174|XP_034663274.1|DSUB
OG0000076	LOC6614957|XP_002039374.1|DSEC	LOC117898747|XP_034664263.1|DSUB
OG0000076	LOC6614944|XP_032581504.1|DSEC, LOC6614958|XP_032581514.1|DSEC	LOC117898737|XP_034664252.1|DSUB
OG0000077	LOC6609946|XP_002034592.1|DSEC	LOC117891833|XP_034653474.1|DSUB
OG0000077	LOC6607116|XP_002031904.1|DSEC	LOC117897634|XP_034662499.1|DSUB
OG0000077	LOC6618789|XP_002043039.2|DSEC	LOC117890642|XP_034651485.1|DSUB
OG0000077	LOC6618743|XP_032576637.1|DSEC	LOC117897194|XP_034661786.1|DSUB
OG0000078	LOC6609985|XP_032572329.1|DSEC	LOC117890243|XP_034650880.1|DSUB
OG0000078	LOC6616471|XP_032574945.1|DSEC	LOC117895683|XP_034659401.1|DSUB, LOC117895684|XP_034659403.1|DSUB
OG0000078	LOC6614250|XP_032578587.1|DSEC	LOC117897889|XP_034662857.1|DSUB
OG0000078	LOC6615175|XP_002039591.1|DSEC	LOC117892312|XP_034654358.1|DSUB
OG0000078	LOC6618086|XP_002042384.1|DSEC	LOC117899598|XP_034665610.1|DSUB
OG0000079	LOC6613270|XP_032579159.1|DSEC	LOC117900594|XP_034666895.1|DSUB
OG0000079	LOC6613271|XP_002037748.1|DSEC	LOC117900593|XP_034666894.1|DSUB
OG0000080	LOC6609553|XP_032570859.1|DSEC	LOC117892139|XP_034654068.1|DSUB, LOC117890994|XP_034652034.1|DSUB
OG0000080	LOC6609476|XP_002034161.1|DSEC	LOC117892007|XP_034653785.1|DSUB
OG0000081	LOC6610291|XP_002034886.1|DSEC	LOC117895630|XP_034659277.1|DSUB
OG0000082	LOC6615566|XP_002039940.2|DSEC	LOC117890838|XP_034651812.1|DSUB
OG0000082	LOC6606452|XP_002031255.1|DSEC	LOC117898678|XP_034664152.1|DSUB
OG0000083	LOC116800215|XP_032569927.1|DSEC	LOC117900198|XP_034666350.1|DSUB
OG0000083	LOC6611746|XP_002036269.1|DSEC, LOC6611745|XP_032583492.1|DSEC	LOC117902537|XP_034669857.1|DSUB, LOC117902534|XP_034669852.1|DSUB, LOC117902535|XP_034669856.1|DSUB
OG0000083	LOC6612009|XP_032569925.1|DSEC	LOC117900197|XP_034666347.1|DSUB
OG0000084	LOC6609841|XP_002034493.1|DSEC	LOC117892465|XP_034654607.1|DSUB
OG0000084	LOC6609358|XP_002034047.1|DSEC	LOC117890458|XP_034651195.1|DSUB
OG0000085	LOC6608030|XP_032572867.1|DSEC	LOC117892536|XP_034654735.1|DSUB
OG0000085	LOC6608034|XP_002032782.1|DSEC	LOC117892091|XP_034653974.1|DSUB
OG0000085	LOC6608029|XP_032572862.1|DSEC	LOC117892532|XP_034654727.1|DSUB
OG0000086	LOC6609922|XP_002034572.1|DSEC	LOC117890386|XP_034651078.1|DSUB
OG0000087	LOC6611885|XP_002036403.2|DSEC	LOC117900830|XP_034667229.1|DSUB
OG0000087	LOC6611274|XP_002035829.1|DSEC	LOC117901046|XP_034667544.1|DSUB
OG0000087	LOC6611909|XP_002036426.1|DSEC	LOC117900544|XP_034666835.1|DSUB
OG0000088	LOC6607857|XP_032572237.1|DSEC	LOC117890038|XP_034650547.1|DSUB
OG0000088	LOC6612055|XP_002036572.1|DSEC	LOC117900355|XP_034666594.1|DSUB
OG0000088	LOC6605272|XP_002030110.1|DSEC	LOC117893265|XP_034655723.1|DSUB
OG0000088	LOC6609520|XP_002034204.1|DSEC	LOC117890268|XP_034650918.1|DSUB
OG0000088	LOC6605273|XP_002030111.1|DSEC	LOC117893266|XP_034655724.1|DSUB
OG0000089	LOC6614195|XP_002038642.1|DSEC	LOC117897397|XP_034662107.1|DSUB
OG0000089	LOC6605081|XP_002029922.1|DSEC	LOC117894210|XP_034657016.1|DSUB
OG0000090	LOC6608382|XP_002033118.1|DSEC	LOC117891387|XP_034652719.1|DSUB
OG0000090	LOC6608386|XP_032571023.1|DSEC	LOC117891384|XP_034652714.1|DSUB
OG0000090	LOC6610773|XP_002035339.1|DSEC	LOC117894963|XP_034658187.1|DSUB
OG0000090	LOC6610282|XP_032573795.1|DSEC	LOC117893528|XP_034656062.1|DSUB
OG0000091	LOC6612658|XP_032576233.1|DSEC	LOC117896287|XP_034660384.1|DSUB
OG0000091	LOC6612181|XP_032580799.1|DSEC	LOC117901338|XP_034667939.1|DSUB
OG0000091	LOC6613760|XP_032578418.1|DSEC	LOC117897051|XP_034661532.1|DSUB
OG0000091	LOC116801651|XP_032578417.1|DSEC	LOC117897050|XP_034661529.1|DSUB
OG0000092	LOC6619698|XP_032579430.1|DSEC	LOC117897269|XP_034661886.1|DSUB
OG0000092	LOC6619700|XP_002043915.1|DSEC	LOC117897821|XP_034662765.1|DSUB
OG0000092	LOC6616968|XP_002041296.1|DSEC	LOC117898608|XP_034664049.1|DSUB
OG0000092	LOC6619699|XP_002043914.1|DSEC	LOC117897864|XP_034662828.1|DSUB
OG0000093	LOC6611634|XP_002036170.1|DSEC	LOC117902810|XP_034670324.1|DSUB
OG0000093	LOC116802189|XP_032581620.1|DSEC, LOC116800366|XP_032570747.1|DSEC, LOC116800368|XP_032570749.1|DSEC	LOC117893330|XP_034655811.1|DSUB, LOC117891738|XP_034653223.1|DSUB
OG0000093	LOC6619757|XP_002043971.1|DSEC	LOC117898813|XP_034664362.1|DSUB
OG0000094	LOC6605148|XP_002029989.1|DSEC	LOC117893841|XP_034656498.1|DSUB
OG0000094	LOC6614059|XP_002038513.1|DSEC	LOC117896040|XP_034659940.1|DSUB
OG0000096	LOC6614658|XP_002039085.1|DSEC	LOC117898392|XP_034663640.1|DSUB
OG0000096	LOC6611394|XP_002035938.1|DSEC	LOC117898393|XP_034663641.1|DSUB
OG0000096	LOC6606981|XP_032576845.1|DSEC	LOC117898696|XP_034664202.1|DSUB
OG0000096	LOC6614724|XP_032569761.1|DSEC	LOC117900262|XP_034666462.1|DSUB
OG0000097	LOC116801105|XP_032574645.1|DSEC, LOC116801043|XP_032574304.1|DSEC, LOC116801229|XP_032575338.1|DSEC, LOC6618280|XP_002042554.1|DSEC	LOC117893163|XP_034655530.1|DSUB
OG0000098	LOC6606676|XP_002031476.1|DSEC, LOC6621482|XP_032577186.1|DSEC	LOC117898582|XP_034664015.1|DSUB
OG0000099	LOC6616102|XP_002040467.1|DSEC	LOC117903172|XP_034670908.1|DSUB
OG0000099	LOC6616103|XP_002040468.1|DSEC	LOC117896382|XP_034660577.1|DSUB
OG0000099	LOC6616099|XP_032580297.1|DSEC	LOC117891933|XP_034653664.1|DSUB
OG0000100	LOC116800385|XP_032570900.1|DSEC	LOC117890766|XP_034651723.1|DSUB
OG0000100	LOC6606416|XP_002031220.1|DSEC	LOC117899210|XP_034664973.1|DSUB, LOC117898731|XP_034664242.1|DSUB
OG0000102	LOC6609708|XP_032571910.1|DSEC	LOC117891856|XP_034653505.1|DSUB
OG0000102	LOC6608277|XP_002033021.1|DSEC	LOC117890056|XP_034650578.1|DSUB
OG0000103	LOC6604961|XP_002029804.1|DSEC	LOC117894294|XP_034657145.1|DSUB
OG0000103	LOC6606121|XP_002030929.1|DSEC	LOC117893174|XP_034655541.1|DSUB
OG0000103	LOC116801298|XP_032575929.1|DSEC	LOC117895790|XP_034659583.1|DSUB
OG0000103	LOC6608599|XP_002033333.1|DSEC	LOC117891545|XP_034652951.1|DSUB
OG0000104	LOC6605945|XP_002030757.2|DSEC	LOC117894807|XP_034657931.1|DSUB
OG0000104	LOC6611808|XP_002036330.1|DSEC	LOC117901076|XP_034667579.1|DSUB
OG0000104	LOC6605951|XP_002030763.2|DSEC, LOC6605950|XP_002030762.1|DSEC	LOC117894809|XP_034657935.1|DSUB
OG0000105	LOC6619284|XP_032579009.1|DSEC, LOC6605055|XP_002029896.2|DSEC	LOC117898284|XP_034663430.1|DSUB
OG0000105	LOC6607252|XP_002032031.1|DSEC	LOC117898760|XP_034664276.1|DSUB
OG0000105	LOC6607258|XP_002032037.1|DSEC	LOC117898251|XP_034663389.1|DSUB
OG0000105	LOC6607259|XP_002032038.1|DSEC	LOC117898250|XP_034663388.1|DSUB
OG0000107	LOC6615659|XP_002040030.1|DSEC	LOC117889797|XP_034650164.1|DSUB
OG0000107	LOC116800201|XP_032569810.1|DSEC, LOC6614463|XP_002038896.1|DSEC, LOC6614462|XP_032583400.1|DSEC	LOC117901630|XP_034668350.1|DSUB, LOC117901201|XP_034667746.1|DSUB
OG0000107	LOC6615660|XP_002040031.1|DSEC	LOC117891678|XP_034653144.1|DSUB
OG0000109	LOC6612022|XP_002036539.1|DSEC	LOC117901646|XP_034668372.1|DSUB
OG0000110	LOC6620844|XP_032573645.1|DSEC	LOC117895606|XP_034659245.1|DSUB
OG0000110	LOC6611144|XP_002035701.2|DSEC	LOC117895605|XP_034659244.1|DSUB
OG0000110	LOC6611145|XP_002035702.1|DSEC	LOC117895607|XP_034659246.1|DSUB
OG0000111	LOC6609987|XP_002034623.1|DSEC	LOC117890933|XP_034651959.1|DSUB
OG0000111	LOC6620815|XP_032571778.1|DSEC	LOC117890150|XP_034650731.1|DSUB
OG0000111	LOC6620816|XP_002045014.1|DSEC	LOC117890935|XP_034651960.1|DSUB
OG0000112	LOC6615207|XP_002039617.1|DSEC, LOC6617976|XP_002042284.1|DSEC	LOC117903430|XP_034671344.1|DSUB
OG0000112	LOC6615171|XP_002039587.1|DSEC, LOC6615170|XP_002039586.1|DSEC	LOC117902763|XP_034670250.1|DSUB
OG0000113	LOC6614036|XP_002038490.1|DSEC	LOC117897174|XP_034661763.1|DSUB
OG0000114	LOC116803555|XP_032583237.1|DSEC, LOC116803553|XP_032583234.1|DSEC, LOC116803554|XP_032583235.1|DSEC	LOC117902141|XP_034669168.1|DSUB
OG0000114	LOC116803551|XP_032583232.1|DSEC	LOC117902139|XP_034669166.1|DSUB
OG0000114	LOC6617668|XP_032583231.1|DSEC	LOC117902140|XP_034669167.1|DSUB
OG0000116	LOC6619705|XP_032579540.1|DSEC	LOC117898981|XP_034664612.1|DSUB
OG0000116	LOC6619706|XP_032579539.1|DSEC	LOC117898985|XP_034664618.1|DSUB
OG0000116	LOC6619707|XP_002043922.1|DSEC	LOC117898982|XP_034664615.1|DSUB
OG0000117	LOC6611215|XP_002035771.1|DSEC	LOC117902128|XP_034669147.1|DSUB
OG0000117	LOC6611214|XP_002035770.2|DSEC	LOC117902129|XP_034669148.1|DSUB
OG0000117	LOC6611213|XP_002035769.1|DSEC	LOC117902130|XP_034669149.1|DSUB
OG0000117	LOC6611212|XP_002035768.1|DSEC	LOC117902132|XP_034669152.1|DSUB
OG0000118	LOC6613457|XP_002037929.1|DSEC, LOC6613456|XP_002037928.1|DSEC	LOC117901945|XP_034668808.1|DSUB
OG0000118	LOC6611235|XP_002035791.1|DSEC	LOC117903909|XP_034672306.1|DSUB
OG0000119	LOC6607002|XP_002031791.1|DSEC	LOC117897103|XP_034661639.1|DSUB
OG0000119	LOC6621198|XP_002045377.1|DSEC	LOC117896957|XP_034661393.1|DSUB
OG0000119	LOC6607001|XP_002031790.1|DSEC	LOC117896767|XP_034661133.1|DSUB
OG0000120	LOC6608695|XP_032572430.1|DSEC	LOC117890793|XP_034651759.1|DSUB
OG0000120	LOC6610179|XP_002034787.1|DSEC	LOC117893084|XP_034655396.1|DSUB
OG0000121	LOC6621159|XP_002045338.1|DSEC	LOC117897123|XP_034661670.1|DSUB
OG0000121	LOC6606383|XP_002031188.1|DSEC	LOC117897204|XP_034661798.1|DSUB
OG0000121	LOC6606381|XP_002031186.1|DSEC, LOC6621300|XP_002045474.2|DSEC	LOC117897203|XP_034661797.1|DSUB
OG0000122	LOC6617448|XP_032583537.1|DSEC	LOC117901107|XP_034667631.1|DSUB
OG0000122	LOC6619859|XP_002044072.2|DSEC	LOC117903442|XP_034671364.1|DSUB
OG0000122	LOC6608366|XP_032570800.1|DSEC	LOC117890920|XP_034651941.1|DSUB
OG0000122	LOC6613313|XP_002037789.1|DSEC	LOC117900850|XP_034667261.1|DSUB
OG0000123	LOC6614134|XP_002038587.1|DSEC, LOC6614133|XP_002038586.1|DSEC	LOC117898288|XP_034663435.1|DSUB
OG0000123	LOC6614135|XP_002038588.1|DSEC	LOC117898289|XP_034663436.1|DSUB
OG0000124	LOC6609490|XP_002034175.2|DSEC, LOC6608219|XP_032570933.1|DSEC	LOC117891609|XP_034653033.1|DSUB
OG0000124	LOC6608220|XP_032570934.1|DSEC	LOC117891035|XP_034652093.1|DSUB
OG0000124	LOC6608222|XP_002032966.2|DSEC	LOC117891034|XP_034652092.1|DSUB
OG0000125	LOC6617143|XP_032576639.1|DSEC	LOC117896898|XP_034661322.1|DSUB
OG0000125	LOC6606616|XP_002031417.2|DSEC	LOC117897758|XP_034662692.1|DSUB
OG0000125	LOC6609445|XP_002034130.1|DSEC	LOC117889864|XP_034650261.1|DSUB
OG0000127	LOC6614284|XP_002038724.1|DSEC	LOC117899404|XP_034665281.1|DSUB
OG0000127	LOC6614285|XP_002038725.1|DSEC	LOC117899406|XP_034665283.1|DSUB
OG0000127	LOC6614283|XP_002038723.1|DSEC	LOC117899403|XP_034665280.1|DSUB
OG0000127	LOC6614282|XP_032579442.1|DSEC	LOC117898149|XP_034663239.1|DSUB
OG0000128	LOC6615333|XP_032571841.1|DSEC	LOC117892245|XP_034654249.1|DSUB
OG0000128	LOC6615332|XP_002039730.1|DSEC	LOC117892247|XP_034654250.1|DSUB
OG0000129	LOC6612241|XP_002036753.1|DSEC	LOC117893897|XP_034656603.1|DSUB
OG0000129	LOC6605270|XP_032575245.1|DSEC	LOC117893675|XP_034656254.1|DSUB
OG0000129	LOC116800634|XP_032572551.1|DSEC	LOC117901205|XP_034667750.1|DSUB
OG0000130	LOC6611001|XP_002035558.2|DSEC	LOC117895254|XP_034658662.1|DSUB
OG0000130	LOC6610996|XP_002035553.1|DSEC	LOC117895250|XP_034658656.1|DSUB
OG0000130	LOC6610997|XP_002035554.2|DSEC	LOC117895252|XP_034658658.1|DSUB
OG0000130	LOC6611000|XP_032574071.1|DSEC	LOC117895251|XP_034658657.1|DSUB
OG0000131	LOC6606580|XP_002031381.1|DSEC	LOC117898539|XP_034663904.1|DSUB
OG0000132	LOC6617717|XP_032583024.1|DSEC	LOC117900438|XP_034666699.1|DSUB, LOC117900435|XP_034666695.1|DSUB
OG0000132	LOC6616627|XP_002040984.1|DSEC	LOC117896761|XP_034661126.1|DSUB
OG0000134	LOC6606359|XP_002031164.1|DSEC	LOC117896539|XP_034660813.1|DSUB
OG0000134	LOC6618549|XP_002042812.1|DSEC	LOC117891342|XP_034652657.1|DSUB
OG0000134	LOC6612060|XP_002036577.1|DSEC	LOC117900962|XP_034667428.1|DSUB
OG0000137	LOC6614052|XP_002038506.1|DSEC	LOC117898920|XP_034664521.1|DSUB
OG0000137	LOC6611072|XP_032575266.1|DSEC	LOC117893964|XP_034656656.1|DSUB
OG0000138	LOC6607217|XP_002032001.2|DSEC	LOC117898377|XP_034663610.1|DSUB
OG0000138	LOC6607216|XP_002032000.1|DSEC	LOC117898372|XP_034663601.1|DSUB, LOC117898373|XP_034663604.1|DSUB
OG0000138	LOC6607214|XP_002031998.2|DSEC	LOC117898371|XP_034663600.1|DSUB
OG0000140	LOC6617144|XP_002041471.1|DSEC	LOC117898015|XP_034663034.1|DSUB
OG0000141	LOC6604893|XP_002029738.1|DSEC	LOC117895145|XP_034658465.1|DSUB
OG0000141	LOC6604891|XP_002029736.2|DSEC	LOC117895146|XP_034658469.1|DSUB
OG0000141	LOC6604890|XP_032573338.1|DSEC	LOC117895143|XP_034658460.1|DSUB
OG0000141	LOC6604889|XP_002029734.1|DSEC	LOC117895147|XP_034658471.1|DSUB
OG0000142	LOC6607750|XP_002032513.1|DSEC	LOC117897016|XP_034661478.1|DSUB
OG0000142	LOC6620133|XP_032573236.1|DSEC	LOC117899539|XP_034665507.1|DSUB
OG0000142	LOC6619853|XP_032582718.1|DSEC	LOC117889604|XP_034649912.1|DSUB
OG0000143	LOC6618331|XP_002042603.1|DSEC	LOC117895094|XP_034658382.1|DSUB
OG0000143	LOC6618330|XP_002042602.2|DSEC	LOC117895095|XP_034658383.1|DSUB
OG0000144	LOC6606328|XP_032577860.1|DSEC	LOC117897699|XP_034662611.1|DSUB
OG0000144	LOC6618538|XP_032581282.1|DSEC	LOC117896455|XP_034660679.1|DSUB
OG0000144	LOC116801758|XP_032578980.1|DSEC	LOC117901842|XP_034668675.1|DSUB
OG0000145	LOC6617502|XP_002041819.1|DSEC	LOC117897170|XP_034661747.1|DSUB
OG0000145	LOC6614379|XP_002038818.2|DSEC, LOC6614378|XP_002038817.1|DSEC	LOC117902771|XP_034670255.1|DSUB
OG0000147	LOC6617770|XP_002042082.2|DSEC	LOC117900255|XP_034666445.1|DSUB
OG0000147	LOC6614099|XP_002038553.1|DSEC	LOC117896221|XP_034660245.1|DSUB
OG0000147	LOC6614098|XP_002038552.1|DSEC	LOC117896222|XP_034660247.1|DSUB
OG0000148	LOC6613247|XP_002037724.1|DSEC	LOC117902375|XP_034669584.1|DSUB
OG0000148	LOC6611775|XP_002036298.2|DSEC	LOC117901505|XP_034668166.1|DSUB
OG0000149	LOC6611540|XP_002036079.1|DSEC	LOC117902756|XP_034670237.1|DSUB
OG0000149	LOC6615127|XP_002039543.1|DSEC	LOC117902650|XP_034670071.1|DSUB
OG0000150	LOC6617413|XP_032569960.1|DSEC	LOC117901373|XP_034667974.1|DSUB
OG0000150	LOC6617406|XP_032582457.1|DSEC, LOC6617411|XP_002041736.2|DSEC, LOC6617412|XP_002041737.2|DSEC	LOC117901370|XP_034667971.1|DSUB
OG0000150	LOC6617409|XP_002041734.2|DSEC	LOC117900981|XP_034667465.1|DSUB
OG0000150	LOC6617408|XP_002041733.1|DSEC	LOC117901369|XP_034667970.1|DSUB
OG0000151	LOC6616252|XP_002040616.1|DSEC	LOC117894759|XP_034657867.1|DSUB
OG0000151	LOC6616256|XP_002040620.1|DSEC	LOC117894764|XP_034657872.1|DSUB
OG0000151	LOC6616255|XP_032575224.1|DSEC	LOC117894763|XP_034657871.1|DSUB
OG0000151	LOC6605370|XP_002030204.1|DSEC	LOC117894890|XP_034658063.1|DSUB
OG0000152	LOC6612643|XP_002037147.1|DSEC	LOC117896893|XP_034661316.1|DSUB
OG0000152	LOC6607640|XP_002032405.2|DSEC, LOC6612646|XP_032578929.1|DSEC, LOC6612644|XP_002037148.1|DSEC	LOC117896892|XP_034661315.1|DSUB
OG0000153	LOC6606423|XP_002031227.2|DSEC	LOC117898085|XP_034663155.1|DSUB
