Orthogroup	DSEC.longest_only	DELE.longest_only
OG0000052	LOC6607026|XP_002031815.1|DSEC	LOC108135034|XP_017111060.1|DELE
OG0000052	LOC6607022|XP_002031811.2|DSEC	LOC108135047|XP_017111075.1|DELE
OG0000052	LOC6607023|XP_002031812.1|DSEC	LOC108135173|XP_017111287.1|DELE
OG0000052	LOC6609846|XP_002034498.1|DSEC	LOC108145160|XP_017125875.1|DELE
OG0000052	LOC6609845|XP_002034497.1|DSEC	LOC108145159|XP_017125874.1|DELE
OG0000053	LOC6608189|XP_002032934.2|DSEC	LOC108145359|XP_017126241.1|DELE
OG0000053	LOC6608187|XP_002032932.1|DSEC	LOC108145358|XP_017126240.1|DELE
OG0000053	LOC6608186|XP_002032931.2|DSEC	LOC108145357|XP_017126239.1|DELE
OG0000053	LOC6608184|XP_002032929.1|DSEC	LOC108145356|XP_017126238.1|DELE
OG0000053	LOC6608180|XP_002032925.1|DSEC	LOC108145362|XP_017126243.1|DELE
OG0000054	LOC6606233|XP_002031041.1|DSEC	LOC108140678|XP_017119113.1|DELE
OG0000054	LOC6606232|XP_002031040.1|DSEC	LOC108140358|XP_017118542.1|DELE, LOC108140357|XP_017118541.1|DELE
OG0000054	LOC6606230|XP_002031038.1|DSEC	LOC108140635|XP_017119043.1|DELE
OG0000054	LOC6606231|XP_032576779.1|DSEC	LOC108140634|XP_017119042.1|DELE
OG0000055	LOC6612847|XP_002037341.1|DSEC	LOC108148506|XP_017131032.1|DELE
OG0000055	LOC6612845|XP_002037339.1|DSEC	LOC108148467|XP_017130988.1|DELE, LOC108148466|XP_017130987.1|DELE
OG0000055	LOC6612846|XP_002037340.1|DSEC	LOC108148509|XP_017131036.1|DELE
OG0000056	LOC6607531|XP_002032300.1|DSEC	LOC108148700|XP_017131340.1|DELE
OG0000056	LOC6607532|XP_002032301.1|DSEC	LOC108148703|XP_017131343.1|DELE
OG0000056	LOC6607533|XP_002032302.1|DSEC	LOC108148704|XP_017131344.1|DELE
OG0000056	LOC6607534|XP_002032303.1|DSEC	LOC108148701|XP_017131341.1|DELE
OG0000056	LOC6606941|XP_002031735.1|DSEC	LOC108135876|XP_017112266.1|DELE
OG0000056	LOC6606940|XP_002031734.1|DSEC	LOC108135877|XP_017112269.1|DELE
OG0000058	LOC6609913|XP_002034563.1|DSEC	LOC108143671|XP_017123671.1|DELE
OG0000058	LOC6614763|XP_002039182.2|DSEC	LOC108139014|XP_017117106.1|DELE
OG0000058	LOC6609912|XP_002034562.2|DSEC, LOC6609909|XP_032572423.1|DSEC	LOC108143672|XP_017123672.1|DELE
OG0000058	LOC6613603|XP_002038073.1|DSEC	LOC108150544|XP_017134265.1|DELE
OG0000058	LOC6612350|XP_002036859.1|DSEC	LOC108149860|XP_017133229.1|DELE
OG0000059	LOC6617066|XP_002041394.1|DSEC	LOC108148904|XP_017131709.1|DELE
OG0000059	LOC6617064|XP_002041392.1|DSEC	LOC108148902|XP_017131707.1|DELE
OG0000059	LOC6617063|XP_002041391.1|DSEC	LOC108148903|XP_017131708.1|DELE
OG0000059	LOC6617065|XP_002041393.1|DSEC	LOC108148901|XP_017131706.1|DELE
OG0000059	LOC6617058|XP_002041386.1|DSEC	LOC108148470|XP_017130991.1|DELE
OG0000060	LOC6618583|XP_002042842.1|DSEC	LOC108137714|XP_017115086.1|DELE
OG0000060	LOC6614500|XP_002038933.1|DSEC	LOC108138657|XP_017116487.1|DELE
OG0000060	LOC6613944|XP_032578849.1|DSEC	LOC108137459|XP_017114652.1|DELE
OG0000060	LOC6612941|XP_032579191.1|DSEC	LOC108143025|XP_017122707.1|DELE
OG0000060	LOC6618552|XP_002042809.1|DSEC	LOC108149967|XP_017133376.1|DELE
OG0000060	LOC6613126|XP_002037607.1|DSEC	LOC108148059|XP_017130401.1|DELE
OG0000061	LOC6611375|XP_002035920.1|DSEC	LOC108138018|XP_017115477.1|DELE
OG0000061	LOC6611382|XP_002035927.1|DSEC	LOC108138006|XP_017115465.1|DELE
OG0000061	LOC6611377|XP_032583318.1|DSEC	LOC108138025|XP_017115485.1|DELE
OG0000061	LOC6611378|XP_002035923.2|DSEC	LOC108138035|XP_017115497.1|DELE
OG0000062	LOC6619830|XP_032581369.1|DSEC	LOC108136516|XP_017113265.1|DELE
OG0000062	LOC6614677|XP_002039104.1|DSEC	LOC108138778|XP_017116734.1|DELE
OG0000062	LOC6613921|XP_002038386.1|DSEC	LOC108138779|XP_017116735.1|DELE
OG0000062	LOC116801522|XP_032577635.1|DSEC	LOC108134586|XP_017110432.1|DELE
OG0000063	LOC6616903|XP_002041237.1|DSEC	LOC108135091|XP_017111151.1|DELE
OG0000063	LOC6616904|XP_032577925.1|DSEC	LOC108135089|XP_017111149.1|DELE
OG0000063	LOC6616902|XP_002041236.1|DSEC	LOC108135090|XP_017111150.1|DELE
OG0000063	LOC116800923|XP_032573468.1|DSEC	LOC108150132|XP_017133588.1|DELE
OG0000063	LOC6605135|XP_002029976.1|DSEC	LOC108150112|XP_017133565.1|DELE
OG0000063	LOC6605136|XP_002029977.1|DSEC	LOC108150366|XP_017133993.1|DELE
OG0000063	LOC6605137|XP_032573466.1|DSEC	LOC108150356|XP_017133979.1|DELE
OG0000065	LOC6620871|XP_032577187.1|DSEC	LOC108134781|XP_017110718.1|DELE
OG0000065	LOC6611715|XP_032583141.1|DSEC	LOC108141665|XP_017120628.1|DELE
OG0000065	LOC116801475|XP_032577197.1|DSEC, LOC6606677|XP_032577192.1|DSEC	LOC108134782|XP_017110720.1|DELE
OG0000065	LOC6616851|XP_002041187.2|DSEC	LOC108135129|XP_017111226.1|DELE
OG0000065	LOC6616853|XP_002041189.1|DSEC	LOC108135083|XP_017111141.1|DELE
OG0000065	LOC6616852|XP_002041188.1|DSEC	LOC108135130|XP_017111227.1|DELE
OG0000066	LOC6618629|XP_002042888.1|DSEC	LOC108138418|XP_017116103.1|DELE
OG0000066	LOC6614127|XP_002038580.2|DSEC	LOC108148300|XP_017130771.1|DELE
OG0000066	LOC6618754|XP_002043012.2|DSEC	LOC108148542|XP_017131073.1|DELE
OG0000066	LOC6619319|XP_002043536.1|DSEC	LOC108135204|XP_017111317.1|DELE
OG0000066	LOC6606217|XP_002031025.1|DSEC	LOC108140441|XP_017118660.1|DELE
OG0000066	LOC6617577|XP_002041890.1|DSEC	LOC108140875|XP_017119394.1|DELE
OG0000066	LOC6615669|XP_002040040.1|DSEC	LOC108135378|XP_017111558.1|DELE
OG0000067	LOC6620079|XP_002044291.1|DSEC	LOC108140552|XP_017118898.1|DELE
OG0000067	LOC6610892|XP_002035455.1|DSEC	LOC108147479|XP_017129518.1|DELE
OG0000067	LOC6608367|XP_002033103.1|DSEC	LOC108141513|XP_017120431.1|DELE
OG0000067	LOC6610891|XP_002035454.1|DSEC	LOC108147383|XP_017129307.1|DELE
OG0000067	LOC6616446|XP_002040807.1|DSEC	LOC108142223|XP_017121430.1|DELE
OG0000068	LOC6606120|XP_032575928.1|DSEC	LOC108135597|XP_017111897.1|DELE
OG0000068	LOC6620399|XP_032576530.1|DSEC	LOC108136670|XP_017113481.1|DELE
OG0000068	LOC6610046|XP_002034662.2|DSEC	LOC108143529|XP_017123510.1|DELE
OG0000068	LOC6615215|XP_032581888.1|DSEC	LOC108144464|XP_017124859.1|DELE
OG0000069	LOC6618939|XP_002043184.2|DSEC	LOC108147571|XP_017129645.1|DELE
OG0000070	LOC6615903|XP_002040271.1|DSEC	LOC108136307|XP_017112891.1|DELE
OG0000070	LOC6613611|XP_002038081.1|DSEC	LOC108138084|XP_017115563.1|DELE
OG0000070	LOC6614825|XP_002039244.1|DSEC	LOC108141686|XP_017120657.1|DELE
OG0000071	LOC6605331|XP_002030168.2|DSEC	LOC108135492|XP_017111724.1|DELE
OG0000071	LOC6605584|XP_032575054.1|DSEC	LOC108146757|XP_017128380.1|DELE
OG0000071	LOC6605583|XP_002030402.2|DSEC	LOC108146589|XP_017128100.1|DELE
OG0000072	LOC6609446|XP_002034131.1|DSEC	LOC108137979|XP_017115440.1|DELE
OG0000072	LOC6609453|XP_002034138.1|DSEC	LOC108137893|XP_017115321.1|DELE
OG0000072	LOC6609448|XP_032571731.1|DSEC	LOC108137978|XP_017115439.1|DELE
OG0000073	LOC6609744|XP_002034398.2|DSEC	LOC108144661|XP_017125196.1|DELE
OG0000073	LOC6616009|XP_032581764.1|DSEC	LOC108150393|XP_017134024.1|DELE
OG0000073	LOC6614351|XP_032576696.1|DSEC	LOC108141036|XP_017119625.1|DELE
OG0000074	LOC6610960|XP_002035517.1|DSEC	LOC108142390|XP_017121714.1|DELE
OG0000074	LOC6606103|XP_002030912.1|DSEC	LOC108135696|XP_017112027.1|DELE
OG0000075	LOC6605016|XP_002029859.2|DSEC	LOC108142537|XP_017121952.1|DELE
OG0000075	LOC6605018|XP_002029861.1|DSEC	LOC108142566|XP_017122005.1|DELE
OG0000075	LOC6605017|XP_002029860.1|DSEC	LOC108142541|XP_017121955.1|DELE
OG0000075	LOC6605015|XP_002029858.1|DSEC	LOC108142539|XP_017121953.1|DELE
OG0000076	LOC6610804|XP_032574471.1|DSEC	LOC108145993|XP_017127221.1|DELE
OG0000076	LOC6606736|XP_032578748.1|DSEC	LOC108135055|XP_017111088.1|DELE
OG0000076	LOC6606734|XP_032578866.1|DSEC	LOC108135054|XP_017111087.1|DELE
OG0000076	LOC6614957|XP_002039374.1|DSEC	LOC108134879|XP_017110865.1|DELE
OG0000076	LOC6614944|XP_032581504.1|DSEC, LOC6614958|XP_032581514.1|DSEC	LOC108134878|XP_017110863.1|DELE
OG0000077	LOC6609946|XP_002034592.1|DSEC	LOC108143509|XP_017123469.1|DELE
OG0000077	LOC6607116|XP_002031904.1|DSEC	LOC108143053|XP_017122754.1|DELE
OG0000077	LOC6618789|XP_002043039.2|DSEC	LOC108144573|XP_017125051.1|DELE
OG0000077	LOC6618743|XP_032576637.1|DSEC	LOC108148773|XP_017131468.1|DELE
OG0000078	LOC6609985|XP_032572329.1|DSEC	LOC108143331|XP_017123140.1|DELE
OG0000078	LOC6616471|XP_032574945.1|DSEC	LOC108146642|XP_017128176.1|DELE
OG0000078	LOC6614250|XP_032578587.1|DSEC	LOC108141001|XP_017119564.1|DELE
OG0000078	LOC6615175|XP_002039591.1|DSEC	LOC108144954|XP_017125592.1|DELE
OG0000078	LOC6618086|XP_002042384.1|DSEC	LOC108136186|XP_017112673.1|DELE
OG0000079	LOC6613270|XP_032579159.1|DSEC	LOC108134678|XP_017110564.1|DELE, LOC108134679|XP_017110565.1|DELE
OG0000079	LOC6613271|XP_002037748.1|DSEC	LOC108134696|XP_017110582.1|DELE
OG0000080	LOC6609553|XP_032570859.1|DSEC	LOC108144727|XP_017125313.1|DELE, LOC108144830|XP_017125456.1|DELE
OG0000080	LOC6609476|XP_002034161.1|DSEC	LOC108144561|XP_017125028.1|DELE
OG0000081	LOC6610291|XP_002034886.1|DSEC	LOC108146394|XP_017127879.1|DELE
OG0000082	LOC6615566|XP_002039940.2|DSEC	LOC108137556|XP_017114771.1|DELE
OG0000082	LOC6606452|XP_002031255.1|DSEC	LOC108139183|XP_017117297.1|DELE
OG0000083	LOC116800215|XP_032569927.1|DSEC	LOC108141924|XP_017121037.1|DELE
OG0000083	LOC6611746|XP_002036269.1|DSEC	LOC108142089|XP_017121272.1|DELE
OG0000083	LOC6611745|XP_032583492.1|DSEC	LOC108141663|XP_017120626.1|DELE
OG0000083	LOC6611744|XP_032583168.1|DSEC	LOC108141752|XP_017120736.1|DELE
OG0000083	LOC6612009|XP_032569925.1|DSEC	LOC108141923|XP_017121035.1|DELE
OG0000084	LOC6609841|XP_002034493.1|DSEC	LOC108145181|XP_017125909.1|DELE
OG0000084	LOC6609358|XP_002034047.1|DSEC	LOC108141471|XP_017120366.1|DELE
OG0000085	LOC6608032|XP_002032780.1|DSEC	LOC108149585|XP_017132709.1|DELE
OG0000085	LOC6608030|XP_032572867.1|DSEC	LOC108149597|XP_017132778.1|DELE
OG0000085	LOC6608034|XP_002032782.1|DSEC	LOC108149649|XP_017132878.1|DELE, LOC108149675|XP_017132911.1|DELE, LOC108149650|XP_017132879.1|DELE, LOC108149655|XP_017132884.1|DELE
OG0000085	LOC6608029|XP_032572862.1|DSEC	LOC108149598|XP_017132782.1|DELE
OG0000086	LOC6609922|XP_002034572.1|DSEC	LOC108145443|XP_017126361.1|DELE
OG0000087	LOC6611885|XP_002036403.2|DSEC	LOC108141653|XP_017120612.1|DELE
OG0000087	LOC6611274|XP_002035829.1|DSEC	LOC108138695|XP_017116529.1|DELE
OG0000087	LOC6611909|XP_002036426.1|DSEC	LOC108141784|XP_017120782.1|DELE
OG0000088	LOC6607857|XP_032572237.1|DSEC	LOC108145086|XP_017125761.1|DELE
OG0000088	LOC6612055|XP_002036572.1|DSEC	LOC108138348|XP_017116006.1|DELE
OG0000088	LOC6605272|XP_002030110.1|DSEC	LOC108150137|XP_017133592.1|DELE
OG0000088	LOC6609520|XP_002034204.1|DSEC	LOC108144703|XP_017125283.1|DELE
OG0000088	LOC6605273|XP_002030111.1|DSEC	LOC108150155|XP_017133613.1|DELE
OG0000089	LOC6614195|XP_002038642.1|DSEC	LOC108141125|XP_017119833.1|DELE
OG0000089	LOC6614269|XP_002038709.1|DSEC	LOC108140991|XP_017119555.1|DELE
OG0000089	LOC6607057|XP_002031845.1|DSEC	LOC108139313|XP_017117508.1|DELE
OG0000089	LOC6605081|XP_002029922.1|DSEC	LOC108150208|XP_017133709.1|DELE
OG0000090	LOC6608382|XP_002033118.1|DSEC	LOC108141353|XP_017120159.1|DELE
OG0000090	LOC6608386|XP_032571023.1|DSEC	LOC108141325|XP_017120093.1|DELE
OG0000090	LOC6610773|XP_002035339.1|DSEC	LOC108146219|XP_017127627.1|DELE
OG0000090	LOC6610282|XP_032573795.1|DSEC	LOC108145938|XP_017127135.1|DELE
OG0000091	LOC6612658|XP_032576233.1|DSEC	LOC108148708|XP_017131350.1|DELE
OG0000091	LOC6612181|XP_032580799.1|DSEC	LOC108138282|XP_017115927.1|DELE
OG0000091	LOC6613760|XP_032578418.1|DSEC	LOC108136749|XP_017113584.1|DELE
OG0000091	LOC116801651|XP_032578417.1|DSEC	LOC108136955|XP_017113929.1|DELE
OG0000092	LOC6619698|XP_032579430.1|DSEC	LOC108144026|XP_017124146.1|DELE
OG0000092	LOC6619700|XP_002043915.1|DSEC	LOC108144083|XP_017124223.1|DELE
OG0000092	LOC6616968|XP_002041296.1|DSEC	LOC108147082|XP_017128860.1|DELE
OG0000092	LOC6619699|XP_002043914.1|DSEC	LOC108144092|XP_017124235.1|DELE
OG0000093	LOC6611634|XP_002036170.1|DSEC	LOC108149483|XP_017132590.1|DELE, LOC108149273|XP_017132205.1|DELE
OG0000093	LOC116800366|XP_032570747.1|DSEC	LOC108144381|XP_017124644.1|DELE
OG0000093	LOC116800368|XP_032570749.1|DSEC	LOC108144383|XP_017124647.1|DELE
OG0000093	LOC6619757|XP_002043971.1|DSEC	LOC108136649|XP_017113461.1|DELE
OG0000094	LOC6605148|XP_002029989.1|DSEC	LOC108150099|XP_017133552.1|DELE
OG0000094	LOC6614059|XP_002038513.1|DSEC	LOC108148190|XP_017130585.1|DELE
OG0000096	LOC6614658|XP_002039085.1|DSEC	LOC108138746|XP_017116635.1|DELE
OG0000096	LOC6611394|XP_002035938.1|DSEC	LOC108138284|XP_017115929.1|DELE
OG0000096	LOC6606981|XP_032576845.1|DSEC	LOC108140674|XP_017119108.1|DELE
OG0000096	LOC6614724|XP_032569761.1|DSEC	LOC108138624|XP_017116401.1|DELE
OG0000097	LOC116801043|XP_032574304.1|DSEC	LOC108135517|XP_017111751.1|DELE
OG0000097	LOC116801229|XP_032575338.1|DSEC, LOC6618280|XP_002042554.1|DSEC	LOC108135518|XP_017111752.1|DELE
OG0000098	LOC6606676|XP_002031476.1|DSEC, LOC6621482|XP_032577186.1|DSEC	LOC108134780|XP_017110717.1|DELE
OG0000099	LOC6616102|XP_002040467.1|DSEC	LOC108136221|XP_017112731.1|DELE
OG0000099	LOC6616103|XP_002040468.1|DSEC	LOC108136166|XP_017112652.1|DELE
OG0000099	LOC6616099|XP_032580297.1|DSEC	LOC108136339|XP_017112932.1|DELE
OG0000100	LOC116800385|XP_032570900.1|DSEC	LOC108144339|XP_017124551.1|DELE
OG0000100	LOC6606416|XP_002031220.1|DSEC	LOC108139231|XP_017117387.1|DELE
OG0000100	LOC6606418|XP_002031222.1|DSEC	LOC108139156|XP_017117263.1|DELE
OG0000100	LOC6607283|XP_002032062.1|DSEC	LOC108143798|XP_017123810.1|DELE
OG0000101	LOC6619343|XP_032573862.1|DSEC	LOC108146008|XP_017127262.1|DELE
OG0000102	LOC6609708|XP_032571910.1|DSEC	LOC108144533|XP_017124982.1|DELE
OG0000102	LOC6608277|XP_002033021.1|DSEC	LOC108145434|XP_017126345.1|DELE
OG0000102	LOC6615642|XP_032570858.1|DSEC	LOC108147095|XP_017128871.1|DELE
OG0000103	LOC6604961|XP_002029804.1|DSEC	LOC108150149|XP_017133604.1|DELE
OG0000103	LOC6606121|XP_002030929.1|DSEC	LOC108135601|XP_017111902.1|DELE
OG0000103	LOC116801298|XP_032575929.1|DSEC	LOC108135599|XP_017111899.1|DELE
OG0000103	LOC6608599|XP_002033333.1|DSEC	LOC108144606|XP_017125116.1|DELE
OG0000104	LOC6605945|XP_002030757.2|DSEC	LOC108146472|XP_017127979.1|DELE
OG0000104	LOC6611808|XP_002036330.1|DSEC	LOC108141735|XP_017120717.1|DELE
OG0000104	LOC6605950|XP_002030762.1|DSEC	LOC108145705|XP_017126755.1|DELE
OG0000105	LOC6619284|XP_032579009.1|DSEC	LOC108136674|XP_017113486.1|DELE, LOC108136167|XP_017112653.1|DELE, LOC108136675|XP_017113487.1|DELE
OG0000105	LOC6605055|XP_002029896.2|DSEC	LOC108150095|XP_017133547.1|DELE
OG0000105	LOC6607252|XP_002032031.1|DSEC	LOC108143740|XP_017123762.1|DELE
OG0000105	LOC6607258|XP_002032037.1|DSEC	LOC108143955|XP_017124042.1|DELE
OG0000105	LOC6607259|XP_002032038.1|DSEC	LOC108143741|XP_017123763.1|DELE
OG0000106	LOC6615391|XP_002039773.1|DSEC	LOC108143391|XP_017123253.1|DELE
OG0000106	LOC6606229|XP_032578662.1|DSEC	LOC108140794|XP_017119281.1|DELE
OG0000106	LOC6611309|XP_002035856.1|DSEC, LOC6611307|XP_032583274.1|DSEC, LOC6611308|XP_002035855.1|DSEC	LOC108138666|XP_017116496.1|DELE
OG0000106	LOC6609321|XP_002034010.2|DSEC	LOC108141456|XP_017120348.1|DELE
OG0000106	LOC116800355|XP_032570623.1|DSEC	LOC108141448|XP_017120336.1|DELE
OG0000107	LOC6615659|XP_002040030.1|DSEC	LOC108135376|XP_017111556.1|DELE
OG0000107	LOC6614463|XP_002038896.1|DSEC	LOC108150406|XP_017134052.1|DELE, LOC108150407|XP_017134054.1|DELE
OG0000107	LOC6614462|XP_032583400.1|DSEC	LOC108150451|XP_017134100.1|DELE
OG0000107	LOC6615660|XP_002040031.1|DSEC	LOC108140848|XP_017119321.1|DELE
OG0000109	LOC6612035|XP_002036552.2|DSEC	LOC108135305|XP_017111479.1|DELE
OG0000109	LOC6612033|XP_032579423.1|DSEC, LOC6612032|XP_032583488.1|DSEC	LOC108135351|XP_017111532.1|DELE
OG0000109	LOC6612023|XP_002036540.1|DSEC	LOC108142109|XP_017121293.1|DELE
OG0000109	LOC6612022|XP_002036539.1|DSEC	LOC108142059|XP_017121232.1|DELE
OG0000110	LOC6620844|XP_032573645.1|DSEC	LOC108142847|XP_017122405.1|DELE
OG0000110	LOC6611144|XP_002035701.2|DSEC	LOC108142851|XP_017122408.1|DELE
OG0000110	LOC6611145|XP_002035702.1|DSEC	LOC108142800|XP_017122344.1|DELE
OG0000111	LOC6609987|XP_002034623.1|DSEC	LOC108143602|XP_017123614.1|DELE
OG0000111	LOC6620815|XP_032571778.1|DSEC	LOC108143335|XP_017123143.1|DELE, LOC108145905|XP_017127098.1|DELE
OG0000111	LOC6620816|XP_002045014.1|DSEC	LOC108143305|XP_017123108.1|DELE
OG0000112	LOC6617976|XP_002042284.1|DSEC	LOC108147660|XP_017129832.1|DELE
OG0000112	LOC6615171|XP_002039587.1|DSEC	LOC108145153|XP_017125862.1|DELE
OG0000112	LOC6615170|XP_002039586.1|DSEC	LOC108143829|XP_017123866.1|DELE
OG0000113	LOC6611439|XP_002035982.2|DSEC	LOC108149996|XP_017133417.1|DELE
OG0000113	LOC6614036|XP_002038490.1|DSEC	LOC108148204|XP_017130600.1|DELE, LOC108148205|XP_017130601.1|DELE
OG0000113	LOC6614519|XP_002038950.2|DSEC	LOC108142622|XP_017122099.1|DELE
OG0000114	LOC116803555|XP_032583237.1|DSEC, LOC116803553|XP_032583234.1|DSEC, LOC116803554|XP_032583235.1|DSEC	LOC108138086|XP_017115561.1|DELE
OG0000114	LOC116803551|XP_032583232.1|DSEC	LOC108138081|XP_017115558.1|DELE
OG0000114	LOC6617668|XP_032583231.1|DSEC	LOC108138085|XP_017115560.1|DELE
OG0000114	LOC116803552|XP_032583233.1|DSEC	LOC108138082|XP_017115559.1|DELE
OG0000116	LOC6619705|XP_032579540.1|DSEC	LOC108143885|XP_017123948.1|DELE
OG0000116	LOC6619710|XP_032579538.1|DSEC	LOC108135162|XP_017111274.1|DELE, LOC108143883|XP_017123945.1|DELE
OG0000116	LOC6619706|XP_032579539.1|DSEC	LOC108143884|XP_017123947.1|DELE
OG0000116	LOC6619707|XP_002043922.1|DSEC	LOC108143882|XP_017123943.1|DELE
OG0000117	LOC6611215|XP_002035771.1|DSEC	LOC108149302|XP_017132242.1|DELE
OG0000117	LOC6611214|XP_002035770.2|DSEC	LOC108149304|XP_017132243.1|DELE
OG0000117	LOC6611213|XP_002035769.1|DSEC	LOC108149305|XP_017132244.1|DELE
OG0000117	LOC6611212|XP_002035768.1|DSEC	LOC108149307|XP_017132247.1|DELE
OG0000118	LOC6613457|XP_002037929.1|DSEC	LOC108148033|XP_017130362.1|DELE
OG0000118	LOC6611235|XP_002035791.1|DSEC	LOC108149318|XP_017132266.1|DELE
OG0000119	LOC6607002|XP_002031791.1|DSEC	LOC108135133|XP_017111230.1|DELE
OG0000119	LOC6621198|XP_002045377.1|DSEC	LOC108135026|XP_017111046.1|DELE
OG0000119	LOC6607001|XP_002031790.1|DSEC	LOC108135059|XP_017111091.1|DELE
OG0000120	LOC6608695|XP_032572430.1|DSEC	LOC108144394|XP_017124663.1|DELE
OG0000120	LOC6610179|XP_002034787.1|DSEC	LOC108146325|XP_017127777.1|DELE
OG0000121	LOC6621159|XP_002045338.1|DSEC	LOC108137437|XP_017114591.1|DELE
OG0000121	LOC6606383|XP_002031188.1|DSEC	LOC108139344|XP_017117557.1|DELE
OG0000121	LOC6606381|XP_002031186.1|DSEC, LOC6621300|XP_002045474.2|DSEC	LOC108139343|XP_017117556.1|DELE
OG0000121	LOC6606382|XP_002031187.1|DSEC, LOC6621299|XP_002045475.2|DSEC	LOC108139345|XP_017117558.1|DELE
OG0000122	LOC6617448|XP_032583537.1|DSEC	LOC108147769|XP_017129988.1|DELE
OG0000122	LOC6619859|XP_002044072.2|DSEC	LOC108142313|XP_017121554.1|DELE
OG0000122	LOC6608366|XP_032570800.1|DSEC	LOC108141307|XP_017120063.1|DELE
OG0000122	LOC6613313|XP_002037789.1|DSEC	LOC108149198|XP_017132117.1|DELE
OG0000123	LOC6618845|XP_002043094.1|DSEC	LOC108144268|XP_017124442.1|DELE
OG0000123	LOC6606606|XP_002031407.1|DSEC	LOC108136864|XP_017113794.1|DELE
OG0000123	LOC6614134|XP_002038587.1|DSEC	LOC108148237|XP_017130642.1|DELE
OG0000123	LOC6614133|XP_002038586.1|DSEC	LOC108148236|XP_017130640.1|DELE
OG0000123	LOC6614135|XP_002038588.1|DSEC	LOC108148239|XP_017130644.1|DELE
OG0000124	LOC6609490|XP_002034175.2|DSEC	LOC108144356|XP_017124607.1|DELE
OG0000124	LOC6608220|XP_032570934.1|DSEC	LOC108145410|XP_017126299.1|DELE
OG0000124	LOC6608222|XP_002032966.2|DSEC	LOC108145353|XP_017126231.1|DELE
OG0000125	LOC6617143|XP_032576639.1|DSEC	LOC108148774|XP_017131471.1|DELE
OG0000125	LOC6606616|XP_002031417.2|DSEC	LOC108136899|XP_017113845.1|DELE
OG0000125	LOC6609445|XP_002034130.1|DSEC	LOC108137933|XP_017115374.1|DELE
OG0000125	LOC6609444|XP_002034129.1|DSEC	LOC108137934|XP_017115375.1|DELE
OG0000126	LOC6612756|XP_002037259.1|DSEC	LOC108148524|XP_017131051.1|DELE
OG0000127	LOC6614284|XP_002038724.1|DSEC	LOC108141207|XP_017119944.1|DELE
OG0000127	LOC6614285|XP_002038725.1|DSEC	LOC108140979|XP_017119537.1|DELE
OG0000127	LOC6614283|XP_002038723.1|DSEC	LOC108141206|XP_017119942.1|DELE
OG0000127	LOC6614282|XP_032579442.1|DSEC	LOC108141242|XP_017119988.1|DELE
OG0000128	LOC6615333|XP_032571841.1|DSEC	LOC108145252|XP_017126018.1|DELE
OG0000128	LOC6615332|XP_002039730.1|DSEC	LOC108145226|XP_017125977.1|DELE
OG0000129	LOC6612241|XP_002036753.1|DSEC	LOC108138513|XP_017116247.1|DELE
OG0000129	LOC6605270|XP_032575245.1|DSEC	LOC108150127|XP_017133582.1|DELE
OG0000129	LOC116800634|XP_032572551.1|DSEC	LOC108141963|XP_017121097.1|DELE
OG0000129	LOC116802521|XP_032582873.1|DSEC	LOC108140011|XP_017118203.1|DELE
OG0000129	LOC6612240|XP_032581536.1|DSEC	LOC108138512|XP_017116246.1|DELE
OG0000130	LOC6611001|XP_002035558.2|DSEC	LOC108142383|XP_017121706.1|DELE
OG0000130	LOC6610996|XP_002035553.1|DSEC	LOC108142691|XP_017122189.1|DELE
OG0000130	LOC6610997|XP_002035554.2|DSEC	LOC108142382|XP_017121705.1|DELE
OG0000130	LOC6611000|XP_032574071.1|DSEC	LOC108142380|XP_017121704.1|DELE
OG0000131	LOC6606580|XP_002031381.1|DSEC	LOC108149907|XP_017133301.1|DELE
OG0000132	LOC6617718|XP_002042030.1|DSEC	LOC108138336|XP_017115989.1|DELE
OG0000132	LOC6617717|XP_032583024.1|DSEC	LOC108138353|XP_017116013.1|DELE
OG0000132	LOC6616627|XP_002040984.1|DSEC	LOC108136780|XP_017113631.1|DELE
OG0000134	LOC6606359|XP_002031164.1|DSEC	LOC108135231|XP_017111382.1|DELE
OG0000134	LOC6618549|XP_002042812.1|DSEC	LOC108149954|XP_017133359.1|DELE
OG0000134	LOC6617368|XP_002041693.2|DSEC	LOC108147842|XP_017130089.1|DELE
OG0000134	LOC6612060|XP_002036577.1|DSEC	LOC108135330|XP_017111507.1|DELE
OG0000137	LOC6614052|XP_002038506.1|DSEC	LOC108148293|XP_017130752.1|DELE
OG0000137	LOC6611072|XP_032575266.1|DSEC	LOC108142433|XP_017121783.1|DELE
OG0000138	LOC6607217|XP_002032001.2|DSEC	LOC108143794|XP_017123806.1|DELE
OG0000138	LOC6607218|XP_002032002.1|DSEC	LOC108143898|XP_017123962.1|DELE
OG0000138	LOC6607216|XP_002032000.1|DSEC	LOC108144076|XP_017124215.1|DELE
OG0000138	LOC6607214|XP_002031998.2|DSEC	LOC108144086|XP_017124228.1|DELE
OG0000138	LOC6607215|XP_002031999.2|DSEC	LOC108144077|XP_017124216.1|DELE
OG0000139	LOC6610687|XP_002035253.1|DSEC	LOC108145788|XP_017126848.1|DELE
OG0000139	LOC6613677|XP_002038147.1|DSEC	LOC108150441|XP_017134088.1|DELE
OG0000139	LOC6605659|XP_032574495.1|DSEC	LOC108143169|XP_017122902.1|DELE
