Orthogroup	DSEC.longest_only	DGUA.longest_only
OG0000055	LOC6612847|XP_002037341.1|DSEC	LOC117586370|XP_034132288.1|DGUA, LOC117586371|XP_034132289.1|DGUA, LOC117591731|XP_034140936.1|DGUA, LOC117585073|XP_034130229.1|DGUA, LOC117586372|XP_034132290.1|DGUA, LOC117591775|XP_034140976.1|DGUA, LOC117586558|XP_034132612.1|DGUA
OG0000055	LOC6612845|XP_002037339.1|DSEC	LOC117583475|XP_034127675.1|DGUA
OG0000056	LOC6607531|XP_002032300.1|DSEC	LOC117582718|XP_034126532.1|DGUA
OG0000056	LOC6607532|XP_002032301.1|DSEC	LOC117582720|XP_034126536.1|DGUA
OG0000056	LOC6607533|XP_002032302.1|DSEC, LOC6607534|XP_002032303.1|DSEC	LOC117582719|XP_034126535.1|DGUA
OG0000056	LOC6606941|XP_002031735.1|DSEC	LOC117589786|XP_034137875.1|DGUA
OG0000056	LOC6606940|XP_002031734.1|DSEC	LOC117589687|XP_034137734.1|DGUA
OG0000058	LOC6614763|XP_002039182.2|DSEC	LOC117581983|XP_034125368.1|DGUA
OG0000058	LOC6613603|XP_002038073.1|DSEC	LOC117588075|XP_034135031.1|DGUA
OG0000058	LOC6612350|XP_002036859.1|DSEC	LOC117580786|XP_034123373.1|DGUA
OG0000059	LOC6617066|XP_002041394.1|DSEC	LOC117582883|XP_034126847.1|DGUA
OG0000059	LOC6617064|XP_002041392.1|DSEC	LOC117583116|XP_034127192.1|DGUA
OG0000059	LOC6617063|XP_002041391.1|DSEC	LOC117583225|XP_034127335.1|DGUA
OG0000059	LOC6617065|XP_002041393.1|DSEC	LOC117582882|XP_034126846.1|DGUA
OG0000059	LOC6617058|XP_002041386.1|DSEC	LOC117582940|XP_034126935.1|DGUA
OG0000060	LOC6618583|XP_002042842.1|DSEC	LOC117591001|XP_034139974.1|DGUA
OG0000060	LOC6614500|XP_002038933.1|DSEC	LOC117582364|XP_034125913.1|DGUA
OG0000060	LOC6613944|XP_032578849.1|DSEC	LOC117586071|XP_034131812.1|DGUA
OG0000060	LOC6612941|XP_032579191.1|DSEC	LOC117583542|XP_034127790.1|DGUA
OG0000060	LOC6618552|XP_002042809.1|DSEC	LOC117580826|XP_034123438.1|DGUA
OG0000061	LOC6611375|XP_002035920.1|DSEC	LOC117584177|XP_034128835.1|DGUA
OG0000061	LOC6611382|XP_002035927.1|DSEC	LOC117583930|XP_034128502.1|DGUA
OG0000061	LOC6611377|XP_032583318.1|DSEC	LOC117584180|XP_034128838.1|DGUA
OG0000062	LOC6619830|XP_032581369.1|DSEC	LOC117590396|XP_034138880.1|DGUA
OG0000062	LOC6614677|XP_002039104.1|DSEC	LOC117587653|XP_034134434.1|DGUA
OG0000063	LOC6616903|XP_002041237.1|DSEC, LOC6616904|XP_032577925.1|DSEC	LOC117586757|XP_034132957.1|DGUA
OG0000063	LOC6616902|XP_002041236.1|DSEC	LOC117586756|XP_034132956.1|DGUA
OG0000063	LOC116800923|XP_032573468.1|DSEC	LOC117580520|XP_034123004.1|DGUA
OG0000063	LOC6605135|XP_002029976.1|DSEC	LOC117579292|XP_034120988.1|DGUA
OG0000063	LOC6605136|XP_002029977.1|DSEC, LOC6605137|XP_032573466.1|DSEC	LOC117579291|XP_034120986.1|DGUA
OG0000065	LOC6620871|XP_032577187.1|DSEC	LOC117583018|XP_034127060.1|DGUA
OG0000065	LOC6616851|XP_002041187.2|DSEC	LOC117582935|XP_034126927.1|DGUA
OG0000065	LOC6616853|XP_002041189.1|DSEC	LOC117582936|XP_034126928.1|DGUA
OG0000065	LOC6616852|XP_002041188.1|DSEC	LOC117582933|XP_034126925.1|DGUA
OG0000066	LOC6618629|XP_002042888.1|DSEC	LOC117581501|XP_034124644.1|DGUA
OG0000066	LOC6614127|XP_002038580.2|DSEC	LOC117586042|XP_034131778.1|DGUA
OG0000066	LOC6618754|XP_002043012.2|DSEC	LOC117582974|XP_034126986.1|DGUA
OG0000066	LOC6619319|XP_002043536.1|DSEC	LOC117591066|XP_034140058.1|DGUA
OG0000066	LOC6606217|XP_002031025.1|DSEC	LOC117585048|XP_034130198.1|DGUA
OG0000066	LOC6615669|XP_002040040.1|DSEC	LOC117587600|XP_034134341.1|DGUA
OG0000067	LOC6620079|XP_002044291.1|DSEC	LOC117589502|XP_034137375.1|DGUA
OG0000067	LOC6610892|XP_002035455.1|DSEC	LOC117579493|XP_034121284.1|DGUA
OG0000067	LOC6608367|XP_002033103.1|DSEC	LOC117591024|XP_034140007.1|DGUA
OG0000067	LOC6610891|XP_002035454.1|DSEC	LOC117579492|XP_034121282.1|DGUA
OG0000067	LOC6616446|XP_002040807.1|DSEC	LOC117589212|XP_034136847.1|DGUA
OG0000068	LOC6606120|XP_032575928.1|DSEC	LOC117580519|XP_034123003.1|DGUA
OG0000068	LOC6620399|XP_032576530.1|DSEC, LOC6606128|XP_032573930.1|DSEC, LOC6610046|XP_002034662.2|DSEC	LOC117579302|XP_034121001.1|DGUA, LOC117581720|XP_034124991.1|DGUA
OG0000068	LOC6615215|XP_032581888.1|DSEC	LOC117581342|XP_034124357.1|DGUA
OG0000069	LOC6618939|XP_002043184.2|DSEC	LOC117592210|XP_034141713.1|DGUA
OG0000070	LOC6613612|XP_002038082.1|DSEC	LOC117587796|XP_034134632.1|DGUA
OG0000070	LOC6615903|XP_002040271.1|DSEC	LOC117581211|XP_034124075.1|DGUA
OG0000070	LOC6613611|XP_002038081.1|DSEC	LOC117587545|XP_034134242.1|DGUA
OG0000070	LOC6614825|XP_002039244.1|DSEC	LOC117587797|XP_034134633.1|DGUA
OG0000071	LOC6605331|XP_002030168.2|DSEC	LOC117580534|XP_034123019.1|DGUA
OG0000071	LOC6605584|XP_032575054.1|DSEC	LOC117579680|XP_034121559.1|DGUA
OG0000071	LOC6605583|XP_002030402.2|DSEC	LOC117579679|XP_034121558.1|DGUA
OG0000071	LOC6605585|XP_002030404.1|DSEC	LOC117579678|XP_034121557.1|DGUA
OG0000072	LOC6609446|XP_002034131.1|DSEC	LOC117592297|XP_034141858.1|DGUA
OG0000072	LOC6609453|XP_002034138.1|DSEC	LOC117592384|XP_034141985.1|DGUA
OG0000072	LOC6609448|XP_032571731.1|DSEC	LOC117592296|XP_034141857.1|DGUA
OG0000073	LOC6609744|XP_002034398.2|DSEC	LOC117578569|XP_034120037.1|DGUA
OG0000073	LOC6616009|XP_032581764.1|DSEC	LOC117588625|XP_034135936.1|DGUA
OG0000073	LOC6614351|XP_032576696.1|DSEC	LOC117589637|XP_034137623.1|DGUA
OG0000074	LOC6610960|XP_002035517.1|DSEC	LOC117587150|XP_034133548.1|DGUA, LOC117587426|XP_034133988.1|DGUA
OG0000074	LOC6606103|XP_002030912.1|DSEC	LOC117586962|XP_034133225.1|DGUA
OG0000075	LOC6605016|XP_002029859.2|DSEC	LOC117579262|XP_034120946.1|DGUA
OG0000075	LOC6605018|XP_002029861.1|DSEC	LOC117579268|XP_034120955.1|DGUA
OG0000075	LOC6605017|XP_002029860.1|DSEC	LOC117579272|XP_034120958.1|DGUA
OG0000075	LOC6605015|XP_002029858.1|DSEC	LOC117579269|XP_034120956.1|DGUA
OG0000076	LOC6610804|XP_032574471.1|DSEC	LOC117579058|XP_034120653.1|DGUA
OG0000076	LOC6606736|XP_032578748.1|DSEC, LOC6606734|XP_032578866.1|DSEC	LOC117586443|XP_034132372.1|DGUA, LOC117586418|XP_034132346.1|DGUA
OG0000076	LOC6614957|XP_002039374.1|DSEC	LOC117590327|XP_034138711.1|DGUA
OG0000076	LOC6614944|XP_032581504.1|DSEC, LOC6614958|XP_032581514.1|DSEC	LOC117590326|XP_034138710.1|DGUA
OG0000077	LOC6607116|XP_002031904.1|DSEC	LOC117583765|XP_034128208.1|DGUA
OG0000077	LOC6618789|XP_002043039.2|DSEC	LOC117578654|XP_034120163.1|DGUA
OG0000077	LOC6618743|XP_032576637.1|DSEC	LOC117583686|XP_034128052.1|DGUA
OG0000078	LOC6609985|XP_032572329.1|DSEC	LOC117581097|XP_034123881.1|DGUA
OG0000078	LOC6616471|XP_032574945.1|DSEC	LOC117588902|XP_034136350.1|DGUA
OG0000078	LOC6614250|XP_032578587.1|DSEC	LOC117586436|XP_034132364.1|DGUA
OG0000078	LOC6615175|XP_002039591.1|DSEC	LOC117588496|XP_034135697.1|DGUA
OG0000078	LOC6618086|XP_002042384.1|DSEC	LOC117581264|XP_034124165.1|DGUA
OG0000079	LOC116801784|XP_032579181.1|DSEC, LOC6613269|XP_032579200.1|DSEC	LOC117584146|XP_034128797.1|DGUA
OG0000079	LOC6613270|XP_032579159.1|DSEC	LOC117582616|XP_034126381.1|DGUA
OG0000079	LOC6613271|XP_002037748.1|DSEC	LOC117582615|XP_034126380.1|DGUA
OG0000080	LOC6609553|XP_032570859.1|DSEC	LOC117592694|XP_034142549.1|DGUA, LOC117584421|XP_034129184.1|DGUA, LOC117580573|XP_034123072.1|DGUA
OG0000080	LOC6609476|XP_002034161.1|DSEC	LOC117586467|XP_034132445.1|DGUA
OG0000081	LOC6610291|XP_002034886.1|DSEC	LOC117586955|XP_034133218.1|DGUA
OG0000082	LOC6615566|XP_002039940.2|DSEC	LOC117582225|XP_034125728.1|DGUA
OG0000082	LOC6606452|XP_002031255.1|DSEC	LOC117589906|XP_034138069.1|DGUA
OG0000083	LOC116800215|XP_032569927.1|DSEC	LOC117584370|XP_034129100.1|DGUA
OG0000083	LOC6611746|XP_002036269.1|DSEC, LOC6611745|XP_032583492.1|DSEC	LOC117591765|XP_034140968.1|DGUA, LOC117584781|XP_034129778.1|DGUA
OG0000083	LOC6612009|XP_032569925.1|DSEC	LOC117584140|XP_034128787.1|DGUA
OG0000084	LOC6609841|XP_002034493.1|DSEC	LOC117584511|XP_034129342.1|DGUA
OG0000084	LOC6609358|XP_002034047.1|DSEC	LOC117587100|XP_034133482.1|DGUA
OG0000085	LOC6608030|XP_032572867.1|DSEC	LOC117584787|XP_034129794.1|DGUA
OG0000085	LOC6608034|XP_002032782.1|DSEC	LOC117592638|XP_034142472.1|DGUA
OG0000085	LOC6608029|XP_032572862.1|DSEC	LOC117584775|XP_034129774.1|DGUA
OG0000086	LOC6609922|XP_002034572.1|DSEC	LOC117591981|XP_034141311.1|DGUA
OG0000087	LOC6611885|XP_002036403.2|DSEC	LOC117587854|XP_034134711.1|DGUA
OG0000087	LOC6611274|XP_002035829.1|DSEC	LOC117590892|XP_034139815.1|DGUA
OG0000087	LOC6611909|XP_002036426.1|DSEC	LOC117587527|XP_034134219.1|DGUA
OG0000088	LOC6607857|XP_032572237.1|DSEC	LOC117591442|XP_034140602.1|DGUA
OG0000088	LOC6612055|XP_002036572.1|DSEC	LOC117591452|XP_034140612.1|DGUA
OG0000088	LOC6605272|XP_002030110.1|DSEC	LOC117579316|XP_034121020.1|DGUA
OG0000088	LOC6609520|XP_002034204.1|DSEC	LOC117578545|XP_034120007.1|DGUA
OG0000088	LOC6605273|XP_002030111.1|DSEC	LOC117579295|XP_034120991.1|DGUA
OG0000089	LOC6614195|XP_002038642.1|DSEC	LOC117586065|XP_034131804.1|DGUA
OG0000089	LOC6605081|XP_002029922.1|DSEC	LOC117580023|XP_034122138.1|DGUA
OG0000090	LOC6608382|XP_002033118.1|DSEC	LOC117592026|XP_034141376.1|DGUA
OG0000090	LOC6608386|XP_032571023.1|DSEC	LOC117592024|XP_034141370.1|DGUA
OG0000090	LOC6610773|XP_002035339.1|DSEC	LOC117579331|XP_034121048.1|DGUA
OG0000090	LOC6610282|XP_032573795.1|DSEC	LOC117587279|XP_034133756.1|DGUA
OG0000091	LOC6612658|XP_032576233.1|DSEC	LOC117582702|XP_034126503.1|DGUA
OG0000091	LOC6612181|XP_032580799.1|DSEC	LOC117584351|XP_034129075.1|DGUA
OG0000091	LOC6613760|XP_032578418.1|DSEC	LOC117589947|XP_034138129.1|DGUA
OG0000091	LOC116801651|XP_032578417.1|DSEC	LOC117589742|XP_034137813.1|DGUA
OG0000092	LOC6619698|XP_032579430.1|DSEC	LOC117585928|XP_034131585.1|DGUA
OG0000092	LOC6619700|XP_002043915.1|DSEC	LOC117585910|XP_034131563.1|DGUA
OG0000092	LOC6619699|XP_002043914.1|DSEC	LOC117585924|XP_034131582.1|DGUA
OG0000093	LOC6611634|XP_002036170.1|DSEC	LOC117581781|XP_034125096.1|DGUA
OG0000093	LOC116802189|XP_032581620.1|DSEC, LOC116800366|XP_032570747.1|DSEC, LOC116800368|XP_032570749.1|DSEC	LOC117591822|XP_034141050.1|DGUA
OG0000093	LOC6619757|XP_002043971.1|DSEC	LOC117590334|XP_034138719.1|DGUA
OG0000094	LOC6605148|XP_002029989.1|DSEC	LOC117579446|XP_034121226.1|DGUA
OG0000094	LOC6614059|XP_002038513.1|DSEC	LOC117583138|XP_034127220.1|DGUA
OG0000096	LOC6614658|XP_002039085.1|DSEC	LOC117583520|XP_034127757.1|DGUA
OG0000096	LOC6611394|XP_002035938.1|DSEC	LOC117583521|XP_034127758.1|DGUA
OG0000096	LOC6606981|XP_032576845.1|DSEC	LOC117589840|XP_034137983.1|DGUA
OG0000096	LOC6614724|XP_032569761.1|DSEC	LOC117587944|XP_034134834.1|DGUA
OG0000097	LOC116801105|XP_032574645.1|DSEC, LOC116801043|XP_032574304.1|DSEC, LOC116801229|XP_032575338.1|DSEC, LOC6618280|XP_002042554.1|DSEC	LOC117579430|XP_034121203.1|DGUA
OG0000098	LOC6606676|XP_002031476.1|DSEC, LOC6621482|XP_032577186.1|DSEC	LOC117583017|XP_034127059.1|DGUA
OG0000099	LOC6616102|XP_002040467.1|DSEC	LOC117581162|XP_034123995.1|DGUA
OG0000099	LOC6616103|XP_002040468.1|DSEC	LOC117580852|XP_034123490.1|DGUA
OG0000099	LOC6616099|XP_032580297.1|DSEC	LOC117580660|XP_034123163.1|DGUA
OG0000100	LOC116800385|XP_032570900.1|DSEC	LOC117584649|XP_034129959.1|DGUA
OG0000100	LOC6606416|XP_002031220.1|DSEC	LOC117585068|XP_034130221.1|DGUA, LOC117589869|XP_034138028.1|DGUA
OG0000101	LOC6618410|XP_002042680.2|DSEC	LOC117579631|XP_034121489.1|DGUA
OG0000101	LOC6618409|XP_032573873.1|DSEC	LOC117580403|XP_034122841.1|DGUA
OG0000102	LOC6609708|XP_032571910.1|DSEC	LOC117586238|XP_034132070.1|DGUA
OG0000102	LOC6608277|XP_002033021.1|DSEC	LOC117578519|XP_034119958.1|DGUA
OG0000103	LOC6604961|XP_002029804.1|DSEC	LOC117579797|XP_034121756.1|DGUA
OG0000103	LOC6606121|XP_002030929.1|DSEC	LOC117587389|XP_034133934.1|DGUA
OG0000103	LOC116801298|XP_032575929.1|DSEC	LOC117587388|XP_034133933.1|DGUA
OG0000103	LOC6608599|XP_002033333.1|DSEC	LOC117583109|XP_034127185.1|DGUA
OG0000104	LOC6611808|XP_002036330.1|DSEC	LOC117588188|XP_034135199.1|DGUA
OG0000104	LOC6605951|XP_002030763.2|DSEC, LOC6605950|XP_002030762.1|DSEC	LOC117589106|XP_034136649.1|DGUA
OG0000105	LOC6619284|XP_032579009.1|DSEC, LOC6605055|XP_002029896.2|DSEC	LOC117589745|XP_034137817.1|DGUA
OG0000105	LOC6607252|XP_002032031.1|DSEC	LOC117586422|XP_034132350.1|DGUA
OG0000105	LOC6607258|XP_002032037.1|DSEC	LOC117586439|XP_034132368.1|DGUA
OG0000105	LOC6607259|XP_002032038.1|DSEC	LOC117586438|XP_034132367.1|DGUA
OG0000107	LOC6615659|XP_002040030.1|DSEC	LOC117592386|XP_034141988.1|DGUA
OG0000107	LOC116800201|XP_032569810.1|DSEC, LOC6614463|XP_002038896.1|DSEC, LOC6614462|XP_032583400.1|DSEC	LOC117584664|XP_034129583.1|DGUA
OG0000107	LOC6615660|XP_002040031.1|DSEC	LOC117592533|XP_034142284.1|DGUA
OG0000109	LOC6612022|XP_002036539.1|DSEC	LOC117584465|XP_034129274.1|DGUA
OG0000110	LOC6620844|XP_032573645.1|DSEC	LOC117579140|XP_034120771.1|DGUA
OG0000110	LOC6611144|XP_002035701.2|DSEC	LOC117579139|XP_034120770.1|DGUA
OG0000110	LOC6611145|XP_002035702.1|DSEC	LOC117579141|XP_034120772.1|DGUA
OG0000111	LOC6609987|XP_002034623.1|DSEC	LOC117590789|XP_034139634.1|DGUA
OG0000111	LOC6620815|XP_032571778.1|DSEC	LOC117580091|XP_034122239.1|DGUA
OG0000111	LOC6620816|XP_002045014.1|DSEC	LOC117591842|XP_034141099.1|DGUA
OG0000112	LOC6615207|XP_002039617.1|DSEC, LOC6617976|XP_002042284.1|DSEC	LOC117590951|XP_034139890.1|DGUA
OG0000112	LOC6615171|XP_002039587.1|DSEC, LOC6615170|XP_002039586.1|DSEC	LOC117588589|XP_034135884.1|DGUA
OG0000113	LOC6614036|XP_002038490.1|DSEC	LOC117585197|XP_034130465.1|DGUA
OG0000114	LOC116803555|XP_032583237.1|DSEC, LOC116803553|XP_032583234.1|DSEC, LOC116803554|XP_032583235.1|DSEC	LOC117582499|XP_034126174.1|DGUA
OG0000114	LOC116803551|XP_032583232.1|DSEC	LOC117582498|XP_034126173.1|DGUA
OG0000114	LOC6617668|XP_032583231.1|DSEC	LOC117582497|XP_034126172.1|DGUA
OG0000116	LOC6619705|XP_032579540.1|DSEC	LOC117585921|XP_034131577.1|DGUA
OG0000116	LOC6619710|XP_032579538.1|DSEC	LOC117585923|XP_034131581.1|DGUA
OG0000116	LOC6619706|XP_032579539.1|DSEC	LOC117585913|XP_034131567.1|DGUA
OG0000116	LOC6619707|XP_002043922.1|DSEC	LOC117585911|XP_034131564.1|DGUA
OG0000117	LOC6611215|XP_002035771.1|DSEC	LOC117584691|XP_034129616.1|DGUA
OG0000117	LOC6611214|XP_002035770.2|DSEC	LOC117584692|XP_034129617.1|DGUA
OG0000117	LOC6611213|XP_002035769.1|DSEC	LOC117584694|XP_034129618.1|DGUA
OG0000117	LOC6611212|XP_002035768.1|DSEC	LOC117584696|XP_034129620.1|DGUA
OG0000118	LOC6613457|XP_002037929.1|DSEC, LOC6613456|XP_002037928.1|DSEC	LOC117582588|XP_034126325.1|DGUA
OG0000118	LOC6611235|XP_002035791.1|DSEC	LOC117590401|XP_034138890.1|DGUA
OG0000119	LOC6607002|XP_002031791.1|DSEC	LOC117583187|XP_034127279.1|DGUA
OG0000119	LOC6621198|XP_002045377.1|DSEC	LOC117583191|XP_034127285.1|DGUA
OG0000119	LOC6607001|XP_002031790.1|DSEC	LOC117583192|XP_034127286.1|DGUA
OG0000120	LOC6615886|XP_002040256.1|DSEC	LOC117588310|XP_034135390.1|DGUA
OG0000120	LOC6608695|XP_032572430.1|DSEC	LOC117591909|XP_034141191.1|DGUA
OG0000120	LOC6610179|XP_002034787.1|DSEC	LOC117586967|XP_034133233.1|DGUA
OG0000121	LOC6621159|XP_002045338.1|DSEC	LOC117590268|XP_034138644.1|DGUA
OG0000121	LOC6606383|XP_002031188.1|DSEC	LOC117584909|XP_034129943.1|DGUA
OG0000121	LOC6606381|XP_002031186.1|DSEC, LOC6621300|XP_002045474.2|DSEC	LOC117584907|XP_034129942.1|DGUA
OG0000122	LOC6617448|XP_032583537.1|DSEC	LOC117582102|XP_034125557.1|DGUA
OG0000122	LOC6619859|XP_002044072.2|DSEC	LOC117588393|XP_034135538.1|DGUA
OG0000122	LOC6608366|XP_032570800.1|DSEC	LOC117585356|XP_034130696.1|DGUA
OG0000122	LOC6613313|XP_002037789.1|DSEC	LOC117581989|XP_034125375.1|DGUA
OG0000123	LOC6614134|XP_002038587.1|DSEC, LOC6614133|XP_002038586.1|DSEC	LOC117586147|XP_034131933.1|DGUA
OG0000123	LOC6614135|XP_002038588.1|DSEC	LOC117586116|XP_034131868.1|DGUA
OG0000124	LOC6609490|XP_002034175.2|DSEC, LOC6608219|XP_032570933.1|DSEC	LOC117592304|XP_034141869.1|DGUA
OG0000124	LOC6608220|XP_032570934.1|DSEC	LOC117578607|XP_034120092.1|DGUA
OG0000124	LOC6608222|XP_002032966.2|DSEC	LOC117578608|XP_034120093.1|DGUA
OG0000125	LOC6617143|XP_032576639.1|DSEC	LOC117583753|XP_034128164.1|DGUA
OG0000125	LOC6606616|XP_002031417.2|DSEC	LOC117589767|XP_034137851.1|DGUA
OG0000125	LOC6609444|XP_002034129.1|DSEC	LOC117592294|XP_034141852.1|DGUA
OG0000126	LOC6612756|XP_002037259.1|DSEC	LOC117579486|XP_034121276.1|DGUA, LOC117582140|XP_034125615.1|DGUA
OG0000127	LOC6614284|XP_002038724.1|DSEC	LOC117586302|XP_034132151.1|DGUA
OG0000127	LOC6614285|XP_002038725.1|DSEC	LOC117586442|XP_034132370.1|DGUA
OG0000127	LOC6614283|XP_002038723.1|DSEC	LOC117586301|XP_034132149.1|DGUA
OG0000127	LOC6614282|XP_032579442.1|DSEC	LOC117586433|XP_034132360.1|DGUA
OG0000128	LOC6615333|XP_032571841.1|DSEC	LOC117581834|XP_034125176.1|DGUA
OG0000128	LOC6615332|XP_002039730.1|DSEC	LOC117581848|XP_034125197.1|DGUA
OG0000129	LOC6612241|XP_002036753.1|DSEC	LOC117580643|XP_034123127.1|DGUA
OG0000129	LOC6605270|XP_032575245.1|DSEC	LOC117579252|XP_034120930.1|DGUA
OG0000129	LOC116800634|XP_032572551.1|DSEC	LOC117587783|XP_034134618.1|DGUA
OG0000130	LOC6611001|XP_002035558.2|DSEC	LOC117587114|XP_034133499.1|DGUA
OG0000130	LOC6610996|XP_002035553.1|DSEC	LOC117587111|XP_034133495.1|DGUA
OG0000130	LOC6610997|XP_002035554.2|DSEC	LOC117587113|XP_034133498.1|DGUA
OG0000130	LOC6611000|XP_032574071.1|DSEC	LOC117587112|XP_034133496.1|DGUA
OG0000131	LOC6606580|XP_002031381.1|DSEC	LOC117589815|XP_034137935.1|DGUA
OG0000132	LOC6617717|XP_032583024.1|DSEC	LOC117582239|XP_034125741.1|DGUA, LOC117581862|XP_034125215.1|DGUA
OG0000132	LOC6616627|XP_002040984.1|DSEC	LOC117586091|XP_034131838.1|DGUA
OG0000134	LOC6606359|XP_002031164.1|DSEC	LOC117589485|XP_034137338.1|DGUA
OG0000134	LOC6618549|XP_002042812.1|DSEC	LOC117580864|XP_034123504.1|DGUA
OG0000134	LOC6612060|XP_002036577.1|DSEC	LOC117584812|XP_034129823.1|DGUA
OG0000137	LOC6614052|XP_002038506.1|DSEC	LOC117582737|XP_034126559.1|DGUA
OG0000137	LOC6611072|XP_032575266.1|DSEC	LOC117588859|XP_034136252.1|DGUA
OG0000138	LOC6607217|XP_002032001.2|DSEC	LOC117586701|XP_034132859.1|DGUA
OG0000138	LOC6607216|XP_002032000.1|DSEC	LOC117586698|XP_034132856.1|DGUA, LOC117586699|XP_034132858.1|DGUA
OG0000138	LOC6607214|XP_002031998.2|DSEC	LOC117586696|XP_034132854.1|DGUA
OG0000140	LOC6617144|XP_002041471.1|DSEC	LOC117583410|XP_034127589.1|DGUA
OG0000141	LOC6604893|XP_002029738.1|DSEC	LOC117589332|XP_034137073.1|DGUA
OG0000141	LOC6604891|XP_002029736.2|DSEC	LOC117589333|XP_034137075.1|DGUA
OG0000141	LOC6604890|XP_032573338.1|DSEC	LOC117589334|XP_034137077.1|DGUA
OG0000141	LOC6604889|XP_002029734.1|DSEC	LOC117589335|XP_034137078.1|DGUA
OG0000142	LOC6607750|XP_002032513.1|DSEC	LOC117585694|XP_034131199.1|DGUA
OG0000142	LOC6620133|XP_032573236.1|DSEC	LOC117590199|XP_034138533.1|DGUA
OG0000142	LOC6619853|XP_032582718.1|DSEC	LOC117588458|XP_034135635.1|DGUA
OG0000143	LOC6618331|XP_002042603.1|DSEC	LOC117579028|XP_034120604.1|DGUA
OG0000143	LOC6618330|XP_002042602.2|DSEC	LOC117579031|XP_034120607.1|DGUA
OG0000144	LOC6606328|XP_032577860.1|DSEC	LOC117585409|XP_034130768.1|DGUA
OG0000144	LOC6618538|XP_032581282.1|DSEC	LOC117590246|XP_034138608.1|DGUA
OG0000144	LOC116801758|XP_032578980.1|DSEC	LOC117584066|XP_034128699.1|DGUA
OG0000145	LOC6617502|XP_002041819.1|DSEC	LOC117580967|XP_034123648.1|DGUA
OG0000145	LOC6614379|XP_002038818.2|DSEC	LOC117582226|XP_034125724.1|DGUA
OG0000147	LOC6617770|XP_002042082.2|DSEC	LOC117583999|XP_034128619.1|DGUA
OG0000147	LOC6614099|XP_002038553.1|DSEC	LOC117582746|XP_034126577.1|DGUA
OG0000147	LOC6614098|XP_002038552.1|DSEC	LOC117582747|XP_034126578.1|DGUA
OG0000148	LOC6613247|XP_002037724.1|DSEC	LOC117582434|XP_034126028.1|DGUA
OG0000148	LOC6611775|XP_002036298.2|DSEC	LOC117588221|XP_034135257.1|DGUA
OG0000149	LOC6611540|XP_002036079.1|DSEC	LOC117588085|XP_034135045.1|DGUA
OG0000149	LOC6615127|XP_002039543.1|DSEC	LOC117581583|XP_034124825.1|DGUA
OG0000150	LOC6617413|XP_032569960.1|DSEC	LOC117582222|XP_034125721.1|DGUA
OG0000150	LOC6617406|XP_032582457.1|DSEC, LOC6617411|XP_002041736.2|DSEC, LOC6617412|XP_002041737.2|DSEC	LOC117582223|XP_034125722.1|DGUA
OG0000150	LOC6617409|XP_002041734.2|DSEC	LOC117582224|XP_034125723.1|DGUA
OG0000150	LOC6617408|XP_002041733.1|DSEC	LOC117582365|XP_034125914.1|DGUA
OG0000151	LOC6616252|XP_002040616.1|DSEC	LOC117587222|XP_034133673.1|DGUA
OG0000151	LOC6616256|XP_002040620.1|DSEC	LOC117587226|XP_034133679.1|DGUA
OG0000151	LOC6616255|XP_032575224.1|DSEC	LOC117587225|XP_034133678.1|DGUA
OG0000151	LOC6605370|XP_002030204.1|DSEC	LOC117586870|XP_034133058.1|DGUA
OG0000152	LOC6612643|XP_002037147.1|DSEC	LOC117589721|XP_034137781.1|DGUA
OG0000153	LOC6606423|XP_002031227.2|DSEC	LOC117589779|XP_034137867.1|DGUA
OG0000153	LOC6606426|XP_002031230.1|DSEC	LOC117589704|XP_034137758.1|DGUA
OG0000153	LOC6606425|XP_002031229.1|DSEC	LOC117589705|XP_034137759.1|DGUA
OG0000154	LOC6607513|XP_002032282.1|DSEC	LOC117585351|XP_034130686.1|DGUA
OG0000154	LOC6607514|XP_002032283.1|DSEC	LOC117584922|XP_034129963.1|DGUA
OG0000154	LOC116801047|XP_032574342.1|DSEC	LOC117580197|XP_034122464.1|DGUA
OG0000155	LOC6611161|XP_002035718.2|DSEC	LOC117579730|XP_034121618.1|DGUA
OG0000155	LOC6611155|XP_002035712.1|DSEC	LOC117579513|XP_034121310.1|DGUA
OG0000155	LOC6611156|XP_002035713.1|DSEC	LOC117579431|XP_034121204.1|DGUA
OG0000157	LOC6608223|XP_002032967.1|DSEC, LOC6608221|XP_002032965.1|DSEC	LOC117578614|XP_034120104.1|DGUA, LOC117578613|XP_034120103.1|DGUA, LOC117578612|XP_034120100.1|DGUA, LOC117591727|XP_034140934.1|DGUA
OG0000157	LOC6608224|XP_002032968.1|DSEC	LOC117578615|XP_034120105.1|DGUA
OG0000158	LOC6610036|XP_032573098.1|DSEC	LOC117579769|XP_034121719.1|DGUA
OG0000158	LOC6611107|XP_002035664.1|DSEC	LOC117579414|XP_034121184.1|DGUA
OG0000159	LOC6616610|XP_032574184.1|DSEC	LOC117589013|XP_034136524.1|DGUA
OG0000159	LOC6606142|XP_002030950.2|DSEC	LOC117580574|XP_034123068.1|DGUA
OG0000159	LOC6605765|XP_032574363.1|DSEC	LOC117579521|XP_034121320.1|DGUA
OG0000160	LOC6607326|XP_002032099.2|DSEC, LOC116801556|XP_032577818.1|DSEC	LOC117585809|XP_034131420.1|DGUA
