Orthogroup	DSEC.longest_only	DYAK.longest_only
OG0000043	LOC6606880|XP_002031674.2|DSEC	LOC6536590|XP_002097166.1|DYAK
OG0000043	LOC6606881|XP_032578763.1|DSEC	LOC6536589|XP_002097165.1|DYAK
OG0000043	LOC6606886|XP_002031680.1|DSEC	LOC6536584|XP_002097160.1|DYAK
OG0000043	LOC6606877|XP_032576948.1|DSEC	LOC6536592|XP_002097168.1|DYAK
OG0000043	LOC6606875|XP_002031669.2|DSEC	LOC6536593|XP_039231638.1|DYAK
OG0000043	LOC6612980|XP_002037471.1|DSEC	LOC6539005|XP_002099507.1|DYAK
OG0000043	LOC6606874|XP_002031668.1|DSEC	LOC6536594|XP_002097170.1|DYAK
OG0000044	LOC6619712|XP_032578272.1|DSEC	LOC6538530|XP_002099052.1|DYAK
OG0000044	LOC6619716|XP_002043931.1|DSEC	LOC6538526|XP_002099048.1|DYAK
OG0000044	LOC6619717|XP_002043932.1|DSEC	LOC6538525|XP_002099047.1|DYAK
OG0000044	LOC6619713|XP_032578123.1|DSEC	LOC6538529|XP_002099051.1|DYAK
OG0000044	LOC6619715|XP_002043930.1|DSEC	LOC6538527|XP_002099049.1|DYAK
OG0000044	LOC6619714|XP_002043929.1|DSEC	LOC6538528|XP_002099050.1|DYAK
OG0000045	LOC6605191|XP_002030030.1|DSEC	LOC6533631|XP_002094338.1|DYAK
OG0000045	LOC6605189|XP_002030028.1|DSEC, LOC6605190|XP_002030029.1|DSEC	LOC6533629|XP_002094336.1|DYAK, LOC6533630|XP_002094337.1|DYAK
OG0000045	LOC6611095|XP_002035652.1|DSEC	LOC6533265|XP_002093991.2|DYAK
OG0000045	LOC6611094|XP_002035651.1|DSEC	LOC6533264|XP_002093990.1|DYAK
OG0000046	LOC6620032|XP_032578694.1|DSEC	LOC6535912|XP_002096528.1|DYAK
OG0000046	LOC6615012|XP_002039429.1|DSEC	LOC6525175|XP_002101013.1|DYAK
OG0000046	LOC6615013|XP_002039430.2|DSEC	LOC6525174|XP_002101012.1|DYAK
OG0000046	LOC6615011|XP_032581038.1|DSEC	LOC6525176|XP_002101014.2|DYAK
OG0000046	LOC6607592|XP_032578892.1|DSEC	LOC6537905|XP_039232534.1|DYAK
OG0000046	LOC6607590|XP_002032359.1|DSEC	LOC6537901|XP_002098442.1|DYAK
OG0000046	LOC6608938|XP_002033652.1|DSEC	LOC6530015|XP_002090961.3|DYAK
OG0000047	LOC6609458|XP_002034143.1|DSEC	LOC6531393|XP_002092196.1|DYAK
OG0000047	LOC6609455|XP_002034140.1|DSEC	LOC6531396|XP_002092199.1|DYAK
OG0000047	LOC6609036|XP_032573031.1|DSEC	LOC6529920|XP_002090877.1|DYAK
OG0000047	LOC6605158|XP_002029997.1|DSEC	LOC6533594|XP_002094302.1|DYAK
OG0000047	LOC6609046|XP_032572064.1|DSEC	LOC6529913|XP_002090870.1|DYAK
OG0000047	LOC6605159|XP_002029998.2|DSEC	LOC6533595|XP_002094303.1|DYAK
OG0000048	LOC6605929|XP_002030742.1|DSEC	LOC6539501|XP_002086390.1|DYAK
OG0000048	LOC6605928|XP_002030741.1|DSEC	LOC26534611|XP_015045057.1|DYAK
OG0000048	LOC6605925|XP_002030738.1|DSEC	LOC6539643|XP_002086528.1|DYAK
OG0000048	LOC6605923|XP_002030736.1|DSEC	LOC6539644|XP_002086526.2|DYAK
OG0000048	LOC6605926|XP_002030739.1|DSEC	LOC6539640|XP_002086529.1|DYAK
OG0000049	LOC6616787|XP_002041124.1|DSEC	LOC6536652|XP_002097224.1|DYAK
OG0000049	LOC6616784|XP_002041121.1|DSEC	LOC6537437|XP_002097993.1|DYAK
OG0000049	LOC6616788|XP_002041125.1|DSEC	LOC6536653|XP_002097225.1|DYAK
OG0000049	LOC6616790|XP_032578183.1|DSEC	LOC6536655|XP_002097227.1|DYAK
OG0000049	LOC6616789|XP_002041126.1|DSEC	LOC6536654|XP_002097226.1|DYAK
OG0000049	LOC6616783|XP_002041120.1|DSEC	LOC6537438|XP_002097994.1|DYAK
OG0000050	LOC6608707|XP_002033431.1|DSEC	LOC6530239|XP_002091176.2|DYAK
OG0000050	LOC6616568|XP_002040927.1|DSEC	LOC6535160|XP_039230152.1|DYAK
OG0000050	LOC6616571|XP_032575631.1|DSEC	LOC6535164|XP_002095826.2|DYAK
OG0000050	LOC6616570|XP_002040929.1|DSEC	LOC6535163|XP_002095825.2|DYAK
OG0000050	LOC116800887|XP_032573137.1|DSEC	LOC120320448|XP_039230150.1|DYAK
OG0000050	LOC6616572|XP_002040931.1|DSEC	LOC6535165|XP_002095827.2|DYAK
OG0000050	LOC6616569|XP_032573136.1|DSEC	LOC6535162|XP_002095824.2|DYAK
OG0000051	LOC6607242|XP_032578378.1|DSEC	LOC6536236|XP_002096825.1|DYAK
OG0000051	LOC6606627|XP_002031428.1|DSEC	LOC6536859|XP_002097428.1|DYAK
OG0000051	LOC6606391|XP_002031196.1|DSEC	LOC6537302|XP_002097860.1|DYAK
OG0000051	LOC6606710|XP_002031509.1|DSEC	LOC6536778|XP_002097349.1|DYAK
OG0000051	LOC6606709|XP_002031508.1|DSEC	LOC6536779|XP_002097350.1|DYAK
OG0000052	LOC6607024|XP_002031813.1|DSEC	LOC6536447|XP_002097028.1|DYAK
OG0000052	LOC6607642|XP_002032407.1|DSEC	LOC6537955|XP_002098492.1|DYAK
OG0000052	LOC6607026|XP_002031815.1|DSEC	LOC6536445|XP_002097026.2|DYAK
OG0000052	LOC6607022|XP_002031811.2|DSEC	LOC6536449|XP_002097030.1|DYAK
OG0000052	LOC6607023|XP_002031812.1|DSEC	LOC6536448|XP_002097029.1|DYAK
OG0000052	LOC6609846|XP_002034498.1|DSEC	LOC6531034|XP_002091870.1|DYAK
OG0000052	LOC6609845|XP_002034497.1|DSEC	LOC6531035|XP_002091871.1|DYAK
OG0000053	LOC6608189|XP_002032934.2|DSEC	LOC6528601|XP_002089644.1|DYAK
OG0000053	LOC6608187|XP_002032932.1|DSEC	LOC6528600|XP_002089643.1|DYAK
OG0000053	LOC6608186|XP_002032931.2|DSEC	LOC6528599|XP_002089642.1|DYAK
OG0000053	LOC6608184|XP_002032929.1|DSEC	LOC6528598|XP_002089641.2|DYAK
OG0000053	LOC6608180|XP_002032925.1|DSEC	LOC6528594|XP_002089637.3|DYAK
OG0000054	LOC6606233|XP_002031041.1|DSEC	LOC6537158|XP_002097719.1|DYAK
OG0000054	LOC6606232|XP_002031040.1|DSEC	LOC6537157|XP_002097718.1|DYAK
OG0000054	LOC6606230|XP_002031038.1|DSEC	LOC6537155|XP_002097716.1|DYAK
OG0000054	LOC6606231|XP_032576779.1|DSEC	LOC6537156|XP_002097717.1|DYAK
OG0000055	LOC6612845|XP_002037339.1|DSEC	LOC6538864|XP_002099370.1|DYAK, LOC6538865|XP_002099371.1|DYAK
OG0000055	LOC6612846|XP_002037340.1|DSEC	LOC6538866|XP_002099372.1|DYAK
OG0000055	LOC116801473|XP_032577167.1|DSEC	LOC26536326|XP_015049075.1|DYAK
OG0000056	LOC6607531|XP_002032300.1|DSEC	LOC6537842|XP_002098383.1|DYAK
OG0000056	LOC6607532|XP_002032301.1|DSEC	LOC6537843|XP_002098384.1|DYAK
OG0000056	LOC6607533|XP_002032302.1|DSEC	LOC6537844|XP_002098385.1|DYAK
OG0000056	LOC6607534|XP_002032303.1|DSEC	LOC6537845|XP_002098386.1|DYAK
OG0000056	LOC6606941|XP_002031735.1|DSEC	LOC6536528|XP_002097104.1|DYAK
OG0000056	LOC6606940|XP_002031734.1|DSEC	LOC6536529|XP_002097105.1|DYAK
OG0000058	LOC6609913|XP_002034563.1|DSEC	LOC6530969|XP_002091807.2|DYAK
OG0000058	LOC6614763|XP_002039182.2|DSEC	LOC6529786|XP_002090770.1|DYAK
OG0000058	LOC6609912|XP_002034562.2|DSEC, LOC6609909|XP_032572423.1|DSEC	LOC6530971|XP_002091809.1|DYAK
OG0000058	LOC6613603|XP_002038073.1|DSEC	LOC6527116|XP_002088209.1|DYAK
OG0000058	LOC6612350|XP_002036859.1|DSEC	LOC6524094|XP_002099958.2|DYAK
OG0000059	LOC6617066|XP_002041394.1|DSEC	LOC6538372|XP_002098896.1|DYAK
OG0000059	LOC6617064|XP_002041392.1|DSEC	LOC6538374|XP_002098898.1|DYAK
OG0000059	LOC6617063|XP_002041391.1|DSEC	LOC6538375|XP_002098899.1|DYAK
OG0000059	LOC6617065|XP_002041393.1|DSEC	LOC6538373|XP_002098897.1|DYAK
OG0000059	LOC6617058|XP_002041386.1|DSEC	LOC6538380|XP_002098904.1|DYAK
OG0000060	LOC6618583|XP_002042842.1|DSEC	LOC6524523|XP_002100380.1|DYAK
OG0000060	LOC6614500|XP_002038933.1|DSEC	LOC6529446|XP_002090448.1|DYAK
OG0000060	LOC6613944|XP_032578849.1|DSEC	LOC6535405|XP_015047137.2|DYAK
OG0000060	LOC6612941|XP_032579191.1|DSEC	LOC6538963|XP_002099466.1|DYAK
OG0000060	LOC6618552|XP_002042809.1|DSEC	LOC6524492|XP_002100349.2|DYAK
OG0000060	LOC6613126|XP_002037607.1|DSEC	LOC6526594|XP_002087702.1|DYAK
OG0000061	LOC6611375|XP_002035920.1|DSEC	LOC6528992|XP_002090024.1|DYAK
OG0000061	LOC6611382|XP_002035927.1|DSEC	LOC6528987|XP_002090019.1|DYAK
OG0000061	LOC6611377|XP_032583318.1|DSEC	LOC6528990|XP_002090022.1|DYAK
OG0000061	LOC6611378|XP_002035923.2|DSEC	LOC6528989|XP_002090021.1|DYAK
OG0000062	LOC6619830|XP_032581369.1|DSEC	LOC6525291|XP_002101127.1|DYAK
OG0000062	LOC6614677|XP_002039104.1|DSEC	LOC6529702|XP_002090695.1|DYAK
OG0000062	LOC6614678|XP_002039105.1|DSEC	LOC6529703|XP_002090696.1|DYAK
OG0000062	LOC116803533|XP_032583118.1|DSEC	LOC26534489|XP_015054512.1|DYAK
OG0000062	LOC116801522|XP_032577635.1|DSEC	LOC26536280|XP_015054717.1|DYAK
OG0000063	LOC6616903|XP_002041237.1|DSEC	LOC6537057|XP_002097622.1|DYAK
OG0000063	LOC6616904|XP_032577925.1|DSEC	LOC6537058|XP_015048091.1|DYAK
OG0000063	LOC6616902|XP_002041236.1|DSEC	LOC6537056|XP_002097621.1|DYAK
OG0000063	LOC116800923|XP_032573468.1|DSEC	LOC26535015|XP_015050152.1|DYAK
OG0000063	LOC6605135|XP_002029976.1|DSEC	LOC6533568|XP_039229911.1|DYAK
OG0000063	LOC6605136|XP_002029977.1|DSEC	LOC6533569|XP_002094279.1|DYAK
OG0000063	LOC6605137|XP_032573466.1|DSEC	LOC6533570|XP_002094280.2|DYAK
OG0000065	LOC6620871|XP_032577187.1|DSEC	LOC6536808|XP_002097378.1|DYAK
OG0000065	LOC6611715|XP_032583141.1|DSEC	LOC6527757|XP_002088837.1|DYAK
OG0000065	LOC116801475|XP_032577197.1|DSEC, LOC6606677|XP_032577192.1|DSEC	LOC6536809|XP_002097379.1|DYAK
OG0000065	LOC6616851|XP_002041187.2|DSEC	LOC6536708|XP_002097280.1|DYAK
OG0000065	LOC6616853|XP_002041189.1|DSEC	LOC6536710|XP_015047907.1|DYAK
OG0000065	LOC6616852|XP_002041188.1|DSEC	LOC6536709|XP_002097281.1|DYAK
OG0000066	LOC6618629|XP_002042888.1|DSEC	LOC6524569|XP_002100426.1|DYAK
OG0000066	LOC6614127|XP_002038580.2|DSEC	LOC6537626|XP_002098171.1|DYAK
OG0000066	LOC6618754|XP_002043012.2|DSEC	LOC6538183|XP_002098711.2|DYAK
OG0000066	LOC6619319|XP_002043536.1|DSEC	LOC6529191|XP_002090198.1|DYAK
OG0000066	LOC6606217|XP_002031025.1|DSEC	LOC6537142|XP_002097703.1|DYAK
OG0000066	LOC6617577|XP_002041890.1|DSEC	LOC6526033|XP_002101850.1|DYAK
OG0000066	LOC6615669|XP_002040040.1|DSEC	LOC6531786|XP_002092573.1|DYAK
OG0000067	LOC6620079|XP_002044291.1|DSEC	LOC6535876|XP_002096492.1|DYAK
OG0000067	LOC6610892|XP_002035455.1|DSEC	LOC6533078|XP_002093810.1|DYAK
OG0000067	LOC6608367|XP_002033103.1|DSEC	LOC6528771|XP_039227562.1|DYAK
OG0000067	LOC6610891|XP_002035454.1|DSEC	LOC6533077|XP_002093809.1|DYAK
OG0000067	LOC6616446|XP_002040807.1|DSEC	LOC6539372|XP_002086266.2|DYAK
OG0000068	LOC6606120|XP_032575928.1|DSEC	LOC6534297|XP_039230811.1|DYAK
OG0000068	LOC6620399|XP_032576530.1|DSEC	LOC6535752|XP_002096375.3|DYAK
OG0000068	LOC6606128|XP_032573930.1|DSEC	LOC6534288|XP_002094969.2|DYAK
OG0000068	LOC6610046|XP_002034662.2|DSEC	LOC6530829|XP_002091712.2|DYAK
OG0000068	LOC6615215|XP_032581888.1|DSEC	LOC6526162|XP_039231832.1|DYAK
OG0000069	LOC6618939|XP_002043184.2|DSEC	LOC6532175|XP_002092948.2|DYAK
OG0000070	LOC6613612|XP_002038082.1|DSEC	LOC6527107|XP_002088200.1|DYAK
OG0000070	LOC6615903|XP_002040271.1|DSEC	LOC6523840|XP_002099713.1|DYAK
OG0000070	LOC6613611|XP_002038081.1|DSEC	LOC6527108|XP_002088201.1|DYAK
OG0000070	LOC6614825|XP_002039244.1|DSEC	LOC6525751|XP_002101573.1|DYAK
OG0000071	LOC6605331|XP_002030168.2|DSEC	LOC6533773|XP_002094477.1|DYAK
OG0000071	LOC6605584|XP_032575054.1|DSEC	LOC6534017|XP_002094704.2|DYAK
OG0000071	LOC6605583|XP_002030402.2|DSEC	LOC6534016|XP_002094703.3|DYAK
OG0000071	LOC6605585|XP_002030404.1|DSEC	LOC6534018|XP_002094705.1|DYAK
OG0000072	LOC6609446|XP_002034131.1|DSEC	LOC6531405|XP_002092208.1|DYAK
OG0000072	LOC6609453|XP_002034138.1|DSEC	LOC6531398|XP_002092201.1|DYAK
OG0000072	LOC6609448|XP_032571731.1|DSEC	LOC6531403|XP_002092206.1|DYAK
OG0000073	LOC6609744|XP_002034398.2|DSEC	LOC6531137|XP_002091971.1|DYAK
OG0000073	LOC6616009|XP_032581764.1|DSEC	LOC6523936|XP_039227706.1|DYAK
OG0000073	LOC6614351|XP_032576696.1|DSEC	LOC6535942|XP_039231524.1|DYAK
OG0000074	LOC6610960|XP_002035517.1|DSEC	LOC6533148|XP_002093874.3|DYAK
OG0000074	LOC6606103|XP_002030912.1|DSEC	LOC6534311|XP_002094991.1|DYAK
OG0000075	LOC6605016|XP_002029859.2|DSEC	LOC6532580|XP_002093324.1|DYAK
OG0000075	LOC6605018|XP_002029861.1|DSEC	LOC6532578|XP_002093322.1|DYAK
OG0000075	LOC6605017|XP_002029860.1|DSEC	LOC6532579|XP_002093323.1|DYAK
OG0000075	LOC6605015|XP_002029858.1|DSEC	LOC6532581|XP_002093325.1|DYAK
OG0000076	LOC6610804|XP_032574471.1|DSEC	LOC6532992|XP_002093727.1|DYAK
OG0000076	LOC6606736|XP_032578748.1|DSEC	LOC6536752|XP_002097324.1|DYAK
OG0000076	LOC6606734|XP_032578866.1|DSEC	LOC6536754|XP_002097326.3|DYAK
OG0000076	LOC6614957|XP_002039374.1|DSEC	LOC6525884|XP_002101704.3|DYAK
OG0000076	LOC6614958|XP_032581514.1|DSEC	LOC6525885|XP_002101705.1|DYAK
OG0000077	LOC6609946|XP_002034592.1|DSEC	LOC6530939|XP_002091781.1|DYAK
OG0000077	LOC6607116|XP_002031904.1|DSEC	LOC6536356|XP_002096938.1|DYAK
OG0000077	LOC6618789|XP_002043039.2|DSEC	LOC6532023|XP_002092801.1|DYAK
OG0000077	LOC6618743|XP_032576637.1|DSEC	LOC6538194|XP_002098722.2|DYAK
OG0000078	LOC6609985|XP_032572329.1|DSEC	LOC6530900|XP_002091752.1|DYAK
OG0000078	LOC6616471|XP_032574945.1|DSEC	LOC6539800|XP_002086683.2|DYAK
OG0000078	LOC6614250|XP_032578587.1|DSEC	LOC6536046|XP_015047532.1|DYAK
OG0000078	LOC6615175|XP_002039591.1|DSEC	LOC6526129|XP_002101946.1|DYAK
OG0000078	LOC6618086|XP_002042384.1|DSEC	LOC6525682|XP_002101504.1|DYAK
OG0000079	LOC116801784|XP_032579181.1|DSEC, LOC6613269|XP_032579200.1|DSEC	LOC26535989|XP_015054680.1|DYAK, LOC26535629|XP_015054648.1|DYAK, LOC26536219|XP_015054707.1|DYAK, LOC26534965|XP_015054567.1|DYAK
OG0000079	LOC6613270|XP_032579159.1|DSEC	LOC6526757|XP_002087860.1|DYAK
OG0000079	LOC6613271|XP_002037748.1|DSEC	LOC6526758|XP_002087861.1|DYAK
OG0000080	LOC6609553|XP_032570859.1|DSEC	LOC6531683|XP_039228129.1|DYAK, LOC6531681|XP_002092472.1|DYAK
OG0000080	LOC6609476|XP_002034161.1|DSEC	LOC6531377|XP_002092180.1|DYAK
OG0000081	LOC6610291|XP_002034886.1|DSEC	LOC6532337|XP_002093097.1|DYAK
OG0000082	LOC6615566|XP_002039940.2|DSEC	LOC6531302|XP_002092106.3|DYAK
OG0000082	LOC6606452|XP_002031255.1|DSEC	LOC6537368|XP_002097924.1|DYAK
OG0000083	LOC116800215|XP_032569927.1|DSEC	LOC6527136|XP_002088230.2|DYAK
OG0000083	LOC6611746|XP_002036269.1|DSEC	LOC6527785|XP_002088858.1|DYAK
OG0000083	LOC6611745|XP_032583492.1|DSEC	LOC6527784|XP_002088857.1|DYAK
OG0000083	LOC6611743|XP_032583597.1|DSEC	LOC6527782|XP_002088855.1|DYAK
OG0000083	LOC6611744|XP_032583168.1|DSEC	LOC6527783|XP_002088856.1|DYAK
OG0000083	LOC6612009|XP_032569925.1|DSEC	LOC26535515|XP_015054631.2|DYAK
OG0000084	LOC6609841|XP_002034493.1|DSEC	LOC6531040|XP_002091876.1|DYAK
OG0000084	LOC6609358|XP_002034047.1|DSEC	LOC6531494|XP_002092293.1|DYAK
OG0000085	LOC6608032|XP_002032780.1|DSEC	LOC6528458|XP_002089504.1|DYAK
OG0000085	LOC6608030|XP_032572867.1|DSEC	LOC6528456|XP_015053956.1|DYAK
OG0000085	LOC6608033|XP_002032781.2|DSEC	LOC6528459|XP_002089505.1|DYAK
OG0000085	LOC6608034|XP_002032782.1|DSEC	LOC6528460|XP_002089506.3|DYAK
OG0000085	LOC6608029|XP_032572862.1|DSEC	LOC6528455|XP_039227178.1|DYAK
OG0000086	LOC6609922|XP_002034572.1|DSEC	LOC6530960|XP_002091798.1|DYAK
OG0000087	LOC6611885|XP_002036403.2|DSEC	LOC6527930|XP_002088998.1|DYAK
OG0000087	LOC6611274|XP_002035829.1|DSEC	LOC6528232|XP_002089294.1|DYAK
OG0000087	LOC6611909|XP_002036426.1|DSEC	LOC6527955|XP_002089022.1|DYAK
OG0000088	LOC6607857|XP_032572237.1|DSEC	LOC6528290|XP_002089343.1|DYAK
OG0000088	LOC6612055|XP_002036572.1|DSEC	LOC6527178|XP_002088272.1|DYAK
OG0000088	LOC6605272|XP_002030110.1|DSEC	LOC6533709|XP_002094414.1|DYAK
OG0000088	LOC6609520|XP_002034204.1|DSEC	LOC6531716|XP_002092506.1|DYAK
OG0000088	LOC6605273|XP_002030111.1|DSEC	LOC6533710|XP_002094415.1|DYAK
OG0000089	LOC6614195|XP_002038642.1|DSEC	LOC6536099|XP_002096707.1|DYAK
OG0000089	LOC6614269|XP_002038709.1|DSEC	LOC6536028|XP_002096643.1|DYAK
OG0000089	LOC6607057|XP_002031845.1|DSEC	LOC6536414|XP_002096996.1|DYAK
OG0000089	LOC6605081|XP_002029922.1|DSEC	LOC6532521|XP_002093267.1|DYAK
OG0000090	LOC6608382|XP_002033118.1|DSEC	LOC6528787|XP_002089821.1|DYAK
OG0000090	LOC6608386|XP_032571023.1|DSEC	LOC6528791|XP_002089825.1|DYAK
OG0000090	LOC6610773|XP_002035339.1|DSEC	LOC6532959|XP_002093694.1|DYAK
OG0000090	LOC6610282|XP_032573795.1|DSEC	LOC6532328|XP_002093088.2|DYAK
OG0000091	LOC6612658|XP_032576233.1|DSEC	LOC6538091|XP_015048654.1|DYAK
OG0000091	LOC6612181|XP_032580799.1|DSEC	LOC6527294|XP_002088388.1|DYAK
OG0000091	LOC6613760|XP_032578418.1|DSEC	LOC6535563|XP_015047216.1|DYAK
OG0000091	LOC116801651|XP_032578417.1|DSEC	LOC6535562|XP_002096191.1|DYAK
OG0000092	LOC6619698|XP_032579430.1|DSEC	LOC6538546|XP_002099068.1|DYAK
OG0000092	LOC6619700|XP_002043915.1|DSEC	LOC26535729|XP_015048909.1|DYAK
OG0000092	LOC6616968|XP_002041296.1|DSEC	LOC6538467|XP_002098991.1|DYAK
OG0000092	LOC6619699|XP_002043914.1|DSEC	LOC6538545|XP_002099067.1|DYAK
OG0000093	LOC6611634|XP_002036170.1|DSEC	LOC6527671|XP_002088757.1|DYAK
OG0000093	LOC116802189|XP_032581620.1|DSEC	LOC6525289|XP_002101125.1|DYAK
OG0000093	LOC116800366|XP_032570747.1|DSEC	LOC26534678|XP_015051176.1|DYAK
OG0000093	LOC116800368|XP_032570749.1|DSEC	LOC6531242|XP_002092054.1|DYAK
OG0000093	LOC6613360|XP_032569736.1|DSEC	LOC6526841|XP_002087941.2|DYAK
OG0000093	LOC6619757|XP_002043971.1|DSEC	LOC6525246|XP_002101083.1|DYAK
OG0000094	LOC6605148|XP_002029989.1|DSEC	LOC6533581|XP_002094291.1|DYAK
OG0000094	LOC6614059|XP_002038513.1|DSEC	LOC6537561|XP_002098107.2|DYAK
OG0000096	LOC6614658|XP_002039085.1|DSEC	LOC6529683|XP_002090676.1|DYAK
OG0000096	LOC6611394|XP_002035938.1|DSEC	LOC6528976|XP_002090008.1|DYAK
OG0000096	LOC6606981|XP_032576845.1|DSEC	LOC6536489|XP_002097067.1|DYAK
OG0000096	LOC6614724|XP_032569761.1|DSEC	LOC6529746|XP_002090736.1|DYAK
OG0000097	LOC116801105|XP_032574645.1|DSEC	LOC6534250|XP_015050525.1|DYAK
OG0000097	LOC116801229|XP_032575338.1|DSEC	LOC6534252|XP_002094934.2|DYAK
OG0000097	LOC6618280|XP_002042554.1|DSEC	LOC6534251|XP_015050528.1|DYAK
OG0000098	LOC6606676|XP_002031476.1|DSEC, LOC6621482|XP_032577186.1|DSEC	LOC6536810|XP_002097380.1|DYAK
OG0000099	LOC6616102|XP_002040467.1|DSEC	LOC6524441|XP_002100299.2|DYAK
OG0000099	LOC6616103|XP_002040468.1|DSEC	LOC6524440|XP_002100298.3|DYAK
OG0000099	LOC6616099|XP_032580297.1|DSEC	LOC6524444|XP_002100302.2|DYAK
OG0000100	LOC116800385|XP_032570900.1|DSEC	LOC26534750|XP_015051264.1|DYAK
OG0000100	LOC6616973|XP_002041301.1|DSEC	LOC6538462|XP_002098986.1|DYAK
OG0000100	LOC6606416|XP_002031220.1|DSEC	LOC6537329|XP_002097886.1|DYAK
OG0000100	LOC6606417|XP_002031221.2|DSEC	LOC6537330|XP_002097887.2|DYAK
OG0000100	LOC6606418|XP_002031222.1|DSEC	LOC6537331|XP_002097888.1|DYAK
OG0000100	LOC6607283|XP_002032062.1|DSEC	LOC6536198|XP_002096789.1|DYAK
OG0000101	LOC6618410|XP_002042680.2|DSEC	LOC6539439|XP_002086331.3|DYAK
OG0000101	LOC6619343|XP_032573862.1|DSEC	LOC6534953|XP_039230714.1|DYAK
OG0000101	LOC6618414|XP_032573872.1|DSEC	LOC26535813|XP_015050952.1|DYAK
OG0000102	LOC6609708|XP_032571910.1|DSEC	LOC6531176|XP_002092005.1|DYAK
OG0000102	LOC6608277|XP_002033021.1|DSEC	LOC6528685|XP_002089727.1|DYAK
OG0000102	LOC6615642|XP_032570858.1|DSEC	LOC6531759|XP_002092549.1|DYAK
OG0000103	LOC6604961|XP_002029804.1|DSEC	LOC6532637|XP_002093381.1|DYAK
OG0000103	LOC6606121|XP_002030929.1|DSEC	LOC6534296|XP_002094977.1|DYAK
OG0000103	LOC116801298|XP_032575929.1|DSEC	LOC26534987|XP_015050551.1|DYAK
OG0000103	LOC6608599|XP_002033333.1|DSEC	LOC6529323|XP_015052185.1|DYAK
OG0000104	LOC6605945|XP_002030757.2|DSEC	LOC6539474|XP_002086359.2|DYAK
OG0000104	LOC6611808|XP_002036330.1|DSEC	LOC6527852|XP_002088924.1|DYAK
OG0000104	LOC6605951|XP_002030763.2|DSEC	LOC6539476|XP_002086365.3|DYAK
OG0000104	LOC6605950|XP_002030762.1|DSEC	LOC6539477|XP_002086366.2|DYAK
OG0000105	LOC6605055|XP_002029896.2|DSEC	LOC26535474|XP_015049427.1|DYAK, LOC6532540|XP_002093286.3|DYAK
OG0000105	LOC6607252|XP_002032031.1|DSEC	LOC6536226|XP_002096817.1|DYAK
OG0000105	LOC6607258|XP_002032037.1|DSEC	LOC6536221|XP_002096812.1|DYAK
OG0000105	LOC6607259|XP_002032038.1|DSEC	LOC6536220|XP_002096811.1|DYAK
OG0000106	LOC6615391|XP_002039773.1|DSEC	LOC6530611|XP_002091524.1|DYAK
OG0000106	LOC6606229|XP_032578662.1|DSEC	LOC6537154|XP_002097715.2|DYAK
OG0000106	LOC6606228|XP_002031036.1|DSEC, LOC6606227|XP_032577751.1|DSEC	LOC120321944|XP_039232226.1|DYAK
OG0000106	LOC6611307|XP_032583274.1|DSEC	LOC26535927|XP_039227266.1|DYAK
OG0000106	LOC6611308|XP_002035855.1|DSEC	LOC6528268|XP_002089321.1|DYAK
OG0000106	LOC6609321|XP_002034010.2|DSEC	LOC6531532|XP_002092331.2|DYAK
OG0000106	LOC116800355|XP_032570623.1|DSEC	LOC6531540|XP_002092339.2|DYAK
OG0000107	LOC6615659|XP_002040030.1|DSEC	LOC6531775|XP_002092562.1|DYAK
OG0000107	LOC116800201|XP_032569810.1|DSEC	LOC6529480|XP_002090482.1|DYAK
OG0000107	LOC6614463|XP_002038896.1|DSEC	LOC6529479|XP_002090481.3|DYAK
OG0000107	LOC6615660|XP_002040031.1|DSEC	LOC6531776|XP_002092563.1|DYAK
OG0000109	LOC6612035|XP_002036552.2|DSEC	LOC6527159|XP_002088253.3|DYAK
OG0000109	LOC6612033|XP_032579423.1|DSEC, LOC6612032|XP_032583488.1|DSEC	LOC120320421|XP_015053624.1|DYAK, LOC6527158|XP_002088252.2|DYAK
OG0000109	LOC6612022|XP_002036539.1|DSEC	LOC6527148|XP_002088242.1|DYAK
OG0000110	LOC6620844|XP_032573645.1|DSEC	LOC6533316|XP_002094042.1|DYAK
OG0000110	LOC6611144|XP_002035701.2|DSEC	LOC6533317|XP_002094043.1|DYAK
OG0000110	LOC6611145|XP_002035702.1|DSEC	LOC6533318|XP_002094044.1|DYAK
OG0000111	LOC6609987|XP_002034623.1|DSEC	LOC6530898|XP_002091750.1|DYAK
OG0000111	LOC6620815|XP_032571778.1|DSEC	LOC6530894|XP_002091746.1|DYAK
OG0000111	LOC6620816|XP_002045014.1|DSEC	LOC6530895|XP_002091747.2|DYAK
OG0000112	LOC6615207|XP_002039617.1|DSEC	LOC6526156|XP_002101970.1|DYAK
OG0000112	LOC6617976|XP_002042284.1|DSEC	LOC6525567|XP_002101402.1|DYAK
OG0000112	LOC6615171|XP_002039587.1|DSEC	LOC6526126|XP_002101943.1|DYAK
OG0000112	LOC6615170|XP_002039586.1|DSEC	LOC6526125|XP_002101942.1|DYAK
OG0000113	LOC6611439|XP_002035982.2|DSEC	LOC6527037|XP_002088131.1|DYAK
OG0000113	LOC6609037|XP_032571701.1|DSEC	LOC26535914|XP_015052937.1|DYAK
OG0000113	LOC6614036|XP_002038490.1|DSEC	LOC6537541|XP_039232498.1|DYAK
