Orthogroup	DSEC.longest_only	DKIK.longest_only
OG0000047	LOC6609458|XP_002034143.1|DSEC	LOC108076173|XP_017024393.1|DKIK
OG0000047	LOC6609455|XP_002034140.1|DSEC	LOC108076538|XP_017024940.1|DKIK
OG0000047	LOC6609036|XP_032573031.1|DSEC	LOC108080858|XP_017031251.1|DKIK
OG0000047	LOC6609046|XP_032572064.1|DSEC	LOC108078780|XP_017028320.1|DKIK
OG0000047	LOC6605159|XP_002029998.2|DSEC	LOC108071908|XP_017018345.1|DKIK
OG0000048	LOC6605929|XP_002030742.1|DSEC, LOC6605928|XP_002030741.1|DSEC	LOC108084399|XP_017036085.1|DKIK, LOC108084435|XP_017036132.1|DKIK
OG0000048	LOC6605924|XP_002030737.1|DSEC	LOC108084438|XP_017036136.1|DKIK
OG0000048	LOC6605925|XP_002030738.1|DSEC	LOC108084434|XP_017036131.1|DKIK
OG0000048	LOC6605923|XP_002030736.1|DSEC	LOC108084433|XP_017036130.1|DKIK
OG0000048	LOC6605926|XP_002030739.1|DSEC	LOC108084436|XP_017036133.1|DKIK
OG0000049	LOC6616787|XP_002041124.1|DSEC	LOC108084080|XP_017035590.1|DKIK
OG0000049	LOC6616784|XP_002041121.1|DSEC	LOC108084068|XP_017035576.1|DKIK
OG0000049	LOC6616788|XP_002041125.1|DSEC	LOC108084077|XP_017035587.1|DKIK
OG0000049	LOC6616790|XP_032578183.1|DSEC	LOC108084022|XP_017035524.1|DKIK
OG0000049	LOC6616789|XP_002041126.1|DSEC	LOC108084023|XP_017035525.1|DKIK
OG0000049	LOC6616783|XP_002041120.1|DSEC	LOC108084019|XP_017035520.1|DKIK
OG0000050	LOC6608707|XP_002033431.1|DSEC	LOC108073068|XP_017020022.1|DKIK
OG0000050	LOC6616568|XP_002040927.1|DSEC	LOC108072577|XP_017019276.1|DKIK, LOC108072587|XP_017019288.1|DKIK
OG0000050	LOC6616571|XP_032575631.1|DSEC	LOC108072753|XP_017019515.1|DKIK, LOC108072610|XP_017019326.1|DKIK
OG0000050	LOC6616570|XP_002040929.1|DSEC	LOC108072709|XP_017019438.1|DKIK, LOC108072761|XP_017019527.1|DKIK, LOC108072698|XP_017019426.1|DKIK
OG0000050	LOC116800887|XP_032573137.1|DSEC	LOC108072596|XP_017019300.1|DKIK
OG0000050	LOC6616572|XP_002040931.1|DSEC	LOC108072619|XP_017019339.1|DKIK
OG0000050	LOC6616569|XP_032573136.1|DSEC	LOC108072601|XP_017019314.1|DKIK
OG0000051	LOC6607242|XP_032578378.1|DSEC	LOC108083217|XP_017034415.1|DKIK
OG0000051	LOC6606627|XP_002031428.1|DSEC	LOC108085672|XP_017037854.1|DKIK
OG0000051	LOC6606391|XP_002031196.1|DSEC, LOC6606710|XP_002031509.1|DSEC, LOC6606709|XP_002031508.1|DSEC	LOC108080428|XP_017030650.1|DKIK
OG0000052	LOC6607024|XP_002031813.1|DSEC, LOC6607642|XP_002032407.1|DSEC	LOC108084580|XP_017036343.1|DKIK
OG0000052	LOC6607025|XP_002031814.1|DSEC	LOC108074446|XP_017021976.1|DKIK, LOC108085090|XP_017037048.1|DKIK, LOC108074588|XP_017022184.1|DKIK, LOC108084010|XP_017035511.1|DKIK
OG0000052	LOC6607026|XP_002031815.1|DSEC	LOC108077591|XP_017026474.1|DKIK, LOC108084105|XP_017035621.1|DKIK
OG0000052	LOC6607022|XP_002031811.2|DSEC	LOC108084092|XP_017035606.1|DKIK
OG0000052	LOC6607023|XP_002031812.1|DSEC	LOC108084066|XP_017035574.1|DKIK
OG0000052	LOC6609846|XP_002034498.1|DSEC	LOC108082278|XP_017033098.1|DKIK
OG0000052	LOC6609845|XP_002034497.1|DSEC	LOC108082558|XP_017033497.1|DKIK
OG0000053	LOC6608189|XP_002032934.2|DSEC	LOC108070784|XP_017016873.1|DKIK
OG0000053	LOC6608187|XP_002032932.1|DSEC	LOC108070783|XP_017016872.1|DKIK
OG0000053	LOC6608186|XP_002032931.2|DSEC	LOC108070782|XP_017016871.1|DKIK
OG0000053	LOC6608184|XP_002032929.1|DSEC	LOC108070781|XP_017016869.1|DKIK
OG0000053	LOC6608180|XP_002032925.1|DSEC	LOC108070786|XP_017016875.1|DKIK
OG0000054	LOC6606233|XP_002031041.1|DSEC	LOC108081173|XP_017031718.1|DKIK
OG0000054	LOC6606232|XP_002031040.1|DSEC	LOC108080878|XP_017031270.1|DKIK, LOC108080879|XP_017031271.1|DKIK
OG0000054	LOC6606230|XP_002031038.1|DSEC	LOC108081160|XP_017031693.1|DKIK
OG0000054	LOC6606231|XP_032576779.1|DSEC	LOC108081159|XP_017031690.1|DKIK
OG0000055	LOC6612845|XP_002037339.1|DSEC	LOC108085846|XP_017038093.1|DKIK
OG0000055	LOC116801473|XP_032577167.1|DSEC	LOC108085865|XP_017038112.1|DKIK
OG0000056	LOC6607531|XP_002032300.1|DSEC	LOC108071295|XP_017017484.1|DKIK
OG0000056	LOC6607532|XP_002032301.1|DSEC	LOC108071297|XP_017017486.1|DKIK
OG0000056	LOC6607533|XP_002032302.1|DSEC	LOC108071299|XP_017017488.1|DKIK
OG0000056	LOC6607534|XP_002032303.1|DSEC	LOC108071296|XP_017017485.1|DKIK
OG0000056	LOC6606941|XP_002031735.1|DSEC	LOC108077622|XP_017026519.1|DKIK
OG0000056	LOC6606940|XP_002031734.1|DSEC	LOC108077830|XP_017026845.1|DKIK
OG0000058	LOC6614763|XP_002039182.2|DSEC	LOC108082757|XP_017033763.1|DKIK
OG0000058	LOC6613603|XP_002038073.1|DSEC	LOC108082758|XP_017033764.1|DKIK
OG0000058	LOC6612350|XP_002036859.1|DSEC	LOC108070811|XP_017016903.1|DKIK
OG0000059	LOC6617066|XP_002041394.1|DSEC	LOC108085570|XP_017037699.1|DKIK
OG0000059	LOC6617064|XP_002041392.1|DSEC	LOC108085569|XP_017037698.1|DKIK
OG0000059	LOC6617063|XP_002041391.1|DSEC	LOC108085567|XP_017037695.1|DKIK
OG0000059	LOC6617065|XP_002041393.1|DSEC	LOC108085562|XP_017037690.1|DKIK
OG0000059	LOC6617058|XP_002041386.1|DSEC	LOC108085559|XP_017037687.1|DKIK
OG0000060	LOC6618583|XP_002042842.1|DSEC	LOC108080522|XP_017030803.1|DKIK
OG0000060	LOC6614500|XP_002038933.1|DSEC	LOC108085335|XP_017037380.1|DKIK
OG0000060	LOC6613944|XP_032578849.1|DSEC	LOC108075427|XP_017023341.1|DKIK
OG0000060	LOC6612941|XP_032579191.1|DSEC	LOC108085322|XP_017037367.1|DKIK
OG0000060	LOC6618552|XP_002042809.1|DSEC	LOC108076086|XP_017024289.1|DKIK
OG0000060	LOC6613126|XP_002037607.1|DSEC	LOC108077343|XP_017026120.1|DKIK
OG0000061	LOC6611375|XP_002035920.1|DSEC	LOC108086185|XP_017038537.1|DKIK
OG0000061	LOC6611382|XP_002035927.1|DSEC	LOC108086197|XP_017038548.1|DKIK
OG0000061	LOC6611377|XP_032583318.1|DSEC	LOC108086191|XP_017038544.1|DKIK
OG0000061	LOC6611378|XP_002035923.2|DSEC	LOC108086182|XP_017038533.1|DKIK
OG0000062	LOC6619830|XP_032581369.1|DSEC	LOC108071778|XP_017018123.1|DKIK
OG0000062	LOC6614677|XP_002039104.1|DSEC	LOC108082791|XP_017033825.1|DKIK
OG0000062	LOC6613921|XP_002038386.1|DSEC	LOC108082790|XP_017033824.1|DKIK
OG0000062	LOC116803533|XP_032583118.1|DSEC	LOC108082143|XP_017032934.1|DKIK
OG0000063	LOC6616903|XP_002041237.1|DSEC	LOC108071305|XP_017017501.1|DKIK
OG0000063	LOC6616904|XP_032577925.1|DSEC	LOC108071251|XP_017017426.1|DKIK
OG0000063	LOC6616902|XP_002041236.1|DSEC	LOC108071304|XP_017017500.1|DKIK
OG0000063	LOC116800923|XP_032573468.1|DSEC	LOC108071602|XP_017017872.1|DKIK
OG0000063	LOC6605135|XP_002029976.1|DSEC	LOC108071633|XP_017017906.1|DKIK
OG0000063	LOC6605136|XP_002029977.1|DSEC	LOC108071565|XP_017017835.1|DKIK
OG0000063	LOC6605137|XP_032573466.1|DSEC	LOC108071655|XP_017017940.1|DKIK
OG0000065	LOC6620871|XP_032577187.1|DSEC	LOC108077717|XP_017026657.1|DKIK
OG0000065	LOC6611715|XP_032583141.1|DSEC, LOC116801475|XP_032577197.1|DSEC, LOC6606677|XP_032577192.1|DSEC	LOC108077718|XP_017026658.1|DKIK
OG0000065	LOC6616851|XP_002041187.2|DSEC	LOC108077657|XP_017026561.1|DKIK, LOC108077572|XP_017026455.1|DKIK
OG0000065	LOC6616853|XP_002041189.1|DSEC	LOC108077800|XP_017026803.1|DKIK
OG0000065	LOC6616852|XP_002041188.1|DSEC	LOC108074656|XP_017022262.1|DKIK, LOC108077573|XP_017026456.1|DKIK, LOC108084009|XP_017035510.1|DKIK, LOC108077574|XP_017026457.1|DKIK, LOC108084903|XP_017036787.1|DKIK
OG0000066	LOC6618629|XP_002042888.1|DSEC	LOC108083599|XP_017034957.1|DKIK
OG0000066	LOC6614127|XP_002038580.2|DSEC	LOC108080484|XP_017030727.1|DKIK
OG0000066	LOC6618754|XP_002043012.2|DSEC	LOC108077666|XP_017026575.1|DKIK
OG0000066	LOC6619319|XP_002043536.1|DSEC	LOC108081852|XP_017032582.1|DKIK
OG0000066	LOC6606217|XP_002031025.1|DSEC	LOC108080961|XP_017031364.1|DKIK
OG0000066	LOC6617577|XP_002041890.1|DSEC	LOC108080458|XP_017030688.1|DKIK, LOC108072684|XP_017019411.1|DKIK, LOC108080267|XP_017030420.1|DKIK
OG0000066	LOC6615669|XP_002040040.1|DSEC	LOC108072837|XP_017019618.1|DKIK
OG0000067	LOC6620079|XP_002044291.1|DSEC	LOC108084848|XP_017036716.1|DKIK
OG0000067	LOC6610892|XP_002035455.1|DSEC	LOC108085996|XP_017038286.1|DKIK
OG0000067	LOC6608367|XP_002033103.1|DSEC	LOC108077943|XP_017026970.1|DKIK
OG0000067	LOC6610891|XP_002035454.1|DSEC	LOC108085995|XP_017038285.1|DKIK
OG0000067	LOC6616446|XP_002040807.1|DSEC	LOC108071874|XP_017018291.1|DKIK
OG0000068	LOC6606120|XP_032575928.1|DSEC	LOC108071863|XP_017018280.1|DKIK, LOC108071864|XP_017018281.1|DKIK
OG0000068	LOC6610046|XP_002034662.2|DSEC	LOC108084117|XP_017035637.1|DKIK
OG0000068	LOC6615215|XP_032581888.1|DSEC	LOC108074164|XP_017021563.1|DKIK
OG0000069	LOC6618939|XP_002043184.2|DSEC	LOC108072243|XP_017018793.1|DKIK
OG0000070	LOC6613612|XP_002038082.1|DSEC	LOC108082879|XP_017033949.1|DKIK
OG0000070	LOC6615903|XP_002040271.1|DSEC	LOC108076002|XP_017024145.1|DKIK
OG0000070	LOC6613611|XP_002038081.1|DSEC	LOC108082683|XP_017033673.1|DKIK
OG0000070	LOC6614825|XP_002039244.1|DSEC	LOC108082714|XP_017033711.1|DKIK
OG0000071	LOC6605331|XP_002030168.2|DSEC	LOC108073779|XP_017021035.1|DKIK
OG0000071	LOC6605584|XP_032575054.1|DSEC	LOC108070385|XP_017016325.1|DKIK
OG0000071	LOC6605583|XP_002030402.2|DSEC	LOC108070384|XP_017016324.1|DKIK
OG0000071	LOC6605585|XP_002030404.1|DSEC	LOC108070386|XP_017016326.1|DKIK
OG0000072	LOC6609453|XP_002034138.1|DSEC	LOC108076540|XP_017024942.1|DKIK
OG0000072	LOC6609448|XP_032571731.1|DSEC	LOC108076135|XP_017024352.1|DKIK
OG0000073	LOC6609744|XP_002034398.2|DSEC	LOC108082462|XP_017033327.1|DKIK
OG0000073	LOC6616009|XP_032581764.1|DSEC	LOC108079402|XP_017029216.1|DKIK
OG0000074	LOC6610960|XP_002035517.1|DSEC	LOC108071625|XP_017017896.1|DKIK
OG0000074	LOC6606103|XP_002030912.1|DSEC	LOC108071877|XP_017018294.1|DKIK
OG0000075	LOC6605016|XP_002029859.2|DSEC	LOC108078729|XP_017028220.1|DKIK
OG0000075	LOC6605018|XP_002029861.1|DSEC	LOC108078805|XP_017028362.1|DKIK
OG0000075	LOC6605017|XP_002029860.1|DSEC	LOC108078731|XP_017028222.1|DKIK
OG0000076	LOC6610804|XP_032574471.1|DSEC	LOC108078964|XP_017028614.1|DKIK
OG0000076	LOC6606736|XP_032578748.1|DSEC, LOC6606734|XP_032578866.1|DSEC	LOC108085608|XP_017037769.1|DKIK, LOC108085599|XP_017037755.1|DKIK
OG0000076	LOC6614957|XP_002039374.1|DSEC	LOC108085219|XP_017037239.1|DKIK
OG0000076	LOC6614944|XP_032581504.1|DSEC, LOC6614958|XP_032581514.1|DSEC	LOC108085227|XP_017037254.1|DKIK
OG0000077	LOC6609946|XP_002034592.1|DSEC	LOC108076740|XP_017025218.1|DKIK
OG0000077	LOC6607116|XP_002031904.1|DSEC	LOC108073492|XP_017020640.1|DKIK
OG0000077	LOC6618789|XP_002043039.2|DSEC	LOC108070868|XP_017016990.1|DKIK
OG0000077	LOC6618743|XP_032576637.1|DSEC	LOC108077758|XP_017026727.1|DKIK
OG0000078	LOC6609985|XP_032572329.1|DSEC	LOC108082104|XP_017032889.1|DKIK
OG0000078	LOC6616471|XP_032574945.1|DSEC	LOC108083237|XP_017034431.1|DKIK
OG0000078	LOC6614250|XP_032578587.1|DSEC	LOC108084091|XP_017035604.1|DKIK
OG0000078	LOC6615175|XP_002039591.1|DSEC	LOC108080166|XP_017030300.1|DKIK
OG0000078	LOC6618086|XP_002042384.1|DSEC	LOC108083371|XP_017034605.1|DKIK
OG0000079	LOC6613270|XP_032579159.1|DSEC	LOC108086084|XP_017038391.1|DKIK
OG0000079	LOC6613271|XP_002037748.1|DSEC	LOC108086076|XP_017038383.1|DKIK
OG0000080	LOC6609553|XP_032570859.1|DSEC	LOC108082848|XP_017033908.1|DKIK, LOC108070937|XP_017017080.1|DKIK
OG0000080	LOC6609476|XP_002034161.1|DSEC	LOC108076175|XP_017024395.1|DKIK
OG0000081	LOC6610291|XP_002034886.1|DSEC	LOC108073934|XP_017021227.1|DKIK
OG0000082	LOC6615566|XP_002039940.2|DSEC	LOC108076521|XP_017024919.1|DKIK
OG0000082	LOC6606452|XP_002031255.1|DSEC	LOC108082103|XP_017032888.1|DKIK, LOC108080754|XP_017031097.1|DKIK, LOC108077694|XP_017026619.1|DKIK
OG0000083	LOC116800215|XP_032569927.1|DSEC	LOC108077314|XP_017026091.1|DKIK
OG0000083	LOC6611746|XP_002036269.1|DSEC	LOC108075851|XP_017023931.1|DKIK
OG0000083	LOC6611743|XP_032583597.1|DSEC	LOC108075726|XP_017023759.1|DKIK
OG0000083	LOC6612009|XP_032569925.1|DSEC	LOC108077101|XP_017025775.1|DKIK
OG0000084	LOC6609841|XP_002034493.1|DSEC	LOC108082570|XP_017033516.1|DKIK
OG0000084	LOC6609358|XP_002034047.1|DSEC	LOC108073008|XP_017019953.1|DKIK
OG0000085	LOC6608032|XP_002032780.1|DSEC	LOC108078024|XP_017027074.1|DKIK
OG0000085	LOC6608030|XP_032572867.1|DSEC	LOC108078117|XP_017027221.1|DKIK
OG0000085	LOC6608033|XP_002032781.2|DSEC	LOC108077949|XP_017026977.1|DKIK
OG0000085	LOC6608034|XP_002032782.1|DSEC	LOC108078385|XP_017027713.1|DKIK
OG0000085	LOC6608029|XP_032572862.1|DSEC	LOC108078118|XP_017027223.1|DKIK
OG0000086	LOC6609922|XP_002034572.1|DSEC	LOC108076785|XP_017025280.1|DKIK
OG0000087	LOC6611885|XP_002036403.2|DSEC	LOC108081995|XP_017032728.1|DKIK
OG0000087	LOC6611274|XP_002035829.1|DSEC	LOC108077379|XP_017026162.1|DKIK
OG0000087	LOC6611909|XP_002036426.1|DSEC	LOC108081987|XP_017032714.1|DKIK
OG0000088	LOC6607857|XP_032572237.1|DSEC	LOC108076386|XP_017024698.1|DKIK
OG0000088	LOC6612055|XP_002036572.1|DSEC	LOC108085237|XP_017037265.1|DKIK
OG0000088	LOC6605272|XP_002030110.1|DSEC	LOC108073869|XP_017021143.1|DKIK
OG0000088	LOC6609520|XP_002034204.1|DSEC	LOC108076406|XP_017024734.1|DKIK
OG0000088	LOC6605273|XP_002030111.1|DSEC	LOC108073878|XP_017021152.1|DKIK
OG0000089	LOC6614195|XP_002038642.1|DSEC	LOC108081135|XP_017031645.1|DKIK
OG0000089	LOC6607057|XP_002031845.1|DSEC	LOC108075612|XP_017023634.1|DKIK
OG0000089	LOC6605081|XP_002029922.1|DSEC	LOC108078680|XP_017028115.1|DKIK
OG0000090	LOC6608382|XP_002033118.1|DSEC	LOC108078092|XP_017027173.1|DKIK, LOC108078094|XP_017027177.1|DKIK
OG0000090	LOC6608386|XP_032571023.1|DSEC	LOC108077947|XP_017026974.1|DKIK
OG0000090	LOC6610773|XP_002035339.1|DSEC	LOC108078973|XP_017028631.1|DKIK
OG0000090	LOC6610282|XP_032573795.1|DSEC	LOC108071532|XP_017017793.1|DKIK
OG0000091	LOC6612658|XP_032576233.1|DSEC	LOC108075739|XP_017023776.1|DKIK
OG0000091	LOC6612181|XP_032580799.1|DSEC	LOC108082079|XP_017032861.1|DKIK
OG0000091	LOC6613760|XP_032578418.1|DSEC	LOC108081166|XP_017031709.1|DKIK
OG0000091	LOC116801651|XP_032578417.1|DSEC	LOC108081243|XP_017031811.1|DKIK
OG0000092	LOC6619698|XP_032579430.1|DSEC	LOC108071260|XP_017017437.1|DKIK, LOC108071268|XP_017017448.1|DKIK
OG0000092	LOC6619700|XP_002043915.1|DSEC	LOC108071264|XP_017017444.1|DKIK
OG0000092	LOC6616968|XP_002041296.1|DSEC	LOC108077658|XP_017026562.1|DKIK
OG0000092	LOC6619699|XP_002043914.1|DSEC	LOC108071261|XP_017017438.1|DKIK
OG0000093	LOC6611634|XP_002036170.1|DSEC	LOC108079645|XP_017029525.1|DKIK
OG0000093	LOC116802189|XP_032581620.1|DSEC	LOC108072972|XP_017019896.1|DKIK, LOC108075766|XP_017023815.1|DKIK
OG0000093	LOC6613360|XP_032569736.1|DSEC	LOC108080636|XP_017030949.1|DKIK
OG0000093	LOC6619757|XP_002043971.1|DSEC	LOC108074155|XP_017021548.1|DKIK
OG0000094	LOC6605148|XP_002029989.1|DSEC	LOC108071561|XP_017017831.1|DKIK
OG0000094	LOC6614059|XP_002038513.1|DSEC	LOC108070632|XP_017016689.1|DKIK, LOC108070631|XP_017016688.1|DKIK, LOC108070630|XP_017016687.1|DKIK
OG0000096	LOC6614658|XP_002039085.1|DSEC	LOC108082873|XP_017033940.1|DKIK
OG0000096	LOC6611394|XP_002035938.1|DSEC	LOC108075861|XP_017023944.1|DKIK
OG0000096	LOC6606981|XP_032576845.1|DSEC	LOC108085902|XP_017038160.1|DKIK
OG0000096	LOC6614724|XP_032569761.1|DSEC	LOC108082876|XP_017033946.1|DKIK
OG0000098	LOC6606676|XP_002031476.1|DSEC, LOC6621482|XP_032577186.1|DSEC	LOC108077716|XP_017026656.1|DKIK
OG0000099	LOC6616102|XP_002040467.1|DSEC	LOC108083427|XP_017034672.1|DKIK
OG0000099	LOC6616103|XP_002040468.1|DSEC	LOC108083341|XP_017034574.1|DKIK
OG0000099	LOC6616099|XP_032580297.1|DSEC	LOC108083422|XP_017034666.1|DKIK
OG0000100	LOC116800385|XP_032570900.1|DSEC	LOC108076209|XP_017024435.1|DKIK
OG0000100	LOC6616973|XP_002041301.1|DSEC	LOC108077662|XP_017026570.1|DKIK
OG0000100	LOC6606416|XP_002031220.1|DSEC	LOC108075976|XP_017024117.1|DKIK
OG0000100	LOC6606417|XP_002031221.2|DSEC	LOC108079993|XP_017030051.1|DKIK, LOC108076030|XP_017024178.1|DKIK
OG0000101	LOC6619343|XP_032573862.1|DSEC	LOC108083696|XP_017035073.1|DKIK
OG0000101	LOC6618409|XP_032573873.1|DSEC	LOC108083702|XP_017035086.1|DKIK
OG0000102	LOC6609708|XP_032571910.1|DSEC	LOC108073007|XP_017019952.1|DKIK
OG0000102	LOC6608277|XP_002033021.1|DSEC	LOC108078325|XP_017027613.1|DKIK
OG0000103	LOC6604961|XP_002029804.1|DSEC	LOC108078639|XP_017028056.1|DKIK
OG0000103	LOC6606121|XP_002030929.1|DSEC	LOC108071952|XP_017018408.1|DKIK
OG0000103	LOC116801298|XP_032575929.1|DSEC	LOC108071951|XP_017018407.1|DKIK
OG0000103	LOC6608599|XP_002033333.1|DSEC	LOC108072142|XP_017018672.1|DKIK
OG0000104	LOC6605945|XP_002030757.2|DSEC	LOC108071553|XP_017017820.1|DKIK
OG0000104	LOC6611808|XP_002036330.1|DSEC	LOC108082132|XP_017032923.1|DKIK
OG0000104	LOC6605951|XP_002030763.2|DSEC, LOC6605950|XP_002030762.1|DSEC	LOC108073879|XP_017021153.1|DKIK, LOC108071539|XP_017017803.1|DKIK
OG0000105	LOC6619284|XP_032579009.1|DSEC, LOC6605055|XP_002029896.2|DSEC	LOC108084017|XP_017035519.1|DKIK
OG0000105	LOC6607252|XP_002032031.1|DSEC	LOC108080884|XP_017031275.1|DKIK
OG0000105	LOC6607258|XP_002032037.1|DSEC	LOC108080981|XP_017031395.1|DKIK
OG0000105	LOC6607259|XP_002032038.1|DSEC	LOC108080983|XP_017031397.1|DKIK, LOC108080994|XP_017031408.1|DKIK
OG0000106	LOC6615391|XP_002039773.1|DSEC	LOC108074711|XP_017022340.1|DKIK
OG0000106	LOC6611338|XP_032570992.1|DSEC, LOC6606228|XP_002031036.1|DSEC, LOC6606227|XP_032577751.1|DSEC, LOC6611309|XP_002035856.1|DSEC, LOC6611307|XP_032583274.1|DSEC, LOC6611308|XP_002035855.1|DSEC	LOC108082295|XP_017033115.1|DKIK, LOC108082296|XP_017033116.1|DKIK, LOC108082298|XP_017033118.1|DKIK, LOC108082294|XP_017033114.1|DKIK, LOC108082297|XP_017033117.1|DKIK, LOC108074039|XP_017021396.1|DKIK, LOC108082537|XP_017033462.1|DKIK, LOC108082292|XP_017033112.1|DKIK
OG0000106	LOC6609321|XP_002034010.2|DSEC	LOC108082393|XP_017033227.1|DKIK
OG0000106	LOC116800355|XP_032570623.1|DSEC	LOC108082293|XP_017033113.1|DKIK
OG0000107	LOC6615659|XP_002040030.1|DSEC	LOC108072231|XP_017018782.1|DKIK
OG0000107	LOC116800201|XP_032569810.1|DSEC	LOC108076846|XP_017025364.1|DKIK
OG0000107	LOC6614463|XP_002038896.1|DSEC	LOC108076996|XP_017025555.1|DKIK
OG0000107	LOC6614462|XP_032583400.1|DSEC	LOC108076845|XP_017025363.1|DKIK
OG0000107	LOC6615660|XP_002040031.1|DSEC	LOC108072303|XP_017018860.1|DKIK
OG0000108	LOC116801453|XP_032577030.1|DSEC	LOC108083650|XP_017035011.1|DKIK, LOC108080914|XP_017031311.1|DKIK, LOC108072095|XP_017018601.1|DKIK, LOC108076717|XP_017025172.1|DKIK
OG0000109	LOC6612035|XP_002036552.2|DSEC	LOC108077299|XP_017026069.1|DKIK
OG0000109	LOC6612033|XP_032579423.1|DSEC, LOC6612032|XP_032583488.1|DSEC	LOC108076928|XP_017025463.1|DKIK
OG0000109	LOC6612022|XP_002036539.1|DSEC	LOC108077298|XP_017026067.1|DKIK
OG0000110	LOC6620844|XP_032573645.1|DSEC	LOC108078152|XP_017027292.1|DKIK
OG0000110	LOC6611144|XP_002035701.2|DSEC	LOC108078144|XP_017027276.1|DKIK
OG0000110	LOC6611145|XP_002035702.1|DSEC	LOC108078161|XP_017027305.1|DKIK
OG0000111	LOC6609987|XP_002034623.1|DSEC	LOC108082105|XP_017032890.1|DKIK
OG0000111	LOC6620816|XP_002045014.1|DSEC	LOC108082108|XP_017032897.1|DKIK
OG0000112	LOC6615207|XP_002039617.1|DSEC, LOC6617976|XP_002042284.1|DSEC	LOC108085943|XP_017038219.1|DKIK
OG0000112	LOC6615171|XP_002039587.1|DSEC, LOC6615170|XP_002039586.1|DSEC	LOC108080039|XP_017030105.1|DKIK, LOC108080020|XP_017030077.1|DKIK
OG0000113	LOC6614036|XP_002038490.1|DSEC	LOC108070647|XP_017016704.1|DKIK
OG0000113	LOC6614519|XP_002038950.2|DSEC	LOC108083778|XP_017035191.1|DKIK
OG0000114	LOC116803555|XP_032583237.1|DSEC, LOC116803553|XP_032583234.1|DSEC, LOC116803554|XP_032583235.1|DSEC	LOC108082011|XP_017032755.1|DKIK
OG0000114	LOC116803551|XP_032583232.1|DSEC	LOC108082009|XP_017032753.1|DKIK
OG0000114	LOC6617668|XP_032583231.1|DSEC	LOC108082010|XP_017032754.1|DKIK
OG0000116	LOC6619705|XP_032579540.1|DSEC	LOC108071262|XP_017017439.1|DKIK
OG0000116	LOC6619710|XP_032579538.1|DSEC	LOC108072007|XP_017018473.1|DKIK, LOC108076606|XP_017025010.1|DKIK
OG0000116	LOC6619706|XP_032579539.1|DSEC	LOC108071252|XP_017017427.1|DKIK
OG0000116	LOC6619707|XP_002043922.1|DSEC	LOC108071254|XP_017017430.1|DKIK, LOC108071253|XP_017017429.1|DKIK
OG0000117	LOC6611215|XP_002035771.1|DSEC	LOC108085279|XP_017037320.1|DKIK
OG0000117	LOC6611214|XP_002035770.2|DSEC	LOC108085280|XP_017037321.1|DKIK
OG0000117	LOC6611213|XP_002035769.1|DSEC	LOC108085261|XP_017037300.1|DKIK
OG0000118	LOC6613456|XP_002037928.1|DSEC	LOC108081355|XP_017031990.1|DKIK
OG0000118	LOC6611235|XP_002035791.1|DSEC	LOC108080909|XP_017031302.1|DKIK
OG0000119	LOC6607002|XP_002031791.1|DSEC	LOC108084244|XP_017035870.1|DKIK, LOC108084245|XP_017035871.1|DKIK
OG0000119	LOC6621198|XP_002045377.1|DSEC	LOC108084013|XP_017035515.1|DKIK
OG0000119	LOC6607001|XP_002031790.1|DSEC	LOC108084109|XP_017035624.1|DKIK
OG0000120	LOC6615886|XP_002040256.1|DSEC	LOC108076008|XP_017024152.1|DKIK
OG0000120	LOC6608695|XP_032572430.1|DSEC	LOC108073105|XP_017020084.1|DKIK
OG0000120	LOC6610179|XP_002034787.1|DSEC	LOC108083606|XP_017034966.1|DKIK
OG0000121	LOC6621159|XP_002045338.1|DSEC	LOC108071718|XP_017018030.1|DKIK
OG0000121	LOC6606383|XP_002031188.1|DSEC	LOC108077632|XP_017026534.1|DKIK, LOC108077631|XP_017026533.1|DKIK
OG0000121	LOC6606381|XP_002031186.1|DSEC, LOC6621300|XP_002045474.2|DSEC	LOC108077893|XP_017026919.1|DKIK
OG0000122	LOC6617448|XP_032583537.1|DSEC	LOC108074529|XP_017022095.1|DKIK
OG0000122	LOC6619859|XP_002044072.2|DSEC	LOC108074147|XP_017021535.1|DKIK
OG0000122	LOC6608366|XP_032570800.1|DSEC	LOC108078069|XP_017027122.1|DKIK
OG0000122	LOC6613313|XP_002037789.1|DSEC	LOC108086046|XP_017038354.1|DKIK
OG0000123	LOC6618845|XP_002043094.1|DSEC	LOC108076393|XP_017024719.1|DKIK
OG0000123	LOC6606606|XP_002031407.1|DSEC	LOC108084539|XP_017036265.1|DKIK
OG0000123	LOC6614134|XP_002038587.1|DSEC	LOC108080453|XP_017030679.1|DKIK
OG0000123	LOC6614135|XP_002038588.1|DSEC	LOC108080459|XP_017030684.1|DKIK
OG0000124	LOC6609490|XP_002034175.2|DSEC, LOC6608219|XP_032570933.1|DSEC	LOC108076347|XP_017024629.1|DKIK
OG0000124	LOC6608220|XP_032570934.1|DSEC	LOC108078503|XP_017027891.1|DKIK
OG0000124	LOC6608222|XP_002032966.2|DSEC	LOC108078504|XP_017027895.1|DKIK
OG0000125	LOC6617143|XP_032576639.1|DSEC	LOC108084946|XP_017036832.1|DKIK
OG0000125	LOC6606616|XP_002031417.2|DSEC	LOC108083937|XP_017035432.1|DKIK
