Orthogroup	DSEC.longest_only	DEUG.longest_only
OG0000043	LOC6606881|XP_032578763.1|DSEC	LOC108116483|XP_017083905.1|DEUG
OG0000043	LOC6606886|XP_002031680.1|DSEC	LOC108116504|XP_017083929.1|DEUG
OG0000043	LOC6606877|XP_032576948.1|DSEC	LOC108116497|XP_017083918.1|DEUG
OG0000043	LOC6612980|XP_002037471.1|DSEC	LOC108105204|XP_017067144.1|DEUG
OG0000043	LOC6606874|XP_002031668.1|DSEC	LOC108116498|XP_017083919.1|DEUG
OG0000044	LOC6619712|XP_032578272.1|DSEC	LOC108113702|XP_017079868.1|DEUG
OG0000044	LOC6619716|XP_002043931.1|DSEC	LOC108113679|XP_017079844.1|DEUG
OG0000044	LOC6619717|XP_002043932.1|DSEC	LOC108113668|XP_017079833.1|DEUG
OG0000044	LOC6619713|XP_032578123.1|DSEC	LOC108113686|XP_017079852.1|DEUG
OG0000044	LOC6619715|XP_002043930.1|DSEC	LOC108113695|XP_017079861.1|DEUG
OG0000044	LOC6619714|XP_002043929.1|DSEC	LOC108113682|XP_017079848.1|DEUG
OG0000045	LOC6605191|XP_002030030.1|DSEC	LOC108114047|XP_017080284.1|DEUG
OG0000045	LOC6605189|XP_002030028.1|DSEC, LOC6605190|XP_002030029.1|DSEC	LOC108114051|XP_017080293.1|DEUG, LOC108113998|XP_017080232.1|DEUG
OG0000045	LOC6611095|XP_002035652.1|DSEC	LOC108107675|XP_017070752.1|DEUG
OG0000045	LOC6611094|XP_002035651.1|DSEC	LOC108107619|XP_017070678.1|DEUG
OG0000046	LOC6620032|XP_032578694.1|DSEC	LOC108110175|XP_017074588.1|DEUG
OG0000046	LOC6615012|XP_002039429.1|DSEC	LOC108104996|XP_017066862.1|DEUG
OG0000046	LOC6615013|XP_002039430.2|DSEC	LOC108104997|XP_017066863.1|DEUG
OG0000046	LOC6615011|XP_032581038.1|DSEC	LOC108105004|XP_017066870.1|DEUG
OG0000046	LOC6607592|XP_032578892.1|DSEC	LOC108116575|XP_017084005.1|DEUG
OG0000046	LOC6607590|XP_002032359.1|DSEC	LOC108116555|XP_017083982.1|DEUG
OG0000046	LOC6608938|XP_002033652.1|DSEC	LOC108112347|XP_017077663.1|DEUG
OG0000047	LOC6609458|XP_002034143.1|DSEC	LOC108112199|XP_017077502.1|DEUG
OG0000047	LOC6609455|XP_002034140.1|DSEC	LOC108113383|XP_017079444.1|DEUG
OG0000047	LOC6609036|XP_032573031.1|DSEC	LOC108106728|XP_017069453.1|DEUG
OG0000047	LOC6605158|XP_002029997.1|DSEC	LOC108114731|XP_017081330.1|DEUG
OG0000047	LOC6609046|XP_032572064.1|DSEC	LOC108106783|XP_017069514.1|DEUG
OG0000047	LOC6605159|XP_002029998.2|DSEC	LOC108113976|XP_017080206.1|DEUG
OG0000048	LOC6605929|XP_002030742.1|DSEC, LOC6605928|XP_002030741.1|DSEC	LOC108114271|XP_017080657.1|DEUG
OG0000048	LOC6605925|XP_002030738.1|DSEC	LOC108114269|XP_017080655.1|DEUG
OG0000048	LOC6605923|XP_002030736.1|DSEC	LOC108113900|XP_017080095.1|DEUG
OG0000048	LOC6605926|XP_002030739.1|DSEC	LOC108114275|XP_017080660.1|DEUG
OG0000049	LOC6616787|XP_002041124.1|DSEC	LOC108117079|XP_017084741.1|DEUG
OG0000049	LOC6616784|XP_002041121.1|DSEC	LOC108117054|XP_017084715.1|DEUG
OG0000049	LOC6616788|XP_002041125.1|DSEC	LOC108117035|XP_017084693.1|DEUG
OG0000049	LOC6616790|XP_032578183.1|DSEC	LOC108117069|XP_017084731.1|DEUG
OG0000049	LOC6616789|XP_002041126.1|DSEC	LOC108117036|XP_017084694.1|DEUG
OG0000049	LOC6616783|XP_002041120.1|DSEC	LOC108117318|XP_017085175.1|DEUG
OG0000050	LOC6608707|XP_002033431.1|DSEC	LOC108106209|XP_017068623.1|DEUG
OG0000050	LOC6616568|XP_002040927.1|DSEC	LOC108116755|XP_017084263.1|DEUG
OG0000050	LOC6616571|XP_032575631.1|DSEC	LOC108116756|XP_017084264.1|DEUG
OG0000050	LOC6616570|XP_002040929.1|DSEC	LOC108116757|XP_017084265.1|DEUG
OG0000050	LOC116800887|XP_032573137.1|DSEC	LOC108116725|XP_017084231.1|DEUG
OG0000050	LOC6616572|XP_002040931.1|DSEC	LOC108116727|XP_017084233.1|DEUG
OG0000050	LOC6616569|XP_032573136.1|DSEC	LOC108116726|XP_017084232.1|DEUG
OG0000051	LOC6607242|XP_032578378.1|DSEC	LOC108109429|XP_017073417.1|DEUG
OG0000051	LOC6606627|XP_002031428.1|DSEC	LOC108117064|XP_017084724.1|DEUG
OG0000051	LOC6606391|XP_002031196.1|DSEC	LOC108111631|XP_017076651.1|DEUG, LOC108111676|XP_017076702.1|DEUG
OG0000051	LOC6606710|XP_002031509.1|DSEC	LOC108111706|XP_017076744.1|DEUG
OG0000051	LOC6606709|XP_002031508.1|DSEC	LOC108111732|XP_017076775.1|DEUG
OG0000052	LOC6607024|XP_002031813.1|DSEC	LOC108109404|XP_017073394.1|DEUG
OG0000052	LOC6607642|XP_002032407.1|DSEC	LOC108116631|XP_017084099.1|DEUG
OG0000052	LOC6607025|XP_002031814.1|DSEC	LOC108109394|XP_017073383.1|DEUG
OG0000052	LOC6607026|XP_002031815.1|DSEC	LOC108110610|XP_017075201.1|DEUG
OG0000052	LOC6607022|XP_002031811.2|DSEC	LOC108110028|XP_017074367.1|DEUG
OG0000052	LOC6607023|XP_002031812.1|DSEC	LOC108110036|XP_017074380.1|DEUG
OG0000052	LOC6609846|XP_002034498.1|DSEC	LOC108111978|XP_017077180.1|DEUG
OG0000052	LOC6609845|XP_002034497.1|DSEC	LOC108111977|XP_017077179.1|DEUG
OG0000053	LOC6608189|XP_002032934.2|DSEC	LOC108104547|XP_017066177.1|DEUG
OG0000053	LOC6608187|XP_002032932.1|DSEC	LOC108104546|XP_017066176.1|DEUG
OG0000053	LOC6608186|XP_002032931.2|DSEC	LOC108104610|XP_017066273.1|DEUG
OG0000053	LOC6608184|XP_002032929.1|DSEC	LOC108104585|XP_017066235.1|DEUG
OG0000053	LOC6608180|XP_002032925.1|DSEC	LOC108113522|XP_017079606.1|DEUG
OG0000054	LOC6606233|XP_002031041.1|DSEC	LOC108116465|XP_017083884.1|DEUG
OG0000054	LOC6606232|XP_002031040.1|DSEC	LOC108116310|XP_017083589.1|DEUG, LOC108116309|XP_017083588.1|DEUG
OG0000054	LOC6606230|XP_002031038.1|DSEC	LOC108116517|XP_017083943.1|DEUG
OG0000054	LOC6606231|XP_032576779.1|DSEC	LOC108116481|XP_017083903.1|DEUG
OG0000055	LOC6612845|XP_002037339.1|DSEC	LOC108111360|XP_017076282.1|DEUG, LOC108112571|XP_017078103.1|DEUG, LOC108111359|XP_017076280.1|DEUG
OG0000055	LOC6612846|XP_002037340.1|DSEC	LOC108111363|XP_017076285.1|DEUG
OG0000056	LOC6607531|XP_002032300.1|DSEC	LOC108115632|XP_017082673.1|DEUG
OG0000056	LOC6607532|XP_002032301.1|DSEC	LOC108115630|XP_017082671.1|DEUG
OG0000056	LOC6607533|XP_002032302.1|DSEC	LOC108115634|XP_017082675.1|DEUG
OG0000056	LOC6607534|XP_002032303.1|DSEC	LOC108115633|XP_017082674.1|DEUG
OG0000056	LOC6606941|XP_002031735.1|DSEC	LOC108116242|XP_017083521.1|DEUG
OG0000056	LOC6606940|XP_002031734.1|DSEC	LOC108116270|XP_017083548.1|DEUG
OG0000058	LOC6609913|XP_002034563.1|DSEC	LOC108111899|XP_017077025.1|DEUG
OG0000058	LOC6609912|XP_002034562.2|DSEC, LOC6609909|XP_032572423.1|DSEC	LOC108111925|XP_017077056.1|DEUG
OG0000058	LOC6613603|XP_002038073.1|DSEC	LOC108113468|XP_017079539.1|DEUG
OG0000058	LOC6612350|XP_002036859.1|DSEC	LOC108103231|XP_017064121.1|DEUG
OG0000059	LOC6617066|XP_002041394.1|DSEC	LOC108113647|XP_017079807.1|DEUG
OG0000059	LOC6617064|XP_002041392.1|DSEC	LOC108113544|XP_017079627.1|DEUG
OG0000059	LOC6617063|XP_002041391.1|DSEC	LOC108113548|XP_017079631.1|DEUG
OG0000059	LOC6617065|XP_002041393.1|DSEC	LOC108113646|XP_017079806.1|DEUG
OG0000059	LOC6617058|XP_002041386.1|DSEC	LOC108113524|XP_017079604.1|DEUG
OG0000060	LOC6618583|XP_002042842.1|DSEC	LOC108103845|XP_017065030.1|DEUG
OG0000060	LOC6614500|XP_002038933.1|DSEC	LOC108103085|XP_017063927.1|DEUG
OG0000060	LOC6613944|XP_032578849.1|DSEC	LOC108115377|XP_017082302.1|DEUG
OG0000060	LOC6612941|XP_032579191.1|DSEC	LOC108104222|XP_017065654.1|DEUG
OG0000060	LOC6618552|XP_002042809.1|DSEC	LOC108103803|XP_017064973.1|DEUG
OG0000060	LOC6613126|XP_002037607.1|DSEC	LOC108110620|XP_017075208.1|DEUG
OG0000061	LOC6611375|XP_002035920.1|DSEC	LOC108105141|XP_017067063.1|DEUG
OG0000061	LOC6611382|XP_002035927.1|DSEC	LOC108105148|XP_017067072.1|DEUG
OG0000061	LOC6611377|XP_032583318.1|DSEC	LOC108105132|XP_017067054.1|DEUG
OG0000061	LOC6611378|XP_002035923.2|DSEC	LOC108105140|XP_017067062.1|DEUG
OG0000062	LOC6619830|XP_032581369.1|DSEC	LOC108118092|XP_017086134.1|DEUG
OG0000062	LOC6614677|XP_002039104.1|DSEC	LOC108106953|XP_017069718.1|DEUG
OG0000062	LOC6613921|XP_002038386.1|DSEC	LOC108115227|XP_017082074.1|DEUG
OG0000063	LOC6616903|XP_002041237.1|DSEC	LOC108111516|XP_017076523.1|DEUG
OG0000063	LOC6616904|XP_032577925.1|DSEC	LOC108111518|XP_017076525.1|DEUG
OG0000063	LOC6616902|XP_002041236.1|DSEC	LOC108111515|XP_017076522.1|DEUG, LOC108104887|XP_017066708.1|DEUG
OG0000063	LOC116800923|XP_032573468.1|DSEC	LOC108114063|XP_017080306.1|DEUG
OG0000063	LOC6605135|XP_002029976.1|DSEC	LOC108113978|XP_017080208.1|DEUG
OG0000063	LOC6605136|XP_002029977.1|DSEC	LOC108113990|XP_017080222.1|DEUG
OG0000063	LOC6605137|XP_032573466.1|DSEC	LOC108113962|XP_017080165.1|DEUG
OG0000065	LOC6620871|XP_032577187.1|DSEC	LOC108111755|XP_017076801.1|DEUG
OG0000065	LOC6611715|XP_032583141.1|DSEC	LOC108111216|XP_017076106.1|DEUG
OG0000065	LOC116801475|XP_032577197.1|DSEC, LOC6606677|XP_032577192.1|DSEC	LOC108111756|XP_017076802.1|DEUG
OG0000065	LOC6616851|XP_002041187.2|DSEC	LOC108111472|XP_017076433.1|DEUG
OG0000065	LOC6616853|XP_002041189.1|DSEC	LOC108111537|XP_017076550.1|DEUG
OG0000065	LOC6616852|XP_002041188.1|DSEC	LOC108111531|XP_017076543.1|DEUG
OG0000066	LOC6618629|XP_002042888.1|DSEC	LOC108103887|XP_017065107.1|DEUG
OG0000066	LOC6614127|XP_002038580.2|DSEC	LOC108116142|XP_017083360.1|DEUG
OG0000066	LOC6618754|XP_002043012.2|DSEC	LOC108115952|XP_017083078.1|DEUG
OG0000066	LOC6619319|XP_002043536.1|DSEC	LOC108114786|XP_017081387.1|DEUG
OG0000066	LOC6606217|XP_002031025.1|DSEC	LOC108116291|XP_017083569.1|DEUG
OG0000066	LOC6617577|XP_002041890.1|DSEC	LOC108110127|XP_017074522.1|DEUG
OG0000066	LOC6615669|XP_002040040.1|DSEC	LOC108112986|XP_017078881.1|DEUG
OG0000067	LOC6620079|XP_002044291.1|DSEC	LOC108110201|XP_017074664.1|DEUG
OG0000067	LOC6610892|XP_002035455.1|DSEC	LOC108108193|XP_017071634.1|DEUG
OG0000067	LOC6608367|XP_002033103.1|DSEC	LOC108104759|XP_017066483.1|DEUG
OG0000067	LOC6610891|XP_002035454.1|DSEC	LOC108107601|XP_017070655.1|DEUG
OG0000067	LOC6616446|XP_002040807.1|DSEC	LOC108113955|XP_017080157.1|DEUG
OG0000068	LOC6606120|XP_032575928.1|DSEC	LOC108108396|XP_017071938.1|DEUG
OG0000068	LOC6620399|XP_032576530.1|DSEC	LOC108117125|XP_017084845.1|DEUG
OG0000068	LOC6606128|XP_032573930.1|DSEC	LOC108108595|XP_017072182.1|DEUG
OG0000068	LOC6610046|XP_002034662.2|DSEC	LOC108109162|XP_017073074.1|DEUG
OG0000068	LOC6615215|XP_032581888.1|DSEC	LOC108117707|XP_017085744.1|DEUG
OG0000069	LOC6618939|XP_002043184.2|DSEC	LOC108107209|XP_017070114.1|DEUG
OG0000070	LOC6613612|XP_002038082.1|DSEC	LOC108113477|XP_017079549.1|DEUG
OG0000070	LOC6615903|XP_002040271.1|DSEC	LOC108105517|XP_017067632.1|DEUG
OG0000070	LOC6613611|XP_002038081.1|DSEC	LOC108113476|XP_017079548.1|DEUG
OG0000070	LOC6614825|XP_002039244.1|DSEC	LOC108117153|XP_017084908.1|DEUG
OG0000071	LOC6605331|XP_002030168.2|DSEC	LOC108113923|XP_017080119.1|DEUG
OG0000071	LOC6605584|XP_032575054.1|DSEC	LOC108113853|XP_017080051.1|DEUG
OG0000071	LOC6605583|XP_002030402.2|DSEC	LOC108113829|XP_017080027.1|DEUG
OG0000071	LOC6605585|XP_002030404.1|DSEC	LOC108113830|XP_017080028.1|DEUG
OG0000072	LOC6609453|XP_002034138.1|DSEC	LOC108112416|XP_017077748.1|DEUG
OG0000072	LOC6609448|XP_032571731.1|DSEC	LOC108112101|XP_017077339.1|DEUG
OG0000073	LOC6609744|XP_002034398.2|DSEC	LOC108112923|XP_017078801.1|DEUG
OG0000073	LOC6616009|XP_032581764.1|DSEC	LOC108102436|XP_017062902.1|DEUG
OG0000074	LOC6610960|XP_002035517.1|DSEC	LOC108107571|XP_017070620.1|DEUG
OG0000074	LOC6606103|XP_002030912.1|DSEC	LOC108108501|XP_017072057.1|DEUG
OG0000075	LOC6605016|XP_002029859.2|DSEC	LOC108117400|XP_017085296.1|DEUG
OG0000075	LOC6605018|XP_002029861.1|DSEC	LOC108117379|XP_017085261.1|DEUG
OG0000075	LOC6605017|XP_002029860.1|DSEC	LOC108117401|XP_017085297.1|DEUG
OG0000075	LOC6605015|XP_002029858.1|DSEC	LOC108117381|XP_017085265.1|DEUG
OG0000076	LOC6610804|XP_032574471.1|DSEC	LOC108107737|XP_017070877.1|DEUG
OG0000076	LOC6606736|XP_032578748.1|DSEC	LOC108111743|XP_017076786.1|DEUG, LOC108112539|XP_017077961.1|DEUG
OG0000076	LOC6606734|XP_032578866.1|DSEC	LOC108111731|XP_017076774.1|DEUG
OG0000076	LOC6614957|XP_002039374.1|DSEC	LOC108103550|XP_017064568.1|DEUG
OG0000076	LOC6614958|XP_032581514.1|DSEC	LOC108103567|XP_017064581.1|DEUG
OG0000077	LOC6609946|XP_002034592.1|DSEC	LOC108109158|XP_017073068.1|DEUG
OG0000077	LOC6607116|XP_002031904.1|DSEC	LOC108109792|XP_017073986.1|DEUG
OG0000077	LOC6618789|XP_002043039.2|DSEC	LOC108107356|XP_017070344.1|DEUG
OG0000077	LOC6618743|XP_032576637.1|DSEC	LOC108116009|XP_017083176.1|DEUG
OG0000078	LOC6609985|XP_032572329.1|DSEC	LOC108108942|XP_017072686.1|DEUG
OG0000078	LOC6616471|XP_032574945.1|DSEC	LOC108108692|XP_017072286.1|DEUG
OG0000078	LOC6614250|XP_032578587.1|DSEC	LOC108115080|XP_017081817.1|DEUG
OG0000078	LOC6615175|XP_002039591.1|DSEC	LOC108115236|XP_017082120.1|DEUG
OG0000078	LOC6618086|XP_002042384.1|DSEC	LOC108105339|XP_017067321.1|DEUG
OG0000079	LOC6613270|XP_032579159.1|DSEC	LOC108110575|XP_017075161.1|DEUG
OG0000079	LOC6613271|XP_002037748.1|DSEC	LOC108110510|XP_017075079.1|DEUG
OG0000079	LOC116801778|XP_032579140.1|DSEC	LOC108110989|XP_017075787.1|DEUG
OG0000080	LOC6609553|XP_032570859.1|DSEC	LOC108112927|XP_017078808.1|DEUG, LOC108112926|XP_017078807.1|DEUG
OG0000080	LOC6609476|XP_002034161.1|DSEC	LOC108112904|XP_017078751.1|DEUG
OG0000081	LOC6610291|XP_002034886.1|DSEC	LOC108102865|XP_017063558.1|DEUG
OG0000082	LOC6615566|XP_002039940.2|DSEC	LOC108112180|XP_017077478.1|DEUG
OG0000082	LOC6606452|XP_002031255.1|DSEC	LOC108116863|XP_017084418.1|DEUG
OG0000083	LOC116800215|XP_032569927.1|DSEC	LOC108111226|XP_017076117.1|DEUG
OG0000083	LOC6611746|XP_002036269.1|DSEC	LOC108111194|XP_017076078.1|DEUG
OG0000083	LOC6611745|XP_032583492.1|DSEC	LOC108110427|XP_017074983.1|DEUG, LOC108111109|XP_017075947.1|DEUG
OG0000083	LOC6611743|XP_032583597.1|DSEC	LOC108110531|XP_017075102.1|DEUG
OG0000083	LOC6611744|XP_032583168.1|DSEC	LOC108110509|XP_017075078.1|DEUG
OG0000083	LOC6612009|XP_032569925.1|DSEC	LOC108111080|XP_017075904.1|DEUG
OG0000084	LOC6609841|XP_002034493.1|DSEC	LOC108112025|XP_017077258.1|DEUG
OG0000084	LOC6609358|XP_002034047.1|DSEC	LOC108112786|XP_017078554.1|DEUG
OG0000085	LOC6608032|XP_002032780.1|DSEC	LOC108112272|XP_017077584.1|DEUG
OG0000085	LOC6608030|XP_032572867.1|DSEC	LOC108112566|XP_017078016.1|DEUG
OG0000085	LOC6608033|XP_002032781.2|DSEC	LOC108112224|XP_017077532.1|DEUG
OG0000085	LOC6608034|XP_002032782.1|DSEC	LOC108113263|XP_017079301.1|DEUG
OG0000085	LOC6608029|XP_032572862.1|DSEC	LOC108112567|XP_017078019.1|DEUG
OG0000086	LOC6609922|XP_002034572.1|DSEC	LOC108112934|XP_017078816.1|DEUG
OG0000087	LOC6611885|XP_002036403.2|DSEC	LOC108110461|XP_017075018.1|DEUG
OG0000087	LOC6611274|XP_002035829.1|DSEC	LOC108105764|XP_017067973.1|DEUG
OG0000087	LOC6611909|XP_002036426.1|DSEC	LOC108110497|XP_017075066.1|DEUG
OG0000088	LOC6607857|XP_032572237.1|DSEC	LOC108114909|XP_017081575.1|DEUG
OG0000088	LOC6612055|XP_002036572.1|DSEC	LOC108105118|XP_017067040.1|DEUG
OG0000088	LOC6605272|XP_002030110.1|DSEC	LOC108113980|XP_017080211.1|DEUG
OG0000088	LOC6609520|XP_002034204.1|DSEC	LOC108112340|XP_017077658.1|DEUG
OG0000088	LOC6605273|XP_002030111.1|DSEC	LOC108114015|XP_017080251.1|DEUG
OG0000089	LOC6614195|XP_002038642.1|DSEC	LOC108116217|XP_017083494.1|DEUG
OG0000089	LOC6614269|XP_002038709.1|DSEC	LOC108115116|XP_017081857.1|DEUG
OG0000089	LOC6607057|XP_002031845.1|DSEC	LOC108110281|XP_017074767.1|DEUG
OG0000089	LOC6605081|XP_002029922.1|DSEC	LOC108114313|XP_017080713.1|DEUG
OG0000090	LOC6608382|XP_002033118.1|DSEC	LOC108104816|XP_017066589.1|DEUG
OG0000090	LOC6608386|XP_032571023.1|DSEC	LOC108104868|XP_017066681.1|DEUG
OG0000090	LOC6610773|XP_002035339.1|DSEC	LOC108107791|XP_017070990.1|DEUG
OG0000090	LOC6610282|XP_032573795.1|DSEC	LOC108102781|XP_017063431.1|DEUG
OG0000091	LOC6612658|XP_032576233.1|DSEC	LOC108116035|XP_017083214.1|DEUG
OG0000091	LOC6612181|XP_032580799.1|DSEC	LOC108104140|XP_017065530.1|DEUG
OG0000091	LOC6613760|XP_032578418.1|DSEC	LOC108116874|XP_017084454.1|DEUG
OG0000091	LOC116801651|XP_032578417.1|DSEC	LOC108117005|XP_017084662.1|DEUG
OG0000092	LOC6619698|XP_032579430.1|DSEC	LOC108113681|XP_017079847.1|DEUG
OG0000092	LOC6619700|XP_002043915.1|DSEC	LOC108113814|XP_017080011.1|DEUG
OG0000092	LOC6616968|XP_002041296.1|DSEC	LOC108113547|XP_017079630.1|DEUG
OG0000092	LOC6619699|XP_002043914.1|DSEC	LOC108113683|XP_017079849.1|DEUG
OG0000093	LOC6611634|XP_002036170.1|DSEC	LOC108106152|XP_017068542.1|DEUG
OG0000093	LOC116802189|XP_032581620.1|DSEC	LOC108118091|XP_017086133.1|DEUG
OG0000093	LOC116800366|XP_032570747.1|DSEC	LOC108112753|XP_017078493.1|DEUG
OG0000093	LOC6619757|XP_002043971.1|DSEC	LOC108117628|XP_017085645.1|DEUG
OG0000094	LOC6605148|XP_002029989.1|DSEC	LOC108113907|XP_017080103.1|DEUG
OG0000094	LOC6614059|XP_002038513.1|DSEC	LOC108115240|XP_017082086.1|DEUG
OG0000096	LOC6614658|XP_002039085.1|DSEC	LOC108107140|XP_017070033.1|DEUG
OG0000096	LOC6611394|XP_002035938.1|DSEC	LOC108105161|XP_017067089.1|DEUG
OG0000096	LOC6606981|XP_032576845.1|DSEC	LOC108105237|XP_017067197.1|DEUG
OG0000096	LOC6614724|XP_032569761.1|DSEC	LOC108114809|XP_017081419.1|DEUG
OG0000097	LOC116801043|XP_032574304.1|DSEC	LOC108108469|XP_017072016.1|DEUG, LOC108108458|XP_017072001.1|DEUG, LOC108108456|XP_017071999.1|DEUG, LOC108108414|XP_017071956.1|DEUG, LOC108108415|XP_017071957.1|DEUG
OG0000097	LOC116801229|XP_032575338.1|DSEC	LOC108108416|XP_017071958.1|DEUG
OG0000097	LOC6618280|XP_002042554.1|DSEC	LOC108108441|XP_017071983.1|DEUG
OG0000098	LOC6606676|XP_002031476.1|DSEC, LOC6621482|XP_032577186.1|DSEC	LOC108111754|XP_017076799.1|DEUG
OG0000099	LOC6616102|XP_002040467.1|DSEC	LOC108103640|XP_017064680.1|DEUG
OG0000099	LOC6616103|XP_002040468.1|DSEC	LOC108103641|XP_017064681.1|DEUG
OG0000099	LOC6616099|XP_032580297.1|DSEC	LOC108103645|XP_017064690.1|DEUG
OG0000100	LOC116800385|XP_032570900.1|DSEC	LOC108112739|XP_017078466.1|DEUG
OG0000100	LOC6616973|XP_002041301.1|DSEC	LOC108113550|XP_017079633.1|DEUG
OG0000100	LOC6606416|XP_002031220.1|DSEC	LOC108111672|XP_017076695.1|DEUG
OG0000100	LOC6606417|XP_002031221.2|DSEC	LOC108111637|XP_017076657.1|DEUG
OG0000100	LOC6606418|XP_002031222.1|DSEC	LOC108111638|XP_017076658.1|DEUG
OG0000100	LOC6607283|XP_002032062.1|DSEC	LOC108109450|XP_017073438.1|DEUG
OG0000101	LOC6618410|XP_002042680.2|DSEC	LOC108108399|XP_017071941.1|DEUG
OG0000101	LOC6619343|XP_032573862.1|DSEC	LOC108108525|XP_017072086.1|DEUG
OG0000102	LOC6609708|XP_032571910.1|DSEC	LOC108112823|XP_017078615.1|DEUG
OG0000102	LOC6608277|XP_002033021.1|DSEC	LOC108104532|XP_017066151.1|DEUG
OG0000102	LOC6615642|XP_032570858.1|DSEC	LOC108112196|XP_017077498.1|DEUG, LOC108112194|XP_017077494.1|DEUG
OG0000103	LOC6604961|XP_002029804.1|DSEC	LOC108108264|XP_017071711.1|DEUG
OG0000103	LOC6606121|XP_002030929.1|DSEC	LOC108108575|XP_017072156.1|DEUG
OG0000103	LOC116801298|XP_032575929.1|DSEC	LOC108108573|XP_017072153.1|DEUG
OG0000103	LOC6608599|XP_002033333.1|DSEC	LOC108106655|XP_017069366.1|DEUG
OG0000104	LOC6605945|XP_002030757.2|DSEC	LOC108114702|XP_017081288.1|DEUG
OG0000104	LOC6611808|XP_002036330.1|DSEC	LOC108108275|XP_017071764.1|DEUG
OG0000104	LOC6605950|XP_002030762.1|DSEC	LOC108114429|XP_017080906.1|DEUG
OG0000105	LOC6605055|XP_002029896.2|DSEC	LOC108113904|XP_017080100.1|DEUG
OG0000105	LOC6607252|XP_002032031.1|DSEC	LOC108109406|XP_017073392.1|DEUG
OG0000105	LOC6607258|XP_002032037.1|DSEC	LOC108109430|XP_017073419.1|DEUG
OG0000105	LOC6607259|XP_002032038.1|DSEC	LOC108109438|XP_017073428.1|DEUG
OG0000106	LOC6615391|XP_002039773.1|DSEC	LOC108109051|XP_017072857.1|DEUG
OG0000106	LOC6606229|XP_032578662.1|DSEC	LOC108116307|XP_017083585.1|DEUG
OG0000106	LOC6611338|XP_032570992.1|DSEC	LOC108105110|XP_017067033.1|DEUG
OG0000106	LOC6611309|XP_002035856.1|DSEC	LOC108105733|XP_017067937.1|DEUG
OG0000106	LOC6611307|XP_032583274.1|DSEC	LOC108105731|XP_017067935.1|DEUG
OG0000106	LOC6611308|XP_002035855.1|DSEC	LOC108105758|XP_017067966.1|DEUG
OG0000106	LOC6609321|XP_002034010.2|DSEC	LOC108112085|XP_017077323.1|DEUG
OG0000106	LOC116800355|XP_032570623.1|DSEC	LOC108113119|XP_017079108.1|DEUG
OG0000107	LOC6615659|XP_002040030.1|DSEC	LOC108112143|XP_017077380.1|DEUG
OG0000107	LOC116800201|XP_032569810.1|DSEC	LOC108118400|XP_017086565.1|DEUG, LOC108118402|XP_017086567.1|DEUG, LOC108118430|XP_017086601.1|DEUG
OG0000107	LOC6614463|XP_002038896.1|DSEC	LOC108118401|XP_017086566.1|DEUG
OG0000107	LOC6614462|XP_032583400.1|DSEC	LOC108118431|XP_017086602.1|DEUG
OG0000107	LOC6615660|XP_002040031.1|DSEC	LOC108112145|XP_017077381.1|DEUG
OG0000109	LOC6612035|XP_002036552.2|DSEC	LOC108110457|XP_017075013.1|DEUG
OG0000109	LOC6612033|XP_032579423.1|DSEC, LOC6612032|XP_032583488.1|DSEC	LOC108110593|XP_017075180.1|DEUG
OG0000109	LOC6612023|XP_002036540.1|DSEC	LOC108110528|XP_017075098.1|DEUG
OG0000109	LOC6612022|XP_002036539.1|DSEC	LOC108111190|XP_017076066.1|DEUG
OG0000110	LOC6620844|XP_032573645.1|DSEC	LOC108102709|XP_017063339.1|DEUG
OG0000110	LOC6611144|XP_002035701.2|DSEC	LOC108102713|XP_017063342.1|DEUG
OG0000110	LOC6611145|XP_002035702.1|DSEC	LOC108102757|XP_017063405.1|DEUG
OG0000111	LOC6609987|XP_002034623.1|DSEC	LOC108108929|XP_017072669.1|DEUG
OG0000111	LOC6620815|XP_032571778.1|DSEC	LOC108108945|XP_017072689.1|DEUG, LOC108108912|XP_017072651.1|DEUG
OG0000111	LOC6620816|XP_002045014.1|DSEC	LOC108108887|XP_017072593.1|DEUG
OG0000112	LOC6615207|XP_002039617.1|DSEC	LOC108117698|XP_017085724.1|DEUG
OG0000112	LOC6617976|XP_002042284.1|DSEC	LOC108103986|XP_017065262.1|DEUG
OG0000112	LOC6615171|XP_002039587.1|DSEC	LOC108109712|XP_017073832.1|DEUG
OG0000112	LOC6615170|XP_002039586.1|DSEC	LOC108109713|XP_017073833.1|DEUG
OG0000113	LOC6611439|XP_002035982.2|DSEC	LOC108106859|XP_017069592.1|DEUG
OG0000113	LOC6614036|XP_002038490.1|DSEC	LOC108115254|XP_017082100.1|DEUG
OG0000113	LOC6614519|XP_002038950.2|DSEC	LOC108103515|XP_017064515.1|DEUG
OG0000114	LOC116803554|XP_032583235.1|DSEC	LOC108104067|XP_017065417.1|DEUG
OG0000114	LOC116803551|XP_032583232.1|DSEC	LOC108104063|XP_017065414.1|DEUG
OG0000114	LOC6617668|XP_032583231.1|DSEC	LOC108104065|XP_017065416.1|DEUG
OG0000114	LOC116803552|XP_032583233.1|DSEC	LOC108104064|XP_017065415.1|DEUG
OG0000116	LOC6619705|XP_032579540.1|DSEC	LOC108113693|XP_017079859.1|DEUG
OG0000116	LOC6619710|XP_032579538.1|DSEC	LOC108113810|XP_017080008.1|DEUG
