Orthogroup	DSEC.longest_only	DBIA.longest_only
OG0000043	LOC6606874|XP_002031668.1|DSEC	LOC108024783|XP_016950388.1|DBIA
OG0000044	LOC6619712|XP_032578272.1|DSEC	LOC108026455|XP_016952884.1|DBIA
OG0000044	LOC6619716|XP_002043931.1|DSEC	LOC108026365|XP_016952771.1|DBIA
OG0000044	LOC6619717|XP_002043932.1|DSEC	LOC108026364|XP_016952769.1|DBIA
OG0000044	LOC6619713|XP_032578123.1|DSEC	LOC108026002|XP_016952181.1|DBIA
OG0000044	LOC6619715|XP_002043930.1|DSEC	LOC108025998|XP_016952177.1|DBIA
OG0000044	LOC6619714|XP_002043929.1|DSEC	LOC108026469|XP_016952901.1|DBIA
OG0000045	LOC6605191|XP_002030030.1|DSEC	LOC108028610|XP_016956020.1|DBIA
OG0000045	LOC6605189|XP_002030028.1|DSEC, LOC6605190|XP_002030029.1|DSEC	LOC108034658|XP_016965085.1|DBIA, LOC108034642|XP_016965069.1|DBIA
OG0000045	LOC6611095|XP_002035652.1|DSEC	LOC108028181|XP_016955331.1|DBIA
OG0000045	LOC6611094|XP_002035651.1|DSEC	LOC108028143|XP_016955289.1|DBIA
OG0000046	LOC6620032|XP_032578694.1|DSEC	LOC108027349|XP_016954257.1|DBIA
OG0000046	LOC6615012|XP_002039429.1|DSEC	LOC108024100|XP_016949365.1|DBIA
OG0000046	LOC6615013|XP_002039430.2|DSEC	LOC108024103|XP_016949370.1|DBIA
OG0000046	LOC6615011|XP_032581038.1|DSEC	LOC108024088|XP_016949352.1|DBIA
OG0000046	LOC6607592|XP_032578892.1|DSEC	LOC108024337|XP_016949728.1|DBIA
OG0000046	LOC6607590|XP_002032359.1|DSEC	LOC108024879|XP_016950512.1|DBIA
OG0000046	LOC6608938|XP_002033652.1|DSEC	LOC108029852|XP_016957830.1|DBIA
OG0000047	LOC6609458|XP_002034143.1|DSEC	LOC108036240|XP_016967738.1|DBIA
OG0000047	LOC6609455|XP_002034140.1|DSEC	LOC108036255|XP_016967753.1|DBIA
OG0000047	LOC6609036|XP_032573031.1|DSEC	LOC108029392|XP_016957110.1|DBIA
OG0000047	LOC6605158|XP_002029997.1|DSEC	LOC108035707|XP_016966919.1|DBIA
OG0000047	LOC6609046|XP_032572064.1|DSEC	LOC108029377|XP_016957093.1|DBIA
OG0000047	LOC6605159|XP_002029998.2|DSEC	LOC108034788|XP_016965261.1|DBIA
OG0000048	LOC6605929|XP_002030742.1|DSEC, LOC6605928|XP_002030741.1|DSEC	LOC108034662|XP_016965090.1|DBIA, LOC108034416|XP_016964788.1|DBIA
OG0000048	LOC6605924|XP_002030737.1|DSEC	LOC108035017|XP_016965850.1|DBIA
OG0000048	LOC6605925|XP_002030738.1|DSEC	LOC108035032|XP_016965866.1|DBIA
OG0000048	LOC6605923|XP_002030736.1|DSEC	LOC108035016|XP_016965849.1|DBIA
OG0000048	LOC6605926|XP_002030739.1|DSEC	LOC108035019|XP_016965851.1|DBIA
OG0000049	LOC6616787|XP_002041124.1|DSEC	LOC108024404|XP_016949805.1|DBIA
OG0000049	LOC6616784|XP_002041121.1|DSEC	LOC108024363|XP_016949755.1|DBIA
OG0000049	LOC6616788|XP_002041125.1|DSEC	LOC108024349|XP_016949740.1|DBIA
OG0000049	LOC6616790|XP_032578183.1|DSEC	LOC108024839|XP_016950464.1|DBIA
OG0000049	LOC6616789|XP_002041126.1|DSEC	LOC108024840|XP_016950465.1|DBIA
OG0000049	LOC6616783|XP_002041120.1|DSEC	LOC108024876|XP_016950510.1|DBIA
OG0000050	LOC6608707|XP_002033431.1|DSEC	LOC108029844|XP_016957821.1|DBIA
OG0000050	LOC6616568|XP_002040927.1|DSEC	LOC108030726|XP_016959257.1|DBIA
OG0000050	LOC6616571|XP_032575631.1|DSEC	LOC108030785|XP_016959326.1|DBIA
OG0000050	LOC6616570|XP_002040929.1|DSEC	LOC108030724|XP_016959254.1|DBIA
OG0000050	LOC116800887|XP_032573137.1|DSEC	LOC108030784|XP_016959325.1|DBIA
OG0000050	LOC6616572|XP_002040931.1|DSEC	LOC108030723|XP_016959253.1|DBIA
OG0000050	LOC6616569|XP_032573136.1|DSEC	LOC108030725|XP_016959255.1|DBIA
OG0000051	LOC6607242|XP_032578378.1|DSEC	LOC108031259|XP_016959986.1|DBIA
OG0000051	LOC6606627|XP_002031428.1|DSEC	LOC108031167|XP_016959876.1|DBIA
OG0000051	LOC6606709|XP_002031508.1|DSEC	LOC108031066|XP_016959760.1|DBIA
OG0000052	LOC6607024|XP_002031813.1|DSEC	LOC108031139|XP_016959843.1|DBIA
OG0000052	LOC6607642|XP_002032407.1|DSEC	LOC108024786|XP_016950390.1|DBIA
OG0000052	LOC6607026|XP_002031815.1|DSEC	LOC108031304|XP_016960037.1|DBIA
OG0000052	LOC6607022|XP_002031811.2|DSEC	LOC108031177|XP_016959886.1|DBIA
OG0000052	LOC6607023|XP_002031812.1|DSEC	LOC108031170|XP_016959879.1|DBIA
OG0000052	LOC6609846|XP_002034498.1|DSEC	LOC108029994|XP_016957997.1|DBIA
OG0000052	LOC6609845|XP_002034497.1|DSEC	LOC108029937|XP_016957921.1|DBIA
OG0000053	LOC6608189|XP_002032934.2|DSEC	LOC108029369|XP_016957086.1|DBIA
OG0000053	LOC6608187|XP_002032932.1|DSEC	LOC108029362|XP_016957079.1|DBIA
OG0000053	LOC6608186|XP_002032931.2|DSEC	LOC108029361|XP_016957078.1|DBIA
OG0000053	LOC6608184|XP_002032929.1|DSEC	LOC108029360|XP_016957077.1|DBIA
OG0000053	LOC6608180|XP_002032925.1|DSEC	LOC108029370|XP_016957087.1|DBIA
OG0000054	LOC6606233|XP_002031041.1|DSEC	LOC108026311|XP_016952687.1|DBIA
OG0000054	LOC6606232|XP_002031040.1|DSEC	LOC108026092|XP_016952281.1|DBIA
OG0000054	LOC6606230|XP_002031038.1|DSEC	LOC108026028|XP_016952208.1|DBIA
OG0000054	LOC6606231|XP_032576779.1|DSEC	LOC108026363|XP_016952768.1|DBIA
OG0000055	LOC6612845|XP_002037339.1|DSEC	LOC108025121|XP_016950876.1|DBIA
OG0000055	LOC6612846|XP_002037340.1|DSEC	LOC108025100|XP_016950852.1|DBIA
OG0000056	LOC6607531|XP_002032300.1|DSEC	LOC108031456|XP_016960380.1|DBIA
OG0000056	LOC6607532|XP_002032301.1|DSEC	LOC108031453|XP_016960377.1|DBIA
OG0000056	LOC6607533|XP_002032302.1|DSEC	LOC108031455|XP_016960379.1|DBIA
OG0000056	LOC6607534|XP_002032303.1|DSEC	LOC108031452|XP_016960376.1|DBIA
OG0000056	LOC6606941|XP_002031735.1|DSEC	LOC108031088|XP_016959782.1|DBIA
OG0000056	LOC6606940|XP_002031734.1|DSEC	LOC108031982|XP_016961266.1|DBIA
OG0000058	LOC6609913|XP_002034563.1|DSEC	LOC108036205|XP_016967686.1|DBIA
OG0000058	LOC6614763|XP_002039182.2|DSEC	LOC108032495|XP_016961804.1|DBIA
OG0000058	LOC6609912|XP_002034562.2|DSEC, LOC6609909|XP_032572423.1|DSEC	LOC108036206|XP_016967687.1|DBIA
OG0000058	LOC6613603|XP_002038073.1|DSEC	LOC108033435|XP_016963248.1|DBIA
OG0000058	LOC6612350|XP_002036859.1|DSEC	LOC108029081|XP_016956700.1|DBIA
OG0000059	LOC6617066|XP_002041394.1|DSEC	LOC108025520|XP_016951530.1|DBIA
OG0000059	LOC6617064|XP_002041392.1|DSEC	LOC108025316|XP_016951215.1|DBIA
OG0000059	LOC6617063|XP_002041391.1|DSEC	LOC108025317|XP_016951216.1|DBIA
OG0000059	LOC6617065|XP_002041393.1|DSEC	LOC108025519|XP_016951529.1|DBIA
OG0000059	LOC6617058|XP_002041386.1|DSEC	LOC108025314|XP_016951213.1|DBIA
OG0000060	LOC6618583|XP_002042842.1|DSEC	LOC108031902|XP_016961196.1|DBIA
OG0000060	LOC6614500|XP_002038933.1|DSEC	LOC108033390|XP_016963198.1|DBIA
OG0000060	LOC6613944|XP_032578849.1|DSEC	LOC108023813|XP_016948948.1|DBIA
OG0000060	LOC6612941|XP_032579191.1|DSEC	LOC108025323|XP_016951236.1|DBIA
OG0000060	LOC6618552|XP_002042809.1|DSEC	LOC108024403|XP_016949804.1|DBIA
OG0000060	LOC6613126|XP_002037607.1|DSEC	LOC108027722|XP_016954764.1|DBIA
OG0000061	LOC6611375|XP_002035920.1|DSEC	LOC108032412|XP_016961721.1|DBIA
OG0000061	LOC6611382|XP_002035927.1|DSEC	LOC108032443|XP_016961757.1|DBIA
OG0000061	LOC6611377|XP_032583318.1|DSEC	LOC108032400|XP_016961710.1|DBIA
OG0000061	LOC6611378|XP_002035923.2|DSEC	LOC108032401|XP_016961711.1|DBIA
OG0000062	LOC6619830|XP_032581369.1|DSEC	LOC108024224|XP_016949584.1|DBIA
OG0000062	LOC6614677|XP_002039104.1|DSEC	LOC108033678|XP_016963623.1|DBIA
OG0000062	LOC116801522|XP_032577635.1|DSEC	LOC108027642|XP_016954648.1|DBIA
OG0000063	LOC6616903|XP_002041237.1|DSEC	LOC108024640|XP_016950181.1|DBIA
OG0000063	LOC6616904|XP_032577925.1|DSEC	LOC108024653|XP_016950205.1|DBIA
OG0000063	LOC6616902|XP_002041236.1|DSEC	LOC108024632|XP_016950168.1|DBIA
OG0000063	LOC116800923|XP_032573468.1|DSEC	LOC108034681|XP_016965111.1|DBIA
OG0000063	LOC6605135|XP_002029976.1|DSEC	LOC108035615|XP_016966791.1|DBIA
OG0000063	LOC6605136|XP_002029977.1|DSEC	LOC108035614|XP_016966789.1|DBIA
OG0000063	LOC6605137|XP_032573466.1|DSEC	LOC108034510|XP_016964923.1|DBIA
OG0000065	LOC6620871|XP_032577187.1|DSEC	LOC108027234|XP_016954057.1|DBIA
OG0000065	LOC116801475|XP_032577197.1|DSEC, LOC6606677|XP_032577192.1|DSEC	LOC108027236|XP_016954058.1|DBIA
OG0000065	LOC6616851|XP_002041187.2|DSEC	LOC108023319|XP_016948114.1|DBIA
OG0000065	LOC6616853|XP_002041189.1|DSEC	LOC108023329|XP_016948142.1|DBIA
OG0000065	LOC6616852|XP_002041188.1|DSEC	LOC108023328|XP_016948127.1|DBIA
OG0000066	LOC6618629|XP_002042888.1|DSEC	LOC108024355|XP_016949747.1|DBIA
OG0000066	LOC6614127|XP_002038580.2|DSEC	LOC108027312|XP_016954195.1|DBIA
OG0000066	LOC6618754|XP_002043012.2|DSEC	LOC108024442|XP_016949849.1|DBIA
OG0000066	LOC6619319|XP_002043536.1|DSEC	LOC108033498|XP_016963327.1|DBIA
OG0000066	LOC6606217|XP_002031025.1|DSEC	LOC108026077|XP_016952264.1|DBIA
OG0000066	LOC6617577|XP_002041890.1|DSEC	LOC108025758|XP_016951842.1|DBIA
OG0000066	LOC6615669|XP_002040040.1|DSEC	LOC108022830|XP_016947464.1|DBIA
OG0000067	LOC6620079|XP_002044291.1|DSEC	LOC108027215|XP_016954031.1|DBIA
OG0000067	LOC6610892|XP_002035455.1|DSEC	LOC108028025|XP_016955150.1|DBIA
OG0000067	LOC6608367|XP_002033103.1|DSEC	LOC108036631|XP_016968394.1|DBIA
OG0000067	LOC6610891|XP_002035454.1|DSEC	LOC108028052|XP_016955180.1|DBIA
OG0000067	LOC6616446|XP_002040807.1|DSEC	LOC108028075|XP_016955204.1|DBIA
OG0000068	LOC6606120|XP_032575928.1|DSEC	LOC108027959|XP_016955073.1|DBIA
OG0000068	LOC6620399|XP_032576530.1|DSEC	LOC108031521|XP_016960528.1|DBIA
OG0000068	LOC6606128|XP_032573930.1|DSEC	LOC108034448|XP_016964821.1|DBIA
OG0000068	LOC6610046|XP_002034662.2|DSEC	LOC108029590|XP_016957445.1|DBIA
OG0000068	LOC6615215|XP_032581888.1|DSEC	LOC108027565|XP_016954535.1|DBIA
OG0000069	LOC6618939|XP_002043184.2|DSEC	LOC108022204|XP_016946546.1|DBIA
OG0000070	LOC6613612|XP_002038082.1|DSEC	LOC108032380|XP_016961690.1|DBIA, LOC108034332|XP_016964700.1|DBIA
OG0000070	LOC6615903|XP_002040271.1|DSEC	LOC108028712|XP_016956151.1|DBIA
OG0000070	LOC6613611|XP_002038081.1|DSEC	LOC108033786|XP_016963881.1|DBIA
OG0000070	LOC6614825|XP_002039244.1|DSEC	LOC108023296|XP_016948086.1|DBIA
OG0000071	LOC6605584|XP_032575054.1|DSEC	LOC108034500|XP_016964894.1|DBIA
OG0000071	LOC6605583|XP_002030402.2|DSEC	LOC108034394|XP_016964765.1|DBIA
OG0000072	LOC6609446|XP_002034131.1|DSEC	LOC108036662|XP_016968433.1|DBIA
OG0000072	LOC6609453|XP_002034138.1|DSEC	LOC108036290|XP_016967791.1|DBIA
OG0000072	LOC6609448|XP_032571731.1|DSEC	LOC108036249|XP_016967747.1|DBIA
OG0000073	LOC6609744|XP_002034398.2|DSEC	LOC108022685|XP_016947244.1|DBIA
OG0000073	LOC6616009|XP_032581764.1|DSEC	LOC108023361|XP_016948233.1|DBIA
OG0000074	LOC6610960|XP_002035517.1|DSEC	LOC108028307|XP_016955519.1|DBIA
OG0000074	LOC6606103|XP_002030912.1|DSEC	LOC108028433|XP_016955751.1|DBIA
OG0000075	LOC6605016|XP_002029859.2|DSEC	LOC108030338|XP_016958695.1|DBIA
OG0000075	LOC6605018|XP_002029861.1|DSEC	LOC108031173|XP_016959885.1|DBIA
OG0000075	LOC6605017|XP_002029860.1|DSEC	LOC108031227|XP_016959955.1|DBIA
OG0000075	LOC6605015|XP_002029858.1|DSEC	LOC108030349|XP_016958707.1|DBIA
OG0000076	LOC6610804|XP_032574471.1|DSEC	LOC108035061|XP_016965936.1|DBIA
OG0000076	LOC6606736|XP_032578748.1|DSEC	LOC108031057|XP_016959747.1|DBIA
OG0000076	LOC6606734|XP_032578866.1|DSEC	LOC108031198|XP_016959909.1|DBIA
OG0000076	LOC6614957|XP_002039374.1|DSEC	LOC108027529|XP_016954462.1|DBIA
OG0000076	LOC6614944|XP_032581504.1|DSEC, LOC6614958|XP_032581514.1|DSEC	LOC108027531|XP_016954464.1|DBIA
OG0000077	LOC6609946|XP_002034592.1|DSEC	LOC108026696|XP_016953273.1|DBIA
OG0000077	LOC6607116|XP_002031904.1|DSEC	LOC108032098|XP_016961415.1|DBIA
OG0000077	LOC6618789|XP_002043039.2|DSEC	LOC108026817|XP_016953471.1|DBIA
OG0000077	LOC6618743|XP_032576637.1|DSEC	LOC108024645|XP_016950184.1|DBIA
OG0000078	LOC6609985|XP_032572329.1|DSEC	LOC108026559|XP_016952999.1|DBIA
OG0000078	LOC6616471|XP_032574945.1|DSEC	LOC108030890|XP_016959551.1|DBIA
OG0000078	LOC6614250|XP_032578587.1|DSEC	LOC108027078|XP_016953782.1|DBIA
OG0000078	LOC6615175|XP_002039591.1|DSEC	LOC108027590|XP_016954597.1|DBIA
OG0000078	LOC6618086|XP_002042384.1|DSEC	LOC108023624|XP_016948723.1|DBIA
OG0000079	LOC116801784|XP_032579181.1|DSEC, LOC6613269|XP_032579200.1|DSEC	LOC108029252|XP_016956936.1|DBIA, LOC108029253|XP_016956937.1|DBIA
OG0000079	LOC6613270|XP_032579159.1|DSEC	LOC108029251|XP_016956935.1|DBIA
OG0000079	LOC6613271|XP_002037748.1|DSEC	LOC108029014|XP_016956549.1|DBIA
OG0000080	LOC6609553|XP_032570859.1|DSEC	LOC108023084|XP_016947826.1|DBIA, LOC108022970|XP_016947684.1|DBIA
OG0000080	LOC6609476|XP_002034161.1|DSEC	LOC108036474|XP_016968140.1|DBIA
OG0000082	LOC6615566|XP_002039940.2|DSEC	LOC108026719|XP_016953316.1|DBIA
OG0000082	LOC6606452|XP_002031255.1|DSEC	LOC108030979|XP_016959668.1|DBIA, LOC108030981|XP_016959669.1|DBIA, LOC108030982|XP_016959670.1|DBIA
OG0000083	LOC116800215|XP_032569927.1|DSEC	LOC108034224|XP_016964555.1|DBIA
OG0000083	LOC6611746|XP_002036269.1|DSEC	LOC108036802|XP_016968638.1|DBIA
OG0000083	LOC6611743|XP_032583597.1|DSEC	LOC108036697|XP_016968476.1|DBIA
OG0000083	LOC6611744|XP_032583168.1|DSEC	LOC108036696|XP_016968475.1|DBIA
OG0000083	LOC6612009|XP_032569925.1|DSEC	LOC108034049|XP_016964289.1|DBIA
OG0000084	LOC6609841|XP_002034493.1|DSEC	LOC108029487|XP_016957244.1|DBIA
OG0000084	LOC6609358|XP_002034047.1|DSEC	LOC108030446|XP_016958828.1|DBIA
OG0000085	LOC6608032|XP_002032780.1|DSEC	LOC108029919|XP_016957901.1|DBIA
OG0000085	LOC6608030|XP_032572867.1|DSEC	LOC108029899|XP_016957878.1|DBIA
OG0000085	LOC6608033|XP_002032781.2|DSEC	LOC108029891|XP_016957870.1|DBIA
OG0000085	LOC6608034|XP_002032782.1|DSEC	LOC108030346|XP_016958700.1|DBIA
OG0000085	LOC6608029|XP_032572862.1|DSEC	LOC108030036|XP_016958096.1|DBIA
OG0000086	LOC6609922|XP_002034572.1|DSEC	LOC108026716|XP_016953312.1|DBIA
OG0000087	LOC6611885|XP_002036403.2|DSEC	LOC108033838|XP_016963957.1|DBIA
OG0000087	LOC6611274|XP_002035829.1|DSEC	LOC108032464|XP_016961778.1|DBIA
OG0000087	LOC6611909|XP_002036426.1|DSEC	LOC108033704|XP_016963704.1|DBIA
OG0000088	LOC6607857|XP_032572237.1|DSEC	LOC108030164|XP_016958382.1|DBIA
OG0000088	LOC6612055|XP_002036572.1|DSEC	LOC108029008|XP_016956541.1|DBIA
OG0000088	LOC6605272|XP_002030110.1|DSEC	LOC108028140|XP_016955285.1|DBIA
OG0000088	LOC6609520|XP_002034204.1|DSEC	LOC108036273|XP_016967772.1|DBIA
OG0000088	LOC6605273|XP_002030111.1|DSEC	LOC108028134|XP_016955279.1|DBIA
OG0000089	LOC6614195|XP_002038642.1|DSEC	LOC108027303|XP_016954184.1|DBIA
OG0000089	LOC6614269|XP_002038709.1|DSEC	LOC108027149|XP_016953860.1|DBIA
OG0000089	LOC6607057|XP_002031845.1|DSEC	LOC108031913|XP_016961170.1|DBIA
OG0000089	LOC6605081|XP_002029922.1|DSEC	LOC108034931|XP_016965678.1|DBIA
OG0000090	LOC6608382|XP_002033118.1|DSEC	LOC108036323|XP_016967826.1|DBIA
OG0000090	LOC6608386|XP_032571023.1|DSEC	LOC108036321|XP_016967823.1|DBIA
OG0000090	LOC6610773|XP_002035339.1|DSEC	LOC108035651|XP_016966846.1|DBIA
OG0000090	LOC6610282|XP_032573795.1|DSEC	LOC108029154|XP_016956781.1|DBIA
OG0000091	LOC6612658|XP_032576233.1|DSEC	LOC108026296|XP_016952657.1|DBIA
OG0000091	LOC6612181|XP_032580799.1|DSEC	LOC108034140|XP_016964423.1|DBIA
OG0000091	LOC6613760|XP_032578418.1|DSEC	LOC108024396|XP_016949800.1|DBIA
OG0000091	LOC116801651|XP_032578417.1|DSEC	LOC108025529|XP_016951546.1|DBIA
OG0000092	LOC6619698|XP_032579430.1|DSEC	LOC108026462|XP_016952892.1|DBIA
OG0000092	LOC6619700|XP_002043915.1|DSEC	LOC108026448|XP_016952876.1|DBIA
OG0000092	LOC6616968|XP_002041296.1|DSEC	LOC108026029|XP_016952209.1|DBIA
OG0000092	LOC6619699|XP_002043914.1|DSEC	LOC108026468|XP_016952900.1|DBIA
OG0000093	LOC6611634|XP_002036170.1|DSEC	LOC108036087|XP_016967526.1|DBIA
OG0000093	LOC116802189|XP_032581620.1|DSEC	LOC108024087|XP_016949351.1|DBIA
OG0000093	LOC116800366|XP_032570747.1|DSEC	LOC108022062|XP_016946396.1|DBIA
OG0000093	LOC6619757|XP_002043971.1|DSEC	LOC108023730|XP_016948856.1|DBIA
OG0000094	LOC6605148|XP_002029989.1|DSEC	LOC108034459|XP_016964832.1|DBIA
OG0000094	LOC6614059|XP_002038513.1|DSEC	LOC108027023|XP_016953706.1|DBIA
OG0000096	LOC6614658|XP_002039085.1|DSEC	LOC108034354|XP_016964729.1|DBIA
OG0000096	LOC6611394|XP_002035938.1|DSEC	LOC108032607|XP_016962024.1|DBIA
OG0000096	LOC6606981|XP_032576845.1|DSEC	LOC108024684|XP_016950250.1|DBIA
OG0000096	LOC6614724|XP_032569761.1|DSEC	LOC108032371|XP_016961681.1|DBIA
OG0000097	LOC116801105|XP_032574645.1|DSEC	LOC108028124|XP_016955263.1|DBIA
OG0000097	LOC116801043|XP_032574304.1|DSEC	LOC108027975|XP_016955089.1|DBIA
OG0000097	LOC6618280|XP_002042554.1|DSEC	LOC108028121|XP_016955258.1|DBIA
OG0000098	LOC6606676|XP_002031476.1|DSEC, LOC6621482|XP_032577186.1|DSEC	LOC108027233|XP_016954056.1|DBIA
OG0000099	LOC6616102|XP_002040467.1|DSEC	LOC108023646|XP_016948752.1|DBIA
OG0000099	LOC6616103|XP_002040468.1|DSEC	LOC108023446|XP_016948427.1|DBIA
OG0000099	LOC6616099|XP_032580297.1|DSEC	LOC108023711|XP_016948830.1|DBIA
OG0000100	LOC116800385|XP_032570900.1|DSEC	LOC108036385|XP_016967979.1|DBIA
OG0000100	LOC6616973|XP_002041301.1|DSEC	LOC108026088|XP_016952275.1|DBIA
OG0000100	LOC6606416|XP_002031220.1|DSEC	LOC108031432|XP_016960333.1|DBIA
OG0000100	LOC6606417|XP_002031221.2|DSEC	LOC108031433|XP_016960334.1|DBIA
OG0000100	LOC6606418|XP_002031222.1|DSEC	LOC108031252|XP_016959980.1|DBIA
OG0000100	LOC6607283|XP_002032062.1|DSEC	LOC108032000|XP_016961285.1|DBIA
OG0000101	LOC6619343|XP_032573862.1|DSEC	LOC108035923|XP_016967190.1|DBIA
OG0000102	LOC6609708|XP_032571910.1|DSEC	LOC108022873|XP_016947552.1|DBIA
OG0000102	LOC6608277|XP_002033021.1|DSEC	LOC108036452|XP_016968100.1|DBIA
OG0000102	LOC6615642|XP_032570858.1|DSEC	LOC108026512|XP_016952947.1|DBIA
OG0000103	LOC6604961|XP_002029804.1|DSEC	LOC108028249|XP_016955425.1|DBIA
OG0000103	LOC6606121|XP_002030929.1|DSEC	LOC108028438|XP_016955757.1|DBIA
OG0000103	LOC116801298|XP_032575929.1|DSEC	LOC108028436|XP_016955755.1|DBIA
OG0000103	LOC6608599|XP_002033333.1|DSEC	LOC108022796|XP_016947418.1|DBIA
OG0000104	LOC6605945|XP_002030757.2|DSEC	LOC108035283|XP_016966339.1|DBIA
OG0000104	LOC6611808|XP_002036330.1|DSEC	LOC108032687|XP_016962152.1|DBIA
OG0000104	LOC6605951|XP_002030763.2|DSEC	LOC108034535|XP_016964949.1|DBIA
OG0000104	LOC6605950|XP_002030762.1|DSEC	LOC108034533|XP_016964948.1|DBIA
OG0000105	LOC6619284|XP_032579009.1|DSEC	LOC108031043|XP_016959733.1|DBIA
OG0000105	LOC6605055|XP_002029896.2|DSEC	LOC108033270|XP_016963024.1|DBIA, LOC108029331|XP_016957015.1|DBIA
OG0000105	LOC6607252|XP_002032031.1|DSEC	LOC108031026|XP_016959715.1|DBIA
OG0000105	LOC6607258|XP_002032037.1|DSEC	LOC108031245|XP_016959970.1|DBIA
OG0000105	LOC6607259|XP_002032038.1|DSEC	LOC108031263|XP_016959991.1|DBIA
OG0000106	LOC6615391|XP_002039773.1|DSEC	LOC108026644|XP_016953156.1|DBIA
OG0000106	LOC6606229|XP_032578662.1|DSEC	LOC108025976|XP_016952157.1|DBIA
OG0000106	LOC6611308|XP_002035855.1|DSEC	LOC108028928|XP_016956436.1|DBIA
OG0000106	LOC6609321|XP_002034010.2|DSEC	LOC108029887|XP_016957867.1|DBIA
OG0000107	LOC6615659|XP_002040030.1|DSEC	LOC108022138|XP_016946469.1|DBIA
OG0000107	LOC116800201|XP_032569810.1|DSEC	LOC108033551|XP_016963385.1|DBIA, LOC108033276|XP_016963031.1|DBIA, LOC108032344|XP_016961643.1|DBIA, LOC108033603|XP_016963445.1|DBIA
OG0000107	LOC6614463|XP_002038896.1|DSEC	LOC108033277|XP_016963032.1|DBIA
OG0000107	LOC6614462|XP_032583400.1|DSEC	LOC108033599|XP_016963440.1|DBIA
OG0000107	LOC6615660|XP_002040031.1|DSEC	LOC108022432|XP_016946806.1|DBIA
OG0000108	LOC116801453|XP_032577030.1|DSEC	LOC108031983|XP_016961270.1|DBIA
OG0000109	LOC6612035|XP_002036552.2|DSEC	LOC108033292|XP_016963047.1|DBIA
OG0000109	LOC6612033|XP_032579423.1|DSEC, LOC6612032|XP_032583488.1|DSEC	LOC108034197|XP_016964514.1|DBIA
OG0000109	LOC6612023|XP_002036540.1|DSEC	LOC108033291|XP_016963046.1|DBIA
OG0000109	LOC6612022|XP_002036539.1|DSEC	LOC108034262|XP_016964608.1|DBIA
OG0000110	LOC6620844|XP_032573645.1|DSEC	LOC108028807|XP_016956281.1|DBIA
OG0000110	LOC6611144|XP_002035701.2|DSEC	LOC108028040|XP_016955167.1|DBIA
OG0000110	LOC6611145|XP_002035702.1|DSEC	LOC108028752|XP_016956212.1|DBIA
OG0000111	LOC6609987|XP_002034623.1|DSEC	LOC108026543|XP_016952982.1|DBIA
OG0000111	LOC6620816|XP_002045014.1|DSEC	LOC108026931|XP_016953634.1|DBIA
OG0000112	LOC6615207|XP_002039617.1|DSEC	LOC108027552|XP_016954506.1|DBIA
OG0000112	LOC6617976|XP_002042284.1|DSEC	LOC108023986|XP_016949205.1|DBIA
OG0000112	LOC6615171|XP_002039587.1|DSEC	LOC108027490|XP_016954423.1|DBIA
OG0000112	LOC6615170|XP_002039586.1|DSEC	LOC108027493|XP_016954426.1|DBIA
OG0000113	LOC6611439|XP_002035982.2|DSEC	LOC108033114|XP_016962807.1|DBIA, LOC108023899|XP_016949074.1|DBIA, LOC108034036|XP_016964270.1|DBIA
OG0000113	LOC6614036|XP_002038490.1|DSEC	LOC108027444|XP_016954385.1|DBIA
OG0000113	LOC6614519|XP_002038950.2|DSEC	LOC108033272|XP_016963026.1|DBIA
OG0000114	LOC116803554|XP_032583235.1|DSEC	LOC108033614|XP_016963466.1|DBIA
OG0000114	LOC116803551|XP_032583232.1|DSEC	LOC108033611|XP_016963463.1|DBIA
OG0000114	LOC6617668|XP_032583231.1|DSEC	LOC108033613|XP_016963465.1|DBIA
OG0000114	LOC116803552|XP_032583233.1|DSEC	LOC108033612|XP_016963464.1|DBIA
OG0000116	LOC6619705|XP_032579540.1|DSEC	LOC108026375|XP_016952785.1|DBIA
OG0000116	LOC6619710|XP_032579538.1|DSEC	LOC108026461|XP_016952890.1|DBIA
OG0000116	LOC6619706|XP_032579539.1|DSEC	LOC108026374|XP_016952784.1|DBIA
OG0000116	LOC6619707|XP_002043922.1|DSEC	LOC108026373|XP_016952783.1|DBIA
OG0000117	LOC6611215|XP_002035771.1|DSEC	LOC108032547|XP_016961914.1|DBIA
OG0000117	LOC6611214|XP_002035770.2|DSEC	LOC108032549|XP_016961915.1|DBIA
OG0000117	LOC6611213|XP_002035769.1|DSEC	LOC108032550|XP_016961916.1|DBIA
OG0000117	LOC6611212|XP_002035768.1|DSEC	LOC108032552|XP_016961919.1|DBIA
OG0000118	LOC6613457|XP_002037929.1|DSEC	LOC108029064|XP_016956623.1|DBIA
OG0000118	LOC6611235|XP_002035791.1|DSEC	LOC108032392|XP_016961702.1|DBIA, LOC108034188|XP_016964499.1|DBIA
OG0000119	LOC6607002|XP_002031791.1|DSEC	LOC108031872|XP_016961119.1|DBIA, LOC108026922|XP_016953622.1|DBIA
OG0000119	LOC6621198|XP_002045377.1|DSEC	LOC108031272|XP_016960002.1|DBIA
OG0000119	LOC6607001|XP_002031790.1|DSEC	LOC108031192|XP_016959902.1|DBIA
OG0000120	LOC6608695|XP_032572430.1|DSEC	LOC108030087|XP_016958214.1|DBIA
