Orthogroup	DSEC.longest_only	DPSE.longest_only
OG0000048	LOC6605929|XP_002030742.1|DSEC, LOC6605928|XP_002030741.1|DSEC	LOC6900020|XP_002135385.1|DPSE, LOC6900019|XP_002135384.1|DPSE
OG0000048	LOC6605923|XP_002030736.1|DSEC	LOC4812161|XP_001352552.3|DPSE
OG0000048	LOC6605926|XP_002030739.1|DSEC	LOC4812224|XP_033238777.1|DPSE
OG0000049	LOC6616787|XP_002041124.1|DSEC	LOC4800760|XP_001357975.3|DPSE
OG0000049	LOC6616784|XP_002041121.1|DSEC	LOC4800765|XP_001357980.2|DPSE
OG0000049	LOC6616788|XP_002041125.1|DSEC	LOC4800759|XP_001357974.3|DPSE
OG0000049	LOC6616790|XP_032578183.1|DSEC	LOC4800761|XP_001357976.3|DPSE
OG0000049	LOC6616789|XP_002041126.1|DSEC	LOC4800766|XP_001357981.4|DPSE
OG0000049	LOC6616783|XP_002041120.1|DSEC	LOC4800764|XP_001357979.3|DPSE
OG0000050	LOC6608707|XP_002033431.1|DSEC	LOC4805406|XP_001361811.3|DPSE
OG0000050	LOC6616568|XP_002040927.1|DSEC	LOC6899906|XP_002135274.3|DPSE
OG0000050	LOC6616571|XP_032575631.1|DSEC	LOC6899912|XP_033237397.1|DPSE
OG0000050	LOC6616570|XP_002040929.1|DSEC	LOC6899911|XP_002135279.1|DPSE
OG0000050	LOC116800887|XP_032573137.1|DSEC	LOC6899908|XP_033237399.1|DPSE, LOC6899907|XP_033237400.1|DPSE
OG0000050	LOC6616572|XP_002040931.1|DSEC	LOC6899913|XP_002135281.2|DPSE
OG0000050	LOC6616569|XP_032573136.1|DSEC	LOC6899909|XP_033237398.1|DPSE
OG0000051	LOC6607242|XP_032578378.1|DSEC	LOC4802029|XP_001359029.3|DPSE
OG0000051	LOC6606627|XP_002031428.1|DSEC	LOC6896948|XP_002137133.2|DPSE, LOC4800870|XP_001358067.3|DPSE
OG0000051	LOC6606391|XP_002031196.1|DSEC, LOC6606710|XP_002031509.1|DSEC, LOC6606709|XP_002031508.1|DSEC	LOC6897665|XP_002137803.2|DPSE, LOC6897664|XP_033232373.1|DPSE
OG0000052	LOC6607024|XP_002031813.1|DSEC, LOC6607642|XP_002032407.1|DSEC	LOC4801488|XP_001358571.4|DPSE
OG0000052	LOC6607025|XP_002031814.1|DSEC, LOC6607026|XP_002031815.1|DSEC, LOC6607022|XP_002031811.2|DSEC, LOC6607023|XP_002031812.1|DSEC	LOC4801489|XP_001358572.4|DPSE
OG0000052	LOC6609846|XP_002034498.1|DSEC	LOC4803747|XP_001360412.1|DPSE
OG0000052	LOC6609845|XP_002034497.1|DSEC	LOC4803748|XP_001360413.3|DPSE
OG0000053	LOC6608189|XP_002032934.2|DSEC	LOC4803611|XP_001360303.3|DPSE
OG0000053	LOC6608187|XP_002032932.1|DSEC	LOC6898153|XP_002138231.3|DPSE
OG0000053	LOC6608186|XP_002032931.2|DSEC	LOC4803609|XP_001360302.2|DPSE
OG0000053	LOC6608184|XP_002032929.1|DSEC	LOC6898152|XP_002138230.3|DPSE
OG0000053	LOC6608180|XP_002032925.1|DSEC	LOC6898150|XP_002138228.2|DPSE
OG0000054	LOC6606233|XP_002031041.1|DSEC	LOC117183732|XP_033234597.1|DPSE, LOC6898005|XP_002138098.2|DPSE, LOC4803309|XP_001360071.1|DPSE
OG0000054	LOC6606232|XP_002031040.1|DSEC	LOC4803310|XP_001360074.4|DPSE
OG0000054	LOC6606230|XP_002031038.1|DSEC	LOC5384075|XP_033232371.1|DPSE
OG0000054	LOC6606231|XP_032576779.1|DSEC	LOC6898345|XP_002138398.2|DPSE, LOC5384076|XP_001360072.2|DPSE
OG0000055	LOC6612847|XP_002037341.1|DSEC	LOC6896733|XP_002136944.1|DPSE, LOC6896732|XP_002136943.1|DPSE, LOC6896731|XP_002136942.1|DPSE
OG0000055	LOC6612845|XP_002037339.1|DSEC	LOC6896734|XP_002136946.1|DPSE
OG0000056	LOC6607531|XP_002032300.1|DSEC	LOC4800581|XP_015038723.2|DPSE
OG0000056	LOC6607532|XP_002032301.1|DSEC	LOC6896822|XP_002137025.2|DPSE
OG0000056	LOC6607533|XP_002032302.1|DSEC, LOC6607534|XP_002032303.1|DSEC	LOC4800580|XP_001357831.3|DPSE
OG0000056	LOC6606941|XP_002031735.1|DSEC	LOC6897000|XP_002137186.2|DPSE
OG0000056	LOC6606940|XP_002031734.1|DSEC	LOC6896999|XP_002137185.2|DPSE
OG0000058	LOC6614763|XP_002039182.2|DSEC	LOC6902422|XP_002133356.2|DPSE, LOC6898067|XP_002138152.1|DPSE
OG0000058	LOC6613603|XP_002038073.1|DSEC	LOC4816156|XP_001355873.3|DPSE
OG0000058	LOC6612350|XP_002036859.1|DSEC	LOC4816089|XP_001355320.2|DPSE
OG0000059	LOC6617066|XP_002041394.1|DSEC	LOC6897147|XP_002137327.1|DPSE
OG0000059	LOC6617063|XP_002041391.1|DSEC	LOC6897146|XP_033232929.1|DPSE
OG0000059	LOC6617065|XP_002041393.1|DSEC	LOC4801319|XP_001358434.2|DPSE
OG0000060	LOC6618583|XP_002042842.1|DSEC	LOC4816062|XP_001355381.1|DPSE
OG0000060	LOC6614500|XP_002038933.1|DSEC	LOC4817672|XP_001357060.2|DPSE
OG0000060	LOC6613944|XP_032578849.1|DSEC	LOC6897604|XP_002137749.3|DPSE
OG0000060	LOC6612941|XP_032579191.1|DSEC	LOC4800333|XP_033234022.1|DPSE
OG0000060	LOC6618552|XP_002042809.1|DSEC	LOC4815703|XP_001355362.3|DPSE
OG0000061	LOC6611375|XP_002035920.1|DSEC	LOC4816506|XP_001356011.2|DPSE
OG0000061	LOC6611382|XP_002035927.1|DSEC	LOC4816666|XP_001356006.2|DPSE
OG0000061	LOC6611377|XP_032583318.1|DSEC	LOC4816280|XP_001356010.3|DPSE
OG0000061	LOC6611378|XP_002035923.2|DSEC	LOC4816542|XP_001356009.2|DPSE
OG0000062	LOC6619830|XP_032581369.1|DSEC	LOC4814796|XP_001355129.2|DPSE
OG0000062	LOC6614677|XP_002039104.1|DSEC	LOC4816599|XP_001356269.1|DPSE
OG0000062	LOC116803533|XP_032583118.1|DSEC	LOC26533356|XP_015035231.2|DPSE
OG0000062	LOC116801522|XP_032577635.1|DSEC	LOC117183207|XP_033237045.1|DPSE
OG0000063	LOC6616903|XP_002041237.1|DSEC, LOC6616904|XP_032577925.1|DSEC	LOC6897651|XP_002137792.2|DPSE
OG0000063	LOC6616902|XP_002041236.1|DSEC	LOC4802566|XP_001359461.3|DPSE
OG0000063	LOC116800923|XP_032573468.1|DSEC	LOC6900640|XP_002135013.2|DPSE
OG0000063	LOC6605135|XP_002029976.1|DSEC	LOC4813121|XP_001353706.2|DPSE
OG0000063	LOC6605136|XP_002029977.1|DSEC, LOC6605137|XP_032573466.1|DSEC	LOC6900641|XP_002135014.2|DPSE
OG0000065	LOC6620871|XP_032577187.1|DSEC	LOC6896923|XP_002137108.2|DPSE
OG0000065	LOC6611715|XP_032583141.1|DSEC, LOC116801475|XP_032577197.1|DSEC, LOC6606677|XP_032577192.1|DSEC	LOC26533777|XP_015038968.2|DPSE, LOC6898828|XP_033234521.1|DPSE
OG0000065	LOC6616851|XP_002041187.2|DSEC	LOC4800791|XP_001358004.3|DPSE
OG0000065	LOC6616853|XP_002041189.1|DSEC	LOC4800793|XP_001358005.3|DPSE
OG0000065	LOC6616852|XP_002041188.1|DSEC	LOC6896918|XP_002137102.2|DPSE
OG0000066	LOC6618629|XP_002042888.1|DSEC	LOC4814734|XP_001354838.2|DPSE
OG0000066	LOC6614127|XP_002038580.2|DSEC	LOC6897545|XP_002137691.2|DPSE
OG0000066	LOC6618754|XP_002043012.2|DSEC	LOC4801086|XP_001358244.4|DPSE
OG0000066	LOC6619319|XP_002043536.1|DSEC	LOC6903735|XP_002136740.2|DPSE
OG0000066	LOC6606217|XP_002031025.1|DSEC	LOC4803318|XP_001360081.2|DPSE
OG0000066	LOC6617577|XP_002041890.1|DSEC	LOC26533930|XP_015041746.1|DPSE
OG0000066	LOC6615669|XP_002040040.1|DSEC	LOC6902765|XP_033236203.1|DPSE
OG0000067	LOC6620079|XP_002044291.1|DSEC	LOC4801537|XP_001358611.3|DPSE
OG0000067	LOC6610892|XP_002035455.1|DSEC	LOC4813294|XP_001353742.3|DPSE
OG0000067	LOC6608367|XP_002033103.1|DSEC	LOC4805303|XP_001361725.2|DPSE
OG0000067	LOC6610891|XP_002035454.1|DSEC	LOC4813729|XP_001353743.2|DPSE
OG0000067	LOC6616446|XP_002040807.1|DSEC	LOC6901001|XP_033238396.1|DPSE
OG0000068	LOC6606120|XP_032575928.1|DSEC	LOC6900642|XP_002135015.3|DPSE
OG0000068	LOC6620399|XP_032576530.1|DSEC, LOC6606128|XP_032573930.1|DSEC, LOC6610046|XP_002034662.2|DSEC	LOC6896795|XP_033241765.1|DPSE, LOC26532323|XP_033236250.1|DPSE, LOC6902365|XP_002133311.2|DPSE
OG0000068	LOC6615215|XP_032581888.1|DSEC	LOC4815620|XP_015041394.2|DPSE
OG0000069	LOC6618939|XP_002043184.2|DSEC	LOC4804621|XP_033234564.1|DPSE
OG0000070	LOC6613612|XP_002038082.1|DSEC	LOC4816245|XP_001355864.2|DPSE
OG0000070	LOC6615903|XP_002040271.1|DSEC	LOC4815848|XP_001355583.2|DPSE
OG0000070	LOC6613611|XP_002038081.1|DSEC	LOC4816246|XP_001355865.2|DPSE
OG0000070	LOC6614825|XP_002039244.1|DSEC	LOC6902417|XP_002133351.2|DPSE
OG0000071	LOC6605331|XP_002030168.2|DSEC	LOC6900130|XP_033241129.1|DPSE
OG0000071	LOC6605584|XP_032575054.1|DSEC	LOC4811953|XP_001352897.3|DPSE
OG0000071	LOC6605583|XP_002030402.2|DSEC	LOC6900213|XP_033239373.1|DPSE
OG0000071	LOC6605585|XP_002030404.1|DSEC	LOC6900212|XP_002135544.1|DPSE
OG0000072	LOC6609446|XP_002034131.1|DSEC	LOC4803792|XP_001360452.3|DPSE
OG0000072	LOC6609453|XP_002034138.1|DSEC	LOC4803788|XP_001360450.3|DPSE
OG0000072	LOC6609448|XP_032571731.1|DSEC	LOC6898245|XP_002138311.1|DPSE
OG0000073	LOC6609744|XP_002034398.2|DSEC	LOC4804155|XP_001360761.3|DPSE
OG0000073	LOC6616009|XP_032581764.1|DSEC	LOC6902077|XP_033240712.1|DPSE
OG0000073	LOC6614351|XP_032576696.1|DSEC	LOC13036455|XP_003736334.2|DPSE
OG0000074	LOC6610960|XP_002035517.1|DSEC	LOC4813467|XP_001353839.3|DPSE
OG0000074	LOC6606103|XP_002030912.1|DSEC	LOC4813167|XP_001353329.2|DPSE
OG0000075	LOC6605016|XP_002029859.2|DSEC	LOC4814181|XP_001354308.4|DPSE
OG0000075	LOC6605018|XP_002029861.1|DSEC	LOC6904089|XP_002136430.3|DPSE, LOC4814158|XP_001354304.1|DPSE, LOC117184969|XP_033240174.1|DPSE
OG0000075	LOC6605017|XP_002029860.1|DSEC	LOC117184970|XP_033240175.1|DPSE, LOC4814180|XP_001354307.2|DPSE
OG0000075	LOC6605015|XP_002029858.1|DSEC	LOC4814183|XP_001354309.1|DPSE
OG0000076	LOC6610804|XP_032574471.1|DSEC	LOC6900056|XP_033238646.1|DPSE
OG0000076	LOC6606736|XP_032578748.1|DSEC, LOC6606734|XP_032578866.1|DSEC	LOC6897658|XP_002137797.2|DPSE, LOC6897657|XP_015037929.2|DPSE
OG0000076	LOC6614957|XP_002039374.1|DSEC	LOC6901614|XP_002134284.3|DPSE
OG0000076	LOC6614944|XP_032581504.1|DSEC, LOC6614958|XP_032581514.1|DSEC	LOC4815315|XP_001355000.2|DPSE
OG0000077	LOC6609946|XP_002034592.1|DSEC	LOC6903891|XP_002136626.1|DPSE
OG0000077	LOC6607116|XP_002031904.1|DSEC	LOC4800596|XP_001357842.1|DPSE
OG0000077	LOC6618789|XP_002043039.2|DSEC	LOC4805619|XP_001361993.1|DPSE
OG0000077	LOC6618743|XP_032576637.1|DSEC	LOC6897044|XP_003736391.1|DPSE
OG0000078	LOC6609985|XP_032572329.1|DSEC	LOC4804955|XP_001361435.3|DPSE
OG0000078	LOC6616471|XP_032574945.1|DSEC	LOC6903186|XP_002132885.3|DPSE, LOC6897646|XP_002137789.2|DPSE, LOC117184537|XP_033238582.1|DPSE
OG0000078	LOC6614250|XP_032578587.1|DSEC	LOC4802953|XP_001359766.2|DPSE
OG0000078	LOC6615175|XP_002039591.1|DSEC	LOC4814621|XP_001355050.3|DPSE
OG0000078	LOC6618086|XP_002042384.1|DSEC	LOC4815368|XP_001354621.3|DPSE
OG0000079	LOC116801784|XP_032579181.1|DSEC, LOC6613269|XP_032579200.1|DSEC	LOC117183178|XP_033235181.1|DPSE
OG0000079	LOC6613270|XP_032579159.1|DSEC	LOC6902965|XP_002132691.2|DPSE
OG0000079	LOC6613271|XP_002037748.1|DSEC	LOC4817314|XP_001356685.1|DPSE
OG0000079	LOC116801778|XP_032579140.1|DSEC	LOC26534171|XP_015036113.2|DPSE
OG0000080	LOC6609553|XP_032570859.1|DSEC	LOC6898668|XP_002138673.2|DPSE, LOC6898669|XP_033233645.1|DPSE
OG0000080	LOC6609476|XP_002034161.1|DSEC	LOC4805687|XP_001362046.3|DPSE
OG0000081	LOC6610291|XP_002034886.1|DSEC	LOC4811957|XP_001352460.4|DPSE
OG0000082	LOC6615566|XP_002039940.2|DSEC	LOC4803829|XP_001360483.2|DPSE
OG0000082	LOC6606452|XP_002031255.1|DSEC	LOC4801644|XP_001358698.2|DPSE
OG0000083	LOC116800215|XP_032569927.1|DSEC	LOC6899312|XP_033235907.1|DPSE
OG0000083	LOC6611746|XP_002036269.1|DSEC, LOC6611745|XP_032583492.1|DSEC	LOC117183164|XP_015036952.2|DPSE, LOC6902369|XP_002133315.2|DPSE
OG0000083	LOC6611743|XP_032583597.1|DSEC	LOC6902371|XP_002133317.3|DPSE
OG0000083	LOC6611744|XP_032583168.1|DSEC	LOC6902370|XP_002133316.2|DPSE
OG0000083	LOC6612009|XP_032569925.1|DSEC	LOC26532411|XP_033235904.1|DPSE
OG0000084	LOC6609841|XP_002034493.1|DSEC	LOC4803751|XP_001360416.2|DPSE
OG0000084	LOC6609358|XP_002034047.1|DSEC	LOC4805472|XP_001361867.2|DPSE
OG0000085	LOC6608030|XP_032572867.1|DSEC	LOC4804897|XP_015040262.2|DPSE
OG0000085	LOC6608034|XP_002032782.1|DSEC	LOC4804123|XP_001360733.2|DPSE
OG0000085	LOC6608029|XP_032572862.1|DSEC	LOC4804898|XP_001361384.3|DPSE
OG0000086	LOC6609922|XP_002034572.1|DSEC	LOC4804253|XP_001360840.1|DPSE
OG0000087	LOC6611885|XP_002036403.2|DSEC	LOC4816786|XP_001356332.1|DPSE
OG0000087	LOC6611274|XP_002035829.1|DSEC	LOC4817851|XP_001357379.2|DPSE
OG0000087	LOC6611909|XP_002036426.1|DSEC	LOC6902768|XP_002132512.2|DPSE
OG0000088	LOC6607857|XP_032572237.1|DSEC	LOC4805581|XP_001361962.1|DPSE
OG0000088	LOC6612055|XP_002036572.1|DSEC	LOC6903460|XP_002132339.1|DPSE
OG0000088	LOC6605272|XP_002030110.1|DSEC	LOC6897738|XP_015038003.2|DPSE
OG0000088	LOC6609520|XP_002034204.1|DSEC	LOC117183165|XP_033233988.1|DPSE, LOC4804185|XP_001360788.3|DPSE
OG0000088	LOC6605273|XP_002030111.1|DSEC	LOC6897737|XP_002137843.1|DPSE
OG0000089	LOC6614195|XP_002038642.1|DSEC, LOC6614269|XP_002038709.1|DSEC	LOC4802911|XP_001359737.1|DPSE
OG0000089	LOC6605081|XP_002029922.1|DSEC	LOC4812687|XP_001353070.2|DPSE
OG0000090	LOC6608382|XP_002033118.1|DSEC	LOC4805122|XP_001361578.1|DPSE
OG0000090	LOC6608386|XP_032571023.1|DSEC	LOC4805121|XP_015040451.2|DPSE
OG0000090	LOC6610773|XP_002035339.1|DSEC	LOC6900041|XP_002135405.1|DPSE
OG0000090	LOC6610282|XP_032573795.1|DSEC	LOC6899944|XP_002135312.2|DPSE
OG0000091	LOC6612658|XP_032576233.1|DSEC	LOC4801161|XP_015037056.1|DPSE
OG0000091	LOC6612181|XP_032580799.1|DSEC	LOC4816825|XP_001356505.3|DPSE
OG0000091	LOC6613760|XP_032578418.1|DSEC	LOC4801449|XP_033232375.1|DPSE
OG0000091	LOC116801651|XP_032578417.1|DSEC	LOC4801443|XP_001358537.1|DPSE
OG0000092	LOC6619698|XP_032579430.1|DSEC	LOC4802360|XP_001359289.2|DPSE
OG0000092	LOC6619700|XP_002043915.1|DSEC	LOC4802357|XP_001359285.1|DPSE
OG0000092	LOC6616968|XP_002041296.1|DSEC	LOC4802658|XP_001359535.3|DPSE
OG0000092	LOC6619699|XP_002043914.1|DSEC	LOC4802361|XP_001359290.2|DPSE
OG0000093	LOC6611634|XP_002036170.1|DSEC	LOC4817063|XP_015036040.1|DPSE
OG0000093	LOC116802189|XP_032581620.1|DSEC, LOC116800366|XP_032570747.1|DSEC, LOC116800368|XP_032570749.1|DSEC	LOC4804675|XP_001361198.4|DPSE
OG0000093	LOC6613360|XP_032569736.1|DSEC	LOC6899211|XP_002136312.2|DPSE
OG0000093	LOC6619757|XP_002043971.1|DSEC	LOC4814997|XP_001354996.4|DPSE
OG0000094	LOC6605148|XP_002029989.1|DSEC	LOC4813472|XP_015043125.2|DPSE
OG0000094	LOC6614059|XP_002038513.1|DSEC	LOC4801917|XP_001358935.4|DPSE
OG0000096	LOC6614658|XP_002039085.1|DSEC	LOC6897403|XP_002137555.3|DPSE
OG0000096	LOC6611394|XP_002035938.1|DSEC	LOC6897404|XP_015037507.2|DPSE
OG0000096	LOC6606981|XP_032576845.1|DSEC	LOC6897015|XP_002137200.2|DPSE
OG0000096	LOC6614724|XP_032569761.1|DSEC	LOC4816202|XP_001355846.3|DPSE
OG0000097	LOC116801105|XP_032574645.1|DSEC, LOC116801043|XP_032574304.1|DSEC, LOC116801229|XP_032575338.1|DSEC, LOC6618280|XP_002042554.1|DSEC	LOC26533006|XP_033237387.1|DPSE
OG0000098	LOC6606676|XP_002031476.1|DSEC, LOC6621482|XP_032577186.1|DSEC	LOC4800823|XP_001358028.1|DPSE
OG0000099	LOC6616102|XP_002040467.1|DSEC	LOC4815949|XP_001355223.2|DPSE
OG0000099	LOC6616103|XP_002040468.1|DSEC	LOC6901833|XP_002133371.2|DPSE
OG0000099	LOC6616099|XP_032580297.1|DSEC	LOC6901374|XP_015041636.2|DPSE
OG0000100	LOC116800385|XP_032570900.1|DSEC	LOC26533905|XP_015035090.2|DPSE
OG0000100	LOC6606416|XP_002031220.1|DSEC	LOC4801809|XP_001358843.4|DPSE, LOC4801613|XP_001358676.4|DPSE
OG0000101	LOC6619343|XP_032573862.1|DSEC	LOC6900247|XP_015044019.2|DPSE
OG0000101	LOC6618409|XP_032573873.1|DSEC	LOC26533784|XP_015044023.2|DPSE
OG0000102	LOC6609708|XP_032571910.1|DSEC	LOC4804100|XP_001360716.3|DPSE
OG0000102	LOC6608277|XP_002033021.1|DSEC	LOC4804567|XP_001361108.2|DPSE
OG0000103	LOC6604961|XP_002029804.1|DSEC	LOC4812871|XP_001353722.3|DPSE
OG0000103	LOC6606121|XP_002030929.1|DSEC	LOC4813106|XP_001353445.4|DPSE
OG0000103	LOC116801298|XP_032575929.1|DSEC	LOC4813251|XP_033237392.1|DPSE
OG0000103	LOC6608599|XP_002033333.1|DSEC	LOC4805641|XP_001362010.2|DPSE
OG0000104	LOC6605945|XP_002030757.2|DSEC	LOC4811865|XP_001352567.2|DPSE
OG0000104	LOC6611808|XP_002036330.1|DSEC	LOC4817994|XP_001357248.2|DPSE
OG0000104	LOC6605951|XP_002030763.2|DSEC, LOC6605950|XP_002030762.1|DSEC	LOC4812453|XP_001352571.2|DPSE
OG0000105	LOC6619284|XP_032579009.1|DSEC, LOC6605055|XP_002029896.2|DSEC	LOC6897188|XP_033241709.1|DPSE
OG0000105	LOC6607252|XP_002032031.1|DSEC	LOC4802641|XP_001359524.3|DPSE
OG0000105	LOC6607258|XP_002032037.1|DSEC	LOC117185148|XP_033241100.1|DPSE
OG0000105	LOC6607259|XP_002032038.1|DSEC	LOC4802639|XP_033241098.1|DPSE
OG0000106	LOC6615391|XP_002039773.1|DSEC	LOC6898861|XP_002138833.3|DPSE
OG0000106	LOC6606229|XP_032578662.1|DSEC, LOC6611338|XP_032570992.1|DSEC, LOC6606228|XP_002031036.1|DSEC, LOC6606227|XP_032577751.1|DSEC, LOC6611309|XP_002035856.1|DSEC, LOC6611307|XP_032583274.1|DSEC, LOC6611308|XP_002035855.1|DSEC, LOC6609321|XP_002034010.2|DSEC, LOC116800355|XP_032570623.1|DSEC	LOC4805729|XP_001362082.3|DPSE
OG0000107	LOC6615659|XP_002040030.1|DSEC	LOC4803727|XP_001360399.3|DPSE
OG0000107	LOC116800201|XP_032569810.1|DSEC, LOC6614463|XP_002038896.1|DSEC, LOC6614462|XP_032583400.1|DSEC	LOC4816269|XP_001355878.2|DPSE
OG0000107	LOC6615660|XP_002040031.1|DSEC	LOC4803728|XP_001360400.3|DPSE
OG0000109	LOC6612035|XP_002036552.2|DSEC, LOC6612033|XP_032579423.1|DSEC, LOC6612032|XP_032583488.1|DSEC	LOC26534034|XP_015035900.1|DPSE, LOC6902874|XP_002132608.3|DPSE
OG0000109	LOC6612022|XP_002036539.1|DSEC	LOC4816673|XP_001356046.3|DPSE
OG0000110	LOC6620844|XP_032573645.1|DSEC	LOC4813564|XP_001353238.4|DPSE
OG0000110	LOC6611144|XP_002035701.2|DSEC	LOC4813596|XP_001353239.2|DPSE
OG0000110	LOC6611145|XP_002035702.1|DSEC	LOC4813344|XP_001353235.2|DPSE
OG0000111	LOC6609987|XP_002034623.1|DSEC	LOC4804957|XP_001361436.2|DPSE
OG0000111	LOC6620815|XP_032571778.1|DSEC	LOC4804962|XP_001361439.2|DPSE
OG0000111	LOC6620816|XP_002045014.1|DSEC	LOC4804960|XP_001361438.4|DPSE
OG0000112	LOC6615207|XP_002039617.1|DSEC, LOC6617976|XP_002042284.1|DSEC	LOC4816070|XP_001355599.3|DPSE
OG0000112	LOC6615171|XP_002039587.1|DSEC, LOC6615170|XP_002039586.1|DSEC	LOC4814555|XP_001355049.4|DPSE
OG0000113	LOC6614036|XP_002038490.1|DSEC	LOC4801479|XP_001358564.4|DPSE
OG0000114	LOC116803555|XP_032583237.1|DSEC, LOC116803553|XP_032583234.1|DSEC, LOC116803554|XP_032583235.1|DSEC	LOC4817555|XP_001356962.1|DPSE
OG0000114	LOC116803551|XP_032583232.1|DSEC	LOC4817556|XP_001356963.1|DPSE
OG0000114	LOC6617668|XP_032583231.1|DSEC	LOC4817557|XP_001356964.1|DPSE
OG0000116	LOC6619705|XP_032579540.1|DSEC	LOC4802359|XP_001359288.2|DPSE
OG0000116	LOC6619710|XP_032579538.1|DSEC	LOC6897573|XP_033241883.1|DPSE
OG0000116	LOC6619706|XP_032579539.1|DSEC	LOC4802358|XP_001359287.3|DPSE
OG0000116	LOC6619707|XP_002043922.1|DSEC	LOC4802356|XP_001359286.3|DPSE
OG0000117	LOC6611215|XP_002035771.1|DSEC	LOC4816702|XP_001356233.1|DPSE
OG0000117	LOC6611214|XP_002035770.2|DSEC	LOC4816357|XP_001356234.2|DPSE
OG0000117	LOC6611213|XP_002035769.1|DSEC	LOC4816358|XP_001356235.2|DPSE
OG0000117	LOC6611212|XP_002035768.1|DSEC	LOC6902710|XP_002133224.1|DPSE
OG0000118	LOC6613457|XP_002037929.1|DSEC, LOC6613456|XP_002037928.1|DSEC	LOC4816812|XP_001356809.3|DPSE
OG0000118	LOC6611235|XP_002035791.1|DSEC	LOC6901699|XP_002134369.2|DPSE
OG0000119	LOC6607002|XP_002031791.1|DSEC	LOC4800772|XP_001357987.3|DPSE
OG0000119	LOC6621198|XP_002045377.1|DSEC	LOC4800771|XP_001357986.2|DPSE
OG0000119	LOC6607001|XP_002031790.1|DSEC	LOC4800773|XP_001357988.3|DPSE
OG0000120	LOC6608695|XP_032572430.1|DSEC	LOC4803913|XP_001360557.1|DPSE
OG0000120	LOC6610179|XP_002034787.1|DSEC	LOC4814059|XP_001354232.2|DPSE
OG0000121	LOC6621159|XP_002045338.1|DSEC	LOC4815827|XP_001355632.3|DPSE
OG0000121	LOC6606383|XP_002031188.1|DSEC	LOC6897326|XP_002137478.2|DPSE
OG0000121	LOC6606381|XP_002031186.1|DSEC, LOC6621300|XP_002045474.2|DSEC	LOC4801728|XP_001358772.2|DPSE
OG0000122	LOC6617448|XP_032583537.1|DSEC	LOC4817541|XP_001356952.2|DPSE
OG0000122	LOC6619859|XP_002044072.2|DSEC	LOC6901494|XP_002134180.2|DPSE
OG0000122	LOC6608366|XP_032570800.1|DSEC	LOC4805302|XP_001361724.1|DPSE
OG0000122	LOC6613313|XP_002037789.1|DSEC	LOC4817383|XP_001356484.3|DPSE
OG0000123	LOC6618845|XP_002043094.1|DSEC	LOC4805442|XP_001361843.2|DPSE
OG0000123	LOC6614134|XP_002038587.1|DSEC, LOC6614133|XP_002038586.1|DSEC	LOC4802279|XP_001359231.2|DPSE
OG0000123	LOC6614135|XP_002038588.1|DSEC	LOC4802278|XP_001359230.2|DPSE
OG0000124	LOC6609490|XP_002034175.2|DSEC, LOC6608219|XP_032570933.1|DSEC	LOC4805062|XP_001361526.2|DPSE
OG0000124	LOC6608220|XP_032570934.1|DSEC	LOC6898772|XP_002138749.2|DPSE
OG0000124	LOC6608222|XP_002032966.2|DSEC	LOC6898774|XP_002138751.4|DPSE
OG0000125	LOC6617143|XP_032576639.1|DSEC	LOC4801148|XP_003736422.2|DPSE
OG0000125	LOC6606616|XP_002031417.2|DSEC	LOC4801426|XP_003736507.1|DPSE
OG0000125	LOC6609445|XP_002034130.1|DSEC	LOC6898246|XP_002138312.2|DPSE
OG0000125	LOC6609444|XP_002034129.1|DSEC	LOC4803794|XP_001360454.3|DPSE
OG0000126	LOC6612756|XP_002037259.1|DSEC	LOC26532672|XP_033236106.1|DPSE
OG0000126	LOC6611315|XP_002035862.1|DSEC	LOC6903471|XP_015035428.2|DPSE
OG0000127	LOC6614284|XP_002038724.1|DSEC	LOC6897876|XP_003736880.2|DPSE
OG0000127	LOC6614285|XP_002038725.1|DSEC	LOC4802979|XP_001359787.3|DPSE
OG0000127	LOC6614283|XP_002038723.1|DSEC	LOC4802977|XP_001359786.2|DPSE
OG0000127	LOC6614282|XP_032579442.1|DSEC	LOC4802973|XP_001359783.3|DPSE
OG0000128	LOC6615333|XP_032571841.1|DSEC	LOC4803763|XP_001360426.3|DPSE
OG0000128	LOC6615332|XP_002039730.1|DSEC	LOC4803762|XP_001360427.4|DPSE
OG0000129	LOC6612241|XP_002036753.1|DSEC	LOC6901846|XP_002133384.1|DPSE
OG0000129	LOC6605270|XP_032575245.1|DSEC	LOC6900541|XP_002134925.1|DPSE
OG0000129	LOC116800634|XP_032572551.1|DSEC	LOC26532932|XP_015035708.2|DPSE
OG0000129	LOC6612240|XP_032581536.1|DSEC	LOC4815973|XP_001355257.2|DPSE
OG0000130	LOC6611001|XP_002035558.2|DSEC	LOC4814083|XP_001354216.4|DPSE
OG0000130	LOC6610996|XP_002035553.1|DSEC	LOC4813204|XP_015043202.2|DPSE
OG0000130	LOC6610997|XP_002035554.2|DSEC	LOC4812908|XP_001353821.1|DPSE
OG0000130	LOC6611000|XP_032574071.1|DSEC	LOC4814118|XP_001354215.1|DPSE
OG0000131	LOC6606580|XP_002031381.1|DSEC	LOC4801402|XP_001358502.3|DPSE
OG0000132	LOC6617717|XP_032583024.1|DSEC	LOC4817091|XP_033235701.1|DPSE
