Orthogroup	DSEC.longest_only	DSAN.longest_only
OG0000043	LOC6606874|XP_002031668.1|DSEC	LOC120453380|XP_039493988.1|DSAN
OG0000044	LOC6619712|XP_032578272.1|DSEC	LOC120452826|XP_039493165.1|DSAN
OG0000044	LOC6619716|XP_002043931.1|DSEC	LOC120453510|XP_039494189.1|DSAN
OG0000044	LOC6619717|XP_002043932.1|DSEC	LOC120450906|XP_039490090.1|DSAN
OG0000044	LOC6619713|XP_032578123.1|DSEC	LOC120451723|XP_039491559.1|DSAN
OG0000044	LOC6619715|XP_002043930.1|DSEC	LOC120453660|XP_039494388.1|DSAN
OG0000044	LOC6619714|XP_002043929.1|DSEC	LOC120453780|XP_039494561.1|DSAN
OG0000045	LOC6605191|XP_002030030.1|DSEC	LOC120448397|XP_039486321.1|DSAN
OG0000045	LOC6605189|XP_002030028.1|DSEC, LOC6605190|XP_002030029.1|DSEC	LOC120449198|XP_039487495.1|DSAN, LOC120449034|XP_039487251.1|DSAN
OG0000045	LOC6611095|XP_002035652.1|DSEC	LOC120448761|XP_039486880.1|DSAN
OG0000045	LOC6611094|XP_002035651.1|DSEC	LOC120448760|XP_039486879.1|DSAN
OG0000046	LOC6620032|XP_032578694.1|DSEC	LOC120451867|XP_039491805.1|DSAN
OG0000046	LOC6615012|XP_002039429.1|DSEC	LOC120455081|XP_039496878.1|DSAN
OG0000046	LOC6615013|XP_002039430.2|DSEC	LOC120455080|XP_039496876.1|DSAN
OG0000046	LOC6607592|XP_032578892.1|DSEC	LOC120454242|XP_039495288.1|DSAN
OG0000046	LOC6607590|XP_002032359.1|DSEC	LOC120451794|XP_039491681.1|DSAN
OG0000046	LOC6608938|XP_002033652.1|DSEC	LOC120446793|XP_039483883.1|DSAN
OG0000047	LOC6609458|XP_002034143.1|DSEC	LOC120446362|XP_039483228.1|DSAN
OG0000047	LOC6609455|XP_002034140.1|DSEC	LOC120446445|XP_039483359.1|DSAN
OG0000047	LOC6609036|XP_032573031.1|DSEC	LOC120447165|XP_039484555.1|DSAN
OG0000047	LOC6605158|XP_002029997.1|DSEC	LOC120449448|XP_039487853.1|DSAN
OG0000047	LOC6609046|XP_032572064.1|DSEC	LOC120446374|XP_039483239.1|DSAN
OG0000047	LOC6605159|XP_002029998.2|DSEC	LOC120450023|XP_039488699.1|DSAN
OG0000048	LOC6605929|XP_002030742.1|DSEC	LOC120448637|XP_039486695.1|DSAN
OG0000048	LOC6605928|XP_002030741.1|DSEC	LOC120448833|XP_039486966.1|DSAN
OG0000048	LOC6605924|XP_002030737.1|DSEC	LOC120447859|XP_039485400.1|DSAN
OG0000048	LOC6605925|XP_002030738.1|DSEC	LOC120447862|XP_039485404.1|DSAN
OG0000048	LOC6605923|XP_002030736.1|DSEC	LOC120447858|XP_039485399.1|DSAN
OG0000048	LOC6605926|XP_002030739.1|DSEC	LOC120447864|XP_039485406.1|DSAN
OG0000049	LOC6616787|XP_002041124.1|DSEC	LOC120451912|XP_039491855.1|DSAN
OG0000049	LOC6616784|XP_002041121.1|DSEC	LOC120454479|XP_039495747.1|DSAN
OG0000049	LOC6616788|XP_002041125.1|DSEC	LOC120451908|XP_039491850.1|DSAN
OG0000049	LOC6616790|XP_032578183.1|DSEC	LOC120451909|XP_039491851.1|DSAN
OG0000049	LOC6616789|XP_002041126.1|DSEC	LOC120451911|XP_039491854.1|DSAN
OG0000049	LOC6616783|XP_002041120.1|DSEC	LOC120454478|XP_039495745.1|DSAN
OG0000050	LOC6608707|XP_002033431.1|DSEC	LOC120444560|XP_039480251.1|DSAN
OG0000050	LOC6616568|XP_002040927.1|DSEC	LOC120450200|XP_039489002.1|DSAN
OG0000050	LOC6616571|XP_032575631.1|DSEC	LOC120450145|XP_039488909.1|DSAN
OG0000050	LOC6616570|XP_002040929.1|DSEC	LOC120450199|XP_039489001.1|DSAN
OG0000050	LOC116800887|XP_032573137.1|DSEC	LOC120449121|XP_039487366.1|DSAN
OG0000050	LOC6616572|XP_002040931.1|DSEC	LOC120450198|XP_039489000.1|DSAN
OG0000050	LOC6616569|XP_032573136.1|DSEC	LOC120449122|XP_039487368.1|DSAN
OG0000051	LOC6607242|XP_032578378.1|DSEC	LOC120454079|XP_039495023.1|DSAN
OG0000051	LOC6606627|XP_002031428.1|DSEC	LOC120450805|XP_039489908.1|DSAN
OG0000051	LOC6606391|XP_002031196.1|DSEC	LOC120452423|XP_039492584.1|DSAN
OG0000051	LOC6606710|XP_002031509.1|DSEC	LOC120454116|XP_039495080.1|DSAN
OG0000052	LOC6607024|XP_002031813.1|DSEC	LOC120451899|XP_039491841.1|DSAN
OG0000052	LOC6607642|XP_002032407.1|DSEC	LOC120452530|XP_039492728.1|DSAN
OG0000052	LOC6607025|XP_002031814.1|DSEC	LOC120451902|XP_039491845.1|DSAN
OG0000052	LOC6607026|XP_002031815.1|DSEC	LOC120451901|XP_039491844.1|DSAN
OG0000052	LOC6607022|XP_002031811.2|DSEC	LOC120451898|XP_039491840.1|DSAN
OG0000052	LOC6607023|XP_002031812.1|DSEC	LOC120451896|XP_039491839.1|DSAN
OG0000052	LOC6609846|XP_002034498.1|DSEC	LOC120446961|XP_039484150.1|DSAN
OG0000052	LOC6609845|XP_002034497.1|DSEC	LOC120446960|XP_039484149.1|DSAN
OG0000053	LOC6608189|XP_002032934.2|DSEC	LOC120458373|XP_039501926.1|DSAN
OG0000053	LOC6608187|XP_002032932.1|DSEC	LOC120458372|XP_039501925.1|DSAN
OG0000053	LOC6608186|XP_002032931.2|DSEC	LOC120458371|XP_039501924.1|DSAN
OG0000053	LOC6608184|XP_002032929.1|DSEC	LOC120458368|XP_039501922.1|DSAN
OG0000053	LOC6608180|XP_002032925.1|DSEC	LOC120458380|XP_039501934.1|DSAN
OG0000054	LOC6606233|XP_002031041.1|DSEC	LOC120451731|XP_039491574.1|DSAN
OG0000054	LOC6606232|XP_002031040.1|DSEC	LOC120451217|XP_039490630.1|DSAN
OG0000054	LOC6606230|XP_002031038.1|DSEC	LOC120451218|XP_039490631.1|DSAN
OG0000054	LOC6606231|XP_032576779.1|DSEC	LOC120451219|XP_039490632.1|DSAN
OG0000055	LOC6612845|XP_002037339.1|DSEC	LOC120452017|XP_039491994.1|DSAN, LOC120452015|XP_039491992.1|DSAN
OG0000055	LOC6612846|XP_002037340.1|DSEC	LOC120452018|XP_039491995.1|DSAN
OG0000056	LOC6607531|XP_002032300.1|DSEC	LOC120454503|XP_039495790.1|DSAN
OG0000056	LOC6607532|XP_002032301.1|DSEC	LOC120454502|XP_039495789.1|DSAN
OG0000056	LOC6607533|XP_002032302.1|DSEC	LOC120454505|XP_039495792.1|DSAN
OG0000056	LOC6607534|XP_002032303.1|DSEC	LOC120454504|XP_039495791.1|DSAN
OG0000056	LOC6606940|XP_002031734.1|DSEC	LOC120450990|XP_039490227.1|DSAN
OG0000058	LOC6609913|XP_002034563.1|DSEC	LOC120446054|XP_039482765.1|DSAN
OG0000058	LOC6614763|XP_002039182.2|DSEC	LOC120446683|XP_039483696.1|DSAN
OG0000058	LOC6609912|XP_002034562.2|DSEC, LOC6609909|XP_032572423.1|DSEC	LOC120446675|XP_039483682.1|DSAN
OG0000058	LOC6613603|XP_002038073.1|DSEC	LOC120456673|XP_039499561.1|DSAN
OG0000058	LOC6612350|XP_002036859.1|DSEC	LOC120456892|XP_039499925.1|DSAN
OG0000059	LOC6617066|XP_002041394.1|DSEC	LOC120452711|XP_039493009.1|DSAN
OG0000059	LOC6617064|XP_002041392.1|DSEC	LOC120452562|XP_039492776.1|DSAN
OG0000059	LOC6617063|XP_002041391.1|DSEC	LOC120451718|XP_039491555.1|DSAN
OG0000059	LOC6617065|XP_002041393.1|DSEC	LOC120452007|XP_039491978.1|DSAN
OG0000059	LOC6617058|XP_002041386.1|DSEC	LOC120451854|XP_039491780.1|DSAN
OG0000060	LOC6618583|XP_002042842.1|DSEC	LOC120457148|XP_039500354.1|DSAN
OG0000060	LOC6614500|XP_002038933.1|DSEC	LOC120446738|XP_039483795.1|DSAN
OG0000060	LOC6613944|XP_032578849.1|DSEC	LOC120452766|XP_039493085.1|DSAN
OG0000060	LOC6612941|XP_032579191.1|DSEC	LOC120453827|XP_039494650.1|DSAN
OG0000060	LOC6618552|XP_002042809.1|DSEC	LOC120456505|XP_039499307.1|DSAN
OG0000060	LOC6613126|XP_002037607.1|DSEC	LOC120458923|XP_039502708.1|DSAN
OG0000061	LOC6611375|XP_002035920.1|DSEC	LOC120458680|XP_039502351.1|DSAN
OG0000061	LOC6611382|XP_002035927.1|DSEC	LOC120449973|XP_039488618.1|DSAN
OG0000061	LOC6611377|XP_032583318.1|DSEC	LOC120456052|XP_039498568.1|DSAN
OG0000061	LOC6611378|XP_002035923.2|DSEC	LOC120458126|XP_039501597.1|DSAN
OG0000062	LOC6619830|XP_032581369.1|DSEC	LOC120455285|XP_039497254.1|DSAN
OG0000062	LOC6614677|XP_002039104.1|DSEC	LOC120446988|XP_039484222.1|DSAN
OG0000062	LOC6614678|XP_002039105.1|DSEC	LOC120446986|XP_039484220.1|DSAN
OG0000062	LOC116803533|XP_032583118.1|DSEC	LOC120450287|XP_039489141.1|DSAN
OG0000062	LOC116801522|XP_032577635.1|DSEC	LOC120450290|XP_039489156.1|DSAN
OG0000063	LOC6616903|XP_002041237.1|DSEC	LOC120450857|XP_039490003.1|DSAN
OG0000063	LOC6616904|XP_032577925.1|DSEC	LOC120450858|XP_039490005.1|DSAN
OG0000063	LOC6616902|XP_002041236.1|DSEC	LOC120450856|XP_039490002.1|DSAN
OG0000063	LOC116800923|XP_032573468.1|DSEC	LOC120450067|XP_039488773.1|DSAN
OG0000063	LOC6605135|XP_002029976.1|DSEC	LOC120449163|XP_039487439.1|DSAN
OG0000063	LOC6605136|XP_002029977.1|DSEC	LOC120449162|XP_039487438.1|DSAN
OG0000063	LOC6605137|XP_032573466.1|DSEC	LOC120449422|XP_039487815.1|DSAN
OG0000065	LOC6620871|XP_032577187.1|DSEC	LOC120451401|XP_039491003.1|DSAN
OG0000065	LOC6611715|XP_032583141.1|DSEC	LOC120458451|XP_039502031.1|DSAN
OG0000065	LOC116801475|XP_032577197.1|DSEC, LOC6606677|XP_032577192.1|DSEC	LOC120451402|XP_039491004.1|DSAN
OG0000065	LOC6616851|XP_002041187.2|DSEC	LOC120452063|XP_039492060.1|DSAN
OG0000065	LOC6616853|XP_002041189.1|DSEC	LOC120452751|XP_039493060.1|DSAN
OG0000065	LOC6616852|XP_002041188.1|DSEC	LOC120453642|XP_039494370.1|DSAN
OG0000066	LOC6618629|XP_002042888.1|DSEC	LOC120455809|XP_039498204.1|DSAN
OG0000066	LOC6614127|XP_002038580.2|DSEC	LOC120451709|XP_039491544.1|DSAN
OG0000066	LOC6618754|XP_002043012.2|DSEC	LOC120454150|XP_039495143.1|DSAN
OG0000066	LOC6619319|XP_002043536.1|DSEC	LOC120445314|XP_039481559.1|DSAN
OG0000066	LOC6606217|XP_002031025.1|DSEC	LOC120451920|XP_039491867.1|DSAN
OG0000066	LOC6617577|XP_002041890.1|DSEC	LOC120455475|XP_039497642.1|DSAN
OG0000066	LOC6615669|XP_002040040.1|DSEC	LOC120445397|XP_039481742.1|DSAN
OG0000067	LOC6620079|XP_002044291.1|DSEC	LOC120454266|XP_039495354.1|DSAN, LOC120457853|XP_039501305.1|DSAN
OG0000067	LOC6610892|XP_002035455.1|DSEC	LOC120450458|XP_039489412.1|DSAN
OG0000067	LOC6608367|XP_002033103.1|DSEC	LOC120458360|XP_039501908.1|DSAN
OG0000067	LOC6610891|XP_002035454.1|DSEC	LOC120450457|XP_039489411.1|DSAN
OG0000067	LOC6616446|XP_002040807.1|DSEC	LOC120448549|XP_039486536.1|DSAN
OG0000068	LOC6606120|XP_032575928.1|DSEC	LOC120447690|XP_039485154.1|DSAN
OG0000068	LOC6620399|XP_032576530.1|DSEC	LOC120450869|XP_039490026.1|DSAN
OG0000068	LOC6606128|XP_032573930.1|DSEC	LOC120448372|XP_039486275.1|DSAN
OG0000068	LOC6610046|XP_002034662.2|DSEC	LOC120447208|XP_039484652.1|DSAN
OG0000068	LOC6615215|XP_032581888.1|DSEC	LOC120454977|XP_039496696.1|DSAN
OG0000069	LOC6618939|XP_002043184.2|DSEC	LOC120446588|XP_039483542.1|DSAN
OG0000070	LOC6613612|XP_002038082.1|DSEC	LOC120458437|XP_039502014.1|DSAN
OG0000070	LOC6615903|XP_002040271.1|DSEC	LOC120456297|XP_039498979.1|DSAN
OG0000070	LOC6613611|XP_002038081.1|DSEC	LOC120449441|XP_039488053.1|DSAN
OG0000070	LOC6614825|XP_002039244.1|DSEC	LOC120456697|XP_039499596.1|DSAN
OG0000071	LOC6605331|XP_002030168.2|DSEC	LOC120448314|XP_039486195.1|DSAN
OG0000071	LOC6605584|XP_032575054.1|DSEC	LOC120449503|XP_039487937.1|DSAN
OG0000071	LOC6605583|XP_002030402.2|DSEC	LOC120449500|XP_039487934.1|DSAN
OG0000071	LOC6605585|XP_002030404.1|DSEC	LOC120449502|XP_039487935.1|DSAN
OG0000072	LOC6609446|XP_002034131.1|DSEC	LOC120446358|XP_039483223.1|DSAN
OG0000072	LOC6609453|XP_002034138.1|DSEC	LOC120446143|XP_039482904.1|DSAN
OG0000072	LOC6609448|XP_032571731.1|DSEC	LOC120445202|XP_039481371.1|DSAN
OG0000073	LOC6609744|XP_002034398.2|DSEC	LOC120444353|XP_039479869.1|DSAN
OG0000073	LOC6616009|XP_032581764.1|DSEC	LOC120456580|XP_039499414.1|DSAN
OG0000073	LOC6614351|XP_032576696.1|DSEC	LOC120454001|XP_039494904.1|DSAN
OG0000074	LOC6610960|XP_002035517.1|DSEC	LOC120449385|XP_039487757.1|DSAN
OG0000074	LOC6606103|XP_002030912.1|DSEC	LOC120450528|XP_039489549.1|DSAN
OG0000075	LOC6605016|XP_002029859.2|DSEC	LOC120447488|XP_039484819.1|DSAN
OG0000075	LOC6605018|XP_002029861.1|DSEC	LOC120449479|XP_039487889.1|DSAN
OG0000075	LOC6605017|XP_002029860.1|DSEC	LOC120447493|XP_039484823.1|DSAN
OG0000075	LOC6605015|XP_002029858.1|DSEC	LOC120447489|XP_039484820.1|DSAN
OG0000076	LOC6610804|XP_032574471.1|DSEC	LOC120447668|XP_039485120.1|DSAN
OG0000076	LOC6606736|XP_032578748.1|DSEC	LOC120453726|XP_039494487.1|DSAN
OG0000076	LOC6606734|XP_032578866.1|DSEC	LOC120454050|XP_039494988.1|DSAN
OG0000076	LOC6614957|XP_002039374.1|DSEC	LOC120455415|XP_039497494.1|DSAN
OG0000076	LOC6614958|XP_032581514.1|DSEC	LOC120455300|XP_039497274.1|DSAN
OG0000077	LOC6609946|XP_002034592.1|DSEC	LOC120444282|XP_039479731.1|DSAN
OG0000077	LOC6607116|XP_002031904.1|DSEC	LOC120452789|XP_039493115.1|DSAN
OG0000077	LOC6618789|XP_002043039.2|DSEC	LOC120445437|XP_039481803.1|DSAN
OG0000077	LOC6618743|XP_032576637.1|DSEC	LOC120451310|XP_039490813.1|DSAN
OG0000078	LOC6609985|XP_032572329.1|DSEC	LOC120446615|XP_039483594.1|DSAN
OG0000078	LOC6616471|XP_032574945.1|DSEC	LOC120449498|XP_039487932.1|DSAN
OG0000078	LOC6614250|XP_032578587.1|DSEC	LOC120454154|XP_039495149.1|DSAN
OG0000078	LOC6615175|XP_002039591.1|DSEC	LOC120455667|XP_039497996.1|DSAN
OG0000078	LOC6618086|XP_002042384.1|DSEC	LOC120457056|XP_039500165.1|DSAN
OG0000079	LOC116801784|XP_032579181.1|DSEC, LOC6613269|XP_032579200.1|DSEC	LOC120458928|XP_039502714.1|DSAN
OG0000079	LOC6613270|XP_032579159.1|DSEC	LOC120456240|XP_039498869.1|DSAN
OG0000079	LOC6613271|XP_002037748.1|DSEC	LOC120453707|XP_039494467.1|DSAN
OG0000080	LOC6609553|XP_032570859.1|DSEC	LOC120445807|XP_039482353.1|DSAN, LOC120446014|XP_039482702.1|DSAN
OG0000080	LOC6609476|XP_002034161.1|DSEC	LOC120445200|XP_039481358.1|DSAN
OG0000081	LOC6610291|XP_002034886.1|DSEC	LOC120449798|XP_039488374.1|DSAN
OG0000082	LOC6615566|XP_002039940.2|DSEC	LOC120444539|XP_039480221.1|DSAN
OG0000082	LOC6606452|XP_002031255.1|DSEC	LOC120454374|XP_039495543.1|DSAN
OG0000083	LOC116800215|XP_032569927.1|DSEC	LOC120458313|XP_039501854.1|DSAN
OG0000083	LOC6611746|XP_002036269.1|DSEC	LOC120455686|XP_039498031.1|DSAN
OG0000083	LOC6611745|XP_032583492.1|DSEC	LOC120456937|XP_039500014.1|DSAN
OG0000083	LOC6611743|XP_032583597.1|DSEC	LOC120455860|XP_039498269.1|DSAN
OG0000083	LOC6611744|XP_032583168.1|DSEC	LOC120455849|XP_039498257.1|DSAN
OG0000083	LOC6612009|XP_032569925.1|DSEC	LOC120450759|XP_039489843.1|DSAN
OG0000084	LOC6609841|XP_002034493.1|DSEC	LOC120446957|XP_039484147.1|DSAN
OG0000084	LOC6609358|XP_002034047.1|DSEC	LOC120444572|XP_039480266.1|DSAN
OG0000085	LOC6608032|XP_002032780.1|DSEC	LOC120458439|XP_039502016.1|DSAN
OG0000085	LOC6608030|XP_032572867.1|DSEC	LOC120448638|XP_039486700.1|DSAN
OG0000085	LOC6608033|XP_002032781.2|DSEC	LOC120458440|XP_039502018.1|DSAN
OG0000085	LOC6608034|XP_002032782.1|DSEC	LOC120456431|XP_039499200.1|DSAN
OG0000085	LOC6608029|XP_032572862.1|DSEC	LOC120448625|XP_039486680.1|DSAN
OG0000086	LOC6609922|XP_002034572.1|DSEC	LOC120444981|XP_039480942.1|DSAN
OG0000087	LOC6611885|XP_002036403.2|DSEC	LOC120458014|XP_039501448.1|DSAN
OG0000087	LOC6611274|XP_002035829.1|DSEC	LOC120452956|XP_039493382.1|DSAN
OG0000087	LOC6611909|XP_002036426.1|DSEC	LOC120451745|XP_039491597.1|DSAN
OG0000088	LOC6607857|XP_032572237.1|DSEC	LOC120445629|XP_039482091.1|DSAN
OG0000088	LOC6612055|XP_002036572.1|DSEC	LOC120451916|XP_039491866.1|DSAN
OG0000088	LOC6605272|XP_002030110.1|DSEC	LOC120448571|XP_039486565.1|DSAN
OG0000088	LOC6609520|XP_002034204.1|DSEC	LOC120444823|XP_039480713.1|DSAN
OG0000088	LOC6605273|XP_002030111.1|DSEC	LOC120448663|XP_039486732.1|DSAN
OG0000089	LOC6614195|XP_002038642.1|DSEC	LOC120454625|XP_039496027.1|DSAN
OG0000089	LOC6614269|XP_002038709.1|DSEC	LOC120454392|XP_039495577.1|DSAN
OG0000089	LOC6607057|XP_002031845.1|DSEC	LOC120454433|XP_039495663.1|DSAN
OG0000089	LOC6605081|XP_002029922.1|DSEC	LOC120447506|XP_039484850.1|DSAN
OG0000090	LOC6608382|XP_002033118.1|DSEC	LOC120448309|XP_039486192.1|DSAN
OG0000090	LOC6608386|XP_032571023.1|DSEC	LOC120448284|XP_039486150.1|DSAN
OG0000090	LOC6610773|XP_002035339.1|DSEC	LOC120447536|XP_039484914.1|DSAN
OG0000090	LOC6610282|XP_032573795.1|DSEC	LOC120449735|XP_039488300.1|DSAN
OG0000091	LOC6612658|XP_032576233.1|DSEC	LOC120454553|XP_039495874.1|DSAN
OG0000091	LOC6612181|XP_032580799.1|DSEC	LOC120458039|XP_039501482.1|DSAN
OG0000091	LOC6613760|XP_032578418.1|DSEC	LOC120454568|XP_039495897.1|DSAN
OG0000091	LOC116801651|XP_032578417.1|DSEC	LOC120452896|XP_039493288.1|DSAN
OG0000092	LOC6619698|XP_032579430.1|DSEC	LOC120452494|XP_039492677.1|DSAN
OG0000092	LOC6619700|XP_002043915.1|DSEC	LOC120453296|XP_039493860.1|DSAN
OG0000092	LOC6616968|XP_002041296.1|DSEC	LOC120454055|XP_039494995.1|DSAN
OG0000092	LOC6619699|XP_002043914.1|DSEC	LOC120453475|XP_039494142.1|DSAN
OG0000093	LOC6611634|XP_002036170.1|DSEC	LOC120445748|XP_039482264.1|DSAN
OG0000093	LOC116802189|XP_032581620.1|DSEC	LOC120456501|XP_039499302.1|DSAN
OG0000093	LOC116800366|XP_032570747.1|DSEC	LOC120444750|XP_039480614.1|DSAN
OG0000093	LOC116800368|XP_032570749.1|DSEC	LOC120444752|XP_039480616.1|DSAN
OG0000093	LOC6613360|XP_032569736.1|DSEC	LOC120451538|XP_039491256.1|DSAN
OG0000093	LOC6619757|XP_002043971.1|DSEC	LOC120455113|XP_039496936.1|DSAN
OG0000094	LOC6605148|XP_002029989.1|DSEC	LOC120447699|XP_039485161.1|DSAN
OG0000094	LOC6614059|XP_002038513.1|DSEC	LOC120452712|XP_039493010.1|DSAN
OG0000096	LOC6614658|XP_002039085.1|DSEC	LOC120446709|XP_039483748.1|DSAN
OG0000096	LOC6611394|XP_002035938.1|DSEC	LOC120456060|XP_039498581.1|DSAN
OG0000096	LOC6606981|XP_032576845.1|DSEC	LOC120451499|XP_039491185.1|DSAN
OG0000096	LOC6614724|XP_032569761.1|DSEC	LOC120445403|XP_039481752.1|DSAN
OG0000097	LOC116801105|XP_032574645.1|DSEC	LOC120449413|XP_039487804.1|DSAN
OG0000097	LOC116801229|XP_032575338.1|DSEC	LOC120448433|XP_039486374.1|DSAN
OG0000097	LOC6618280|XP_002042554.1|DSEC	LOC120449412|XP_039487802.1|DSAN
OG0000098	LOC6606676|XP_002031476.1|DSEC, LOC6621482|XP_032577186.1|DSEC	LOC120451400|XP_039491001.1|DSAN
OG0000099	LOC6616102|XP_002040467.1|DSEC	LOC120455657|XP_039497983.1|DSAN
OG0000099	LOC6616103|XP_002040468.1|DSEC	LOC120455658|XP_039497984.1|DSAN
OG0000099	LOC6616099|XP_032580297.1|DSEC	LOC120455656|XP_039497981.1|DSAN
OG0000100	LOC116800385|XP_032570900.1|DSEC	LOC120446457|XP_039483387.1|DSAN
OG0000100	LOC6616973|XP_002041301.1|DSEC	LOC120452136|XP_039492156.1|DSAN
OG0000100	LOC6606416|XP_002031220.1|DSEC	LOC120453234|XP_039493769.1|DSAN
OG0000100	LOC6606417|XP_002031221.2|DSEC	LOC120453235|XP_039493770.1|DSAN
OG0000100	LOC6606418|XP_002031222.1|DSEC	LOC120452005|XP_039491971.1|DSAN
OG0000100	LOC6607283|XP_002032062.1|DSEC	LOC120453705|XP_039494462.1|DSAN
OG0000101	LOC6618410|XP_002042680.2|DSEC	LOC120447598|XP_039485002.1|DSAN
OG0000101	LOC6619343|XP_032573862.1|DSEC	LOC120448473|XP_039486431.1|DSAN
OG0000101	LOC6618414|XP_032573872.1|DSEC	LOC120448474|XP_039486432.1|DSAN
OG0000102	LOC6609708|XP_032571910.1|DSEC	LOC120444369|XP_039479910.1|DSAN
OG0000102	LOC6608277|XP_002033021.1|DSEC	LOC120444543|XP_039480230.1|DSAN
OG0000102	LOC6615642|XP_032570858.1|DSEC	LOC120445351|XP_039481626.1|DSAN
OG0000103	LOC6604961|XP_002029804.1|DSEC	LOC120450316|XP_039489203.1|DSAN, LOC120450315|XP_039489202.1|DSAN
OG0000103	LOC6606121|XP_002030929.1|DSEC	LOC120447694|XP_039485157.1|DSAN
OG0000103	LOC116801298|XP_032575929.1|DSEC	LOC120447692|XP_039485155.1|DSAN
OG0000103	LOC6608599|XP_002033333.1|DSEC	LOC120457733|XP_039501166.1|DSAN
OG0000104	LOC6605945|XP_002030757.2|DSEC	LOC120447890|XP_039485434.1|DSAN
OG0000104	LOC6611808|XP_002036330.1|DSEC	LOC120457816|XP_039501251.1|DSAN
OG0000104	LOC6605951|XP_002030763.2|DSEC	LOC120447814|XP_039485323.1|DSAN
OG0000104	LOC6605950|XP_002030762.1|DSEC	LOC120449889|XP_039488502.1|DSAN
OG0000105	LOC6605055|XP_002029896.2|DSEC	LOC120447610|XP_039485017.1|DSAN
OG0000105	LOC6607252|XP_002032031.1|DSEC	LOC120451809|XP_039491700.1|DSAN
OG0000105	LOC6607258|XP_002032037.1|DSEC	LOC120451665|XP_039491473.1|DSAN
OG0000105	LOC6607259|XP_002032038.1|DSEC	LOC120453920|XP_039494789.1|DSAN
OG0000106	LOC6615391|XP_002039773.1|DSEC	LOC120446897|XP_039484049.1|DSAN
OG0000106	LOC6606229|XP_032578662.1|DSEC	LOC120454157|XP_039495154.1|DSAN
OG0000106	LOC6606228|XP_002031036.1|DSEC, LOC6606227|XP_032577751.1|DSEC	LOC120454155|XP_039495152.1|DSAN
OG0000106	LOC6611307|XP_032583274.1|DSEC	LOC120452719|XP_039493021.1|DSAN
OG0000106	LOC6609321|XP_002034010.2|DSEC	LOC120445667|XP_039482149.1|DSAN
OG0000106	LOC116800355|XP_032570623.1|DSEC	LOC120445282|XP_039481516.1|DSAN
OG0000107	LOC6615659|XP_002040030.1|DSEC	LOC120446363|XP_039483229.1|DSAN
OG0000107	LOC116800201|XP_032569810.1|DSEC	LOC120446737|XP_039483794.1|DSAN
OG0000107	LOC6614463|XP_002038896.1|DSEC	LOC120445808|XP_039482354.1|DSAN
OG0000107	LOC6615660|XP_002040031.1|DSEC	LOC120444935|XP_039480870.1|DSAN
OG0000109	LOC6612035|XP_002036552.2|DSEC	LOC120443888|XP_039479246.1|DSAN
OG0000109	LOC6612033|XP_032579423.1|DSEC, LOC6612032|XP_032583488.1|DSEC	LOC120443889|XP_039479249.1|DSAN, LOC120443892|XP_039479253.1|DSAN
OG0000109	LOC6612022|XP_002036539.1|DSEC	LOC120458470|XP_039502057.1|DSAN
OG0000110	LOC6620844|XP_032573645.1|DSEC	LOC120449757|XP_039488327.1|DSAN
OG0000110	LOC6611144|XP_002035701.2|DSEC	LOC120449997|XP_039488641.1|DSAN
OG0000110	LOC6611145|XP_002035702.1|DSEC	LOC120449458|XP_039487864.1|DSAN
OG0000111	LOC6609987|XP_002034623.1|DSEC	LOC120446698|XP_039483730.1|DSAN
OG0000111	LOC6620815|XP_032571778.1|DSEC	LOC120446242|XP_039483047.1|DSAN
OG0000111	LOC6620816|XP_002045014.1|DSEC	LOC120446620|XP_039483600.1|DSAN
OG0000112	LOC6615207|XP_002039617.1|DSEC	LOC120455254|XP_039497187.1|DSAN
OG0000112	LOC6617976|XP_002042284.1|DSEC	LOC120455231|XP_039497141.1|DSAN
OG0000112	LOC6615171|XP_002039587.1|DSEC	LOC120456987|XP_039500070.1|DSAN
OG0000112	LOC6615170|XP_002039586.1|DSEC	LOC120456973|XP_039500054.1|DSAN
OG0000113	LOC6611439|XP_002035982.2|DSEC	LOC120458260|XP_039501783.1|DSAN
OG0000113	LOC6609037|XP_032571701.1|DSEC	LOC120445859|XP_039482434.1|DSAN
OG0000113	LOC6614036|XP_002038490.1|DSEC	LOC120451060|XP_039490352.1|DSAN
OG0000113	LOC6614519|XP_002038950.2|DSEC	LOC120447236|XP_039484695.1|DSAN
OG0000114	LOC116803555|XP_032583237.1|DSEC, LOC116803553|XP_032583234.1|DSEC	LOC120447490|XP_039484824.1|DSAN
OG0000114	LOC116803554|XP_032583235.1|DSEC	LOC120447480|XP_039484813.1|DSAN
OG0000114	LOC116803551|XP_032583232.1|DSEC	LOC120447466|XP_039484788.1|DSAN
OG0000114	LOC6617668|XP_032583231.1|DSEC	LOC120447460|XP_039484780.1|DSAN
OG0000114	LOC116803552|XP_032583233.1|DSEC	LOC120447473|XP_039484802.1|DSAN
OG0000116	LOC6619705|XP_032579540.1|DSEC	LOC120451581|XP_039491325.1|DSAN
OG0000116	LOC6619710|XP_032579538.1|DSEC	LOC120452827|XP_039493166.1|DSAN
OG0000116	LOC6619707|XP_002043922.1|DSEC	LOC120451580|XP_039491324.1|DSAN
