Orthogroup	DSEC.longest_only	SLEB.longest_only
OG0000065	LOC6620871|XP_032577187.1|DSEC, LOC6611715|XP_032583141.1|DSEC, LOC116801475|XP_032577197.1|DSEC, LOC6606677|XP_032577192.1|DSEC, LOC6616851|XP_002041187.2|DSEC, LOC6616853|XP_002041189.1|DSEC, LOC6616852|XP_002041188.1|DSEC	LOC115621993|XP_030371707.1|SLEB, LOC115621994|XP_030371708.1|SLEB, LOC115621991|XP_030371705.1|SLEB, LOC115621992|XP_030371706.1|SLEB, LOC115621858|XP_030371536.1|SLEB, LOC115621859|XP_030371537.1|SLEB
OG0000066	LOC6614127|XP_002038580.2|DSEC, LOC6618754|XP_002043012.2|DSEC	LOC115628871|XP_030380987.1|SLEB, LOC115628890|XP_030381008.1|SLEB, LOC115621543|XP_030371068.1|SLEB
OG0000066	LOC6619319|XP_002043536.1|DSEC	LOC115625501|XP_030376421.1|SLEB
OG0000066	LOC6606217|XP_002031025.1|DSEC	LOC115624182|XP_030374638.1|SLEB
OG0000066	LOC6617577|XP_002041890.1|DSEC, LOC6615669|XP_002040040.1|DSEC	LOC115622362|XP_030372137.1|SLEB
OG0000067	LOC6620079|XP_002044291.1|DSEC	LOC115621860|XP_030371539.1|SLEB
OG0000067	LOC6610892|XP_002035455.1|DSEC	LOC115622383|XP_030372167.1|SLEB
OG0000067	LOC6608367|XP_002033103.1|DSEC	LOC115628126|XP_030379967.1|SLEB
OG0000067	LOC6610891|XP_002035454.1|DSEC	LOC115622466|XP_030372269.1|SLEB
OG0000067	LOC6616446|XP_002040807.1|DSEC	LOC115622364|XP_030372139.1|SLEB
OG0000068	LOC6606120|XP_032575928.1|DSEC	LOC115623202|XP_030373286.1|SLEB, LOC115631954|XP_030384717.1|SLEB, LOC115622769|XP_030372686.1|SLEB, LOC115622252|XP_030372011.1|SLEB, LOC115623907|XP_030374323.1|SLEB
OG0000068	LOC6620399|XP_032576530.1|DSEC, LOC6606128|XP_032573930.1|DSEC, LOC6610046|XP_002034662.2|DSEC	LOC115629354|XP_030381665.1|SLEB, LOC115632765|XP_030385874.1|SLEB
OG0000068	LOC6615215|XP_032581888.1|DSEC	LOC115628062|XP_030379882.1|SLEB
OG0000070	LOC6613612|XP_002038082.1|DSEC	LOC115625714|XP_030376720.1|SLEB
OG0000070	LOC6615903|XP_002040271.1|DSEC	LOC115629807|XP_030382234.1|SLEB
OG0000070	LOC6613611|XP_002038081.1|DSEC	LOC115625715|XP_030376721.1|SLEB
OG0000070	LOC6614825|XP_002039244.1|DSEC	LOC115625716|XP_030376722.1|SLEB
OG0000071	LOC6605584|XP_032575054.1|DSEC	LOC115624679|XP_030375338.1|SLEB
OG0000071	LOC6605583|XP_002030402.2|DSEC, LOC6605585|XP_002030404.1|DSEC	LOC115624678|XP_030375337.1|SLEB
OG0000072	LOC6609446|XP_002034131.1|DSEC	LOC115625138|XP_030375920.1|SLEB
OG0000072	LOC6609453|XP_002034138.1|DSEC	LOC115633654|XP_030386963.1|SLEB
OG0000072	LOC6609448|XP_032571731.1|DSEC	LOC115625130|XP_030375908.1|SLEB
OG0000073	LOC6609744|XP_002034398.2|DSEC	LOC115626625|XP_030377891.1|SLEB
OG0000073	LOC6616009|XP_032581764.1|DSEC	LOC115626672|XP_030377958.1|SLEB
OG0000073	LOC6614351|XP_032576696.1|DSEC	LOC115624374|XP_030374908.1|SLEB
OG0000074	LOC6610960|XP_002035517.1|DSEC	LOC115632425|XP_030385425.1|SLEB
OG0000075	LOC6605016|XP_002029859.2|DSEC	LOC115622150|XP_030371879.1|SLEB
OG0000075	LOC6605018|XP_002029861.1|DSEC	LOC115623283|XP_030373426.1|SLEB
OG0000075	LOC6605017|XP_002029860.1|DSEC	LOC115623262|XP_030373391.1|SLEB
OG0000075	LOC6605015|XP_002029858.1|DSEC	LOC115622151|XP_030371880.1|SLEB
OG0000076	LOC6610804|XP_032574471.1|DSEC	LOC115623022|XP_030373056.1|SLEB
OG0000076	LOC6606736|XP_032578748.1|DSEC, LOC6606734|XP_032578866.1|DSEC	LOC115624080|XP_030374530.1|SLEB, LOC115624184|XP_030374640.1|SLEB
OG0000076	LOC6614957|XP_002039374.1|DSEC	LOC115627672|XP_030379274.1|SLEB
OG0000076	LOC6614944|XP_032581504.1|DSEC, LOC6614958|XP_032581514.1|DSEC	LOC115627823|XP_030379517.1|SLEB
OG0000077	LOC6609946|XP_002034592.1|DSEC	LOC115629260|XP_030381546.1|SLEB
OG0000077	LOC6607116|XP_002031904.1|DSEC	LOC115625518|XP_030376442.1|SLEB
OG0000077	LOC6618789|XP_002043039.2|DSEC	LOC115624410|XP_030375008.1|SLEB
OG0000077	LOC6618743|XP_032576637.1|DSEC	LOC115621758|XP_030371352.1|SLEB
OG0000078	LOC6609985|XP_032572329.1|DSEC	LOC115624829|XP_030375536.1|SLEB
OG0000078	LOC6616471|XP_032574945.1|DSEC	LOC115624752|XP_030375442.1|SLEB
OG0000078	LOC6614250|XP_032578587.1|DSEC	LOC115620798|XP_030370081.1|SLEB
OG0000078	LOC6615175|XP_002039591.1|DSEC	LOC115627604|XP_030379186.1|SLEB
OG0000078	LOC6618086|XP_002042384.1|DSEC	LOC115627905|XP_030379660.1|SLEB
OG0000079	LOC6613270|XP_032579159.1|DSEC	LOC115631581|XP_030384238.1|SLEB
OG0000079	LOC116801778|XP_032579140.1|DSEC	LOC115630959|XP_030383393.1|SLEB, LOC115630960|XP_030383395.1|SLEB, LOC115631902|XP_030384611.1|SLEB
OG0000080	LOC6609553|XP_032570859.1|DSEC	LOC115634241|XP_030387695.1|SLEB, LOC115634222|XP_030387673.1|SLEB
OG0000080	LOC6609476|XP_002034161.1|DSEC	LOC115620018|XP_030368982.1|SLEB
OG0000081	LOC6610291|XP_002034886.1|DSEC	LOC115624517|XP_030375092.1|SLEB
OG0000082	LOC6615566|XP_002039940.2|DSEC	LOC115631916|XP_030384627.1|SLEB
OG0000082	LOC6606452|XP_002031255.1|DSEC	LOC115621651|XP_030371213.1|SLEB
OG0000083	LOC6612009|XP_032569925.1|DSEC	LOC115634036|XP_030387438.1|SLEB, LOC115634513|XP_030388139.1|SLEB
OG0000084	LOC6609841|XP_002034493.1|DSEC	LOC115623536|XP_030373782.1|SLEB
OG0000084	LOC6609358|XP_002034047.1|DSEC	LOC115631336|XP_030383918.1|SLEB
OG0000085	LOC6608029|XP_032572862.1|DSEC	LOC115634632|XP_030388350.1|SLEB
OG0000086	LOC6609922|XP_002034572.1|DSEC	LOC115628291|XP_030380201.1|SLEB
OG0000087	LOC6611885|XP_002036403.2|DSEC	LOC115626132|XP_030377247.1|SLEB
OG0000087	LOC6611274|XP_002035829.1|DSEC	LOC115626584|XP_030377826.1|SLEB
OG0000087	LOC6611909|XP_002036426.1|DSEC	LOC115626069|XP_030377182.1|SLEB
OG0000088	LOC6607857|XP_032572237.1|DSEC	LOC115624994|XP_030375725.1|SLEB
OG0000088	LOC6612055|XP_002036572.1|DSEC	LOC115626364|XP_030377575.1|SLEB
OG0000088	LOC6605272|XP_002030110.1|DSEC	LOC115623096|XP_030373163.1|SLEB
OG0000088	LOC6609520|XP_002034204.1|DSEC	LOC115623093|XP_030373160.1|SLEB
OG0000088	LOC6605273|XP_002030111.1|DSEC	LOC115622241|XP_030371997.1|SLEB
OG0000089	LOC6614195|XP_002038642.1|DSEC	LOC115624415|XP_030375011.1|SLEB
OG0000089	LOC6607057|XP_002031845.1|DSEC	LOC115634279|XP_030387772.1|SLEB
OG0000089	LOC6605081|XP_002029922.1|DSEC	LOC115632948|XP_030386105.1|SLEB, LOC115632950|XP_030386106.1|SLEB
OG0000090	LOC6608382|XP_002033118.1|DSEC	LOC115633715|XP_030387039.1|SLEB
OG0000090	LOC6608386|XP_032571023.1|DSEC	LOC115633696|XP_030387013.1|SLEB
OG0000090	LOC6610773|XP_002035339.1|DSEC	LOC115628271|XP_030380155.1|SLEB
OG0000090	LOC6610282|XP_032573795.1|DSEC	LOC115624821|XP_030375529.1|SLEB
OG0000091	LOC6612658|XP_032576233.1|DSEC	LOC115620184|XP_030369168.1|SLEB
OG0000091	LOC6612181|XP_032580799.1|DSEC	LOC115630433|XP_030382848.1|SLEB
OG0000091	LOC6613760|XP_032578418.1|DSEC	LOC115620680|XP_030369906.1|SLEB
OG0000091	LOC116801651|XP_032578417.1|DSEC	LOC115621346|XP_030370826.1|SLEB
OG0000092	LOC6619698|XP_032579430.1|DSEC	LOC115623334|XP_030373465.1|SLEB
OG0000092	LOC6619700|XP_002043915.1|DSEC	LOC115624326|XP_030374813.1|SLEB
OG0000092	LOC6616968|XP_002041296.1|DSEC, LOC6619699|XP_002043914.1|DSEC	LOC115624330|XP_030374818.1|SLEB
OG0000093	LOC6611634|XP_002036170.1|DSEC	LOC115628531|XP_030380552.1|SLEB
OG0000093	LOC116802189|XP_032581620.1|DSEC, LOC116800366|XP_032570747.1|DSEC, LOC116800368|XP_032570749.1|DSEC	LOC115629472|XP_030381803.1|SLEB
OG0000093	LOC6619757|XP_002043971.1|DSEC	LOC115627221|XP_030378703.1|SLEB
OG0000094	LOC6605148|XP_002029989.1|DSEC	LOC115622394|XP_030372178.1|SLEB
OG0000094	LOC6614059|XP_002038513.1|DSEC	LOC115621962|XP_030371670.1|SLEB
OG0000096	LOC6614658|XP_002039085.1|DSEC	LOC115621238|XP_030370689.1|SLEB
OG0000096	LOC6606981|XP_032576845.1|DSEC	LOC115620727|XP_030369967.1|SLEB
OG0000096	LOC6614724|XP_032569761.1|DSEC	LOC115626185|XP_030377323.1|SLEB, LOC115625901|XP_030376991.1|SLEB
OG0000098	LOC6606676|XP_002031476.1|DSEC, LOC6621482|XP_032577186.1|DSEC	LOC115621995|XP_030371710.1|SLEB
OG0000099	LOC6616102|XP_002040467.1|DSEC	LOC115627007|XP_030378385.1|SLEB
OG0000099	LOC6616103|XP_002040468.1|DSEC	LOC115626907|XP_030378277.1|SLEB
OG0000099	LOC6616099|XP_032580297.1|DSEC	LOC115629181|XP_030381422.1|SLEB
OG0000100	LOC116800385|XP_032570900.1|DSEC	LOC115629849|XP_030382290.1|SLEB
OG0000100	LOC6606416|XP_002031220.1|DSEC	LOC115620196|XP_030369189.1|SLEB
OG0000100	LOC6606417|XP_002031221.2|DSEC	LOC115621551|XP_030371080.1|SLEB
OG0000100	LOC6607283|XP_002032062.1|DSEC	LOC115620430|XP_030369518.1|SLEB
OG0000101	LOC6618410|XP_002042680.2|DSEC	LOC115634430|XP_030387997.1|SLEB
OG0000101	LOC6619343|XP_032573862.1|DSEC	LOC115623200|XP_030373296.1|SLEB
OG0000101	LOC6618409|XP_032573873.1|DSEC, LOC6618414|XP_032573872.1|DSEC	LOC115634418|XP_030387984.1|SLEB
OG0000102	LOC6609708|XP_032571910.1|DSEC	LOC115632673|XP_030385805.1|SLEB
OG0000102	LOC6608277|XP_002033021.1|DSEC	LOC115619960|XP_030368851.1|SLEB
OG0000103	LOC6604961|XP_002029804.1|DSEC, LOC6606121|XP_002030929.1|DSEC, LOC116801298|XP_032575929.1|DSEC	LOC115632516|XP_030385569.1|SLEB
OG0000103	LOC6608599|XP_002033333.1|DSEC	LOC115633245|XP_030386506.1|SLEB
OG0000104	LOC6605945|XP_002030757.2|DSEC	LOC115632330|XP_030385293.1|SLEB
OG0000104	LOC6611808|XP_002036330.1|DSEC	LOC115632802|XP_030385913.1|SLEB
OG0000104	LOC6605951|XP_002030763.2|DSEC, LOC6605950|XP_002030762.1|DSEC	LOC115632724|XP_030385830.1|SLEB
OG0000105	LOC6619284|XP_032579009.1|DSEC, LOC6605055|XP_002029896.2|DSEC	LOC115625386|XP_030376284.1|SLEB, LOC115625389|XP_030376287.1|SLEB
OG0000105	LOC6607252|XP_002032031.1|DSEC	LOC115625391|XP_030376288.1|SLEB
OG0000105	LOC6607258|XP_002032037.1|DSEC, LOC6607259|XP_002032038.1|DSEC	LOC115625387|XP_030376285.1|SLEB
OG0000107	LOC6615659|XP_002040030.1|DSEC, LOC116800201|XP_032569810.1|DSEC, LOC6614463|XP_002038896.1|DSEC, LOC6614462|XP_032583400.1|DSEC, LOC6615660|XP_002040031.1|DSEC	LOC115634454|XP_030388036.1|SLEB
OG0000109	LOC6612035|XP_002036552.2|DSEC, LOC6612033|XP_032579423.1|DSEC, LOC6612032|XP_032583488.1|DSEC	LOC115631036|XP_030383521.1|SLEB
OG0000109	LOC6612023|XP_002036540.1|DSEC, LOC6612022|XP_002036539.1|DSEC	LOC115630792|XP_030383307.1|SLEB
OG0000110	LOC6620844|XP_032573645.1|DSEC	LOC115628263|XP_030380142.1|SLEB
OG0000110	LOC6611144|XP_002035701.2|DSEC	LOC115628416|XP_030380363.1|SLEB
OG0000110	LOC6611145|XP_002035702.1|DSEC	LOC115628221|XP_030380076.1|SLEB
OG0000111	LOC6609987|XP_002034623.1|DSEC, LOC6620815|XP_032571778.1|DSEC, LOC6620816|XP_002045014.1|DSEC	LOC115634293|XP_030387808.1|SLEB
OG0000112	LOC6615207|XP_002039617.1|DSEC, LOC6617976|XP_002042284.1|DSEC	LOC115629158|XP_030381390.1|SLEB
OG0000112	LOC6615171|XP_002039587.1|DSEC, LOC6615170|XP_002039586.1|DSEC	LOC115629161|XP_030381394.1|SLEB, LOC115627698|XP_030379301.1|SLEB
OG0000113	LOC6614036|XP_002038490.1|DSEC	LOC115628760|XP_030380835.1|SLEB, LOC115634230|XP_030387682.1|SLEB, LOC115625365|XP_030376262.1|SLEB
OG0000114	LOC116803551|XP_032583232.1|DSEC	LOC115630954|XP_030383388.1|SLEB
OG0000114	LOC6617668|XP_032583231.1|DSEC	LOC115630955|XP_030383389.1|SLEB
OG0000116	LOC6619705|XP_032579540.1|DSEC	LOC115624328|XP_030374816.1|SLEB
OG0000116	LOC6619710|XP_032579538.1|DSEC	LOC115623813|XP_030374217.1|SLEB, LOC115623954|XP_030374378.1|SLEB, LOC115623973|XP_030374402.1|SLEB
OG0000116	LOC6619706|XP_032579539.1|DSEC, LOC6619707|XP_002043922.1|DSEC	LOC115623999|XP_030374431.1|SLEB, LOC115623995|XP_030374424.1|SLEB
OG0000117	LOC6611215|XP_002035771.1|DSEC	LOC115626178|XP_030377315.1|SLEB
OG0000117	LOC6611214|XP_002035770.2|DSEC	LOC115626179|XP_030377316.1|SLEB
OG0000117	LOC6611213|XP_002035769.1|DSEC	LOC115626180|XP_030377317.1|SLEB
OG0000117	LOC6611212|XP_002035768.1|DSEC	LOC115626181|XP_030377318.1|SLEB
OG0000118	LOC6613457|XP_002037929.1|DSEC, LOC6613456|XP_002037928.1|DSEC	LOC115634140|XP_030387575.1|SLEB
OG0000118	LOC6611235|XP_002035791.1|DSEC	LOC115626301|XP_030377489.1|SLEB
OG0000119	LOC6607002|XP_002031791.1|DSEC	LOC115625335|XP_030376220.1|SLEB
OG0000119	LOC6621198|XP_002045377.1|DSEC	LOC115625475|XP_030376385.1|SLEB
OG0000119	LOC6607001|XP_002031790.1|DSEC	LOC115625305|XP_030376184.1|SLEB
OG0000120	LOC6608695|XP_032572430.1|DSEC	LOC115620371|XP_030369440.1|SLEB
OG0000120	LOC6610179|XP_002034787.1|DSEC	LOC115628235|XP_030380109.1|SLEB
OG0000121	LOC6621159|XP_002045338.1|DSEC	LOC115625542|XP_030376479.1|SLEB
OG0000121	LOC6606383|XP_002031188.1|DSEC	LOC115625267|XP_030376127.1|SLEB
OG0000122	LOC6617448|XP_032583537.1|DSEC	LOC115630753|XP_030383267.1|SLEB
OG0000122	LOC6619859|XP_002044072.2|DSEC	LOC115628730|XP_030380794.1|SLEB
OG0000122	LOC6613313|XP_002037789.1|DSEC	LOC115631897|XP_030384606.1|SLEB
OG0000123	LOC6618845|XP_002043094.1|DSEC	LOC115634239|XP_030387693.1|SLEB
OG0000123	LOC6606606|XP_002031407.1|DSEC	LOC115624226|XP_030374700.1|SLEB, LOC115621552|XP_030371081.1|SLEB
OG0000123	LOC6614134|XP_002038587.1|DSEC, LOC6614133|XP_002038586.1|DSEC	LOC115624223|XP_030374697.1|SLEB
OG0000123	LOC6614135|XP_002038588.1|DSEC	LOC115624192|XP_030374649.1|SLEB
OG0000124	LOC6609490|XP_002034175.2|DSEC, LOC6608219|XP_032570933.1|DSEC	LOC115633905|XP_030387269.1|SLEB
OG0000124	LOC6608220|XP_032570934.1|DSEC, LOC6608222|XP_002032966.2|DSEC	LOC115634486|XP_030388102.1|SLEB, LOC115634480|XP_030388071.1|SLEB, LOC115634175|XP_030387621.1|SLEB
OG0000125	LOC6617143|XP_032576639.1|DSEC	LOC115620679|XP_030369903.1|SLEB
OG0000125	LOC6606616|XP_002031417.2|DSEC	LOC115622011|XP_030371726.1|SLEB
OG0000125	LOC6609445|XP_002034130.1|DSEC	LOC115630466|XP_030382900.1|SLEB
OG0000125	LOC6609444|XP_002034129.1|DSEC	LOC115630458|XP_030382887.1|SLEB
OG0000126	LOC6611315|XP_002035862.1|DSEC	LOC115626373|XP_030377588.1|SLEB, LOC115633547|XP_030386863.1|SLEB
OG0000127	LOC6614284|XP_002038724.1|DSEC, LOC6614285|XP_002038725.1|DSEC, LOC6614283|XP_002038723.1|DSEC	LOC115624275|XP_030374761.1|SLEB, LOC115624098|XP_030374548.1|SLEB
OG0000127	LOC6614282|XP_032579442.1|DSEC	LOC115624150|XP_030374607.1|SLEB
OG0000128	LOC6615333|XP_032571841.1|DSEC	LOC115627037|XP_030378429.1|SLEB
OG0000128	LOC6615332|XP_002039730.1|DSEC	LOC115634167|XP_030387611.1|SLEB
OG0000129	LOC6612241|XP_002036753.1|DSEC	LOC115633252|XP_030386513.1|SLEB
OG0000129	LOC6605270|XP_032575245.1|DSEC	LOC115632792|XP_030385903.1|SLEB, LOC115632636|XP_030385726.1|SLEB
OG0000129	LOC116800634|XP_032572551.1|DSEC	LOC115632635|XP_030385724.1|SLEB
OG0000129	LOC6612240|XP_032581536.1|DSEC	LOC115633251|XP_030386512.1|SLEB
OG0000130	LOC6611001|XP_002035558.2|DSEC	LOC115632117|XP_030384979.1|SLEB
OG0000130	LOC6610996|XP_002035553.1|DSEC	LOC115632142|XP_030385018.1|SLEB
OG0000130	LOC6610997|XP_002035554.2|DSEC, LOC6611000|XP_032574071.1|DSEC	LOC115632815|XP_030385927.1|SLEB
OG0000131	LOC6606580|XP_002031381.1|DSEC	LOC115620740|XP_030369987.1|SLEB
OG0000132	LOC6617718|XP_002042030.1|DSEC, LOC6617717|XP_032583024.1|DSEC	LOC115631441|XP_030384043.1|SLEB
OG0000132	LOC6616627|XP_002040984.1|DSEC	LOC115624363|XP_030374882.1|SLEB
OG0000134	LOC6606359|XP_002031164.1|DSEC	LOC115621108|XP_030370509.1|SLEB
OG0000134	LOC6618549|XP_002042812.1|DSEC	LOC115629363|XP_030381677.1|SLEB
OG0000134	LOC6612060|XP_002036577.1|DSEC	LOC115631566|XP_030384216.1|SLEB
OG0000137	LOC6614052|XP_002038506.1|DSEC	LOC115621775|XP_030371387.1|SLEB
OG0000137	LOC6611072|XP_032575266.1|DSEC	LOC115623263|XP_030373392.1|SLEB
OG0000137	LOC6612250|XP_002036762.1|DSEC	LOC115633318|XP_030386608.1|SLEB
OG0000138	LOC6607217|XP_002032001.2|DSEC	LOC115623943|XP_030374365.1|SLEB
OG0000138	LOC6607214|XP_002031998.2|DSEC	LOC115623756|XP_030374151.1|SLEB
OG0000140	LOC6617144|XP_002041471.1|DSEC	LOC115621072|XP_030370459.1|SLEB
OG0000141	LOC6604893|XP_002029738.1|DSEC	LOC115632509|XP_030385558.1|SLEB
OG0000141	LOC6604891|XP_002029736.2|DSEC	LOC115632354|XP_030385324.1|SLEB
OG0000141	LOC6604890|XP_032573338.1|DSEC	LOC115632744|XP_030385851.1|SLEB
OG0000141	LOC6604889|XP_002029734.1|DSEC	LOC115632365|XP_030385343.1|SLEB
OG0000142	LOC6607750|XP_002032513.1|DSEC	LOC115625086|XP_030375842.1|SLEB
OG0000142	LOC6620133|XP_032573236.1|DSEC	LOC115628082|XP_030379919.1|SLEB
OG0000142	LOC6619853|XP_032582718.1|DSEC	LOC115627258|XP_030378745.1|SLEB
OG0000143	LOC6618331|XP_002042603.1|DSEC	LOC115625380|XP_030376280.1|SLEB
OG0000143	LOC6618330|XP_002042602.2|DSEC	LOC115625390|XP_030376292.1|SLEB
OG0000144	LOC6606328|XP_032577860.1|DSEC	LOC115623941|XP_030374363.1|SLEB
OG0000144	LOC6618538|XP_032581282.1|DSEC	LOC115629778|XP_030382193.1|SLEB
OG0000144	LOC116801758|XP_032578980.1|DSEC	LOC115631998|XP_030384787.1|SLEB
OG0000145	LOC6617502|XP_002041819.1|DSEC	LOC115627757|XP_030379402.1|SLEB
OG0000145	LOC6614379|XP_002038818.2|DSEC, LOC6614378|XP_002038817.1|DSEC	LOC115632004|XP_030384792.1|SLEB
OG0000147	LOC6617770|XP_002042082.2|DSEC	LOC115630980|XP_030383422.1|SLEB, LOC115630666|XP_030383169.1|SLEB
OG0000147	LOC6614099|XP_002038553.1|DSEC	LOC115621832|XP_030371499.1|SLEB
OG0000147	LOC6614098|XP_002038552.1|DSEC	LOC115621833|XP_030371501.1|SLEB
OG0000148	LOC6613247|XP_002037724.1|DSEC	LOC115630932|XP_030383359.1|SLEB
OG0000148	LOC6611775|XP_002036298.2|DSEC	LOC115626589|XP_030377831.1|SLEB
OG0000149	LOC6611540|XP_002036079.1|DSEC	LOC115626190|XP_030377330.1|SLEB
OG0000149	LOC6615127|XP_002039543.1|DSEC	LOC115629267|XP_030381551.1|SLEB
OG0000150	LOC6617413|XP_032569960.1|DSEC, LOC6617406|XP_032582457.1|DSEC, LOC6617411|XP_002041736.2|DSEC, LOC6617412|XP_002041737.2|DSEC, LOC6617409|XP_002041734.2|DSEC, LOC6617408|XP_002041733.1|DSEC	LOC115631362|XP_030383941.1|SLEB, LOC115631359|XP_030383937.1|SLEB
OG0000151	LOC6616252|XP_002040616.1|DSEC	LOC115622266|XP_030372028.1|SLEB
OG0000151	LOC6616256|XP_002040620.1|DSEC	LOC115622260|XP_030372021.1|SLEB
OG0000151	LOC6616255|XP_032575224.1|DSEC	LOC115622264|XP_030372025.1|SLEB
OG0000151	LOC6605370|XP_002030204.1|DSEC	LOC115622278|XP_030372040.1|SLEB
OG0000152	LOC6612643|XP_002037147.1|DSEC	LOC115620943|XP_030370319.1|SLEB
OG0000153	LOC6606423|XP_002031227.2|DSEC	LOC115621745|XP_030371339.1|SLEB
OG0000153	LOC6606426|XP_002031230.1|DSEC, LOC6606425|XP_002031229.1|DSEC	LOC115620210|XP_030369207.1|SLEB
OG0000154	LOC6607513|XP_002032282.1|DSEC, LOC6607514|XP_002032283.1|DSEC	LOC115621867|XP_030371547.1|SLEB, LOC115621871|XP_030371556.1|SLEB
OG0000154	LOC116801047|XP_032574342.1|DSEC	LOC115632597|XP_030385682.1|SLEB
OG0000155	LOC6611161|XP_002035718.2|DSEC	LOC115628421|XP_030380369.1|SLEB
OG0000155	LOC6611155|XP_002035712.1|DSEC	LOC115628363|XP_030380300.1|SLEB
OG0000155	LOC6611156|XP_002035713.1|DSEC	LOC115628359|XP_030380294.1|SLEB
OG0000157	LOC6608223|XP_002032967.1|DSEC, LOC6608221|XP_002032965.1|DSEC	LOC115629819|XP_030382253.1|SLEB
OG0000157	LOC6608224|XP_002032968.1|DSEC	LOC115626330|XP_030377538.1|SLEB, LOC115633650|XP_030386952.1|SLEB
OG0000158	LOC6611107|XP_002035664.1|DSEC	LOC115633012|XP_030386197.1|SLEB, LOC115632738|XP_030385845.1|SLEB
OG0000158	LOC6611108|XP_002035665.1|DSEC	LOC115632736|XP_030385842.1|SLEB
OG0000159	LOC6606142|XP_002030950.2|DSEC	LOC115622292|XP_030372055.1|SLEB
OG0000160	LOC6607326|XP_002032099.2|DSEC, LOC116801556|XP_032577818.1|DSEC	LOC115621357|XP_030370839.1|SLEB
OG0000160	LOC6607327|XP_002032100.1|DSEC	LOC115621163|XP_030370583.1|SLEB
OG0000161	LOC6610206|XP_002034813.1|DSEC	LOC115622971|XP_030372982.1|SLEB
OG0000161	LOC6618590|XP_032581459.1|DSEC	LOC115629943|XP_030382412.1|SLEB
OG0000162	LOC6605516|XP_002030349.2|DSEC, LOC6610476|XP_002035056.1|DSEC, LOC6619323|XP_032583608.1|DSEC	LOC115628734|XP_030380797.1|SLEB
OG0000162	LOC6613397|XP_032571753.1|DSEC	LOC115630435|XP_030382852.1|SLEB
OG0000163	LOC6610128|XP_002034738.1|DSEC	LOC115628458|XP_030380436.1|SLEB
OG0000163	LOC6617317|XP_002041643.1|DSEC	LOC115623156|XP_030373231.1|SLEB
OG0000164	LOC6609071|XP_032570894.1|DSEC	LOC115633795|XP_030387133.1|SLEB
OG0000165	LOC6620714|XP_032582343.1|DSEC, LOC116802276|XP_032582094.1|DSEC, LOC6620713|XP_032582090.1|DSEC, LOC6620671|XP_032582971.1|DSEC, LOC6621242|XP_032582978.1|DSEC, LOC116802010|XP_032580739.1|DSEC, LOC116802278|XP_032582104.1|DSEC, LOC116802277|XP_032582101.1|DSEC, LOC116802311|XP_032582334.1|DSEC, LOC6620673|XP_032580743.1|DSEC, LOC116803148|XP_032582983.1|DSEC, LOC6620679|XP_032582967.1|DSEC, LOC6620675|XP_032582975.1|DSEC, LOC116802310|XP_032582330.1|DSEC, LOC6621252|XP_032582098.1|DSEC, LOC116803228|XP_032582996.1|DSEC, LOC116802085|XP_032581076.1|DSEC, LOC116802086|XP_032581079.1|DSEC, LOC116802089|XP_032581083.1|DSEC, LOC116803145|XP_032582964.1|DSEC, LOC116802083|XP_032581073.1|DSEC, LOC6620677|XP_032580749.1|DSEC, LOC116802088|XP_032581081.1|DSEC, LOC6621196|XP_032582327.1|DSEC, LOC6620668|XP_032582339.1|DSEC, LOC116802312|XP_032582346.1|DSEC, LOC116803153|XP_032582989.1|DSEC, LOC116802012|XP_032580746.1|DSEC, LOC6620712|XP_032582747.1|DSEC, LOC116802279|XP_032582108.1|DSEC	LOC115626650|XP_030377915.1|SLEB
OG0000165	LOC6610879|XP_002035442.1|DSEC, LOC6610821|XP_002035387.2|DSEC	LOC115633702|XP_030387021.1|SLEB
OG0000166	LOC6615293|XP_032571732.1|DSEC	LOC115634666|XP_030388385.1|SLEB
OG0000166	LOC6615295|XP_032571736.1|DSEC	LOC115619972|XP_030368868.1|SLEB
OG0000167	LOC6604942|XP_002029785.1|DSEC	LOC115622494|XP_030372300.1|SLEB
OG0000168	LOC6608468|XP_002033202.2|DSEC	LOC115634697|XP_030388435.1|SLEB
OG0000168	LOC6612599|XP_002037104.1|DSEC	LOC115621457|XP_030370973.1|SLEB
OG0000168	LOC6612597|XP_002037102.1|DSEC	LOC115630749|XP_030383264.1|SLEB
OG0000168	LOC6612596|XP_002037101.1|DSEC	LOC115621951|XP_030371657.1|SLEB
OG0000169	LOC6607673|XP_002032438.1|DSEC	LOC115621259|XP_030370717.1|SLEB
OG0000169	LOC6605012|XP_002029855.2|DSEC	LOC115622943|XP_030372933.1|SLEB
OG0000169	LOC6606618|XP_002031419.1|DSEC	LOC115621288|XP_030370751.1|SLEB
OG0000170	LOC6614532|XP_032581872.1|DSEC, LOC6614533|XP_002038964.1|DSEC	LOC115631209|XP_030383774.1|SLEB
OG0000170	LOC6614531|XP_032571143.1|DSEC	LOC115631312|XP_030383886.1|SLEB
OG0000171	LOC6611249|XP_002035804.2|DSEC	LOC115626100|XP_030377212.1|SLEB
OG0000171	LOC6611860|XP_032571700.1|DSEC	LOC115625657|XP_030376646.1|SLEB
OG0000171	LOC6614984|XP_032581050.1|DSEC	LOC115629314|XP_030381620.1|SLEB
OG0000172	LOC6610559|XP_032573638.1|DSEC	LOC115632350|XP_030385315.1|SLEB
