Orthogroup	DSEC.longest_only	DSUZ.longest_only
OG0000038	LOC6619358|XP_002043575.1|DSEC	LOC108020759|XP_016944626.2|DSUZ
OG0000038	LOC6619360|XP_032575071.1|DSEC	LOC108010653|XP_036670653.1|DSUZ
OG0000039	LOC6614108|XP_032577608.1|DSEC	LOC108016023|XP_016938107.2|DSUZ
OG0000039	LOC6619553|XP_002043768.1|DSEC	LOC108006280|XP_016925226.1|DSUZ
OG0000039	LOC6619552|XP_002043767.1|DSEC	LOC108006287|XP_016925235.1|DSUZ
OG0000039	LOC6617545|XP_032581966.1|DSEC	LOC108019017|XP_016942120.1|DSUZ
OG0000040	LOC6616682|XP_002041037.1|DSEC	LOC108016198|XP_036675321.1|DSUZ
OG0000040	LOC6606863|XP_002031657.1|DSEC	LOC108006036|XP_036674433.1|DSUZ
OG0000040	LOC6606864|XP_002031658.1|DSEC	LOC108006007|XP_036674432.1|DSUZ
OG0000040	LOC6616681|XP_002041036.1|DSEC	LOC108011397|XP_016932008.2|DSUZ
OG0000040	LOC6616680|XP_002041035.2|DSEC	LOC108007390|XP_036675323.1|DSUZ, LOC108007385|XP_016926531.2|DSUZ
OG0000040	LOC6616678|XP_002041033.1|DSEC	LOC108007382|XP_016926528.2|DSUZ
OG0000040	LOC6619507|XP_002043722.1|DSEC	LOC108010783|XP_016931200.1|DSUZ
OG0000041	LOC6619701|XP_002043916.1|DSEC	LOC108012086|XP_016932852.2|DSUZ
OG0000041	LOC6619702|XP_002043917.1|DSEC	LOC108007903|XP_036674596.1|DSUZ
OG0000041	LOC6619703|XP_032579544.1|DSEC	LOC108007889|XP_036674680.1|DSUZ
OG0000041	LOC6619709|XP_002043924.1|DSEC	LOC108007918|XP_016927178.2|DSUZ
OG0000042	LOC6617460|XP_002041777.2|DSEC	LOC108011952|XP_016932694.2|DSUZ
OG0000042	LOC6609765|XP_002034419.1|DSEC	LOC108017900|XP_016940559.1|DSUZ
OG0000042	LOC6609768|XP_002034422.2|DSEC	LOC108017907|XP_016940566.1|DSUZ
OG0000042	LOC6609766|XP_032571746.1|DSEC	LOC108017901|XP_016940560.1|DSUZ
OG0000042	LOC6609767|XP_032571748.1|DSEC	LOC108017904|XP_036669901.1|DSUZ
OG0000042	LOC116800694|XP_032572982.1|DSEC	LOC108017721|XP_016940320.2|DSUZ, LOC108017910|XP_016940568.2|DSUZ, LOC108017722|XP_016940321.2|DSUZ
OG0000042	LOC6609769|XP_002034423.2|DSEC	LOC108017720|XP_016940319.1|DSUZ
OG0000043	LOC6606882|XP_002031676.2|DSEC	LOC108006018|XP_016924950.2|DSUZ
OG0000043	LOC6606880|XP_002031674.2|DSEC	LOC108006051|XP_036674427.1|DSUZ
OG0000043	LOC6606881|XP_032578763.1|DSEC	LOC108006016|XP_036674672.1|DSUZ
OG0000043	LOC6606886|XP_002031680.1|DSEC	LOC108006062|XP_016924995.2|DSUZ
OG0000043	LOC6612980|XP_002037471.1|DSEC	LOC108010802|XP_016931225.2|DSUZ
OG0000043	LOC6606874|XP_002031668.1|DSEC	LOC108006056|XP_016924989.2|DSUZ
OG0000044	LOC6619712|XP_032578272.1|DSEC	LOC108012094|XP_016932860.2|DSUZ
OG0000044	LOC6619716|XP_002043931.1|DSEC	LOC108007932|XP_036674251.1|DSUZ
OG0000044	LOC6619717|XP_002043932.1|DSEC	LOC108007930|XP_036674252.1|DSUZ
OG0000044	LOC6619713|XP_032578123.1|DSEC	LOC108007915|XP_016927173.2|DSUZ
OG0000044	LOC6619715|XP_002043930.1|DSEC	LOC108007906|XP_016927164.2|DSUZ
OG0000044	LOC6619714|XP_002043929.1|DSEC	LOC108007917|XP_036674250.1|DSUZ
OG0000045	LOC6605191|XP_002030030.1|DSEC	LOC108004812|XP_036670921.1|DSUZ
OG0000045	LOC6605189|XP_002030028.1|DSEC, LOC6605190|XP_002030029.1|DSEC	LOC108012264|XP_016933053.1|DSUZ, LOC108012265|XP_016933055.1|DSUZ
OG0000045	LOC6611095|XP_002035652.1|DSEC	LOC108005813|XP_016924631.1|DSUZ
OG0000045	LOC6611094|XP_002035651.1|DSEC	LOC108005814|XP_016924632.1|DSUZ
OG0000046	LOC6620032|XP_032578694.1|DSEC	LOC108014425|XP_016936027.2|DSUZ
OG0000046	LOC6615012|XP_002039429.1|DSEC	LOC108014937|XP_016936647.1|DSUZ
OG0000046	LOC6615013|XP_002039430.2|DSEC	LOC108014936|XP_016936646.1|DSUZ
OG0000046	LOC6615011|XP_032581038.1|DSEC	LOC108015074|XP_016936802.1|DSUZ
OG0000046	LOC6618806|XP_002043055.1|DSEC	LOC108008133|XP_016927411.1|DSUZ
OG0000046	LOC6607590|XP_002032359.1|DSEC	LOC108011098|XP_036674670.1|DSUZ
OG0000047	LOC6609458|XP_002034143.1|DSEC	LOC108008533|XP_016927892.1|DSUZ
OG0000047	LOC6609455|XP_002034140.1|DSEC	LOC108008555|XP_016927914.1|DSUZ
OG0000047	LOC6609036|XP_032573031.1|DSEC	LOC108019650|XP_016943022.1|DSUZ
OG0000047	LOC6605158|XP_002029997.1|DSEC	LOC108013633|XP_016935067.1|DSUZ
OG0000047	LOC6609046|XP_032572064.1|DSEC	LOC108019638|XP_016943010.1|DSUZ
OG0000047	LOC6605159|XP_002029998.2|DSEC	LOC108012941|XP_016933968.1|DSUZ
OG0000048	LOC6605929|XP_002030742.1|DSEC, LOC6605928|XP_002030741.1|DSEC	LOC108011323|XP_016931922.2|DSUZ, LOC108011315|XP_016931911.1|DSUZ
OG0000048	LOC6605925|XP_002030738.1|DSEC	LOC108007323|XP_016926460.1|DSUZ
OG0000048	LOC6605923|XP_002030736.1|DSEC	LOC108007321|XP_016926458.2|DSUZ
OG0000048	LOC6605926|XP_002030739.1|DSEC	LOC108019378|XP_016942690.1|DSUZ
OG0000049	LOC6616787|XP_002041124.1|DSEC	LOC108020793|XP_016944660.2|DSUZ
OG0000049	LOC6616784|XP_002041121.1|DSEC	LOC108020795|XP_016944662.2|DSUZ
OG0000049	LOC6616788|XP_002041125.1|DSEC	LOC108019317|XP_016942627.2|DSUZ
OG0000049	LOC6616790|XP_032578183.1|DSEC	LOC118877929|XP_036674430.1|DSUZ
OG0000049	LOC6616789|XP_002041126.1|DSEC	LOC108019319|XP_016942628.2|DSUZ
OG0000049	LOC6616783|XP_002041120.1|DSEC	LOC108020803|XP_016944672.2|DSUZ
OG0000050	LOC6608707|XP_002033431.1|DSEC	LOC108009777|XP_016929902.1|DSUZ
OG0000050	LOC6616568|XP_002040927.1|DSEC	LOC118878833|XP_036677754.1|DSUZ, LOC108007679|XP_036672301.1|DSUZ
OG0000050	LOC6616571|XP_032575631.1|DSEC	LOC108007675|XP_016926887.1|DSUZ, LOC118878829|XP_036677750.1|DSUZ
OG0000050	LOC6616570|XP_002040929.1|DSEC	LOC108007678|XP_016926890.1|DSUZ, LOC118878832|XP_036677753.1|DSUZ
OG0000050	LOC116800887|XP_032573137.1|DSEC	LOC108007676|XP_016926888.1|DSUZ, LOC118878830|XP_036677751.1|DSUZ
OG0000050	LOC6616572|XP_002040931.1|DSEC	LOC118878828|XP_036677749.1|DSUZ, LOC108007665|XP_016926876.1|DSUZ, LOC108007667|XP_016926878.2|DSUZ, LOC118878834|XP_036677756.1|DSUZ
OG0000050	LOC6616569|XP_032573136.1|DSEC	LOC108007677|XP_016926889.1|DSUZ, LOC118878831|XP_036677752.1|DSUZ
OG0000051	LOC6607242|XP_032578378.1|DSEC	LOC108007968|XP_016927228.1|DSUZ
OG0000051	LOC6606627|XP_002031428.1|DSEC	LOC108008061|XP_016927332.1|DSUZ
OG0000051	LOC6606391|XP_002031196.1|DSEC	LOC108010880|XP_036675361.1|DSUZ, LOC118877892|XP_036674208.1|DSUZ
OG0000051	LOC6606710|XP_002031509.1|DSEC	LOC108017397|XP_036673834.1|DSUZ
OG0000051	LOC6606709|XP_002031508.1|DSEC	LOC108019259|XP_016942548.2|DSUZ
OG0000052	LOC6607024|XP_002031813.1|DSEC	LOC108016209|XP_016938326.2|DSUZ
OG0000052	LOC6607642|XP_002032407.1|DSEC	LOC108017445|XP_036674526.1|DSUZ
OG0000052	LOC6607026|XP_002031815.1|DSEC	LOC108016205|XP_016938321.2|DSUZ
OG0000052	LOC6607022|XP_002031811.2|DSEC	LOC108016212|XP_016938330.1|DSUZ
OG0000052	LOC6607023|XP_002031812.1|DSEC	LOC108016207|XP_016938323.1|DSUZ
OG0000052	LOC6609846|XP_002034498.1|DSEC	LOC108018024|XP_016940878.1|DSUZ
OG0000052	LOC6609845|XP_002034497.1|DSEC	LOC108018025|XP_016940880.1|DSUZ
OG0000053	LOC6608189|XP_002032934.2|DSEC	LOC108019583|XP_016942913.1|DSUZ
OG0000053	LOC6608187|XP_002032932.1|DSEC	LOC108019582|XP_016942912.1|DSUZ
OG0000053	LOC6608186|XP_002032931.2|DSEC	LOC108019581|XP_016942910.1|DSUZ
OG0000053	LOC6608184|XP_002032929.1|DSEC	LOC108019580|XP_016942908.1|DSUZ
OG0000053	LOC6608180|XP_002032925.1|DSEC	LOC108019595|XP_016942926.1|DSUZ
OG0000054	LOC6606233|XP_002031041.1|DSEC	LOC108007018|XP_016926113.2|DSUZ
OG0000054	LOC6606232|XP_002031040.1|DSEC	LOC108007012|XP_016926106.2|DSUZ
OG0000054	LOC6606230|XP_002031038.1|DSEC	LOC108007023|XP_016926117.2|DSUZ
OG0000054	LOC6606231|XP_032576779.1|DSEC	LOC108007019|XP_016926114.2|DSUZ
OG0000055	LOC6612846|XP_002037340.1|DSEC	LOC108016454|XP_016938596.1|DSUZ
OG0000056	LOC6607531|XP_002032300.1|DSEC	LOC108011021|XP_036674004.1|DSUZ
OG0000056	LOC6607532|XP_002032301.1|DSEC	LOC108011020|XP_036674003.1|DSUZ
OG0000056	LOC6607533|XP_002032302.1|DSEC	LOC108011024|XP_016931542.2|DSUZ
OG0000056	LOC6607534|XP_002032303.1|DSEC	LOC108011022|XP_016931540.2|DSUZ
OG0000056	LOC6606941|XP_002031735.1|DSEC	LOC108018752|XP_016941818.1|DSUZ
OG0000056	LOC6606940|XP_002031734.1|DSEC	LOC108018751|XP_016941817.2|DSUZ
OG0000058	LOC6609913|XP_002034563.1|DSEC	LOC108008838|XP_016928233.1|DSUZ
OG0000058	LOC6609912|XP_002034562.2|DSEC, LOC6609909|XP_032572423.1|DSEC	LOC108008875|XP_016928269.1|DSUZ
OG0000058	LOC6613603|XP_002038073.1|DSEC	LOC108010497|XP_016930860.1|DSUZ
OG0000058	LOC6612350|XP_002036859.1|DSEC	LOC108011123|XP_016931684.1|DSUZ
OG0000059	LOC6617066|XP_002041394.1|DSEC	LOC108010906|XP_016931395.2|DSUZ
OG0000059	LOC6617064|XP_002041392.1|DSEC	LOC108004991|XP_016923598.2|DSUZ
OG0000059	LOC6617063|XP_002041391.1|DSEC	LOC108004995|XP_036675477.1|DSUZ
OG0000059	LOC6617065|XP_002041393.1|DSEC	LOC108010901|XP_016931379.2|DSUZ
OG0000059	LOC6617058|XP_002041386.1|DSEC	LOC108010889|XP_016931367.2|DSUZ
OG0000060	LOC6618583|XP_002042842.1|DSEC	LOC108005298|XP_016923997.1|DSUZ
OG0000060	LOC6614500|XP_002038933.1|DSEC	LOC108009039|XP_016928528.1|DSUZ
OG0000060	LOC6613944|XP_032578849.1|DSEC	LOC108011241|XP_016931834.2|DSUZ
OG0000060	LOC6612941|XP_032579191.1|DSEC	LOC108012147|XP_016932927.2|DSUZ
OG0000060	LOC6618552|XP_002042809.1|DSEC	LOC108005224|XP_016923903.1|DSUZ
OG0000060	LOC6613126|XP_002037607.1|DSEC	LOC108011810|XP_016932540.1|DSUZ
OG0000061	LOC6611375|XP_002035920.1|DSEC	LOC108008066|XP_016927350.1|DSUZ
OG0000061	LOC6611382|XP_002035927.1|DSEC	LOC108011189|XP_016931772.1|DSUZ
OG0000061	LOC6611377|XP_032583318.1|DSEC	LOC108009548|XP_016929484.1|DSUZ
OG0000061	LOC6611378|XP_002035923.2|DSEC	LOC108010573|XP_036676705.1|DSUZ
OG0000062	LOC6619830|XP_032581369.1|DSEC	LOC108015083|XP_016936812.1|DSUZ
OG0000062	LOC6614677|XP_002039104.1|DSEC	LOC108016949|XP_016939375.1|DSUZ
OG0000062	LOC6614678|XP_002039105.1|DSEC	LOC108016941|XP_016939363.1|DSUZ
OG0000063	LOC6616903|XP_002041237.1|DSEC	LOC108007361|XP_036673723.1|DSUZ
OG0000063	LOC6616904|XP_032577925.1|DSEC	LOC108007341|XP_036673724.1|DSUZ
OG0000063	LOC6616902|XP_002041236.1|DSEC	LOC108007360|XP_016926501.1|DSUZ
OG0000063	LOC116800923|XP_032573468.1|DSEC	LOC108012795|XP_016933718.1|DSUZ
OG0000063	LOC6605135|XP_002029976.1|DSEC	LOC108012616|XP_016933525.2|DSUZ
OG0000063	LOC6605136|XP_002029977.1|DSEC	LOC108012576|XP_016933479.1|DSUZ
OG0000063	LOC6605137|XP_032573466.1|DSEC	LOC108012502|XP_016933399.1|DSUZ
OG0000065	LOC6620871|XP_032577187.1|DSEC	LOC108018380|XP_036672586.1|DSUZ
OG0000065	LOC6611715|XP_032583141.1|DSEC	LOC108019746|XP_016943174.1|DSUZ
OG0000065	LOC116801475|XP_032577197.1|DSEC, LOC6606677|XP_032577192.1|DSEC	LOC118877555|XP_036672587.1|DSUZ, LOC108018714|XP_036672583.1|DSUZ, LOC108018713|XP_016941774.2|DSUZ
OG0000065	LOC6616851|XP_002041187.2|DSEC	LOC108015662|XP_016937647.2|DSUZ
OG0000065	LOC6616853|XP_002041189.1|DSEC	LOC108015669|XP_036673839.1|DSUZ
OG0000065	LOC6616852|XP_002041188.1|DSEC	LOC108015657|XP_036673844.1|DSUZ
OG0000066	LOC6618629|XP_002042888.1|DSEC	LOC108005211|XP_016923889.1|DSUZ
OG0000066	LOC6614127|XP_002038580.2|DSEC	LOC108016054|XP_016938136.1|DSUZ
OG0000066	LOC6618754|XP_002043012.2|DSEC	LOC108014819|XP_016936505.2|DSUZ
OG0000066	LOC6619319|XP_002043536.1|DSEC	LOC108009663|XP_016929682.1|DSUZ
OG0000066	LOC6606217|XP_002031025.1|DSEC	LOC108007006|XP_016926101.2|DSUZ
OG0000066	LOC6617577|XP_002041890.1|DSEC	LOC108019078|XP_016942229.1|DSUZ
OG0000066	LOC6615669|XP_002040040.1|DSEC	LOC108009981|XP_016930245.1|DSUZ
OG0000067	LOC6620079|XP_002044291.1|DSEC	LOC108018360|XP_036672819.1|DSUZ
OG0000067	LOC6610892|XP_002035455.1|DSEC	LOC108011429|XP_016932047.1|DSUZ
OG0000067	LOC6608367|XP_002033103.1|DSEC	LOC108008496|XP_016927850.1|DSUZ
OG0000067	LOC6610891|XP_002035454.1|DSEC	LOC108011430|XP_036670601.1|DSUZ
OG0000067	LOC6616446|XP_002040807.1|DSEC	LOC108012571|XP_016933475.1|DSUZ
OG0000068	LOC6606120|XP_032575928.1|DSEC	LOC108015543|XP_036672326.1|DSUZ
OG0000068	LOC6620399|XP_032576530.1|DSEC	LOC108020078|XP_036672611.1|DSUZ, LOC108015958|XP_036673428.1|DSUZ
OG0000068	LOC6606128|XP_032573930.1|DSEC	LOC108012701|XP_036672080.1|DSUZ
OG0000068	LOC6610046|XP_002034662.2|DSEC	LOC108018226|XP_016941234.1|DSUZ
OG0000068	LOC6615215|XP_032581888.1|DSEC	LOC108015246|XP_016937086.1|DSUZ
OG0000069	LOC6618939|XP_002043184.2|DSEC	LOC108008583|XP_016927949.1|DSUZ
OG0000070	LOC6613612|XP_002038082.1|DSEC	LOC108010939|XP_016931440.1|DSUZ, LOC108008584|XP_016927954.1|DSUZ
OG0000070	LOC6615903|XP_002040271.1|DSEC	LOC108014746|XP_036671592.1|DSUZ
OG0000070	LOC6613611|XP_002038081.1|DSEC	LOC108008382|XP_016927718.1|DSUZ
OG0000070	LOC6614825|XP_002039244.1|DSEC	LOC108016673|XP_016938880.1|DSUZ
OG0000071	LOC6605331|XP_002030168.2|DSEC	LOC108010694|XP_036670542.1|DSUZ
OG0000071	LOC6605584|XP_032575054.1|DSEC	LOC118877301|XP_036671340.1|DSUZ
OG0000071	LOC6605583|XP_002030402.2|DSEC	LOC108013781|XP_016935236.2|DSUZ
OG0000072	LOC6609453|XP_002034138.1|DSEC	LOC108008238|XP_016927518.1|DSUZ
OG0000072	LOC6609448|XP_032571731.1|DSEC	LOC108010178|XP_016930510.2|DSUZ
OG0000073	LOC6609744|XP_002034398.2|DSEC	LOC108006185|XP_016925109.1|DSUZ
OG0000073	LOC6616009|XP_032581764.1|DSEC	LOC108016759|XP_036676337.1|DSUZ
OG0000073	LOC6614351|XP_032576696.1|DSEC	LOC108013859|XP_036672571.1|DSUZ
OG0000074	LOC6610960|XP_002035517.1|DSEC	LOC108012499|XP_036670611.1|DSUZ, LOC108012409|XP_016933258.1|DSUZ
OG0000074	LOC6606103|XP_002030912.1|DSEC	LOC108004794|XP_016923335.2|DSUZ
OG0000075	LOC6605016|XP_002029859.2|DSEC	LOC108013328|XP_016934616.1|DSUZ
OG0000075	LOC6605018|XP_002029861.1|DSEC	LOC108013578|XP_016934994.1|DSUZ
OG0000075	LOC6605017|XP_002029860.1|DSEC	LOC108012554|XP_016933456.2|DSUZ, LOC108013579|XP_016934995.1|DSUZ
OG0000075	LOC6605015|XP_002029858.1|DSEC	LOC108013329|XP_016934617.1|DSUZ
OG0000076	LOC6610804|XP_032574471.1|DSEC	LOC108005825|XP_036670890.1|DSUZ
OG0000076	LOC6606736|XP_032578748.1|DSEC	LOC108014332|XP_036673815.1|DSUZ
OG0000076	LOC6606734|XP_032578866.1|DSEC	LOC108019254|XP_036673770.1|DSUZ
OG0000076	LOC6614957|XP_002039374.1|DSEC	LOC108015039|XP_016936760.1|DSUZ
OG0000076	LOC6614944|XP_032581504.1|DSEC, LOC6614958|XP_032581514.1|DSEC	LOC108015414|XP_016937334.1|DSUZ
OG0000077	LOC6609946|XP_002034592.1|DSEC	LOC108009747|XP_016929834.1|DSUZ
OG0000077	LOC6607116|XP_002031904.1|DSEC	LOC108015852|XP_016937909.1|DSUZ
OG0000077	LOC6618789|XP_002043039.2|DSEC	LOC108010141|XP_016930463.1|DSUZ
OG0000077	LOC6618743|XP_032576637.1|DSEC	LOC108014833|XP_016936524.2|DSUZ
OG0000078	LOC6609985|XP_032572329.1|DSEC	LOC108008657|XP_016928031.1|DSUZ
OG0000078	LOC6616471|XP_032574945.1|DSEC	LOC108006897|XP_016925974.2|DSUZ
OG0000078	LOC6614250|XP_032578587.1|DSEC	LOC108011262|XP_036675195.1|DSUZ
OG0000078	LOC6615175|XP_002039591.1|DSEC	LOC108015391|XP_016937300.1|DSUZ
OG0000078	LOC6618086|XP_002042384.1|DSEC	LOC108016956|XP_016939380.1|DSUZ
OG0000079	LOC6613270|XP_032579159.1|DSEC	LOC108008373|XP_016927706.1|DSUZ
OG0000079	LOC6613271|XP_002037748.1|DSEC	LOC108010440|XP_016930790.1|DSUZ
OG0000080	LOC6609553|XP_032570859.1|DSEC	LOC108008669|XP_016928052.2|DSUZ, LOC108018488|XP_016941536.1|DSUZ
OG0000080	LOC6609476|XP_002034161.1|DSEC	LOC108009443|XP_016929282.1|DSUZ
OG0000081	LOC6610291|XP_002034886.1|DSEC	LOC108012473|XP_016933353.1|DSUZ
OG0000082	LOC6606452|XP_002031255.1|DSEC	LOC108006237|XP_016925166.2|DSUZ, LOC108020861|XP_036674571.1|DSUZ
OG0000083	LOC116800215|XP_032569927.1|DSEC	LOC108021699|XP_016946017.1|DSUZ
OG0000083	LOC6611746|XP_002036269.1|DSEC	LOC108019227|XP_016942512.1|DSUZ
OG0000083	LOC6611745|XP_032583492.1|DSEC	LOC108018957|XP_016942050.1|DSUZ
OG0000083	LOC6611744|XP_032583168.1|DSEC	LOC108019013|XP_016942116.1|DSUZ
OG0000083	LOC6612009|XP_032569925.1|DSEC	LOC108021302|XP_016945444.1|DSUZ
OG0000084	LOC6609841|XP_002034493.1|DSEC	LOC108019885|XP_016943446.1|DSUZ
OG0000084	LOC6609358|XP_002034047.1|DSEC	LOC108017776|XP_016940388.1|DSUZ
OG0000085	LOC6608032|XP_002032780.1|DSEC	LOC108017846|XP_016940490.1|DSUZ
OG0000085	LOC6608030|XP_032572867.1|DSEC	LOC108017929|XP_036669795.1|DSUZ
OG0000085	LOC6608033|XP_002032781.2|DSEC	LOC108017827|XP_016940468.1|DSUZ
OG0000085	LOC6608034|XP_002032782.1|DSEC	LOC108018199|XP_016941204.1|DSUZ
OG0000085	LOC6608029|XP_032572862.1|DSEC	LOC108017928|XP_036669794.1|DSUZ
OG0000086	LOC6609922|XP_002034572.1|DSEC	LOC108009612|XP_016929587.1|DSUZ
OG0000087	LOC6611885|XP_002036403.2|DSEC	LOC108006715|XP_016925785.1|DSUZ
OG0000087	LOC6611274|XP_002035829.1|DSEC	LOC108013454|XP_016934823.1|DSUZ
OG0000087	LOC6611909|XP_002036426.1|DSEC	LOC108010645|XP_016931036.1|DSUZ
OG0000088	LOC6607857|XP_032572237.1|DSEC	LOC108018081|XP_016940973.1|DSUZ
OG0000088	LOC6612055|XP_002036572.1|DSEC	LOC108010533|XP_016930904.1|DSUZ
OG0000088	LOC6605272|XP_002030110.1|DSEC	LOC108017064|XP_016939511.1|DSUZ
OG0000088	LOC6609520|XP_002034204.1|DSEC	LOC108009734|XP_016929807.1|DSUZ
OG0000088	LOC6605273|XP_002030111.1|DSEC	LOC108017056|XP_016939503.2|DSUZ
OG0000089	LOC6614195|XP_002038642.1|DSEC	LOC108017134|XP_016939601.1|DSUZ
OG0000089	LOC6614269|XP_002038709.1|DSEC	LOC108013957|XP_016935459.1|DSUZ
OG0000089	LOC6607057|XP_002031845.1|DSEC	LOC108010600|XP_016930978.1|DSUZ
OG0000089	LOC6605081|XP_002029922.1|DSEC	LOC108012396|XP_016933244.1|DSUZ
OG0000090	LOC6608382|XP_002033118.1|DSEC	LOC108009148|XP_016928740.1|DSUZ
OG0000090	LOC6608386|XP_032571023.1|DSEC	LOC108008436|XP_016927775.1|DSUZ
OG0000090	LOC6610773|XP_002035339.1|DSEC	LOC108020200|XP_016943797.1|DSUZ
OG0000090	LOC6610282|XP_032573795.1|DSEC	LOC108013274|XP_016934533.1|DSUZ
OG0000091	LOC6612658|XP_032576233.1|DSEC	LOC108007205|XP_036674733.1|DSUZ
OG0000091	LOC6612181|XP_032580799.1|DSEC	LOC108021626|XP_016945921.1|DSUZ
OG0000091	LOC6613760|XP_032578418.1|DSEC	LOC108017510|XP_036673504.1|DSUZ, LOC108020281|XP_036677911.1|DSUZ
OG0000091	LOC116801651|XP_032578417.1|DSEC	LOC108017517|XP_016940076.2|DSUZ, LOC118879030|XP_036677910.1|DSUZ
OG0000092	LOC6619698|XP_032579430.1|DSEC	LOC108007922|XP_016927181.2|DSUZ
OG0000092	LOC6619700|XP_002043915.1|DSEC	LOC108007901|XP_016927158.2|DSUZ
OG0000092	LOC6616968|XP_002041296.1|DSEC	LOC108007563|XP_016926745.2|DSUZ
OG0000092	LOC6619699|XP_002043914.1|DSEC	LOC108007927|XP_016927187.2|DSUZ
OG0000093	LOC6611634|XP_002036170.1|DSEC	LOC108017965|XP_016940733.1|DSUZ
OG0000093	LOC116802189|XP_032581620.1|DSEC	LOC108015401|XP_016937310.2|DSUZ
OG0000093	LOC116800366|XP_032570747.1|DSEC	LOC108008101|XP_016927380.2|DSUZ
OG0000093	LOC6613360|XP_032569736.1|DSEC	LOC108004853|XP_016923427.1|DSUZ
OG0000093	LOC6619757|XP_002043971.1|DSEC	LOC108015362|XP_016937266.1|DSUZ
OG0000094	LOC6605148|XP_002029989.1|DSEC	LOC108012257|XP_016933045.2|DSUZ
OG0000094	LOC6614059|XP_002038513.1|DSEC	LOC108014341|XP_016935913.1|DSUZ
OG0000096	LOC6614658|XP_002039085.1|DSEC	LOC108005944|XP_016924862.1|DSUZ
OG0000096	LOC6611394|XP_002035938.1|DSEC	LOC108021485|XP_016945715.1|DSUZ
OG0000096	LOC6606981|XP_032576845.1|DSEC	LOC108006768|XP_036674772.1|DSUZ, LOC118878143|XP_036675694.1|DSUZ
OG0000096	LOC6614724|XP_032569761.1|DSEC	LOC108005977|XP_016924907.1|DSUZ
OG0000097	LOC116801043|XP_032574304.1|DSEC	LOC108010507|XP_016930873.2|DSUZ
OG0000097	LOC6618280|XP_002042554.1|DSEC	LOC108015617|XP_036671854.1|DSUZ
OG0000098	LOC6606676|XP_002031476.1|DSEC, LOC6621482|XP_032577186.1|DSEC	LOC108018693|XP_036672581.1|DSUZ
OG0000099	LOC6616102|XP_002040467.1|DSEC	LOC108016827|XP_016939133.1|DSUZ
OG0000099	LOC6616099|XP_032580297.1|DSEC	LOC108016981|XP_016939415.1|DSUZ
OG0000100	LOC116800385|XP_032570900.1|DSEC	LOC108008543|XP_016927903.1|DSUZ
OG0000100	LOC6616973|XP_002041301.1|DSEC	LOC108007575|XP_016926757.2|DSUZ
OG0000100	LOC6606416|XP_002031220.1|DSEC	LOC108016414|XP_016938552.1|DSUZ
OG0000100	LOC6606417|XP_002031221.2|DSEC	LOC108016415|XP_016938553.2|DSUZ
OG0000100	LOC6606418|XP_002031222.1|DSEC	LOC108016400|XP_016938537.2|DSUZ
OG0000100	LOC6607283|XP_002032062.1|DSEC	LOC108006095|XP_016925031.1|DSUZ
OG0000101	LOC6619343|XP_032573862.1|DSEC	LOC108017021|XP_036671509.1|DSUZ, LOC108020448|XP_036672450.1|DSUZ
OG0000101	LOC6618409|XP_032573873.1|DSEC	LOC118877329|XP_036671513.1|DSUZ
OG0000101	LOC6618414|XP_032573872.1|DSEC	LOC118877522|XP_036672463.1|DSUZ
OG0000102	LOC6609708|XP_032571910.1|DSEC	LOC108009336|XP_016929103.1|DSUZ
OG0000102	LOC6608277|XP_002033021.1|DSEC	LOC108009476|XP_016929345.1|DSUZ
OG0000102	LOC6615642|XP_032570858.1|DSEC	LOC108008646|XP_016928020.1|DSUZ
OG0000103	LOC6604961|XP_002029804.1|DSEC	LOC108012611|XP_016933519.1|DSUZ
OG0000103	LOC6606121|XP_002030929.1|DSEC	LOC108019406|XP_016942716.2|DSUZ
OG0000103	LOC116801298|XP_032575929.1|DSEC	LOC108010501|XP_016930863.2|DSUZ
OG0000103	LOC6608599|XP_002033333.1|DSEC	LOC108009753|XP_016929854.1|DSUZ
OG0000104	LOC6605945|XP_002030757.2|DSEC	LOC108018816|XP_036670778.1|DSUZ
OG0000104	LOC6611808|XP_002036330.1|DSEC	LOC108008643|XP_016928021.1|DSUZ
OG0000104	LOC6605950|XP_002030762.1|DSEC	LOC108018835|XP_036671763.1|DSUZ
OG0000105	LOC6619284|XP_032579009.1|DSEC	LOC108018286|XP_016941301.2|DSUZ
OG0000105	LOC6605055|XP_002029896.2|DSEC	LOC108018333|XP_016941363.2|DSUZ, LOC108019558|XP_016942884.1|DSUZ
OG0000105	LOC6607252|XP_002032031.1|DSEC	LOC108019998|XP_036673113.1|DSUZ
OG0000105	LOC6607258|XP_002032037.1|DSEC	LOC118877652|XP_036673146.1|DSUZ, LOC108007058|XP_036673468.1|DSUZ
OG0000105	LOC6607259|XP_002032038.1|DSEC	LOC108007036|XP_016926132.2|DSUZ, LOC108007052|XP_016926148.1|DSUZ
OG0000106	LOC6615391|XP_002039773.1|DSEC	LOC108009407|XP_016929216.1|DSUZ
OG0000106	LOC6606229|XP_032578662.1|DSEC	LOC108004827|XP_016923390.2|DSUZ
OG0000106	LOC6611308|XP_002035855.1|DSEC	LOC108008554|XP_016927917.1|DSUZ
OG0000106	LOC6609321|XP_002034010.2|DSEC	LOC108017853|XP_016940497.2|DSUZ
