Orthogroup	DHYD.longest_only	DNOV.longest_only
OG0000044	LOC111604858|XP_023178860.2|DHYD, LOC111604849|XP_023178850.2|DHYD	LOC115770689|XP_030571941.1|DNOV
OG0000044	LOC111604836|XP_023178833.2|DHYD	LOC115770724|XP_030571983.1|DNOV
OG0000044	LOC111604822|XP_023178814.2|DHYD, LOC111604862|XP_023178863.2|DHYD	LOC115770670|XP_030571898.1|DNOV
OG0000044	LOC111592024|XP_023159785.2|DHYD	LOC115766148|XP_030565844.1|DNOV
OG0000045	LOC111597387|XP_023167819.1|DHYD	LOC115771022|XP_030572403.1|DNOV
OG0000045	LOC111597391|XP_023167823.1|DHYD	LOC115771240|XP_030572702.1|DNOV
OG0000045	LOC111597386|XP_023167816.1|DHYD	LOC115771239|XP_030572701.1|DNOV
OG0000045	LOC111597377|XP_023167802.1|DHYD	LOC115771237|XP_030572698.1|DNOV
OG0000046	LOC111591975|XP_023159692.2|DHYD	LOC115768148|XP_030568502.1|DNOV
OG0000046	LOC111594427|XP_023163484.2|DHYD	LOC115771633|XP_030573292.1|DNOV, LOC115771634|XP_030573293.1|DNOV
OG0000046	LOC111600609|XP_030079920.1|DHYD, LOC111593401|XP_030079935.1|DHYD	LOC115768146|XP_030568501.1|DNOV
OG0000047	LOC111594123|XP_023163050.2|DHYD	LOC115760745|XP_030558082.1|DNOV
OG0000047	LOC111595469|XP_023165002.1|DHYD	LOC115757956|XP_030554291.1|DNOV
OG0000047	LOC111595525|XP_023165074.2|DHYD	LOC115757840|XP_030554132.1|DNOV
OG0000048	LOC111604705|XP_023178646.1|DHYD, LOC111604704|XP_023178645.2|DHYD	LOC115762856|XP_030561091.1|DNOV
OG0000048	LOC111604700|XP_023178641.1|DHYD	LOC115762848|XP_030561084.1|DNOV
OG0000048	LOC111604676|XP_023178606.1|DHYD	LOC115762847|XP_030561083.1|DNOV
OG0000048	LOC111604701|XP_023178642.1|DHYD	LOC115762857|XP_030561093.1|DNOV
OG0000049	LOC111594543|XP_023163663.2|DHYD	LOC115761547|XP_030559189.1|DNOV
OG0000049	LOC111594529|XP_023163631.2|DHYD	LOC115761542|XP_030559185.1|DNOV
OG0000049	LOC111594475|XP_023163544.1|DHYD	LOC115761399|XP_030559017.1|DNOV
OG0000049	LOC111594476|XP_023163545.2|DHYD	LOC115761457|XP_030559084.1|DNOV
OG0000049	LOC111594581|XP_023163706.2|DHYD	LOC115761552|XP_030559195.1|DNOV
OG0000050	LOC111592220|XP_023160064.2|DHYD	LOC115758280|XP_030554702.1|DNOV
OG0000050	LOC111597562|XP_023168129.2|DHYD	LOC115770328|XP_030571426.1|DNOV
OG0000050	LOC111597563|XP_023168130.1|DHYD	LOC115770326|XP_030571424.1|DNOV
OG0000050	LOC111597557|XP_023168122.2|DHYD	LOC115770322|XP_030571419.1|DNOV
OG0000051	LOC111604842|XP_023178842.2|DHYD	LOC115763752|XP_030562324.1|DNOV
OG0000051	LOC115482777|XP_030078620.1|DHYD, LOC115482800|XP_030078769.1|DHYD, LOC115482799|XP_030078766.1|DHYD	LOC115767886|XP_030568111.1|DNOV
OG0000051	LOC111598254|XP_023169188.2|DHYD	LOC115761373|XP_030558983.1|DNOV
OG0000052	LOC111604961|XP_023179009.1|DHYD	LOC115763778|XP_030562359.1|DNOV
OG0000052	LOC111604963|XP_023179011.2|DHYD	LOC115763891|XP_030562528.1|DNOV
OG0000052	LOC111604962|XP_023179010.1|DHYD	LOC115763777|XP_030562358.1|DNOV
OG0000052	LOC111604228|XP_023177970.1|DHYD	LOC115771518|XP_030573117.1|DNOV
OG0000052	LOC111604234|XP_023177982.1|DHYD	LOC115771510|XP_030573105.1|DNOV
OG0000053	LOC111602599|XP_023175526.2|DHYD	LOC115771927|XP_030573689.1|DNOV
OG0000053	LOC111602600|XP_023175527.2|DHYD	LOC115771866|XP_030573609.1|DNOV
OG0000053	LOC111596382|XP_023166356.2|DHYD	LOC115771921|XP_030573679.1|DNOV
OG0000053	LOC111596381|XP_023166355.2|DHYD	LOC115771855|XP_030573599.1|DNOV
OG0000053	LOC111596379|XP_023166352.2|DHYD	LOC115771936|XP_030573699.1|DNOV
OG0000054	LOC111604826|XP_023178817.2|DHYD	LOC115766043|XP_030565674.1|DNOV
OG0000054	LOC111593322|XP_023161796.2|DHYD	LOC115770765|XP_030572036.1|DNOV
OG0000054	LOC111604856|XP_023178857.2|DHYD	LOC115766097|XP_030565772.1|DNOV
OG0000055	LOC111603258|XP_023176533.1|DHYD, LOC111603253|XP_023176529.1|DHYD, LOC111603262|XP_023176542.2|DHYD, LOC111603257|XP_023176532.1|DHYD	LOC115761443|XP_030559069.1|DNOV, LOC115761430|XP_030559056.1|DNOV, LOC115761433|XP_030559059.1|DNOV, LOC115761408|XP_030559028.1|DNOV
OG0000055	LOC111603272|XP_023176553.1|DHYD	LOC115761644|XP_030559338.1|DNOV
OG0000056	LOC111599614|XP_023171073.2|DHYD	LOC115764822|XP_030563931.1|DNOV
OG0000056	LOC111599611|XP_023171068.2|DHYD	LOC115764820|XP_030563929.1|DNOV
OG0000056	LOC111599613|XP_023171070.2|DHYD	LOC115764821|XP_030563930.1|DNOV
OG0000058	LOC111602372|XP_023175155.1|DHYD, LOC111602373|XP_023175156.2|DHYD	LOC115758934|XP_030555595.1|DNOV
OG0000058	LOC111602375|XP_023175159.2|DHYD	LOC115758936|XP_030555597.1|DNOV
OG0000058	LOC111602371|XP_023175154.1|DHYD	LOC115758933|XP_030555594.1|DNOV
OG0000058	LOC111602374|XP_023175158.2|DHYD	LOC115758935|XP_030555596.1|DNOV
OG0000058	LOC111591894|XP_023159568.1|DHYD	LOC115766835|XP_030566732.1|DNOV
OG0000059	LOC111595783|XP_030078737.1|DHYD	LOC115764095|XP_030562808.1|DNOV
OG0000059	LOC111595875|XP_023165572.2|DHYD	LOC115764107|XP_030562822.1|DNOV
OG0000059	LOC111595256|XP_023164673.2|DHYD	LOC115764042|XP_030562742.1|DNOV
OG0000059	LOC111595830|XP_030078745.1|DHYD, LOC111595757|XP_023165402.2|DHYD	LOC115764028|XP_030562719.1|DNOV
OG0000059	LOC111595792|XP_023165450.1|DHYD	LOC115764210|XP_030562960.1|DNOV
OG0000060	LOC111605127|XP_023179254.1|DHYD	LOC115768497|XP_030568943.1|DNOV
OG0000060	LOC111605118|XP_023179239.1|DHYD	LOC115768521|XP_030568971.1|DNOV
OG0000060	LOC111594203|XP_023163168.1|DHYD	LOC115760275|XP_030557406.1|DNOV
OG0000060	LOC115482748|XP_030081618.1|DHYD	LOC115767943|XP_030568181.1|DNOV
OG0000060	LOC111597837|XP_023168500.1|DHYD	LOC115765029|XP_030564252.1|DNOV
OG0000060	LOC111598840|XP_023170044.1|DHYD	LOC115767352|XP_030567464.1|DNOV
OG0000060	LOC111596076|XP_023165902.2|DHYD	LOC115759170|XP_030555902.1|DNOV
OG0000061	LOC111601172|XP_023173419.2|DHYD	LOC115763134|XP_030561437.1|DNOV
OG0000061	LOC111601168|XP_023173414.2|DHYD	LOC115763110|XP_030561414.1|DNOV, LOC115763055|XP_030561340.1|DNOV
OG0000061	LOC111601143|XP_023173378.2|DHYD	LOC115763160|XP_030561472.1|DNOV
OG0000061	LOC111601144|XP_023173379.1|DHYD	LOC115763156|XP_030561467.1|DNOV
OG0000062	LOC111598288|XP_023169239.1|DHYD	LOC115766456|XP_030566248.1|DNOV
OG0000062	LOC111596290|XP_030080523.1|DHYD	LOC115763354|XP_030561739.1|DNOV
OG0000063	LOC111602944|XP_023176073.2|DHYD	LOC115770680|XP_030571925.1|DNOV
OG0000063	LOC111602946|XP_023176074.2|DHYD	LOC115770681|XP_030571926.1|DNOV
OG0000063	LOC111597578|XP_023168144.2|DHYD	LOC115770341|XP_030571439.1|DNOV
OG0000063	LOC111597466|XP_023167982.2|DHYD	LOC115770262|XP_030571339.1|DNOV
OG0000063	LOC111597464|XP_023167980.2|DHYD	LOC115770409|XP_030571530.1|DNOV
OG0000064	LOC111599354|XP_023170752.2|DHYD	LOC115758842|XP_030555482.1|DNOV
OG0000065	LOC111598539|XP_023169599.2|DHYD	LOC115771835|XP_030573576.1|DNOV
OG0000065	LOC111599010|XP_023170294.2|DHYD	LOC115759592|XP_030556422.1|DNOV, LOC115759591|XP_030556420.1|DNOV, LOC115759590|XP_030556419.1|DNOV, LOC115759594|XP_030556423.1|DNOV, LOC115772094|XP_030573915.1|DNOV
OG0000065	LOC111604341|XP_023178171.2|DHYD	LOC115763851|XP_030562484.1|DNOV, LOC115767459|XP_030567624.1|DNOV, LOC115767413|XP_030567549.1|DNOV
OG0000066	LOC111596465|XP_023166485.1|DHYD	LOC115769505|XP_030570196.1|DNOV, LOC115767618|XP_030567778.1|DNOV
OG0000066	LOC111603713|XP_023177187.1|DHYD	LOC115759113|XP_030555815.1|DNOV
OG0000066	LOC111604865|XP_023178868.2|DHYD	LOC115766084|XP_030565752.1|DNOV
OG0000066	LOC111595983|XP_023165737.1|DHYD	LOC115765364|XP_030564745.1|DNOV
OG0000066	LOC111603187|XP_023176438.2|DHYD	LOC115768347|XP_030568771.1|DNOV
OG0000067	LOC111603515|XP_023176907.2|DHYD	LOC115761742|XP_030559494.1|DNOV
OG0000067	LOC111593087|XP_023161450.1|DHYD	LOC115769783|XP_030570610.1|DNOV
OG0000067	LOC111604531|XP_023178401.2|DHYD	LOC115762160|XP_030560137.1|DNOV
OG0000067	LOC111593109|XP_023161477.2|DHYD	LOC115769836|XP_030570670.1|DNOV
OG0000067	LOC111601094|XP_023173298.2|DHYD	LOC115770913|XP_030572222.1|DNOV
OG0000068	LOC111593542|XP_023162133.2|DHYD	LOC115766532|XP_030566358.1|DNOV
OG0000068	LOC111598177|XP_023169045.2|DHYD	LOC115765365|XP_030564748.1|DNOV
OG0000069	LOC111593948|XP_023162811.1|DHYD	LOC115764506|XP_030563456.1|DNOV
OG0000070	LOC111602191|XP_023174921.2|DHYD	LOC115758973|XP_030555636.1|DNOV
OG0000070	LOC111591972|XP_023159687.1|DHYD	LOC115765204|XP_030564504.1|DNOV
OG0000070	LOC111602192|XP_023174922.2|DHYD	LOC115759073|XP_030555762.1|DNOV
OG0000070	LOC111602194|XP_023174924.2|DHYD	LOC115758728|XP_030555341.1|DNOV
OG0000071	LOC111599791|XP_030081795.1|DHYD	LOC115771375|XP_030572919.1|DNOV
OG0000072	LOC111604605|XP_023178486.1|DHYD	LOC115762189|XP_030560172.1|DNOV
OG0000072	LOC111594128|XP_023163054.2|DHYD	LOC115760700|XP_030558025.1|DNOV
OG0000072	LOC111594127|XP_023163053.2|DHYD	LOC115760737|XP_030558073.1|DNOV
OG0000073	LOC111595450|XP_023164945.1|DHYD	LOC115757880|XP_030554180.1|DNOV
OG0000073	LOC111602674|XP_023175635.2|DHYD	LOC115764211|XP_030562961.1|DNOV
OG0000074	LOC111596936|XP_023167155.1|DHYD, LOC111596937|XP_023167156.2|DHYD	LOC115767646|XP_030567793.1|DNOV, LOC115767642|XP_030567789.1|DNOV
OG0000074	LOC111601089|XP_023173284.2|DHYD	LOC115771062|XP_030572474.1|DNOV
OG0000075	LOC111595080|XP_023164404.2|DHYD	LOC115770432|XP_030571562.1|DNOV
OG0000075	LOC111595078|XP_023164402.1|DHYD	LOC115770426|XP_030571554.1|DNOV
OG0000075	LOC111595081|XP_023164405.1|DHYD	LOC115770110|XP_030571087.1|DNOV
OG0000075	LOC111595077|XP_023164401.1|DHYD, LOC111595142|XP_023164483.1|DHYD	LOC115770275|XP_030571359.1|DNOV, LOC115770445|XP_030571581.1|DNOV
OG0000076	LOC111599682|XP_023171158.1|DHYD	LOC115766967|XP_030566920.1|DNOV
OG0000076	LOC111592395|XP_023160339.2|DHYD, LOC111592398|XP_023160342.2|DHYD	LOC115763785|XP_030562365.1|DNOV, LOC115763786|XP_030562373.1|DNOV
OG0000076	LOC111600172|XP_023171933.1|DHYD	LOC115766325|XP_030566076.1|DNOV
OG0000076	LOC111594068|XP_023162969.2|DHYD	LOC115765287|XP_030564637.1|DNOV
OG0000077	LOC111599997|XP_023171665.1|DHYD	LOC115765531|XP_030565013.1|DNOV
OG0000077	LOC111595708|XP_023165321.1|DHYD	LOC115761940|XP_030559834.1|DNOV
OG0000077	LOC111599697|XP_023171187.1|DHYD	LOC115757826|XP_030554110.1|DNOV
OG0000077	LOC111592482|XP_023160465.1|DHYD	LOC115759443|XP_030556224.1|DNOV
OG0000078	LOC111593533|XP_023162105.1|DHYD	LOC115767481|XP_030567645.1|DNOV
OG0000078	LOC111593319|XP_023161795.1|DHYD	LOC115767473|XP_030567638.1|DNOV
OG0000078	LOC111604289|XP_023178073.2|DHYD	LOC115770100|XP_030571073.1|DNOV
OG0000078	LOC111603428|XP_023176780.2|DHYD	LOC115761731|XP_030559475.1|DNOV
OG0000078	LOC111603133|XP_023176376.1|DHYD	LOC115764426|XP_030563287.1|DNOV
OG0000078	LOC111596540|XP_023166579.2|DHYD	LOC115767246|XP_030567310.1|DNOV
OG0000079	LOC111601195|XP_023173453.2|DHYD	LOC115760029|XP_030557056.1|DNOV
OG0000079	LOC111601222|XP_023173489.2|DHYD	LOC115759928|XP_030556925.1|DNOV
OG0000079	LOC111601212|XP_023173478.1|DHYD, LOC111601204|XP_023173467.1|DHYD	LOC115760195|XP_030557285.1|DNOV
OG0000080	LOC111600911|XP_023173040.2|DHYD	LOC115762483|XP_030560581.1|DNOV
OG0000080	LOC111592557|XP_023160621.1|DHYD	LOC115766550|XP_030566385.1|DNOV
OG0000081	LOC111595375|XP_023164839.2|DHYD	LOC115769469|XP_030570143.1|DNOV
OG0000082	LOC111600682|XP_023172704.2|DHYD	LOC115760531|XP_030557814.1|DNOV
OG0000082	LOC111595221|XP_023164604.2|DHYD	LOC115771876|XP_030573620.1|DNOV
OG0000082	LOC111595651|XP_023165246.2|DHYD	LOC115764022|XP_030562714.1|DNOV
OG0000083	LOC111605744|XP_023180216.2|DHYD	LOC115771570|XP_030573183.1|DNOV
OG0000083	LOC111592658|XP_030079136.1|DHYD	LOC115763288|XP_030561633.1|DNOV
OG0000084	LOC111604038|XP_023177666.2|DHYD	LOC115759698|XP_030556562.1|DNOV
OG0000084	LOC111594007|XP_023162872.2|DHYD	LOC115760890|XP_030558315.1|DNOV
OG0000085	LOC111604178|XP_023177892.1|DHYD	LOC115764646|XP_030563684.1|DNOV
OG0000085	LOC111604180|XP_023177895.2|DHYD	LOC115764670|XP_030563721.1|DNOV
OG0000086	LOC115483460|XP_030081395.1|DHYD, LOC111602150|XP_030081396.1|DHYD	LOC115761105|XP_030558592.1|DNOV, LOC115761104|XP_030558591.1|DNOV
OG0000087	LOC111598477|XP_023169504.1|DHYD	LOC115759965|XP_030556974.1|DNOV
OG0000087	LOC115482921|XP_030079086.1|DHYD, LOC115482922|XP_030079087.1|DHYD, LOC115482931|XP_030079123.1|DHYD	LOC115763574|XP_030562052.1|DNOV
OG0000087	LOC111604004|XP_023177629.2|DHYD	LOC115763556|XP_030562035.1|DNOV
OG0000088	LOC111592149|XP_023159964.1|DHYD	LOC115758292|XP_030554718.1|DNOV
OG0000088	LOC111598938|XP_023170184.1|DHYD	LOC115758633|XP_030555227.1|DNOV
OG0000088	LOC111593116|XP_023161484.1|DHYD	LOC115766362|XP_030566125.1|DNOV
OG0000088	LOC111604481|XP_023178334.1|DHYD	LOC115769943|XP_030570850.1|DNOV
OG0000088	LOC111593117|XP_023161486.2|DHYD	LOC115766373|XP_030566137.1|DNOV
OG0000089	LOC111603588|XP_023177012.1|DHYD	LOC115759581|XP_030556409.1|DNOV
OG0000089	LOC111598635|XP_023169747.1|DHYD	LOC115760358|XP_030557507.1|DNOV
OG0000089	LOC111603721|XP_023177200.1|DHYD	LOC115769774|XP_030570599.1|DNOV
OG0000090	LOC111592171|XP_023159993.2|DHYD	LOC115758299|XP_030554725.1|DNOV
OG0000090	LOC111592119|XP_023159918.2|DHYD	LOC115758298|XP_030554724.1|DNOV
OG0000090	LOC111592435|XP_023160386.1|DHYD	LOC115765820|XP_030565404.1|DNOV
OG0000090	LOC111593119|XP_030080405.1|DHYD	LOC115766045|XP_030565682.1|DNOV
OG0000090	LOC111598762|XP_023169942.2|DHYD	LOC115769503|XP_030570188.1|DNOV
OG0000091	LOC111601403|XP_023173720.2|DHYD	LOC115757670|XP_030553848.1|DNOV
OG0000091	LOC111599470|XP_023170907.2|DHYD	LOC115759049|XP_030555733.1|DNOV
OG0000091	LOC111592942|XP_023161174.1|DHYD	LOC115761273|XP_030558848.1|DNOV
OG0000091	LOC111592941|XP_023161173.1|DHYD	LOC115761272|XP_030558847.1|DNOV
OG0000092	LOC111599699|XP_023171192.2|DHYD	LOC115766069|XP_030565732.1|DNOV
OG0000092	LOC111597499|XP_023168028.2|DHYD	LOC115766167|XP_030565870.1|DNOV
OG0000092	LOC111597484|XP_023168003.2|DHYD	LOC115766082|XP_030565748.1|DNOV
OG0000093	LOC111601939|XP_023174562.2|DHYD	LOC115758323|XP_030554750.1|DNOV
OG0000093	LOC111593071|XP_023161417.1|DHYD	LOC115767804|XP_030567996.1|DNOV
OG0000094	LOC111597580|XP_023168146.2|DHYD	LOC115770336|XP_030571434.1|DNOV
OG0000094	LOC111599491|XP_023170925.1|DHYD	LOC115759953|XP_030556956.1|DNOV, LOC115759952|XP_030556955.1|DNOV
OG0000096	LOC111595909|XP_023165620.2|DHYD	LOC115761336|XP_030558933.1|DNOV
OG0000096	LOC111595917|XP_023165636.1|DHYD	LOC115761351|XP_030558956.1|DNOV
OG0000096	LOC111595908|XP_023165619.2|DHYD	LOC115761323|XP_030558916.1|DNOV
OG0000096	LOC111594349|XP_023163377.2|DHYD	LOC115759222|XP_030555977.1|DNOV
OG0000098	LOC111596482|XP_023166511.1|DHYD	LOC115763976|XP_030562641.1|DNOV
OG0000099	LOC111595394|XP_023164864.2|DHYD	LOC115758025|XP_030554389.1|DNOV
OG0000099	LOC115483034|XP_030079680.1|DHYD, LOC111605619|XP_030079681.1|DHYD, LOC111596155|XP_023166055.2|DHYD	LOC115768874|XP_030569441.1|DNOV
OG0000100	LOC111601225|XP_023173488.1|DHYD	LOC115758695|XP_030555303.1|DNOV
OG0000100	LOC111602698|XP_030078699.1|DHYD	LOC115759484|XP_030556280.1|DNOV
OG0000100	LOC111593272|XP_023161711.2|DHYD	LOC115764748|XP_030563827.1|DNOV
OG0000100	LOC111593249|XP_030080785.1|DHYD	LOC115764705|XP_030563763.1|DNOV
OG0000101	LOC115483448|XP_030081298.1|DHYD	LOC115769861|XP_030570719.1|DNOV
OG0000101	LOC111605109|XP_030081823.1|DHYD	LOC115769860|XP_030570709.1|DNOV
OG0000102	LOC111597672|XP_023168266.1|DHYD	LOC115764983|XP_030564174.1|DNOV
OG0000102	LOC111597731|XP_023168344.2|DHYD	LOC115760629|XP_030557940.1|DNOV
OG0000103	LOC111601118|XP_023173340.1|DHYD	LOC115771233|XP_030572694.1|DNOV
OG0000103	LOC111601119|XP_023173341.2|DHYD	LOC115771230|XP_030572692.1|DNOV
OG0000103	LOC111601117|XP_023173339.2|DHYD	LOC115771232|XP_030572693.1|DNOV
OG0000103	LOC111605234|XP_023179437.1|DHYD	LOC115762233|XP_030560233.1|DNOV
OG0000104	LOC111604659|XP_023178583.1|DHYD	LOC115762610|XP_030560765.1|DNOV
OG0000104	LOC111600397|XP_023172245.2|DHYD, LOC115483402|XP_030081053.1|DHYD	LOC115763001|XP_030561251.1|DNOV
OG0000104	LOC111604693|XP_023178632.2|DHYD	LOC115762611|XP_030560767.1|DNOV
OG0000105	LOC111603935|XP_023177532.2|DHYD	LOC115763410|XP_030561820.1|DNOV
OG0000105	LOC111597551|XP_023168115.2|DHYD, LOC111598625|XP_023169726.2|DHYD	LOC115766038|XP_030565668.1|DNOV
OG0000105	LOC111597554|XP_023168119.2|DHYD	LOC115766116|XP_030565797.1|DNOV
OG0000107	LOC111601231|XP_023173496.2|DHYD	LOC115762473|XP_030560555.1|DNOV
OG0000107	LOC111594919|XP_023164178.2|DHYD	LOC115766524|XP_030566351.1|DNOV
OG0000107	LOC111594909|XP_023164167.2|DHYD	LOC115766525|XP_030566352.1|DNOV, LOC115766523|XP_030566350.1|DNOV
OG0000109	LOC111600828|XP_023172903.2|DHYD	LOC115758411|XP_030554919.1|DNOV
OG0000109	LOC111601162|XP_023173410.2|DHYD	LOC115758763|XP_030555384.1|DNOV
OG0000109	LOC111601018|XP_023173193.2|DHYD	LOC115759000|XP_030555661.1|DNOV
OG0000110	LOC111602899|XP_030081123.1|DHYD	LOC115771207|XP_030572667.1|DNOV
OG0000110	LOC111602896|XP_023176001.2|DHYD	LOC115771206|XP_030572666.1|DNOV, LOC115771081|XP_030572492.1|DNOV
OG0000110	LOC111602908|XP_030081181.1|DHYD	LOC115771102|XP_030572522.1|DNOV
OG0000110	LOC111602891|XP_023175994.1|DHYD	LOC115771159|XP_030572591.1|DNOV
OG0000111	LOC111593853|XP_023162670.1|DHYD	LOC115767450|XP_030567608.1|DNOV
OG0000111	LOC111592679|XP_023160814.1|DHYD	LOC115767471|XP_030567636.1|DNOV
OG0000111	LOC111594826|XP_023164062.1|DHYD	LOC115766597|XP_030566444.1|DNOV
OG0000112	LOC111605329|XP_023179566.2|DHYD	LOC115766378|XP_030566142.1|DNOV
OG0000112	LOC111605332|XP_023179568.2|DHYD	LOC115766361|XP_030566121.1|DNOV
OG0000112	LOC111603144|XP_023176388.1|DHYD	LOC115764351|XP_030563169.1|DNOV
OG0000112	LOC111603201|XP_023176458.2|DHYD	LOC115764305|XP_030563103.1|DNOV
OG0000113	LOC111599912|XP_023171509.1|DHYD	LOC115761208|XP_030558753.1|DNOV
OG0000113	LOC111604401|XP_023178220.2|DHYD	LOC115768193|XP_030568568.1|DNOV
OG0000113	LOC111603366|XP_023176683.2|DHYD	LOC115768345|XP_030568769.1|DNOV
OG0000113	LOC111604045|XP_023177669.1|DHYD	LOC115766418|XP_030566199.1|DNOV
OG0000114	LOC111603785|XP_023177294.1|DHYD	LOC115759690|XP_030556543.1|DNOV
OG0000114	LOC111603782|XP_023177292.2|DHYD	LOC115759688|XP_030556541.1|DNOV
OG0000114	LOC111603784|XP_023177293.1|DHYD	LOC115759689|XP_030556542.1|DNOV
OG0000116	LOC111604852|XP_023178853.1|DHYD	LOC115770882|XP_030572176.1|DNOV
OG0000116	LOC111604823|XP_023178815.2|DHYD	LOC115770658|XP_030571884.1|DNOV
OG0000117	LOC111600402|XP_023172250.2|DHYD	LOC115769301|XP_030569889.1|DNOV
OG0000117	LOC111600404|XP_023172253.2|DHYD	LOC115769303|XP_030569891.1|DNOV
OG0000117	LOC111600405|XP_023172254.1|DHYD	LOC115769305|XP_030569893.1|DNOV
OG0000117	LOC111600409|XP_023172258.2|DHYD	LOC115769308|XP_030569897.1|DNOV, LOC115769307|XP_030569896.1|DNOV
OG0000118	LOC111602186|XP_023174913.2|DHYD, LOC111602185|XP_023174912.2|DHYD	LOC115758561|XP_030555129.1|DNOV
OG0000118	LOC111602611|XP_023175538.2|DHYD	LOC115768983|XP_030569558.1|DNOV, LOC115764682|XP_030563730.1|DNOV
OG0000119	LOC111594626|XP_023163785.1|DHYD	LOC115761228|XP_030558777.1|DNOV
OG0000119	LOC111594598|XP_023163731.1|DHYD	LOC115761623|XP_030559312.1|DNOV
OG0000119	LOC111594582|XP_023163708.1|DHYD	LOC115761429|XP_030559055.1|DNOV
OG0000120	LOC111604779|XP_023178762.1|DHYD	LOC115768766|XP_030569316.1|DNOV
OG0000120	LOC111600604|XP_023172567.2|DHYD	LOC115765330|XP_030564696.1|DNOV
OG0000120	LOC111603518|XP_023176910.1|DHYD	LOC115765552|XP_030565044.1|DNOV
OG0000120	LOC111601088|XP_023173283.1|DHYD	LOC115762695|XP_030560877.1|DNOV
OG0000121	LOC111603179|XP_023176430.1|DHYD	LOC115764363|XP_030563185.1|DNOV
OG0000121	LOC111597218|XP_030080606.1|DHYD	LOC115771803|XP_030573534.1|DNOV
OG0000121	LOC111597213|XP_023167555.2|DHYD, LOC111597090|XP_023167398.1|DHYD	LOC115771900|XP_030573645.1|DNOV
OG0000122	LOC111594761|XP_023163978.2|DHYD	LOC115763181|XP_030561499.1|DNOV
OG0000122	LOC111601844|XP_023174446.2|DHYD	LOC115767044|XP_030567034.1|DNOV
OG0000122	LOC111604606|XP_023178487.1|DHYD	LOC115762161|XP_030560138.1|DNOV
OG0000122	LOC111602177|XP_030079238.1|DHYD	LOC115759056|XP_030555741.1|DNOV
OG0000123	LOC111604152|XP_023177844.1|DHYD	LOC115759448|XP_030556240.1|DNOV
OG0000123	LOC115482780|XP_030078625.1|DHYD, LOC111592387|XP_023160330.2|DHYD	LOC115763740|XP_030562303.1|DNOV
OG0000124	LOC111596345|XP_023166304.2|DHYD, LOC111596341|XP_023166294.2|DHYD, LOC111596342|XP_023166295.2|DHYD	LOC115758696|XP_030555300.1|DNOV, LOC115758694|XP_030555299.1|DNOV, LOC115758698|XP_030555305.1|DNOV, LOC115758699|XP_030555306.1|DNOV, LOC115758697|XP_030555301.1|DNOV, LOC115758701|XP_030555310.1|DNOV, LOC115758702|XP_030555311.1|DNOV, LOC115759494|XP_030556293.1|DNOV
OG0000124	LOC111597130|XP_023167459.2|DHYD	LOC115764579|XP_030563591.1|DNOV
OG0000125	LOC111598816|XP_023170014.1|DHYD	LOC115771741|XP_030573428.1|DNOV
OG0000125	LOC111596553|XP_023166598.2|DHYD	LOC115761248|XP_030558810.1|DNOV
OG0000125	LOC111594119|XP_023163047.2|DHYD	LOC115761028|XP_030558500.1|DNOV
OG0000126	LOC111600358|XP_023172204.2|DHYD	LOC115763320|XP_030561680.1|DNOV
OG0000126	LOC111598993|XP_023170265.1|DHYD	LOC115759005|XP_030555672.1|DNOV, LOC115759108|XP_030555807.1|DNOV
OG0000127	LOC111602713|XP_023175721.1|DHYD	LOC115761512|XP_030559141.1|DNOV
OG0000127	LOC111602743|XP_023175763.2|DHYD	LOC115761427|XP_030559046.1|DNOV
OG0000127	LOC111602747|XP_023175766.2|DHYD	LOC115761374|XP_030558985.1|DNOV
OG0000128	LOC111604073|XP_030081308.1|DHYD	LOC115763691|XP_030562236.1|DNOV
OG0000128	LOC111604098|XP_023177766.2|DHYD, LOC115483459|XP_030081391.1|DHYD, LOC115483450|XP_030081307.1|DHYD	LOC115771969|XP_030573747.1|DNOV, LOC115763858|XP_030562496.1|DNOV
OG0000129	LOC111597362|XP_023167785.1|DHYD	LOC115768023|XP_030568300.1|DNOV
OG0000129	LOC111600994|XP_023173154.2|DHYD	LOC115769838|XP_030570672.1|DNOV
OG0000129	LOC111600993|XP_023173153.1|DHYD	LOC115769679|XP_030570455.1|DNOV
OG0000129	LOC111597361|XP_023167784.1|DHYD	LOC115768022|XP_030568299.1|DNOV
OG0000130	LOC111595665|XP_023165255.2|DHYD	LOC115769661|XP_030570434.1|DNOV
OG0000130	LOC111595642|XP_023165234.2|DHYD	LOC115769320|XP_030569913.1|DNOV
OG0000130	LOC111595647|XP_023165239.2|DHYD	LOC115769811|XP_030570640.1|DNOV
OG0000130	LOC111595659|XP_023165250.1|DHYD	LOC115769747|XP_030570548.1|DNOV
OG0000130	LOC111595648|XP_023165240.2|DHYD	LOC115769845|XP_030570681.1|DNOV
OG0000130	LOC111595664|XP_023165254.2|DHYD	LOC115769660|XP_030570433.1|DNOV
OG0000131	LOC111594556|XP_023163679.2|DHYD	LOC115761671|XP_030559382.1|DNOV
OG0000132	LOC111595014|XP_023164289.2|DHYD	LOC115760166|XP_030557246.1|DNOV
OG0000132	LOC111603549|XP_023176951.2|DHYD	LOC115759623|XP_030556467.1|DNOV
OG0000134	LOC111602019|XP_023174685.1|DHYD	LOC115757657|XP_030553830.1|DNOV
