Orthogroup	DHYD.longest_only	DSER.longest_only
OG0000049	LOC111594581|XP_023163706.2|DHYD	LOC110188656|XP_020814093.1|DSER
OG0000050	LOC111592220|XP_023160064.2|DHYD	LOC110180270|XP_020803585.1|DSER
OG0000050	LOC111597562|XP_023168129.2|DHYD	LOC110190392|XP_020816504.1|DSER
OG0000050	LOC111597563|XP_023168130.1|DHYD	LOC110190033|XP_020815994.1|DSER
OG0000050	LOC111597557|XP_023168122.2|DHYD	LOC110190029|XP_020815991.1|DSER
OG0000051	LOC111604842|XP_023178842.2|DHYD	LOC110187927|XP_020813097.1|DSER
OG0000051	LOC111598254|XP_023169188.2|DHYD	LOC110186721|XP_020811651.1|DSER
OG0000052	LOC111604961|XP_023179009.1|DHYD, LOC111604963|XP_023179011.2|DHYD, LOC111604962|XP_023179010.1|DHYD	LOC110191159|XP_020817576.1|DSER, LOC110185541|XP_020810108.1|DSER, LOC110188577|XP_020814000.1|DSER, LOC110188482|XP_020813871.1|DSER, LOC110188395|XP_020813776.1|DSER
OG0000052	LOC111604228|XP_023177970.1|DHYD, LOC111604271|XP_023178041.2|DHYD, LOC111604241|XP_023177996.1|DHYD, LOC111604278|XP_023178055.1|DHYD	LOC110178467|XP_020801266.1|DSER
OG0000052	LOC111604234|XP_023177982.1|DHYD	LOC110178444|XP_020801237.1|DSER
OG0000053	LOC111602599|XP_023175526.2|DHYD	LOC110176132|XP_020798030.1|DSER
OG0000053	LOC111602600|XP_023175527.2|DHYD	LOC110176120|XP_020798020.1|DSER
OG0000053	LOC111596382|XP_023166356.2|DHYD	LOC110176110|XP_020798009.1|DSER
OG0000053	LOC111596381|XP_023166355.2|DHYD	LOC110176101|XP_020798000.1|DSER
OG0000053	LOC111596379|XP_023166352.2|DHYD	LOC110176153|XP_020798053.1|DSER
OG0000054	LOC111604826|XP_023178817.2|DHYD	LOC110191806|XP_020818417.1|DSER
OG0000054	LOC111593322|XP_023161796.2|DHYD	LOC110191860|XP_020818499.1|DSER
OG0000054	LOC111604856|XP_023178857.2|DHYD	LOC110191877|XP_020818520.1|DSER, LOC110191876|XP_020818519.1|DSER
OG0000055	LOC111603258|XP_023176533.1|DHYD, LOC111603253|XP_023176529.1|DHYD, LOC111603262|XP_023176542.2|DHYD, LOC111603257|XP_023176532.1|DHYD	LOC110186635|XP_020811553.1|DSER
OG0000056	LOC111599611|XP_023171068.2|DHYD	LOC110191245|XP_020817684.1|DSER
OG0000056	LOC111599619|XP_023171079.2|DHYD, LOC111599613|XP_023171070.2|DHYD	LOC110191246|XP_020817685.1|DSER, LOC110191243|XP_020817681.1|DSER, LOC110191244|XP_020817682.1|DSER
OG0000056	LOC111600558|XP_023172478.1|DHYD	LOC110191006|XP_020817383.1|DSER, LOC110191004|XP_020817381.1|DSER, LOC110191023|XP_020817399.1|DSER, LOC110191359|XP_020817866.1|DSER
OG0000058	LOC111602372|XP_023175155.1|DHYD, LOC111602373|XP_023175156.2|DHYD	LOC110185667|XP_020810288.1|DSER, LOC110183409|XP_020807348.1|DSER, LOC110185666|XP_020810287.1|DSER, LOC110183419|XP_020807360.1|DSER
OG0000058	LOC111602375|XP_023175159.2|DHYD, LOC111602371|XP_023175154.1|DHYD, LOC111602374|XP_023175158.2|DHYD	LOC110185668|XP_020810289.1|DSER
OG0000058	LOC111591894|XP_023159568.1|DHYD	LOC110182841|XP_020806632.1|DSER
OG0000059	LOC111595783|XP_030078737.1|DHYD	LOC110186834|XP_020811783.1|DSER
OG0000059	LOC111595875|XP_023165572.2|DHYD	LOC110186820|XP_020811767.1|DSER, LOC110186812|XP_020811757.1|DSER
OG0000059	LOC111595256|XP_023164673.2|DHYD	LOC110186800|XP_020811738.1|DSER
OG0000059	LOC111595830|XP_030078745.1|DHYD, LOC111595757|XP_023165402.2|DHYD, LOC111595792|XP_023165450.1|DHYD	LOC110186808|XP_020811749.1|DSER
OG0000060	LOC111605118|XP_023179239.1|DHYD	LOC110178856|XP_020801778.1|DSER
OG0000060	LOC111594203|XP_023163168.1|DHYD	LOC110187211|XP_020812270.1|DSER
OG0000060	LOC115482748|XP_030081618.1|DHYD	LOC110177198|XP_020799453.1|DSER
OG0000060	LOC111597837|XP_023168500.1|DHYD	LOC110186504|XP_020811358.1|DSER
OG0000060	LOC111598840|XP_023170044.1|DHYD	LOC110180206|XP_020803522.1|DSER
OG0000060	LOC111596076|XP_023165902.2|DHYD	LOC110184888|XP_020809193.1|DSER
OG0000061	LOC111601172|XP_023173419.2|DHYD	LOC110182375|XP_020806074.1|DSER
OG0000061	LOC111601168|XP_023173414.2|DHYD	LOC110182380|XP_020806081.1|DSER, LOC110182395|XP_020806094.1|DSER, LOC110182350|XP_020806049.1|DSER
OG0000061	LOC111601143|XP_023173378.2|DHYD	LOC110182379|XP_020806080.1|DSER
OG0000061	LOC111601144|XP_023173379.1|DHYD	LOC110182385|XP_020806085.1|DSER
OG0000062	LOC111598288|XP_023169239.1|DHYD	LOC110184172|XP_020808240.1|DSER
OG0000062	LOC111600181|XP_023171951.1|DHYD, LOC111596290|XP_030080523.1|DHYD	LOC110181372|XP_020804760.1|DSER, LOC110181371|XP_020804759.1|DSER
OG0000063	LOC111602944|XP_023176073.2|DHYD, LOC111602943|XP_023176072.2|DHYD, LOC111602946|XP_023176074.2|DHYD	LOC110188078|XP_020813291.1|DSER, LOC110188046|XP_020813258.1|DSER, LOC110188039|XP_020813246.1|DSER
OG0000063	LOC111597578|XP_023168144.2|DHYD	LOC110184769|XP_020809063.1|DSER
OG0000063	LOC111597466|XP_023167982.2|DHYD	LOC110184767|XP_020809060.1|DSER
OG0000063	LOC111597464|XP_023167980.2|DHYD	LOC110184763|XP_020809053.1|DSER, LOC110184765|XP_020809054.1|DSER
OG0000064	LOC111599354|XP_023170752.2|DHYD	LOC110187958|XP_020813135.1|DSER
OG0000065	LOC111598539|XP_023169599.2|DHYD	LOC110191274|XP_020817728.1|DSER
OG0000065	LOC111599010|XP_023170294.2|DHYD, LOC111604341|XP_023178171.2|DHYD	LOC110191418|XP_020817935.1|DSER, LOC110190919|XP_020817239.1|DSER, LOC110190955|XP_020817298.1|DSER, LOC110190921|XP_020817240.1|DSER, LOC110190210|XP_020816228.1|DSER, LOC110186453|XP_020811297.1|DSER
OG0000066	LOC111596465|XP_023166485.1|DHYD	LOC110191821|XP_020818445.1|DSER, LOC110176494|XP_020798526.1|DSER
OG0000066	LOC111603713|XP_023177187.1|DHYD	LOC110185088|XP_020809431.1|DSER
OG0000066	LOC111604865|XP_023178868.2|DHYD	LOC110191827|XP_020818451.1|DSER
OG0000066	LOC111595983|XP_023165737.1|DHYD	LOC110183659|XP_020807646.1|DSER
OG0000066	LOC111603187|XP_023176438.2|DHYD	LOC110182686|XP_020806438.1|DSER
OG0000067	LOC111603515|XP_023176907.2|DHYD	LOC110177234|XP_020799524.1|DSER
OG0000067	LOC111593087|XP_023161450.1|DHYD	LOC110176240|XP_020798198.1|DSER
OG0000067	LOC111604531|XP_023178401.2|DHYD	LOC110177017|XP_020799193.1|DSER, LOC110183230|XP_020807108.1|DSER
OG0000067	LOC111593109|XP_023161477.2|DHYD	LOC110176239|XP_020798196.1|DSER
OG0000067	LOC111601094|XP_023173298.2|DHYD	LOC110191355|XP_020817861.1|DSER
OG0000068	LOC111593542|XP_023162133.2|DHYD	LOC110182060|XP_020805682.1|DSER
OG0000068	LOC111598177|XP_023169045.2|DHYD	LOC110175923|XP_020797759.1|DSER
OG0000069	LOC111593948|XP_023162811.1|DHYD	LOC110180234|XP_020803548.1|DSER
OG0000070	LOC111602191|XP_023174921.2|DHYD	LOC110185753|XP_020810411.1|DSER, LOC110183288|XP_020807181.1|DSER
OG0000070	LOC111591972|XP_023159687.1|DHYD	LOC110182504|XP_020806211.1|DSER
OG0000070	LOC111602192|XP_023174922.2|DHYD	LOC110185866|XP_020810535.1|DSER, LOC110183296|XP_020807193.1|DSER
OG0000070	LOC111602194|XP_023174924.2|DHYD	LOC110185982|XP_020810665.1|DSER, LOC110183355|XP_020807278.1|DSER, LOC110183303|XP_020807205.1|DSER
OG0000071	LOC111599791|XP_030081795.1|DHYD	LOC110179837|XP_020803104.1|DSER
OG0000072	LOC111604605|XP_023178486.1|DHYD	LOC110181580|XP_020805035.1|DSER
OG0000072	LOC111594128|XP_023163054.2|DHYD	LOC110181287|XP_020804670.1|DSER
OG0000072	LOC111594127|XP_023163053.2|DHYD	LOC110181570|XP_020805024.1|DSER
OG0000073	LOC111595450|XP_023164945.1|DHYD	LOC110176360|XP_020798348.1|DSER
OG0000073	LOC111597481|XP_023168396.1|DHYD	LOC110182177|XP_020805838.1|DSER, LOC110182195|XP_020805867.1|DSER
OG0000073	LOC111602674|XP_023175635.2|DHYD	LOC110188202|XP_020813458.1|DSER
OG0000074	LOC111596936|XP_023167155.1|DHYD, LOC111596937|XP_023167156.2|DHYD	LOC110184734|XP_020809020.1|DSER
OG0000074	LOC111601089|XP_023173284.2|DHYD	LOC110185176|XP_020809553.1|DSER
OG0000075	LOC111595080|XP_023164404.2|DHYD	LOC110190480|XP_020816651.1|DSER
OG0000075	LOC111595078|XP_023164402.1|DHYD	LOC110190499|XP_020816674.1|DSER
OG0000075	LOC111595081|XP_023164405.1|DHYD	LOC110190537|XP_020816745.1|DSER
OG0000075	LOC111595077|XP_023164401.1|DHYD, LOC111595142|XP_023164483.1|DHYD	LOC110190595|XP_020816847.1|DSER
OG0000076	LOC111599682|XP_023171158.1|DHYD	LOC110190420|XP_020816550.1|DSER
OG0000076	LOC111592395|XP_023160339.2|DHYD, LOC111592398|XP_023160342.2|DHYD	LOC110176616|XP_020798701.1|DSER, LOC110176604|XP_020798685.1|DSER
OG0000076	LOC111600172|XP_023171933.1|DHYD	LOC110181877|XP_020805462.1|DSER
OG0000076	LOC111594068|XP_023162969.2|DHYD	LOC110182088|XP_020805728.1|DSER
OG0000077	LOC111599997|XP_023171665.1|DHYD	LOC110182629|XP_020806354.1|DSER
OG0000077	LOC111595708|XP_023165321.1|DHYD	LOC110189410|XP_020815129.1|DSER
OG0000077	LOC111599697|XP_023171187.1|DHYD	LOC110177149|XP_020799390.1|DSER
OG0000077	LOC111592482|XP_023160465.1|DHYD	LOC110176398|XP_020798389.1|DSER
OG0000078	LOC111593533|XP_023162105.1|DHYD, LOC111593319|XP_023161795.1|DHYD	LOC110180108|XP_020803404.1|DSER
OG0000078	LOC111604289|XP_023178073.2|DHYD	LOC110190038|XP_020816001.1|DSER
OG0000078	LOC111603428|XP_023176780.2|DHYD	LOC110188466|XP_020813854.1|DSER
OG0000078	LOC111603133|XP_023176376.1|DHYD	LOC110175994|XP_020797848.1|DSER
OG0000078	LOC111596540|XP_023166579.2|DHYD	LOC110184416|XP_020808610.1|DSER
OG0000079	LOC111601222|XP_023173489.2|DHYD	LOC110180505|XP_020803840.1|DSER, LOC110187540|XP_020812592.1|DSER, LOC110187541|XP_020812594.1|DSER, LOC110187582|XP_020812628.1|DSER
OG0000079	LOC111600916|XP_023173050.2|DHYD, LOC111597758|XP_023168380.1|DHYD, LOC115483215|XP_030080368.1|DHYD, LOC111599530|XP_023170953.1|DHYD	LOC110187586|XP_020812632.1|DSER
OG0000080	LOC111600911|XP_023173040.2|DHYD	LOC110179883|XP_020803143.1|DSER, LOC110189756|XP_020815629.1|DSER
OG0000080	LOC111592557|XP_023160621.1|DHYD	LOC110186649|XP_020811608.1|DSER
OG0000081	LOC111595375|XP_023164839.2|DHYD	LOC110187188|XP_020812250.1|DSER
OG0000082	LOC111600682|XP_023172704.2|DHYD	LOC110191132|XP_020817548.1|DSER
OG0000082	LOC111595221|XP_023164604.2|DHYD	LOC110177382|XP_020799743.1|DSER
OG0000082	LOC111595651|XP_023165246.2|DHYD	LOC110187734|XP_020812849.1|DSER, LOC110191363|XP_020817871.1|DSER
OG0000083	LOC111605744|XP_023180216.2|DHYD	LOC110183381|XP_020807303.1|DSER, LOC110183898|XP_020807898.1|DSER, LOC110183901|XP_020807903.1|DSER, LOC110183902|XP_020807904.1|DSER
OG0000083	LOC111592658|XP_030079136.1|DHYD	LOC110183364|XP_020807285.1|DSER
OG0000084	LOC111604038|XP_023177666.2|DHYD	LOC110178501|XP_020801310.1|DSER
OG0000084	LOC111594007|XP_023162872.2|DHYD	LOC110178514|XP_020801324.1|DSER
OG0000085	LOC111604178|XP_023177892.1|DHYD	LOC110182637|XP_020806367.1|DSER
OG0000086	LOC115483460|XP_030081395.1|DHYD, LOC111602150|XP_030081396.1|DHYD	LOC110182850|XP_020806645.1|DSER
OG0000087	LOC111598477|XP_023169504.1|DHYD	LOC110183207|XP_020807079.1|DSER
OG0000087	LOC115482921|XP_030079086.1|DHYD, LOC115482922|XP_030079087.1|DHYD, LOC115482931|XP_030079123.1|DHYD	LOC110185908|XP_020810581.1|DSER
OG0000087	LOC111604004|XP_023177629.2|DHYD	LOC110187344|XP_020812391.1|DSER
OG0000088	LOC111592149|XP_023159964.1|DHYD	LOC110189420|XP_020815137.1|DSER
OG0000088	LOC111598938|XP_023170184.1|DHYD	LOC110185864|XP_020810532.1|DSER
OG0000088	LOC111593116|XP_023161484.1|DHYD	LOC110181272|XP_020804642.1|DSER
OG0000088	LOC111604481|XP_023178334.1|DHYD	LOC110179240|XP_020802358.1|DSER
OG0000088	LOC111593117|XP_023161486.2|DHYD	LOC110181275|XP_020804649.1|DSER
OG0000089	LOC111603588|XP_023177012.1|DHYD	LOC110177136|XP_020799368.1|DSER
OG0000089	LOC111598635|XP_023169747.1|DHYD	LOC110188209|XP_020813497.1|DSER
OG0000089	LOC111603721|XP_023177200.1|DHYD	LOC110190534|XP_020816740.1|DSER
OG0000090	LOC111592171|XP_023159993.2|DHYD	LOC110191832|XP_020818460.1|DSER
OG0000090	LOC111592119|XP_023159918.2|DHYD	LOC110190013|XP_020816009.1|DSER
OG0000090	LOC111592435|XP_023160386.1|DHYD	LOC110189985|XP_020815933.1|DSER
OG0000090	LOC111598762|XP_023169942.2|DHYD	LOC110178630|XP_020801475.1|DSER
OG0000091	LOC111601403|XP_023173720.2|DHYD	LOC110186300|XP_020811077.1|DSER
OG0000091	LOC111599470|XP_023170907.2|DHYD	LOC110183974|XP_020807988.1|DSER
OG0000091	LOC111592942|XP_023161174.1|DHYD	LOC110187866|XP_020813010.1|DSER
OG0000091	LOC111592941|XP_023161173.1|DHYD	LOC110187865|XP_020813009.1|DSER
OG0000092	LOC111599699|XP_023171192.2|DHYD	LOC110186678|XP_020811604.1|DSER
OG0000092	LOC111597499|XP_023168028.2|DHYD	LOC110186502|XP_020811356.1|DSER
OG0000092	LOC111597484|XP_023168003.2|DHYD	LOC110186298|XP_020811072.1|DSER, LOC110186577|XP_020811450.1|DSER
OG0000093	LOC111601939|XP_023174562.2|DHYD	LOC110177009|XP_020799178.1|DSER
OG0000093	LOC111593071|XP_023161417.1|DHYD	LOC110184366|XP_020808519.1|DSER
OG0000094	LOC111597580|XP_023168146.2|DHYD	LOC110184690|XP_020808961.1|DSER
OG0000094	LOC111599491|XP_023170925.1|DHYD	LOC110191394|XP_020817911.1|DSER, LOC110191395|XP_020817912.1|DSER
OG0000096	LOC111595909|XP_023165620.2|DHYD	LOC110181381|XP_020804769.1|DSER
OG0000096	LOC111595917|XP_023165636.1|DHYD	LOC110185590|XP_020810184.1|DSER
OG0000096	LOC111595908|XP_023165619.2|DHYD	LOC110186183|XP_020810901.1|DSER
OG0000096	LOC111594349|XP_023163377.2|DHYD	LOC110181328|XP_020804706.1|DSER
OG0000098	LOC111596482|XP_023166511.1|DHYD	LOC110191273|XP_020817727.1|DSER
OG0000099	LOC111595394|XP_023164864.2|DHYD	LOC110180153|XP_020803462.1|DSER
OG0000099	LOC115483034|XP_030079680.1|DHYD, LOC111605619|XP_030079681.1|DHYD, LOC111596155|XP_023166055.2|DHYD	LOC110180130|XP_020803432.1|DSER
OG0000100	LOC111601225|XP_023173488.1|DHYD	LOC110181340|XP_020804722.1|DSER
OG0000100	LOC111602698|XP_030078699.1|DHYD, LOC111593272|XP_023161711.2|DHYD	LOC110180531|XP_020803864.1|DSER
OG0000101	LOC111605102|XP_023179212.1|DHYD	LOC110190010|XP_020815968.1|DSER
OG0000101	LOC115483448|XP_030081298.1|DHYD	LOC110190008|XP_020815965.1|DSER
OG0000101	LOC111605109|XP_030081823.1|DHYD	LOC110190179|XP_020816186.1|DSER
OG0000102	LOC111597672|XP_023168266.1|DHYD	LOC110177925|XP_020800564.1|DSER
OG0000102	LOC111597731|XP_023168344.2|DHYD	LOC110188958|XP_020814556.1|DSER
OG0000103	LOC111601118|XP_023173340.1|DHYD, LOC111601119|XP_023173341.2|DHYD	LOC110190577|XP_020816824.1|DSER, LOC110185270|XP_020809675.1|DSER
OG0000103	LOC111601117|XP_023173339.2|DHYD	LOC110185268|XP_020809674.1|DSER
OG0000103	LOC111605234|XP_023179437.1|DHYD	LOC110191485|XP_020818009.1|DSER
OG0000104	LOC111604659|XP_023178583.1|DHYD	LOC110188717|XP_020814187.1|DSER
OG0000104	LOC111600397|XP_023172245.2|DHYD, LOC115483402|XP_030081053.1|DHYD	LOC110183736|XP_020807742.1|DSER
OG0000104	LOC111604693|XP_023178632.2|DHYD	LOC110187637|XP_020812707.1|DSER, LOC110188277|XP_020813630.1|DSER
OG0000105	LOC111603935|XP_023177532.2|DHYD	LOC110185918|XP_020810590.1|DSER
OG0000105	LOC111597551|XP_023168115.2|DHYD, LOC111598625|XP_023169726.2|DHYD	LOC110177255|XP_020799565.1|DSER
OG0000105	LOC111597554|XP_023168119.2|DHYD	LOC110177186|XP_020799440.1|DSER, LOC110177224|XP_020799504.1|DSER
OG0000107	LOC111601231|XP_023173496.2|DHYD, LOC111594919|XP_023164178.2|DHYD, LOC111594909|XP_023164167.2|DHYD	LOC110185500|XP_020810053.1|DSER, LOC110184878|XP_020809183.1|DSER, LOC110179784|XP_020803056.1|DSER, LOC110184875|XP_020809180.1|DSER, LOC110184933|XP_020809237.1|DSER, LOC110185499|XP_020810052.1|DSER, LOC110185492|XP_020810046.1|DSER
OG0000109	LOC111600828|XP_023172903.2|DHYD	LOC110183425|XP_020807363.1|DSER, LOC110183475|XP_020807414.1|DSER
OG0000109	LOC111601018|XP_023173193.2|DHYD	LOC110183319|XP_020807224.1|DSER
OG0000110	LOC111602899|XP_030081123.1|DHYD	LOC110176728|XP_020798829.1|DSER
OG0000110	LOC111602896|XP_023176001.2|DHYD	LOC110176727|XP_020798828.1|DSER
OG0000110	LOC111602908|XP_030081181.1|DHYD	LOC110176715|XP_020798814.1|DSER
OG0000110	LOC111602891|XP_023175994.1|DHYD	LOC110176729|XP_020798830.1|DSER
OG0000111	LOC111593853|XP_023162670.1|DHYD	LOC110180114|XP_020803416.1|DSER
OG0000111	LOC111592679|XP_023160814.1|DHYD, LOC111594826|XP_023164062.1|DHYD	LOC110176534|XP_020798578.1|DSER
OG0000112	LOC111605332|XP_023179568.2|DHYD, LOC111603144|XP_023176388.1|DHYD, LOC111603201|XP_023176458.2|DHYD	LOC110176021|XP_020797891.1|DSER, LOC110175993|XP_020797847.1|DSER
OG0000113	LOC111603366|XP_023176683.2|DHYD, LOC111604045|XP_023177669.1|DHYD	LOC110188760|XP_020814262.1|DSER
OG0000114	LOC111603785|XP_023177294.1|DHYD	LOC110179935|XP_020803191.1|DSER, LOC110183971|XP_020807986.1|DSER
OG0000114	LOC111603782|XP_023177292.2|DHYD	LOC110183969|XP_020807983.1|DSER, LOC110179937|XP_020803194.1|DSER
OG0000114	LOC111603784|XP_023177293.1|DHYD	LOC110179936|XP_020803192.1|DSER, LOC110183970|XP_020807984.1|DSER
OG0000116	LOC111604852|XP_023178853.1|DHYD	LOC110186561|XP_020811425.1|DSER
OG0000116	LOC111604823|XP_023178815.2|DHYD	LOC110186560|XP_020811424.1|DSER, LOC110186672|XP_020811597.1|DSER
OG0000116	LOC111604866|XP_030078684.1|DHYD, LOC111604867|XP_030078683.1|DHYD, LOC111604903|XP_023178910.2|DHYD	LOC110186660|XP_020811583.1|DSER, LOC110186691|XP_020811618.1|DSER
OG0000117	LOC111600402|XP_023172250.2|DHYD	LOC110186010|XP_020810704.1|DSER
OG0000117	LOC111600404|XP_023172253.2|DHYD	LOC110186011|XP_020810706.1|DSER
OG0000117	LOC111600405|XP_023172254.1|DHYD	LOC110186013|XP_020810708.1|DSER
OG0000117	LOC111600409|XP_023172258.2|DHYD	LOC110186015|XP_020810710.1|DSER
OG0000118	LOC111602186|XP_023174913.2|DHYD, LOC111602185|XP_023174912.2|DHYD	LOC110176919|XP_020799074.1|DSER, LOC110177243|XP_020799549.1|DSER, LOC110191782|XP_020818388.1|DSER, LOC110191765|XP_020818363.1|DSER
OG0000119	LOC111594626|XP_023163785.1|DHYD	LOC110188592|XP_020814014.1|DSER, LOC110188608|XP_020814031.1|DSER
OG0000119	LOC111594598|XP_023163731.1|DHYD	LOC110188489|XP_020813877.1|DSER
OG0000119	LOC111594582|XP_023163708.1|DHYD	LOC110188600|XP_020814022.1|DSER
OG0000120	LOC111604779|XP_023178762.1|DHYD	LOC110178156|XP_020800849.1|DSER
OG0000120	LOC111600604|XP_023172567.2|DHYD	LOC110180259|XP_020803574.1|DSER
OG0000120	LOC111603518|XP_023176910.1|DHYD	LOC110181780|XP_020805319.1|DSER
OG0000120	LOC111601088|XP_023173283.1|DHYD	LOC110181527|XP_020804963.1|DSER
OG0000121	LOC111603179|XP_023176430.1|DHYD	LOC110184196|XP_020808286.1|DSER
OG0000121	LOC111597218|XP_030080606.1|DHYD	LOC110176499|XP_020798532.1|DSER
OG0000121	LOC111597213|XP_023167555.2|DHYD, LOC111597090|XP_023167398.1|DHYD	LOC110176466|XP_020798484.1|DSER
OG0000122	LOC111594761|XP_023163978.2|DHYD	LOC110182279|XP_020805957.1|DSER
OG0000122	LOC111601844|XP_023174446.2|DHYD	LOC110176072|XP_020797952.1|DSER
OG0000122	LOC111604606|XP_023178487.1|DHYD	LOC110180765|XP_020804107.1|DSER
OG0000122	LOC111602177|XP_030079238.1|DHYD	LOC110179899|XP_020803155.1|DSER, LOC110187522|XP_020812577.1|DSER
OG0000123	LOC111604152|XP_023177844.1|DHYD, LOC111604143|XP_023177833.1|DHYD	LOC110176794|XP_020798893.1|DSER
OG0000123	LOC115482780|XP_030078625.1|DHYD, LOC111592387|XP_023160330.2|DHYD	LOC110191837|XP_020818462.1|DSER
OG0000124	LOC111596345|XP_023166304.2|DHYD, LOC111596341|XP_023166294.2|DHYD, LOC111596342|XP_023166295.2|DHYD	LOC110182095|XP_020805741.1|DSER
OG0000124	LOC111597130|XP_023167459.2|DHYD	LOC110189631|XP_020815432.1|DSER, LOC110189563|XP_020815351.1|DSER, LOC110189632|XP_020815434.1|DSER
OG0000125	LOC111598816|XP_023170014.1|DHYD	LOC110178940|XP_020801897.1|DSER, LOC110186550|XP_020811413.1|DSER
OG0000125	LOC111596553|XP_023166598.2|DHYD	LOC110187741|XP_020812858.1|DSER
OG0000125	LOC111594119|XP_023163047.2|DHYD	LOC110181483|XP_020804899.1|DSER
OG0000126	LOC111600358|XP_023172204.2|DHYD	LOC110176345|XP_020798336.1|DSER
OG0000127	LOC111602713|XP_023175721.1|DHYD	LOC110188545|XP_020813961.1|DSER, LOC110188623|XP_020814048.1|DSER
OG0000127	LOC111602743|XP_023175763.2|DHYD	LOC110188540|XP_020813949.1|DSER
OG0000127	LOC111602747|XP_023175766.2|DHYD	LOC110188560|XP_020813977.1|DSER
OG0000128	LOC111604073|XP_030081308.1|DHYD	LOC110179318|XP_020802466.1|DSER, LOC110181136|XP_020804467.1|DSER, LOC110180382|XP_020803708.1|DSER, LOC110181119|XP_020804449.1|DSER
OG0000128	LOC111604098|XP_023177766.2|DHYD, LOC115483459|XP_030081391.1|DHYD, LOC115483450|XP_030081307.1|DHYD	LOC110188473|XP_020813862.1|DSER
OG0000129	LOC111597362|XP_023167785.1|DHYD	LOC110183494|XP_020807436.1|DSER
OG0000129	LOC111600994|XP_023173154.2|DHYD	LOC110179824|XP_020803088.1|DSER
OG0000129	LOC111600993|XP_023173153.1|DHYD	LOC110177643|XP_020800117.1|DSER
OG0000129	LOC111597361|XP_023167784.1|DHYD	LOC110183493|XP_020807435.1|DSER
OG0000130	LOC111595665|XP_023165255.2|DHYD	LOC110184738|XP_020809025.1|DSER
OG0000130	LOC111595642|XP_023165234.2|DHYD	LOC110184712|XP_020808991.1|DSER
OG0000130	LOC111595664|XP_023165254.2|DHYD	LOC110184686|XP_020808958.1|DSER, LOC110184737|XP_020809024.1|DSER
OG0000131	LOC111594556|XP_023163679.2|DHYD	LOC110187779|XP_020812906.1|DSER
OG0000132	LOC111595014|XP_023164289.2|DHYD	LOC110187301|XP_020812347.1|DSER
OG0000132	LOC111603549|XP_023176951.2|DHYD	LOC110188245|XP_020813568.1|DSER
OG0000134	LOC111602019|XP_023174685.1|DHYD	LOC110187719|XP_020812822.1|DSER
OG0000134	LOC111598831|XP_030078873.1|DHYD	LOC110182488|XP_020806195.1|DSER
OG0000134	LOC111601548|XP_023173960.1|DHYD	LOC110183406|XP_020807340.1|DSER
OG0000137	LOC111596505|XP_023166534.1|DHYD	LOC110178781|XP_020801686.1|DSER
OG0000137	LOC111594447|XP_023163503.2|DHYD	LOC110191367|XP_020817876.1|DSER
OG0000137	LOC111601021|XP_023173196.2|DHYD	LOC110178723|XP_020801587.1|DSER
OG0000138	LOC111603648|XP_023177095.2|DHYD	LOC110188322|XP_020813689.1|DSER
OG0000138	LOC111603646|XP_023177093.2|DHYD	LOC110188325|XP_020813692.1|DSER
OG0000138	LOC111603667|XP_023177119.1|DHYD	LOC110188407|XP_020813791.1|DSER
OG0000138	LOC111603600|XP_023177027.2|DHYD, LOC111603668|XP_023177120.2|DHYD	LOC110188327|XP_020813693.1|DSER
OG0000139	LOC111592313|XP_023160190.2|DHYD, LOC111592302|XP_023160177.2|DHYD	LOC110186087|XP_020810783.1|DSER
OG0000140	LOC111598783|XP_023169969.2|DHYD	LOC110186511|XP_020811367.1|DSER
OG0000141	LOC111601723|XP_023174214.2|DHYD	LOC110189883|XP_020815786.1|DSER
OG0000141	LOC111601724|XP_023174215.1|DHYD	LOC110189884|XP_020815789.1|DSER
OG0000141	LOC111601725|XP_023174216.2|DHYD	LOC110190145|XP_020816133.1|DSER
OG0000142	LOC111593371|XP_023161855.1|DHYD	LOC110186134|XP_020810839.1|DSER
OG0000142	LOC111605339|XP_030080112.1|DHYD	LOC110179073|XP_020802111.1|DSER
OG0000143	LOC111593521|XP_023162080.2|DHYD	LOC110185184|XP_020809560.1|DSER
OG0000143	LOC111593524|XP_023162085.1|DHYD, LOC111593522|XP_023162082.1|DHYD	LOC110185174|XP_020809551.1|DSER
OG0000144	LOC111604227|XP_023177966.2|DHYD	LOC110188342|XP_020813709.1|DSER
OG0000144	LOC111596455|XP_023166450.1|DHYD	LOC110191988|XP_020818678.1|DSER
OG0000144	LOC111604000|XP_023177617.1|DHYD	LOC110182224|XP_020805911.1|DSER
OG0000145	LOC111603372|XP_023176692.1|DHYD	LOC110179043|XP_020802056.1|DSER
OG0000145	LOC111594179|XP_023163129.2|DHYD, LOC115483303|XP_030080517.1|DHYD	LOC110181169|XP_020804501.1|DSER
