Orthogroup	DHYD.longest_only	DELE.longest_only
OG0000060	LOC111596076|XP_023165902.2|DHYD	LOC108148059|XP_017130401.1|DELE
OG0000061	LOC111601172|XP_023173419.2|DHYD	LOC108138018|XP_017115477.1|DELE
OG0000061	LOC111601168|XP_023173414.2|DHYD	LOC108138006|XP_017115465.1|DELE
OG0000061	LOC111601143|XP_023173378.2|DHYD	LOC108138025|XP_017115485.1|DELE
OG0000061	LOC111601144|XP_023173379.1|DHYD	LOC108138035|XP_017115497.1|DELE
OG0000062	LOC111598288|XP_023169239.1|DHYD	LOC108136516|XP_017113265.1|DELE
OG0000062	LOC111600181|XP_023171951.1|DHYD, LOC111596290|XP_030080523.1|DHYD	LOC108138778|XP_017116734.1|DELE, LOC108138779|XP_017116735.1|DELE
OG0000063	LOC111602944|XP_023176073.2|DHYD, LOC111602943|XP_023176072.2|DHYD, LOC111602946|XP_023176074.2|DHYD	LOC108135091|XP_017111151.1|DELE, LOC108135089|XP_017111149.1|DELE, LOC108135090|XP_017111150.1|DELE
OG0000063	LOC111597578|XP_023168144.2|DHYD	LOC108150132|XP_017133588.1|DELE
OG0000063	LOC111597466|XP_023167982.2|DHYD	LOC108150112|XP_017133565.1|DELE
OG0000063	LOC111597464|XP_023167980.2|DHYD	LOC108150366|XP_017133993.1|DELE, LOC108150356|XP_017133979.1|DELE
OG0000065	LOC111598539|XP_023169599.2|DHYD	LOC108134781|XP_017110718.1|DELE
OG0000065	LOC111599010|XP_023170294.2|DHYD, LOC111604341|XP_023178171.2|DHYD	LOC108141665|XP_017120628.1|DELE, LOC108134782|XP_017110720.1|DELE, LOC108135129|XP_017111226.1|DELE, LOC108135083|XP_017111141.1|DELE, LOC108135130|XP_017111227.1|DELE
OG0000066	LOC111596465|XP_023166485.1|DHYD	LOC108148300|XP_017130771.1|DELE, LOC108148542|XP_017131073.1|DELE
OG0000066	LOC111603713|XP_023177187.1|DHYD	LOC108135204|XP_017111317.1|DELE
OG0000066	LOC111604865|XP_023178868.2|DHYD	LOC108140441|XP_017118660.1|DELE
OG0000066	LOC111595983|XP_023165737.1|DHYD	LOC108140875|XP_017119394.1|DELE
OG0000066	LOC111603187|XP_023176438.2|DHYD	LOC108135378|XP_017111558.1|DELE
OG0000067	LOC111603515|XP_023176907.2|DHYD	LOC108140552|XP_017118898.1|DELE
OG0000067	LOC111593087|XP_023161450.1|DHYD	LOC108147479|XP_017129518.1|DELE
OG0000067	LOC111604531|XP_023178401.2|DHYD	LOC108141513|XP_017120431.1|DELE
OG0000067	LOC111593109|XP_023161477.2|DHYD	LOC108147383|XP_017129307.1|DELE
OG0000067	LOC111601094|XP_023173298.2|DHYD	LOC108142223|XP_017121430.1|DELE
OG0000068	LOC111593542|XP_023162133.2|DHYD	LOC108143529|XP_017123510.1|DELE
OG0000068	LOC111598177|XP_023169045.2|DHYD	LOC108144464|XP_017124859.1|DELE
OG0000069	LOC111593948|XP_023162811.1|DHYD	LOC108147571|XP_017129645.1|DELE
OG0000070	LOC111591972|XP_023159687.1|DHYD	LOC108136307|XP_017112891.1|DELE
OG0000070	LOC111602192|XP_023174922.2|DHYD	LOC108138084|XP_017115563.1|DELE
OG0000070	LOC111602194|XP_023174924.2|DHYD	LOC108141686|XP_017120657.1|DELE
OG0000072	LOC111604605|XP_023178486.1|DHYD	LOC108137979|XP_017115440.1|DELE
OG0000072	LOC111594128|XP_023163054.2|DHYD	LOC108137893|XP_017115321.1|DELE
OG0000072	LOC111594127|XP_023163053.2|DHYD	LOC108137978|XP_017115439.1|DELE
OG0000073	LOC111595450|XP_023164945.1|DHYD	LOC108144661|XP_017125196.1|DELE
OG0000073	LOC111597481|XP_023168396.1|DHYD	LOC108150393|XP_017134024.1|DELE
OG0000073	LOC111602674|XP_023175635.2|DHYD	LOC108141036|XP_017119625.1|DELE
OG0000074	LOC111596936|XP_023167155.1|DHYD, LOC111596937|XP_023167156.2|DHYD	LOC108142390|XP_017121714.1|DELE
OG0000074	LOC111601089|XP_023173284.2|DHYD	LOC108135696|XP_017112027.1|DELE
OG0000075	LOC111595080|XP_023164404.2|DHYD	LOC108142537|XP_017121952.1|DELE
OG0000075	LOC111595078|XP_023164402.1|DHYD	LOC108142566|XP_017122005.1|DELE
OG0000075	LOC111595081|XP_023164405.1|DHYD	LOC108142541|XP_017121955.1|DELE
OG0000075	LOC111595077|XP_023164401.1|DHYD, LOC111595142|XP_023164483.1|DHYD	LOC108142539|XP_017121953.1|DELE
OG0000076	LOC111599682|XP_023171158.1|DHYD	LOC108145993|XP_017127221.1|DELE
OG0000076	LOC111592395|XP_023160339.2|DHYD, LOC111592398|XP_023160342.2|DHYD	LOC108135055|XP_017111088.1|DELE, LOC108135054|XP_017111087.1|DELE
OG0000076	LOC111600172|XP_023171933.1|DHYD	LOC108134879|XP_017110865.1|DELE
OG0000076	LOC111594068|XP_023162969.2|DHYD	LOC108134878|XP_017110863.1|DELE
OG0000077	LOC111599997|XP_023171665.1|DHYD	LOC108143509|XP_017123469.1|DELE
OG0000077	LOC111595708|XP_023165321.1|DHYD	LOC108143053|XP_017122754.1|DELE
OG0000077	LOC111599697|XP_023171187.1|DHYD	LOC108144573|XP_017125051.1|DELE
OG0000077	LOC111592482|XP_023160465.1|DHYD	LOC108148773|XP_017131468.1|DELE
OG0000078	LOC111593533|XP_023162105.1|DHYD, LOC111593319|XP_023161795.1|DHYD	LOC108143331|XP_017123140.1|DELE
OG0000078	LOC111604289|XP_023178073.2|DHYD	LOC108146642|XP_017128176.1|DELE
OG0000078	LOC111603428|XP_023176780.2|DHYD	LOC108141001|XP_017119564.1|DELE
OG0000078	LOC111603133|XP_023176376.1|DHYD	LOC108144954|XP_017125592.1|DELE
OG0000078	LOC111596540|XP_023166579.2|DHYD	LOC108136186|XP_017112673.1|DELE
OG0000079	LOC111601222|XP_023173489.2|DHYD	LOC108134678|XP_017110564.1|DELE, LOC108134679|XP_017110565.1|DELE
OG0000079	LOC111601212|XP_023173478.1|DHYD, LOC111601204|XP_023173467.1|DHYD	LOC108134696|XP_017110582.1|DELE
OG0000080	LOC111600911|XP_023173040.2|DHYD	LOC108144727|XP_017125313.1|DELE, LOC108144830|XP_017125456.1|DELE
OG0000080	LOC111592557|XP_023160621.1|DHYD	LOC108144561|XP_017125028.1|DELE
OG0000081	LOC111595375|XP_023164839.2|DHYD	LOC108146394|XP_017127879.1|DELE
OG0000082	LOC111600682|XP_023172704.2|DHYD	LOC108137556|XP_017114771.1|DELE
OG0000082	LOC111595221|XP_023164604.2|DHYD	LOC108137394|XP_017114542.1|DELE
OG0000082	LOC111595651|XP_023165246.2|DHYD	LOC108139183|XP_017117297.1|DELE, LOC108139182|XP_017117296.1|DELE
OG0000083	LOC111605744|XP_023180216.2|DHYD	LOC108141924|XP_017121037.1|DELE, LOC108142089|XP_017121272.1|DELE, LOC108141663|XP_017120626.1|DELE, LOC108141752|XP_017120736.1|DELE
OG0000083	LOC111592658|XP_030079136.1|DHYD	LOC108141923|XP_017121035.1|DELE
OG0000084	LOC111604038|XP_023177666.2|DHYD	LOC108145181|XP_017125909.1|DELE
OG0000084	LOC111594007|XP_023162872.2|DHYD	LOC108141471|XP_017120366.1|DELE
OG0000085	LOC111604179|XP_023177893.2|DHYD	LOC108136184|XP_017112675.1|DELE
OG0000085	LOC111604178|XP_023177892.1|DHYD	LOC108149598|XP_017132782.1|DELE
OG0000086	LOC115483460|XP_030081395.1|DHYD, LOC111602150|XP_030081396.1|DHYD	LOC108145443|XP_017126361.1|DELE
OG0000087	LOC111598477|XP_023169504.1|DHYD	LOC108141653|XP_017120612.1|DELE
OG0000087	LOC115482921|XP_030079086.1|DHYD, LOC115482922|XP_030079087.1|DHYD, LOC115482931|XP_030079123.1|DHYD	LOC108138695|XP_017116529.1|DELE
OG0000087	LOC111604004|XP_023177629.2|DHYD	LOC108141784|XP_017120782.1|DELE
OG0000088	LOC111592149|XP_023159964.1|DHYD	LOC108145086|XP_017125761.1|DELE
OG0000088	LOC111598938|XP_023170184.1|DHYD	LOC108138348|XP_017116006.1|DELE
OG0000088	LOC111593116|XP_023161484.1|DHYD	LOC108150137|XP_017133592.1|DELE
OG0000088	LOC111604481|XP_023178334.1|DHYD	LOC108144703|XP_017125283.1|DELE
OG0000088	LOC111593117|XP_023161486.2|DHYD	LOC108150155|XP_017133613.1|DELE
OG0000089	LOC111603588|XP_023177012.1|DHYD	LOC108141125|XP_017119833.1|DELE
OG0000089	LOC111598635|XP_023169747.1|DHYD	LOC108139313|XP_017117508.1|DELE
OG0000089	LOC111603721|XP_023177200.1|DHYD	LOC108150208|XP_017133709.1|DELE
OG0000090	LOC111592171|XP_023159993.2|DHYD	LOC108141353|XP_017120159.1|DELE
OG0000090	LOC111592119|XP_023159918.2|DHYD	LOC108141325|XP_017120093.1|DELE
OG0000090	LOC111592435|XP_023160386.1|DHYD	LOC108146219|XP_017127627.1|DELE
OG0000090	LOC111598762|XP_023169942.2|DHYD	LOC108145938|XP_017127135.1|DELE
OG0000091	LOC111601403|XP_023173720.2|DHYD	LOC108148708|XP_017131350.1|DELE
OG0000091	LOC111599470|XP_023170907.2|DHYD	LOC108138282|XP_017115927.1|DELE
OG0000091	LOC111592942|XP_023161174.1|DHYD	LOC108136749|XP_017113584.1|DELE
OG0000091	LOC111592941|XP_023161173.1|DHYD	LOC108136955|XP_017113929.1|DELE
OG0000092	LOC111599699|XP_023171192.2|DHYD	LOC108144026|XP_017124146.1|DELE
OG0000092	LOC111597499|XP_023168028.2|DHYD	LOC108144083|XP_017124223.1|DELE
OG0000092	LOC111597484|XP_023168003.2|DHYD	LOC108147082|XP_017128860.1|DELE, LOC108144092|XP_017124235.1|DELE
OG0000093	LOC111601939|XP_023174562.2|DHYD	LOC108149483|XP_017132590.1|DELE, LOC108149273|XP_017132205.1|DELE
OG0000093	LOC111593071|XP_023161417.1|DHYD	LOC108136649|XP_017113461.1|DELE
OG0000094	LOC111597580|XP_023168146.2|DHYD	LOC108150099|XP_017133552.1|DELE
OG0000094	LOC111599491|XP_023170925.1|DHYD	LOC108148190|XP_017130585.1|DELE
OG0000096	LOC111595909|XP_023165620.2|DHYD	LOC108138746|XP_017116635.1|DELE
OG0000096	LOC111595917|XP_023165636.1|DHYD	LOC108138284|XP_017115929.1|DELE
OG0000096	LOC111595908|XP_023165619.2|DHYD	LOC108140674|XP_017119108.1|DELE
OG0000096	LOC111594349|XP_023163377.2|DHYD	LOC108138624|XP_017116401.1|DELE
OG0000098	LOC111596482|XP_023166511.1|DHYD	LOC108134780|XP_017110717.1|DELE
OG0000099	LOC111595394|XP_023164864.2|DHYD	LOC108136221|XP_017112731.1|DELE
OG0000099	LOC115483034|XP_030079680.1|DHYD, LOC111605619|XP_030079681.1|DHYD, LOC111596155|XP_023166055.2|DHYD	LOC108136339|XP_017112932.1|DELE
OG0000100	LOC111601225|XP_023173488.1|DHYD	LOC108144339|XP_017124551.1|DELE
OG0000100	LOC111602698|XP_030078699.1|DHYD, LOC111593272|XP_023161711.2|DHYD	LOC108139231|XP_017117387.1|DELE
OG0000101	LOC115483448|XP_030081298.1|DHYD	LOC108146008|XP_017127262.1|DELE
OG0000102	LOC111597672|XP_023168266.1|DHYD	LOC108144533|XP_017124982.1|DELE
OG0000102	LOC111597731|XP_023168344.2|DHYD	LOC108145434|XP_017126345.1|DELE
OG0000103	LOC111601118|XP_023173340.1|DHYD, LOC111601119|XP_023173341.2|DHYD	LOC108150149|XP_017133604.1|DELE, LOC108135601|XP_017111902.1|DELE
OG0000103	LOC111601117|XP_023173339.2|DHYD	LOC108135599|XP_017111899.1|DELE
OG0000103	LOC111605234|XP_023179437.1|DHYD	LOC108144606|XP_017125116.1|DELE
OG0000104	LOC111604659|XP_023178583.1|DHYD	LOC108146472|XP_017127979.1|DELE
OG0000104	LOC111600397|XP_023172245.2|DHYD, LOC115483402|XP_030081053.1|DHYD	LOC108141735|XP_017120717.1|DELE
OG0000104	LOC111604693|XP_023178632.2|DHYD	LOC108145705|XP_017126755.1|DELE
OG0000105	LOC111603935|XP_023177532.2|DHYD	LOC108136674|XP_017113486.1|DELE, LOC108136167|XP_017112653.1|DELE, LOC108136675|XP_017113487.1|DELE, LOC108150095|XP_017133547.1|DELE
OG0000105	LOC111597551|XP_023168115.2|DHYD, LOC111598625|XP_023169726.2|DHYD	LOC108143740|XP_017123762.1|DELE
OG0000105	LOC111597554|XP_023168119.2|DHYD	LOC108143955|XP_017124042.1|DELE, LOC108143741|XP_017123763.1|DELE
OG0000107	LOC111601231|XP_023173496.2|DHYD, LOC111594919|XP_023164178.2|DHYD, LOC111594909|XP_023164167.2|DHYD	LOC108135376|XP_017111556.1|DELE, LOC108150406|XP_017134052.1|DELE, LOC108150407|XP_017134054.1|DELE, LOC108150451|XP_017134100.1|DELE, LOC108135377|XP_017111557.1|DELE, LOC108140848|XP_017119321.1|DELE
OG0000109	LOC111600828|XP_023172903.2|DHYD	LOC108135305|XP_017111479.1|DELE, LOC108135351|XP_017111532.1|DELE
OG0000109	LOC111601018|XP_023173193.2|DHYD	LOC108142059|XP_017121232.1|DELE
OG0000110	LOC111602899|XP_030081123.1|DHYD	LOC108142251|XP_017121459.1|DELE
OG0000110	LOC111602896|XP_023176001.2|DHYD	LOC108142847|XP_017122405.1|DELE
OG0000110	LOC111602908|XP_030081181.1|DHYD	LOC108142851|XP_017122408.1|DELE
OG0000110	LOC111602891|XP_023175994.1|DHYD	LOC108142800|XP_017122344.1|DELE
OG0000111	LOC111593853|XP_023162670.1|DHYD	LOC108143602|XP_017123614.1|DELE
OG0000111	LOC111592679|XP_023160814.1|DHYD, LOC111594826|XP_023164062.1|DHYD	LOC108143335|XP_017123143.1|DELE, LOC108145905|XP_017127098.1|DELE, LOC108143305|XP_017123108.1|DELE
OG0000112	LOC111605329|XP_023179566.2|DHYD	LOC108147660|XP_017129832.1|DELE
OG0000112	LOC111605332|XP_023179568.2|DHYD, LOC111603144|XP_023176388.1|DHYD, LOC111603201|XP_023176458.2|DHYD	LOC108145153|XP_017125862.1|DELE, LOC108143829|XP_017123866.1|DELE
OG0000113	LOC111603366|XP_023176683.2|DHYD, LOC111604045|XP_023177669.1|DHYD	LOC108148204|XP_017130600.1|DELE, LOC108148205|XP_017130601.1|DELE, LOC108138199|XP_017115809.1|DELE
OG0000114	LOC111603785|XP_023177294.1|DHYD	LOC108138086|XP_017115561.1|DELE
OG0000114	LOC111603782|XP_023177292.2|DHYD	LOC108138081|XP_017115558.1|DELE
OG0000114	LOC111603784|XP_023177293.1|DHYD	LOC108138085|XP_017115560.1|DELE
OG0000116	LOC111604852|XP_023178853.1|DHYD	LOC108143885|XP_017123948.1|DELE
OG0000116	LOC111604823|XP_023178815.2|DHYD	LOC108135162|XP_017111274.1|DELE, LOC108143883|XP_017123945.1|DELE
OG0000116	LOC111604866|XP_030078684.1|DHYD, LOC111604867|XP_030078683.1|DHYD, LOC111604903|XP_023178910.2|DHYD	LOC108143882|XP_017123943.1|DELE
OG0000117	LOC111600402|XP_023172250.2|DHYD	LOC108149302|XP_017132242.1|DELE
OG0000117	LOC111600404|XP_023172253.2|DHYD	LOC108149304|XP_017132243.1|DELE
OG0000117	LOC111600405|XP_023172254.1|DHYD	LOC108149305|XP_017132244.1|DELE
OG0000117	LOC111600409|XP_023172258.2|DHYD	LOC108149307|XP_017132247.1|DELE
OG0000118	LOC111602186|XP_023174913.2|DHYD, LOC111602185|XP_023174912.2|DHYD	LOC108144956|XP_017125590.1|DELE, LOC108149318|XP_017132266.1|DELE
OG0000119	LOC111594626|XP_023163785.1|DHYD	LOC108135133|XP_017111230.1|DELE
OG0000119	LOC111594598|XP_023163731.1|DHYD	LOC108135026|XP_017111046.1|DELE
OG0000119	LOC111594582|XP_023163708.1|DHYD	LOC108135059|XP_017111091.1|DELE
OG0000120	LOC111604779|XP_023178762.1|DHYD	LOC108137071|XP_017114066.1|DELE
OG0000120	LOC111600604|XP_023172567.2|DHYD	LOC108144394|XP_017124663.1|DELE
OG0000120	LOC111601088|XP_023173283.1|DHYD	LOC108146325|XP_017127777.1|DELE
OG0000121	LOC111603179|XP_023176430.1|DHYD	LOC108137437|XP_017114591.1|DELE
OG0000121	LOC111597218|XP_030080606.1|DHYD	LOC108139344|XP_017117557.1|DELE
OG0000121	LOC111597213|XP_023167555.2|DHYD, LOC111597090|XP_023167398.1|DHYD	LOC108139343|XP_017117556.1|DELE, LOC108139345|XP_017117558.1|DELE
OG0000122	LOC111594761|XP_023163978.2|DHYD	LOC108147769|XP_017129988.1|DELE
OG0000122	LOC111601844|XP_023174446.2|DHYD	LOC108142313|XP_017121554.1|DELE
OG0000122	LOC111604606|XP_023178487.1|DHYD	LOC108141307|XP_017120063.1|DELE
OG0000122	LOC111602177|XP_030079238.1|DHYD	LOC108149198|XP_017132117.1|DELE
OG0000123	LOC111604152|XP_023177844.1|DHYD, LOC111604143|XP_023177833.1|DHYD	LOC108144268|XP_017124442.1|DELE
OG0000123	LOC115482780|XP_030078625.1|DHYD, LOC111592387|XP_023160330.2|DHYD	LOC108148239|XP_017130644.1|DELE
OG0000124	LOC111596345|XP_023166304.2|DHYD, LOC111596341|XP_023166294.2|DHYD, LOC111596342|XP_023166295.2|DHYD	LOC108144356|XP_017124607.1|DELE
OG0000124	LOC111597130|XP_023167459.2|DHYD	LOC108145410|XP_017126299.1|DELE, LOC108145353|XP_017126231.1|DELE
OG0000125	LOC111598816|XP_023170014.1|DHYD	LOC108148774|XP_017131471.1|DELE
OG0000125	LOC111596553|XP_023166598.2|DHYD	LOC108136899|XP_017113845.1|DELE
OG0000125	LOC111594119|XP_023163047.2|DHYD	LOC108137933|XP_017115374.1|DELE
OG0000127	LOC111602713|XP_023175721.1|DHYD	LOC108141207|XP_017119944.1|DELE, LOC108140979|XP_017119537.1|DELE
OG0000127	LOC111602743|XP_023175763.2|DHYD	LOC108141206|XP_017119942.1|DELE
OG0000127	LOC111602747|XP_023175766.2|DHYD	LOC108141242|XP_017119988.1|DELE
OG0000128	LOC111604073|XP_030081308.1|DHYD	LOC108145252|XP_017126018.1|DELE
OG0000129	LOC111597362|XP_023167785.1|DHYD	LOC108138513|XP_017116247.1|DELE
OG0000129	LOC111600994|XP_023173154.2|DHYD	LOC108150127|XP_017133582.1|DELE
OG0000129	LOC111600993|XP_023173153.1|DHYD	LOC108141963|XP_017121097.1|DELE
OG0000129	LOC111597361|XP_023167784.1|DHYD	LOC108138512|XP_017116246.1|DELE
OG0000130	LOC111595665|XP_023165255.2|DHYD	LOC108142383|XP_017121706.1|DELE
OG0000130	LOC111595642|XP_023165234.2|DHYD	LOC108142691|XP_017122189.1|DELE
OG0000130	LOC111595664|XP_023165254.2|DHYD	LOC108142382|XP_017121705.1|DELE, LOC108142380|XP_017121704.1|DELE
OG0000131	LOC111594556|XP_023163679.2|DHYD	LOC108149907|XP_017133301.1|DELE
OG0000132	LOC111595014|XP_023164289.2|DHYD	LOC108138353|XP_017116013.1|DELE
OG0000132	LOC111603549|XP_023176951.2|DHYD	LOC108136780|XP_017113631.1|DELE
OG0000134	LOC111602019|XP_023174685.1|DHYD	LOC108135231|XP_017111382.1|DELE
OG0000134	LOC111598831|XP_030078873.1|DHYD	LOC108149954|XP_017133359.1|DELE
OG0000134	LOC111601548|XP_023173960.1|DHYD	LOC108135330|XP_017111507.1|DELE
OG0000137	LOC111594447|XP_023163503.2|DHYD	LOC108148293|XP_017130752.1|DELE
OG0000137	LOC111601021|XP_023173196.2|DHYD	LOC108142433|XP_017121783.1|DELE
OG0000138	LOC111603648|XP_023177095.2|DHYD	LOC108143794|XP_017123806.1|DELE
OG0000138	LOC111603646|XP_023177093.2|DHYD	LOC108144076|XP_017124215.1|DELE
OG0000138	LOC111603667|XP_023177119.1|DHYD	LOC108144086|XP_017124228.1|DELE
OG0000138	LOC111603600|XP_023177027.2|DHYD, LOC111603668|XP_023177120.2|DHYD	LOC108144077|XP_017124216.1|DELE
OG0000139	LOC111592313|XP_023160190.2|DHYD, LOC111592302|XP_023160177.2|DHYD	LOC108134962|XP_017110976.1|DELE
OG0000140	LOC111598783|XP_023169969.2|DHYD	LOC108148775|XP_017131473.1|DELE
OG0000141	LOC111601723|XP_023174214.2|DHYD	LOC108147460|XP_017129480.1|DELE
OG0000141	LOC111601724|XP_023174215.1|DHYD	LOC108147461|XP_017129482.1|DELE
OG0000141	LOC111601725|XP_023174216.2|DHYD	LOC108147462|XP_017129483.1|DELE
OG0000142	LOC111593371|XP_023161855.1|DHYD	LOC108139146|XP_017117253.1|DELE
OG0000142	LOC111598639|XP_030081632.1|DHYD	LOC108134990|XP_017111012.1|DELE
OG0000142	LOC111605339|XP_030080112.1|DHYD	LOC108136437|XP_017113085.1|DELE
OG0000143	LOC111593521|XP_023162080.2|DHYD	LOC108135695|XP_017112026.1|DELE
OG0000143	LOC111593524|XP_023162085.1|DHYD, LOC111593522|XP_023162082.1|DHYD	LOC108135691|XP_017112022.1|DELE
OG0000144	LOC111604227|XP_023177966.2|DHYD	LOC108135152|XP_017111265.1|DELE
OG0000144	LOC111596455|XP_023166450.1|DHYD	LOC108135421|XP_017111634.1|DELE
OG0000144	LOC111604000|XP_023177617.1|DHYD	LOC108137776|XP_017115173.1|DELE
OG0000145	LOC111603372|XP_023176692.1|DHYD	LOC108137321|XP_017114435.1|DELE
OG0000145	LOC115483294|XP_030080505.1|DHYD, LOC111594181|XP_023163131.1|DHYD	LOC108150480|XP_017134172.1|DELE
OG0000145	LOC115483293|XP_030080502.1|DHYD, LOC111594177|XP_023163128.2|DHYD	LOC108150411|XP_017134058.1|DELE
OG0000147	LOC111595831|XP_023165506.1|DHYD	LOC108138203|XP_017115811.1|DELE
OG0000147	LOC111594434|XP_030080605.1|DHYD	LOC108148352|XP_017130857.1|DELE
OG0000147	LOC111594518|XP_023163614.1|DHYD	LOC108148353|XP_017130858.1|DELE
OG0000148	LOC111601105|XP_023173316.2|DHYD	LOC108134721|XP_017110611.1|DELE
OG0000148	LOC111593768|XP_023162555.2|DHYD	LOC108141972|XP_017121112.1|DELE
OG0000149	LOC111592069|XP_023159843.2|DHYD	LOC108149372|XP_017132368.1|DELE
OG0000149	LOC111593628|XP_023162265.1|DHYD	LOC108147714|XP_017129926.1|DELE
OG0000150	LOC111596269|XP_023166174.2|DHYD	LOC108147774|XP_017129992.1|DELE, LOC108147902|XP_017130151.1|DELE, LOC108147901|XP_017130150.1|DELE
OG0000151	LOC111600942|XP_023173081.2|DHYD	LOC108142256|XP_017121465.1|DELE
OG0000151	LOC115483388|XP_030081010.1|DHYD	LOC108142289|XP_017121527.1|DELE
OG0000151	LOC111595796|XP_023165454.1|DHYD	LOC108142270|XP_017121482.1|DELE
OG0000151	LOC111599240|XP_023170605.2|DHYD	LOC108142662|XP_017122153.1|DELE
OG0000152	LOC111596244|XP_023166144.1|DHYD	LOC108136672|XP_017113484.1|DELE, LOC108136823|XP_017113716.1|DELE, LOC108147086|XP_017128863.1|DELE, LOC108147258|XP_017129144.1|DELE
OG0000153	LOC111593253|XP_023161680.1|DHYD	LOC108139370|XP_017117584.1|DELE
OG0000153	LOC111593270|XP_023161709.2|DHYD	LOC108139135|XP_017117237.1|DELE, LOC108139379|XP_017117594.1|DELE
OG0000153	LOC111593271|XP_023161710.2|DHYD	LOC108139372|XP_017117588.1|DELE
OG0000154	LOC111603479|XP_030081666.1|DHYD	LOC108148655|XP_017131279.1|DELE
OG0000154	LOC115483717|XP_030081665.1|DHYD	LOC108148648|XP_017131266.1|DELE
OG0000154	LOC111604282|XP_023178065.2|DHYD	LOC108136063|XP_017112496.1|DELE
OG0000155	LOC115483421|XP_030081184.1|DHYD, LOC115483481|XP_030081492.1|DHYD, LOC111593220|XP_023161639.2|DHYD	LOC108142306|XP_017121546.1|DELE
OG0000155	LOC111593221|XP_023161640.2|DHYD	LOC108142266|XP_017121478.1|DELE
OG0000155	LOC111593218|XP_023161637.2|DHYD	LOC108142307|XP_017121547.1|DELE
OG0000157	LOC111597018|XP_023167292.1|DHYD, LOC111597019|XP_023167293.1|DHYD	LOC108145388|XP_017126272.1|DELE, LOC108145390|XP_017126274.1|DELE
OG0000157	LOC111597009|XP_023167281.2|DHYD	LOC108145497|XP_017126445.1|DELE
OG0000158	LOC111594715|XP_023163921.2|DHYD	LOC108144982|XP_017125624.1|DELE
OG0000158	LOC111597574|XP_023168141.2|DHYD	LOC108146654|XP_017128188.1|DELE
OG0000158	LOC111597584|XP_023168151.2|DHYD	LOC108146671|XP_017128214.1|DELE
OG0000159	LOC111592870|XP_030079690.1|DHYD	LOC108150562|XP_017134285.1|DELE
OG0000159	LOC111601281|XP_030081817.1|DHYD	LOC108135608|XP_017111911.1|DELE
OG0000159	LOC111595118|XP_023164454.2|DHYD	LOC108136109|XP_017112576.1|DELE
OG0000160	LOC111605455|XP_030080648.1|DHYD, LOC111601382|XP_030080693.1|DHYD	LOC108144001|XP_017124110.1|DELE
OG0000161	LOC111598769|XP_023169951.1|DHYD	LOC108146262|XP_017127691.1|DELE
OG0000161	LOC111602406|XP_023175200.1|DHYD	LOC108137762|XP_017115153.1|DELE
OG0000162	LOC111592657|XP_023160776.2|DHYD, LOC111592641|XP_023160755.2|DHYD	LOC108146617|XP_017128152.1|DELE, LOC108145765|XP_017126822.1|DELE, LOC108135191|XP_017111301.1|DELE
OG0000162	LOC111591954|XP_023159656.2|DHYD	LOC108138876|XP_017116891.1|DELE
OG0000163	LOC111599502|XP_023170939.2|DHYD	LOC108145657|XP_017126698.1|DELE
OG0000163	LOC111602700|XP_023175704.2|DHYD	LOC108149173|XP_017132069.1|DELE
OG0000164	LOC111592230|XP_023160082.2|DHYD	LOC108147588|XP_017129716.1|DELE
OG0000165	LOC111603343|XP_023176647.1|DHYD	LOC108140933|XP_017119487.1|DELE, LOC108140926|XP_017119479.1|DELE, LOC108135739|XP_017112062.1|DELE
OG0000166	LOC111597953|XP_023168683.2|DHYD	LOC108145485|XP_017126430.1|DELE
OG0000166	LOC115483425|XP_030081238.1|DHYD, LOC111600135|XP_030081251.1|DHYD	LOC108145338|XP_017126216.1|DELE
OG0000167	LOC111592759|XP_030081498.1|DHYD	LOC108150180|XP_017133659.1|DELE
OG0000167	LOC111592745|XP_023160910.2|DHYD	LOC108150143|XP_017133601.1|DELE
OG0000168	LOC111604815|XP_023178808.2|DHYD, LOC111596608|XP_023166697.2|DHYD	LOC108147052|XP_017128825.1|DELE
OG0000168	LOC111600692|XP_023172714.2|DHYD	LOC108138339|XP_017115994.1|DELE, LOC108148518|XP_017131045.1|DELE
OG0000169	LOC111604198|XP_023177922.2|DHYD	LOC108136695|XP_017113508.1|DELE
OG0000169	LOC111595145|XP_023164486.2|DHYD	LOC108142254|XP_017121463.1|DELE
OG0000169	LOC111598084|XP_023168899.1|DHYD	LOC108135848|XP_017112228.1|DELE
OG0000170	LOC111600553|XP_023172469.2|DHYD	LOC108149517|XP_017132634.1|DELE
OG0000170	LOC111600538|XP_023172446.2|DHYD	LOC108149516|XP_017132633.1|DELE
OG0000170	LOC111600552|XP_023172466.2|DHYD	LOC108149287|XP_017132219.1|DELE
OG0000171	LOC111600441|XP_023172300.2|DHYD	LOC108149326|XP_017132279.1|DELE
