Orthogroup	DHYD.longest_only	DSEC.longest_only
OG0000061	LOC111601168|XP_023173414.2|DHYD	LOC6611382|XP_002035927.1|DSEC
OG0000061	LOC111601143|XP_023173378.2|DHYD	LOC6611377|XP_032583318.1|DSEC
OG0000061	LOC111601144|XP_023173379.1|DHYD	LOC6611378|XP_002035923.2|DSEC
OG0000062	LOC111598288|XP_023169239.1|DHYD	LOC6619830|XP_032581369.1|DSEC
OG0000062	LOC111600181|XP_023171951.1|DHYD, LOC111596290|XP_030080523.1|DHYD	LOC6614677|XP_002039104.1|DSEC, LOC6613921|XP_002038386.1|DSEC, LOC6614678|XP_002039105.1|DSEC
OG0000063	LOC111602944|XP_023176073.2|DHYD, LOC111602943|XP_023176072.2|DHYD, LOC111602946|XP_023176074.2|DHYD	LOC6616903|XP_002041237.1|DSEC, LOC6616904|XP_032577925.1|DSEC, LOC6616902|XP_002041236.1|DSEC
OG0000063	LOC111597578|XP_023168144.2|DHYD	LOC116800923|XP_032573468.1|DSEC
OG0000063	LOC111597466|XP_023167982.2|DHYD	LOC6605135|XP_002029976.1|DSEC
OG0000063	LOC111597464|XP_023167980.2|DHYD	LOC6605136|XP_002029977.1|DSEC, LOC6605137|XP_032573466.1|DSEC
OG0000065	LOC111598539|XP_023169599.2|DHYD	LOC6620871|XP_032577187.1|DSEC
OG0000065	LOC111599010|XP_023170294.2|DHYD, LOC111604341|XP_023178171.2|DHYD	LOC6611715|XP_032583141.1|DSEC, LOC116801475|XP_032577197.1|DSEC, LOC6606677|XP_032577192.1|DSEC, LOC6616851|XP_002041187.2|DSEC, LOC6616853|XP_002041189.1|DSEC, LOC6616852|XP_002041188.1|DSEC
OG0000066	LOC111596465|XP_023166485.1|DHYD	LOC6614127|XP_002038580.2|DSEC, LOC6618754|XP_002043012.2|DSEC
OG0000066	LOC111603713|XP_023177187.1|DHYD	LOC6619319|XP_002043536.1|DSEC
OG0000066	LOC111604865|XP_023178868.2|DHYD	LOC6606217|XP_002031025.1|DSEC
OG0000066	LOC111595983|XP_023165737.1|DHYD	LOC6617577|XP_002041890.1|DSEC
OG0000066	LOC111603187|XP_023176438.2|DHYD	LOC6615669|XP_002040040.1|DSEC
OG0000067	LOC111603515|XP_023176907.2|DHYD	LOC6620079|XP_002044291.1|DSEC
OG0000067	LOC111593087|XP_023161450.1|DHYD	LOC6610892|XP_002035455.1|DSEC
OG0000067	LOC111604531|XP_023178401.2|DHYD	LOC6608367|XP_002033103.1|DSEC
OG0000067	LOC111593109|XP_023161477.2|DHYD	LOC6610891|XP_002035454.1|DSEC
OG0000067	LOC111601094|XP_023173298.2|DHYD	LOC6616446|XP_002040807.1|DSEC
OG0000068	LOC111593542|XP_023162133.2|DHYD	LOC6610046|XP_002034662.2|DSEC
OG0000068	LOC111598177|XP_023169045.2|DHYD	LOC6615215|XP_032581888.1|DSEC
OG0000069	LOC111593948|XP_023162811.1|DHYD	LOC6618939|XP_002043184.2|DSEC
OG0000070	LOC111602191|XP_023174921.2|DHYD	LOC6613612|XP_002038082.1|DSEC
OG0000070	LOC111591972|XP_023159687.1|DHYD	LOC6615903|XP_002040271.1|DSEC
OG0000070	LOC111602192|XP_023174922.2|DHYD	LOC6613611|XP_002038081.1|DSEC
OG0000070	LOC111602194|XP_023174924.2|DHYD	LOC6614825|XP_002039244.1|DSEC
OG0000071	LOC111599791|XP_030081795.1|DHYD	LOC6605585|XP_002030404.1|DSEC
OG0000072	LOC111604605|XP_023178486.1|DHYD	LOC6609446|XP_002034131.1|DSEC
OG0000072	LOC111594128|XP_023163054.2|DHYD	LOC6609453|XP_002034138.1|DSEC
OG0000072	LOC111594127|XP_023163053.2|DHYD	LOC6609448|XP_032571731.1|DSEC
OG0000073	LOC111595450|XP_023164945.1|DHYD	LOC6609744|XP_002034398.2|DSEC
OG0000073	LOC111597481|XP_023168396.1|DHYD	LOC6616009|XP_032581764.1|DSEC
OG0000073	LOC111602674|XP_023175635.2|DHYD	LOC6614351|XP_032576696.1|DSEC
OG0000074	LOC111596936|XP_023167155.1|DHYD, LOC111596937|XP_023167156.2|DHYD	LOC6610960|XP_002035517.1|DSEC
OG0000074	LOC111601089|XP_023173284.2|DHYD	LOC6606103|XP_002030912.1|DSEC
OG0000075	LOC111595080|XP_023164404.2|DHYD	LOC6605016|XP_002029859.2|DSEC
OG0000075	LOC111595078|XP_023164402.1|DHYD	LOC6605018|XP_002029861.1|DSEC
OG0000075	LOC111595081|XP_023164405.1|DHYD	LOC6605017|XP_002029860.1|DSEC
OG0000075	LOC111595077|XP_023164401.1|DHYD, LOC111595142|XP_023164483.1|DHYD	LOC6605015|XP_002029858.1|DSEC
OG0000076	LOC111599682|XP_023171158.1|DHYD	LOC6610804|XP_032574471.1|DSEC
OG0000076	LOC111592395|XP_023160339.2|DHYD, LOC111592398|XP_023160342.2|DHYD	LOC6606736|XP_032578748.1|DSEC, LOC6606734|XP_032578866.1|DSEC
OG0000076	LOC111600172|XP_023171933.1|DHYD	LOC6614957|XP_002039374.1|DSEC
OG0000076	LOC111594068|XP_023162969.2|DHYD	LOC6614944|XP_032581504.1|DSEC, LOC6614958|XP_032581514.1|DSEC
OG0000077	LOC111599997|XP_023171665.1|DHYD	LOC6609946|XP_002034592.1|DSEC
OG0000077	LOC111595708|XP_023165321.1|DHYD	LOC6607116|XP_002031904.1|DSEC
OG0000077	LOC111599697|XP_023171187.1|DHYD	LOC6618789|XP_002043039.2|DSEC
OG0000077	LOC111592482|XP_023160465.1|DHYD	LOC6618743|XP_032576637.1|DSEC
OG0000078	LOC111593533|XP_023162105.1|DHYD, LOC111593319|XP_023161795.1|DHYD	LOC6609985|XP_032572329.1|DSEC
OG0000078	LOC111604289|XP_023178073.2|DHYD	LOC6616471|XP_032574945.1|DSEC
OG0000078	LOC111603428|XP_023176780.2|DHYD	LOC6614250|XP_032578587.1|DSEC
OG0000078	LOC111603133|XP_023176376.1|DHYD	LOC6615175|XP_002039591.1|DSEC
OG0000078	LOC111596540|XP_023166579.2|DHYD	LOC6618086|XP_002042384.1|DSEC
OG0000079	LOC111601222|XP_023173489.2|DHYD	LOC6613270|XP_032579159.1|DSEC
OG0000079	LOC111601212|XP_023173478.1|DHYD, LOC111601204|XP_023173467.1|DHYD	LOC6613271|XP_002037748.1|DSEC
OG0000079	LOC111600916|XP_023173050.2|DHYD, LOC111597758|XP_023168380.1|DHYD, LOC115483215|XP_030080368.1|DHYD, LOC111599530|XP_023170953.1|DHYD	LOC116801778|XP_032579140.1|DSEC
OG0000080	LOC111600911|XP_023173040.2|DHYD	LOC6609553|XP_032570859.1|DSEC
OG0000080	LOC111592557|XP_023160621.1|DHYD	LOC6609476|XP_002034161.1|DSEC
OG0000081	LOC111595375|XP_023164839.2|DHYD	LOC6610291|XP_002034886.1|DSEC
OG0000082	LOC111600682|XP_023172704.2|DHYD	LOC6615566|XP_002039940.2|DSEC
OG0000082	LOC111595651|XP_023165246.2|DHYD	LOC6606452|XP_002031255.1|DSEC
OG0000083	LOC111605744|XP_023180216.2|DHYD	LOC116800215|XP_032569927.1|DSEC, LOC6611746|XP_002036269.1|DSEC, LOC6611745|XP_032583492.1|DSEC, LOC6611743|XP_032583597.1|DSEC, LOC6611744|XP_032583168.1|DSEC
OG0000083	LOC111592658|XP_030079136.1|DHYD	LOC6612009|XP_032569925.1|DSEC
OG0000084	LOC111604038|XP_023177666.2|DHYD	LOC6609841|XP_002034493.1|DSEC
OG0000084	LOC111594007|XP_023162872.2|DHYD	LOC6609358|XP_002034047.1|DSEC
OG0000085	LOC111604178|XP_023177892.1|DHYD	LOC6608029|XP_032572862.1|DSEC
OG0000086	LOC115483460|XP_030081395.1|DHYD, LOC111602150|XP_030081396.1|DHYD	LOC6609922|XP_002034572.1|DSEC
OG0000087	LOC111598477|XP_023169504.1|DHYD	LOC6611885|XP_002036403.2|DSEC
OG0000087	LOC115482921|XP_030079086.1|DHYD, LOC115482922|XP_030079087.1|DHYD, LOC115482931|XP_030079123.1|DHYD	LOC6611274|XP_002035829.1|DSEC
OG0000087	LOC111604004|XP_023177629.2|DHYD	LOC6611909|XP_002036426.1|DSEC
OG0000088	LOC111592149|XP_023159964.1|DHYD	LOC6607857|XP_032572237.1|DSEC
OG0000088	LOC111598938|XP_023170184.1|DHYD	LOC6612055|XP_002036572.1|DSEC
OG0000088	LOC111593116|XP_023161484.1|DHYD	LOC6605272|XP_002030110.1|DSEC
OG0000088	LOC111604481|XP_023178334.1|DHYD	LOC6609520|XP_002034204.1|DSEC
OG0000088	LOC111593117|XP_023161486.2|DHYD	LOC6605273|XP_002030111.1|DSEC
OG0000089	LOC111603588|XP_023177012.1|DHYD	LOC6614195|XP_002038642.1|DSEC
OG0000089	LOC111598635|XP_023169747.1|DHYD	LOC6607057|XP_002031845.1|DSEC
OG0000089	LOC111603721|XP_023177200.1|DHYD	LOC6605081|XP_002029922.1|DSEC
OG0000090	LOC111592171|XP_023159993.2|DHYD	LOC6608382|XP_002033118.1|DSEC
OG0000090	LOC111592119|XP_023159918.2|DHYD	LOC6608386|XP_032571023.1|DSEC
OG0000090	LOC111592435|XP_023160386.1|DHYD	LOC6610773|XP_002035339.1|DSEC
OG0000090	LOC111598762|XP_023169942.2|DHYD	LOC6610282|XP_032573795.1|DSEC
OG0000091	LOC111601403|XP_023173720.2|DHYD	LOC6612658|XP_032576233.1|DSEC
OG0000091	LOC111599470|XP_023170907.2|DHYD	LOC6612181|XP_032580799.1|DSEC
OG0000091	LOC111592942|XP_023161174.1|DHYD	LOC6613760|XP_032578418.1|DSEC
OG0000091	LOC111592941|XP_023161173.1|DHYD	LOC116801651|XP_032578417.1|DSEC
OG0000092	LOC111599699|XP_023171192.2|DHYD	LOC6619698|XP_032579430.1|DSEC
OG0000092	LOC111597499|XP_023168028.2|DHYD	LOC6619700|XP_002043915.1|DSEC
OG0000092	LOC111597484|XP_023168003.2|DHYD	LOC6616968|XP_002041296.1|DSEC, LOC6619699|XP_002043914.1|DSEC
OG0000093	LOC111601939|XP_023174562.2|DHYD	LOC6611634|XP_002036170.1|DSEC
OG0000093	LOC111593071|XP_023161417.1|DHYD	LOC6619757|XP_002043971.1|DSEC
OG0000094	LOC111597580|XP_023168146.2|DHYD	LOC6605148|XP_002029989.1|DSEC
OG0000094	LOC111599491|XP_023170925.1|DHYD	LOC6614059|XP_002038513.1|DSEC
OG0000096	LOC111595909|XP_023165620.2|DHYD	LOC6614658|XP_002039085.1|DSEC
OG0000096	LOC111595917|XP_023165636.1|DHYD	LOC6611394|XP_002035938.1|DSEC
OG0000096	LOC111595908|XP_023165619.2|DHYD	LOC6606981|XP_032576845.1|DSEC
OG0000096	LOC111594349|XP_023163377.2|DHYD	LOC6614724|XP_032569761.1|DSEC
OG0000098	LOC111596482|XP_023166511.1|DHYD	LOC6606676|XP_002031476.1|DSEC, LOC6621482|XP_032577186.1|DSEC
OG0000099	LOC111595394|XP_023164864.2|DHYD	LOC6616102|XP_002040467.1|DSEC
OG0000099	LOC115483034|XP_030079680.1|DHYD, LOC111605619|XP_030079681.1|DHYD, LOC111596155|XP_023166055.2|DHYD	LOC6616099|XP_032580297.1|DSEC
OG0000100	LOC111601225|XP_023173488.1|DHYD	LOC116800385|XP_032570900.1|DSEC
OG0000100	LOC111602698|XP_030078699.1|DHYD, LOC111593272|XP_023161711.2|DHYD	LOC6606416|XP_002031220.1|DSEC
OG0000101	LOC115483448|XP_030081298.1|DHYD	LOC6619343|XP_032573862.1|DSEC
OG0000102	LOC111597672|XP_023168266.1|DHYD	LOC6609708|XP_032571910.1|DSEC
OG0000102	LOC111597731|XP_023168344.2|DHYD	LOC6608277|XP_002033021.1|DSEC
OG0000103	LOC111601118|XP_023173340.1|DHYD, LOC111601119|XP_023173341.2|DHYD	LOC6604961|XP_002029804.1|DSEC, LOC6606121|XP_002030929.1|DSEC
OG0000103	LOC111601117|XP_023173339.2|DHYD	LOC116801298|XP_032575929.1|DSEC
OG0000103	LOC111605234|XP_023179437.1|DHYD	LOC6608599|XP_002033333.1|DSEC
OG0000104	LOC111604659|XP_023178583.1|DHYD	LOC6605945|XP_002030757.2|DSEC
OG0000104	LOC111600397|XP_023172245.2|DHYD, LOC115483402|XP_030081053.1|DHYD	LOC6611808|XP_002036330.1|DSEC
OG0000104	LOC111604693|XP_023178632.2|DHYD	LOC6605951|XP_002030763.2|DSEC, LOC6605950|XP_002030762.1|DSEC
OG0000105	LOC111603935|XP_023177532.2|DHYD	LOC6619284|XP_032579009.1|DSEC, LOC6605055|XP_002029896.2|DSEC
OG0000105	LOC111597551|XP_023168115.2|DHYD, LOC111598625|XP_023169726.2|DHYD	LOC6607252|XP_002032031.1|DSEC
OG0000105	LOC111597554|XP_023168119.2|DHYD	LOC6607258|XP_002032037.1|DSEC, LOC6607259|XP_002032038.1|DSEC
OG0000107	LOC111601231|XP_023173496.2|DHYD, LOC111594919|XP_023164178.2|DHYD, LOC111594909|XP_023164167.2|DHYD	LOC6615659|XP_002040030.1|DSEC, LOC116800201|XP_032569810.1|DSEC, LOC6614463|XP_002038896.1|DSEC, LOC6614462|XP_032583400.1|DSEC, LOC6615660|XP_002040031.1|DSEC
OG0000109	LOC111600828|XP_023172903.2|DHYD	LOC6612035|XP_002036552.2|DSEC, LOC6612033|XP_032579423.1|DSEC, LOC6612032|XP_032583488.1|DSEC
OG0000109	LOC111601018|XP_023173193.2|DHYD	LOC6612022|XP_002036539.1|DSEC
OG0000110	LOC111602896|XP_023176001.2|DHYD	LOC6620844|XP_032573645.1|DSEC
OG0000110	LOC111602908|XP_030081181.1|DHYD	LOC6611144|XP_002035701.2|DSEC
OG0000110	LOC111602891|XP_023175994.1|DHYD	LOC6611145|XP_002035702.1|DSEC
OG0000111	LOC111593853|XP_023162670.1|DHYD	LOC6609987|XP_002034623.1|DSEC
OG0000111	LOC111592679|XP_023160814.1|DHYD, LOC111594826|XP_023164062.1|DHYD	LOC6620815|XP_032571778.1|DSEC, LOC6620816|XP_002045014.1|DSEC
OG0000112	LOC111605329|XP_023179566.2|DHYD	LOC6615207|XP_002039617.1|DSEC, LOC6617976|XP_002042284.1|DSEC
OG0000112	LOC111605332|XP_023179568.2|DHYD, LOC111603144|XP_023176388.1|DHYD, LOC111603201|XP_023176458.2|DHYD	LOC6615171|XP_002039587.1|DSEC, LOC6615170|XP_002039586.1|DSEC
OG0000113	LOC111604401|XP_023178220.2|DHYD	LOC6609037|XP_032571701.1|DSEC
OG0000113	LOC111603366|XP_023176683.2|DHYD, LOC111604045|XP_023177669.1|DHYD	LOC6614036|XP_002038490.1|DSEC
OG0000114	LOC111603785|XP_023177294.1|DHYD	LOC116803555|XP_032583237.1|DSEC, LOC116803553|XP_032583234.1|DSEC, LOC116803554|XP_032583235.1|DSEC
OG0000114	LOC111603782|XP_023177292.2|DHYD	LOC116803551|XP_032583232.1|DSEC
OG0000114	LOC111603784|XP_023177293.1|DHYD	LOC6617668|XP_032583231.1|DSEC
OG0000116	LOC111604852|XP_023178853.1|DHYD	LOC6619705|XP_032579540.1|DSEC
OG0000116	LOC111604823|XP_023178815.2|DHYD	LOC6619710|XP_032579538.1|DSEC
OG0000116	LOC111604866|XP_030078684.1|DHYD, LOC111604867|XP_030078683.1|DHYD, LOC111604903|XP_023178910.2|DHYD	LOC6619707|XP_002043922.1|DSEC
OG0000117	LOC111600402|XP_023172250.2|DHYD	LOC6611215|XP_002035771.1|DSEC
OG0000117	LOC111600404|XP_023172253.2|DHYD	LOC6611214|XP_002035770.2|DSEC
OG0000117	LOC111600405|XP_023172254.1|DHYD	LOC6611213|XP_002035769.1|DSEC
OG0000117	LOC111600409|XP_023172258.2|DHYD	LOC6611212|XP_002035768.1|DSEC
OG0000118	LOC111602186|XP_023174913.2|DHYD, LOC111602185|XP_023174912.2|DHYD	LOC6611235|XP_002035791.1|DSEC
OG0000119	LOC111594626|XP_023163785.1|DHYD	LOC6607002|XP_002031791.1|DSEC
OG0000119	LOC111594598|XP_023163731.1|DHYD	LOC6621198|XP_002045377.1|DSEC
OG0000119	LOC111594582|XP_023163708.1|DHYD	LOC6607001|XP_002031790.1|DSEC
OG0000120	LOC111600604|XP_023172567.2|DHYD	LOC6608695|XP_032572430.1|DSEC
OG0000120	LOC111601088|XP_023173283.1|DHYD	LOC6610179|XP_002034787.1|DSEC
OG0000121	LOC111603179|XP_023176430.1|DHYD	LOC6621159|XP_002045338.1|DSEC
OG0000121	LOC111597218|XP_030080606.1|DHYD	LOC6606383|XP_002031188.1|DSEC
OG0000121	LOC111597213|XP_023167555.2|DHYD, LOC111597090|XP_023167398.1|DHYD	LOC6606381|XP_002031186.1|DSEC, LOC6621300|XP_002045474.2|DSEC, LOC6606382|XP_002031187.1|DSEC, LOC6621299|XP_002045475.2|DSEC
OG0000122	LOC111594761|XP_023163978.2|DHYD	LOC6617448|XP_032583537.1|DSEC
OG0000122	LOC111601844|XP_023174446.2|DHYD	LOC6619859|XP_002044072.2|DSEC
OG0000122	LOC111604606|XP_023178487.1|DHYD	LOC6608366|XP_032570800.1|DSEC
OG0000122	LOC111602177|XP_030079238.1|DHYD	LOC6613313|XP_002037789.1|DSEC
OG0000123	LOC111604152|XP_023177844.1|DHYD, LOC111604143|XP_023177833.1|DHYD	LOC6618845|XP_002043094.1|DSEC
OG0000123	LOC115482780|XP_030078625.1|DHYD, LOC111592387|XP_023160330.2|DHYD	LOC6614135|XP_002038588.1|DSEC
OG0000124	LOC111596345|XP_023166304.2|DHYD, LOC111596341|XP_023166294.2|DHYD, LOC111596342|XP_023166295.2|DHYD	LOC6609490|XP_002034175.2|DSEC, LOC6608219|XP_032570933.1|DSEC
OG0000124	LOC111597130|XP_023167459.2|DHYD	LOC6608220|XP_032570934.1|DSEC, LOC6608222|XP_002032966.2|DSEC
OG0000125	LOC111598816|XP_023170014.1|DHYD	LOC6617143|XP_032576639.1|DSEC
OG0000125	LOC111596553|XP_023166598.2|DHYD	LOC6606616|XP_002031417.2|DSEC
OG0000125	LOC111594119|XP_023163047.2|DHYD	LOC6609445|XP_002034130.1|DSEC
OG0000126	LOC111598993|XP_023170265.1|DHYD	LOC6611315|XP_002035862.1|DSEC
OG0000127	LOC111602713|XP_023175721.1|DHYD	LOC6614284|XP_002038724.1|DSEC, LOC6614285|XP_002038725.1|DSEC
OG0000127	LOC111602743|XP_023175763.2|DHYD	LOC6614283|XP_002038723.1|DSEC
OG0000127	LOC111602747|XP_023175766.2|DHYD	LOC6614282|XP_032579442.1|DSEC
OG0000128	LOC111604073|XP_030081308.1|DHYD	LOC6615333|XP_032571841.1|DSEC
OG0000128	LOC111604098|XP_023177766.2|DHYD, LOC115483459|XP_030081391.1|DHYD, LOC115483450|XP_030081307.1|DHYD	LOC6614348|XP_032578458.1|DSEC
OG0000129	LOC111597362|XP_023167785.1|DHYD	LOC6612241|XP_002036753.1|DSEC
OG0000129	LOC111600994|XP_023173154.2|DHYD	LOC6605270|XP_032575245.1|DSEC
OG0000129	LOC111600993|XP_023173153.1|DHYD	LOC116800634|XP_032572551.1|DSEC
OG0000129	LOC111597361|XP_023167784.1|DHYD	LOC6612240|XP_032581536.1|DSEC
OG0000130	LOC111595665|XP_023165255.2|DHYD	LOC6611001|XP_002035558.2|DSEC
OG0000130	LOC111595642|XP_023165234.2|DHYD	LOC6610996|XP_002035553.1|DSEC
OG0000130	LOC111595664|XP_023165254.2|DHYD	LOC6610997|XP_002035554.2|DSEC, LOC6611000|XP_032574071.1|DSEC
OG0000131	LOC111594556|XP_023163679.2|DHYD	LOC6606580|XP_002031381.1|DSEC
OG0000132	LOC111595014|XP_023164289.2|DHYD	LOC6617717|XP_032583024.1|DSEC
OG0000132	LOC111603549|XP_023176951.2|DHYD	LOC6616627|XP_002040984.1|DSEC
OG0000134	LOC111602019|XP_023174685.1|DHYD	LOC6606359|XP_002031164.1|DSEC
OG0000134	LOC111598831|XP_030078873.1|DHYD	LOC6618549|XP_002042812.1|DSEC
OG0000134	LOC111601548|XP_023173960.1|DHYD	LOC6612060|XP_002036577.1|DSEC
OG0000136	LOC111597401|XP_023167848.2|DHYD	LOC116802024|XP_032580777.1|DSEC
OG0000137	LOC111594447|XP_023163503.2|DHYD	LOC6614052|XP_002038506.1|DSEC
OG0000137	LOC111601021|XP_023173196.2|DHYD	LOC6611072|XP_032575266.1|DSEC
OG0000138	LOC111603648|XP_023177095.2|DHYD	LOC6607217|XP_002032001.2|DSEC
OG0000138	LOC111603646|XP_023177093.2|DHYD	LOC6607216|XP_002032000.1|DSEC
OG0000138	LOC111603667|XP_023177119.1|DHYD	LOC6607214|XP_002031998.2|DSEC
OG0000138	LOC111603600|XP_023177027.2|DHYD, LOC111603668|XP_023177120.2|DHYD	LOC6607215|XP_002031999.2|DSEC
OG0000140	LOC111598783|XP_023169969.2|DHYD	LOC6617144|XP_002041471.1|DSEC
OG0000141	LOC111601723|XP_023174214.2|DHYD	LOC6604891|XP_002029736.2|DSEC
OG0000141	LOC111601724|XP_023174215.1|DHYD	LOC6604890|XP_032573338.1|DSEC
OG0000141	LOC111601725|XP_023174216.2|DHYD	LOC6604889|XP_002029734.1|DSEC
OG0000142	LOC111593371|XP_023161855.1|DHYD	LOC6607750|XP_002032513.1|DSEC
OG0000142	LOC111598639|XP_030081632.1|DHYD	LOC6620133|XP_032573236.1|DSEC
OG0000142	LOC111605339|XP_030080112.1|DHYD	LOC6619853|XP_032582718.1|DSEC
OG0000143	LOC111593521|XP_023162080.2|DHYD	LOC6618331|XP_002042603.1|DSEC
OG0000143	LOC111593524|XP_023162085.1|DHYD, LOC111593522|XP_023162082.1|DHYD	LOC6618330|XP_002042602.2|DSEC
OG0000144	LOC111604227|XP_023177966.2|DHYD	LOC6606328|XP_032577860.1|DSEC
OG0000144	LOC111596455|XP_023166450.1|DHYD	LOC6618538|XP_032581282.1|DSEC
OG0000144	LOC111604000|XP_023177617.1|DHYD	LOC116801758|XP_032578980.1|DSEC
OG0000145	LOC111603372|XP_023176692.1|DHYD	LOC6617502|XP_002041819.1|DSEC
OG0000145	LOC115483293|XP_030080502.1|DHYD, LOC111594177|XP_023163128.2|DHYD	LOC6614379|XP_002038818.2|DSEC, LOC6614378|XP_002038817.1|DSEC
OG0000147	LOC111595831|XP_023165506.1|DHYD	LOC6617770|XP_002042082.2|DSEC
OG0000147	LOC111594434|XP_030080605.1|DHYD	LOC6614099|XP_002038553.1|DSEC
OG0000147	LOC111594518|XP_023163614.1|DHYD	LOC6614098|XP_002038552.1|DSEC
OG0000148	LOC111601105|XP_023173316.2|DHYD	LOC6613247|XP_002037724.1|DSEC
OG0000148	LOC111593768|XP_023162555.2|DHYD	LOC6611775|XP_002036298.2|DSEC
OG0000149	LOC111592069|XP_023159843.2|DHYD	LOC6611540|XP_002036079.1|DSEC
OG0000149	LOC111593628|XP_023162265.1|DHYD	LOC6615127|XP_002039543.1|DSEC
OG0000150	LOC111596269|XP_023166174.2|DHYD	LOC6617413|XP_032569960.1|DSEC, LOC6617406|XP_032582457.1|DSEC, LOC6617411|XP_002041736.2|DSEC, LOC6617412|XP_002041737.2|DSEC, LOC6617409|XP_002041734.2|DSEC, LOC6617408|XP_002041733.1|DSEC
OG0000151	LOC111600942|XP_023173081.2|DHYD	LOC6616252|XP_002040616.1|DSEC
OG0000151	LOC115483388|XP_030081010.1|DHYD	LOC6616256|XP_002040620.1|DSEC
OG0000151	LOC111595796|XP_023165454.1|DHYD	LOC6616255|XP_032575224.1|DSEC
OG0000151	LOC111599240|XP_023170605.2|DHYD	LOC6605370|XP_002030204.1|DSEC
OG0000152	LOC111596245|XP_023166145.2|DHYD	LOC6612643|XP_002037147.1|DSEC
OG0000152	LOC111596244|XP_023166144.1|DHYD	LOC6607640|XP_002032405.2|DSEC, LOC6612646|XP_032578929.1|DSEC, LOC6612644|XP_002037148.1|DSEC
OG0000153	LOC111593253|XP_023161680.1|DHYD	LOC6606423|XP_002031227.2|DSEC
OG0000153	LOC111593270|XP_023161709.2|DHYD	LOC6606426|XP_002031230.1|DSEC
OG0000153	LOC111593271|XP_023161710.2|DHYD	LOC6606425|XP_002031229.1|DSEC
OG0000154	LOC111603479|XP_030081666.1|DHYD	LOC6607513|XP_002032282.1|DSEC
OG0000154	LOC115483717|XP_030081665.1|DHYD	LOC6607514|XP_002032283.1|DSEC
OG0000154	LOC111604282|XP_023178065.2|DHYD	LOC116801047|XP_032574342.1|DSEC
OG0000155	LOC115483421|XP_030081184.1|DHYD, LOC115483481|XP_030081492.1|DHYD, LOC111593220|XP_023161639.2|DHYD	LOC6611161|XP_002035718.2|DSEC
OG0000155	LOC111593221|XP_023161640.2|DHYD	LOC6611155|XP_002035712.1|DSEC
OG0000155	LOC111593218|XP_023161637.2|DHYD	LOC6611156|XP_002035713.1|DSEC
OG0000157	LOC111597018|XP_023167292.1|DHYD, LOC111597019|XP_023167293.1|DHYD	LOC6608223|XP_002032967.1|DSEC, LOC6608221|XP_002032965.1|DSEC
OG0000157	LOC111597009|XP_023167281.2|DHYD	LOC6608224|XP_002032968.1|DSEC
OG0000158	LOC111594715|XP_023163921.2|DHYD	LOC6610036|XP_032573098.1|DSEC
OG0000158	LOC111597574|XP_023168141.2|DHYD	LOC6611107|XP_002035664.1|DSEC
OG0000158	LOC111597584|XP_023168151.2|DHYD	LOC6611108|XP_002035665.1|DSEC
OG0000159	LOC111592870|XP_030079690.1|DHYD	LOC6616610|XP_032574184.1|DSEC
OG0000159	LOC111601281|XP_030081817.1|DHYD	LOC6606142|XP_002030950.2|DSEC
OG0000159	LOC111595118|XP_023164454.2|DHYD	LOC6605765|XP_032574363.1|DSEC
OG0000160	LOC111605455|XP_030080648.1|DHYD, LOC111601382|XP_030080693.1|DHYD	LOC6607327|XP_002032100.1|DSEC
OG0000161	LOC111598769|XP_023169951.1|DHYD	LOC6610206|XP_002034813.1|DSEC
OG0000161	LOC111602406|XP_023175200.1|DHYD	LOC6618590|XP_032581459.1|DSEC
OG0000162	LOC111592657|XP_023160776.2|DHYD, LOC111592641|XP_023160755.2|DHYD	LOC6605516|XP_002030349.2|DSEC, LOC6610476|XP_002035056.1|DSEC, LOC6619323|XP_032583608.1|DSEC
OG0000162	LOC111591954|XP_023159656.2|DHYD	LOC6613397|XP_032571753.1|DSEC
OG0000163	LOC111599502|XP_023170939.2|DHYD	LOC6610128|XP_002034738.1|DSEC
OG0000163	LOC111602700|XP_023175704.2|DHYD	LOC6617317|XP_002041643.1|DSEC
OG0000164	LOC111592230|XP_023160082.2|DHYD	LOC6609071|XP_032570894.1|DSEC
