Orthogroup	DHYD.longest_only	DBUS.longest_only
OG0000056	LOC111599613|XP_023171070.2|DHYD	LOC108602080|XP_017845593.1|DBUS
OG0000056	LOC111600558|XP_023172478.1|DHYD	LOC108598485|XP_017840632.1|DBUS
OG0000058	LOC111602372|XP_023175155.1|DHYD, LOC111602373|XP_023175156.2|DHYD	LOC108602861|XP_017846639.2|DBUS
OG0000058	LOC111602375|XP_023175159.2|DHYD, LOC111602371|XP_023175154.1|DHYD, LOC111602374|XP_023175158.2|DHYD	LOC117135039|XP_033150759.1|DBUS
OG0000058	LOC111591894|XP_023159568.1|DHYD	LOC108606881|XP_017852895.1|DBUS
OG0000059	LOC111595875|XP_023165572.2|DHYD	LOC108601365|XP_017844754.1|DBUS, LOC108601366|XP_017844755.1|DBUS
OG0000059	LOC111595256|XP_023164673.2|DHYD	LOC108602589|XP_017846217.1|DBUS
OG0000059	LOC111595792|XP_023165450.1|DHYD	LOC108602779|XP_017846474.2|DBUS, LOC108601372|XP_017844761.1|DBUS
OG0000060	LOC111605127|XP_023179254.1|DHYD	LOC108605486|XP_017850670.1|DBUS
OG0000060	LOC111605118|XP_023179239.1|DHYD	LOC108605501|XP_017850738.1|DBUS
OG0000060	LOC111594203|XP_023163168.1|DHYD	LOC108596314|XP_017837413.1|DBUS
OG0000060	LOC115482748|XP_030081618.1|DHYD	LOC108602170|XP_017845695.1|DBUS
OG0000060	LOC111597837|XP_023168500.1|DHYD	LOC108604124|XP_017848902.1|DBUS
OG0000060	LOC111598840|XP_023170044.1|DHYD	LOC108605927|XP_017851236.1|DBUS
OG0000060	LOC111596076|XP_023165902.2|DHYD	LOC108594930|XP_033150017.1|DBUS
OG0000061	LOC111601172|XP_023173419.2|DHYD	LOC108602145|XP_017845670.1|DBUS
OG0000061	LOC111601168|XP_023173414.2|DHYD	LOC108594753|XP_017835384.1|DBUS
OG0000061	LOC111601144|XP_023173379.1|DHYD	LOC108603702|XP_017848228.1|DBUS
OG0000062	LOC111598288|XP_023169239.1|DHYD	LOC108606274|XP_017851741.1|DBUS
OG0000062	LOC111600181|XP_023171951.1|DHYD, LOC111596290|XP_030080523.1|DHYD	LOC108607908|XP_017854511.1|DBUS
OG0000063	LOC111597578|XP_023168144.2|DHYD	LOC108598139|XP_033149614.1|DBUS
OG0000063	LOC111597466|XP_023167982.2|DHYD	LOC108598875|XP_017841124.1|DBUS
OG0000063	LOC111597464|XP_023167980.2|DHYD	LOC108598617|XP_017840805.2|DBUS
OG0000065	LOC111598539|XP_023169599.2|DHYD	LOC108602948|XP_017846787.1|DBUS
OG0000065	LOC111599010|XP_023170294.2|DHYD	LOC108604232|XP_017849089.1|DBUS
OG0000065	LOC111604341|XP_023178171.2|DHYD	LOC108597099|XP_017838955.1|DBUS
OG0000066	LOC111596465|XP_023166485.1|DHYD	LOC108605823|XP_017851118.1|DBUS
OG0000066	LOC111603713|XP_023177187.1|DHYD	LOC108596039|XP_017836905.1|DBUS
OG0000066	LOC111604865|XP_023178868.2|DHYD	LOC108602400|XP_017846000.1|DBUS
OG0000066	LOC111595983|XP_023165737.1|DHYD	LOC108606855|XP_017852841.1|DBUS
OG0000066	LOC111603187|XP_023176438.2|DHYD	LOC108606023|XP_017851338.1|DBUS
OG0000067	LOC111603515|XP_023176907.2|DHYD	LOC108603517|XP_017847897.1|DBUS
OG0000067	LOC111593087|XP_023161450.1|DHYD	LOC108598960|XP_017841219.2|DBUS
OG0000067	LOC111604531|XP_023178401.2|DHYD	LOC108596347|XP_017837491.1|DBUS
OG0000067	LOC111593109|XP_023161477.2|DHYD	LOC108600356|XP_017843371.2|DBUS
OG0000067	LOC111601094|XP_023173298.2|DHYD	LOC108598075|XP_017840177.1|DBUS
OG0000068	LOC111593542|XP_023162133.2|DHYD	LOC108596576|XP_017837985.1|DBUS
OG0000068	LOC111598177|XP_023169045.2|DHYD	LOC108604996|XP_017850051.2|DBUS
OG0000069	LOC111593948|XP_023162811.1|DHYD	LOC108597146|XP_017839029.1|DBUS
OG0000070	LOC111602191|XP_023174921.2|DHYD	LOC108601128|XP_017844545.1|DBUS, LOC108603861|XP_033149223.1|DBUS
OG0000070	LOC111591972|XP_023159687.1|DHYD	LOC108606170|XP_017851511.2|DBUS
OG0000070	LOC111602192|XP_023174922.2|DHYD	LOC108600264|XP_017843206.1|DBUS
OG0000070	LOC111602194|XP_023174924.2|DHYD	LOC108601682|XP_017845084.1|DBUS
OG0000071	LOC111599791|XP_030081795.1|DHYD	LOC108599099|XP_017841377.1|DBUS
OG0000072	LOC111604605|XP_023178486.1|DHYD	LOC108595719|XP_017836490.1|DBUS
OG0000072	LOC111594128|XP_023163054.2|DHYD	LOC108594812|XP_017835440.1|DBUS
OG0000072	LOC111594127|XP_023163053.2|DHYD	LOC108595671|XP_017836439.1|DBUS
OG0000073	LOC111595450|XP_023164945.1|DHYD	LOC108596382|XP_017837542.1|DBUS
OG0000073	LOC111597481|XP_023168396.1|DHYD	LOC108606257|XP_017851695.1|DBUS
OG0000073	LOC111602674|XP_023175635.2|DHYD	LOC108602957|XP_017846798.1|DBUS
OG0000074	LOC111596936|XP_023167155.1|DHYD, LOC111596937|XP_023167156.2|DHYD	LOC108600842|XP_033149439.1|DBUS, LOC108600601|XP_017843769.2|DBUS
OG0000075	LOC111595080|XP_023164404.2|DHYD	LOC108598567|XP_017840740.2|DBUS
OG0000075	LOC111595078|XP_023164402.1|DHYD	LOC108598547|XP_017840720.1|DBUS
OG0000075	LOC111595081|XP_023164405.1|DHYD	LOC108598795|XP_017841028.2|DBUS
OG0000075	LOC111595077|XP_023164401.1|DHYD, LOC111595142|XP_023164483.1|DHYD	LOC108598386|XP_017840493.1|DBUS
OG0000076	LOC111599682|XP_023171158.1|DHYD	LOC108600032|XP_017842842.1|DBUS
OG0000076	LOC111592395|XP_023160339.2|DHYD, LOC111592398|XP_023160342.2|DHYD	LOC108602295|XP_017845864.1|DBUS
OG0000076	LOC111600172|XP_023171933.1|DHYD	LOC108607277|XP_017853461.1|DBUS
OG0000076	LOC111594068|XP_023162969.2|DHYD	LOC108606263|XP_017851709.1|DBUS
OG0000077	LOC111599997|XP_023171665.1|DHYD	LOC108596705|XP_017838216.1|DBUS
OG0000077	LOC111595708|XP_023165321.1|DHYD	LOC108603705|XP_017848234.1|DBUS
OG0000077	LOC111599697|XP_023171187.1|DHYD	LOC108597238|XP_017839176.1|DBUS
OG0000077	LOC111592482|XP_023160465.1|DHYD	LOC108603566|XP_017847972.1|DBUS
OG0000078	LOC111593533|XP_023162105.1|DHYD, LOC111593319|XP_023161795.1|DHYD	LOC108595297|XP_017835998.1|DBUS, LOC108595427|XP_017836144.1|DBUS, LOC108595437|XP_017836156.1|DBUS
OG0000078	LOC111604289|XP_023178073.2|DHYD	LOC108598842|XP_017841085.1|DBUS
OG0000078	LOC111603428|XP_023176780.2|DHYD	LOC108602138|XP_017845655.1|DBUS
OG0000078	LOC111603133|XP_023176376.1|DHYD	LOC108607118|XP_017853240.1|DBUS
OG0000078	LOC111596540|XP_023166579.2|DHYD	LOC108607224|XP_017853386.1|DBUS
OG0000079	LOC111601195|XP_023173453.2|DHYD, LOC111601222|XP_023173489.2|DHYD	LOC108605780|XP_033150835.1|DBUS
OG0000079	LOC111601212|XP_023173478.1|DHYD, LOC111601204|XP_023173467.1|DHYD	LOC108604682|XP_017849730.1|DBUS
OG0000080	LOC111600911|XP_023173040.2|DHYD	LOC108597403|XP_017839438.1|DBUS
OG0000080	LOC111592557|XP_023160621.1|DHYD	LOC108596751|XP_017838316.1|DBUS
OG0000081	LOC111595375|XP_023164839.2|DHYD	LOC108598616|XP_017840803.1|DBUS
OG0000082	LOC111600682|XP_023172704.2|DHYD	LOC108594984|XP_017835606.1|DBUS
OG0000082	LOC111595221|XP_023164604.2|DHYD	LOC108601638|XP_017845027.1|DBUS
OG0000082	LOC111595651|XP_023165246.2|DHYD	LOC108602837|XP_017846578.1|DBUS
OG0000083	LOC111605744|XP_023180216.2|DHYD	LOC108598442|XP_017840564.2|DBUS
OG0000083	LOC111592658|XP_030079136.1|DHYD	LOC108608236|XP_017855013.1|DBUS
OG0000084	LOC111604038|XP_023177666.2|DHYD	LOC108596367|XP_017837520.1|DBUS
OG0000084	LOC111594007|XP_023162872.2|DHYD	LOC108596833|XP_017838444.1|DBUS
OG0000085	LOC111604179|XP_023177893.2|DHYD	LOC108595368|XP_017836084.1|DBUS
OG0000085	LOC111604178|XP_023177892.1|DHYD	LOC108597194|XP_017839111.1|DBUS
OG0000085	LOC111604180|XP_023177895.2|DHYD	LOC108595025|XP_017835649.1|DBUS
OG0000086	LOC115483460|XP_030081395.1|DHYD, LOC111602150|XP_030081396.1|DHYD	LOC108595905|XP_017836685.1|DBUS, LOC108595913|XP_033149146.1|DBUS
OG0000087	LOC111598477|XP_023169504.1|DHYD	LOC108602830|XP_017846606.2|DBUS
OG0000087	LOC115482921|XP_030079086.1|DHYD, LOC115482922|XP_030079087.1|DHYD, LOC115482931|XP_030079123.1|DHYD	LOC108594397|XP_017835055.2|DBUS
OG0000087	LOC111604004|XP_023177629.2|DHYD	LOC108594213|XP_017834809.1|DBUS
OG0000088	LOC111592149|XP_023159964.1|DHYD	LOC108596419|XP_017837625.1|DBUS
OG0000088	LOC111598938|XP_023170184.1|DHYD	LOC108600586|XP_017843752.1|DBUS
OG0000088	LOC111593116|XP_023161484.1|DHYD	LOC108598974|XP_017841236.1|DBUS
OG0000088	LOC111604481|XP_023178334.1|DHYD	LOC108600741|XP_017843975.1|DBUS
OG0000088	LOC111593117|XP_023161486.2|DHYD	LOC108599008|XP_017841274.1|DBUS
OG0000089	LOC111603588|XP_023177012.1|DHYD	LOC108603673|XP_017848160.1|DBUS
OG0000089	LOC111598635|XP_023169747.1|DHYD	LOC108602744|XP_033149214.1|DBUS
OG0000089	LOC111603721|XP_023177200.1|DHYD	LOC108599916|XP_017842604.1|DBUS
OG0000090	LOC111592171|XP_023159993.2|DHYD	LOC108596533|XP_017837911.1|DBUS
OG0000090	LOC111592119|XP_023159918.2|DHYD	LOC108595000|XP_017835621.1|DBUS
OG0000090	LOC111592435|XP_023160386.1|DHYD	LOC108598990|XP_017841255.1|DBUS
OG0000090	LOC111593119|XP_030080405.1|DHYD	LOC108599322|XP_017841614.1|DBUS
OG0000090	LOC111598762|XP_023169942.2|DHYD	LOC108598575|XP_017840751.1|DBUS
OG0000091	LOC111601403|XP_023173720.2|DHYD	LOC108603501|XP_017847855.1|DBUS
OG0000091	LOC111599470|XP_023170907.2|DHYD	LOC108594365|XP_017835015.1|DBUS
OG0000091	LOC111592942|XP_023161174.1|DHYD	LOC108603403|XP_017847679.1|DBUS
OG0000091	LOC111592941|XP_023161173.1|DHYD	LOC108603402|XP_017847678.1|DBUS
OG0000092	LOC111599699|XP_023171192.2|DHYD	LOC108603711|XP_017848239.1|DBUS
OG0000092	LOC111597499|XP_023168028.2|DHYD	LOC108603710|XP_017848238.1|DBUS
OG0000092	LOC111597484|XP_023168003.2|DHYD	LOC108603712|XP_017848241.1|DBUS
OG0000093	LOC111601939|XP_023174562.2|DHYD	LOC108607545|XP_017853920.1|DBUS, LOC108603101|XP_033150841.1|DBUS
OG0000093	LOC111593071|XP_023161417.1|DHYD	LOC108606302|XP_017851781.1|DBUS
OG0000094	LOC111599491|XP_023170925.1|DHYD	LOC108601416|XP_017844804.1|DBUS
OG0000096	LOC111595909|XP_023165620.2|DHYD	LOC108604818|XP_017849916.1|DBUS
OG0000096	LOC111595908|XP_023165619.2|DHYD	LOC108604817|XP_017849915.2|DBUS
OG0000096	LOC111594349|XP_023163377.2|DHYD	LOC108598852|XP_017841102.2|DBUS
OG0000098	LOC111596482|XP_023166511.1|DHYD	LOC108602947|XP_017846786.1|DBUS
OG0000099	LOC111595394|XP_023164864.2|DHYD	LOC108594985|XP_017835607.1|DBUS
OG0000099	LOC115483034|XP_030079680.1|DHYD, LOC111605619|XP_030079681.1|DHYD, LOC111596155|XP_023166055.2|DHYD	LOC108606666|XP_017852484.1|DBUS
OG0000100	LOC111601225|XP_023173488.1|DHYD	LOC108595699|XP_017836470.2|DBUS
OG0000100	LOC111593272|XP_023161711.2|DHYD	LOC108602051|XP_017845552.1|DBUS
OG0000100	LOC111593249|XP_030080785.1|DHYD	LOC108602500|XP_017846117.1|DBUS
OG0000101	LOC115483448|XP_030081298.1|DHYD	LOC117134769|XP_033149322.1|DBUS
OG0000101	LOC111605109|XP_030081823.1|DHYD	LOC117134798|XP_033149601.1|DBUS
OG0000102	LOC111597672|XP_023168266.1|DHYD	LOC108596624|XP_017838058.1|DBUS
OG0000102	LOC111597731|XP_023168344.2|DHYD	LOC108594981|XP_017835603.1|DBUS
OG0000103	LOC111601118|XP_023173340.1|DHYD	LOC108598786|XP_017841018.2|DBUS
OG0000103	LOC111601117|XP_023173339.2|DHYD	LOC108598520|XP_017840689.2|DBUS
OG0000103	LOC111605234|XP_023179437.1|DHYD	LOC108596814|XP_017838418.1|DBUS
OG0000104	LOC111604659|XP_023178583.1|DHYD	LOC108600928|XP_017844252.1|DBUS
OG0000104	LOC111600397|XP_023172245.2|DHYD, LOC115483402|XP_030081053.1|DHYD	LOC108600531|XP_017843673.2|DBUS
OG0000104	LOC111604693|XP_023178632.2|DHYD	LOC108599046|XP_017841315.1|DBUS
OG0000105	LOC111603935|XP_023177532.2|DHYD	LOC117134791|XP_033149540.1|DBUS
OG0000105	LOC111597551|XP_023168115.2|DHYD, LOC111598625|XP_023169726.2|DHYD	LOC108601437|XP_017844824.1|DBUS
OG0000107	LOC111601231|XP_023173496.2|DHYD, LOC111594919|XP_023164178.2|DHYD, LOC111594909|XP_023164167.2|DHYD	LOC108594739|XP_017835366.1|DBUS
OG0000109	LOC111600828|XP_023172903.2|DHYD	LOC108594532|XP_017835224.1|DBUS
OG0000109	LOC111601018|XP_023173193.2|DHYD	LOC108598653|XP_033149257.1|DBUS
OG0000110	LOC111602899|XP_030081123.1|DHYD	LOC108597992|XP_017840097.1|DBUS
OG0000110	LOC111602896|XP_023176001.2|DHYD	LOC108598723|XP_017840942.1|DBUS, LOC108597993|XP_017840098.1|DBUS
OG0000110	LOC111602908|XP_030081181.1|DHYD	LOC108597995|XP_033149356.1|DBUS
OG0000110	LOC111602891|XP_023175994.1|DHYD	LOC108598479|XP_017840618.1|DBUS
OG0000111	LOC111592679|XP_023160814.1|DHYD	LOC108595291|XP_017835993.1|DBUS
OG0000111	LOC111594826|XP_023164062.1|DHYD	LOC108595741|XP_017836516.1|DBUS
OG0000112	LOC111605329|XP_023179566.2|DHYD	LOC108605061|XP_017850117.1|DBUS
OG0000112	LOC111605332|XP_023179568.2|DHYD	LOC108605050|XP_017850107.1|DBUS, LOC108606017|XP_017851332.1|DBUS, LOC108605875|XP_017851177.1|DBUS
OG0000112	LOC111603144|XP_023176388.1|DHYD, LOC111603201|XP_023176458.2|DHYD	LOC108606748|XP_017852636.1|DBUS
OG0000113	LOC111599912|XP_023171509.1|DHYD	LOC108604575|XP_017849595.1|DBUS
OG0000113	LOC111604401|XP_023178220.2|DHYD	LOC108600652|XP_017843838.2|DBUS
OG0000114	LOC111603785|XP_023177294.1|DHYD	LOC108607383|XP_017853614.2|DBUS
OG0000114	LOC111603782|XP_023177292.2|DHYD	LOC117134785|XP_033149477.1|DBUS
OG0000114	LOC111603784|XP_023177293.1|DHYD	LOC108607386|XP_017853628.1|DBUS
OG0000116	LOC111604852|XP_023178853.1|DHYD	LOC108602168|XP_017845690.1|DBUS
OG0000116	LOC111604866|XP_030078684.1|DHYD, LOC111604867|XP_030078683.1|DHYD, LOC111604903|XP_023178910.2|DHYD	LOC108602362|XP_017845952.1|DBUS
OG0000117	LOC111600402|XP_023172250.2|DHYD	LOC108602137|XP_017845657.1|DBUS
OG0000117	LOC111600404|XP_023172253.2|DHYD	LOC108603069|XP_017847020.1|DBUS
OG0000117	LOC111600405|XP_023172254.1|DHYD	LOC108603222|XP_017845754.1|DBUS
OG0000117	LOC111600409|XP_023172258.2|DHYD	LOC108603273|XP_033150795.1|DBUS
OG0000118	LOC111602186|XP_023174913.2|DHYD, LOC111602185|XP_023174912.2|DHYD	LOC108606874|XP_017852886.1|DBUS
OG0000118	LOC111602611|XP_023175538.2|DHYD	LOC108601705|XP_017845108.1|DBUS
OG0000119	LOC111594626|XP_023163785.1|DHYD	LOC108604291|XP_017849192.1|DBUS
OG0000119	LOC111594598|XP_023163731.1|DHYD	LOC108602574|XP_017846201.1|DBUS
OG0000119	LOC111594582|XP_023163708.1|DHYD	LOC108602566|XP_017846189.1|DBUS
OG0000120	LOC111604779|XP_023178762.1|DHYD	LOC108605238|XP_017850340.1|DBUS
OG0000120	LOC111600604|XP_023172567.2|DHYD	LOC108596912|XP_017838608.1|DBUS
OG0000120	LOC111603518|XP_023176910.1|DHYD	LOC108596127|XP_017837092.2|DBUS
OG0000120	LOC111601088|XP_023173283.1|DHYD	LOC108601049|XP_017844430.1|DBUS
OG0000121	LOC111596987|XP_023167243.2|DHYD, LOC111596993|XP_023167257.2|DHYD	LOC108601261|XP_017844649.1|DBUS, LOC108602587|XP_017846215.1|DBUS
OG0000121	LOC111603179|XP_023176430.1|DHYD	LOC108606058|XP_017851394.1|DBUS
OG0000121	LOC111597213|XP_023167555.2|DHYD, LOC111597090|XP_023167398.1|DHYD	LOC108602647|XP_017846282.1|DBUS
OG0000122	LOC111594761|XP_023163978.2|DHYD	LOC108595833|XP_017836616.1|DBUS
OG0000122	LOC111601844|XP_023174446.2|DHYD	LOC108605338|XP_033150253.1|DBUS
OG0000122	LOC111604606|XP_023178487.1|DHYD	LOC108594762|XP_017835390.1|DBUS
OG0000122	LOC111602177|XP_030079238.1|DHYD	LOC108605067|XP_017850560.1|DBUS
OG0000123	LOC111604152|XP_023177844.1|DHYD	LOC108595656|XP_017836420.1|DBUS
OG0000123	LOC115482780|XP_030078625.1|DHYD, LOC111592387|XP_023160330.2|DHYD	LOC108602509|XP_017846128.1|DBUS
OG0000124	LOC111596345|XP_023166304.2|DHYD, LOC111596341|XP_023166294.2|DHYD, LOC111596342|XP_023166295.2|DHYD	LOC108604295|XP_017849198.1|DBUS, LOC108608486|XP_017855371.1|DBUS, LOC108604296|XP_017849202.1|DBUS, LOC108604834|XP_017849938.1|DBUS, LOC108597695|XP_017839860.1|DBUS, LOC108595612|XP_017836365.1|DBUS
OG0000125	LOC111598816|XP_023170014.1|DHYD	LOC108602946|XP_017846784.1|DBUS
OG0000125	LOC111596553|XP_023166598.2|DHYD	LOC108604285|XP_017849183.1|DBUS
OG0000125	LOC111594119|XP_023163047.2|DHYD	LOC108596689|XP_017838198.1|DBUS
OG0000126	LOC111598993|XP_023170265.1|DHYD	LOC108602652|XP_017846288.1|DBUS, LOC108602032|XP_017845528.2|DBUS
OG0000127	LOC111602713|XP_023175721.1|DHYD	LOC108602433|XP_017846041.1|DBUS
OG0000127	LOC111602743|XP_023175763.2|DHYD	LOC108602111|XP_017845625.1|DBUS
OG0000127	LOC111602747|XP_023175766.2|DHYD	LOC108602067|XP_017845575.1|DBUS
OG0000128	LOC111604073|XP_030081308.1|DHYD, LOC111604098|XP_023177766.2|DHYD, LOC115483459|XP_030081391.1|DHYD, LOC115483450|XP_030081307.1|DHYD	LOC108594863|XP_017835491.2|DBUS, LOC108596258|XP_017837304.2|DBUS, LOC108596561|XP_017837951.1|DBUS
OG0000129	LOC111597362|XP_023167785.1|DHYD	LOC108606979|XP_017853037.1|DBUS
OG0000129	LOC111600994|XP_023173154.2|DHYD	LOC108598557|XP_017840732.2|DBUS
OG0000129	LOC111600993|XP_023173153.1|DHYD	LOC108600868|XP_017844168.1|DBUS
OG0000129	LOC111597361|XP_023167784.1|DHYD	LOC108606980|XP_017853040.1|DBUS
OG0000130	LOC111595665|XP_023165255.2|DHYD	LOC108598755|XP_017840979.2|DBUS
OG0000130	LOC111595642|XP_023165234.2|DHYD	LOC108598612|XP_017840799.1|DBUS
OG0000130	LOC111595647|XP_023165239.2|DHYD, LOC111595659|XP_023165250.1|DHYD	LOC108598191|XP_033149343.1|DBUS
OG0000130	LOC111595648|XP_023165240.2|DHYD	LOC108598190|XP_033149405.1|DBUS, LOC108600450|XP_017843526.1|DBUS, LOC108598634|XP_017840826.2|DBUS, LOC117134616|XP_033149472.1|DBUS
OG0000130	LOC111595664|XP_023165254.2|DHYD	LOC117134652|XP_033149629.1|DBUS
OG0000131	LOC111594556|XP_023163679.2|DHYD	LOC108601558|XP_017844945.1|DBUS
OG0000132	LOC111595014|XP_023164289.2|DHYD	LOC108608030|XP_017854696.1|DBUS, LOC108608029|XP_017854695.2|DBUS
OG0000132	LOC111603549|XP_023176951.2|DHYD	LOC108602868|XP_017846646.1|DBUS
OG0000134	LOC111602019|XP_023174685.1|DHYD	LOC108603028|XP_017846927.1|DBUS
OG0000134	LOC111598831|XP_030078873.1|DHYD	LOC108606038|XP_017851357.1|DBUS
OG0000134	LOC111601548|XP_023173960.1|DHYD	LOC108597009|XP_017838780.1|DBUS
OG0000137	LOC111594447|XP_023163503.2|DHYD	LOC108603879|XP_017848540.1|DBUS
OG0000137	LOC111601021|XP_023173196.2|DHYD	LOC108599893|XP_017842571.1|DBUS
OG0000138	LOC111603648|XP_023177095.2|DHYD	LOC108603086|XP_017847065.1|DBUS
OG0000138	LOC111603646|XP_023177093.2|DHYD	LOC108603084|XP_017847063.1|DBUS
OG0000138	LOC111603667|XP_023177119.1|DHYD	LOC108603561|XP_017847968.1|DBUS
OG0000138	LOC111603600|XP_023177027.2|DHYD, LOC111603668|XP_023177120.2|DHYD	LOC108603085|XP_017847064.1|DBUS
OG0000139	LOC111592302|XP_023160177.2|DHYD	LOC108599313|XP_017841605.1|DBUS, LOC108599329|XP_017841624.1|DBUS
OG0000140	LOC111598783|XP_023169969.2|DHYD	LOC108601804|XP_017845230.1|DBUS
OG0000140	LOC111603316|XP_023176608.2|DHYD	LOC108594824|XP_017835451.2|DBUS, LOC108594828|XP_033149205.1|DBUS, LOC108595108|XP_033148936.1|DBUS, LOC108597603|XP_033149082.1|DBUS, LOC108594825|XP_033149038.1|DBUS, LOC108595109|XP_017835759.1|DBUS, LOC108597602|XP_017839714.1|DBUS
OG0000141	LOC111601723|XP_023174214.2|DHYD	LOC108601014|XP_017844377.1|DBUS
OG0000141	LOC111601724|XP_023174215.1|DHYD	LOC108601015|XP_017844378.1|DBUS
OG0000141	LOC111601725|XP_023174216.2|DHYD	LOC108598911|XP_017841162.1|DBUS
OG0000142	LOC111593371|XP_023161855.1|DHYD	LOC108602123|XP_017845639.1|DBUS
OG0000142	LOC111598639|XP_030081632.1|DHYD	LOC108603285|XP_017847441.1|DBUS
OG0000142	LOC111605339|XP_030080112.1|DHYD	LOC108605452|XP_017850626.2|DBUS
OG0000143	LOC111593521|XP_023162080.2|DHYD	LOC108599728|XP_017842219.1|DBUS
OG0000143	LOC111593522|XP_023162082.1|DHYD	LOC108599729|XP_017842220.1|DBUS
OG0000144	LOC111604227|XP_023177966.2|DHYD	LOC108604352|XP_017849272.1|DBUS
OG0000144	LOC111596455|XP_023166450.1|DHYD	LOC108607001|XP_017853067.1|DBUS
OG0000144	LOC111604000|XP_023177617.1|DHYD	LOC108594255|XP_033150587.1|DBUS
OG0000145	LOC111603372|XP_023176692.1|DHYD	LOC108607135|XP_017853261.1|DBUS
OG0000145	LOC115483293|XP_030080502.1|DHYD, LOC111594177|XP_023163128.2|DHYD	LOC108608037|XP_017854707.2|DBUS
OG0000147	LOC111595831|XP_023165506.1|DHYD	LOC108608365|XP_017855203.2|DBUS
OG0000147	LOC111594434|XP_030080605.1|DHYD	LOC108602069|XP_017845578.1|DBUS
OG0000147	LOC111594518|XP_023163614.1|DHYD	LOC108602063|XP_017845572.1|DBUS
OG0000148	LOC111601105|XP_023173316.2|DHYD	LOC108596445|XP_017837681.1|DBUS
OG0000148	LOC111593768|XP_023162555.2|DHYD	LOC108608076|XP_017854761.1|DBUS
OG0000149	LOC111592069|XP_023159843.2|DHYD	LOC108607653|XP_017854084.1|DBUS
OG0000149	LOC111593628|XP_023162265.1|DHYD	LOC108606918|XP_017852948.1|DBUS
OG0000150	LOC111596269|XP_023166174.2|DHYD	LOC108607752|XP_017854307.2|DBUS, LOC108594206|XP_033149865.1|DBUS
OG0000151	LOC111600942|XP_023173081.2|DHYD	LOC108599278|XP_017841563.2|DBUS
OG0000151	LOC115483388|XP_030081010.1|DHYD	LOC108599144|XP_017841420.2|DBUS
OG0000151	LOC111595796|XP_023165454.1|DHYD	LOC108607641|XP_017854058.1|DBUS
OG0000151	LOC111599240|XP_023170605.2|DHYD	LOC108598778|XP_017841008.1|DBUS
OG0000152	LOC111596245|XP_023166145.2|DHYD	LOC108601725|XP_017845133.1|DBUS
OG0000152	LOC111596244|XP_023166144.1|DHYD	LOC108602388|XP_017845987.1|DBUS, LOC108601385|XP_017844774.1|DBUS, LOC108601817|XP_017845242.1|DBUS, LOC108601386|XP_017844775.1|DBUS, LOC108601816|XP_017845241.1|DBUS, LOC108604169|XP_017848991.1|DBUS
OG0000152	LOC111596246|XP_023166146.2|DHYD	LOC108604171|XP_017848992.1|DBUS
OG0000153	LOC111593253|XP_023161680.1|DHYD	LOC108602243|XP_017845781.1|DBUS
OG0000153	LOC111593270|XP_023161709.2|DHYD	LOC108601757|XP_017845170.1|DBUS
OG0000153	LOC111593271|XP_023161710.2|DHYD	LOC108602141|XP_017845661.1|DBUS
OG0000154	LOC111603479|XP_030081666.1|DHYD, LOC115483717|XP_030081665.1|DHYD	LOC108601228|XP_017844616.2|DBUS
OG0000155	LOC111593221|XP_023161640.2|DHYD	LOC108600838|XP_017844123.1|DBUS
OG0000155	LOC111593218|XP_023161637.2|DHYD	LOC108597991|XP_017840096.1|DBUS
OG0000157	LOC111597018|XP_023167292.1|DHYD, LOC111597019|XP_023167293.1|DHYD	LOC108595635|XP_017836395.1|DBUS
OG0000157	LOC111597008|XP_023167280.2|DHYD	LOC108595680|XP_017836448.1|DBUS, LOC108595632|XP_017836390.1|DBUS
OG0000157	LOC111597009|XP_023167281.2|DHYD	LOC108595528|XP_017836272.1|DBUS
OG0000158	LOC111594715|XP_023163921.2|DHYD	LOC108595174|XP_017835840.1|DBUS
OG0000158	LOC111597574|XP_023168141.2|DHYD	LOC108598137|XP_017840243.2|DBUS
OG0000158	LOC111597584|XP_023168151.2|DHYD	LOC108599375|XP_017841670.2|DBUS
OG0000159	LOC111592870|XP_030079690.1|DHYD	LOC108601113|XP_017844521.2|DBUS
OG0000159	LOC111601281|XP_030081817.1|DHYD	LOC108600352|XP_017843365.1|DBUS
OG0000159	LOC111595118|XP_023164454.2|DHYD	LOC108600784|XP_017844045.2|DBUS
OG0000160	LOC111605455|XP_030080648.1|DHYD, LOC111601382|XP_030080693.1|DHYD	LOC108604426|XP_017849383.1|DBUS
OG0000161	LOC111598769|XP_023169951.1|DHYD	LOC108599217|XP_017841500.1|DBUS
OG0000161	LOC111602406|XP_023175200.1|DHYD	LOC108605223|XP_017850321.1|DBUS
OG0000162	LOC111592641|XP_023160755.2|DHYD	LOC108597784|XP_017839987.1|DBUS
OG0000162	LOC111591954|XP_023159656.2|DHYD	LOC108607792|XP_033150876.1|DBUS
OG0000163	LOC111599502|XP_023170939.2|DHYD	LOC108599070|XP_017841346.2|DBUS
OG0000163	LOC111602700|XP_023175704.2|DHYD	LOC108603638|XP_017848088.1|DBUS
OG0000164	LOC111592230|XP_023160082.2|DHYD	LOC108596055|XP_017836938.1|DBUS
